
[00:00:00.000 --> 00:00:06.640]  每逢一個系列去到最後一個訊息
[00:09:41.600 --> 00:09:45.680]  從香港來的我們都知道
[00:09:45.680 --> 00:09:50.000]  香港五六月就開始颱風
[00:09:50.000 --> 00:09:52.960]  颱風到十月
[00:09:52.960 --> 00:09:57.120]  地中海的風暴稍為遲一點
[00:09:57.120 --> 00:10:00.400]  由八九月就到二月
[00:10:00.400 --> 00:10:03.520]  所以他們要作一個決定
[00:10:03.520 --> 00:10:07.040]  是否在佳奧逗留
[00:10:07.040 --> 00:10:11.120]  但亦有人建議應該開船去
[00:10:11.120 --> 00:10:14.640]  四十里以外的斐尼基這個地方
[00:10:14.640 --> 00:10:16.640]  為何要去那裡?
[00:10:16.640 --> 00:10:20.080]  原來斐尼基比較隱蔽
[00:10:20.080 --> 00:10:22.960]  而佳奧這個地方很空曠
[00:10:22.960 --> 00:10:26.080]  颱風上來就很平靜
[00:10:26.080 --> 00:10:30.000]  所以當時有很多人說應該去斐尼基這個地方
[00:10:30.000 --> 00:10:35.600]  保羅建議應該留在佳奧
[00:10:35.600 --> 00:10:38.160]  不要向前去斐尼基
[00:10:38.160 --> 00:10:42.320]  經文在《術語史圖行傳》的二十七章十節
[00:10:42.320 --> 00:10:46.640]  保羅說我們應該留在佳奧
[00:10:46.640 --> 00:10:50.640]  有人認為是否神給他的預言
[00:10:50.640 --> 00:10:52.320]  叫他留在佳奧呢?
[00:10:52.320 --> 00:10:53.840]  其實我相信不是
[00:10:53.840 --> 00:10:56.800]  希臘文的原文意思是
[00:10:56.800 --> 00:10:58.480]  從我的經驗
[00:10:58.480 --> 00:11:00.240]  從我過去的經驗
[00:11:00.240 --> 00:11:02.800]  我認為最好留在佳奧
[00:11:02.800 --> 00:11:05.520]  在哥倫多後書的十一章二十五節
[00:11:05.520 --> 00:11:06.640]  給我們看到
[00:11:06.640 --> 00:11:10.720]  原來保羅曾經三次遇見沉船
[00:11:10.720 --> 00:11:12.000]  遇見海難
[00:11:12.000 --> 00:11:14.560]  所以他非常有經驗
[00:11:14.560 --> 00:11:17.120]  其他的水手就不是了
[00:11:17.120 --> 00:11:18.560]  我剛才說
[00:11:18.560 --> 00:11:20.960]  佳奧這個地方太空曠
[00:11:20.960 --> 00:11:23.040]  所以他們要去斐尼基
[00:11:23.040 --> 00:11:27.600]  而白夫長亦問專家
[00:11:27.600 --> 00:11:29.680]  就是船長和船員
[00:11:29.680 --> 00:11:31.840]  究竟應不應該去斐尼基
[00:11:31.840 --> 00:11:34.400]  船長也認為要去斐尼基
[00:11:34.400 --> 00:11:36.720]  這是專家的意見
[00:11:36.720 --> 00:11:40.960]  還有大多數人都是這樣主張
[00:11:40.960 --> 00:11:43.120]  其實在聖經裏面
[00:11:43.120 --> 00:11:46.720]  可以說百分之百少數服從
[00:11:46.720 --> 00:11:48.080]  多數都是錯的
[00:11:48.080 --> 00:11:52.480]  另外令他們信心大增的
[00:11:52.480 --> 00:11:55.280]  就是當時開始吹南風
[00:11:55.280 --> 00:11:56.960]  溫柔的南風
[00:11:56.960 --> 00:11:59.520]  他們要向西北面走
[00:11:59.520 --> 00:12:01.680]  去斐尼基
[00:12:01.680 --> 00:12:04.480]  開始吹南風就正好
[00:12:04.480 --> 00:12:06.720]  天時地利人和
[00:12:06.720 --> 00:12:08.960]  還不是神叫我們去斐尼基?
[00:12:08.960 --> 00:12:11.760]  結果出現什麼問題?
[00:12:11.760 --> 00:12:13.440]  大件事
[00:12:13.440 --> 00:12:15.360]  十號風球
[00:12:15.360 --> 00:12:17.600]  大風一吹
[00:12:17.600 --> 00:12:22.800]  溫柔的南風突然變成龐大的巨風
[00:12:22.800 --> 00:12:26.800]  英文用到「颱風」這個字
[00:12:26.800 --> 00:12:29.680]  就是我們香港人所熟悉的颱風
[00:12:29.680 --> 00:12:32.880]  而希臘文加上拉丁文
[00:12:32.880 --> 00:12:35.200]  水手用的名字是什麼?
[00:12:35.200 --> 00:12:37.360]  叫做「有拉格羅」
[00:12:37.360 --> 00:12:41.040]  意思就是由東北面吹來的風
[00:12:41.040 --> 00:12:44.000]  由東北面來的風暴
[00:12:44.000 --> 00:12:48.240]  當時那艘船完全無法控制
[00:12:48.240 --> 00:12:51.360]  向南面漂流
[00:12:51.360 --> 00:12:53.360]  一漂就是23里
[00:12:53.360 --> 00:12:55.840]  去到一個高大島
[00:12:55.840 --> 00:13:02.000]  水手將船尾的救生艇拉上大船裏
[00:13:02.000 --> 00:13:03.200]  為什麼?
[00:13:03.200 --> 00:13:04.880]  因為風暴大的時候
[00:13:04.880 --> 00:13:07.440]  救生艇拼命撞上大船
[00:13:07.440 --> 00:13:10.240]  遲早連大船也撞壞了
[00:13:10.240 --> 00:13:12.960]  所以他們將救生艇拉上來
[00:13:12.960 --> 00:13:17.360]  拼命令船漂起來
[00:13:17.360 --> 00:13:20.800]  還將繩子綁住船身
[00:13:20.800 --> 00:13:21.840]  為什麼?
[00:13:21.840 --> 00:13:24.080]  怕船會散了
[00:13:24.080 --> 00:13:27.760]  將風帆扯下來
[00:13:27.760 --> 00:13:30.240]  繼續食風繼續漂流
[00:13:30.240 --> 00:13:31.680]  第二天
[00:13:31.680 --> 00:13:35.520]  他們甚至將所有小物都扔進海裏
[00:13:35.520 --> 00:13:37.680]  你說有沒有搞錯?
[00:13:37.680 --> 00:13:39.360]  這是一艘商船
[00:13:39.360 --> 00:13:42.560]  就是要運小物去意大利
[00:13:42.560 --> 00:13:44.480]  連小物都不要?
[00:13:44.480 --> 00:13:47.040]  這些都是錢財身外物
[00:13:47.040 --> 00:13:48.800]  命要緊
[00:13:48.800 --> 00:13:50.240]  船也就圍沉
[00:13:50.240 --> 00:13:52.800]  要這些食物有什麼用?
[00:13:52.800 --> 00:13:53.680]  第三天
[00:13:53.680 --> 00:13:57.280]  他們甚至連傢俬都扔進海裏
[00:13:57.280 --> 00:14:01.120]  我相信他們連床都扔進海裏
[00:14:01.120 --> 00:14:03.120]  連睡覺都不用
[00:14:03.120 --> 00:14:07.200]  還有他們連太陽月亮星星都看不到
[00:14:07.200 --> 00:14:08.800]  污紋密佈
[00:14:08.800 --> 00:14:14.640]  這是古代人行船定方位
[00:14:14.640 --> 00:14:18.000]  現在有很多先進的儀器幫助
[00:14:18.000 --> 00:14:19.680]  GPS什麼的
[00:14:19.680 --> 00:14:21.360]  以前沒有這些
[00:14:21.360 --> 00:14:23.600]  全部都是看太陽月亮星星
[00:14:23.600 --> 00:14:26.960]  現在根本不知道船的方位在哪裡
[00:14:26.960 --> 00:14:29.280]  完全絕望
[00:14:29.280 --> 00:14:33.120]  這裏教我們什麼?
[00:14:33.120 --> 00:14:35.680]  有四樣東西我們能夠學到
[00:14:35.680 --> 00:14:38.240]  當我們在等待神的時候
[00:14:38.240 --> 00:14:40.560]  很多人就等不及
[00:14:40.560 --> 00:14:44.640]  正如《使徒行傳》的27章9節所說
[00:14:44.640 --> 00:14:46.560]  日子久了
[00:14:46.560 --> 00:14:48.480]  等不及了
[00:14:48.480 --> 00:14:50.400]  很多日子
[00:14:50.400 --> 00:14:52.640]  很多時候我們在等待神的時候
[00:14:52.640 --> 00:14:54.320]  都會說不行了
[00:14:54.320 --> 00:14:56.480]  我要自己做點事才行
[00:14:56.480 --> 00:14:58.720]  神都不知道聽不聽到我說話
[00:14:58.720 --> 00:15:00.240]  第二樣呢
[00:15:00.240 --> 00:15:02.560]  專家的意見
[00:15:02.560 --> 00:15:05.360]  問問船長問問船員
[00:15:05.360 --> 00:15:07.040]  他們一定知道
[00:15:07.040 --> 00:15:09.920]  我們自己有問題的時候
[00:15:09.920 --> 00:15:12.560]  立刻拿起手機打電話
[00:15:12.560 --> 00:15:15.520]  親朋戚友逐個去問
[00:15:15.520 --> 00:15:17.680]  你有沒有遇見這樣的事
[00:15:17.680 --> 00:15:19.280]  應該要怎麼做
[00:15:19.280 --> 00:15:21.520]  或者上網
[00:15:21.520 --> 00:15:24.160]  找找看遍了
[00:15:24.160 --> 00:15:25.200]  越看越害怕
[00:15:25.200 --> 00:15:26.880]  自己嚇自己
[00:15:27.840 --> 00:15:30.160]  問了朋友
[00:15:30.160 --> 00:15:31.680]  不會錯吧
[00:15:31.680 --> 00:15:35.040]  網上當然是專家的意見
[00:15:35.040 --> 00:15:36.880]  而不是等候神
[00:15:36.880 --> 00:15:39.120]  還有呢
[00:15:39.120 --> 00:15:41.120]  眾人的意見
[00:15:41.120 --> 00:15:42.960]  人多當然是對的
[00:15:42.960 --> 00:15:45.280]  我剛才打了電話給十個朋友
[00:15:45.280 --> 00:15:46.880]  六個都是這樣說
[00:15:46.880 --> 00:15:48.000]  沒錯了
[00:15:48.000 --> 00:15:50.800]  但聖經裏面
[00:15:50.800 --> 00:15:53.120]  少數服從多數
[00:15:53.120 --> 00:15:55.120]  當然是錯的
[00:15:55.120 --> 00:15:59.600]  令我想起我以前在香港看過一個電視節目
[00:15:59.600 --> 00:16:03.760]  主持人叫所有老公走上台
[00:16:03.760 --> 00:16:05.600]  跟老公說
[00:16:05.600 --> 00:16:07.680]  怕老婆的站在左邊
[00:16:07.680 --> 00:16:09.840]  不怕老婆的站在右邊
[00:16:09.840 --> 00:16:13.680]  突然間整群男士
[00:16:13.680 --> 00:16:14.800]  你爭我奪
[00:16:14.800 --> 00:16:16.400]  個個都走到左邊
[00:16:16.400 --> 00:16:21.200]  那個司儀仔看右邊只有一個人
[00:16:21.200 --> 00:16:22.880]  奇貌不揚
[00:16:22.880 --> 00:16:24.160]  矮矮細細
[00:16:24.160 --> 00:16:28.000]  高大威猛的走到左邊怕老婆
[00:16:28.000 --> 00:16:29.920]  為何這個人這麼厲害
[00:16:29.920 --> 00:16:31.520]  去訪問他
[00:16:31.520 --> 00:16:33.520]  你有甚麼秘訣
[00:16:33.520 --> 00:16:34.560]  個個都怕老婆
[00:16:34.560 --> 00:16:35.680]  你不怕老婆
[00:16:35.680 --> 00:16:36.960]  這個人說
[00:16:36.960 --> 00:16:38.560]  我的秘訣就是
[00:16:38.560 --> 00:16:40.400]  我老婆告訴我
[00:16:40.400 --> 00:16:42.960]  人多的地方千萬不要去
[00:16:42.960 --> 00:16:45.760]  千萬不要在一起
[00:16:45.760 --> 00:16:49.760]  原來最怕老婆的站在右邊
[00:16:49.760 --> 00:16:53.600]  但這個人的太太真是很有智慧
[00:16:53.600 --> 00:16:55.200]  這是聖經教我們
[00:16:55.200 --> 00:16:57.360]  人多不要在一起
[00:16:57.360 --> 00:16:58.720]  錯了
[00:16:58.720 --> 00:17:01.520]  聖經有教我們
[00:17:01.520 --> 00:17:04.800]  十二探子走到迦南地
[00:17:04.800 --> 00:17:06.880]  窺探完十個探子都說
[00:17:06.880 --> 00:17:08.640]  不要進去有巨人
[00:17:08.640 --> 00:17:10.640]  兩個探子說要進去
[00:17:10.640 --> 00:17:13.440]  結果少數服從多數不進
[00:17:13.440 --> 00:17:15.360]  神就罰他們
[00:17:15.360 --> 00:17:17.760]  二十歲開外所有男丁
[00:17:17.760 --> 00:17:19.680]  都不可以進迦南地
[00:17:19.680 --> 00:17:21.520]  只有兩個可以進去
[00:17:21.520 --> 00:17:22.400]  哪兩個?
[00:17:22.400 --> 00:17:25.600]  說要進迦南地的兩個探子
[00:17:25.600 --> 00:17:27.600]  約書亞和迦納
[00:17:27.600 --> 00:17:28.480]  是吧
[00:17:28.480 --> 00:17:30.800]  數羅呢?
[00:17:30.800 --> 00:17:31.920]  數羅王
[00:17:31.920 --> 00:17:34.720]  個個都說要選這個出來
[00:17:34.720 --> 00:17:36.640]  個個都說他高大威猛
[00:17:36.640 --> 00:17:37.760]  說他夠靚仔
[00:17:37.760 --> 00:17:39.440]  我們要擁他為王
[00:17:39.440 --> 00:17:41.360]  結果大部份人
[00:17:41.360 --> 00:17:42.720]  所選出來的
[00:17:42.720 --> 00:17:45.440]  就不是合沉心意的那個
[00:17:45.440 --> 00:17:47.600]  大衛才是合沉心意
[00:17:47.600 --> 00:17:50.240]  所以我時時都說在基督教
[00:17:50.240 --> 00:17:52.080]  千萬不要投票
[00:17:52.080 --> 00:17:53.680]  但很可惜
[00:17:53.680 --> 00:17:57.440]  很多時理事會就是投票來決定
[00:17:57.440 --> 00:18:00.160]  還有呢
[00:18:00.160 --> 00:18:03.360]  第四樣理想的條件
[00:18:03.360 --> 00:18:06.640]  很多人會說我想這樣做
[00:18:06.640 --> 00:18:09.040]  然後就禱告一下
[00:18:09.040 --> 00:18:12.080]  然後看看有沒有環境改變
[00:18:12.080 --> 00:18:13.600]  其實心裡很想做
[00:18:13.600 --> 00:18:17.200]  樣樣看出來都好像神真的叫我這樣做
[00:18:17.200 --> 00:18:20.560]  越看越像是神叫你做的
[00:18:20.560 --> 00:18:22.800]  明明不是的你都覺得是
[00:18:22.800 --> 00:18:25.120]  就好像看到吹一點點的南風
[00:18:25.120 --> 00:18:26.320]  他們就說
[00:18:26.320 --> 00:18:28.960]  哇 還不是神的旨意叫我們去那邊
[00:18:28.960 --> 00:18:30.720]  一定是啦
[00:18:30.720 --> 00:18:32.960]  結果搞出個大頭佛
[00:18:32.960 --> 00:18:35.200]  遇見風暴撞到鄭
[00:18:35.200 --> 00:18:37.680]  十號風球
[00:18:37.680 --> 00:18:40.240]  所以我們不要說不耐煩
[00:18:40.240 --> 00:18:42.560]  我們不要接受專家的意見
[00:18:42.560 --> 00:18:45.280]  不要說人多就一定對
[00:18:45.280 --> 00:18:48.880]  不要說只是看環境的改變
[00:18:48.880 --> 00:18:50.720]  我們要等待神
[00:18:50.720 --> 00:18:54.400]  就好像以塞亞書的28章16節告訴我們
[00:18:54.400 --> 00:18:57.360]  信靠的人必不著急
[00:18:57.360 --> 00:18:59.680]  我們要等待神的話語
[00:18:59.680 --> 00:19:01.920]  要等待神
[00:19:01.920 --> 00:19:05.680]  保羅不單是一個勸告者
[00:19:05.680 --> 00:19:08.240]  他也是一個鼓勵者
[00:19:08.240 --> 00:19:12.480]  保羅一開始我們看到是以囚犯的身份
[00:19:12.480 --> 00:19:14.480]  上到這艘船那裡
[00:19:14.480 --> 00:19:16.320]  都還沒到達目的地
[00:19:16.320 --> 00:19:19.600]  他已經是地位好像高過船長
[00:19:19.600 --> 00:19:21.840]  船長都作錯決定
[00:19:21.840 --> 00:19:22.720]  是吧
[00:19:22.720 --> 00:19:24.960]  當沒有人知道怎麼做的時候
[00:19:24.960 --> 00:19:28.560]  保羅就接管了領袖的地位
[00:19:28.560 --> 00:19:31.440]  很多時候在危難當中
[00:19:31.440 --> 00:19:35.360]  一個真正的領袖就會脫穎而出
[00:19:35.360 --> 00:19:37.760]  讓人看到他的能力
[00:19:37.760 --> 00:19:42.800]  保羅很溫柔地戚策了白夫長
[00:19:42.800 --> 00:19:46.640]  和船上的船員沒有聽他的話
[00:19:46.640 --> 00:19:51.760]  而這班船長和白夫長很快就會看到
[00:19:51.760 --> 00:19:54.800]  保羅不單是有智慧
[00:19:54.800 --> 00:19:57.360]  而且他還站在神那邊
[00:19:57.360 --> 00:19:59.840]  就是因為保羅有神
[00:19:59.840 --> 00:20:03.200]  以致打救了整艘船
[00:20:03.200 --> 00:20:06.960]  所有的人都沒有受到損傷、損害
[00:20:06.960 --> 00:20:11.600]  保羅他不單是勸告者
[00:20:11.600 --> 00:20:13.360]  他也是鼓勵者
[00:20:13.360 --> 00:20:14.640]  有四點
[00:20:14.640 --> 00:20:17.360]  第一點是傳白神的話語
[00:20:17.360 --> 00:20:21.120]  天使就告訴保羅
[00:20:21.120 --> 00:20:23.760]  那艘船和貨物都會沒有了
[00:20:23.760 --> 00:20:28.240]  但是人一個都不會流失
[00:20:28.240 --> 00:20:31.600]  而他們將會去到一個島的上高
[00:20:31.600 --> 00:20:33.440]  有一次讓我們看到
[00:20:33.440 --> 00:20:36.240]  當保羅走在神的旨意裡面的時候
[00:20:36.240 --> 00:20:39.760]  神就不斷地向他獻
[00:20:39.760 --> 00:20:41.520]  給他有啟示
[00:20:41.520 --> 00:20:44.160]  我們時時都說
[00:20:44.160 --> 00:20:46.400]  如果神向我顯現
[00:20:46.400 --> 00:20:48.560]  告訴我要怎麼做就好了
[00:20:48.560 --> 00:20:51.440]  其實現在這樣的情形
[00:20:51.440 --> 00:20:53.040]  相信不會發生
[00:20:53.040 --> 00:20:56.640]  因為我們全部有神的話語在我們手上
[00:20:56.640 --> 00:21:00.720]  在舊約甚至早期教會
