
[00:00:00.000 --> 00:00:06.000]  其實我們不只是看這幾節聖經
[00:03:22.000 --> 00:03:26.000]  為什麼中國千千萬萬的寺廟裡面
[00:03:26.000 --> 00:03:29.000]  這一間特別呢
[00:03:29.000 --> 00:03:31.000]  這麼多人去拜呢
[00:03:31.000 --> 00:03:34.000]  你知不知道這間最出名的寺
[00:03:34.000 --> 00:03:36.000]  是拜什麼神
[00:03:36.000 --> 00:03:38.000]  拜什麼神
[00:03:38.000 --> 00:03:40.000]  就是蔡神
[00:03:40.000 --> 00:03:42.000]  他是拜蔡神的
[00:03:42.000 --> 00:03:44.000]  這個蔡神你知道是誰嗎
[00:03:44.000 --> 00:03:46.000]  就是許冠傑唱的那首
[00:03:46.000 --> 00:03:48.000]  蔡神到蔡神到
[00:03:48.000 --> 00:03:50.000]  你要明白
[00:03:50.000 --> 00:03:52.000]  中國人所說的神
[00:03:52.000 --> 00:03:54.000]  不是像我們基督徒所說的
[00:03:54.000 --> 00:03:56.000]  三維一體的上帝
[00:03:56.000 --> 00:03:58.000]  他說的神是死人變了之後變了神
[00:03:58.000 --> 00:04:00.000]  死人變了變了神
[00:04:00.000 --> 00:04:02.000]  明朝有一個才子
[00:04:02.000 --> 00:04:04.000]  叫徐文長
[00:04:04.000 --> 00:04:06.000]  他去到靈順寺
[00:04:06.000 --> 00:04:08.000]  寫了一個牌坊
[00:04:08.000 --> 00:04:10.000]  他寫字很漂亮的
[00:04:10.000 --> 00:04:12.000]  天下第一才神
[00:04:12.000 --> 00:04:14.000]  他說這個寺裡面的敬拜
[00:04:14.000 --> 00:04:16.000]  就是天下第一的才神
[00:04:16.000 --> 00:04:18.000]  那麼
[00:04:18.000 --> 00:04:20.000]  很多人去拜
[00:04:20.000 --> 00:04:22.000]  覺得很漂亮
[00:04:22.000 --> 00:04:24.000]  過去去拜他
[00:04:24.000 --> 00:04:26.000]  很多名人去過
[00:04:26.000 --> 00:04:28.000]  宋徽宗呢
[00:04:28.000 --> 00:04:30.000]  寫字很漂亮的信徽章
[00:04:30.000 --> 00:04:32.000]  就去過那裡
[00:04:32.000 --> 00:04:34.000]  寫了靈順寺三個字
[00:04:34.000 --> 00:04:36.000]  康熙皇帝也去過
[00:04:36.000 --> 00:04:38.000]  三個字又是寫了三個字
[00:04:38.000 --> 00:04:40.000]  華江寺
[00:04:40.000 --> 00:04:42.000]  這個寺除了叫靈順寺
[00:04:42.000 --> 00:04:44.000]  還叫華江寺
[00:04:44.000 --> 00:04:46.000]  還寫了一首詩
[00:04:46.000 --> 00:04:48.000]  叫財神真君
[00:04:48.000 --> 00:04:50.000]  蘇東坡也去過
[00:04:50.000 --> 00:04:52.000]  鄧林也去過
[00:04:52.000 --> 00:04:54.000]  樓下詩詞歌賦很多很多
[00:04:54.000 --> 00:04:56.000]  連中華人民共和國的主席
[00:04:56.000 --> 00:04:58.000]  毛澤東呢
[00:04:58.000 --> 00:05:00.000]  曾經三上北高峰的順寧寺
[00:05:00.000 --> 00:05:02.000]  說他提了一首詩
[00:05:02.000 --> 00:05:04.000]  毛澤東寫了一首詩
[00:05:04.000 --> 00:05:06.000]  三上北高峰
[00:05:06.000 --> 00:05:08.000]  杭州一望空
[00:05:08.000 --> 00:05:10.000]  飛鳳亭邊樹
[00:05:10.000 --> 00:05:12.000]  桃花嶺上風
[00:05:12.000 --> 00:05:14.000]  熱來尋扇子
[00:05:14.000 --> 00:05:16.000]  冷卻對美人
[00:05:16.000 --> 00:05:18.000]  一票翩翩下
[00:05:18.000 --> 00:05:20.000]  歡迎有晚英
[00:05:20.000 --> 00:05:22.000]  老實說
[00:05:22.000 --> 00:05:24.000]  毛澤東這首歌
[00:05:24.000 --> 00:05:26.000]  這首詩不是很正
[00:05:26.000 --> 00:05:28.000]  不是很漂亮
[00:05:28.000 --> 00:05:30.000]  熱來尋扇子
[00:05:30.000 --> 00:05:32.000]  冷卻對美人
[00:05:32.000 --> 00:05:34.000]  一票翩翩下
[00:05:34.000 --> 00:05:36.000]  老實說
[00:05:36.000 --> 00:05:38.000]  毛澤東寫的
[00:05:38.000 --> 00:05:40.000]  所以就變得香了
[00:05:40.000 --> 00:05:42.000]  我們中國人呢
[00:05:42.000 --> 00:05:44.000]  真是一個財神的文化
[00:05:44.000 --> 00:05:46.000]  每樣都向錢看
[00:05:46.000 --> 00:05:48.000]  這麼多個
[00:05:48.000 --> 00:05:50.000]  神廟當中
[00:05:50.000 --> 00:05:52.000]  財神似乎是最受歡迎
[00:05:52.000 --> 00:05:54.000]  究竟財神
[00:05:54.000 --> 00:05:56.000]  是何方神聖呢
[00:05:56.000 --> 00:05:58.000]  我剛才說
[00:05:58.000 --> 00:06:00.000]  中國人所說的神
[00:06:00.000 --> 00:06:02.000]  是死了人變了之後
[00:06:02.000 --> 00:06:04.000]  原來中國人所說的
[00:06:04.000 --> 00:06:06.000]  如果你研究一下中國的民間宗教
[00:06:06.000 --> 00:06:08.000]  就很有趣
[00:06:08.000 --> 00:06:10.000]  財神有文神和武神
[00:06:10.000 --> 00:06:12.000]  每一個神都有文神武神
[00:06:12.000 --> 00:06:14.000]  打得寫得
[00:06:14.000 --> 00:06:16.000]  這個武神是誰呢
[00:06:16.000 --> 00:06:18.000]  這個武神
[00:06:18.000 --> 00:06:20.000]  是趙公明
[00:06:20.000 --> 00:06:22.000]  財神的武神是趙公明
[00:06:22.000 --> 00:06:24.000]  這個文神是范荔
[00:06:24.000 --> 00:06:26.000]  如果大家聽過范荔
[00:06:26.000 --> 00:06:28.000]  就知道范荔的故事
[00:06:28.000 --> 00:06:30.000]  趙公明何許人
[00:06:30.000 --> 00:06:32.000]  有多少人聽過趙公明
[00:06:32.000 --> 00:06:34.000]  沒有人聽過
[00:06:34.000 --> 00:06:36.000]  很有趣的人物
[00:06:36.000 --> 00:06:38.000]  趙公明是周朝人
[00:06:38.000 --> 00:06:40.000]  很久了
[00:06:40.000 --> 00:06:42.000]  他是元帥
[00:06:42.000 --> 00:06:44.000]  服侍姜太公
[00:06:44.000 --> 00:06:46.000]  姜子牙
[00:06:46.000 --> 00:06:48.000]  到了明朝的時候
[00:06:48.000 --> 00:06:50.000]  民間就有一個流行
[00:06:50.000 --> 00:06:52.000]  他漸漸變成神
[00:06:52.000 --> 00:06:54.000]  他能夠呼風喚雨
[00:06:54.000 --> 00:06:56.000]  掌管一切買賣
[00:06:56.000 --> 00:06:58.000]  投資也好
[00:06:58.000 --> 00:07:00.000]  他能夠全部管理
[00:07:00.000 --> 00:07:02.000]  所以他漸漸
[00:07:02.000 --> 00:07:04.000]  有一個人
[00:07:04.000 --> 00:07:06.000]  叫許仲林
[00:07:06.000 --> 00:07:08.000]  寫了一本神怪小說
[00:07:08.000 --> 00:07:10.000]  叫風神演義
[00:07:10.000 --> 00:07:12.000]  類似風神榜
[00:07:12.000 --> 00:07:14.000]  這個趙公明的形象
[00:07:14.000 --> 00:07:16.000]  越來越明顯
[00:07:16.000 --> 00:07:18.000]  他就是一個
[00:07:18.000 --> 00:07:20.000]  掌管錢財收入的神
[00:07:20.000 --> 00:07:22.000]  所以很多人去拜他
[00:07:22.000 --> 00:07:24.000]  所以中國人就叫拜金主義
[00:07:24.000 --> 00:07:26.000]  我們今天為止
[00:07:26.000 --> 00:07:28.000]  中國人每一件事都向錢看
[00:07:28.000 --> 00:07:30.000]  不是錢面的錢
[00:07:30.000 --> 00:07:32.000]  是金錢的錢
[00:07:32.000 --> 00:07:34.000]  但是中國人不單是中國人
[00:07:34.000 --> 00:07:36.000]  我發覺猶太人也是一樣
[00:07:36.000 --> 00:07:38.000]  猶太人也是拜金主義
[00:07:38.000 --> 00:07:40.000]  以色列人死在哪裡
[00:07:40.000 --> 00:07:42.000]  不是死在金女人
[00:07:42.000 --> 00:07:44.000]  而是死在金牛毒
[00:07:44.000 --> 00:07:46.000]  事實上在今天這個社會
[00:07:46.000 --> 00:07:48.000]  如果你看到有些人
[00:07:48.000 --> 00:07:50.000]  拿著一本playboy
[00:07:50.000 --> 00:07:52.000]  pan house
[00:07:52.000 --> 00:07:54.000]  有些色情刊物
[00:07:54.000 --> 00:07:56.000]  例如我們教會
[00:07:56.000 --> 00:07:58.000]  快點去認罪
[00:07:58.000 --> 00:08:00.000]  牧師見到你的時候就趕你出去
[00:08:00.000 --> 00:08:02.000]  但是如果你帶著fortune magazine
[00:08:02.000 --> 00:08:04.000]  華爾街日報
[00:08:04.000 --> 00:08:06.000]  每個人都會說
[00:08:06.000 --> 00:08:08.000]  下次教會做錢執事
[00:08:08.000 --> 00:08:10.000]  找財爺的時候就找你
[00:08:10.000 --> 00:08:12.000]  其實他們很多時候都不知道
[00:08:12.000 --> 00:08:14.000]  都是同一個老闆
[00:08:14.000 --> 00:08:16.000]  你會發覺很多時候
[00:08:16.000 --> 00:08:18.000]  錢的引誘
[00:08:18.000 --> 00:08:20.000]  比色的引誘可能更厲害
[00:08:20.000 --> 00:08:22.000]  往往
[00:08:22.000 --> 00:08:24.000]  難怪耶穌
[00:08:24.000 --> 00:08:26.000]  說了一些很奇怪的說話
[00:08:26.000 --> 00:08:28.000]  他說你們不能侍奉兩個神
[00:08:28.000 --> 00:08:30.000]  不是敬那國
[00:08:30.000 --> 00:08:32.000]  不是愛這個
[00:08:32.000 --> 00:08:34.000]  就是我護那國
[00:08:34.000 --> 00:08:36.000]  你當然想著
[00:08:36.000 --> 00:08:38.000]  要不你信魔鬼
[00:08:38.000 --> 00:08:40.000]  要不你信上帝
[00:08:40.000 --> 00:08:42.000]  你信上帝就不可以信魔鬼
[00:08:42.000 --> 00:08:44.000]  你信魔鬼就不可以信上帝
[00:08:44.000 --> 00:08:46.000]  但耶穌不是比較上帝和魔鬼
[00:08:46.000 --> 00:08:48.000]  耶穌是比較什麼
[00:08:48.000 --> 00:08:50.000]  馬門
[00:08:50.000 --> 00:08:52.000]  馬門就是錢
[00:08:52.000 --> 00:08:54.000]  上帝說你不可以拜錢
[00:08:54.000 --> 00:08:56.000]  你又可以拜上帝
[00:08:56.000 --> 00:09:00.000]  你叫我們護錢就護上帝
[00:09:00.000 --> 00:09:02.000]  當然啦
[00:09:02.000 --> 00:09:04.000]  兩樣都愛
[00:09:04.000 --> 00:09:06.000]  但聖經裡面告訴我們
[00:09:06.000 --> 00:09:10.000]  原來錢是一個很重要的引誘
[00:09:10.000 --> 00:09:12.000]  多少人跌倒
[00:09:12.000 --> 00:09:14.000]  是跌倒的錢
[00:09:14.000 --> 00:09:16.000]  Richard Forster說過三樣東西
[00:09:16.000 --> 00:09:18.000]  分分鐘會跌倒
[00:09:18.000 --> 00:09:20.000]  Money, Power and Sex
[00:09:20.000 --> 00:09:22.000]  權,色和錢
[00:09:22.000 --> 00:09:24.000]  所以
[00:09:24.000 --> 00:09:26.000]  馬丁路德很早以前
[00:09:26.000 --> 00:09:28.000]  已經說過一句話
[00:09:28.000 --> 00:09:30.000]  做了一個基督徒之後
[00:09:30.000 --> 00:09:32.000]  三樣東西要改變
[00:09:32.000 --> 00:09:34.000]  心要改變,意要改變,荷包要改變
[00:09:34.000 --> 00:09:36.000]  三樣東西中最難改變的就是荷包
[00:09:36.000 --> 00:09:38.000]  因為最套肉
[00:09:38.000 --> 00:09:40.000]  所以這個星期我和大家講講
[00:09:40.000 --> 00:09:42.000]  關於錢的問題
[00:09:42.000 --> 00:09:44.000]  往往
[00:09:44.000 --> 00:09:46.000]  我們很多時候
[00:09:46.000 --> 00:09:48.000]  在教會裡
[00:09:48.000 --> 00:09:50.000]  你想想
[00:09:50.000 --> 00:09:52.000]  你第一個問是問誰
[00:09:52.000 --> 00:09:54.000]  你問錢
[00:09:54.000 --> 00:09:56.000]  我想買一間屋
[00:09:56.000 --> 00:09:58.000]  三藩市的租金越來越貴
[00:09:58.000 --> 00:10:00.000]  買一間屋
[00:10:00.000 --> 00:10:02.000]  你不是問上帝
[00:10:02.000 --> 00:10:04.000]  你問馬先生
[00:10:04.000 --> 00:10:06.000]  不是我們教會的馬先生
[00:10:06.000 --> 00:10:08.000]  是馬門先生
[00:10:08.000 --> 00:10:10.000]  馬先生夠不夠錢下手旗
[00:10:10.000 --> 00:10:12.000]  你去check
[00:10:12.000 --> 00:10:14.000]  check個扣
[00:10:14.000 --> 00:10:16.000]  你去買
[00:10:16.000 --> 00:10:18.000]  你夠錢的時候問馬先生
[00:10:18.000 --> 00:10:20.000]  合頭了
[00:10:20.000 --> 00:10:22.000]  上帝我想買一間屋
[00:10:22.000 --> 00:10:24.000]  又便宜又好
[00:10:24.000 --> 00:10:26.000]  你才問上帝
[00:10:26.000 --> 00:10:28.000]  不單止你個人是這樣
[00:10:28.000 --> 00:10:30.000]  教會也是這樣
[00:10:30.000 --> 00:10:32.000]  教會應不應該多請傳道人
[00:10:32.000 --> 00:10:34.000]  教會應不應該有些侍奉
[00:10:34.000 --> 00:10:36.000]  教會應不應該去買
[00:10:36.000 --> 00:10:38.000]  建堂
[00:10:38.000 --> 00:10:40.000]  第一個問的是budget
[00:10:40.000 --> 00:10:42.000]  夠錢就去不夠錢就不去
[00:10:42.000 --> 00:10:44.000]  於是錢控制了我們一切
[00:10:44.000 --> 00:10:46.000]  你知不知道世界上
[00:10:46.000 --> 00:10:48.000]  有一個人是例外的
[00:10:48.000 --> 00:10:50.000]  這個叫做Hudson Taylor
[00:10:50.000 --> 00:10:52.000]  他是中國內地會的創始人
[00:10:52.000 --> 00:10:54.000]  他有一個意象
[00:10:54.000 --> 00:10:56.000]  在早期20世紀
[00:10:56.000 --> 00:10:58.000]  初年在19世紀末年的時候
[00:10:58.000 --> 00:11:00.000]  他有一個意象要去中國傳道
[00:11:00.000 --> 00:11:02.000]  要去中國傳福音
[00:11:02.000 --> 00:11:04.000]  但是他又沒有錢
[00:11:04.000 --> 00:11:06.000]  他怎麼辦呢
[00:11:06.000 --> 00:11:08.000]  他真的大膽包天
[00:11:08.000 --> 00:11:10.000]  於是他拿著10元英鎊
[00:11:10.000 --> 00:11:12.000]  去到銀行裡面
[00:11:12.000 --> 00:11:14.000]  我要開個戶口
[00:11:14.000 --> 00:11:16.000]  誰叫什麼名字不是我
[00:11:16.000 --> 00:11:18.000]  是我的公司
[00:11:18.000 --> 00:11:20.000]  China Intermission 中國內地會
[00:11:20.000 --> 00:11:22.000]  你有多少錢啊
[00:11:22.000 --> 00:11:24.000]  幾千萬啊不是
[00:11:24.000 --> 00:11:26.000]  10元10磅
[00:11:26.000 --> 00:11:28.000]  把10磅放在銀行裡面
[00:11:28.000 --> 00:11:30.000]  就開了中國內地會
[00:11:30.000 --> 00:11:32.000]  而你知道中國內地會
[00:11:32.000 --> 00:11:34.000]  是成為了全中國
[00:11:34.000 --> 00:11:36.000]  影響最大
[00:11:36.000 --> 00:11:38.000]  最大的宣教機構
[00:11:38.000 --> 00:11:40.000]  是因為中國內地會
[00:11:40.000 --> 00:11:42.000]  是影響到今天
[00:11:42.000 --> 00:11:44.000]  有9千萬個在中國裡面的基督徒
[00:11:44.000 --> 00:11:46.000]  10元
[00:11:46.000 --> 00:11:48.000]  他不是看錢
[00:11:48.000 --> 00:11:50.000]  錢是否夠我們去中國
[00:11:50.000 --> 00:11:52.000]  不是
[00:11:52.000 --> 00:11:54.000]  我知道上帝是很重要
[00:11:54.000 --> 00:11:56.000]  有一次有一個牧師
[00:11:56.000 --> 00:11:58.000]  去廣元道
[00:11:58.000 --> 00:12:00.000]  在另一個廣道
[00:12:00.000 --> 00:12:02.000]  回到家裡
[00:12:02.000 --> 00:12:04.000]  回到三藩市
[00:12:04.000 --> 00:12:06.000]  坐飛機
[00:12:06.000 --> 00:12:08.000]  牧師想
[00:12:08.000 --> 00:12:10.000]  這幾天說得很辛苦
[00:12:10.000 --> 00:12:12.000]  在飛機睡覺
[00:12:12.000 --> 00:12:14.000]  於是就上飛機
[00:12:14.000 --> 00:12:16.000]  誰知道旁邊有個年輕人
[00:12:16.000 --> 00:12:18.000]  穿西裝
[00:12:18.000 --> 00:12:20.000]  一看就知道
[00:12:20.000 --> 00:12:22.000]  出差
[00:12:22.000 --> 00:12:24.000]  每個年輕人一看到
[00:12:24.000 --> 00:12:26.000]  就說很好
[00:12:26.000 --> 00:12:28.000]  大家聊天
[00:12:28.000 --> 00:12:30.000]  牧師覺得不應該拒人千里之外
[00:12:30.000 --> 00:12:32.000]  應該和人聊天
[00:12:32.000 --> 00:12:34.000]  這個年輕人就介紹
[00:12:34.000 --> 00:12:36.000]  他自己
[00:12:36.000 --> 00:12:38.000]  我在美國大學
[00:12:38.000 --> 00:12:40.000]  拿到MBA之後
[00:12:40.000 --> 00:12:42.000]  我就加入了這間公司
[00:12:42.000 --> 00:12:44.000]  這間公司是做什麼呢
[00:12:44.000 --> 00:12:46.000]  專門做健身
[00:12:46.000 --> 00:12:48.000]  健美
[00:12:48.000 --> 00:12:50.000]  或者應該是健美
[00:12:50.000 --> 00:12:52.000]  有很多女士
[00:12:52.000 --> 00:12:54.000]  來到我們的公司
[00:12:54.000 --> 00:12:56.000]  去到我們的健身
[00:12:56.000 --> 00:12:58.000]  健身
[00:12:58.000 --> 00:13:00.000]  的時候
[00:13:00.000 --> 00:13:02.000]  本來是300磅
[00:13:02.000 --> 00:13:04.000]  400磅
[00:13:04.000 --> 00:13:06.000]  低頭
[00:13:06.000 --> 00:13:08.000]  經過幾個月之後
[00:13:08.000 --> 00:13:10.000]  身材苗條
[00:13:10.000 --> 00:13:12.000]  我們公司發展
[00:13:12.000 --> 00:13:14.000]  不知道多少
[00:13:14.000 --> 00:13:16.000]  集資多少
[00:13:16.000 --> 00:13:18.000]  越講越興起
[00:13:18.000 --> 00:13:20.000]  牧師聽到
[00:13:20.000 --> 00:13:22.000]  這個年輕人很厲害
[00:13:22.000 --> 00:13:24.000]  一直扶搖直上
[00:13:24.000 --> 00:13:26.000]  年輕人
[00:13:26.000 --> 00:13:28.000]  公司做這麼多
[00:13:28.000 --> 00:13:30.000]  牧師就想
[00:13:30.000 --> 00:13:32.000]  我跟你差不多
[00:13:32.000 --> 00:13:34.000]  你是改變人家的身材
[00:13:34.000 --> 00:13:36.000]  我又是改變人
[00:13:36.000 --> 00:13:38.000]  他就說
[00:13:38.000 --> 00:13:40.000]  你又是做我們這行
[00:13:40.000 --> 00:13:42.000]  不是不是
[00:13:42.000 --> 00:13:44.000]  我是改變人家的心
[00:13:44.000 --> 00:13:46.000]  你是心理學家
[00:13:46.000 --> 00:13:48.000]  我不是心理學家
[00:13:48.000 --> 00:13:50.000]  那你怎麼改變人家的心
[00:13:50.000 --> 00:13:52.000]  改變人家的心
[00:13:52.000 --> 00:13:54.000]  這個年輕人又好像不太明白
[00:13:54.000 --> 00:13:56.000]  哦
[00:13:56.000 --> 00:13:58.000]  你們公司
[00:13:58.000 --> 00:14:02.000]  在三環市有總店
[00:14:02.000 --> 00:14:04.000]  我們公司厲害了
[00:14:04.000 --> 00:14:06.000]  我們公司
[00:14:06.000 --> 00:14:08.000]  全世界都有我們的店
[00:14:08.000 --> 00:14:10.000]  全世界都有我們的分店
[00:14:10.000 --> 00:14:12.000]  全世界都有我們的分店
[00:14:12.000 --> 00:14:14.000]  在美國
[00:14:14.000 --> 00:14:16.000]  每個州都有
[00:14:16.000 --> 00:14:18.000]  怎麼知道美國
[00:14:18.000 --> 00:14:20.000]  中國都不知道多少
[00:14:20.000 --> 00:14:22.000]  亞洲都不知道多少
[00:14:22.000 --> 00:14:24.000]  我們公司遍佈全世界
[00:14:24.000 --> 00:14:26.000]  是嗎
[00:14:26.000 --> 00:14:28.000]  這麼厲害
[00:14:28.000 --> 00:14:30.000]  那你公司福利如何
[00:14:30.000 --> 00:14:32.000]  我們福利很棒
[00:14:32.000 --> 00:14:34.000]  我們老闆告訴你將來退休的時候
[00:14:34.000 --> 00:14:36.000]  有個大別墅
[00:14:36.000 --> 00:14:38.000]  大Mansion為我們預備
[00:14:38.000 --> 00:14:40.000]  什麼都預備
[00:14:40.000 --> 00:14:42.000]  什麼險都有
[00:14:42.000 --> 00:14:44.000]  你不用擔心
[00:14:44.000 --> 00:14:46.000]  你公司這麼大
[00:14:46.000 --> 00:14:48.000]  你老闆一定是很厲害
[00:14:48.000 --> 00:14:50.000]  當然了
[00:14:50.000 --> 00:14:52.000]  我老闆很有錢
[00:14:52.000 --> 00:14:54.000]  有句名言
[00:14:54.000 --> 00:14:56.000]  山上成千上萬的牛
[00:14:56.000 --> 00:14:58.000]  都是屬於我老闆
[00:14:58.000 --> 00:15:00.000]  你是做牧場的
[00:15:00.000 --> 00:15:02.000]  他只是形容我老闆有錢
[00:15:02.000 --> 00:15:04.000]  你老闆這麼有錢
[00:15:04.000 --> 00:15:06.000]  他用什麼方法管理
[00:15:06.000 --> 00:15:08.000]  我老闆的Management Style
[00:15:08.000 --> 00:15:10.000]  兩父子一父一子就搞定
[00:15:10.000 --> 00:15:12.000]  我從未見過你
[00:15:12.000 --> 00:15:14.000]  你的公司叫什麼名字
[00:15:14.000 --> 00:15:16.000]  Wall Street
[00:15:16.000 --> 00:15:18.000]  你不知道公司叫什麼名字
[00:15:18.000 --> 00:15:20.000]  我公司就是教會
[00:15:20.000 --> 00:15:22.000]  耶穌基督的教會
[00:15:22.000 --> 00:15:24.000]  你有興趣加入嗎
[00:15:24.000 --> 00:15:26.000]  我公司
[00:15:26.000 --> 00:15:28.000]  我是猶太人
[00:15:28.000 --> 00:15:30.000]  遲些我和你談
[00:15:30.000 --> 00:15:32.000]  我想
[00:15:32.000 --> 00:15:34.000]  基督教如何看待
[00:15:34.000 --> 00:15:36.000]  錢的問題
[00:15:36.000 --> 00:15:38.000]  其實我們信的是最富有的錢
[00:15:38.000 --> 00:15:40.000]  但我們跟隨的時候
[00:15:40.000 --> 00:15:42.000]  我們如何去做
[00:15:42.000 --> 00:15:44.000]  路加福音在今天我們所看的這段聖經
[00:15:44.000 --> 00:15:46.000]  我們會發覺
[00:15:46.000 --> 00:15:48.000]  很有趣的一段聖經
[00:15:48.000 --> 00:15:50.000]  也是一個很古怪的聖經
[00:15:50.000 --> 00:15:52.000]  在上兩星期
[00:15:52.000 --> 00:15:54.000]  我和大家說過
[00:15:54.000 --> 00:15:56.000]  在路加福音第18章
[00:15:56.000 --> 00:15:58.000]  20:18-23
[00:15:58.000 --> 00:16:00.000]  有一個人找耶穌
[00:16:00.000 --> 00:16:02.000]  問我們如何承受永生
[00:16:02.000 --> 00:16:04.000]  耶穌就問他
[00:16:04.000 --> 00:16:06.000]  你變賣所有家財周濟琴人
[00:16:06.000 --> 00:16:08.000]  來跟隨我你必有財寶在天上
[00:16:08.000 --> 00:16:10.000]  你還要來跟隨我
[00:16:10.000 --> 00:16:12.000]  有錢人聽到之後就心裡憂愁
[00:16:12.000 --> 00:16:14.000]  當他走了之後
[00:16:14.000 --> 00:16:16.000]  耶穌說了一句很古怪的話
[00:16:16.000 --> 00:16:18.000]  就是24-25字
[00:16:18.000 --> 00:16:20.000]  剛才我們所讀的
[00:16:20.000 --> 00:16:22.000]  有錢人進神的國
[00:16:22.000 --> 00:16:24.000]  是何等的難
[00:16:24.000 --> 00:16:26.000]  駱駝穿過針的眼
[00:16:26.000 --> 00:16:28.000]  比才子進神的國
[00:16:28.000 --> 00:16:30.000]  更容易
