
[00:00:00.000 --> 00:00:07.440]  上一堂我們完了五章第一到十七節
[00:03:54.880 --> 00:03:58.320]  這群神的子民
[00:03:58.320 --> 00:04:04.960]  對這些弱小當中的人欺壓他們
[00:04:04.960 --> 00:04:07.360]  用的手法相當高明
[00:04:07.360 --> 00:04:10.320]  但這是得罪上帝
[00:04:10.320 --> 00:04:12.720]  以致引起上帝的審判
[00:04:12.720 --> 00:04:15.920]  最主要的原因
[00:04:15.920 --> 00:04:18.720]  上一堂我們看這個核心的部分
[00:04:18.720 --> 00:04:21.680]  五章一至十一節我們特別強調結構
[00:04:21.680 --> 00:04:28.080]  就是對照先知很肉緊的訊息
[00:04:28.080 --> 00:04:30.880]  你們要尋求上主
[00:04:30.880 --> 00:04:35.520]  你就可以存活、可以活下去
[00:04:35.520 --> 00:04:37.760]  你們就得到生命
[00:04:37.760 --> 00:04:40.800]  這一部分五章第一節開始
[00:04:40.800 --> 00:04:43.680]  第十七節結束都是一首幻歌
[00:04:43.680 --> 00:04:46.960]  好像一個喪禮已經在進行中
[00:04:46.960 --> 00:04:50.880]  但相對地我們見到當中有第七節
[00:04:50.880 --> 00:04:53.280]  第十節、第十二節
[00:04:53.280 --> 00:04:56.960]  或者十一、十二、十二節到十三節
[00:04:56.960 --> 00:04:58.960]  這個上次說的很難決定
[00:04:58.960 --> 00:05:00.960]  不過我們先說十二節
[00:05:00.960 --> 00:05:02.960]  這三節的經文
[00:05:02.960 --> 00:05:08.000]  就讓我們見到聽的人是無動於衷
[00:05:08.000 --> 00:05:09.360]  沒有反應
[00:05:09.360 --> 00:05:12.960]  他們仍然依然顧我
[00:05:12.960 --> 00:05:14.960]  所以中間這一部分
[00:05:14.960 --> 00:05:19.600]  其實也有一個效果
[00:05:19.600 --> 00:05:27.600]  就是說先知不是單單宣佈上帝的審判
[00:05:27.600 --> 00:05:29.200]  就了事
[00:05:29.200 --> 00:05:32.160]  其實他是用了很長的時間
[00:05:32.160 --> 00:05:41.120]  多方面嘗試勸他的聽眾悔改
[00:05:41.120 --> 00:05:44.640]  先引起動機
[00:05:44.640 --> 00:05:46.640]  先得到他們的注意
[00:05:46.640 --> 00:05:49.760]  聽明白了他們的問題在哪裡
[00:05:49.760 --> 00:05:52.080]  然後中間這一部分
[00:05:52.080 --> 00:05:53.600]  讓我們看到一幅圖畫
[00:05:53.600 --> 00:05:58.640]  就是阿摩斯用很多不同的主題
[00:05:58.640 --> 00:06:00.880]  很多不同的方法
[00:06:00.880 --> 00:06:06.960]  來警告、提醒、勸導
[00:06:06.960 --> 00:06:11.360]  用不同的方法勸他們回轉
[00:06:11.360 --> 00:06:13.360]  但是很可惜
[00:06:13.360 --> 00:06:18.080]  聽的人決定沒有反應
[00:06:18.080 --> 00:06:20.080]  不接受
[00:06:20.080 --> 00:06:22.080]  明白了就不接受
[00:06:22.080 --> 00:06:24.080]  所以我們提過
[00:06:24.080 --> 00:06:30.080]  不要以為先知說的話就像虐待一樣
[00:06:30.080 --> 00:06:32.080]  一句也不多說
[00:06:32.080 --> 00:06:34.720]  再過41年你們就覆亡了
[00:06:34.720 --> 00:06:37.120]  不過是一個很例外的情況
[00:06:37.120 --> 00:06:38.640]  我們說過
[00:06:38.640 --> 00:06:41.600]  例外的不是先知虐待、偷懶
[00:06:41.600 --> 00:06:47.680]  而是人們的悔改來得出奇地順利
[00:06:47.680 --> 00:06:49.680]  出奇地快
[00:06:49.680 --> 00:06:52.720]  我們說過開報道會本來預了三晚
[00:06:52.720 --> 00:06:55.280]  第一晚全城已經信了主
[00:06:55.280 --> 00:06:58.240]  沒有想過有這樣的情況出現
[00:06:58.240 --> 00:07:02.080]  通常先知是不受尊敬的
[00:07:02.080 --> 00:07:06.240]  通常先知的說話是忠言逆耳的
[00:07:06.240 --> 00:07:09.200]  所以剛才一開始之前
[00:07:09.200 --> 00:07:10.720]  有弟兄跟我聊天
[00:07:10.720 --> 00:07:13.600]  聖經裡面的先知是否說預言
[00:07:13.600 --> 00:07:15.600]  說很久以後的事情
[00:07:15.600 --> 00:07:17.600]  說很久以後的事情很受歡迎
[00:07:17.600 --> 00:07:18.560]  告訴你
[00:07:18.560 --> 00:07:20.080]  人人都喜歡聽的
[00:07:20.080 --> 00:07:22.080]  第一不關自己事
[00:07:22.080 --> 00:07:24.080]  第二好奇
[00:07:24.080 --> 00:07:26.080]  幸災樂禍
[00:07:26.080 --> 00:07:28.640]  很多因素、很多心理因素
[00:07:28.640 --> 00:07:33.760]  聖經裡面我們看遍了先知書
[00:07:33.760 --> 00:07:35.360]  無論你叫大小先知
[00:07:35.360 --> 00:07:37.360]  或者前後先知也好
[00:07:37.360 --> 00:07:39.360]  所有的先知書卷
[00:07:39.360 --> 00:07:42.720]  都是針對當時的人說話
[00:07:42.720 --> 00:07:45.600]  那個信息是傳給他們
[00:07:45.600 --> 00:07:47.840]  不是說你看看很久之後
[00:07:47.840 --> 00:07:49.840]  很久之後發生了什麼事情
[00:07:49.840 --> 00:07:50.720]  不是
[00:07:50.720 --> 00:07:52.720]  阿摩斯是一個很好的例子
[00:07:52.720 --> 00:07:54.720]  當然你可以逐卷書來討論
[00:07:54.720 --> 00:07:58.080]  但我們這個課程集中看的是阿摩斯書
[00:07:58.080 --> 00:08:01.120]  離開了中間這一部分
[00:08:01.120 --> 00:08:05.120]  我們就有一個心理準備
[00:08:05.120 --> 00:08:07.120]  就要回頭了
[00:08:07.120 --> 00:08:08.720]  即是說倒影
[00:08:08.720 --> 00:08:10.720]  現在開始是回到一些
[00:08:10.720 --> 00:08:15.360]  我們其實已經見過的景物
[00:08:15.360 --> 00:08:17.360]  你開車去新機場
[00:08:17.360 --> 00:08:18.560]  行清馬大橋
[00:08:18.560 --> 00:08:20.560]  開到東涌的迴旋處
[00:08:20.560 --> 00:08:22.560]  現在調頭了
[00:08:22.560 --> 00:08:23.520]  現在回頭了
[00:08:23.520 --> 00:08:27.360]  所以你會經歷之前你聽過的一些主題
[00:08:28.160 --> 00:08:34.160]  五章第十八節到第二十節
[00:08:34.960 --> 00:08:40.960]  有和了那些盼望上主日子的人
[00:08:40.960 --> 00:08:46.960]  上主的日子對你們究竟是什麼呢
[00:08:46.960 --> 00:08:51.760]  那日是黑暗沒有光明
[00:08:51.760 --> 00:08:57.760]  就好像人逃過了獅子卻遇上熊
[00:08:57.760 --> 00:09:02.160]  進入屋內以手靠在牆上
[00:09:02.160 --> 00:09:04.160]  又吸蛇咬
[00:09:04.160 --> 00:09:08.960]  上主的日子不是黑暗沒有光明
[00:09:08.960 --> 00:09:14.160]  不是幽暗其中毫無亮光芒
[00:09:14.160 --> 00:09:16.960]  我們先解釋那個比喻
[00:09:16.960 --> 00:09:18.960]  這是一個很生動的比喻
[00:09:18.960 --> 00:09:20.960]  阿摩斯的日子
[00:09:20.960 --> 00:09:24.960]  那些人在野外會遇到猛獸
[00:09:24.960 --> 00:09:26.960]  就不是香港
[00:09:26.960 --> 00:09:30.960]  如果你在香港逛街
[00:09:30.960 --> 00:09:32.960]  你不會遇到獅子
[00:09:32.960 --> 00:09:34.960]  你不會遇到熊
[00:09:34.960 --> 00:09:36.960]  你回到家應該都不會有蛇咬你
[00:09:36.960 --> 00:09:40.960]  那你就可能要用另外的比喻
[00:09:40.960 --> 00:09:44.960]  可能你逃過了人打劫
[00:09:44.960 --> 00:09:46.960]  又被人騙
[00:09:46.960 --> 00:09:50.960]  回到家中火災
[00:09:50.960 --> 00:09:52.960]  要用這樣的比喻
[00:09:52.960 --> 00:09:54.960]  可能你才有感受
[00:09:54.960 --> 00:10:04.960]  一個人很辛苦逃過了獅子的舌頭
[00:10:04.960 --> 00:10:08.960]  但突然發現前面有隻熊在等他
[00:10:08.960 --> 00:10:10.960]  如果你去過加拿大的郊野公園
[00:10:10.960 --> 00:10:14.960]  你會知道那些熊很安靜
[00:10:14.960 --> 00:10:16.960]  所以那些動物管理公園的人
[00:10:16.960 --> 00:10:18.960]  教你如果你行山
[00:10:18.960 --> 00:10:20.960]  特別是在Alberta省
[00:10:20.960 --> 00:10:22.960]  Banff、Jasper那些地方
[00:10:22.960 --> 00:10:24.960]  你一路行一路唱歌
[00:10:24.960 --> 00:10:26.960]  如果一個人的話
[00:10:26.960 --> 00:10:28.960]  如果多人的話
[00:10:28.960 --> 00:10:30.960]  大聲說話
[00:10:30.960 --> 00:10:32.960]  那些熊會害怕
[00:10:32.960 --> 00:10:34.960]  如果不是的話
[00:10:34.960 --> 00:10:36.960]  兩人遇到的時候
[00:10:36.960 --> 00:10:38.960]  你又害怕
[00:10:38.960 --> 00:10:40.960]  他又害怕
[00:10:40.960 --> 00:10:42.960]  他又害怕的時候
[00:10:42.960 --> 00:10:44.960]  可能會襲擊你
[00:10:44.960 --> 00:10:46.960]  這個人很幸運
[00:10:46.960 --> 00:10:48.960]  他逃過了獅子
[00:10:48.960 --> 00:10:50.960]  遇到熊都沒有事
[00:10:50.960 --> 00:10:52.960]  但鬆口氣的時候
[00:10:52.960 --> 00:10:54.960]  那隻熊就咬他
[00:10:54.960 --> 00:10:56.960]  很簡單的結論
[00:10:56.960 --> 00:10:58.960]  就是逃不掉
[00:10:58.960 --> 00:11:00.960]  整個比喻的結論
[00:11:00.960 --> 00:11:02.960]  焦點就是逃不掉
[00:11:02.960 --> 00:11:04.960]  什麼是逃不掉呢?
[00:11:04.960 --> 00:11:06.960]  就是上主的日子
[00:11:06.960 --> 00:11:08.960]  耶和華的日子
[00:11:08.960 --> 00:11:10.960]  The day of the Lord
[00:11:10.960 --> 00:11:12.960]  耶和華的日子
[00:11:12.960 --> 00:11:14.960]  是什麼呢?
[00:11:14.960 --> 00:11:16.960]  這就是這一段的主題
[00:11:16.960 --> 00:11:18.960]  這裡提到那些渴望
[00:11:18.960 --> 00:11:20.960]  上主日子的人
[00:11:20.960 --> 00:11:22.960]  給我們一個線索
[00:11:22.960 --> 00:11:24.960]  就是在當時
[00:11:24.960 --> 00:11:26.960]  以色列的人
[00:11:26.960 --> 00:11:28.960]  他們是渴望
[00:11:28.960 --> 00:11:30.960]  上主的日子
[00:11:30.960 --> 00:11:32.960]  這件事情
[00:11:32.960 --> 00:11:34.960]  在他們的心目中
[00:11:34.960 --> 00:11:36.960]  是好事
[00:11:36.960 --> 00:11:38.960]  對他們是好的
[00:11:38.960 --> 00:11:40.960]  為什麼呢?
[00:11:40.960 --> 00:11:42.960]  如果你看《約爾書》
[00:11:42.960 --> 00:11:44.960]  你就會發覺
[00:11:44.960 --> 00:11:46.960]  上主的日子
[00:11:46.960 --> 00:11:48.960]  就是
[00:11:48.960 --> 00:11:50.960]  他審判
[00:11:50.960 --> 00:11:54.960]  萬民的日子
[00:11:54.960 --> 00:11:56.960]  我們看《約爾書》第三章
[00:11:56.960 --> 00:11:58.960]  第十四節
[00:11:58.960 --> 00:12:00.960]  第十五節
[00:12:00.960 --> 00:12:02.960]  第十六節
[00:12:02.960 --> 00:12:04.960]  第十七節
[00:12:04.960 --> 00:12:06.960]  這裡說許多許多的人在斷定谷
[00:12:06.960 --> 00:12:08.960]  因為耶和華的日子
[00:12:08.960 --> 00:12:10.960]  臨近斷定谷
[00:12:10.960 --> 00:12:12.960]  這裡說到上主的日子
[00:12:12.960 --> 00:12:14.960]  上主的日子來到了
[00:12:14.960 --> 00:12:16.960]  日月昏暗
[00:12:16.960 --> 00:12:18.960]  聖獸無光
[00:12:18.960 --> 00:12:20.960]  耶和華必從石安
[00:12:20.960 --> 00:12:22.960]  敲叫從耶路撒冷
[00:12:22.960 --> 00:12:24.960]  發聲
[00:12:24.960 --> 00:12:26.960]  這兩句就是亞摩斯書一開始的兩句說話
[00:12:26.960 --> 00:12:28.960]  誰說誰呢?
[00:12:28.960 --> 00:12:30.960]  很難說
[00:12:30.960 --> 00:12:32.960]  不過很明顯一定有關係
[00:12:32.960 --> 00:12:34.960]  兩本書排得這麼近
[00:12:34.960 --> 00:12:36.960]  就更加讓我們很清楚
[00:12:36.960 --> 00:12:38.960]  這兩本書的訊息有關連
[00:12:38.960 --> 00:12:40.960]  上主敲叫的時候
[00:12:40.960 --> 00:12:42.960]  留心天地震動
[00:12:42.960 --> 00:12:44.960]  但是耶和華卻要
[00:12:44.960 --> 00:12:46.960]  作他百姓的避難所
[00:12:46.960 --> 00:12:48.960]  作以色列人的保障
[00:12:48.960 --> 00:12:50.960]  你們就知道
[00:12:50.960 --> 00:12:52.960]  我是耶和華你們的神
[00:12:52.960 --> 00:12:54.960]  又是住在石安
[00:12:54.960 --> 00:12:56.960]  我的聖山
[00:12:56.960 --> 00:12:58.960]  那時候耶路撒冷成為聖
[00:12:58.960 --> 00:13:00.960]  外邦人不再從其中經過
[00:13:00.960 --> 00:13:02.960]  最後這句說話
[00:13:02.960 --> 00:13:04.960]  我常說我們不要了解錯了
[00:13:04.960 --> 00:13:06.960]  這不是耶路撒冷不讓外邦人進
[00:13:06.960 --> 00:13:08.960]  不是租界
[00:13:08.960 --> 00:13:10.960]  華人與狗不得入內
[00:13:10.960 --> 00:13:12.960]  不是
[00:13:12.960 --> 00:13:14.960]  外邦人不得再從其中經過
[00:13:14.960 --> 00:13:16.960]  經過的動詞很重要
[00:13:16.960 --> 00:13:18.960]  不是不讓他進入
[00:13:18.960 --> 00:13:20.960]  是不讓他隨便經過
[00:13:20.960 --> 00:13:22.960]  什麼叫經過呢?
[00:13:22.960 --> 00:13:24.960]  就是日本侵華
[00:13:24.960 --> 00:13:26.960]  進出中國
[00:13:26.960 --> 00:13:28.960]  你明白進出的意思嗎?
[00:13:28.960 --> 00:13:30.960]  他的軍隊可以隨時進來
[00:13:30.960 --> 00:13:32.960]  隨時走
[00:13:32.960 --> 00:13:34.960]  沒理由的,因為這是我的國家
[00:13:34.960 --> 00:13:36.960]  你的軍隊可以這樣做
[00:13:36.960 --> 00:13:38.960]  耶路撒冷不再受制於
[00:13:38.960 --> 00:13:40.960]  其他外邦
[00:13:40.960 --> 00:13:42.960]  這是在說他們被擄流亡的時候
[00:13:42.960 --> 00:13:44.960]  亞述巴比倫
[00:13:44.960 --> 00:13:46.960]  帝國軍隊
[00:13:46.960 --> 00:13:48.960]  遊掠他們整個國家
[00:13:48.960 --> 00:13:50.960]  只是指這一點
[00:13:50.960 --> 00:13:52.960]  不是說耶路撒冷從此之後
[00:13:52.960 --> 00:13:54.960]  就算連忠臣帶隊去觀光
[00:13:54.960 --> 00:13:56.960]  朝聖團都不准入境
[00:13:56.960 --> 00:13:58.960]  不是
[00:13:58.960 --> 00:14:00.960]  完全不是不准進入
[00:14:00.960 --> 00:14:02.960]  是不准經過
[00:14:02.960 --> 00:14:04.960]  經過是說打仗
[00:14:04.960 --> 00:14:06.960]  上主的日子
[00:14:06.960 --> 00:14:08.960]  在約爾蘇結束的時候
[00:14:08.960 --> 00:14:10.960]  審判外邦
[00:14:10.960 --> 00:14:12.960]  所以就回應了阿摩斯書的開場白
[00:14:12.960 --> 00:14:14.960]  阿摩斯指責
[00:14:14.960 --> 00:14:16.960]  所有以色列的敵人
[00:14:16.960 --> 00:14:18.960]  就說上主一定不會免去他們的刑罰
[00:14:18.960 --> 00:14:20.960]  這個就是耶路撒冷的日子
[00:14:20.960 --> 00:14:22.960]  但現在呢
[00:14:22.960 --> 00:14:24.960]  阿摩斯又是將這個觀念
[00:14:24.960 --> 00:14:26.960]  將它調轉頭來
[00:14:26.960 --> 00:14:28.960]  就說如果上主要施行審判
[00:14:28.960 --> 00:14:30.960]  就要在約爾蘇結束
[00:14:30.960 --> 00:14:32.960]  在約爾蘇結束
[00:14:32.960 --> 00:14:34.960]  就要在約爾蘇結束
[00:14:34.960 --> 00:14:36.960]  上主要施行審判
[00:14:36.960 --> 00:14:38.960]  以色列
[00:14:38.960 --> 00:14:40.960]  亦不能逃脫
[00:14:40.960 --> 00:14:42.960]  亦都不能離開
[00:14:42.960 --> 00:14:44.960]  上主的審判
[00:14:44.960 --> 00:14:46.960]  不只是針對外邦人
[00:14:46.960 --> 00:14:48.960]  上主的審判
[00:14:48.960 --> 00:14:50.960]  先是臨到
[00:14:50.960 --> 00:14:52.960]  他自己的子民
[00:14:52.960 --> 00:14:54.960]  審判從神的家開始
[00:14:54.960 --> 00:14:56.960]  不是說自己人就不用審判
[00:14:56.960 --> 00:14:58.960]  外人就先審判
[00:14:58.960 --> 00:15:00.960]  不是
[00:15:00.960 --> 00:15:02.960]  外人就先審判
[00:15:02.960 --> 00:15:04.960]  不是
[00:15:04.960 --> 00:15:06.960]  反過來
[00:15:06.960 --> 00:15:08.960]  對於以色列來說
[00:15:08.960 --> 00:15:10.960]  上主的日子審判臨到
[00:15:10.960 --> 00:15:12.960]  不是他們所想像的
[00:15:12.960 --> 00:15:14.960]  只是針對他們的敵人
[00:15:14.960 --> 00:15:16.960]  上主的日子臨到
[00:15:16.960 --> 00:15:18.960]  是針對他們的
[00:15:18.960 --> 00:15:20.960]  對他們來說是黑暗的
[00:15:20.960 --> 00:15:22.960]  審判
[00:15:22.960 --> 00:15:24.960]  預備迎見上帝的日子
[00:15:24.960 --> 00:15:26.960]  這個日子對以色列來說
[00:15:26.960 --> 00:15:28.960]  不是一件好事
[00:15:28.960 --> 00:15:30.960]  所以這裡的主題
[00:15:30.960 --> 00:15:32.960]  其實是回應
[00:15:32.960 --> 00:15:34.960]  第四章
[00:15:34.960 --> 00:15:36.960]  我們看過
[00:15:36.960 --> 00:15:38.960]  上主接二連三
[00:15:38.960 --> 00:15:40.960]  由第六節
[00:15:40.960 --> 00:15:42.960]  四章第六節到十三節
[00:15:42.960 --> 00:15:44.960]  預備迎見你的神
[00:15:44.960 --> 00:15:46.960]  這個主題
[00:15:46.960 --> 00:15:48.960]  上主的審判臨到
[00:15:48.960 --> 00:15:50.960]  臨到臨到
[00:15:50.960 --> 00:15:52.960]  但他們不懂悔改
[00:15:52.960 --> 00:15:54.960]  在不懂悔改的時候
[00:15:54.960 --> 00:15:56.960]  到最後上主的審判
[00:15:56.960 --> 00:15:58.960]  最後臨到他們
[00:15:58.960 --> 00:16:00.960]  預備迎接審判
[00:16:00.960 --> 00:16:02.960]  這個日子是黑暗
[00:16:02.960 --> 00:16:04.960]  不是光明
[00:16:04.960 --> 00:16:06.960]  他們沒有悔改
[00:16:06.960 --> 00:16:08.960]  你們仍不歸向我
[00:16:08.960 --> 00:16:10.960]  所以我們說在核心節前之後
[00:16:10.960 --> 00:16:12.960]  主題是
[00:16:12.960 --> 00:16:14.960]  前後呼應的
[00:16:14.960 --> 00:16:16.960]  五章二十一節
[00:16:16.960 --> 00:16:18.960]  到二十七節
[00:16:18.960 --> 00:16:20.960]  這裏就這樣說
[00:16:20.960 --> 00:16:22.960]  上主繼續說
[00:16:22.960 --> 00:16:24.960]  我憎恨
[00:16:24.960 --> 00:16:26.960]  我厭惡
[00:16:26.960 --> 00:16:28.960]  你們的節旗
[00:16:28.960 --> 00:16:30.960]  也不欣賞
[00:16:30.960 --> 00:16:32.960]  你們的盛會
[00:16:32.960 --> 00:16:34.960]  你們雖然向我獻上繁祭
[00:16:34.960 --> 00:16:36.960]  但你們的掃祭
[00:16:36.960 --> 00:16:38.960]  我不越立
[00:16:38.960 --> 00:16:40.960]  你們以肥畜獻的平安祭
[00:16:40.960 --> 00:16:42.960]  我也不稀罕
[00:16:42.960 --> 00:16:44.960]  要使你頌唱的歌聲遠離我
[00:16:44.960 --> 00:16:46.960]  我也不想聽你
[00:16:46.960 --> 00:16:48.960]  吹奏的曲調
[00:16:48.960 --> 00:16:50.960]  為讓公正如大水滾滾
[00:16:50.960 --> 00:16:52.960]  要使公義
[00:16:52.960 --> 00:16:54.960]  如江河滔滔
[00:16:54.960 --> 00:16:56.960]  你們可曾獻上
[00:16:56.960 --> 00:16:58.960]  祭物和公物給我嗎?
[00:16:58.960 --> 00:17:00.960]  在曠野四十年來
[00:17:00.960 --> 00:17:02.960]  以色列家
[00:17:02.960 --> 00:17:04.960]  你們抬著你們的君王索古特
[00:17:04.960 --> 00:17:06.960]  並你們的神像嘉溫
[00:17:06.960 --> 00:17:08.960]  就是你們為自己所製造的
[00:17:08.960 --> 00:17:10.960]  我必使你們流亡到大馬士革以外
[00:17:10.960 --> 00:17:12.960]  上主說過了
[00:17:12.960 --> 00:17:14.960]  萬君的上帝是他的命
[00:17:14.960 --> 00:17:16.960]  萬君的上帝是他的命
[00:17:16.960 --> 00:17:18.960]  萬君的上帝是他的命
[00:17:18.960 --> 00:17:20.960]  萬君的上帝是他的命
[00:17:20.960 --> 00:17:22.960]  萬君的上帝是他的命
[00:17:22.960 --> 00:17:24.960]  這一段
[00:17:24.960 --> 00:17:26.960]  也是從第四章
[00:17:26.960 --> 00:17:28.960]  第四章第五節
[00:17:28.960 --> 00:17:30.960]  是呼應的
[00:17:30.960 --> 00:17:32.960]  第四章第五節
[00:17:32.960 --> 00:17:34.960]  說你們不得離
[00:17:34.960 --> 00:17:36.960]  離吉甲
[00:17:36.960 --> 00:17:38.960]  獻祭 獻平安祭
[00:17:38.960 --> 00:17:40.960]  獻感恩祭 獻甘心祭
[00:17:40.960 --> 00:17:42.960]  獻十分一
[00:17:42.960 --> 00:17:44.960]  但這些沒有使上帝
[00:17:44.960 --> 00:17:46.960]  越納他們
[00:17:46.960 --> 00:17:48.960]  只是獻祭
[00:17:48.960 --> 00:17:50.960]  多多獻祭
[00:17:50.960 --> 00:17:52.960]  是不可以的
[00:17:52.960 --> 00:17:54.960]  這是不反映出
[00:17:54.960 --> 00:17:56.960]  你和上主之間的關係
[00:17:56.960 --> 00:17:58.960]  這五章二十一到二十六節一樣
[00:17:58.960 --> 00:18:00.960]  焦點
[00:18:00.960 --> 00:18:02.960]  是獻祭
[00:18:02.960 --> 00:18:04.960]  或敬拜
[00:18:04.960 --> 00:18:06.960]  在一個宗教
[00:18:06.960 --> 00:18:08.960]  的活動裏面
[00:18:08.960 --> 00:18:10.960]  在那裏
[00:18:10.960 --> 00:18:12.960]  嘗試和上主
[00:18:12.960 --> 00:18:14.960]  建立關係
[00:18:14.960 --> 00:18:16.960]  但這裏上主說得很清楚
[00:18:16.960 --> 00:18:18.960]  又是用很誇張的
[00:18:18.960 --> 00:18:20.960]  說話來表達憎恨
[00:18:20.960 --> 00:18:22.960]  厭惡 不欣賞
[00:18:22.960 --> 00:18:24.960]  不越納 不稀罕
[00:18:24.960 --> 00:18:26.960]  不想聽
[00:18:26.960 --> 00:18:28.960]  遠離我
[00:18:28.960 --> 00:18:32.960]  這五章二十一到二十三節
[00:18:32.960 --> 00:18:34.960]  其實很多先知書
[00:18:34.960 --> 00:18:36.960]  都有這樣說
[00:18:36.960 --> 00:18:38.960]  不奇怪
[00:18:38.960 --> 00:18:40.960]  譬如我們看
[00:18:40.960 --> 00:18:42.960]  以賽亞書第一章
[00:18:42.960 --> 00:18:46.960]  以賽亞書第一章
[00:18:46.960 --> 00:18:52.960]  由第十節到十五節
[00:18:52.960 --> 00:18:54.960]  到十七節
[00:18:54.960 --> 00:18:56.960]  雖然很長
[00:18:56.960 --> 00:18:58.960]  不過我們都值得讀一讀
[00:18:58.960 --> 00:19:00.960]  以賽亞書第一章
[00:19:00.960 --> 00:19:02.960]  第十節到十七節
[00:19:02.960 --> 00:19:04.960]  我們一起慢慢讀
[00:19:04.960 --> 00:19:06.960]  你們這所多馬的官長
[00:19:06.960 --> 00:19:08.960]  要聽耶和華的話
[00:19:08.960 --> 00:19:10.960]  你們這俄摩拉的百姓
[00:19:10.960 --> 00:19:14.960]  要則以聽我們上帝的訓誨
[00:19:14.960 --> 00:19:18.960]  你們所獻的許多祭物與我何益呢?
[00:19:18.960 --> 00:19:22.960]  宮面羊的繁祭和肥畜的滋油
