
[00:00:00.000 --> 00:00:06.000]  根據《新約聖經》的記載
[00:07:36.000 --> 00:07:40.000]  我看遍了這麼多的注釋書
[00:07:40.000 --> 00:07:48.000]  沒有一個是說他們兩兄弟在想好事
[00:07:48.000 --> 00:07:51.000]  他們都贊成
[00:07:51.000 --> 00:07:53.000]  耶穌基督超級天王巨星
[00:07:53.000 --> 00:07:54.000]  在你們未出生之前
[00:07:54.000 --> 00:07:58.000]  七十年代很流行的一套搖滾樂的音樂劇
[00:07:58.000 --> 00:08:01.000]  Andrew Lloyd Webber
[00:08:01.000 --> 00:08:06.000]  Tim Rice寫的歌詞
[00:08:06.000 --> 00:08:10.000]  裡面有四句諷刺這班門徒
[00:08:10.000 --> 00:08:14.000]  Always wanting to be an apostle
[00:08:14.000 --> 00:08:17.000]  Knew that I would make it if I try
[00:08:17.000 --> 00:08:19.000]  And when we retire
[00:08:19.000 --> 00:08:21.000]  We can write the gospels
[00:08:21.000 --> 00:08:28.000]  So that men will talk about us when we die
[00:08:28.000 --> 00:08:33.000]  門徒是在想他們自己的將來
[00:08:33.000 --> 00:08:38.000]  在這裡卡位爭論誰為大
[00:08:38.000 --> 00:08:43.000]  其實我們東方人應該很明白的
[00:08:43.000 --> 00:08:45.000]  華人教會如果主任牧師
[00:08:45.000 --> 00:08:47.000]  不要說會受苦受死
[00:08:47.000 --> 00:08:49.000]  去宣教一年
[00:08:49.000 --> 00:08:51.000]  那教會怎麼辦呢
[00:08:51.000 --> 00:08:53.000]  你都做執事的了
[00:08:53.000 --> 00:08:55.000]  年輕的弟兄姊妹
[00:08:55.000 --> 00:08:57.000]  那就要選個代堂主任
[00:08:57.000 --> 00:08:58.000]  誰來做呢
[00:08:58.000 --> 00:09:00.000]  那怎麼爭論呢
[00:09:00.000 --> 00:09:01.000]  你做吧
[00:09:01.000 --> 00:09:02.000]  當然不是我做
[00:09:02.000 --> 00:09:04.000]  你德高望重
[00:09:04.000 --> 00:09:05.000]  你年輕力壯
[00:09:05.000 --> 00:09:07.000]  你有心有力
[00:09:07.000 --> 00:09:09.000]  怎麼會爭自己呢
[00:09:09.000 --> 00:09:12.000]  所以我們誤會了東方的文化
[00:09:12.000 --> 00:09:14.000]  以為好像美國那樣
[00:09:14.000 --> 00:09:16.000]  你不請我是你公司的損失
[00:09:16.000 --> 00:09:18.000]  不是這樣爭的
[00:09:18.000 --> 00:09:21.000]  不是爭的問題
[00:09:21.000 --> 00:09:23.000]  耶穌說得這麼嚴重
[00:09:23.000 --> 00:09:24.000]  說得這麼嚴肅
[00:09:24.000 --> 00:09:27.000]  你沒有contingency plan
[00:09:27.000 --> 00:09:29.000]  你是不負責任
[00:09:29.000 --> 00:09:31.000]  懂不懂得這樣看
[00:09:31.000 --> 00:09:33.000]  不懂的
[00:09:33.000 --> 00:09:34.000]  我們就說那些門徒
[00:09:34.000 --> 00:09:36.000]  真是爛泥扶不上牆
[00:09:36.000 --> 00:09:38.000]  耶穌這麼苦口婆心
[00:09:38.000 --> 00:09:40.000]  他們還在盤算自己
[00:09:40.000 --> 00:09:42.000]  未必未必
[00:09:42.000 --> 00:09:43.000]  你看彼得
[00:09:43.000 --> 00:09:45.000]  你記得彼得嗎
[00:09:45.000 --> 00:09:47.000]  彼得怎麼跟耶穌說
[00:09:47.000 --> 00:09:48.000]  主啊
[00:09:48.000 --> 00:09:50.000]  我給你坐牢
[00:09:50.000 --> 00:09:51.000]  不是
[00:09:51.000 --> 00:09:53.000]  我給你受死
[00:09:53.000 --> 00:09:55.000]  我都願意
[00:09:55.000 --> 00:09:57.000]  結果耶穌
[00:09:57.000 --> 00:09:58.000]  怎麼說
[00:09:58.000 --> 00:10:00.000]  很抱歉地跟他說
[00:10:00.000 --> 00:10:01.000]  西門西門
[00:10:01.000 --> 00:10:03.000]  撒旦要西你
[00:10:03.000 --> 00:10:06.000]  好像西墨子一樣
[00:10:06.000 --> 00:10:07.000]  我為你祈禱
[00:10:07.000 --> 00:10:08.000]  叫你不要失去信心
[00:10:08.000 --> 00:10:10.000]  你回頭之後
[00:10:10.000 --> 00:10:12.000]  我回頭
[00:10:12.000 --> 00:10:14.000]  我根本不會離開你
[00:10:14.000 --> 00:10:16.000]  你雞叫已先
[00:10:16.000 --> 00:10:19.000]  三次不認我
[00:10:19.000 --> 00:10:20.000]  彼得
[00:10:20.000 --> 00:10:22.000]  全部都是假的
[00:10:22.000 --> 00:10:23.000]  真的
[00:10:23.000 --> 00:10:26.000]  你明不明彼得
[00:10:26.000 --> 00:10:28.000]  跟著在耶穌身邊的
[00:10:28.000 --> 00:10:30.000]  這三個門徒
[00:10:30.000 --> 00:10:32.000]  假的
[00:10:32.000 --> 00:10:34.000]  在十字架底下
[00:10:34.000 --> 00:10:36.000]  最後那個門徒是誰
[00:10:36.000 --> 00:10:39.000]  耶穌說看你的母親那個
[00:10:39.000 --> 00:10:41.000]  那不就是約翰嗎
[00:10:41.000 --> 00:10:43.000]  耶穌沒有愛錯了他
[00:10:43.000 --> 00:10:45.000]  耶穌所愛的門徒
[00:10:45.000 --> 00:10:47.000]  你記得嗎
[00:10:47.000 --> 00:10:49.000]  我應該在跟你溫書
[00:10:49.000 --> 00:10:50.000]  新約福音書
[00:10:50.000 --> 00:10:52.000]  不是舊約聖經
[00:10:52.000 --> 00:10:53.000]  你很熟的
[00:10:53.000 --> 00:10:55.000]  你嘗試串在一起看
[00:10:55.000 --> 00:10:58.000]  雅各和約翰跟耶穌
[00:10:58.000 --> 00:11:01.000]  在耶穌身邊轉
[00:11:01.000 --> 00:11:02.000]  來到這個時候
[00:11:02.000 --> 00:11:04.000]  他們兩兄弟來找耶穌
[00:11:04.000 --> 00:11:08.000]  竟然不明白耶穌說什麼
[00:11:08.000 --> 00:11:12.000]  我們三年級的同學都不會這麼差
[00:11:12.000 --> 00:11:14.000]  我的同學來跟我說
[00:11:14.000 --> 00:11:15.000]  院長不要看輕我們
[00:11:15.000 --> 00:11:17.000]  我們會背十二使徒的名字
[00:11:17.000 --> 00:11:19.000]  會背十二先知的名字
[00:11:19.000 --> 00:11:21.000]  會背十二支派的名字
[00:11:21.000 --> 00:11:23.000]  我們連十二個士師都會背
[00:11:23.000 --> 00:11:25.000]  回去背十二個探子的名字
[00:11:25.000 --> 00:11:28.000]  還有很多東西要背
[00:11:28.000 --> 00:11:33.000]  做耶穌的門徒不會這麼糊塗
[00:11:33.000 --> 00:11:35.000]  明白的
[00:11:35.000 --> 00:11:37.000]  不是啊他們找媽媽來
[00:11:37.000 --> 00:11:39.000]  剛才你讀的那段沒有提
[00:11:39.000 --> 00:11:41.000]  不過我們讀聖經都記得
[00:11:41.000 --> 00:11:43.000]  馬太福音二十章記載
[00:11:43.000 --> 00:11:45.000]  媽媽出來跟耶穌說話
[00:11:45.000 --> 00:11:47.000]  很大有限
[00:11:47.000 --> 00:11:49.000]  所以新約聖經學者很看不起
[00:11:49.000 --> 00:11:51.000]  這兩兄弟
[00:11:51.000 --> 00:11:53.000]  媽媽出來
[00:11:53.000 --> 00:11:55.000]  我問一句
[00:11:55.000 --> 00:11:58.000]  耶穌出來傳道十二個使徒跟著他
[00:11:58.000 --> 00:12:01.000]  還有誰媽媽跟著來
[00:12:01.000 --> 00:12:04.000]  你經常都忘記了
[00:12:04.000 --> 00:12:06.000]  加拿大婚宴
[00:12:06.000 --> 00:12:08.000]  誰媽媽出手
[00:12:08.000 --> 00:12:11.000]  我兒子一會兒吩咐你們做什麼
[00:12:11.000 --> 00:12:12.000]  你們就做
[00:12:12.000 --> 00:12:14.000]  試試今晚如果我媽媽來
[00:12:14.000 --> 00:12:18.000]  你明白尷尬嗎
[00:12:18.000 --> 00:12:21.000]  其實跟著耶穌的還有耶穌的媽媽
[00:12:21.000 --> 00:12:24.000]  西比太兩個兒子的媽媽
[00:12:24.000 --> 00:12:28.000]  沒有留在家裡服侍父親丈夫
[00:12:28.000 --> 00:12:30.000]  跟著兩個兒子出來
[00:12:30.000 --> 00:12:32.000]  其實可能在當時的文化
[00:12:32.000 --> 00:12:35.000]  不是今天我們這麼看不起
[00:12:35.000 --> 00:12:39.000]  你可不可以回到當場的社會背景
[00:12:39.000 --> 00:12:41.000]  你問清楚
[00:12:41.000 --> 00:12:43.000]  跟著來的媽媽
[00:12:43.000 --> 00:12:46.000]  不只是他們兩兄弟那個
[00:12:46.000 --> 00:12:50.000]  馬太福音27章很清楚告訴我們
[00:12:50.000 --> 00:12:52.000]  西比太的兒子的母親
[00:12:52.000 --> 00:12:55.000]  都是從加利利開始
[00:12:55.000 --> 00:13:00.000]  跟從主的門徒之一
[00:13:00.000 --> 00:13:04.000]  所以來到這麼重要的關頭
[00:13:04.000 --> 00:13:06.000]  兩兄弟要來跟耶穌說話
[00:13:06.000 --> 00:13:11.000]  媽媽作為教會的執事部長
[00:13:11.000 --> 00:13:14.000]  不要計這些資格
[00:13:14.000 --> 00:13:19.000]  作為耶穌一個真心跟從主的門徒
[00:13:19.000 --> 00:13:22.000]  為什麼不一起來
[00:13:22.000 --> 00:13:24.000]  我們不要用今天的社會
[00:13:24.000 --> 00:13:28.000]  你聰明的就不要找媽媽一起來陪靈會
[00:13:28.000 --> 00:13:29.000]  不是的
[00:13:29.000 --> 00:13:31.000]  我們上一次陪靈會都問過
[00:13:31.000 --> 00:13:34.000]  有中三的弟兄來到
[00:13:34.000 --> 00:13:38.000]  媽媽帶著他來
[00:13:38.000 --> 00:13:41.000]  這兩個人來到耶穌面前問什麼
[00:13:41.000 --> 00:13:43.000]  求榮耀
[00:13:43.000 --> 00:13:45.000]  你聽錯了
[00:13:45.000 --> 00:13:50.000]  在你的榮耀裡
[00:13:50.000 --> 00:13:53.000]  剛才你聽到這句話嗎
[00:13:53.000 --> 00:13:59.000]  馬太福音的說法是在你的國度裡
[00:13:59.000 --> 00:14:03.000]  請問第三個人跟耶穌說
[00:14:03.000 --> 00:14:06.000]  在你德國降臨的時候
[00:14:06.000 --> 00:14:08.000]  那個是誰
[00:14:08.000 --> 00:14:12.000]  是耶穌十字架身邊的強盜
[00:14:12.000 --> 00:14:14.000]  臨死之前
[00:14:14.000 --> 00:14:16.000]  在苦難當中
[00:14:16.000 --> 00:14:21.000]  他認順耶穌將來要來的救主
[00:14:21.000 --> 00:14:24.000]  所以他說求你紀念我
[00:14:24.000 --> 00:14:28.000]  從一個這麼簡單的字眼
[00:14:28.000 --> 00:14:33.000]  其實雅各約翰明白耶穌說什麼
[00:14:33.000 --> 00:14:37.000]  我們不要看低他們的智商
[00:14:37.000 --> 00:14:41.000]  他們不是在說現在
[00:14:41.000 --> 00:14:46.000]  他們不是爭聖餐坐在耶穌身邊
[00:14:46.000 --> 00:14:49.000]  約翰都真的坐在耶穌身邊
[00:14:49.000 --> 00:14:51.000]  以至彼得要提醒他
[00:14:51.000 --> 00:14:55.000]  你去問一下主究竟是誰賣你
[00:14:55.000 --> 00:14:59.000]  耶穌自己說的
[00:14:59.000 --> 00:15:00.000]  路加福音
[00:15:00.000 --> 00:15:04.000]  當他說到他要受苦的時候
[00:15:04.000 --> 00:15:09.000]  路加福音第22章30節
[00:15:09.000 --> 00:15:12.000]  你們在我的國裡
[00:15:12.000 --> 00:15:15.000]  坐在我的席上吃喝
[00:15:15.000 --> 00:15:21.000]  坐在寶座上審判以色列十二個字牌
[00:15:21.000 --> 00:15:24.000]  前面那句28節
[00:15:24.000 --> 00:15:26.000]  耶穌說我在磨練之中
[00:15:26.000 --> 00:15:30.000]  常和我同在的就是你們
[00:15:30.000 --> 00:15:33.000]  我將國賜給你們
[00:15:33.000 --> 00:15:38.000]  正如我父賜給我一樣
[00:15:38.000 --> 00:15:41.000]  之後主又對西門說
[00:15:41.000 --> 00:15:43.000]  撒旦想要西尼
[00:15:43.000 --> 00:15:46.000]  好像西墨寺一樣
[00:15:46.000 --> 00:15:48.000]  這兩兄弟換一句說話說
[00:15:48.000 --> 00:15:51.000]  他們來求耶穌
[00:15:51.000 --> 00:15:56.000]  他們問的是耶穌受苦
[00:15:56.000 --> 00:16:00.000]  受死復活
[00:16:00.000 --> 00:16:04.000]  你的國降臨
[00:16:04.000 --> 00:16:12.000]  我們可不可以仍然跟在你的左右
[00:16:12.000 --> 00:16:16.000]  我猜這個說法
[00:16:16.000 --> 00:16:19.000]  最低限度有可能
[00:16:19.000 --> 00:16:24.000]  如果不是我們一直誤會他們兩兄弟
[00:16:24.000 --> 00:16:31.000]  其實他們不是爭在耶穌最光榮的寶座左右
[00:16:31.000 --> 00:16:33.000]  不是不是不是
[00:16:33.000 --> 00:16:38.000]  是他們在祈求對主的忠心
[00:16:38.000 --> 00:16:42.000]  並且好像彼得一樣拍胸口
[00:16:42.000 --> 00:16:45.000]  坐牢受死我們都願意
[00:16:45.000 --> 00:16:48.000]  我們跟著你我們不會離開
[00:16:48.000 --> 00:16:52.000]  直到那一天你應許在你的國度裡
[00:16:52.000 --> 00:16:55.000]  跟你一起坐在寶座上
[00:16:55.000 --> 00:16:59.000]  我們仍然在你的左右
[00:16:59.000 --> 00:17:01.000]  你說我沒聽過這個解釋
[00:17:01.000 --> 00:17:05.000]  今晚是不是來錯了陪靈會
[00:17:05.000 --> 00:17:11.000]  我試試再跟你看清楚最關鍵的對答
[00:17:11.000 --> 00:17:15.000]  耶穌接著怎樣回答他們
[00:17:15.000 --> 00:17:19.000]  耶穌說你們不知道所求的是什麼
[00:17:19.000 --> 00:17:23.000]  請問這句話的語氣是怎樣
[00:17:23.000 --> 00:17:29.000]  耶穌說你們都不知道自己在說什麼
[00:17:29.000 --> 00:17:33.000]  但耶穌通常跟門徒的對白是很認真的
[00:17:33.000 --> 00:17:38.000]  耶穌不會輕易取笑他的門徒
[00:17:38.000 --> 00:17:40.000]  你讀聖經有沒有留意到這個事實
[00:17:40.000 --> 00:17:42.000]  耶穌是很認真地說
[00:17:42.000 --> 00:17:46.000]  我實實在在的告訴你
[00:17:46.000 --> 00:17:50.000]  你們真的不知道你們在想什麼
[00:17:50.000 --> 00:17:53.000]  於是耶穌就問他們兩個問題
[00:17:53.000 --> 00:17:54.000]  接著說下去
[00:17:54.000 --> 00:17:59.000]  我所喝的杯你們能喝嗎
[00:17:59.000 --> 00:18:05.000]  我所受的洗你們能受嗎
[00:18:05.000 --> 00:18:13.000]  我發覺連聖經學者都犯了這個錯誤
[00:18:13.000 --> 00:18:16.000]  他們加了一個虎字上去
[00:18:16.000 --> 00:18:18.000]  虎杯
[00:18:18.000 --> 00:18:21.000]  其實如果你很小心讀聖經
[00:18:21.000 --> 00:18:25.000]  你會發覺福音書從來沒有叫虎杯
[00:18:25.000 --> 00:18:28.000]  甚至在赫西瑪尼
[00:18:28.000 --> 00:18:33.000]  都是求你叫這杯離開我
[00:18:33.000 --> 00:18:35.000]  沒有一個虎字
[00:18:35.000 --> 00:18:39.000]  正如說一下舊約
[00:18:39.000 --> 00:18:41.000]  二十三篇
[00:18:41.000 --> 00:18:43.000]  你很會背
[00:18:43.000 --> 00:18:46.000]  在我的敵人面前
[00:18:46.000 --> 00:18:48.000]  你為我擺設筵席
[00:18:48.000 --> 00:18:51.000]  你用油高了我的頭
[00:18:51.000 --> 00:18:52.000]  使我的
[00:18:52.000 --> 00:18:54.000]  你一定說福杯
[00:18:54.000 --> 00:18:56.000]  你去讀希伯來文
[00:18:56.000 --> 00:18:58.000]  沒有一個福字
[00:18:58.000 --> 00:19:00.000]  這樣都可以嗎
[00:19:00.000 --> 00:19:01.000]  所以要來讀聖經
[00:19:01.000 --> 00:19:03.000]  要來讀原文就是這個意思
[00:19:03.000 --> 00:19:05.000]  是翻譯的人加上去的
[00:19:05.000 --> 00:19:08.000]  正如針研說得著賢妻
[00:19:08.000 --> 00:19:10.000]  得著耶和華的賜福
[00:19:10.000 --> 00:19:12.000]  沒有一個賢字
[00:19:12.000 --> 00:19:15.000]  惡妻都是耶和華所賜的
[00:19:15.000 --> 00:19:17.000]  這樣都可以嗎
[00:19:17.000 --> 00:19:19.000]  聖經是這樣說的
[00:19:19.000 --> 00:19:21.000]  你用希伯來文去讀很清楚
[00:19:21.000 --> 00:19:23.000]  不過翻譯了來中國文化
[00:19:23.000 --> 00:19:24.000]  這樣直譯出來
[00:19:24.000 --> 00:19:27.000]  大家就不讀了
[00:19:27.000 --> 00:19:30.000]  我所喝的杯
[00:19:30.000 --> 00:19:34.000]  不是講虎杯
[00:19:34.000 --> 00:19:35.000]  是講酒杯
[00:19:35.000 --> 00:19:37.000]  是一個我們很不熟悉的典故
[00:19:37.000 --> 00:19:41.000]  不過在舊約聖經不停出現的典故
[00:19:41.000 --> 00:19:43.000]  現在我們回中國
[00:19:43.000 --> 00:19:46.000]  就碰到這個習慣
[00:19:46.000 --> 00:19:47.000]  因為華人教會
[00:19:47.000 --> 00:19:49.000]  自從復興運動之後
[00:19:49.000 --> 00:19:51.000]  我們連聖餐都不喝酒
[00:19:51.000 --> 00:19:53.000]  我們喝葡萄汁
[00:19:53.000 --> 00:19:57.000]  所以我們沒有喝酒的傳統習慣
[00:19:57.000 --> 00:19:59.000]  喝酒的習慣是什麼
[00:19:59.000 --> 00:20:01.000]  乾杯
[00:20:01.000 --> 00:20:04.000]  宗教事務局局長走過來
[00:20:04.000 --> 00:20:06.000]  院長乾杯
[00:20:06.000 --> 00:20:08.000]  還有一個你要學的動作
[00:20:08.000 --> 00:20:10.000]  就是你的酒杯要低過他的酒杯
[00:20:10.000 --> 00:20:12.000]  我的女兒去短孫
[00:20:12.000 --> 00:20:15.000]  在寧夏見到人一直蹲在地上
[00:20:15.000 --> 00:20:18.000]  誰最低那個就最恭敬
[00:20:18.000 --> 00:20:19.000]  那個都不最重要
[00:20:19.000 --> 00:20:22.000]  最重要的是你不可以作狀
[00:20:22.000 --> 00:20:24.000]  見到什麼三國
[00:20:24.000 --> 00:20:26.000]  什麼狼牙榜
[00:20:26.000 --> 00:20:28.000]  還是賢熙
[00:20:28.000 --> 00:20:30.000]  不喝的不行的
[00:20:30.000 --> 00:20:32.000]  喝完之後要怎樣
[00:20:32.000 --> 00:20:34.000]  反轉它
[00:20:34.000 --> 00:20:36.000]  是不是
[00:20:36.000 --> 00:20:38.000]  你不喝嗎
[00:20:38.000 --> 00:20:40.000]  我們那句話怎麼說
[00:20:40.000 --> 00:20:42.000]  敬酒不喝
[00:20:42.000 --> 00:20:44.000]  喝罰酒
[00:20:44.000 --> 00:20:46.000]  灌你
[00:20:46.000 --> 00:20:48.000]  這樣才好玩的
[00:20:48.000 --> 00:20:50.000]  所以以斯帖的第一章說
[00:20:50.000 --> 00:20:52.000]  皇帝擺酒七日
[00:20:52.000 --> 00:20:54.000]  任喝不生氣
[00:20:54.000 --> 00:20:56.000]  不是說不准監人
[00:20:56.000 --> 00:20:58.000]  是灌到個個都醉了
[00:20:58.000 --> 00:21:00.000]  這個典故
[00:21:00.000 --> 00:21:02.000]  成為了聖經裏面
[00:21:02.000 --> 00:21:05.000]  所說的一句話
[00:21:05.000 --> 00:21:07.000]  乎啊
[00:21:07.000 --> 00:21:09.000]  倘若可行
[00:21:09.000 --> 00:21:12.000]  主耶穌在赫西瑪尼的祈禱開頭說
