
[00:00:00.000 --> 00:00:04.280]  各位大家好 平安
[00:05:16.240 --> 00:05:17.200]  要謀生
[00:05:17.200 --> 00:05:19.320]  無論用什麼環境
[00:05:19.320 --> 00:05:22.840]  他們總會將他們所聽到的
[00:05:22.840 --> 00:05:24.600]  關於耶穌基督的事
[00:05:24.600 --> 00:05:26.120]  關於福音的事
[00:05:26.120 --> 00:05:28.200]  關於耶穌基督怎樣出生
[00:05:28.200 --> 00:05:30.280]  關於施洗若案怎樣出生
[00:05:30.280 --> 00:05:34.400]  這些都是當時他們耳熟能詳的故事
[00:05:34.400 --> 00:05:39.200]  我們相信在耶穌基督成長的過程裏面
[00:05:39.200 --> 00:05:43.080]  祂的父母不斷將祂怎樣出生的事告訴他們
[00:05:43.080 --> 00:05:45.080]  然後將施洗若案
[00:05:45.080 --> 00:05:48.560]  祂的堂兄弟怎樣出生的事告訴他們
[00:05:48.560 --> 00:05:52.200]  兩件事都像神蹟般的事
[00:05:52.200 --> 00:05:53.600]  很難發生
[00:05:53.600 --> 00:05:55.840]  經文的記載告訴我們
[00:05:55.840 --> 00:05:59.600]  一個就是童貞女瑪利亞生子
[00:05:59.600 --> 00:06:02.280]  超乎我們想像之外
[00:06:02.280 --> 00:06:06.160]  當瑪利亞和約瑟將這個故事
[00:06:06.160 --> 00:06:09.760]  在他們的鄉里中間不斷流傳的時候
[00:06:09.760 --> 00:06:12.760]  你猜那些人會怎樣想呢?
[00:06:12.760 --> 00:06:17.960]  你還說我們不用石頭打死你
[00:06:17.960 --> 00:06:19.160]  已經算你夠運了
[00:06:19.160 --> 00:06:21.560]  這是行淫的婦人
[00:06:21.560 --> 00:06:25.360]  童貞女未曾嫁人
[00:06:25.360 --> 00:06:27.960]  怎可以跟一個男人生子
[00:06:27.960 --> 00:06:29.760]  但聖經告訴我們
[00:06:29.760 --> 00:06:31.560]  這是上帝的工作
[00:06:31.560 --> 00:06:33.360]  是聖靈的工作
[00:06:33.360 --> 00:06:38.160]  但我相信瑪利亞在耶穌長大的過程中
[00:06:38.160 --> 00:06:40.160]  在她生活的境況裏面
[00:06:40.160 --> 00:06:43.160]  這個故事一直不離開她的口
[00:06:43.160 --> 00:06:44.760]  不能離開她自己
[00:06:44.760 --> 00:06:46.560]  關於這位兒子
[00:06:46.560 --> 00:06:47.560]  這位爺子
[00:06:47.560 --> 00:06:49.560]  因為一出生的時候
[00:06:49.560 --> 00:06:50.960]  天使就跟他說
[00:06:50.960 --> 00:06:52.360]  你給他一個名字
[00:06:52.360 --> 00:06:54.560]  不能隨便給他起名
[00:06:54.560 --> 00:06:57.960]  不能問爸爸這個名字應該怎樣
[00:06:57.960 --> 00:07:01.960]  我相信我們有孫子孫女的
[00:07:01.960 --> 00:07:03.560]  現在的子女很多時候
[00:07:03.560 --> 00:07:04.960]  就給你起名字
[00:07:04.960 --> 00:07:06.760]  你選擇過了
[00:07:06.760 --> 00:07:07.960]  就不要回來問你
[00:07:07.960 --> 00:07:09.960]  你給他什麼名字
[00:07:09.960 --> 00:07:12.560]  但這位爺子一出生的時候
[00:07:12.560 --> 00:07:15.160]  天使就跟他說
[00:07:15.160 --> 00:07:17.760]  你要給他起名叫什麼
[00:07:17.760 --> 00:07:18.960]  耶穌
[00:07:18.960 --> 00:07:19.760]  沒有別的名字
[00:07:19.760 --> 00:07:20.760]  只有這個名字
[00:07:20.760 --> 00:07:22.760]  這個名字就是耶穌
[00:07:22.760 --> 00:07:24.760]  因為他要把自己的百姓
[00:07:24.760 --> 00:07:26.560]  從罪惡裏面救出來
[00:07:26.560 --> 00:07:30.760]  當瑪利亞在耶穌成長的過程裏面
[00:07:30.760 --> 00:07:32.360]  她就不斷說
[00:07:32.360 --> 00:07:33.560]  這位兒子
[00:07:33.560 --> 00:07:37.160]  這位上帝預定要把自己的百姓
[00:07:37.160 --> 00:07:39.760]  從罪惡裏面拯救出來的
[00:07:39.760 --> 00:07:40.560]  這位兒子
[00:07:40.560 --> 00:07:41.560]  這位耶穌
[00:07:41.560 --> 00:07:42.960]  我相信他的故事
[00:07:42.960 --> 00:07:46.960]  是不斷說不斷說不斷說的
[00:07:46.960 --> 00:07:49.560]  所以我相信一定有很多人
[00:07:49.560 --> 00:07:53.360]  住在納森勒這個小小的鄉村裏面的人
[00:07:53.360 --> 00:07:57.560]  已經耳熟能詳這些故事
[00:07:57.560 --> 00:08:02.160]  如果我們再詳細一點說施洗約翰
[00:08:02.160 --> 00:08:03.160]  他怎樣出生
[00:08:03.160 --> 00:08:05.560]  又是奇蹟般的事
[00:08:05.560 --> 00:08:07.560]  如果你問撒加利亞
[00:08:07.560 --> 00:08:09.360]  如果你問以利沙伯
[00:08:09.360 --> 00:08:13.760]  喂 你年紀長老大
[00:08:13.760 --> 00:08:19.160]  好像已經不能生了
[00:08:19.160 --> 00:08:24.160]  但是上帝竟然讓你生了個兒子
[00:08:24.160 --> 00:08:25.960]  到底是一回什麼事呢
[00:08:25.960 --> 00:08:29.360]  在這個施洗約翰長大的過程裏面
[00:08:29.360 --> 00:08:30.960]  他如何出生般
[00:08:30.960 --> 00:08:32.360]  神蹟般的故事
[00:08:32.360 --> 00:08:36.360]  又不斷地說不斷地說
[00:08:36.360 --> 00:08:38.760]  就是這些這樣的故事
[00:08:38.760 --> 00:08:40.560]  流傳在人的心裏面
[00:08:40.560 --> 00:08:42.160]  不能夠抹殺
[00:08:42.160 --> 00:08:43.560]  因為歸根結底
[00:08:43.560 --> 00:08:45.760]  這是上帝的故事
[00:08:45.760 --> 00:08:48.160]  這是上帝自己的工作
[00:08:48.160 --> 00:08:49.360]  不是人的工作
[00:08:49.360 --> 00:08:51.160]  是上帝的工作
[00:08:51.160 --> 00:08:54.160]  所以我們今天所有相信主耶穌基督的人
[00:08:54.160 --> 00:08:55.560]  在你的生命裏面
[00:08:55.560 --> 00:09:01.160]  你一定要尋找上帝在我們生命裏面工作的痕跡
[00:09:01.160 --> 00:09:02.760]  軌跡
[00:09:02.760 --> 00:09:04.360]  我鼓勵大家
[00:09:04.360 --> 00:09:06.760]  你自己真的細心想一想
[00:09:06.760 --> 00:09:08.560]  你坐下來的時間
[00:09:08.560 --> 00:09:09.560]  多了的話
[00:09:09.560 --> 00:09:10.360]  你想一想
[00:09:10.360 --> 00:09:13.960]  想一想福音在你生命裏面的痕跡
[00:09:13.960 --> 00:09:17.360]  想一想上帝在你生命裏面的工作
[00:09:17.360 --> 00:09:21.360]  想一想上帝在你身邊的人
[00:09:21.360 --> 00:09:23.960]  一些基督徒生命裏面的工作
[00:09:23.960 --> 00:09:26.560]  如何將福音帶給你
[00:09:26.560 --> 00:09:27.960]  你又肯相信
[00:09:27.960 --> 00:09:29.360]  直到現在
[00:09:29.360 --> 00:09:30.560]  你去想一想
[00:09:30.560 --> 00:09:32.360]  你又不能夠
[00:09:32.360 --> 00:09:33.960]  你不會很難
[00:09:33.960 --> 00:09:35.160]  就會看到
[00:09:35.160 --> 00:09:38.360]  原來上帝的手不斷在這裏工作
[00:09:38.360 --> 00:09:39.760]  一步步來到工作
[00:09:39.760 --> 00:09:40.960]  一步步帶領
[00:09:40.960 --> 00:09:42.560]  一步步做一些難了
[00:09:42.560 --> 00:09:44.760]  一步步做一些開門的工作
[00:09:44.760 --> 00:09:48.960]  讓我們今天能夠仍然走在上帝自己的恩典之中
[00:09:48.960 --> 00:09:50.760]  你去想一想
[00:09:50.760 --> 00:09:53.760]  瘟疫擴張廣的時候
[00:09:53.760 --> 00:09:55.760]  疫症猖狂的時候
[00:09:55.760 --> 00:09:58.360]  我們夢想上帝保守
[00:09:58.360 --> 00:10:03.960]  或者是現在流感都非常厲害的時候
[00:10:03.960 --> 00:10:05.760]  我們又夢想上帝保守
[00:10:05.760 --> 00:10:09.160]  我們現在都習慣不戴口罩
[00:10:09.160 --> 00:10:13.560]  但是我們知道上帝在我們心裏面有一些工作
[00:10:13.560 --> 00:10:15.160]  祂真的保守我們
[00:10:15.160 --> 00:10:16.760]  讓我們無論去到哪個地方
[00:10:16.760 --> 00:10:17.960]  遇到任何人
[00:10:17.960 --> 00:10:21.760]  都能夠述說上帝在我生命裏面的故事
[00:10:21.760 --> 00:10:24.360]  我們每講述一件事
[00:10:24.360 --> 00:10:26.960]  後面就一定有一個故事
[00:10:26.960 --> 00:10:28.960]  一定有一個故事
[00:10:28.960 --> 00:10:30.160]  你將這個故事
[00:10:30.160 --> 00:10:33.560]  如何和上帝的故事串連起來
[00:10:33.560 --> 00:10:35.960]  我相信我們今天所有的基督徒
[00:10:35.960 --> 00:10:38.160]  在生命裏面慢慢想
[00:10:38.160 --> 00:10:39.560]  慢慢去禱告
[00:10:39.560 --> 00:10:41.760]  尋找你生命裏面的軌跡
[00:10:41.760 --> 00:10:43.760]  你不能夠忘記一些事
[00:10:43.760 --> 00:10:45.360]  不能夠忘記一些人
[00:10:45.360 --> 00:10:46.360]  將這些人
[00:10:46.360 --> 00:10:48.760]  將這些事串連在一起的時候
[00:10:48.760 --> 00:10:51.160]  你就看到上帝的故事
[00:10:51.160 --> 00:10:53.760]  將這個故事和你生命的故事
[00:10:53.760 --> 00:10:55.160]  合併在一起的時候
[00:10:55.160 --> 00:10:56.960]  你就更加看到
[00:10:56.960 --> 00:11:01.760]  上帝在我們生命裏面的工作
[00:11:01.760 --> 00:11:06.160]  或者我將我自己的故事說
[00:11:06.160 --> 00:11:10.960]  我媽媽生了12個小孩
[00:11:10.960 --> 00:11:12.560]  但是那11個小孩
[00:11:12.560 --> 00:11:14.760]  很小小的就死了
[00:11:14.760 --> 00:11:16.360]  有些6、7歲死
[00:11:16.360 --> 00:11:18.560]  有些出生沒多久就死了
[00:11:18.560 --> 00:11:20.560]  只有這個人養得大
[00:11:20.560 --> 00:11:23.960]  只有這個人養得大
[00:11:23.960 --> 00:11:27.160]  在我從小到成長的過程中間
[00:11:27.160 --> 00:11:28.760]  我很少會問媽媽
[00:11:28.760 --> 00:11:31.560]  覺得她告訴你
[00:11:31.560 --> 00:11:33.560]  到了某些時辰
[00:11:33.560 --> 00:11:34.960]  有時過節
[00:11:34.960 --> 00:11:37.360]  中秋節、端午節
[00:11:37.360 --> 00:11:38.960]  新年的時候
[00:11:38.960 --> 00:11:40.160]  我們有機會吃
[00:11:40.160 --> 00:11:43.160]  媽媽自己做的湯圓
[00:11:43.160 --> 00:11:45.760]  因為我是揚州人
[00:11:45.760 --> 00:11:47.160]  吃鹹湯圓
[00:11:47.160 --> 00:11:49.160]  鹹湯圓的拳頭這麼大
[00:11:49.160 --> 00:11:50.160]  第一次吃的時候
[00:11:50.160 --> 00:11:51.760]  這些是什麼來的?
[00:11:51.760 --> 00:11:53.560]  湯圓當然是裏面有紅豆沙
[00:11:53.560 --> 00:11:55.160]  芝麻那些東西
[00:11:55.160 --> 00:11:55.960]  為什麼突然間
[00:11:55.960 --> 00:11:58.560]  弄得好像菜肉包這麼大
[00:11:58.560 --> 00:11:59.960]  一到這些時候
[00:11:59.960 --> 00:12:02.560]  媽媽就說如果你的大姐姐還在的話
[00:12:02.560 --> 00:12:03.960]  今年60歲了
[00:12:03.960 --> 00:12:08.160]  我們一面快樂地吃著湯圓
[00:12:08.160 --> 00:12:10.160]  她就一面很痛苦地想起
[00:12:10.160 --> 00:12:12.560]  60年前的事
[00:12:12.560 --> 00:12:13.960]  當我這樣想的時候
[00:12:13.960 --> 00:12:15.560]  我就說上帝啊
[00:12:15.560 --> 00:12:17.960]  你將我12個小孩
[00:12:17.960 --> 00:12:21.760]  只有一個人留存於世
[00:12:21.760 --> 00:12:24.360]  到底你有什麼故事呢?
[00:12:24.360 --> 00:12:27.160]  你的什麼故事呢?
[00:12:27.160 --> 00:12:29.560]  上帝將恩典給了一個
[00:12:29.560 --> 00:12:31.160]  12個小孩裏面
[00:12:31.160 --> 00:12:32.360]  給了這個小孩
[00:12:32.360 --> 00:12:35.960]  這個小孩到底有什麼特別的地方呢?
[00:12:35.960 --> 00:12:37.360]  成長的過程裏面
[00:12:37.360 --> 00:12:38.760]  不斷的說問
[00:12:38.760 --> 00:12:39.960]  不斷的尋找
[00:12:39.960 --> 00:12:40.960]  不斷的說
[00:12:40.960 --> 00:12:41.960]  上帝啊
[00:12:41.960 --> 00:12:44.960]  為什麼會這樣呢?
[00:12:44.960 --> 00:12:46.960]  我們每逢快樂的時候
[00:12:46.960 --> 00:12:49.360]  就是媽媽最痛苦的時候
[00:12:49.360 --> 00:12:50.560]  總是說
[00:12:50.560 --> 00:12:52.160]  你的大姐姐
[00:12:52.160 --> 00:12:55.560]  我只知道到那時候
[00:12:55.560 --> 00:12:57.360]  我的大姐姐就60歲了
[00:12:57.360 --> 00:12:59.560]  我那時候還是小孩子
[00:12:59.560 --> 00:13:02.560]  可能6、7歲
[00:13:02.560 --> 00:13:03.560]  只知道
[00:13:03.560 --> 00:13:05.160]  原來第一個出生的
[00:13:05.160 --> 00:13:06.360]  是一個女孩
[00:13:06.360 --> 00:13:07.560]  就這麼多了
[00:13:07.560 --> 00:13:08.560]  其他的知不知道呢?
[00:13:08.560 --> 00:13:09.160]  不知道
[00:13:09.160 --> 00:13:12.160]  只是名字都不知道
[00:13:12.160 --> 00:13:14.160]  男女都不知道
[00:13:14.160 --> 00:13:16.760]  只知道這個故事的點點滴滴
[00:13:16.760 --> 00:13:19.160]  將這些點滴湊在一起的時候
[00:13:19.160 --> 00:13:19.960]  就發覺到
[00:13:19.960 --> 00:13:24.960]  原來上帝有他自己的工作
[00:13:24.960 --> 00:13:25.960]  能夠在神後院裏面
[00:13:25.960 --> 00:13:27.360]  服侍30多年
[00:13:27.360 --> 00:13:28.160]  能夠退休
[00:13:28.160 --> 00:13:31.960]  是上帝的工作
[00:13:31.960 --> 00:13:33.560]  能夠去到外國讀書
[00:13:33.560 --> 00:13:35.560]  對一個窮家子弟來說
[00:13:35.560 --> 00:13:38.760]  是想像不到的事情
[00:13:38.760 --> 00:13:41.360]  一切都是上帝的故事
[00:13:41.360 --> 00:13:42.560]  是上帝的恩典
[00:13:42.560 --> 00:13:44.960]  就是真正有一群人
[00:13:44.960 --> 00:13:47.360]  聽從上帝的吩咐
[00:13:47.360 --> 00:13:48.960]  懇求上帝
[00:13:48.960 --> 00:13:50.960]  差拜人出去收莊價
[00:13:50.960 --> 00:13:52.960]  差拜人出去傳揚福音
[00:13:52.960 --> 00:13:55.760]  以致有我們
[00:13:55.760 --> 00:13:57.960]  有印尼的牧師
[00:13:57.960 --> 00:14:01.560]  牧養了幾千人
[00:14:01.560 --> 00:14:05.360]  未來可能會有更偉大的人物
[00:14:05.360 --> 00:14:06.760]  在那些小孩子
[00:14:06.760 --> 00:14:10.160]  在那些主要學生裏面出現
[00:14:10.160 --> 00:14:12.560]  各位
[00:14:12.560 --> 00:14:15.760]  如這兩段經文再提醒我們
[00:14:15.760 --> 00:14:19.760]  不要忽略上帝在我們生命裏所做的任何工作
[00:14:19.760 --> 00:14:22.760]  尋找他在我們生命裏的軌跡
[00:14:22.760 --> 00:14:25.560]  無論你去到世界任何一個地方
[00:14:25.560 --> 00:14:28.560]  千萬不要忘記
[00:14:28.560 --> 00:14:30.160]  你一定不能忘記
[00:14:30.160 --> 00:14:32.760]  上帝仍然工作
[00:14:32.760 --> 00:14:35.560]  他不是在宇宙萬物裏面
[00:14:35.560 --> 00:14:39.560]  掌管天地宇宙萬物的混凝
[00:14:39.560 --> 00:14:42.560]  讓星宿 讓各個星球
[00:14:42.560 --> 00:14:47.360]  讓整個宇宙能夠運作有序
[00:14:47.360 --> 00:14:49.160]  他還在我們人間
[00:14:49.160 --> 00:14:51.560]  在我們微不足道的人間
[00:14:51.560 --> 00:14:54.160]  在我們細小微弱的生命裏面
[00:14:54.160 --> 00:14:56.360]  也有工作
[00:14:56.360 --> 00:14:58.960]  如果我們細心去想那些工作的時候
[00:14:58.960 --> 00:14:59.960]  我們就發覺到
[00:14:59.960 --> 00:15:01.560]  上帝我們多謝你
[00:15:01.560 --> 00:15:04.360]  因為有一班人不辭勞苦
[00:15:04.360 --> 00:15:06.160]  不計較收入
[00:15:06.160 --> 00:15:07.760]  不計較金錢
[00:15:07.760 --> 00:15:08.960]  不計較名譽
[00:15:08.960 --> 00:15:10.160]  不計較地位
[00:15:10.160 --> 00:15:13.160]  只是計較我能夠為上帝付出
[00:15:13.160 --> 00:15:17.360]  造就了我們今天能夠信到耶穌
[00:15:17.360 --> 00:15:18.560]  耶穌出來的時候
[00:15:18.560 --> 00:15:22.560]  有人走遍各城各疆
[00:15:22.560 --> 00:15:24.560]  在會堂裏面教訓人
[00:15:24.560 --> 00:15:27.160]  宣講天國的福音
[00:15:27.160 --> 00:15:29.760]  醫治各樣的病症
[00:15:29.760 --> 00:15:32.360]  傳福音是一件艱難的事
[00:15:32.360 --> 00:15:36.360]  講解福音永遠都是一件艱難的事
[00:15:36.360 --> 00:15:38.560]  有時候我們人間的語言
[00:15:38.560 --> 00:15:40.560]  不足夠來解釋
[00:15:40.560 --> 00:15:44.560]  來演繹上帝話語的偉大
[00:15:44.560 --> 00:15:46.960]  有時候人心過硬到
[00:15:46.960 --> 00:15:49.360]  拒絕上帝自己的話語
[00:15:49.360 --> 00:15:51.760]  不想聽
[00:15:51.760 --> 00:15:54.360]  世間充滿了這樣的人
[00:15:54.360 --> 00:15:57.360]  但我們今天所領受的責任
[00:15:57.360 --> 00:15:59.960]  我們今天所領受的使命
[00:15:59.960 --> 00:16:02.360]  上帝在我們生命裏面的痕跡
[00:16:02.360 --> 00:16:04.560]  就是你不要計較那麼多
[00:16:04.560 --> 00:16:07.960]  你的責任就是衷心去傳揚
[00:16:07.960 --> 00:16:09.760]  你去傳 你去傳
[00:16:09.760 --> 00:16:11.560]  你的責任就是傳
[00:16:11.560 --> 00:16:12.560]  你去講
[00:16:12.560 --> 00:16:15.160]  無論有人聽我還是不聽我
[00:16:15.160 --> 00:16:16.360]  你的責任是什麼呢
[00:16:16.360 --> 00:16:18.560]  就是去傳 去講
[00:16:18.560 --> 00:16:20.160]  我們不知道什麼時候
[00:16:20.160 --> 00:16:21.760]  我們所講的東西
[00:16:21.760 --> 00:16:23.560]  能夠落到人的生命裏面
[00:16:23.560 --> 00:16:25.360]  產生一些漣漪
[00:16:25.360 --> 00:16:27.160]  讓他能夠產生一些感動
[00:16:27.160 --> 00:16:28.760]  讓他能夠相信耶穌
[00:16:28.760 --> 00:16:30.360]  我們不知道
[00:16:30.360 --> 00:16:32.560]  但我們只能夠衷心地
[00:16:32.560 --> 00:16:35.160]  做上帝教導給我們的工作
[00:16:35.160 --> 00:16:37.760]  古典的故事我們大家都明白
[00:16:37.760 --> 00:16:41.760]  好像以賽第六章第八節那句話
[00:16:41.760 --> 00:16:42.760]  耶穌說
[00:16:42.760 --> 00:16:43.760]  誰因為我問他
[00:16:43.760 --> 00:16:45.360]  我可以猜忌誰
[00:16:45.360 --> 00:16:47.960]  那段經文我們大家都很熟悉
[00:16:47.960 --> 00:16:50.360]  耶穌說我在這裡正猜忌我
[00:16:50.360 --> 00:16:51.760]  上帝就跟他說
[00:16:51.760 --> 00:16:54.360]  喂 你去講 你去講 你去講
[00:16:54.360 --> 00:16:55.760]  講多久都沒有人聽
[00:16:55.760 --> 00:16:57.160]  講多久都沒有人聽
[00:16:57.160 --> 00:17:00.360]  講多久都沒有人聽
[00:17:00.360 --> 00:17:01.560]  但耶穌不是說
[00:17:01.560 --> 00:17:03.760]  那你叫我去做什麼
[00:17:03.760 --> 00:17:06.960]  耶穌是問一個很神奇的問題
[00:17:06.960 --> 00:17:11.560]  沒有人聽到什麼時候
[00:17:11.560 --> 00:17:12.560]  上帝說
[00:17:12.560 --> 00:17:13.560]  說到什麼時候
[00:17:13.560 --> 00:17:17.560]  我現在就揭露天機告訴你
[00:17:17.560 --> 00:17:18.960]  直到他們家破人亡
[00:17:18.960 --> 00:17:20.160]  我們就會聽
