
[00:00:00.000 --> 00:00:09.000]  慈悲的父神,多謝你給我們再次打開你的說話,並且同心去敬拜學習
[00:08:20.000 --> 00:08:22.000]  而很多的異端也都看準了一點
[00:08:22.000 --> 00:08:25.000]  而許多的異端他們也看準這一點
[00:08:25.000 --> 00:08:31.000]  現在我們看到坊間很多甚至基督教會都是靠這個技巧
[00:08:31.000 --> 00:08:35.000]  我們看到社會上很多甚至在基督教會都是靠這個技巧
[00:08:35.000 --> 00:08:37.000]  去嘗試用這些刺激
[00:08:37.000 --> 00:08:39.000]  用這種刺激
[00:08:39.000 --> 00:08:40.000]  推動你去回教會
[00:08:40.000 --> 00:08:41.000]  推動你去教會
[00:08:41.000 --> 00:08:43.000]  推動你去做事房
[00:08:43.000 --> 00:08:44.000]  推動你去做事房
[00:08:44.000 --> 00:08:46.000]  推動他的聖功
[00:08:46.000 --> 00:08:47.000]  推動聖功
[00:08:47.000 --> 00:08:48.000]  你不做過這些東西
[00:08:48.000 --> 00:08:51.000]  你靈氣不夠
[00:08:51.000 --> 00:08:54.000]  你就不能成長起來
[00:08:54.000 --> 00:08:56.000]  這個信主
[00:08:56.000 --> 00:08:57.000]  這個信主
[00:08:57.000 --> 00:09:00.000]  我可以說是很多危機在後面
[00:09:00.000 --> 00:09:03.000]  我可以說是有非常多的危機在後面
[00:09:03.000 --> 00:09:07.000]  如果我們只是在這個光景循環的裏面的話
[00:09:07.000 --> 00:09:09.000]  我們如果只是在這個光景循環當中
[00:09:09.000 --> 00:09:12.000]  最終我們總有一天會離開
[00:09:12.000 --> 00:09:14.000]  最後總有一天我們離開
[00:09:14.000 --> 00:09:15.000]  因為刺激離開了
[00:09:15.000 --> 00:09:16.000]  因為刺激離開了
[00:09:16.000 --> 00:09:18.000]  沒有了
[00:09:18.000 --> 00:09:19.000]  你就會覺得
[00:09:19.000 --> 00:09:22.000]  我可以找另一個神去取代
[00:09:22.000 --> 00:09:24.000]  你就可以去找另外一個神來取代
[00:09:24.000 --> 00:09:26.000]  所以很多人的信主就是這樣的過程
[00:09:26.000 --> 00:09:28.000]  很多人的信主就是這個過程
[00:09:28.000 --> 00:09:30.000]  鄭姐妹你和我的信主是不是這樣
[00:09:30.000 --> 00:09:34.000]  鄭永傑妹你和我的信主是不是這樣
[00:09:34.000 --> 00:09:37.000]  所以這一次我來到大家當中三個月
[00:09:37.000 --> 00:09:39.000]  所以我這次來到大家當中三個月
[00:09:39.000 --> 00:09:41.000]  我會和大家去思想一卷書
[00:09:41.000 --> 00:09:42.000]  一卷叫《雅各書》
[00:09:42.000 --> 00:09:44.000]  我會和大家思想一卷書
[00:09:44.000 --> 00:09:45.000]  一卷叫《雅各書》
[00:09:45.000 --> 00:09:51.000]  這卷書是充滿很多我們非基督徒喜歡看的題目
[00:09:51.000 --> 00:09:56.000]  它這個書充滿非常多的非基督徒喜歡看的題目
[00:09:56.000 --> 00:09:59.000]  因為當時的信徒收到雅各書的時候
[00:09:59.000 --> 00:10:01.000]  他們正是在水深火熱的光景
[00:10:01.000 --> 00:10:03.000]  因為當時的信徒收到雅各書的時候
[00:10:03.000 --> 00:10:05.000]  他們正是在水深火熱當中
[00:10:05.000 --> 00:10:07.000]  感謝主的一樣東西
[00:10:07.000 --> 00:10:08.000]  感謝主
[00:10:08.000 --> 00:10:09.000]  他們的牧者
[00:10:09.000 --> 00:10:10.000]  他們的牧者
[00:10:10.000 --> 00:10:11.000]  雅各
[00:10:11.000 --> 00:10:14.000]  他卻不是用這種神跡騎士推動他們的信徒
[00:10:14.000 --> 00:10:18.000]  他卻不是用這種神之騎士來推動他們的信徒
[00:10:18.000 --> 00:10:21.000]  他將主的道理不斷地傳廣開去
[00:10:21.000 --> 00:10:23.000]  他把主的道理不斷地傳講出去
[00:10:23.000 --> 00:10:26.000]  用上帝永恆的說話
[00:10:26.000 --> 00:10:28.000]  用上帝永恆的說話
[00:10:28.000 --> 00:10:30.000]  去感動他們的心
[00:10:30.000 --> 00:10:31.000]  去感動他們的心
[00:10:31.000 --> 00:10:32.000]  打開他們的屬靈眼睛
[00:10:32.000 --> 00:10:33.000]  打開他們屬靈的眼睛
[00:10:33.000 --> 00:10:36.000]  讓他們能夠進入一個成長的道路
[00:10:36.000 --> 00:10:38.000]  讓他們能夠進入一個成長的道路
[00:10:38.000 --> 00:10:40.000]  而在這條道路當中
[00:10:40.000 --> 00:10:42.000]  越走就越認識上帝
[00:10:42.000 --> 00:10:44.000]  越走就越認識上帝
[00:10:44.000 --> 00:10:45.000]  我希望透過這本書卷
[00:10:45.000 --> 00:10:46.000]  我希望透過這本書卷
[00:10:46.000 --> 00:10:48.000]  能夠在這三個月的裏面
[00:10:48.000 --> 00:10:50.000]  跟大家大家一起節目走一條路
[00:10:50.000 --> 00:10:52.000]  能夠跟弟兄姐妹走一條路
[00:10:52.000 --> 00:10:55.000]  能夠在崎嶇困難的光景當中
[00:10:55.000 --> 00:10:57.000]  能夠在崎嶇困難當中
[00:10:57.000 --> 00:10:58.000]  各式各類的困難
[00:10:58.000 --> 00:10:59.000]  各式各樣的困難
[00:10:59.000 --> 00:11:02.000]  你仍然做一個上帝所奚落的信徒
[00:11:02.000 --> 00:11:04.000]  你仍然做一個上帝所喜悅的信徒
[00:11:04.000 --> 00:11:06.000]  怎樣將我們認識的道理
[00:11:06.000 --> 00:11:07.000]  怎麼把我們認識的道理
[00:11:07.000 --> 00:11:08.000]  從頭腦的當中
[00:11:08.000 --> 00:11:10.000]  從頭腦當中
[00:11:10.000 --> 00:11:13.000]  化成為生命的智慧的道理
[00:11:13.000 --> 00:11:15.000]  化成為生命的智慧的道理
[00:11:15.000 --> 00:11:18.000]  讓我們一起去打開這本書卷好不好
[00:11:18.000 --> 00:11:19.000]  讓我們一起打開這本書卷
[00:11:19.000 --> 00:11:20.000]  我們看一看這本書卷
[00:11:20.000 --> 00:11:22.000]  最開頭這裏所說的話
[00:11:22.000 --> 00:11:23.000]  我們看一看這本書卷
[00:11:23.000 --> 00:11:24.000]  開頭的時候
[00:11:24.000 --> 00:11:25.000]  我們先看第一節
[00:11:25.000 --> 00:11:26.000]  我們先看第一節
[00:11:26.000 --> 00:11:28.000]  第一節這樣說
[00:11:28.000 --> 00:11:29.000]  第一節這樣說
[00:11:29.000 --> 00:11:32.000]  他說神和主耶穌基督的雅各
[00:11:32.000 --> 00:11:39.000]  請散住十二支派之人的安
[00:11:39.000 --> 00:11:40.000]  所以你說
[00:11:40.000 --> 00:11:43.000]  做神和主耶穌基督的雅各
[00:11:43.000 --> 00:11:47.000]  請散住在十二支派之人的安
[00:11:47.000 --> 00:11:48.000]  等一下
[00:11:48.000 --> 00:11:49.000]  你沒有聽錯
[00:11:49.000 --> 00:11:50.000]  不是跳碟
[00:11:50.000 --> 00:11:52.000]  不是那些唱片跳碟
[00:11:52.000 --> 00:11:53.000]  你們應該沒聽錯
[00:11:53.000 --> 00:11:55.000]  不是那個唱片跳碟
[00:11:55.000 --> 00:11:57.000]  是真的有些問題
[00:11:57.000 --> 00:11:58.000]  真的好像有些問題
[00:11:58.000 --> 00:11:59.000]  有些什麼問題
[00:11:59.000 --> 00:12:00.000]  有些什麼問題
[00:12:00.000 --> 00:12:01.000]  原來我發覺
[00:12:01.000 --> 00:12:03.000]  這一年腦花很深
[00:12:03.000 --> 00:12:07.000]  原來我發覺這一年我的腦花眼睛很深
[00:12:07.000 --> 00:12:08.000]  我看到那個字
[00:12:08.000 --> 00:12:09.000]  我都不敢說是那個字
[00:12:09.000 --> 00:12:11.000]  我看見那個字都不敢去念
[00:12:11.000 --> 00:12:13.000]  做牧師就最慘的
[00:12:13.000 --> 00:12:14.000]  做牧師最慘
[00:12:14.000 --> 00:12:15.000]  有一天到晚都要看書
[00:12:15.000 --> 00:12:16.000]  一天到晚都要看書
[00:12:16.000 --> 00:12:17.000]  還有講話
[00:12:17.000 --> 00:12:18.000]  還要講話
[00:12:18.000 --> 00:12:19.000]  我不講話不行
[00:12:19.000 --> 00:12:20.000]  天生不知為何喜歡講話
[00:12:20.000 --> 00:12:22.000]  我不講話不行
[00:12:22.000 --> 00:12:23.000]  天生好像喜歡講話
[00:12:23.000 --> 00:12:25.000]  講話都要有東西在裏面才有得講
[00:12:25.000 --> 00:12:26.000]  所以要看書
[00:12:26.000 --> 00:12:28.000]  要講也是有話語在當中
[00:12:28.000 --> 00:12:29.000]  所以要看書
[00:12:29.000 --> 00:12:30.000]  過去這一年裏面
[00:12:30.000 --> 00:12:31.000]  我跟師母說
[00:12:31.000 --> 00:12:32.000]  我又要背眼鏡
[00:12:32.000 --> 00:12:33.000]  過去一年裏面
[00:12:33.000 --> 00:12:34.000]  我常常跟師母說
[00:12:34.000 --> 00:12:35.000]  我要去驗鏡
[00:12:35.000 --> 00:12:37.000]  師母就說你再背都是這樣的
[00:12:37.000 --> 00:12:38.000]  師母說你再背也是這樣子的
[00:12:38.000 --> 00:12:39.000]  我又不信
[00:12:39.000 --> 00:12:40.000]  有一次去驗眼
[00:12:40.000 --> 00:12:42.000]  有一次我去驗眼鏡
[00:12:42.000 --> 00:12:43.000]  去驗眼屍那裏
[00:12:43.000 --> 00:12:44.000]  驗光屍
[00:12:44.000 --> 00:12:45.000]  我說看不到
[00:12:45.000 --> 00:12:47.000]  我的驗光屍說我看不見
[00:12:47.000 --> 00:12:48.000]  我說我做牧師
[00:12:48.000 --> 00:12:49.000]  看很多書
[00:12:49.000 --> 00:12:50.000]  很困難
[00:12:50.000 --> 00:12:51.000]  我說我需要看很多書
[00:12:51.000 --> 00:12:52.000]  我現在很困難
[00:12:52.000 --> 00:12:55.000]  我明明看到的字都不肯定是那個字
[00:12:55.000 --> 00:12:58.000]  我明明看到這個字都不肯定是那個字
[00:12:58.000 --> 00:13:01.000]  其實這個困難小而破
[00:13:01.000 --> 00:13:02.000]  其實這個困難小而破
[00:13:02.000 --> 00:13:06.000]  人的身體生命是隨著年日開始倒退
[00:13:06.000 --> 00:13:10.000]  人的身體和生命是隨著年月開始倒退
[00:13:10.000 --> 00:13:12.000]  但是在這個倒退的過程當中
[00:13:12.000 --> 00:13:14.000]  但是這個倒退的過程當中
[00:13:14.000 --> 00:13:15.000]  當你遇見一些困難
[00:13:15.000 --> 00:13:17.000]  遇見一些難題
[00:13:17.000 --> 00:13:20.000]  似乎已經出於你自己手可以改變
[00:13:20.000 --> 00:13:21.000]  當你遇到一些困難
[00:13:21.000 --> 00:13:22.000]  一些難題的時候
[00:13:22.000 --> 00:13:25.000]  師父好像操縱你的手
[00:13:25.000 --> 00:13:26.000]  能夠改變了這個主意
[00:13:26.000 --> 00:13:29.000]  在這個情況下你的態度就很重要
[00:13:29.000 --> 00:13:31.000]  在這個情況下你的態度
[00:13:31.000 --> 00:13:32.000]  第一章第一節
[00:13:32.000 --> 00:13:33.000]  第一章第一節
[00:13:33.000 --> 00:13:34.000]  作者雅各
[00:13:34.000 --> 00:13:35.000]  作者雅各
[00:13:35.000 --> 00:13:38.000]  他寫信給一班的信徒
[00:13:38.000 --> 00:13:39.000]  他寫信給一班信徒
[00:13:39.000 --> 00:13:42.000]  這封書信是很特別的書信
[00:13:42.000 --> 00:13:45.000]  這封書信是非常特別的書信
[00:13:45.000 --> 00:13:48.000]  因為他不只是寫給一個地方的信徒
[00:13:48.000 --> 00:13:50.000]  因為他不是寫給一個地方的信徒
[00:13:50.000 --> 00:13:55.000]  他是寫給十三居在十二個支派的人
[00:13:55.000 --> 00:14:01.000]  他是寫給十三居在十二個支派當中的人的書信
[00:14:01.000 --> 00:14:02.000]  就是因為這句話
[00:14:02.000 --> 00:14:05.000]  也都令到雅各書
[00:14:05.000 --> 00:14:08.000]  在聖經的整個歷史的裏面
[00:14:08.000 --> 00:14:10.000]  可以說是最困難的一卷書
[00:14:10.000 --> 00:14:12.000]  就是因為這些話
[00:14:12.000 --> 00:14:16.000]  可以說雅各是在這書卷裏面是最困難的一卷書
[00:14:16.000 --> 00:14:17.000]  在《新藥聖經》的裏面
[00:14:17.000 --> 00:14:18.000]  在《新藥聖經》的裏面
[00:14:18.000 --> 00:14:20.000]  我專門研究有兩卷書卷
[00:14:20.000 --> 00:14:22.000]  我專門研究兩個書卷
[00:14:22.000 --> 00:14:23.000]  其中一卷是雅各書
[00:14:23.000 --> 00:14:25.000]  是我畢業的論文
[00:14:25.000 --> 00:14:27.000]  其中一卷是雅各書
[00:14:27.000 --> 00:14:28.000]  是我畢業的論文
[00:14:28.000 --> 00:14:30.000]  而另一卷就是啟示
[00:14:30.000 --> 00:14:31.000]  另外是啟示
[00:14:31.000 --> 00:14:33.000]  在這兩卷書的裏面
[00:14:33.000 --> 00:14:34.000]  在這兩卷書當中
[00:14:34.000 --> 00:14:35.000]  在《新藥》的歷史當中
