
[00:00:00.000 --> 00:00:02.000]  不知道大家認不認識我呢?
[00:03:06.000 --> 00:03:08.000]  那裡面的
[00:03:08.000 --> 00:03:10.000]  種種的問題
[00:03:10.000 --> 00:03:12.000]  會不會容易處理呢
[00:03:12.000 --> 00:03:14.000]  第二個呢
[00:03:14.000 --> 00:03:16.000]  就是這位教會的主人
[00:03:16.000 --> 00:03:18.000]  到底他是哪一位
[00:03:18.000 --> 00:03:20.000]  到底
[00:03:20.000 --> 00:03:22.000]  他關心我們的事
[00:03:22.000 --> 00:03:24.000]  和我們關心
[00:03:24.000 --> 00:03:26.000]  他的事有什麼
[00:03:26.000 --> 00:03:28.000]  的落差呢
[00:03:28.000 --> 00:03:30.000]  如果大家都是一致的
[00:03:30.000 --> 00:03:32.000]  知道教會本質
[00:03:32.000 --> 00:03:34.000]  是什麼
[00:03:34.000 --> 00:03:36.000]  那就可以擺脫
[00:03:36.000 --> 00:03:38.000]  一些不必要的
[00:03:38.000 --> 00:03:40.000]  習慣和傳統
[00:03:40.000 --> 00:03:42.000]  並且使在當中
[00:03:42.000 --> 00:03:44.000]  的人能夠
[00:03:44.000 --> 00:03:46.000]  知所分傳
[00:03:46.000 --> 00:03:48.000]  有時我在教會當中發覺
[00:03:48.000 --> 00:03:50.000]  我們真是講說話
[00:03:50.000 --> 00:03:52.000]  那一種的語氣
[00:03:52.000 --> 00:03:54.000]  甚至裡面的內容
[00:03:54.000 --> 00:03:56.000]  甚至彼此相待
[00:03:56.000 --> 00:03:58.000]  的那個態度
[00:03:58.000 --> 00:04:00.000]  如果那個身份
[00:04:00.000 --> 00:04:02.000]  是清楚的話
[00:04:02.000 --> 00:04:04.000]  有些事情
[00:04:04.000 --> 00:04:06.000]  不應該發生
[00:04:06.000 --> 00:04:08.000]  不過不知道為什麼
[00:04:08.000 --> 00:04:10.000]  如果你在教會久一點的時候
[00:04:10.000 --> 00:04:12.000]  你會發覺不應該
[00:04:12.000 --> 00:04:14.000]  發生的事情
[00:04:14.000 --> 00:04:16.000]  都有發生的
[00:04:16.000 --> 00:04:18.000]  有些人是很怕做堂位的
[00:04:18.000 --> 00:04:20.000]  有些堂位是一做的時候
[00:04:20.000 --> 00:04:22.000]  就變樣的
[00:04:22.000 --> 00:04:24.000]  那為什麼會這樣呢
[00:04:24.000 --> 00:04:26.000]  為什麼會變成這麼害怕呢
[00:04:26.000 --> 00:04:28.000]  為什麼上了位的人
[00:04:28.000 --> 00:04:30.000]  上了位這幾個字
[00:04:30.000 --> 00:04:32.000]  其實真是不應該用
[00:04:32.000 --> 00:04:34.000]  我們除了骨灰之外
[00:04:34.000 --> 00:04:36.000]  還有什麼
[00:04:36.000 --> 00:04:38.000]  我們真是要很小心
[00:04:38.000 --> 00:04:40.000]  措辭的用語
[00:04:40.000 --> 00:04:42.000]  我不知道
[00:04:42.000 --> 00:04:44.000]  貴堂的事情
[00:04:44.000 --> 00:04:46.000]  所以如有雷同實屬巧合
[00:04:46.000 --> 00:04:48.000]  祿牧師也沒有跟我說
[00:04:48.000 --> 00:04:50.000]  內秘密的
[00:04:50.000 --> 00:04:52.000]  我的神學院的師妹
[00:04:52.000 --> 00:04:54.000]  寶紅姐妹也沒有
[00:04:54.000 --> 00:04:56.000]  跟我透露過半句
[00:04:56.000 --> 00:04:58.000]  所以如果我說的任何
[00:04:58.000 --> 00:05:00.000]  的事情
[00:05:00.000 --> 00:05:02.000]  覺得熟口熟面
[00:05:02.000 --> 00:05:04.000]  我都是從我自己的
[00:05:04.000 --> 00:05:06.000]  寶庫裡面拿出來的
[00:05:06.000 --> 00:05:08.000]  因為我爸爸媽媽都是教會
[00:05:08.000 --> 00:05:10.000]  執事的
[00:05:10.000 --> 00:05:12.000]  希望你不記得他是哪間
[00:05:12.000 --> 00:05:14.000]  其實我們大家都是一樣的人
[00:05:14.000 --> 00:05:16.000]  我所希望的就是
[00:05:16.000 --> 00:05:18.000]  能夠重溫
[00:05:18.000 --> 00:05:20.000]  到底我們的身份
[00:05:20.000 --> 00:05:22.000]  是什麼
[00:05:22.000 --> 00:05:24.000]  你為什麼會成為這個教會的一份子
[00:05:24.000 --> 00:05:26.000]  什麼時光呢
[00:05:26.000 --> 00:05:28.000]  進來到底是一回什麼事呢
[00:05:28.000 --> 00:05:30.000]  我覺得重溫這件事
[00:05:30.000 --> 00:05:32.000]  是對我自己的
[00:05:32.000 --> 00:05:34.000]  心靈也是
[00:05:34.000 --> 00:05:36.000]  莫大的祝福
[00:05:36.000 --> 00:05:38.000]  因為我有時都會走樣
[00:05:38.000 --> 00:05:40.000]  都會忘記自己
[00:05:40.000 --> 00:05:42.000]  到底是什麼人
[00:05:42.000 --> 00:05:44.000]  有時都會
[00:05:44.000 --> 00:05:46.000]  越走越遠
[00:05:46.000 --> 00:05:48.000]  是神的愛
[00:05:48.000 --> 00:05:50.000]  將我找回頭
[00:05:50.000 --> 00:05:52.000]  是神的道重新將我
[00:05:52.000 --> 00:05:54.000]  來到,勒住
[00:05:54.000 --> 00:05:56.000]  使我繼續能夠有力
[00:05:56.000 --> 00:05:58.000]  向前行
[00:05:58.000 --> 00:06:00.000]  你想想,我年輕的時候
[00:06:00.000 --> 00:06:02.000]  是看著禮拜堂的
[00:06:02.000 --> 00:06:04.000]  長輩各樣的事情
[00:06:04.000 --> 00:06:06.000]  你知道你年輕的時候
[00:06:06.000 --> 00:06:08.000]  覺得自己挑通眼眉
[00:06:08.000 --> 00:06:10.000]  看到別人
[00:06:10.000 --> 00:06:12.000]  這是法利塞人
[00:06:12.000 --> 00:06:14.000]  老人就看出他來了
[00:06:14.000 --> 00:06:16.000]  我們也很怕
[00:06:16.000 --> 00:06:18.000]  站在台上,一祈禱就不收聲
[00:06:18.000 --> 00:06:20.000]  那些人,如果有雷同
[00:06:20.000 --> 00:06:22.000]  又實屬巧合
[00:06:22.000 --> 00:06:24.000]  你問我,你為什麼上台
[00:06:24.000 --> 00:06:26.000]  背聖經背得這麼熟
[00:06:26.000 --> 00:06:28.000]  下台後,為什麼又是這樣的
[00:06:28.000 --> 00:06:30.000]  我們覺得真的消化不良
[00:06:30.000 --> 00:06:32.000]  就是你
[00:06:32.000 --> 00:06:34.000]  背著聖經錄音機
[00:06:34.000 --> 00:06:36.000]  但是走出來
[00:06:36.000 --> 00:06:38.000]  完全沒有一種
[00:06:38.000 --> 00:06:40.000]  輕香的味道
[00:06:40.000 --> 00:06:42.000]  我年輕的時候,是這樣看
[00:06:42.000 --> 00:06:44.000]  老了的時候
[00:06:44.000 --> 00:06:46.000]  輪到我站在台上,一祈禱
[00:06:46.000 --> 00:06:48.000]  輪到別人開始評斷
[00:06:48.000 --> 00:06:50.000]  我是一個怎樣的人
[00:06:50.000 --> 00:06:52.000]  到底我們應該怎樣
[00:06:52.000 --> 00:06:54.000]  來突破這樣的情況
[00:06:54.000 --> 00:06:56.000]  如果照著我自己的處境
[00:06:56.000 --> 00:06:58.000]  我想
[00:06:58.000 --> 00:07:00.000]  我不會留在教會
[00:07:00.000 --> 00:07:02.000]  因為我知道我爸爸媽媽
[00:07:02.000 --> 00:07:04.000]  做執事
[00:07:04.000 --> 00:07:06.000]  他們盡心盡力去做
[00:07:06.000 --> 00:07:08.000]  他們是一個很簡樸
[00:07:08.000 --> 00:07:10.000]  很自然的一個人
[00:07:10.000 --> 00:07:12.000]  但是當他們
[00:07:12.000 --> 00:07:14.000]  去開完會回來的時候
[00:07:14.000 --> 00:07:16.000]  帶到家裡的時候
[00:07:16.000 --> 00:07:18.000]  不是一種
[00:07:18.000 --> 00:07:20.000]  兒子
[00:07:20.000 --> 00:07:22.000]  我和爸爸
[00:07:22.000 --> 00:07:24.000]  今晚去開執事會
[00:07:24.000 --> 00:07:26.000]  開完之後,我們真的精神爽利
[00:07:26.000 --> 00:07:28.000]  我們真的非常快樂
[00:07:28.000 --> 00:07:30.000]  和天一樣
[00:07:30.000 --> 00:07:32.000]  我看到他們
[00:07:32.000 --> 00:07:34.000]  回來的時候
[00:07:34.000 --> 00:07:36.000]  不少時候是面紅耳赤
[00:07:36.000 --> 00:07:38.000]  好像和人家吵架
[00:07:38.000 --> 00:07:40.000]  為什麼會這樣
[00:07:40.000 --> 00:07:42.000]  還有一個朋友
[00:07:42.000 --> 00:07:44.000]  更有趣
[00:07:44.000 --> 00:07:46.000]  他說,陳牧師
[00:07:46.000 --> 00:07:48.000]  我小時候
[00:07:48.000 --> 00:07:50.000]  就決定
[00:07:50.000 --> 00:07:52.000]  到我奶奶
[00:07:52.000 --> 00:07:54.000]  一安息主懷
[00:07:54.000 --> 00:07:56.000]  我也告別
[00:07:56.000 --> 00:07:58.000]  我的禮拜堂
[00:07:58.000 --> 00:08:00.000]  我問他,為什麼
[00:08:00.000 --> 00:08:02.000]  他說
[00:08:02.000 --> 00:08:04.000]  因為我見著
[00:08:04.000 --> 00:08:06.000]  我奶奶
[00:08:06.000 --> 00:08:08.000]  回到禮拜堂
[00:08:08.000 --> 00:08:10.000]  見到教睦同工就說
[00:08:10.000 --> 00:08:12.000]  哎呀
[00:08:12.000 --> 00:08:14.000]  牧師呀,你好
[00:08:14.000 --> 00:08:16.000]  姑娘呀,你好
[00:08:16.000 --> 00:08:18.000]  平安平安,潮州人嘛
[00:08:18.000 --> 00:08:20.000]  他說,不過呢
[00:08:20.000 --> 00:08:22.000]  回到家裡
[00:08:22.000 --> 00:08:24.000]  突然間,一路數落他們的東西
[00:08:24.000 --> 00:08:26.000]  又罵這個又罵那個
[00:08:26.000 --> 00:08:28.000]  他說,我真的支持不住
[00:08:28.000 --> 00:08:30.000]  我奶奶是一個
[00:08:30.000 --> 00:08:32.000]  這樣的教會的執事
[00:08:32.000 --> 00:08:34.000]  這樣的領袖
[00:08:34.000 --> 00:08:36.000]  到奶奶一死
[00:08:36.000 --> 00:08:38.000]  我也死都不回教會
[00:08:38.000 --> 00:08:40.000]  他說,不過我奶奶就是不死
[00:08:40.000 --> 00:08:42.000]  一直都不死
[00:08:42.000 --> 00:08:44.000]  結果這個年輕人
[00:08:44.000 --> 00:08:46.000]  做了執事會主席
[00:08:46.000 --> 00:08:48.000]  他說,這個到底是怎麼一回事呢
[00:08:48.000 --> 00:08:50.000]  我覺得就好像
[00:08:50.000 --> 00:08:52.000]  這個已不鎖的情況
[00:08:52.000 --> 00:08:54.000]  告訴我們
[00:08:54.000 --> 00:08:56.000]  我們之所以會
[00:08:56.000 --> 00:08:58.000]  在神的家裡
[00:08:58.000 --> 00:09:00.000]  其實真的不是由得我們
[00:09:00.000 --> 00:09:02.000]  自己選擇
[00:09:02.000 --> 00:09:04.000]  不由得你選擇
[00:09:04.000 --> 00:09:06.000]  是神的憐憫
[00:09:06.000 --> 00:09:08.000]  神的揀選
[00:09:08.000 --> 00:09:10.000]  我也覺得
[00:09:10.000 --> 00:09:12.000]  以我這樣皮性的人
[00:09:12.000 --> 00:09:14.000]  22歲
[00:09:14.000 --> 00:09:16.000]  清楚悔改
[00:09:16.000 --> 00:09:18.000]  很多人開始問我
[00:09:18.000 --> 00:09:20.000]  陳牧師,你今年到底幾多歲呀
[00:09:20.000 --> 00:09:22.000]  我為了免你這個麻煩
[00:09:22.000 --> 00:09:24.000]  我就告訴你
[00:09:24.000 --> 00:09:26.000]  我八達通已經變了聲
[00:09:26.000 --> 00:09:30.000]  其實我真的不明白
[00:09:30.000 --> 00:09:32.000]  八達通為什麼要變聲
[00:09:32.000 --> 00:09:34.000]  優待就優待
[00:09:34.000 --> 00:09:36.000]  就同樣一視同仁
[00:09:36.000 --> 00:09:38.000]  這樣嘟發
[00:09:38.000 --> 00:09:40.000]  為什麼我們的聲音會不同一點呢
[00:09:40.000 --> 00:09:42.000]  地鐵還討人厭,斬燈
[00:09:42.000 --> 00:09:44.000]  好像來檢查一下
[00:09:44.000 --> 00:09:46.000]  不過
[00:09:46.000 --> 00:09:48.000]  來到今時今日
[00:09:48.000 --> 00:09:50.000]  我覺得全是因典
[00:09:50.000 --> 00:09:52.000]  我希望你和我
[00:09:52.000 --> 00:09:54.000]  到時不要失去
[00:09:54.000 --> 00:09:56.000]  這個
[00:09:56.000 --> 00:09:58.000]  沒有憐憫,沒有因典
[00:09:58.000 --> 00:10:00.000]  的那樣的
[00:10:00.000 --> 00:10:02.000]  甘甜的滋味
[00:10:02.000 --> 00:10:04.000]  在堂會裡,在教會裡
[00:10:04.000 --> 00:10:06.000]  生活
[00:10:06.000 --> 00:10:08.000]  我們的確是
[00:10:08.000 --> 00:10:10.000]  未回到天家
[00:10:10.000 --> 00:10:12.000]  不過我們能夠進入
[00:10:12.000 --> 00:10:14.000]  神的家裡
[00:10:14.000 --> 00:10:16.000]  其實真的不是我們自己選擇
[00:10:16.000 --> 00:10:18.000]  我很喜歡保羅
[00:10:18.000 --> 00:10:20.000]  他寫信給爾弗所的教會
[00:10:20.000 --> 00:10:22.000]  那一種態度
[00:10:22.000 --> 00:10:24.000]  他很清楚這個教會的人
[00:10:24.000 --> 00:10:26.000]  都是在商業世界
[00:10:26.000 --> 00:10:28.000]  打滾,都是曾經
[00:10:28.000 --> 00:10:30.000]  在這個
[00:10:30.000 --> 00:10:32.000]  拜義幫神
[00:10:32.000 --> 00:10:34.000]  的文化裡
[00:10:34.000 --> 00:10:36.000]  受分逃
[00:10:36.000 --> 00:10:38.000]  但是當他們成為
[00:10:38.000 --> 00:10:40.000]  神家裡的人的時候
[00:10:40.000 --> 00:10:42.000]  保羅就用完全
[00:10:42.000 --> 00:10:44.000]  不同的稱呼
[00:10:44.000 --> 00:10:46.000]  不同的眼光
[00:10:46.000 --> 00:10:48.000]  來看他們
[00:10:48.000 --> 00:10:50.000]  我覺得這種不同的眼光
[00:10:50.000 --> 00:10:52.000]  來稱呼和看待
[00:10:52.000 --> 00:10:54.000]  是我們今天
[00:10:54.000 --> 00:10:56.000]  橫教會,我們香港的弟兄姊妹
[00:10:56.000 --> 00:10:58.000]  都不要忽略的
[00:10:58.000 --> 00:11:00.000]  都是要
[00:11:00.000 --> 00:11:02.000]  重新溫習的一件事
[00:11:02.000 --> 00:11:04.000]  保羅稱他們為
[00:11:04.000 --> 00:11:06.000]  爾弗所的聖徒
[00:11:06.000 --> 00:11:08.000]  和在基督耶穌裡
[00:11:08.000 --> 00:11:10.000]  有忠心的人
[00:11:10.000 --> 00:11:12.000]  一個就是
[00:11:12.000 --> 00:11:14.000]  聖的,一個就是
[00:11:14.000 --> 00:11:16.000]  信的,或者忠的
[00:11:16.000 --> 00:11:18.000]  這兩個的身份
[00:11:18.000 --> 00:11:20.000]  是一個最突出的
[00:11:20.000 --> 00:11:22.000]  身份,聖者
[00:11:22.000 --> 00:11:24.000]  不是說我們已經是
[00:11:24.000 --> 00:11:26.000]  完美無瑕
[00:11:26.000 --> 00:11:28.000]  成熟無過的一些
[00:11:28.000 --> 00:11:30.000]  的聖人,我們不是
[00:11:30.000 --> 00:11:32.000]  我們一生一世
[00:11:32.000 --> 00:11:34.000]  當然要朝著這樣的目標
[00:11:34.000 --> 00:11:36.000]  來前進
[00:11:36.000 --> 00:11:38.000]  但是我們之所以為聖
[00:11:38.000 --> 00:11:40.000]  是因為我們
[00:11:40.000 --> 00:11:42.000]  是分別出來的
[00:11:42.000 --> 00:11:44.000]  已經是尊
[00:11:44.000 --> 00:11:46.000]  屬於那聖者
[00:11:46.000 --> 00:11:48.000]  所以親愛的弟兄姊妹
[00:11:48.000 --> 00:11:50.000]  讓你和我
[00:11:50.000 --> 00:11:52.000]  都重新提醒自己
[00:11:52.000 --> 00:11:54.000]  名字前面
[00:11:54.000 --> 00:11:56.000]  的確是可以加一個
[00:11:56.000 --> 00:11:58.000]  聖字的,不是因為
[00:11:58.000 --> 00:12:00.000]  我們零碎有
[00:12:00.000 --> 00:12:02.000]  傑出的表現,而是因為
[00:12:02.000 --> 00:12:04.000]  神果然將我們
[00:12:04.000 --> 00:12:06.000]  分別出來
[00:12:06.000 --> 00:12:08.000]  從這個世俗分別出來
[00:12:08.000 --> 00:12:10.000]  從這個墮落裡面
[00:12:10.000 --> 00:12:12.000]  分別出來,從這個
[00:12:12.000 --> 00:12:14.000]  自我裡面分別出來
[00:12:14.000 --> 00:12:16.000]  使我們是尊屬於
[00:12:16.000 --> 00:12:18.000]  祂的,你現在是不是尊屬於祂
[00:12:18.000 --> 00:12:20.000]  你有沒有按照這個尊屬於
[00:12:20.000 --> 00:12:22.000]  祂的身份來生活
[00:12:22.000 --> 00:12:24.000]  神的心意
[00:12:24.000 --> 00:12:26.000]  是叫我們像祂
[00:12:26.000 --> 00:12:28.000]  你們
[00:12:28.000 --> 00:12:30.000]  要聖潔
[00:12:30.000 --> 00:12:32.000]  因為那一位照你們的
[00:12:32.000 --> 00:12:34.000]  祂是聖潔的
[00:12:34.000 --> 00:12:36.000]  所以我們那個
[00:12:36.000 --> 00:12:38.000]  根本的身份
[00:12:38.000 --> 00:12:40.000]  一定是說,我是已經
[00:12:40.000 --> 00:12:42.000]  分別出來
[00:12:42.000 --> 00:12:44.000]  屬於祂的,我是
[00:12:44.000 --> 00:12:46.000]  屬於這位聖潔者的
[00:12:46.000 --> 00:12:48.000]  既然是這樣,就讓我們
[00:12:48.000 --> 00:12:50.000]  繼續來朝著
[00:12:50.000 --> 00:12:52.000]  這個成熟
[00:12:52.000 --> 00:12:54.000]  聖潔的那條路
[00:12:54.000 --> 00:12:56.000]  來進發,不要
[00:12:56.000 --> 00:12:58.000]  妄自誹謗
[00:12:58.000 --> 00:13:00.000]  不要小看自己
[00:13:00.000 --> 00:13:02.000]  更加不要縱容自己
[00:13:02.000 --> 00:13:04.000]  好不好
[00:13:04.000 --> 00:13:06.000]  有沒有時刻
[00:13:06.000 --> 00:13:08.000]  這樣想的?
[00:13:08.000 --> 00:13:10.000]  你是聖Luke,你是聖Fred
[00:13:10.000 --> 00:13:12.000]  你是聖Peter
[00:13:12.000 --> 00:13:14.000]  你是聖
[00:13:14.000 --> 00:13:16.000]  有些人就不喜歡自己叫
[00:13:16.000 --> 00:13:18.000]  聖Bernard,因為是狗來的
[00:13:18.000 --> 00:13:22.000]  但無論如何我們都是
[00:13:22.000 --> 00:13:24.000]  屬於那一位
[00:13:24.000 --> 00:13:26.000]  照我們的
[00:13:26.000 --> 00:13:28.000]  然後第二個身份就叫做
[00:13:28.000 --> 00:13:30.000]  信徒,叫做在
[00:13:30.000 --> 00:13:32.000]  基督裡有Faithful的
[00:13:32.000 --> 00:13:34.000]  Faithful這個字既可以
[00:13:34.000 --> 00:13:36.000]  譯做信,也可以譯做忠
[00:13:36.000 --> 00:13:38.000]  忠者
[00:13:38.000 --> 00:13:40.000]  是沒有異主
[00:13:40.000 --> 00:13:42.000]  是單單的
[00:13:42.000 --> 00:13:44.000]  是忠誠
[00:13:44.000 --> 00:13:46.000]  效忠於那一位
[00:13:46.000 --> 00:13:48.000]  但這個效忠是基於那一個
[00:13:48.000 --> 00:13:50.000]  信,而這個信
[00:13:50.000 --> 00:13:52.000]  大家都要重溫一下
[00:13:52.000 --> 00:13:54.000]  什麼叫做信耶穌
[00:13:54.000 --> 00:13:56.000]  為什麼有些人信
[00:13:56.000 --> 00:13:58.000]  信了之後這麼不同
[00:13:58.000 --> 00:14:00.000]  有些人信來信去都這麼不同
[00:14:00.000 --> 00:14:02.000]  你有沒有研究這件事
[00:14:02.000 --> 00:14:04.000]  其實信到底是什麼
[00:14:04.000 --> 00:14:06.000]  不是只是說
[00:14:06.000 --> 00:14:08.000]  說了一套道理
[00:14:08.000 --> 00:14:10.000]  然後你說和統一
[00:14:10.000 --> 00:14:12.000]  這樣就OK
[00:14:12.000 --> 00:14:14.000]  有人說過這個例子
[00:14:14.000 --> 00:14:16.000]  因為我剛剛去完多倫多
[00:14:16.000 --> 00:14:18.000]  去完Niagara那裡
[00:14:18.000 --> 00:14:20.000]  就再一次溫習
[00:14:20.000 --> 00:14:22.000]  那一個很小很小
[00:14:22.000 --> 00:14:24.000]  已經聽回來的港島的
[00:14:24.000 --> 00:14:26.000]  比喻,什麼叫做
[00:14:26.000 --> 00:14:28.000]  真正的信
[00:14:28.000 --> 00:14:30.000]  在Niagara Falls那裡
[00:14:30.000 --> 00:14:32.000]  有人從這邊走到那邊
[00:14:32.000 --> 00:14:34.000]  有一條鋼索
[00:14:34.000 --> 00:14:36.000]  然後有一個鋼索大師
[00:14:36.000 --> 00:14:38.000]  就在那邊
[00:14:38.000 --> 00:14:40.000]  來表演他走鋼索的絕技
[00:14:40.000 --> 00:14:42.000]  然後就問那些人
[00:14:42.000 --> 00:14:44.000]  你信不信我
[00:14:44.000 --> 00:14:46.000]  能夠從這邊走到那邊
[00:14:46.000 --> 00:14:48.000]  信
[00:14:48.000 --> 00:14:50.000]  你信不信我
[00:14:50.000 --> 00:14:52.000]  能夠從這邊走到那邊
[00:14:52.000 --> 00:14:54.000]  背你,信
[00:14:54.000 --> 00:14:56.000]  Fred請你跟著我
[00:14:56.000 --> 00:14:58.000]  不要了,那就是不信
[00:14:58.000 --> 00:15:00.000]  信的意思
[00:15:00.000 --> 00:15:02.000]  在我們和神之間的關係
[00:15:02.000 --> 00:15:04.000]  其實是豁出去
[00:15:04.000 --> 00:15:06.000]  什麼都
[00:15:06.000 --> 00:15:08.000]  託付給他
[00:15:08.000 --> 00:15:10.000]  親愛的弟兄姊妹
[00:15:10.000 --> 00:15:12.000]  我希望今晚你聽回
[00:15:12.000 --> 00:15:14.000]  這件事,就重新說
[00:15:14.000 --> 00:15:16.000]  其實我信來信去
[00:15:16.000 --> 00:15:18.000]  我可能真的沒有信到
[00:15:18.000 --> 00:15:20.000]  我真的不是
[00:15:20.000 --> 00:15:22.000]  多信任過你
[00:15:22.000 --> 00:15:24.000]  其實那個信
[00:15:24.000 --> 00:15:26.000]  就是信託,是信任
[00:15:26.000 --> 00:15:28.000]  是完全豁出去
[00:15:28.000 --> 00:15:31.000]  交出去,這樣才叫做信
[00:15:31.000 --> 00:15:33.000]  所以弟兄姊妹
[00:15:33.000 --> 00:15:35.000]  來到今時今日
[00:15:35.000 --> 00:15:37.000]  反正我們都一把年紀了
[00:15:37.000 --> 00:15:39.000]  經過這麼多歲月
[00:15:39.000 --> 00:15:42.000]  神都保護我們,沒有穿沒有爛
[00:15:42.000 --> 00:15:44.000]  那前面的歲月是怎樣
[00:15:44.000 --> 00:15:46.000]  陳牧師我都知道
