
[00:00:00.000 --> 00:00:06.000]  早安,我們今天繼續思想老家夫人的信息,請我們再一次同心低頭,同祈禱
[00:06:07.000 --> 00:06:34.000]  事實上,你想想,在這個世界有很多人可以看著你的,其實一點都不奇怪,因為你在耶穌基督世上的時候,也有很多人看著耶穌,看他有甚麼痛覺捉住他,而且這些法利賽人就耳朵底死跟著,一路跟著看著,我想問一問你,你有沒有試過有人在二十四小時內跟著你,看著你,看你有沒有走錯路,嘩,你的壓力真是多大,真是很大
[00:06:34.000 --> 00:06:55.000]  但是耶穌在這段聖經我們就看到,我們看到的情況,那些法利賽人看著耶穌,事實上看著,看耶穌有沒有走錯路,嘩,竟然之間發現耶穌吃飯前不洗手,甚為詫異,他就詫異,我們就更加詫異
[00:06:55.000 --> 00:07:21.000]  你有沒有見過一個人這樣,沒有洗手,牧師沒有洗手,就出來講道,你有沒有見過,為甚麼會這樣大件事,我們要明白猶太人的背景,當然耶穌和刷牆牧師有不同的地方,有同的地方就有人看著,但是刷牆牧師的確是做錯了事,去衝紅燈,耶穌就沒有做錯事
[00:07:21.000 --> 00:07:48.000]  飯前洗手是法利賽人的一種禮儀,和衛生全無關係,完全不是因為衛生的緣故,而是因為他們的典,他們的規矩是這樣,所以耶穌不用抱著牌子認罪,耶穌不需要這樣做,Church with daughter需要這樣做,這是一個很大的分別
[00:07:48.000 --> 00:08:16.000]  但是我們會問,究竟耶穌在搞甚麼呢?為甚麼法利賽人在批評耶穌說飯前不洗手,會有這麼大的事呢?這是一個很重要的一段聖經,這段聖經就引申了耶穌給他一連串的教導,也不單止教導給法利賽人,也教導我們今天是怎樣做一個基督徒,是做一個表裡一致的基督徒,不是講一套做一套的
[00:08:16.000 --> 00:08:22.000]  我們先來看看第37至41節,同台食飯,各有信仰
[00:08:23.000 --> 00:08:24.000]  聖經怎樣說呢?
[00:08:24.000 --> 00:08:47.000]  耶穌進說話的時候,有一個法利賽人請他吃飯,耶穌就進去坐直,這法利賽人看見耶穌飯前不洗手,不先洗手,就很詫異,主對他說,如今你們法利賽人,洗淨杯盤的外面,你們裡面卻是滿了貪婪和邪惡,無知的人眾外面的不也是眾裡面,
[00:08:47.000 --> 00:08:55.000]  只要把杯盤裡面的施捨給人,對你們來說一切都結正了。
[00:08:57.000 --> 00:09:14.000]  聖經說到,有一個法利賽人請耶穌吃飯,原來是洪門宴,看見耶穌,竟然被他抓到痛腳,耶穌飯前不洗手,他就覺得很奇怪,很詫異,於是耶穌就講了一連串的教導給他,
[00:09:15.000 --> 00:09:32.000]  路加福音很有趣,我記得上次也提過,路加福音經常講吃東西,猶太人也經常講吃東西,路加福音第五章,瑞利利美信了耶穌的時候,就大排筵席,請了他們的人來,
[00:09:33.000 --> 00:09:48.000]  接著七章三十四節,律法師,法利賽人批評耶穌的時候,說人家若翰不是經常飲飲食食,你和門徒大飲大食,十四章耶穌還大筵席來描述天國的筵席,
[00:09:49.000 --> 00:10:07.000]  十九章當那個弟弟浪子回頭的時候,那個爸爸就大排筵席,十九章耶穌就去到拉薩路的家,說我去家裡睡著吃東西,路加福音很多時候是用飲飲食食來講的,
[00:10:08.000 --> 00:10:28.000]  吃是很重要的,猶太人很看重吃,我們中國人也是吃的,初一又吃,十五又吃,離開三藩市又吃,叫送客,離開三藩市回來又吃,叫洗塵,生日又吃,叫滿月酒,死人又吃,叫素餐,雖然一點也不算,
[00:10:29.000 --> 00:10:48.000]  但是中國人經常吃,吃很重要,吃不只是這麼簡單,你吃一餐飯就不同了,我記得有些弟兄姊妹來教會,我們就請他們去迎新聚餐,有個就說很有趣,吃了迎新餐以後不來也不好意思,
[00:10:49.000 --> 00:11:07.000]  所以覺得迎新餐也挺有用,但事實上我們經常說table fellowship,在吃飯的時候,在很放鬆的環境下大家可以聊聊天,可以認識,吃了幾餐之後就認識很多,
[00:11:08.000 --> 00:11:30.000]  我記得有個弟兄姊妹去遊船河,每天都吃飯的時候就熟了很多,老家芬經常說有吃,總是用現席來說,甚至在天國,將來上天堂的時候聖經說什麼?是大排現席,在整個現席,在這段聖經一樣是說到這個吃,
[00:11:31.000 --> 00:11:49.000]  聖經怎麼說呢?在37至37,說話的時候有個法利賽人請他吃飯,耶穌就進去坐直,正說話其實不是正說話,如果你看新譯本,耶穌說完話的時候,
[00:11:50.000 --> 00:12:05.000]  法利賽人就說,出去吃飯,我現在請你出去亞洲園吃飯,喝茶,差不多這樣,於是耶穌就去了,吃飯這個字在希臘文是一個很有趣的字,
[00:12:06.000 --> 00:12:23.000]  這個字叫avitus,原來猶太人一天吃兩餐,早一餐晚一餐,我們現在多數吃三餐,但猶太人因為窮一點的緣故吃兩餐,早餐大概12點鐘吃,晚餐大概6點6 7點鐘吃,
[00:12:24.000 --> 00:12:41.000]  早餐這個字叫avitus,所以這個是指中午飯,不是指晚餐,不是簡單的一些便飯,而不是大排筵席,不是一些很厲害的筵席,是一個同桌吃飯,是一個中餐,中午飯,
[00:12:42.000 --> 00:13:06.000]  法利賽人看見耶穌飯前不洗手便詫異,我剛才說過,我們現在吃飯要洗手,洗手純粹是衛生的問題,但是猶太人不是因為衛生的緣故,而是因為他們的禮儀的問題,
[00:13:07.000 --> 00:13:23.000]  所以當我有機會去以色列的時候,我發覺那些猶太人很奇怪,他們每個杯子,我想我們家裏有很多人,要麼沒有耳,要麼就一個耳,你有沒有看過那些杯子有兩個耳,
[00:13:24.000 --> 00:13:35.000]  你會說那杯子有兩個耳,兩隻手拿出來喝杯子嗎?一隻手就行了,所有猶太人的杯子是有兩個耳的,不是一個耳,
[00:13:36.000 --> 00:13:51.000]  於是我問我的朋友,為什麼杯子有兩個耳,這些就是潔淨之禮,因為猶太人覺得手是骯髒的,不潔淨的,杯子也是骯髒的,那他就需要潔淨,那怎樣潔淨呢?
[00:13:52.000 --> 00:14:10.000]  就拿一隻骯髒的右手,拿著骯髒的杯子的耳,就去洗乾淨我的,就是倒水,在這裏倒下去,洗乾淨我的骯髒的左手,變成我的左手就變得乾淨了,
[00:14:10.000 --> 00:14:20.000]  用手去抹一下耳,變成我的左耳就乾淨了,變成我的杯子,右手和右耳就骯髒了,左手和左耳就乾淨了,
[00:14:21.000 --> 00:14:33.000]  然後用左手的乾淨的手去拿著左耳,再用水洗一下我的右手,再洗一下我的耳,然後才可以喝,真是奇怪,
[00:14:33.000 --> 00:14:46.000]  猶太人30%拿諾貝爾獎學金都是猶太人,為什麼不想一些這麼古怪的東西,每個杯子有兩個耳,不是口渴了就喝掉,不是的,
[00:14:47.000 --> 00:14:58.000]  拿著那杯子洗乾淨,然後就去,我想起我在香港大學讀書的時候,做新生,被人玩新生的時候,飯堂吃飯,他們叫我們吃什麼square food,
[00:14:58.000 --> 00:15:06.000]  搭了一張信,不可以立刻搭進口,那些掛了一張信,掛了一張信要打一個四方框才可以搭進口,所有的新生都要這樣的,
[00:15:07.000 --> 00:15:18.000]  你一拿出去立刻被罰出去站,這麼離譜,是兩個星期,玩新生的兩個星期,猶太人就是這樣,一輩子都是,不只是兩個星期,
[00:15:18.000 --> 00:15:33.000]  就要這樣去倒,很著重這個,不是著重衛生,這個禮儀的潔淨,但是你看看全本聖經,聖經沒有叫我們這樣做,
[00:15:34.000 --> 00:15:49.000]  聖經是否不著重潔淨,不是,聖經著重潔淨,聖經著不著重乾淨,著重,但是聖經沒有說要兩隻耳這樣倒下去,這樣才,猶太人是很根根計較這些東西,
[00:15:49.000 --> 00:15:57.000]  如果你不讓他這樣做的時候,他寧願不喝水,所以在集中營,在第二次世界大戰中,很多猶太人死,
[00:15:58.000 --> 00:16:08.000]  就不是在死爐死,就是因為他情願渴死,餓死,他都不會違背這個潔淨禮儀,
[00:16:08.000 --> 00:16:19.000]  現在這個法利草人見到耶穌竟然在吃飯前不洗手,大件事,所以就甚為詫異,覺得沒理由,
[00:16:20.000 --> 00:16:31.000]  我強調一件事,這不是衛生的問題,不是說你把人弄得沙屎,不是,是完全不守猶太人的規矩,
[00:16:31.000 --> 00:16:42.000]  我相信正如包惟昆博士所說,耶穌有意這樣做,為什麼有意這樣做,
[00:16:43.000 --> 00:16:50.000]  就是因為他想藉著這個機會去教訓猶太人一個很重要的真理,教訓一個什麼真理呢,39至41節就是真理,
[00:16:50.000 --> 00:16:59.000]  主對他說,如今你們法利賽人洗淨杯盤的外面,你們裡面卻滿了貪婪和邪惡,
[00:16:59.000 --> 00:17:08.000]  無知的人做外面的不也做裡面嗎?只要把杯盤裡的施捨給人,對你們來說一切就都潔淨了。
[00:17:09.000 --> 00:17:22.000]  耶穌正說話的時候,就是耶穌說完話的時候,就藉著他不洗手,這個人心裡有個懷疑,詫異的時候,
[00:17:22.000 --> 00:17:28.000]  耶穌就拿著這個機會,於是就教導他一個很重要的真理,耶穌教導的真理是什麼呢,
[00:17:29.000 --> 00:17:40.000]  就是你們整套的想法是大錯特錯,你們所看重的就是外面的那些禮儀,而不是看重內心,
[00:17:40.000 --> 00:17:54.000]  你的外表是潔淨,內心是骯髒邋遢,那個不是一個真正的宗教,真正的宗教是看裡面的乾淨,不是看外面的乾淨。
[00:17:55.000 --> 00:18:00.000]  於是耶穌就用了杯和盤做一個例子,為什麼用杯和盤做例子呢,
[00:18:00.000 --> 00:18:07.000]  因為在猶太人有一個學校叫Shemai學校,Shemai學校有這樣的記載,
[00:18:08.000 --> 00:18:22.000]  就是氣冥,杯和盤,就是有杯有碟,杯和盤是外面,盤有裡面,杯有裡面,
[00:18:22.000 --> 00:18:28.000]  他說只要洗了外面,裡面就自然乾淨了,他有這麼奇怪的想法,
[00:18:28.000 --> 00:18:36.000]  Shemai學校的猶太人說,你搞定了外面的時候,裡面就自然乾淨了,
[00:18:37.000 --> 00:18:45.000]  或者你說,沒理由,為什麼做了這些禮儀呢,我們中國人也有這樣的習慣,
[00:18:45.000 --> 00:18:51.000]  在香港,如果你去香港喝茶,你會發覺一件事很奇怪,
[00:18:51.000 --> 00:18:57.000]  一喝茶的時候,他就會給你一盤空的盤,
[00:18:57.000 --> 00:19:04.000]  你首先就將那些茶倒進茶壺裡,拿著它,放回去,
[00:19:05.000 --> 00:19:08.000]  我初初回到香港的時候,以前我們沒有這個習慣,
[00:19:08.000 --> 00:19:14.000]  為什麼你去舔一下它,乾淨一點,是不是真的殺了菌呢,
[00:19:14.000 --> 00:19:19.000]  拿著那些冷冷的茶舔一下它,倒進去,就殺了菌,
[00:19:19.000 --> 00:19:26.000]  但是很多人就跟我說,你不做就覺得是髒的,做了之後就安安樂樂的,
[00:19:26.000 --> 00:19:34.000]  其實你想一下就沒什麼理由,純粹是一個禮儀,ritualistic,
[00:19:34.000 --> 00:19:41.000]  在香港人喝茶,拿來洗茶杯,洗什麼的,是一種ritualistic的潔淨,
[00:19:41.000 --> 00:19:46.000]  其實如果真的拿去驗一下微菌,我不知道有沒有人做過,
[00:19:46.000 --> 00:19:50.000]  是不是拿完茶之後,杯子乾淨了呢,我真的懷疑,
[00:19:50.000 --> 00:19:55.000]  我每次都不拿,但每次我都吐氣,他也沒吐氣,我也沒吐氣,
[00:19:55.000 --> 00:20:01.000]  但是我們發覺就是,很奇怪,我們發覺人有一種很奇怪的,
[00:20:02.000 --> 00:20:06.000]  你一定要做一些禮儀式的東西,你心知肚明,我安樂的,
[00:20:06.000 --> 00:20:14.000]  我初初結婚的時候,我和我太太煮飯吃,吃完飯就舀飯,
[00:20:14.000 --> 00:20:19.000]  我就去舀飯,在電飯煲舀飯,我舀飯怎樣呢,就拿筷子來攪鬆飯,
[00:20:19.000 --> 00:20:30.000]  然後去舀飯,我不想多來一次舀飯,舀飯就,唉,飯都塞進去了,
[00:20:31.000 --> 00:20:37.000]  我拿去吃,我太太跟我說,你為什麼要攪鬆飯呢,我說好吃點,
[00:20:37.000 --> 00:20:44.000]  我太太跟我說,誰告訴你攪鬆飯好吃點,我想問一問我們中間,
[00:20:44.000 --> 00:20:50.000]  有多少人吃飯之前先攪鬆飯才吃,你們是正宗的中國人,
[00:20:50.000 --> 00:21:00.000]  你們是行完這個禮儀才去做的,你為什麼要攪鬆飯呢,
[00:21:00.000 --> 00:21:13.000]  真的好吃點,那你又吃壽司,壽司就壓到實,
[00:21:13.000 --> 00:21:20.000]  我想說的東西和猶太人一樣,覺得這些是禮儀式,
[00:21:20.000 --> 00:21:26.000]  還有買雞蛋,那時候我買雞蛋,每個人拿來照一下,
[00:21:27.000 --> 00:21:32.000]  我一樣照,你問我照什麼,我不知道,我不知道照什麼,
[00:21:32.000 --> 00:21:39.000]  那你不照,總之不照就不安樂,買壞蛋,
[00:21:39.000 --> 00:21:46.000]  來了教會也是,我是領事,人家領事一定要動手動腳,
[00:21:46.000 --> 00:21:53.000]  我照動手動腳,那你怎樣動,我不知道,總之你領事這樣站著,
[00:21:54.000 --> 00:21:59.000]  我照動手動腳,總之不安樂,動手動腳,動錯了,
[00:21:59.000 --> 00:22:04.000]  我們全部都不懂,要這樣才安樂點,猶太人就是這樣,
[00:22:04.000 --> 00:22:11.000]  他需要有這種潔淨禮,禮儀式,但耶穌想告訴你,
[00:22:11.000 --> 00:22:15.000]  那些不是最重要,你以為拿個茶沖在外面,
[00:22:15.000 --> 00:22:20.000]  裡面的髒東西就會乾淨嗎,反而是裡面重要點,
[00:22:21.000 --> 00:22:25.000]  裡面重要點,所以是裡面潔淨,
[00:22:25.000 --> 00:22:29.000]  耶穌在這裡告訴我們一個很重要的東西,
[00:22:29.000 --> 00:22:37.000]  我喜愛良善,不起愛制自,喜愛認識神,大於法制,
[00:22:37.000 --> 00:22:43.000]  我們以為走到外面的就搞定,我們做基督徒也是,
[00:22:43.000 --> 00:22:50.000]  我去禮拜堂,我祈禱,我讀聖經,我洗禮,我做各樣東西,
[00:22:50.000 --> 00:22:55.000]  我還不是一個敬虔的基督徒,這些只是搞了個飯菜,
[00:22:55.000 --> 00:23:00.000]  是不是真的懂得另外一樣東西,只不過是洗了外面,沒有洗裡面,
[00:23:00.000 --> 00:23:07.000]  所以耶穌就告訴我們,如果你說外面能夠潔淨裡面的時候,
[00:23:07.000 --> 00:23:11.000]  你是大錯特錯,你只做外表的時候,
[00:23:11.000 --> 00:23:16.000]  反而之間你能夠潔淨裡面的時候,你外面自然乾淨,
[00:23:17.000 --> 00:23:21.000]  這是一個反而很重要,信仰一樣,
[00:23:21.000 --> 00:23:27.000]  今天我們很看重外面的東西,我們看重你有沒有敬虔做,
[00:23:27.000 --> 00:23:35.000]  有時候我當時很不明白,那時候那間禮拜堂有很多父母帶子女來,
[00:23:35.000 --> 00:23:41.000]  他們不來崇拜,他們走到下面的嬰兒房,
[00:23:42.000 --> 00:23:47.000]  他們不是在那裡聽,是大家聊天,聊完就走了,
[00:23:47.000 --> 00:23:54.000]  我說為什麼你要來禮拜堂,他說當然了,主日來,
[00:23:54.000 --> 00:23:59.000]  你都沒有去敬拜神,就在下面聊天,在家裡聊天更好,
[00:23:59.000 --> 00:24:02.000]  在金門公園聊天更好,為什麼要來,你不知道的,
[00:24:02.000 --> 00:24:06.000]  基督徒是要這樣做的,你只是做外面,不是做裡面有什麼用,
[00:24:07.000 --> 00:24:13.000]  有很多人跟我說,這個牧師說得最好,
[00:24:13.000 --> 00:24:17.000]  一說我就睡覺,睡覺的時候,
[00:24:17.000 --> 00:24:21.000]  為什麼你不在家裡睡,要來這裡睡,我們基督徒嘛,
[00:24:21.000 --> 00:24:26.000]  有一個故事很奇怪,有一次有兩個人,
[00:24:27.000 --> 00:24:31.000]  是認識的,上天堂,上天堂的時候,
[00:24:31.000 --> 00:24:36.000]  首先有個巴士司機,去見到天使,
[00:24:36.000 --> 00:24:43.000]  天使見到巴士司機說,啊,我預備了,
[00:24:43.000 --> 00:24:48.000]  耶穌說預備了一個大的豪宅給你,在天堂有個豪宅給你,
[00:24:48.000 --> 00:24:53.000]  這個是你的,巴士司機很開心,輪到牧師,
[00:24:54.000 --> 00:24:58.000]  牧師又是認識的,他想著,哇,巴士司機三個月才來一次禮拜堂,
[00:24:58.000 --> 00:25:04.000]  他去了豪宅,豪豪豪宅,誰知道給一個爛帽子給他,
[00:25:04.000 --> 00:25:08.000]  牧師這個就是你,牧師說,天使你有沒有搞錯了,
[00:25:08.000 --> 00:25:12.000]  我不是巴士司機,他才是,我每個禮拜天天都來禮拜堂,
[00:25:12.000 --> 00:25:17.000]  他三個月才來一次,你不知道,天使說我沒有搞錯,
[00:25:18.000 --> 00:25:25.000]  你見到巴士司機一開車的時候,全體的搭客都要傾前禱告,
[00:25:25.000 --> 00:25:30.000]  免得有意外,因為知道這位巴士司機是什麼巴士司機,
[00:25:30.000 --> 00:25:37.000]  但是你一開口講到就全體睡覺,你說你值不值得住這個木屋,
[00:25:37.000 --> 00:25:45.000]  他值不值得住這個豪宅,我想我們很多時候看到一樣東西,
[00:25:46.000 --> 00:25:53.000]  宗教活動也是這樣,信仰也是這樣,我們只是靠外表,不是內心,
[00:25:53.000 --> 00:25:58.000]  如果有人問我太太,你是蘇永元太太嗎,她會回答,
[00:25:58.000 --> 00:26:03.000]  是,我在家裡吃飯,在家裡帶孩子,在家裡煮飯,沒有人這樣回答的,
[00:26:03.000 --> 00:26:08.000]  如果在我家裡吃飯,在我家裡帶孩子,就等於我太太的時候就搞不定了,
[00:26:08.000 --> 00:26:14.000]  就是因為她是我太太,所以做這些事,不是因為做了這些事,是我們太太,
[00:26:15.000 --> 00:26:19.000]  這是一個很重要的真理,不是因為你來禮拜堂,所以你是基督徒,
[00:26:19.000 --> 00:26:24.000]  甚至不是因為你洗禮,所以你是基督徒,不是因為你讀聖經,不是因為你祈禱,
[00:26:24.000 --> 00:26:27.000]  你是基督徒,是因為你是基督徒,所以你做這些事,
[00:26:27.000 --> 00:26:32.000]  裡面是潔淨外面,不是外面的潔淨可以影響裡面,
[00:26:32.000 --> 00:26:40.000]  法理賽就完全搞錯了,所以耶穌基督就用這個機會去教訓這些法理賽人,
[00:26:41.000 --> 00:26:45.000]  所以在42至44節,耶穌就跟著對法理賽人,
[00:26:45.000 --> 00:26:52.000]  但是你們法理賽人有禍了,你們將薄荷、芸香各樣蔬菜獻上十分之一,
[00:26:52.000 --> 00:27:00.000]  忽略了公義和愛神的事,這仍是該做的,至於其他也不可忽略,
[00:27:00.000 --> 00:27:04.000]  你們法理賽人有禍了,因為你們喜愛在會堂裡,高位裡,
[00:27:04.000 --> 00:27:08.000]  又喜歡人們在街市上向你們問安,你們有禍了,
[00:27:09.000 --> 00:27:13.000]  因為你們如同不顯露的墳墓,走在上面並不知道。
[00:27:13.000 --> 00:27:19.000]  耶穌就趁著這個機會告訴你,信仰是你內心的改變,
[00:27:19.000 --> 00:27:27.000]  不是外表的禮儀可以幫到你,裡面的外表的禮儀只不過表明裡面的乾淨,
[00:27:27.000 --> 00:27:31.000]  不是外表的禮儀就可以潔淨你裡面,
[00:27:31.000 --> 00:27:35.000]  法理賽人你有很大問題,你有什麼問題?
[00:27:36.000 --> 00:27:39.000]  法律賽人有三大問題,第一,輕重不分,寫一句話,
[00:27:39.000 --> 00:27:46.000]  你們只顧制治,不注重良善,只顧外面的制度,外面的教條,
[00:27:46.000 --> 00:27:53.000]  沒有真正內心的公義和愛神,輕重不分,這是第一個問題。
[00:27:53.000 --> 00:27:58.000]  今天我想我們很多時候都是輕重不分,我們教會開始報道會了,
[00:27:58.000 --> 00:28:03.000]  我們所看重的是什麼?我們看重的是空氣調節好不好,
[00:28:04.000 --> 00:28:10.000]  領事信不信唱,報道會重視的是叫人信耶穌,
[00:28:10.000 --> 00:28:15.000]  不是這些外面的東西,但我們所看重的是外面的東西,
[00:28:15.000 --> 00:28:24.000]  整不整齊,我們花很多時間在外表的裝飾,而不是在裡面的精神。
[00:28:24.000 --> 00:28:31.000]  法理賽人第一個問題就是只顧制治,不著重內心的良善,
[00:28:32.000 --> 00:28:40.000]  以為做了很多禮儀就可以搞定,大錯,第二個很重要,
[00:28:40.000 --> 00:28:50.000]  第二個和什麼?表裡不一致,你們喜愛會堂裡面的守衛,
[00:28:50.000 --> 00:28:59.000]  又喜愛人在家事上向你們問案,法理賽人只顧著禮儀上的東西,
[00:29:00.000 --> 00:29:06.000]  奉獻就要奉獻,做事就要做這些,但裡面的心是沒有了,
[00:29:06.000 --> 00:29:12.000]  第二個錯的地方是什麼?表裡不一致,你們喜歡在會堂裡面做守衛,
[00:29:12.000 --> 00:29:19.000]  你們只喜歡人家向你問案,就是說你站在教會裡面的領袖,
[00:29:19.000 --> 00:29:25.000]  你就是看重名字,看重地位,要人說牧師牧師你真是很好,
[00:29:26.000 --> 00:29:30.000]  牧師牧師你真是很厲害,我們看重這些名譽,
[00:29:30.000 --> 00:29:34.000]  我們看重這些人的讚賞,一拍手掌你就厲害了,
[00:29:34.000 --> 00:29:43.000]  這個就是蘇大大,這些問題的名字是叫你完全跌倒,
[00:29:43.000 --> 00:29:48.000]  耶穌責備這些法理賽人,為什麼你們只顧著你的名聲,
[00:29:48.000 --> 00:29:55.000]  不顧著你裡面真正的肅靈的境況,第三個禍,一個比一個厲害,
[00:29:55.000 --> 00:29:59.000]  更厲害你們有禍了,因為你們如同不顯露的墳墓,
[00:29:59.000 --> 00:30:05.000]  走在上面的人並不知道,耶穌責備這些法理賽人,
[00:30:05.000 --> 00:30:13.000]  他說你們是不顯露的墳墓,在猶太人來說死屍是不潔淨的,
[00:30:13.000 --> 00:30:20.000]  墳墓是不潔淨的,但是你裝出來好像很潔淨,
[00:30:21.000 --> 00:30:25.000]  但是你裝出來好像很不顯露,更危險,這叫地雷,
[00:30:25.000 --> 00:30:33.000]  地雷就是看不到,踩下去就死的,你在外面好像很健全,
[00:30:33.000 --> 00:30:38.000]  做足所有規矩上的事情,人家以為你是一個健全的人,
[00:30:38.000 --> 00:30:43.000]  就信你,跟著你,而事實上你裡面是骯髒的,
[00:30:43.000 --> 00:30:48.000]  這個就叫不顯露的墳墓,叫人家污穢了人,
[00:30:49.000 --> 00:30:53.000]  總括來說,如果我們做基督徒是表裡不一致的,
[00:30:53.000 --> 00:30:58.000]  做是一套內心裡有另一套東西的時候,我們一定有問題,
[00:30:58.000 --> 00:31:07.000]  一定有問題,我有一個爸爸八十多歲,
[00:31:07.000 --> 00:31:11.000]  我去他家查經,有幾個爸爸都是一起的,
[00:31:12.000 --> 00:31:21.000]  查了幾年都不信耶穌,最後其他爸爸全部都信了,
[00:31:21.000 --> 00:31:28.000]  他就是最後一個不信,有一天他打電話給我,
[00:31:28.000 --> 00:31:35.000]  說蘇牧師,我今天決定信耶穌,你可不可以來和我一起祈禱,
[00:31:35.000 --> 00:31:39.000]  我一聽到這個反應就很驚訝,我就奇怪,
[00:31:40.000 --> 00:31:42.000]  為什麼我不信耶穌呢?於是我就問他,
[00:31:42.000 --> 00:31:45.000]  為什麼你一直都不信,現在就信了?
[00:31:45.000 --> 00:31:50.000]  他就說了一個故事給我聽,你知道為什麼我一直不信耶穌嗎?
[00:31:50.000 --> 00:31:58.000]  我以前在中國的時候,我爸爸有五個兒子,
