
[00:00:00.000 --> 00:00:04.320]  很高興今天有機會跟大家一起思想福音
[00:03:02.440 --> 00:03:06.440]  人在一個順境裡寫出來的東西都是很表面的
[00:03:06.440 --> 00:03:12.440]  最近我女兒 大家很多都認識我女兒
[00:03:12.440 --> 00:03:15.440]  很小的時候慢慢看 她今年讀九年級
[00:03:15.440 --> 00:03:18.440]  做功課 跟我說
[00:03:18.440 --> 00:03:26.440]  今天老師給了我功課 叫我們在這半年裡出的歌
[00:03:26.440 --> 00:03:28.440]  英文歌 當然是
[00:03:28.440 --> 00:03:34.440]  要找一些有心意的 比喻的歌曲出來
[00:03:34.440 --> 00:03:38.440]  所有同學都抗議
[00:03:38.440 --> 00:03:43.440]  基本上是找不到的
[00:03:43.440 --> 00:03:46.440]  因為現代人寫曲都是比較膚淺
[00:03:46.440 --> 00:03:48.440]  都只會絕對空虛
[00:03:48.440 --> 00:03:51.440]  那些已經是早一點的了
[00:03:51.440 --> 00:03:58.440]  寫不出像蘇軾那樣的深度
[00:03:58.440 --> 00:04:03.440]  看著月光 寫這麼多東西出來
[00:04:03.440 --> 00:04:07.440]  其實這首詩很深 很多東西解釋的
[00:04:07.440 --> 00:04:10.440]  明月幾時有 我們不要解錯
[00:04:10.440 --> 00:04:13.440]  以為他在問什麼月光光呢
[00:04:13.440 --> 00:04:17.440]  不是 他現在問的不是什麼時候會有一輪明月
[00:04:17.440 --> 00:04:19.440]  他問的是什麼呢
[00:04:19.440 --> 00:04:22.440]  他說把酒問清天問什麼呢
[00:04:22.440 --> 00:04:25.440]  其實是一個道莊文法 像英文那樣寫
[00:04:25.440 --> 00:04:30.440]  明月究竟是什麼時候出現有月亮呢
[00:04:30.440 --> 00:04:33.440]  他去問天上的主宰
[00:04:33.440 --> 00:04:37.440]  當然蘇軾是沒有神學的
[00:04:37.440 --> 00:04:45.440]  但他有一個比較道家的思想
[00:04:45.440 --> 00:04:49.440]  他在自然中感觸上蒼
[00:04:49.440 --> 00:04:56.440]  他喝完酒 心情很不開心
[00:04:56.440 --> 00:04:58.440]  因為他的仕途不如意
[00:04:58.440 --> 00:05:01.440]  另一方面他又想念兄弟
[00:05:01.440 --> 00:05:07.440]  所以他就在問蒼天 究竟遠古創造天地的時候
[00:05:07.440 --> 00:05:11.440]  明月究竟什麼時候在歷史裡面出現呢
[00:05:11.440 --> 00:05:13.440]  其實很深的
[00:05:13.440 --> 00:05:17.440]  不知天上公 缺不值 今夕是何年
[00:05:17.440 --> 00:05:21.440]  他在想如果我能夠 我用成風歸去
[00:05:21.440 --> 00:05:26.440]  歸去其實他在將中國有很多傳說混在一起
[00:05:26.440 --> 00:05:29.440]  傳說我們小時候都這樣聽
[00:05:29.440 --> 00:05:40.440]  天上月光有個廣寒宮 有上顎 有月兔
[00:05:40.440 --> 00:05:45.440]  直到太陽神上了月球之後
[00:05:45.440 --> 00:05:49.440]  將我們所有的詩情畫意都破碎了
[00:05:49.440 --> 00:05:52.440]  但當時蘇軾在想什麼呢
[00:05:52.440 --> 00:05:55.440]  他在想人生這麼如意
[00:05:55.440 --> 00:06:01.440]  如果他能夠仕途順境 能夠像天庭一樣高處不勝寒
[00:06:01.440 --> 00:06:06.440]  到這麼高的時候 其實你會覺得很孤單
[00:06:06.440 --> 00:06:10.440]  因為月光上只有上顎 只有吳剛
[00:06:10.440 --> 00:06:13.440]  當然不是那個吳剛師傅
[00:06:13.440 --> 00:06:16.440]  也不是游剛師傅
[00:06:16.440 --> 00:06:22.440]  在蘇軾寫明月什麼時候出現的時候
[00:06:22.440 --> 00:06:26.440]  我為什麼會預測他成為福音主日的內容呢
[00:06:26.440 --> 00:06:29.440]  如果我們讀剛才那幾節聖經 你會留意到
[00:06:29.440 --> 00:06:32.440]  其實有他平衡的地方
[00:06:32.440 --> 00:06:35.440]  我們回到剛才讀的四節聖經
[00:06:35.440 --> 00:06:39.440]  一開始的時候第一節說什麼呢
[00:06:39.440 --> 00:06:44.440]  他說 論道從起初原有的生命之道
[00:06:44.440 --> 00:06:47.440]  一句這麼簡單的說話 說了很重要的
[00:06:47.440 --> 00:06:50.440]  生命是說什麼呢 活著
[00:06:50.440 --> 00:06:54.440]  活著很重要 如果我們不是活著就什麼都不用說了
[00:06:54.440 --> 00:06:57.440]  這裡有沒有人不是活著
[00:06:57.440 --> 00:07:01.440]  沒有吧 每個人都有生命 生命之中
[00:07:01.440 --> 00:07:04.440]  生命有道 我們每一天都有道
[00:07:04.440 --> 00:07:07.440]  其實我很喜歡道家 老莊的東西
[00:07:07.440 --> 00:07:10.440]  雖然不是聖經的東西 但是老莊的東西
[00:07:10.440 --> 00:07:13.440]  他很看自然 從自然裡面領悟生命
[00:07:13.440 --> 00:07:15.440]  很棒的
[00:07:15.440 --> 00:07:18.440]  譬如我家有個儒辭 有部分領子都知道
[00:07:18.440 --> 00:07:21.440]  怎樣能夠令生態平衡呢
[00:07:21.440 --> 00:07:25.440]  有個道在這裡 我們的生命有自己的道
[00:07:25.440 --> 00:07:28.440]  有這個道在這裡 讓我們掌握了這條路
[00:07:28.440 --> 00:07:31.440]  人生要有條路走 經常說去哪條路走
[00:07:31.440 --> 00:07:35.440]  我們掌握了生命之道
[00:07:35.440 --> 00:07:39.440]  但這個生命之道 究竟我們現在
[00:07:39.440 --> 00:07:41.440]  他現在當然是說我們人
[00:07:41.440 --> 00:07:44.440]  人的生命之道在哪裡呢
[00:07:44.440 --> 00:07:49.440]  每一種的生物 由單細胞到萬物之靈
[00:07:49.440 --> 00:07:51.440]  我們都有一種道來生活的
[00:07:51.440 --> 00:07:54.440]  我們存活 有我們自己的道
[00:07:54.440 --> 00:07:57.440]  單細胞的生命有自己的道
[00:07:57.440 --> 00:08:00.440]  我們這種萬物之靈 有我們自己活著的道
[00:08:00.440 --> 00:08:03.440]  他現在說的是原有的
[00:08:03.440 --> 00:08:07.440]  有點像蘇軾的把酒問青天
[00:08:07.440 --> 00:08:12.440]  問天 天啊 月亮究竟是什麼時候
[00:08:12.440 --> 00:08:19.440]  其實再遠一點 其實太初是怎樣來的呢
[00:08:19.440 --> 00:08:22.440]  仕途約翰就在說這件事
[00:08:22.440 --> 00:08:24.440]  約翰在說什麼呢
[00:08:24.440 --> 00:08:28.440]  我們的生命之道 如果是浮萍的話
[00:08:28.440 --> 00:08:29.440]  我們是沒有根的
[00:08:29.440 --> 00:08:32.440]  但這裡說出 起初原有
[00:08:32.440 --> 00:08:35.440]  其實起初生命之道已經是說的
[00:08:35.440 --> 00:08:38.440]  起初有原有 其實這兩個是同義詞
[00:08:38.440 --> 00:08:40.440]  他在強調什麼呢
[00:08:40.440 --> 00:08:43.440]  他在強調我們的生命是有根的
[00:08:43.440 --> 00:08:46.440]  這個很重要 找到根
[00:08:46.440 --> 00:08:51.440]  生命之道 生命之道是見過摸過
[00:08:51.440 --> 00:08:54.440]  生命之道已經顯現 我們見過又做見證
[00:08:54.440 --> 00:08:58.440]  並且 最後一句
[00:08:58.440 --> 00:09:02.440]  且顯現於我們那永遠的生命
[00:09:02.440 --> 00:09:03.440]  永遠的生命是在說什麼呢
[00:09:03.440 --> 00:09:05.440]  是在說將來
[00:09:05.440 --> 00:09:09.440]  就是說我們有基礎 我們有目標
[00:09:09.440 --> 00:09:12.440]  然後我們才知道兩個點來連線
[00:09:12.440 --> 00:09:17.440]  我們不是浮萍 沒有根 也沒有將來
[00:09:17.440 --> 00:09:20.440]  我們只有現在 如果我們只有現在
[00:09:20.440 --> 00:09:22.440]  那有一種人生觀是這樣的
[00:09:22.440 --> 00:09:24.440]  只有現在 及時行樂
[00:09:24.440 --> 00:09:26.440]  但如果原來不是的
[00:09:26.440 --> 00:09:29.440]  我們有根 有將來 中間有連線
[00:09:29.440 --> 00:09:32.440]  那我們的路 走法就不一樣了
[00:09:32.440 --> 00:09:37.440]  那大家都知道 大家手上都有聰明手機
[00:09:37.440 --> 00:09:42.440]  十年前還沒有這種聰明手機的
[00:09:42.440 --> 00:09:44.440]  我也不知道算不算廣告呢
[00:09:44.440 --> 00:09:46.440]  這種高歌地圖
[00:09:46.440 --> 00:09:48.440]  是不是有這麼用呢
[00:09:48.440 --> 00:09:50.440]  谷歌地圖
[00:09:50.440 --> 00:09:52.440]  我們是要靠什麼呢
[00:09:52.440 --> 00:09:54.440]  有一種儀器很貴的
[00:09:54.440 --> 00:09:56.440]  叫做衛星定位
[00:09:56.440 --> 00:09:58.440]  我們聽過很多故事 將人送到河裡
[00:09:58.440 --> 00:10:00.440]  也不一定 走錯路的
[00:10:00.440 --> 00:10:04.440]  現在不是了 我們有地圖了
[00:10:04.440 --> 00:10:06.440]  我們知道我們要去哪裡的時候
[00:10:06.440 --> 00:10:08.440]  我們輸入一個地址
[00:10:08.440 --> 00:10:11.440]  輸入地址之後 按下開始
[00:10:11.440 --> 00:10:16.440]  你就會發現 它會立刻將地圖移去哪裡
[00:10:16.440 --> 00:10:19.440]  移去你現在的地方
[00:10:19.440 --> 00:10:24.440]  所以凡是衛星定位 一定要有兩點
[00:10:24.440 --> 00:10:27.440]  就是你那點 和你要去的那點
[00:10:27.440 --> 00:10:32.440]  中間那段就是到
[00:10:32.440 --> 00:10:34.440]  就是你怎麼去
[00:10:34.440 --> 00:10:36.440]  還有兩個選項
[00:10:36.440 --> 00:10:38.440]  你要留意到有很多不同的選擇
[00:10:38.440 --> 00:10:40.440]  如果你設定好衛星定位
[00:10:40.440 --> 00:10:42.440]  這個道 你怎麼走
[00:10:42.440 --> 00:10:45.440]  有些是我要走最短的
[00:10:45.440 --> 00:10:48.440]  有些是要走最快的
[00:10:48.440 --> 00:10:50.440]  但有時最快不一定是最短的
[00:10:50.440 --> 00:10:52.440]  我舉個例子就知道了
[00:10:52.440 --> 00:10:56.440]  我在家裡 每個主日我都會先送我女兒回教會
[00:10:56.440 --> 00:10:58.440]  習附文宣道會
[00:10:58.440 --> 00:11:00.440]  我有兩個選擇的
[00:11:00.440 --> 00:11:02.440]  走city 慢慢走回去
[00:11:02.440 --> 00:11:06.440]  短10公里 但多10分鐘
[00:11:06.440 --> 00:11:10.440]  但如果我走高速公路呢
[00:11:10.440 --> 00:11:13.440]  多10公里 但省10分鐘
[00:11:13.440 --> 00:11:16.440]  因為高速公路沒有燈
[00:11:16.440 --> 00:11:18.440]  你知道了
[00:11:18.440 --> 00:11:20.440]  你開車的時候有時很巧
[00:11:20.440 --> 00:11:23.440]  一去到你遇到第一支紅燈
[00:11:23.440 --> 00:11:25.440]  以後就每支都是紅燈
[00:11:25.440 --> 00:11:30.440]  所以有時我們選擇人生的道路很奇怪
[00:11:30.440 --> 00:11:32.440]  你以為這條路比較短
[00:11:32.440 --> 00:11:34.440]  原來不是
[00:11:34.440 --> 00:11:37.440]  所以自從我用了這個地圖之後
[00:11:37.440 --> 00:11:39.440]  很特別的地方就是
[00:11:39.440 --> 00:11:42.440]  我發覺到 因為他在上面看
[00:11:42.440 --> 00:11:44.440]  我在下面看
[00:11:44.440 --> 00:11:46.440]  我看到前面頂住就走了
[00:11:46.440 --> 00:11:48.440]  但他教你不是這樣走的
[00:11:48.440 --> 00:11:51.440]  我試過初初不相信他
[00:11:51.440 --> 00:11:53.440]  走自己的路
[00:11:53.440 --> 00:11:56.440]  結果去到 停在那裡
[00:11:56.440 --> 00:11:59.440]  糟糕了 這條高速公路變成了parking lot
[00:11:59.440 --> 00:12:01.440]  大家都知道
[00:12:01.440 --> 00:12:03.440]  Donwani Park King Lot
[00:12:03.440 --> 00:12:07.440]  Donwani Parkway變了parking lot
[00:12:07.440 --> 00:12:11.440]  停在那裡踩bike的時間多過踩油門
[00:12:11.440 --> 00:12:14.440]  基本上不踩油門都可以掉到downtown
[00:12:14.440 --> 00:12:16.440]  一直都是踩bike
[00:12:16.440 --> 00:12:18.440]  踩bike就可以掉到downtown
[00:12:18.440 --> 00:12:20.440]  踩bike就可以掉到downtown
[00:12:20.440 --> 00:12:22.440]  因為我們走在parking lot上面
[00:12:22.440 --> 00:12:24.440]  因為走錯路
[00:12:24.440 --> 00:12:26.440]  走過幾次之後
[00:12:26.440 --> 00:12:31.440]  他有時試過 明明在高速公路上行駛
[00:12:31.440 --> 00:12:35.440]  他突然叫我出collector
[00:12:35.440 --> 00:12:38.440]  四野沒有車 出什麼collector呢
[00:12:38.440 --> 00:12:40.440]  我不相信他
[00:12:40.440 --> 00:12:42.440]  繼續行駛 express
[00:12:42.440 --> 00:12:44.440]  去到 走到一半
[00:12:44.440 --> 00:12:47.440]  原來前面全部都是閃燈
[00:12:47.440 --> 00:12:50.440]  萬山遍野都是閃燈
[00:12:50.440 --> 00:12:52.440]  然後就停在那裡不動了
[00:12:52.440 --> 00:12:54.440]  下次我相信他
[00:12:54.440 --> 00:12:56.440]  明明前面看不到東西
[00:12:56.440 --> 00:12:58.440]  他叫我出collector
[00:12:58.440 --> 00:13:00.440]  我出collector 又是走到一半
[00:13:00.440 --> 00:13:02.440]  原來停在那裡 不過我走了
[00:13:02.440 --> 00:13:04.440]  為什麼呢
[00:13:04.440 --> 00:13:06.440]  因為視野不同
[00:13:06.440 --> 00:13:12.440]  人造衛星在上面看
[00:13:12.440 --> 00:13:14.440]  我們在下面看
[00:13:14.440 --> 00:13:16.440]  有時我們發覺到
[00:13:16.440 --> 00:13:18.440]  因為我們的視野不同
[00:13:18.440 --> 00:13:21.440]  我們走的人生的道路都不同
[00:13:23.440 --> 00:13:25.440]  聖經這樣說
[00:13:25.440 --> 00:13:28.440]  當我們講到原有的生命之道
[00:13:28.440 --> 00:13:30.440]  首先建立了根基
[00:13:30.440 --> 00:13:32.440]  第二我們活著
[00:13:32.440 --> 00:13:35.440]  第三人生有一條路要走
[00:13:35.440 --> 00:13:37.440]  這幾個我們都拒絕不了
[00:13:37.440 --> 00:13:40.440]  現在問題是我們set個終點在哪裡
[00:13:40.440 --> 00:13:42.440]  這裡說什麼呢
[00:13:42.440 --> 00:13:43.440]  第二節說
[00:13:43.440 --> 00:13:45.440]  這生命已經顯現出來
[00:13:45.440 --> 00:13:47.440]  我們也見過現在
[00:13:47.440 --> 00:13:49.440]  我們也見過現在
[00:13:49.440 --> 00:13:50.440]  又作見證
[00:13:50.440 --> 00:13:54.440]  我們也顯現給我們永遠的生命傳給你們
[00:13:54.440 --> 00:13:56.440]  這裡說了很多東西
[00:13:56.440 --> 00:13:57.440]  有幾樣東西很重要
[00:13:57.440 --> 00:14:00.440]  第一就是我見過
[00:14:00.440 --> 00:14:01.440]  親眼見過
[00:14:01.440 --> 00:14:02.440]  親手摸過
[00:14:02.440 --> 00:14:04.440]  這個很重要
[00:14:04.440 --> 00:14:07.440]  因為有時候你發覺人生說很多道理很玄的
[00:14:07.440 --> 00:14:10.440]  聽起來很高超的
[00:14:10.440 --> 00:14:12.440]  但是不work的
[00:14:12.440 --> 00:14:15.440]  ok 不work的
[00:14:15.440 --> 00:14:18.440]  但是這裡所強調的是什麼呢
[00:14:18.440 --> 00:14:20.440]  就是我們所聽見
[00:14:20.440 --> 00:14:21.440]  見過
[00:14:21.440 --> 00:14:22.440]  摸過的
[00:14:22.440 --> 00:14:24.440]  什麼道理是不work的呢
[00:14:24.440 --> 00:14:27.440]  早幾年如果大家都聽過
[00:14:27.440 --> 00:14:29.440]  出了新版性教育
[00:14:29.440 --> 00:14:32.440]  很多家長反對
[00:14:32.440 --> 00:14:34.440]  說不是我的信仰
[00:14:34.440 --> 00:14:36.440]  不是我的什麼
[00:14:36.440 --> 00:14:38.440]  這個都不是最重要
[00:14:38.440 --> 00:14:40.440]  最重要是什麼呢
[00:14:40.440 --> 00:14:44.440]  那個性教育的目的是希望減少性病
[00:14:44.440 --> 00:14:46.440]  減少意外懷孕
[00:14:46.440 --> 00:14:48.440]  減少HIV
[00:14:48.440 --> 00:14:50.440]  是不是
[00:14:50.440 --> 00:14:51.440]  好了
[00:14:51.440 --> 00:14:53.440]  我們做研究
[00:14:53.440 --> 00:14:56.440]  聽出來動機很好的
[00:14:56.440 --> 00:14:57.440]  是不是
[00:14:57.440 --> 00:14:59.440]  好了我們做研究
[00:14:59.440 --> 00:15:00.440]  我們除了安省之外
[00:15:00.440 --> 00:15:02.440]  還有什麼省份
[00:15:02.440 --> 00:15:03.440]  什麼國家
[00:15:03.440 --> 00:15:06.440]  推出過同類型的性教育
[00:15:06.440 --> 00:15:07.440]  推完之後
[00:15:07.440 --> 00:15:09.440]  他們的性病有沒有減低呢
[00:15:09.440 --> 00:15:13.440]  他們的未婚懷孕有沒有減低呢
[00:15:13.440 --> 00:15:15.440]  他們的HIV有沒有減低呢
[00:15:15.440 --> 00:15:18.440]  沒有
[00:15:18.440 --> 00:15:20.440]  全部都是向上去的
[00:15:20.440 --> 00:15:22.440]  一方面你教他們
[00:15:22.440 --> 00:15:23.440]  另一方面
[00:15:23.440 --> 00:15:25.440]  正在上升
[00:15:25.440 --> 00:15:29.440]  這個就是理論和結論
[00:15:29.440 --> 00:15:32.440]  理論sounds great
[00:15:32.440 --> 00:15:34.440]  但結論不是
[00:15:34.440 --> 00:15:37.440]  結論原來是不work的
[00:15:37.440 --> 00:15:38.440]  所以對不起
[00:15:38.440 --> 00:15:40.440]  我是result oriented
[00:15:40.440 --> 00:15:42.440]  我看結果
[00:15:42.440 --> 00:15:44.440]  有些東西說起來很正
[00:15:44.440 --> 00:15:46.440]  但原來不work的
[00:15:46.440 --> 00:15:48.440]  那些東西有沒有用
[00:15:48.440 --> 00:15:50.440]  沒有用的
[00:15:50.440 --> 00:15:52.440]  所以薛徒鎔也強調
[00:15:52.440 --> 00:15:55.440]  我現在看到和跟你分享的這一套
[00:15:55.440 --> 00:15:57.440]  是work的
[00:15:57.440 --> 00:15:59.440]  因為我見過
[00:15:59.440 --> 00:16:01.440]  我親手摸過
[00:16:01.440 --> 00:16:02.440]  親耳聽過
[00:16:02.440 --> 00:16:04.440]  這套是work的
[00:16:04.440 --> 00:16:06.440]  我自己practice的
[00:16:06.440 --> 00:16:08.440]  是work的
[00:16:08.440 --> 00:16:10.440]  明白嗎
[00:16:10.440 --> 00:16:12.440]  所以這裡不停地說
[00:16:12.440 --> 00:16:16.440]  其實在第一和第二節已經說了什麼呢
[00:16:16.440 --> 00:16:18.440]  起初原有的生命之道
[00:16:18.440 --> 00:16:20.440]  這是第一節第一行
[00:16:20.440 --> 00:16:22.440]  然後我們看到在slide這裡
[00:16:22.440 --> 00:16:24.440]  第三行
[00:16:24.440 --> 00:16:26.440]  生命已經顯現出來
[00:16:26.440 --> 00:16:28.440]  又是說生命
[00:16:28.440 --> 00:16:30.440]  下一行最後這一句
[00:16:30.440 --> 00:16:32.440]  且顯於我門外永遠的生命
[00:16:32.440 --> 00:16:34.440]  這是說什麼呢
[00:16:34.440 --> 00:16:36.440]  是說生命之道
[00:16:36.440 --> 00:16:38.440]  有時候我們誤會
[00:16:38.440 --> 00:16:40.440]  以為我們信耶穌
[00:16:40.440 --> 00:16:42.440]  離開世界之後就可以上天堂
[00:16:42.440 --> 00:16:44.440]  我們要強調的是活著
[00:16:44.440 --> 00:16:46.440]  我們活著
[00:16:46.440 --> 00:16:48.440]  我們活著有道
[00:16:48.440 --> 00:16:50.440]  如果我們能夠有了起點
[00:16:50.440 --> 00:16:52.440]  又有了終點
[00:16:52.440 --> 00:16:54.440]  我們走這段路的走法可能很不同
[00:16:54.440 --> 00:16:56.440]  明白嗎
[00:16:56.440 --> 00:16:58.440]  當我們set了GPS的時候
[00:16:58.440 --> 00:17:00.440]  我們要去那裡
[00:17:00.440 --> 00:17:02.440]  你就無論如何你繞路好
[00:17:02.440 --> 00:17:04.440]  你直路好你直線好你彎曲的線好
[00:17:04.440 --> 00:17:06.440]  你都是目的是要去那裡
[00:17:06.440 --> 00:17:08.440]  是不是
[00:17:08.440 --> 00:17:10.440]  就好像我們小時候
[00:17:10.440 --> 00:17:12.440]  小時候什麼呢
[00:17:12.440 --> 00:17:14.440]  小時候在香港沒有什麼人在車上
[00:17:14.440 --> 00:17:16.440]  去哪裡
[00:17:16.440 --> 00:17:18.440]  遊車河
[00:17:18.440 --> 00:17:20.440]  什麼叫遊車河
[00:17:20.440 --> 00:17:22.440]  遊車河就是浪費GAS
[00:17:22.440 --> 00:17:26.440]  遊車河有沒有目的地
[00:17:26.440 --> 00:17:28.440]  沒有的
[00:17:28.440 --> 00:17:30.440]  是用來Q time和Q gas
[00:17:30.440 --> 00:17:32.440]  對不對
[00:17:32.440 --> 00:17:34.440]  遊車河遊完之後
[00:17:34.440 --> 00:17:36.440]  去了哪裡
[00:17:36.440 --> 00:17:38.440]  去哪裡
[00:17:38.440 --> 00:17:40.440]  但你去兩點就不同了
[00:17:40.440 --> 00:17:42.440]  你是有起點
[00:17:42.440 --> 00:17:44.440]  有終點你的地方有目的地
[00:17:44.440 --> 00:17:46.440]  所以你走那段路
[00:17:46.440 --> 00:17:48.440]  意義很不同
[00:17:48.440 --> 00:17:50.440]  無論如何你都要去目的地
[00:17:50.440 --> 00:17:52.440]  這裡就告訴我們
[00:17:52.440 --> 00:17:54.440]  當我們有了定點之後
[00:17:54.440 --> 00:17:56.440]  約翰就告訴我
[00:17:56.440 --> 00:17:58.440]  這段生命的路我見過
[00:17:58.440 --> 00:18:00.440]  也是我所追求的
[00:18:00.440 --> 00:18:02.440]  然後第三和第四節這樣說
[00:18:02.440 --> 00:18:04.440]  他說不單只是我
[00:18:04.440 --> 00:18:06.440]  他說我將我所看見聽見的
[00:18:06.440 --> 00:18:08.440]  又傳給你們
[00:18:08.440 --> 00:18:10.440]  使你們與我們相交
[00:18:10.440 --> 00:18:12.440]  這個有點像什麼呢
[00:18:12.440 --> 00:18:14.440]  就是但願人長久千里共善眷
[00:18:14.440 --> 00:18:16.440]  為什麼
[00:18:16.440 --> 00:18:18.440]  我乃是與父並他而之耶穌基督相交的
[00:18:18.440 --> 00:18:20.440]  我們將這些話寫給你們
[00:18:20.440 --> 00:18:22.440]  使你們的喜樂滿足
[00:18:22.440 --> 00:18:24.440]  什麼叫但願人長久
[00:18:24.440 --> 00:18:26.440]  就是希望你們又活著又活得安好
[00:18:26.440 --> 00:18:28.440]  是不是
[00:18:28.440 --> 00:18:30.440]  這是一個wish
[00:18:30.440 --> 00:18:32.440]  蘇軾他希望他心裡
[00:18:32.440 --> 00:18:34.440]  掛念的人
[00:18:34.440 --> 00:18:36.440]  活得安好
[00:18:36.440 --> 00:18:38.440]  在我們身邊有沒有掛念的人不在你身邊
[00:18:38.440 --> 00:18:40.440]  在在我當中
[00:18:40.440 --> 00:18:42.440]  可能在香港可能在他原居地
[00:18:42.440 --> 00:18:44.440]  你願不願他們安好
[00:18:44.440 --> 00:18:46.440]  都願的
[00:18:46.440 --> 00:18:48.440]  但只能夠願的
[00:18:48.440 --> 00:18:50.440]  為什麼因為你完全幫不到他們
[00:18:50.440 --> 00:18:52.440]  是不是
[00:18:52.440 --> 00:18:54.440]  這裡有一個確句
[00:18:54.440 --> 00:18:56.440]  約翰說
[00:18:56.440 --> 00:18:58.440]  我們將這些話寫給你們
[00:18:58.440 --> 00:19:00.440]  使你們喜樂滿足
[00:19:00.440 --> 00:19:02.440]  什麼叫滿足
[00:19:02.440 --> 00:19:04.440]  就是滿足的意思
[00:19:04.440 --> 00:19:06.440]  是不是
[00:19:06.440 --> 00:19:08.440]  人生
[00:19:08.440 --> 00:19:10.440]  有時我們希望有些願望
[00:19:10.440 --> 00:19:12.440]  希望這樣發生
[00:19:12.440 --> 00:19:14.440]  但很多時候
[00:19:14.440 --> 00:19:16.440]  蘇軾的那句話很靈驗
[00:19:16.440 --> 00:19:18.440]  人有悲歡離合
[00:19:18.440 --> 00:19:20.440]  越有陰晴圓缺
