
[00:00:00.000 --> 00:00:02.000]  (字幕:梁家)
[00:01:58.080 --> 00:01:59.600]  或者你不喜歡那個同事
[00:01:59.600 --> 00:02:01.360]  別人一說起那個同事
[00:02:01.360 --> 00:02:03.680]  昨晚跟他老公吵架,是吧
[00:02:03.680 --> 00:02:06.800]  說是知道他,那他就爆火,活該他死了
[00:02:06.800 --> 00:02:08.800]  不一定的
[00:02:08.800 --> 00:02:12.840]  我們太容易相信那些我們不喜歡的人
[00:02:12.840 --> 00:02:14.840]  所得到的批評
[00:02:14.840 --> 00:02:18.080]  他做的好事我們覺得他虛偽
[00:02:18.080 --> 00:02:21.080]  做的壞事就罪加一等
[00:02:21.080 --> 00:02:24.680]  相反來說,我們對那些我們很喜歡的人
[00:02:24.680 --> 00:02:28.120]  我們不捨得相信他會做錯事
[00:02:28.120 --> 00:02:29.800]  所以他一做錯事的時候
[00:02:29.800 --> 00:02:31.480]  或者做一些不對的事的時候
[00:02:31.480 --> 00:02:34.560]  我們就會幫他解釋說不一定是這樣
[00:02:34.560 --> 00:02:37.800]  其實我們人有時候很盲目的
[00:02:37.800 --> 00:02:39.800]  我自己經常都要提醒自己去訓練
[00:02:39.800 --> 00:02:41.320]  我就是這樣訓練的
[00:02:41.320 --> 00:02:42.920]  所以我特意要去
[00:02:42.920 --> 00:02:43.880]  我就是
[00:02:43.880 --> 00:02:47.640]  我不是一個辦事、行政的人
[00:02:47.640 --> 00:02:50.520]  所以我是用我的腦比較多去做研究
[00:02:50.520 --> 00:02:53.400]  在我研究學術的歷程當中
[00:02:53.400 --> 00:02:55.400]  我時常特意選一些
[00:02:55.400 --> 00:02:59.640]  我最不喜歡的思想家去研究
[00:02:59.640 --> 00:03:00.920]  譬如我寫第一本書
[00:03:00.920 --> 00:03:02.600]  我就選毛澤東去研究
[00:03:02.600 --> 00:03:05.400]  毛澤東是我最討厭的一個人
[00:03:05.400 --> 00:03:06.280]  老實說
[00:03:06.280 --> 00:03:08.920]  但是我要給自己一個挑戰
[00:03:08.920 --> 00:03:10.920]  我要研究毛澤東
[00:03:10.920 --> 00:03:14.200]  很清楚、不偏見地去研究他
[00:03:14.200 --> 00:03:15.560]  然後研究完了
[00:03:15.560 --> 00:03:18.680]  然後我才說他錯在哪裡
[00:03:18.680 --> 00:03:20.040]  同樣的
[00:03:20.040 --> 00:03:21.160]  我讀大學的時候
[00:03:21.160 --> 00:03:22.840]  我讀神學的時候
[00:03:22.840 --> 00:03:24.040]  我的論文裡面
[00:03:24.040 --> 00:03:26.520]  是研究一位神學家叫Karl Barth
[00:03:26.520 --> 00:03:28.920]  Karl Barth這位神學家
[00:03:28.920 --> 00:03:31.560]  也是我最不喜歡的神學家
[00:03:31.560 --> 00:03:33.800]  我很不值得他想事情的方法
[00:03:33.800 --> 00:03:36.280]  但是我特意要拿他來寫一個博士論文
[00:03:36.280 --> 00:03:37.320]  其中有一半
[00:03:37.320 --> 00:03:38.280]  一半好了
[00:03:38.280 --> 00:03:39.800]  整篇就受不了
[00:03:39.800 --> 00:03:41.560]  一半而已
[00:03:41.560 --> 00:03:43.240]  那為什麼呢
[00:03:43.240 --> 00:03:44.920]  我要給自己一個考驗
[00:03:44.920 --> 00:03:47.000]  就是一個我最不喜歡的人
[00:03:47.000 --> 00:03:49.560]  最跟我思想剛剛相反想法的人
[00:03:49.560 --> 00:03:51.320]  如果我也可以研究到他
[00:03:51.320 --> 00:03:52.440]  拿到一個學位的話
[00:03:52.440 --> 00:03:55.480]  而是別人那些專家都認為我講得對的話
[00:03:55.480 --> 00:03:57.720]  就是表示我過關了
[00:03:57.720 --> 00:03:58.680]  我合格了
[00:03:58.680 --> 00:04:01.480]  我對別人那些我不喜歡的人的理解
[00:04:01.480 --> 00:04:02.840]  是可以合格的
[00:04:02.840 --> 00:04:04.280]  我覺得這個是一個運動
[00:04:04.280 --> 00:04:05.480]  是一個人生的訓練
[00:04:05.480 --> 00:04:07.240]  我希望大家都可以嘗試一下
[00:04:07.240 --> 00:04:08.280]  不是一定跟我的
[00:04:08.280 --> 00:04:09.720]  聖經是這樣說的
[00:04:09.720 --> 00:04:13.160]  當我們做的事情
[00:04:13.160 --> 00:04:15.000]  別人和我們不同的時候
[00:04:15.000 --> 00:04:18.360]  我們不要這麼快作出一個反應
[00:04:18.360 --> 00:04:19.640]  十九章十一節說
[00:04:19.640 --> 00:04:23.800]  有見識的人有見識就不輕易發怒
[00:04:23.800 --> 00:04:27.080]  為什麼有見識的人不輕易發怒呢
[00:04:27.080 --> 00:04:28.840]  為什麼一個人才會發怒呢
[00:04:28.840 --> 00:04:30.760]  因為那個人如果跟你講一些
[00:04:30.760 --> 00:04:32.600]  和你角度不同的東西
[00:04:32.600 --> 00:04:34.680]  你就會發怒
[00:04:34.680 --> 00:04:37.080]  不輕易發怒就是表示你
[00:04:37.080 --> 00:04:38.680]  先停一停
[00:04:38.680 --> 00:04:41.160]  想一想聽清楚他說什麼
[00:04:41.160 --> 00:04:43.320]  然後從他的角度去想一想
[00:04:43.320 --> 00:04:44.520]  明白了
[00:04:44.520 --> 00:04:46.120]  然後才不一定要贊成
[00:04:46.120 --> 00:04:48.200]  最後結果可能你還是不贊成
[00:04:48.200 --> 00:04:50.360]  但你知道你不贊成在哪裡
[00:04:50.360 --> 00:04:54.280]  不贊成之餘你也欣賞到他好在哪裡
[00:04:54.280 --> 00:04:55.400]  能夠這樣
[00:04:55.400 --> 00:04:59.560]  這個就是一個能夠有一個全面視野的智慧人
[00:04:59.560 --> 00:05:01.240]  好,引申到下去
[00:05:01.240 --> 00:05:06.440]  不要這麼快就說到深度的問題
[00:05:06.440 --> 00:05:09.480]  一個有智慧的人不單有闊度
[00:05:09.480 --> 00:05:11.640]  並且有深度
[00:05:11.640 --> 00:05:13.320]  那麼深度呢
[00:05:13.320 --> 00:05:15.000]  我剛才說枯石山水
[00:05:15.000 --> 00:05:18.040]  這個深度要說聖安娜的擠提
[00:05:18.040 --> 00:05:20.280]  那麼聖安娜的擠提大家都知道的
[00:05:20.280 --> 00:05:22.520]  我聽到聖安娜的擠提
[00:05:22.520 --> 00:05:24.520]  我說哎呀真是太可惜了
[00:05:24.520 --> 00:05:27.000]  擠提廁紙也好一點
[00:05:27.000 --> 00:05:31.800]  廁紙也有它的長久性和作用在這裡
[00:05:31.800 --> 00:05:35.320]  擠提西餅這件事
[00:05:35.320 --> 00:05:37.320]  還有接著呢
[00:05:37.320 --> 00:05:43.320]  八百半的清貨行動
[00:05:43.320 --> 00:05:45.720]  這兩樣東西合起來
[00:05:45.720 --> 00:05:47.480]  都有一個問題
[00:05:47.480 --> 00:05:49.480]  就反映了一樣什麼呢
[00:05:49.480 --> 00:05:50.440]  反映了一個
[00:05:50.440 --> 00:05:54.520]  接著我們說的就是思想的表面
[00:05:54.520 --> 00:05:58.520]  直接和深度的問題
[00:05:58.520 --> 00:06:00.520]  這個就不只是我說的
[00:06:00.520 --> 00:06:03.000]  報紙的記者也會說的
[00:06:03.000 --> 00:06:04.200]  因為你
[00:06:04.200 --> 00:06:06.680]  大家都已經聽到不需要再提了
[00:06:06.680 --> 00:06:09.560]  你擠提西餅回家你拿來做什麼
[00:06:09.560 --> 00:06:12.040]  你吃不完的
[00:06:12.040 --> 00:06:15.560]  果然第二天我看到資料告訴我們
[00:06:15.560 --> 00:06:17.480]  真的有人說整個房子都是
[00:06:17.480 --> 00:06:19.480]  兩個雪櫃都是
[00:06:19.480 --> 00:06:21.480]  最後連狗也吃了
[00:06:21.480 --> 00:06:23.480]  狗也病了醫了八百元
[00:06:23.480 --> 00:06:28.680]  其實聖安娜和八百半
[00:06:28.680 --> 00:06:31.480]  是代表了兩個角度同一樣東西
[00:06:31.480 --> 00:06:36.840]  聖安娜的心態就是不值
[00:06:36.840 --> 00:06:40.520]  有了疊卡換不到餅
[00:06:40.520 --> 00:06:43.080]  最後化為烏有不值
[00:06:43.080 --> 00:06:47.560]  這個不值就成為她一切行動的目標了
[00:06:47.560 --> 00:06:52.920]  八百半就很值
[00:06:52.920 --> 00:06:55.560]  我覺得這兩樣東西是很應的
[00:06:55.560 --> 00:06:58.600]  不值和很值這兩樣東西合起來
[00:06:58.600 --> 00:07:00.600]  值不值
[00:07:00.600 --> 00:07:04.040]  就是我們一切行動的動力
[00:07:04.040 --> 00:07:06.040]  和我們只是看到這件事
[00:07:06.040 --> 00:07:08.600]  那件事是什麼呢
[00:07:08.600 --> 00:07:11.320]  看不到更深入的那些
[00:07:11.320 --> 00:07:12.280]  大家都知道
[00:07:12.280 --> 00:07:15.880]  第一個深入問題是你買來做什麼
[00:07:15.880 --> 00:07:17.880]  你拿回來做什麼
[00:07:17.880 --> 00:07:21.880]  第二每一樣東西你增加在你家裡
[00:07:21.880 --> 00:07:26.840]  就要處理它有後遺症
[00:07:26.840 --> 00:07:29.160]  那你八百半一樣很值
[00:07:29.160 --> 00:07:31.160]  沒錯五千多元的東西
[00:07:31.160 --> 00:07:32.280]  二千多元買回去
[00:07:32.280 --> 00:07:34.280]  但買回去找地方等它
[00:07:34.280 --> 00:07:38.040]  還有那樣東西本來是不需要的東西
[00:07:38.040 --> 00:07:39.560]  那些平時都沒有人買的東西
[00:07:39.560 --> 00:07:40.520]  不知道為什麼都掃了
[00:07:40.520 --> 00:07:43.000]  買了一件不合自己尺寸的衣服
[00:07:43.000 --> 00:07:44.200]  先買了
[00:07:44.200 --> 00:07:45.640]  買了送給別人也好
[00:07:45.640 --> 00:07:47.320]  買了才送給誰
[00:07:47.320 --> 00:07:48.440]  浪費了多少時間
[00:07:48.440 --> 00:07:50.200]  還要去排隊
[00:07:50.200 --> 00:07:55.800]  這個就是一個深度和膚淺的問題
[00:07:55.800 --> 00:07:59.240]  一個人為什麼會膚淺呢
[00:07:59.240 --> 00:08:04.040]  針研說膚淺的人通常是反應太快
[00:08:04.040 --> 00:08:06.040]  這個挺有意思的
[00:08:06.040 --> 00:08:09.240]  反應太快所以輕易動怒
[00:08:09.240 --> 00:08:14.600]  十四章十七字說輕易動怒的行事如忙
[00:08:14.600 --> 00:08:17.560]  說到輕易動怒
[00:08:17.560 --> 00:08:20.360]  然後十四章二十九三十字
[00:08:20.360 --> 00:08:23.160]  就是不輕易憤怒的大有聰明
[00:08:23.160 --> 00:08:27.160]  聲情暴躁的大顯如忙
[00:08:27.160 --> 00:08:28.920]  行動如忙
[00:08:28.920 --> 00:08:32.520]  大顯如忙的人其中一個共通性
[00:08:32.520 --> 00:08:34.520]  就是他輕易動怒
[00:08:34.520 --> 00:08:38.040]  這個重點不是動怒
[00:08:38.040 --> 00:08:39.080]  聽清楚
[00:08:39.080 --> 00:08:41.080]  這個重點是輕易
[00:08:41.080 --> 00:08:43.880]  輕易的意思就是你都不知道是什麼
[00:08:43.880 --> 00:08:45.880]  就一下子反應
[00:08:45.880 --> 00:08:48.680]  我們發覺一個人如果他每樣東西是急的
[00:08:48.680 --> 00:08:50.680]  忙碌的
[00:08:50.680 --> 00:08:52.680]  緊張的
[00:08:52.680 --> 00:08:55.400]  那麼多東西就檢查有反應的人
[00:08:55.400 --> 00:09:00.680]  正如我們香港生活所不斷製造和訓練出來的人
[00:09:00.680 --> 00:09:05.240]  是會傾向看東西表面的
[00:09:05.240 --> 00:09:09.400]  因為當一個人緊張的時候
[00:09:09.400 --> 00:09:14.520]  他的反應就不會有深入的思想反省
[00:09:14.520 --> 00:09:18.040]  例如在繁忙的時間
[00:09:18.040 --> 00:09:20.040]  在地鐵
[00:09:20.040 --> 00:09:23.320]  車突然停下來
[00:09:23.320 --> 00:09:25.320]  人們就在看
[00:09:25.320 --> 00:09:27.800]  其實看什麼黑漆漆的到處都
[00:09:27.800 --> 00:09:29.080]  你有空看一下嗎
[00:09:29.080 --> 00:09:31.080]  人人都看出去外面
[00:09:31.080 --> 00:09:32.200]  什麼都看不到的
[00:09:32.200 --> 00:09:35.080]  一個有反省的人就說不用看
[00:09:35.080 --> 00:09:37.080]  這個就厲害了
[00:09:37.080 --> 00:09:39.080]  你看都沒用
[00:09:39.080 --> 00:09:41.080]  你想到因為又不是你開車
[00:09:41.080 --> 00:09:45.080]  不如留心看一下
[00:09:45.080 --> 00:09:47.080]  聞一下有沒有燶味
[00:09:47.080 --> 00:09:49.080]  看怎麼走
[00:09:49.080 --> 00:09:51.080]  那個人更聰明
[00:09:51.080 --> 00:09:53.080]  那個層次就是這樣
[00:09:53.080 --> 00:09:55.080]  停下來周圍看的那些
[00:09:55.080 --> 00:09:57.080]  那些就是即時反應
[00:09:57.080 --> 00:09:59.080]  即時反應沒什麼錯的
[00:09:59.080 --> 00:10:01.080]  一聽到車子停下來就不想那麼多了
[00:10:01.080 --> 00:10:03.080]  沒收拾書本
[00:10:03.080 --> 00:10:05.080]  沒不值錢
[00:10:05.080 --> 00:10:07.080]  沒想過究竟找什麼
[00:10:07.080 --> 00:10:09.080]  那個分別就是一隻動物
[00:10:09.080 --> 00:10:11.080]  普通的動物和人的分別
[00:10:11.080 --> 00:10:15.080]  分別就是這樣
[00:10:15.080 --> 00:10:21.080]  人和動物有相同也有分別
[00:10:21.080 --> 00:10:23.080]  相同的地方
[00:10:23.080 --> 00:10:27.080]  就是他需要滿足一些低層次的東西
[00:10:27.080 --> 00:10:29.080]  譬如吃吃
[00:10:29.080 --> 00:10:31.080]  智慧本能這些東西
[00:10:31.080 --> 00:10:33.080]  但是人和動物
[00:10:33.080 --> 00:10:35.080]  普通的動物不同的
[00:10:35.080 --> 00:10:37.080]  他還有高一些層次的
[00:10:37.080 --> 00:10:39.080]  譬如愛和被愛的需要
[00:10:39.080 --> 00:10:41.080]  自尊心的需要
[00:10:41.080 --> 00:10:43.080]  還有當然滿足他的潛質
[00:10:43.080 --> 00:10:45.080]  能夠發揮那個
[00:10:45.080 --> 00:10:47.080]  所謂自我完成的
[00:10:47.080 --> 00:10:49.080]  Self-actualization
[00:10:49.080 --> 00:10:51.080]  那些這樣的需要
[00:10:51.080 --> 00:10:53.080]  是動物不同的地方
[00:10:53.080 --> 00:10:55.080]  所以吃得飽
[00:10:55.080 --> 00:10:57.080]  擁有
[00:10:57.080 --> 00:10:59.080]  這個東西不是壞事
[00:10:59.080 --> 00:11:01.080]  不過如果人只是停留在
[00:11:01.080 --> 00:11:03.080]  這樣的程度就滿足的話
[00:11:03.080 --> 00:11:05.080]  這個就叫做膚淺
[00:11:05.080 --> 00:11:07.080]  這個就叫做膚淺
[00:11:07.080 --> 00:11:09.080]  如果想不到
[00:11:09.080 --> 00:11:11.080]  因為要滿足這樣低層次的東西
[00:11:11.080 --> 00:11:13.080]  而犧牲了更多高層次的東西
[00:11:13.080 --> 00:11:15.080]  這個就叫做愚蠢
[00:11:15.080 --> 00:11:19.080]  譬如你拿了那麼多病回家的時候
[00:11:19.080 --> 00:11:21.080]  將來其實是傷害你的身體的
[00:11:21.080 --> 00:11:23.080]  或者你要扔掉
[00:11:23.080 --> 00:11:25.080]  你的犧牲
[00:11:25.080 --> 00:11:27.080]  就是浪費了這些東西
[00:11:27.080 --> 00:11:29.080]  甚至可能搞到
[00:11:29.080 --> 00:11:31.080]  家重屋斃
[00:11:31.080 --> 00:11:33.080]  誰去排啊
[00:11:33.080 --> 00:11:35.080]  排不到啊
[00:11:35.080 --> 00:11:37.080]  回來的餅怎麼處理啊
[00:11:37.080 --> 00:11:39.080]  給你吃的你又不肯吃啊
[00:11:39.080 --> 00:11:41.080]  於是就吵架啊
[00:11:41.080 --> 00:11:43.080]  這些所負的代價
[00:11:43.080 --> 00:11:45.080]  如果那個人想不到
[00:11:45.080 --> 00:11:47.080]  不要說他玩了那麼多小時排了
[00:11:47.080 --> 00:11:51.080]  這個就叫做一個沒有智慧
[00:11:51.080 --> 00:11:55.080]  因為他想事情是沒有深度的
[00:11:55.080 --> 00:12:00.080]  所以第28章11節就很有趣的
[00:12:00.080 --> 00:12:02.080]  他說
[00:12:02.080 --> 00:12:05.080]  富足人自以為有智慧
[00:12:05.080 --> 00:12:08.080]  但聰明的貧窮人
[00:12:08.080 --> 00:12:11.080]  能將他看透
[00:12:11.080 --> 00:12:13.080]  原文意思不是查透
[00:12:13.080 --> 00:12:15.080]  但看透他
[00:12:15.080 --> 00:12:18.080]  富足人即是財主
[00:12:18.080 --> 00:12:22.080]  財主有食有錢有住
[00:12:22.080 --> 00:12:25.080]  他擁有我剛才說的那些
[00:12:25.080 --> 00:12:28.080]  比較低層次的需要
[00:12:28.080 --> 00:12:30.080]  他全有了
[00:12:30.080 --> 00:12:32.080]  但聖經說
[00:12:32.080 --> 00:12:35.080]  富足人自以為有智慧
[00:12:35.080 --> 00:12:38.080]  但聰明的貧窮人
[00:12:38.080 --> 00:12:40.080]  聰明的貧窮人
[00:12:40.080 --> 00:12:41.080]  不只是貧窮人
[00:12:41.080 --> 00:12:43.080]  貧窮人也有蠢的
[00:12:43.080 --> 00:12:46.080]  富有人也有聰明的
[00:12:46.080 --> 00:12:48.080]  聰明的富有人
[00:12:48.080 --> 00:12:50.080]  不以自己擁有那麼多
[00:12:50.080 --> 00:12:51.080]  認為滿足
[00:12:51.080 --> 00:12:52.080]  大家記得路加福音12章
[00:12:52.080 --> 00:12:54.080]  耶穌說的那個財主
[00:12:54.080 --> 00:12:56.080]  有很多田產的家道豐富
[00:12:56.080 --> 00:12:58.080]  他就說我要建一個更大的倉庫
[00:12:58.080 --> 00:13:00.080]  然後對靈魂說
[00:13:00.080 --> 00:13:02.080]  我就可以令你開開心心
[00:13:02.080 --> 00:13:03.080]  有很多東西
[00:13:03.080 --> 00:13:04.080]  可以安安逸逸吃喝快樂
[00:13:04.080 --> 00:13:05.080]  神說什麼
[00:13:05.080 --> 00:13:07.080]  你真是蠢
[00:13:07.080 --> 00:13:09.080]  今天如果我要你的靈魂
[00:13:09.080 --> 00:13:10.080]  你的靈魂歸誰呢
[00:13:10.080 --> 00:13:13.080]  耶穌說如果我們在神面前
[00:13:13.080 --> 00:13:14.080]  卻不富足的
[00:13:14.080 --> 00:13:16.080]  也像他那麼蠢
[00:13:16.080 --> 00:13:17.080]  大家記得這件事
[00:13:17.080 --> 00:13:20.080]  那個就是蠢的富有人
[00:13:20.080 --> 00:13:22.080]  富有人不一定是蠢
[00:13:22.080 --> 00:13:25.080]  但富有人以為有了錢
[00:13:25.080 --> 00:13:26.080]  就夠了
[00:13:26.080 --> 00:13:28.080]  那個夠了的感覺
[00:13:28.080 --> 00:13:31.080]  夠了的自信
[00:13:31.080 --> 00:13:32.080]  就是一個蠢
[00:13:32.080 --> 00:13:33.080]  好像這裡這麼說
[00:13:33.080 --> 00:13:34.080]  他是窮
[00:13:34.080 --> 00:13:36.080]  窮即是他沒有很多財產
[00:13:36.080 --> 00:13:38.080]  但如果他聰明的話
[00:13:38.080 --> 00:13:41.080]  他可以看透問題
[00:13:41.080 --> 00:13:46.080]  而一個擁有很多財產的人
[00:13:46.080 --> 00:13:48.080]  都未必能夠看到
[00:13:48.080 --> 00:13:55.080]  這個分別就是深度和膚淺的分別
[00:13:55.080 --> 00:13:57.080]  深度和膚淺的分別
[00:13:57.080 --> 00:13:58.080]  剛才說了兩件事
[00:13:58.080 --> 00:13:59.080]  第一
[00:13:59.080 --> 00:14:04.080]  如果我們能夠讓自己不要盲目衝動
[00:14:04.080 --> 00:14:06.080]  每件事你想反應
[00:14:06.080 --> 00:14:11.080]  不是被支配的反應
[00:14:11.080 --> 00:14:12.080]  一個人譬如
[00:14:12.080 --> 00:14:14.080]  別人一擊你
[00:14:14.080 --> 00:14:17.080]  就爆火發脾氣
[00:14:17.080 --> 00:14:19.080]  一聽見有些什麼
[00:14:19.080 --> 00:14:23.080]  你都未想到怎樣衝去拿和要
[00:14:23.080 --> 00:14:30.080]  這個都是一種盲目的衝動
[00:14:30.080 --> 00:14:31.080]  第二
[00:14:31.080 --> 00:14:32.080]  剛才我們說過
[00:14:32.080 --> 00:14:38.080]  不要滿足於一些低層次的需要
[00:14:38.080 --> 00:14:41.080]  不甘於膚淺
[00:14:41.080 --> 00:14:46.080]  我想和大家看20章12節
[00:14:46.080 --> 00:14:48.080]  20章12節聖經說
[00:14:48.080 --> 00:14:51.080]  能夠聽的耳
[00:14:51.080 --> 00:14:53.080]  能夠看的眼
[00:14:53.080 --> 00:14:54.080]  都是耶和華所做
[00:14:54.080 --> 00:14:56.080]  這一句話
[00:14:56.080 --> 00:14:58.080]  聽清楚一點
[00:14:58.080 --> 00:15:01.080]  不是我們表面聽到的意思
[00:15:01.080 --> 00:15:03.080]  眼當然可以看
[00:15:03.080 --> 00:15:05.080]  耳當然可以聽
[00:15:05.080 --> 00:15:06.080]  用不著你說
[00:15:06.080 --> 00:15:07.080]  不是這個意思
[00:15:07.080 --> 00:15:11.080]  能聽的能很重要
[00:15:11.080 --> 00:15:14.080]  一隻耳是可以聽到聲音
[00:15:14.080 --> 00:15:17.080]  但一個能聽的耳朵
[00:15:17.080 --> 00:15:19.080]  是耶和華所做的
[00:15:19.080 --> 00:15:20.080]  你明白我的意思嗎
[00:15:20.080 --> 00:15:21.080]  你都聽
[00:15:21.080 --> 00:15:22.080]  我又聽
[00:15:22.080 --> 00:15:24.080]  但是一個能聽的人
[00:15:24.080 --> 00:15:27.080]  是可以聽到別人聽不到的東西
[00:15:27.080 --> 00:15:29.080]  不是聲波的問題
[00:15:29.080 --> 00:15:31.080]  而是言外之意
[00:15:31.080 --> 00:15:33.080]  或者是他沒有說的那些東西
[00:15:33.080 --> 00:15:35.080]  一個能聽的耳朵
[00:15:35.080 --> 00:15:37.080]  能夠聽到一個人所說的話
[00:15:37.080 --> 00:15:42.080]  聽到這個說話背後他沒有說出來的眼淚
[00:15:42.080 --> 00:15:45.080]  這個人就立刻進去
[00:15:45.080 --> 00:15:49.080]  這個聆聽不等於聽到聲音
[00:15:49.080 --> 00:15:50.080]  同樣的
[00:15:50.080 --> 00:15:52.080]  能看的眼
[00:15:52.080 --> 00:15:54.080]  不是一個普通的眼
[00:15:54.080 --> 00:15:55.080]  不是一個眼
[00:15:55.080 --> 00:15:58.080]  你有戴眼鏡或沒有眼鏡
[00:15:58.080 --> 00:16:01.080]  那種光線來看
[00:16:01.080 --> 00:16:06.080]  而是那隻眼能夠看到別人看不到的東西
[00:16:06.080 --> 00:16:08.080]  不是物理學上看不到
[00:16:08.080 --> 00:16:09.080]  而是別人看
[00:16:09.080 --> 00:16:10.080]  你又看
[00:16:10.080 --> 00:16:12.080]  那個有智慧的人
[00:16:12.080 --> 00:16:16.080]  能看到更深一層的意義在哪裡
[00:16:16.080 --> 00:16:19.080]  這個就是耶和華所做的
[00:16:19.080 --> 00:16:21.080]  所以智慧人
[00:16:21.080 --> 00:16:26.080]  不甘於停在某一個表面就夠
[00:16:26.080 --> 00:16:28.080]  這個是一個操練
[00:16:28.080 --> 00:16:30.080]  如果從剛才的角度來說
[00:16:30.080 --> 00:16:31.080]  操練第一
[00:16:31.080 --> 00:16:32.080]  消極來說
[00:16:32.080 --> 00:16:34.080]  我們不要立刻反應
[00:16:34.080 --> 00:16:36.080]  其實我們的腦要想得快
[00:16:36.080 --> 00:16:39.080]  但反應要給自己一點空間
[00:16:39.080 --> 00:16:41.080]  看準去反應
[00:16:41.080 --> 00:16:43.080]  我在另一個錄音帶提過
[00:16:43.080 --> 00:16:46.080]  這個是以政策動
[00:16:46.080 --> 00:16:47.080]  一個智慧人
[00:16:47.080 --> 00:16:50.080]  你會發覺通常智慧人給你的印象
[00:16:50.080 --> 00:16:52.080]  通常都不是說
[00:16:52.080 --> 00:16:54.080]  勤勤清
[00:16:54.080 --> 00:16:55.080]  是不是?
[00:16:55.080 --> 00:16:56.080]  很有趣
[00:16:56.080 --> 00:16:59.080]  勤勤清的人肯定不是有智慧的人
[00:16:59.080 --> 00:17:01.080]  有些人可以行動很迅速
[00:17:01.080 --> 00:17:04.080]  不然就很快就有智慧
[00:17:04.080 --> 00:17:05.080]  不然可能會漏下來
[00:17:05.080 --> 00:17:07.080]  根本不知道在做什麼
[00:17:07.080 --> 00:17:10.080]  一堆東西就更加不是有智慧
[00:17:10.080 --> 00:17:11.080]  我的意思是
[00:17:11.080 --> 00:17:12.080]  他想事情很快
[00:17:12.080 --> 00:17:14.080]  但不是立刻反應
[00:17:14.080 --> 00:17:15.080]  他想事情很快
[00:17:15.080 --> 00:17:16.080]  但他想完之後
[00:17:16.080 --> 00:17:17.080]  他看得通
[00:17:17.080 --> 00:17:20.080]  然後才動手
[00:17:20.080 --> 00:17:24.080]  有點像日本的劍道
[00:17:24.080 --> 00:17:26.080]  他不動的
[00:17:26.080 --> 00:17:28.080]  他不動不是沒意思
[00:17:28.080 --> 00:17:31.080]  他不動是將精神集中去留心
[00:17:31.080 --> 00:17:34.080]  各個可能性想得通
[00:17:34.080 --> 00:17:36.080]  如果他敢動我就敢動
[00:17:36.080 --> 00:17:37.080]  如果敢動我就敢動
[00:17:37.080 --> 00:17:38.080]  想通了
[00:17:38.080 --> 00:17:39.080]  然後才動
[00:17:39.080 --> 00:17:41.080]  那一下就準了
[00:17:41.080 --> 00:17:42.080]  一下準
[00:17:42.080 --> 00:17:45.080]  比你亂學十下學錯了
[00:17:45.080 --> 00:17:47.080]  這個很重要
[00:17:47.080 --> 00:17:49.080]  可能到頭來你學了十下
