
[00:00:00.000 --> 00:00:03.420]  我經常覺得等候是一個很難
[00:02:29.620 --> 00:02:32.620]  希伯來書的作者就開始
[00:02:32.620 --> 00:02:34.620]  比較具體的告訴我們
[00:02:34.620 --> 00:02:37.620]  究竟我們有了耶穌基督之後
[00:02:37.620 --> 00:02:39.620]  有什麼不同
[00:02:39.620 --> 00:02:41.620]  作為一個基督徒
[00:02:41.620 --> 00:02:42.620]  跟從耶穌的人
[00:02:42.620 --> 00:02:44.620]  我們認識了耶穌的人
[00:02:44.620 --> 00:02:46.620]  就好像你和我今天一樣
[00:02:46.620 --> 00:02:49.620]  究竟在我們的信徒
[00:02:49.620 --> 00:02:52.620]  我們的生活、表現的氣質上
[00:02:52.620 --> 00:02:53.620]  有什麼不同
[00:02:53.620 --> 00:02:56.620]  今天這段聖經都很複雜
[00:02:56.620 --> 00:03:00.620]  但我當中選了三段
[00:03:00.620 --> 00:03:02.620]  想和大家講一講
[00:03:02.620 --> 00:03:05.620]  在希伯來書提醒我們
[00:03:05.620 --> 00:03:08.620]  作為一個基督徒的三種氣質
[00:03:08.620 --> 00:03:11.620]  每一段都是兩節兩節
[00:03:11.620 --> 00:03:13.620]  所以讀起來就不難
[00:03:13.620 --> 00:03:18.620]  當然我會和大家思想上下文有關
[00:03:18.620 --> 00:03:25.620]  你看第十九節就開始說我們有一個基礎
[00:03:25.620 --> 00:03:27.620]  這個基礎是什麼呢
[00:03:27.620 --> 00:03:28.620]  剛才我們讀過了
[00:03:28.620 --> 00:03:32.620]  我們可以坦然無懼的去親近神
[00:03:32.620 --> 00:03:34.620]  坦然無懼
[00:03:34.620 --> 00:03:37.620]  今天我們所讀這兩段經文裡面出現了兩次
[00:03:37.620 --> 00:03:39.620]  很大膽的
[00:03:39.620 --> 00:03:41.620]  不用再害怕的
[00:03:41.620 --> 00:03:43.620]  去到神的面前
[00:03:43.620 --> 00:03:44.620]  為什麼呢
[00:03:44.620 --> 00:03:46.620]  因為耶穌基督用他的血
[00:03:46.620 --> 00:03:52.620]  用他的死打開了我們和神本來不可以打通的通道
[00:03:52.620 --> 00:03:56.620]  這條路是又新又活的路
[00:03:56.620 --> 00:03:58.620]  就是用他自己的身體
[00:03:58.620 --> 00:04:00.620]  他說既然是這樣的話
[00:04:00.620 --> 00:04:02.620]  你看到了
[00:04:02.620 --> 00:04:03.620]  然後他就說
[00:04:03.620 --> 00:04:04.620]  22節說
[00:04:04.620 --> 00:04:05.620]  所以
[00:04:05.620 --> 00:04:07.620]  然後就說了
[00:04:07.620 --> 00:04:08.620]  如果有這樣的基礎
[00:04:08.620 --> 00:04:10.620]  我們能夠有這樣的生命的話
[00:04:10.620 --> 00:04:11.620]  我們就開始
[00:04:11.620 --> 00:04:12.620]  第一
[00:04:12.620 --> 00:04:13.620]  所以
[00:04:13.620 --> 00:04:14.620]  我們第一件事
[00:04:14.620 --> 00:04:17.620]  我們要懷著真誠的心
[00:04:17.620 --> 00:04:19.620]  和完備的信
[00:04:19.620 --> 00:04:22.620]  進到神的面前
[00:04:22.620 --> 00:04:26.620]  就應該堅持我們所宣認的盼望
[00:04:26.620 --> 00:04:27.620]  毫不動搖
[00:04:27.620 --> 00:04:29.620]  因為兇許我們的
[00:04:29.620 --> 00:04:31.620]  是信實的
[00:04:31.620 --> 00:04:32.620]  22、23節
[00:04:32.620 --> 00:04:33.620]  這是第一件事
[00:04:33.620 --> 00:04:35.620]  我們要特別留意
[00:04:35.620 --> 00:04:36.620]  我們的生命
[00:04:36.620 --> 00:04:39.620]  有什麼不同了的氣質
[00:04:39.620 --> 00:04:42.620]  在這裡
[00:04:42.620 --> 00:04:44.620]  第一個
[00:04:44.620 --> 00:04:47.620]  希伯來書的作者提醒你和我
[00:04:47.620 --> 00:04:49.620]  當時的作者當然是
[00:04:49.620 --> 00:04:50.620]  讀者當然是
[00:04:50.620 --> 00:04:52.620]  我們要不要動搖
[00:04:52.620 --> 00:04:54.620]  我們的信仰
[00:04:54.620 --> 00:04:56.620]  信仰是不可以動搖的
[00:04:56.620 --> 00:04:59.620]  為什麼不可以動搖呢?
[00:04:59.620 --> 00:05:03.620]  當時和現在我們的信仰有時候都會動搖
[00:05:03.620 --> 00:05:04.620]  人的信仰
[00:05:04.620 --> 00:05:06.620]  我們基督徒的信仰為什麼會動搖
[00:05:06.620 --> 00:05:09.620]  因為有時候社會上的看法不同了
[00:05:09.620 --> 00:05:10.620]  是吧
[00:05:10.620 --> 00:05:12.620]  我們所面對的社會周圍的標準
[00:05:12.620 --> 00:05:14.620]  人家說不是這樣的
[00:05:14.620 --> 00:05:17.620]  不是只有一男一女結婚的
[00:05:17.620 --> 00:05:18.620]  是不是
[00:05:18.620 --> 00:05:20.620]  性不是這樣理解的
[00:05:20.620 --> 00:05:22.620]  這麼保守的
[00:05:22.620 --> 00:05:24.620]  我們發覺我們周圍的人說
[00:05:24.620 --> 00:05:25.620]  做事不是這樣的
[00:05:25.620 --> 00:05:27.620]  你這樣做你一定輸的
[00:05:27.620 --> 00:05:29.620]  是不是
[00:05:29.620 --> 00:05:30.620]  你這麼蠢的
[00:05:30.620 --> 00:05:32.620]  我們做基督徒有很多的標準
[00:05:32.620 --> 00:05:34.620]  和周圍的社會是不同的時候
[00:05:34.620 --> 00:05:35.620]  我們會遇到衝擊
[00:05:35.620 --> 00:05:37.620]  我們會動搖的
[00:05:37.620 --> 00:05:38.620]  我們說是不是呢
[00:05:38.620 --> 00:05:39.620]  是不是落後呢
[00:05:39.620 --> 00:05:41.620]  我們是不是這麼蠢呢
[00:05:41.620 --> 00:05:42.620]  看著那裡這樣那樣
[00:05:42.620 --> 00:05:44.620]  人們都不同我的看法
[00:05:44.620 --> 00:05:46.620]  周圍的人有不同的看法
[00:05:46.620 --> 00:05:47.620]  這是第一個
[00:05:47.620 --> 00:05:48.620]  第二
[00:05:48.620 --> 00:05:50.620]  好像當時的基督徒一樣
[00:05:50.620 --> 00:05:51.620]  和今天都是一樣
[00:05:51.620 --> 00:05:52.620]  為什麼我們會動搖呢
[00:05:52.620 --> 00:05:53.620]  因為我們有些際遇
[00:05:53.620 --> 00:05:55.620]  我們沒辦法明白
[00:05:55.620 --> 00:05:57.620]  為什麼我會這樣呢
[00:05:57.620 --> 00:05:58.620]  我這麼愛主
[00:05:58.620 --> 00:06:00.620]  為什麼我會遭遇這樣的事呢
[00:06:00.620 --> 00:06:02.620]  我努力去侍奉他
[00:06:02.620 --> 00:06:04.620]  我只是想好好的養大這個家
[00:06:04.620 --> 00:06:06.620]  為什麼現在會搞成這樣呢
[00:06:06.620 --> 00:06:08.620]  為什麼有些人這麼壞的
[00:06:08.620 --> 00:06:09.620]  會衝擊我
[00:06:09.620 --> 00:06:11.620]  無端端的被人暈
[00:06:11.620 --> 00:06:12.620]  來陷害的
[00:06:12.620 --> 00:06:14.620]  這個就是動搖
[00:06:14.620 --> 00:06:16.620]  當時的人會動搖
[00:06:16.620 --> 00:06:18.620]  我們今天一樣會動搖
[00:06:18.620 --> 00:06:20.620]  我們聽一下希伯來書的作者
[00:06:20.620 --> 00:06:21.620]  提醒我們
[00:06:21.620 --> 00:06:23.620]  怎樣才可以不動搖呢
[00:06:23.620 --> 00:06:25.620]  他說毫不動搖
[00:06:25.620 --> 00:06:27.620]  因為我們第一
[00:06:27.620 --> 00:06:29.620]  我們可以坦然無懼的
[00:06:29.620 --> 00:06:31.620]  來到神的面前
[00:06:31.620 --> 00:06:35.620]  因為我們已經有了一個信仰的基礎
[00:06:35.620 --> 00:06:37.620]  但是很重要的
[00:06:37.620 --> 00:06:40.620]  因為19節一直到第21節
[00:06:40.620 --> 00:06:42.620]  都是講到我們信仰的基礎
[00:06:42.620 --> 00:06:44.620]  如果我們沒有這個信仰基礎
[00:06:44.620 --> 00:06:46.620]  我們沒有這個資格說我們不動搖
[00:06:46.620 --> 00:06:48.620]  我們信仰好
[00:06:48.620 --> 00:06:49.620]  我們堅持下去
[00:06:49.620 --> 00:06:50.620]  有人說
[00:06:50.620 --> 00:06:51.620]  或者你自己也一樣
[00:06:51.620 --> 00:06:52.620]  你也會懷疑
[00:06:52.620 --> 00:06:54.620]  我只不過是頑固而已
[00:06:54.620 --> 00:06:57.620]  我死都不肯改
[00:06:57.620 --> 00:06:58.620]  我落後
[00:06:58.620 --> 00:07:00.620]  有人會這樣告訴我們
[00:07:00.620 --> 00:07:02.620]  但是我們基督徒說不是的
[00:07:02.620 --> 00:07:04.620]  因為我們有一個基礎
[00:07:04.620 --> 00:07:06.620]  我們知道我們是不同的人
[00:07:06.620 --> 00:07:08.620]  我們有了耶穌基督
[00:07:08.620 --> 00:07:10.620]  我們有了體罪帽
[00:07:10.620 --> 00:07:12.620]  我們有了耶穌基督
[00:07:12.620 --> 00:07:14.620]  作為我們的拯救者
[00:07:14.620 --> 00:07:16.620]  憑著他的圈
[00:07:16.620 --> 00:07:20.620]  我們可以直接來到神的面前
[00:07:20.620 --> 00:07:22.620]  當一個人
[00:07:22.620 --> 00:07:24.620]  你和我要堅守信仰的時候
[00:07:24.620 --> 00:07:26.620]  我們要問我們有沒有這個基礎
[00:07:26.620 --> 00:07:28.620]  有了基礎才可以做
[00:07:28.620 --> 00:07:30.620]  沒有了就叫做頑固
[00:07:30.620 --> 00:07:32.620]  是不是
[00:07:32.620 --> 00:07:34.620]  如果我沒有錢的
[00:07:34.620 --> 00:07:36.620]  我根本不夠錢的
[00:07:36.620 --> 00:07:38.620]  我可以買一千多萬的房子
[00:07:38.620 --> 00:07:40.620]  那你找來搞吧
[00:07:40.620 --> 00:07:41.620]  是不是
[00:07:41.620 --> 00:07:43.620]  你自己有牌捱吧
[00:07:43.620 --> 00:07:44.620]  那你怪誰
[00:07:44.620 --> 00:07:45.620]  那你自己
[00:07:45.620 --> 00:07:47.620]  因為你沒有基礎
[00:07:47.620 --> 00:07:48.620]  因為我有了
[00:07:48.620 --> 00:07:49.620]  我有了基礎
[00:07:49.620 --> 00:07:51.620]  那我才可以做這個做那個
[00:07:51.620 --> 00:07:52.620]  別人沒得選擇
[00:07:52.620 --> 00:07:54.620]  我可以有得選擇
[00:07:54.620 --> 00:07:56.620]  當然不一定是說錢
[00:07:56.620 --> 00:07:58.620]  現在說的是信仰
[00:07:58.620 --> 00:08:00.620]  我們知道我們自己的信仰是什麼
[00:08:00.620 --> 00:08:01.620]  這個很重要
[00:08:01.620 --> 00:08:02.620]  領子們
[00:08:02.620 --> 00:08:03.620]  這個不是三福皮
[00:08:03.620 --> 00:08:06.620]  我們真的知道我們是不同的
[00:08:06.620 --> 00:08:08.620]  我們今天走出去外面
[00:08:08.620 --> 00:08:09.620]  搭巴士的時候
[00:08:09.620 --> 00:08:10.620]  搭地鐵的時候
[00:08:10.620 --> 00:08:12.620]  我們不是看不起周圍的人
[00:08:12.620 --> 00:08:13.620]  但是我們告訴我們自己
[00:08:13.620 --> 00:08:15.620]  我有的東西你們沒有的
[00:08:15.620 --> 00:08:17.620]  我有耶穌基督
[00:08:17.620 --> 00:08:19.620]  有耶穌基督為我而死
[00:08:19.620 --> 00:08:21.620]  有耶穌基督為我復活
[00:08:21.620 --> 00:08:22.620]  天地的主宰
[00:08:22.620 --> 00:08:26.620]  現在我可以坦然無懼來到他面前
[00:08:26.620 --> 00:08:28.620]  我怕什麼
[00:08:28.620 --> 00:08:29.620]  我懷疑什麼
[00:08:29.620 --> 00:08:31.620]  我要動什麼
[00:08:31.620 --> 00:08:33.620]  所以基督伯雷斯的作者說
[00:08:33.620 --> 00:08:34.620]  有了這樣的時候
[00:08:34.620 --> 00:08:38.620]  我們就懷著一個真誠和完備的信心
[00:08:38.620 --> 00:08:40.620]  進到神的面前
[00:08:40.620 --> 00:08:41.620]  看到嗎
[00:08:41.620 --> 00:08:43.620]  進到神的面前
[00:08:43.620 --> 00:08:44.620]  走到神的面前
[00:08:44.620 --> 00:08:46.620]  有膽去走到祂的面前
[00:08:46.620 --> 00:08:50.620]  為什麼我們可以走到神的面前
[00:08:50.620 --> 00:08:55.620]  因為我們可以堅持我們的盼望
[00:08:55.620 --> 00:08:59.620]  這裡有幾個字
[00:08:59.620 --> 00:09:01.620]  其實原文比較複雜
[00:09:01.620 --> 00:09:04.620]  因為三個字都說到我們的信心
[00:09:04.620 --> 00:09:07.620]  他說我們要堅持
[00:09:07.620 --> 00:09:10.620]  第二我們可以毫不動搖
[00:09:10.620 --> 00:09:13.620]  因為我們所相信的主
[00:09:13.620 --> 00:09:15.620]  我們的對象是信實的
[00:09:15.620 --> 00:09:16.620]  這兩樣一定要配合的
[00:09:16.620 --> 00:09:19.620]  第一我們要信那個對象
[00:09:19.620 --> 00:09:22.620]  但是那個對象值不值得我們信
[00:09:22.620 --> 00:09:26.620]  就是說信任和信用
[00:09:26.620 --> 00:09:28.620]  一個沒有信用的人
[00:09:28.620 --> 00:09:29.620]  信任他
[00:09:29.620 --> 00:09:31.620]  最後會令你失望
[00:09:31.620 --> 00:09:32.620]  是吧
[00:09:32.620 --> 00:09:35.620]  但是一個有信用的人
[00:09:35.620 --> 00:09:36.620]  你信任他
[00:09:36.620 --> 00:09:38.620]  或者你信任他
[00:09:38.620 --> 00:09:40.620]  他越來越發覺他有信用
[00:09:40.620 --> 00:09:42.620]  這兩者就配合了
[00:09:42.620 --> 00:09:44.620]  今天這個世界是一個沒有信任
[00:09:44.620 --> 00:09:46.620]  也沒有信用的社會
[00:09:46.620 --> 00:09:48.620]  你信任一個對象
[00:09:48.620 --> 00:09:50.620]  但是那個對象會甩你底
[00:09:50.620 --> 00:09:51.620]  那個對象會騙你的
[00:09:51.620 --> 00:09:54.620]  這就是一個大的悲劇
[00:09:54.620 --> 00:09:56.620]  但是基督和我們不同
[00:09:56.620 --> 00:09:58.620]  我們的對象是可以
[00:09:58.620 --> 00:09:59.620]  他是信實的
[00:09:59.620 --> 00:10:02.620]  所以我們信任他
[00:10:02.620 --> 00:10:04.620]  因為他是可信的
[00:10:04.620 --> 00:10:06.620]  他是有信用的
[00:10:06.620 --> 00:10:11.620]  所以這是第一個我們信仰的核心標準
[00:10:11.620 --> 00:10:13.620]  我們不會迷惑
[00:10:13.620 --> 00:10:15.620]  因為我們周圍很多的聲音
[00:10:15.620 --> 00:10:17.620]  我們人生很多的挑戰
[00:10:17.620 --> 00:10:18.620]  令到我們想
[00:10:18.620 --> 00:10:21.620]  哎呀我不知道這樣做基督徒
[00:10:21.620 --> 00:10:22.620]  對不對
[00:10:22.620 --> 00:10:24.620]  這樣做都不知道是不是值得的
[00:10:24.620 --> 00:10:25.620]  當我們這樣迷惑的時候
[00:10:25.620 --> 00:10:27.620]  我們回望前面
[00:10:27.620 --> 00:10:28.620]  我們告訴自己
[00:10:28.620 --> 00:10:30.620]  我們有一個信實的
[00:10:30.620 --> 00:10:32.620]  我們信任的對象
[00:10:32.620 --> 00:10:35.620]  我今天很想用三樣東西
[00:10:35.620 --> 00:10:36.620]  我說三樣東西
[00:10:36.620 --> 00:10:38.620]  我就試一下
[00:10:38.620 --> 00:10:39.620]  試一下我們用
[00:10:39.620 --> 00:10:43.620]  孔子可能有些人讀過論語裡面
[00:10:43.620 --> 00:10:44.620]  有三樣
[00:10:44.620 --> 00:10:46.620]  他說君子之道有三樣東西
[00:10:46.620 --> 00:10:50.620]  那三樣東西可能可以對照我們今天所說的東西
[00:10:50.620 --> 00:10:52.620]  記得那三樣東西嗎
[00:10:52.620 --> 00:10:54.620]  如果你讀過古文的話
[00:10:54.620 --> 00:10:59.620]  知者不惑
[00:10:59.620 --> 00:11:02.620]  人者不憂
[00:11:02.620 --> 00:11:05.620]  勇者不懼
[00:11:05.620 --> 00:11:09.620]  這個就是孔子所說的
[00:11:09.620 --> 00:11:11.620]  或者論語所說的
[00:11:11.620 --> 00:11:13.620]  這個剛才我們所說的是
[00:11:13.620 --> 00:11:15.620]  知者不惑
[00:11:15.620 --> 00:11:16.620]  因為他知道自己信什麼
[00:11:16.620 --> 00:11:17.620]  丙姐妹
[00:11:17.620 --> 00:11:19.620]  所以我們每個禮拜來到這裡的時候
[00:11:19.620 --> 00:11:21.620]  我們要去知道自己要信什麼
[00:11:21.620 --> 00:11:24.620]  我們肯定把握相信的
[00:11:24.620 --> 00:11:25.620]  對著這個對象
[00:11:25.620 --> 00:11:26.620]  告訴我們的主
[00:11:26.620 --> 00:11:28.620]  主啊你是信實的
[00:11:28.620 --> 00:11:30.620]  所以我可以坦然無懼
[00:11:30.620 --> 00:11:31.620]  來到你面前
[00:11:31.620 --> 00:11:32.620]  我們很大膽來到你面前
[00:11:32.620 --> 00:11:33.620]  不是我厲害
[00:11:33.620 --> 00:11:34.620]  是因為你厲害
[00:11:34.620 --> 00:11:35.620]  不是我好
[00:11:35.620 --> 00:11:37.620]  是因為你好
[00:11:37.620 --> 00:11:38.620]  不是我做得對
[00:11:38.620 --> 00:11:41.620]  是因為你赦免了我的罪
[00:11:41.620 --> 00:11:42.620]  所以我來到你的面前
[00:11:42.620 --> 00:11:45.620]  我不會再疑惑
[00:11:45.620 --> 00:11:46.620]  不動搖
[00:11:46.620 --> 00:11:48.620]  我們做一個知者
[00:11:48.620 --> 00:11:50.620]  我們做一個基督徒的知者
[00:11:50.620 --> 00:11:51.620]  知者不惑
[00:11:51.620 --> 00:11:53.620]  因為我們知道所相信的是什麼
[00:11:53.620 --> 00:11:54.620]  好
[00:11:54.620 --> 00:11:56.620]  第二個
[00:11:56.620 --> 00:11:59.620]  第24和25節
[00:11:59.620 --> 00:12:00.620]  他說我們應該什麼呢
[00:12:00.620 --> 00:12:02.620]  我們又應該
[00:12:02.620 --> 00:12:04.620]  這個有另外一個氣質
[00:12:04.620 --> 00:12:05.620]  應該是什麼呢
[00:12:05.620 --> 00:12:07.620]  彼此關心
[00:12:07.620 --> 00:12:09.620]  激發愛心
[00:12:09.620 --> 00:12:12.620]  勉勵行事
[00:12:12.620 --> 00:12:14.620]  我們不可以放棄聚會
[00:12:14.620 --> 00:12:16.620]  好像有些人習慣了一樣
[00:12:16.620 --> 00:12:19.620]  卻要互相勸勉
[00:12:19.620 --> 00:12:21.620]  既然你們知道日子臨近
[00:12:21.620 --> 00:12:23.620]  就更加應該這樣
[00:12:23.620 --> 00:12:24.620]  好了
[00:12:24.620 --> 00:12:26.620]  這裡說到原來一群基督徒走在一起
[00:12:26.620 --> 00:12:28.620]  這裡說了兩件事
[00:12:28.620 --> 00:12:30.620]  剛才我們說了兩件事
[00:12:30.620 --> 00:12:32.620]  對象值得你相信的話
[00:12:32.620 --> 00:12:33.620]  信任
[00:12:33.620 --> 00:12:34.620]  有信用的話
[00:12:34.620 --> 00:12:36.620]  你就可以信任他
[00:12:36.620 --> 00:12:37.620]  來到他面前
[00:12:37.620 --> 00:12:38.620]  現在說的是
[00:12:38.620 --> 00:12:39.620]  弟兄姊妹
[00:12:39.620 --> 00:12:41.620]  彼此關心
[00:12:41.620 --> 00:12:43.620]  彼此關心裡面
[00:12:43.620 --> 00:12:47.620]  可以激發愛心和善行
[00:12:47.620 --> 00:12:49.620]  這裡說到一群弟兄姊妹
[00:12:49.620 --> 00:12:50.620]  因為他接著說
[00:12:50.620 --> 00:12:52.620]  你們不要像那些
[00:12:52.620 --> 00:12:56.620]  習慣了放棄聚會的人
[00:12:56.620 --> 00:12:58.620]  放棄聚會
[00:12:58.620 --> 00:13:00.620]  大家可能比較記得和合本
[00:13:00.620 --> 00:13:02.620]  說不可停止聚會
[00:13:02.620 --> 00:13:04.620]  停止聚會是比較消極的
[00:13:04.620 --> 00:13:07.620]  表面的行動
[00:13:07.620 --> 00:13:08.620]  放棄這個字
[00:13:08.620 --> 00:13:10.620]  在原文裡面
[00:13:10.620 --> 00:13:12.620]  是一個很強的字眼
[00:13:12.620 --> 00:13:14.620]  就是不用心
[00:13:14.620 --> 00:13:15.620]  不喜歡
[00:13:15.620 --> 00:13:16.620]  不理會
[00:13:16.620 --> 00:13:18.620]  去不去禮拜堂有什麼所謂
[00:13:18.620 --> 00:13:21.620]  其實心裡面有種厭煩的意思
[00:13:21.620 --> 00:13:24.620]  一種很負面的厭煩聚會
[00:13:24.620 --> 00:13:26.620]  有人因為要厭煩聚會
[00:13:26.620 --> 00:13:28.620]  接著他就不去
[00:13:28.620 --> 00:13:29.620]  不去不去
[00:13:29.620 --> 00:13:31.620]  發覺不去也不錯
[00:13:31.620 --> 00:13:33.620]  好像我
[00:13:33.620 --> 00:13:35.620]  我曾經和大家分享過
[00:13:35.620 --> 00:13:37.620]  那位曾經帶過我
[00:13:37.620 --> 00:13:39.620]  信仰很大的成長的
[00:13:39.620 --> 00:13:41.620]  一個大學裡面的弟兄
[00:13:41.620 --> 00:13:43.620]  我讀完唇語回來找他的時候
[00:13:43.620 --> 00:13:46.620]  他說現在我都沒什麼去禮拜堂
[00:13:46.620 --> 00:13:48.620]  去什麼呢
[00:13:48.620 --> 00:13:51.620]  他說禮拜堂這麼多東西這麼麻煩
[00:13:51.620 --> 00:13:55.620]  現在我喜歡看佛經
[00:13:55.620 --> 00:13:57.620]  我眼都大了
[00:13:57.620 --> 00:13:59.620]  這個是帶我成長的底
[00:13:59.620 --> 00:14:01.620]  他說都覺得星期天不去禮拜堂
[00:14:01.620 --> 00:14:03.620]  都很舒服
[00:14:03.620 --> 00:14:05.620]  又可以和子女去喝茶
[00:14:05.620 --> 00:14:06.620]  又可以去旅行
[00:14:06.620 --> 00:14:08.620]  不用這麼辛苦
[00:14:08.620 --> 00:14:12.620]  我看到的就是那種放棄聚會
[00:14:12.620 --> 00:14:14.620]  心死疲倦
[00:14:14.620 --> 00:14:17.620]  這是第二個當時所面對的挑戰
[00:14:17.620 --> 00:14:19.620]  今天你和我都面對的挑戰
[00:14:19.620 --> 00:14:21.620]  我對信仰疲倦
[00:14:21.620 --> 00:14:22.620]  不想
[00:14:22.620 --> 00:14:24.620]  沒心機
[00:14:24.620 --> 00:14:26.620]  信仰有了沒什麼所謂
[00:14:26.620 --> 00:14:27.620]  很多事情要做
[00:14:27.620 --> 00:14:28.620]  不知道多忙
[00:14:28.620 --> 00:14:30.620]  哪有空這麼多事情
[00:14:30.620 --> 00:14:32.620]  事什麼逢
[00:14:32.620 --> 00:14:36.620]  這個心死就是當時一種這樣的現象
[00:14:36.620 --> 00:14:39.620]  希伯來書的作者說不可以這樣
[00:14:39.620 --> 00:14:41.620]  為什麼你不可以疲倦
[00:14:41.620 --> 00:14:42.620]  因為有兩樣東西
[00:14:42.620 --> 00:14:44.620]  第一
[00:14:44.620 --> 00:14:47.620]  有弟兄姊妹關心你
[00:14:47.620 --> 00:14:49.620]  第二
[00:14:49.620 --> 00:14:52.620]  你有責任去關心弟兄姊妹
[00:14:52.620 --> 00:14:53.620]  你明白嗎
[00:14:53.620 --> 00:14:55.620]  這很有意思的
[00:14:55.620 --> 00:15:01.620]  將那種很疲倦不想去信仰上繼續去堅持的人
[00:15:01.620 --> 00:15:05.620]  將他們等於互相勸勉激發愛心
[00:15:05.620 --> 00:15:06.620]  勉勵行善
[00:15:06.620 --> 00:15:07.620]  彼此關心
[00:15:07.620 --> 00:15:09.620]  這幾個不斷形容什麼
[00:15:09.620 --> 00:15:11.620]  形容弟兄姊妹在一起
[00:15:11.620 --> 00:15:13.620]  弟兄姊妹我們來禮拜堂不是說
[00:15:13.620 --> 00:15:14.620]  哎呀我習慣了
[00:15:14.620 --> 00:15:15.620]  星期一一定要來的
[00:15:15.620 --> 00:15:17.620]  團契來就更好了
[00:15:17.620 --> 00:15:19.620]  不是一些活動
[00:15:19.620 --> 00:15:20.620]  弟兄姊妹
[00:15:20.620 --> 00:15:22.620]  弟兄姊妹你回來禮拜堂的時候
[00:15:22.620 --> 00:15:23.620]  其實是一個挑戰
[00:15:23.620 --> 00:15:26.620]  也是一種鼓勵
[00:15:26.620 --> 00:15:30.620]  不過這個鼓勵有時候會帶來更大的傷害
[00:15:30.620 --> 00:15:32.620]  這事實上是真的
[00:15:32.620 --> 00:15:34.620]  有些人不想回來禮拜堂
[00:15:34.620 --> 00:15:35.620]  我不知道講不講中你
