
[00:00:00.000 --> 00:00:05.560]  在聆聽主的說話以先
[00:02:27.720 --> 00:02:32.200]  可以考得好成績買到一件半件的玩具
[00:02:32.200 --> 00:02:34.720]  但是那件玩具你買了之後
[00:02:34.720 --> 00:02:36.720]  你預了一段時間玩的
[00:02:36.720 --> 00:02:39.560]  你不會經常有第二件新的玩具出來
[00:02:39.560 --> 00:02:43.640]  所以我們在很小的時候學會珍惜每一樣東西
[00:02:43.640 --> 00:02:47.840]  就算那件玩具玩壞了之後
[00:02:47.840 --> 00:02:49.840]  我們不會丟掉
[00:02:49.840 --> 00:02:51.840]  我們會做一樣功課
[00:02:51.840 --> 00:02:55.600]  就是拆開這件壞了的玩具
[00:02:55.600 --> 00:02:59.320]  有什麼東西還可以拿出來繼續玩
[00:02:59.320 --> 00:03:05.560]  所以這個習性我習慣在家裡的東西壞了
[00:03:05.560 --> 00:03:07.560]  我不會馬上丟掉
[00:03:07.560 --> 00:03:12.160]  我會去拆開看看裡面還有什麼可以用
[00:03:12.160 --> 00:03:16.240]  譬如我們小時候買了一台小車
[00:03:16.240 --> 00:03:19.680]  我記得以前買過一個遙控車
[00:03:19.680 --> 00:03:21.680]  不是無線遙控
[00:03:21.680 --> 00:03:25.800]  你們玩過那些遙控車有電線扭著的那些嗎
[00:03:25.800 --> 00:03:27.800]  那些很高級的
[00:03:27.800 --> 00:03:31.400]  有條電線扭著可以遙控向左向右轉彎
[00:03:31.400 --> 00:03:33.400]  就這麼多了
[00:03:33.400 --> 00:03:35.400]  壞了之後怎樣呢
[00:03:35.400 --> 00:03:37.400]  我們就拆了
[00:03:37.400 --> 00:03:39.400]  拆了摩打出來
[00:03:39.400 --> 00:03:42.400]  就多了東西玩了
[00:03:42.400 --> 00:03:47.960]  拆了摩打只要有電芯就可以想出很多玩法
[00:03:47.960 --> 00:03:49.960]  除此之外
[00:03:49.960 --> 00:03:53.760]  那個車有個車頭燈
[00:03:53.760 --> 00:03:55.760]  有塊擋風玻璃
[00:03:55.760 --> 00:03:57.760]  雖然那些東西全部都是膠
[00:03:57.760 --> 00:03:59.760]  但是我們很珍惜
[00:03:59.760 --> 00:04:01.760]  有一塊鏡子
[00:04:01.760 --> 00:04:03.760]  車道後鏡
[00:04:03.760 --> 00:04:05.760]  有一塊小鏡子
[00:04:05.760 --> 00:04:07.760]  樣樣拆出來
[00:04:07.760 --> 00:04:09.760]  就想想這塊鏡子有什麼用法呢
[00:04:09.760 --> 00:04:11.760]  這個車頭燈有什麼用法呢
[00:04:11.760 --> 00:04:13.760]  其實有很多玩法
[00:04:13.760 --> 00:04:15.760]  譬如車頭燈來算
[00:04:15.760 --> 00:04:17.760]  我們會怎樣玩呢
[00:04:17.760 --> 00:04:23.760]  發現原來車頭燈會有一個彎形的設計
[00:04:23.760 --> 00:04:27.760]  我們叫convex lens
[00:04:27.760 --> 00:04:29.760]  突出的鏡
[00:04:29.760 --> 00:04:31.760]  我沒記錯英文叫convex
[00:04:31.760 --> 00:04:33.760]  concave一粒
[00:04:33.760 --> 00:04:35.760]  convex是突出來的
[00:04:35.760 --> 00:04:37.760]  有什麼玩法呢
[00:04:37.760 --> 00:04:39.760]  原來可以用來聚焦
[00:04:39.760 --> 00:04:41.760]  趁好天的日子
[00:04:41.760 --> 00:04:43.760]  我有個弟弟
[00:04:43.760 --> 00:04:45.760]  和我一起
[00:04:45.760 --> 00:04:49.760]  伏在家裡的床窗口邊
[00:04:49.760 --> 00:04:51.760]  有出猛陽光的日子
[00:04:51.760 --> 00:04:58.760]  就會用車頭燈鏡頭的那塊膠
[00:04:58.760 --> 00:05:00.760]  玩聚焦
[00:05:00.760 --> 00:05:03.760]  玩著玩著聚焦不夠準確
[00:05:03.760 --> 00:05:09.760]  家裡有個老人用來看東西的放大鏡
[00:05:09.760 --> 00:05:11.760]  就拿個放大鏡出來玩
[00:05:11.760 --> 00:05:13.760]  原來放大鏡有很多玩意
[00:05:13.760 --> 00:05:15.760]  放大鏡不只是放大看東西
[00:05:15.760 --> 00:05:17.760]  放大鏡可以用來寫字
[00:05:17.760 --> 00:05:19.760]  懂不懂
[00:05:19.760 --> 00:05:21.760]  是嗎
[00:05:21.760 --> 00:05:23.760]  你在太陽底下
[00:05:23.760 --> 00:05:25.760]  用個放大鏡
[00:05:25.760 --> 00:05:27.760]  對準位置
[00:05:27.760 --> 00:05:29.760]  聚焦就會有熱力
[00:05:29.760 --> 00:05:31.760]  有沒有辦法不燒穿張紙
[00:05:31.760 --> 00:05:33.760]  燒穿張紙
[00:05:33.760 --> 00:05:35.760]  很大件事
[00:05:35.760 --> 00:05:37.760]  媽媽一定知道會出事
[00:05:37.760 --> 00:05:39.760]  不行的
[00:05:39.760 --> 00:05:41.760]  要控制好
[00:05:41.760 --> 00:05:43.760]  在那裡燒字眼
[00:05:43.760 --> 00:05:45.760]  一兩個鐘頭
[00:05:45.760 --> 00:05:47.760]  好天有得玩不好天沒得玩
[00:05:47.760 --> 00:05:49.760]  好天還有樣東西可以玩
[00:05:49.760 --> 00:05:51.760]  剛才我說拆車出來的時候
[00:05:51.760 --> 00:05:53.760]  有些鏡子
[00:05:53.760 --> 00:05:55.760]  反光片
[00:05:55.760 --> 00:05:57.760]  那些是膠
[00:05:57.760 --> 00:05:59.760]  塗了一層反光的東西
[00:05:59.760 --> 00:06:01.760]  我就有很多東西可以玩
[00:06:01.760 --> 00:06:03.760]  又趁好天的日子
[00:06:03.760 --> 00:06:05.760]  兩兄弟就步在
[00:06:05.760 --> 00:06:07.760]  家裡的窗口邊
[00:06:07.760 --> 00:06:09.760]  對著太陽
[00:06:09.760 --> 00:06:11.760]  然後可以反射
[00:06:11.760 --> 00:06:13.760]  反射有什麼玩法
[00:06:13.760 --> 00:06:15.760]  很悶吧
[00:06:15.760 --> 00:06:17.760]  不是的
[00:06:17.760 --> 00:06:19.760]  家裡附近有野鳥
[00:06:19.760 --> 00:06:21.760]  用鏡子照那隻鳥
[00:06:21.760 --> 00:06:23.760]  那隻鳥被人嚇跑了
[00:06:23.760 --> 00:06:25.760]  原來還可以
[00:06:25.760 --> 00:06:27.760]  用鏡子反照
[00:06:27.760 --> 00:06:29.760]  反照的光可以在對面的牆上
[00:06:29.760 --> 00:06:31.760]  反照可以寫字
[00:06:31.760 --> 00:06:33.760]  照人家的房子
[00:06:33.760 --> 00:06:35.760]  其實都不是
[00:06:35.760 --> 00:06:37.760]  好的東西
[00:06:37.760 --> 00:06:39.760]  雖然看不到
[00:06:39.760 --> 00:06:41.760]  但是
[00:06:41.760 --> 00:06:43.760]  每一樣東西我都很珍惜
[00:06:43.760 --> 00:06:45.760]  在這個過程裡
[00:06:45.760 --> 00:06:47.760]  不知不覺就學了很多東西
[00:06:47.760 --> 00:06:49.760]  很多物理上的原理
[00:06:49.760 --> 00:06:51.760]  原來
[00:06:51.760 --> 00:06:53.760]  陽光可以有
[00:06:53.760 --> 00:06:55.760]  這麼多的玩法
[00:06:55.760 --> 00:06:57.760]  原來
[00:06:57.760 --> 00:06:59.760]  有適當的媒體
[00:06:59.760 --> 00:07:01.760]  能夠把它反照
[00:07:01.760 --> 00:07:03.760]  或者投射
[00:07:03.760 --> 00:07:05.760]  去實踐陽光
[00:07:05.760 --> 00:07:07.760]  你原本想不到的
[00:07:07.760 --> 00:07:09.760]  作用
[00:07:09.760 --> 00:07:11.760]  小時候我曾經想過
[00:07:11.760 --> 00:07:13.760]  我以為將來一定會做
[00:07:13.760 --> 00:07:15.760]  工程師
[00:07:15.760 --> 00:07:17.760]  當然大家都知道
[00:07:17.760 --> 00:07:19.760]  當你到了50幾歲
[00:07:19.760 --> 00:07:21.760]  56至57歲
[00:07:21.760 --> 00:07:23.760]  工程師就沒有你的份
[00:07:23.760 --> 00:07:25.760]  但是
[00:07:25.760 --> 00:07:27.760]  裝一下工程師也好
[00:07:27.760 --> 00:07:29.760]  有時在家裏
[00:07:29.760 --> 00:07:31.760]  弄一下東西
[00:07:31.760 --> 00:07:33.760]  修理一下東西
[00:07:33.760 --> 00:07:35.760]  都可以滿足一下
[00:07:35.760 --> 00:07:37.760]  工程師
[00:07:37.760 --> 00:07:39.760]  人的
[00:07:39.760 --> 00:07:41.760]  人生
[00:07:41.760 --> 00:07:43.760]  不過
[00:07:43.760 --> 00:07:45.760]  從這些
[00:07:45.760 --> 00:07:47.760]  兒時遊戲
[00:07:47.760 --> 00:07:49.760]  或者兒時的經歷
[00:07:49.760 --> 00:07:51.760]  讓我開始看見
[00:07:51.760 --> 00:07:53.760]  我們其實都在做一樣
[00:07:53.760 --> 00:07:55.760]  就是反照
[00:07:55.760 --> 00:07:57.760]  上帝
[00:07:57.760 --> 00:07:59.760]  是怎樣
[00:07:59.760 --> 00:08:01.760]  的一位上帝
[00:08:01.760 --> 00:08:03.760]  而這個
[00:08:03.760 --> 00:08:05.760]  正正也是創世紀
[00:08:05.760 --> 00:08:07.760]  在一開始神做人
[00:08:07.760 --> 00:08:09.760]  的時候
[00:08:09.760 --> 00:08:11.760]  上帝做人的目的
[00:08:11.760 --> 00:08:13.760]  上帝做這個創造
[00:08:13.760 --> 00:08:15.760]  然後在最後
[00:08:15.760 --> 00:08:17.760]  做人的時候
[00:08:17.760 --> 00:08:19.760]  其實也是要讓人
[00:08:19.760 --> 00:08:21.760]  代表上帝
[00:08:21.760 --> 00:08:23.760]  在他的創造裏
[00:08:23.760 --> 00:08:25.760]  治理這地
[00:08:25.760 --> 00:08:27.760]  而這個治理就要
[00:08:27.760 --> 00:08:29.760]  反映出上帝
[00:08:29.760 --> 00:08:31.760]  的性情
[00:08:31.760 --> 00:08:33.760]  而今天
[00:08:33.760 --> 00:08:35.760]  當我們去看這段聖經的時候
[00:08:35.760 --> 00:08:37.760]  就正正有一個
[00:08:37.760 --> 00:08:39.760]  很類似的一個
[00:08:39.760 --> 00:08:41.760]  陳述由
[00:08:41.760 --> 00:08:43.760]  哥羅西書的作者保羅
[00:08:43.760 --> 00:08:45.760]  提了出來原來我們作為
[00:08:45.760 --> 00:08:47.760]  神的子民我們的人生
[00:08:47.760 --> 00:08:49.760]  其實是一個
[00:08:49.760 --> 00:08:51.760]  上帝榮耀的
[00:08:51.760 --> 00:08:53.760]  倒影
[00:08:53.760 --> 00:08:55.760]  或者將他反照
[00:08:55.760 --> 00:08:57.760]  將他在這個世界的地
[00:08:57.760 --> 00:08:59.760]  上面能夠
[00:08:59.760 --> 00:09:01.760]  活出來
[00:09:01.760 --> 00:09:03.760]  彰顯出來
[00:09:03.760 --> 00:09:05.760]  那個榮美仍然是上帝的
[00:09:05.760 --> 00:09:07.760]  但是透過我們的存在
[00:09:07.760 --> 00:09:09.760]  歸回有上帝的
[00:09:09.760 --> 00:09:11.760]  生命的時候我們就能夠
[00:09:11.760 --> 00:09:13.760]  在這個地上面將他反映
[00:09:13.760 --> 00:09:15.760]  出來所以今天
[00:09:15.760 --> 00:09:17.760]  我們一起去再次透過
[00:09:17.760 --> 00:09:19.760]  哥羅西書的第三章
[00:09:19.760 --> 00:09:21.760]  第一至第四節
[00:09:21.760 --> 00:09:23.760]  也是我們教會今年的主題
[00:09:23.760 --> 00:09:25.760]  談論到我們怎樣
[00:09:25.760 --> 00:09:27.760]  與基督一同去
[00:09:27.760 --> 00:09:29.760]  榮耀我們這位上帝
[00:09:29.760 --> 00:09:31.760]  或者一同在基督的裏面
[00:09:31.760 --> 00:09:33.760]  彰顯神的榮耀
[00:09:33.760 --> 00:09:35.760]  讓我們能夠一同
[00:09:35.760 --> 00:09:37.760]  在這段經文裏面
[00:09:37.760 --> 00:09:39.760]  掌握 成為
[00:09:39.760 --> 00:09:41.760]  我們每一個基督徒
[00:09:41.760 --> 00:09:43.760]  走往後的日子的一個
[00:09:43.760 --> 00:09:45.760]  重要的原則
[00:09:45.760 --> 00:09:47.760]  和動機
[00:09:47.760 --> 00:09:49.760]  讓我們一起再次打開
[00:09:49.760 --> 00:09:51.760]  哥羅西書的第三章
[00:09:51.760 --> 00:09:53.760]  第一至第四節
[00:09:53.760 --> 00:09:55.760]  讓我們一起去讀讀這段經文
[00:09:55.760 --> 00:09:57.760]  雖然不是很長但是
[00:09:57.760 --> 00:09:59.760]  裏面的意思和講述
[00:09:59.760 --> 00:10:01.760]  是非常之深入的
[00:10:01.760 --> 00:10:03.760]  有意義的事情
[00:10:03.760 --> 00:10:05.760]  希望我們一起
[00:10:05.760 --> 00:10:07.760]  去讀這段經文去更掌握
[00:10:07.760 --> 00:10:09.760]  內容想說些什麼
[00:10:09.760 --> 00:10:11.760]  保證大家一會兒會一起打開
[00:10:11.760 --> 00:10:13.760]  哥羅西書第三章
[00:10:13.760 --> 00:10:15.760]  一至到第四節
[00:10:15.760 --> 00:10:19.760]  找到之後我們讀
[00:10:19.760 --> 00:10:21.760]  所以
[00:10:21.760 --> 00:10:23.760]  你們若真與
[00:10:23.760 --> 00:10:25.760]  基督一同復活
[00:10:25.760 --> 00:10:27.760]  就當求在
[00:10:27.760 --> 00:10:29.760]  上面的事
[00:10:29.760 --> 00:10:31.760]  哪裡有基督坐在
[00:10:31.760 --> 00:10:33.760]  神的右邊
[00:10:33.760 --> 00:10:35.760]  你們要思念上面的事
[00:10:35.760 --> 00:10:37.760]  不要思念
[00:10:37.760 --> 00:10:39.760]  地上的事
[00:10:39.760 --> 00:10:41.760]  因為你們
[00:10:41.760 --> 00:10:43.760]  已經死了
[00:10:43.760 --> 00:10:45.760]  你們的生命與基督
[00:10:45.760 --> 00:10:47.760]  一同藏在神裏面
[00:10:47.760 --> 00:10:49.760]  基督是我們的生命
[00:10:49.760 --> 00:10:51.760]  他顯現的時候
[00:10:51.760 --> 00:10:53.760]  你們也要
[00:10:53.760 --> 00:10:55.760]  與他一同顯現在
[00:10:55.760 --> 00:10:57.760]  榮耀裏
[00:10:57.760 --> 00:11:01.760]  這段聖經有
[00:11:01.760 --> 00:11:03.760]  兩個字眼
[00:11:03.760 --> 00:11:05.760]  是講到
[00:11:05.760 --> 00:11:07.760]  方向的問題
[00:11:07.760 --> 00:11:09.760]  和
[00:11:09.760 --> 00:11:11.760]  地上面
[00:11:11.760 --> 00:11:13.760]  即是下面
[00:11:13.760 --> 00:11:15.760]  如果是中間的話
[00:11:15.760 --> 00:11:17.760]  講些什麼呢
[00:11:17.760 --> 00:11:19.760]  似乎裏面講的東西
[00:11:19.760 --> 00:11:21.760]  好像有些
[00:11:21.760 --> 00:11:23.760]  宗教宣言
[00:11:23.760 --> 00:11:25.760]  但往往這些宗教宣言
[00:11:25.760 --> 00:11:27.760]  你們可能看完之後
[00:11:27.760 --> 00:11:29.760]  未必真的知道他們想說些什麼
[00:11:29.760 --> 00:11:31.760]  我們今天仔細去看看
[00:11:31.760 --> 00:11:35.760]  提提前文講些什麼
[00:11:35.760 --> 00:11:37.760]  大家還記得上一堂
[00:11:37.760 --> 00:11:39.760]  我們講到前文在第二章
[00:11:39.760 --> 00:11:41.760]  尾的時候
[00:11:41.760 --> 00:11:43.760]  我們談論到一個很重要的題目
[00:11:43.760 --> 00:11:45.760]  就是教會如果要去尋求
[00:11:45.760 --> 00:11:47.760]  社會認同其實是一件
[00:11:47.760 --> 00:11:49.760]  危險的事
[00:11:49.760 --> 00:11:51.760]  並且將教會拖入一個
[00:11:51.760 --> 00:11:53.760]  危機的當中
[00:11:53.760 --> 00:11:57.760]  當教會
[00:11:57.760 --> 00:11:59.760]  要嘗試
[00:11:59.760 --> 00:12:01.760]  去與世界
[00:12:01.760 --> 00:12:03.760]  接軌的時候
[00:12:03.760 --> 00:12:05.760]  去遷就這個世界的時候
[00:12:05.760 --> 00:12:07.760]  其實
[00:12:07.760 --> 00:12:09.760]  無非是反映出
[00:12:09.760 --> 00:12:11.760]  今天的信徒
[00:12:11.760 --> 00:12:13.760]  在教會裏面
[00:12:13.760 --> 00:12:15.760]  其實他們缺乏了一份
[00:12:15.760 --> 00:12:17.760]  屬靈的骨氣
[00:12:17.760 --> 00:12:19.760]  信不過上帝的說話
[00:12:19.760 --> 00:12:21.760]  信不過上帝的啟示
[00:12:21.760 --> 00:12:23.760]  於是乎他們
[00:12:23.760 --> 00:12:25.760]  就要用巴結的
[00:12:25.760 --> 00:12:27.760]  手法或者巴結
[00:12:27.760 --> 00:12:29.760]  這個字眼你未必喜歡
[00:12:29.760 --> 00:12:31.760]  很負面
[00:12:31.760 --> 00:12:33.760]  很多時候教會就用了
[00:12:33.760 --> 00:12:35.760]  另一個字眼
[00:12:35.760 --> 00:12:37.760]  我們要服事世界
[00:12:37.760 --> 00:12:39.760]  服事社群
[00:12:39.760 --> 00:12:41.760]  因為基督來服事
[00:12:41.760 --> 00:12:43.760]  這個世界裏面
[00:12:43.760 --> 00:12:45.760]  請大家留心基督
[00:12:45.760 --> 00:12:47.760]  不是來服事這個世界
[00:12:47.760 --> 00:12:49.760]  這個是很多教會
[00:12:49.760 --> 00:12:51.760]  講出來去哄信徒的一種
[00:12:51.760 --> 00:12:53.760]  我可以說是一種
[00:12:53.760 --> 00:12:55.760]  叫做掩眼法
[00:12:55.760 --> 00:12:57.760]  在你
[00:12:57.760 --> 00:12:59.760]  不覺意的時候
[00:12:59.760 --> 00:13:01.760]  真是教會
[00:13:01.760 --> 00:13:03.760]  要來服事社會
[00:13:03.760 --> 00:13:05.760]  這種其實是
[00:13:05.760 --> 00:13:07.760]  一種對世界的妥協
[00:13:07.760 --> 00:13:09.760]  希望教會在這個世界
[00:13:09.760 --> 00:13:11.760]  當中能夠
[00:13:11.760 --> 00:13:13.760]  賺回一些人的認同
[00:13:13.760 --> 00:13:15.760]  而去使教會可以有影響力
[00:13:15.760 --> 00:13:17.760]  這種其實是
[00:13:17.760 --> 00:13:19.760]  屬地上的
[00:13:19.760 --> 00:13:21.760]  一種手段
[00:13:21.760 --> 00:13:23.760]  我們上次講到有關於
[00:13:23.760 --> 00:13:25.760]  那些所謂
[00:13:25.760 --> 00:13:27.760]  purpose driven的教會官
[00:13:27.760 --> 00:13:29.760]  mega church model
[00:13:29.760 --> 00:13:31.760]  community church movement
[00:13:31.760 --> 00:13:33.760]  還有角色形式
[00:13:33.760 --> 00:13:35.760]  很多的
[00:13:35.760 --> 00:13:37.760]  包括靈恩派的教會
[00:13:37.760 --> 00:13:39.760]  他們都是以
[00:13:39.760 --> 00:13:41.760]  討好人的方式
[00:13:41.760 --> 00:13:43.760]  去嘗試讓教會
[00:13:43.760 --> 00:13:45.760]  繼續生存下去
[00:13:45.760 --> 00:13:47.760]  他信不過教會的生存
[00:13:47.760 --> 00:13:49.760]  是直根於上帝的說話
[00:13:49.760 --> 00:13:51.760]  他信的
[00:13:51.760 --> 00:13:53.760]  只是能夠教會
[00:13:53.760 --> 00:13:55.760]  用方法吸引人來
[00:13:55.760 --> 00:13:57.760]  教會才會
[00:13:57.760 --> 00:13:59.760]  成功地存在
[00:13:59.760 --> 00:14:01.760]  所以教會
[00:14:01.760 --> 00:14:03.760]  很多時候你會看見今天
[00:14:03.760 --> 00:14:05.760]  我們去看的不是教會要
[00:14:05.760 --> 00:14:07.760]  傳的福音的內容
[00:14:07.760 --> 00:14:09.760]  是什麼東西
[00:14:09.760 --> 00:14:11.760]  而是專門研究福音傳播的
[00:14:11.760 --> 00:14:13.760]  方式
[00:14:13.760 --> 00:14:15.760]  方式不是錯
[00:14:15.760 --> 00:14:17.760]  但很多時候那些方式
[00:14:17.760 --> 00:14:19.760]  成為主體而缺乏了
[00:14:19.760 --> 00:14:21.760]  我們對於福音的
[00:14:21.760 --> 00:14:23.760]  實質內容掌握的時候
[00:14:23.760 --> 00:14:25.760]  我們變成本末倒置
[00:14:25.760 --> 00:14:29.760]  花了很多心機
[00:14:29.760 --> 00:14:31.760]  力量去想方法
[00:14:31.760 --> 00:14:33.760]  什麼方法才能吸引人來教會
[00:14:33.760 --> 00:14:35.760]  人家喜歡聽
[00:14:35.760 --> 00:14:37.760]  而缺乏了
[00:14:37.760 --> 00:14:39.760]  內容
[00:14:39.760 --> 00:14:41.760]  變成了教會越來越空洞
[00:14:41.760 --> 00:14:43.760]  這個就是
[00:14:43.760 --> 00:14:45.760]  傳道書裏說的
[00:14:45.760 --> 00:14:47.760]  虛空
[00:14:47.760 --> 00:14:49.760]  虛空這個字眼
[00:14:49.760 --> 00:14:51.760]  其實知不知道什麼意思
[00:14:51.760 --> 00:14:53.760]  武器
[00:14:53.760 --> 00:14:55.760]  捉不到的東西
[00:14:55.760 --> 00:14:57.760]  空虛的東西
[00:14:57.760 --> 00:14:59.760]  好像存在但捉不到
[00:14:59.760 --> 00:15:03.760]  教會很多時候
[00:15:03.760 --> 00:15:05.760]  不是不知道要做什麼
[00:15:05.760 --> 00:15:07.760]  而是不願意
[00:15:07.760 --> 00:15:09.760]  去做一些應該要做的事
[00:15:09.760 --> 00:15:11.760]  保羅對於
[00:15:11.760 --> 00:15:13.760]  哥羅西教會有他們的信
[00:15:13.760 --> 00:15:15.760]  是值得感恩的
[00:15:15.760 --> 00:15:17.760]  但保羅也很擔心
[00:15:17.760 --> 00:15:19.760]  他們當時面對的情況
[00:15:19.760 --> 00:15:21.760]  在教會裏面有很多人
[00:15:21.760 --> 00:15:23.760]  傳很多小學
[00:15:23.760 --> 00:15:25.760]  那些小學
[00:15:25.760 --> 00:15:27.760]  回到傳統裏面
[00:15:27.760 --> 00:15:29.760]  回到一些似是而非
[00:15:29.760 --> 00:15:31.760]  很基本的事情
[00:15:31.760 --> 00:15:33.760]  說到掛像
[00:15:33.760 --> 00:15:35.760]  節旗
[00:15:35.760 --> 00:15:37.760]  這一類型的問題
[00:15:37.760 --> 00:15:39.760]  好像讓人回到一個
[00:15:39.760 --> 00:15:41.760]  合神心意
[00:15:41.760 --> 00:15:43.760]  敬拜的
[00:15:43.760 --> 00:15:45.760]  空間和環境
[00:15:45.760 --> 00:15:47.760]  但卻是不知不覺地
[00:15:47.760 --> 00:15:49.760]  陷入了
[00:15:49.760 --> 00:15:51.760]  被那些人利用
[00:15:51.760 --> 00:15:53.760]  這些小學來操控
[00:15:53.760 --> 00:15:55.760]  他們的信仰生活
[00:15:55.760 --> 00:15:57.760]  所以保羅不得不
[00:15:57.760 --> 00:15:59.760]  明明說明給哥羅西教會
[00:15:59.760 --> 00:16:01.760]  知道這些人
[00:16:01.760 --> 00:16:03.760]  在你們當中
[00:16:03.760 --> 00:16:05.760]  用這些方法來
[00:16:05.760 --> 00:16:07.760]  控制你們的信心
[00:16:07.760 --> 00:16:11.760]  將你們的信心
[00:16:11.760 --> 00:16:13.760]  投靠在他們的身上
[00:16:13.760 --> 00:16:15.760]  而不是投靠在上帝的身上
[00:16:15.760 --> 00:16:17.760]  投靠在這些環節
[00:16:17.760 --> 00:16:19.760]  節旗活動當中
[00:16:19.760 --> 00:16:21.760]  慶典裏面
[00:16:21.760 --> 00:16:23.760]  而使你們墮落了都不知道
[00:16:23.760 --> 00:16:25.760]  因為人在快樂當中
[00:16:25.760 --> 00:16:27.760]  是更容易墮落
[00:16:27.760 --> 00:16:29.760]  所以保羅提醒他們
[00:16:29.760 --> 00:16:31.760]  千萬不要漏了
[00:16:31.760 --> 00:16:33.760]  有些人用這些方法
[00:16:33.760 --> 00:16:35.760]  在教會裏面
[00:16:35.760 --> 00:16:37.760]  去引誘你們
[00:16:37.760 --> 00:16:39.760]  導致你們墮落
[00:16:39.760 --> 00:16:41.760]  而保羅這種做法
[00:16:41.760 --> 00:16:43.760]  說得這麼明明白白
[00:16:43.760 --> 00:16:45.760]  的而且確
[00:16:45.760 --> 00:16:47.760]  有人是不喜歡的
[00:16:47.760 --> 00:16:49.760]  不過既然全部的工作
[00:16:49.760 --> 00:16:51.760]  加了在保羅身上
[00:16:51.760 --> 00:16:53.760]  加了在你和我的身上
[00:16:53.760 --> 00:16:55.760]  我們就必須要有這份骨氣
[00:16:55.760 --> 00:16:57.760]  敢承擔挑戰
[00:16:57.760 --> 00:16:59.760]  當真理
[00:16:59.760 --> 00:17:01.760]  陳述出來的時候
[00:17:01.760 --> 00:17:03.760]  人縱使不喜歡
[00:17:03.760 --> 00:17:05.760]  都好
[00:17:05.760 --> 00:17:07.760]  但只要是上帝的說話
[00:17:07.760 --> 00:17:09.760]  是對人永恆生命有益處的事
[00:17:11.760 --> 00:17:13.760]  我們不應該害怕去做
[00:17:13.760 --> 00:17:15.760]  這個就是上文
[00:17:15.760 --> 00:17:17.760]  我們所看見保羅的陳述
[00:17:17.760 --> 00:17:19.760]  來到第三章
[00:17:19.760 --> 00:17:21.760]  第一至第四節裏面
[00:17:21.760 --> 00:17:23.760]  保羅不單止
[00:17:23.760 --> 00:17:25.760]  自己親身做這個見證
[00:17:25.760 --> 00:17:27.760]  並且指出
[00:17:27.760 --> 00:17:29.760]  他不要走這個
[00:17:29.760 --> 00:17:31.760]  熟悉的世界那一套
