
[00:00:00.000 --> 00:00:05.000]  今天可以在此和大家分享
[00:04:56.000 --> 00:04:58.000]  什麼意思呢?
[00:04:58.000 --> 00:05:00.000]  神一定審判惡人
[00:05:00.000 --> 00:05:02.000]  惡人賺了很多錢
[00:05:02.000 --> 00:05:04.000]  給子女享受
[00:05:04.000 --> 00:05:07.000]  所以神不單只審判惡人
[00:05:07.000 --> 00:05:10.000]  而審判惡人後
[00:05:10.000 --> 00:05:15.000]  他的子女也要為他們的父親來償還
[00:05:15.000 --> 00:05:18.000]  這就是所法的神學
[00:05:18.000 --> 00:05:25.000]  然後他們的首原文是Duo
[00:05:25.000 --> 00:05:28.000]  Duo在希伯來文是雙手
[00:05:28.000 --> 00:05:30.000]  他們是Puro
[00:05:30.000 --> 00:05:33.000]  他們是指惡人的兒女
[00:05:33.000 --> 00:05:37.000]  每一個惡人的兒女
[00:05:37.000 --> 00:05:39.000]  不是指他們的手是眾數
[00:05:39.000 --> 00:05:42.000]  而是要償還不義之財
[00:05:42.000 --> 00:05:46.000]  他的骨頭雖然充滿
[00:05:46.000 --> 00:05:48.000]  然後變回他
[00:05:48.000 --> 00:05:50.000]  即是指子女
[00:05:50.000 --> 00:05:52.000]  所以白記是難讀的
[00:05:52.000 --> 00:05:54.000]  翻譯上也難
[00:05:54.000 --> 00:05:59.000]  這個惡人骨頭雖然充滿青春活力
[00:05:59.000 --> 00:06:01.000]  神審判他的時候
[00:06:01.000 --> 00:06:03.000]  是在他成年的時候
[00:06:03.000 --> 00:06:05.000]  不是他晚年的時候
[00:06:05.000 --> 00:06:08.000]  他最有活力的時候
[00:06:08.000 --> 00:06:12.000]  必與他一同躺臥在塵土中
[00:06:12.000 --> 00:06:16.000]  神在他行惡最有力量的時候
[00:06:16.000 --> 00:06:18.000]  然後十五節
[00:06:18.000 --> 00:06:21.000]  十五節的神學是怎樣呢
[00:06:21.000 --> 00:06:25.000]  他吞下了財寶
[00:06:25.000 --> 00:06:28.000]  還要把它套出來
[00:06:28.000 --> 00:06:34.000]  即是他吞下了別人的財物
[00:06:34.000 --> 00:06:36.000]  要套出來
[00:06:36.000 --> 00:06:38.000]  神怎樣介入呢
[00:06:38.000 --> 00:06:39.000]  在神學上
[00:06:39.000 --> 00:06:43.000]  神要從他的土腹把他套出來
[00:06:43.000 --> 00:06:45.000]  套出來的原文是甚麼呢
[00:06:45.000 --> 00:06:47.000]  趕族出來
[00:06:47.000 --> 00:06:49.000]  即是要趕他出來
[00:06:49.000 --> 00:06:54.000]  他必吸絕眼鏡蛇的毒液
[00:06:54.000 --> 00:06:55.000]  甚麼意思呢
[00:06:55.000 --> 00:06:57.000]  吸絕眼鏡蛇的毒液
[00:06:57.000 --> 00:07:01.000]  即是人行惡就像吸毒一樣
[00:07:01.000 --> 00:07:03.000]  是addictive的
[00:07:03.000 --> 00:07:05.000]  越吸越多
[00:07:05.000 --> 00:07:09.000]  最後神就像神的手
[00:07:09.000 --> 00:07:11.000]  在他的胃裡攪動
[00:07:11.000 --> 00:07:15.000]  然後要把他吐出來
[00:07:15.000 --> 00:07:21.000]  然後蛇腹的舌頭要把他殺死
[00:07:21.000 --> 00:07:25.000]  在這裡我們的神學是甚麼呢
[00:07:25.000 --> 00:07:31.000]  我們的神學是惡人的生命被截斷
[00:07:31.000 --> 00:07:35.000]  即是惡人雖然拿到別人的財物
[00:07:35.000 --> 00:07:39.000]  但是神會審判他
[00:07:39.000 --> 00:07:44.000]  然後他就
[00:07:44.000 --> 00:07:46.000]  先看看
[00:07:46.000 --> 00:07:50.000]  吸絕眼鏡蛇的毒液
[00:07:50.000 --> 00:07:54.000]  第二點就是不義之財
[00:07:54.000 --> 00:07:57.000]  兒女不能夠承繼
[00:07:57.000 --> 00:08:03.000]  因為兒女要償還給窮人
[00:08:03.000 --> 00:08:08.000]  勞苦得來的也會歸給別人
[00:08:08.000 --> 00:08:10.000]  殺死他後
[00:08:10.000 --> 00:08:13.000]  勞苦得來的必歸給別人
[00:08:13.000 --> 00:08:16.000]  自己卻不得吃用
[00:08:16.000 --> 00:08:18.000]  找來又怎樣呢
[00:08:18.000 --> 00:08:20.000]  沒得用的
[00:08:20.000 --> 00:08:23.000]  兒女也沒有
[00:08:23.000 --> 00:08:24.000]  父親也沒有
[00:08:24.000 --> 00:08:26.000]  自己卻不能吃用
[00:08:26.000 --> 00:08:29.000]  他交易得來的財利
[00:08:29.000 --> 00:08:31.000]  自己卻不能享用
[00:08:31.000 --> 00:08:33.000]  重複了兩次
[00:08:33.000 --> 00:08:39.000]  強調惡人最後是不能得到他的利益
[00:08:39.000 --> 00:08:41.000]  背後的神害是甚麼呢
[00:08:41.000 --> 00:08:43.000]  神會介入
[00:08:43.000 --> 00:08:47.000]  來將惡人懲治
[00:08:47.000 --> 00:08:51.000]  第十九節
[00:08:51.000 --> 00:08:53.000]  惡人的罪
[00:08:53.000 --> 00:08:55.000]  形容惡人犯罪
[00:08:55.000 --> 00:08:57.000]  因為他們欺壓窮人
[00:08:57.000 --> 00:08:59.000]  他們的罪就是欺壓窮人
[00:08:59.000 --> 00:09:03.000]  不顧他們強搶不是自己建造的房屋
[00:09:03.000 --> 00:09:07.000]  在舊約裡惡人典型做的就是
[00:09:07.000 --> 00:09:09.000]  opression
[00:09:09.000 --> 00:09:12.000]  因為他內心沒有安寧
[00:09:12.000 --> 00:09:16.000]  他不能保存所喜愛的東西
[00:09:16.000 --> 00:09:20.000]  這一節先解釋內心沒有安寧
[00:09:20.000 --> 00:09:24.000]  原文不是內心沒有安寧
[00:09:24.000 --> 00:09:30.000]  是his barely no quietness
[00:09:30.000 --> 00:09:31.000]  是甚麼意思呢
[00:09:31.000 --> 00:09:35.000]  他的禱福從來都不會滿足的
[00:09:35.000 --> 00:09:37.000]  不會安定的
[00:09:37.000 --> 00:09:41.000]  不行惡身行
[00:09:41.000 --> 00:09:43.000]  就是這個意思
[00:09:43.000 --> 00:09:49.000]  二十節沒有翻譯
[00:09:49.000 --> 00:09:52.000]  如果讓我翻譯我會怎樣呢
[00:09:52.000 --> 00:09:58.000]  因為他從來不知道自己禱福裡的飽足
[00:09:58.000 --> 00:10:01.000]  人因為不滿足
[00:10:01.000 --> 00:10:08.000]  下面的新譯本說他不能保存他喜愛的東西
[00:10:08.000 --> 00:10:10.000]  其實絕對不是這個意思
[00:10:10.000 --> 00:10:14.000]  不是他保存他喜愛的東西
[00:10:14.000 --> 00:10:18.000]  而是他不會放過他貪愛的東西
[00:10:18.000 --> 00:10:21.000]  他的慾念
[00:10:21.000 --> 00:10:24.000]  以前的惡人看中了你的東西
[00:10:24.000 --> 00:10:26.000]  他一定會拿
[00:10:26.000 --> 00:10:29.000]  他不會放過任何機會
[00:10:29.000 --> 00:10:32.000]  他能夠剝取別人
[00:10:32.000 --> 00:10:33.000]  完全不同意思
[00:10:33.000 --> 00:10:35.000]  這個譯為貪愛
[00:10:35.000 --> 00:10:38.000]  十節裡貪戀就是用這個字
[00:10:38.000 --> 00:10:42.000]  所以不是保存他喜歡的東西
[00:10:42.000 --> 00:10:44.000]  他要留給自己
[00:10:44.000 --> 00:10:47.000]  而是他上下文裡說他侵吞別人的東西
[00:10:47.000 --> 00:10:53.000]  所以十節是負面用的
[00:10:53.000 --> 00:10:58.000]  而保存這個字其實不是保存
[00:10:58.000 --> 00:11:00.000]  而是逃脫這個字
[00:11:00.000 --> 00:11:01.000]  逃不掉
[00:11:01.000 --> 00:11:04.000]  所以上下文的經文很清楚
[00:11:04.000 --> 00:11:07.000]  沒有一個逃不掉
[00:11:07.000 --> 00:11:09.000]  所以在所法的神學裡
[00:11:09.000 --> 00:11:11.000]  如果行惡的時候
[00:11:11.000 --> 00:11:13.000]  每一個邪惡的慾念
[00:11:13.000 --> 00:11:17.000]  每一個他要侵吞的人都逃不掉的話
[00:11:17.000 --> 00:11:20.000]  他在神面前都逃不掉
[00:11:20.000 --> 00:11:21.000]  看到所法的觀念嗎
[00:11:21.000 --> 00:11:25.000]  所以這裡用的詞在原文是一樣
[00:11:25.000 --> 00:11:26.000]  一無所證
[00:11:26.000 --> 00:11:28.000]  就不是一無所證
[00:11:28.000 --> 00:11:31.000]  應該譯為無一倖免
[00:11:31.000 --> 00:11:33.000]  不會有一個能夠生存
[00:11:33.000 --> 00:11:35.000]  惡人看上你
[00:11:35.000 --> 00:11:38.000]  阿蝦看上了拿八個葡萄園
[00:11:38.000 --> 00:11:40.000]  拿八逃不掉
[00:11:40.000 --> 00:11:43.000]  不可能不會被他拿到
[00:11:43.000 --> 00:11:46.000]  然後他說
[00:11:46.000 --> 00:11:53.000]  他吃得一無所成
[00:11:53.000 --> 00:11:58.000]  所以他的福樂不能持久
[00:11:58.000 --> 00:12:02.000]  所以一無所證就是無一倖免
[00:12:02.000 --> 00:12:05.000]  所以這裡說到逃不掉
[00:12:05.000 --> 00:12:09.000]  倖免是survive的意思
[00:12:09.000 --> 00:12:11.000]  遲些這個字會再出現
[00:12:11.000 --> 00:12:13.000]  即是說你逃不掉的時候
[00:12:13.000 --> 00:12:14.000]  不能夠生存
[00:12:14.000 --> 00:12:16.000]  神的審判來到的時候
[00:12:16.000 --> 00:12:17.000]  就是不能夠生存
[00:12:17.000 --> 00:12:19.000]  同樣兩個字
[00:12:19.000 --> 00:12:22.000]  神審判的特徵是什麼呢
[00:12:22.000 --> 00:12:24.000]  如果我們再讀下去
[00:12:24.000 --> 00:12:26.000]  在二十二節
[00:12:26.000 --> 00:12:30.000]  他在滿足有餘的時候
[00:12:30.000 --> 00:12:33.000]  陷入困境
[00:12:33.000 --> 00:12:36.000]  受過苦的人的手都淋到他身上
[00:12:36.000 --> 00:12:39.000]  這就是佛惡上線
[00:12:39.000 --> 00:12:42.000]  所以陷入困境是一個意思
[00:12:42.000 --> 00:12:43.000]  是suddenly
[00:12:43.000 --> 00:12:46.000]  即是他原本行惡行得很好
[00:12:46.000 --> 00:12:49.000]  突然間家道中落
[00:12:49.000 --> 00:12:50.000]  有事發生
[00:12:50.000 --> 00:12:52.000]  這就叫陷入困境
[00:12:52.000 --> 00:12:56.000]  以至整個圖畫是反轉了
[00:12:56.000 --> 00:13:00.000]  曾經在他身上受過苦的人
[00:13:00.000 --> 00:13:04.000]  就調轉頭來欺壓他
[00:13:04.000 --> 00:13:06.000]  就是這個意思
[00:13:06.000 --> 00:13:14.000]  這裡說他正在填飽土福的時候
[00:13:14.000 --> 00:13:16.000]  上下文是完全一致的
[00:13:16.000 --> 00:13:19.000]  前面是說有個突然之間
[00:13:19.000 --> 00:13:23.000]  他正在行惡享受最終之樂的時候
[00:13:23.000 --> 00:13:28.000]  神就把猛烈的怒氣降在他身上
[00:13:28.000 --> 00:13:32.000]  猛烈是一個很強烈的形容詞
[00:13:32.000 --> 00:13:33.000]  fears anger
[00:13:33.000 --> 00:13:35.000]  淋到他身上
[00:13:35.000 --> 00:13:39.000]  怒氣就像雨一樣落在他身上
[00:13:39.000 --> 00:13:41.000]  那怎麼辦呢
[00:13:41.000 --> 00:13:42.000]  逃不逃得掉
[00:13:42.000 --> 00:13:43.000]  逃不掉
[00:13:43.000 --> 00:13:44.000]  沒可能逃得掉
[00:13:44.000 --> 00:13:47.000]  所以第三點的神學論點
[00:13:47.000 --> 00:13:51.000]  就是審判的時間在鎖法的神學裡
[00:13:51.000 --> 00:13:57.000]  是突然的和意想不到的
[00:13:57.000 --> 00:14:02.000]  第四就是神的審判是極度猛烈的
[00:14:02.000 --> 00:14:05.000]  第二十四節
[00:14:05.000 --> 00:14:07.000]  他要逃避
[00:14:07.000 --> 00:14:09.000]  他要逃避的時候
[00:14:09.000 --> 00:14:12.000]  要逃避鐵製的兵器
[00:14:12.000 --> 00:14:15.000]  鐵製的兵器可能是指劍
[00:14:15.000 --> 00:14:20.000]  但銅弓的箭把他射穿
[00:14:20.000 --> 00:14:22.000]  即是說你逃得掉A
[00:14:22.000 --> 00:14:24.000]  就逃不掉B
[00:14:24.000 --> 00:14:26.000]  就會懲治他
[00:14:26.000 --> 00:14:28.000]  所以這裡說的是
[00:14:28.000 --> 00:14:35.000]  惡人是絕對不能逃脫神的審判
[00:14:35.000 --> 00:14:37.000]  然後二十五節他說什麼呢
[00:14:37.000 --> 00:14:39.000]  二十五節就是
[00:14:39.000 --> 00:14:40.000]  一路說下去
[00:14:40.000 --> 00:14:44.000]  就是說細節的描述
[00:14:44.000 --> 00:14:46.000]  其實前面已經說完
[00:14:46.000 --> 00:14:47.000]  不需要再讀了
[00:14:47.000 --> 00:14:50.000]  但鎖法卻是詳細描述
[00:14:50.000 --> 00:14:54.000]  他怎樣逃不掉神給他的審判
[00:14:54.000 --> 00:14:57.000]  他把箭一抽
[00:14:57.000 --> 00:14:59.000]  箭就從背後出來
[00:14:59.000 --> 00:15:01.000]  箭射中了他
[00:15:01.000 --> 00:15:06.000]  發亮的箭頭就從他膽中出來
[00:15:06.000 --> 00:15:08.000]  是不是很仔細
[00:15:08.000 --> 00:15:12.000]  告訴你還沒死
[00:15:12.000 --> 00:15:15.000]  是一種死亡的驚恐
[00:15:15.000 --> 00:15:17.000]  他已經知道他死定了
[00:15:17.000 --> 00:15:20.000]  可能只是一兩分鐘的時間
[00:15:20.000 --> 00:15:21.000]  即是你被人射中了
[00:15:21.000 --> 00:15:23.000]  然後你把箭拔出來
[00:15:23.000 --> 00:15:26.000]  你已經知道你死定了
[00:15:26.000 --> 00:15:29.000]  那種驚恐雖然是很短時間
[00:15:29.000 --> 00:15:30.000]  是一個極度
[00:15:30.000 --> 00:15:33.000]  這裡用plural of intensity
[00:15:33.000 --> 00:15:34.000]  是刻意的
[00:15:34.000 --> 00:15:36.000]  驚恐是多麼驚恐
[00:15:36.000 --> 00:15:38.000]  淋到他身上
[00:15:38.000 --> 00:15:43.000]  萬般的黑暗為他的財寶流傳
[00:15:43.000 --> 00:15:44.000]  在這個時候
[00:15:44.000 --> 00:15:48.000]  黑暗即是寓意說法
[00:15:48.000 --> 00:15:52.000]  不是由人吹著的火要吞滅他
[00:15:52.000 --> 00:15:53.000]  為什麼呢
[00:15:53.000 --> 00:15:56.000]  審判是從神而來的
[00:15:56.000 --> 00:15:59.000]  如果神不去審判
[00:15:59.000 --> 00:16:01.000]  他是不會得到審判的
[00:16:01.000 --> 00:16:07.000]  然後要毀掉他帳篷中所剩下的
[00:16:07.000 --> 00:16:12.000]  原文剩下的就是剛才幸存的那個
[00:16:12.000 --> 00:16:15.000]  剛才說一個都逃不掉
[00:16:15.000 --> 00:16:16.000]  這個就是怎樣呢
[00:16:16.000 --> 00:16:18.000]  神審判了
[00:16:18.000 --> 00:16:21.000]  我問一個解經的問題
[00:16:21.000 --> 00:16:23.000]  帳篷裡是說到帳篷的人
[00:16:23.000 --> 00:16:26.000]  還是說到帳篷的財寶
[00:16:26.000 --> 00:16:29.000]  釋經家處理這個問題
[00:16:29.000 --> 00:16:30.000]  答案是什麼
[00:16:30.000 --> 00:16:33.000]  人不是指財寶
[00:16:33.000 --> 00:16:36.000]  為什麼是人
[00:16:36.000 --> 00:16:38.000]  帳篷是誰住的
[00:16:38.000 --> 00:16:39.000]  人
[00:16:39.000 --> 00:16:43.000]  上下文說的不是財寶
[00:16:43.000 --> 00:16:47.000]  那就是神要毀滅他的兒女
[00:16:47.000 --> 00:16:48.000]  一家
[00:16:48.000 --> 00:16:51.000]  那種的審判
[00:16:51.000 --> 00:16:57.000]  所以你侵吞人家一個都逃不掉
[00:16:57.000 --> 00:17:00.000]  神審判愛人的時候
[00:17:00.000 --> 00:17:02.000]  他的子女一個都逃不掉
[00:17:02.000 --> 00:17:07.000]  然後在神憤怒的日子被沖走
[00:17:07.000 --> 00:17:10.000]  所以第六點是
[00:17:10.000 --> 00:17:12.000]  惡人整家受審判
[00:17:12.000 --> 00:17:16.000]  沒有幸存剩下的一個也不留
[00:17:16.000 --> 00:17:20.000]  在所法的神學裡
[00:17:20.000 --> 00:17:23.000]  神的審判是徹底的
[00:17:23.000 --> 00:17:25.000]  然後怎樣呢
[00:17:25.000 --> 00:17:30.000]  這是惡人從神所得的份
[00:17:30.000 --> 00:17:33.000]  他當得的
[00:17:33.000 --> 00:17:34.000]  這神學
[00:17:34.000 --> 00:17:37.000]  只不過在神憤怒的日子
[00:17:37.000 --> 00:17:40.000]  不過這裡要提出一點
[00:17:40.000 --> 00:17:43.000]  神學的根基在哪裡
[00:17:43.000 --> 00:17:45.000]  根基在十誡說
[00:17:45.000 --> 00:17:47.000]  自父及子
[00:17:47.000 --> 00:17:49.000]  是照三四代
[00:17:49.000 --> 00:17:51.000]  審判的時候
[00:17:51.000 --> 00:17:53.000]  有道理
[00:17:53.000 --> 00:17:56.000]  在十誡裡都是這樣說
[00:17:56.000 --> 00:18:00.000]  這裡指出一個小盲點
[00:18:00.000 --> 00:18:04.000]  前面說子女要歸還所有財物
[00:18:04.000 --> 00:18:07.000]  如果神審判連子女都審判
[00:18:07.000 --> 00:18:09.000]  子女又怎樣歸還財物呢
[00:18:09.000 --> 00:18:15.000]  輕量挑戰所法的神學
[00:18:15.000 --> 00:18:17.000]  不會兩樣都做到
[00:18:17.000 --> 00:18:22.000]  然後這裡總結了
[00:18:22.000 --> 00:18:25.000]  七點的神學觀點
[00:18:25.000 --> 00:18:28.000]  在所法的神學裡
[00:18:28.000 --> 00:18:31.000]  然後就看約伯
[00:18:31.000 --> 00:18:33.000]  約伯的神學是怎樣呢
[00:18:33.000 --> 00:18:37.000]  其實約伯是怎樣回應呢
[00:18:37.000 --> 00:18:41.000]  約伯只是用counter example來回應
[00:18:41.000 --> 00:18:43.000]  第七節說
[00:18:43.000 --> 00:18:46.000]  惡人為甚麼總可以存活
[00:18:46.000 --> 00:18:49.000]  活到老而且財勢強大
[00:18:49.000 --> 00:18:53.000]  神不單沒有審判惡人
[00:18:53.000 --> 00:18:58.000]  前面是說最強壯的時候神審判他
[00:18:58.000 --> 00:19:00.000]  這裡說活到老
[00:19:00.000 --> 00:19:04.000]  還是財控勢大
[00:19:04.000 --> 00:19:06.000]  就是這個意思
[00:19:06.000 --> 00:19:08.000]  第八節
[00:19:08.000 --> 00:19:12.000]  他們的後裔在他們面前堅定
[00:19:12.000 --> 00:19:15.000]  他們眼見自己的子孫
[00:19:15.000 --> 00:19:19.000]  約伯專門和所法作對
[00:19:19.000 --> 00:19:21.000]  他說一個不留
[00:19:21.000 --> 00:19:23.000]  所法說不是
[00:19:23.000 --> 00:19:27.000]  活到老還看到自己兒孫滿堂
[00:19:27.000 --> 00:19:29.000]  看到嗎
[00:19:29.000 --> 00:19:30.000]  然後就怎樣呢
[00:19:30.000 --> 00:19:32.000]  在他周圍立定
[00:19:32.000 --> 00:19:34.000]  不單他沒事
[00:19:34.000 --> 00:19:35.000]  他子女都沒事
[00:19:35.000 --> 00:19:36.000]  還很發旺
[00:19:36.000 --> 00:19:39.000]  他們的家宅平安無懼
[00:19:39.000 --> 00:19:43.000]  前面說中了箭之後極度恐懼
[00:19:43.000 --> 00:19:45.000]  一點都不怕
[00:19:45.000 --> 00:19:49.000]  神的形象也不加在他們身上
[00:19:49.000 --> 00:19:51.000]  神是沒有審判惡人
[00:19:51.000 --> 00:19:54.000]  不單沒有審判惡人
[00:19:54.000 --> 00:19:56.000]  子孫也沒有審判
[00:19:56.000 --> 00:20:01.000]  他們叫小孩子出去如洋裙
[00:20:01.000 --> 00:20:03.000]  一大鬥
[00:20:03.000 --> 00:20:06.000]  子女在舊約是甚麼
[00:20:06.000 --> 00:20:09.000]  神祝福
[00:20:09.000 --> 00:20:11.000]  間接地說
[00:20:11.000 --> 00:20:13.000]  原來神在祝福惡人
[00:20:13.000 --> 00:20:15.000]  惡人很興旺
[00:20:15.000 --> 00:20:19.000]  他們的年輕人四處跳躍
[00:20:19.000 --> 00:20:21.000]  這裡留意
[00:20:21.000 --> 00:20:27.000]  約伯用了四個synonym來代表後裔
[00:20:27.000 --> 00:20:31.000]  刻意強調
[00:20:31.000 --> 00:20:34.000]  強調惡人
[00:20:34.000 --> 00:20:39.000]  因為在子孫觀念祝福非常強勁
[00:20:39.000 --> 00:20:42.000]  約伯用了四個字
[00:20:42.000 --> 00:20:43.000]  未完
