
[00:00:00.000 --> 00:00:06.600]  今天被吩咐我要講一個課題
[00:05:12.400 --> 00:05:16.400]  而是先拯救然後才頒布律法
[00:05:16.400 --> 00:05:18.400]  我們要搞清楚那個次序
[00:05:18.400 --> 00:05:24.400]  上帝不是要你遵守所有律法的內容才拯救你
[00:05:24.400 --> 00:05:25.400]  而是倒過來
[00:05:25.400 --> 00:05:31.400]  祂先拯救你然後到西乃山和你立下文約
[00:05:31.400 --> 00:05:34.400]  頒布律例和典章
[00:05:34.400 --> 00:05:38.400]  這就是定義什麼叫公義的作為
[00:05:38.400 --> 00:05:40.400]  在拯救之後經文說明
[00:05:40.400 --> 00:05:43.400]  神差遣神的僕人引領以色列民
[00:05:43.400 --> 00:05:47.400]  也敗壞了巴勒的計謀和攻擊
[00:05:47.400 --> 00:05:52.400]  代表神的拯救不是一次性的拯救
[00:05:52.400 --> 00:05:56.400]  而是毀身不斷不斷的拯救
[00:05:56.400 --> 00:06:01.400]  拯救這個字不是ed而是ing
[00:06:01.400 --> 00:06:06.400]  這個毀身是神對以色列民文約性的毀身
[00:06:06.400 --> 00:06:08.400]  是一種對以色列民的忠誠
[00:06:08.400 --> 00:06:12.400]  無論以色列民這個弱勢的社群
[00:06:12.400 --> 00:06:14.400]  面對什麼敵人都好
[00:06:14.400 --> 00:06:17.400]  神一定會拯救到底
[00:06:17.400 --> 00:06:22.400]  這種毀身是公義的作為
[00:06:22.400 --> 00:06:25.400]  所以公義的作為是對弱勢者
[00:06:25.400 --> 00:06:27.400]  也就是以色列民的一份拯救
[00:06:27.400 --> 00:06:31.400]  公義的作為是一份愛的毀身
[00:06:31.400 --> 00:06:33.400]  公義的作為是恩典
[00:06:33.400 --> 00:06:37.400]  讓以色列民知道不是要達到某個律法的要求
[00:06:37.400 --> 00:06:38.400]  他才拯救他
[00:06:38.400 --> 00:06:41.400]  而是某程度上赤裸地
[00:06:41.400 --> 00:06:44.400]  因為你是以色列民
[00:06:44.400 --> 00:06:45.400]  所以我就我你
[00:06:45.400 --> 00:06:47.400]  這種赤裸的愛
[00:06:47.400 --> 00:06:52.400]  生出來就是值得上帝你拯救的一個個體
[00:06:52.400 --> 00:06:54.400]  這是公義的作為
[00:06:54.400 --> 00:06:57.400]  我們叫這些做原愛
[00:06:57.400 --> 00:07:00.400]  不知道大家知不知道什麼叫原罪
[00:07:00.400 --> 00:07:02.400]  原罪我不是很接受的
[00:07:02.400 --> 00:07:05.400]  原罪的意思就是生出來我就受罪了
[00:07:05.400 --> 00:07:09.400]  就是說我的存在就是一個罪
[00:07:09.400 --> 00:07:10.400]  你覺得很悲慘嗎
[00:07:10.400 --> 00:07:13.400]  你不用做什麼你就是一個罪
[00:07:13.400 --> 00:07:14.400]  其實就是很悲慘
[00:07:14.400 --> 00:07:16.400]  什麼叫做原愛
[00:07:16.400 --> 00:07:20.400]  原愛的定義就是無論你做什麼都好
[00:07:20.400 --> 00:07:26.400]  都不會需要用你做什麼去換取上帝對你的愛
[00:07:26.400 --> 00:07:30.400]  你的愛生出來就是因為愛而生
[00:07:30.400 --> 00:07:32.400]  你的存在就是被愛
[00:07:32.400 --> 00:07:37.400]  而你也不需要再做任何更多的事情
[00:07:37.400 --> 00:07:41.400]  去到所謂賺取上帝而來的愛
[00:07:41.400 --> 00:07:45.400]  有很多時候我們的父母對待我們是需要這樣
[00:07:45.400 --> 00:07:50.400]  但是原愛就是上帝愛你並不需要任何理由
[00:07:50.400 --> 00:07:51.400]  因為你就是你
[00:07:51.400 --> 00:07:53.400]  上帝真的愛你
[00:07:53.400 --> 00:07:56.400]  你就不需要去做任何解釋
[00:07:56.400 --> 00:07:59.400]  因為這種愛他就會為生到底拯救到底
[00:07:59.400 --> 00:08:00.400]  大家想清楚一點
[00:08:00.400 --> 00:08:02.400]  如果你是以色列民
[00:08:02.400 --> 00:08:06.400]  其實我有一個教會的弟兄說
[00:08:06.400 --> 00:08:09.400]  既然上帝都愛得下手以色列民的話
[00:08:09.400 --> 00:08:12.400]  同福堂的弟兄姐妹都可以
[00:08:12.400 --> 00:08:13.400]  為什麼呢
[00:08:13.400 --> 00:08:16.400]  因為以色列民是還緊搏逆
[00:08:16.400 --> 00:08:20.400]  大家記得賣怨
[00:08:20.400 --> 00:08:22.400]  還記得春埃及的時候
[00:08:22.400 --> 00:08:25.400]  還想著埃及的那些吃火鍋
[00:08:25.400 --> 00:08:28.400]  我們明白整件事是忘恩負義
[00:08:28.400 --> 00:08:30.400]  忘記耶和華的恩惠
[00:08:30.400 --> 00:08:31.400]  你看看你旁邊那個
[00:08:31.400 --> 00:08:33.400]  看清楚一點他的質地
[00:08:33.400 --> 00:08:37.400]  其實他應該超越以色列民的敬虔程度
[00:08:37.400 --> 00:08:40.400]  所以上帝愛到以色列民
[00:08:40.400 --> 00:08:42.400]  你就明白愛到你
[00:08:42.400 --> 00:08:47.400]  愛到你和你為生不停ING
[00:08:47.400 --> 00:08:48.400]  去為生拯救你
[00:08:48.400 --> 00:08:52.400]  這就是公義的作為
[00:08:52.400 --> 00:08:55.400]  我很久以前
[00:08:55.400 --> 00:08:56.400]  真的很久
[00:08:56.400 --> 00:08:57.400]  我不知道大家有沒有看過
[00:08:57.400 --> 00:08:59.400]  CCTVB有一個節目
[00:08:59.400 --> 00:09:00.400]  就是
[00:09:00.400 --> 00:09:01.400]  不好意思TVB
[00:09:01.400 --> 00:09:07.400]  那個節目就是窮富翁大作戰
[00:09:07.400 --> 00:09:08.400]  有沒有看過
[00:09:08.400 --> 00:09:09.400]  你們沒看過
[00:09:09.400 --> 00:09:10.400]  可能還沒出生
[00:09:10.400 --> 00:09:12.400]  那個作戰就是這樣
[00:09:12.400 --> 00:09:13.400]  這個節目很有趣
[00:09:13.400 --> 00:09:16.400]  這個節目就找一些富翁
[00:09:16.400 --> 00:09:19.400]  就試一下做一個星期的貧窮人
[00:09:19.400 --> 00:09:23.400]  其實那個富翁是飲食集團的CEO
[00:09:23.400 --> 00:09:26.400]  所以就試一下做一個星期的貧窮人
[00:09:26.400 --> 00:09:30.400]  他容許他每天只用十塊錢
[00:09:30.400 --> 00:09:32.400]  每天只用十塊錢
[00:09:32.400 --> 00:09:33.400]  能不能夠生存得到
[00:09:33.400 --> 00:09:34.400]  而不是說笑
[00:09:34.400 --> 00:09:35.400]  真的要用十塊錢
[00:09:35.400 --> 00:09:37.400]  因為我們現在的貧窮指數
[00:09:37.400 --> 00:09:40.400]  已經去到這麼desperate的地步
[00:09:40.400 --> 00:09:41.400]  每天用十塊錢
[00:09:41.400 --> 00:09:43.400]  你能不能夠生存得到
[00:09:43.400 --> 00:09:45.400]  然後他就試一下睡板間房
[00:09:45.400 --> 00:09:46.400]  睡那些籠屋
[00:09:46.400 --> 00:09:50.400]  我還記得他要去到那一幕
[00:09:50.400 --> 00:09:55.400]  那一幕就是他要和那些阿姐去到劈借
[00:09:55.400 --> 00:09:57.400]  知不知道什麼叫劈借
[00:09:57.400 --> 00:09:58.400]  借資
[00:09:58.400 --> 00:09:59.400]  你需要有一個借的
[00:09:59.400 --> 00:10:01.400]  有一個借你就要劈開幾個東西
[00:10:01.400 --> 00:10:04.400]  然後就拿一些借資出來
[00:10:04.400 --> 00:10:08.400]  他就和他們一起蹲在地上去劈那個借
[00:10:08.400 --> 00:10:11.400]  那兩個阿姐就不斷地劈
[00:10:11.400 --> 00:10:16.400]  那個CEO劈了幾個東西就覺得腰酸背痛
[00:10:16.400 --> 00:10:18.400]  然後就問旁邊那個阿姐
[00:10:18.400 --> 00:10:20.400]  你每天都是這樣劈嗎
[00:10:20.400 --> 00:10:21.400]  你不累嗎
[00:10:21.400 --> 00:10:22.400]  你的腰不痛嗎
[00:10:22.400 --> 00:10:23.400]  然後阿姐就和他說
[00:10:23.400 --> 00:10:24.400]  我不管
[00:10:24.400 --> 00:10:25.400]  有借就劈了
[00:10:25.400 --> 00:10:27.400]  他就不斷地劈
[00:10:27.400 --> 00:10:29.400]  就變成他拿著那些借資
[00:10:29.400 --> 00:10:33.400]  賣到的錢其實真的很少
[00:10:33.400 --> 00:10:35.400]  但是你付的勞力真的很多
[00:10:35.400 --> 00:10:38.400]  然後他過了這個禮拜之後
[00:10:38.400 --> 00:10:40.400]  就搖身一變
[00:10:40.400 --> 00:10:41.400]  又變回以前的CEO
[00:10:41.400 --> 00:10:44.400]  他就深深體會貧窮人的狀態
[00:10:44.400 --> 00:10:46.400]  然後他採取一個措施
[00:10:46.400 --> 00:10:48.400]  在他旗下的飲食集團
[00:10:48.400 --> 00:10:52.400]  採取一個我們叫做代用飯券的措施
[00:10:52.400 --> 00:10:55.400]  大家有沒有知道什麼叫代用飯券
[00:10:55.400 --> 00:10:58.400]  就是每個分店就有40個額度
[00:10:58.400 --> 00:10:59.400]  30個額度
[00:10:59.400 --> 00:11:00.400]  50個額度
[00:11:00.400 --> 00:11:03.400]  每天免費送贈40盒飯
[00:11:03.400 --> 00:11:04.400]  30盒飯
[00:11:04.400 --> 00:11:05.400]  和50盒飯
[00:11:05.400 --> 00:11:09.400]  每一個進來分店的人
[00:11:09.400 --> 00:11:12.400]  只要和他說不需要入息審查
[00:11:12.400 --> 00:11:14.400]  只要和他說我想要一盒飯
[00:11:14.400 --> 00:11:18.400]  他的職員就能夠讓他有尊嚴地
[00:11:18.400 --> 00:11:20.400]  在餐廳吃那碟飯
[00:11:20.400 --> 00:11:22.400]  而是不用收錢
[00:11:22.400 --> 00:11:25.400]  讓他能夠叫什麼餐飲
[00:11:25.400 --> 00:11:27.400]  就什麼餐飲的情況
[00:11:27.400 --> 00:11:30.400]  每天30個額度40個額度
[00:11:30.400 --> 00:11:32.400]  他只不過在他的優惠位
[00:11:32.400 --> 00:11:34.400]  就是那個優惠的優惠位
[00:11:34.400 --> 00:11:37.400]  就賺少過幾千元的一天
[00:11:37.400 --> 00:11:41.400]  但是他能夠可以祝福到很多不同的貧窮人
[00:11:41.400 --> 00:11:45.400]  因為那些貧窮人真的一天只能夠用10元
[00:11:45.400 --> 00:11:47.400]  其實這樣
[00:11:47.400 --> 00:11:54.400]  這位附庸是履行什麼叫做上帝公義的作為
[00:11:54.400 --> 00:11:56.400]  原來很特別
[00:11:56.400 --> 00:11:59.400]  有一天我去了溫哥華
[00:11:59.400 --> 00:12:03.400]  看到我去教書
[00:12:03.400 --> 00:12:04.400]  去到一間教會
[00:12:04.400 --> 00:12:06.400]  我就講了這個見證
[00:12:06.400 --> 00:12:07.400]  講完這個見證
[00:12:07.400 --> 00:12:08.400]  有一個太太就走過來
[00:12:08.400 --> 00:12:09.400]  就說高牧師
[00:12:09.400 --> 00:12:12.400]  你知不知道你裡面的主角是我女婿
[00:12:12.400 --> 00:12:14.400]  我女婿
[00:12:14.400 --> 00:12:19.400]  但是我女婿現在還沒有信主
[00:12:19.400 --> 00:12:21.400]  但是我女婿信了主
[00:12:21.400 --> 00:12:23.400]  但是我女婿很有愛心
[00:12:23.400 --> 00:12:25.400]  對我很好之類的
[00:12:25.400 --> 00:12:26.400]  我就問他
[00:12:26.400 --> 00:12:29.400]  是不是比基督徒還要有愛心
[00:12:29.400 --> 00:12:31.400]  他說是啊
[00:12:31.400 --> 00:12:33.400]  其實真的很慚愧
[00:12:33.400 --> 00:12:34.400]  你講什麼都很慚愧
[00:12:34.400 --> 00:12:37.400]  有時候我們基督徒那個心的冰冷程度
[00:12:37.400 --> 00:12:40.400]  可以跨越以色列人都不一定
[00:12:40.400 --> 00:12:41.400]  原來有些人
[00:12:41.400 --> 00:12:43.400]  我們會活出公義
[00:12:43.400 --> 00:12:45.400]  我們一定要首先明白
[00:12:45.400 --> 00:12:48.400]  上帝的公義的作為的定義
[00:12:48.400 --> 00:12:49.400]  到底是什麼
[00:12:49.400 --> 00:12:53.400]  我們對弱勢一群往往三分鐘熱度
[00:12:53.400 --> 00:12:55.400]  我們喜歡一次性的行動
[00:12:55.400 --> 00:12:57.400]  完事之後就感謝讚美主
[00:12:57.400 --> 00:12:59.400]  祈禱就算了
[00:12:59.400 --> 00:13:00.400]  但經文說明
[00:13:00.400 --> 00:13:02.400]  真正的公義的作為
[00:13:02.400 --> 00:13:04.400]  是一個ING的維新
[00:13:04.400 --> 00:13:05.400]  一種的行動
[00:13:05.400 --> 00:13:07.400]  不是祈個靚禱就算了
[00:13:07.400 --> 00:13:09.400]  的一件這樣的事情
[00:13:09.400 --> 00:13:10.400]  這是第一點
[00:13:10.400 --> 00:13:11.400]  很想和大家分享
[00:13:11.400 --> 00:13:13.400]  第二點我們看看一個powerpoint
[00:13:13.400 --> 00:13:15.400]  第六到第七節
[00:13:15.400 --> 00:13:17.400]  他就這樣說
[00:13:17.400 --> 00:13:19.400]  我朝見耶和華
[00:13:19.400 --> 00:13:22.400]  在至高神面前跪拜
[00:13:22.400 --> 00:13:24.400]  當獻上什麼呢
[00:13:24.400 --> 00:13:27.400]  豈可獻一歲的牛毒為飯祭嗎
[00:13:27.400 --> 00:13:30.400]  耶和華喜喜悅千千的供養
[00:13:30.400 --> 00:13:32.400]  或是萬萬的柔和嗎
[00:13:32.400 --> 00:13:36.400]  我豈可為自己的罪過獻我的獎治嗎
[00:13:36.400 --> 00:13:40.400]  為心中的罪惡獻我身所生的嗎
[00:13:40.400 --> 00:13:43.400]  表面上這個經文
[00:13:43.400 --> 00:13:45.400]  其實真的看下去
[00:13:45.400 --> 00:13:47.400]  你問這些問題的人
[00:13:47.400 --> 00:13:50.400]  相信都非富則貴
[00:13:50.400 --> 00:13:52.400]  你想清楚一點
[00:13:52.400 --> 00:13:54.400]  哪有人在當時的時代
[00:13:54.400 --> 00:13:57.400]  真的可以獻上千千的供養
[00:13:57.400 --> 00:13:59.400]  萬萬的柔和呢
[00:13:59.400 --> 00:14:03.400]  你只能夠是那些富翁才能夠做到
[00:14:03.400 --> 00:14:05.400]  哪一個真的有錢
[00:14:05.400 --> 00:14:07.400]  可以獻一歲的牛毒呢
[00:14:07.400 --> 00:14:11.400]  這個毒是什麼呢
[00:14:11.400 --> 00:14:12.400]  牛毒呢
[00:14:12.400 --> 00:14:14.400]  你去吃的牛窩、牛一
[00:14:14.400 --> 00:14:16.400]  有分級的
[00:14:16.400 --> 00:14:18.400]  那些牛呢
[00:14:18.400 --> 00:14:20.400]  一歲的牛毒是最高級的
[00:14:20.400 --> 00:14:23.400]  有些花腩、有些鞭
[00:14:23.400 --> 00:14:24.400]  那些呢
[00:14:24.400 --> 00:14:27.400]  吃下去即溶的一種感覺
[00:14:27.400 --> 00:14:30.400]  這些他可以獻上
[00:14:30.400 --> 00:14:32.400]  然後他有句話
[00:14:32.400 --> 00:14:37.400]  豈可為自己的罪過去獻上獎治
[00:14:37.400 --> 00:14:41.400]  即是說要獻祭那個人覺得自己有罪
[00:14:41.400 --> 00:14:44.400]  然後就為了問祭司
[00:14:44.400 --> 00:14:46.400]  究竟我應該獻些什麼
[00:14:46.400 --> 00:14:49.400]  能夠上帝赦免我的罪
[00:14:49.400 --> 00:14:51.400]  其實你想清楚一點
[00:14:51.400 --> 00:14:53.400]  他問這個問題呢
[00:14:53.400 --> 00:14:56.400]  其實都不是想悔改的
[00:14:56.400 --> 00:14:58.400]  不是想悔改
[00:14:58.400 --> 00:15:01.400]  而是想著我有財、有勢
[00:15:01.400 --> 00:15:03.400]  有資源、有獎治
[00:15:03.400 --> 00:15:05.400]  如果能夠獻完之後
[00:15:05.400 --> 00:15:07.400]  KO到我的罪呢
[00:15:07.400 --> 00:15:09.400]  其實就OK了
[00:15:09.400 --> 00:15:11.400]  所以對這個人來說
[00:15:11.400 --> 00:15:13.400]  罪是什麼事情
[00:15:13.400 --> 00:15:17.400]  罪是一件程序和方法的問題
[00:15:17.400 --> 00:15:19.400]  似乎問題在於
[00:15:19.400 --> 00:15:21.400]  他外表的禮制
[00:15:21.400 --> 00:15:23.400]  只要祭司說一聲
[00:15:23.400 --> 00:15:25.400]  我獻上什麼
[00:15:25.400 --> 00:15:28.400]  就能夠KO那個罪
[00:15:28.400 --> 00:15:30.400]  然後就立即獻上
[00:15:30.400 --> 00:15:32.400]  這幾個方法
[00:15:32.400 --> 00:15:34.400]  是合乎程序、合乎情理
[00:15:34.400 --> 00:15:37.400]  是透過程序去賄賂上帝的行為
[00:15:37.400 --> 00:15:39.400]  只要外表程序做足
[00:15:39.400 --> 00:15:41.400]  上帝一定會赦免
[00:15:41.400 --> 00:15:43.400]  雖然自己有罪
[00:15:43.400 --> 00:15:45.400]  但只需要有財力、有程序
[00:15:45.400 --> 00:15:47.400]  就可以處理
[00:15:47.400 --> 00:15:49.400]  就無需要真心悔改
[00:15:49.400 --> 00:15:51.400]  所以這個人只有敬虔的外表
[00:15:51.400 --> 00:15:54.400]  可能為建制帶來很多好處
[00:15:54.400 --> 00:15:57.400]  因為他真的獻上千千的供養
[00:15:57.400 --> 00:15:59.400]  和萬萬的柔和
[00:15:59.400 --> 00:16:01.400]  沒有敬虔的實體
[00:16:01.400 --> 00:16:03.400]  這是一個內外不一
[00:16:03.400 --> 00:16:07.400]  但又喜歡去到聖殿香火鼎盛的人
[00:16:07.400 --> 00:16:10.400]  表面是一套
[00:16:10.400 --> 00:16:12.400]  心底裡沒有想過悔改
[00:16:12.400 --> 00:16:15.400]  如果我真的有財力
[00:16:15.400 --> 00:16:17.400]  我就能夠處理我的罪
[00:16:17.400 --> 00:16:19.400]  代表他會不會悔改
[00:16:19.400 --> 00:16:21.400]  他不會,他會繼續做那件事
[00:16:21.400 --> 00:16:23.400]  然後過了一個星期之後
[00:16:23.400 --> 00:16:25.400]  就問祭司
[00:16:25.400 --> 00:16:27.400]  我當獻上什麼
[00:16:27.400 --> 00:16:29.400]  他就獻上
[00:16:29.400 --> 00:16:31.400]  是一個周而復始的情況
[00:16:31.400 --> 00:16:37.400]  其實我們的生命有時都會這樣
[00:16:37.400 --> 00:16:41.400]  信仰對我們來說是一件生害物
[00:16:41.400 --> 00:16:43.400]  最重要是教會叫我們做的事
[00:16:43.400 --> 00:16:45.400]  做足就可以
[00:16:45.400 --> 00:16:47.400]  十一奉獻我有
[00:16:47.400 --> 00:16:49.400]  侍奉我有
[00:16:49.400 --> 00:16:51.400]  推音響OK
[00:16:51.400 --> 00:16:55.400]  打鼓多賣力
[00:16:55.400 --> 00:16:57.400]  當然我們剛才敬拜的弟兄姊妹
[00:16:57.400 --> 00:16:59.400]  其實他們有敬虔的愛抱
[00:16:59.400 --> 00:17:01.400]  還有敬虔的實體
[00:17:01.400 --> 00:17:03.400]  所以不要質疑他們
[00:17:03.400 --> 00:17:05.400]  但無論如何
[00:17:05.400 --> 00:17:07.400]  我們就會有一件這樣的事情
[00:17:07.400 --> 00:17:11.400]  就是我們以為做足了這些
[00:17:11.400 --> 00:17:15.400]  我們就可以免除上帝的問責
[00:17:15.400 --> 00:17:19.400]  然後我們就將我們的生命私底下去進行
[00:17:19.400 --> 00:17:21.400]  而私底下的進行
[00:17:21.400 --> 00:17:23.400]  那個贖罪券
[00:17:23.400 --> 00:17:25.400]  就是回到教會
[00:17:25.400 --> 00:17:27.400]  打完鼓就能夠贖罪
[00:17:27.400 --> 00:17:29.400]  然後做了十一奉獻
[00:17:29.400 --> 00:17:31.400]  到贖罪
[00:17:31.400 --> 00:17:33.400]  我再次說他們不是這樣的
[00:17:33.400 --> 00:17:35.400]  是這樣的事情
[00:17:35.400 --> 00:17:37.400]  變成我們的生命
[00:17:37.400 --> 00:17:39.400]  就是裡面一個你
[00:17:39.400 --> 00:17:41.400]  外面一個你
[00:17:41.400 --> 00:17:43.400]  我們開始變得
[00:17:43.400 --> 00:17:45.400]  degenerate
[00:17:45.400 --> 00:17:47.400]  兩個不同的個體
[00:17:47.400 --> 00:17:51.400]  我們活在一個分裂的狀態
[00:17:51.400 --> 00:17:55.400]  我自己在教會以前何嘗不是這樣
[00:17:55.400 --> 00:17:57.400]  我還記得
[00:17:57.400 --> 00:17:59.400]  我以前中六的時候
[00:17:59.400 --> 00:18:01.400]  做查經造象
[00:18:01.400 --> 00:18:03.400]  那時候我是很喜歡演戲的
[00:18:03.400 --> 00:18:07.400]  我以前是很差的
[00:18:07.400 --> 00:18:13.400]  我還記得那天團契有12個組員回來
[00:18:13.400 --> 00:18:15.400]  我帶他們查經
[00:18:15.400 --> 00:18:19.400]  然後我眼尾就看一看旁邊的組員
[00:18:19.400 --> 00:18:21.400]  旁邊的組員只有4個
[00:18:21.400 --> 00:18:23.400]  我就有12門徒
[00:18:23.400 --> 00:18:27.400]  然後就看到旁邊的4個的時候
[00:18:27.400 --> 00:18:31.400]  我心裡面就有一句話出來
[00:18:31.400 --> 00:18:33.400]  那句話就是說
[00:18:33.400 --> 00:18:35.400]  是我的魅力
[00:18:35.400 --> 00:18:39.400]  當然是我行啊
[00:18:39.400 --> 00:18:41.400]  旁邊的那些
[00:18:41.400 --> 00:18:43.400]  行啊?不行啊
[00:18:43.400 --> 00:18:45.400]  然後牧師走過
[00:18:45.400 --> 00:18:47.400]  就跟我說
[00:18:47.400 --> 00:18:49.400]  嘩!明謙你今天的組員很多人啊
[00:18:49.400 --> 00:18:53.400]  然後我就在牧師面前做了一件事
[00:18:53.400 --> 00:18:57.400]  感謝讚美主的恩典
[00:18:57.400 --> 00:19:01.400]  這些是上帝的作為
[00:19:01.400 --> 00:19:03.400]  你會不會覺得這些人很討人厭
[00:19:03.400 --> 00:19:07.400]  說一套做一套
