
[00:00:00.000 --> 00:00:05.000]  請姐妹們住來平安
[00:03:00.000 --> 00:03:04.000]  我們有這個規條的印象
[00:03:04.000 --> 00:03:07.000]  但典章這個翻譯
[00:03:07.000 --> 00:03:11.000]  一百年前真的令人頭疼
[00:03:11.000 --> 00:03:15.000]  其實我們香港人今天很容易明白
[00:03:15.000 --> 00:03:22.000]  因為我們在英國殖民地的法律、司法制度
[00:03:22.000 --> 00:03:27.000]  我們時時都說我們是海洋法、習慣法
[00:03:27.000 --> 00:03:29.000]  你們有沒有聽過這些名詞
[00:03:29.000 --> 00:03:34.000]  被告如果未曾判他有罪
[00:03:34.000 --> 00:03:38.000]  他需要證明自己沒有罪
[00:03:38.000 --> 00:03:44.000]  所有的疑點利益都歸於被告
[00:03:44.000 --> 00:03:45.000]  諸如此類
[00:03:45.000 --> 00:03:48.000]  這些我是以前在ICAC學習的
[00:03:48.000 --> 00:03:53.000]  其實舊約聖經都有這個傳統
[00:03:53.000 --> 00:03:57.000]  典章這個字在希伯來文
[00:03:57.000 --> 00:04:01.000]  其實是說有事發生
[00:04:01.000 --> 00:04:06.000]  有人吵吵、吵架、爭論
[00:04:06.000 --> 00:04:11.000]  帶到審判官的面前
[00:04:11.000 --> 00:04:15.000]  審判官怎樣判
[00:04:15.000 --> 00:04:18.000]  我們今天叫做案例
[00:04:18.000 --> 00:04:19.000]  有沒有聽過?
[00:04:19.000 --> 00:04:21.000]  可能你沒有聽過
[00:04:21.000 --> 00:04:23.000]  不過我們都懂得成語
[00:04:23.000 --> 00:04:25.000]  有先例可換
[00:04:25.000 --> 00:04:27.000]  甚麼是先例?
[00:04:27.000 --> 00:04:29.000]  這是法律的概念
[00:04:29.000 --> 00:04:36.000]  即是在習慣法、海洋法、香港的法律、司法制度
[00:04:36.000 --> 00:04:42.000]  法官判案為何這麼貴要請大律師?
[00:04:42.000 --> 00:04:46.000]  為何不可以找律師行的solicitor
[00:04:46.000 --> 00:04:50.000]  要找大律師英文叫甚麼?
[00:04:50.000 --> 00:04:51.000]  我都忘記了
[00:04:51.000 --> 00:04:53.000]  Barrister
[00:04:53.000 --> 00:04:55.000]  蘇格蘭叫Advocate
[00:04:55.000 --> 00:04:58.000]  因為你看他拍照
[00:04:58.000 --> 00:05:01.000]  背後有很大的圖書館
[00:05:01.000 --> 00:05:02.000]  很多書
[00:05:02.000 --> 00:05:04.000]  那些是甚麼?那些是案例
[00:05:04.000 --> 00:05:09.000]  他值錢的地方就是他能夠幫你找到
[00:05:09.000 --> 00:05:13.000]  在全世界這麼多年以來
[00:05:13.000 --> 00:05:17.000]  有關你這次的爭論
[00:05:17.000 --> 00:05:23.000]  法庭之前判過的先例
[00:05:23.000 --> 00:05:29.000]  法官聽到大律師的陳詞
[00:05:29.000 --> 00:05:34.000]  他就要考慮作為一個規範
[00:05:34.000 --> 00:05:41.000]  所以案例不是一些很刻板的條文規則
[00:05:41.000 --> 00:05:43.000]  剛剛相反
[00:05:43.000 --> 00:05:45.000]  如果用剛才我們的說法
[00:05:45.000 --> 00:05:48.000]  其實每一個案例都是一個故事
[00:05:48.000 --> 00:05:50.000]  都是一個事件
[00:05:50.000 --> 00:05:53.000]  都是一個真實發生的情況
[00:05:53.000 --> 00:06:01.000]  而判決就影響以後怎樣做
[00:06:01.000 --> 00:06:03.000]  這個叫典章
[00:06:03.000 --> 00:06:06.000]  尼康尼拉中文翻譯
[00:06:06.000 --> 00:06:09.000]  完全是一百年前這樣做
[00:06:09.000 --> 00:06:14.000]  希望現在新的譯本可以更正
[00:06:14.000 --> 00:06:18.000]  我選擇了今天試試看
[00:06:18.000 --> 00:06:20.000]  看時間容不容許
[00:06:20.000 --> 00:06:24.000]  就和大家討論七段
[00:06:24.000 --> 00:06:29.000]  在十二到二十八章裏面
[00:06:29.000 --> 00:06:36.000]  新明紀有關性別的案例
[00:06:36.000 --> 00:06:39.000]  這是我們希望做得到的
[00:06:39.000 --> 00:06:41.000]  不過時間過得真快
[00:06:41.000 --> 00:06:45.000]  我希望不要長期
[00:06:45.000 --> 00:06:51.000]  我想給你看的不是細節怎樣去解釋
[00:06:51.000 --> 00:06:57.000]  是大圖畫、方向、價值判斷
[00:06:57.000 --> 00:07:01.000]  是你心中的態度
[00:07:01.000 --> 00:07:03.000]  這個很重要
[00:07:03.000 --> 00:07:08.000]  因為我們平時很少去讀新明紀
[00:07:08.000 --> 00:07:12.000]  今天試試求主幫助
[00:07:12.000 --> 00:07:14.000]  很小的字
[00:07:14.000 --> 00:07:16.000]  大概你看不到的
[00:07:16.000 --> 00:07:19.000]  因為我們還未派回聖經
[00:07:19.000 --> 00:07:24.000]  所以我想把經文簡單讀給你聽
[00:07:24.000 --> 00:07:31.000]  十五章新明紀提到釋放奴隸
[00:07:31.000 --> 00:07:36.000]  你弟兄當中若有一個希伯來的男人
[00:07:36.000 --> 00:07:40.000]  或希伯來的女人賣給你
[00:07:40.000 --> 00:07:42.000]  服侍了你六年
[00:07:42.000 --> 00:07:44.000]  到了第七年
[00:07:44.000 --> 00:07:48.000]  你就要讓她自由離開你
[00:07:48.000 --> 00:07:51.000]  你讓她自由離開的時候
[00:07:51.000 --> 00:07:54.000]  不可以讓她空手而去
[00:07:54.000 --> 00:08:00.000]  要從你的羊群和牆、壓軸池當中
[00:08:00.000 --> 00:08:05.000]  取一些慷慨地送給她
[00:08:05.000 --> 00:08:08.000]  耶和華你的神怎樣賜福給你
[00:08:08.000 --> 00:08:11.000]  你也要照樣給她
[00:08:11.000 --> 00:08:15.000]  要記得你在埃及地作過勞瀑
[00:08:15.000 --> 00:08:19.000]  耶和華你的神救贖了你
[00:08:19.000 --> 00:08:24.000]  為此我今天將這事吩咐你
[00:08:24.000 --> 00:08:26.000]  她若對你說
[00:08:26.000 --> 00:08:28.000]  我不願意離開你
[00:08:28.000 --> 00:08:32.000]  因為她愛你和你的家
[00:08:32.000 --> 00:08:34.000]  並且她在你那裡很好
[00:08:34.000 --> 00:08:41.000]  你要拿鋁紙在門上穿透她的耳朵
[00:08:41.000 --> 00:08:45.000]  她就永遠成為你的勞瀑了
[00:08:45.000 --> 00:08:49.000]  你代婢女也要這樣
[00:08:49.000 --> 00:08:53.000]  你讓她從你那裡自由離開的時候
[00:08:53.000 --> 00:08:55.000]  不要看作困難
[00:08:55.000 --> 00:08:57.000]  因為她已服侍你六年
[00:08:57.000 --> 00:09:01.000]  相當於故宮雙倍的工錢
[00:09:01.000 --> 00:09:12.000]  耶和華你的神必在你所做一切的事上賜福給你
[00:09:12.000 --> 00:09:15.000]  舊約聖經上帝的訓誨
[00:09:15.000 --> 00:09:20.000]  是在一個現實、真實的世界當中
[00:09:20.000 --> 00:09:25.000]  不是在一個理想的童話世界
[00:09:25.000 --> 00:09:27.000]  沒有奴隸的
[00:09:27.000 --> 00:09:29.000]  一切平等的
[00:09:29.000 --> 00:09:31.000]  我喜歡這樣喊口號
[00:09:31.000 --> 00:09:34.000]  人世間不是這樣的
[00:09:34.000 --> 00:09:37.000]  你要推翻奴隸制度
[00:09:37.000 --> 00:09:40.000]  要流血、要革命
[00:09:40.000 --> 00:09:43.000]  林肯總統要內戰
[00:09:43.000 --> 00:09:46.000]  你懂得這些歷史事實
[00:09:46.000 --> 00:09:51.000]  聖經沒有鼓吹在以色列當中
[00:09:51.000 --> 00:09:53.000]  要廢除奴隸
[00:09:53.000 --> 00:09:55.000]  這裡你明白
[00:09:55.000 --> 00:10:05.000]  這個制度是因為有貧窮的希伯來男人或女人
[00:10:05.000 --> 00:10:07.000]  他們還不了債
[00:10:07.000 --> 00:10:08.000]  那怎麼辦呢?
[00:10:08.000 --> 00:10:10.000]  愛心搞定了
[00:10:10.000 --> 00:10:11.000]  免他債
[00:10:11.000 --> 00:10:13.000]  我們又在喊團契口號
[00:10:13.000 --> 00:10:15.000]  社會是不行的
[00:10:15.000 --> 00:10:18.000]  拖欠債就要拖
[00:10:18.000 --> 00:10:20.000]  要還的
[00:10:20.000 --> 00:10:22.000]  要賣的
[00:10:22.000 --> 00:10:26.000]  所以要賣身為奴還債
[00:10:26.000 --> 00:10:30.000]  這是唯一在古代世界的出路
[00:10:30.000 --> 00:10:33.000]  在這樣的情況下
[00:10:33.000 --> 00:10:36.000]  聖經的教導
[00:10:36.000 --> 00:10:39.000]  六年為限
[00:10:39.000 --> 00:10:40.000]  看到嗎?
[00:10:40.000 --> 00:10:46.000]  它限制了一個不理想的制度
[00:10:46.000 --> 00:10:47.000]  六年
[00:10:47.000 --> 00:10:49.000]  六年之後
[00:10:49.000 --> 00:10:52.000]  不問甚麼
[00:10:52.000 --> 00:10:54.000]  冰心的名言
[00:10:54.000 --> 00:10:56.000]  只因你是我的女兒
[00:10:56.000 --> 00:10:57.000]  有沒有讀過?
[00:10:57.000 --> 00:10:58.000]  小學的時候
[00:10:58.000 --> 00:11:00.000]  現在不讀這些泛民
[00:11:00.000 --> 00:11:01.000]  不為甚麼
[00:11:01.000 --> 00:11:05.000]  你就要讓他自由離開
[00:11:05.000 --> 00:11:08.000]  但你讓他離開的時候
[00:11:08.000 --> 00:11:13.000]  要慷慨不要讓他空手離開
[00:11:13.000 --> 00:11:17.000]  這是第二段所強調的
[00:11:17.000 --> 00:11:19.000]  你曾經做過奴僕
[00:11:19.000 --> 00:11:23.000]  也說你的神救贖你
[00:11:23.000 --> 00:11:25.000]  所以推己及人
[00:11:25.000 --> 00:11:31.000]  你今天怎樣對你的奴婢
[00:11:31.000 --> 00:11:33.000]  第三段
[00:11:33.000 --> 00:11:36.000]  原來最後的選擇
[00:11:36.000 --> 00:11:38.000]  不是在主人
[00:11:38.000 --> 00:11:40.000]  甚至不是在上帝那裡
[00:11:40.000 --> 00:11:42.000]  有沒有想過這個事實?
[00:11:42.000 --> 00:11:47.000]  原來對奴隸的制度
[00:11:47.000 --> 00:11:52.000]  一個最深層的顛覆
[00:11:52.000 --> 00:11:57.000]  是將最後的抉擇
[00:11:57.000 --> 00:12:01.000]  交給奴僕自己去決定
[00:12:01.000 --> 00:12:06.000]  他若對你說我不願意離開你
[00:12:06.000 --> 00:12:08.000]  所以我們不要以為
[00:12:08.000 --> 00:12:10.000]  做奴隸很淒涼
[00:12:10.000 --> 00:12:12.000]  其實不是的
[00:12:12.000 --> 00:12:14.000]  今天做外傭
[00:12:14.000 --> 00:12:19.000]  在家裡可以同桌吃飯
[00:12:19.000 --> 00:12:24.000]  小朋友喜歡他和媽媽不相上下
[00:12:24.000 --> 00:12:27.000]  是家人的一份子
[00:12:27.000 --> 00:12:32.000]  所以他若對你說我不想離開
[00:12:32.000 --> 00:12:34.000]  他愛你和你的家
[00:12:34.000 --> 00:12:36.000]  在你那裡很好
[00:12:36.000 --> 00:12:38.000]  那怎樣?
[00:12:38.000 --> 00:12:42.000]  一頸血要戳穿他耳朵
[00:12:42.000 --> 00:12:44.000]  你又在胡思亂想
[00:12:44.000 --> 00:12:47.000]  穿耳的弟兄姊妹
[00:12:47.000 --> 00:12:49.000]  我不用你舉手了
[00:12:49.000 --> 00:12:52.000]  看看是不是一頸血
[00:12:52.000 --> 00:12:55.000]  叫無痛穿耳
[00:12:55.000 --> 00:12:57.000]  有沒有聽過這四個字
[00:12:57.000 --> 00:12:59.000]  還不止穿一次
[00:12:59.000 --> 00:13:03.000]  隨時兩隻三隻一邊
[00:13:03.000 --> 00:13:08.000]  所以這不是一個虐待的記號
[00:13:08.000 --> 00:13:13.000]  這是一個等於今天無痛穿耳的目的是什麼
[00:13:13.000 --> 00:13:17.000]  戴很漂亮的裝飾耳環
[00:13:17.000 --> 00:13:22.000]  來表明他的身份象徵
[00:13:22.000 --> 00:13:24.000]  就是這麼簡單
[00:13:24.000 --> 00:13:28.000]  最重要的整段經文
[00:13:28.000 --> 00:13:32.000]  你看到男人女人
[00:13:32.000 --> 00:13:37.000]  你對婢女是一樣平等
[00:13:37.000 --> 00:13:39.000]  作為奴僕
[00:13:39.000 --> 00:13:44.000]  其實男性能夠出的力
[00:13:44.000 --> 00:13:48.000]  在農業的社會你可以想像
[00:13:48.000 --> 00:13:50.000]  不同角色適合
[00:13:50.000 --> 00:13:55.000]  所以在這段經文裡有特別加強
[00:13:55.000 --> 00:14:01.000]  提醒主人不要分男女
[00:14:01.000 --> 00:14:06.000]  有不同的價值對待
[00:14:06.000 --> 00:14:08.000]  Gender blind
[00:14:08.000 --> 00:14:10.000]  他是奴僕
[00:14:10.000 --> 00:14:14.000]  你就要慷慨地待他
[00:14:14.000 --> 00:14:16.000]  以至到最後結論
[00:14:16.000 --> 00:14:18.000]  耶和華你的神
[00:14:18.000 --> 00:14:26.000]  會在你一切所做的事上賜福給你
[00:14:26.000 --> 00:14:29.000]  上帝賜福給你原來不是看你回來
[00:14:29.000 --> 00:14:31.000]  宣邊堂崇拜准不准時
[00:14:31.000 --> 00:14:33.000]  奉獻多少
[00:14:33.000 --> 00:14:35.000]  有沒有侍奉
[00:14:35.000 --> 00:14:38.000]  上帝是看你怎樣對你的工人
[00:14:38.000 --> 00:14:40.000]  決定他怎樣賜福給你
[00:14:40.000 --> 00:14:42.000]  聖經如果不是這樣說
[00:14:42.000 --> 00:14:44.000]  我們從來都不是這樣想的
[00:14:44.000 --> 00:14:47.000]  因為民間宗教不是這樣教我們的
[00:14:47.000 --> 00:14:48.000]  看到嗎
[00:14:48.000 --> 00:14:55.000]  這是西明記第一段很精彩的教導
[00:14:55.000 --> 00:14:57.000]  第二段
[00:14:57.000 --> 00:14:59.000]  又是很小的字
[00:14:59.000 --> 00:15:01.000]  我讀給你聽
[00:15:01.000 --> 00:15:03.000]  你出去和仇敵作戰的時候
[00:15:03.000 --> 00:15:06.000]  耶和華你的神將他交在你的手中
[00:15:06.000 --> 00:15:09.000]  你就擄了他為俘虜
[00:15:09.000 --> 00:15:11.000]  若你在被擄的人中
[00:15:11.000 --> 00:15:13.000]  看見美麗的女子
[00:15:13.000 --> 00:15:16.000]  喜歡他要娶她為妻
[00:15:16.000 --> 00:15:19.000]  就可以帶她到你家去
[00:15:19.000 --> 00:15:21.000]  她要剪頭髮
[00:15:21.000 --> 00:15:22.000]  修指甲
[00:15:22.000 --> 00:15:25.000]  脫去被擄時穿的衣服
[00:15:25.000 --> 00:15:27.000]  住在你家裡
[00:15:27.000 --> 00:15:33.000]  為自己父母哀哭一個月
[00:15:33.000 --> 00:15:37.000]  然後你可以與她同房
[00:15:37.000 --> 00:15:39.000]  你作她的丈夫
[00:15:39.000 --> 00:15:42.000]  她作你的妻子
[00:15:42.000 --> 00:15:44.000]  以後你若不喜歡她
[00:15:44.000 --> 00:15:47.000]  就要讓她自由離開
[00:15:47.000 --> 00:15:51.000]  絕不可為錢把她賣了
[00:15:51.000 --> 00:15:55.000]  也不可把她當奴隸看待
[00:15:55.000 --> 00:15:59.000]  因為你已經佔有過她
[00:15:59.000 --> 00:16:01.000]  很陌生的經文
[00:16:01.000 --> 00:16:03.000]  今天與我們無關
[00:16:03.000 --> 00:16:04.000]  我們不打仗
[00:16:04.000 --> 00:16:07.000]  打仗只是用無人飛機去打
[00:16:07.000 --> 00:16:09.000]  不是,用鑽地的炸彈
[00:16:09.000 --> 00:16:12.000]  全部都是遙遠控制的
[00:16:12.000 --> 00:16:13.000]  我再說
[00:16:13.000 --> 00:16:18.000]  聖經的教導是在一個現實的世界當中
[00:16:18.000 --> 00:16:20.000]  不是一個理想
[00:16:20.000 --> 00:16:21.000]  關上門
[00:16:21.000 --> 00:16:23.000]  到深山野嶺
[00:16:23.000 --> 00:16:24.000]  不是,是神山
[00:16:24.000 --> 00:16:26.000]  與上帝很親近
[00:16:26.000 --> 00:16:27.000]  40天退休不夠
[00:16:27.000 --> 00:16:29.000]  40年一生都住在那裡
[00:16:29.000 --> 00:16:31.000]  沒有戰爭
[00:16:31.000 --> 00:16:33.000]  這樣聖經是沒有意思的
[00:16:33.000 --> 00:16:35.000]  大部分人經歷不到
[00:16:35.000 --> 00:16:38.000]  一句你出去打仗的時候
[00:16:38.000 --> 00:16:40.000]  很實際
[00:16:40.000 --> 00:16:42.000]  所以你今天看新聞
[00:16:42.000 --> 00:16:44.000]  你明白舊約、聖經
[00:16:44.000 --> 00:16:48.000]  就是在今天這樣的處境當中
[00:16:48.000 --> 00:16:50.000]  加沙戰爭
[00:16:50.000 --> 00:16:52.000]  內塔尼亞湖
[00:16:52.000 --> 00:16:55.000]  怎麼可以是神的兒女
[00:16:55.000 --> 00:16:58.000]  將政治與宗教分開
[00:16:58.000 --> 00:17:01.000]  上帝揀選的不是今天以色列的政府
[00:17:01.000 --> 00:17:02.000]  你搞錯了
[00:17:02.000 --> 00:17:04.000]  你明白我的意思嗎
[00:17:04.000 --> 00:17:06.000]  今天有戰爭
[00:17:06.000 --> 00:17:08.000]  昔日一樣有戰爭
[00:17:08.000 --> 00:17:09.000]  那個痛苦
[00:17:09.000 --> 00:17:11.000]  那個不理想
[00:17:11.000 --> 00:17:13.000]  那個矛盾
[00:17:13.000 --> 00:17:15.000]  那些衝突
[00:17:15.000 --> 00:17:17.000]  一樣的
[00:17:17.000 --> 00:17:19.000]  你將內塔尼亞湖
[00:17:19.000 --> 00:17:21.000]  改為大衛
[00:17:21.000 --> 00:17:24.000]  改為摩西約書亞
[00:17:24.000 --> 00:17:26.000]  改為薩姆爾
[00:17:26.000 --> 00:17:28.000]  薩姆爾
[00:17:28.000 --> 00:17:29.000]  你在主要行業
[00:17:29.000 --> 00:17:31.000]  還有哪個英雄人物
[00:17:31.000 --> 00:17:34.000]  現實的世界
[00:17:34.000 --> 00:17:37.000]  戰爭
[00:17:37.000 --> 00:17:39.000]  在昔日
[00:17:39.000 --> 00:17:42.000]  沒有職業的軍隊
[00:17:42.000 --> 00:17:46.000]  沒有按時候銀行
[00:17:46.000 --> 00:17:49.000]  自動轉賬、出糧
[00:17:49.000 --> 00:17:52.000]  你搶到多少
[00:17:52.000 --> 00:17:58.000]  那個就是你用命搏回來的酬勞
[00:17:58.000 --> 00:18:01.000]  所以衝鋒陷陣
[00:18:01.000 --> 00:18:04.000]  攻城掠地
[00:18:04.000 --> 00:18:05.000]  誰肯去
[00:18:05.000 --> 00:18:06.000]  先死的
[00:18:06.000 --> 00:18:09.000]  搶得最多
[00:18:09.000 --> 00:18:11.000]  太平天國
[00:18:11.000 --> 00:18:13.000]  曾國藩的弟弟
[00:18:13.000 --> 00:18:15.000]  曾國荃
[00:18:15.000 --> 00:18:18.000]  帶領他自己的軍隊
[00:18:18.000 --> 00:18:21.000]  攻入南京
[00:18:21.000 --> 00:18:24.000]  接著上午
[00:18:24.000 --> 00:18:27.000]  就接給北京
[00:18:27.000 --> 00:18:29.000]  稱政府
[00:18:29.000 --> 00:18:31.000]  原來太平天國
[00:18:31.000 --> 00:18:34.000]  是窮到空的
[00:18:34.000 --> 00:18:36.000]  整個南京城
[00:18:36.000 --> 00:18:39.000]  都沒有東西的
[00:18:39.000 --> 00:18:41.000]  哪有
[00:18:41.000 --> 00:18:43.000]  大家看到的就是
[00:18:43.000 --> 00:18:45.000]  夜深的船
[00:18:45.000 --> 00:18:48.000]  醉得吃水很深
[00:18:48.000 --> 00:18:51.000]  這樣駛回鄉下
[00:18:51.000 --> 00:18:54.000]  這就是戰爭的現實
[00:18:54.000 --> 00:18:56.000]  回到家裡
[00:18:56.000 --> 00:18:58.000]  不是今天新聞報道
[00:18:58.000 --> 00:19:00.000]  乾淨手乾腳
[00:19:00.000 --> 00:19:01.000]  炸兩個炸彈
[00:19:01.000 --> 00:19:02.000]  不是的
[00:19:02.000 --> 00:19:03.000]  是用命去搏
[00:19:03.000 --> 00:19:05.000]  所以這裡說的是一個
[00:19:05.000 --> 00:19:08.000]  年輕的軍人
[00:19:08.000 --> 00:19:10.000]  一個士兵
[00:19:10.000 --> 00:19:12.000]  衝鋒陷陣
[00:19:12.000 --> 00:19:15.000]  他搶到一個女孩回來
[00:19:15.000 --> 00:19:17.000]  他還沒結婚
[00:19:17.000 --> 00:19:18.000]  他喜歡她
[00:19:18.000 --> 00:19:19.000]  那怎麼辦
[00:19:19.000 --> 00:19:20.000]  不行
[00:19:20.000 --> 00:19:21.000]  你很能幹
[00:19:21.000 --> 00:19:23.000]  我們道德高地
[00:19:23.000 --> 00:19:24.000]  很多東西說
[00:19:24.000 --> 00:19:26.000]  在當時的世界
[00:19:26.000 --> 00:19:28.000]  是可以的
[00:19:28.000 --> 00:19:31.000]  所以上帝在新明紀裡
[00:19:31.000 --> 00:19:35.000]  教他應該怎樣做
[00:19:35.000 --> 00:19:38.000]  對待這個女孩
[00:19:38.000 --> 00:19:42.000]  你可以娶她為妻
[00:19:42.000 --> 00:19:47.000]  但是你要讓她安頓下來
[00:19:47.000 --> 00:19:52.000]  你要讓她在你家裡住一個月
[00:19:52.000 --> 00:19:55.000]  你不可以碰她
[00:19:55.000 --> 00:19:56.000]  我買了她回來
[00:19:56.000 --> 00:19:57.000]  我搶了她回來
[00:19:57.000 --> 00:19:58.000]  她是我的了
[00:19:58.000 --> 00:19:59.000]  但是那一個月
[00:19:59.000 --> 00:20:00.000]  你要尊重她
[00:20:00.000 --> 00:20:02.000]  她是你的客人
[00:20:02.000 --> 00:20:04.000]  你要好好對待她
[00:20:04.000 --> 00:20:05.000]  剪頭髮
[00:20:05.000 --> 00:20:06.000]  修指甲
[00:20:06.000 --> 00:20:08.000]  這個真的很精彩
[00:20:08.000 --> 00:20:10.000]  不知道有沒有可以查的
[00:20:10.000 --> 00:20:14.000]  要換新的衣服
[00:20:14.000 --> 00:20:16.000]  但是重點是
[00:20:16.000 --> 00:20:20.000]  讓她可以有這個月的時間
[00:20:20.000 --> 00:20:22.000]  做什麼呢
[00:20:22.000 --> 00:20:29.000]  哀哭她戰爭死去的家人
[00:20:29.000 --> 00:20:31.000]  多餘的
[00:20:31.000 --> 00:20:32.000]  弄色水的
[00:20:32.000 --> 00:20:33.000]  你不要管
[00:20:33.000 --> 00:20:36.000]  這是上帝的吩咐
[00:20:36.000 --> 00:20:40.000]  然後你可以與她同房
[00:20:40.000 --> 00:20:42.000]  她是你的妻子
[00:20:42.000 --> 00:20:44.000]  你是她的丈夫
[00:20:44.000 --> 00:20:47.000]  但她不再是你的奴隸
[00:20:47.000 --> 00:20:49.000]  所以是
[00:20:49.000 --> 00:20:52.000]  摩西律法容許離婚
[00:20:52.000 --> 00:20:54.000]  以後你不喜歡她
[00:20:54.000 --> 00:20:58.000]  你要讓她自由離開
[00:20:58.000 --> 00:20:59.000]  不可以說
[00:20:59.000 --> 00:21:00.000]  你本來是我奴隸
[00:21:00.000 --> 00:21:02.000]  現在賣了你
[00:21:02.000 --> 00:21:03.000]  繼續做奴隸
[00:21:03.000 --> 00:21:04.000]  不可以了
[00:21:04.000 --> 00:21:06.000]  她是你的妻子
[00:21:06.000 --> 00:21:08.000]  這個身份
[00:21:08.000 --> 00:21:10.000]  你要記得
[00:21:10.000 --> 00:21:12.000]  要善待
[00:21:12.000 --> 00:21:13.000]  要尊重
[00:21:13.000 --> 00:21:16.000]  甚至對方只是一個
[00:21:16.000 --> 00:21:22.000]  任由你擺佈的俘虜
[00:21:22.000 --> 00:21:25.000]  這是她原本的身份
[00:21:25.000 --> 00:21:27.000]  好
[00:21:27.000 --> 00:21:29.000]  除二十一章之後
[00:21:29.000 --> 00:21:34.000]  更精彩的兩段
[00:21:34.000 --> 00:21:37.000]  我們都不知道說什麼
[00:21:37.000 --> 00:21:39.000]  我讀給你聽
[00:21:39.000 --> 00:21:41.000]  人有兩個妻子
[00:21:41.000 --> 00:21:42.000]  一個她喜歡
[00:21:42.000 --> 00:21:44.000]  一個她不喜歡
[00:21:44.000 --> 00:21:47.000]  他們都為她生了兒子
[00:21:47.000 --> 00:21:52.000]  長子是她不喜歡的妻子所生
[00:21:52.000 --> 00:21:56.000]  到了分產業給兒子的時候
[00:21:56.000 --> 00:22:02.000]  不可以將自己喜歡的妻子所生的兒子
[00:22:02.000 --> 00:22:04.000]  立為長子
[00:22:04.000 --> 00:22:07.000]  在她失寵的妻子所生
[00:22:07.000 --> 00:22:10.000]  本來的長子之上
[00:22:10.000 --> 00:22:16.000]  她必須認失寵妻子所生的兒子為長子
[00:22:16.000 --> 00:22:20.000]  將所有產業給他相分
[00:22:20.000 --> 00:22:24.000]  因為這個兒子是她當年的時候生的
[00:22:24.000 --> 00:22:29.000]  長子的名分應當是她的
[00:22:29.000 --> 00:22:33.000]  你記得《創世紀》最出名的例子嗎?
[00:22:33.000 --> 00:22:35.000]  雅各
[00:22:35.000 --> 00:22:39.000]  長子是劉弁尼雅所生的
[00:22:39.000 --> 00:22:40.000]  雅各說
[00:22:40.000 --> 00:22:43.000]  這個不是我想娶的太太
[00:22:43.000 --> 00:22:45.000]  所以她堅持
[00:22:45.000 --> 00:22:50.000]  拉傑所生的弱嬰才是長子
[00:22:50.000 --> 00:22:52.000]  臨終之前
[00:22:52.000 --> 00:22:54.000]  將弱失兩個兒子
[00:22:54.000 --> 00:22:57.000]  馬拿西爾法蓮
[00:22:57.000 --> 00:23:00.000]  adopt了做自己的兒子
[00:23:00.000 --> 00:23:01.000]  做什麼事呢?
[00:23:01.000 --> 00:23:07.000]  到分地兩個支派相分
[00:23:07.000 --> 00:23:08.000]  懂得讀聖經
[00:23:08.000 --> 00:23:11.000]  你就明白生命機
[00:23:11.000 --> 00:23:12.000]  隔了很久了
[00:23:12.000 --> 00:23:15.000]  十二個支派都一直在
[00:23:15.000 --> 00:23:18.000]  但是上帝說
[00:23:18.000 --> 00:23:20.000]  可一不可再
