
[00:00:00.000 --> 00:00:07.500]  我們今天會繼續思想喪禧區裏有關家庭的信息
[00:02:19.100 --> 00:02:22.100]  香港的社聯曾經做研究
[00:02:22.100 --> 00:02:25.100]  研究香港很多不同方面的發展
[00:02:25.100 --> 00:02:29.100]  包括了無論交通、教育或者經濟等等
[00:02:29.100 --> 00:02:33.100]  這些發展一般都是向上的指數
[00:02:33.100 --> 00:02:35.100]  正面的指數
[00:02:35.100 --> 00:02:39.100]  但調查香港的家庭的團結指數
[00:02:39.100 --> 00:02:41.100]  或者說凝聚力的指數
[00:02:41.100 --> 00:02:44.100]  每一次的調查都是負數
[00:02:44.100 --> 00:02:48.100]  1998年到2006年
[00:02:48.100 --> 00:02:51.100]  中間有五次這樣的調查
[00:02:51.100 --> 00:02:57.100]  1998年家庭的團結指數是負73
[00:02:57.100 --> 00:02:59.100]  已經是負數
[00:02:59.100 --> 00:03:01.100]  其他的指數全部是正的指數
[00:03:01.100 --> 00:03:06.100]  然後逐年下降到2006年
[00:03:06.100 --> 00:03:09.100]  是負535
[00:03:09.100 --> 00:03:12.100]  今年我沒有新的數字
[00:03:12.100 --> 00:03:15.100]  我相信是比這個數字更加低
[00:03:15.100 --> 00:03:20.100]  這個數字是特別就著家庭裏面的暴力情況加暴
[00:03:20.100 --> 00:03:23.100]  以及就著很多的離婚個案等等的因素
[00:03:23.100 --> 00:03:26.100]  來研究出來的一個指數
[00:03:26.100 --> 00:03:28.100]  這些事情讓我們察覺
[00:03:28.100 --> 00:03:32.100]  其實真的在家庭當中有很多很多的衝擊
[00:03:32.100 --> 00:03:36.100]  很多的惡的事、罪的事情在家庭出現
[00:03:36.100 --> 00:03:39.100]  而你和我在我們的家庭當中
[00:03:39.100 --> 00:03:42.100]  我們真的求神保護我們的家庭
[00:03:42.100 --> 00:03:44.100]  亦都靠著神的恩典
[00:03:44.100 --> 00:03:48.100]  我們可以建立神給我們的家庭關係
[00:03:48.100 --> 00:03:50.100]  是一個美善的關係
[00:03:50.100 --> 00:03:53.100]  所以不單單是一個新年度的主題
[00:03:53.100 --> 00:03:55.100]  而是真是我們的需要
[00:03:55.100 --> 00:03:58.100]  我們求神保守我們的家
[00:03:58.100 --> 00:04:00.100]  無論我們原生的家庭
[00:04:00.100 --> 00:04:03.100]  或者我們自己可能在結婚之後的家庭
[00:04:03.100 --> 00:04:06.100]  求神讓我們的家庭在神面前蒙恩
[00:04:06.100 --> 00:04:10.100]  領受神要給我們的那種真正的美好
[00:04:10.100 --> 00:04:13.100]  而今天我們讀的聖經是第三章
[00:04:13.100 --> 00:04:14.100]  我們感謝神
[00:04:14.100 --> 00:04:16.100]  聖經是神所默示的
[00:04:16.100 --> 00:04:18.100]  神讓我們知道在創世的時候
[00:04:18.100 --> 00:04:22.100]  神當時如何和人相處
[00:04:22.100 --> 00:04:25.100]  亦都讓我們知道罪如何進入家庭
[00:04:25.100 --> 00:04:27.100]  首先我們思想的就是
[00:04:27.100 --> 00:04:29.100]  罪開始的時候
[00:04:29.100 --> 00:04:34.100]  因為殺彈誘惑人而罪開始進入家庭
[00:04:34.100 --> 00:04:36.100]  我們大家一起看第三章第一節
[00:04:38.100 --> 00:04:40.100]  第三章第一節說到
[00:04:40.100 --> 00:04:44.100]  耶和華神所造你們所有的活物中
[00:04:44.100 --> 00:04:46.100]  蛇是最狡猾的
[00:04:46.100 --> 00:04:47.100]  蛇對女人說
[00:04:47.100 --> 00:04:52.100]  神真的說過你們不可吃圓中任何樹上的果子嗎?
[00:04:52.100 --> 00:04:56.100]  這裡說到的蛇當然不是一般的蛇
[00:04:56.100 --> 00:04:59.100]  因為這條蛇會說話
[00:04:59.100 --> 00:05:02.100]  它會人的說話
[00:05:02.100 --> 00:05:05.100]  也就是它似乎明白神對人的吩咐
[00:05:05.100 --> 00:05:08.100]  所以它才能扭曲神的說話
[00:05:08.100 --> 00:05:12.100]  所以很多人一看這段經文就明白
[00:05:12.100 --> 00:05:14.100]  這裡所說的蛇
[00:05:14.100 --> 00:05:19.100]  是以蛇作為魔鬼殺彈的代表
[00:05:19.100 --> 00:05:22.100]  或者說是一個表象
[00:05:22.100 --> 00:05:28.100]  它所表達的是殺彈對人的試探
[00:05:28.100 --> 00:05:30.100]  有些聖經學者甚至說
[00:05:30.100 --> 00:05:34.100]  當時可能是殺彈附身在蛇身上
[00:05:34.100 --> 00:05:36.100]  用來引誘人
[00:05:36.100 --> 00:05:38.100]  無論如何所說的話
[00:05:38.100 --> 00:05:41.100]  是魔鬼對人的引誘
[00:05:41.100 --> 00:05:43.100]  對人的欺騙
[00:05:43.100 --> 00:05:46.100]  你可以看看殺彈的伎倆是怎樣的
[00:05:46.100 --> 00:05:48.100]  你剛才看到的就是說
[00:05:48.100 --> 00:05:56.100]  神真的說過你們不可吃圓中任何樹上的果子嗎?
[00:05:56.100 --> 00:05:59.100]  這裡將神所說過的話
[00:05:59.100 --> 00:06:01.100]  變成一些很不認真
[00:06:01.100 --> 00:06:03.100]  很輕易隨便說的話
[00:06:03.100 --> 00:06:05.100]  你以為神真的這樣說嗎?
[00:06:05.100 --> 00:06:06.100]  未必的
[00:06:06.100 --> 00:06:10.100]  神未必很認真地跟你說這句話
[00:06:10.100 --> 00:06:13.100]  這是蛇的意思
[00:06:13.100 --> 00:06:17.100]  你會發覺這句話其實背後是一種感情的表達
[00:06:17.100 --> 00:06:18.100]  什麼感情呢?
[00:06:18.100 --> 00:06:20.100]  很替女人不值
[00:06:20.100 --> 00:06:22.100]  為她抱不平
[00:06:22.100 --> 00:06:26.100]  上帝竟然不讓你吃圓中所謂的果子
[00:06:27.100 --> 00:06:33.100]  是令女士感覺好像現在這條蛇很同情她
[00:06:33.100 --> 00:06:36.100]  因此按照這種同情
[00:06:36.100 --> 00:06:39.100]  當時女人就這樣回答蛇
[00:06:39.100 --> 00:06:40.100]  第二節
[00:06:40.100 --> 00:06:43.100]  女人對蛇說圓中樹上的果子
[00:06:43.100 --> 00:06:46.100]  我們都可以覺得自己很聰明
[00:06:46.100 --> 00:06:50.100]  因為可以解答蛇一些不清楚的事情
[00:06:50.100 --> 00:06:51.100]  然後接著說
[00:06:51.100 --> 00:06:54.100]  只有圓中那棵樹上的果子
[00:06:54.100 --> 00:06:58.100]  神曾經說過你們不可吃也不可摸
[00:06:58.100 --> 00:07:00.100]  免得你們死
[00:07:00.100 --> 00:07:03.100]  這句話是誰說的?
[00:07:03.100 --> 00:07:05.100]  是神說的
[00:07:05.100 --> 00:07:12.100]  你看清楚前面第二章第十七節
[00:07:12.100 --> 00:07:17.100]  神說只是那枝善惡樹的果子你不可吃
[00:07:17.100 --> 00:07:21.100]  因為你吃的時候你必要死
[00:07:21.100 --> 00:07:25.100]  神有沒有說你不准摸那棵樹?
[00:07:25.100 --> 00:07:26.100]  沒有
[00:07:26.100 --> 00:07:28.100]  是女人說的
[00:07:28.100 --> 00:07:31.100]  似乎突然間她都覺得神不是很合理
[00:07:31.100 --> 00:07:37.100]  將一些神母提出的話強加在神身上
[00:07:37.100 --> 00:07:42.100]  你看神說不要摸摸到就要死
[00:07:42.100 --> 00:07:45.100]  還不是不合理?
[00:07:45.100 --> 00:07:48.100]  甚至有一種態度好像覺得神在威嚇我
[00:07:48.100 --> 00:07:53.100]  如果你摸就必要死免得你們死
[00:07:53.100 --> 00:07:59.100]  在當時似乎這位霞娃心裏已經開始有些對神的懷疑
[00:07:59.100 --> 00:08:02.100]  基於剛才撒旦所說的話
[00:08:02.100 --> 00:08:06.100]  她說如果我們摸我們都會死
[00:08:06.100 --> 00:08:09.100]  在這個情況之下撒旦再進一步
[00:08:09.100 --> 00:08:12.100]  你再看第四節
[00:08:12.100 --> 00:08:15.100]  蛇對女人說你們決不會死
[00:08:15.100 --> 00:08:18.100]  因為神知道你們吃那果子的時候
[00:08:18.100 --> 00:08:20.100]  你們的眼睛就開了
[00:08:20.100 --> 00:08:24.100]  你們會像神一樣能知道善惡
[00:08:24.100 --> 00:08:28.100]  蛇進一步扭曲神的說話
[00:08:28.100 --> 00:08:30.100]  去否定神的說話
[00:08:30.100 --> 00:08:32.100]  神說你必定死
[00:08:32.100 --> 00:08:34.100]  但蛇怎麼說呢?
[00:08:34.100 --> 00:08:35.100]  你不一定死的
[00:08:35.100 --> 00:08:37.100]  你不會死的
[00:08:37.100 --> 00:08:40.100]  她公開地否定了神的說話
[00:08:40.100 --> 00:08:45.100]  以及將神的說話動機抹黑了她
[00:08:45.100 --> 00:08:47.100]  我們最近常常說的說話
[00:08:47.100 --> 00:08:49.100]  她為什麼不讓你吃呢?
[00:08:49.100 --> 00:08:50.100]  因為她很害怕
[00:08:50.100 --> 00:08:52.100]  你吃了之後好像她那麼厲害
[00:08:52.100 --> 00:08:54.100]  她其實不是愛你的
[00:08:54.100 --> 00:08:57.100]  最好的她留給自己不給你
[00:08:57.100 --> 00:09:00.100]  是將神的動機抹黑了
[00:09:00.100 --> 00:09:02.100]  在這個時候
[00:09:02.100 --> 00:09:05.100]  突然你發覺從第六節開始
[00:09:05.100 --> 00:09:08.100]  蛇去了哪裡呢?
[00:09:08.100 --> 00:09:11.100]  突然消失了
[00:09:11.100 --> 00:09:14.100]  蛇突然不在這個場景裡
[00:09:14.100 --> 00:09:18.100]  你發覺在當時蛇所要做的事情
[00:09:18.100 --> 00:09:23.100]  最重要就是令人懷疑上帝
[00:09:23.100 --> 00:09:26.100]  令人不能信任上帝
[00:09:26.100 --> 00:09:30.100]  懷疑她所說的話是否認真的
[00:09:30.100 --> 00:09:33.100]  懷疑她是否很合理
[00:09:33.100 --> 00:09:35.100]  甚至懷疑她對人的愛
[00:09:35.100 --> 00:09:37.100]  然後她消失
[00:09:37.100 --> 00:09:41.100]  她有沒有提議你摘果子吃呢?
[00:09:41.100 --> 00:09:43.100]  她不用提議的
[00:09:43.100 --> 00:09:46.100]  當人內心失去對神的信任的時候
[00:09:46.100 --> 00:09:51.100]  她就會自動去做違背神的事情
[00:09:51.100 --> 00:09:53.100]  這就是那個情況
[00:09:53.100 --> 00:09:58.100]  因此你描寫女人伸手摘了禁果
[00:09:58.100 --> 00:09:59.100]  各位靈異姐妹
[00:09:59.100 --> 00:10:05.100]  撒旦的伎倆今天仍然在人當中施戰
[00:10:05.100 --> 00:10:09.100]  你要嘗試留心一些自己的意念
[00:10:09.100 --> 00:10:12.100]  為什麼神不讓我遇到這個病呢?
[00:10:12.100 --> 00:10:13.100]  是不是他不愛我
[00:10:13.100 --> 00:10:16.100]  所以讓我失去一份工作
[00:10:16.100 --> 00:10:22.100]  是不是他所說的話不是真實的
[00:10:22.100 --> 00:10:26.100]  這些意念會令人失去對神的信任
[00:10:26.100 --> 00:10:30.100]  因此會做一些事情去違背上帝
[00:10:30.100 --> 00:10:31.100]  各位靈異姐妹
[00:10:31.100 --> 00:10:34.100]  留心撒旦的工作是真實的
[00:10:34.100 --> 00:10:39.100]  好像咆哮的獅子去尋找那些可以被吞吃的
[00:10:39.100 --> 00:10:41.100]  哪些是不可以被吞吃的呢?
[00:10:41.100 --> 00:10:45.100]  是那些堅持相信神是可信任
[00:10:45.100 --> 00:10:48.100]  祂的慈愛是不會改變
[00:10:48.100 --> 00:10:51.100]  然後能勝過惡者的試探
[00:10:51.100 --> 00:10:54.100]  在當時這位女人
[00:10:54.100 --> 00:10:56.100]  她受到試探
[00:10:56.100 --> 00:10:58.100]  再進入了她的內心
[00:10:58.100 --> 00:11:00.100]  然後我們再看
[00:11:00.100 --> 00:11:02.100]  再進入人的內心之後
[00:11:02.100 --> 00:11:07.100]  就破壞了人與人之間和人神之間的關係
[00:11:07.100 --> 00:11:12.100]  大家看第七節
[00:11:12.100 --> 00:11:17.100]  「而人的眼睛就開了,才知道自己是赤身露體的。」
[00:11:17.100 --> 00:11:22.100]  在當時他們突然間很清楚意識到赤身露體
[00:11:22.100 --> 00:11:25.100]  沒錯,之前說到第二章第十五節
[00:11:25.100 --> 00:11:27.100]  他們都知道的
[00:11:27.100 --> 00:11:30.100]  不過在當時他們完全沒有羞恥的感覺
[00:11:30.100 --> 00:11:35.100]  在這個時候他們突然間很羞恥、很害怕
[00:11:35.100 --> 00:11:37.100]  你會發覺之前所描述的
[00:11:37.100 --> 00:11:40.100]  兩個人之間一種很坦然的
[00:11:40.100 --> 00:11:42.100]  沒有隔膜的關係
[00:11:42.100 --> 00:11:44.100]  突然間消失了
[00:11:44.100 --> 00:11:46.100]  又發覺那種同真
[00:11:46.100 --> 00:11:48.100]  面對對方
[00:11:48.100 --> 00:11:50.100]  仍然可以很坦然
[00:11:50.100 --> 00:11:54.100]  那種單純的天真
[00:11:54.100 --> 00:11:56.100]  消失了
[00:11:56.100 --> 00:11:59.100]  突然間你發覺當聚進人的內心的時候
[00:11:59.100 --> 00:12:02.100]  心思都被污染了
[00:12:02.100 --> 00:12:07.100]  用扭曲了的眼光去看自己、去看人
[00:12:07.100 --> 00:12:09.100]  因此看到的時候
[00:12:09.100 --> 00:12:14.100]  他就覺得羞恥、覺得害怕
[00:12:14.100 --> 00:12:16.100]  一個家庭
[00:12:16.100 --> 00:12:19.100]  家庭裏面的一位太太突然間發覺丈夫最近很大變化
[00:12:19.100 --> 00:12:21.100]  不肯跟自己說話
[00:12:21.100 --> 00:12:24.100]  經常都自己一個人不肯聊天
[00:12:24.100 --> 00:12:26.100]  一開口就罵人
[00:12:26.100 --> 00:12:30.100]  到處指責自己的子女、指責太太
[00:12:30.100 --> 00:12:32.100]  但很奇怪的丈夫的改變
[00:12:32.100 --> 00:12:34.100]  後來發現了原因
[00:12:34.100 --> 00:12:36.100]  因為丈夫在外面賭錢
[00:12:36.100 --> 00:12:39.100]  欠了一筆很大的錢
[00:12:39.100 --> 00:12:41.100]  他不想讓太太知道
[00:12:41.100 --> 00:12:42.100]  想隱瞞住
[00:12:42.100 --> 00:12:44.100]  但自己內疚
[00:12:44.100 --> 00:12:46.100]  因此不想和太太聊天
[00:12:46.100 --> 00:12:50.100]  總覺得好像不想讓她知道自己的事情
[00:12:50.100 --> 00:12:52.100]  而且當他內疚的時候
[00:12:52.100 --> 00:12:58.100]  他想告訴周圍的人知道是你們的問題
[00:12:58.100 --> 00:13:00.100]  他不想面對自己的錯失
[00:13:00.100 --> 00:13:02.100]  就自然會指責別人
[00:13:02.100 --> 00:13:04.100]  因此會不斷罵人
[00:13:04.100 --> 00:13:08.100]  因為要面對自己內心對自己的控訴
[00:13:08.100 --> 00:13:10.100]  在這個情況
[00:13:10.100 --> 00:13:13.100]  這位太太突然間明白原來丈夫的改變
[00:13:13.100 --> 00:13:15.100]  是因為他欠了一筆債
[00:13:15.100 --> 00:13:17.100]  不讓家人知道
[00:13:17.100 --> 00:13:21.100]  在這時候當人的心被罪來到充滿的時候
[00:13:21.100 --> 00:13:23.100]  那種關係就破裂
[00:13:23.100 --> 00:13:25.100]  失去了那種真正坦然
[00:13:25.100 --> 00:13:29.100]  大家彼此接納的一種關係
[00:13:29.100 --> 00:13:32.100]  或者你說他們現在聰明了
[00:13:32.100 --> 00:13:35.100]  他們現在可以知道善惡
[00:13:35.100 --> 00:13:37.100]  是不是真的知道善惡?
[00:13:37.100 --> 00:13:39.100]  他們不像神一樣
[00:13:39.100 --> 00:13:43.100]  能夠分辨善和惡
[00:13:43.100 --> 00:13:45.100]  能夠行善
[00:13:45.100 --> 00:13:47.100]  能夠拒絕邪惡
[00:13:47.100 --> 00:13:49.100]  他們沒有這種能力
[00:13:49.100 --> 00:13:52.100]  他們在被罵之後也沒有這種能力
[00:13:52.100 --> 00:13:56.100]  只不過他們是進入了惡
[00:13:56.100 --> 00:14:00.100]  進入了罪裡面
[00:14:00.100 --> 00:14:02.100]  他們吃了禁果之後
[00:14:02.100 --> 00:14:05.100]  他們就經驗到惡
[00:14:05.100 --> 00:14:08.100]  知道了惡
[00:14:08.100 --> 00:14:10.100]  這個知道不單是在頭腦上
[00:14:10.100 --> 00:14:16.100]  而是他們進入了這種惡的狀況裡面
[00:14:16.100 --> 00:14:18.100]  因此在這種情況下
[00:14:18.100 --> 00:14:20.100]  我們可以看到
[00:14:20.100 --> 00:14:22.100]  問題就一直出現
[00:14:22.100 --> 00:14:24.100]  在下面第八節就提到
[00:14:24.100 --> 00:14:26.100]  神來到他們當中
[00:14:26.100 --> 00:14:28.100]  天氣涼風的時候
[00:14:28.100 --> 00:14:30.100]  那人和他的妻子聽見
[00:14:30.100 --> 00:14:33.100]  耶和華神在圓中行走的聲音
[00:14:33.100 --> 00:14:35.100]  這裡所說的行走
[00:14:35.100 --> 00:14:39.100]  是說一種神主動與人接近
[00:14:39.100 --> 00:14:41.100]  是常常來到伊甸園
[00:14:41.100 --> 00:14:45.100]  多次來跟人有傾談接觸
[00:14:45.100 --> 00:14:47.100]  這次神又來了
[00:14:47.100 --> 00:14:51.100]  在圓中行走的聲音就藏在原址和樹林中
[00:14:51.100 --> 00:14:53.100]  躲避耶和華的面
[00:14:53.100 --> 00:14:56.100]  人開始逃避神
[00:14:56.100 --> 00:14:57.100]  第九節
[00:14:57.100 --> 00:15:00.100]  耶和華神呼喚那人對他說
[00:15:00.100 --> 00:15:02.100]  說什麼?
[00:15:02.100 --> 00:15:04.100]  「你在哪裡?」
[00:15:04.100 --> 00:15:07.100]  這位上帝來到人當中的時候
[00:15:07.100 --> 00:15:09.100]  祂就問「你在哪裡?」
[00:15:09.100 --> 00:15:12.100]  結果神知不知道亞當尼在哪裡?
[00:15:12.100 --> 00:15:14.100]  祂一定知道
[00:15:14.100 --> 00:15:16.100]  但為什麼祂這樣問呢?
[00:15:16.100 --> 00:15:18.100]  祂問這個問題
[00:15:18.100 --> 00:15:22.100]  是要人出來面對自己
[00:15:22.100 --> 00:15:25.100]  要人出來面對這位上帝
[00:15:25.100 --> 00:15:28.100]  但其實再深入一點看
[00:15:28.100 --> 00:15:34.100]  你發覺這句話是神背後一個很深長的愛情
[00:15:34.100 --> 00:15:36.100]  「你在哪裡?」
[00:15:36.100 --> 00:15:38.100]  神沒有立刻宣告審判
[00:15:38.100 --> 00:15:40.100]  要立刻來懲罰
[00:15:40.100 --> 00:15:43.100]  或者是立刻消滅祂所創造的人
[00:15:43.100 --> 00:15:45.100]  神沒有離棄他
[00:15:45.100 --> 00:15:47.100]  只是呼喚他
[00:15:47.100 --> 00:15:48.100]  「你在哪裡?」
[00:15:48.100 --> 00:15:52.100]  意味著你出來面對自己的錯失
[00:15:52.100 --> 00:15:54.100]  面對自己的罪
[00:15:54.100 --> 00:15:55.100]  各位頂尖的姐妹
[00:15:55.100 --> 00:16:00.100]  其實當人或者家庭在軟弱和錯失當中的時候
[00:16:00.100 --> 00:16:03.100]  神都是不斷呼喚人來迴轉的
[00:16:03.100 --> 00:16:08.100]  是要人能夠認識這位赦罪的上帝
[00:16:08.100 --> 00:16:11.100]  剛剛前幾天有一群新受浸頂尖的姐妹來我家
[00:16:11.100 --> 00:16:14.100]  大家說說信主的經過
[00:16:14.100 --> 00:16:17.100]  不約而同幾位的弟兄姐妹都說
[00:16:17.100 --> 00:16:22.100]  「與我無關,是神撿我回來」
[00:16:22.100 --> 00:16:25.100]  是神很奇妙地尋找自己回到主的面前
[00:16:25.100 --> 00:16:27.100]  曾經拒絕很多次
[00:16:27.100 --> 00:16:30.100]  但神都是這樣帶我回來
[00:16:30.100 --> 00:16:34.100]  神尋找我們回到祂的面前
[00:16:34.100 --> 00:16:35.100]  如果大家看過
[00:16:35.100 --> 00:16:38.100]  剛剛早前區聯會出了一本見證集
[00:16:38.100 --> 00:16:41.100]  叫做「人生有把握」
[00:16:41.100 --> 00:16:43.100]  有十個見證的故事
[00:16:43.100 --> 00:16:45.100]  大家有沒有看過?
[00:16:45.100 --> 00:16:49.100]  好像沒有什麼人看過
[00:16:49.100 --> 00:16:52.100]  到處派到處賣的
[00:16:52.100 --> 00:16:54.100]  有很好的見證故事
[00:16:54.100 --> 00:16:57.100]  其中一個故事我看的時候心裡都很感動
[00:16:57.100 --> 00:17:00.100]  一位叫做何燕的姐妹
[00:17:00.100 --> 00:17:02.100]  或者之前她的信主
[00:17:02.100 --> 00:17:06.100]  她在2002年從國內抱著一個寶寶
[00:17:06.100 --> 00:17:11.100]  單程來香港會合自己的丈夫
[00:17:11.100 --> 00:17:15.100]  滿意為可以重新有一個新的生活的開始
[00:17:15.100 --> 00:17:17.100]  一來到見到丈夫的時候
[00:17:17.100 --> 00:17:20.100]  突然間發覺不單止有丈夫
[00:17:20.100 --> 00:17:24.100]  還有二十萬的債項
[00:17:24.100 --> 00:17:26.100]  家裡是家徒四壁
[00:17:26.100 --> 00:17:30.100]  完全是貧窮、沒錢
[00:17:30.100 --> 00:17:32.100]  當這位太太知道這件事的時候
[00:17:32.100 --> 00:17:34.100]  她就說沒辦法
[00:17:34.100 --> 00:17:37.100]  就幫丈夫還錢
[00:17:37.100 --> 00:17:38.100]  因此在過程當中
[00:17:38.100 --> 00:17:40.100]  很艱難、很辛苦地不斷還錢
[00:17:40.100 --> 00:17:42.100]  但是丈夫在過程中
[00:17:42.100 --> 00:17:46.100]  很意志消沉、不肯做工
[00:17:46.100 --> 00:17:49.100]  在過程中他就不斷地問
[00:17:49.100 --> 00:17:50.100]  為什麼他會這樣
[00:17:50.100 --> 00:17:52.100]  原來也是賭
[00:17:52.100 --> 00:17:54.100]  不斷地賭錢
[00:17:54.100 --> 00:17:56.100]  後來2003年一年之後
[00:17:56.100 --> 00:18:01.100]  很奇妙地他們遇到福音戒賭中心
[00:18:01.100 --> 00:18:02.100]  進去之後
[00:18:02.100 --> 00:18:04.100]  夫妻倆聽見一個故事
[00:18:04.100 --> 00:18:07.100]  一位七十歲的長者
[00:18:07.100 --> 00:18:10.100]  他以前是富翁、很有錢
[00:18:10.100 --> 00:18:12.100]  但是後來因為賭博
[00:18:12.100 --> 00:18:14.100]  也輸光了他的身家
[00:18:14.100 --> 00:18:17.100]  但是之後再借、再賭、再借、再賭
[00:18:17.100 --> 00:18:20.100]  人生很老賭
[00:18:20.100 --> 00:18:22.100]  最後七十歲的時候
[00:18:22.100 --> 00:18:27.100]  留在歐洲的一個英國的街頭做黑材
[00:18:27.100 --> 00:18:29.100]  這個時候很奇妙
[00:18:29.100 --> 00:18:31.100]  上帝給了基督徒
[00:18:31.100 --> 00:18:33.100]  有基督徒去接觸他
[00:18:33.100 --> 00:18:34.100]  將福音帶給他
[00:18:34.100 --> 00:18:36.100]  因此生命改變
[00:18:36.100 --> 00:18:38.100]  然後順序之後
[00:18:38.100 --> 00:18:41.100]  生命開始一步一步地轉變
[00:18:41.100 --> 00:18:44.100]  這對夫婦突然聽見一個老伯的見證
[00:18:44.100 --> 00:18:46.100]  他們心裏就想
[00:18:46.100 --> 00:18:49.100]  神都沒有嫌棄他老
[00:18:49.100 --> 00:18:51.100]  他都不會嫌棄我們
[00:18:51.100 --> 00:18:54.100]  他會幫我們脫離這個困綁
[00:18:54.100 --> 00:18:57.100]  因此夫妻倆就順序
[00:18:57.100 --> 00:18:59.100]  順序之後很奇妙
[00:18:59.100 --> 00:19:01.100]  丈夫一步步改變
[00:19:01.100 --> 00:19:02.100]  因為問太太
[00:19:02.100 --> 00:19:03.100]  你現在還錢
[00:19:03.100 --> 00:19:04.100]  之前還錢
[00:19:04.100 --> 00:19:05.100]  順序有什麼分別
[00:19:05.100 --> 00:19:07.100]  有很大分別
[00:19:07.100 --> 00:19:09.100]  因為之前自己沒有盼望
[00:19:09.100 --> 00:19:11.100]  怎樣還都知道還不完
[00:19:11.100 --> 00:19:14.100]  但是今天自己內心有一種平安
[00:19:14.100 --> 00:19:16.100]  也知道有盼望
[00:19:16.100 --> 00:19:19.100]  因為上帝是他的盼望
[00:19:19.100 --> 00:19:21.100]  當然這個丈夫不單止賭錢
[00:19:21.100 --> 00:19:23.100]  還喝酒
[00:19:23.100 --> 00:19:24.100]  經常喝醉酒
[00:19:24.100 --> 00:19:27.100]  有一次晚上喝醉了回來
[00:19:27.100 --> 00:19:28.100]  打破家裏的東西
[00:19:28.100 --> 00:19:30.100]  打了子女
[00:19:30.100 --> 00:19:32.100]  然後睡著了
[00:19:32.100 --> 00:19:34.100]  第二天早上起來就跟太太說
[00:19:34.100 --> 00:19:36.100]  我戒酒了
[00:19:36.100 --> 00:19:38.100]  這位姐妹說當時已經順了
[00:19:38.100 --> 00:19:40.100]  她說以前的我
[00:19:40.100 --> 00:19:42.100]  我會馬上告訴她
[00:19:42.100 --> 00:19:44.100]  你只會說一句
[00:19:44.100 --> 00:19:46.100]  戒什麼酒
