
[00:00:00.000 --> 00:00:10.000]  第七年夏天會跟大家一起讀兩卷舊約的歷史書
[00:09:08.000 --> 00:09:09.000]  這樣又不同了
[00:09:09.000 --> 00:09:11.000]  我沒得開車了
[00:09:11.000 --> 00:09:14.000]  是啊,很多事情
[00:09:14.000 --> 00:09:15.000]  一個帝國
[00:09:15.000 --> 00:09:18.000]  一個不可一世的巴比倫帝國
[00:09:18.000 --> 00:09:21.000]  它的軍隊去到哪裡都打贏
[00:09:21.000 --> 00:09:28.000]  現在被馬代波斯取代了
[00:09:28.000 --> 00:09:32.000]  古烈王元年
[00:09:32.000 --> 00:09:34.000]  新的帝國興起
[00:09:34.000 --> 00:09:37.000]  有新的政策
[00:09:37.000 --> 00:09:42.000]  耶和華應驗植耶利米口所說的話
[00:09:42.000 --> 00:09:46.000]  經文提出上帝正在做一件事
[00:09:46.000 --> 00:09:47.000]  你不要忘記
[00:09:47.000 --> 00:09:52.000]  這一節聖經的主題
[00:09:52.000 --> 00:09:54.000]  如果你說文法
[00:09:54.000 --> 00:09:57.000]  那個主角是上帝
[00:09:57.000 --> 00:09:59.000]  不是古烈
[00:09:59.000 --> 00:10:05.000]  是上帝自己激動古烈的心
[00:10:05.000 --> 00:10:13.000]  讓他下一道的詔命通告全國
[00:10:13.000 --> 00:10:16.000]  古烈王的這一道命令
[00:10:16.000 --> 00:10:21.000]  保存在博物館直到今天
[00:10:21.000 --> 00:10:27.000]  是考古的學者在利尼眉的古城挖到出來的
[00:10:27.000 --> 00:10:31.000]  所以是一個歷史的真實的事件
[00:10:31.000 --> 00:10:34.000]  我們不是經常挖到這麼好的東西
[00:10:34.000 --> 00:10:36.000]  經常挖到的都不知道是什麼
[00:10:36.000 --> 00:10:38.000]  不過挖到文字
[00:10:38.000 --> 00:10:41.000]  而且還可以和聖經比較
[00:10:41.000 --> 00:10:46.000]  就真的是一件很值得興奮的發言
[00:10:46.000 --> 00:10:47.000]  公元前
[00:10:47.000 --> 00:10:49.000]  所以為什麼我們可以這麼肯定地說
[00:10:49.000 --> 00:10:55.000]  538年因為有古烈的詔書
[00:10:55.000 --> 00:11:01.000]  保留在我們今天考古的文獻當中
[00:11:01.000 --> 00:11:03.000]  你說有一份文件
[00:11:03.000 --> 00:11:09.000]  找到的是印這份文件的輪子
[00:11:09.000 --> 00:11:11.000]  你知不知道印刷的
[00:11:11.000 --> 00:11:14.000]  我們小時候就找蠟紙印
[00:11:14.000 --> 00:11:17.000]  未有電腦這麼發達的時候
[00:11:17.000 --> 00:11:19.000]  以前再古老一點的
[00:11:19.000 --> 00:11:22.000]  是在一個圓筒上面雕刻了一些文字
[00:11:22.000 --> 00:11:24.000]  當然要反過來刻
[00:11:24.000 --> 00:11:27.000]  然後一印下去就有一份
[00:11:27.000 --> 00:11:28.000]  一印就兩份
[00:11:28.000 --> 00:11:31.000]  找到那個叫Syrus Cylinder
[00:11:31.000 --> 00:11:33.000]  找到那個圓筒
[00:11:33.000 --> 00:11:36.000]  印出來讀得到
[00:11:36.000 --> 00:11:39.000]  不是以色列的這個版本
[00:11:39.000 --> 00:11:42.000]  因為這個版本是對猶太人說的
[00:11:42.000 --> 00:11:47.000]  我們找到那個是對巴比倫人說的
[00:11:47.000 --> 00:11:50.000]  所以古烈不是信了耶穌
[00:11:50.000 --> 00:11:52.000]  不是悔改
[00:11:52.000 --> 00:11:53.000]  不是不是
[00:11:53.000 --> 00:11:55.000]  他只不過是一個
[00:11:55.000 --> 00:11:56.000]  怎麼說呢
[00:11:56.000 --> 00:12:03.000]  一個好像我們讀三國演義那些梟雄
[00:12:03.000 --> 00:12:06.000]  那些有直覺
[00:12:06.000 --> 00:12:10.000]  知道做什麼能夠收買到人心
[00:12:10.000 --> 00:12:15.000]  既然巴比倫帝國以殘暴不能統一天下
[00:12:15.000 --> 00:12:18.000]  現在我就施行人政
[00:12:18.000 --> 00:12:20.000]  看看怎麼樣
[00:12:20.000 --> 00:12:24.000]  這個是古烈收買人心的第一步
[00:12:24.000 --> 00:12:27.000]  古烈所做的是什麼其實很簡單
[00:12:27.000 --> 00:12:33.000]  與其將人搬離開自己的故鄉
[00:12:33.000 --> 00:12:37.000]  搞到民怨沸騰
[00:12:37.000 --> 00:12:39.000]  不如送他們回家
[00:12:39.000 --> 00:12:42.000]  讓他們安居樂業
[00:12:42.000 --> 00:12:47.000]  又看看這樣天下是否可以太平
[00:12:47.000 --> 00:12:49.000]  他一定有個think tank
[00:12:49.000 --> 00:12:51.000]  一定有班幕僚
[00:12:51.000 --> 00:12:53.000]  送回家很大件事
[00:12:53.000 --> 00:12:55.000]  造反又怎麼搞
[00:12:55.000 --> 00:12:57.000]  不讓他們有軍隊
[00:12:57.000 --> 00:12:59.000]  不讓他們獨立
[00:12:59.000 --> 00:13:03.000]  他們仍然是波斯帝國的子民又如何呢
[00:13:03.000 --> 00:13:06.000]  開cabinet meeting一定在討論
[00:13:06.000 --> 00:13:08.000]  那怎麼管理他們
[00:13:08.000 --> 00:13:11.000]  有人就想到一個好的辦法
[00:13:11.000 --> 00:13:15.000]  透過他們的宗教系統
[00:13:15.000 --> 00:13:21.000]  而不是透過他們的政治系統來管理
[00:13:21.000 --> 00:13:23.000]  聽得明白嗎
[00:13:23.000 --> 00:13:26.000]  所以教會立刻就不同了
[00:13:26.000 --> 00:13:28.000]  牧師就等於省長
[00:13:28.000 --> 00:13:32.000]  打過熱呼球都有津貼
[00:13:32.000 --> 00:13:35.000]  市長才有
[00:13:35.000 --> 00:13:37.000]  整個身份不同了
[00:13:37.000 --> 00:13:40.000]  聖殿就很重要了
[00:13:40.000 --> 00:13:42.000]  那個就是town hall
[00:13:42.000 --> 00:13:45.000]  那個就是政府辦公的地方
[00:13:45.000 --> 00:13:48.000]  所以不單止讓他們回去
[00:13:48.000 --> 00:13:52.000]  而且讓他們回去重建
[00:13:52.000 --> 00:13:56.000]  每一個民族自己的家鄉
[00:13:56.000 --> 00:14:00.000]  敬拜神的場所
[00:14:00.000 --> 00:14:02.000]  所以古列這個政策
[00:14:02.000 --> 00:14:05.000]  不單止針對耶路撒冷
[00:14:05.000 --> 00:14:08.000]  這是帝國的政策
[00:14:08.000 --> 00:14:11.000]  但是這個帝國的政策
[00:14:11.000 --> 00:14:19.000]  卻是原來上帝激動古列的心
[00:14:19.000 --> 00:14:27.000]  來完成他的意思的其中一步
[00:14:27.000 --> 00:14:31.000]  聖經要教我們看的就是這樣
[00:14:31.000 --> 00:14:36.000]  世界的大事天天都發生
[00:14:36.000 --> 00:14:40.000]  國家政治這些風起雲湧天天都有
[00:14:40.000 --> 00:14:43.000]  上帝在做什麼事呢
[00:14:43.000 --> 00:14:45.000]  你懂不懂得看呢
[00:14:45.000 --> 00:14:47.000]  對於猶太人來說
[00:14:47.000 --> 00:14:52.000]  當他早上看到報紙的新聞報道的時候
[00:14:52.000 --> 00:14:54.000]  心大心細
[00:14:54.000 --> 00:14:56.000]  你想想
[00:14:56.000 --> 00:14:58.000]  你回不回耶路撒冷
[00:14:58.000 --> 00:15:01.000]  如果你是當時的猶太人
[00:15:01.000 --> 00:15:03.000]  回當然是搬回多倫多
[00:15:03.000 --> 00:15:05.000]  不是搬回多倫多
[00:15:05.000 --> 00:15:07.000]  搬回鄉下
[00:15:07.000 --> 00:15:08.000]  你鄉下在哪裡
[00:15:08.000 --> 00:15:09.000]  我在新會
[00:15:09.000 --> 00:15:11.000]  那我先想一想
[00:15:11.000 --> 00:15:13.000]  那裡有這麼多空氣污染
[00:15:13.000 --> 00:15:16.000]  荒涼的耶路撒冷城
[00:15:16.000 --> 00:15:18.000]  但是人人都知道
[00:15:18.000 --> 00:15:22.000]  來到外面已經長根48年了
[00:15:22.000 --> 00:15:24.000]  你什麼時候移民來加拿大
[00:15:24.000 --> 00:15:26.000]  我90年代才來
[00:15:26.000 --> 00:15:29.000]  還好根還沒長
[00:15:29.000 --> 00:15:31.000]  還可以傳染回去
[00:15:31.000 --> 00:15:34.000]  我67年就來了
[00:15:34.000 --> 00:15:36.000]  我有一個姨長全家
[00:15:36.000 --> 00:15:38.000]  在香港暴動之前
[00:15:38.000 --> 00:15:40.000]  她已經移民來多倫多
[00:15:40.000 --> 00:15:44.000]  在唐人街看著整個多倫多成長
[00:15:44.000 --> 00:15:46.000]  根已經種植土壘
[00:15:46.000 --> 00:15:48.000]  那個講風雨念香港
[00:15:48.000 --> 00:15:51.000]  也可以講風雨念多倫多
[00:15:51.000 --> 00:15:53.000]  你的根已經在這裡
[00:15:53.000 --> 00:15:54.000]  你可不可以連根拔起
[00:15:54.000 --> 00:15:56.000]  回耶路撒冷
[00:15:56.000 --> 00:15:58.000]  所以以斯拉記第一章
[00:15:58.000 --> 00:16:03.000]  不只是講上帝激動波斯古列的心
[00:16:03.000 --> 00:16:05.000]  你再讀下去
[00:16:05.000 --> 00:16:07.000]  讀到第五節
[00:16:07.000 --> 00:16:09.000]  由大便雅文的族長
[00:16:09.000 --> 00:16:14.000]  祭司利未人一切被神激動他心的人
[00:16:14.000 --> 00:16:18.000]  都起來上耶路撒冷去
[00:16:18.000 --> 00:16:23.000]  你看到上帝在兩個不同的層次
[00:16:23.000 --> 00:16:26.000]  做同一件事嗎
[00:16:26.000 --> 00:16:28.000]  在一個統治者
[00:16:28.000 --> 00:16:30.000]  那個我們干涉不到的
[00:16:30.000 --> 00:16:34.000]  古列要轉他的帝國的政策
[00:16:34.000 --> 00:16:38.000]  沒有一個人能夠自得
[00:16:38.000 --> 00:16:40.000]  沒可能講半句的說話
[00:16:40.000 --> 00:16:45.000]  但是上帝竟然改變帝國的政策
[00:16:45.000 --> 00:16:46.000]  這是一件大事
[00:16:46.000 --> 00:16:48.000]  但是政策歸政策
[00:16:48.000 --> 00:16:50.000]  我們中國有句很好的說話
[00:16:50.000 --> 00:16:52.000]  上有政策那又如何
[00:16:52.000 --> 00:16:53.000]  下有對策
[00:16:53.000 --> 00:16:54.000]  你有你說
[00:16:54.000 --> 00:16:56.000]  我有我照常生活
[00:16:56.000 --> 00:17:01.000]  如果只是古列宣佈這個新的政策
[00:17:01.000 --> 00:17:04.000]  沒有人動,沒有人有反應的
[00:17:04.000 --> 00:17:08.000]  下面的歷史跟著不會發生
[00:17:08.000 --> 00:17:12.000]  上帝同一個時間感動的
[00:17:12.000 --> 00:17:14.000]  不僅僅是古列的心
[00:17:14.000 --> 00:17:17.000]  而且是由大便雅文
[00:17:17.000 --> 00:17:22.000]  祭司利未人這一切被神同一個動詞
[00:17:22.000 --> 00:17:25.000]  神如何激動古列
[00:17:25.000 --> 00:17:29.000]  神激動這一班猶太人的心
[00:17:29.000 --> 00:17:34.000]  使他們起來上耶路撒冷
[00:17:34.000 --> 00:17:36.000]  這班是什麼人
[00:17:36.000 --> 00:17:40.000]  就是第二章很長的名單
[00:17:40.000 --> 00:17:41.000]  你有聖經在手上
[00:17:41.000 --> 00:17:43.000]  你抹一抹
[00:17:43.000 --> 00:17:45.000]  那裡有七十節
[00:17:45.000 --> 00:17:46.000]  我們沒有時間讀了
[00:17:46.000 --> 00:17:47.000]  今天要聖餐
[00:17:47.000 --> 00:17:51.000]  讀完之後我們都不用守聖餐了
[00:17:51.000 --> 00:17:56.000]  以色列記第二章所記載的名單
[00:17:56.000 --> 00:17:58.000]  可以分開十個部分
[00:17:58.000 --> 00:17:59.000]  簡單說
[00:17:59.000 --> 00:18:01.000]  你不用寫筆記了
[00:18:01.000 --> 00:18:03.000]  遲些聽CD
[00:18:03.000 --> 00:18:05.000]  第一領袖
[00:18:05.000 --> 00:18:09.000]  這是第二章的第二節
[00:18:09.000 --> 00:18:14.000]  第二部分就是這班回去的猶太人
[00:18:14.000 --> 00:18:16.000]  和便雅文人
[00:18:16.000 --> 00:18:20.000]  猶太支派多數按他們的家族
[00:18:20.000 --> 00:18:23.000]  來數他們的人數
[00:18:23.000 --> 00:18:27.000]  便雅文支派按他們的鄉下
[00:18:27.000 --> 00:18:32.000]  地方名來分數他們的人數
[00:18:32.000 --> 00:18:37.000]  由第三節一直記載到
[00:18:37.000 --> 00:18:42.000]  第35節最長的
[00:18:42.000 --> 00:18:45.000]  然後第三第四部分就是
[00:18:45.000 --> 00:18:47.000]  祭司和利未人
[00:18:47.000 --> 00:18:49.000]  36節40節
[00:18:49.000 --> 00:18:54.000]  第五第六部分就是歌唱的
[00:18:54.000 --> 00:18:59.000]  聖殿裡的詩班和守門的
[00:18:59.000 --> 00:19:03.000]  41節和42節
[00:19:03.000 --> 00:19:07.000]  守門的不是校役
[00:19:07.000 --> 00:19:08.000]  不要搞錯
[00:19:08.000 --> 00:19:09.000]  他很大權的
[00:19:09.000 --> 00:19:12.000]  在聖殿裡拿鑰匙的
[00:19:12.000 --> 00:19:15.000]  你參加過教會
[00:19:15.000 --> 00:19:18.000]  如果你知道不是借學校的
[00:19:18.000 --> 00:19:20.000]  而是自己有座建築的
[00:19:20.000 --> 00:19:22.000]  我講的不是西區華經
[00:19:22.000 --> 00:19:24.000]  如果我說的是城北華經
[00:19:24.000 --> 00:19:26.000]  你就明白了
[00:19:26.000 --> 00:19:27.000]  1800人的禮堂
[00:19:27.000 --> 00:19:30.000]  誰拿鑰匙
[00:19:30.000 --> 00:19:33.000]  厲害了
[00:19:33.000 --> 00:19:36.000]  香港一間4500人的教會
[00:19:36.000 --> 00:19:38.000]  秦哲聖結會永光堂
[00:19:38.000 --> 00:19:39.000]  我問他的牧師
[00:19:39.000 --> 00:19:42.000]  他說我們有四大護法
[00:19:42.000 --> 00:19:43.000]  四大長老
[00:19:43.000 --> 00:19:45.000]  住在教會的東南西北角
[00:19:45.000 --> 00:19:47.000]  每個家都看到教會
[00:19:47.000 --> 00:19:48.000]  他們拿鑰匙
[00:19:48.000 --> 00:19:50.000]  一有什麼風吹草動
[00:19:50.000 --> 00:19:52.000]  就要東方長老
[00:19:52.000 --> 00:19:53.000]  西方長老
[00:19:53.000 --> 00:19:54.000]  南方長老
[00:19:54.000 --> 00:19:55.000]  北方長老
[00:19:55.000 --> 00:19:57.000]  奉命就要來
[00:19:57.000 --> 00:19:59.000]  這些是看門的
[00:19:59.000 --> 00:20:00.000]  守門的
[00:20:00.000 --> 00:20:04.000]  43節
[00:20:04.000 --> 00:20:06.000]  利提靈
[00:20:06.000 --> 00:20:09.000]  細字講就是殿役
[00:20:09.000 --> 00:20:11.000]  這些是外邦人
[00:20:11.000 --> 00:20:14.000]  不過在聖殿裡服役
[00:20:14.000 --> 00:20:18.000]  做各樣工作的人
[00:20:18.000 --> 00:20:22.000]  還有鎖羅門服人的後裔
[00:20:22.000 --> 00:20:25.000]  就是55節
[00:20:25.000 --> 00:20:30.000]  然後就到59節那裡說
[00:20:30.000 --> 00:20:32.000]  還有一些人
[00:20:32.000 --> 00:20:37.000]  查不到他們是不是猶太人
[00:20:37.000 --> 00:20:38.000]  簡單說不用這麼複雜
[00:20:38.000 --> 00:20:40.000]  失了身份證
[00:20:40.000 --> 00:20:42.000]  或者你回了香港之後
[00:20:42.000 --> 00:20:43.000]  不僅沒有身份證
[00:20:43.000 --> 00:20:44.000]  連護照都被人偷買
[00:20:44.000 --> 00:20:45.000]  有沒有試過
[00:20:45.000 --> 00:20:46.000]  沒有
[00:20:46.000 --> 00:20:48.000]  我有個好朋友試過
[00:20:48.000 --> 00:20:50.000]  在LA上飛機之前
[00:20:50.000 --> 00:20:51.000]  很開心跟人握手
[00:20:51.000 --> 00:20:52.000]  握完手之後
[00:20:52.000 --> 00:20:54.000]  發現自己的手提包被人偷了
[00:20:54.000 --> 00:20:57.000]  送機送了他一班
[00:20:57.000 --> 00:20:59.000]  神學院的同學老師上飛機回香港
[00:20:59.000 --> 00:21:01.000]  他一個人留在那裡
[00:21:01.000 --> 00:21:04.000]  等領事館核實他的身份
[00:21:04.000 --> 00:21:06.000]  這樣才可以搭
[00:21:06.000 --> 00:21:08.000]  不是下一班飛機
[00:21:08.000 --> 00:21:10.000]  不知道什麼時候的那班飛機
[00:21:10.000 --> 00:21:11.000]  因為在那個時候
[00:21:11.000 --> 00:21:12.000]  他是沒有身份的人
[00:21:12.000 --> 00:21:15.000]  所以這裡包括有這樣的人
[00:21:15.000 --> 00:21:18.000]  暫時來說是沒有身份的
[00:21:18.000 --> 00:21:23.000]  這班人總共有42,360人
[00:21:23.000 --> 00:21:26.000]  是64節的總數
[00:21:26.000 --> 00:21:31.000]  其中絕大部分
[00:21:31.000 --> 00:21:34.000]  就是那些按家庭
[00:21:34.000 --> 00:21:36.000]  按地方
[00:21:36.000 --> 00:21:40.000]  所統計計算的猶太人
[00:21:40.000 --> 00:21:42.000]  和變亞文人
[00:21:42.000 --> 00:21:46.000]  少數極其量
[00:21:46.000 --> 00:21:48.000]  大概十分之一
[00:21:48.000 --> 00:21:50.000]  是領袖
[00:21:50.000 --> 00:21:52.000]  是祭司
[00:21:52.000 --> 00:21:58.000]  是那些有職責在身的猶太人
[00:21:58.000 --> 00:22:03.000]  以斯拉基的記載告訴我們
[00:22:03.000 --> 00:22:06.000]  上帝感動人心
[00:22:06.000 --> 00:22:09.000]  不只是在領袖當中
[00:22:09.000 --> 00:22:14.000]  或者說如果當時只有這班領袖蒙召
[00:22:14.000 --> 00:22:17.000]  就從巴比倫起程回耶路撒冷
[00:22:17.000 --> 00:22:19.000]  沒有用的
[00:22:19.000 --> 00:22:20.000]  沒有用的
[00:22:20.000 --> 00:22:21.000]  每個都是將軍
[00:22:21.000 --> 00:22:22.000]  不可以的
[00:22:22.000 --> 00:22:26.000]  絕大部分回去的這四萬多人
[00:22:26.000 --> 00:22:31.000]  都是你甚至可以說沒有名沒有姓的
[00:22:31.000 --> 00:22:35.000]  但是你加上那些數字
[00:22:35.000 --> 00:22:37.000]  你就可以想像到
[00:22:37.000 --> 00:22:39.000]  一條河
[00:22:39.000 --> 00:22:41.000]  最初是怎樣呢
[00:22:41.000 --> 00:22:43.000]  一些很小的溪流
[00:22:43.000 --> 00:22:47.000]  那些溪流最初是一滴一滴的水
[00:22:47.000 --> 00:22:49.000]  這個形象我們都不是很熟悉
[00:22:49.000 --> 00:22:51.000]  因為我們不是在野外長大的
[00:22:51.000 --> 00:22:54.000]  實際上那個歷史的事實就是
[00:22:54.000 --> 00:22:59.000]  上帝在每一個家庭當中
[00:22:59.000 --> 00:23:02.000]  感動他們的父親
[00:23:02.000 --> 00:23:04.000]  丈夫
[00:23:04.000 --> 00:23:07.000]  感動當然說了算的一定是太太
[00:23:07.000 --> 00:23:09.000]  是母親
[00:23:09.000 --> 00:23:11.000]  你想想如果女人不肯動
