
[00:00:00.000 --> 00:00:04.000]  我們有祈禱開始
[00:03:32.000 --> 00:03:34.000]  就是在孝那裏
[00:03:34.000 --> 00:03:39.000]  孝其實不是說子女對父母
[00:03:39.000 --> 00:03:43.000]  孝其實是說尊重整個創造的秩序
[00:03:43.000 --> 00:03:50.000]  是尊重在大自然裏面各從其位
[00:03:50.000 --> 00:03:53.000]  和聖經裏面的慈愛是很相似的
[00:03:53.000 --> 00:03:56.000]  因為聖經裏面的慈愛 說到慈愛的時候
[00:03:56.000 --> 00:03:59.000]  他就會有公義在裏面 有個秩序在裏面
[00:03:59.000 --> 00:04:01.000]  如果沒有秩序的慈愛呢
[00:04:01.000 --> 00:04:04.000]  我們就說這是溺愛
[00:04:04.000 --> 00:04:08.000]  這種不單止是沒有好處的
[00:04:08.000 --> 00:04:11.000]  並且會帶來很多的混亂
[00:04:11.000 --> 00:04:16.000]  很多不好的事情出來
[00:04:16.000 --> 00:04:19.000]  在《中國曾子大孝》裏面
[00:04:19.000 --> 00:04:26.000]  他用一句話來將孝的憐憫和慈愛去表達出來
[00:04:26.000 --> 00:04:33.000]  他說 佛一目 殺一獸 不以其事 非孝也
[00:04:33.000 --> 00:04:38.000]  孝的憐憫和佛一目 殺一獸有什麼關係呢
[00:04:38.000 --> 00:04:42.000]  原來上帝所創造的大自然裏面
[00:04:42.000 --> 00:04:45.000]  我們對父母的愛
[00:04:45.000 --> 00:04:47.000]  不只是對父母
[00:04:47.000 --> 00:04:50.000]  不是在父母面前表現出的愛
[00:04:50.000 --> 00:04:53.000]  而是對整個大自然
[00:04:53.000 --> 00:04:57.000]  不以其事就是不應該做的時候去做
[00:04:57.000 --> 00:05:00.000]  甚至斬一棵樹
[00:05:00.000 --> 00:05:04.000]  不是那個時候亂斬一棵樹
[00:05:04.000 --> 00:05:08.000]  或者宰一隻雞 殺一獸
[00:05:08.000 --> 00:05:13.000]  破壞了秩序 破壞了大自然上帝所創造的
[00:05:13.000 --> 00:05:17.000]  那個心意已經不是孝
[00:05:17.000 --> 00:05:22.000]  還有一句話 己欲達而達人 己欲立而立人
[00:05:22.000 --> 00:05:25.000]  原來我們對周圍的人
[00:05:25.000 --> 00:05:32.000]  那種憐愛裏面包含了一個很深重的秩序
[00:05:32.000 --> 00:05:35.000]  我今天選了兩段經文
[00:05:35.000 --> 00:05:40.000]  來思想上帝的憐憫裏面包含了什麼呢
[00:05:40.000 --> 00:05:43.000]  第一段經文就是剛才讀過的
[00:05:43.000 --> 00:05:45.000]  就是《潤福音》第八章
[00:05:45.000 --> 00:05:49.000]  這段經文怎麼處理呢 我不在這裏說了
[00:05:49.000 --> 00:05:51.000]  有人說這段經文是插進去的
[00:05:51.000 --> 00:05:55.000]  無論如何這段經文是經過教會很長的時間的肯定
[00:05:55.000 --> 00:05:58.000]  是耶穌的一個教導
[00:05:58.000 --> 00:06:00.000]  大家熟悉這段經文
[00:06:00.000 --> 00:06:06.000]  這段經文是經常被人說上帝無限的憐憫
[00:06:06.000 --> 00:06:09.000]  以至顛覆了律法
[00:06:09.000 --> 00:06:13.000]  上帝對人的愛去到一個地步
[00:06:13.000 --> 00:06:18.000]  就是任何有罪的
[00:06:18.000 --> 00:06:22.000]  任何的要求來到神面前
[00:06:22.000 --> 00:06:24.000]  上帝都會寬恕
[00:06:24.000 --> 00:06:27.000]  甚至引申到將來大審判時候
[00:06:27.000 --> 00:06:29.000]  不會有人不得救
[00:06:29.000 --> 00:06:33.000]  因為上帝的憐憫和愛是非常的大
[00:06:33.000 --> 00:06:36.000]  上帝怎麼會引申一個人在地獄裏面呢
[00:06:36.000 --> 00:06:38.000]  怎麼會引申一個人在死亡裏面呢
[00:06:38.000 --> 00:06:40.000]  因為上帝既然現在這麼大愛
[00:06:40.000 --> 00:06:42.000]  所以將來無論什麼人
[00:06:42.000 --> 00:06:44.000]  包括希特拉也好 誰都好
[00:06:44.000 --> 00:06:46.000]  即是講毛澤東
[00:06:46.000 --> 00:06:50.000]  誰都好 硬壞的 殺很多人的
[00:06:50.000 --> 00:06:52.000]  上帝都會愛他 寬恕他
[00:06:52.000 --> 00:06:56.000]  在永恆生命裏面的普救論
[00:06:56.000 --> 00:06:58.000]  所以這是一個非常極端的
[00:06:58.000 --> 00:07:01.000]  將上帝的憐憫來到擴充到
[00:07:01.000 --> 00:07:04.000]  上帝愛普及萬千
[00:07:04.000 --> 00:07:07.000]  將來的拯救是整個天地
[00:07:07.000 --> 00:07:09.000]  宇宙萬物全部拯救
[00:07:11.000 --> 00:07:15.000]  這段經文就成為了普救論的一個
[00:07:15.000 --> 00:07:17.000]  很重要的基礎的經文
[00:07:17.000 --> 00:07:20.000]  並且成為了上帝憐憫的
[00:07:20.000 --> 00:07:22.000]  很典型的一段經文
[00:07:22.000 --> 00:07:27.000]  黎明的時候 耶穌去到聖殿那裏
[00:07:27.000 --> 00:07:31.000]  很多人來到那裏聽耶穌的教導
[00:07:31.000 --> 00:07:33.000]  這個很特別的就是
[00:07:33.000 --> 00:07:36.000]  耶穌在一樣的方式記載
[00:07:36.000 --> 00:07:38.000]  祂就在聖殿外面住
[00:07:38.000 --> 00:07:40.000]  一早就進入聖殿
[00:07:40.000 --> 00:07:43.000]  因為祂的教導吸引了很多人
[00:07:43.000 --> 00:07:45.000]  人們來到祂面前聽祂的講道
[00:07:45.000 --> 00:07:47.000]  就在這個時候
[00:07:47.000 --> 00:07:52.000]  就有文士或經學家
[00:07:52.000 --> 00:07:57.000]  文士即是對聖經有專門研究的人
[00:07:57.000 --> 00:08:00.000]  法利賽人是民間的宗教領袖
[00:08:00.000 --> 00:08:04.000]  就帶了一個行刑的時候
[00:08:04.000 --> 00:08:06.000]  捉到的婦人
[00:08:06.000 --> 00:08:08.000]  叫她站在裏面
[00:08:08.000 --> 00:08:11.000]  行刑的時候就是罪證確鑿
[00:08:11.000 --> 00:08:13.000]  雖然有人會問
[00:08:13.000 --> 00:08:15.000]  為什麼行刑的時候
[00:08:15.000 --> 00:08:18.000]  會捉到女人而不捉到男人
[00:08:18.000 --> 00:08:19.000]  很多人都這樣問
[00:08:19.000 --> 00:08:21.000]  不過這個我就不處理了
[00:08:21.000 --> 00:08:23.000]  男人通常走得快
[00:08:23.000 --> 00:08:26.000]  或者他不幸運
[00:08:26.000 --> 00:08:28.000]  不過問題都不在這裏
[00:08:28.000 --> 00:08:30.000]  問題就是
[00:08:30.000 --> 00:08:34.000]  經學家和法利賽人
[00:08:34.000 --> 00:08:36.000]  他們的目的
[00:08:36.000 --> 00:08:39.000]  其實不是要處理這個女人
[00:08:39.000 --> 00:08:40.000]  他和耶穌說
[00:08:40.000 --> 00:08:43.000]  這個婦人正在犯奸淫的時候
[00:08:43.000 --> 00:08:45.000]  被捉到的
[00:08:45.000 --> 00:08:47.000]  對於這個婦人來說
[00:08:47.000 --> 00:08:48.000]  當然是一個羞辱
[00:08:48.000 --> 00:08:50.000]  對於耶穌來說
[00:08:50.000 --> 00:08:54.000]  現在要處理一個很難的問題
[00:08:54.000 --> 00:08:59.000]  就是現在這個婦人帶到聖殿
[00:08:59.000 --> 00:09:01.000]  留意當時的背景
[00:09:01.000 --> 00:09:03.000]  我們知道
[00:09:03.000 --> 00:09:06.000]  在摩西的律法上
[00:09:06.000 --> 00:09:10.000]  有這樣的記載
[00:09:10.000 --> 00:09:14.000]  犯奸淫的人可以用石頭打死
[00:09:14.000 --> 00:09:16.000]  但在羅馬法裏
[00:09:16.000 --> 00:09:20.000]  凡是判處刑罰
[00:09:20.000 --> 00:09:24.000]  是要得到羅馬的長官批准
[00:09:24.000 --> 00:09:27.000]  因此耶穌會在兩難之間
[00:09:27.000 --> 00:09:29.000]  你就會明白
[00:09:29.000 --> 00:09:31.000]  聖經怎樣記載
[00:09:31.000 --> 00:09:33.000]  他們說的這句話
[00:09:33.000 --> 00:09:35.000]  是要試探耶穌
[00:09:35.000 --> 00:09:37.000]  要找把柄告他
[00:09:37.000 --> 00:09:39.000]  那個把柄就是
[00:09:39.000 --> 00:09:41.000]  耶穌怎樣做
[00:09:41.000 --> 00:09:43.000]  都是面對一個很大的困難
[00:09:43.000 --> 00:09:46.000]  困難就是對於婦人來說
[00:09:46.000 --> 00:09:49.000]  按照摩西律法
[00:09:49.000 --> 00:09:52.000]  是可以執行摩西律法
[00:09:52.000 --> 00:09:55.000]  因為地點很特別
[00:09:55.000 --> 00:09:59.000]  地點不是在外面的地方
[00:09:59.000 --> 00:10:03.000]  羅馬人當時是富於猶太人
[00:10:03.000 --> 00:10:06.000]  有他們宗教的表達自由
[00:10:06.000 --> 00:10:11.000]  可以遵照他們宗教傳統的教導去做
[00:10:11.000 --> 00:10:15.000]  所以猶太人在宗教表達自由
[00:10:15.000 --> 00:10:17.000]  特別在聖殿裏
[00:10:17.000 --> 00:10:20.000]  是可以按照猶太的法律
[00:10:20.000 --> 00:10:26.000]  去施行各樣的教導處罰
[00:10:26.000 --> 00:10:30.000]  地點很重要
[00:10:30.000 --> 00:10:35.000]  在聖殿裏面是可以這樣做
[00:10:35.000 --> 00:10:39.000]  但是聖殿分三個部分
[00:10:39.000 --> 00:10:45.000]  至聖所、聖所和儀式人院
[00:10:45.000 --> 00:10:47.000]  而這個地方
[00:10:47.000 --> 00:10:49.000]  婦人所在的地方
[00:10:49.000 --> 00:10:51.000]  都不是這三個地方
[00:10:51.000 --> 00:10:53.000]  是在外邦人院
[00:10:53.000 --> 00:10:57.000]  因為婦女所進入的地方是外邦人院
[00:10:57.000 --> 00:11:01.000]  即是說耶穌在教訓的地方
[00:11:01.000 --> 00:11:03.000]  正正是一個灰色的地帶
[00:11:03.000 --> 00:11:06.000]  如果在聖所裏面
[00:11:06.000 --> 00:11:09.000]  通常羅馬人是可以不處理
[00:11:09.000 --> 00:11:11.000]  但現在在外邦人院裏面
[00:11:11.000 --> 00:11:13.000]  是一個公眾的地方
[00:11:13.000 --> 00:11:17.000]  外邦人和婦人可以在那裏
[00:11:17.000 --> 00:11:19.000]  這個公眾地方
[00:11:19.000 --> 00:11:22.000]  羅馬人是可以管理
[00:11:22.000 --> 00:11:25.000]  羅馬法律亦可以涵蓋
[00:11:25.000 --> 00:11:27.000]  但又是聖殿裏面
[00:11:27.000 --> 00:11:29.000]  所以是一個灰色的地帶
[00:11:29.000 --> 00:11:31.000]  而經學家和法律出人
[00:11:31.000 --> 00:11:33.000]  他們處心積慮
[00:11:33.000 --> 00:11:35.000]  已經完全考慮過整個情況
[00:11:35.000 --> 00:11:38.000]  在一個灰色的地帶裏面
[00:11:38.000 --> 00:11:40.000]  既然屬於聖殿
[00:11:40.000 --> 00:11:43.000]  但亦在羅馬法的管理下
[00:11:43.000 --> 00:11:45.000]  如果耶穌說
[00:11:45.000 --> 00:11:48.000]  這個婦人要按照摩西的律法
[00:11:48.000 --> 00:11:50.000]  去處理的時候
[00:11:50.000 --> 00:11:52.000]  他們就說
[00:11:52.000 --> 00:11:54.000]  你觸犯了羅馬法
[00:11:54.000 --> 00:11:57.000]  你沒有得到羅馬的權柄
[00:11:57.000 --> 00:11:59.000]  而去處死這個人
[00:11:59.000 --> 00:12:02.000]  如果耶穌不處理這件事
[00:12:02.000 --> 00:12:04.000]  他就可以按照聖經的教導
[00:12:04.000 --> 00:12:06.000]  為何在聖殿裏面
[00:12:06.000 --> 00:12:09.000]  你不執行聖經的教導
[00:12:09.000 --> 00:12:12.000]  你是不是藐視法律
[00:12:12.000 --> 00:12:15.000]  這兩難其實在聖經裏面
[00:12:15.000 --> 00:12:17.000]  都不是第一次見
[00:12:17.000 --> 00:12:21.000]  這次耶穌採取了
[00:12:21.000 --> 00:12:23.000]  不去回應
[00:12:23.000 --> 00:12:25.000]  在地上畫字
[00:12:25.000 --> 00:12:27.000]  不知道寫什麼
[00:12:27.000 --> 00:12:29.000]  如果知道就好了
[00:12:29.000 --> 00:12:31.000]  耶穌親自寫下來
[00:12:31.000 --> 00:12:32.000]  一定很寶貴
[00:12:32.000 --> 00:12:34.000]  聖經沒有記載
[00:12:34.000 --> 00:12:37.000]  當耶穌畫字的時候
[00:12:37.000 --> 00:12:40.000]  這班人就一直去逼耶穌
[00:12:40.000 --> 00:12:44.000]  然後耶穌就站起來
[00:12:44.000 --> 00:12:48.000]  就說你們中間誰是沒有罪的
[00:12:48.000 --> 00:12:51.000]  就可以先拿起石頭打他
[00:12:51.000 --> 00:12:54.000]  這句話是經常被引用
[00:12:54.000 --> 00:12:58.000]  就是當我們要去處理教會的discipline
[00:12:58.000 --> 00:13:02.000]  或者在社會上表彰公義的時候
[00:13:02.000 --> 00:13:04.000]  就會有人批評基督徒
[00:13:04.000 --> 00:13:08.000]  就說你有罪嗎
[00:13:08.000 --> 00:13:10.000]  你沒有罪嗎
[00:13:10.000 --> 00:13:12.000]  你沒有罪就可以去審判
[00:13:12.000 --> 00:13:14.000]  我們大家都有罪
[00:13:14.000 --> 00:13:16.000]  我們怎麼可以審判呢
[00:13:16.000 --> 00:13:19.000]  這句話就正正成為了
[00:13:19.000 --> 00:13:21.000]  很多自由派的批評基督徒
[00:13:21.000 --> 00:13:23.000]  批評基督教
[00:13:23.000 --> 00:13:25.000]  就是當你要遵守聖經
[00:13:25.000 --> 00:13:28.000]  要去執行一些紀律的時候
[00:13:28.000 --> 00:13:30.000]  就會被批評
[00:13:30.000 --> 00:13:32.000]  但其實耶穌這句話
[00:13:32.000 --> 00:13:33.000]  完全不是這個意思
[00:13:33.000 --> 00:13:35.000]  是完全被誤用
[00:13:35.000 --> 00:13:38.000]  耶穌在這裏所說
[00:13:38.000 --> 00:13:41.000]  你們中間誰是沒有罪的
[00:13:41.000 --> 00:13:44.000]  就可以先拿起石頭打他
[00:13:44.000 --> 00:13:47.000]  耶穌所說的不是說
[00:13:47.000 --> 00:13:49.000]  法官啊
[00:13:49.000 --> 00:13:51.000]  你沒有罪才可以判刑
[00:13:51.000 --> 00:13:53.000]  如果是這樣的話
[00:13:53.000 --> 00:13:55.000]  整個法律界就會崩潰
[00:13:55.000 --> 00:13:57.000]  法官有沒有犯過罪呢
[00:13:57.000 --> 00:14:01.000]  法官是不是一個聖人呢
[00:14:01.000 --> 00:14:04.000]  如果要法官完全在上帝面前無罪
[00:14:04.000 --> 00:14:06.000]  才可以判罪的時候
[00:14:06.000 --> 00:14:08.000]  法官用來做什麼呢
[00:14:08.000 --> 00:14:10.000]  所以耶穌不是說這樣
[00:14:10.000 --> 00:14:12.000]  耶穌在這裏說
[00:14:12.000 --> 00:14:14.000]  你們中間
[00:14:14.000 --> 00:14:16.000]  就是指摧逼耶穌
[00:14:16.000 --> 00:14:19.000]  要拿起石頭打他的這班人
[00:14:19.000 --> 00:14:22.000]  耶穌其實看穿了一個問題
[00:14:22.000 --> 00:14:24.000]  就是這班人
[00:14:24.000 --> 00:14:26.000]  他處理這個婦人
[00:14:26.000 --> 00:14:31.000]  不是因為要處理他犯奸淫
[00:14:31.000 --> 00:14:35.000]  他們是已經處心積慮
[00:14:35.000 --> 00:14:37.000]  在一個最好的時間
[00:14:37.000 --> 00:14:39.000]  最好的對點
[00:14:39.000 --> 00:14:41.000]  要陷耶穌於兩難
[00:14:41.000 --> 00:14:43.000]  要抓耶穌的把柄
[00:14:43.000 --> 00:14:45.000]  這是他們的目的
[00:14:45.000 --> 00:14:47.000]  所以他們的動機就是罪
[00:14:47.000 --> 00:14:49.000]  耶穌知道了這個
[00:14:49.000 --> 00:14:51.000]  你們中間沒有罪
[00:14:51.000 --> 00:14:53.000]  其實耶穌說你們中間
[00:14:53.000 --> 00:14:57.000]  有誰不是想殺我的話
[00:14:57.000 --> 00:14:59.000]  就拿起石頭打他
[00:14:59.000 --> 00:15:03.000]  所以中間不是指這個世界
[00:15:03.000 --> 00:15:05.000]  不是指判刑的法官
[00:15:05.000 --> 00:15:09.000]  不是指教會執行紀律的牧師
[00:15:09.000 --> 00:15:10.000]  或者傳道人
[00:15:10.000 --> 00:15:12.000]  是指這幾個人
[00:15:12.000 --> 00:15:16.000]  因為這幾個人是要殺耶穌
[00:15:16.000 --> 00:15:18.000]  要找把柄害耶穌
[00:15:18.000 --> 00:15:20.000]  所以耶穌的說話
[00:15:20.000 --> 00:15:22.000]  就是直進入他們心裏
[00:15:22.000 --> 00:15:26.000]  你們哪一個不是想殺我
[00:15:26.000 --> 00:15:27.000]  陷我於不義的話
[00:15:27.000 --> 00:15:29.000]  就可以拿石頭打他
[00:15:29.000 --> 00:15:32.000]  如果你們心地光明正大
[00:15:32.000 --> 00:15:35.000]  就可以做了
[00:15:35.000 --> 00:15:38.000]  所以我們就不可以將這個說話
[00:15:38.000 --> 00:15:42.000]  引申成為一個普遍的法律
[00:15:42.000 --> 00:15:43.000]  法官你沒有罪
[00:15:43.000 --> 00:15:45.000]  你有罪你判什麼
[00:15:45.000 --> 00:15:47.000]  一個賊仔法庭上說
[00:15:47.000 --> 00:15:49.000]  法官你憑什麼判我罪
[00:15:49.000 --> 00:15:50.000]  你有沒有犯過罪
[00:15:50.000 --> 00:15:52.000]  法官說對不起我犯罪
[00:15:52.000 --> 00:15:54.000]  對不起你走吧
[00:15:54.000 --> 00:15:57.000]  法律就沒有意思了
[00:15:57.000 --> 00:16:00.000]  當耶穌這樣說的時候
[00:16:00.000 --> 00:16:02.000]  你就可以明白到後面
[00:16:02.000 --> 00:16:05.000]  他們聽了這句話
[00:16:05.000 --> 00:16:10.000]  在第四世紀的經文裏面
[00:16:10.000 --> 00:16:11.000]  原來多了一句
[00:16:11.000 --> 00:16:14.000]  不過在聖經裏面沒有加進去
[00:16:14.000 --> 00:16:15.000]  多了一句就是
[00:16:15.000 --> 00:16:16.000]  他們聽了這句話
[00:16:16.000 --> 00:16:19.000]  並且被良心責備
[00:16:19.000 --> 00:16:22.000]  這就是第四世紀開始的經文
[00:16:22.000 --> 00:16:24.000]  就有了這一句
[00:16:24.000 --> 00:16:25.000]  早期沒有
[00:16:25.000 --> 00:16:26.000]  後來也沒有
[00:16:26.000 --> 00:16:28.000]  是一句這樣的經文
[00:16:28.000 --> 00:16:32.000]  所以如果我們加進去經文裏面
[00:16:32.000 --> 00:16:34.000]  就更加明顯了
[00:16:34.000 --> 00:16:36.000]  就是他們聽了這句話
[00:16:36.000 --> 00:16:38.000]  並且被良心責備
[00:16:38.000 --> 00:16:39.000]  為什麼被良心責備呢
[00:16:39.000 --> 00:16:41.000]  正正中間不是指所有的人
[00:16:41.000 --> 00:16:42.000]  是指這幾個人
[00:16:42.000 --> 00:16:47.000]  就是因為他們的目的是要置耶穌於死地
[00:16:47.000 --> 00:16:50.000]  他們的目的其實是要殺人
[00:16:50.000 --> 00:16:53.000]  現在被耶穌看穿了
[00:16:53.000 --> 00:16:56.000]  所以他們被良心責備
[00:16:56.000 --> 00:16:59.000]  也被計謀揭穿了
[00:16:59.000 --> 00:17:02.000]  就從年老的開始
[00:17:02.000 --> 00:17:04.000]  一個一個地離開了
[00:17:04.000 --> 00:17:07.000]  年老開始離開和年少
[00:17:07.000 --> 00:17:10.000]  誰先職都沒有所謂
[00:17:10.000 --> 00:17:15.000]  因為主要是那些有經驗的人去策劃這件事
[00:17:15.000 --> 00:17:17.000]  年輕的人去追隨他
[00:17:17.000 --> 00:17:19.000]  或者做榜樣
[00:17:19.000 --> 00:17:20.000]  這都不是重點
[00:17:20.000 --> 00:17:22.000]  總之離開了
[00:17:22.000 --> 00:17:24.000]  一個個離開
[00:17:24.000 --> 00:17:26.000]  離開了之後
[00:17:26.000 --> 00:17:32.000]  留下的只有耶穌和站在那裏的婦人
[00:17:32.000 --> 00:17:34.000]  你留意
[00:17:34.000 --> 00:17:36.000]  審判的人沒有了
[00:17:36.000 --> 00:17:37.000]  沒有人了
[00:17:37.000 --> 00:17:39.000]  因為耶穌知道他們的目的
[00:17:39.000 --> 00:17:41.000]  因為他們不是要處理這個女人
[00:17:41.000 --> 00:17:42.000]  他們不是關心這個女人
[00:17:42.000 --> 00:17:44.000]  也不是要施行公義
[00:17:44.000 --> 00:17:46.000]  彰顯公義
[00:17:46.000 --> 00:17:49.000]  他們只是要陷耶穌於不義
[00:17:49.000 --> 00:17:51.000]  離開之後
[00:17:51.000 --> 00:17:54.000]  耶穌站起來
[00:17:54.000 --> 00:17:58.000]  問婦人她們在那裏
[00:17:58.000 --> 00:18:01.000]  沒有人定你的罪嗎
[00:18:01.000 --> 00:18:03.000]  耶穌問這個女人
[00:18:03.000 --> 00:18:08.000]  為何要問這個女人
[00:18:08.000 --> 00:18:10.000]  其實耶穌看到的
[00:18:10.000 --> 00:18:14.000]  耶穌問這個女人
[00:18:14.000 --> 00:18:15.000]  她就問
[00:18:15.000 --> 00:18:17.000]  她沒有人定你的罪嗎
[00:18:17.000 --> 00:18:19.000]  其實耶穌知道
[00:18:19.000 --> 00:18:22.000]  其實耶穌提醒了這件事
[00:18:22.000 --> 00:18:24.000]  提醒了這個女人
[00:18:24.000 --> 00:18:26.000]  審判你的人
[00:18:26.000 --> 00:18:28.000]  治理於死地的人
[00:18:28.000 --> 00:18:30.000]  去了哪裏呢
[00:18:30.000 --> 00:18:32.000]  她說沒有 已經離開了
[00:18:32.000 --> 00:18:36.000]  即是說執行法律的人都離開了
[00:18:36.000 --> 00:18:39.000]  最後剩下誰可以執行法律呢
[00:18:39.000 --> 00:18:41.000]  就是耶穌
[00:18:41.000 --> 00:18:43.000]  因為耶穌是夫子
[00:18:43.000 --> 00:18:45.000]  在聖殿教導人
[00:18:45.000 --> 00:18:48.000]  他可以代表以色列人執行法律
[00:18:48.000 --> 00:18:52.000]  按照安息日的法例
[00:18:52.000 --> 00:18:55.000]  按照聖經法例
[00:18:55.000 --> 00:18:57.000]  他可以被石頭扔死
[00:18:57.000 --> 00:18:59.000]  但耶穌這樣問的時候
[00:18:59.000 --> 00:19:01.000]  這個婦人就說
[00:19:01.000 --> 00:19:03.000]  主啊 沒有
[00:19:03.000 --> 00:19:05.000]  耶穌說 我也不定你的罪
[00:19:05.000 --> 00:19:07.000]  走吧
[00:19:07.000 --> 00:19:11.000]  耶穌很快就跟她說
[00:19:11.000 --> 00:19:14.000]  我也不定你的罪
[00:19:14.000 --> 00:19:16.000]  走吧
[00:19:16.000 --> 00:19:18.000]  從現在起
[00:19:18.000 --> 00:19:20.000]  不要再犯罪了
[00:19:20.000 --> 00:19:23.000]  我們就覺得很奇怪
[00:19:23.000 --> 00:19:28.000]  耶穌是不是顛覆了整個律法呢
[00:19:28.000 --> 00:19:31.000]  首先就是這個女人
[00:19:31.000 --> 00:19:34.000]  她真的犯了罪
[00:19:34.000 --> 00:19:37.000]  為甚麼這個女人會得到赦免
[00:19:37.000 --> 00:19:39.000]  甚至耶穌沒有問
[00:19:39.000 --> 00:19:42.000]  她犯罪的過程
[00:19:42.000 --> 00:19:44.000]  耶穌沒有去考據
[00:19:44.000 --> 00:19:48.000]  究竟前因後果
[00:19:48.000 --> 00:19:50.000]  我們就會覺得
[00:19:50.000 --> 00:19:52.000]  耶穌是不是很輕率呢
[00:19:52.000 --> 00:19:54.000]  耶穌對這個女人
[00:19:54.000 --> 00:19:56.000]  是不是很寬大呢
[00:19:56.000 --> 00:20:00.000]  耶穌的憐憫真的很大
[00:20:00.000 --> 00:20:03.000]  但是如果上帝的憐憫
[00:20:03.000 --> 00:20:05.000]  和公義都在的時候
[00:20:05.000 --> 00:20:08.000]  這個女人這樣離開
[00:20:08.000 --> 00:20:11.000]  她是不是可以得到醫治
[00:20:11.000 --> 00:20:14.000]  和得到解脫呢
[00:20:14.000 --> 00:20:16.000]  我發現
[00:20:16.000 --> 00:20:21.000]  當耶穌這樣說的時候
[00:20:21.000 --> 00:20:24.000]  是很有意思的
[00:20:24.000 --> 00:20:26.000]  為甚麼呢
[00:20:26.000 --> 00:20:29.000]  因為耶穌問她
[00:20:29.000 --> 00:20:32.000]  她說沒有人定你的罪
[00:20:32.000 --> 00:20:34.000]  她再問她
[00:20:34.000 --> 00:20:37.000]  你知不知道這句話包含了多少東西
[00:20:37.000 --> 00:20:40.000]  耶穌真的提醒她
[00:20:40.000 --> 00:20:44.000]  定你的罪的人都離開了嗎
