
[00:00:00.000 --> 00:00:10.000]  (主持人:羅馬書第29章,羅馬書第11章,11-25節)
[00:03:02.400 --> 00:03:03.920]  就是今天的經文
[00:03:03.920 --> 00:03:08.320]  我們可以看到神不是永遠將以色列人放在一邊
[00:03:08.320 --> 00:03:11.360]  他們是會從頭神的懷抱
[00:03:11.360 --> 00:03:15.520]  這不是個人猶太人相信神
[00:03:15.520 --> 00:03:20.000]  這是說到七年的大災難的時候
[00:03:20.000 --> 00:03:25.760]  到最後全以色列家都會接受神、接受耶穌基督
[00:03:25.760 --> 00:03:28.000]  下一次會和大家說的
[00:03:28.000 --> 00:03:31.840]  就是羅馬書十一章二十六至三十六節
[00:03:31.840 --> 00:03:35.520]  就是神將以色列人放在一邊的目的
[00:03:35.520 --> 00:03:38.720]  這個下次才會和大家說
[00:03:38.720 --> 00:03:42.000]  羅馬書十一章十一節頭說
[00:03:42.000 --> 00:03:45.840]  他們失腳是要他們跌倒嗎?
[00:03:45.840 --> 00:03:52.000]  有人說如果以色列人沒有跌倒沒有失腳的話
[00:03:52.000 --> 00:03:57.680]  咦?那我們外邦人教會是不是永遠不會接受福音
[00:03:57.680 --> 00:03:59.920]  永遠不會接觸到福音嗎?
[00:03:59.920 --> 00:04:01.680]  當然不會
[00:04:01.680 --> 00:04:05.680]  是神的旨意要福音臨到全世界
[00:04:05.680 --> 00:04:07.440]  傳到全世界
[00:04:07.440 --> 00:04:09.280]  有很多很多的經文
[00:04:09.280 --> 00:04:11.280]  無論新約舊約都是這樣說
[00:04:11.280 --> 00:04:13.280]  我不會一一讀出來
[00:04:13.280 --> 00:04:17.360]  我會留在PowerPoint給大家看
[00:04:17.360 --> 00:04:20.240]  如果以色列人服從神的話
[00:04:20.240 --> 00:04:24.080]  神就透過他們將福音傳給世界
[00:04:24.080 --> 00:04:26.080]  但如果他們不服從
[00:04:26.080 --> 00:04:32.400]  神就透過教會將福音傳遍整個世界
[00:04:32.400 --> 00:04:35.920]  經文說「失腳」這個字
[00:04:35.920 --> 00:04:41.040]  原文希臘文的意思就是跌下去站不起來的意思
[00:04:41.040 --> 00:04:45.680]  保羅問「是不是神要使得以色列人失腳」
[00:04:45.680 --> 00:04:48.160]  就是使得他們沒辦法站起來
[00:04:48.160 --> 00:04:50.400]  然後他自己回答
[00:04:50.400 --> 00:04:54.800]  又用了希臘文當中最強的否定詞
[00:04:54.800 --> 00:04:56.240]  Migenito
[00:04:56.240 --> 00:04:58.160]  就是絕對不是
[00:04:58.160 --> 00:05:03.440]  神不是將以色列人永遠放在一邊
[00:05:03.440 --> 00:05:05.680]  他們是有翻身的日子
[00:05:05.680 --> 00:05:07.920]  他們是會重頭神的懷抱
[00:05:07.920 --> 00:05:12.560]  很多人認為當以色列拒絕耶穌基督
[00:05:12.560 --> 00:05:14.240]  他們已經跌倒了
[00:05:14.240 --> 00:05:16.640]  沒辦法可以爬起來
[00:05:16.640 --> 00:05:20.000]  他們已經離開了神的旨意
[00:05:20.000 --> 00:05:21.760]  離開了神的計劃
[00:05:21.760 --> 00:05:25.200]  但羅馬書的十一章告訴我們
[00:05:25.200 --> 00:05:28.000]  以色列人的不信只是暫時
[00:05:28.000 --> 00:05:32.240]  神容許他們失腳有什麼原因呢
[00:05:32.240 --> 00:05:33.920]  一共有三個原因
[00:05:33.920 --> 00:05:35.760]  就是我們今天要說的
[00:05:35.760 --> 00:05:38.560]  第一個原因神容許他們失腳
[00:05:38.560 --> 00:05:41.680]  就是使福音傳到外邦人那裡
[00:05:41.680 --> 00:05:46.480]  第二個原因就是當福音傳到外邦人那裡
[00:05:46.480 --> 00:05:49.360]  就會引起猶太人的妒忌
[00:05:49.360 --> 00:05:50.800]  這是第二點
[00:05:50.800 --> 00:05:56.960]  第三點就是當以色列再次接受神的時候
[00:05:56.960 --> 00:05:59.360]  天下都會得到富足
[00:05:59.360 --> 00:06:01.360]  這就是第三點
[00:06:01.360 --> 00:06:04.240]  所以我們現在先說第一點
[00:06:04.240 --> 00:06:07.760]  就是神使到以色列人失腳
[00:06:07.760 --> 00:06:11.280]  就是要福音傳到外邦人那裡
[00:06:11.280 --> 00:06:14.640]  其實耶穌基督在世上的時候
[00:06:14.640 --> 00:06:17.920]  在馬太福音的八章十一至十二節
[00:06:17.920 --> 00:06:19.920]  他已經有預言
[00:06:19.920 --> 00:06:22.240]  他說「我又告訴你們
[00:06:22.240 --> 00:06:25.760]  從東從西將有許多人來
[00:06:25.760 --> 00:06:30.880]  在天國裡與阿伯拉罕以撒瓦各一同坐直
[00:06:30.880 --> 00:06:36.000]  惟有本國的子民竟被趕到外邊黑暗裡去
[00:06:36.000 --> 00:06:39.600]  在那裡必要哀哭切齒了」
[00:06:39.600 --> 00:06:42.480]  哪有那麼多人從東從西來
[00:06:42.480 --> 00:06:44.000]  這些是什麼人
[00:06:44.000 --> 00:06:45.440]  這些是外邦人
[00:06:45.440 --> 00:06:47.280]  這些是教會的人
[00:06:47.280 --> 00:06:49.280]  從東從西來
[00:06:49.280 --> 00:06:52.640]  本國的子民是講到以色列人
[00:06:52.640 --> 00:06:54.560]  他們會怎樣
[00:06:54.560 --> 00:06:58.080]  「不信的人被趕到外邊黑暗裡
[00:06:58.080 --> 00:07:01.360]  在那裡必要哀哭切齒了」
[00:07:01.360 --> 00:07:06.960]  耶穌基督另外在馬太福音二十一章四十三節
[00:07:06.960 --> 00:07:08.720]  也有預言
[00:07:08.720 --> 00:07:10.880]  他說「所以我告訴你們
[00:07:10.880 --> 00:07:13.440]  神的國必從你們奪去
[00:07:13.440 --> 00:07:17.280]  賜給那能結果子的百姓」
[00:07:17.280 --> 00:07:19.040]  有沒有看到
[00:07:19.040 --> 00:07:24.960]  神的國將會從以色列人那裡暫時拿走
[00:07:24.960 --> 00:07:31.760]  然後他們會被趕到外邊黑暗的地方哀哭切齒
[00:07:31.760 --> 00:07:33.680]  我曾經說過
[00:07:33.680 --> 00:07:36.960]  在外邊黑暗的地方哀哭切齒
[00:07:36.960 --> 00:07:38.240]  是什麼意思
[00:07:38.240 --> 00:07:40.320]  是地獄的意思
[00:07:40.320 --> 00:07:44.320]  我上次說羅馬書一章一至十節說
[00:07:44.320 --> 00:07:49.040]  不是所有的以色列人都會被神放棄
[00:07:49.040 --> 00:07:52.080]  有愚民他們會相信
[00:07:52.080 --> 00:07:54.560]  但是其他人不相信的
[00:07:54.560 --> 00:07:58.080]  他們會被趕到外邊哀哭切齒
[00:07:58.080 --> 00:08:00.720]  就是說他們不會得救
[00:08:00.720 --> 00:08:02.720]  所以神是信實的
[00:08:02.720 --> 00:08:04.320]  信他的愚民
[00:08:04.320 --> 00:08:06.560]  以色列人的愚民會得救
[00:08:06.560 --> 00:08:08.560]  但是不相信那些
[00:08:08.560 --> 00:08:14.000]  趕到外邊黑暗的地方將會哀哭切齒
[00:08:14.000 --> 00:08:17.200]  我們怎麼知道福音傳到外邦人那裡
[00:08:17.200 --> 00:08:19.680]  有什麼經文告訴我們
[00:08:19.680 --> 00:08:23.200]  使徒行傳十三章四十六節說得很清楚
[00:08:23.200 --> 00:08:25.760]  保羅和巴拿巴放膽說
[00:08:25.760 --> 00:08:28.000]  神的道先講給你們
[00:08:28.000 --> 00:08:29.760]  完事應當的
[00:08:29.760 --> 00:08:32.400]  只因你們棄絕這道
[00:08:32.400 --> 00:08:35.120]  斷定自己不配得永生
[00:08:35.120 --> 00:08:38.240]  我們就轉向外邦人去了
[00:08:38.240 --> 00:08:41.920]  使徒行傳十八章六節也說
[00:08:41.920 --> 00:08:44.720]  他們既抗拒毀謗
[00:08:44.720 --> 00:08:47.120]  保羅就斗著衣裳說
[00:08:47.120 --> 00:08:50.160]  你們的罪歸在你們的頭上
[00:08:50.160 --> 00:08:51.520]  與我無關
[00:08:51.520 --> 00:08:55.360]  從今以後我要往外邦人那裡去了
[00:08:55.360 --> 00:08:59.040]  保羅和巴拿巴每去到一個新的地方
[00:08:59.040 --> 00:09:00.480]  來傳福音
[00:09:00.480 --> 00:09:03.040]  他們首先去到當地的會堂
[00:09:03.040 --> 00:09:05.360]  與猶太人傳福音
[00:09:05.360 --> 00:09:06.560]  他們不聽
[00:09:06.560 --> 00:09:08.960]  然後才傳給外邦人
[00:09:08.960 --> 00:09:12.000]  就是因為以色列人不接受
[00:09:12.000 --> 00:09:15.040]  所以神暫時將他們放在一邊
[00:09:15.040 --> 00:09:17.520]  這就是保羅所說的失腳
[00:09:17.520 --> 00:09:20.480]  他們沒有做好他們的任務
[00:09:20.480 --> 00:09:22.480]  神將他們放在一邊
[00:09:22.480 --> 00:09:26.240]  上次說到羅馬書的十一章一至十節
[00:09:26.240 --> 00:09:29.440]  不是所有的以色列人被放在一邊
[00:09:29.440 --> 00:09:32.240]  而今天的經文告訴我們
[00:09:32.240 --> 00:09:36.080]  神不是永遠將以色列人放在一邊
[00:09:36.080 --> 00:09:39.680]  而第一個原因就是神將他們放在一邊
[00:09:39.680 --> 00:09:42.720]  以至福音能夠傳給外邦人
[00:09:42.720 --> 00:09:44.800]  這就是第一點
[00:09:44.800 --> 00:09:49.520]  第二點是要使以色列人妒忌
[00:09:49.520 --> 00:09:51.760]  羅馬書十一章十一節尾
[00:09:51.760 --> 00:09:54.080]  反倒因他們的過失
[00:09:54.080 --> 00:09:56.320]  救恩便臨到外邦人
[00:09:56.320 --> 00:09:59.520]  要激動他們發憤
[00:09:59.520 --> 00:10:02.320]  和合本將它翻譯成發憤
[00:10:02.320 --> 00:10:04.640]  發憤這個字其實是妒忌
[00:10:04.640 --> 00:10:07.120]  希臘的原文是妒忌的意思
[00:10:07.120 --> 00:10:08.960]  妒忌是怎樣的呢
[00:10:08.960 --> 00:10:10.720]  比較消極
[00:10:10.720 --> 00:10:13.520]  你可以很消極
[00:10:13.520 --> 00:10:15.760]  生氣的坐在一邊
[00:10:15.760 --> 00:10:17.680]  你就妒忌了
[00:10:17.680 --> 00:10:19.680]  但是積極一點
[00:10:19.680 --> 00:10:21.520]  你就會發憤
[00:10:21.520 --> 00:10:23.840]  這就是和合本的翻譯
[00:10:23.840 --> 00:10:25.360]  是一個很好的翻譯
[00:10:25.360 --> 00:10:28.640]  就是說神希望透過外邦人
[00:10:28.640 --> 00:10:34.080]  使以色列人能夠積極接受主
[00:10:34.080 --> 00:10:37.440]  那你說如何透過外邦人
[00:10:37.440 --> 00:10:39.760]  使猶太人積極
[00:10:39.760 --> 00:10:42.240]  使猶太人發憤
[00:10:42.240 --> 00:10:45.520]  現在在西人的教會有很多猶太人
[00:10:45.520 --> 00:10:48.720]  我們英文堂也有很多猶太人
[00:10:48.720 --> 00:10:50.720]  他們是怎樣信主的
[00:10:50.720 --> 00:10:54.000]  他們是聽了外邦人
[00:10:54.000 --> 00:10:57.200]  教會裡的外邦人的見證
[00:10:57.200 --> 00:11:00.240]  有好的見證使他們發憤
[00:11:00.240 --> 00:11:03.120]  所以就是因為我們外邦人的見證
[00:11:03.120 --> 00:11:04.720]  使他們發憤
[00:11:04.720 --> 00:11:09.200]  這就是羅馬書11章11節所告訴我們
[00:11:09.200 --> 00:11:12.400]  所以我們也要很小心
[00:11:12.400 --> 00:11:14.720]  你有好的見證的時候
[00:11:14.720 --> 00:11:17.280]  我們就能夠使人發憤
[00:11:17.280 --> 00:11:20.240]  也希望接受耶穌基督
[00:11:20.240 --> 00:11:23.680]  但如果我們有負面的見證
[00:11:23.680 --> 00:11:25.440]  我們做得不好
[00:11:25.440 --> 00:11:28.160]  會成為別人的絆腳石
[00:11:28.160 --> 00:11:31.360]  我聽過有很多人傳福音給他們的時候
[00:11:31.360 --> 00:11:33.360]  我不要做基督徒
[00:11:33.360 --> 00:11:36.080]  你們基督徒都這樣
[00:11:36.080 --> 00:11:38.640]  做出來的行為這麼差
[00:11:38.640 --> 00:11:40.960]  我不要像你們這樣
[00:11:40.960 --> 00:11:44.480]  好的見證會使人發憤
[00:11:44.480 --> 00:11:47.920]  不好的見證會使人不信
[00:11:47.920 --> 00:11:50.160]  你就成為別人的絆腳石
[00:11:50.160 --> 00:11:54.480]  羅馬書11章11節其實和我們上次
[00:11:54.480 --> 00:11:58.080]  羅馬書10章19節所說的很相似
[00:11:58.080 --> 00:12:00.080]  保羅說:我再說
[00:12:00.080 --> 00:12:02.080]  以色列人不知道麼
[00:12:02.080 --> 00:12:03.680]  先有摩西說
[00:12:03.680 --> 00:12:05.920]  我要用那不成子民的
[00:12:05.920 --> 00:12:07.920]  惹動你們的憤恨
[00:12:07.920 --> 00:12:10.240]  我要用那無知的民
[00:12:10.240 --> 00:12:12.240]  觸動你們的怒氣
[00:12:12.240 --> 00:12:16.880]  保羅引用生命記32章21節
[00:12:16.880 --> 00:12:18.960]  什麼叫不成子民
[00:12:18.960 --> 00:12:20.960]  什麼叫那無知的民
[00:12:20.960 --> 00:12:22.960]  就是我們的外邦人
[00:12:22.960 --> 00:12:26.080]  以色列人認為我們沒有神的話語
[00:12:26.080 --> 00:12:28.080]  我們是愚昧的
[00:12:28.080 --> 00:12:29.440]  我們是無知的
[00:12:29.440 --> 00:12:31.440]  我們是不成子民
[00:12:31.440 --> 00:12:35.840]  就是透過我們現在能夠使得以色列人發憤
[00:12:35.840 --> 00:12:37.840]  如果我們有好行為的話
[00:12:38.400 --> 00:12:40.400]  以色列人現在不相信
[00:12:40.400 --> 00:12:42.400]  但等下我們會看到
[00:12:42.400 --> 00:12:45.440]  去到羅馬書11章26節
[00:12:45.440 --> 00:12:48.080]  他們全家都會得救
[00:12:48.080 --> 00:12:50.080]  不單止是愚民
[00:12:50.080 --> 00:12:52.080]  全家都會得救
[00:12:52.080 --> 00:12:55.040]  還有第三個原因
[00:12:55.040 --> 00:12:59.840]  為什麼神將以色列人放在一邊不是永遠
[00:12:59.840 --> 00:13:01.840]  第一個原因就是
[00:13:01.840 --> 00:13:03.840]  要外邦人信主
[00:13:03.840 --> 00:13:05.840]  但當人數天滿
[00:13:05.840 --> 00:13:07.840]  全以色列都會得救
[00:13:07.840 --> 00:13:09.840]  所以這只不過是暫時
[00:13:09.840 --> 00:13:11.840]  第二個原因
[00:13:11.840 --> 00:13:15.840]  就是當那麼多外邦人信主的時候
[00:13:15.840 --> 00:13:18.960]  可能會引起以色列人的發憤
[00:13:18.960 --> 00:13:20.960]  他們都會相信
[00:13:20.960 --> 00:13:22.960]  第三個原因
[00:13:22.960 --> 00:13:26.320]  保羅說要令到天下都富足
[00:13:26.320 --> 00:13:29.280]  羅馬書11章12節
[00:13:29.280 --> 00:13:32.720]  若他們的過失為天下的富足
[00:13:32.720 --> 00:13:36.000]  他們的缺乏為外邦人的富足
[00:13:36.000 --> 00:13:39.440]  何況他們的豐滿呢?
[00:13:39.440 --> 00:13:41.440]  保羅說
[00:13:41.440 --> 00:13:43.440]  透過以色列人的不信
[00:13:43.440 --> 00:13:45.440]  透過他們的過失
[00:13:45.440 --> 00:13:47.440]  他們的失腳
[00:13:47.440 --> 00:13:49.440]  教會能夠相信
[00:13:49.440 --> 00:13:51.440]  外邦人能夠相信
[00:13:51.440 --> 00:13:53.440]  這就成為他們的富足
[00:13:53.440 --> 00:13:57.440]  但若以色列人將來接受了神
[00:13:57.440 --> 00:14:00.240]  會帶給這個世界
[00:14:00.240 --> 00:14:02.720]  有很大的富足
[00:14:02.720 --> 00:14:06.960]  這是保羅很喜歡用的手法
[00:14:06.960 --> 00:14:08.960]  當他寫經文的時候
[00:14:08.960 --> 00:14:10.960]  什麼手法呢?
[00:14:10.960 --> 00:14:13.680]  就是有一件事沒有那麼好
[00:14:13.680 --> 00:14:16.160]  尚且有很好的結果
[00:14:16.160 --> 00:14:18.960]  何況這件更好的事
[00:14:18.960 --> 00:14:21.760]  結果是否更好更重要
[00:14:21.760 --> 00:14:24.160]  這就是保羅的手法
[00:14:24.160 --> 00:14:26.960]  其實他在羅馬書第五章
[00:14:26.960 --> 00:14:28.960]  曾經用過這個手法
[00:14:28.960 --> 00:14:30.960]  羅馬書第五章十節
[00:14:30.960 --> 00:14:33.760]  因為我們作仇敵的時候
[00:14:33.760 --> 00:14:35.760]  且藉著神而止的死
[00:14:35.760 --> 00:14:37.760]  不與神和好
[00:14:37.760 --> 00:14:42.160]  既已和好就更要因他的身得救了
[00:14:42.160 --> 00:14:44.160]  有沒有看到
[00:14:44.160 --> 00:14:46.160]  耶穌基督的死
[00:14:46.160 --> 00:14:48.160]  令到我們與神和好
[00:14:48.160 --> 00:14:51.200]  但一個活著的耶穌基督
[00:14:51.200 --> 00:14:53.200]  更加能夠保守我們
[00:14:53.200 --> 00:14:55.200]  不會失去我們的救贖
[00:14:55.200 --> 00:14:57.200]  耶穌基督的復活
[00:14:57.200 --> 00:15:00.080]  代表我們每一個接受他的人
[00:15:00.080 --> 00:15:02.080]  我們都有復活的生命
[00:15:02.080 --> 00:15:05.120]  但不要只想著將來的復活
[00:15:05.120 --> 00:15:08.160]  我們現在已經成為一個重新的人
[00:15:08.160 --> 00:15:11.920]  所以我們也應該有生命的改變
[00:15:11.920 --> 00:15:14.400]  這就是保羅所說
[00:15:14.400 --> 00:15:17.440]  死了的耶穌基督能使你與神和好
[00:15:17.440 --> 00:15:18.960]  活著的耶穌基督
[00:15:18.960 --> 00:15:21.200]  他的靈在你的生命當中
[00:15:21.200 --> 00:15:25.040]  更加使你越來越像耶穌基督
[00:15:25.040 --> 00:15:27.040]  越來越成性
[00:15:27.040 --> 00:15:29.040]  所以讓我們看到
[00:15:29.040 --> 00:15:31.040]  保羅很喜歡用的手法
[00:15:31.040 --> 00:15:33.040]  現在在這段經文
[00:15:33.040 --> 00:15:35.040]  保羅說
[00:15:35.040 --> 00:15:37.040]  以色列人的失腳
[00:15:37.040 --> 00:15:39.840]  令到你們外邦人能夠接受福音
[00:15:39.840 --> 00:15:43.040]  但將來當他們豐滿的時候
[00:15:43.040 --> 00:15:45.040]  會有什麼事發生呢?
[00:15:45.040 --> 00:15:47.040]  會有更好的事發生
[00:15:47.040 --> 00:15:49.040]  這件事是什麼事呢?
[00:15:49.040 --> 00:15:51.040]  在聖經裏面
[00:15:51.040 --> 00:15:53.040]  整部聖經有很多經文
[00:15:53.040 --> 00:15:55.040]  都告訴我們
[00:15:55.040 --> 00:15:57.920]  當以色列人接受耶穌基督
[00:15:57.920 --> 00:15:59.920]  接受神的時候
[00:15:59.920 --> 00:16:01.920]  去到最後的時候
[00:16:01.920 --> 00:16:03.920]  就會帶領我們進入千禧年國
[00:16:03.920 --> 00:16:07.920]  就會帶領我們進入神的國
[00:16:07.920 --> 00:16:09.920]  在這個國裏面有什麼好處呢?
[00:16:09.920 --> 00:16:13.920]  撒旦將會被捆綁一千年
[00:16:13.920 --> 00:16:17.920]  這個國是會由大衛之子耶穌基督
[00:16:17.920 --> 00:16:19.920]  親自來統領
[00:16:19.920 --> 00:16:21.920]  到時萬室都要敬拜
[00:16:21.920 --> 00:16:23.920]  萬口都要承認
[00:16:23.920 --> 00:16:25.920]  將會有普世和平
[00:16:25.920 --> 00:16:27.920]  公義喜樂繁榮
[00:16:27.920 --> 00:16:31.920]  所以保羅告訴我們
[00:16:31.920 --> 00:16:33.920]  當以色列人的不信
[00:16:33.920 --> 00:16:35.920]  帶給我們外邦人
[00:16:35.920 --> 00:16:37.920]  能夠有福音能夠接受主
[00:16:37.920 --> 00:16:39.920]  但將來到以色列人
[00:16:39.920 --> 00:16:41.920]  接受耶穌基督
[00:16:41.920 --> 00:16:45.920]  就會帶領我們進入千禧年國
[00:16:45.920 --> 00:16:47.920]  進入神的國
[00:16:47.920 --> 00:16:49.920]  我可以告訴你
[00:16:49.920 --> 00:16:51.920]  現在很少人說有千禧年國
[00:16:51.920 --> 00:16:53.920]  很少人相信有千禧年國
[00:16:53.920 --> 00:16:55.920]  但我可以告訴你
[00:16:55.920 --> 00:16:57.920]  這個絕對是正確的教導
[00:16:57.920 --> 00:16:59.920]  為什麼呢?
[00:16:59.920 --> 00:17:01.920]  你看早期的教父
[00:17:01.920 --> 00:17:03.920]  怎麼說的?
[00:17:03.920 --> 00:17:05.920]  帕皮亞這個教父
[00:17:05.920 --> 00:17:07.920]  是公元70年至155年
[00:17:07.920 --> 00:17:09.920]  很接近那些使徒的時候
[00:17:09.920 --> 00:17:11.920]  這個早期的教父
[00:17:11.920 --> 00:17:13.920]  還有呢?
[00:17:13.920 --> 00:17:17.920]  玻璃甲公元69年至155年
[00:17:17.920 --> 00:17:19.920]  愛淫樓公元130年至20年
[00:17:19.920 --> 00:17:21.920]  他們解經的時候
[00:17:21.920 --> 00:17:23.920]  都解釋有千禧年國
[00:17:23.920 --> 00:17:25.920]  是一個實實在在地上
[00:17:25.920 --> 00:17:27.920]  屬於以色列人的王朝
[00:17:27.920 --> 00:17:29.920]  這個就是他們的解經
[00:17:29.920 --> 00:17:31.920]  那你說為什麼我要相信這些人呢?
[00:17:31.920 --> 00:17:33.920]  帕皮亞是誰呢?
[00:17:33.920 --> 00:17:35.920]  帕皮亞是使徒約翰的得意門生
[00:17:35.920 --> 00:17:37.920]  記不記得使徒約翰呢?
[00:17:37.920 --> 00:17:39.920]  是誰寫啟示錄的呢?
[00:17:39.920 --> 00:17:41.920]  是使徒約翰嘛
[00:17:41.920 --> 00:17:43.920]  你不記得嗎?
[00:17:43.920 --> 00:17:45.920]  是誰寫啟示錄的呢?
[00:17:45.920 --> 00:17:47.920]  是誰寫啟示錄的呢?
[00:17:47.920 --> 00:17:49.920]  是使徒約翰嘛
[00:17:49.920 --> 00:17:51.920]  你要解釋啟示錄
[00:17:51.920 --> 00:17:53.920]  你去找帕皮亞
[00:17:53.920 --> 00:17:57.920]  你不是找2300年後的那些教父
[00:17:57.920 --> 00:17:59.920]  為什麼?
[00:17:59.920 --> 00:18:01.920]  使徒約翰寫啟示錄
[00:18:01.920 --> 00:18:03.920]  他的門徒當然知道
[00:18:03.920 --> 00:18:05.920]  為什麼地上千禧年國
[00:18:05.920 --> 00:18:07.920]  是實實在在地的
[00:18:07.920 --> 00:18:09.920]  以色列人的一個王朝
[00:18:09.920 --> 00:18:11.920]  很可惜過了2300年後
[00:18:11.920 --> 00:18:13.920]  有俄利根
[00:18:13.920 --> 00:18:15.920]  有奧古斯丁
[00:18:15.920 --> 00:18:17.920]  他們開始用形義來解經
[00:18:17.920 --> 00:18:21.920]  將啟示錄裏面所說的千禧年國
[00:18:21.920 --> 00:18:25.920]  解釋做只不過是心裏的國
[00:18:25.920 --> 00:18:27.920]  這個就出現問題
[00:18:27.920 --> 00:18:29.920]  我曾經說過一篇
[00:18:29.920 --> 00:18:31.920]  叫做《聖經》中的比喻
[00:18:31.920 --> 00:18:33.920]  寓意和密碼
[00:18:33.920 --> 00:18:35.920]  我講過很清楚
[00:18:35.920 --> 00:18:37.920]  《聖經》裏面是沒有寓意解經
[00:18:37.920 --> 00:18:39.920]  形義解經
[00:18:39.920 --> 00:18:41.920]  很對不起 是沒有的
[00:18:41.920 --> 00:18:43.920]  所以我們應該要解釋
[00:18:43.920 --> 00:18:45.920]  這個千禧年國是一個
[00:18:45.920 --> 00:18:47.920]  實實在在地上的王朝
[00:18:47.920 --> 00:18:49.920]  那你問為什麼
[00:18:49.920 --> 00:18:51.920]  去到2300年後
[00:18:51.920 --> 00:18:53.920]  那些人全部轉變態度
[00:18:53.920 --> 00:18:55.920]  將千禧年國解釋做心中的國
[00:18:55.920 --> 00:18:57.920]  我可以告訴你
[00:18:57.920 --> 00:18:59.920]  是因為撒旦的緣故
[00:18:59.920 --> 00:19:01.920]  在早期的教會
[00:19:01.920 --> 00:19:03.920]  撒旦是用咆哮的獅子的戰略
[00:19:03.920 --> 00:19:05.920]  來攻擊教會
[00:19:05.920 --> 00:19:07.920]  但是當時的基督徒
[00:19:07.920 --> 00:19:09.920]  怎麼樣?
[00:19:09.920 --> 00:19:11.920]  非常之硬朗
[00:19:11.920 --> 00:19:13.920]  寧死不屈
[00:19:13.920 --> 00:19:15.920]  情願殉道都不會改變
[00:19:15.920 --> 00:19:17.920]  於是撒旦就怎樣?
[00:19:17.920 --> 00:19:19.920]  改變他的戰略
[00:19:19.920 --> 00:19:21.920]  靈巧仗勢
