
[00:00:00.000 --> 00:00:07.200]  我剛剛講完了《新明記》
[00:06:45.400 --> 00:06:47.800]  神說天上要有光體
[00:06:47.800 --> 00:06:50.600]  可以分晝夜 作記號
[00:06:50.600 --> 00:06:53.600]  定節令日子年歲
[00:06:53.600 --> 00:06:56.400]  除了這些日月的光體
[00:06:56.400 --> 00:07:01.000]  星辰可以幫我們定日頭定夜晚
[00:07:01.000 --> 00:07:06.800]  可以幫我們定節日子和年歲
[00:07:06.800 --> 00:07:08.800]  還有一樣東西是甚麼
[00:07:08.800 --> 00:07:10.800]  是作為記號
[00:07:10.800 --> 00:07:14.400]  這些日月星辰是作為記號
[00:07:14.400 --> 00:07:17.400]  其實不用我說大家都應該很熟悉
[00:07:17.400 --> 00:07:18.800]  有幾節的經文
[00:07:18.800 --> 00:07:21.400]  當耶穌基督出生的時候
[00:07:21.400 --> 00:07:23.600]  日月星辰發生甚麼事
[00:07:23.600 --> 00:07:26.600]  在《馬太福音》二章一至二節
[00:07:26.600 --> 00:07:30.600]  說東方的博士看到有耶穌基督的星
[00:07:30.600 --> 00:07:34.200]  跟著這些星來到朝拜聖嬰
[00:07:34.200 --> 00:07:37.400]  耶穌基督的釘十字架死亡
[00:07:37.400 --> 00:07:41.200]  在《馬太福音》十五章三十三至三十四節
[00:07:41.200 --> 00:07:42.000]  說甚麼
[00:07:42.000 --> 00:07:44.000]  遍地都黑暗了
[00:07:44.000 --> 00:07:47.400]  在耶穌基督的在來
[00:07:47.400 --> 00:07:48.800]  在將來的事
[00:07:48.800 --> 00:07:52.000]  《路加福音》二十一章二十五節說甚麼
[00:07:52.000 --> 00:07:55.000]  日月星辰都要顯出異象
[00:07:55.000 --> 00:07:57.200]  讓我們能夠見得到
[00:07:57.200 --> 00:07:59.600]  所以真是的
[00:07:59.600 --> 00:08:02.400]  這些重要的日子我們見到
[00:08:02.400 --> 00:08:05.400]  都有日月星辰的記號
[00:08:05.400 --> 00:08:07.800]  我今天說的當然不是這些
[00:08:07.800 --> 00:08:09.000]  這些太明顯了
[00:08:09.000 --> 00:08:10.000]  每個人都知道
[00:08:10.000 --> 00:08:11.200]  聖經有說
[00:08:11.200 --> 00:08:13.800]  我今天說的那些是沒有那麼明顯
[00:08:13.800 --> 00:08:18.000]  要想一想或者計一計才看得到的
[00:08:18.000 --> 00:08:20.000]  這些記號
[00:08:20.000 --> 00:08:23.400]  今天我說到就很緊張
[00:08:23.400 --> 00:08:26.200]  我平時說到就已經緊張了
[00:08:26.200 --> 00:08:27.800]  今天就更加緊張
[00:08:27.800 --> 00:08:29.000]  因為甚麼呢
[00:08:29.000 --> 00:08:33.200]  因為平時我說的救恩是從聖經裏面說的
[00:08:33.200 --> 00:08:34.200]  我不怕的
[00:08:34.200 --> 00:08:36.400]  因為聖經的話語是神的話語
[00:08:36.400 --> 00:08:41.000]  今天要說救恩是從日月星辰那方面看回來
[00:08:41.000 --> 00:08:43.400]  我就很緊張很害怕
[00:08:43.400 --> 00:08:46.600]  所以我給自己要有甚麼
[00:08:46.600 --> 00:08:48.800]  要有規則和宗旨
[00:08:48.800 --> 00:08:50.200]  如果不是的話
[00:08:50.200 --> 00:08:52.400]  那些人以為我在說甚麼
[00:08:52.400 --> 00:08:53.800]  在說聖上
[00:08:53.800 --> 00:08:55.800]  在說星座萬壇
[00:08:55.800 --> 00:08:58.000]  那就大件事了
[00:08:58.000 --> 00:09:00.600]  所以我今天給自己有甚麼規矩
[00:09:00.600 --> 00:09:02.000]  有兩個規矩
[00:09:02.000 --> 00:09:07.800]  第一個就是聖經沒有給我們提示計算得到的日子
[00:09:07.800 --> 00:09:08.800]  我不說
[00:09:08.800 --> 00:09:09.800]  OK
[00:09:09.800 --> 00:09:12.600]  所說的都是聖經有提示的日子
[00:09:12.600 --> 00:09:13.600]  第二
[00:09:13.600 --> 00:09:15.800]  聖經沒有提到的星宿
[00:09:15.800 --> 00:09:17.200]  我也不去說
[00:09:17.200 --> 00:09:19.600]  如果不是就真的變成星座萬壇
[00:09:19.600 --> 00:09:22.000]  第三點
[00:09:22.000 --> 00:09:24.800]  我要將注意力放在神的身上
[00:09:24.800 --> 00:09:28.600]  而不是放在日月星宿的身上
[00:09:28.600 --> 00:09:32.400]  我們要將一切的榮耀頌讚歸給神
[00:09:32.400 --> 00:09:36.000]  這個是我兩個規則和一個宗旨
[00:09:36.000 --> 00:09:38.600]  如果是我離開了的話
[00:09:38.600 --> 00:09:41.400]  你們立刻扔臭雞蛋也好
[00:09:41.400 --> 00:09:43.200]  番茄也好
[00:09:43.200 --> 00:09:44.600]  來提示我
[00:09:44.600 --> 00:09:50.400]  說之前我也要嚴重警告各位
[00:09:50.400 --> 00:09:52.800]  因為講及星座
[00:09:52.800 --> 00:09:55.600]  所以我要和大家提醒一下
[00:09:55.600 --> 00:09:59.200]  千萬不要去迷信日月星宿
[00:09:59.200 --> 00:10:02.200]  聖經裏面給我們很大的警告
[00:10:02.200 --> 00:10:04.200]  我們剛剛才講完生命記
[00:10:04.200 --> 00:10:05.800]  生命記兩節的經文
[00:10:05.800 --> 00:10:08.200]  一節在四章十九節
[00:10:08.200 --> 00:10:09.200]  是說甚麼
[00:10:09.200 --> 00:10:12.800]  不要去敬拜侍奉這些日月星宿
[00:10:12.800 --> 00:10:17.200]  在十七章三節生命記又說甚麼
[00:10:17.200 --> 00:10:19.200]  不要去拜月亮
[00:10:19.200 --> 00:10:20.800]  不要去拜天像
[00:10:20.800 --> 00:10:23.200]  你說我都不會做這些事
[00:10:23.200 --> 00:10:26.400]  再看耶利米斯十章二節說甚麼
[00:10:26.400 --> 00:10:29.200]  說不要為天像驚惶
[00:10:29.200 --> 00:10:31.600]  你說我更加不會做這些事
[00:10:31.600 --> 00:10:34.000]  再看星座
[00:10:34.000 --> 00:10:35.200]  星座怎麼說
[00:10:35.200 --> 00:10:36.600]  今天不要做這樣
[00:10:36.600 --> 00:10:38.000]  今天不要做那樣
[00:10:38.000 --> 00:10:41.000]  我們就怕到不敢去做了
[00:10:41.000 --> 00:10:44.200]  這個還不是驚惶天像
[00:10:44.200 --> 00:10:47.600]  我們要敬畏的不是天像
[00:10:47.600 --> 00:10:49.000]  不是日月星宿
[00:10:49.000 --> 00:10:51.800]  我們要敬畏的是我們的耶和華
[00:10:51.800 --> 00:10:53.600]  唯一的真神
[00:10:53.600 --> 00:10:57.600]  另外在約伯記三十一章二十六至二十八節
[00:10:57.600 --> 00:10:59.400]  也都講得很清楚
[00:10:59.400 --> 00:11:03.200]  如果我們真的去迷信這些日月星神的話
[00:11:03.200 --> 00:11:04.800]  這個是一個罪孽
[00:11:04.800 --> 00:11:07.200]  是可以被審判的罪孽
[00:11:07.200 --> 00:11:08.400]  被神審判
[00:11:08.400 --> 00:11:10.600]  這個也是表達我們
[00:11:10.600 --> 00:11:13.600]  表示我們背棄了我們的神
[00:11:13.600 --> 00:11:16.000]  所以我們千萬要很小心
[00:11:16.000 --> 00:11:19.600]  雖然我今天講的是會講到星宿星座
[00:11:19.600 --> 00:11:21.200]  但是大家要小心
[00:11:21.200 --> 00:11:25.600]  不要去迷信這些東西
[00:11:25.600 --> 00:11:28.200]  最後在我開始之前
[00:11:28.200 --> 00:11:30.800]  也都要再講多一件事的
[00:11:30.800 --> 00:11:34.400]  就是在這裏詩篇一百四十七篇四節
[00:11:34.400 --> 00:11:35.800]  告訴我們
[00:11:35.800 --> 00:11:38.800]  每一粒星神都數過
[00:11:38.800 --> 00:11:42.600]  你知不知道這個世界上有多少粒星
[00:11:42.600 --> 00:11:44.800]  好像沙灘上的沙
[00:11:44.800 --> 00:11:47.600]  比沙灘上的沙還要多
[00:11:47.600 --> 00:11:49.600]  神每一粒都數過
[00:11:49.600 --> 00:11:52.600]  而且每一粒都有給他們的名字
[00:11:52.600 --> 00:11:57.000]  在聖經裏面也有很多星宿的名字
[00:11:57.000 --> 00:12:00.000]  例如參星和卯星
[00:12:00.000 --> 00:12:03.800]  在摩斯書五章八節
[00:12:03.800 --> 00:12:08.000]  約伯記九章和約伯記三十八章
[00:12:08.000 --> 00:12:10.600]  都有提到這些星座
[00:12:10.600 --> 00:12:15.800]  北斗星在約伯記九章三十八章都有講
[00:12:15.800 --> 00:12:18.600]  十二宮也都有提到
[00:12:18.600 --> 00:12:21.600]  你看看約伯記三十八章
[00:12:21.600 --> 00:12:24.600]  是三十一至三十二節講什麼
[00:12:24.600 --> 00:12:27.400]  你能繫住某星的結膜
[00:12:27.400 --> 00:12:30.600]  你能解開參星的大膜
[00:12:30.600 --> 00:12:33.800]  你能按時領出十二宮膜
[00:12:33.800 --> 00:12:38.200]  能引導北斗和其他的眾星膜
[00:12:38.200 --> 00:12:43.600]  聖經有提到很多星宿甚至是星座
[00:12:43.600 --> 00:12:46.600]  這個十二宮是什麼?
[00:12:46.600 --> 00:12:50.800]  十二宮原文的希伯來文是Mesera
[00:12:50.800 --> 00:12:54.200]  這個字在七十事譯本
[00:12:54.200 --> 00:12:58.600]  就是第一本將希伯來文譯成希臘文的版本
[00:12:58.600 --> 00:13:01.600]  沒有將Mesera這個字譯出來
[00:13:01.600 --> 00:13:05.200]  但是一般的希伯來文的專家
[00:13:05.200 --> 00:13:08.800]  他們都會將這個字譯成Zodiac
[00:13:08.800 --> 00:13:13.400]  Zodiac就是我們所知道的星座
[00:13:13.400 --> 00:13:17.800]  Zodiac這個字是由希臘文演變而成
[00:13:17.800 --> 00:13:21.400]  原文是和星相完全無關
[00:13:21.400 --> 00:13:23.400]  原文的意思是什麼?
[00:13:23.400 --> 00:13:27.800]  是一個途徑引我們去一個故事
[00:13:27.800 --> 00:13:30.000]  所以就是和我們所講
[00:13:30.000 --> 00:13:33.600]  《創世紀》一章十四節所講的很相似
[00:13:33.600 --> 00:13:36.600]  是用來作一個記號
[00:13:36.600 --> 00:13:40.600]  猶太人在古代的會堂裏
[00:13:40.600 --> 00:13:43.600]  不管是地板也好牆壁也好
[00:13:43.600 --> 00:13:47.600]  很多時候我們會看到有十二宮的圖案
[00:13:47.600 --> 00:13:49.600]  他們不是迷信
[00:13:49.600 --> 00:13:54.600]  他們是用來創世紀一章十四節所講的
[00:13:54.600 --> 00:13:57.600]  用來計算日期
[00:13:57.600 --> 00:14:02.600]  就是定節令、定日子和年歲
[00:14:02.600 --> 00:14:06.600]  但是我們今天是講什麼?
[00:14:06.600 --> 00:14:08.600]  從這些日月星座裏面
[00:14:08.600 --> 00:14:13.600]  我們能夠看得到是神救恩的記號
[00:14:13.600 --> 00:14:18.600]  我們不妨剛才說了參星
[00:14:18.600 --> 00:14:20.600]  走回參星那裏看看
[00:14:20.600 --> 00:14:22.600]  很有趣
[00:14:22.600 --> 00:14:27.600]  參星希伯來文的字叫Chisel
[00:14:27.600 --> 00:14:30.600]  代表一個愚蠢的人
[00:14:30.600 --> 00:14:32.600]  但是七十事逆管
[00:14:32.600 --> 00:14:36.600]  就將他翻譯成希臘文的Orion
[00:14:36.600 --> 00:14:39.600]  就是獵人星座
[00:14:39.600 --> 00:14:40.600]  很有趣
[00:14:40.600 --> 00:14:42.600]  為什麼一個愚蠢的人
[00:14:42.600 --> 00:14:44.600]  神給他的名字這個星座
[00:14:44.600 --> 00:14:49.600]  居然會翻譯成希臘文的獵人星座呢?
[00:14:49.600 --> 00:14:51.600]  原來古代的民族
[00:14:51.600 --> 00:14:53.600]  他們都知道
[00:14:53.600 --> 00:14:55.600]  有很多古代的民族都知道
[00:14:55.600 --> 00:14:57.600]  這個獵人的星座或者獵戶星座
[00:14:57.600 --> 00:15:01.600]  就是聖經裏面所說的零六
[00:15:01.600 --> 00:15:03.600]  記不記得在聖經裏面
[00:15:03.600 --> 00:15:05.600]  創世紀十章八至九節
[00:15:05.600 --> 00:15:07.600]  有零六這個人
[00:15:07.600 --> 00:15:12.600]  聖經裏面說零六是一個英勇的獵戶
[00:15:12.600 --> 00:15:14.600]  他們都知道
[00:15:14.600 --> 00:15:16.600]  這些古代的國家都知道
[00:15:16.600 --> 00:15:19.600]  這個星座代表零六
[00:15:19.600 --> 00:15:21.600]  我時時讀聖經的時候
[00:15:21.600 --> 00:15:23.600]  我都會抓狂
[00:15:23.600 --> 00:15:26.600]  因為零六聖經說是一個什麼人?
[00:15:26.600 --> 00:15:29.600]  他是巴別塔的領導人
[00:15:29.600 --> 00:15:33.600]  他是巴比倫的始創人
[00:15:33.600 --> 00:15:35.600]  不是一個好人
[00:15:35.600 --> 00:15:38.600]  但聖經裏面居然說他是一個英勇的獵戶
[00:15:38.600 --> 00:15:41.600]  我經常都有點費解不明白
[00:15:41.600 --> 00:15:45.600]  看見神給這個星座的名稱我就明白了
[00:15:45.600 --> 00:15:47.600]  在人來看
[00:15:47.600 --> 00:15:49.600]  雖然可能是一個英勇的獵戶
[00:15:49.600 --> 00:15:51.600]  但是在神的眼光來看
[00:15:51.600 --> 00:15:54.600]  他是一個愚蠢的人
[00:15:54.600 --> 00:15:56.600]  很多時候很有趣的
[00:15:56.600 --> 00:16:01.600]  當我們把星座不同國家給它的名字
[00:16:01.600 --> 00:16:06.600]  有些是沒有那麼直接我們能夠看得到
[00:16:06.600 --> 00:16:09.600]  頭頭好像覺得不能夠明白
[00:16:09.600 --> 00:16:12.600]  為什麼兩個星座會有不同的名字
[00:16:12.600 --> 00:16:15.600]  但你知道這個故事的背景的時候
[00:16:15.600 --> 00:16:19.600]  你就會明白他們說的是一樣的東西
[00:16:19.600 --> 00:16:23.600]  對於十二宮星座來說
[00:16:23.600 --> 00:16:26.600]  反而是比較直接一點
[00:16:26.600 --> 00:16:30.600]  十二宮裏面第一宮是處女座
[00:16:30.600 --> 00:16:35.600]  不同的民族都是同一個解釋
[00:16:35.600 --> 00:16:39.600]  例如希伯來文Bethula是處女
[00:16:39.600 --> 00:16:44.600]  例如希臘文Parthenos也是處女
[00:16:44.600 --> 00:16:49.600]  Virgo是我們比較熟悉的拉丁文也是處女
[00:16:49.600 --> 00:16:52.600]  這些不需要我們去想像
[00:16:52.600 --> 00:16:55.600]  另外在這些星座周圍
[00:16:55.600 --> 00:16:58.600]  有些叫做聯合的星座
[00:16:58.600 --> 00:17:00.600]  是Deacons
[00:17:00.600 --> 00:17:03.600]  你看他們的名稱是很有趣的
[00:17:03.600 --> 00:17:06.600]  有一個Deacon的名稱叫做Koma
[00:17:06.600 --> 00:17:09.600]  是解釋是鷹孩
[00:17:09.600 --> 00:17:11.600]  是那被期待的人
[00:17:11.600 --> 00:17:14.600]  為什麼一個處女會有個鷹孩呢
[00:17:14.600 --> 00:17:16.600]  令人費解
[00:17:16.600 --> 00:17:20.600]  另外有一個聯合星叫做Santorix
[00:17:20.600 --> 00:17:23.600]  是那被鄙視的人
[00:17:23.600 --> 00:17:25.600]  希伯來文
[00:17:25.600 --> 00:17:29.600]  另外又有一組聯合星叫做Buddhist
[00:17:29.600 --> 00:17:32.600]  是大牧者 是收割者
[00:17:32.600 --> 00:17:38.600]  每一個聯合星都可以用在耶穌基督的身上
[00:17:38.600 --> 00:17:40.600]  很有趣
[00:17:40.600 --> 00:17:44.600]  另外在不同的民族處女星座
[00:17:44.600 --> 00:17:47.600]  右手都是拿著什麼
[00:17:47.600 --> 00:17:50.600]  拿著枝子 拿著苗裔
[00:17:50.600 --> 00:17:53.600]  苗裔這個字在希伯來文
[00:17:53.600 --> 00:17:56.600]  有二十多個字來代表苗裔
[00:17:56.600 --> 00:17:58.600]  為以Tumet這個字
[00:17:58.600 --> 00:18:01.600]  是專門用在耶穌基督身上
[00:18:01.600 --> 00:18:05.600]  耶穌基督就是大衛的苗裔
[00:18:05.600 --> 00:18:07.600]  而Tumet這個字
[00:18:07.600 --> 00:18:13.600]  就是剛剛用在這個星座所拿著的苗裔身上
[00:18:13.600 --> 00:18:16.600]  很有意思 很有趣
[00:18:16.600 --> 00:18:19.600]  不妨多看一兩個星座
[00:18:19.600 --> 00:18:20.600]  天秤座
[00:18:20.600 --> 00:18:23.600]  我們看到天秤座不同的民族
[00:18:23.600 --> 00:18:26.600]  給他們的名稱都很相似
[00:18:26.600 --> 00:18:29.600]  是天秤 是秤重
[00:18:29.600 --> 00:18:32.600]  在阿拉伯文還有意思
[00:18:32.600 --> 00:18:35.600]  叫它做救贖
[00:18:35.600 --> 00:18:38.600]  在Coptic的言語
[00:18:38.600 --> 00:18:41.600]  叫它贖罪站
[00:18:41.600 --> 00:18:43.600]  一個贖罪的站
[00:18:43.600 --> 00:18:45.600]  聯合星都很有意思
[00:18:45.600 --> 00:18:48.600]  其中一組的聯合星叫做Crust
[00:18:48.600 --> 00:18:50.600]  Crust是甚麼?
[00:18:50.600 --> 00:18:52.600]  是十家
[00:18:52.600 --> 00:18:54.600]  一組的聯合星叫做Lupus
[00:18:54.600 --> 00:18:56.600]  或者是Victim
[00:18:56.600 --> 00:18:59.600]  是那被賜死者
[00:18:59.600 --> 00:19:02.600]  埃及的名字就更有趣了
[00:19:02.600 --> 00:19:03.600]  是羔羊
[00:19:03.600 --> 00:19:06.600]  賜死者是羔羊
[00:19:06.600 --> 00:19:08.600]  Corona是甚麼?
[00:19:08.600 --> 00:19:09.600]  是皇冠
[00:19:09.600 --> 00:19:13.600]  這些所有的聯合星的名字的意思
[00:19:13.600 --> 00:19:15.600]  你用在耶穌基督的身上
[00:19:15.600 --> 00:19:17.600]  亦都是合用
[00:19:17.600 --> 00:19:20.600]  而且它最光的那顆星
[00:19:20.600 --> 00:19:23.600]  叫做Souvenir Genoubi
[00:19:23.600 --> 00:19:25.600]  意思是甚麼?
[00:19:25.600 --> 00:19:27.600]  是不足之價
[00:19:27.600 --> 00:19:28.600]  不足的
[00:19:28.600 --> 00:19:31.600]  但是第二光的那顆星叫做甚麼?
[00:19:31.600 --> 00:19:33.600]  Souvenir Chimali
[00:19:33.600 --> 00:19:35.600]  是補足之價
[00:19:35.600 --> 00:19:37.600]  有人的不足
[00:19:37.600 --> 00:19:40.600]  是被另外一個人補足了
[00:19:40.600 --> 00:19:43.600]  這個就是我們見到的救贖站
[00:19:43.600 --> 00:19:45.600]  這個就是救恩
[00:19:45.600 --> 00:19:46.600]  很有趣
[00:19:46.600 --> 00:19:48.600]  再看多一個
[00:19:48.600 --> 00:19:50.600]  天蠍座
[00:19:50.600 --> 00:19:52.600]  差不多所有的民族
[00:19:52.600 --> 00:19:55.600]  給它的意思都是蠍子的解釋
[00:19:55.600 --> 00:19:59.600]  但是你看它的聯合星就很有意思
[00:19:59.600 --> 00:20:02.600]  其中一組叫Serpens是蛇
[00:20:02.600 --> 00:20:06.600]  在聖經裏面代表甚麼我們知道了
[00:20:06.600 --> 00:20:09.600]  另外有一組的聯合星是甚麼?
[00:20:09.600 --> 00:20:14.600]  是與蛇摔跤者
[00:20:14.600 --> 00:20:19.600]  與蛇摔跤者的腳跟被蛇咬到
[00:20:19.600 --> 00:20:22.600]  另外一隻腳是疊在蛇的頭上
[00:20:22.600 --> 00:20:25.600]  與《創世紀》三章十五節的經文
[00:20:25.600 --> 00:20:28.600]  是非常非常相似
[00:20:28.600 --> 00:20:29.600]  夠了
[00:20:29.600 --> 00:20:31.600]  我不會再講其他的星座
[00:20:31.600 --> 00:20:34.600]  否則就變成星座漫談
[00:20:34.600 --> 00:20:39.600]  若非聖經在約伯記真的有說
