
[00:00:00.000 --> 00:00:02.000]  (何時開始?)
[00:06:02.000 --> 00:06:05.000]  是一間工業學校
[00:06:05.000 --> 00:06:08.000]  所以裏面其實每一間班房
[00:06:08.000 --> 00:06:10.000]  我以前有記憶
[00:06:10.000 --> 00:06:11.000]  我都走過
[00:06:11.000 --> 00:06:17.000]  不過這間學校現在變成了德國人的醫院
[00:06:17.000 --> 00:06:21.000]  我覺得對我的學校是一個羞辱
[00:06:21.000 --> 00:06:22.000]  無論如何
[00:06:22.000 --> 00:06:25.000]  有一天當我又去工作的時候
[00:06:25.000 --> 00:06:28.000]  有一個護士忽然間就來找我
[00:06:28.000 --> 00:06:31.000]  她走到我的面前就問我
[00:06:31.000 --> 00:06:34.000]  「你是不是一個猶太人?」
[00:06:34.000 --> 00:06:37.000]  我一聽她這樣說的時候
[00:06:37.000 --> 00:06:40.000]  我心裏面就有很多疑問
[00:06:40.000 --> 00:06:44.000]  是凶?她要做一些事去欺負猶太人
[00:06:44.000 --> 00:06:46.000]  是急?是好事?
[00:06:46.000 --> 00:06:50.000]  因為我試過其實遇過一個德國士兵
[00:06:50.000 --> 00:06:54.000]  他就將一些他不想吃的東西
[00:06:54.000 --> 00:06:57.000]  他吃飽吃剩的東西放在我面前
[00:06:57.000 --> 00:06:59.000]  然後就叫我去拿
[00:06:59.000 --> 00:07:01.000]  我說「為甚麼你不給我?」
[00:07:01.000 --> 00:07:03.000]  那個德國士兵跟我說
[00:07:03.000 --> 00:07:05.000]  「因為我沒有親手給你」
[00:07:05.000 --> 00:07:07.000]  當我的上司問我
[00:07:07.000 --> 00:07:09.000]  「有沒有將一些食物給猶太人?」
[00:07:09.000 --> 00:07:12.000]  我可以坦白跟他說
[00:07:12.000 --> 00:07:13.000]  「沒有」
[00:07:13.000 --> 00:07:14.000]  「你喜歡就拿吧」
[00:07:14.000 --> 00:07:16.000]  他就走開了
[00:07:16.000 --> 00:07:17.000]  我就拿了一些食物
[00:07:17.000 --> 00:07:22.000]  是否又有些德國士兵想給我一些東西呢?
[00:07:22.000 --> 00:07:25.000]  不過當我跟著護士一路走的時候
[00:07:25.000 --> 00:07:27.000]  走了一段時間之後
[00:07:27.000 --> 00:07:30.000]  我終於去到一間房間裏面
[00:07:30.000 --> 00:07:32.000]  那個房間很暗
[00:07:32.000 --> 00:07:34.000]  隔了一會才看到
[00:07:34.000 --> 00:07:38.000]  原來房裏面只有一張床
[00:07:38.000 --> 00:07:42.000]  床上就睡了一個人
[00:07:42.000 --> 00:07:49.000]  我看到這個人已經全身被一些紗布包著
[00:07:49.000 --> 00:07:53.000]  我也看到這個人應該是一個很軟弱
[00:07:53.000 --> 00:07:56.000]  是一個快要離開世界的人
[00:07:56.000 --> 00:08:02.000]  護士將我帶到這個人的面前
[00:08:02.000 --> 00:08:04.000]  接著他就離開了
[00:08:04.000 --> 00:08:08.000]  這個人雖然他好像瀕臨死亡
[00:08:08.000 --> 00:08:11.000]  但當我走到他身邊的時候
[00:08:11.000 --> 00:08:13.000]  他就用他的手抓住我的手
[00:08:13.000 --> 00:08:15.000]  他就不讓我走
[00:08:15.000 --> 00:08:17.000]  我很驚奇地發覺
[00:08:17.000 --> 00:08:20.000]  原來他一個臨死的人
[00:08:20.000 --> 00:08:22.000]  他的手都可以很有力
[00:08:22.000 --> 00:08:27.000]  接著這個病人就開始跟我說他的故事
[00:08:27.000 --> 00:08:30.000]  他說我的名字是Carl
[00:08:30.000 --> 00:08:32.000]  現在可以做兩個人
[00:08:32.000 --> 00:08:43.000]  我的名字是Carl
[00:08:43.000 --> 00:08:45.000]  我是一個SS Soldier
[00:08:45.000 --> 00:08:48.000]  我是一個德國的Sturmtruppe
[00:08:48.000 --> 00:08:50.000]  是一些特種的部隊
[00:08:50.000 --> 00:08:53.000]  我現在快要死了
[00:08:53.000 --> 00:08:54.000]  我心中有些事
[00:08:54.000 --> 00:08:58.000]  我覺得我需要找一個猶太人跟他說
[00:08:58.000 --> 00:09:03.000]  我現在很希望聽到一個猶太人
[00:09:03.000 --> 00:09:07.000]  跟我說饒恕的話
[00:09:07.000 --> 00:09:10.000]  我想當一個士兵這樣跟我說的時候
[00:09:10.000 --> 00:09:12.000]  我第一個印象就是
[00:09:12.000 --> 00:09:15.000]  我為什麼要饒恕你呢
[00:09:15.000 --> 00:09:19.000]  我見盡的是德國士兵所做的各種傷天害理的事
[00:09:19.000 --> 00:09:23.000]  有什麼理由我要饒恕你呢
[00:09:23.000 --> 00:09:25.000]  接著Carl就繼續說
[00:09:25.000 --> 00:09:27.000]  你要習慣一下
[00:09:27.000 --> 00:09:29.000]  如果我是一個好一點的演員
[00:09:29.000 --> 00:09:31.000]  我就假裝兩把聲
[00:09:31.000 --> 00:09:33.000]  不過我不想做一些那麼搞事的事
[00:09:33.000 --> 00:09:37.000]  接著Carl就跟我說
[00:09:37.000 --> 00:09:43.000]  其實你看我是一個SS Soldier
[00:09:43.000 --> 00:09:46.000]  你可能以為我是一個很殘忍的人
[00:09:46.000 --> 00:09:47.000]  其實不是的
[00:09:47.000 --> 00:09:50.000]  我小時候是一個天主教徒
[00:09:50.000 --> 00:09:53.000]  我父母都是一個很敬虔的天主教徒
[00:09:53.000 --> 00:09:55.000]  我甚至在天主教會裡
[00:09:55.000 --> 00:09:56.000]  我是那些Otter Boy
[00:09:56.000 --> 00:10:02.000]  就是幫神父收拾聖餐和其他東西的小朋友
[00:10:02.000 --> 00:10:04.000]  神父也很喜歡我
[00:10:04.000 --> 00:10:07.000]  不過當我去到中學的時候
[00:10:07.000 --> 00:10:10.000]  我就開始加入了Hitler's Youth
[00:10:10.000 --> 00:10:15.000]  加入了希特勒的立稅黨的青少年部隊
[00:10:15.000 --> 00:10:18.000]  當我加入青少年部隊的時候
[00:10:18.000 --> 00:10:20.000]  其實我爸爸很生氣
[00:10:20.000 --> 00:10:22.000]  我爸爸是一個Democrat
[00:10:22.000 --> 00:10:24.000]  是一個所謂的Socialist
[00:10:24.000 --> 00:10:26.000]  就是社會主義者
[00:10:26.000 --> 00:10:30.000]  他覺得立稅德國、立稅黨是一些邪惡的事情
[00:10:30.000 --> 00:10:33.000]  他很不喜歡我加入立稅黨
[00:10:33.000 --> 00:10:37.000]  不過我的朋友個個都加入了立稅黨
[00:10:37.000 --> 00:10:40.000]  加入立稅黨又有一些很威風的制服
[00:10:40.000 --> 00:10:42.000]  接著你在學校裡
[00:10:42.000 --> 00:10:46.000]  別人都會好像尊敬你多幾分
[00:10:46.000 --> 00:10:48.000]  所以我就加入了
[00:10:48.000 --> 00:10:51.000]  當我加入了Hitler's Youth的時候
[00:10:51.000 --> 00:10:54.000]  我的家庭的氣氛都變了
[00:10:54.000 --> 00:10:59.000]  我爸爸本來對立稅政府有很多批評的話
[00:10:59.000 --> 00:11:03.000]  不過現在他都不再在我面前說
[00:11:03.000 --> 00:11:05.000]  我知道他依然是很生氣的
[00:11:05.000 --> 00:11:07.000]  因為當我好像上了床
[00:11:07.000 --> 00:11:09.000]  他以為我上了床睡了的時候
[00:11:09.000 --> 00:11:14.000]  我就會聽到他跟我媽媽說很多投訴立稅政黨的東西
[00:11:14.000 --> 00:11:16.000]  不過在我的面前
[00:11:16.000 --> 00:11:18.000]  他已經靜默
[00:11:18.000 --> 00:11:23.000]  所以當二次世界大戰開始之後
[00:11:23.000 --> 00:11:26.000]  很自然的我就加入了SS Troop
[00:11:26.000 --> 00:11:29.000]  因為很多Hitler's Youth都是
[00:11:29.000 --> 00:11:33.000]  夜多歲就加入了SS Troop
[00:11:33.000 --> 00:11:39.000]  SS Troop其中一個的工作就是去找那些所謂賣國賊
[00:11:39.000 --> 00:11:43.000]  我記得我跟著軍隊一路走的時候
[00:11:43.000 --> 00:11:47.000]  當我去到波蘭的一些地方的時候
[00:11:47.000 --> 00:11:51.000]  其實那時候打仗剛剛開始
[00:11:51.000 --> 00:11:55.000]  當我們去波蘭進攻俄國的軍隊
[00:11:55.000 --> 00:11:57.000]  蘇聯的軍隊的時候
[00:11:57.000 --> 00:11:59.000]  他們節節敗退
[00:11:59.000 --> 00:12:02.000]  不過當我去到一個地方的時候
[00:12:02.000 --> 00:12:06.000]  有一個軍官已經在那裡的軍官告訴我們
[00:12:06.000 --> 00:12:11.000]  那天有一個蘇聯的軍隊造了一個地雷
[00:12:11.000 --> 00:12:14.000]  炸死了幾十個德國士兵
[00:12:14.000 --> 00:12:17.000]  所以他們很憤怒
[00:12:17.000 --> 00:12:23.000]  接著我和我的隊友就一起去到一間屋的面前
[00:12:23.000 --> 00:12:25.000]  在這間屋那裡
[00:12:25.000 --> 00:12:31.000]  我看到有很多的一些猶太人在那裡
[00:12:31.000 --> 00:12:34.000]  其實我以前對猶太人都沒有什麼接觸
[00:12:34.000 --> 00:12:38.000]  我唯一的接觸就是我媽媽的醫生
[00:12:38.000 --> 00:12:40.000]  其實也是一個猶太人
[00:12:40.000 --> 00:12:43.000]  不過後來因為德國政府的政策
[00:12:43.000 --> 00:12:46.000]  我媽媽的醫生被人抓去集中營
[00:12:46.000 --> 00:12:48.000]  我媽媽經常都跟我投訴
[00:12:48.000 --> 00:12:52.000]  她說沒有一個醫生像我以前那個醫生那麼好
[00:12:52.000 --> 00:12:58.000]  那次是我第一次見到數以百計的猶太人
[00:12:58.000 --> 00:13:04.000]  聚集在一間屋的原地
[00:13:04.000 --> 00:13:08.000]  接著我看到那些士兵將那些猶太人
[00:13:08.000 --> 00:13:13.000]  一個一個地趕進了那間屋裡
[00:13:13.000 --> 00:13:17.000]  起初我都不知道他們在做什麼
[00:13:17.000 --> 00:13:19.000]  接著有個軍官跟我說
[00:13:19.000 --> 00:13:23.000]  他說我們要報復那些蘇聯地雷
[00:13:23.000 --> 00:13:27.000]  炸死了我們幾十個德國士兵
[00:13:27.000 --> 00:13:32.000]  我在想為什麼報復蘇聯的軍隊要找猶太人呢?
[00:13:32.000 --> 00:13:34.000]  不過我沒有時間想那麼多
[00:13:34.000 --> 00:13:40.000]  因為當我見到有些軍官開始要求猶太人
[00:13:40.000 --> 00:13:46.000]  帶一罐一罐的汽油進入那間屋裡
[00:13:46.000 --> 00:13:52.000]  我就知道一定有些很慘烈的事情要發生
[00:13:52.000 --> 00:13:57.000]  當那些德國軍官將所有的猶太人都趕進屋裡
[00:13:57.000 --> 00:14:01.000]  還有叫那些男人將那些一罐一罐的汽油
[00:14:01.000 --> 00:14:07.000]  都搬進了那間屋的地下那一層的時候
[00:14:07.000 --> 00:14:09.000]  接著軍官就跟我們說
[00:14:09.000 --> 00:14:12.000]  你拿起你的手榴彈
[00:14:12.000 --> 00:14:15.000]  將那個安全鎖匙拔出來
[00:14:15.000 --> 00:14:18.000]  扔進去那間屋裡
[00:14:18.000 --> 00:14:21.000]  所以當我們這樣做的時候
[00:14:21.000 --> 00:14:28.000]  我們就見到那間屋很快就紅紅的大火燒了上來
[00:14:28.000 --> 00:14:34.000]  很多的猶太人他們因為忍受不住那些火的痛
[00:14:34.000 --> 00:14:38.000]  所以他們就在窗口那裡跳出來
[00:14:38.000 --> 00:14:42.000]  我們就圍著那間屋拿著我們的窗
[00:14:42.000 --> 00:14:46.000]  如果有哪個人走到窗口或者想跳出來
[00:14:46.000 --> 00:14:49.000]  我們就會向他開窗
[00:14:49.000 --> 00:14:57.000]  我們想肯定每一個猶太人都是以死亡終結
[00:14:57.000 --> 00:15:01.000]  當這些一個個猶太人跳下來的時候
[00:15:01.000 --> 00:15:05.000]  其中一幕令我是很難忘的
[00:15:05.000 --> 00:15:08.000]  其中我見到有一個爸爸
[00:15:08.000 --> 00:15:10.000]  應該是一個爸爸
[00:15:10.000 --> 00:15:12.000]  他一手抱著兒子
[00:15:12.000 --> 00:15:14.000]  他身邊有一個女人
[00:15:14.000 --> 00:15:17.000]  應該也是一個媽媽
[00:15:17.000 --> 00:15:20.000]  她一手抱著兒子
[00:15:20.000 --> 00:15:24.000]  用另一隻手掩著兒子的眼睛
[00:15:24.000 --> 00:15:27.000]  接著爸爸的背脊已經燒著了
[00:15:27.000 --> 00:15:31.000]  她就抱著兒子跳下來
[00:15:31.000 --> 00:15:36.000]  接著媽媽就一起跳下來
[00:15:36.000 --> 00:15:40.000]  我想那天我也不知道死了多少人
[00:15:40.000 --> 00:15:44.000]  我也不知道開了多少槍
[00:15:44.000 --> 00:15:48.000]  不過在那天裡面最難忘的
[00:15:48.000 --> 00:15:51.000]  就是這個男孩子的臉孔
[00:15:51.000 --> 00:15:55.000]  一個有大大眼睛的男孩子
[00:15:55.000 --> 00:16:03.000]  我覺得今天他就好像站在我面前一樣
[00:16:03.000 --> 00:16:07.000]  不過終於那些猶太人都死了
[00:16:07.000 --> 00:16:13.000]  我們就繼續隨著軍隊出發去其他的地方
[00:16:13.000 --> 00:16:16.000]  其實做士兵的生命是很悶的
[00:16:16.000 --> 00:16:20.000]  很多時候我們就躲在一些戰壕
[00:16:20.000 --> 00:16:23.000]  或者躲在一些地方等候
[00:16:23.000 --> 00:16:26.000]  來開始攻擊
[00:16:26.000 --> 00:16:28.000]  當我們去到另一個地方
[00:16:28.000 --> 00:16:30.000]  沒多久之後 幾個月之後
[00:16:30.000 --> 00:16:32.000]  我們又去到另一個地方
[00:16:32.000 --> 00:16:36.000]  其實經過那一次火燒那間屋的時候
[00:16:36.000 --> 00:16:38.000]  我見到我和我的同伴
[00:16:38.000 --> 00:16:41.000]  很多都很不開心
[00:16:41.000 --> 00:16:44.000]  不過我們的軍官跟我們說
[00:16:44.000 --> 00:16:47.000]  我們在打仗
[00:16:47.000 --> 00:16:50.000]  打仗怎麼可以心軟
[00:16:50.000 --> 00:16:53.000]  心軟就一定輸了
[00:16:53.000 --> 00:16:54.000]  所以要記住
[00:16:54.000 --> 00:16:57.000]  這些猶太人是走狗
[00:16:57.000 --> 00:16:59.000]  死多少個都不可惜
[00:16:59.000 --> 00:17:00.000]  知道了嗎
[00:17:00.000 --> 00:17:02.000]  他們是很邪惡的人
[00:17:02.000 --> 00:17:05.000]  死一個世界就好一些
[00:17:05.000 --> 00:17:08.000]  軍官不斷地跟我們洗腦的時候
[00:17:08.000 --> 00:17:09.000]  過了兩個月
[00:17:09.000 --> 00:17:12.000]  我們都沒有再想這件事
[00:17:12.000 --> 00:17:16.000]  不過在去到兩個三個月之後
[00:17:16.000 --> 00:17:19.000]  有一次我去到一個地方
[00:17:19.000 --> 00:17:21.000]  準備開始打仗
[00:17:21.000 --> 00:17:22.000]  我們等了很久
[00:17:22.000 --> 00:17:26.000]  終於那個軍官跟我說
[00:17:26.000 --> 00:17:28.000]  我們要衝出去
[00:17:28.000 --> 00:17:31.000]  向著你的敵人開槍
[00:17:31.000 --> 00:17:33.000]  當我在戰壕跳出來
[00:17:33.000 --> 00:17:35.000]  當我向前衝的時候
[00:17:35.000 --> 00:17:37.000]  忽然之間
[00:17:37.000 --> 00:17:40.000]  我發覺我整個人停了下來
[00:17:40.000 --> 00:17:43.000]  有些東西好像抓住我的腳一樣
[00:17:43.000 --> 00:17:46.000]  接著我在我眼裡
[00:17:46.000 --> 00:17:49.000]  我看到的就是這個男孩
[00:17:49.000 --> 00:17:51.000]  和他的爸爸媽媽
[00:17:51.000 --> 00:17:55.000]  好像在戰場那裡走過來
[00:17:55.000 --> 00:17:56.000]  他跟我說
[00:17:56.000 --> 00:18:00.000]  你不可以再殺我了
[00:18:00.000 --> 00:18:03.000]  當我看著這個男孩的時候
[00:18:03.000 --> 00:18:11.000]  我忽然之間就失去了知覺
[00:18:11.000 --> 00:18:13.000]  當我醒過來的時候
[00:18:13.000 --> 00:18:15.000]  我就在醫院裡面
[00:18:15.000 --> 00:18:19.000]  就好像你現在看到我一樣
[00:18:19.000 --> 00:18:23.000]  被很多的紗布包紮著我
[00:18:23.000 --> 00:18:25.000]  醫生告訴我
[00:18:25.000 --> 00:18:29.000]  有一個炸彈在我身旁爆炸
[00:18:29.000 --> 00:18:34.000]  他在我身上拔了可能幾十塊
[00:18:34.000 --> 00:18:37.000]  或者超過一百塊的碎片
[00:18:37.000 --> 00:18:39.000]  他也很驚訝
[00:18:39.000 --> 00:18:43.000]  我居然可以生存下去
[00:18:43.000 --> 00:18:45.000]  不過說真的
[00:18:45.000 --> 00:18:49.000]  其實我也真的不是很想生存
[00:18:49.000 --> 00:18:52.000]  因為我現在全身都痛
[00:18:52.000 --> 00:18:56.000]  他們將我從一間醫院送去另一間醫院
[00:18:56.000 --> 00:18:58.000]  其實我很想回到家裡
[00:18:58.000 --> 00:19:04.000]  我想我死之前都可以跟爸爸媽媽說聲對不起
[00:19:04.000 --> 00:19:06.000]  不過他們沒有這樣做
[00:19:06.000 --> 00:19:09.000]  他們只是將我從一間醫院
[00:19:09.000 --> 00:19:13.000]  送去另一間醫院那裡
[00:19:13.000 --> 00:19:16.000]  我的身體就越來越痛
[00:19:16.000 --> 00:19:20.000]  我知道我快要離開這個世界
[00:19:20.000 --> 00:19:26.000]  我有很多時間去想起當天所發生的事情
[00:19:26.000 --> 00:19:29.000]  或許這就是上天對我的懲罰
[00:19:29.000 --> 00:19:30.000]  他沒有叫我馬上死
[00:19:30.000 --> 00:19:34.000]  他要我回想我所做過的事情
[00:19:34.000 --> 00:19:38.000]  我想起我當年小時候的信仰
[00:19:38.000 --> 00:19:41.000]  我想如果我還有那種信仰的話
[00:19:41.000 --> 00:19:46.000]  或許我可以去到耶穌面前求祂饒恕
[00:19:46.000 --> 00:19:49.000]  不過我沒有了
[00:19:49.000 --> 00:19:51.000]  我沒有了我的信仰
[00:19:51.000 --> 00:19:53.000]  我現在去到這個光景
[00:19:53.000 --> 00:19:55.000]  我只是在這裡等死
[00:19:55.000 --> 00:19:58.000]  但是我很想我死之前
[00:19:58.000 --> 00:20:03.000]  能夠有一點平安離開這個世界
[00:20:03.000 --> 00:20:06.000]  你是一個猶太人
[00:20:06.000 --> 00:20:10.000]  你可不可以跟我說
[00:20:10.000 --> 00:20:16.000]  你饒恕我
[00:20:16.000 --> 00:20:21.000]  當卡爾一直跟我說這個故事的時候
[00:20:21.000 --> 00:20:27.000]  說真的其實我心裡不是有很大的感受
[00:20:27.000 --> 00:20:32.000]  因為我見到這些殘忍的事情太多了
[00:20:32.000 --> 00:20:36.000]  這個德國士兵現在快要死了
[00:20:36.000 --> 00:20:39.000]  於是他就求人饒恕他
[00:20:39.000 --> 00:20:42.000]  但是很多的猶太人
[00:20:42.000 --> 00:20:44.000]  他們死的時候
[00:20:44.000 --> 00:20:47.000]  被人一槍打死的時候
[00:20:47.000 --> 00:20:51.000]  沒有人聽他們最後的申訴
[00:20:51.000 --> 00:20:57.000]  他們就像一隻狗一樣被人打死了
[00:20:57.000 --> 00:21:01.000]  我為什麼要跟他說饒恕呢
[00:21:01.000 --> 00:21:06.000]  不過這個也是一個快要死的人
[00:21:06.000 --> 00:21:11.000]  我跟他再去責備他又有什麼意思呢
[00:21:11.000 --> 00:21:14.000]  我對著他看了他很久
[00:21:14.000 --> 00:21:17.000]  最後我掙扎那隻手
[00:21:17.000 --> 00:21:19.000]  我拔開自己
[00:21:19.000 --> 00:21:24.000]  接著我一聲不吭就出去了
[00:21:24.000 --> 00:21:25.000]  他跟我說話
[00:21:25.000 --> 00:21:27.000]  我最後看著他的時候
[00:21:27.000 --> 00:21:29.000]  他的手合起來
[00:21:29.000 --> 00:21:34.000]  就好像在做一個禱告一樣
[00:21:34.000 --> 00:21:37.000]  當我離開醫院之後
[00:21:37.000 --> 00:21:42.000]  過幾天那個護士來找我
[00:21:42.000 --> 00:21:44.000]  我一去聽就知道他已經死了
[00:21:44.000 --> 00:21:48.000]  不過他有一些他生前的衣服和一些信
[00:21:48.000 --> 00:21:54.000]  他很想我幫他帶給他媽媽
[00:21:54.000 --> 00:21:59.000]  我看到那個包裹上的地址和名字
[00:21:59.000 --> 00:22:02.000]  接著我就扔給那個護士
