
[00:00:00.000 --> 00:00:03.560]  有兩個星期沒有在粵語堂講道
[00:03:00.800 --> 00:03:04.720]  也有半支派在約旦河東面
[00:03:04.720 --> 00:03:07.920]  十八章是講到別牙文支派
[00:03:07.920 --> 00:03:13.000]  而十九章是其餘六支派的分地
[00:03:13.000 --> 00:03:17.920]  二十至二十一章是講到有很多特別的城
[00:03:17.920 --> 00:03:20.640]  是頒發給以色列人
[00:03:20.640 --> 00:03:22.640]  其中是有屠城
[00:03:22.640 --> 00:03:25.760]  在約旦河西面和東面
[00:03:25.760 --> 00:03:30.800]  每邊都有三座屠城來給以色列人
[00:03:30.800 --> 00:03:34.360]  屠城的故事我以前都跟大家講過
[00:03:34.360 --> 00:03:36.800]  我今天不會重複
[00:03:36.800 --> 00:03:41.880]  另外還有四十八座城是賜給利美人
[00:03:41.880 --> 00:03:44.280]  利美人沒有得到封地
[00:03:44.280 --> 00:03:46.880]  所以賜了四十八座城給他們
[00:03:46.880 --> 00:03:50.400]  使他們可以遍佈在以色列人的土地
[00:03:50.400 --> 00:03:53.400]  來侍奉以色列人
[00:03:53.400 --> 00:03:59.040]  二十二章是講到約旦河東面的兩個半支派
[00:03:59.040 --> 00:04:00.480]  封了地之後
[00:04:00.480 --> 00:04:02.000]  大家都得到封地了
[00:04:02.000 --> 00:04:05.920]  他們就回到約旦河東面來聚居
[00:04:05.920 --> 00:04:10.720]  他們建了一座很大的壇來敬拜耶和華
[00:04:10.720 --> 00:04:12.880]  就是因為這一座壇
[00:04:12.880 --> 00:04:17.560]  以致造成了日後很大的一個誤會
[00:04:17.560 --> 00:04:22.520]  等一下我們會跟大家講這個誤會是什麼
[00:04:22.520 --> 00:04:28.560]  我們看到今天是要講以色列人分地的情形
[00:04:28.560 --> 00:04:31.880]  他們是靠什麼原則來分地呢
[00:04:31.880 --> 00:04:34.040]  是靠三個原則
[00:04:34.040 --> 00:04:37.440]  第一個原則是靠人的意思
[00:04:37.440 --> 00:04:40.720]  第二個原則是靠神的話語
[00:04:40.720 --> 00:04:44.160]  第三個原則是靠神的旨意
[00:04:44.160 --> 00:04:46.440]  我們先看第一個原則
[00:04:46.440 --> 00:04:48.240]  我剛才說了
[00:04:48.240 --> 00:04:52.040]  劉變、迦德、馬拿西兩個半支派
[00:04:52.040 --> 00:04:55.800]  他們希望在約旦河東面得到自己的土地
[00:04:55.800 --> 00:04:58.680]  因為那個土地非常肥沃
[00:04:58.680 --> 00:05:02.920]  所以他們是自己揀選這個地
[00:05:02.920 --> 00:05:07.320]  第二個原則就是神的話語
[00:05:07.320 --> 00:05:11.200]  如果我們注意經文14-17章
[00:05:11.200 --> 00:05:14.280]  首先分地給三個支派
[00:05:14.280 --> 00:05:16.400]  其實是兩個半支派
[00:05:16.400 --> 00:05:19.040]  因為馬拿西只有半支派
[00:05:19.040 --> 00:05:25.560]  就是首先派給猶大、以法連和半個馬拿西支派
[00:05:25.560 --> 00:05:27.440]  為什麼會這樣做呢
[00:05:27.440 --> 00:05:31.520]  其實是靠著神的話語才給他們
[00:05:31.520 --> 00:05:34.400]  在神的話語在摩西五經裡面
[00:05:34.400 --> 00:05:37.680]  猶大支派是有非常高的地位
[00:05:37.680 --> 00:05:41.200]  在創世記49章第十節
[00:05:41.200 --> 00:05:44.080]  經文說「貴必不離猶大
[00:05:44.080 --> 00:05:46.480]  象必不離他兩腳之間
[00:05:46.480 --> 00:05:48.080]  直等西羅」
[00:05:48.080 --> 00:05:50.880]  西羅就是尼塞亞
[00:05:50.880 --> 00:05:52.880]  西羅就是耶穌基督
[00:05:52.880 --> 00:05:54.880]  「直等西羅來到
[00:05:54.880 --> 00:05:56.880]  萬民都必歸順」
[00:05:56.880 --> 00:06:02.400]  所以耶穌基督、尼塞亞是在猶大支派出來
[00:06:02.400 --> 00:06:05.200]  所以猶大支派是有很高的地位
[00:06:05.200 --> 00:06:09.920]  而其餘兩次文素記數點人民的時候
[00:06:09.920 --> 00:06:13.280]  猶大支派的人數都是最多
[00:06:13.280 --> 00:06:16.400]  所以先頒發地給猶大支派
[00:06:16.400 --> 00:06:19.200]  絕對是名正言順
[00:06:19.200 --> 00:06:21.200]  那你問
[00:06:21.200 --> 00:06:26.080]  為什麼要先派給以法連和馬拿西兩個支派呢
[00:06:26.080 --> 00:06:29.840]  在第二次數點人民的時候
[00:06:29.840 --> 00:06:33.440]  馬拿西支派的人數只不過是排第六
[00:06:33.440 --> 00:06:35.440]  12個支派排第六
[00:06:35.440 --> 00:06:37.440]  你在中間而已
[00:06:37.440 --> 00:06:39.440]  以法連呢
[00:06:39.440 --> 00:06:42.640]  排尾二、排第十一
[00:06:42.640 --> 00:06:47.120]  這個說起來就好像我在香港讀書一樣
[00:06:47.120 --> 00:06:48.400]  讀不成
[00:06:48.400 --> 00:06:51.600]  不是考第尾就是尾二
[00:06:51.600 --> 00:06:53.600]  人家問我考第幾呀
[00:06:53.600 --> 00:06:56.400]  考第二倒轉數過來
[00:06:56.400 --> 00:06:59.280]  考第一倒轉數過來
[00:06:59.280 --> 00:07:02.080]  還是很聰明的樣子
[00:07:02.080 --> 00:07:06.080]  但是你排到尾二就不是很聰明了
[00:07:06.080 --> 00:07:09.200]  所以為什麼先分地給他們呢
[00:07:09.200 --> 00:07:12.080]  相信都是和摩西五經有關
[00:07:12.080 --> 00:07:18.640]  雖然約書亞和雅各分開了有六八年那麼久
[00:07:18.640 --> 00:07:23.120]  但是約書亞很知道雅各的心意
[00:07:23.120 --> 00:07:25.520]  雅各是很愛約瑟
[00:07:25.520 --> 00:07:28.800]  雅各十二的兒子他最喜歡的就是約瑟
[00:07:28.800 --> 00:07:32.960]  所以是分給他有雙倍的記業
[00:07:32.960 --> 00:07:38.240]  雅各是去安納約瑟的長子
[00:07:38.240 --> 00:07:40.240]  約瑟有兩個兒子
[00:07:40.240 --> 00:07:41.840]  馬拿西是長子
[00:07:41.840 --> 00:07:43.840]  以法連是小兒子
[00:07:43.840 --> 00:07:48.960]  於是約瑟就將兩個兒子放到雅各的面前
[00:07:48.960 --> 00:07:53.440]  將馬拿西放在雅各的右手邊
[00:07:53.440 --> 00:07:56.640]  將以法連放在雅各的左手邊
[00:07:56.640 --> 00:08:01.280]  祝福使右手按在馬拿西的身上
[00:08:01.280 --> 00:08:04.160]  誰知雅各交叉手
[00:08:04.160 --> 00:08:07.520]  將右手按在以法連的身上
[00:08:07.520 --> 00:08:10.720]  左手就按在馬拿西的身上
[00:08:10.720 --> 00:08:14.080]  安納了以法連成為長子
[00:08:14.080 --> 00:08:16.960]  這和他當年很相似
[00:08:16.960 --> 00:08:21.120]  以幼子的名份來代替長子
[00:08:21.120 --> 00:08:28.160]  他這樣做也將以法連和馬拿西的地位提升了
[00:08:28.160 --> 00:08:30.160]  和他們的肅法一樣
[00:08:30.160 --> 00:08:34.560]  成為十二支派其中兩個支派
[00:08:34.560 --> 00:08:39.040]  十二支派加上兩個支派就是十四支派
[00:08:39.040 --> 00:08:42.080]  但不要忘記他們代替了約瑟
[00:08:42.080 --> 00:08:45.280]  減了約瑟就變成十三支派
[00:08:45.280 --> 00:08:50.320]  其中利美人自己是沒有封地
[00:08:50.320 --> 00:08:51.920]  他們不打仗
[00:08:51.920 --> 00:08:53.760]  所以行軍安營的時候
[00:08:53.760 --> 00:08:56.560]  利美人就和約瑟在一起
[00:08:56.560 --> 00:08:58.560]  在軍隊的最中心
[00:08:58.560 --> 00:09:01.520]  東南西北四個方向
[00:09:01.520 --> 00:09:04.240]  每個方向都有三個支派
[00:09:04.240 --> 00:09:08.000]  圍著約瑟來保護約瑟
[00:09:08.000 --> 00:09:11.440]  剛才我說利美人沒有封地
[00:09:11.440 --> 00:09:16.400]  所以剛才在介紹約瑟雅記21章的時候
[00:09:16.400 --> 00:09:20.400]  說有48座城是賜給利美人
[00:09:20.400 --> 00:09:25.600]  以至他們可以在以色列人當中來侍奉他們
[00:09:25.600 --> 00:09:28.560]  說了五個支派
[00:09:28.560 --> 00:09:32.480]  記不記得約旦河東邊有兩個半支派
[00:09:32.480 --> 00:09:36.400]  劉邊加德馬拿西半支派
[00:09:36.400 --> 00:09:40.080]  約旦河西邊又是兩個半支派
[00:09:40.080 --> 00:09:44.960]  猶大以法連和馬拿西其餘半支派
[00:09:44.960 --> 00:09:46.960]  一共是五個支派
[00:09:46.960 --> 00:09:49.440]  12減5是多少?7
[00:09:49.440 --> 00:09:52.960]  還剩下七個支派又是怎樣分地呢?
[00:09:52.960 --> 00:09:58.000]  其實在這個創世記的49章
[00:09:58.000 --> 00:10:01.920]  雅各對他的十二兒子有一個祝福
[00:10:01.920 --> 00:10:04.960]  在生命記的33章
[00:10:04.960 --> 00:10:08.640]  摩西也對十二支派有祝福
[00:10:08.640 --> 00:10:11.440]  但對於這七個支派
[00:10:11.440 --> 00:10:14.240]  他們的祝福都是有好有壞
[00:10:14.240 --> 00:10:19.120]  這樣的情形怎樣分地呢?
[00:10:19.120 --> 00:10:20.640]  先分給誰呢?
[00:10:20.640 --> 00:10:25.520]  這個就是靠神的旨意來分地
[00:10:25.520 --> 00:10:29.600]  就是靠「捻鈎」就是靠「抽籤」
[00:10:29.600 --> 00:10:34.480]  約書亞將傳會眾聚集在此示樂
[00:10:34.480 --> 00:10:37.920]  然後在約書亞記的十八章三節
[00:10:37.920 --> 00:10:41.120]  經文說:約書亞對以色列人說
[00:10:41.120 --> 00:10:46.480]  「你們列祖的神所賜給你們的地
[00:10:46.480 --> 00:10:50.720]  你們擔言不許得要到何時呢?」
[00:10:50.720 --> 00:10:56.480]  約書亞說:神已經將地賜給你們
[00:10:56.480 --> 00:10:58.240]  你們還不去拿那個地
[00:10:58.240 --> 00:11:03.120]  於是每個支派派出三個代表走遍那地
[00:11:03.120 --> 00:11:04.800]  去偵察那地
[00:11:04.800 --> 00:11:07.360]  然後將那個地分開了七份
[00:11:07.360 --> 00:11:11.200]  畫了圖拿回來給約書亞
[00:11:11.200 --> 00:11:14.080]  那怎樣來分這些地呢?
[00:11:14.080 --> 00:11:16.320]  哪一塊地分給誰呢?
[00:11:16.320 --> 00:11:19.760]  是用「捻鈎」是用「抽籤」的方法
[00:11:19.760 --> 00:11:24.240]  原來舊約祭司的畫裏面都有兩塊石頭
[00:11:24.240 --> 00:11:26.560]  就是烏陵和土明
[00:11:26.560 --> 00:11:30.400]  是用他們來「捻鈎」來抽籤
[00:11:30.400 --> 00:11:34.240]  你說去到新約還有沒有抽籤?
[00:11:34.240 --> 00:11:38.720]  有 在《使徒行傳》的第一章
[00:11:38.720 --> 00:11:43.440]  當猶大因為出賣耶穌自殺之後
[00:11:43.440 --> 00:11:48.000]  是需要找一個人來代替猶大成為十二門徒
[00:11:48.000 --> 00:11:50.560]  所以他們就用抽籤的辦法
[00:11:50.560 --> 00:11:54.720]  來抽出馬提亞來代替猶大
[00:11:54.720 --> 00:11:59.280]  你說現在我想知道
[00:11:59.280 --> 00:12:02.720]  我應該有兩份工作做哪一份
[00:12:02.720 --> 00:12:05.600]  我應該有些事要處理
[00:12:05.600 --> 00:12:06.800]  那我怎樣處理呢?
[00:12:06.800 --> 00:12:08.480]  我又去抽籤嗎?
[00:12:08.480 --> 00:12:11.280]  我們現在應不應該抽籤呢?
[00:12:11.280 --> 00:12:12.560]  不應該了
[00:12:12.560 --> 00:12:16.560]  因為我們已經有全部神的話語在我們的手上
[00:12:16.560 --> 00:12:18.720]  舊約和早期的教會
[00:12:18.720 --> 00:12:22.240]  他們還沒有全部神的話語在他們手上
[00:12:22.240 --> 00:12:24.720]  所以他們是尋求神的旨意
[00:12:24.720 --> 00:12:28.800]  但是現在我們已經有全部神的話語在我們的手上
[00:12:28.800 --> 00:12:31.280]  我們不需要來抽籤
[00:12:31.280 --> 00:12:33.600]  我們是根據神的話語
[00:12:33.600 --> 00:12:38.000]  來知道怎樣處理每一件事
[00:12:38.000 --> 00:12:41.760]  我們見到分了地之後
[00:12:41.760 --> 00:12:43.360]  兩個半支派
[00:12:43.360 --> 00:12:46.160]  劉弁、加德和瑪拉西
[00:12:46.160 --> 00:12:49.760]  就回到約旦河的東面
[00:12:49.760 --> 00:12:53.520]  他們已經遵守了同摩西的諾言
[00:12:53.520 --> 00:12:57.120]  他們已經幫以色列人得到迦南地
[00:12:57.120 --> 00:13:00.320]  所以他們回到約旦河的東面
[00:13:00.320 --> 00:13:04.160]  然後約書亞給了他們一句贈言
[00:13:04.160 --> 00:13:06.240]  這就是我們今天的經文
[00:13:06.240 --> 00:13:09.280]  在約書亞記的22章第5節
[00:13:09.280 --> 00:13:17.600]  「只要切切謹慎遵行耶和華僕人摩西所吩咐你們的誡命律法
[00:13:17.600 --> 00:13:19.760]  愛耶和華你們的神
[00:13:19.760 --> 00:13:21.520]  行他一切的道
[00:13:21.520 --> 00:13:23.120]  守他的誡命
[00:13:23.120 --> 00:13:24.400]  專靠他
[00:13:24.400 --> 00:13:27.200]  盡心盡性侍奉他」
[00:13:27.200 --> 00:13:29.360]  我時時都和大家說
[00:13:29.360 --> 00:13:31.760]  有重要的經文出現的時候
[00:13:31.760 --> 00:13:35.440]  在聖經裏面很多時候都會有特別的結構
[00:13:35.440 --> 00:13:38.080]  而我時時都很喜歡的是甚麼呢?
[00:13:38.080 --> 00:13:39.360]  就是首尾結構
[00:13:39.360 --> 00:13:44.400]  首尾結構就是1、2、3、3、2、1
[00:13:44.400 --> 00:13:48.240]  就是最重要的經文在第三節的部分
[00:13:48.240 --> 00:13:49.600]  就是最重要的
[00:13:49.600 --> 00:13:52.080]  在這個首尾結構的最中心
[00:13:52.080 --> 00:13:55.520]  但是今天這個不是一個首尾的結構
[00:13:55.520 --> 00:13:58.800]  今天我們見到的是一個平衡的結構
[00:13:58.800 --> 00:14:02.400]  平衡的結構就是1、2、3、1、2、3
[00:14:02.400 --> 00:14:04.560]  或者是1、2、1、2
[00:14:04.560 --> 00:14:06.240]  好像今天的經文一樣
[00:14:06.240 --> 00:14:09.680]  我們見到要遵行神的誡命
[00:14:09.680 --> 00:14:11.840]  是重複出現兩次
[00:14:11.840 --> 00:14:13.600]  就是這個平衡的結構
[00:14:13.600 --> 00:14:18.000]  第一次出現之後說要愛耶和華你的神
[00:14:18.000 --> 00:14:21.520]  第二次出現之後說要專靠他
[00:14:21.520 --> 00:14:23.760]  盡心盡性侍奉他
[00:14:23.760 --> 00:14:27.840]  其實耶穌基督在世的時候自己都有說過
[00:14:27.840 --> 00:14:31.040]  我們要盡心盡性盡義愛神
[00:14:31.040 --> 00:14:33.600]  其餘就是愛人若己
[00:14:33.600 --> 00:14:35.600]  當我們愛神的時候
[00:14:35.600 --> 00:14:37.280]  這節經文告訴我們
[00:14:37.280 --> 00:14:38.560]  如果我們愛神
[00:14:38.560 --> 00:14:40.080]  我們就會專靠他
[00:14:40.080 --> 00:14:42.080]  我們就會侍奉他
[00:14:42.080 --> 00:14:45.760]  有很多的基督徒都說自己愛神
[00:14:45.760 --> 00:14:47.760]  但是在他們的生命
[00:14:47.760 --> 00:14:50.560]  在他們的表現出來
[00:14:50.560 --> 00:14:53.040]  你是見不到有任何的行動
[00:14:53.040 --> 00:14:55.680]  見不到他們有任何的侍奉
[00:14:55.680 --> 00:14:58.560]  這個就不是真正的愛神
[00:14:58.560 --> 00:15:00.160]  一個真正愛神的人
[00:15:00.160 --> 00:15:02.160]  就會好像今天的經文所說
[00:15:02.160 --> 00:15:05.920]  他們一定是會專靠他侍奉他
[00:15:05.920 --> 00:15:08.160]  臨走的時候
[00:15:08.160 --> 00:15:14.560]  約書亞還給了很多的財物、新宿、金銀銅鐵和衣服
[00:15:14.560 --> 00:15:16.560]  給兩個半支派
[00:15:16.560 --> 00:15:21.280]  於是十二個支派就得到他們的封地了
[00:15:21.280 --> 00:15:23.440]  在約旦河的東面
[00:15:23.440 --> 00:15:24.720]  兩個半支派
[00:15:24.720 --> 00:15:26.720]  馬拿西是半支派
[00:15:26.720 --> 00:15:28.720]  在約旦河的西面
[00:15:28.720 --> 00:15:30.720]  有九個半支派
[00:15:30.720 --> 00:15:32.720]  馬拿西也是半支派
[00:15:32.720 --> 00:15:36.480]  當所羅門王駕崩之後
[00:15:36.480 --> 00:15:37.760]  我們知道
[00:15:37.760 --> 00:15:40.720]  以色列國分開南北兩國
[00:15:40.720 --> 00:15:42.240]  北國是以色列
[00:15:42.240 --> 00:15:43.920]  南國是猶大
[00:15:43.920 --> 00:15:45.920]  北國是十個支派
[00:15:45.920 --> 00:15:47.920]  南國只是兩個支派
[00:15:47.920 --> 00:15:51.120]  就是汴械、敏和猶大
[00:15:51.120 --> 00:15:54.320]  但是有人覺得很奇怪
[00:15:54.320 --> 00:15:56.320]  如果你看到我這個圖
[00:15:56.320 --> 00:15:58.320]  西面在南面
[00:15:58.320 --> 00:16:01.520]  究竟分開南北國之後
[00:16:01.520 --> 00:16:03.520]  西面去了哪裡呢?
[00:16:03.520 --> 00:16:08.560]  其實部分的西面人是同化了進去猶大支派
[00:16:08.560 --> 00:16:10.560]  但是其餘西面的人
[00:16:10.560 --> 00:16:12.560]  就不簽去了北國
[00:16:12.560 --> 00:16:15.120]  成為北面十國支派之一
[00:16:15.120 --> 00:16:16.640]  所以我們看到
[00:16:16.640 --> 00:16:18.640]  北國以色列就是十國支派
[00:16:18.640 --> 00:16:22.720]  南面的猶大國就是兩個支派
[00:16:22.720 --> 00:16:29.680]  分地和應許之地的比較又是怎樣呢?
[00:16:29.680 --> 00:16:33.840]  我們知道神是應許阿伯拉罕有應許之地
[00:16:33.840 --> 00:16:35.120]  是很大的
[00:16:35.120 --> 00:16:38.000]  北面是去到尤法拉底河
[00:16:38.000 --> 00:16:41.200]  南邊是去到阿拉伯的曠野
[00:16:41.200 --> 00:16:46.560]  但是在約書雅紀裡面所得到的分地是很小
[00:16:46.560 --> 00:16:50.880]  遠遠沒有應許之地那麼大
[00:16:50.880 --> 00:16:54.880]  去到大衛的時候才擴張了土地
[00:16:54.880 --> 00:16:56.240]  比較大一點
[00:16:56.240 --> 00:16:59.040]  去到所羅門王的時候
[00:16:59.040 --> 00:17:02.960]  才在經濟的控制下去到尤法拉底河
[00:17:02.960 --> 00:17:04.960]  但是這裡我們看到
[00:17:04.960 --> 00:17:08.160]  不是完全能夠控制那個地
[00:17:08.160 --> 00:17:11.920]  只不過是經濟上能夠控制它
[00:17:11.920 --> 00:17:17.040]  那麼什麼時候以色列人才會得到完全應許之地
[00:17:17.040 --> 00:17:20.880]  我相信是要等到耶穌基督再次回來
[00:17:20.880 --> 00:17:22.640]  在千禧年國
[00:17:22.640 --> 00:17:24.320]  在千年的國度
[00:17:24.320 --> 00:17:28.320]  他們才能夠得到全部的應許之地
[00:17:28.320 --> 00:17:32.080]  我跟大家說過
[00:17:32.080 --> 00:17:36.240]  其實約書雅紀和啟示錄是很相似的
[00:17:36.240 --> 00:17:39.920]  在約書雅紀我們說今天分地
[00:17:39.920 --> 00:17:42.480]  征服了迦南地就分地
[00:17:42.480 --> 00:17:45.200]  末世在啟示錄
[00:17:45.200 --> 00:17:48.400]  耶穌基督帶領眾聖徒得聖
[00:17:48.400 --> 00:17:50.800]  得到這個世界
[00:17:50.800 --> 00:17:54.560]  然後我們會和耶穌基督一起掌權
[00:17:54.560 --> 00:17:58.800]  將來我們在天堂也有我們的分地
[00:17:58.800 --> 00:18:00.400]  有我們的基業
[00:18:00.400 --> 00:18:04.960]  那麼你說我們將來在天堂的基業
[00:18:04.960 --> 00:18:08.720]  是怎樣來決定我們得到多少呢
[00:18:08.720 --> 00:18:13.520]  今天我們看到有三個分地的原則
[00:18:13.520 --> 00:18:16.720]  我們將來在天堂的基業
[00:18:16.720 --> 00:18:18.720]  是靠什麼來決定
[00:18:18.720 --> 00:18:20.720]  是不是自己選擇
[00:18:20.720 --> 00:18:23.680]  如果是自己選擇就好了
[00:18:23.680 --> 00:18:26.160]  每個人都選擇很多分地
[00:18:26.160 --> 00:18:28.160]  不是靠自己的選擇
[00:18:28.160 --> 00:18:31.440]  不是像約旦河東面的兩個半支派
[00:18:31.440 --> 00:18:33.920]  那麼你說是不是抽籤
[00:18:33.920 --> 00:18:35.920]  大家一起來抽籤
[00:18:35.920 --> 00:18:37.600]  你看你得多少我得多少
[00:18:37.600 --> 00:18:39.200]  也不是
[00:18:39.200 --> 00:18:42.720]  是靠神的話語第三個原則
[00:18:42.720 --> 00:18:45.280]  就是路加福音的十九章
[00:18:45.280 --> 00:18:47.600]  和馬太福音的二十五章
[00:18:47.600 --> 00:18:48.640]  記不記得
[00:18:48.640 --> 00:18:50.640]  我們在地上有多忠心
[00:18:50.640 --> 00:18:53.280]  我們將來就會得到多少的誠詞
[00:18:53.280 --> 00:18:54.240]  記不記得
[00:18:54.240 --> 00:18:57.600]  不單止我們將來在千禧年的國度裏
[00:18:57.600 --> 00:19:01.280]  我們能夠和耶穌基督一起在地上掌權
[00:19:01.280 --> 00:19:02.880]  就算在天堂
[00:19:02.880 --> 00:19:05.200]  我們都有我們的基業
[00:19:05.200 --> 00:19:07.200]  有我們的分地
[00:19:07.200 --> 00:19:09.760]  就是靠神的話語
[00:19:09.760 --> 00:19:13.760]  我們越忠心就會得到越多的封地
[00:19:13.760 --> 00:19:17.440]  這個也是回應我們剛才的經文
[00:19:17.440 --> 00:19:20.000]  約書亞記的二十二章五節
[00:19:20.000 --> 00:19:21.520]  當我們愛神的時候
[00:19:21.520 --> 00:19:23.840]  就會專靠祂 侍奉祂
[00:19:23.840 --> 00:19:26.080]  當我們侍奉神的時候
[00:19:26.080 --> 00:19:28.720]  我們就會得到將來的基業
[00:19:28.720 --> 00:19:32.560]  這個就是靠神的話語的原則
[00:19:32.560 --> 00:19:35.520]  所以我們見到約書亞記和啟示錄
[00:19:35.520 --> 00:19:37.520]  真的有很多相似的地方
[00:19:37.520 --> 00:19:39.520]  絕對不是偶然
[00:19:39.520 --> 00:19:43.360]  約書亞記的確是猶太人的歷史
[00:19:43.360 --> 00:19:47.360]  但是也從約書亞記我們見到神的信神
[00:19:47.360 --> 00:19:52.640]  就是以色列人當他們盡心去征服迦南地
[00:19:52.640 --> 00:19:54.400]  他們得到他們的封地
[00:19:54.400 --> 00:19:55.520]  我們也是一樣
[00:19:55.520 --> 00:19:57.440]  當我們盡心侍奉神
[00:19:57.440 --> 00:19:58.320]  專靠祂
[00:19:58.320 --> 00:20:00.960]  我們也將來會得到我們的封地
[00:20:00.960 --> 00:20:04.320]  約書亞記就是讓我們見到神的信神
[00:20:04.320 --> 00:20:09.440]  其實約書亞記就是末世一場真戰的一個預象
[00:20:09.440 --> 00:20:11.600]  正如約書亞記
[00:20:11.600 --> 00:20:14.800]  約書亞帶領以色列人真戰
[00:20:14.800 --> 00:20:19.680]  耶穌基督也會帶領我們在末世來真戰
[00:20:19.680 --> 00:20:22.240]  第一個相似的地方
[00:20:22.240 --> 00:20:25.200]  就是無論約書亞和耶穌基督
[00:20:25.200 --> 00:20:27.040]  都有一樣的名字
[00:20:27.040 --> 00:20:29.520]  約書亞就是希伯來文
[00:20:29.520 --> 00:20:31.520]  耶和華氏教主
[00:20:31.520 --> 00:20:36.880]  耶穌就是希臘文或拉丁文的耶和華氏教主
[00:20:36.880 --> 00:20:39.840]  兩位領導都有一樣的名字
[00:20:39.840 --> 00:20:41.840]  第二我們見到
[00:20:41.840 --> 00:20:49.040]  就是當神將迦南地頒給阿伯拉罕的時候
[00:20:49.040 --> 00:20:52.880]  在《創世記》的15章18至21節
[00:20:52.880 --> 00:20:55.840]  說迦南地有十個民族
[00:20:55.840 --> 00:21:01.440]  我們見到當約書亞真正進入迦南地的時候
[00:21:01.440 --> 00:21:03.440]  只有七個民族
[00:21:03.440 --> 00:21:06.560]  這個就和末世很相似
[00:21:06.560 --> 00:21:10.720]  末世的啟示錄告訴我們
[00:21:10.720 --> 00:21:15.280]  末世是迪基督會和很多國家聯盟
[00:21:15.280 --> 00:21:18.320]  其中有十個聯盟國
[00:21:18.320 --> 00:21:22.560]  在《但爾利書》的二章告訴我們有個人像
[00:21:22.560 --> 00:21:24.320]  金的頭是巴比倫
[00:21:24.320 --> 00:21:26.800]  銀的身體是馬代波斯
[00:21:26.800 --> 00:21:28.800]  銅的土腹是希臘
