
[00:00:00.000 --> 00:00:05.000]  各位朋友各位大家好
[00:09:44.000 --> 00:09:47.000]  行了許多很大的神蹟
[00:09:47.000 --> 00:09:49.000]  但他們還是不信
[00:09:49.000 --> 00:09:51.000]  留意神蹟這個字
[00:09:51.000 --> 00:09:53.000]  英文叫sign
[00:09:53.000 --> 00:09:55.000]  意思是裡面有一個信息
[00:09:55.000 --> 00:09:57.000]  是一個標記
[00:09:57.000 --> 00:10:00.000]  比方說一個代產的媽媽
[00:10:00.000 --> 00:10:01.000]  十分鐘後出生的時候
[00:10:01.000 --> 00:10:04.000]  一定會有些sign
[00:10:04.000 --> 00:10:06.000]  說是水囊轉了
[00:10:06.000 --> 00:10:08.000]  憑著這些徵兆就知道
[00:10:08.000 --> 00:10:10.000]  嬰兒快要出生了
[00:10:10.000 --> 00:10:12.000]  這些陣痛不是這麼簡單
[00:10:12.000 --> 00:10:15.000]  而是一個有信息的痛楚
[00:10:15.000 --> 00:10:17.000]  就是嬰兒快要出生了
[00:10:17.000 --> 00:10:20.000]  同樣耶穌所行的神蹟
[00:10:20.000 --> 00:10:22.000]  一樣有信息
[00:10:22.000 --> 00:10:24.000]  約翰告訴你
[00:10:24.000 --> 00:10:27.000]  這些神蹟證明祂是救主
[00:10:27.000 --> 00:10:29.000]  祂是神的兒子
[00:10:29.000 --> 00:10:31.000]  但猶太人卻視而不見
[00:10:31.000 --> 00:10:33.000]  聽而不聞
[00:10:33.000 --> 00:10:35.000]  於是約翰說
[00:10:35.000 --> 00:10:37.000]  38至41
[00:10:37.000 --> 00:10:40.000]  「這是要應驗先知以從那的話說」
[00:10:40.000 --> 00:10:42.000]  主啊
[00:10:42.000 --> 00:10:44.000]  我們所傳的有誰信呢?
[00:10:44.000 --> 00:10:47.000]  主的謊言向誰顯露呢?
[00:10:47.000 --> 00:10:50.000]  他們之所以不信
[00:10:50.000 --> 00:10:52.000]  是因為以從那又這樣說
[00:10:52.000 --> 00:10:54.000]  主叫他們乞要眼
[00:10:54.000 --> 00:10:56.000]  眼了心
[00:10:56.000 --> 00:10:57.000]  免得他們眼睛看見
[00:10:57.000 --> 00:10:58.000]  心裡明白
[00:10:58.000 --> 00:10:59.000]  回轉過來
[00:10:59.000 --> 00:11:01.000]  我就醫治他們
[00:11:01.000 --> 00:11:04.000]  以從那因為見到他的榮耀
[00:11:04.000 --> 00:11:06.000]  就說這些話
[00:11:06.000 --> 00:11:08.000]  為什麼猶太人
[00:11:08.000 --> 00:11:10.000]  會眼深不信呢?
[00:11:10.000 --> 00:11:13.000]  約翰覺得不奇怪
[00:11:13.000 --> 00:11:15.000]  因為先知早已預言
[00:11:15.000 --> 00:11:16.000]  38至41
[00:11:16.000 --> 00:11:19.000]  「這是要應驗先知以從那的話說」
[00:11:19.000 --> 00:11:20.000]  主啊
[00:11:20.000 --> 00:11:22.000]  我們所傳的有誰信呢?
[00:11:22.000 --> 00:11:24.000]  主的謊言向誰顯露呢?
[00:11:24.000 --> 00:11:27.000]  因為引用了書第53章第一節
[00:11:27.000 --> 00:11:30.000]  所傳的就是主所報告的
[00:11:30.000 --> 00:11:32.000]  所傳達的
[00:11:32.000 --> 00:11:35.000]  主的謊言是主的能力
[00:11:35.000 --> 00:11:37.000]  就像耶穌所行的神蹟一樣
[00:11:37.000 --> 00:11:39.000]  信息是要傳達的
[00:11:39.000 --> 00:11:41.000]  主的能力是會彰顯的
[00:11:41.000 --> 00:11:44.000]  但他們雖然聽到
[00:11:44.000 --> 00:11:45.000]  雖然他們看到
[00:11:45.000 --> 00:11:47.000]  但他們仍是不信
[00:11:47.000 --> 00:11:48.000]  為什麼呢?
[00:11:48.000 --> 00:11:51.000]  難道神的話語不夠警?
[00:11:51.000 --> 00:11:52.000]  當然不是
[00:11:52.000 --> 00:11:54.000]  你看39至40節
[00:11:54.000 --> 00:11:56.000]  他們之所以不能信
[00:11:56.000 --> 00:11:59.000]  是因為主叫他們乞要眼
[00:11:59.000 --> 00:12:01.000]  眼了心
[00:12:01.000 --> 00:12:02.000]  免得他們眼睛看見
[00:12:02.000 --> 00:12:03.000]  心裡明白
[00:12:03.000 --> 00:12:04.000]  回轉過來
[00:12:04.000 --> 00:12:05.000]  我就醫治他們
[00:12:05.000 --> 00:12:07.000]  他們之所以不能信
[00:12:07.000 --> 00:12:09.000]  能就是Dunamar這個字
[00:12:09.000 --> 00:12:10.000]  有能力
[00:12:10.000 --> 00:12:12.000]  而且是一個不完美的意思
[00:12:12.000 --> 00:12:15.000]  表示他們一直以來都不能信
[00:12:15.000 --> 00:12:17.000]  不是他們決定不信
[00:12:17.000 --> 00:12:19.000]  而是他們一直以來都不信
[00:12:19.000 --> 00:12:21.000]  為什麼呢?
[00:12:21.000 --> 00:12:24.000]  是因為主叫他們眼睛乞了
[00:12:24.000 --> 00:12:26.000]  心是眼了
[00:12:26.000 --> 00:12:28.000]  於是我們會問
[00:12:28.000 --> 00:12:30.000]  主不是守我們好嗎?
[00:12:30.000 --> 00:12:32.000]  神不是愛我們嗎?
[00:12:32.000 --> 00:12:33.000]  神愛世人
[00:12:33.000 --> 00:12:34.000]  我們信不知滅亡
[00:12:34.000 --> 00:12:35.000]  法得永生
[00:12:35.000 --> 00:12:38.000]  為什麼主要弄乞他們的眼睛呢?
[00:12:38.000 --> 00:12:40.000]  為什麼要乞著他們的心呢?
[00:12:40.000 --> 00:12:42.000]  以徐答案說
[00:12:42.000 --> 00:12:43.000]  免得他們眼睛看見
[00:12:43.000 --> 00:12:44.000]  心裡明白
[00:12:44.000 --> 00:12:45.000]  回轉過來
[00:12:45.000 --> 00:12:46.000]  我就醫治他們
[00:12:46.000 --> 00:12:47.000]  表面上看來
[00:12:47.000 --> 00:12:49.000]  好像受到整蠱
[00:12:49.000 --> 00:12:52.000]  神要以徐拿去傳福音給他們
[00:12:52.000 --> 00:12:54.000]  但神又弄乞他們的眼睛
[00:12:54.000 --> 00:12:56.000]  乞著他們的心
[00:12:56.000 --> 00:12:58.000]  他們看不見
[00:12:58.000 --> 00:13:00.000]  心裡不能明白
[00:13:00.000 --> 00:13:02.000]  也不會回轉過來
[00:13:02.000 --> 00:13:04.000]  如果我回轉過來
[00:13:04.000 --> 00:13:05.000]  我就會醫治他們
[00:13:05.000 --> 00:13:07.000]  那豈不是神一手
[00:13:07.000 --> 00:13:08.000]  又騙又盜
[00:13:08.000 --> 00:13:10.000]  豈不是很不公平?
[00:13:10.000 --> 00:13:13.000]  神不是愛世人嗎?
[00:13:13.000 --> 00:13:15.000]  神不是很喜歡人回治嗎?
[00:13:15.000 --> 00:13:18.000]  神不是很喜歡醫治他們嗎?
[00:13:18.000 --> 00:13:20.000]  為什麼竟然弄乞猶太人
[00:13:20.000 --> 00:13:22.000]  又弄乞自己的部人呢?
[00:13:22.000 --> 00:13:25.000]  似乎和神的本性
[00:13:25.000 --> 00:13:27.000]  有很大相反
[00:13:27.000 --> 00:13:29.000]  但我們在421節找到
[00:13:29.000 --> 00:13:33.000]  「以賽那因為看見他的榮耀
[00:13:33.000 --> 00:13:36.000]  就指著他說這話」
[00:13:36.000 --> 00:13:38.000]  原來這段聖經
[00:13:38.000 --> 00:13:40.000]  是引自《以賽亞書》第六章第十節
[00:13:40.000 --> 00:13:42.000]  《以賽亞書》第六章
[00:13:42.000 --> 00:13:44.000]  是記載到烏西亞王死去一年
[00:13:44.000 --> 00:13:46.000]  以賽那見到異象
[00:13:46.000 --> 00:13:49.000]  被處於高高的寶座前
[00:13:49.000 --> 00:13:51.000]  滿有榮耀
[00:13:51.000 --> 00:13:53.000]  更見到天使彼此呼喊
[00:13:53.000 --> 00:13:55.000]  「勝在我!勝在我!勝在我!」
[00:13:55.000 --> 00:13:56.000]  萬骨之耶和華
[00:13:56.000 --> 00:14:01.000]  看見榮光充滿整個大地
[00:14:01.000 --> 00:14:05.000]  以賽那不但看見主的榮光
[00:14:05.000 --> 00:14:09.000]  更看見自己的惡為罪惡
[00:14:09.000 --> 00:14:11.000]  看見自己在罪人當中
[00:14:11.000 --> 00:14:14.000]  「等於那時我說:和哉!和哉!我滅亡了
[00:14:14.000 --> 00:14:17.000]  因為我是嘴唇不潔的人
[00:14:17.000 --> 00:14:19.000]  又自作嘴唇不潔的民眾」
[00:14:19.000 --> 00:14:22.000]  當與祖拉與衛神所參演時
[00:14:22.000 --> 00:14:23.000]  主對他說
[00:14:23.000 --> 00:14:26.000]  「你去告訴這些百姓說
[00:14:26.000 --> 00:14:27.000]  你們聽時要聽見
[00:14:27.000 --> 00:14:28.000]  卻不明白
[00:14:28.000 --> 00:14:29.000]  看時要看見
[00:14:29.000 --> 00:14:30.000]  卻不曉得
[00:14:30.000 --> 00:14:33.000]  要使這些百姓心無滋擾
[00:14:33.000 --> 00:14:34.000]  以得法沉
[00:14:34.000 --> 00:14:36.000]  反正分為
[00:14:36.000 --> 00:14:37.000]  恐怕
[00:14:37.000 --> 00:14:38.000]  眼睛看見
[00:14:38.000 --> 00:14:39.000]  以得瞪見
[00:14:39.000 --> 00:14:40.000]  心裡明白
[00:14:40.000 --> 00:14:41.000]  回主過來
[00:14:41.000 --> 00:14:42.000]  便得意志」
[00:14:42.000 --> 00:14:44.000]  在約翰的心目中
[00:14:44.000 --> 00:14:48.000]  以賽那是因為見到主耶穌的榮耀
[00:14:48.000 --> 00:14:50.000]  才說這些話
[00:14:50.000 --> 00:14:54.000]  甚麼是主耶穌的榮耀呢?
[00:14:54.000 --> 00:14:55.000]  以賽那說
[00:14:55.000 --> 00:14:59.000]  他見到主坐在高高的寶座前
[00:14:59.000 --> 00:15:01.000]  充滿了榮光
[00:15:01.000 --> 00:15:03.000]  而約翰說到榮耀的時候
[00:15:03.000 --> 00:15:05.000]  正如我前幾次說
[00:15:05.000 --> 00:15:08.000]  通常是說到耶穌幾多次死
[00:15:08.000 --> 00:15:10.000]  是說到要背十字架
[00:15:10.000 --> 00:15:12.000]  對於約翰來說
[00:15:12.000 --> 00:15:13.000]  主在十字架上
[00:15:13.000 --> 00:15:15.000]  主在寶座上是一樣的
[00:15:15.000 --> 00:15:17.000]  這就是主的榮光
[00:15:17.000 --> 00:15:19.000]  但猶太人
[00:15:19.000 --> 00:15:20.000]  心就剛硬
[00:15:20.000 --> 00:15:22.000]  眼睛就迷惑
[00:15:22.000 --> 00:15:24.000]  他們想找一個
[00:15:24.000 --> 00:15:26.000]  很強的政治性的彌創
[00:15:26.000 --> 00:15:28.000]  不是找一個被打不還手
[00:15:28.000 --> 00:15:30.000]  被罵不還口的
[00:15:30.000 --> 00:15:32.000]  軟弱的彌創
[00:15:32.000 --> 00:15:34.000]  他們找一個像Rambo的救世主
[00:15:34.000 --> 00:15:36.000]  去拯救他們
[00:15:36.000 --> 00:15:38.000]  他們不能接受一個
[00:15:38.000 --> 00:15:40.000]  那麼軟弱被釘十字架
[00:15:40.000 --> 00:15:42.000]  羞辱了我們猶太人的彌創
[00:15:42.000 --> 00:15:44.000]  他們不接受
[00:15:44.000 --> 00:15:46.000]  保羅怎麼說呢
[00:15:46.000 --> 00:15:48.000]  十字架就成為了他的絆腳石
[00:15:48.000 --> 00:15:50.000]  但對我們相信人來說
[00:15:50.000 --> 00:15:52.000]  這是神的榮耀
[00:15:52.000 --> 00:15:54.000]  神的大能
[00:15:54.000 --> 00:15:56.000]  神藉著他的十字架
[00:15:56.000 --> 00:15:58.000]  彰顯了他的榮耀和大能
[00:15:58.000 --> 00:16:00.000]  但猶太人就不信
[00:16:00.000 --> 00:16:02.000]  否定
[00:16:02.000 --> 00:16:04.000]  覺得沒有道理
[00:16:04.000 --> 00:16:06.000]  於是神的旨意就落空了
[00:16:06.000 --> 00:16:08.000]  神的計劃手都質疑了
[00:16:08.000 --> 00:16:10.000]  保羅在《羅馬書第十一章》
[00:16:10.000 --> 00:16:12.000]  告訴你
[00:16:12.000 --> 00:16:14.000]  猶太人不信
[00:16:14.000 --> 00:16:16.000]  反而成為了神救贖的一部分
[00:16:16.000 --> 00:16:18.000]  因為他們不信
[00:16:18.000 --> 00:16:20.000]  因為他們江南
[00:16:20.000 --> 00:16:22.000]  於是
[00:16:22.000 --> 00:16:24.000]  上帝就將福氣
[00:16:24.000 --> 00:16:26.000]  帶給外邦人
[00:16:26.000 --> 00:16:28.000]  以致外邦人有機會聽聞福音
[00:16:28.000 --> 00:16:30.000]  這個信反而成為了神的救贖大計
[00:16:30.000 --> 00:16:32.000]  所以
[00:16:32.000 --> 00:16:34.000]  保羅在《羅馬書第十一章》
[00:16:34.000 --> 00:16:36.000]  同樣引用這段聖經
[00:16:36.000 --> 00:16:38.000]  神急參門
[00:16:38.000 --> 00:16:40.000]  身為嫡心
[00:16:40.000 --> 00:16:42.000]  冷戰不能看見
[00:16:42.000 --> 00:16:44.000]  耳朵不能聽見
[00:16:44.000 --> 00:16:46.000]  直到今天
[00:16:46.000 --> 00:16:48.000]  換句話說
[00:16:48.000 --> 00:16:50.000]  就是猶太人的不信
[00:16:50.000 --> 00:16:52.000]  其實成就了神
[00:16:52.000 --> 00:16:54.000]  對外邦人救贖的計劃
[00:16:54.000 --> 00:16:56.000]  我們繼續
[00:16:56.000 --> 00:16:58.000]  思考第二段
[00:16:58.000 --> 00:17:00.000]  42-43
[00:17:00.000 --> 00:17:02.000]  心又怕,眼又高
[00:17:02.000 --> 00:17:04.000]  這段聖經是這麼說的
[00:17:04.000 --> 00:17:06.000]  雖然如此
[00:17:06.000 --> 00:17:08.000]  觀長宗
