
[00:00:00.000 --> 00:00:02.000]  提委教會神的家
[00:03:52.000 --> 00:03:54.000]  是一家的主人
[00:03:54.000 --> 00:03:56.000]  在當時的羅馬皇帝
[00:03:56.000 --> 00:04:00.000]  正正是叫人稱他為主
[00:04:00.000 --> 00:04:02.000]  甚至要稱他為父
[00:04:02.000 --> 00:04:06.000]  當時這個是一個國家的父
[00:04:06.000 --> 00:04:08.000]  國父
[00:04:08.000 --> 00:04:10.000]  所以保羅開始的時候
[00:04:10.000 --> 00:04:12.000]  他這裡不是無緣無故
[00:04:12.000 --> 00:04:14.000]  不經意說了天父
[00:04:14.000 --> 00:04:16.000]  或者父神是主耶穌
[00:04:16.000 --> 00:04:18.000]  開始的時候他就說
[00:04:18.000 --> 00:04:20.000]  我們現在討論奴隸的問題
[00:04:20.000 --> 00:04:22.000]  我們需要搞清楚在教會裡
[00:04:22.000 --> 00:04:24.000]  關係上的情況
[00:04:24.000 --> 00:04:26.000]  或者權力上的分配
[00:04:26.000 --> 00:04:28.000]  所以第三節開始的時候
[00:04:28.000 --> 00:04:30.000]  原來只有一個主存在
[00:04:30.000 --> 00:04:32.000]  是主耶穌
[00:04:32.000 --> 00:04:34.000]  從來沒有叫弗里門
[00:04:34.000 --> 00:04:36.000]  叫他主
[00:04:36.000 --> 00:04:38.000]  或者沒有肯定他這個主人的地位
[00:04:38.000 --> 00:04:40.000]  弗里門也沒有肯定他家父的地位
[00:04:40.000 --> 00:04:42.000]  弗里門也沒有肯定他家父的地位
[00:04:42.000 --> 00:04:44.000]  但是父之一位就是天父
[00:04:44.000 --> 00:04:46.000]  主之一位就是主耶穌
[00:04:46.000 --> 00:04:48.000]  你說現在有父有主
[00:04:48.000 --> 00:04:50.000]  是同一個
[00:04:50.000 --> 00:04:52.000]  是神自己
[00:04:52.000 --> 00:04:54.000]  那保羅是誰呢?
[00:04:54.000 --> 00:04:56.000]  還沒有說弗里門
[00:04:56.000 --> 00:04:58.000]  那保羅自己是誰呢?
[00:04:58.000 --> 00:05:00.000]  保羅當然可以說
[00:05:00.000 --> 00:05:02.000]  如果有家父
[00:05:02.000 --> 00:05:04.000]  有皇帝
[00:05:04.000 --> 00:05:06.000]  有主人的時候
[00:05:06.000 --> 00:05:08.000]  我是宰相
[00:05:08.000 --> 00:05:10.000]  保羅沒有這樣說過
[00:05:10.000 --> 00:05:14.000]  甚至沒有用使徒的職位去答弗里門
[00:05:14.000 --> 00:05:16.000]  甚至沒有用使徒的職位去答弗里門
[00:05:16.000 --> 00:05:18.000]  我們上次說過
[00:05:18.000 --> 00:05:20.000]  保羅反而用了另外一個銜頭
[00:05:20.000 --> 00:05:22.000]  是第一次開始介紹的
[00:05:22.000 --> 00:05:24.000]  就是為基督耶穌
[00:05:24.000 --> 00:05:26.000]  被囚的保羅
[00:05:26.000 --> 00:05:28.000]  就是為基督耶穌
[00:05:28.000 --> 00:05:30.000]  被囚的保羅
[00:05:30.000 --> 00:05:32.000]  第一次第九次第十次第十三次第二十三次
[00:05:32.000 --> 00:05:34.000]  多次提及
[00:05:34.000 --> 00:05:36.000]  而保羅是被囚
[00:05:36.000 --> 00:05:38.000]  什麼叫做被囚
[00:05:38.000 --> 00:05:40.000]  所以保羅首先介紹
[00:05:40.000 --> 00:05:42.000]  我先解決了高低的問題
[00:05:42.000 --> 00:05:44.000]  最高的是天父
[00:05:44.000 --> 00:05:46.000]  是耶穌 最低的是我
[00:05:46.000 --> 00:05:48.000]  所以其他說法就沒有再尷尬
[00:05:48.000 --> 00:05:50.000]  不是說我要做最高
[00:05:50.000 --> 00:05:52.000]  我是反而最低的
[00:05:52.000 --> 00:05:54.000]  耶穌是最高
[00:05:54.000 --> 00:05:56.000]  我是最低
[00:05:56.000 --> 00:05:58.000]  我是奴隸
[00:05:58.000 --> 00:06:00.000]  在這樣的情況下
[00:06:00.000 --> 00:06:02.000]  他就將整個的關係
[00:06:02.000 --> 00:06:04.000]  整個教會裏的關係
[00:06:04.000 --> 00:06:06.000]  重新下了一個新的定義
[00:06:06.000 --> 00:06:08.000]  我們說有家父有主人
[00:06:08.000 --> 00:06:10.000]  有奴隸之外
[00:06:10.000 --> 00:06:12.000]  其他怎樣計算
[00:06:12.000 --> 00:06:14.000]  我們不會每一個角色都說
[00:06:14.000 --> 00:06:16.000]  主要是說肥美和亞歷西姆
[00:06:16.000 --> 00:06:18.000]  首先說亞歷西姆
[00:06:18.000 --> 00:06:20.000]  亞歷西姆當然是一個奴隸
[00:06:20.000 --> 00:06:22.000]  但保羅第一次
[00:06:22.000 --> 00:06:24.000]  稱亞歷西姆的時候
[00:06:24.000 --> 00:06:26.000]  我們看看怎樣介紹亞歷西姆
[00:06:26.000 --> 00:06:28.000]  我們看看第十節
[00:06:28.000 --> 00:06:34.000]  就是為我在困所當中
[00:06:34.000 --> 00:06:36.000]  我生的兒子亞歷西姆
[00:06:36.000 --> 00:06:40.000]  當然他是奴隸
[00:06:40.000 --> 00:06:42.000]  不是保羅生的兒子
[00:06:42.000 --> 00:06:44.000]  但保羅說他有兒子這種尊貴的地位
[00:06:44.000 --> 00:06:46.000]  奴隸根本就不是兒子
[00:06:46.000 --> 00:06:48.000]  奴隸不是任何人的兒子
[00:06:48.000 --> 00:06:52.000]  至少在法律的眼光當中
[00:06:52.000 --> 00:06:56.000]  不是一個兒子也不是一個父親
[00:06:56.000 --> 00:06:58.000]  奴隸不可以做父親也不可以做兒子
[00:06:58.000 --> 00:07:00.000]  但保羅說在新的關係裏
[00:07:02.000 --> 00:07:04.000]  這個亞歷西姆成為了兒子
[00:07:04.000 --> 00:07:06.000]  因為父神
[00:07:06.000 --> 00:07:08.000]  他信了耶穌的時候
[00:07:08.000 --> 00:07:10.000]  耶穌是主的時候
[00:07:10.000 --> 00:07:12.000]  他就是兒子
[00:07:12.000 --> 00:07:14.000]  即是甚麼意思
[00:07:14.000 --> 00:07:16.000]  如果肥美們都信了耶穌的話
[00:07:16.000 --> 00:07:18.000]  當然肥美們都信了
[00:07:18.000 --> 00:07:20.000]  是教會的領袖
[00:07:20.000 --> 00:07:22.000]  如果肥美們都是教徒的話
[00:07:22.000 --> 00:07:24.000]  肥美們和亞歷西姆的關係是甚麼
[00:07:24.000 --> 00:07:26.000]  兄弟的關係
[00:07:26.000 --> 00:07:30.000]  所以第十節不要小看他
[00:07:30.000 --> 00:07:32.000]  亞歷西姆是兒子
[00:07:32.000 --> 00:07:34.000]  其實是告訴他
[00:07:34.000 --> 00:07:36.000]  這是信仰裏的兒子
[00:07:36.000 --> 00:07:38.000]  是耶穌基督的兒子
[00:07:38.000 --> 00:07:40.000]  是保羅的
[00:07:40.000 --> 00:07:42.000]  是保羅所生的
[00:07:42.000 --> 00:07:44.000]  難怪之後保羅這樣介紹
[00:07:44.000 --> 00:07:48.000]  和肥美們的關係
[00:07:48.000 --> 00:07:50.000]  相比第十六節
[00:07:50.000 --> 00:07:54.000]  不再是奴僕乃是高過奴僕
[00:07:54.000 --> 00:07:58.000]  是親愛的兄弟
[00:07:58.000 --> 00:08:00.000]  保羅和肥美們說
[00:08:00.000 --> 00:08:02.000]  你記住亞歷西姆
[00:08:02.000 --> 00:08:04.000]  不再是奴僕
[00:08:04.000 --> 00:08:06.000]  而是你的兄弟
[00:08:06.000 --> 00:08:10.000]  看的時候原來保羅一直不肯放手
[00:08:10.000 --> 00:08:12.000]  因為很執著
[00:08:12.000 --> 00:08:14.000]  整本肥美們書不停介紹這些關係的問題
[00:08:14.000 --> 00:08:16.000]  他不是說說就算了
[00:08:16.000 --> 00:08:18.000]  他說在教會裏有新的關係
[00:08:18.000 --> 00:08:20.000]  你信了耶穌之後
[00:08:20.000 --> 00:08:22.000]  全部都改變了
[00:08:22.000 --> 00:08:26.000]  全部關係都改變了
[00:08:26.000 --> 00:08:28.000]  爸爸不再是爸爸
[00:08:28.000 --> 00:08:30.000]  奴弟不再是奴弟
[00:08:30.000 --> 00:08:32.000]  真正的爸爸是天父
[00:08:32.000 --> 00:08:34.000]  是主耶穌基督自己
[00:08:34.000 --> 00:08:36.000]  奴弟是先徒
[00:08:36.000 --> 00:08:38.000]  其他是弟兄姊妹
[00:08:38.000 --> 00:08:44.000]  在這樣的架構裏
[00:08:44.000 --> 00:08:46.000]  才能夠勸服肥美們
[00:08:46.000 --> 00:08:48.000]  要將奴弟釋放
[00:08:48.000 --> 00:08:50.000]  將奴弟釋放不是人權的問題
[00:08:50.000 --> 00:08:54.000]  不是自主的問題
[00:08:54.000 --> 00:08:56.000]  不是自由的問題
[00:08:56.000 --> 00:08:58.000]  不是這些問題那麼簡單
[00:08:58.000 --> 00:09:00.000]  而是在耶穌基督裏面
[00:09:00.000 --> 00:09:02.000]  我們權並自由的一個
[00:09:02.000 --> 00:09:04.000]  就是耶穌基督自己
[00:09:04.000 --> 00:09:06.000]  其他是弟兄姊妹
[00:09:06.000 --> 00:09:08.000]  保羅介紹教會的時候
[00:09:08.000 --> 00:09:10.000]  告訴我們教會是一個大的家庭
[00:09:10.000 --> 00:09:14.000]  家庭有很多不同的責任
[00:09:14.000 --> 00:09:18.000]  家庭有很多不同的權力的分配
[00:09:18.000 --> 00:09:22.000]  我們家庭裏面我們有兄弟
[00:09:22.000 --> 00:09:24.000]  甚至可能教會裏面有哥哥
[00:09:24.000 --> 00:09:26.000]  教會領袖
[00:09:26.000 --> 00:09:28.000]  但最終極的主人是主人
[00:09:28.000 --> 00:09:30.000]  是耶穌
[00:09:30.000 --> 00:09:32.000]  而我們自己和弟兄姊妹相交
[00:09:32.000 --> 00:09:34.000]  是弟兄姊妹的相交
[00:09:34.000 --> 00:09:36.000]  什麼叫弟兄姊妹相交
[00:09:36.000 --> 00:09:38.000]  就是彼此會提醒
[00:09:38.000 --> 00:09:40.000]  和彼此可以吵架
[00:09:40.000 --> 00:09:42.000]  吵架又沒事那些
[00:09:42.000 --> 00:09:44.000]  就叫弟兄
[00:09:44.000 --> 00:09:46.000]  很多時候我們和弟兄姊妹吵架
[00:09:46.000 --> 00:09:48.000]  我們吵完架
[00:09:48.000 --> 00:09:50.000]  你吵完架不會說
[00:09:50.000 --> 00:09:52.000]  三晚睡不著覺
[00:09:52.000 --> 00:09:54.000]  因為你知道吵完架他還是你的兄弟
[00:09:54.000 --> 00:09:56.000]  他還是你的哥哥
[00:09:56.000 --> 00:09:58.000]  是你的弟弟 是你的姐妹
[00:09:58.000 --> 00:10:00.000]  教會就是這樣的家庭
[00:10:00.000 --> 00:10:02.000]  教會就是這樣的家庭
[00:10:02.000 --> 00:10:04.000]  我們想起我們教會的時候
[00:10:04.000 --> 00:10:06.000]  我們有沒有想起
[00:10:06.000 --> 00:10:08.000]  家庭的重要性
[00:10:08.000 --> 00:10:10.000]  我記得有一個同事
[00:10:10.000 --> 00:10:12.000]  在Trinity經常提醒我
[00:10:12.000 --> 00:10:14.000]  他是韓國人
[00:10:14.000 --> 00:10:16.000]  他說對西方的基督教
[00:10:16.000 --> 00:10:18.000]  最重要的金句就是
[00:10:18.000 --> 00:10:20.000]  讓方能參與十六節
[00:10:20.000 --> 00:10:22.000]  神愛世人 將自己的獨特的兒子
[00:10:22.000 --> 00:10:24.000]  去交上 以至我們能夠信耶穌
[00:10:24.000 --> 00:10:26.000]  但對韓國人來說
[00:10:26.000 --> 00:10:28.000]  最重要的金句就是
[00:10:28.000 --> 00:10:30.000]  你和你的家必至必得救
[00:10:30.000 --> 00:10:32.000]  必能夠得救
[00:10:32.000 --> 00:10:34.000]  不只是你得救 而是你整家得救
[00:10:34.000 --> 00:10:36.000]  是家庭的觀念
[00:10:36.000 --> 00:10:38.000]  但如果問保羅的時候
[00:10:38.000 --> 00:10:40.000]  保羅說不只是你一個人得救的問題
[00:10:40.000 --> 00:10:42.000]  而是整個家庭 不是你的家庭
[00:10:42.000 --> 00:10:44.000]  而是教會裡面的群體
[00:10:44.000 --> 00:10:46.000]  去掙扎群體一起成長
[00:10:46.000 --> 00:10:48.000]  教會是一個家庭
[00:10:48.000 --> 00:10:50.000]  我經常在想
[00:10:50.000 --> 00:10:52.000]  如果是
[00:10:52.000 --> 00:10:54.000]  教會特別有弟兄姊妹流失
[00:10:54.000 --> 00:10:56.000]  不回教會
[00:10:56.000 --> 00:10:58.000]  如何能夠令到教會的弟兄姊妹不流失
[00:10:58.000 --> 00:11:00.000]  如何能夠令到教會的弟兄姊妹
[00:11:00.000 --> 00:11:02.000]  不單是信耶穌
[00:11:02.000 --> 00:11:04.000]  還繼續在團體生活
[00:11:04.000 --> 00:11:06.000]  在教會有教會生活
[00:11:06.000 --> 00:11:08.000]  在崇拜裡面
[00:11:08.000 --> 00:11:10.000]  或者在主學裡面有參與
[00:11:10.000 --> 00:11:12.000]  有事主義
[00:11:12.000 --> 00:11:14.000]  有事主義
[00:11:14.000 --> 00:11:16.000]  在崇拜裡面或者在主學裡面有參與
[00:11:16.000 --> 00:11:18.000]  有事服
[00:11:18.000 --> 00:11:20.000]  我相信保羅說的家庭的觀念
[00:11:20.000 --> 00:11:22.000]  是一個關鍵性的觀念
[00:11:22.000 --> 00:11:24.000]  就是我們是弟兄姊妹
[00:11:24.000 --> 00:11:26.000]  保羅經常用領養這個觀念
[00:11:26.000 --> 00:11:28.000]  去介紹這種關係
[00:11:28.000 --> 00:11:30.000]  神adopt了我們
[00:11:30.000 --> 00:11:32.000]  我們也要彼此adopt
[00:11:32.000 --> 00:11:34.000]  彼此領養
[00:11:34.000 --> 00:11:36.000]  我想想
[00:11:36.000 --> 00:11:38.000]  人生不同的階段
[00:11:38.000 --> 00:11:40.000]  如果做一個統計的時候
[00:11:40.000 --> 00:11:42.000]  有不同的階段
[00:11:42.000 --> 00:11:44.000]  有不同的階段
[00:11:44.000 --> 00:11:46.000]  是最容易離開教會
[00:11:46.000 --> 00:11:48.000]  第一個階段
[00:11:48.000 --> 00:11:50.000]  拍拖階段
[00:11:50.000 --> 00:11:52.000]  年輕人喜歡回教會
[00:11:52.000 --> 00:11:54.000]  因為開心
[00:11:54.000 --> 00:11:56.000]  但是和同一個教會的以外人拍拖
[00:11:56.000 --> 00:11:58.000]  是一個最大的危機
[00:11:58.000 --> 00:12:00.000]  離開教會
[00:12:00.000 --> 00:12:02.000]  第二個危機
[00:12:02.000 --> 00:12:04.000]  就是搬屋的危機
[00:12:04.000 --> 00:12:06.000]  去了一個新的群體
[00:12:06.000 --> 00:12:08.000]  不認識那個群體
[00:12:08.000 --> 00:12:10.000]  但是發覺不能夠融入那個教會
[00:12:10.000 --> 00:12:12.000]  第三個階段
[00:12:12.000 --> 00:12:14.000]  生孩子
[00:12:14.000 --> 00:12:16.000]  很多人是有了兒女之外
[00:12:16.000 --> 00:12:18.000]  為了不同的原因
[00:12:18.000 --> 00:12:20.000]  沒有再回到教會
[00:12:20.000 --> 00:12:22.000]  第四個的關鍵
[00:12:22.000 --> 00:12:24.000]  似乎就是生病
[00:12:24.000 --> 00:12:26.000]  有很多人有病之後
[00:12:26.000 --> 00:12:28.000]  教會有人不知道
[00:12:28.000 --> 00:12:30.000]  如何面對
[00:12:30.000 --> 00:12:32.000]  就離開了教會
[00:12:32.000 --> 00:12:34.000]  我想起我自己
[00:12:34.000 --> 00:12:36.000]  經過這二十年的時候
[00:12:36.000 --> 00:12:38.000]  有一個人
[00:12:38.000 --> 00:12:40.000]  在這二十年的時候
[00:12:40.000 --> 00:12:42.000]  有多次
[00:12:42.000 --> 00:12:44.000]  讓我去到不同的教會
[00:12:44.000 --> 00:12:46.000]  有一個被領養的感覺
[00:12:46.000 --> 00:12:48.000]  去教會一個新群體的感覺
[00:12:48.000 --> 00:12:50.000]  先說我來芝加哥的時候
[00:12:50.000 --> 00:12:52.000]  是1998年
[00:12:52.000 --> 00:12:54.000]  我最初來芝加哥是回CCUC
[00:12:54.000 --> 00:12:56.000]  最初來芝加哥的時候
[00:12:56.000 --> 00:12:58.000]  雖然自己是一個傳道人
[00:12:58.000 --> 00:13:00.000]  剛剛畢業做傳道人
[00:13:00.000 --> 00:13:02.000]  在那個時候來到教會
[00:13:02.000 --> 00:13:04.000]  都有一個很陌生的感覺
[00:13:04.000 --> 00:13:06.000]  我來到教會的時候
[00:13:06.000 --> 00:13:08.000]  第一個感覺就是
[00:13:08.000 --> 00:13:10.000]  我自己是信耶穌這麼多年
[00:13:10.000 --> 00:13:12.000]  讀神學這麼多年
[00:13:12.000 --> 00:13:14.000]  現在在受寓院裡侍奉
[00:13:14.000 --> 00:13:16.000]  但來到新的教會的時候
[00:13:16.000 --> 00:13:18.000]  都有一個很不自然的感覺
[00:13:18.000 --> 00:13:20.000]  不是任何教會的問題
[00:13:20.000 --> 00:13:22.000]  其他教會都是這樣的感覺
[00:13:22.000 --> 00:13:24.000]  我就說一個未信的朋友
[00:13:24.000 --> 00:13:26.000]  回到教會有什麼感覺
[00:13:26.000 --> 00:13:28.000]  如果沒有人去領養他的時候
[00:13:28.000 --> 00:13:30.000]  他有什麼感覺
[00:13:30.000 --> 00:13:32.000]  我記得我最初和太太
[00:13:32.000 --> 00:13:34.000]  來到芝加哥的時候
[00:13:34.000 --> 00:13:38.000]  在芝加哥很難融入到一個群體
[00:13:38.000 --> 00:13:40.000]  過了一個月之後
[00:13:40.000 --> 00:13:42.000]  在波士頓有大型子母結婚
[00:13:42.000 --> 00:13:44.000]  所以我們回到波士頓
[00:13:44.000 --> 00:13:46.000]  結婚之後我們再回來
[00:13:46.000 --> 00:13:48.000]  在基礎上我們立志
[00:13:48.000 --> 00:13:50.000]  我們說現在重新開始
[00:13:50.000 --> 00:13:52.000]  再一次開始我們新的生活
[00:13:52.000 --> 00:13:54.000]  就算我們有侍奉的方向
[00:13:54.000 --> 00:13:56.000]  我們在芝加哥做新的生活
[00:13:56.000 --> 00:13:58.000]  回到家的時候我們發現家裡沒有電
[00:13:58.000 --> 00:14:00.000]  停電了五天
[00:14:00.000 --> 00:14:02.000]  大家有沒有試過停電五天
[00:14:02.000 --> 00:14:04.000]  1998年原來COM-AD
[00:14:04.000 --> 00:14:06.000]  剛剛電腦系統轉了
[00:14:06.000 --> 00:14:08.000]  就是你打進去說停電
[00:14:08.000 --> 00:14:10.000]  他以為派了人來修
[00:14:10.000 --> 00:14:12.000]  五天都以為派了人來修
[00:14:12.000 --> 00:14:14.000]  五天都沒有派
[00:14:14.000 --> 00:14:16.000]  那時候是很特別的生活
[00:14:16.000 --> 00:14:18.000]  八點半睡覺的晚上
[00:14:18.000 --> 00:14:20.000]  天黑睡覺
[00:14:20.000 --> 00:14:22.000]  天亮就起來
[00:14:22.000 --> 00:14:24.000]  不用電腦
[00:14:24.000 --> 00:14:26.000]  有電話線
[00:14:26.000 --> 00:14:28.000]  其他什麼都沒有
[00:14:28.000 --> 00:14:30.000]  每天都在等COM-AD的車子來到
[00:14:30.000 --> 00:14:32.000]  我們覺得不可能會來到
[00:14:32.000 --> 00:14:34.000]  因為每天都坐在門口等他們來
[00:14:34.000 --> 00:14:36.000]  我們說新的開始
[00:14:36.000 --> 00:14:38.000]  侍奉神
[00:14:38.000 --> 00:14:40.000]  來到又是一個
[00:14:40.000 --> 00:14:42.000]  不要說教會
[00:14:42.000 --> 00:14:44.000]  五天沒有教會
[00:14:44.000 --> 00:14:46.000]  在一個這樣的地方
[00:14:46.000 --> 00:14:48.000]  為什麼來這裡去侍奉
[00:14:48.000 --> 00:14:50.000]  終於在教會認識了弟兄姊妹
[00:14:50.000 --> 00:14:52.000]  當時回CCUC唐人街
[00:14:52.000 --> 00:14:54.000]  98年的時候沒有小孩
[00:14:54.000 --> 00:14:56.000]  終於認識了弟兄姊妹
[00:14:56.000 --> 00:14:58.000]  覺得有團體生活
[00:14:58.000 --> 00:15:00.000]  覺得有人領養了我們
[00:15:00.000 --> 00:15:02.000]  但很快我們又有
[00:15:02.000 --> 00:15:04.000]  生了雙胞胎
[00:15:04.000 --> 00:15:06.000]  生了媽女
[00:15:06.000 --> 00:15:08.000]  生了媽女的時候
[00:15:08.000 --> 00:15:10.000]  不要說團體生活
[00:15:10.000 --> 00:15:12.000]  連我和太太聊天的時候都沒有
[00:15:12.000 --> 00:15:14.000]  吃飯是大家分開吃的
[00:15:14.000 --> 00:15:16.000]  好像在工廠
[00:15:16.000 --> 00:15:18.000]  大家有不同的責任
[00:15:18.000 --> 00:15:20.000]  幾個月沒有聊天
[00:15:20.000 --> 00:15:22.000]  沒有做任何事 只是在那裡換尿片
[00:15:22.000 --> 00:15:24.000]  那時候我就說
[00:15:24.000 --> 00:15:26.000]  有新的生活
[00:15:26.000 --> 00:15:28.000]  那時候我們試過
[00:15:28.000 --> 00:15:30.000]  三個月的時候小孩大
[00:15:30.000 --> 00:15:32.000]  帶他來唐人街 開始回到教會
[00:15:32.000 --> 00:15:34.000]  但每次來唐人街就發燒
[00:15:34.000 --> 00:15:36.000]  我們說不行
[00:15:36.000 --> 00:15:38.000]  我們要想想怎麼辦
[00:15:38.000 --> 00:15:40.000]  是那時候開始我們回北交
[00:15:40.000 --> 00:15:42.000]  北交的時候
[00:15:42.000 --> 00:15:44.000]  又開始另外一種
[00:15:44.000 --> 00:15:46.000]  新的生活
[00:15:46.000 --> 00:15:48.000]  融入一個教會
[00:15:48.000 --> 00:15:50.000]  融入一個家庭
[00:15:50.000 --> 00:15:52.000]  用了很長的時間
[00:15:52.000 --> 00:15:54.000]  才能進入一個家庭
