
[00:00:00.000 --> 00:00:03.000]  鄧小平 我想問問大家 有多少人
[00:04:19.000 --> 00:04:21.000]  在大石的外面
[00:04:21.000 --> 00:04:23.000]  去感受那些大浪的威力
[00:04:23.000 --> 00:04:29.000]  結果因為這樣的緣故
[00:04:29.000 --> 00:04:31.000]  有一個學生被浪捲了下去
[00:04:31.000 --> 00:04:33.000]  捲了下去之後
[00:04:33.000 --> 00:04:35.000]  淹死了
[00:04:35.000 --> 00:04:37.000]  有幾個人有看過報紙
[00:04:37.000 --> 00:04:39.000]  好像是去年的事
[00:04:39.000 --> 00:04:41.000]  舉手的有多少人看過
[00:04:41.000 --> 00:04:43.000]  第二個例子
[00:04:43.000 --> 00:04:45.000]  是最近海洋公園
[00:04:45.000 --> 00:04:47.000]  有一個大陸的
[00:04:47.000 --> 00:04:49.000]  遊客在海洋公園
[00:04:49.000 --> 00:04:51.000]  裡面
[00:04:51.000 --> 00:04:53.000]  那條維岡
[00:04:53.000 --> 00:04:55.000]  上面有些
[00:04:55.000 --> 00:04:57.000]  不鏽鋼的鋼通
[00:04:57.000 --> 00:04:59.000]  寫著很清楚的
[00:04:59.000 --> 00:05:01.000]  是
[00:05:01.000 --> 00:05:03.000]  不可攀爬
[00:05:03.000 --> 00:05:05.000]  免生危險
[00:05:05.000 --> 00:05:07.000]  一個這樣的牌
[00:05:07.000 --> 00:05:09.000]  其實那裡都挺高的
[00:05:09.000 --> 00:05:11.000]  你要跳一跳上去
[00:05:11.000 --> 00:05:13.000]  你才能坐在那裡
[00:05:13.000 --> 00:05:15.000]  他就跳一跳上去
[00:05:15.000 --> 00:05:17.000]  坐在那裡
[00:05:17.000 --> 00:05:19.000]  但是坐的時間失去平衡
[00:05:19.000 --> 00:05:21.000]  身體往後翻
[00:05:21.000 --> 00:05:23.000]  結果就掉了下去
[00:05:23.000 --> 00:05:25.000]  11米下面的石地
[00:05:25.000 --> 00:05:31.000]  救護車來到的時候
[00:05:31.000 --> 00:05:33.000]  其實已經有人幫他急救
[00:05:33.000 --> 00:05:35.000]  但已經不省人事
[00:05:35.000 --> 00:05:37.000]  後來送到醫院
[00:05:37.000 --> 00:05:39.000]  就確定他已經死了
[00:05:39.000 --> 00:05:41.000]  很開心的日子
[00:05:41.000 --> 00:05:43.000]  一家人
[00:05:43.000 --> 00:05:45.000]  去海洋公園
[00:05:45.000 --> 00:05:47.000]  去玩
[00:05:47.000 --> 00:05:49.000]  沒想到
[00:05:49.000 --> 00:05:51.000]  竟然發生的是
[00:05:51.000 --> 00:05:53.000]  一個悲劇
[00:05:53.000 --> 00:05:57.000]  我看到這些事的時候
[00:05:57.000 --> 00:05:59.000]  心裡相當的難過
[00:05:59.000 --> 00:06:01.000]  這個難過都是因為
[00:06:01.000 --> 00:06:03.000]  我們忽略了一些警告
[00:06:03.000 --> 00:06:05.000]  忽略了危險
[00:06:05.000 --> 00:06:07.000]  那個危險
[00:06:07.000 --> 00:06:09.000]  就是這樣
[00:06:09.000 --> 00:06:11.000]  連生命都沒了
[00:06:11.000 --> 00:06:15.000]  最近
[00:06:15.000 --> 00:06:19.000]  我一直都在留意
[00:06:19.000 --> 00:06:21.000]  有不少的人
[00:06:21.000 --> 00:06:23.000]  跟我說
[00:06:23.000 --> 00:06:25.000]  當我們今天在
[00:06:25.000 --> 00:06:27.000]  基督教圈子裡
[00:06:27.000 --> 00:06:29.000]  繼續不斷
[00:06:29.000 --> 00:06:31.000]  希望傳福音去門裡訓練的時候
[00:06:33.000 --> 00:06:35.000]  有一個牧者提起我
[00:06:35.000 --> 00:06:37.000]  他說牧師
[00:06:37.000 --> 00:06:39.000]  今天教會裡
[00:06:39.000 --> 00:06:41.000]  最大的障礙
[00:06:41.000 --> 00:06:43.000]  不是教外的人
[00:06:43.000 --> 00:06:45.000]  不是教外的人
[00:06:45.000 --> 00:06:47.000]  對教會內的
[00:06:47.000 --> 00:06:49.000]  一些的看法
[00:06:49.000 --> 00:06:51.000]  而是教內的人
[00:06:51.000 --> 00:06:53.000]  來養出去
[00:06:53.000 --> 00:06:55.000]  在網站
[00:06:55.000 --> 00:06:57.000]  在周圍不同的地方去攻擊
[00:06:57.000 --> 00:06:59.000]  攻擊教會
[00:06:59.000 --> 00:07:01.000]  這個是更大的
[00:07:01.000 --> 00:07:03.000]  一些的問題
[00:07:03.000 --> 00:07:05.000]  我今天
[00:07:05.000 --> 00:07:07.000]  就很想和大家來看看
[00:07:07.000 --> 00:07:09.000]  如果裡面揭露的是一種
[00:07:09.000 --> 00:07:11.000]  事不是針對人
[00:07:11.000 --> 00:07:13.000]  我覺得這個應該對教會
[00:07:13.000 --> 00:07:15.000]  來說是一個警惕
[00:07:15.000 --> 00:07:17.000]  但如果針對人
[00:07:17.000 --> 00:07:19.000]  是一種論斷
[00:07:19.000 --> 00:07:21.000]  批評的時候
[00:07:21.000 --> 00:07:23.000]  我們就需要警醒
[00:07:23.000 --> 00:07:25.000]  原因在哪裡呢?
[00:07:25.000 --> 00:07:27.000]  就是到底我們今天
[00:07:27.000 --> 00:07:29.000]  是不是好像聖經裡面所說
[00:07:29.000 --> 00:07:31.000]  自說造就人的好話
[00:07:31.000 --> 00:07:33.000]  不要論斷 免得我們被論斷
[00:07:33.000 --> 00:07:35.000]  今天我特別要和大家
[00:07:35.000 --> 00:07:37.000]  來看的
[00:07:37.000 --> 00:07:39.000]  就是希伯來書第一章
[00:07:39.000 --> 00:07:41.000]  當說了我們的主耶穌基督
[00:07:41.000 --> 00:07:43.000]  是遠超過先知
[00:07:43.000 --> 00:07:45.000]  第二
[00:07:45.000 --> 00:07:47.000]  他是遠超過天使
[00:07:47.000 --> 00:07:49.000]  一個這樣的救贖主
[00:07:49.000 --> 00:07:51.000]  創造主
[00:07:51.000 --> 00:07:53.000]  掌管者和神的兒子
[00:07:53.000 --> 00:07:55.000]  他實實在在
[00:07:55.000 --> 00:07:57.000]  是完完全全
[00:07:57.000 --> 00:07:59.000]  神的代表
[00:07:59.000 --> 00:08:01.000]  完完全全人的代表
[00:08:01.000 --> 00:08:03.000]  也是完完全全先知的代表
[00:08:03.000 --> 00:08:05.000]  他知道了一切
[00:08:05.000 --> 00:08:07.000]  神的
[00:08:07.000 --> 00:08:09.000]  對這個世界
[00:08:09.000 --> 00:08:11.000]  對每一個人的警告
[00:08:11.000 --> 00:08:13.000]  我們到底怎樣來回應
[00:08:13.000 --> 00:08:15.000]  這位這樣的主呢?
[00:08:15.000 --> 00:08:17.000]  我們一起讀一讀今天的經文
[00:08:17.000 --> 00:08:19.000]  希伯來書第二章
[00:08:19.000 --> 00:08:21.000]  一到四節
[00:08:21.000 --> 00:08:23.000]  所以
[00:08:23.000 --> 00:08:25.000]  我們當月法
[00:08:25.000 --> 00:08:27.000]  聽見的道理
[00:08:27.000 --> 00:08:29.000]  恐怕我們隨流失去
[00:08:29.000 --> 00:08:31.000]  就即天使所傳的話
[00:08:31.000 --> 00:08:33.000]  既是確定的
[00:08:33.000 --> 00:08:35.000]  凡干犯
[00:08:35.000 --> 00:08:37.000]  活逆的人
[00:08:37.000 --> 00:08:39.000]  都該受的報應
[00:08:39.000 --> 00:08:41.000]  我們若忽略這麼大的救恩
[00:08:41.000 --> 00:08:43.000]  怎能逃罪呢?
[00:08:43.000 --> 00:08:45.000]  這救恩 起先是主親自說的
[00:08:45.000 --> 00:08:47.000]  後來是聽見的人
[00:08:47.000 --> 00:08:49.000]  給我們證實了
[00:08:49.000 --> 00:08:51.000]  神又按自己的旨意
[00:08:51.000 --> 00:08:53.000]  用神的奇事
[00:08:53.000 --> 00:08:55.000]  和百般的異能
[00:08:55.000 --> 00:08:57.000]  並精靈的恩賜
[00:08:57.000 --> 00:08:59.000]  與他們同在
[00:08:59.000 --> 00:09:01.000]  這一段聖經裏面
[00:09:01.000 --> 00:09:03.000]  很想和大家
[00:09:03.000 --> 00:09:05.000]  做一個簡簡單單的
[00:09:05.000 --> 00:09:07.000]  一些重溫
[00:09:07.000 --> 00:09:09.000]  第一章的希伯來書
[00:09:09.000 --> 00:09:11.000]  動詞
[00:09:11.000 --> 00:09:13.000]  全部都是敘事性的動詞
[00:09:13.000 --> 00:09:15.000]  所謂敘事性的動詞
[00:09:15.000 --> 00:09:17.000]  是甚麼呢?
[00:09:17.000 --> 00:09:19.000]  是描述事實 描述歷史
[00:09:19.000 --> 00:09:21.000]  和我們說基督是誰
[00:09:21.000 --> 00:09:23.000]  來宣告這些是甚麼
[00:09:23.000 --> 00:09:25.000]  整章聖經的動詞
[00:09:25.000 --> 00:09:27.000]  都是敘事性的
[00:09:27.000 --> 00:09:31.000]  但當我們來到第二章
[00:09:31.000 --> 00:09:33.000]  一到四節的時候
[00:09:33.000 --> 00:09:35.000]  你就發覺到它不再是一種敘事
[00:09:35.000 --> 00:09:37.000]  突然之間轉的
[00:09:37.000 --> 00:09:39.000]  轉向一種命令式的動詞
[00:09:39.000 --> 00:09:41.000]  命令式 imperative
[00:09:41.000 --> 00:09:43.000]  命令
[00:09:43.000 --> 00:09:45.000]  到底是甚麼呢?
[00:09:45.000 --> 00:09:47.000]  原來第一章所說的是一個
[00:09:47.000 --> 00:09:49.000]  真理的介紹
[00:09:49.000 --> 00:09:51.000]  耶穌基督是誰
[00:09:51.000 --> 00:09:53.000]  但是來到第二章
[00:09:53.000 --> 00:09:55.000]  一到四節的時候
[00:09:55.000 --> 00:09:57.000]  它就加插了一段警告的經文
[00:09:57.000 --> 00:09:59.000]  這一段警告的經文
[00:09:59.000 --> 00:10:01.000]  既然我們的主
[00:10:01.000 --> 00:10:03.000]  是創天造地的主
[00:10:03.000 --> 00:10:05.000]  是遠超越天時
[00:10:05.000 --> 00:10:07.000]  遠超過先知的
[00:10:07.000 --> 00:10:09.000]  因為這樣我夠熟悉的時候
[00:10:09.000 --> 00:10:11.000]  我們今天應該怎樣
[00:10:11.000 --> 00:10:13.000]  來對待祂呢?
[00:10:13.000 --> 00:10:15.000]  我們應該怎樣來接收
[00:10:15.000 --> 00:10:17.000]  祂自己的說話呢?
[00:10:17.000 --> 00:10:19.000]  這一段聖經
[00:10:19.000 --> 00:10:21.000]  它就告訴我們
[00:10:21.000 --> 00:10:23.000]  它說甚麼呢?
[00:10:23.000 --> 00:10:25.000]  所以
[00:10:25.000 --> 00:10:27.000]  是基於第一章裡面
[00:10:27.000 --> 00:10:29.000]  所介紹的一切
[00:10:29.000 --> 00:10:31.000]  水呀開門見新的時候
[00:10:31.000 --> 00:10:33.000]  就所以
[00:10:33.000 --> 00:10:35.000]  我們就要越發鄭重
[00:10:35.000 --> 00:10:37.000]  我們所聽見的
[00:10:37.000 --> 00:10:39.000]  這個真理
[00:10:39.000 --> 00:10:41.000]  我們看一看
[00:10:41.000 --> 00:10:43.000]  在這段聖經裡面所說
[00:10:43.000 --> 00:10:45.000]  是越發鄭重
[00:10:45.000 --> 00:10:47.000]  這裡是加強
[00:10:47.000 --> 00:10:49.000]  一個語氣
[00:10:49.000 --> 00:10:51.000]  這個加強的語氣是甚麼呢?
[00:10:51.000 --> 00:10:53.000]  是越發
[00:10:53.000 --> 00:10:55.000]  是更加你可以說
[00:10:55.000 --> 00:10:57.000]  是去到盡
[00:10:57.000 --> 00:10:59.000]  甚至可以說是連
[00:10:59.000 --> 00:11:01.000]  一滴汁都不要漏
[00:11:01.000 --> 00:11:03.000]  你要按著
[00:11:03.000 --> 00:11:05.000]  它裡面每一個字
[00:11:05.000 --> 00:11:07.000]  所說的東西來抓到實
[00:11:07.000 --> 00:11:09.000]  千萬不要搞錯
[00:11:09.000 --> 00:11:11.000]  頂智慧
[00:11:11.000 --> 00:11:13.000]  有多少人有去過澳洲
[00:11:13.000 --> 00:11:15.000]  旅行的?
[00:11:15.000 --> 00:11:17.000]  可不可以舉手
[00:11:17.000 --> 00:11:19.000]  去澳洲旅行的時候呢
[00:11:19.000 --> 00:11:21.000]  是一大堆的東西
[00:11:21.000 --> 00:11:23.000]  你要申報的
[00:11:23.000 --> 00:11:25.000]  你有沒有攜帶這個
[00:11:25.000 --> 00:11:27.000]  有沒有攜帶這個
[00:11:27.000 --> 00:11:29.000]  有沒有攜帶這個
[00:11:29.000 --> 00:11:31.000]  全部的東西都列出來的
[00:11:31.000 --> 00:11:33.000]  有多少人有填過的?
[00:11:33.000 --> 00:11:35.000]  舉手
[00:11:35.000 --> 00:11:37.000]  好了,我想問問大家
[00:11:37.000 --> 00:11:39.000]  有多少人填過之後
[00:11:39.000 --> 00:11:41.000]  又被人搜那些行李
[00:11:41.000 --> 00:11:43.000]  舉手
[00:11:43.000 --> 00:11:47.000]  我有一次去澳洲的時候
[00:11:47.000 --> 00:11:51.000]  見到一個學生
[00:11:51.000 --> 00:11:53.000]  我心裏很難過
[00:11:53.000 --> 00:11:55.000]  因為那次我都是被
[00:11:55.000 --> 00:11:57.000]  就在那個地方檢查了一個小時
[00:11:57.000 --> 00:11:59.000]  才可以出閘
[00:11:59.000 --> 00:12:01.000]  但前面那個學生呢
[00:12:01.000 --> 00:12:03.000]  他就在開行李的時間
[00:12:03.000 --> 00:12:05.000]  那些人我就聽到
[00:12:05.000 --> 00:12:07.000]  他一直在問
[00:12:07.000 --> 00:12:09.000]  這個是不是你包的?
[00:12:09.000 --> 00:12:11.000]  大部分是
[00:12:11.000 --> 00:12:13.000]  很容易我們說是的
[00:12:13.000 --> 00:12:15.000]  我相信你沒有說不是的
[00:12:15.000 --> 00:12:17.000]  多數都說是
[00:12:17.000 --> 00:12:19.000]  他就說是
[00:12:19.000 --> 00:12:21.000]  然後呢
[00:12:21.000 --> 00:12:23.000]  主要就是那些狗來問
[00:12:23.000 --> 00:12:25.000]  問完之後就開始去揭開那些行李
[00:12:25.000 --> 00:12:27.000]  來搜,搜完之後就搜了個電飯煲出來
[00:12:27.000 --> 00:12:29.000]  搜完之後就搜了個電飯煲出來
[00:12:29.000 --> 00:12:31.000]  中國人有一個問題
[00:12:31.000 --> 00:12:33.000]  特別香港人
[00:12:33.000 --> 00:12:35.000]  媽媽是特別好的
[00:12:35.000 --> 00:12:37.000]  給了她電飯煲
[00:12:37.000 --> 00:12:39.000]  給了她電飯煲
[00:12:39.000 --> 00:12:41.000]  第二樣東西
[00:12:41.000 --> 00:12:43.000]  就是電飯煲裏面習慣性都會放一些東西在裏面
[00:12:43.000 --> 00:12:45.000]  習慣性都會放一些東西在裏面
[00:12:45.000 --> 00:12:47.000]  那次放了些什麼呢?
[00:12:47.000 --> 00:12:49.000]  其實是很簡單的
[00:12:49.000 --> 00:12:51.000]  就放了一些臘腸、臘味那些東西
[00:12:51.000 --> 00:12:53.000]  臘鴨
[00:12:53.000 --> 00:12:55.000]  我不知道那些是什麼
[00:12:55.000 --> 00:12:57.000]  總之一大堆那些東西在裏面
[00:12:57.000 --> 00:12:59.000]  然後出來的時候
[00:12:59.000 --> 00:13:01.000]  最糟糕的一件事
[00:13:01.000 --> 00:13:03.000]  後來我知道就是罰了2000澳幣
[00:13:03.000 --> 00:13:05.000]  那些東西是全部沒收了
[00:13:05.000 --> 00:13:07.000]  那些東西全部沒收
[00:13:07.000 --> 00:13:09.000]  那些東西全部沒收
[00:13:09.000 --> 00:13:11.000]  還要罰2000澳幣
[00:13:11.000 --> 00:13:13.000]  還要罰2000澳幣
[00:13:13.000 --> 00:13:15.000]  我怎麼知道呢?
[00:13:15.000 --> 00:13:17.000]  就是因為要麻煩到一個牧師
[00:13:17.000 --> 00:13:19.000]  就是因為要麻煩到一個牧師
[00:13:19.000 --> 00:13:21.000]  來幫他補的時候
[00:13:21.000 --> 00:13:23.000]  先給錢,然後通知他家人
[00:13:23.000 --> 00:13:25.000]  告訴他有這件事發生了
[00:13:25.000 --> 00:13:27.000]  等於我們
[00:13:27.000 --> 00:13:29.000]  就是我們有一種感覺
[00:13:29.000 --> 00:13:31.000]  原來填那些東西
[00:13:31.000 --> 00:13:33.000]  原來填那些東西
[00:13:33.000 --> 00:13:35.000]  不是就填,不是就不要填
[00:13:35.000 --> 00:13:37.000]  澳洲人最討厭
[00:13:37.000 --> 00:13:39.000]  人家說謊
[00:13:39.000 --> 00:13:41.000]  我告訴大家
[00:13:41.000 --> 00:13:43.000]  如果你告訴我有呢,那我沒問題的
[00:13:43.000 --> 00:13:45.000]  原來,如果你填了說有
[00:13:45.000 --> 00:13:47.000]  那他說拿出來
[00:13:47.000 --> 00:13:49.000]  拿出來的時候,給了他
[00:13:49.000 --> 00:13:51.000]  有一次我因為有一包包
[00:13:51.000 --> 00:13:53.000]  那些茶
[00:13:53.000 --> 00:13:55.000]  那些叫herbal那些東西在裏面
[00:13:55.000 --> 00:13:57.000]  我填的時候,我都不知道那些是可
[00:13:57.000 --> 00:13:59.000]  還是不可,是可以過
[00:13:59.000 --> 00:14:01.000]  還是不可以過,我根本不知道
[00:14:01.000 --> 00:14:03.000]  最後我填了
[00:14:03.000 --> 00:14:05.000]  有,這樣,然後就拿出來
[00:14:05.000 --> 00:14:07.000]  全部樣子都拿出來給他看
[00:14:07.000 --> 00:14:09.000]  這些做甚麼的,全部都告訴他
[00:14:09.000 --> 00:14:11.000]  告訴他之後
[00:14:11.000 --> 00:14:13.000]  那他就
[00:14:13.000 --> 00:14:15.000]  算了,就給你嚇一跳
[00:14:15.000 --> 00:14:17.000]  原來你填了說有
[00:14:17.000 --> 00:14:19.000]  他看完
[00:14:19.000 --> 00:14:21.000]  OK了
[00:14:21.000 --> 00:14:23.000]  他就給你,如果你說沒有
[00:14:23.000 --> 00:14:25.000]  拿了出來
[00:14:25.000 --> 00:14:27.000]  為甚麼你有這些東西呢
[00:14:27.000 --> 00:14:29.000]  那你就很麻煩
[00:14:29.000 --> 00:14:31.000]  各位政治媒體
[00:14:31.000 --> 00:14:33.000]  我們在這些地方,我們會看得見
[00:14:33.000 --> 00:14:35.000]  原來有很多不同的地方
[00:14:35.000 --> 00:14:37.000]  入境
[00:14:37.000 --> 00:14:39.000]  你就敏感
[00:14:39.000 --> 00:14:41.000]  入鄉,你要隨俗
[00:14:41.000 --> 00:14:43.000]  有些的禁是很嚴重的禁
[00:14:43.000 --> 00:14:45.000]  如果這些東西
[00:14:45.000 --> 00:14:47.000]  我們不小心的時候
[00:14:47.000 --> 00:14:49.000]  是帶給我們很多麻煩
[00:14:49.000 --> 00:14:51.000]  但是今天
[00:14:51.000 --> 00:14:53.000]  當我們來到聖經的時候
[00:14:53.000 --> 00:14:55.000]  這一段的聖經,它就告訴我們
[00:14:55.000 --> 00:14:57.000]  是基於我們的主
[00:14:57.000 --> 00:14:59.000]  是遠超越
[00:14:59.000 --> 00:15:01.000]  天智,遠超越
[00:15:01.000 --> 00:15:03.000]  天使,是創天造地
[00:15:03.000 --> 00:15:05.000]  救贖我們,掌管
[00:15:05.000 --> 00:15:07.000]  整個宇宙世界,和我們
[00:15:07.000 --> 00:15:09.000]  命運的一個神
[00:15:09.000 --> 00:15:11.000]  所以我們就要怎樣
[00:15:11.000 --> 00:15:13.000]  是越發鄭重
[00:15:13.000 --> 00:15:15.000]  他告訴我們一切的事
[00:15:15.000 --> 00:15:17.000]  鄭重
[00:15:17.000 --> 00:15:19.000]  到底是甚麼意思呢
[00:15:19.000 --> 00:15:23.000]  鄭重的意思
[00:15:25.000 --> 00:15:27.000]  就是你要緊守
[00:15:27.000 --> 00:15:29.000]  遵行
[00:15:29.000 --> 00:15:31.000]  緊守遵行甚麼呢
[00:15:31.000 --> 00:15:33.000]  耶穌基督教導我們
[00:15:33.000 --> 00:15:35.000]  一切的事
[00:15:35.000 --> 00:15:37.000]  差不多等於
[00:15:37.000 --> 00:15:39.000]  你坐飛機的時候,機長到你的
[00:15:39.000 --> 00:15:41.000]  警告,現在有甚麼
[00:15:41.000 --> 00:15:43.000]  氣流,請
[00:15:43.000 --> 00:15:45.000]  安全帶綁好它
[00:15:45.000 --> 00:15:47.000]  不可以再
[00:15:47.000 --> 00:15:49.000]  洗澡,或者甚麼甚麼
[00:15:49.000 --> 00:15:51.000]  這些的情況下,你是要做的
[00:15:51.000 --> 00:15:53.000]  不做又怎樣呢
[00:15:53.000 --> 00:15:55.000]  這樣
[00:15:55.000 --> 00:15:57.000]  不做,很多時候都很幸運
[00:15:57.000 --> 00:15:59.000]  不會彈了你
[00:15:59.000 --> 00:16:01.000]  上去
[00:16:01.000 --> 00:16:03.000]  那個
[00:16:03.000 --> 00:16:05.000]  天花板上,然後撞你的頭
[00:16:05.000 --> 00:16:07.000]  可能未必有的
[00:16:07.000 --> 00:16:09.000]  但是十次當中有一次
[00:16:09.000 --> 00:16:11.000]  是,你就很麻煩
