
[00:00:00.000 --> 00:00:05.000]  多謝師父讓我們聽到這段
[00:02:01.920 --> 00:02:04.120]  其實有很多是可以學習的
[00:02:04.120 --> 00:02:05.520]  目的只有一個
[00:02:05.520 --> 00:02:06.360]  目的只有一個
[00:02:06.360 --> 00:02:11.160]  讓我們怎樣繼續往永恆走這段道路的期間
[00:02:11.160 --> 00:02:13.880]  讓我們在走永恆這條路的期間
[00:02:13.880 --> 00:02:16.840]  既好好保守我們自己的信
[00:02:16.840 --> 00:02:19.000]  既好好保護自己的信
[00:02:19.000 --> 00:02:21.840]  也都能夠同時怎樣做好的見證
[00:02:21.840 --> 00:02:23.600]  也能同時做很好的見證
[00:02:23.600 --> 00:02:26.720]  這個兩層的一個工作的果效
[00:02:26.720 --> 00:02:28.640]  這兩層工作的果效
[00:02:28.640 --> 00:02:31.840]  往往就是藉著一些的場合
[00:02:31.840 --> 00:02:33.480]  往往是藉著一些場合
[00:02:33.480 --> 00:02:36.280]  給我們能夠有這樣的見證的機會
[00:02:36.280 --> 00:02:38.080]  給我們有一些見證的機會
[00:02:38.080 --> 00:02:39.640]  來到今天我們去看
[00:02:39.640 --> 00:02:42.800]  《使徒寒春》第24章第10節開始的經文
[00:02:42.800 --> 00:02:46.480]  今天我們來看《使徒寒春》第24章第10節的經文
[00:02:46.480 --> 00:02:48.560]  我們之前已經聽過
[00:02:48.560 --> 00:02:50.920]  一班猶太人的長老
[00:02:50.920 --> 00:02:54.040]  他們怎樣去運用法律
[00:02:54.040 --> 00:02:56.720]  之前我們看到那些猶太的長老
[00:02:56.720 --> 00:02:57.880]  怎麼利用一些法律
[00:02:57.880 --> 00:03:00.640]  希望對保羅作出攻擊
[00:03:00.640 --> 00:03:02.680]  希望對保羅作出攻擊
[00:03:02.680 --> 00:03:04.520]  而他們的手法
[00:03:04.520 --> 00:03:05.680]  而他們的手法
[00:03:05.680 --> 00:03:08.320]  甚至是希望帶領一些
[00:03:08.320 --> 00:03:10.120]  當時在這段的經文裏面
[00:03:10.120 --> 00:03:12.400]  一個很重要的官
[00:03:12.400 --> 00:03:14.840]  希望能帶給經文當中的官
[00:03:14.840 --> 00:03:16.360]  他的名字叫做斐力斯
[00:03:16.360 --> 00:03:17.680]  他的名字叫斐力斯
[00:03:17.680 --> 00:03:22.560]  讓他跌入這班猶太人長老的陷阱
[00:03:22.560 --> 00:03:26.000]  讓他跌進這些猶太長老所設的陷阱裏
[00:03:26.000 --> 00:03:29.240]  玩弄法律在這個世界是很普遍的
[00:03:29.240 --> 00:03:32.480]  玩弄法律是一個在世上很普遍的
[00:03:32.480 --> 00:03:36.360]  很多人利用他的所謂法律的權利
[00:03:36.360 --> 00:03:38.520]  很多人利用法律的權利
[00:03:38.520 --> 00:03:40.840]  去謀取自己的利益
[00:03:40.840 --> 00:03:43.040]  去謀取自己的利益
[00:03:43.040 --> 00:03:47.920]  特別我相信上帝給我有很多不同的經歷經驗
[00:03:47.920 --> 00:03:50.560]  相信上帝給了我很多的經歷
[00:03:50.560 --> 00:03:54.800]  發現到很多人其實你看他以為他好人好者
[00:03:54.800 --> 00:03:57.800]  其實原來他們是用很多方法
[00:03:57.800 --> 00:04:00.920]  去謀取自己的利益
[00:04:00.920 --> 00:04:03.000]  你看有些人表面上很好
[00:04:03.000 --> 00:04:05.440]  其實他是在謀取自己的利益
[00:04:05.440 --> 00:04:09.440]  並且我們可以說他們的謀取方法是合法的謀取
[00:04:09.440 --> 00:04:13.000]  而且他的謀取利益的方法是合法的
[00:04:13.000 --> 00:04:15.320]  好像在加拿大裏面
[00:04:15.320 --> 00:04:16.440]  在加拿大
[00:04:16.440 --> 00:04:18.200]  大家知不知道呢?
[00:04:18.200 --> 00:04:19.160]  大家知道嗎?
[00:04:19.160 --> 00:04:20.560]  加拿大是一個甚麼社會呢?
[00:04:20.560 --> 00:04:24.360]  很多人都說這個國家很落後啊 怎樣怎樣
[00:04:24.360 --> 00:04:26.040]  加拿大是一個甚麼樣的社會呢?
[00:04:26.040 --> 00:04:27.560]  它是很落後嗎?
[00:04:27.560 --> 00:04:30.080]  我們的加拿大政府是怎樣蠢的?
[00:04:30.080 --> 00:04:32.160]  加拿大的政府又怎樣愚蠢呢?
[00:04:32.160 --> 00:04:34.360]  這些都不是我們討論的焦點
[00:04:34.360 --> 00:04:35.680]  這些不是我們討論的焦點
[00:04:35.680 --> 00:04:39.640]  不過在原本加拿大立國的時候
[00:04:39.640 --> 00:04:41.880]  在原本加拿大立國的時候
[00:04:41.880 --> 00:04:47.320]  加拿大立國的原本那一批的領袖呢?
[00:04:47.320 --> 00:04:50.840]  當時加拿大立國的那些領袖呢?
[00:04:50.840 --> 00:04:53.080]  他們對於國家的國民
[00:04:53.080 --> 00:04:56.960]  是帶著一種很慈悲的態度去對待
[00:04:56.960 --> 00:05:00.040]  他對國家的國民有一種慈悲的態度
[00:05:00.040 --> 00:05:01.440]  如果大家留意到
[00:05:01.440 --> 00:05:05.200]  加拿大其實有很多不同的層次的幫助
[00:05:05.200 --> 00:05:07.600]  是幫助我們這個國家的子民
[00:05:07.600 --> 00:05:10.720]  在加拿大有很多不同層次的幫助
[00:05:10.720 --> 00:05:11.720]  是幫助他的子民
[00:05:11.720 --> 00:05:15.920]  譬如如果你是一個家庭
[00:05:15.920 --> 00:05:17.640]  又不是很高收入的
[00:05:17.640 --> 00:05:19.760]  譬如你家庭不是很高的收入
[00:05:19.760 --> 00:05:24.560]  在加拿大就有很多不同層次的福利去幫助你
[00:05:24.560 --> 00:05:27.240]  加拿大有很多不同層次的福利去幫助你
[00:05:27.240 --> 00:05:30.400]  希望這些福利能夠幫助你渡過難關
[00:05:30.400 --> 00:05:32.880]  希望這些福利能夠幫你渡過難關
[00:05:32.880 --> 00:05:36.840]  或者是提供一些幫助減輕你的負擔
[00:05:36.840 --> 00:05:38.560]  或者說減輕你的負擔
[00:05:38.560 --> 00:05:40.720]  最近我就認識了一件事
[00:05:40.720 --> 00:05:42.480]  最近我認識到
[00:05:42.480 --> 00:05:45.960]  在加拿大原來有一樣東西叫做
[00:05:45.960 --> 00:05:50.280]  這個叫做傷殘的退稅優惠
[00:05:50.280 --> 00:05:53.920]  在加拿大有一個叫做殘疾的退稅優惠
[00:05:53.920 --> 00:05:56.800]  英文叫Disability Tax Credit
[00:05:56.800 --> 00:05:58.320]  不知道大家有沒有聽過
[00:05:58.320 --> 00:06:00.080]  不知道有沒有聽過
[00:06:00.080 --> 00:06:03.920]  這種退稅其實本身是一種
[00:06:03.920 --> 00:06:06.720]  叫做Non-refundable Tax Credit
[00:06:06.720 --> 00:06:08.680]  不是直接把錢給你
[00:06:08.680 --> 00:06:11.600]  這個退稅不是說把錢直接給你
[00:06:11.600 --> 00:06:15.560]  而是鼓勵你如果你在有工作的情況之下
[00:06:15.560 --> 00:06:17.560]  而是鼓勵你在工作的情況下
[00:06:17.560 --> 00:06:21.720]  在你家裏有一些傷殘的人士需要幫助的
[00:06:21.720 --> 00:06:23.880]  家裏有傷殘人士需要幫助
[00:06:23.880 --> 00:06:27.960]  政府為了減輕你的壓力
[00:06:27.960 --> 00:06:30.040]  政府為了幫助你減輕壓力
[00:06:30.040 --> 00:06:32.480]  於是就說把這個津貼
[00:06:32.480 --> 00:06:34.400]  如果你能夠證明到
[00:06:34.400 --> 00:06:37.520]  醫生證明到你是一個傷殘人士的家庭
[00:06:37.520 --> 00:06:42.520]  如果有醫生證明你是有傷殘人士的家庭
[00:06:42.520 --> 00:06:46.320]  政府就可以提供8700多元的退稅給你
[00:06:46.320 --> 00:06:48.440]  政府就會提供8000多塊錢的退稅
[00:06:48.440 --> 00:06:49.360]  最多
[00:06:49.360 --> 00:06:50.120]  最多
[00:06:50.120 --> 00:06:53.600]  OK 扣稅 應該是扣稅
[00:06:53.600 --> 00:06:54.880]  結果如何呢
[00:06:54.880 --> 00:06:55.840]  結果呢
[00:06:55.840 --> 00:06:58.080]  如果你是真的有工作的
[00:06:58.080 --> 00:06:59.160]  如果你真有工作
[00:06:59.160 --> 00:07:00.400]  你又有交稅的
[00:07:00.400 --> 00:07:01.280]  你有付稅
[00:07:01.280 --> 00:07:02.880]  但是政府見到有需要
[00:07:02.880 --> 00:07:03.760]  政府有需要
[00:07:03.760 --> 00:07:05.560]  於是乎
[00:07:05.560 --> 00:07:09.160]  政府就說可以用這些退稅減低你要交的稅
[00:07:09.160 --> 00:07:13.360]  政府就將這些可以減輕你交的稅
[00:07:13.360 --> 00:07:15.280]  可能你就會多一些退稅了
[00:07:15.280 --> 00:07:17.680]  所以你就會有多一些退稅
[00:07:17.680 --> 00:07:19.840]  但結局如何呢
[00:07:19.840 --> 00:07:21.200]  結局如何呢
[00:07:21.200 --> 00:07:22.640]  結局
[00:07:22.640 --> 00:07:24.240]  竟然在加拿大
[00:07:24.240 --> 00:07:25.360]  竟然在加拿大
[00:07:25.360 --> 00:07:27.360]  我都是最近看新聞才知道的
[00:07:27.360 --> 00:07:28.920]  最近才新聞才知道
[00:07:28.920 --> 00:07:30.200]  有兩間公司
[00:07:30.200 --> 00:07:31.320]  至少有兩間
[00:07:31.320 --> 00:07:33.280]  至少有兩間公司
[00:07:33.280 --> 00:07:35.480]  他們就開始出來說
[00:07:35.480 --> 00:07:38.840]  我幫任何有傷殘的人申請
[00:07:38.840 --> 00:07:41.440]  我幫任何有傷殘人士申請
[00:07:41.440 --> 00:07:43.040]  因為他們的出現
[00:07:43.040 --> 00:07:44.320]  因為他們的出現
[00:07:44.320 --> 00:07:49.280]  增加的申請率就增加了幾百倍
[00:07:49.280 --> 00:07:51.720]  申請率就增加了幾百倍
[00:07:51.720 --> 00:07:52.600]  你可以想一下
[00:07:52.600 --> 00:07:54.400]  原本幾萬人申請
[00:07:54.400 --> 00:07:57.040]  變成幾百萬人申請
[00:07:57.040 --> 00:07:59.520]  你會想一下原本是幾萬人申請
[00:07:59.520 --> 00:08:01.400]  現在忽然之間多出了幾倍
[00:08:01.400 --> 00:08:03.680]  他們的做法是怎麼樣呢
[00:08:03.680 --> 00:08:04.160]  他們是怎麼做的呢
[00:08:04.160 --> 00:08:05.280]  完全合法
[00:08:05.280 --> 00:08:06.080]  完全合法
[00:08:06.080 --> 00:08:07.560]  我幫你填一份表
[00:08:07.560 --> 00:08:08.480]  我幫你填表
[00:08:08.480 --> 00:08:09.720]  填了一份表之後
[00:08:09.720 --> 00:08:11.000]  填表之後
[00:08:11.000 --> 00:08:12.960]  每一份表我幫你填完之後
[00:08:12.960 --> 00:08:15.800]  申請就收你300元至500元
[00:08:15.800 --> 00:08:18.880]  每張表填了之後申請
[00:08:18.880 --> 00:08:21.400]  然後收取服務費300塊
[00:08:21.400 --> 00:08:22.680]  之後怎麼樣呢
[00:08:22.680 --> 00:08:24.640]  如果以後你有退稅的呢
[00:08:24.640 --> 00:08:25.880]  如果以後有退稅的
[00:08:25.880 --> 00:08:27.160]  你就要跟我簽約
[00:08:27.160 --> 00:08:28.120]  你就跟我簽約
[00:08:28.120 --> 00:08:31.760]  然後將你的退稅的30%要交給我
[00:08:31.760 --> 00:08:34.520]  將退稅的30%交給我
[00:08:34.520 --> 00:08:37.640]  很多人都這樣下了這樣的陷阱
[00:08:37.640 --> 00:08:39.480]  很多人就落了這樣的陷阱裡
[00:08:39.480 --> 00:08:40.760]  全部合法
[00:08:40.760 --> 00:08:41.520]  全部合法
[00:08:41.520 --> 00:08:42.760]  不過
[00:08:42.760 --> 00:08:43.320]  不過呢
[00:08:43.320 --> 00:08:46.840]  所有的家庭知道一件事
[00:08:46.840 --> 00:08:48.720]  家庭不知道一件事
[00:08:48.720 --> 00:08:50.200]  原來呢
[00:08:50.200 --> 00:08:51.600]  他們拿的錢
[00:08:51.600 --> 00:08:52.320]  他們拿的錢
[00:08:52.320 --> 00:08:54.520]  其實根本就是你自己的錢
[00:08:54.520 --> 00:08:55.920]  根本就是你自己的錢
[00:08:55.920 --> 00:08:57.160]  這些錢是你退稅
[00:08:57.160 --> 00:08:59.040]  原本你交了稅拿回來
[00:08:59.040 --> 00:09:00.720]  原本是你交了稅拿回來
[00:09:00.720 --> 00:09:02.360]  結果很多人怎麼樣呢
[00:09:02.360 --> 00:09:03.760]  結果很多人呢
[00:09:03.760 --> 00:09:05.680]  不單止一毛錢都收不到
[00:09:05.680 --> 00:09:07.200]  不單止一毛錢都收不到
[00:09:07.200 --> 00:09:08.800]  而且他還投訴
[00:09:08.800 --> 00:09:09.440]  還投訴
[00:09:09.440 --> 00:09:10.680]  加拿大政府
[00:09:10.680 --> 00:09:11.080]  加拿大政府
[00:09:11.080 --> 00:09:12.080]  偷了他們的錢
[00:09:12.080 --> 00:09:12.840]  偷了他們的錢
[00:09:12.840 --> 00:09:13.640]  等一下
[00:09:13.640 --> 00:09:15.720]  為什麼我用這個例子來跟大家說呢
[00:09:15.720 --> 00:09:17.640]  為什麼我用這個例子跟大家講呢
[00:09:17.640 --> 00:09:20.680]  我們剛剛在看的《仕途人》專題24章就是這樣
[00:09:20.680 --> 00:09:22.640]  我們看的《仕途人》專題24章就是這樣
[00:09:22.640 --> 00:09:30.840]  戴季斯·阿娜尼亞帶了幾個長老和一個律師來玩弄法律
[00:09:30.840 --> 00:09:36.840]  戴季斯·阿娜尼亞帶了幾個長老和一個律師來玩弄法律
[00:09:36.840 --> 00:09:42.120]  希望利用法律陷菲利斯不義
[00:09:42.120 --> 00:09:45.440]  希望利用法律陷菲利斯不義
[00:09:45.440 --> 00:09:46.600]  我們不再講上文了
[00:09:46.600 --> 00:09:48.600]  他們怎樣去擦鞋的事情
[00:09:48.600 --> 00:09:49.400]  我們不再講上文了
[00:09:49.400 --> 00:09:51.040]  他們如何去拍馬屁
[00:09:51.040 --> 00:09:56.240]  但基本上這班大祭司原本有上帝律法的人
[00:09:56.240 --> 00:09:58.960]  但基本上這班大祭司原本有上帝律法的人
[00:09:58.960 --> 00:10:03.400]  他們見利用自己宗教的律法不能陷保羅於不義
[00:10:03.400 --> 00:10:06.240]  他們見利用自己宗教的律法不能陷保羅於不義
[00:10:06.240 --> 00:10:09.200]  於是就用羅馬人的法律陷保羅於不義
[00:10:09.200 --> 00:10:12.200]  於是就用羅馬人的法律陷保羅於不義
[00:10:12.200 --> 00:10:13.640]  在這樣的情況下
[00:10:13.640 --> 00:10:14.400]  在這樣的情況下
[00:10:14.400 --> 00:10:16.160]  保羅如何面對好呢
[00:10:16.160 --> 00:10:17.000]  保羅如何面對好呢
[00:10:17.000 --> 00:10:18.440]  弟兄姊妹
[00:10:18.440 --> 00:10:20.520]  在這樣的狀態下
[00:10:20.520 --> 00:10:21.280]  保羅如何面對好呢
[00:10:21.280 --> 00:10:24.280]  保羅還有什麼話可以這樣說呢
[00:10:24.280 --> 00:10:25.960]  保羅有些話是怎麼講的呢
[00:10:25.960 --> 00:10:29.160]  這個巡撫又如何面對這件事情呢
[00:10:29.160 --> 00:10:30.800]  巡撫又是如何去面對呢
[00:10:30.800 --> 00:10:32.520]  這個就是我們今天所看的經文
[00:10:32.520 --> 00:10:33.640]  這就是我們今天所看的經文
[00:10:33.640 --> 00:10:36.280]  而這個經文正好告訴我們一件事
[00:10:36.280 --> 00:10:37.440]  這個經文告訴我們
[00:10:37.440 --> 00:10:39.360]  當我們遇見一些人
[00:10:39.360 --> 00:10:40.320]  當我們遇見一些人
[00:10:40.320 --> 00:10:41.800]  他在這個世界上
[00:10:41.800 --> 00:10:42.360]  他在世上
[00:10:42.360 --> 00:10:45.440]  就算他用這個世界上非常合法的做法
[00:10:45.440 --> 00:10:47.360]  就算他用一個很合法的事情
[00:10:47.360 --> 00:10:50.560]  但是只要我們對上帝的說話不離不棄
[00:10:50.560 --> 00:10:52.560]  只要我們對上帝的話不離不棄
[00:10:52.560 --> 00:10:55.360]  用上帝的道理去回應他們的時候
[00:10:55.360 --> 00:10:57.680]  用上帝的道理去回應他們的時候
[00:10:57.680 --> 00:11:01.240]  得勝的永遠是我們站在上帝的裡面
[00:11:01.240 --> 00:11:03.040]  得勝的永遠是我們站在上帝的裡面
[00:11:03.040 --> 00:11:05.520]  我們看回這段經文從第十節開始
[00:11:05.520 --> 00:11:07.200]  我們來看這段經文從十節開始
[00:11:07.200 --> 00:11:11.640]  巡撫菲利斯聽了這麼多東西之後
[00:11:11.640 --> 00:11:13.960]  巡撫菲利斯聽了這麼多話之後
[00:11:13.960 --> 00:11:17.240]  一個口甜舌滑的律師
[00:11:17.240 --> 00:11:19.640]  他叫做鐵土羅
[00:11:19.640 --> 00:11:24.160]  一個律師叫做鐵土羅
[00:11:24.160 --> 00:11:25.760]  講得這麼精彩
[00:11:25.760 --> 00:11:27.160]  講了這麼精彩的話
[00:11:27.160 --> 00:11:28.000]  他是不是就說
[00:11:28.000 --> 00:11:30.080]  好啦 既然你們這樣講
[00:11:30.080 --> 00:11:31.840]  那就判案啦
[00:11:31.840 --> 00:11:32.600]  他是不是就說
[00:11:32.600 --> 00:11:34.680]  好啦 你這樣講就判吧
[00:11:34.680 --> 00:11:35.640]  不是
[00:11:35.640 --> 00:11:38.000]  我們看第十節一開始講什麼
[00:11:38.000 --> 00:11:39.080]  我們來看第十節
[00:11:39.080 --> 00:11:42.040]  巡撫點頭叫保羅就講話
[00:11:42.040 --> 00:11:44.040]  巡撫點頭就叫保羅說話
[00:11:44.040 --> 00:11:45.600]  接著保羅就開始講了
[00:11:45.600 --> 00:11:47.120]  從第十節的下半節
[00:11:47.120 --> 00:11:50.280]  一直到第21節的內容
[00:11:50.280 --> 00:11:52.640]  接著保羅就從第十節下半節
[00:11:52.640 --> 00:11:54.000]  一直到第21節
[00:11:54.000 --> 00:11:56.600]  一會兒我會仔細看這個內容講什麼
[00:11:56.600 --> 00:11:58.320]  我們來仔細看講了些什麼
[00:11:58.320 --> 00:12:02.600]  不過菲利斯為什麼要這樣做呢?
[00:12:02.600 --> 00:12:04.160]  菲利斯為什麼要這樣做呢?
[00:12:04.160 --> 00:12:06.360]  答案解釋在第22節
[00:12:06.360 --> 00:12:08.200]  答案在解釋的第22節
[00:12:08.200 --> 00:12:12.680]  22節講原來菲利斯早知道這件事情
[00:12:12.680 --> 00:12:15.440]  原來菲利斯早就知道這件事
[00:12:15.440 --> 00:12:16.840]  第一件事 大英前輩
[00:12:16.840 --> 00:12:17.440]  第二件事
[00:12:17.440 --> 00:12:18.840]  我們要學會一件事
[00:12:18.840 --> 00:12:19.640]  我們要學會
[00:12:19.640 --> 00:12:21.040]  我們要信得過上帝
[00:12:21.040 --> 00:12:21.960]  我們要信得過上帝
[00:12:21.960 --> 00:12:22.920]  在這個世界
[00:12:22.920 --> 00:12:24.400]  當然當我們面對的時候
[00:12:24.400 --> 00:12:26.840]  很多事情其實對於我們很不利的
[00:12:26.840 --> 00:12:29.080]  事實上有很多是對我們不利的
[00:12:29.080 --> 00:12:31.600]  好像這個世界的人用盡各種法律
[00:12:31.600 --> 00:12:34.520]  對於我們基督教或者信主的人
[00:12:34.520 --> 00:12:38.680]  有很多的無形的推諉或者去誹謗
[00:12:38.680 --> 00:12:40.600]  事實上有很多無形的
[00:12:40.600 --> 00:12:44.280]  對我們基督教的一些推諉和誹謗
[00:12:44.280 --> 00:12:47.560]  但是只要我們站在上帝的裏面的時候
[00:12:47.560 --> 00:12:49.400]  只要我們站在上帝的角度
[00:12:49.400 --> 00:12:50.640]  我們所活的事
[00:12:50.640 --> 00:12:52.400]  我們所做的所作的見證
[00:12:52.400 --> 00:12:55.080]  是有人知道的
[00:12:55.080 --> 00:12:56.400]  人家是看到的
[00:12:56.400 --> 00:12:57.440]  有人看見的
[00:12:57.440 --> 00:12:58.760]  看到的時候
[00:12:58.760 --> 00:12:59.440]  看見的時候
[00:12:59.440 --> 00:13:02.440]  可以成為其他人的提醒
[00:13:02.440 --> 00:13:04.040]  可以成為其他人的提醒
[00:13:04.040 --> 00:13:05.240]  不要以為這個世界
[00:13:05.240 --> 00:13:08.200]  我不信主的人一定全部沒有法律的
[00:13:08.200 --> 00:13:10.600]  那人們不信主的人就沒有法律
[00:13:10.600 --> 00:13:11.120]  不是的
[00:13:11.120 --> 00:13:12.880]  上帝運作的時候
[00:13:12.880 --> 00:13:14.680]  在一些人生命上面
[00:13:14.680 --> 00:13:17.200]  其實是組織了一些愚公
[00:13:17.200 --> 00:13:20.480]  上帝在有些人身上早做了一些愚公
[00:13:20.480 --> 00:13:23.320]  如果大家記得《仕途行傳》
[00:13:23.320 --> 00:13:25.600]  和在《路加福音》的開頭
[00:13:25.600 --> 00:13:28.640]  說這封書信寫給誰看的時候呢?
[00:13:28.640 --> 00:13:30.520]  大家有沒有想到《仕途行傳》
[00:13:30.520 --> 00:13:32.080]  和《路加福音》
[00:13:32.080 --> 00:13:35.680]  有沒有想到這個開始是寫給亞非人的呢?
[00:13:35.680 --> 00:13:37.200]  點回去看看好不好啊
[00:13:37.200 --> 00:13:39.800]  《仕途行傳》第一章
[00:13:39.800 --> 00:13:41.640]  《仕途行傳》第一章
[00:13:41.640 --> 00:13:43.640]  第一句和合本就這樣說了
[00:13:43.640 --> 00:13:45.000]  第一句就這麼說
[00:13:45.000 --> 00:13:47.120]  說甚麼?
[00:13:47.120 --> 00:13:49.120]  是亞非羅啊
[00:13:49.120 --> 00:13:51.520]  我已經作了前書
[00:13:51.520 --> 00:13:56.400]  論到耶穌開頭一切所行的教訓
[00:13:56.400 --> 00:13:57.480]  是不是這樣說?
[00:13:57.480 --> 00:13:58.360]  皮亞非羅啊
[00:13:58.360 --> 00:13:59.560]  我已經作了前書
[00:13:59.560 --> 00:14:03.840]  論到耶穌開頭一切所行所教訓的
[00:14:03.840 --> 00:14:05.840]  去到《路加福音》又怎樣?
[00:14:05.840 --> 00:14:06.880]  我們回到《路加福音》
[00:14:06.880 --> 00:14:08.880]  第一章第一節
[00:14:08.880 --> 00:14:10.720]  第一章也是這麼說
[00:14:10.720 --> 00:14:11.640]  也是這樣講
[00:14:11.640 --> 00:14:13.400]  皮亞非羅大人啊
[00:14:13.400 --> 00:14:15.760]  有好些人提筆作書
[00:14:15.760 --> 00:14:18.800]  述說在我們中間所成就的事
[00:14:18.800 --> 00:14:22.000]  照傳道的人從起初親眼所看見
[00:14:22.000 --> 00:14:24.120]  又傳給我們的
[00:14:24.120 --> 00:14:25.320]  皮亞非羅大人啊
[00:14:25.320 --> 00:14:27.520]  有好些人提筆作書
[00:14:27.520 --> 00:14:30.400]  述說在我們中間所成就的事
[00:14:30.400 --> 00:14:33.760]  照傳道的人從起初親眼所看見
[00:14:33.760 --> 00:14:35.120]  又傳給我們的
[00:14:35.120 --> 00:14:39.480]  在研讀《逝途行傳》和《路加福音》
[00:14:39.480 --> 00:14:41.160]  單單只是第一句
[00:14:41.160 --> 00:14:43.360]  足夠你寫一篇論文了
[00:14:43.360 --> 00:14:45.160]  我們研讀《屬性轉合》
[00:14:45.160 --> 00:14:48.040]  《路加福音》第一篇第一章
[00:14:48.040 --> 00:14:49.560]  就可以寫到一個論文了
[00:14:49.560 --> 00:14:51.720]  誰是皮亞非羅?
[00:14:51.720 --> 00:14:53.840]  誰是皮亞非羅?
[00:14:53.840 --> 00:14:55.840]  是一個真正的人的名字
[00:14:55.840 --> 00:14:57.120]  是一個真正的人的名字
[00:14:57.120 --> 00:15:00.720]  還是皮亞非羅本身的名字的意思
[00:15:00.720 --> 00:15:03.640]  就是說與神友好的人呢?
[00:15:03.640 --> 00:15:06.840]  還是他的意思是說與神友好的人呢?
[00:15:06.840 --> 00:15:09.080]  如果其中一個解釋
[00:15:09.080 --> 00:15:10.120]  如果其中的解釋
[00:15:10.120 --> 00:15:14.760]  說這本書是寫給所有與神和好友好的人的話呢?
[00:15:14.760 --> 00:15:18.200]  如果這本書是寫給所有與神和好人的話
[00:15:18.200 --> 00:15:20.080]  肥力斯可能是其中一個了
[00:15:20.080 --> 00:15:21.800]  肥力斯可能就是其中一個
[00:15:21.800 --> 00:15:24.960]  因為我們知道肥力斯在這段經文裡
[00:15:24.960 --> 00:15:28.600]  其實早已知道仕途保羅
[00:15:28.600 --> 00:15:32.240]  甚至這些信者道的人在做些什麼
[00:15:32.240 --> 00:15:35.240]  因為肥力斯早就知道保羅
[00:15:35.240 --> 00:15:37.240]  或者信道的人所做的事情
[00:15:37.240 --> 00:15:40.960]  所以只要我們仍然站在上帝的道理裡面的時候
[00:15:40.960 --> 00:15:43.760]  所以我們仍然站在上帝道理上的時候
[00:15:43.760 --> 00:15:45.640]  上帝在做的工作
[00:15:45.640 --> 00:15:46.600]  上帝做的
[00:15:46.600 --> 00:15:48.520]  是超出你所想所求的
[00:15:48.520 --> 00:15:50.040]  是超出你所想
[00:15:50.040 --> 00:15:52.960]  甚至有時候你想都想不到怎麼出來的
[00:15:52.960 --> 00:15:54.720]  甚至是你想都想不出來的
[00:15:54.720 --> 00:15:56.720]  今天我們不想拆得太遠
[00:15:56.720 --> 00:15:58.520]  看看保羅在這個時候
