
[00:00:00.000 --> 00:00:10.000]  我們今年上半年六次一齊來到打開馬拉基書
[00:03:48.000 --> 00:03:56.000]  美國有名的文學家馬克·霍溫
[00:03:56.000 --> 00:03:59.000]  有沒有聽過他?沒有
[00:03:59.000 --> 00:04:01.000]  這是好標圖
[00:04:01.000 --> 00:04:07.000]  提醒我們聖經要留意的不是我們不明白的部分
[00:04:07.000 --> 00:04:12.000]  相反是我們明白的部分才重要
[00:04:12.000 --> 00:04:16.000]  所以這段經文我們很多東西不明白
[00:04:16.000 --> 00:04:24.000]  但沒有破壞或遮蓋這段主題
[00:04:24.000 --> 00:04:27.000]  重複了五次
[00:04:27.000 --> 00:04:29.000]  奸詐
[00:04:29.000 --> 00:04:32.000]  為何我們要奸詐?
[00:04:32.000 --> 00:04:34.000]  第十節一開始
[00:04:34.000 --> 00:04:36.000]  又帶奸詐
[00:04:36.000 --> 00:04:38.000]  然後第十一節
[00:04:38.000 --> 00:04:41.000]  你以奸詐對他
[00:04:41.000 --> 00:04:42.000]  十四節
[00:04:42.000 --> 00:04:43.000]  誰是他?
[00:04:43.000 --> 00:04:49.000]  不可以奸詐對你年輕時的妻
[00:04:49.000 --> 00:04:50.000]  十五節
[00:04:50.000 --> 00:04:53.000]  最後結束之前
[00:04:53.000 --> 00:04:56.000]  不可奸詐
[00:04:56.000 --> 00:05:01.000]  我們不明白什麼是謹守自己的靈
[00:05:01.000 --> 00:05:02.000]  不要緊
[00:05:02.000 --> 00:05:07.000]  但不可奸詐這個主題
[00:05:07.000 --> 00:05:11.000]  是我們可以掌握的
[00:05:11.000 --> 00:05:13.000]  並且和學本說
[00:05:13.000 --> 00:05:17.000]  我們以奸詐對待弟兄
[00:05:17.000 --> 00:05:19.000]  其實是解錯了
[00:05:19.000 --> 00:05:21.000]  因為這個奸詐不是對弟兄
[00:05:21.000 --> 00:05:24.000]  是對姐妹
[00:05:24.000 --> 00:05:26.000]  不是
[00:05:26.000 --> 00:05:28.000]  是對自己的妻子
[00:05:28.000 --> 00:05:35.000]  還要說青梅竹馬年輕時的妻子
[00:05:35.000 --> 00:05:37.000]  不是說太太年輕
[00:05:37.000 --> 00:05:39.000]  丈夫年老
[00:05:39.000 --> 00:05:41.000]  年輕是指丈夫
[00:05:41.000 --> 00:05:43.000]  你們小時候就認識
[00:05:43.000 --> 00:05:46.000]  子夫為婚
[00:05:46.000 --> 00:05:48.000]  已經過了很久的日子
[00:05:48.000 --> 00:05:51.000]  而你年輕時的妻子
[00:05:51.000 --> 00:05:56.000]  你不可以對她奸詐
[00:05:56.000 --> 00:06:02.000]  這是《一氣呵成》五次的主題焦點
[00:06:02.000 --> 00:06:04.000]  很清楚的
[00:06:04.000 --> 00:06:06.000]  但你要明白這個焦點
[00:06:06.000 --> 00:06:07.000]  就不會譯錯了
[00:06:07.000 --> 00:06:09.000]  又對弟兄奸詐
[00:06:09.000 --> 00:06:10.000]  我們不可以奸詐
[00:06:10.000 --> 00:06:11.000]  不是
[00:06:11.000 --> 00:06:12.000]  只有一件事
[00:06:12.000 --> 00:06:17.000]  對你年輕所娶的妻
[00:06:17.000 --> 00:06:19.000]  不要奸詐
[00:06:19.000 --> 00:06:20.000]  什麼意思?
[00:06:20.000 --> 00:06:21.000]  不給她家用
[00:06:21.000 --> 00:06:22.000]  騙她
[00:06:22.000 --> 00:06:23.000]  打她
[00:06:23.000 --> 00:06:24.000]  不是
[00:06:24.000 --> 00:06:28.000]  最早一次聖經提到
[00:06:28.000 --> 00:06:34.000]  奸詐對自己的妻子
[00:06:34.000 --> 00:06:37.000]  這句話是摧埃及記
[00:06:37.000 --> 00:06:44.000]  第21章第7節到第8節
[00:06:44.000 --> 00:06:50.000]  《納約書卷》提到
[00:06:50.000 --> 00:06:55.000]  奴婢得自由的段落
[00:06:55.000 --> 00:06:58.000]  我可以保證你沒讀過
[00:06:58.000 --> 00:07:01.000]  我們不讀的
[00:07:01.000 --> 00:07:06.000]  我現在和廣恩講解約書的內容
[00:07:06.000 --> 00:07:09.000]  接下來的星期就會討論這一段
[00:07:09.000 --> 00:07:11.000]  摧埃及記怎樣說
[00:07:11.000 --> 00:07:15.000]  人如果賣了自己的女兒做婢女
[00:07:15.000 --> 00:07:20.000]  婢女就不可以像男僕那樣
[00:07:20.000 --> 00:07:24.000]  第六年第七年就可以出去
[00:07:24.000 --> 00:07:32.000]  第八節主人選定了這個婢女歸自己
[00:07:32.000 --> 00:07:35.000]  娶了她為妻
[00:07:35.000 --> 00:07:38.000]  後來若我不喜歡她
[00:07:38.000 --> 00:07:42.000]  就要許她贖身
[00:07:42.000 --> 00:07:47.000]  容許她贖回自己得自由
[00:07:47.000 --> 00:07:48.000]  接著那句
[00:07:48.000 --> 00:07:53.000]  主人既然用鬼詐代她
[00:07:53.000 --> 00:07:59.000]  就沒權並將她賣給外邦人
[00:07:59.000 --> 00:08:01.000]  細節我們不討論
[00:08:01.000 --> 00:08:04.000]  聽到這個鬼詐的字眼
[00:08:04.000 --> 00:08:05.000]  本譯鬼詐
[00:08:05.000 --> 00:08:07.000]  我重新譯的時候譯奸詐
[00:08:07.000 --> 00:08:09.000]  原來聖經裡的這個字眼
[00:08:09.000 --> 00:08:13.000]  36次在全本聖經裡說了很多不同的東西
[00:08:13.000 --> 00:08:18.000]  對敵人、對盟友、對朋友、對上帝
[00:08:18.000 --> 00:08:22.000]  但原來其中一個很具體的焦點
[00:08:22.000 --> 00:08:26.000]  就是說你娶了你的太太
[00:08:26.000 --> 00:08:28.000]  後來你變了心
[00:08:28.000 --> 00:08:30.000]  你不喜歡她
[00:08:30.000 --> 00:08:36.000]  這樣就叫做以奸詐對待她
[00:08:36.000 --> 00:08:46.000]  摩西的律法沒有禁止神的百姓休妻
[00:08:46.000 --> 00:08:49.000]  你心裡馬上就會反駁我
[00:08:49.000 --> 00:08:52.000]  這麼大件事嗎?沒什麼
[00:08:52.000 --> 00:08:55.000]  聖經準嗎?不準嗎?
[00:08:55.000 --> 00:08:56.000]  我們很快就去
[00:08:56.000 --> 00:08:58.000]  這些反而又記得
[00:08:58.000 --> 00:08:59.000]  不怪你
[00:08:59.000 --> 00:09:00.000]  因為福音書
[00:09:00.000 --> 00:09:02.000]  馬太福音十九章
[00:09:02.000 --> 00:09:04.000]  馬可福音第十章
[00:09:04.000 --> 00:09:11.000]  都記載猶太人和耶穌的討論
[00:09:11.000 --> 00:09:13.000]  是
[00:09:13.000 --> 00:09:18.000]  在福音書的討論有根據的
[00:09:18.000 --> 00:09:21.000]  新命紀的二十四章
[00:09:21.000 --> 00:09:25.000]  明文來教導百姓
[00:09:25.000 --> 00:09:27.000]  怎樣處理
[00:09:27.000 --> 00:09:29.000]  我們今天不是叫休妻
[00:09:29.000 --> 00:09:31.000]  因為男女平等
[00:09:31.000 --> 00:09:34.000]  叫做離婚解除婚約
[00:09:34.000 --> 00:09:35.000]  有
[00:09:35.000 --> 00:09:38.000]  剛才春威及記二十一章第八節
[00:09:38.000 --> 00:09:41.000]  都是說同一件事情
[00:09:41.000 --> 00:09:44.000]  耶穌的態度我們不要忘記
[00:09:44.000 --> 00:09:47.000]  他不是說摩西準
[00:09:47.000 --> 00:09:50.000]  就句號停在那裡
[00:09:50.000 --> 00:09:51.000]  就行
[00:09:51.000 --> 00:09:53.000]  就對
[00:09:53.000 --> 00:09:55.000]  就可以
[00:09:55.000 --> 00:09:57.000]  耶穌說了三件事
[00:09:57.000 --> 00:09:58.000]  第一
[00:09:58.000 --> 00:10:01.000]  摩西容許你們這樣做
[00:10:01.000 --> 00:10:04.000]  是因為你們心硬
[00:10:04.000 --> 00:10:06.000]  心硬
[00:10:06.000 --> 00:10:08.000]  這個背景
[00:10:08.000 --> 00:10:11.000]  在舊約聖經很嚴重的
[00:10:11.000 --> 00:10:14.000]  因為是得罪上帝的
[00:10:14.000 --> 00:10:16.000]  所以不只是說
[00:10:16.000 --> 00:10:18.000]  你鐵石心腸
[00:10:18.000 --> 00:10:20.000]  你冷血
[00:10:20.000 --> 00:10:24.000]  你對上帝的態度不對
[00:10:24.000 --> 00:10:26.000]  然後
[00:10:26.000 --> 00:10:28.000]  耶穌也提出
[00:10:28.000 --> 00:10:32.000]  但起初不是這樣
[00:10:32.000 --> 00:10:34.000]  我在其他的場合解釋過
[00:10:34.000 --> 00:10:36.000]  這個起初
[00:10:36.000 --> 00:10:38.000]  很有可能耶穌的意思是
[00:10:38.000 --> 00:10:41.000]  但是蒼西基不是這樣說的
[00:10:41.000 --> 00:10:44.000]  引用摩西的律法
[00:10:44.000 --> 00:10:46.000]  是春威及記
[00:10:46.000 --> 00:10:47.000]  是生命紀
[00:10:47.000 --> 00:10:49.000]  但是最早那一卷
[00:10:49.000 --> 00:10:52.000]  起初神創造天地
[00:10:52.000 --> 00:10:54.000]  希伯來文聖經
[00:10:54.000 --> 00:10:56.000]  就用起初
[00:10:56.000 --> 00:10:59.000]  作為這本書的名稱
[00:10:59.000 --> 00:11:01.000]  所以我們今天說
[00:11:01.000 --> 00:11:02.000]  蒼西基不是這樣說的
[00:11:02.000 --> 00:11:05.000]  耶穌的時候沒有蒼西基這三個字
[00:11:05.000 --> 00:11:08.000]  他不會這樣說的
[00:11:08.000 --> 00:11:10.000]  如果他要提第一本書
[00:11:10.000 --> 00:11:13.000]  他就會說起初不是這樣說的
[00:11:13.000 --> 00:11:17.000]  神的話到底是怎樣說的
[00:11:17.000 --> 00:11:19.000]  解釋完
[00:11:19.000 --> 00:11:21.000]  神所配合的人
[00:11:21.000 --> 00:11:23.000]  不可以分開
[00:11:23.000 --> 00:11:25.000]  猶太人就不理會
[00:11:25.000 --> 00:11:27.000]  不如不要結婚吧
[00:11:27.000 --> 00:11:29.000]  於是耶穌第三件事
[00:11:29.000 --> 00:11:32.000]  就是可以選擇獨身
[00:11:32.000 --> 00:11:37.000]  所以我們不要誤會了
[00:11:37.000 --> 00:11:42.000]  耶穌是贊成或同意
[00:11:42.000 --> 00:11:47.000]  我們心目中的離婚之罵
[00:11:47.000 --> 00:11:50.000]  人人都是這樣做的
[00:11:50.000 --> 00:11:52.000]  有什麼大不了呢
[00:11:52.000 --> 00:11:54.000]  我先澄清
[00:11:54.000 --> 00:11:59.000]  我們時時有先入為主的概念
[00:11:59.000 --> 00:12:02.000]  馬拉基書提出這件事
[00:12:02.000 --> 00:12:05.000]  他也有提過
[00:12:05.000 --> 00:12:08.000]  不可以以奸詐
[00:12:08.000 --> 00:12:12.000]  對待年輕時候所娶的妻
[00:12:12.000 --> 00:12:15.000]  同時他提多了一句
[00:12:15.000 --> 00:12:18.000]  就是猶太人娶了
[00:12:18.000 --> 00:12:23.000]  外邦上帝的女兒這句話
[00:12:23.000 --> 00:12:27.000]  外邦的女子
[00:12:27.000 --> 00:12:35.000]  帶我們回到當時的歷史
[00:12:35.000 --> 00:12:38.000]  究竟發生了什麼事
[00:12:38.000 --> 00:12:42.000]  這個我希望你稍微會有一點印象
[00:12:42.000 --> 00:12:45.000]  因為以色列的尼西米記
[00:12:45.000 --> 00:12:48.000]  大家都有讀過
[00:12:48.000 --> 00:12:51.000]  馬拉基書我們說過
[00:12:51.000 --> 00:12:56.000]  回歸耶路撒冷公元前
[00:12:56.000 --> 00:13:00.000]  猶大亡國被擄
[00:13:00.000 --> 00:13:02.000]  在第五世紀
[00:13:02.000 --> 00:13:06.000]  我們說大概470年
[00:13:06.000 --> 00:13:11.000]  75年馬拉基出現在耶路撒冷
[00:13:11.000 --> 00:13:13.000]  以色列記記載的
[00:13:13.000 --> 00:13:16.000]  就是再要等多30年
[00:13:16.000 --> 00:13:19.000]  35年之後
[00:13:19.000 --> 00:13:22.000]  然後以色列回耶路撒冷
[00:13:22.000 --> 00:13:26.000]  他是大祭司的後人
[00:13:26.000 --> 00:13:31.000]  然後尼西米回耶路撒冷
[00:13:31.000 --> 00:13:34.000]  而這兩本書都有記載
[00:13:34.000 --> 00:13:39.000]  回歸耶路撒冷重建聖殿
[00:13:39.000 --> 00:13:41.000]  重建聖牆
[00:13:41.000 --> 00:13:43.000]  我們很記得
[00:13:43.000 --> 00:13:47.000]  但是他們面對一個危機
[00:13:47.000 --> 00:13:50.000]  就是回歸的百姓
[00:13:50.000 --> 00:13:57.000]  他們娶迦南的女子為妻
[00:13:57.000 --> 00:14:00.000]  以色列記第九第十章
[00:14:00.000 --> 00:14:03.000]  尼西米記第八章開始
[00:14:03.000 --> 00:14:05.000]  其實去到第十章
[00:14:05.000 --> 00:14:09.000]  都有這樣的記載
[00:14:09.000 --> 00:14:12.000]  所以以色列記和尼西米記
[00:14:12.000 --> 00:14:15.000]  是馬拉基之後的
[00:14:15.000 --> 00:14:17.000]  不是馬拉基同時發生的事
[00:14:17.000 --> 00:14:23.000]  這件事其實在耶路撒冷幾十年
[00:14:23.000 --> 00:14:25.000]  從馬拉基提出來
[00:14:25.000 --> 00:14:28.000]  到尼西米和以色列
[00:14:28.000 --> 00:14:31.000]  回到去處理整件事
[00:14:31.000 --> 00:14:36.000]  不是三個星期三個月的事
[00:14:36.000 --> 00:14:43.000]  在整件事發生的過程當中
[00:14:43.000 --> 00:14:45.000]  和你溫習
[00:14:45.000 --> 00:14:50.000]  百姓和領袖
[00:14:50.000 --> 00:14:55.000]  他們讀摩西的訓誨
[00:14:55.000 --> 00:14:58.000]  明白到原來他們自己
[00:14:58.000 --> 00:15:01.000]  和為自己的下一代
[00:15:01.000 --> 00:15:06.000]  娶外邦女子為妻這件事
[00:15:06.000 --> 00:15:10.000]  是得罪了上帝
[00:15:10.000 --> 00:15:12.000]  你又會反駁我
[00:15:12.000 --> 00:15:15.000]  摩西的太太也是外邦人
[00:15:15.000 --> 00:15:17.000]  阿伯拉罕也有下甲
[00:15:17.000 --> 00:15:19.000]  還有還有
[00:15:19.000 --> 00:15:23.000]  所以我們要小心讀
[00:15:23.000 --> 00:15:31.000]  對於娶外邦人為妻的禁令
[00:15:31.000 --> 00:15:37.000]  是入迦南和回歸
[00:15:37.000 --> 00:15:43.000]  重建這兩次或這兩段時間
[00:15:43.000 --> 00:15:49.000]  針對的不是個別人物
[00:15:49.000 --> 00:15:52.000]  是整個群體
[00:15:52.000 --> 00:15:54.000]  分不分得到
[00:15:54.000 --> 00:15:56.000]  阿伯拉罕可以
[00:15:56.000 --> 00:15:57.000]  為什麼我不可以
[00:15:57.000 --> 00:15:59.000]  我們就是這樣
[00:15:59.000 --> 00:16:02.000]  覺得自己有權利這樣做
[00:16:02.000 --> 00:16:06.000]  關心的是你回去重建
[00:16:06.000 --> 00:16:08.000]  結果三代之後
[00:16:08.000 --> 00:16:11.000]  全部變成外邦人
[00:16:11.000 --> 00:16:14.000]  和亞述帝國時
[00:16:14.000 --> 00:16:17.000]  北面十個支派的薩馬利亞人
[00:16:17.000 --> 00:16:19.000]  沒有分別
[00:16:19.000 --> 00:16:22.000]  何來重建何來回歸
[00:16:22.000 --> 00:16:24.000]  辛辛苦苦出埃及
[00:16:24.000 --> 00:16:27.000]  經過曠野入迦南
[00:16:27.000 --> 00:16:30.000]  三代之後又同化了
[00:16:30.000 --> 00:16:32.000]  用不著這麼辛苦吧
[00:16:32.000 --> 00:16:33.000]  做什麼呢
[00:16:33.000 --> 00:16:37.000]  這兩次禁止
[00:16:37.000 --> 00:16:41.000]  其實有很特別的背景
[00:16:41.000 --> 00:16:44.000]  不過我們討論以色列的時候
[00:16:44.000 --> 00:16:47.000]  我們留意到整件事
[00:16:47.000 --> 00:16:54.000]  不是以色列主動去查核
[00:16:54.000 --> 00:16:56.000]  去調查
[00:16:56.000 --> 00:16:58.000]  給個熱線電話
[00:16:58.000 --> 00:17:02.000]  旁邊那個就舉報他
[00:17:02.000 --> 00:17:05.000]  不舉報的隱瞞的
[00:17:05.000 --> 00:17:07.000]  都可以判你十四年假
[00:17:07.000 --> 00:17:09.000]  完全沒有這回事
[00:17:09.000 --> 00:17:11.000]  你小心讀清楚
[00:17:11.000 --> 00:17:14.000]  是百姓的領袖主動
[00:17:14.000 --> 00:17:17.000]  來跟以色列說
[00:17:17.000 --> 00:17:20.000]  我們做錯了
[00:17:20.000 --> 00:17:24.000]  我們原來得罪了上帝
[00:17:24.000 --> 00:17:28.000]  早知道馬拉基說過了
[00:17:28.000 --> 00:17:29.000]  是這樣的了
[00:17:29.000 --> 00:17:30.000]  耳邊風
[00:17:30.000 --> 00:17:32.000]  現在入心了
[00:17:32.000 --> 00:17:35.000]  讀聖經讀到入心入肺了
[00:17:35.000 --> 00:17:37.000]  知道嚴重了
[00:17:37.000 --> 00:17:40.000]  他們就來問以色列
[00:17:40.000 --> 00:17:43.000]  我們可以怎麼做
[00:17:43.000 --> 00:17:45.000]  你讀聖經
[00:17:45.000 --> 00:17:46.000]  你小心看
[00:17:46.000 --> 00:17:51.000]  以色列也沒有強迫他們做任何事
[00:17:51.000 --> 00:17:54.000]  唯一要求的
[00:17:54.000 --> 00:17:58.000]  就是大家來參加一次
[00:17:58.000 --> 00:18:01.000]  我們沙孫叫做教會
[00:18:01.000 --> 00:18:06.000]  去鄉議局
[00:18:06.000 --> 00:18:09.000]  現在去中學
[00:18:09.000 --> 00:18:11.000]  去一個地方夠坐的
[00:18:11.000 --> 00:18:14.000]  這次以色列一定要來
[00:18:14.000 --> 00:18:17.000]  不來是有後果的
[00:18:17.000 --> 00:18:21.000]  來到反而沒有後果
[00:18:21.000 --> 00:18:23.000]  你讀清楚聖經
[00:18:23.000 --> 00:18:25.000]  不要這麼快就對號入座
[00:18:25.000 --> 00:18:28.000]  誰隱瞞就抓他
[00:18:28.000 --> 00:18:30.000]  不來有後果
[00:18:30.000 --> 00:18:31.000]  你要來你要明白
[00:18:31.000 --> 00:18:33.000]  你要知道究竟發生了什麼事
[00:18:33.000 --> 00:18:34.000]  不要夢察察
[00:18:34.000 --> 00:18:36.000]  不要道聽途說
[00:18:36.000 --> 00:18:37.000]  不要人魂亦魂
[00:18:37.000 --> 00:18:39.000]  旁邊的二叔公告訴你
[00:18:39.000 --> 00:18:41.000]  你又相信
[00:18:41.000 --> 00:18:43.000]  我們最喜歡這樣
[00:18:43.000 --> 00:18:45.000]  以訛傳訛
[00:18:45.000 --> 00:18:47.000]  不是你親自來參加
[00:18:47.000 --> 00:18:50.000]  所有成年的百姓
[00:18:50.000 --> 00:18:53.000]  都有份出席
[00:18:53.000 --> 00:18:59.000]  這次在聖殿舉行的大會
[00:18:59.000 --> 00:19:01.000]  在這次大會裏面
[00:19:01.000 --> 00:19:05.000]  以色列說清楚整件事
[00:19:05.000 --> 00:19:08.000]  我們這樣做是得罪上帝
[00:19:08.000 --> 00:19:13.000]  但以色列沒有去調查
[00:19:13.000 --> 00:19:20.000]  以色列說你們自己願意承認
[00:19:20.000 --> 00:19:26.000]  長老要問清楚是真是假
[00:19:26.000 --> 00:19:30.000]  不是你報就接受
[00:19:30.000 --> 00:19:33.000]  所以那個查是你提出
[00:19:33.000 --> 00:19:36.000]  我真的得罪上帝了
[00:19:36.000 --> 00:19:38.000]  長老要採訪你
[00:19:38.000 --> 00:19:40.000]  要和你談話
[00:19:40.000 --> 00:19:44.000]  要看你是不是真的做錯了
[00:19:44.000 --> 00:19:47.000]  所以那個查清的過程
[00:19:47.000 --> 00:19:51.000]  完全不是強迫的
[00:19:51.000 --> 00:19:56.000]  整件事發生三個月後
[00:19:56.000 --> 00:19:58.000]  經文記載
[00:19:58.000 --> 00:20:02.000]  總共有113個人
[00:20:02.000 --> 00:20:06.000]  他們承認錯誤
[00:20:06.000 --> 00:20:10.000]  經過長老的核實調查
[00:20:10.000 --> 00:20:17.000]  其中祭司利美人領袖有27人
[00:20:17.000 --> 00:20:19.000]  這樣說你也不明白
[00:20:19.000 --> 00:20:23.000]  其中執事長老有27人
[00:20:23.000 --> 00:20:28.000]  然後百姓當中有10個家族
[00:20:28.000 --> 00:20:31.000]  總共86人
[00:20:31.000 --> 00:20:38.000]  他們娶了外邦女子為妻
[00:20:38.000 --> 00:20:41.000]  你說嚴重嗎
[00:20:41.000 --> 00:20:46.000]  我們很難就這樣下結論
[00:20:46.000 --> 00:20:50.000]  你可以說百多人
[00:20:50.000 --> 00:20:54.000]  回去有多少百姓呢
[00:20:54.000 --> 00:20:58.000]  以色列記有跟我們說五萬多人
[00:20:58.000 --> 00:21:01.000]  這樣很少數
[00:21:01.000 --> 00:21:06.000]  這不是經文的重點
[00:21:06.000 --> 00:21:09.000]  不是要做一個判斷
[00:21:09.000 --> 00:21:12.000]  事情有多嚴重
[00:21:12.000 --> 00:21:18.000]  對每一個榜上有名的人來說
[00:21:18.000 --> 00:21:20.000]  這是他的家
[00:21:20.000 --> 00:21:22.000]  是他的婚姻
[00:21:22.000 --> 00:21:24.000]  是他得罪上帝
[00:21:24.000 --> 00:21:26.000]  你說嚴重不嚴重
[00:21:26.000 --> 00:21:28.000]  不是數字
[00:21:28.000 --> 00:21:32.000]  我們太被調查數字騙了
[00:21:32.000 --> 00:21:37.000]  變成數字就可以玩很多遊戲
[00:21:37.000 --> 00:21:40.000]  以色列記結束第十章
[00:21:40.000 --> 00:21:43.000]  就是這份名單
[00:21:43.000 --> 00:21:51.000]  這份名單上記載了113個名字
[00:21:51.000 --> 00:21:57.000]  有名有姓有身份有家族背景
[00:21:57.000 --> 00:22:02.000]  這份就是舊約聖經的黑名單
[00:22:02.000 --> 00:22:04.000]  錯
[00:22:04.000 --> 00:22:10.000]  這不是出入境要通緝的人物
[00:22:10.000 --> 00:22:18.000]  這是他自己主動承認他做錯了
[00:22:18.000 --> 00:22:24.000]  如果用今天教會的名單
[00:22:24.000 --> 00:22:26.000]  其實每年都出現
[00:22:26.000 --> 00:22:28.000]  你有留意嗎
[00:22:28.000 --> 00:22:30.000]  在哪裏出現
[00:22:30.000 --> 00:22:34.000]  水禮的名單
[00:22:34.000 --> 00:22:36.000]  水禮是甚麼意思
[00:22:36.000 --> 00:22:38.000]  我們是宣導會
[00:22:38.000 --> 00:22:41.000]  所以我們一定會強調
[00:22:41.000 --> 00:22:44.000]  受洗歸入耶穌基督
[00:22:44.000 --> 00:22:49.000]  是承認我是一個罪人
[00:22:49.000 --> 00:22:51.000]  我得罪了上帝
[00:22:51.000 --> 00:22:53.000]  我願意回轉
[00:22:53.000 --> 00:22:55.000]  我願意悔改
[00:22:55.000 --> 00:22:58.000]  所以這份不是黑名單
[00:22:58.000 --> 00:23:04.000]  這是很公開在眾人面前
[00:23:04.000 --> 00:23:06.000]  我不知道教會有沒有這樣鼓勵
[00:23:06.000 --> 00:23:08.000]  如果你問我
[00:23:08.000 --> 00:23:11.000]  我一定鼓勵弟兄姊妹受洗的時候
[00:23:11.000 --> 00:23:15.000]  邀請你未信的家人來參加
[00:23:15.000 --> 00:23:18.000]  所以以前在愛丁堡讀書
[00:23:18.000 --> 00:23:20.000]  有弟兄信了主
[00:23:20.000 --> 00:23:22.000]  很惆悵
[00:23:22.000 --> 00:23:23.000]  我想洗禮
[00:23:23.000 --> 00:23:25.000]  但我爸爸反對
[00:23:25.000 --> 00:23:28.000]  不過好在我現在在海外邊長樂及
[00:23:28.000 --> 00:23:30.000]  我洗了之後回去
[00:23:30.000 --> 00:23:32.000]  看他怎樣
[00:23:32.000 --> 00:23:35.000]  我就說他一世都不信
[00:23:35.000 --> 00:23:39.000]  因為你的反叛害了他
[00:23:39.000 --> 00:23:40.000]  那怎麼辦
[00:23:40.000 --> 00:23:42.000]  你就等
[00:23:42.000 --> 00:23:44.000]  那我何時才可以洗禮
[00:23:44.000 --> 00:23:46.000]  你信不信得過上帝
[00:23:46.000 --> 00:23:49.000]  你寫信給你父親
[00:23:49.000 --> 00:23:52.000]  你不要只寫風花雪月
[00:23:52.000 --> 00:23:56.000]  他見證你的回轉
[00:23:56.000 --> 00:23:59.000]  當然你要讓他看到你的生命改變
[00:23:59.000 --> 00:24:01.000]  不是只有講字
[00:24:01.000 --> 00:24:06.000]  所以這個公開承認得罪上帝
[00:24:06.000 --> 00:24:11.000]  願意回轉的名單
[00:24:11.000 --> 00:24:15.000]  不是黑名單
[00:24:15.000 --> 00:24:18.000]  其實今天我們每一個人都曾經
[00:24:18.000 --> 00:24:21.000]  往上有名
[00:24:21.000 --> 00:24:23.000]  你記得你是哪一年哪一月哪一日
[00:24:23.000 --> 00:24:26.000]  接受洗禮的嗎
[00:24:26.000 --> 00:24:30.000]  那個就是你的回轉悔改
[00:24:30.000 --> 00:24:35.000]  承認自己是一個罪人
