
[00:00:00.000 --> 00:00:10.000]  那紅書是十二仙之書的第七卷
[00:11:04.000 --> 00:11:07.000]  這個城僅次於巴比倫城
[00:11:07.000 --> 00:11:09.000]  它有兩個城牆
[00:11:09.000 --> 00:11:11.000]  有外有內的城牆
[00:11:11.000 --> 00:11:14.000]  內面的城牆有100呎高
[00:11:14.000 --> 00:11:16.000]  50呎厚
[00:11:16.000 --> 00:11:18.000]  很誇張
[00:11:18.000 --> 00:11:20.000]  50呎厚的城牆
[00:11:20.000 --> 00:11:24.000]  在城牆上你可以三輛馬車來賽車
[00:11:24.000 --> 00:11:31.000]  在城牆上有1200個瞭望台
[00:11:31.000 --> 00:11:34.000]  每個瞭望台都是200呎高
[00:11:34.000 --> 00:11:40.000]  城牆的周長60里
[00:11:40.000 --> 00:11:42.000]  當時的城裏面
[00:11:42.000 --> 00:11:45.000]  相信有60萬人
[00:11:45.000 --> 00:11:49.000]  在利利美城的西邊
[00:11:49.000 --> 00:11:51.000]  有底格里斯河
[00:11:51.000 --> 00:11:54.000]  等下我們會看到這條河
[00:11:54.000 --> 00:11:58.000]  和利利美的城敗得失
[00:11:58.000 --> 00:12:00.000]  有很大的淵源
[00:12:02.000 --> 00:12:04.000]  我們不妨看看
[00:12:04.000 --> 00:12:08.000]  這個那紅書的成書日期
[00:12:08.000 --> 00:12:11.000]  在那紅書內部
[00:12:11.000 --> 00:12:13.000]  即內政裏面所講的
[00:12:13.000 --> 00:12:17.000]  讓我們知道成書日期是何時
[00:12:17.000 --> 00:12:21.000]  因為在那紅書裏面提到
[00:12:21.000 --> 00:12:23.000]  由埃及的羅亞門
[00:12:23.000 --> 00:12:25.000]  埃及的古都羅亞門
[00:12:25.000 --> 00:12:26.000]  它的滅亡
[00:12:26.000 --> 00:12:29.000]  好像是剛剛發生的事
[00:12:31.000 --> 00:12:35.000]  記載在那紅書的三章八至十節
[00:12:35.000 --> 00:12:39.000]  我們從歷史知道羅亞門的敗北
[00:12:39.000 --> 00:12:41.000]  它的被毀滅
[00:12:41.000 --> 00:12:46.000]  是在公元前663年至661年
[00:12:46.000 --> 00:12:49.000]  這給了我們一個時間的觀念
[00:12:49.000 --> 00:12:52.000]  另外那紅書亦提到
[00:12:52.000 --> 00:12:55.000]  利利美將會被滅亡
[00:12:55.000 --> 00:12:58.000]  這是預言來的
[00:12:58.000 --> 00:12:59.000]  是未發生的
[00:12:59.000 --> 00:13:04.000]  那紅書才知道還未發生
[00:13:04.000 --> 00:13:06.000]  所以就有一個時間給我們
[00:13:06.000 --> 00:13:08.000]  我們知道利利美滅亡
[00:13:08.000 --> 00:13:10.000]  是公元前612年
[00:13:10.000 --> 00:13:11.000]  剛才說過
[00:13:11.000 --> 00:13:13.000]  被三國聯軍攻擊
[00:13:13.000 --> 00:13:15.000]  退守到哈蘭
[00:13:15.000 --> 00:13:18.000]  609年完全消滅了
[00:13:18.000 --> 00:13:22.000]  所以有很多聖經學者
[00:13:22.000 --> 00:13:25.000]  都說那紅書的成書日期
[00:13:25.000 --> 00:13:27.000]  就在這兩個日期的中間
[00:13:27.000 --> 00:13:29.000]  而比較合理的日子
[00:13:29.000 --> 00:13:32.000]  應該是公元前的650年
[00:13:32.000 --> 00:13:35.000]  有些心水清的聖經學者
[00:13:35.000 --> 00:13:37.000]  就注意到一件事
[00:13:37.000 --> 00:13:41.000]  就是原來羅亞門被人滅了之後
[00:13:41.000 --> 00:13:44.000]  它是有再次重建的
[00:13:44.000 --> 00:13:48.000]  但是那紅書居然沒有提到重建這件事
[00:13:48.000 --> 00:13:50.000]  所以有很多的聖經學者說
[00:13:50.000 --> 00:13:53.000]  很明顯那紅書成書日期
[00:13:53.000 --> 00:13:56.000]  就在公元前654年之前
[00:13:56.000 --> 00:14:01.000]  因為沒有提到那紅史被重建
[00:14:01.000 --> 00:14:07.000]  當然也有很多很開放的聖經學者
[00:14:07.000 --> 00:14:11.000]  他們覺得不著重預言
[00:14:11.000 --> 00:14:13.000]  甚至說沒有預言
[00:14:13.000 --> 00:14:15.000]  如果說沒有預言的時候
[00:14:15.000 --> 00:14:18.000]  在那紅書裡面所說利利美被毀滅
[00:14:18.000 --> 00:14:21.000]  就一定是事情發生了之後才寫的
[00:14:21.000 --> 00:14:24.000]  所以根據這些開放的神學家
[00:14:24.000 --> 00:14:27.000]  那紅書的成書日期
[00:14:27.000 --> 00:14:34.000]  就在612年甚至是609年之後才寫成
[00:14:34.000 --> 00:14:37.000]  就是因為他們不信有預言
[00:14:37.000 --> 00:14:39.000]  這是很可惜的事
[00:14:39.000 --> 00:14:42.000]  因為預言在聖經裡面非常重要
[00:14:42.000 --> 00:14:46.000]  聖經有四分之一的經文都是有關預言
[00:14:46.000 --> 00:14:48.000]  如果我們不注重預言
[00:14:48.000 --> 00:14:51.000]  其實是一件很糟糕的事
[00:14:51.000 --> 00:15:00.000]  那紅書的大綱其實和他的分章分得很貼切
[00:15:00.000 --> 00:15:03.000]  我們看到三章的經文章
[00:15:03.000 --> 00:15:06.000]  是那紅書分段得很清楚
[00:15:06.000 --> 00:15:12.000]  第一章是說審判利利美的判決
[00:15:12.000 --> 00:15:15.000]  由誰來判斷 由誰來判決
[00:15:15.000 --> 00:15:17.000]  當然是神
[00:15:17.000 --> 00:15:21.000]  所以第一章所說的是誰 是誰
[00:15:21.000 --> 00:15:25.000]  第二章是說審判利利美的描述
[00:15:25.000 --> 00:15:29.000]  經過的過程是怎樣 他們怎樣被滅亡
[00:15:29.000 --> 00:15:34.000]  第二章是說How 是怎樣滅亡了
[00:15:34.000 --> 00:15:38.000]  第三章是說審判利利美的原因
[00:15:38.000 --> 00:15:44.000]  是Why 為什麼利利美會被神來審判
[00:15:44.000 --> 00:15:49.000]  這個次序當然是書的次序
[00:15:49.000 --> 00:15:51.000]  但如果我們說那紅書的時候
[00:15:51.000 --> 00:15:54.000]  比較容易的就是由第三章開始
[00:15:54.000 --> 00:15:58.000]  先說為什麼利利美會遭受神的審判
[00:15:58.000 --> 00:16:01.000]  然後再看看這個審判的經過
[00:16:01.000 --> 00:16:05.000]  然後再看看審判利利美的神是怎樣的
[00:16:05.000 --> 00:16:10.000]  所以我們先由第三章開始來看看
[00:16:10.000 --> 00:16:16.000]  利利美的罪包括他們的審 包括他們的殘忍
[00:16:16.000 --> 00:16:18.000]  他們是非常非常之殘忍
[00:16:18.000 --> 00:16:24.000]  在那紅書的三章一至三節告訴我們他們有多殘忍
[00:16:24.000 --> 00:16:30.000]  在歷史記載利利美的悲文上高
[00:16:30.000 --> 00:16:36.000]  我們能夠看到亞述國他們是多殘忍
[00:16:36.000 --> 00:16:40.000]  亞述拿西爾柏二世
[00:16:40.000 --> 00:16:46.000]  這個皇帝是公元前883年至859年的亞述國的王
[00:16:46.000 --> 00:16:52.000]  他說我好像一陣風一樣在山上將我的敵人全部殺了
[00:16:52.000 --> 00:16:55.000]  我將那座山染成了紅色
[00:16:55.000 --> 00:16:58.000]  為什麼 敵人的血將他染成紅色
[00:16:58.000 --> 00:17:03.000]  他還說我將我的敵人的戰士的頭斬下來
[00:17:03.000 --> 00:17:08.000]  然後在他們的城裏面堆積成一條一條的支柱
[00:17:08.000 --> 00:17:10.000]  用他們的頭造成的支柱
[00:17:10.000 --> 00:17:12.000]  你想想多恐怖
[00:17:12.000 --> 00:17:16.000]  他還要燒死所有城裏面的男男女女
[00:17:16.000 --> 00:17:20.000]  他在和埃及的一場戰爭當中
[00:17:20.000 --> 00:17:26.000]  他說他讚揚他的官兵將那些埃及人的屍體掛在木柱上
[00:17:26.000 --> 00:17:29.000]  怎樣掛在木柱上
[00:17:29.000 --> 00:17:34.000]  原來這些亞述人發明了一種很殘忍的死刑
[00:17:34.000 --> 00:17:37.000]  我們中國人很多時候有木樁
[00:17:37.000 --> 00:17:39.000]  看到人家打功夫
[00:17:39.000 --> 00:17:42.000]  跳上木樁打功夫
[00:17:42.000 --> 00:17:44.000]  一條一條的木柱
[00:17:44.000 --> 00:17:49.000]  他們將木柱的頭部磨到很尖很尖
[00:17:49.000 --> 00:17:52.000]  然後將敵人套在那裏
[00:17:52.000 --> 00:17:57.000]  將那條木柱經過你的身體插下去
[00:17:57.000 --> 00:17:59.000]  由底插到他的頭部
[00:17:59.000 --> 00:18:02.000]  然後將你掛在木柱上直至你死為止
[00:18:02.000 --> 00:18:06.000]  這個所以就是說將敵人的屍體掛在木柱上
[00:18:06.000 --> 00:18:10.000]  但是他的描述沒有告訴我們
[00:18:10.000 --> 00:18:14.000]  原來當敵人還活著的時候這樣做
[00:18:14.000 --> 00:18:18.000]  他們還將敵人的皮剝了
[00:18:18.000 --> 00:18:21.000]  然後鋪在城牆上
[00:18:21.000 --> 00:18:23.000]  你想想有多殘忍
[00:18:23.000 --> 00:18:27.000]  所以約拿為什麼不肯向他們傳福音
[00:18:27.000 --> 00:18:30.000]  原來其中一個原因就是這個原因
[00:18:30.000 --> 00:18:35.000]  他還說將敵人活生生肢解
[00:18:35.000 --> 00:18:38.000]  將他們的屍體堆積如山
[00:18:38.000 --> 00:18:43.000]  還有就是那位我們熟悉的西拿基納王
[00:18:43.000 --> 00:18:46.000]  就是攻打希西加的那位
[00:18:46.000 --> 00:18:50.000]  公元前705年至681年
[00:18:50.000 --> 00:18:53.000]  他還說他割了敵人的喉嚨
[00:18:53.000 --> 00:18:57.000]  好像割山羊的喉嚨一樣
[00:18:57.000 --> 00:19:00.000]  他說他拿走敵人的生命
[00:19:00.000 --> 00:19:04.000]  就像割斷一條繩一樣
[00:19:04.000 --> 00:19:06.000]  他說他就像暴風流水一樣
[00:19:06.000 --> 00:19:11.000]  將敵人的腸和內臟全部留在地上
[00:19:11.000 --> 00:19:15.000]  他說他還斬斷敵人的手
[00:19:15.000 --> 00:19:18.000]  另外一位王亞述巴尼柏
[00:19:18.000 --> 00:19:22.000]  公元前669年至626年
[00:19:22.000 --> 00:19:25.000]  他說他將他的俘虜抓回來
[00:19:25.000 --> 00:19:29.000]  用一把很鋒利的匕首插穿他的下巴
[00:19:29.000 --> 00:19:31.000]  有個洞然後他綁一條繩子
[00:19:31.000 --> 00:19:37.000]  好像狗帶一樣將他綁在一間狗屋裏
[00:19:37.000 --> 00:19:41.000]  你想想這些利利美人有多殘忍
[00:19:41.000 --> 00:19:43.000]  非常非常殘忍
[00:19:43.000 --> 00:19:47.000]  他們還不單止對他們的敵人這樣
[00:19:47.000 --> 00:19:50.000]  對他們自己人也是一樣
[00:19:50.000 --> 00:19:53.000]  經文記載他們的悲傷記載
[00:19:53.000 --> 00:19:57.000]  有皇家的軍官或者是叛逆的酋長
[00:19:57.000 --> 00:19:59.000]  有反叛的人
[00:19:59.000 --> 00:20:01.000]  他也將他們剝皮
[00:20:01.000 --> 00:20:04.000]  也將他們肢解
[00:20:04.000 --> 00:20:09.000]  所以利利美真的是非常非常殘忍的一個民族
[00:20:09.000 --> 00:20:12.000]  他們還有什麼其他的罪呢
[00:20:12.000 --> 00:20:16.000]  在那紅書的三章四至七節
[00:20:16.000 --> 00:20:20.000]  說他們誘惑列國拜偶像行邪術
[00:20:20.000 --> 00:20:26.000]  拜偶像行邪術本身已經是很大罪
[00:20:26.000 --> 00:20:28.000]  他們還要去誘惑列國
[00:20:28.000 --> 00:20:32.000]  來跟他們一樣犯一樣的罪
[00:20:32.000 --> 00:20:34.000]  罪加一等
[00:20:34.000 --> 00:20:38.000]  還有經文那紅書三章八至十九節
[00:20:38.000 --> 00:20:41.000]  說他們驕傲說他們自信
[00:20:41.000 --> 00:20:45.000]  所以神問他們透過那紅才知道
[00:20:45.000 --> 00:20:48.000]  你看看這個埃及的古都羅亞門
[00:20:48.000 --> 00:20:50.000]  一個這麼強盛的國
[00:20:50.000 --> 00:20:52.000]  一個這麼大的城
[00:20:52.000 --> 00:20:53.000]  尚且滅亡
[00:20:53.000 --> 00:20:56.000]  何況你利利美城
[00:20:56.000 --> 00:21:01.000]  Homer這個希臘的古代作者
[00:21:01.000 --> 00:21:04.000]  他說這個羅亞門這個城
[00:21:04.000 --> 00:21:07.000]  你猜有多少個城門
[00:21:07.000 --> 00:21:10.000]  有100個城門
[00:21:10.000 --> 00:21:15.000]  我們中國人的城是東南西北四個城門
[00:21:15.000 --> 00:21:20.000]  羅亞門的城居然大到有100個城門
[00:21:20.000 --> 00:21:24.000]  一個這麼大的城市
[00:21:24.000 --> 00:21:26.000]  都能夠被毀滅
[00:21:26.000 --> 00:21:29.000]  何況利利美神跟他們說
[00:21:29.000 --> 00:21:33.000]  這個就是利利美的罪
[00:21:33.000 --> 00:21:37.000]  第三章是數算利利美人
[00:21:37.000 --> 00:21:39.000]  為什麼神要毀滅他們
[00:21:39.000 --> 00:21:44.000]  第二章是說到毀滅的程序的過程
[00:21:44.000 --> 00:21:49.000]  這些全部在第二章所說的都是預言
[00:21:49.000 --> 00:21:53.000]  因為當那紅先知寫那紅書的時候
[00:21:53.000 --> 00:21:56.000]  利利美還沒有毀滅
[00:21:56.000 --> 00:21:58.000]  所以這些全部都是預言
[00:21:58.000 --> 00:22:01.000]  是非常準確的預言
[00:22:01.000 --> 00:22:03.000]  我想起這個預言
[00:22:03.000 --> 00:22:05.000]  我就想起我曾經說過一篇道
[00:22:05.000 --> 00:22:08.000]  是但爾利書的第十一章
[00:22:08.000 --> 00:22:14.000]  我叫那篇道做一個鬼魔都要爭奪的信息
[00:22:14.000 --> 00:22:16.000]  不知道大家記不記得
[00:22:16.000 --> 00:22:19.000]  為什麼鬼魔都要爭奪這個信息
[00:22:19.000 --> 00:22:23.000]  原來但爾利書十一章
[00:22:23.000 --> 00:22:27.000]  是有很多很多正確的預言全部實驗了
[00:22:27.000 --> 00:22:33.000]  在35節的經文居然有135個預言被實驗
[00:22:33.000 --> 00:22:35.000]  你想一下有多準確
[00:22:35.000 --> 00:22:38.000]  所以連魔鬼都不想人知道
[00:22:38.000 --> 00:22:42.000]  因為魔鬼不想人知道神的話語有多準確
[00:22:42.000 --> 00:22:46.000]  所以撒旦是派魔鬼去搶這個信息回來
[00:22:46.000 --> 00:22:48.000]  但結果都沒有用
[00:22:48.000 --> 00:22:52.000]  結果但爾利都寫了十一章出來
[00:22:52.000 --> 00:22:54.000]  有人可能會問
[00:22:54.000 --> 00:22:57.000]  這麼準確的預言是不可能的
[00:22:57.000 --> 00:23:02.000]  135個預言在35節經文裏面
[00:23:02.000 --> 00:23:05.000]  會不會是後人加上去的?一定是
[00:23:05.000 --> 00:23:11.000]  你要知道在公元前300年發生了一件事
[00:23:11.000 --> 00:23:16.000]  公元前300年就是七十四譯本的翻譯
[00:23:16.000 --> 00:23:19.000]  張元文的希伯來文譯成希臘文
[00:23:19.000 --> 00:23:24.000]  在公元前的300年已經是白紙黑字成為事實
[00:23:24.000 --> 00:23:28.000]  不能夠再去加不能夠再去改
[00:23:28.000 --> 00:23:31.000]  所以你不可能說這些是後人加上去改的
[00:23:31.000 --> 00:23:34.000]  這些是準確的預言
