
[00:00:00.000 --> 00:00:06.760]  今天我們也思想一段相當嚴厲的經文
[00:05:02.960 --> 00:05:03.960]  用手算的
[00:05:03.960 --> 00:05:05.960]  可能他最後是計算錯誤
[00:05:05.960 --> 00:05:07.960]  你不能夠看到錯誤的答案
[00:05:07.960 --> 00:05:10.960]  打個大交叉就算了
[00:05:10.960 --> 00:05:12.960]  你要看他究竟對了多少
[00:05:12.960 --> 00:05:14.960]  觀念對了多少
[00:05:14.960 --> 00:05:15.960]  錯了多少
[00:05:15.960 --> 00:05:17.960]  然後給他一個積重的分
[00:05:17.960 --> 00:05:19.960]  他說你知不知道這一疊卷的人
[00:05:19.960 --> 00:05:22.960]  可能因為你這樣這麼不小心的工作
[00:05:22.960 --> 00:05:25.960]  他們進不了大學的
[00:05:25.960 --> 00:05:27.960]  他開始很嚴厲地看著我
[00:05:27.960 --> 00:05:30.960]  他知道你害死了這幫人嗎
[00:05:30.960 --> 00:05:31.960]  如果你這樣改卷的話
[00:05:31.960 --> 00:05:33.960]  接著他說了一句話
[00:05:33.960 --> 00:05:34.960]  我一輩子都不能忘記的
[00:05:34.960 --> 00:05:36.960]  看著我指著我還記得
[00:05:36.960 --> 00:05:38.960]  他說你是不是人來的
[00:05:38.960 --> 00:05:43.960]  這句話真是要心要肺
[00:05:43.960 --> 00:05:45.960]  我無地可容
[00:05:45.960 --> 00:05:47.960]  我沒聲音出
[00:05:47.960 --> 00:05:50.960]  我自己頭凹凸凸走出去辦公室的時候
[00:05:50.960 --> 00:05:52.960]  到現在我都記得
[00:05:52.960 --> 00:05:54.960]  我腦裏面這句話
[00:05:54.960 --> 00:05:58.960]  沒辦法擺脫在我腦裏面的控訴
[00:05:58.960 --> 00:06:00.960]  一個不信耶穌的人
[00:06:00.960 --> 00:06:03.960]  我多熱心啊
[00:06:03.960 --> 00:06:07.960]  我又做團契又做團長又做靈修部
[00:06:07.960 --> 00:06:10.960]  為主的緣故不吃不睡都可以
[00:06:10.960 --> 00:06:13.960]  但竟然被一個不信耶穌的人指著我
[00:06:13.960 --> 00:06:15.960]  說你是不是人來的
[00:06:15.960 --> 00:06:17.960]  那時候我就開始明白
[00:06:17.960 --> 00:06:20.960]  原來一個人有神性不一定有人性
[00:06:22.960 --> 00:06:24.960]  果然在過去這二十多年裏面
[00:06:24.960 --> 00:06:26.960]  我見到很多這樣的情況
[00:06:26.960 --> 00:06:30.960]  很多人很懂得和神相處
[00:06:30.960 --> 00:06:34.960]  但在做人上一點都不懂
[00:06:34.960 --> 00:06:36.960]  我就開始更加明白
[00:06:36.960 --> 00:06:40.960]  為什麼我們要效法耶穌基督這麼重要
[00:06:40.960 --> 00:06:44.960]  因為我們的主耶穌基督就是百分之百的神性
[00:06:44.960 --> 00:06:47.960]  百分之百的人性
[00:06:47.960 --> 00:06:49.960]  祂不只是不吃人間煙火的
[00:06:49.960 --> 00:06:51.960]  祂是做一個百分之百的人
[00:06:51.960 --> 00:06:53.960]  周圍的人都喜愛祂
[00:06:53.960 --> 00:06:56.960]  聖經說神和人喜愛祂的心
[00:06:56.960 --> 00:06:58.960]  都隨著年齡增長
[00:06:58.960 --> 00:07:00.960]  碰過耶穌的人的生命裏面
[00:07:00.960 --> 00:07:03.960]  沒有一個能夠對祂做出任何的批評
[00:07:03.960 --> 00:07:05.960]  甚至那些仇敵
[00:07:05.960 --> 00:07:07.960]  不抵得祂說神的真理
[00:07:07.960 --> 00:07:08.960]  影衰他們
[00:07:08.960 --> 00:07:10.960]  他都沒有辦法去批評耶穌基督
[00:07:10.960 --> 00:07:13.960]  因為耶穌做人是光明磊落
[00:07:13.960 --> 00:07:15.960]  硬硬正正
[00:07:15.960 --> 00:07:17.960]  同時祂在屬靈的生命上
[00:07:17.960 --> 00:07:20.960]  對神對人都對得住
[00:07:20.960 --> 00:07:22.960]  這是第一件事
[00:07:22.960 --> 00:07:24.960]  在我一生裏面都不會忘記
[00:07:24.960 --> 00:07:26.960]  我從今之後我提醒我自己
[00:07:26.960 --> 00:07:29.960]  只是祈禱讀經重要
[00:07:29.960 --> 00:07:31.960]  不過做人一樣是這麼重要
[00:07:31.960 --> 00:07:33.960]  不要做了基督徒之後
[00:07:33.960 --> 00:07:35.960]  有一天被非基督徒說你不是人
[00:07:35.960 --> 00:07:37.960]  另外一件事
[00:07:37.960 --> 00:07:39.960]  也是很深刻印象
[00:07:39.960 --> 00:07:42.960]  發生在我身邊一個我想都想不到的人身上
[00:07:42.960 --> 00:07:46.960]  1973年我第一次離開香港
[00:07:46.960 --> 00:07:49.960]  參加國際的基督徒學生會議
[00:07:50.960 --> 00:07:53.960]  我自己負責的小部份的講道
[00:07:53.960 --> 00:07:54.960]  和一位牧師
[00:07:54.960 --> 00:07:56.960]  在美國來的牧師拍檔
[00:07:56.960 --> 00:07:59.960]  向中國大陸傳福音
[00:07:59.960 --> 00:08:02.960]  大家知道1973年中國還是很封閉
[00:08:02.960 --> 00:08:06.960]  很少人講到向中國傳福音這裏緊閉的門
[00:08:06.960 --> 00:08:08.960]  但是我自己心裏
[00:08:08.960 --> 00:08:10.960]  從1970年開始感動我
[00:08:10.960 --> 00:08:12.960]  所以我自己都為這件事祈禱
[00:08:12.960 --> 00:08:14.960]  進入大陸裏面做這個工作
[00:08:14.960 --> 00:08:15.960]  所以我自己很有負擔
[00:08:15.960 --> 00:08:18.960]  那次是國際學生團體的會議
[00:08:18.960 --> 00:08:22.960]  在菲律賓的碧瑤花橋舉行
[00:08:22.960 --> 00:08:27.960]  來自各個世界不同的大學生來開會
[00:08:27.960 --> 00:08:28.960]  我負責其中一部份
[00:08:28.960 --> 00:08:33.960]  特別是講到中國大陸這個共產封閉的門
[00:08:33.960 --> 00:08:34.960]  怎樣為他們祈禱
[00:08:34.960 --> 00:08:35.960]  要預備自己
[00:08:35.960 --> 00:08:38.960]  和我拍檔的一位美國來的牧師
[00:08:38.960 --> 00:08:40.960]  也是中國人的土生木滓
[00:08:40.960 --> 00:08:43.960]  這位牧師很會講話
[00:08:43.960 --> 00:08:45.960]  講到很感動
[00:08:45.960 --> 00:08:46.960]  我最記得那次
[00:08:46.960 --> 00:08:48.960]  我們有一個下午
[00:08:48.960 --> 00:08:50.960]  是一個禁食祈禱會
[00:08:50.960 --> 00:08:52.960]  特別為了中國
[00:08:52.960 --> 00:08:54.960]  來了幾十位參加者
[00:08:54.960 --> 00:08:56.960]  在聚會上
[00:08:56.960 --> 00:08:59.960]  我講到我自己在中國裏面碰見的情況
[00:08:59.960 --> 00:09:00.960]  中國大陸的人
[00:09:00.960 --> 00:09:02.960]  他們沒有福音機會聽到
[00:09:02.960 --> 00:09:04.960]  尤其是文革十年的時間
[00:09:04.960 --> 00:09:05.960]  然後這位牧師
[00:09:05.960 --> 00:09:07.960]  他也講到中國的福音的需要
[00:09:07.960 --> 00:09:09.960]  中國人的貧窮
[00:09:09.960 --> 00:09:10.960]  中國人的可憐
[00:09:10.960 --> 00:09:12.960]  我們要紀念他
[00:09:12.960 --> 00:09:13.960]  我很記得他講到的時候
[00:09:13.960 --> 00:09:14.960]  我自己眼淚都流出來
[00:09:14.960 --> 00:09:16.960]  很多弟兄姐妹眼淚都流出來
[00:09:16.960 --> 00:09:17.960]  想起我們在香港
[00:09:17.960 --> 00:09:18.960]  我們在海外
[00:09:18.960 --> 00:09:20.960]  雖然不是很富裕
[00:09:20.960 --> 00:09:23.960]  但是我們都尚算生活得正正常常
[00:09:23.960 --> 00:09:24.960]  但是在中國裏面
[00:09:24.960 --> 00:09:25.960]  他吃也沒得吃
[00:09:25.960 --> 00:09:28.960]  生活心靈的空間也沒有
[00:09:28.960 --> 00:09:29.960]  我們心裏很難過
[00:09:29.960 --> 00:09:30.960]  為中國人去禱告
[00:09:30.960 --> 00:09:32.960]  接著這位牧師就說
[00:09:32.960 --> 00:09:33.960]  你們自己決定
[00:09:33.960 --> 00:09:35.960]  吃不吃東西
[00:09:35.960 --> 00:09:37.960]  下午一餐是很閒的事
[00:09:37.960 --> 00:09:40.960]  但是我們又不能夠為了他們
[00:09:40.960 --> 00:09:41.960]  為了中國的弟兄姐妹
[00:09:41.960 --> 00:09:42.960]  中國的同胞
[00:09:42.960 --> 00:09:44.960]  我們又能夠付出一點點代價
[00:09:44.960 --> 00:09:45.960]  為他們禱告
[00:09:45.960 --> 00:09:46.960]  甘食一日
[00:09:46.960 --> 00:09:48.960]  為這些沒東西吃的
[00:09:48.960 --> 00:09:49.960]  心靈饑渴的人禱告
[00:09:49.960 --> 00:09:51.960]  我自己心裏有很大的感動
[00:09:51.960 --> 00:09:52.960]  於是就
[00:09:52.960 --> 00:09:53.960]  這個聚會就結束了
[00:09:53.960 --> 00:09:54.960]  很多弟兄姐妹就決定
[00:09:54.960 --> 00:09:57.960]  自己跟著在大堂那裏祈禱
[00:09:57.960 --> 00:09:59.960]  或者在自己的祈禱室裏面祈禱
[00:09:59.960 --> 00:10:01.960]  我和那位牧師就走到一邊
[00:10:01.960 --> 00:10:03.960]  就走出去外面
[00:10:03.960 --> 00:10:06.960]  就懷疑了走出去外面的時候
[00:10:06.960 --> 00:10:07.960]  我想問這位牧師
[00:10:07.960 --> 00:10:09.960]  我們現在去哪裏祈禱
[00:10:09.960 --> 00:10:10.960]  我都還沒開聲
[00:10:10.960 --> 00:10:12.960]  這位牧師就搭著我的肩膀
[00:10:12.960 --> 00:10:14.960]  我很記得
[00:10:14.960 --> 00:10:15.960]  搭著我的肩膀
[00:10:15.960 --> 00:10:16.960]  很犀利
[00:10:16.960 --> 00:10:17.960]  Milton
[00:10:17.960 --> 00:10:18.960]  我英文名叫Milton
[00:10:18.960 --> 00:10:19.960]  Milton
[00:10:19.960 --> 00:10:23.960]  這個大堂的東西是垃圾
[00:10:23.960 --> 00:10:24.960]  不能吃的
[00:10:24.960 --> 00:10:26.960]  我和你過去對面那間
[00:10:26.960 --> 00:10:27.960]  那間很棒
[00:10:27.960 --> 00:10:31.960]  眼睛都大了
[00:10:31.960 --> 00:10:32.960]  剛剛才知道
[00:10:32.960 --> 00:10:36.960]  星雷俱下為中國人來祈禱
[00:10:36.960 --> 00:10:39.960]  吃少一餐算得了甚麼
[00:10:40.960 --> 00:10:41.960]  我簡直不明白
[00:10:41.960 --> 00:10:42.960]  不相信我的耳朵
[00:10:42.960 --> 00:10:44.960]  這位牧師說那些是垃圾
[00:10:44.960 --> 00:10:45.960]  在這裏吃東西
[00:10:45.960 --> 00:10:46.960]  我們過去那間
[00:10:46.960 --> 00:10:47.960]  很棒
[00:10:47.960 --> 00:10:50.960]  我都不知道怎樣回答
[00:10:50.960 --> 00:10:51.960]  我說我很不舒服
[00:10:51.960 --> 00:10:52.960]  我想回房間
[00:10:52.960 --> 00:10:55.960]  我當然不跟他吃
[00:10:55.960 --> 00:10:56.960]  我作嘔
[00:10:56.960 --> 00:10:57.960]  你明不明白
[00:10:57.960 --> 00:11:00.960]  牧師來的
[00:11:00.960 --> 00:11:03.960]  幾分鐘前才說到星雷俱下
[00:11:03.960 --> 00:11:05.960]  一轉身就說Milton
[00:11:05.960 --> 00:11:06.960]  這些是垃圾
[00:11:06.960 --> 00:11:07.960]  不能吃的
[00:11:07.960 --> 00:11:08.960]  我到現在都記得了
[00:11:08.960 --> 00:11:10.960]  那次之後我一直問我自己
[00:11:10.960 --> 00:11:12.960]  為甚麼基督徒會搞成這樣
[00:11:12.960 --> 00:11:15.960]  為甚麼基督徒會這麼虛偽
[00:11:15.960 --> 00:11:17.960]  有些人有了神性
[00:11:17.960 --> 00:11:18.960]  好像我這樣
[00:11:18.960 --> 00:11:19.960]  就沒有人性
[00:11:19.960 --> 00:11:21.960]  有些人有人性
[00:11:21.960 --> 00:11:22.960]  很會做人
[00:11:22.960 --> 00:11:23.960]  但沒有甚麼神性
[00:11:23.960 --> 00:11:24.960]  最糟糕的
[00:11:24.960 --> 00:11:26.960]  沒有神性又沒有人性
[00:11:26.960 --> 00:11:28.960]  做人又不行
[00:11:28.960 --> 00:11:29.960]  又說是基督徒
[00:11:29.960 --> 00:11:31.960]  有宗教的虛偽
[00:11:31.960 --> 00:11:32.960]  這些是最糟糕的
[00:11:32.960 --> 00:11:34.960]  說這些話
[00:11:34.960 --> 00:11:36.960]  我不是想來審判
[00:11:36.960 --> 00:11:37.960]  控訴大家
[00:11:37.960 --> 00:11:40.960]  如果我們明白這些背景的時候
[00:11:40.960 --> 00:11:41.960]  我們就明白
[00:11:41.960 --> 00:11:43.960]  在《馬拉記書》裏面
[00:11:43.960 --> 00:11:44.960]  神所說的話
[00:11:44.960 --> 00:11:46.960]  背後充滿了那種難過
[00:11:46.960 --> 00:11:48.960]  和以色列人當時
[00:11:48.960 --> 00:11:51.960]  令神難堪的情況
[00:11:51.960 --> 00:11:53.960]  我們一起打開聖經
[00:11:53.960 --> 00:11:56.960]  在《馬拉記書》
[00:11:56.960 --> 00:11:58.960]  今天我們看第一章
[00:11:58.960 --> 00:11:59.960]  第六節
[00:11:59.960 --> 00:12:02.960]  到第二章的九節
[00:12:02.960 --> 00:12:06.960]  第一章的第六節
[00:12:06.960 --> 00:12:09.960]  到第二章的九節
[00:12:09.960 --> 00:12:13.960]  神在這裏要對馬拉記
[00:12:13.960 --> 00:12:15.960]  當時的民眾
[00:12:15.960 --> 00:12:17.960]  以色列人所說的話
[00:12:17.960 --> 00:12:20.960]  就是以色列人
[00:12:20.960 --> 00:12:24.960]  你做人和其他人一樣的卑鄙
[00:12:24.960 --> 00:12:27.960]  有時比外邦人更差
[00:12:27.960 --> 00:12:30.960]  然後你還掛一個宗教的名義
[00:12:30.960 --> 00:12:34.960]  再加多一條虛偽的罪
[00:12:34.960 --> 00:12:37.960]  這個就是馬拉記當時
[00:12:37.960 --> 00:12:39.960]  要透過他的說話
[00:12:39.960 --> 00:12:41.960]  神要對以色列人所說的
[00:12:41.960 --> 00:12:44.960]  我們首先看看究竟
[00:12:44.960 --> 00:12:47.960]  神的控訴是什麼
[00:12:47.960 --> 00:12:49.960]  我們今天一起來
[00:12:49.960 --> 00:12:50.960]  有一千人
[00:12:50.960 --> 00:12:52.960]  不如我們讀一下聖經
[00:12:52.960 --> 00:12:55.960]  我們就試一下讀一段長長的
[00:12:55.960 --> 00:12:57.960]  第一章第六節
[00:12:57.960 --> 00:12:59.960]  讀到第二章二節
[00:12:59.960 --> 00:13:01.960]  我們首先看看神的控訴是什麼
[00:13:01.960 --> 00:13:03.960]  好嗎?
[00:13:03.960 --> 00:13:07.960]  我不是躲起來
[00:13:07.960 --> 00:13:09.960]  因為下面有個台
[00:13:09.960 --> 00:13:10.960]  我不是很習慣
[00:13:10.960 --> 00:13:12.960]  因為我移動一下台
[00:13:12.960 --> 00:13:14.960]  我怕它一下子掉出來
[00:13:14.960 --> 00:13:16.960]  那次真的爬不起來
[00:13:16.960 --> 00:13:17.960]  所以我先推正
[00:13:17.960 --> 00:13:19.960]  我們一起來慢慢讀
[00:13:19.960 --> 00:13:21.960]  馬拉記書第一章的六節
[00:13:21.960 --> 00:13:23.960]  到第二章二節
[00:13:23.960 --> 00:13:24.960]  這是第一段
[00:13:24.960 --> 00:13:27.960]  關於神自己對我們的控訴
[00:13:27.960 --> 00:13:29.960]  我們一起來慢慢讀
[00:13:29.960 --> 00:13:32.960]  「藐視我明的祭司
[00:13:32.960 --> 00:13:35.960]  萬君之耶和華對你們說
[00:13:35.960 --> 00:13:38.960]  兒子尊敬父親
[00:13:38.960 --> 00:13:40.960]  僕人敬畏主人
[00:13:40.960 --> 00:13:42.960]  我畏為父親
[00:13:42.960 --> 00:13:45.960]  尊敬我的在哪裡呢?
[00:13:45.960 --> 00:13:47.960]  我既畏主人
[00:13:47.960 --> 00:13:50.960]  敬畏我的在哪裡呢?
[00:13:50.960 --> 00:13:52.960]  你們卻說
[00:13:52.960 --> 00:13:56.960]  我們在何事上藐視你的明呢?
[00:13:56.960 --> 00:13:59.960]  你們將污穢的食物
[00:13:59.960 --> 00:14:01.960]  獻在我的壇上
[00:14:01.960 --> 00:14:06.960]  且說我在何事上污穢你呢?
[00:14:06.960 --> 00:14:07.960]  因你們說
[00:14:07.960 --> 00:14:11.960]  耶和華的桌子是可藐視的
[00:14:11.960 --> 00:14:15.960]  你們將乞眼的獻為祭物
[00:14:15.960 --> 00:14:17.960]  這不是惡嗎?
[00:14:17.960 --> 00:14:21.960]  將瘸腿的有病的獻上
[00:14:21.960 --> 00:14:23.960]  這不為惡嗎?
[00:14:23.960 --> 00:14:26.960]  你獻給你的散長
[00:14:26.960 --> 00:14:28.960]  他豈悅悅你
[00:14:28.960 --> 00:14:31.960]  豈能看你的情面嗎?
[00:14:31.960 --> 00:14:35.960]  這是萬君之耶和華說的
[00:14:35.960 --> 00:14:38.960]  現在我勸你們懇求神
[00:14:38.960 --> 00:14:41.960]  他好施恩於我們
[00:14:41.960 --> 00:14:43.960]  這妄獻的事
[00:14:43.960 --> 00:14:46.960]  既由你們經手
[00:14:46.960 --> 00:14:49.960]  他豈能看你們的情面嗎?
[00:14:49.960 --> 00:14:52.960]  這是萬君之耶和華說的」
[00:14:53.960 --> 00:14:58.960]  甚願你們中間有一人關上電門
[00:14:58.960 --> 00:15:02.960]  免得你們徒然在我壇上燒火
[00:15:02.960 --> 00:15:11.960]  也不從你們手中收納貢物
[00:15:11.960 --> 00:15:14.960]  萬君之耶和華說
[00:15:14.960 --> 00:15:17.960]  從日出之地到日落之處
[00:15:17.960 --> 00:15:21.960]  我的名在外邦中必尊為大
[00:15:21.960 --> 00:15:24.960]  在各處人必奉我的名
[00:15:24.960 --> 00:15:28.960]  燒香獻潔淨的貢物
[00:15:28.960 --> 00:15:32.960]  因為我的名在外邦中必尊為大
[00:15:32.960 --> 00:15:35.960]  你們卻竊盡我的名
[00:15:35.960 --> 00:15:39.960]  說耶和華的桌子是污穢的
[00:15:39.960 --> 00:15:42.960]  其上的食物是可藐視的
[00:15:42.960 --> 00:15:46.960]  你們又說這些事何等煩瑣
[00:15:46.960 --> 00:15:48.960]  並癡之以備
[00:15:48.960 --> 00:15:51.960]  這是耶和華說的
[00:15:51.960 --> 00:15:56.960]  你們把搶奪的、狂腿的、有病的
[00:15:56.960 --> 00:15:58.960]  拿來獻上為祭
[00:15:58.960 --> 00:16:02.960]  我豈能從你們手中收納呢?
[00:16:02.960 --> 00:16:04.960]  這是耶和華說的
[00:16:04.960 --> 00:16:08.960]  行鬼詐在群中有公讓
[00:16:08.960 --> 00:16:13.960]  他許願卻擁有殘疾的獻給主
[00:16:13.960 --> 00:16:15.960]  這人是可救助的
[00:16:15.960 --> 00:16:18.960]  因為我是大君王
[00:16:18.960 --> 00:16:22.960]  我的名在外邦中必可為的
[00:16:22.960 --> 00:16:25.960]  這是萬君子耶和華說的
[00:16:25.960 --> 00:16:27.960]  眾祭司喲
[00:16:27.960 --> 00:16:30.960]  這誡命是傳給你們的
[00:16:30.960 --> 00:16:32.960]  萬君子耶和華說
[00:16:32.960 --> 00:16:34.960]  你們若不聽從我
[00:16:34.960 --> 00:16:37.960]  也不放在心上
[00:16:37.960 --> 00:16:40.960]  將榮耀歸於我的名
[00:16:40.960 --> 00:16:43.960]  我就是救助臨到你們
[00:16:43.960 --> 00:16:46.960]  使你們的福分變為救助
[00:16:46.960 --> 00:16:50.960]  因你們不把誡命放在心上
[00:16:50.960 --> 00:16:53.960]  我已經救助你們了
[00:16:53.960 --> 00:16:55.960]  我們就讀到這裡
[00:16:55.960 --> 00:16:56.960]  剛才讀的時候
[00:16:56.960 --> 00:16:58.960]  我相信多多少少你都會感覺到
[00:16:58.960 --> 00:17:01.960]  神的控訴是什麼
[00:17:01.960 --> 00:17:04.960]  神的控訴就是說你們藐視我
[00:17:04.960 --> 00:17:05.960]  昨晚我們說過
[00:17:05.960 --> 00:17:08.960]  這是一個模式
[00:17:08.960 --> 00:17:10.960]  當時的人就說
[00:17:10.960 --> 00:17:11.960]  我什麼藐視你啊?
[00:17:11.960 --> 00:17:14.960]  我哪有膽量藐視你啊?
[00:17:14.960 --> 00:17:16.960]  神說你藐視我
[00:17:16.960 --> 00:17:17.960]  他說沒有啊
[00:17:17.960 --> 00:17:18.960]  我們獻祭的東西都做足了
[00:17:18.960 --> 00:17:21.960]  我們宗教生活都上了軌道
