
[00:00:00.000 --> 00:00:08.360]  好,我們就順著次序講到這個《羅馬書》第七章
[00:05:32.320 --> 00:05:35.360]  大概你都拿到印象
[00:05:35.360 --> 00:05:38.560]  就是律法和罪加在一起
[00:05:38.560 --> 00:05:39.840]  就會帶來死
[00:05:39.840 --> 00:05:41.360]  大概意思是這樣
[00:05:41.360 --> 00:05:43.440]  不過要詳細解釋一下
[00:05:43.440 --> 00:05:45.520]  為甚麼律法會帶來死
[00:05:45.520 --> 00:05:48.640]  為甚麼罪會這麼厲害
[00:05:48.640 --> 00:05:50.880]  要明白為甚麼保羅
[00:05:50.880 --> 00:05:54.160]  去到這個關口要回答這個問題
[00:05:54.160 --> 00:05:57.360]  保羅看羅馬書
[00:05:57.360 --> 00:05:59.040]  做一點溫習功課
[00:05:59.040 --> 00:06:00.960]  如果你記得的話
[00:06:00.960 --> 00:06:04.880]  羅馬書一章到四章
[00:06:04.880 --> 00:06:07.920]  基本上是說恩信、清義的道理
[00:06:07.920 --> 00:06:10.400]  第一到四章的總結
[00:06:10.400 --> 00:06:11.840]  就是世人都犯了罪
[00:06:11.840 --> 00:06:13.600]  虧欠了神的榮耀
[00:06:13.600 --> 00:06:17.120]  所以我們每個人能夠去到神的面前
[00:06:17.120 --> 00:06:18.720]  都是靠神的恩典
[00:06:18.720 --> 00:06:21.200]  第五章開始就說
[00:06:21.200 --> 00:06:24.000]  我們進入了神的恩典裏面
[00:06:24.000 --> 00:06:27.200]  這個基督徒的生命是一個怎樣的生命呢
[00:06:27.200 --> 00:06:29.200]  第五章就跟你說過
[00:06:29.200 --> 00:06:33.200]  於是我們誇口是我們的受難
[00:06:33.200 --> 00:06:35.600]  在軟弱患難之中
[00:06:35.600 --> 00:06:37.200]  我們誇口神
[00:06:37.200 --> 00:06:40.160]  誇口神的愛讓我們能夠堅強
[00:06:40.160 --> 00:06:43.120]  我們不再誇口我們能守到甚麼律法
[00:06:43.120 --> 00:06:46.560]  我們誇口我們軟弱中顯示神的剛強
[00:06:46.560 --> 00:06:48.080]  五章上半節
[00:06:48.080 --> 00:06:50.240]  保羅在五章下半節就說
[00:06:50.240 --> 00:06:54.240]  這個剛強顯在恩典能勝過很多災難
[00:06:54.240 --> 00:06:56.240]  他就用亞當做了一個例子
[00:06:56.240 --> 00:06:59.760]  第六章保羅就開始回答問題
[00:06:59.760 --> 00:07:01.840]  你明白羅馬書複雜
[00:07:01.840 --> 00:07:03.680]  就是保羅說完第一句說話
[00:07:03.680 --> 00:07:05.520]  他就覺得那句說話有些問題
[00:07:05.520 --> 00:07:08.480]  所以他就要回答第一句說話帶來的問題
[00:07:08.480 --> 00:07:10.160]  他就說了第二句說話
[00:07:10.160 --> 00:07:11.520]  第二句說話說完之後
[00:07:11.520 --> 00:07:13.280]  發現第二句說話又有些問題
[00:07:13.280 --> 00:07:14.960]  所以他就要說第三句說話
[00:07:14.960 --> 00:07:16.720]  回答第二句說話的問題
[00:07:16.720 --> 00:07:19.360]  問題就一直發展下去
[00:07:19.360 --> 00:07:21.360]  所以第五章的問題
[00:07:21.360 --> 00:07:22.560]  第五章說了甚麼呢
[00:07:22.560 --> 00:07:25.280]  就是恩典蓋過很多的罪
[00:07:25.280 --> 00:07:26.800]  所以第六章就說
[00:07:26.800 --> 00:07:27.920]  這樣的話
[00:07:27.920 --> 00:07:29.440]  是否犯多些罪
[00:07:29.440 --> 00:07:32.000]  就顯得恩典更加偉大
[00:07:32.000 --> 00:07:33.840]  恩典可以蓋過很多罪
[00:07:33.840 --> 00:07:34.640]  犯多些罪
[00:07:34.640 --> 00:07:36.080]  顯示神多偉大
[00:07:36.080 --> 00:07:37.360]  我這麼壞的人
[00:07:37.360 --> 00:07:38.960]  也夠我犯多些罪
[00:07:38.960 --> 00:07:40.560]  保羅說斷乎不可
[00:07:40.560 --> 00:07:42.160]  這樣就解釋了一大輪
[00:07:42.160 --> 00:07:44.480]  就說我們信了耶穌的人
[00:07:44.480 --> 00:07:45.600]  還留戀罪
[00:07:45.600 --> 00:07:47.600]  我上次說的比喻
[00:07:47.600 --> 00:07:49.120]  就好像一個結了婚的人
[00:07:49.120 --> 00:07:51.120]  就經常還要單身的生活
[00:07:51.120 --> 00:07:52.240]  這樣就很痛苦了
[00:07:52.240 --> 00:07:54.000]  你結了婚就不要回頭了
[00:07:54.000 --> 00:07:56.320]  我講過老婆例子
[00:07:56.320 --> 00:07:57.600]  她現在姓了雷
[00:07:57.600 --> 00:07:59.600]  就不要專心姓雷
[00:07:59.600 --> 00:08:02.080]  生是雷家的人
[00:08:02.080 --> 00:08:03.520]  死是雷家的鬼
[00:08:03.520 --> 00:08:06.000]  就用這樣的心態做基督徒就對了
[00:08:06.000 --> 00:08:10.880]  講完第六章
[00:08:10.880 --> 00:08:17.200]  我們要全心去靠恩典
[00:08:17.200 --> 00:08:20.880]  保羅為了強調恩典的重要
[00:08:20.880 --> 00:08:22.880]  其實六章有一節經文
[00:08:22.880 --> 00:08:25.280]  六章十四節提到
[00:08:25.280 --> 00:08:27.440]  六章十四節說
[00:08:27.440 --> 00:08:30.080]  「罪必不能作你的主
[00:08:30.080 --> 00:08:32.640]  因為你們不在律法之下
[00:08:32.640 --> 00:08:35.040]  乃在恩典之下」
[00:08:35.040 --> 00:08:39.920]  六章十四節保羅在講恩典的場景
[00:08:39.920 --> 00:08:45.440]  就說到好像恩典和律法是相反的
[00:08:45.440 --> 00:08:47.200]  你在恩典之下
[00:08:47.200 --> 00:08:48.720]  所以你不在律法之下
[00:08:48.720 --> 00:08:50.240]  好像你是美國人
[00:08:50.240 --> 00:08:51.120]  你就不是中國人
[00:08:51.120 --> 00:08:52.000]  你是中國人就不是美國人
[00:08:52.000 --> 00:08:55.520]  這兩件事似乎保羅說到
[00:08:55.520 --> 00:08:57.840]  英文叫mutually exclusive
[00:08:57.840 --> 00:08:59.600]  中文好像非此即彼
[00:08:59.600 --> 00:09:01.600]  只可以有一樣東西
[00:09:01.600 --> 00:09:04.320]  如果這樣說下去
[00:09:04.320 --> 00:09:06.560]  就有問題了
[00:09:06.560 --> 00:09:08.320]  這個問題一來
[00:09:08.320 --> 00:09:10.720]  猶太人就會有很大的問號
[00:09:10.720 --> 00:09:12.000]  因為你明白
[00:09:12.000 --> 00:09:13.840]  對第一世紀的猶太人
[00:09:13.840 --> 00:09:16.160]  律法就是他們的驕傲
[00:09:16.160 --> 00:09:18.320]  當時的猶太人
[00:09:18.320 --> 00:09:20.320]  我們看當時第一世紀的文獻
[00:09:20.320 --> 00:09:22.720]  你會看到猶太人真的自誇
[00:09:22.720 --> 00:09:23.760]  我們有律法
[00:09:23.760 --> 00:09:25.360]  所以我們有神的律法
[00:09:25.360 --> 00:09:28.000]  所以我們是萬邦的光
[00:09:28.000 --> 00:09:30.880]  所以為什麼我們比那些愛邦人優越
[00:09:30.880 --> 00:09:36.000]  律法就是他們驕傲的地方
[00:09:36.000 --> 00:09:37.920]  同時對猶太人來說
[00:09:37.920 --> 00:09:40.480]  律法代表了神的恩典
[00:09:40.480 --> 00:09:43.680]  神對以色列人的恩典是什麼
[00:09:43.680 --> 00:09:45.280]  就是給了律法他們
[00:09:45.280 --> 00:09:47.600]  所以保羅說的話
[00:09:47.600 --> 00:09:50.160]  似乎和當時猶太人信的東西
[00:09:50.160 --> 00:09:52.640]  剛剛180度相反
[00:09:52.640 --> 00:09:57.360]  猶太人說神的恩典在於給了我們律法
[00:09:57.360 --> 00:09:58.960]  保羅好像說到
[00:09:58.960 --> 00:10:00.800]  你要恩典就不要律法
[00:10:00.800 --> 00:10:02.400]  律法不是恩典
[00:10:02.400 --> 00:10:04.800]  所以猶太人看到這裏
[00:10:04.800 --> 00:10:05.920]  肯定會說
[00:10:05.920 --> 00:10:07.360]  保羅你有沒有搞錯
[00:10:07.360 --> 00:10:09.360]  你在離經叛道
[00:10:09.360 --> 00:10:10.800]  你在說什麼
[00:10:10.800 --> 00:10:16.800]  除了猶太人可能有的憤怒抗議外
[00:10:16.800 --> 00:10:20.000]  神學上也是一個難題
[00:10:20.000 --> 00:10:21.520]  因為律法
[00:10:21.520 --> 00:10:23.600]  這裏當然特別指摩西的律法
[00:10:23.600 --> 00:10:26.400]  摩西的律法從哪裡來的呢
[00:10:26.400 --> 00:10:28.960]  西乃山上神頒布下來
[00:10:28.960 --> 00:10:31.520]  既然是神給的東西
[00:10:31.520 --> 00:10:33.760]  沒理由是壞東西
[00:10:33.760 --> 00:10:36.400]  難道神給的律法是煽猶太人的嗎
[00:10:36.400 --> 00:10:37.920]  我特意給你律法
[00:10:37.920 --> 00:10:39.360]  讓你們想跟從律法
[00:10:39.360 --> 00:10:40.400]  然後害死你們
[00:10:40.400 --> 00:10:41.360]  沒理由的
[00:10:41.360 --> 00:10:43.760]  神給的一定是好東西
[00:10:43.760 --> 00:10:47.120]  所以保羅一定要反過來
[00:10:47.120 --> 00:10:49.120]  如果六章十四節停在那裏
[00:10:49.120 --> 00:10:52.560]  就好像神給了生埃給猶太人吃
[00:10:52.560 --> 00:10:53.520]  這樣不行的
[00:10:53.520 --> 00:10:56.240]  所以七章就要反過來解釋
[00:10:56.240 --> 00:10:57.840]  律法不是生埃
[00:10:57.840 --> 00:10:59.360]  其實是律法好東西
[00:10:59.360 --> 00:11:01.920]  不過以色列人虛不受補
[00:11:01.920 --> 00:11:03.200]  不只以色列人
[00:11:03.200 --> 00:11:04.960]  我們所有人都是虛不受補
[00:11:04.960 --> 00:11:08.080]  所以吃了好東西會中毒身亡
[00:11:08.080 --> 00:11:09.360]  大概是這樣
[00:11:09.360 --> 00:11:11.600]  不過我們繼續看看細節
[00:11:11.600 --> 00:11:13.200]  保羅怎樣去解釋
[00:11:13.200 --> 00:11:15.120]  律法為什麼是好的
[00:11:15.120 --> 00:11:16.240]  是好東西
[00:11:16.240 --> 00:11:18.320]  但是對我們的生命的影響
[00:11:18.320 --> 00:11:20.240]  是不好的影響
[00:11:20.240 --> 00:11:22.160]  和因典的分別在哪裡
[00:11:22.160 --> 00:11:26.640]  第七章很明顯分開兩部分
[00:11:26.640 --> 00:11:28.240]  一到六節是一部分
[00:11:28.240 --> 00:11:30.720]  七到五節是第二部分
[00:11:30.720 --> 00:11:34.000]  一到六節基本上是第六章的延續
[00:11:34.000 --> 00:11:38.320]  他繼續對比律法和因典
[00:11:38.320 --> 00:11:40.960]  或者在第七章用基督
[00:11:40.960 --> 00:11:43.440]  他對比律法和基督
[00:11:43.440 --> 00:11:46.320]  就好像說你要律法
[00:11:46.320 --> 00:11:47.440]  要麼你要律法
[00:11:47.440 --> 00:11:48.640]  要麼你就要基督
[00:11:48.640 --> 00:11:50.960]  不可以兩樣東西一起要的
[00:11:50.960 --> 00:11:53.040]  這裏你看到的比喻就是這樣
[00:11:53.040 --> 00:11:57.600]  弟兄們我對明白律法的人說
[00:11:57.600 --> 00:11:59.680]  這個很明顯就是猶太人
[00:11:59.680 --> 00:12:01.280]  哪裏是明白律法的人呢
[00:12:01.280 --> 00:12:02.000]  猶太人
[00:12:02.000 --> 00:12:03.440]  我對猶太人說
[00:12:03.440 --> 00:12:08.880]  你不曉得律法管人是在活著的時候嗎
[00:12:08.880 --> 00:12:11.920]  保羅刻意用這個字
[00:12:11.920 --> 00:12:13.280]  律法管人
[00:12:13.280 --> 00:12:17.520]  神在摩西
[00:12:17.520 --> 00:12:20.240]  神頒佈律法給摩西
[00:12:20.240 --> 00:12:22.480]  是不是為了要管人呢
[00:12:22.480 --> 00:12:24.480]  這是一個很大的問號
[00:12:24.480 --> 00:12:28.000]  不過很明顯對當代
[00:12:28.000 --> 00:12:29.600]  即第一世紀的猶太人
[00:12:29.600 --> 00:12:32.480]  律法的確有種管人的意味
[00:12:32.480 --> 00:12:34.000]  保羅就順帶
[00:12:34.000 --> 00:12:36.480]  跟著第一世紀的猶太人的了解
[00:12:36.480 --> 00:12:38.000]  他說你豈不知道
[00:12:38.000 --> 00:12:40.800]  律法管人是在活著的時候
[00:12:40.800 --> 00:12:42.960]  他就跟著說這個比喻
[00:12:42.960 --> 00:12:44.640]  甚麼叫做在活著的時候
[00:12:44.640 --> 00:12:48.240]  就好像如果有個女人嫁了給老公
[00:12:48.240 --> 00:12:52.720]  老婆就要遵守丈夫的律法
[00:12:52.720 --> 00:12:55.600]  丈夫叫她做甚麼就做甚麼
[00:12:55.600 --> 00:12:58.320]  丈夫說你六時起床要煲粥給我
[00:12:58.320 --> 00:13:01.680]  老婆就要六時起床煲粥給我吃
[00:13:01.680 --> 00:13:02.960]  當然你明白
[00:13:02.960 --> 00:13:05.040]  第二節是第一世紀的場景
[00:13:05.040 --> 00:13:06.640]  第一世紀的場景
[00:13:06.640 --> 00:13:07.840]  女人沒有地位
[00:13:07.840 --> 00:13:09.840]  所以老公管著老婆
[00:13:09.840 --> 00:13:11.280]  當然現在一世紀
[00:13:11.280 --> 00:13:12.640]  老婆管著老公
[00:13:12.640 --> 00:13:14.320]  大家記住
[00:13:14.320 --> 00:13:16.320]  場景是第一世紀
[00:13:16.400 --> 00:13:18.160]  所以老公說甚麼
[00:13:18.160 --> 00:13:19.200]  老婆要聽
[00:13:19.200 --> 00:13:20.960]  他說律法也是這樣
[00:13:20.960 --> 00:13:22.960]  管著我們
[00:13:22.960 --> 00:13:25.440]  跟著他就繼續說
[00:13:25.440 --> 00:13:27.040]  所以丈夫活著
[00:13:27.040 --> 00:13:29.360]  他若歸於別人就叫做淫婦
[00:13:29.360 --> 00:13:30.480]  如果丈夫死了
[00:13:30.480 --> 00:13:32.720]  就脫離了丈夫的律法
[00:13:32.720 --> 00:13:34.560]  歸於別人也不是淫婦
[00:13:34.560 --> 00:13:38.000]  這個保羅是特別針對猶太人說的
[00:13:38.000 --> 00:13:41.120]  他就說如果你信耶穌
[00:13:41.120 --> 00:13:43.440]  還要依賴律法的話
[00:13:43.440 --> 00:13:45.920]  我又信耶穌又信律法
[00:13:45.920 --> 00:13:47.200]  行不行
[00:13:47.200 --> 00:13:49.520]  保羅就說你犯奸淫
[00:13:49.520 --> 00:13:50.800]  你有兩個主
[00:13:50.800 --> 00:13:51.600]  兩個老公
[00:13:51.600 --> 00:13:53.600]  一個是耶穌一個是律法
[00:13:53.600 --> 00:13:56.160]  當然這是猶太人的處境
[00:13:56.160 --> 00:13:57.440]  我們又問一下
[00:13:57.440 --> 00:13:58.480]  我們不是猶太人
[00:13:58.480 --> 00:13:59.520]  我們是摩西律法
[00:13:59.520 --> 00:14:03.840]  中國的傳統是沒有天上頒布下來的律法
[00:14:03.840 --> 00:14:05.760]  跟我們有甚麼關係呢
[00:14:05.760 --> 00:14:07.840]  我們怎樣犯淫婦法
[00:14:07.840 --> 00:14:09.600]  怎樣能夠做淫婦呢
[00:14:09.600 --> 00:14:15.600]  這個當然就涉及律法廣義一點來說
[00:14:15.600 --> 00:14:19.440]  律法就代表我們引以為傲的東西
[00:14:19.440 --> 00:14:21.360]  對猶太人來說
[00:14:21.360 --> 00:14:25.360]  你問他有甚麼令他覺得很驕傲
[00:14:25.360 --> 00:14:26.800]  作為一個猶太人
[00:14:26.800 --> 00:14:28.400]  我有神的律法
[00:14:28.400 --> 00:14:30.000]  如果我問你
[00:14:30.000 --> 00:14:34.000]  你覺得有甚麼是你作為很驕傲的東西呢
[00:14:34.000 --> 00:14:36.480]  如果你問中國文化的話
[00:14:36.480 --> 00:14:38.640]  如果從中國文化傳統去看
[00:14:38.640 --> 00:14:41.520]  中國文化可以說
[00:14:41.520 --> 00:14:45.040]  我們以我們的人民精神為驕傲
[00:14:45.040 --> 00:14:46.720]  所以大家知道
[00:14:46.720 --> 00:14:49.840]  清末有個洋務運動的時候
[00:14:49.840 --> 00:14:50.880]  口號就是
[00:14:50.880 --> 00:14:54.000]  中學為體 西學為用
[00:14:54.000 --> 00:14:58.480]  你知道鬼佬本來就是一個歧視字眼
[00:14:58.480 --> 00:15:00.000]  不如繼續歧視下去
[00:15:00.000 --> 00:15:02.960]  鬼佬只是船堅炮利
[00:15:02.960 --> 00:15:06.640]  只懂得做汽車 飛機 炸彈
[00:15:06.640 --> 00:15:09.040]  但是他們不懂做人
[00:15:09.040 --> 00:15:11.040]  西學為用
[00:15:11.040 --> 00:15:13.280]  我們學他做飛機大炮
[00:15:13.280 --> 00:15:15.040]  但是中學為體
[00:15:15.040 --> 00:15:17.360]  你說做人 誰懂得做人呢
[00:15:17.360 --> 00:15:18.960]  中國人懂得做人
[00:15:18.960 --> 00:15:20.240]  所以中學為用
[00:15:20.240 --> 00:15:23.280]  我們做人的根基是中國文化
[00:15:23.280 --> 00:15:25.280]  西方沒有東西值得我們學的
[00:15:25.280 --> 00:15:27.520]  我們只是抄他怎樣做大炮
[00:15:27.520 --> 00:15:30.080]  甚至如果你說中國的傳統
[00:15:30.080 --> 00:15:32.080]  怎樣代表中國文化
[00:15:32.080 --> 00:15:36.480]  我們可以回到我們的萬世師表
[00:15:36.480 --> 00:15:37.920]  大家知不知道
[00:15:37.920 --> 00:15:41.040]  現在中國有一個運動想推動
[00:15:41.040 --> 00:15:44.160]  要幫聖誕節改名
[00:15:44.160 --> 00:15:46.560]  中國人的聖誕節
[00:15:46.560 --> 00:15:48.720]  沒理由是紀念耶穌出生
[00:15:48.720 --> 00:15:51.120]  應該紀念孔子出生
[00:15:51.120 --> 00:15:53.600]  萬世聖人是孔子
[00:15:53.600 --> 00:15:56.320]  中國人應該是孔子出生
[00:15:56.320 --> 00:15:58.080]  是我們的聖誕節
[00:15:58.080 --> 00:15:58.880]  無論如何
[00:15:58.880 --> 00:16:00.400]  告訴你有什麼運動
[00:16:00.400 --> 00:16:01.360]  不知道有什麼結果
[00:16:01.360 --> 00:16:02.000]  無論如何
[00:16:02.000 --> 00:16:04.000]  我們看看萬世師表
[00:16:04.000 --> 00:16:06.960]  我們的老祖宗說什麼
[00:16:06.960 --> 00:16:08.160]  孔子說
[00:16:08.160 --> 00:16:10.160]  十有五兒
[00:16:10.160 --> 00:16:10.960]  志於學
[00:16:10.960 --> 00:16:12.000]  三十而立
[00:16:12.000 --> 00:16:13.200]  四十而不化
[00:16:13.200 --> 00:16:14.480]  五十而知天命
[00:16:14.480 --> 00:16:15.440]  六十而以信
[00:16:15.440 --> 00:16:16.960]  七十而從心所欲
[00:16:16.960 --> 00:16:18.000]  不予舉
[00:16:18.000 --> 00:16:20.400]  頭兩篇說到解釋這些
[00:16:20.400 --> 00:16:22.960]  今天不花時間
[00:16:22.960 --> 00:16:23.920]  後來沒時間
[00:16:23.920 --> 00:16:25.360]  總之你看到
[00:16:25.360 --> 00:16:27.360]  孔子很自豪
[00:16:27.360 --> 00:16:32.560]  他三十歲就開始建立學說
[00:16:32.560 --> 00:16:34.160]  孔子也很厲害
[00:16:34.160 --> 00:16:35.920]  他十五歲志於學
[00:16:35.920 --> 00:16:38.400]  十五歲就追求學問
[00:16:38.400 --> 00:16:41.440]  通常十五歲的男孩想著打機
[00:16:41.440 --> 00:16:44.160]  女孩想著社交媒體
[00:16:44.160 --> 00:16:45.360]  孔子說不
[00:16:45.360 --> 00:16:47.760]  他十五歲已經不斷看書
[00:16:47.760 --> 00:16:49.120]  鑽研學問
[00:16:49.120 --> 00:16:51.840]  所以三十歲就拿了PhD
[00:16:51.840 --> 00:16:54.080]  是大學教授
[00:16:54.080 --> 00:16:57.440]  已經有立了
[00:16:57.440 --> 00:16:59.680]  他四十五、六十、七十
