
[00:00:00.000 --> 00:00:07.200]  今天和大家一起思想經文是全新的一本書卷
[00:03:42.160 --> 00:03:46.160]  事不宜遲,我們回去看一下
[00:03:46.160 --> 00:03:50.880]  在這段聖經裡面究竟他們想說些什麼給我們知道
[00:03:50.880 --> 00:03:54.160]  在還沒說經文的內容之前
[00:03:54.160 --> 00:03:59.200]  我也說一下近半年的裡面
[00:03:59.200 --> 00:04:03.200]  因為這個COVID-19的問題
[00:04:03.200 --> 00:04:08.800]  導致很多教會的崇拜活動都進行了數碼化
[00:04:08.800 --> 00:04:15.840]  於是我就比較多了時間去看網上的一些信徒
[00:04:15.840 --> 00:04:22.080]  看完我們教會的講道之後的一些回覆或者一些的詢問
[00:04:22.080 --> 00:04:25.520]  我發覺其中有一條問題都挺有趣的
[00:04:25.520 --> 00:04:27.520]  他就問其中一個信徒
[00:04:27.520 --> 00:04:34.400]  他說我想問一下怎樣才可以被封為一個牧師呢?
[00:04:34.400 --> 00:04:38.880]  這個發問者的這條問題很有意思
[00:04:38.880 --> 00:04:42.960]  因為他在這個問題之前他有解釋
[00:04:42.960 --> 00:04:46.560]  因為他原來認識了一個傳道人
[00:04:46.560 --> 00:04:49.760]  這個傳道人有一天突然之間就和他說
[00:04:49.760 --> 00:04:51.760]  你以後要叫我做牧師了
[00:04:51.760 --> 00:04:55.840]  並且這個發問者就問
[00:04:55.840 --> 00:04:58.800]  為什麼突然間要我們叫你做牧師呢?
[00:04:58.800 --> 00:05:03.600]  他就說因為我自己已經得到教會的認同了
[00:05:03.600 --> 00:05:05.600]  這個發問者就打了個頭
[00:05:05.600 --> 00:05:10.960]  究竟做牧師是怎樣做的呢?
[00:05:10.960 --> 00:05:15.760]  為什麼突然間他說做牧師就可以做牧師呢?
[00:05:15.760 --> 00:05:20.000]  這條問題正好和今天這段經文有很大的關聯
[00:05:20.000 --> 00:05:26.480]  當保羅他做了第一次的報道的旅程
[00:05:26.480 --> 00:05:30.960]  他所前往的地方的地區就叫做加拉泰
[00:05:30.960 --> 00:05:35.840]  這個我們可以看回在《仕途行傳》第13和第14章
[00:05:35.840 --> 00:05:39.600]  或者可以聽回我之前講這個《仕途行傳》的時候
[00:05:39.600 --> 00:05:41.600]  有很詳細的介紹
[00:05:41.600 --> 00:05:44.880]  保羅在報道完畢之後和他的同工
[00:05:44.880 --> 00:05:47.600]  當然當時他的同工巴拿巴
[00:05:47.600 --> 00:05:52.240]  然後就回到安提柯城的時候
[00:05:52.240 --> 00:05:55.600]  就很緊張就要馬上寫這封信
[00:05:55.600 --> 00:05:59.760]  就是我們今天所開始看的加拉泰書這一封書信
[00:05:59.760 --> 00:06:05.040]  最重要的目的是希望重新兼顧
[00:06:05.040 --> 00:06:09.520]  剛剛在加拉泰地區信了主的門徒
[00:06:09.520 --> 00:06:11.520]  或者當時的一些信徒
[00:06:11.520 --> 00:06:14.560]  特別為什麼他這麼緊張呢?
[00:06:14.560 --> 00:06:18.640]  就在這個《仕途行傳》第14章第22節裡面
[00:06:18.640 --> 00:06:20.640]  他就講得很清楚
[00:06:20.640 --> 00:06:23.680]  在《仕途行傳》第14章第22節裡面
[00:06:23.680 --> 00:06:25.680]  保羅這樣講過
[00:06:25.680 --> 00:06:31.120]  我們進入神的國必須經歷許多艱難
[00:06:31.120 --> 00:06:36.080]  單單這個說話其實保羅是要勾畫出
[00:06:36.080 --> 00:06:42.960]  作為剛剛他報完道的這幫加拉泰的新信徒
[00:06:42.960 --> 00:06:47.760]  其實他們將會面臨一連串很激烈的挑戰
[00:06:47.760 --> 00:06:51.360]  當然是指道在屬靈上面的挑戰
[00:06:51.360 --> 00:06:54.560]  但是保羅也細估不到這個挑戰
[00:06:54.560 --> 00:07:01.600]  甚至發展到對於他仕途身份的挑戰和攻擊
[00:07:01.600 --> 00:07:07.360]  當然為什麼有這個情況保羅這麼緊張呢?
[00:07:07.360 --> 00:07:12.000]  我相信保羅當他在加拉泰地區報道的時候
[00:07:12.000 --> 00:07:16.800]  其實他觀察到在加拉泰地區裡面
[00:07:16.800 --> 00:07:20.320]  其實是一個很複雜的環境
[00:07:20.320 --> 00:07:23.680]  在聖經的研究裡面我們知道
[00:07:23.680 --> 00:07:32.400]  加拉泰可以說是當時很多不同的民族文化聚居的地點
[00:07:32.400 --> 00:07:35.440]  加拉泰其實是屬於小亞、細亞
[00:07:35.440 --> 00:07:39.840]  或者我們今天說的土耳其的國土
[00:07:39.840 --> 00:07:44.320]  而加拉泰可以分為指向於特別是南部
[00:07:44.320 --> 00:07:46.400]  土耳其的南部地區
[00:07:46.400 --> 00:07:49.120]  加拉泰省的地區
[00:07:49.120 --> 00:07:54.240]  也是保羅當時去主要報道的地帶
[00:07:54.240 --> 00:08:01.440]  保羅看到一個在民族上面有這麼複雜的背景和組成的地區
[00:08:01.440 --> 00:08:07.760]  我相信他必定會留意到當教會持續在這個地方發展的時候
[00:08:07.760 --> 00:08:11.920]  信徒一定會面對很多不同類型的挑戰
[00:08:11.920 --> 00:08:13.920]  而所以他這麼緊張
[00:08:13.920 --> 00:08:17.760]  馬上當他回到安提屋的時候
[00:08:17.760 --> 00:08:20.320]  就馬上寫這封書信
[00:08:20.320 --> 00:08:25.440]  去作為繼續的牧養和堅固當地的信徒
[00:08:25.440 --> 00:08:28.480]  他們在信主的事情上面
[00:08:28.480 --> 00:08:33.120]  希望能夠得到一個整全並且一個純全的信仰
[00:08:33.120 --> 00:08:36.960]  能夠維繫他們繼續可以成長發展
[00:08:36.960 --> 00:08:40.080]  如果對於我們來計今天的信徒
[00:08:40.080 --> 00:08:43.600]  其實我們應該不難了解這個背景的
[00:08:43.600 --> 00:08:44.640]  因為為什麼呢?
[00:08:44.640 --> 00:08:49.760]  今天我們同樣活在一個多元文化的世界裡面
[00:08:49.760 --> 00:08:54.720]  就是說我們說我們住在某一個特定的民族的國家
[00:08:54.720 --> 00:09:00.480]  比如中國或者是俄羅斯或者我們說德國
[00:09:00.480 --> 00:09:02.960]  但是現在住在每一個世界裡面
[00:09:02.960 --> 00:09:06.960]  其實已經參雜了很多不同族裔的人
[00:09:06.960 --> 00:09:10.880]  而我們要了解當時保羅所看到的加拉泰教會
[00:09:10.880 --> 00:09:13.040]  其實也都不是難事
[00:09:13.040 --> 00:09:14.320]  因為為什麼呢?
[00:09:14.320 --> 00:09:18.640]  在今天我們所處的這個世界不單只是多種族之外
[00:09:18.640 --> 00:09:24.960]  而且我們看到現在這個世界走向一個叫做個人主義充斥的時代
[00:09:24.960 --> 00:09:30.000]  我們更加能夠覺察到當時保羅所看到的問題
[00:09:30.000 --> 00:09:31.440]  是什麼問題呢?
[00:09:31.440 --> 00:09:33.600]  就是一個世界的發展
[00:09:33.600 --> 00:09:37.120]  當很多不同的族裔走在一起的時候
[00:09:37.120 --> 00:09:43.520]  他們的人、他們的發展再不只是維繫於一個國家
[00:09:43.520 --> 00:09:48.160]  或者是一個黨、或者是一個種族
[00:09:48.160 --> 00:09:51.440]  甚至是一個小至一個小社區
[00:09:51.440 --> 00:09:54.720]  不再只是以這些為單位
[00:09:54.720 --> 00:10:00.800]  人的發展漸漸走向以個人為單位的發展
[00:10:00.800 --> 00:10:06.400]  於是乎每一個人都可以自己成為一派
[00:10:06.400 --> 00:10:10.240]  而只要那個人說我喜歡怎樣去做
[00:10:10.240 --> 00:10:12.240]  我就可以去做了
[00:10:12.240 --> 00:10:18.960]  而其他的人即是說父母、或者政府、或者有權力的人
[00:10:18.960 --> 00:10:20.960]  他們都不能夠管我
[00:10:20.960 --> 00:10:24.240]  他們只能夠怎樣全世界的人
[00:10:24.240 --> 00:10:27.920]  來遷就我一個人的期望
[00:10:27.920 --> 00:10:31.200]  希望我自己的目標能夠達成
[00:10:31.200 --> 00:10:36.320]  這個的情況我們叫做為我獨尊的一個發展
[00:10:36.320 --> 00:10:39.120]  聽起來好像今天這個世界
[00:10:39.120 --> 00:10:41.120]  人越來越走向這個局面
[00:10:41.120 --> 00:10:43.600]  每一個個人的主義
[00:10:43.600 --> 00:10:47.840]  甚至可以推翻大眾的一個看法
[00:10:47.840 --> 00:10:52.960]  當保羅和巴拿巴在加勒塔地區暴動之後
[00:10:52.960 --> 00:10:58.080]  隨著加勒塔地區這個多元文化種族的背景
[00:10:58.080 --> 00:11:04.320]  原本保羅和巴拿巴集中於向一些猶太人的社群
[00:11:04.320 --> 00:11:09.120]  去將福音去傳開這個情況的時候
[00:11:09.120 --> 00:11:13.280]  保羅其實巴拿巴他們已經預見到
[00:11:13.280 --> 00:11:17.200]  這班猶太人的社區會不斷受到一些
[00:11:17.200 --> 00:11:20.720]  非猶太人的因素的影響
[00:11:20.720 --> 00:11:22.720]  而開始發生變化
[00:11:22.720 --> 00:11:25.360]  於是乎會怎樣呢
[00:11:25.360 --> 00:11:27.360]  無論你是猶太人也好
[00:11:27.360 --> 00:11:29.920]  或是非猶太人的人也好
[00:11:29.920 --> 00:11:32.560]  只要他們說信了主之後
[00:11:32.560 --> 00:11:36.400]  就很自然地每個人各成一派
[00:11:36.400 --> 00:11:38.400]  甚至可能說
[00:11:38.400 --> 00:11:42.560]  塑造出他們自己的版本的基督教出來
[00:11:42.560 --> 00:11:46.960]  或者塑造出自己版本的福音
[00:11:46.960 --> 00:11:50.320]  甚至自己所相信的神出來
[00:11:50.320 --> 00:11:53.600]  隨著這些人有這種的思維
[00:11:53.600 --> 00:11:55.600]  於是乎他們會怎樣做呢
[00:11:55.600 --> 00:11:59.920]  他們會招聚一些自己能夠招聚的一些擁護者
[00:11:59.920 --> 00:12:03.760]  或者英文說的Fans或者Supporters
[00:12:03.760 --> 00:12:07.360]  他們就將自己在這個群體裏面
[00:12:07.360 --> 00:12:08.880]  自己封為他們的首領
[00:12:08.880 --> 00:12:13.520]  或者甚至自己封自己為一些教師
[00:12:13.520 --> 00:12:15.920]  或者是傳道人
[00:12:15.920 --> 00:12:18.240]  或者用說得好聽一點的
[00:12:18.240 --> 00:12:22.160]  就是他們甚至將自己稱之為仕途
[00:12:22.160 --> 00:12:26.320]  在這一連串的行動裏面
[00:12:26.320 --> 00:12:30.560]  這些人為了要去鞏固自己的影響
[00:12:30.560 --> 00:12:33.920]  或者自己在這個群體裏面的勢力
[00:12:33.920 --> 00:12:35.120]  於是乎怎樣呢
[00:12:35.120 --> 00:12:37.120]  他必須要做一件事
[00:12:37.120 --> 00:12:41.600]  就是要否定保羅先前來到加拉太裏面
[00:12:41.600 --> 00:12:44.880]  所傳過的那個福音
[00:12:44.880 --> 00:12:46.160]  然後怎樣呢
[00:12:46.160 --> 00:12:50.720]  藉此而顯露出自己與眾不同的地步
[00:12:50.720 --> 00:12:55.440]  所以這些人最喜歡用的常慣手段就是
[00:12:55.440 --> 00:13:00.480]  首先最好就否定了保羅這個仕途的身份
[00:13:00.480 --> 00:13:04.400]  只要保羅的身份再不是仕途的時候
[00:13:04.400 --> 00:13:08.400]  我就可以為我獨尊在我群體裏面
[00:13:08.400 --> 00:13:11.760]  自己做自己的小三寨王
[00:13:11.760 --> 00:13:13.520]  簡單一點來說
[00:13:13.520 --> 00:13:16.560]  這種的風氣不是今天才我們見到
[00:13:16.560 --> 00:13:20.560]  其實早在以前的加拉太地區
[00:13:20.560 --> 00:13:22.000]  已經是這樣發生
[00:13:22.000 --> 00:13:26.240]  因為當一個世界很多民族集在一起的時候
[00:13:26.240 --> 00:13:29.760]  各有各的戰術就很容易造成一個
[00:13:29.760 --> 00:13:33.360]  個人主義被抬頭高舉的狀態
[00:13:33.360 --> 00:13:35.040]  而如果這樣的時候
[00:13:35.040 --> 00:13:37.280]  大家就可以利用這樣的手段
[00:13:37.280 --> 00:13:39.680]  去獲得自己的利益
[00:13:39.680 --> 00:13:41.760]  那我們不如就看看究竟
[00:13:41.760 --> 00:13:46.000]  在這個加拉太教會或者加拉太地區裏面
[00:13:46.000 --> 00:13:48.640]  可以基本上會發生
[00:13:48.640 --> 00:13:51.840]  什麼類別的信徒會出現發生
[00:13:51.840 --> 00:13:56.320]  或者有什麼類別的基督教會衍生出來呢?
[00:13:56.320 --> 00:13:58.720]  如果我們仔細去看一下
[00:13:58.720 --> 00:14:03.280]  在保羅寫加拉太書的整卷書裡面的時候
[00:14:03.280 --> 00:14:06.880]  我們發覺其實保羅其實早就已經是
[00:14:06.880 --> 00:14:12.240]  勾畫了三大類別的基督教版本出來
[00:14:12.240 --> 00:14:16.160]  第一類的是猶太教化的基督教
[00:14:16.160 --> 00:14:18.000]  意思是什麼呢?
[00:14:18.000 --> 00:14:18.800]  沒錯!
[00:14:18.800 --> 00:14:20.480]  他們說自己是基督徒
[00:14:20.480 --> 00:14:22.080]  他們相信基督耶穌
[00:14:22.080 --> 00:14:28.000]  不過他們離不開原本猶太教的傳統
[00:14:28.000 --> 00:14:29.760]  於是乎怎樣呢?
[00:14:29.760 --> 00:14:32.480]  他們所有的習慣、所有的做法
[00:14:32.480 --> 00:14:38.080]  完全去嘗試將保羅所說的基督教
[00:14:38.080 --> 00:14:43.600]  融合在原本他們的猶太教的習俗裏面
[00:14:43.600 --> 00:14:45.200]  於是乎怎樣呢?
[00:14:45.200 --> 00:14:50.320]  他們繼續一邊去試自己好像猶太教信徒
[00:14:50.320 --> 00:14:54.160]  但同時間也說自己是一個基督徒
[00:14:54.160 --> 00:14:58.640]  在這種狀態之下的基督教發展
[00:14:58.640 --> 00:15:04.880]  就很容易造成了能夠接觸到人的一個方法
[00:15:04.880 --> 00:15:06.800]  因為在自己的文化
[00:15:06.800 --> 00:15:09.840]  在自己的文化當然是舒服一點
[00:15:09.840 --> 00:15:12.240]  去到大家都同聲同氣一點
[00:15:12.240 --> 00:15:13.920]  做法又沒有什麼分別
[00:15:13.920 --> 00:15:16.000]  多過耶穌出來而已
[00:15:16.000 --> 00:15:19.040]  耶穌就是可以信的那個
[00:15:19.040 --> 00:15:20.320]  那我就照樣信
[00:15:20.320 --> 00:15:23.520]  但是他做了很多在猶太教裏面
[00:15:23.520 --> 00:15:28.000]  其實在基督教裏面有衝突、有矛盾的事情
[00:15:28.000 --> 00:15:29.920]  這是其中一個類別
[00:15:29.920 --> 00:15:33.600]  我們日後可以再仔細去研究
[00:15:33.600 --> 00:15:39.120]  第二類的就變成一些是律法主義的基督教
[00:15:39.120 --> 00:15:41.360]  律法主義的基督教是什麼呢?
[00:15:41.360 --> 00:15:48.160]  其實和猶太教的基督教的類別有很大的類似
[00:15:48.160 --> 00:15:54.160]  但是因為他可能是一些非猶太族裔的信徒
[00:15:54.160 --> 00:15:56.320]  於是他們也不想
[00:15:56.320 --> 00:16:01.760]  也不覺得有需要要跟猶太教裏面的規條
[00:16:01.760 --> 00:16:05.200]  去到守他們的節日等等
[00:16:05.200 --> 00:16:08.560]  於是他們重新組合
[00:16:08.560 --> 00:16:10.800]  他認為不要緊的
[00:16:10.800 --> 00:16:13.040]  其實基督教其實等於什麼
[00:16:13.040 --> 00:16:15.600]  就是一些新的律例演章而已
[00:16:15.600 --> 00:16:18.560]  就好像猶太教原本他都說同一個神
[00:16:18.560 --> 00:16:20.560]  猶太教的神最出名是什麼?
[00:16:20.560 --> 00:16:21.520]  律法嘛
[00:16:21.520 --> 00:16:25.280]  於是守律法、守這個規矩
[00:16:25.280 --> 00:16:32.400]  就成為了這一批可能特別是非猶太族裔的信徒
[00:16:32.400 --> 00:16:34.880]  他們所主張的行為
[00:16:34.880 --> 00:16:37.040]  第三類
[00:16:37.600 --> 00:16:42.400]  在加拿大書也很明顯說了給我們知道的第三類信徒
[00:16:42.400 --> 00:16:46.000]  就是稱之為沒有規矩的基督教
[00:16:46.000 --> 00:16:48.400]  你聽到會說牧師是什麼來的
[00:16:48.400 --> 00:16:51.760]  其實這一類所謂沒有規矩的基督教
[00:16:51.760 --> 00:16:54.640]  你首先不要用負面想它
[00:16:54.640 --> 00:16:56.160]  其實是意思什麼呢?
[00:16:56.160 --> 00:16:59.920]  我們將不受任何的規矩所限
[00:16:59.920 --> 00:17:01.600]  我們的信仰
[00:17:01.600 --> 00:17:04.400]  信一位釋放我們的主耶穌基督
[00:17:04.400 --> 00:17:07.760]  所以所有規矩完全不需要守
[00:17:07.760 --> 00:17:09.280]  什麼都不需要守
[00:17:09.280 --> 00:17:11.600]  只要良心就可以了
[00:17:11.600 --> 00:17:16.080]  在這種基督教版本裡面
[00:17:16.080 --> 00:17:18.480]  就造成了一個局面
[00:17:18.480 --> 00:17:21.680]  就是各人喜歡自己重新定位
[00:17:21.680 --> 00:17:24.960]  喜歡定哪些是應做的、不應做的
[00:17:24.960 --> 00:17:26.720]  甚至應不應做都不要討論
[00:17:26.720 --> 00:17:28.400]  覺得的東西就可以了
[00:17:28.400 --> 00:17:30.000]  這個情況就好像今天
[00:17:30.000 --> 00:17:33.200]  今天很多的教會就是這樣
[00:17:33.200 --> 00:17:34.880]  我們有感動
[00:17:34.880 --> 00:17:37.200]  我覺得是怎麼做就怎麼做
[00:17:37.200 --> 00:17:39.360]  上帝就感動我了那一刻
[00:17:39.360 --> 00:17:43.440]  用這樣的說法所造成的基督教版本
[00:17:43.440 --> 00:17:50.480]  就是沒有原本在上帝整個的啟示裡面的需要
[00:17:50.480 --> 00:17:52.000]  完全可以不需要
[00:17:52.000 --> 00:17:53.840]  上帝之前說什麼不需要
[00:17:53.840 --> 00:17:55.200]  扔掉它就行了
[00:17:55.200 --> 00:17:57.360]  什麼舊約聖經什麼都不需要
[00:17:57.360 --> 00:17:58.720]  最重要那一刻
[00:17:58.720 --> 00:18:00.320]  我們喜歡怎麼樣就怎麼樣
[00:18:00.320 --> 00:18:03.040]  我們覺得怎麼樣就怎麼樣
[00:18:03.040 --> 00:18:06.880]  這種就是最要命的一個版本
[00:18:06.880 --> 00:18:08.320]  因為又沒有規矩
[00:18:08.320 --> 00:18:10.480]  規矩是重新自定
[00:18:10.480 --> 00:18:12.800]  定到的時候喜歡怎麼定就怎麼定
[00:18:12.800 --> 00:18:16.640]  所以當我們去看加拿大書的時候
[00:18:16.640 --> 00:18:18.720]  我們同時會發現到
[00:18:18.720 --> 00:18:21.280]  加拿大書就要處理這三個問題
[00:18:21.280 --> 00:18:25.760]  其實對應我們之前所說的這三類的基督教版本
[00:18:25.760 --> 00:18:26.720]  第一的
[00:18:26.720 --> 00:18:30.640]  保羅先說的就是福音的真確性
[00:18:30.640 --> 00:18:34.480]  在整卷的加拿大書裡面有很多的篇章
[00:18:34.480 --> 00:18:37.360]  散佈在整個書卷裡面
[00:18:37.360 --> 00:18:39.680]  去告訴我們福音的真確性
[00:18:39.680 --> 00:18:41.760]  甚至重新定清楚
[00:18:41.760 --> 00:18:45.200]  怎麼去界定一個真確的福音
[00:18:45.200 --> 00:18:46.480]  或者神的道理
[00:18:46.480 --> 00:18:50.000]  第二個要處理的題目就是福音
[00:18:50.000 --> 00:18:54.880]  和舊約的律法和約這個關係
[00:18:54.880 --> 00:18:57.280]  在這個加拿大書裡面
[00:18:57.280 --> 00:19:00.560]  特別是第三章第四章裡面就很強調
[00:19:00.640 --> 00:19:03.760]  去重新看回這個福音
[00:19:03.760 --> 00:19:06.320]  由耶穌基督所成立的福音
[00:19:06.320 --> 00:19:12.400]  和舊約裡面的律法和約的關係是怎麼定的
[00:19:12.400 --> 00:19:14.640]  兩者之間的關係是怎麼樣的
[00:19:14.640 --> 00:19:20.000]  所以保羅嘗試將舊約的神和新約的耶穌基督
[00:19:20.000 --> 00:19:23.360]  兩者所說的共通點重新拉在一起
[00:19:23.360 --> 00:19:25.040]  第三
[00:19:25.040 --> 00:19:29.040]  加拿大書裡面第三個重要的討論的題目
[00:19:29.040 --> 00:19:33.040]  就是剛才我們所說的基督徒的自由的問題
[00:19:33.040 --> 00:19:35.440]  或者我們可以這麼說
[00:19:35.440 --> 00:19:38.560]  基督徒他們應有的自由
[00:19:38.560 --> 00:19:40.000]  什麼叫自由呢
[00:19:40.000 --> 00:19:43.920]  What is freedom in terms of Christian
[00:19:43.920 --> 00:19:46.560]  這個是一個很重要的題目
[00:19:46.560 --> 00:19:47.520]  因為為什麼呢
[00:19:47.520 --> 00:19:49.920]  如果不是的話就變成剛才我們所說的
[00:19:49.920 --> 00:19:53.200]  無規無矩的基督教的版本
[00:19:53.200 --> 00:19:55.840]  你喜歡怎麼定就怎麼定
[00:19:55.840 --> 00:19:57.920]  因為我們有自由
[00:19:57.920 --> 00:20:00.160]  甚至我最喜歡說我們有自由意志
[00:20:00.160 --> 00:20:02.080]  我們有感動就行了
[00:20:02.080 --> 00:20:03.040]  弟兄姊妹
[00:20:03.040 --> 00:20:07.520]  這個也都是導致在加拿大書裡面
[00:20:07.520 --> 00:20:10.720]  很刻意保羅要去處理這個問題
[00:20:10.720 --> 00:20:12.400]  三個主要的問題
[00:20:12.400 --> 00:20:13.840]  福音的真確性
[00:20:13.840 --> 00:20:18.320]  第二福音和舊約律法和約的關係
[00:20:18.320 --> 00:20:22.240]  第三基督徒自由是什麼呢
[00:20:22.240 --> 00:20:26.400]  保羅為了要去對應
[00:20:26.400 --> 00:20:29.360]  在加拿大這個地區裡面
[00:20:29.360 --> 00:20:32.800]  隨著教會不斷發展的時候
[00:20:32.800 --> 00:20:37.840]  有不同的人參與了猶太教的信徒
[00:20:37.840 --> 00:20:39.680]  然後他們接觸了基督
[00:20:39.680 --> 00:20:41.840]  然後就成為基督徒之後
[00:20:41.840 --> 00:20:44.320]  他們後來沒有好好被餵養
[00:20:44.320 --> 00:20:48.160]  或者沒有好好教導的時候
[00:20:48.160 --> 00:20:49.920]  開始開始變質
[00:20:49.920 --> 00:20:55.520]  保羅就發現到在加拿大教會裡面
[00:20:55.520 --> 00:20:58.160]  發現了一大堆的
[00:20:58.160 --> 00:21:01.360]  當時新興異類的基督教
[00:21:01.360 --> 00:21:04.480]  所興起的教會領袖
[00:21:04.480 --> 00:21:09.280]  或者用一個比較神學上比較常用的用詞
[00:21:09.280 --> 00:21:14.960]  我們就籠統地稱他們為異教的仕徒
[00:21:14.960 --> 00:21:19.360]  或者說得更激烈一些叫做false teachers
[00:21:19.360 --> 00:21:21.120]  我就不想去到這麼盡
[00:21:21.120 --> 00:21:22.960]  所以我就想說的就是一些
[00:21:22.960 --> 00:21:27.200]  叫做emerging crooked teachers in the gospel
[00:21:27.200 --> 00:21:31.440]  這些人他們怎樣攻擊保羅呢
[00:21:31.440 --> 00:21:35.680]  保羅怎樣去面對處理他們所帶來的攻擊
[00:21:35.680 --> 00:21:41.840]  尤其是他們去否定保羅那個的仕徒的身份
[00:21:41.840 --> 00:21:44.480]  保羅要怎樣面對他們呢
[00:21:44.480 --> 00:21:50.320]  保羅是不是要和他們進行一大場的激烈的討論
[00:21:50.320 --> 00:21:55.280]  甚至互相去指責否定對方的仕徒身份
[00:21:55.280 --> 00:21:58.640]  去進行希望搶羊的這些活動
[00:21:58.640 --> 00:22:00.080]  或者用英文說
[00:22:00.080 --> 00:22:03.040]  He said, she said argument
[00:22:03.040 --> 00:22:04.720]  或者confrontation
[00:22:04.720 --> 00:22:07.120]  保羅是不是要做這樣的事情呢
[00:22:07.120 --> 00:22:11.760]  在加拿大書裡面我們看到他不是這樣
[00:22:11.760 --> 00:22:16.400]  因為以保羅他的學養
[00:22:16.400 --> 00:22:21.120]  他沒有這個時候或者沒有這個心情
[00:22:21.120 --> 00:22:24.400]  去參與一些沒有意義的討論
[00:22:24.400 --> 00:22:28.160]  因為你和別人討論你都是想那個人明白一些東西
[00:22:28.160 --> 00:22:30.240]  如果你只是和他口舌之爭
[00:22:30.240 --> 00:22:31.600]  他講一些我說一些
