
[00:00:00.000 --> 00:00:03.760]  我現在就在香港的大學 香港的大學
[00:04:29.760 --> 00:04:31.760]  男校就是唯一的聖女師
[00:04:31.760 --> 00:04:33.760]  如果你是聖女師讀的書應該認識我
[00:04:33.760 --> 00:04:35.760]  我1980年
[00:04:35.760 --> 00:04:37.760]  教到1996年
[00:04:37.760 --> 00:04:39.760]  這個男生後來呢
[00:04:39.760 --> 00:04:41.760]  跟我說 他說
[00:04:41.760 --> 00:04:43.760]  我不想再唱歌了
[00:04:43.760 --> 00:04:45.760]  我說為什麼 唱得那麼好
[00:04:45.760 --> 00:04:47.760]  他說 我想做你的位置
[00:04:47.760 --> 00:04:49.760]  我說 歡迎
[00:04:49.760 --> 00:04:51.760]  他說 但是沒有人請我呢
[00:04:51.760 --> 00:04:53.760]  就是一句這樣的說話
[00:04:53.760 --> 00:04:55.760]  他就去了
[00:04:55.760 --> 00:04:57.760]  讀文憑
[00:04:57.760 --> 00:04:59.760]  後來讀大學
[00:04:59.760 --> 00:05:01.760]  後來再在美國讀研究院
[00:05:01.760 --> 00:05:03.760]  成為了香港一個心理輔導的大師
[00:05:03.760 --> 00:05:05.760]  他的辦公室在銅鑼灣
[00:05:05.760 --> 00:05:07.760]  有時候都在雙福做演講
[00:05:07.760 --> 00:05:09.760]  這個是
[00:05:09.760 --> 00:05:11.760]  我們的好朋友
[00:05:11.760 --> 00:05:13.760]  一個很有耐性的男人
[00:05:13.760 --> 00:05:15.760]  很有耐性
[00:05:15.760 --> 00:05:17.760]  最後一個呢
[00:05:17.760 --> 00:05:19.760]  也是我以前的學生
[00:05:19.760 --> 00:05:21.760]  哇 他的愛心很大
[00:05:21.760 --> 00:05:23.760]  他有四個碩士學位
[00:05:23.760 --> 00:05:25.760]  四個
[00:05:25.760 --> 00:05:27.760]  他在香港最大的電腦公司裡面
[00:05:27.760 --> 00:05:29.760]  做訓練
[00:05:29.760 --> 00:05:31.760]  但是竟然
[00:05:31.760 --> 00:05:33.760]  他放下了一切
[00:05:33.760 --> 00:05:35.760]  他今天在一間輔導學院那裡
[00:05:35.760 --> 00:05:37.760]  搬義務
[00:05:37.760 --> 00:05:39.760]  搬義務
[00:05:39.760 --> 00:05:41.760]  幫小朋友和家庭
[00:05:41.760 --> 00:05:43.760]  做輔導
[00:05:43.760 --> 00:05:45.760]  離開商界
[00:05:45.760 --> 00:05:47.760]  一個很難得的朋友
[00:05:47.760 --> 00:05:49.760]  我每一次見到他
[00:05:49.760 --> 00:05:51.760]  那時候我太太癌症的時候
[00:05:51.760 --> 00:05:53.760]  他每個星期打電話來問候
[00:05:53.760 --> 00:05:55.760]  我沒見過男人這麼細心
[00:05:55.760 --> 00:05:57.760]  但是這個的確是一個很難得的朋友
[00:05:57.760 --> 00:05:59.760]  這幾個朋友
[00:05:59.760 --> 00:06:01.760]  每逢年初三
[00:06:01.760 --> 00:06:03.760]  人家赤口不拜年
[00:06:03.760 --> 00:06:05.760]  我年初三就拜年
[00:06:05.760 --> 00:06:07.760]  去我太太的墳墓
[00:06:07.760 --> 00:06:09.760]  一起吃午餐
[00:06:09.760 --> 00:06:11.760]  是我很好的朋友
[00:06:11.760 --> 00:06:13.760]  為什麼說這五個呢
[00:06:13.760 --> 00:06:15.760]  Sigelman就說
[00:06:15.760 --> 00:06:17.760]  人 什麼價值觀呢
[00:06:17.760 --> 00:06:19.760]  就是將你最好的五個朋友的特徵
[00:06:19.760 --> 00:06:21.760]  特徵
[00:06:21.760 --> 00:06:23.760]  加起來
[00:06:23.760 --> 00:06:25.760]  是什麼相似點
[00:06:25.760 --> 00:06:27.760]  那個就是你
[00:06:27.760 --> 00:06:29.760]  如果你不相信 你回去拿張紙
[00:06:29.760 --> 00:06:31.760]  寫下你生平
[00:06:31.760 --> 00:06:33.760]  最好的五個朋友的特徵
[00:06:33.760 --> 00:06:35.760]  你欣賞他的東西
[00:06:35.760 --> 00:06:37.760]  你寫下
[00:06:37.760 --> 00:06:39.760]  然後發現裡面有些近似
[00:06:39.760 --> 00:06:41.760]  加起來可以變成一個類別
[00:06:41.760 --> 00:06:43.760]  最後那個
[00:06:43.760 --> 00:06:45.760]  竟然間就是你自己來的
[00:06:45.760 --> 00:06:47.760]  所以認識朋友是很公道的東西
[00:06:47.760 --> 00:06:49.760]  不是太好的人
[00:06:49.760 --> 00:06:51.760]  認識不是太好的朋友
[00:06:51.760 --> 00:06:53.760]  看學校就知道了
[00:06:53.760 --> 00:06:55.760]  那些勤力讀書的人
[00:06:55.760 --> 00:06:57.760]  勤力坐在一起
[00:06:57.760 --> 00:06:59.760]  那些不做功課的
[00:06:59.760 --> 00:07:01.760]  不會跟勤力做到朋友
[00:07:01.760 --> 00:07:03.760]  談不來的
[00:07:03.760 --> 00:07:05.760]  那堆歸那堆
[00:07:05.760 --> 00:07:07.760]  慢慢互相接納
[00:07:07.760 --> 00:07:09.760]  壞的人覺得大家很壞
[00:07:09.760 --> 00:07:11.760]  很合得來 很開心
[00:07:11.760 --> 00:07:13.760]  又不會有自卑感
[00:07:13.760 --> 00:07:15.760]  大家考尾幾 沒問題
[00:07:15.760 --> 00:07:17.760]  所以你會想想
[00:07:17.760 --> 00:07:19.760]  其實怎樣認識朋友
[00:07:19.760 --> 00:07:21.760]  都是很值得學的學問
[00:07:21.760 --> 00:07:23.760]  不過今天我就不是說這些
[00:07:23.760 --> 00:07:25.760]  我講一下有沒有絕對標準
[00:07:25.760 --> 00:07:27.760]  我真的試過看
[00:07:27.760 --> 00:07:29.760]  研究
[00:07:29.760 --> 00:07:31.760]  正經的研究
[00:07:31.760 --> 00:07:33.760]  比較絕對一點
[00:07:33.760 --> 00:07:35.760]  如果看心理輔導
[00:07:35.760 --> 00:07:37.760]  其實不謀而合很多東西
[00:07:37.760 --> 00:07:39.760]  看人
[00:07:39.760 --> 00:07:41.760]  最好看《針研十七章》
[00:07:41.760 --> 00:07:43.760]  看朋友
[00:07:43.760 --> 00:07:45.760]  有五個行動
[00:07:45.760 --> 00:07:47.760]  都是沒辦法有朋友的
[00:07:47.760 --> 00:07:49.760]  你試一下數一下
[00:07:49.760 --> 00:07:51.760]  如果你說我最近寂寞了三十年
[00:07:51.760 --> 00:07:53.760]  可能你中了這五樣東西
[00:07:53.760 --> 00:07:55.760]  如果你說
[00:07:55.760 --> 00:07:57.760]  你很多朋友不知為何
[00:07:57.760 --> 00:07:59.760]  在這裡浪費命
[00:07:59.760 --> 00:08:01.760]  我恭喜你 可能你這五個沒有這個問題
[00:08:01.760 --> 00:08:03.760]  所以你這麼多朋友
[00:08:03.760 --> 00:08:05.760]  我逐樣講
[00:08:05.760 --> 00:08:07.760]  《十七章》第五節
[00:08:07.760 --> 00:08:09.760]  第五節
[00:08:09.760 --> 00:08:11.760]  他講一種人
[00:08:11.760 --> 00:08:13.760]  很困難有朋友
[00:08:13.760 --> 00:08:15.760]  沒人喜歡他 就是他笑人窮
[00:08:15.760 --> 00:08:17.760]  笑人窮
[00:08:17.760 --> 00:08:19.760]  如果你說
[00:08:19.760 --> 00:08:21.760]  我剛剛就窒了同事
[00:08:21.760 --> 00:08:23.760]  我又有飯盒
[00:08:23.760 --> 00:08:25.760]  你又沒有
[00:08:25.760 --> 00:08:27.760]  可能在笑某些東西
[00:08:27.760 --> 00:08:29.760]  但笑人窮你要小心
[00:08:29.760 --> 00:08:31.760]  每個窮的人
[00:08:31.760 --> 00:08:33.760]  都有一個故事
[00:08:33.760 --> 00:08:35.760]  都有一個故事
[00:08:35.760 --> 00:08:37.760]  我講三個我認識的人
[00:08:37.760 --> 00:08:39.760]  我的工作比較多叫窮的人
[00:08:39.760 --> 00:08:41.760]  因為我做研究很多
[00:08:41.760 --> 00:08:43.760]  窮到怎樣呢
[00:08:43.760 --> 00:08:45.760]  沒錢
[00:08:45.760 --> 00:08:47.760]  下個月交租
[00:08:47.760 --> 00:08:49.760]  沒家人
[00:08:49.760 --> 00:08:53.760]  肯幫他脫離關係
[00:08:53.760 --> 00:08:55.760]  甚至到今晚
[00:08:55.760 --> 00:08:57.760]  有沒有飯吃都不知道
[00:08:57.760 --> 00:08:59.760]  你可不相信
[00:08:59.760 --> 00:09:01.760]  香港有綜合援助金
[00:09:01.760 --> 00:09:03.760]  剛剛我就講到這個問題
[00:09:03.760 --> 00:09:05.760]  這些人是不拿的
[00:09:05.760 --> 00:09:07.760]  不拿的
[00:09:07.760 --> 00:09:09.760]  為甚麼呢 有原因
[00:09:09.760 --> 00:09:11.760]  我舉個例子
[00:09:11.760 --> 00:09:13.760]  我認識一個精神分裂
[00:09:13.760 --> 00:09:15.760]  講明精神分裂不等於
[00:09:15.760 --> 00:09:17.760]  痴線的
[00:09:17.760 --> 00:09:19.760]  他做翻譯的
[00:09:19.760 --> 00:09:21.760]  中文書譯英文英文中文
[00:09:21.760 --> 00:09:23.760]  中學老師
[00:09:23.760 --> 00:09:25.760]  自從有精神分裂之後
[00:09:25.760 --> 00:09:27.760]  他就
[00:09:27.760 --> 00:09:29.760]  上班有時講話
[00:09:29.760 --> 00:09:31.760]  有時組織弱了
[00:09:31.760 --> 00:09:33.760]  老闆不要他
[00:09:33.760 --> 00:09:35.760]  後來做了我一個幫助的對象
[00:09:35.760 --> 00:09:37.760]  他沒有拿公務援助
[00:09:37.760 --> 00:09:39.760]  所以他時
[00:09:39.760 --> 00:09:41.760]  都靠吃飯
[00:09:41.760 --> 00:09:43.760]  所以他參加不到
[00:09:43.760 --> 00:09:45.760]  這個五間福音聚會
[00:09:45.760 --> 00:09:47.760]  沒錢買飯盒他沒有
[00:09:47.760 --> 00:09:49.760]  我去找他的時候
[00:09:49.760 --> 00:09:51.760]  你猜他跟我聊天
[00:09:51.760 --> 00:09:53.760]  用甚麼 用英文
[00:09:53.760 --> 00:09:55.760]  嘩 用英文聊天
[00:09:55.760 --> 00:09:57.760]  這麼窮 有的
[00:09:57.760 --> 00:09:59.760]  因為他精神分裂
[00:09:59.760 --> 00:10:01.760]  所以人家說
[00:10:01.760 --> 00:10:03.760]  你應該做事
[00:10:03.760 --> 00:10:05.760]  他拿不起力氣 起身
[00:10:05.760 --> 00:10:07.760]  也拿不起那種鬥志
[00:10:07.760 --> 00:10:09.760]  他試過找工作
[00:10:09.760 --> 00:10:11.760]  但塗了白花油
[00:10:11.760 --> 00:10:13.760]  都是心跳都很緊要
[00:10:13.760 --> 00:10:15.760]  所以最後回家
[00:10:15.760 --> 00:10:17.760]  這個人不知不覺
[00:10:17.760 --> 00:10:19.760]  他住了廿多年
[00:10:19.760 --> 00:10:21.760]  嘩 廿多年 不容易
[00:10:21.760 --> 00:10:23.760]  廿多年
[00:10:23.760 --> 00:10:25.760]  你說他住在哪裏
[00:10:25.760 --> 00:10:27.760]  他是黑市
[00:10:27.760 --> 00:10:29.760]  住在公屋裏
[00:10:29.760 --> 00:10:31.760]  另一個精神病在家裏
[00:10:31.760 --> 00:10:33.760]  他沒有床位
[00:10:33.760 --> 00:10:35.760]  他沒有床位
[00:10:35.760 --> 00:10:37.760]  另一個更厲害
[00:10:37.760 --> 00:10:39.760]  論有錢
[00:10:39.760 --> 00:10:41.760]  我們這麼多人加起來可能等於他
[00:10:41.760 --> 00:10:43.760]  他在四十年前
[00:10:43.760 --> 00:10:45.760]  一幅畫一萬元
[00:10:45.760 --> 00:10:47.760]  四十年前
[00:10:47.760 --> 00:10:49.760]  四十年前
[00:10:49.760 --> 00:10:51.760]  四十年前的樓價是十萬元
[00:10:51.760 --> 00:10:53.760]  現在已經一幢了
[00:10:53.760 --> 00:10:55.760]  他幫一些國科公司畫
[00:10:55.760 --> 00:10:57.760]  很漂亮
[00:10:57.760 --> 00:10:59.760]  花鳥叢林很漂亮 書法很漂亮
[00:10:59.760 --> 00:11:01.760]  不過又可惜精神分裂
[00:11:01.760 --> 00:11:03.760]  後來呢
[00:11:03.760 --> 00:11:05.760]  發病
[00:11:05.760 --> 00:11:07.760]  人家不要那些畫
[00:11:07.760 --> 00:11:09.760]  說他甚麼呢
[00:11:09.760 --> 00:11:12.760]  說他做不到老闆那種心水
[00:11:12.760 --> 00:11:14.760]  因為他太過我行我素
[00:11:14.760 --> 00:11:16.760]  他明明那裏要這樣畫
[00:11:16.760 --> 00:11:18.760]  他不肯
[00:11:18.760 --> 00:11:20.760]  最後很窮
[00:11:20.760 --> 00:11:22.760]  他不肯拿工作換座 他不肯
[00:11:22.760 --> 00:11:24.760]  你知道藝術家很講骨氣
[00:11:24.760 --> 00:11:26.760]  我怎樣認識他呢
[00:11:26.760 --> 00:11:28.760]  我在另一個病人家裏見到他
[00:11:28.760 --> 00:11:30.760]  吃甚麼呢
[00:11:30.760 --> 00:11:32.760]  吃竹筍
[00:11:32.760 --> 00:11:34.760]  喝竹筍
[00:11:34.760 --> 00:11:36.760]  要一碗竹筍
[00:11:36.760 --> 00:11:38.760]  我太太和我一起探他
[00:11:38.760 --> 00:11:40.760]  我太太說
[00:11:40.760 --> 00:11:42.760]  不如這樣 你教我畫
[00:11:42.760 --> 00:11:44.760]  寫一張毛筆紙
[00:11:44.760 --> 00:11:46.760]  50元一堂
[00:11:46.760 --> 00:11:50.760]  我太太就做了他唯一的學生
[00:11:50.760 --> 00:11:52.760]  我們叫他賣一些國畫給我們
[00:11:52.760 --> 00:11:54.760]  我太太賣了兩桶
[00:11:54.760 --> 00:11:56.760]  我太太死了之後
[00:11:56.760 --> 00:11:58.760]  我全都扔了
[00:11:58.760 --> 00:12:00.760]  國畫做了之後
[00:12:00.760 --> 00:12:02.760]  我太太幫他補了
[00:12:02.760 --> 00:12:04.760]  然後去教會叫基督徒
[00:12:04.760 --> 00:12:06.760]  想用做愛心 50元一幅補了的國畫
[00:12:06.760 --> 00:12:08.760]  有個精神科醫生
[00:12:08.760 --> 00:12:10.760]  拿了他的一幅畫
[00:12:10.760 --> 00:12:12.760]  放在診所裏
[00:12:12.760 --> 00:12:14.760]  但可惜不是很多人買
[00:12:14.760 --> 00:12:16.760]  因為家裏沒有那麼大
[00:12:16.760 --> 00:12:18.760]  可以放那麼大的畫
[00:12:18.760 --> 00:12:20.760]  所以
[00:12:20.760 --> 00:12:22.760]  我唯有說我買
[00:12:22.760 --> 00:12:24.760]  其實我都找不到路數買出去
[00:12:24.760 --> 00:12:26.760]  幫了他十幾年
[00:12:26.760 --> 00:12:28.760]  今天他還在生
[00:12:28.760 --> 00:12:30.760]  還在
[00:12:30.760 --> 00:12:32.760]  所以你不可以笑他們
[00:12:32.760 --> 00:12:34.760]  因為他的故事一點都不羞恥
[00:12:34.760 --> 00:12:36.760]  這個不是他的罪過
[00:12:36.760 --> 00:12:38.760]  他有這個病
[00:12:38.760 --> 00:12:40.760]  他本來可以
[00:12:40.760 --> 00:12:42.760]  教英文或者畫畫
[00:12:42.760 --> 00:12:44.760]  所以聖經說
[00:12:44.760 --> 00:12:46.760]  笑窮的人
[00:12:46.760 --> 00:12:48.760]  是你輕視了上帝
[00:12:48.760 --> 00:12:50.760]  你不可以笑窮的人
[00:12:50.760 --> 00:12:52.760]  有個經常和我一起的
[00:12:52.760 --> 00:12:54.760]  女士 七十幾歲
[00:12:54.760 --> 00:12:56.760]  我在特殊學校
[00:12:56.760 --> 00:12:58.760]  教她的兒子
[00:12:58.760 --> 00:13:00.760]  她告訴我
[00:13:00.760 --> 00:13:02.760]  余先生 人家生弱智的
[00:13:02.760 --> 00:13:04.760]  可憐
[00:13:04.760 --> 00:13:06.760]  我都不知道算不算可憐
[00:13:06.760 --> 00:13:08.760]  因為幾十年前
[00:13:08.760 --> 00:13:10.760]  她沒有小孩
[00:13:10.760 --> 00:13:12.760]  她在福利署得到一個嬰兒
[00:13:12.760 --> 00:13:14.760]  誰知道這個嬰兒長大之後
[00:13:14.760 --> 00:13:16.760]  然後弱智的
[00:13:16.760 --> 00:13:18.760]  就是這樣養大到今天
[00:13:18.760 --> 00:13:20.760]  這個女士很好
[00:13:20.760 --> 00:13:22.760]  我說你很偉大 那個不是你生的
[00:13:22.760 --> 00:13:24.760]  你還照顧到今天
[00:13:24.760 --> 00:13:26.760]  但因為這個緣故
[00:13:26.760 --> 00:13:28.760]  這個太太的老公癌症
[00:13:28.760 --> 00:13:30.760]  這麼多年來 花光了錢
[00:13:30.760 --> 00:13:32.760]  所以她吃了公共援助
[00:13:32.760 --> 00:13:34.760]  所以你不可以笑她
[00:13:34.760 --> 00:13:36.760]  她比我們還要偉大
[00:13:36.760 --> 00:13:38.760]  你不可以笑她
[00:13:38.760 --> 00:13:40.760]  她偉大到怎樣呢
[00:13:40.760 --> 00:13:42.760]  每個星期煲湯給我喝
[00:13:42.760 --> 00:13:44.760]  煲湯給我喝
[00:13:44.760 --> 00:13:46.760]  煲了多久呢
[00:13:46.760 --> 00:13:48.760]  1988年
[00:13:48.760 --> 00:13:50.760]  煲到去年
[00:13:50.760 --> 00:13:52.760]  煲了二十多年
[00:13:52.760 --> 00:13:54.760]  二十多年
[00:13:54.760 --> 00:13:56.760]  在長沙拿來銅鑼灣給我
[00:13:56.760 --> 00:13:58.760]  我不好意思
[00:13:58.760 --> 00:14:00.760]  我過來喝吧
[00:14:00.760 --> 00:14:02.760]  她說不好的 你忙嘛
[00:14:02.760 --> 00:14:04.760]  你到時送到哪裏
[00:14:04.760 --> 00:14:06.760]  每個星期四下午
[00:14:06.760 --> 00:14:08.760]  我們等她的湯
[00:14:08.760 --> 00:14:10.760]  兩點鐘 三點五見人
[00:14:10.760 --> 00:14:12.760]  因為有時塞車
[00:14:12.760 --> 00:14:14.760]  我經常告訴她不用了
[00:14:14.760 --> 00:14:16.760]  所以現在我改了
[00:14:16.760 --> 00:14:18.760]  長沙灣晚上喝她的湯
[00:14:18.760 --> 00:14:20.760]  她在這裏煲給我
[00:14:20.760 --> 00:14:22.760]  但我說一人一部
[00:14:22.760 --> 00:14:24.760]  你中午拿來我就行了
[00:14:24.760 --> 00:14:26.760]  我上午工作 最多在家裏等你
[00:14:26.760 --> 00:14:28.760]  下午我再工作
[00:14:28.760 --> 00:14:30.760]  但她下午才來
[00:14:30.760 --> 00:14:32.760]  十多年都是這樣
[00:14:32.760 --> 00:14:34.760]  這時我心想 真是可憐
[00:14:34.760 --> 00:14:36.760]  我可憐
[00:14:36.760 --> 00:14:38.760]  因為我要等門
[00:14:38.760 --> 00:14:40.760]  等湯
[00:14:40.760 --> 00:14:42.760]  但她又那麼好 有什麼理由說人家
[00:14:42.760 --> 00:14:44.760]  我都說不出
[00:14:44.760 --> 00:14:46.760]  有一天我抵不住
[00:14:46.760 --> 00:14:48.760]  其實你早點行不行
[00:14:48.760 --> 00:14:50.760]  最多我請的士
[00:14:50.760 --> 00:14:52.760]  包的士你過來
[00:14:52.760 --> 00:14:54.760]  她說袁先生 你包的車過來沒用
[00:14:54.760 --> 00:14:56.760]  我怎會沒用
[00:14:56.760 --> 00:14:58.760]  我說出錢吧 的士
[00:14:58.760 --> 00:15:00.760]  原來真相
[00:15:00.760 --> 00:15:02.760]  就是
[00:15:02.760 --> 00:15:04.760]  我十一點煲了
[00:15:04.760 --> 00:15:06.760]  先給她喝一碗 看她有沒有肚子餓
[00:15:06.760 --> 00:15:08.760]  試過沒有
