
[00:00:00.000 --> 00:00:07.680]  整個三藩市有85萬人口
[00:02:43.640 --> 00:02:46.200]  要麼很年青,要麼很年長
[00:02:46.200 --> 00:02:47.760]  但是
[00:02:47.760 --> 00:02:51.360]  你會發覺外面的和場那麼多
[00:02:51.360 --> 00:02:56.960]  但你看不看到我們中唐大多數都是年紀大一點
[00:02:56.960 --> 00:02:59.000]  是越來越少人
[00:02:59.000 --> 00:03:02.080]  你看不看到
[00:03:02.080 --> 00:03:06.200]  即是如果我們還不是去傳福音
[00:03:06.200 --> 00:03:08.440]  還不是向我們的社區
[00:03:08.440 --> 00:03:10.960]  還有成千上萬的金明人士
[00:03:10.960 --> 00:03:12.960]  未曾聽過福音帶進來
[00:03:12.960 --> 00:03:16.840]  我們的中唐就越來越少人
[00:03:16.840 --> 00:03:19.200]  只是單單在過去六個月
[00:03:19.200 --> 00:03:22.520]  我們中唐已經少了三十多人聚會
[00:03:22.520 --> 00:03:25.640]  我們會問這些人去了哪裡
[00:03:25.640 --> 00:03:29.760]  我相信大多數是年紀大,身體不好
[00:03:29.760 --> 00:03:32.160]  或者其他有種種原因
[00:03:32.160 --> 00:03:34.160]  即是今天目前來說
[00:03:34.160 --> 00:03:36.920]  如果我們,你看前面有多少空位
[00:03:36.920 --> 00:03:38.920]  不知為何前面只有空位
[00:03:38.920 --> 00:03:40.920]  除了負責之外
[00:03:40.920 --> 00:03:43.920]  如果我們還不是去傳福音
[00:03:43.920 --> 00:03:45.920]  我想我們禮拜唐
[00:03:45.920 --> 00:03:47.920]  就變得空空如也
[00:03:47.920 --> 00:03:53.440]  所以今天我想和大家講講這個傳道書十二章的問題
[00:03:53.440 --> 00:03:55.440]  不只是給大家聽
[00:03:55.440 --> 00:03:57.440]  是有些事情做
[00:03:57.440 --> 00:03:59.440]  那你做些什麼?
[00:03:59.440 --> 00:04:01.440]  我請到Clara和我們分享一下
[00:04:01.440 --> 00:04:03.440]  她做了些什麼呢?
[00:04:03.440 --> 00:04:05.440]  在一些老人家的工作裏
[00:04:05.440 --> 00:04:07.440]  她有什麼看法?
[00:04:07.440 --> 00:04:11.440]  還有什麼感受?Clara和我們分享一下
[00:04:11.440 --> 00:04:16.240]  當初蘇牧師昨晚前一天打電話來的時候
[00:04:16.240 --> 00:04:21.440]  她說你做查經班有什麼異象?
[00:04:21.440 --> 00:04:24.440]  我說什麼異象?
[00:04:24.440 --> 00:04:28.240]  其實我開始這個星期五查經班的時候
[00:04:28.240 --> 00:04:31.240]  是沒有異象,也沒有裝備
[00:04:31.240 --> 00:04:33.240]  只是一頭牛
[00:04:33.240 --> 00:04:38.240]  好像是文牧師問我
[00:04:38.240 --> 00:04:46.240]  裘新蘭想開一個查經班在她的新的大廈裏
[00:04:46.240 --> 00:04:48.240]  那個大廈在維民街
[00:04:48.240 --> 00:04:52.240]  新的樂城,一年多的時候
[00:04:52.240 --> 00:04:56.240]  我就說,現在沒有人做
[00:04:56.240 --> 00:04:58.240]  所以你住得最近了
[00:04:58.240 --> 00:05:00.240]  就叫我去做
[00:05:00.240 --> 00:05:02.240]  我不知道為什麼
[00:05:02.240 --> 00:05:04.240]  我又沒有想,沒有怎樣想
[00:05:04.240 --> 00:05:06.240]  我就去做了
[00:05:06.240 --> 00:05:08.240]  那初時都很害怕
[00:05:08.240 --> 00:05:10.240]  她做又沒有什麼
[00:05:10.240 --> 00:05:12.240]  又不知道去到做什麼
[00:05:12.240 --> 00:05:15.240]  又不知道去到想怎樣
[00:05:15.240 --> 00:05:17.240]  所以就很奇妙
[00:05:17.240 --> 00:05:23.240]  她知道我完全不知道怎樣開始
[00:05:23.240 --> 00:05:28.240]  她就為我預備一個非常非常好的夥伴
[00:05:28.240 --> 00:05:31.240]  裘新蘭姐妹
[00:05:31.240 --> 00:05:34.240]  她真的很熱誠
[00:05:34.240 --> 00:05:38.240]  來做很多的工作
[00:05:38.240 --> 00:05:44.240]  她做了很多關懷、聯絡、討告
[00:05:44.240 --> 00:05:49.240]  這些是她在背後做的工作
[00:05:49.240 --> 00:05:54.240]  我只是做很微小的事去分享查經
[00:05:54.240 --> 00:05:58.240]  其實我也不知道怎樣去帶
[00:05:58.240 --> 00:06:02.240]  也不知道怎樣唱什麼歌
[00:06:02.240 --> 00:06:07.240]  最初的時候就隨便選幾首,印一些字
[00:06:07.240 --> 00:06:14.240]  然後,查經就是我在朱亞學
[00:06:14.240 --> 00:06:19.240]  或者我在蘇木斯的星期二查經班所學的
[00:06:19.240 --> 00:06:25.240]  我就用我的所學去做這個事工
[00:06:25.240 --> 00:06:28.240]  所以意象初初是沒有
[00:06:28.240 --> 00:06:31.240]  但是做著做著的時候就覺得
[00:06:31.240 --> 00:06:36.240]  初初開始的時候是十幾個人
[00:06:36.240 --> 00:06:39.240]  但是十一、二個人
[00:06:39.240 --> 00:06:42.240]  但是現在做著做著的時候
[00:06:42.240 --> 00:06:45.240]  二十幾,有時候是接人的時候
[00:06:45.240 --> 00:06:47.240]  三、四十人
[00:06:47.240 --> 00:06:51.240]  但是其實就是裘新蘭姐妹很鼓勵我
[00:06:51.240 --> 00:06:56.240]  因為她的意象、她的努力
[00:06:56.240 --> 00:07:01.240]  讓我看到這個事工的重要
[00:07:01.240 --> 00:07:05.240]  整座大廈可能百多戶
[00:07:05.240 --> 00:07:08.240]  其中佔了中國人
[00:07:08.240 --> 00:07:13.240]  起碼我想起碼也有三分人
[00:07:13.240 --> 00:07:18.240]  我跟她一起做
[00:07:18.240 --> 00:07:20.240]  她做得多一些
[00:07:20.240 --> 00:07:25.240]  一起做的時候已經有十五年
[00:07:25.240 --> 00:07:29.240]  因為那個大廈建了一年
[00:07:29.240 --> 00:07:33.240]  我們就開始去到現在為止起碼十五、十六年
[00:07:33.240 --> 00:07:37.240]  我跟她是兩個人一起
[00:07:37.240 --> 00:07:39.240]  沒有間斷地去做
[00:07:39.240 --> 00:07:43.240]  其中當中我自己身體不舒服的時候
[00:07:43.240 --> 00:07:50.240]  彭新蘭姐妹她仍然帶一幫老人家去唱歌討稿
[00:07:50.240 --> 00:07:53.240]  我去的時候
[00:07:53.240 --> 00:07:57.240]  初初帶的時候又不會唱什麼歌
[00:07:57.240 --> 00:08:00.240]  最後抓到老人家想唱什麼
[00:08:00.240 --> 00:08:02.240]  樂曲
[00:08:02.240 --> 00:08:04.240]  我又不會唱
[00:08:04.240 --> 00:08:09.240]  我就要去買一些哺音帶來學
[00:08:09.240 --> 00:08:12.240]  不是說現在厲害,而是會唱
[00:08:12.240 --> 00:08:17.240]  不過我們又沒有琴,我們又沒有投射片
[00:08:17.240 --> 00:08:20.240]  其實我們這個組很簡單
[00:08:20.240 --> 00:08:24.240]  唱歌、讀聖經、講聖經
[00:08:24.240 --> 00:08:29.240]  現在開始,這幾年就開始背金句
[00:08:29.240 --> 00:08:32.240]  我起碼的目標就是
[00:08:32.240 --> 00:08:36.240]  這幫老人家起碼念詩篇和念主通文
[00:08:36.240 --> 00:08:38.240]  現在他們都懂了
[00:08:38.240 --> 00:08:41.240]  我們開始多念一些金句
[00:08:41.240 --> 00:08:44.240]  唱歌未必唱得好
[00:08:44.240 --> 00:08:46.240]  或者你去到的時候走音
[00:08:46.240 --> 00:08:51.240]  不過不要緊,我們用心去讚美世
[00:08:51.240 --> 00:08:54.240]  這個小組就是我們做的時候
[00:08:54.240 --> 00:08:58.240]  跟彭新蘭姐妹越做越覺得有意思
[00:08:58.240 --> 00:09:02.240]  因為彭新蘭姐妹都經常說
[00:09:02.240 --> 00:09:07.240]  希望這個大廈很多人去信主
[00:09:07.240 --> 00:09:12.240]  有時候我知道老人家說不要我,老人家我也是
[00:09:12.240 --> 00:09:16.240]  都經常忘記一些事情
[00:09:16.240 --> 00:09:19.240]  說來說去,有時候忘記一些事情
[00:09:19.240 --> 00:09:22.240]  但是其實不要緊
[00:09:22.240 --> 00:09:24.240]  有時候想一下
[00:09:24.240 --> 00:09:28.240]  有時候想,好像很頹廢
[00:09:28.240 --> 00:09:31.240]  因為教這麼多都不懂
[00:09:31.240 --> 00:09:33.240]  教這麼多又不記得
[00:09:33.240 --> 00:09:36.240]  其實再想的時候不要緊
[00:09:36.240 --> 00:09:38.240]  我總是這樣說
[00:09:38.240 --> 00:09:39.240]  他記得多少就記得
[00:09:39.240 --> 00:09:40.240]  他懂得記得
[00:09:40.240 --> 00:09:44.240]  但是我能夠去教聖經的華語
[00:09:44.240 --> 00:09:45.240]  教給他聽
[00:09:45.240 --> 00:09:47.240]  這個是我們想做
[00:09:47.240 --> 00:09:50.240]  將福音傳去整個大廈
[00:09:50.240 --> 00:09:55.240]  已經有那個人在
[00:09:55.240 --> 00:09:57.240]  為什麼不去做
[00:09:57.240 --> 00:10:02.240]  這個是我們跟彭新蘭姐妹一起的
[00:10:02.240 --> 00:10:13.240]  其實不只是彭新蘭的大廈
[00:10:13.240 --> 00:10:15.240]  很多很多的大廈
[00:10:15.240 --> 00:10:17.240]  四街、救世軍那裡
[00:10:17.240 --> 00:10:20.240]  這裡安老自助
[00:10:20.240 --> 00:10:24.240]  教會成人團契
[00:10:24.240 --> 00:10:27.240]  你知道成人團契我們最旺的時候少過八十多人
[00:10:27.240 --> 00:10:33.240]  現在已經差不多少了一半
[00:10:33.240 --> 00:10:35.240]  那個不止
[00:10:35.240 --> 00:10:39.240]  所以其實是很多很多機會
[00:10:39.240 --> 00:10:42.240]  如果你和我都不看到這個情況
[00:10:42.240 --> 00:10:44.240]  不是真的去傳福音的時候
[00:10:44.240 --> 00:10:46.240]  我們越來越縮
[00:10:46.240 --> 00:10:50.240]  我最近就一個略略統計
[00:10:50.240 --> 00:10:53.240]  老人家被人搶劫的人數
[00:10:53.240 --> 00:10:58.240]  多過洗禮的人數
[00:10:58.240 --> 00:11:01.240]  我只能夠講這個
[00:11:01.240 --> 00:11:04.240]  就是沒理由
[00:11:04.240 --> 00:11:06.240]  老人家信耶穌的人數
[00:11:06.240 --> 00:11:09.240]  不夠被人搶劫被人打的人數多
[00:11:09.240 --> 00:11:12.240]  你說這是什麼社會
[00:11:12.240 --> 00:11:13.240]  只是兩樣東西
[00:11:13.240 --> 00:11:17.240]  是否有很多人去做措施
[00:11:17.240 --> 00:11:18.240]  不是
[00:11:18.240 --> 00:11:20.240]  基督徒不去傳福音
[00:11:20.240 --> 00:11:24.240]  尤其是年紀大的
[00:11:24.240 --> 00:11:27.240]  那個時間是很重要的
[00:11:27.240 --> 00:11:30.240]  我們還不去做
[00:11:30.240 --> 00:11:33.240]  不是很多日子
[00:11:33.240 --> 00:11:35.240]  或者我們試一下
[00:11:35.240 --> 00:11:37.240]  在今天這段聖經裡面去看看
[00:11:37.240 --> 00:11:40.240]  究竟上帝給我們看到一個什麼的圖畫
[00:11:40.240 --> 00:11:41.240]  一個什麼異象
[00:11:41.240 --> 00:11:44.240]  我們張開眼睛來看看
[00:11:44.240 --> 00:11:46.240]  莊稼已經熟了
[00:11:46.240 --> 00:11:48.240]  但是修割的人少
[00:11:48.240 --> 00:11:50.240]  求你激勵我們
[00:11:50.240 --> 00:11:55.240]  真的去把福音傳給周圍的人
[00:11:55.240 --> 00:11:57.240]  祈禱奉耶穌名求
[00:11:57.240 --> 00:12:03.240]  這個Lancy是一個白衣天使做護士的
[00:12:03.240 --> 00:12:05.240]  爸爸很早就去世了
[00:12:05.240 --> 00:12:08.240]  兄弟姊妹個個都成家立室
[00:12:08.240 --> 00:12:11.240]  剩下一個是雲英美嫁
[00:12:11.240 --> 00:12:15.240]  差不多40歲了
[00:12:15.240 --> 00:12:20.240]  一年前她媽媽中了風
[00:12:20.240 --> 00:12:22.240]  行動不便
[00:12:22.240 --> 00:12:24.240]  經常躺在床上
[00:12:24.240 --> 00:12:27.240]  大小便都要人照顧
[00:12:27.240 --> 00:12:29.240]  因為家裡個個都成家立室
[00:12:29.240 --> 00:12:34.240]  所以剩下Lancy和她爸爸在新石屋住
[00:12:34.240 --> 00:12:39.240]  她早上就要上班護理病人
[00:12:39.240 --> 00:12:46.240]  回家一樣不單要照顧家務
[00:12:46.240 --> 00:12:49.240]  更加要照顧媽媽
[00:12:49.240 --> 00:12:51.240]  不同的地方是什麼呢
[00:12:51.240 --> 00:12:55.240]  不同的地方就是回家媽媽要求特別厲害
[00:12:55.240 --> 00:12:57.240]  有什麼事情發脾氣
[00:12:57.240 --> 00:13:01.240]  她經常悶在這裡
[00:13:01.240 --> 00:13:04.240]  Lancy請了家務助理幫她
[00:13:04.240 --> 00:13:07.240]  但個個不早得多久就被她趕走
[00:13:07.240 --> 00:13:08.240]  因為脾氣不好
[00:13:08.240 --> 00:13:10.240]  心情不佳
[00:13:10.240 --> 00:13:11.240]  經常罵人
[00:13:11.240 --> 00:13:14.240]  所以不是很多人都能夠頂她就走
[00:13:14.240 --> 00:13:18.240]  所以所有壓力都壓在這個女孩身上
[00:13:18.240 --> 00:13:21.240]  不要說休息不夠
[00:13:21.240 --> 00:13:24.240]  不要說沒有社交活動
[00:13:24.240 --> 00:13:27.240]  她根本上經常要躺在這裡
[00:13:27.240 --> 00:13:30.240]  她本來是一個很開朗活潑的女孩
[00:13:30.240 --> 00:13:33.240]  但現在變成一個沉默寡言
[00:13:33.240 --> 00:13:35.240]  屈屈寡歡
[00:13:35.240 --> 00:13:37.240]  有時心裏想想
[00:13:37.240 --> 00:13:40.240]  我這樣做人有什麼意思呢
[00:13:40.240 --> 00:13:45.240]  如果媽媽住在老人院就好了
[00:13:45.240 --> 00:13:47.240]  她曾經稍微提一提
[00:13:47.240 --> 00:13:50.240]  媽媽說你不如去老人院住
[00:13:50.240 --> 00:13:52.240]  媽媽就馬上發脾氣
[00:13:52.240 --> 00:13:54.240]  她以後不敢提
[00:13:54.240 --> 00:13:56.240]  媽媽會告訴你我老了
[00:13:56.240 --> 00:13:57.240]  我怎樣養大你
[00:13:57.240 --> 00:14:00.240]  我怎樣過來三藩市養大你們
[00:14:00.240 --> 00:14:02.240]  現在你們有無有益不用理我
[00:14:02.240 --> 00:14:04.240]  最好我立即死了你就算了
[00:14:04.240 --> 00:14:05.240]  你就開心
[00:14:05.240 --> 00:14:07.240]  她一聽到這個話的時候
[00:14:07.240 --> 00:14:09.240]  就更加說都不敢說
[00:14:09.240 --> 00:14:11.240]  自己躲起來哭
[00:14:11.240 --> 00:14:17.240]  她開始有抑鬱
[00:14:17.240 --> 00:14:19.240]  有時心裏想想
[00:14:19.240 --> 00:14:23.240]  如果媽媽早點不在就很好
[00:14:23.240 --> 00:14:24.240]  一想的時候
[00:14:24.240 --> 00:14:25.240]  她自己就罵自己
[00:14:25.240 --> 00:14:28.240]  怎會這麼刻心要媽媽死的
[00:14:28.240 --> 00:14:30.240]  你是一個什麼女兒來的
[00:14:30.240 --> 00:14:32.240]  她又很內疚
[00:14:32.240 --> 00:14:35.240]  但在這樣的情況下怎麼辦
[00:14:35.240 --> 00:14:37.240]  我告訴大家
[00:14:37.240 --> 00:14:39.240]  在三藩市這個地方
[00:14:39.240 --> 00:14:45.240]  不知道有多少像Nancy這樣的家庭
[00:14:45.240 --> 00:14:49.240]  老人是一個很大的問題
[00:14:49.240 --> 00:14:50.240]  中國人說
[00:14:50.240 --> 00:14:54.240]  家有一老魚有一寶
[00:14:54.240 --> 00:14:56.240]  現在不是的
[00:14:56.240 --> 00:15:00.240]  家有一老魚有一草
[00:15:00.240 --> 00:15:02.240]  是老還是草
[00:15:02.240 --> 00:15:04.240]  是寶還是草
[00:15:04.240 --> 00:15:06.240]  真是
[00:15:06.240 --> 00:15:08.240]  每個人都心裏有個答案
[00:15:08.240 --> 00:15:10.240]  有人告訴我
[00:15:10.240 --> 00:15:12.240]  在美國的社會裏面
[00:15:12.240 --> 00:15:13.240]  是兒童的樂園
[00:15:13.240 --> 00:15:15.240]  老人的墳墓
[00:15:15.240 --> 00:15:17.240]  是不是兒童的樂園
[00:15:17.240 --> 00:15:19.240]  都有很多值得相確的地方
[00:15:19.240 --> 00:15:21.240]  說是老人的墳墓
[00:15:21.240 --> 00:15:25.240]  雖不重亦不軟弱
[00:15:25.240 --> 00:15:27.240]  以前沒有這個問題
[00:15:27.240 --> 00:15:28.240]  為什麼呢
[00:15:28.240 --> 00:15:32.240]  在1900年至1939年
[00:15:32.240 --> 00:15:34.240]  在我們中國的地方裏面
[00:15:34.240 --> 00:15:37.240]  平均的年歲只有35歲
[00:15:37.240 --> 00:15:41.240]  即是說在上一個世紀初年
[00:15:41.240 --> 00:15:43.240]  1900年至1939年
[00:15:43.240 --> 00:15:47.240]  中國人的壽命是35歲就沒有了
[00:15:47.240 --> 00:15:49.240]  到1939年
[00:15:49.240 --> 00:15:51.240]  即是42歲
[00:15:51.240 --> 00:15:53.240]  打完仗之後
[00:15:53.240 --> 00:15:54.240]  開始穩定一點
[00:15:54.240 --> 00:15:56.240]  到1970年的時候
[00:15:56.240 --> 00:15:58.240]  超過60歲的人
[00:15:58.240 --> 00:16:01.240]  就已經有10%
[00:16:01.240 --> 00:16:03.240]  到2030年
[00:16:03.240 --> 00:16:06.240]  根據中國政府說
[00:16:06.240 --> 00:16:11.240]  有25%的人是65歲以上
[00:16:11.240 --> 00:16:13.240]  因為一孩政策
[00:16:13.240 --> 00:16:15.240]  整個中國
[00:16:15.240 --> 00:16:16.240]  你不要說其他
[00:16:16.240 --> 00:16:20.240]  就不需要有什麼中美貿易
[00:16:20.240 --> 00:16:22.240]  就算完全沒有這些問題
[00:16:22.240 --> 00:16:24.240]  到2025年的時候
[00:16:24.240 --> 00:16:26.240]  中國會發生一個很大的危機
[00:16:26.240 --> 00:16:28.240]  你想一想就知道
[00:16:28.240 --> 00:16:31.240]  每個家庭只有一個兒子
[00:16:31.240 --> 00:16:32.240]  一個女兒
[00:16:32.240 --> 00:16:34.240]  結果做成什麼
[00:16:34.240 --> 00:16:36.240]  結果造成三代之間
[00:16:36.240 --> 00:16:37.240]  幾十年之間
[00:16:37.240 --> 00:16:41.240]  兩個人要供12個人
[00:16:41.240 --> 00:16:44.240]  因為其餘10個人都在抬幼
[00:16:44.240 --> 00:16:47.240]  整個中國的社會
[00:16:47.240 --> 00:16:50.240]  發生極大極大的改變
[00:16:50.240 --> 00:16:52.240]  所以現在中國說不止生一個女兒
[00:16:52.240 --> 00:16:53.240]  不止生女兒
[00:16:53.240 --> 00:16:55.240]  但其實都沒有人生
[00:16:55.240 --> 00:16:57.240]  不單止是這樣
[00:16:57.240 --> 00:16:59.240]  因為年紀開始大的時候
[00:16:59.240 --> 00:17:01.240]  就有很多變化
[00:17:01.240 --> 00:17:03.240]  身體有很多的變化
[00:17:03.240 --> 00:17:07.240]  專家告訴你
[00:17:07.240 --> 00:17:09.240]  每個人最後兩年
[00:17:09.240 --> 00:17:13.240]  即是人生最後走的兩年
[00:17:13.240 --> 00:17:15.240]  所用的費用
[00:17:15.240 --> 00:17:17.240]  醫療的費用
[00:17:17.240 --> 00:17:19.240]  是超過了他以前
[00:17:19.240 --> 00:17:21.240]  由出生至老的時間
[00:17:21.240 --> 00:17:23.240]  我想回我自己也是
[00:17:23.240 --> 00:17:27.240]  我以前未曾入過醫院
[00:17:27.240 --> 00:17:31.240]  我根本上是百比厭疏的
[00:17:31.240 --> 00:17:33.240]  但這兩年我賺回了
[00:17:33.240 --> 00:17:39.240]  有醫院甚至深切治療
[00:17:39.240 --> 00:17:41.240]  幾十萬
[00:17:41.240 --> 00:17:46.240]  你看看整個社會的資源是多重要
[00:17:46.240 --> 00:17:51.240]  大家聽我這首詩
[00:17:51.240 --> 00:17:53.240]  連行63
[00:17:53.240 --> 00:17:55.240]  失去我阿山
[00:17:55.240 --> 00:17:57.240]  返回渣打灘
[00:17:57.240 --> 00:17:59.240]  花園國內吃兩餐
[00:17:59.240 --> 00:18:01.240]  終日孤單單
[00:18:01.240 --> 00:18:03.240]  做人真不簡單
[00:18:03.240 --> 00:18:04.240]  連行73
[00:18:04.240 --> 00:18:06.240]  盛夏我腦坑
[00:18:06.240 --> 00:18:07.240]  好似煙霧散
[00:18:07.240 --> 00:18:09.240]  奈何如此了結一生
[00:18:09.240 --> 00:18:11.240]  做人真不簡單
[00:18:11.240 --> 00:18:16.240]  人生走到最後階段的時候
[00:18:16.240 --> 00:18:18.240]  所諾門王告訴你
[00:18:18.240 --> 00:18:20.240]  當我們在衰落的日子
[00:18:20.240 --> 00:18:22.240]  衰敗日子尚未來到
[00:18:22.240 --> 00:18:25.240]  我們要好好珍惜我們的機會
[00:18:25.240 --> 00:18:27.240]  為何所諾門王說
[00:18:27.240 --> 00:18:29.240]  這是一個衰敗的日子呢
[00:18:29.240 --> 00:18:31.240]  我在香港大學讀書的時候
[00:18:31.240 --> 00:18:33.240]  有一班人
[00:18:33.240 --> 00:18:34.240]  他的名字姓許
[00:18:34.240 --> 00:18:36.240]  他姓許叫許冠傑
[00:18:36.240 --> 00:18:38.240]  他唱一首歌
[00:18:38.240 --> 00:18:41.240]  連行8歲街邊玩玩水
[00:18:41.240 --> 00:18:44.240]  18歲參加派對
[00:18:44.240 --> 00:18:47.240]  28歲追趙下翠
[00:18:47.240 --> 00:18:49.240]  68歲腰骨翠翠
[00:18:49.240 --> 00:18:51.240]  只記得爺爺這一句
[00:18:51.240 --> 00:18:53.240]  今朝有酒今朝醉
[00:18:53.240 --> 00:18:57.240]  你看今天整個社會
[00:18:57.240 --> 00:19:00.240]  是不是叫老人的墳墓呢
[00:19:00.240 --> 00:19:02.240]  到差不多年紀的時候
[00:19:02.240 --> 00:19:04.240]  你會發覺
[00:19:04.240 --> 00:19:07.240]  有很多問題浮現在我們裏面
[00:19:07.240 --> 00:19:09.240]  不單只是身體的問題
[00:19:09.240 --> 00:19:11.240]  很多心理的問題也是
[00:19:11.240 --> 00:19:13.240]  我爸爸呢
[00:19:13.240 --> 00:19:15.240]  還在69歲的時候
[00:19:15.240 --> 00:19:17.240]  經常跟我們說
[00:19:17.240 --> 00:19:19.240]  他說
[00:19:19.240 --> 00:19:22.240]  從早上到晚你們就去上班
[00:19:22.240 --> 00:19:25.240]  剩下我一個人坐牢坐
[00:19:25.240 --> 00:19:27.240]  去公園
[00:19:27.240 --> 00:19:29.240]  又不想走
[00:19:29.240 --> 00:19:31.240]  尤其是冬天就更加慘
[00:19:31.240 --> 00:19:33.240]  很不容易
[00:19:33.240 --> 00:19:35.240]  等到希望
[00:19:35.240 --> 00:19:37.240]  希望週末的時候
[00:19:37.240 --> 00:19:40.240]  你們來我們一起去喝茶都會好
[00:19:40.240 --> 00:19:42.240]  怎料星期六又一個走了
[00:19:42.240 --> 00:19:44.240]  星期天又走了
[00:19:44.240 --> 00:19:47.240]  剩下我一個人又是孤單的
[00:19:47.240 --> 00:19:48.240]  就在迷怨
[00:19:48.240 --> 00:19:49.240]  經常說
[00:19:49.240 --> 00:19:51.240]  突然心臟病死了
[00:19:51.240 --> 00:19:53.240]  那就算了
[00:19:53.240 --> 00:19:55.240]  我們這些子女聽到之後就很不開心
[00:19:55.240 --> 00:19:57.240]  但心裡要頂回去
[00:19:57.240 --> 00:19:58.240]  我已經這麼辛苦
[00:19:58.240 --> 00:20:00.240]  星期一上班回到星期五
[00:20:00.240 --> 00:20:02.240]  週末還在坐牢
[00:20:02.240 --> 00:20:04.240]  還不出去
[00:20:04.240 --> 00:20:06.240]  我們從沒想到父母的心情
[00:20:06.240 --> 00:20:08.240]  離開的時候
[00:20:08.240 --> 00:20:10.240]  就說了這一句
[00:20:10.240 --> 00:20:12.240]  樹欲靜宜風不息
[00:20:12.240 --> 00:20:14.240]  紫欲養兒春不足
[00:20:14.240 --> 00:20:20.240]  我相信我們個個都差不多上一年多了
[00:20:20.240 --> 00:20:23.240]  我們踏入了一個登錄
[00:20:23.240 --> 00:20:26.240]  或者進入七年多的時候
[00:20:26.240 --> 00:20:29.240]  或者去到八或者去到九
[00:20:29.240 --> 00:20:31.240]  有時候我們會想長壽是不是一個
[00:20:31.240 --> 00:20:33.240]  是不是一個恩典
[00:20:33.240 --> 00:20:35.240]  長壽是不是一個福氣
[00:20:35.240 --> 00:20:37.240]  能走能站能吃這樣就好
[00:20:37.240 --> 00:20:40.240]  但每樣都照顧不好
[00:20:40.240 --> 00:20:43.240]  有一次跟我差不多年紀的人坐在一起
[00:20:43.240 --> 00:20:45.240]  想想
[00:20:45.240 --> 00:20:47.240]  現在有些好發明
[00:20:47.240 --> 00:20:49.240]  洗手間
[00:20:49.240 --> 00:20:51.240]  現在有些廁所
[00:20:51.240 --> 00:20:52.240]  一坐下去
[00:20:52.240 --> 00:20:53.240]  完了之後
[00:20:53.240 --> 00:20:55.240]  自動有水
[00:20:55.240 --> 00:20:57.240]  幫你洗
[00:20:57.240 --> 00:20:59.240]  自動有風吹乾你
[00:20:59.240 --> 00:21:01.240]  不用那麼尷尬
[00:21:01.240 --> 00:21:03.240]  要人去幫
[00:21:03.240 --> 00:21:05.240]  那些是一些很沒有尊嚴的事
[00:21:05.240 --> 00:21:07.240]  我想想
[00:21:07.240 --> 00:21:09.240]  如果
[00:21:09.240 --> 00:21:11.240]  廁所現在有些
