
[00:00:00.000 --> 00:00:02.000]  慈悲的天父多謝你
[00:02:56.000 --> 00:02:59.000]  為什麼這麼難得的一次機會
[00:02:59.000 --> 00:03:02.000]  你都不會把握到入球呢?
[00:03:02.000 --> 00:03:05.000]  那你就會充滿憤怒
[00:03:05.000 --> 00:03:11.000]  然後就會希望快點讓領隊叫人換了他出場
[00:03:11.000 --> 00:03:13.000]  這樣射球也有嗎?
[00:03:13.000 --> 00:03:16.000]  看足球真的有很大的樂趣
[00:03:16.000 --> 00:03:20.000]  但是如果這種情況
[00:03:20.000 --> 00:03:26.000]  落在報道的時候的情形又會怎麼樣呢?
[00:03:26.000 --> 00:03:32.000]  將那個福音真的準確帶到人面前的時候
[00:03:32.000 --> 00:03:38.000]  可以說只需要人去接受認罪悔改的話
[00:03:38.000 --> 00:03:40.000]  其實他們就可以馬上
[00:03:40.000 --> 00:03:46.000]  在得救的份上可以真的有所參與了
[00:03:46.000 --> 00:03:50.000]  但如果將福音帶到那個人面前
[00:03:50.000 --> 00:03:53.000]  那個人只是三催四請
[00:03:53.000 --> 00:03:54.000]  左推右推
[00:03:54.000 --> 00:03:56.000]  也都不斷的推搪
[00:03:56.000 --> 00:03:57.000]  說我不會接受的
[00:03:57.000 --> 00:04:00.000]  或者我只會考慮一下的
[00:04:00.000 --> 00:04:05.000]  那時候你作為一個報道者的心情又會怎麼樣呢?
[00:04:05.000 --> 00:04:09.000]  會不會覺得很惋惜和很可惜呢?
[00:04:09.000 --> 00:04:14.000]  我這些經驗其實不只是說給所有的弟兄姐妹知道的
[00:04:14.000 --> 00:04:17.000]  其實特別因為我作為一個目者
[00:04:17.000 --> 00:04:21.000]  很喜歡將上帝的訊息拯救
[00:04:21.000 --> 00:04:23.000]  去介紹給人知道的時候
[00:04:23.000 --> 00:04:26.000]  但很多時候人的拒絕
[00:04:26.000 --> 00:04:29.000]  有時候我真的有一種責心的感覺
[00:04:29.000 --> 00:04:32.000]  為什麼一個可能大有學識的人
[00:04:32.000 --> 00:04:33.000]  醫生
[00:04:33.000 --> 00:04:35.000]  一個博士
[00:04:35.000 --> 00:04:38.000]  在大學裡面做助教的
[00:04:38.000 --> 00:04:40.000]  做教授的
[00:04:40.000 --> 00:04:42.000]  甚至可能說在社會裡面
[00:04:42.000 --> 00:04:44.000]  在工作的場合裡面
[00:04:44.000 --> 00:04:48.000]  他已經成為一個主管級的人馬
[00:04:48.000 --> 00:04:53.000]  但是他仍然他的思想是這麼落後和這麼封閉
[00:04:53.000 --> 00:04:57.000]  有時候真的覺得很難過
[00:04:57.000 --> 00:05:00.000]  這種情況我就將他稱之為一種叫做
[00:05:00.000 --> 00:05:02.000]  「撻了Q的信仰」
[00:05:02.000 --> 00:05:06.000]  「撻Q」英文叫做MisQ
[00:05:06.000 --> 00:05:10.000]  就是說形容一些人打桌球的時候
[00:05:10.000 --> 00:05:12.000]  那支棍叫做Q棍
[00:05:12.000 --> 00:05:14.000]  一戳戳到球上
[00:05:14.000 --> 00:05:15.000]  一拆
[00:05:15.000 --> 00:05:16.000]  戳不中球
[00:05:16.000 --> 00:05:20.000]  然後又給了一個大好機會送給他的對手
[00:05:20.000 --> 00:05:24.000]  究竟今天我們會不會處在一個這樣的狀態
[00:05:24.000 --> 00:05:26.000]  作為傳道者的時候
[00:05:26.000 --> 00:05:27.000]  見到這樣的情況
[00:05:27.000 --> 00:05:29.000]  我們會怎樣的心態去處理呢?
[00:05:29.000 --> 00:05:31.000]  而且在這樣的過程當中
[00:05:31.000 --> 00:05:34.000]  如果說到我們自己的屬靈的生命的時候
[00:05:34.000 --> 00:05:38.000]  我們會不會進入一個「撻Q」的信仰呢?
[00:05:38.000 --> 00:05:40.000]  MisQ the faith journey
[00:05:40.000 --> 00:05:43.000]  以為自己已經得救了
[00:05:43.000 --> 00:05:46.000]  其實原來自己根本就是失去救人
[00:05:46.000 --> 00:05:51.000]  所以今天這段經文就有一個很大的作用提示
[00:05:51.000 --> 00:05:54.000]  是一段大家非常熟悉的經文
[00:05:54.000 --> 00:05:56.000]  不過熟悉還熟悉
[00:05:56.000 --> 00:05:59.000]  越熟悉你就越容易錯的經文
[00:05:59.000 --> 00:06:03.000]  我希望大家能夠一起再次讀一下這段經文
[00:06:03.000 --> 00:06:06.000]  讓我們去了解一下經文的內容
[00:06:06.000 --> 00:06:07.000]  仔細的地方
[00:06:07.000 --> 00:06:12.000]  有什麼特別是我們平日沒有留意或者誤會了的
[00:06:12.000 --> 00:06:14.000]  我希望可以在這個時候
[00:06:14.000 --> 00:06:16.000]  我們再次自己親身讀一次
[00:06:16.000 --> 00:06:17.000]  去明白一下
[00:06:17.000 --> 00:06:19.000]  讓我們一起打開
[00:06:19.000 --> 00:06:22.000]  馬太福音第八章
[00:06:22.000 --> 00:06:25.000]  我們從第28節開始
[00:06:25.000 --> 00:06:27.000]  去讀完這段經文
[00:06:27.000 --> 00:06:32.000]  我們讀到第八章的第34節就可以了
[00:06:32.000 --> 00:06:34.000]  我們一起讀吧
[00:06:34.000 --> 00:06:36.000]  如果你有用英文的聖經
[00:06:36.000 --> 00:06:39.000]  就可以跟著自己的版本
[00:06:39.000 --> 00:06:43.000]  但是我講道多數都會用New English Translation
[00:06:43.000 --> 00:06:45.000]  我們一起讀吧
[00:06:45.000 --> 00:06:48.000]  耶穌既到那邊去
[00:06:48.000 --> 00:06:52.000]  來到加大拉人的地方
[00:06:52.000 --> 00:06:55.000]  就有兩個被鬼附的人
[00:06:55.000 --> 00:06:58.000]  從焚營裡出來迎著他
[00:06:58.000 --> 00:07:00.000]  極其兇猛
[00:07:00.000 --> 00:07:04.000]  甚至沒有人能從那條路上經過
[00:07:04.000 --> 00:07:06.000]  他們喊著說
[00:07:06.000 --> 00:07:08.000]  神的兒子
[00:07:08.000 --> 00:07:11.000]  我與你有什麼相干
[00:07:11.000 --> 00:07:13.000]  時候還沒有到
[00:07:13.000 --> 00:07:17.000]  你就上這裡來叫我們受苦嗎
[00:07:17.000 --> 00:07:19.000]  離他們很遠
[00:07:19.000 --> 00:07:22.000]  有一大群豬吃
[00:07:22.000 --> 00:07:25.000]  鬼就要求耶穌說
[00:07:25.000 --> 00:07:27.000]  若把我們趕出去
[00:07:27.000 --> 00:07:30.000]  就打發我們進入豬群吧
[00:07:30.000 --> 00:07:31.000]  耶穌說
[00:07:31.000 --> 00:07:33.000]  去吧
[00:07:33.000 --> 00:07:36.000]  鬼就出來進入豬群
[00:07:36.000 --> 00:07:39.000]  全群忽然衝下山崖
[00:07:39.000 --> 00:07:42.000]  投在海裡淹死了
[00:07:42.000 --> 00:07:45.000]  放豬的就逃跑進城
[00:07:45.000 --> 00:07:49.000]  將這一切是和被鬼附的人
[00:07:49.000 --> 00:07:51.000]  所遭遇的都告訴人
[00:07:51.000 --> 00:07:55.000]  合成的人都出來迎見耶穌
[00:07:55.000 --> 00:08:01.000]  既見了就要求他離開他們的境界
[00:08:01.000 --> 00:08:03.000]  今天這段聖經
[00:08:03.000 --> 00:08:07.000]  我準備透過兩個部分
[00:08:07.000 --> 00:08:09.000]  和大家一起思想
[00:08:09.000 --> 00:08:14.000]  第一個部分就是從第28節到第29節裡
[00:08:14.000 --> 00:08:16.000]  我給了一個副題
[00:08:16.000 --> 00:08:19.000]  叫做誰能認出神來
[00:08:19.000 --> 00:08:22.000]  我們講回前文一點
[00:08:22.000 --> 00:08:25.000]  不太多說了 等我講完會過時
[00:08:25.000 --> 00:08:30.000]  剛剛在前文第8章第28節之前
[00:08:30.000 --> 00:08:35.000]  我們已經看過耶穌和門徒
[00:08:35.000 --> 00:08:37.000]  經歷了一場神蹟
[00:08:37.000 --> 00:08:40.000]  也是我們大家很熟悉的
[00:08:40.000 --> 00:08:45.000]  耶穌如何平靜風和海
[00:08:45.000 --> 00:08:48.000]  耶穌和門徒從加伯隆
[00:08:48.000 --> 00:08:50.000]  因為太多人了
[00:08:50.000 --> 00:08:52.000]  我不想那麼多人跟著我
[00:08:52.000 --> 00:08:58.000]  我也不是來組織這個擁躉會
[00:08:58.000 --> 00:09:00.000]  所以 於是怎麼樣
[00:09:00.000 --> 00:09:02.000]  耶穌說我要過到另外一邊
[00:09:02.000 --> 00:09:05.000]  上了一條船和門徒在這條船上
[00:09:05.000 --> 00:09:11.000]  經歷了平靜風和海的神蹟
[00:09:11.000 --> 00:09:14.000]  在這段經文的最後
[00:09:14.000 --> 00:09:16.000]  我們已經講過
[00:09:16.000 --> 00:09:19.000]  最後所有在船上的眾人
[00:09:19.000 --> 00:09:21.000]  就稀奇問了一條問題
[00:09:21.000 --> 00:09:23.000]  這個問題就說
[00:09:23.000 --> 00:09:28.000]  這是怎樣的人連風和海也聽從他了
[00:09:28.000 --> 00:09:33.000]  打開了所有的信徒
[00:09:33.000 --> 00:09:35.000]  和耶穌基督一起的
[00:09:35.000 --> 00:09:38.000]  稱之為門徒的人
[00:09:38.000 --> 00:09:41.000]  他們開始要問一個問題
[00:09:41.000 --> 00:09:44.000]  其實我跟著的是什麼人
[00:09:44.000 --> 00:09:47.000]  這個問題也同時反映出
[00:09:47.000 --> 00:09:50.000]  很多和耶穌走在一起的人
[00:09:50.000 --> 00:09:55.000]  其實根本他們都不知道耶穌是怎樣的人
[00:09:55.000 --> 00:09:57.000]  耶穌有什麼特別
[00:09:57.000 --> 00:09:59.000]  不過人家跟 我也跟
[00:09:59.000 --> 00:10:00.000]  就好像今天的教會
[00:10:00.000 --> 00:10:02.000]  我們一起去教會
[00:10:02.000 --> 00:10:03.000]  去教會就信主
[00:10:03.000 --> 00:10:04.000]  信主我們得救
[00:10:04.000 --> 00:10:05.000]  跟這個牧師
[00:10:05.000 --> 00:10:06.000]  這個牧師好
[00:10:06.000 --> 00:10:09.000]  跟他口碑好
[00:10:09.000 --> 00:10:11.000]  就是這樣
[00:10:11.000 --> 00:10:12.000]  但是那個牧師是什麼人呢
[00:10:12.000 --> 00:10:14.000]  是好人壞人呢
[00:10:14.000 --> 00:10:16.000]  還是居心可測的人呢
[00:10:16.000 --> 00:10:17.000]  我作為牧者
[00:10:17.000 --> 00:10:19.000]  我很坦白的
[00:10:19.000 --> 00:10:21.000]  教會圈裏面
[00:10:21.000 --> 00:10:23.000]  很多不多不少的牧者
[00:10:23.000 --> 00:10:24.000]  我所認識
[00:10:24.000 --> 00:10:27.000]  其實根本是心有居心的人
[00:10:27.000 --> 00:10:30.000]  有其他古靈精怪的動機背後
[00:10:30.000 --> 00:10:32.000]  不過表面包裝得很漂亮
[00:10:32.000 --> 00:10:35.000]  讓你覺得他是一個大好人
[00:10:35.000 --> 00:10:38.000]  如果你真的揭開他的真面目
[00:10:38.000 --> 00:10:41.000]  其實真的醜惡過很多的
[00:10:41.000 --> 00:10:44.000]  不要說是做聖公的人
[00:10:44.000 --> 00:10:48.000]  就等同於好像我年輕的時候
[00:10:48.000 --> 00:10:50.000]  我那時候回天主教會
[00:10:50.000 --> 00:10:52.000]  有一次我們回學校讀書
[00:10:52.000 --> 00:10:54.000]  我們很喜歡在學校自己讀書的
[00:10:54.000 --> 00:10:56.000]  放假都回去
[00:10:56.000 --> 00:10:58.000]  回去見到天主教會學校裏面
[00:10:58.000 --> 00:11:01.000]  咦 為什麼神父在那裏吸煙呢
[00:11:01.000 --> 00:11:02.000]  跟神父又很熟
[00:11:02.000 --> 00:11:03.000]  就跟神父說
[00:11:03.000 --> 00:11:05.000]  為什麼神父你吸煙啊
[00:11:05.000 --> 00:11:06.000]  神父說
[00:11:06.000 --> 00:11:08.000]  哦 這些不是一般的煙
[00:11:08.000 --> 00:11:10.000]  這些是薄荷煙
[00:11:10.000 --> 00:11:12.000]  吸了之後提神作用
[00:11:12.000 --> 00:11:15.000]  我想想神父你不夠精神嗎
[00:11:15.000 --> 00:11:18.000]  很多古靈精怪的理由
[00:11:18.000 --> 00:11:20.000]  平時你見到他穿得很漂亮的
[00:11:20.000 --> 00:11:24.000]  神職人員的衣服
[00:11:24.000 --> 00:11:26.000]  原來他是這樣的人
[00:11:26.000 --> 00:11:29.000]  後來他還做了香港的主教
[00:11:29.000 --> 00:11:33.000]  揭開了一個真正的傳道人
[00:11:33.000 --> 00:11:35.000]  他的真面目
[00:11:35.000 --> 00:11:39.000]  其實某程度上是信徒每個應有的責任
[00:11:39.000 --> 00:11:41.000]  你應該認識你的傳道人
[00:11:41.000 --> 00:11:42.000]  他真正是怎樣
[00:11:42.000 --> 00:11:44.000]  你才可以跟他一起去同工
[00:11:44.000 --> 00:11:46.000]  同樣你身邊的信徒都一樣
[00:11:46.000 --> 00:11:49.000]  你都要明白他的真相是怎樣的
[00:11:49.000 --> 00:11:51.000]  但是在這裏
[00:11:51.000 --> 00:11:54.000]  耶穌將他自己的屬性
[00:11:54.000 --> 00:11:57.000]  開始打開了一道門口
[00:11:57.000 --> 00:11:59.000]  給他的門徒
[00:11:59.000 --> 00:12:01.000]  開始去尋找
[00:12:01.000 --> 00:12:04.000]  我不願期盼再說多一次
[00:12:04.000 --> 00:12:06.000]  登山補訓裏面
[00:12:06.000 --> 00:12:08.000]  亦都很強調
[00:12:08.000 --> 00:12:10.000]  尋就尋見
[00:12:10.000 --> 00:12:12.000]  叩門就給他開門
[00:12:12.000 --> 00:12:14.000]  你不去找的時候
[00:12:14.000 --> 00:12:17.000]  你以為上帝真的自動送到你面前
[00:12:17.000 --> 00:12:18.000]  吃吧
[00:12:18.000 --> 00:12:20.000]  好像嬰兒餵你
[00:12:20.000 --> 00:12:21.000]  不是的
[00:12:21.000 --> 00:12:22.000]  保羅都教我們
[00:12:22.000 --> 00:12:27.000]  我要離開這個最初的開端
[00:12:27.000 --> 00:12:29.000]  進到成熟的程度
[00:12:29.000 --> 00:12:32.000]  所以一個尋找神
[00:12:32.000 --> 00:12:33.000]  認識神
[00:12:33.000 --> 00:12:37.000]  這個主題是不可缺少的
[00:12:37.000 --> 00:12:40.000]  在我自己的屬靈成長的過程中
[00:12:40.000 --> 00:12:44.000]  有不少真心去毀身在神的面前的牧者
[00:12:44.000 --> 00:12:46.000]  都教導信徒
[00:12:46.000 --> 00:12:48.000]  一生去尋找神
[00:12:48.000 --> 00:12:50.000]  認識上帝是怎樣
[00:12:50.000 --> 00:12:52.000]  花你一生的努力
[00:12:52.000 --> 00:12:54.000]  而不是你一生的努力
[00:12:54.000 --> 00:12:56.000]  只是在教會做事工
[00:12:56.000 --> 00:13:00.000]  來到這段聖經
[00:13:00.000 --> 00:13:02.000]  第28節
[00:13:02.000 --> 00:13:04.000]  我們來到一個城市
[00:13:04.000 --> 00:13:06.000]  耶穌渡海
[00:13:06.000 --> 00:13:08.000]  和一大班的門徒
[00:13:08.000 --> 00:13:11.000]  坐著一艘船去到另一邊岸
[00:13:11.000 --> 00:13:13.000]  這個地方叫什麼名字
[00:13:13.000 --> 00:13:15.000]  聖經有特別記載
[00:13:15.000 --> 00:13:16.000]  很重要的地方
[00:13:16.000 --> 00:13:19.000]  叫加大拉人的地方
[00:13:19.000 --> 00:13:22.000]  請大家留意
[00:13:22.000 --> 00:13:26.000]  有很多聖經的讀者
[00:13:26.000 --> 00:13:28.000]  甚至牧者
[00:13:28.000 --> 00:13:32.000]  很喜歡將馬太、馬可、路加福音
[00:13:32.000 --> 00:13:34.000]  有類同記載
[00:13:34.000 --> 00:13:36.000]  甚至可能真是同一段經文的記載
[00:13:36.000 --> 00:13:39.000]  將它合二為一來解釋
[00:13:39.000 --> 00:13:41.000]  這種解釋聖經的方法
[00:13:41.000 --> 00:13:43.000]  是完全錯誤的
[00:13:43.000 --> 00:13:45.000]  在神學上
[00:13:45.000 --> 00:13:47.000]  相同類似的事件
[00:13:47.000 --> 00:13:49.000]  記載在三卷的
[00:13:49.000 --> 00:13:50.000]  我們稱為婦女福音
[00:13:50.000 --> 00:13:53.000]  或者是Symnotic Gospel裡面的時候
[00:13:53.000 --> 00:13:55.000]  其實不是叫我們合二為一
[00:13:55.000 --> 00:13:57.000]  將它砌成一個故事出來看
[00:13:57.000 --> 00:14:00.000]  而是在同一件事情上面
[00:14:00.000 --> 00:14:04.000]  三個不同的角度去看這件事
[00:14:04.000 --> 00:14:07.000]  耶穌究竟有什麼教導給我們知道
[00:14:07.000 --> 00:14:09.000]  不是叫合二為一
[00:14:09.000 --> 00:14:11.000]  反而還要分開來看
[00:14:11.000 --> 00:14:13.000]  每一個的特色是什麼
[00:14:13.000 --> 00:14:15.000]  在其他的書卷裡面
[00:14:15.000 --> 00:14:17.000]  如果我們細心研究的話
[00:14:17.000 --> 00:14:19.000]  在馬太或者路加福音裡面
[00:14:19.000 --> 00:14:23.000]  記載這個地方不是叫加大拉
[00:14:24.000 --> 00:14:27.000]  是叫格拉森
[00:14:27.000 --> 00:14:31.000]  我在這裡不說這麼多英文
[00:14:31.000 --> 00:14:32.000]  就欺騙立文了
[00:14:32.000 --> 00:14:33.000]  因為說得太多了
[00:14:33.000 --> 00:14:36.000]  大家可能會覺得都沒什麼重要
[00:14:36.000 --> 00:14:37.000]  不過應該有什麼特色
[00:14:37.000 --> 00:14:38.000]  你自己回去查吧
[00:14:38.000 --> 00:14:41.000]  為什麼在這裡
[00:14:41.000 --> 00:14:43.000]  馬太福音特別記載到
[00:14:43.000 --> 00:14:45.000]  耶穌去到另一邊
[00:14:45.000 --> 00:14:46.000]  哪一邊呢
[00:14:46.000 --> 00:14:48.000]  我們一會兒會詳細再介紹的
[00:14:48.000 --> 00:14:49.000]  不過很肯定我們知道
[00:14:49.000 --> 00:14:55.000]  加白龍是在加利利海的西北的地方
[00:14:55.000 --> 00:14:58.000]  而來到這一段聖經裡面
[00:14:58.000 --> 00:15:01.000]  耶穌去到另一邊這個加大拉的時候
[00:15:01.000 --> 00:15:06.000]  如果我們去查考一下聖經的地圖
[00:15:06.000 --> 00:15:08.000]  我們就不難發現
[00:15:08.000 --> 00:15:10.000]  原來這個地方就處在
[00:15:10.000 --> 00:15:14.000]  加利利海的東南角的地區
[00:15:14.000 --> 00:15:17.000]  那個地方
[00:15:17.000 --> 00:15:20.000]  其中一個主要城市就叫做格拉森
[00:15:20.000 --> 00:15:24.000]  是屬於這個我們叫做十座城
[00:15:24.000 --> 00:15:27.000]  Decapolis的地帶的
[00:15:27.000 --> 00:15:29.000]  其中一座主要的城市
[00:15:29.000 --> 00:15:32.000]  在當時為什麼這十個城市
[00:15:32.000 --> 00:15:34.000]  會稱之為十城呢
[00:15:34.000 --> 00:15:36.000]  底加坡
[00:15:36.000 --> 00:15:39.000]  如果大家經常看中文聖經和合本
[00:15:39.000 --> 00:15:42.000]  底加坡里城就是指
[00:15:42.000 --> 00:15:44.000]  這十個城市就在這個
[00:15:44.000 --> 00:15:48.000]  加利利海的東的地區
[00:15:48.000 --> 00:15:49.000]  十座主要城市
[00:15:49.000 --> 00:15:51.000]  這十座城市有什麼特色
[00:15:51.000 --> 00:15:56.000]  原來這十座城市都是向東發展的主要城市
[00:15:56.000 --> 00:15:58.000]  而在這段聖經裡面
[00:15:58.000 --> 00:16:00.000]  特意提醒我們
[00:16:00.000 --> 00:16:02.000]  耶穌去到這個地方
[00:16:02.000 --> 00:16:05.000]  叫加大拉人的地方
[00:16:05.000 --> 00:16:07.000]  換句話來說
[00:16:07.000 --> 00:16:10.000]  這個地方是什麼人的地方
[00:16:10.000 --> 00:16:12.000]  不是猶太人的地方
[00:16:13.000 --> 00:16:15.000]  你們有沒有聽錯
[00:16:15.000 --> 00:16:17.000]  在聖地裡面有些地方
[00:16:17.000 --> 00:16:20.000]  不是猶太人住的地方嗎
[00:16:20.000 --> 00:16:22.000]  那我又問下一句話了
[00:16:22.000 --> 00:16:26.000]  在加拿大多倫多
[00:16:26.000 --> 00:16:31.000]  那哪個地方是原住民住的地方
[00:16:31.000 --> 00:16:33.000]  你告訴我
[00:16:33.000 --> 00:16:35.000]  多倫多我真的不知道
[00:16:35.000 --> 00:16:38.000]  但多倫多大家知不知道原名這個字怎麼來的
[00:16:38.000 --> 00:16:42.000]  是跟普駐比的城市的名字
[00:16:42.000 --> 00:16:45.000]  他們叫城市就叫多倫多
[00:16:45.000 --> 00:16:47.000]  就是多倫多
[00:16:47.000 --> 00:16:52.000]  那為什麼多倫多沒有土著住
[00:16:52.000 --> 00:16:53.000]  不是
[00:16:53.000 --> 00:16:56.000]  因為很多其他人進去住了
[00:16:56.000 --> 00:16:58.000]  很多其他人
[00:16:58.000 --> 00:17:01.000]  情況就好像這裡一樣
[00:17:01.000 --> 00:17:03.000]  來到這個地方
[00:17:03.000 --> 00:17:05.000]  不是猶太人住的地方
[00:17:05.000 --> 00:17:09.000]  雖然是屬於猶大地的一部分
[00:17:09.000 --> 00:17:12.000]  不過是加拿大人的地方
[00:17:12.000 --> 00:17:15.000]  聖經一早就告訴我們
[00:17:15.000 --> 00:17:19.000]  這個城市住的地方的人
[00:17:19.000 --> 00:17:23.000]  根本就主要不是猶太人
[00:17:23.000 --> 00:17:30.000]  那這個加拿大是什麼城呢
[00:17:30.000 --> 00:17:35.000]  原來加拿大有一個這樣的歷史的發展
[00:17:36.000 --> 00:17:39.000]  在很久很久以前
[00:17:39.000 --> 00:17:43.000]  原本這個地帶本身有猶太人住的
[00:17:43.000 --> 00:17:45.000]  不過後來因為種種的原因
[00:17:45.000 --> 00:17:47.000]  猶太人全部搬走了
[00:17:47.000 --> 00:17:55.000]  特別是進入到羅馬人統治的時期的時候
[00:17:55.000 --> 00:17:58.000]  在主前第63年
[00:17:58.000 --> 00:18:05.000]  由當時羅馬人的王叫龐佩王
[00:18:05.000 --> 00:18:10.000]  決定在這個地區裡面重建一個城市
[00:18:10.000 --> 00:18:16.000]  這個城市就叫做加大拉城
[00:18:16.000 --> 00:18:19.000]  在這個城市裡面
[00:18:19.000 --> 00:18:27.000]  主要是成為了羅馬人往東做生意的一個商業城市
[00:18:28.000 --> 00:18:36.000]  是向外邦世界打開商業之門的重要通道
[00:18:36.000 --> 00:18:44.000]  如果我們再仔細去對聖地的交通有些研究的話
[00:18:44.000 --> 00:18:52.000]  我們就會發現到原來在當時的以色列巴勒斯坦地裡面
[00:18:52.000 --> 00:18:59.000]  有兩條最主要的幹道是作為通商的幹道
[00:18:59.000 --> 00:19:04.000]  其中一條的幹道就由南邊的埃及
[00:19:04.000 --> 00:19:08.000]  沿著地中海的東岸
[00:19:08.000 --> 00:19:14.000]  一路走到小阿細亞的地方
[00:19:14.000 --> 00:19:19.000]  要這樣做就必須要經過巴勒斯坦地
[00:19:19.000 --> 00:19:23.000]  這條通道我們稱之為海旁大道
[00:19:23.000 --> 00:19:27.000]  叫做Shoreline Highway
[00:19:27.000 --> 00:19:31.000]  另一條主要的通道是什麼呢
[00:19:31.000 --> 00:19:36.000]  就是我們所了解到的叫做王道
[00:19:36.000 --> 00:19:38.000]  Kings Highway
[00:19:38.000 --> 00:19:44.000]  這條道路就在約旦河以東的地區
[00:19:45.000 --> 00:19:51.000]  由埃及繞過了去到東邊的南地
[00:19:51.000 --> 00:19:57.000]  再直上再往向東走的所謂巴比倫
[00:19:57.000 --> 00:20:00.000]  或者以前的巴比倫
[00:20:00.000 --> 00:20:05.000]  當時來算是屬於亞洲地區的城市
[00:20:05.000 --> 00:20:10.000]  透過這兩條通道成為交通幹道
[00:20:10.000 --> 00:20:15.000]  所有的商業要運作一定要經過這兩處地方
[00:20:15.000 --> 00:20:20.000]  而我們今天所看的這個城市加大拉人
[00:20:20.000 --> 00:20:23.000]  在加大拉那裡住的人
[00:20:23.000 --> 00:20:28.000]  他們就在這條主要的內陸的王道裡面
[00:20:28.000 --> 00:20:32.000]  Kings Highway就是主要的城市
[00:20:32.000 --> 00:20:36.000]  這個城市做什麼生意我們一會再仔細去看
[00:20:36.000 --> 00:20:40.000]  但是如果我們從這段聖經裡面去看見
[00:20:40.000 --> 00:20:47.000]  耶穌從羅馬人的財務中心
[00:20:47.000 --> 00:20:50.000]  加大拉
[00:20:50.000 --> 00:20:56.000]  轉移到坐船去到東南邊的角落
[00:20:56.000 --> 00:21:02.000]  加大拉城都是商業的重要城市
