
[00:00:00.000 --> 00:00:05.000]  在電影《昂山素姬》
[00:06:15.000 --> 00:06:17.000]  但年輕人聊天
[00:06:17.000 --> 00:06:19.000]  政治就是生活
[00:06:19.000 --> 00:06:21.000]  他們從來沒有想過參政
[00:06:21.000 --> 00:06:25.000]  甚至鄙視政治、鄙視參政
[00:06:25.000 --> 00:06:28.000]  鄙視這班人、鄙視這班政客
[00:06:28.000 --> 00:06:31.000]  他們做這些不是為了政治要求
[00:06:31.000 --> 00:06:34.000]  而是他們政治、社會、生活的理想
[00:06:34.000 --> 00:06:36.000]  就是我希望社會是這樣的
[00:06:36.000 --> 00:06:38.000]  所以兩個觀念完全不同
[00:06:38.000 --> 00:06:41.000]  所以他們是不是被人利用、被人操縱
[00:06:41.000 --> 00:06:44.000]  我所理解、所接觸完全不是一個回事
[00:06:44.000 --> 00:06:46.000]  你跟他們聊聊天就知道了
[00:06:46.000 --> 00:06:47.000]  完全不是
[00:06:47.000 --> 00:06:50.000]  他們從來沒有想過要爭取任何權力
[00:06:50.000 --> 00:06:53.000]  但他們覺得這個社會被這班成人搞得亂了
[00:06:53.000 --> 00:06:54.000]  我就要這樣
[00:06:54.000 --> 00:06:57.000]  世代衝突,很難搞的
[00:06:57.000 --> 00:06:59.000]  台灣完全都無法對話
[00:06:59.000 --> 00:07:01.000]  香港更加不懂對話
[00:07:01.000 --> 00:07:03.000]  香港的領袖還是
[00:07:03.000 --> 00:07:06.000]  一是民官制度,精英
[00:07:06.000 --> 00:07:09.000]  一是很富權社會
[00:07:09.000 --> 00:07:11.000]  根本不懂得跟年輕人對話
[00:07:11.000 --> 00:07:16.000]  對話結果都好像當年吳爾開希見李鵬一樣
[00:07:16.000 --> 00:07:19.000]  火星當地是沒用的
[00:07:19.000 --> 00:07:24.000]  第三個其實是一種中港深層次矛盾
[00:07:24.000 --> 00:07:26.000]  香港人很擔心
[00:07:26.000 --> 00:07:28.000]  特別是當年梁振上台之後
[00:07:28.000 --> 00:07:34.000]  香港慢慢會淪為一個中國式的城市
[00:07:34.000 --> 00:07:36.000]  在意識形態各方面
[00:07:36.000 --> 00:07:41.000]  用的人想的方法越來越變成中國
[00:07:41.000 --> 00:07:46.000]  慢慢沒有了香港的本質和深價值
[00:07:46.000 --> 00:07:50.000]  所以為什麼這麼多市民都要站出來呢
[00:07:50.000 --> 00:07:52.000]  其實很多人不知道
[00:07:52.000 --> 00:07:59.000]  佔中所爭取的只是參選權的尺度
[00:07:59.000 --> 00:08:02.000]  那個不是最重要
[00:08:02.000 --> 00:08:04.000]  因為最重要就是一人一票
[00:08:04.000 --> 00:08:05.000]  都有了
[00:08:05.000 --> 00:08:08.000]  所以有人搞不清楚
[00:08:08.000 --> 00:08:10.000]  佔中還要爭取一人一票
[00:08:10.000 --> 00:08:12.000]  中國不會給你一人一票的
[00:08:12.000 --> 00:08:14.000]  其實我們是有一人一票的
[00:08:14.000 --> 00:08:18.000]  只不過是誰有權去參選
[00:08:18.000 --> 00:08:22.000]  中國仍然希望控制住
[00:08:22.000 --> 00:08:26.000]  是不是民主派很有部署
[00:08:26.000 --> 00:08:28.000]  因為他們有些人想出來參選
[00:08:28.000 --> 00:08:31.000]  怎樣爭取奪權呢
[00:08:31.000 --> 00:08:33.000]  我想想這件事是不通的
[00:08:33.000 --> 00:08:35.000]  到目前為止就看不到
[00:08:35.000 --> 00:08:38.000]  反對派裡面有任何人
[00:08:38.000 --> 00:08:41.000]  有這樣的準備能力去參選
[00:08:41.000 --> 00:08:44.000]  其實整個爭論當中
[00:08:44.000 --> 00:08:47.000]  是沒有任何人可以呼之欲出的
[00:08:47.000 --> 00:08:49.000]  這個一定要了解的情況
[00:08:49.000 --> 00:08:51.000]  而中國政府、北京政府
[00:08:51.000 --> 00:08:53.000]  為什麼這麼擔心呢
[00:08:53.000 --> 00:08:54.000]  因為到目前為止
[00:08:54.000 --> 00:08:57.000]  他們心目中都沒有一個人
[00:08:57.000 --> 00:08:59.000]  能夠覺得他們很信任過
[00:08:59.000 --> 00:09:01.000]  出來選你會贏的
[00:09:01.000 --> 00:09:04.000]  於是大家都不知道誰會出來選
[00:09:04.000 --> 00:09:06.000]  都不知道選到誰
[00:09:06.000 --> 00:09:08.000]  其實是在摸緊的
[00:09:08.000 --> 00:09:09.000]  這個很特別
[00:09:09.000 --> 00:09:12.000]  可能今天當中也有一些政界朋友
[00:09:12.000 --> 00:09:15.000]  在加拿大很有經驗
[00:09:15.000 --> 00:09:17.000]  其實你去參政之後
[00:09:17.000 --> 00:09:19.000]  你一定知道你的對手是誰
[00:09:19.000 --> 00:09:22.000]  你知道本區的政治力量如何分佈
[00:09:22.000 --> 00:09:23.000]  選民意識也不太好
[00:09:23.000 --> 00:09:25.000]  以為你完全掌握了
[00:09:25.000 --> 00:09:27.000]  香港面對著這麼重要的2017年
[00:09:27.000 --> 00:09:28.000]  一人一票直選
[00:09:28.000 --> 00:09:32.000]  但竟然到目前為止
[00:09:32.000 --> 00:09:34.000]  是想不到有任何人
[00:09:34.000 --> 00:09:37.000]  你覺得他可能會出來參選
[00:09:37.000 --> 00:09:40.000]  而他參選了可能會贏
[00:09:40.000 --> 00:09:42.000]  這是一個很特別的情況
[00:09:42.000 --> 00:09:46.000]  所以在這樣的撲朔迷離的情況下
[00:09:46.000 --> 00:09:48.000]  而歷史上的幾重矛盾
[00:09:48.000 --> 00:09:50.000]  突然衝了出來
[00:09:50.000 --> 00:09:52.000]  而今天整個佔中
[00:09:52.000 --> 00:09:55.000]  本身所發生的步伐形態
[00:09:55.000 --> 00:09:58.000]  和原先的計劃不同
[00:09:58.000 --> 00:10:00.000]  不是這樣的
[00:10:00.000 --> 00:10:01.000]  就連警察部署
[00:10:01.000 --> 00:10:04.000]  警察在黃中堪警校操了半年
[00:10:04.000 --> 00:10:06.000]  學什麼?搬人而已
[00:10:06.000 --> 00:10:07.000]  就坐在那裡
[00:10:07.000 --> 00:10:08.000]  兩個人夾一個
[00:10:08.000 --> 00:10:09.000]  怎樣搬多久
[00:10:09.000 --> 00:10:10.000]  一千人搬多久
[00:10:10.000 --> 00:10:11.000]  二千人搬多久
[00:10:11.000 --> 00:10:13.000]  一千人搬多久是搬人
[00:10:13.000 --> 00:10:14.000]  但今天出來的情況
[00:10:14.000 --> 00:10:17.000]  完全不是原先的佔中的部署
[00:10:17.000 --> 00:10:19.000]  本來就坐定定在中環
[00:10:19.000 --> 00:10:21.000]  想著五千人坐在那裡
[00:10:21.000 --> 00:10:22.000]  兩天搬走我們
[00:10:22.000 --> 00:10:23.000]  就是這樣
[00:10:23.000 --> 00:10:25.000]  但現在不是這樣的
[00:10:25.000 --> 00:10:27.000]  所以另一方面
[00:10:27.000 --> 00:10:28.000]  一個層次就是
[00:10:28.000 --> 00:10:31.000]  現在佔中所爭取的
[00:10:31.000 --> 00:10:33.000]  一個很新的議題
[00:10:33.000 --> 00:10:34.000]  就是我們為什麼覺得
[00:10:34.000 --> 00:10:38.000]  香港未來的發展搞不清楚
[00:10:38.000 --> 00:10:41.000]  以前可能是純粹爭取民主
[00:10:41.000 --> 00:10:42.000]  爭取人權
[00:10:42.000 --> 00:10:44.000]  民主人權是爭取的
[00:10:44.000 --> 00:10:46.000]  但現在去到新的課題
[00:10:46.000 --> 00:10:48.000]  連香港都不太明白
[00:10:48.000 --> 00:10:50.000]  那些叫公民權
[00:10:50.000 --> 00:10:52.000]  見到嗎?公民社會
[00:10:52.000 --> 00:10:54.000]  是新公民社會
[00:10:54.000 --> 00:10:56.000]  這又是新的課題
[00:10:56.000 --> 00:10:58.000]  你發覺這麼多東西搞在一起
[00:10:58.000 --> 00:11:00.000]  一下子爆出來
[00:11:00.000 --> 00:11:02.000]  所以為什麼我說
[00:11:02.000 --> 00:11:04.000]  到現在我都完全
[00:11:04.000 --> 00:11:07.000]  看不清摸不清香港
[00:11:07.000 --> 00:11:09.000]  將會如何發展
[00:11:09.000 --> 00:11:11.000]  必須承認那種遊行
[00:11:11.000 --> 00:11:13.000]  因為所有的東西
[00:11:13.000 --> 00:11:15.000]  我們的經驗
[00:11:15.000 --> 00:11:16.000]  我們的歷史
[00:11:16.000 --> 00:11:18.000]  包括在世界歷史上
[00:11:18.000 --> 00:11:19.000]  都未出現過這樣的情況
[00:11:19.000 --> 00:11:21.000]  好像香港這樣的情況
[00:11:21.000 --> 00:11:24.000]  是可以有規則可循
[00:11:24.000 --> 00:11:26.000]  有任何經驗可以借鏡
[00:11:26.000 --> 00:11:27.000]  我一再說下去
[00:11:27.000 --> 00:11:28.000]  經驗為什麼這麼重要
[00:11:28.000 --> 00:11:30.000]  所以今天適逢機會了解
[00:11:30.000 --> 00:11:31.000]  我本來沒有想著
[00:11:31.000 --> 00:11:33.000]  把這個課題
[00:11:33.000 --> 00:11:35.000]  將它處境化
[00:11:35.000 --> 00:11:37.000]  因為一處境化
[00:11:37.000 --> 00:11:39.000]  其實都會引起一些
[00:11:39.000 --> 00:11:41.000]  認知上的落差
[00:11:41.000 --> 00:11:44.000]  就是說你對問題的了解多少
[00:11:44.000 --> 00:11:47.000]  是很影響對你的問題的判斷
[00:11:47.000 --> 00:11:49.000]  你認識的人
[00:11:49.000 --> 00:11:50.000]  最初認識他看他的樣子
[00:11:50.000 --> 00:11:51.000]  都挺好樣子的
[00:11:51.000 --> 00:11:52.000]  但是我認識他30年
[00:11:52.000 --> 00:11:54.000]  我對人認識深一點
[00:11:54.000 --> 00:11:55.000]  而大家判斷的人
[00:11:55.000 --> 00:11:57.000]  就有完全不同的評價
[00:11:57.000 --> 00:11:59.000]  不過由於形勢
[00:11:59.000 --> 00:12:00.000]  這麼急劇化
[00:12:00.000 --> 00:12:02.000]  所以我都給大家開場白
[00:12:02.000 --> 00:12:04.000]  但我最主要仍然回到
[00:12:04.000 --> 00:12:08.000]  究竟教會所面對的政治問題
[00:12:08.000 --> 00:12:13.000]  會造成很大很大的分裂
[00:12:13.000 --> 00:12:17.000]  會造成很大很大的爭議
[00:12:17.000 --> 00:12:19.000]  所以多年來
[00:12:19.000 --> 00:12:21.000]  教會 特別是華人教會
[00:12:21.000 --> 00:12:24.000]  政治是一種忌諱
[00:12:24.000 --> 00:12:25.000]  是忌諱
[00:12:25.000 --> 00:12:27.000]  為什麼這麼多忌諱
[00:12:27.000 --> 00:12:31.000]  第一就是紅塵避世的政策移分
[00:12:31.000 --> 00:12:33.000]  其實中國人去尋求一種宗教信仰
[00:12:33.000 --> 00:12:36.000]  你去教會好 去佛寺好 去淫好
[00:12:36.000 --> 00:12:40.000]  就希望不理這麼多世俗事
[00:12:40.000 --> 00:12:43.000]  希望尋求一種避世
[00:12:43.000 --> 00:12:44.000]  包括很多人去教會
[00:12:44.000 --> 00:12:48.000]  就不希望這麼多陳世的煩惱殘了他
[00:12:48.000 --> 00:12:49.000]  但是回到教會
[00:12:49.000 --> 00:12:52.000]  突然間搞個講座講政治
[00:12:52.000 --> 00:12:54.000]  很多人很反感
[00:12:54.000 --> 00:12:57.000]  香港以前都是很多很反感
[00:12:57.000 --> 00:13:00.000]  十幾二十年前的加拿大華人教會
[00:13:00.000 --> 00:13:03.000]  都很反感
[00:13:03.000 --> 00:13:06.000]  就是覺得不可以在教會講一件事
[00:13:06.000 --> 00:13:08.000]  要木燒炒魷魚
[00:13:08.000 --> 00:13:11.000]  誰負責組織這個講座
[00:13:11.000 --> 00:13:13.000]  你全部去彈劾他
[00:13:13.000 --> 00:13:14.000]  他怎麼彈劾他
[00:13:14.000 --> 00:13:15.000]  透過政治理論彈劾他
[00:13:15.000 --> 00:13:17.000]  找一些會眾一起
[00:13:17.000 --> 00:13:20.000]  中國人傳統上的心態是
[00:13:20.000 --> 00:13:23.000]  信仰是用來紅塵避世
[00:13:23.000 --> 00:13:27.000]  性族是移分
[00:13:27.000 --> 00:13:30.000]  第二個就是歷史傷痕的後遺恐懼
[00:13:30.000 --> 00:13:32.000]  特別是香港教會
[00:13:32.000 --> 00:13:33.000]  為什麼這麼怕講政治
[00:13:33.000 --> 00:13:38.000]  香港教會基本上是49年大陸變色之後
[00:13:38.000 --> 00:13:41.000]  很多的內地、中派
[00:13:41.000 --> 00:13:45.000]  走到香港慢慢去建立、去發展
[00:13:45.000 --> 00:13:50.000]  所以他們經歷過上一代在中國政府底下
[00:13:50.000 --> 00:13:52.000]  就是中國很多的迫害
[00:13:52.000 --> 00:13:54.000]  經過文革很多的迫害
[00:13:54.000 --> 00:13:55.000]  一講到政治就很害怕
[00:13:55.000 --> 00:13:59.000]  一講到特別面對中國政府
[00:13:59.000 --> 00:14:01.000]  很多政治的恐懼
[00:14:01.000 --> 00:14:02.000]  千萬不要鬥
[00:14:02.000 --> 00:14:04.000]  鬥爭沒有結果
[00:14:04.000 --> 00:14:06.000]  想起政治想起殺頭
[00:14:06.000 --> 00:14:09.000]  第三個其實是社會傳統的優越地位
[00:14:09.000 --> 00:14:11.000]  特別是香港的過去來講
[00:14:11.000 --> 00:14:15.000]  聖公會就是英國的國教
[00:14:15.000 --> 00:14:17.000]  所以聖公會有崇高的地位
[00:14:17.000 --> 00:14:21.000]  那些教產、聖公會主教的地位很高
[00:14:21.000 --> 00:14:26.000]  所以教會本身在社會裡面有很崇高的地位
[00:14:26.000 --> 00:14:27.000]  所以他無需要爭取任何東西
[00:14:27.000 --> 00:14:29.000]  他本身擁有很崇高的地位
[00:14:29.000 --> 00:14:33.000]  所以政府樂於將很多辦學權、社會福利
[00:14:33.000 --> 00:14:35.000]  搞很多事情教給他辦
[00:14:35.000 --> 00:14:37.000]  那又很放心
[00:14:37.000 --> 00:14:40.000]  所以教會可以說是社會既得利益者
[00:14:40.000 --> 00:14:42.000]  既得利益者根本就不用搞什麼政治
[00:14:42.000 --> 00:14:45.000]  你基本上擁有很多政治的特權
[00:14:45.000 --> 00:14:46.000]  這是很特別
[00:14:46.000 --> 00:14:49.000]  第四個就是父權社會的信服思維
[00:14:49.000 --> 00:14:53.000]  其實中國人的社會很特別
[00:14:53.000 --> 00:14:57.000]  我特別聽回本地的電台的風煙
[00:14:57.000 --> 00:14:59.000]  一講到佔中
[00:14:59.000 --> 00:15:03.000]  很多老聽眾打氣都很反對
[00:15:03.000 --> 00:15:05.000]  不應該這樣挑戰政府
[00:15:05.000 --> 00:15:06.000]  不應該這樣出來
[00:15:06.000 --> 00:15:08.000]  年輕人不應該這樣搞
[00:15:08.000 --> 00:15:10.000]  年輕人就比較支持多一點
[00:15:10.000 --> 00:15:12.000]  這就是世代衝突之外
[00:15:12.000 --> 00:15:14.000]  其實背後就是我剛才講到
[00:15:14.000 --> 00:15:17.000]  三大矛盾的一個父權社會
[00:15:17.000 --> 00:15:21.000]  上一代在上位者、掌權者
[00:15:21.000 --> 00:15:23.000]  他們頂下來的東西
[00:15:23.000 --> 00:15:25.000]  我們就信服
[00:15:25.000 --> 00:15:27.000]  又不是什麼暴政
[00:15:27.000 --> 00:15:29.000]  又不是什麼東西
[00:15:29.000 --> 00:15:31.000]  那為什麼要逆反他呢
[00:15:31.000 --> 00:15:34.000]  這個父權社會的思維很重的
[00:15:34.000 --> 00:15:38.000]  在教會裡面也有很重的父權社會思維
[00:15:38.000 --> 00:15:42.000]  第五點就是免簽爭論的單一和諧
[00:15:42.000 --> 00:15:44.000]  教會很怕爭論
[00:15:44.000 --> 00:15:46.000]  一爭論教會就可能會分裂
[00:15:46.000 --> 00:15:50.000]  所以任何爭議問題都會按住
[00:15:50.000 --> 00:15:52.000]  但是一講政治肯定會有爭論
[00:15:52.000 --> 00:15:55.000]  不可能是相同的
[00:15:55.000 --> 00:15:57.000]  肯定有不同意見
[00:15:57.000 --> 00:16:00.000]  所以多年來教會很少去碰一些
[00:16:00.000 --> 00:16:02.000]  爭議性的問題
[00:16:02.000 --> 00:16:04.000]  特別就是性道德倫理
[00:16:04.000 --> 00:16:06.000]  這就很特別
[00:16:06.000 --> 00:16:08.000]  是牽動普遍環教會的關心
[00:16:08.000 --> 00:16:10.000]  但是在其他的問題上
[00:16:10.000 --> 00:16:12.000]  都盡量去迴避
[00:16:12.000 --> 00:16:14.000]  就是有爭議性
[00:16:14.000 --> 00:16:17.000]  可以在這下談,很少公開講論
[00:16:17.000 --> 00:16:21.000]  第六點就是跟隨領袖的態度思考
[00:16:21.000 --> 00:16:25.000]  特別是信徒就很難去想東西
[00:16:25.000 --> 00:16:29.000]  最好是牧師、教會領袖這樣說
[00:16:29.000 --> 00:16:31.000]  他跟著你走就可以了
[00:16:31.000 --> 00:16:32.000]  所以他不去想
[00:16:32.000 --> 00:16:34.000]  所以就聽人說說就算了
[00:16:34.000 --> 00:16:38.000]  所以華人教會處理複雜問題
[00:16:38.000 --> 00:16:40.000]  最厲害的就是搞個聚會
[00:16:40.000 --> 00:16:41.000]  找人回來說說
[00:16:41.000 --> 00:16:43.000]  找一些他接受他的信徒回來說說
[00:16:43.000 --> 00:16:45.000]  說完我們已經回應了
[00:16:45.000 --> 00:16:47.000]  我們感覺良好了
[00:16:47.000 --> 00:16:49.000]  我們已經認知了
[00:16:49.000 --> 00:16:50.000]  但是沒有獨立思考
[00:16:50.000 --> 00:16:52.000]  我們很聽人說的
[00:16:52.000 --> 00:16:55.000]  所以跟隨領袖的態度思考
[00:16:55.000 --> 00:16:59.000]  這個就是香港教會今天仍然是走不出這件事
[00:16:59.000 --> 00:17:00.000]  我們回應社會問題
[00:17:00.000 --> 00:17:02.000]  就找人回來說說就可以了
[00:17:02.000 --> 00:17:03.000]  聚會主義
[00:17:03.000 --> 00:17:05.000]  聚會主義戰勝一切
[00:17:05.000 --> 00:17:07.000]  另一個就是
[00:17:07.000 --> 00:17:10.000]  其實大家很少提
[00:17:10.000 --> 00:17:12.000]  但很現實的
[00:17:12.000 --> 00:17:14.000]  就是要我們走向內地
[00:17:14.000 --> 00:17:16.000]  我們在內地全複任
[00:17:16.000 --> 00:17:18.000]  如果你想在內地全複任
[00:17:18.000 --> 00:17:20.000]  你的教會如果當中
[00:17:20.000 --> 00:17:24.000]  有些人是內地不喜歡的
[00:17:24.000 --> 00:17:26.000]  你在教會不用來了
[00:17:26.000 --> 00:17:32.000]  就是說你為了要跟中國政府各方面的系統
[00:17:32.000 --> 00:17:34.000]  當然中國政府都很懂得
[00:17:34.000 --> 00:17:35.000]  如何統治教會
[00:17:35.000 --> 00:17:37.000]  這些東西是公開秘密
[00:17:37.000 --> 00:17:40.000]  所以大家都會比較上
[00:17:40.000 --> 00:17:43.000]  不要說那些東西不要鬥那樣東西
[00:17:43.000 --> 00:17:46.000]  所以也是一個很現實的政治
[00:17:46.000 --> 00:17:48.000]  因為中國政府都知道
[00:17:48.000 --> 00:17:51.000]  教會本身有一個群眾力量
[00:17:51.000 --> 00:17:53.000]  教會影響到人的思想
[00:17:53.000 --> 00:17:56.000]  於是都是很努力的統治
[00:17:56.000 --> 00:17:58.000]  做了一些功夫很久
[00:17:58.000 --> 00:18:01.000]  所以你要靠向中國的福音市場
[00:18:01.000 --> 00:18:04.000]  你就最好不要鬥那些具爭議性的東西
[00:18:04.000 --> 00:18:06.000]  最好就支持建制
[00:18:06.000 --> 00:18:09.000]  所以其實上香港教會基本上
[00:18:09.000 --> 00:18:11.000]  是挺傾向建制的
[00:18:11.000 --> 00:18:14.000]  大概來說相安無事
[00:18:14.000 --> 00:18:16.000]  但是要面對現在的處境
[00:18:16.000 --> 00:18:17.000]  很大問題
[00:18:17.000 --> 00:18:22.000]  所以香港教會本身都面對一個時代的洗禮
[00:18:22.000 --> 00:18:23.000]  就是一個時代的洗禮
[00:18:23.000 --> 00:18:29.000]  你怎樣去面對這些那麼爭議性的題目
[00:18:29.000 --> 00:18:32.000]  當最後一本聖經可以各自解讀
