
[00:00:00.000 --> 00:00:04.600]  各位電影節目你們好
[00:03:51.300 --> 00:03:54.100]  為什麼智者一定要被人重用呢?
[00:03:54.100 --> 00:03:55.100]  如果是這樣
[00:03:55.100 --> 00:03:58.200]  王子比干就不會被人殺害
[00:03:58.200 --> 00:04:00.400]  博學而懷才不遇的人
[00:04:00.400 --> 00:04:02.400]  豈止我孔子一人?
[00:04:02.400 --> 00:04:05.400]  知難生於森林
[00:04:05.400 --> 00:04:08.200]  不會因為沒有人欣賞他
[00:04:08.200 --> 00:04:10.100]  就不吐芬芳
[00:04:10.100 --> 00:04:17.400]  君子為什麼也不會在窮困的時候而變節?
[00:04:17.400 --> 00:04:20.200]  於是孔子問第二個弟子
[00:04:20.200 --> 00:04:22.800]  他的名字叫子貢
[00:04:22.800 --> 00:04:25.800]  子貢這樣回答孔子
[00:04:25.800 --> 00:04:29.000]  老師學說雲大
[00:04:29.000 --> 00:04:34.600]  但天下無一個當權者能夠接納你這些理論
[00:04:34.600 --> 00:04:37.600]  所以所謂曲高禍寡
[00:04:37.600 --> 00:04:41.400]  何不將你的標準降低一些
[00:04:41.400 --> 00:04:43.400]  來就下他們的需要
[00:04:43.400 --> 00:04:46.100]  適應他們的需求呢?
[00:04:46.100 --> 00:04:48.100]  孔子聽到子貢這樣說
[00:04:48.100 --> 00:04:49.400]  他就回答他
[00:04:49.400 --> 00:04:52.400]  好農夫就能耕種
[00:04:52.400 --> 00:04:55.200]  但不一定保證有很好的收穫
[00:04:55.200 --> 00:04:58.800]  一個好的工匠做出巧妙的工藝
[00:04:58.800 --> 00:05:01.700]  但未必有人欣賞和喜歡
[00:05:01.700 --> 00:05:04.600]  如果我們只是討人歡喜
[00:05:04.600 --> 00:05:07.400]  不能夠將我們的道修好
[00:05:07.400 --> 00:05:09.800]  將修道為首要任務
[00:05:09.800 --> 00:05:14.700]  只是迎合人家尤其是當權者的需要
[00:05:14.700 --> 00:05:16.500]  我們這樣的志向
[00:05:16.500 --> 00:05:19.300]  未免太低了
[00:05:19.300 --> 00:05:21.700]  最後孔夫子問最優秀的弟子
[00:05:21.700 --> 00:05:23.700]  就是所謂顏會
[00:05:23.700 --> 00:05:25.100]  顏會就這樣回答他
[00:05:25.100 --> 00:05:28.300]  老師德行學說了雲大
[00:05:28.300 --> 00:05:30.800]  不被人接納有什麼問題?
[00:05:30.800 --> 00:05:34.300]  最重要是修養好自己
[00:05:34.300 --> 00:05:37.300]  如果不修養好自己就是我們的恥辱
[00:05:37.300 --> 00:05:40.800]  修養好而不被人縱容
[00:05:40.800 --> 00:05:43.800]  這是當權者的恥辱
[00:05:43.800 --> 00:05:46.100]  孔子聽到非常高興
[00:05:46.100 --> 00:05:48.400]  大讚不已
[00:05:48.400 --> 00:05:50.400]  或者我們看看現實
[00:05:50.400 --> 00:05:52.700]  這三個學生有什麼收場呢?
[00:05:52.700 --> 00:05:54.300]  顏會早死
[00:05:54.300 --> 00:05:56.500]  一生沒有任何的成就
[00:05:56.500 --> 00:05:58.400]  沒有突出的表現
[00:05:58.400 --> 00:06:01.200]  一生沒有做過官
[00:06:01.200 --> 00:06:02.800]  子路四十歲的時候
[00:06:02.800 --> 00:06:06.900]  才得到衛國一個大夫聘請為家臣
[00:06:06.900 --> 00:06:11.400]  六十三歲的時候為了救家主而被殺
[00:06:11.400 --> 00:06:13.800]  死後被斬成肉醬
[00:06:13.800 --> 00:06:16.200]  極淒慘的收場
[00:06:16.200 --> 00:06:19.700]  三個弟子之中最風光的就是子貢
[00:06:19.700 --> 00:06:23.800]  他曾經做過魯國、衛國兩個國家的宰相
[00:06:23.800 --> 00:06:26.600]  後來氣正從商
[00:06:26.600 --> 00:06:28.400]  致富千金
[00:06:28.400 --> 00:06:33.100]  為孔夫子最有成就、最有錢的一個學生
[00:06:33.100 --> 00:06:35.100]  他活到七十四歲
[00:06:35.100 --> 00:06:37.600]  然後善終
[00:06:37.600 --> 00:06:39.400]  這個故事
[00:06:39.400 --> 00:06:42.600]  豈不是在歷史中不住的重演
[00:06:42.600 --> 00:06:45.600]  好像子路這些爽直
[00:06:45.600 --> 00:06:47.900]  面對不公義的事情
[00:06:47.900 --> 00:06:50.100]  調戲不順、滿肚牢騷
[00:06:50.100 --> 00:06:53.400]  結果卻悲劇收場
[00:06:53.400 --> 00:06:55.400]  顏會稱高
[00:06:55.400 --> 00:06:57.600]  結果一無是成
[00:06:57.600 --> 00:06:59.400]  不為人所種
[00:06:59.400 --> 00:07:01.800]  子貢夠Street Smart
[00:07:01.800 --> 00:07:04.100]  看風駛利、肯妥協
[00:07:04.100 --> 00:07:06.300]  竟然升官發財
[00:07:06.300 --> 00:07:09.500]  從日光之下的角度去看
[00:07:09.500 --> 00:07:12.500]  我想在今天的世界裏面
[00:07:12.500 --> 00:07:14.900]  很多人都是這樣
[00:07:14.900 --> 00:07:18.000]  但是如果我們望遠一點
[00:07:18.000 --> 00:07:21.400]  從日光之上的角度去看
[00:07:21.400 --> 00:07:26.000]  這些所謂看風駛利、肯妥協
[00:07:26.000 --> 00:07:28.500]  以至自己升官發財的人
[00:07:28.500 --> 00:07:33.100]  其實是積了上帝的怒氣
[00:07:33.100 --> 00:07:35.900]  往往我們看教會都是這樣
[00:07:35.900 --> 00:07:38.500]  面對壓迫、受苦
[00:07:38.500 --> 00:07:41.300]  通常看到兩種不同的態度
[00:07:41.300 --> 00:07:43.400]  不少人就調戲不順
[00:07:43.400 --> 00:07:45.100]  好像哈巴菊一樣
[00:07:45.100 --> 00:07:49.200]  看到加拿大人好像禽獸一般的凶殘
[00:07:49.200 --> 00:07:51.200]  踐踏上帝的指紋
[00:07:51.200 --> 00:07:54.800]  他不明白為何上帝好像一聲不響
[00:07:54.800 --> 00:07:57.000]  又聾又麻又啞
[00:07:57.000 --> 00:08:00.600]  他就不住問為何為何為何
[00:08:00.600 --> 00:08:04.000]  不少信徒因此失去信心
[00:08:04.000 --> 00:08:06.400]  甚至離開真道
[00:08:06.400 --> 00:08:09.000]  但也有不少好像子貢之類
[00:08:09.000 --> 00:08:12.200]  看風駛利、次次妥協
[00:08:12.200 --> 00:08:16.800]  為求生存不惜放棄信仰、離棄主
[00:08:16.800 --> 00:08:20.000]  或者他們會燶得風生水起
[00:08:20.000 --> 00:08:23.600]  但其實就好像哈巴菊說
[00:08:23.600 --> 00:08:27.400]  耶和華右手的杯必傳到他們那裏
[00:08:27.400 --> 00:08:32.600]  他們所享用的榮耀會成為大大的羞辱
[00:08:32.600 --> 00:08:34.400]  就好像希伯來書的作者說
[00:08:34.400 --> 00:08:36.600]  落在永生神的手裏
[00:08:36.600 --> 00:08:40.200]  是一件極其恐怖的事
[00:08:40.200 --> 00:08:42.200]  在今天最後一講
[00:08:42.200 --> 00:08:44.600]  我們來看看哈巴菊書第三章
[00:08:44.600 --> 00:08:47.000]  第三至十九節
[00:08:47.000 --> 00:08:50.200]  哈巴菊先知面對恐懼
[00:08:50.200 --> 00:08:53.000]  面對將來的逆境
[00:08:53.000 --> 00:08:56.000]  他怎樣改變他的心態
[00:08:56.000 --> 00:08:58.800]  以至他整個人改變呢?
[00:08:58.800 --> 00:09:01.800]  首先我們來看看哈巴菊的恐懼
[00:09:01.800 --> 00:09:05.600]  在第十六節是一個非常重要的一節聖經
[00:09:05.600 --> 00:09:08.200]  在這段裏面是這樣的說法
[00:09:08.200 --> 00:09:11.600]  我聽見耶和華的聲音身體顫驚
[00:09:11.600 --> 00:09:14.400]  嘴唇發顫骨中扭壞
[00:09:14.400 --> 00:09:16.800]  我在所立之處顫驚
[00:09:16.800 --> 00:09:21.200]  我只可安靜等候災難之臨到
[00:09:21.200 --> 00:09:23.600]  犯警之民上來
[00:09:23.600 --> 00:09:27.400]  我們可以看到哈巴菊在這裏有兩種恐懼
[00:09:27.400 --> 00:09:33.200]  第一種恐懼是面對著迦納底人的遊掠、攻擊
[00:09:33.200 --> 00:09:36.200]  即是他所說的災難之日臨到
[00:09:36.200 --> 00:09:38.200]  犯警之民上來
[00:09:38.200 --> 00:09:40.200]  在等候期間
[00:09:40.200 --> 00:09:42.200]  他真的非常恐懼
[00:09:42.200 --> 00:09:44.200]  我們會問
[00:09:44.200 --> 00:09:45.800]  在第一章第二章的時候
[00:09:45.800 --> 00:09:48.800]  他不是已經解決了恐懼的問題
[00:09:48.800 --> 00:09:52.200]  他不是知道上帝一定會審判那些迦納底人
[00:09:52.200 --> 00:09:54.200]  為甚麼在第三章的時候
[00:09:54.200 --> 00:09:56.200]  到最後第十六節
[00:09:56.200 --> 00:09:59.200]  他又驚惶失措、恐懼起來呢?
[00:09:59.200 --> 00:10:01.200]  我們要明白在第一章
[00:10:01.200 --> 00:10:04.200]  哈巴菊的恐懼和不安
[00:10:04.200 --> 00:10:06.800]  是會在理性方面
[00:10:06.800 --> 00:10:10.800]  從理性方面他不明白上帝為甚麼不出手
[00:10:10.800 --> 00:10:13.200]  為甚麼他不去救他的子民
[00:10:13.200 --> 00:10:16.200]  脫離這些水深火熱的地方
[00:10:16.200 --> 00:10:17.400]  這一點就得到答案了
[00:10:17.400 --> 00:10:19.400]  所以他說為耶和華在聖殿中
[00:10:19.400 --> 00:10:23.400]  全地的人都當著他面前肅敬靜默
[00:10:23.400 --> 00:10:25.400]  當他看到上帝的應許
[00:10:25.400 --> 00:10:28.400]  上帝說我一定會審判的時候
[00:10:28.400 --> 00:10:34.400]  他就覺得上帝是值得我們肅敬靜默
[00:10:34.400 --> 00:10:38.400]  在理性上、在頭腦上
[00:10:38.400 --> 00:10:40.400]  他是知道不需要害怕
[00:10:40.400 --> 00:10:43.400]  因為神必定會為他伸冤
[00:10:43.400 --> 00:10:46.400]  神一定是保守
[00:10:46.400 --> 00:10:49.400]  但到了第三章十六節的時候
[00:10:49.400 --> 00:10:52.400]  才知道怎樣去形容自己
[00:10:52.400 --> 00:10:55.400]  當他面對加拿大人的憂慮
[00:10:55.400 --> 00:10:57.400]  面對艱難的日子
[00:10:57.400 --> 00:10:59.400]  一想到這些的時候
[00:10:59.400 --> 00:11:01.400]  他就說身體賤勁
[00:11:01.400 --> 00:11:02.400]  嘴唇發賤
[00:11:02.400 --> 00:11:04.400]  骨中扭壞
[00:11:04.400 --> 00:11:07.400]  真的怕得鼻孔都沒肉
[00:11:07.400 --> 00:11:10.400]  我們會問他的信心去了哪裡
[00:11:10.400 --> 00:11:12.400]  他的平安去了哪裡
[00:11:12.400 --> 00:11:16.400]  他不是一個偉大的先知
[00:11:16.400 --> 00:11:17.400]  到了災難日子
[00:11:17.400 --> 00:11:20.400]  犯警之民快要上來的時候
[00:11:20.400 --> 00:11:22.400]  他就充滿了恐懼
[00:11:22.400 --> 00:11:24.400]  很簡單
[00:11:24.400 --> 00:11:26.400]  因為他是人
[00:11:26.400 --> 00:11:28.400]  他有人性
[00:11:28.400 --> 00:11:30.400]  我們都不是超人
[00:11:30.400 --> 00:11:34.400]  面對著困難、壓迫、非常艱難的日子的時候
[00:11:34.400 --> 00:11:38.400]  我們在情緒裏面一定會有恐懼
[00:11:38.400 --> 00:11:40.400]  我們一定會有很大的波動
[00:11:40.400 --> 00:11:43.400]  因為一個人是這樣
[00:11:43.400 --> 00:11:46.400]  我們不是一個超級的超人
[00:11:46.400 --> 00:11:50.400]  我們不是一個沒有感受的人
[00:11:50.400 --> 00:11:51.400]  我想到我自己
[00:11:51.400 --> 00:11:52.400]  三年前
[00:11:52.400 --> 00:11:56.400]  我因為患了肺炎進了醫院
[00:11:56.400 --> 00:11:59.400]  當時真的舉步維艱
[00:11:59.400 --> 00:12:03.400]  我的血的氧分是跌到80
[00:12:03.400 --> 00:12:07.400]  要吸氧氣去到10度
[00:12:07.400 --> 00:12:09.400]  後來形勢轉變
[00:12:09.400 --> 00:12:11.400]  要進ICU
[00:12:11.400 --> 00:12:13.400]  醫生說是這樣的時候要插喉
[00:12:13.400 --> 00:12:16.400]  可能我命不久矣
[00:12:16.400 --> 00:12:19.400]  我當時有兩種感覺
[00:12:19.400 --> 00:12:21.400]  第一很辛苦
[00:12:21.400 --> 00:12:23.400]  一個人很辛苦的時候
[00:12:23.400 --> 00:12:25.400]  很想脫離這些苦楚
[00:12:25.400 --> 00:12:27.400]  早日回天府那裏
[00:12:27.400 --> 00:12:29.400]  一了百了
[00:12:29.400 --> 00:12:30.400]  不用在世界上受苦
[00:12:30.400 --> 00:12:31.400]  與主同在
[00:12:31.400 --> 00:12:33.400]  好得無比
[00:12:33.400 --> 00:12:34.400]  第二
[00:12:34.400 --> 00:12:36.400]  一想到分離
[00:12:36.400 --> 00:12:37.400]  想到死亡
[00:12:37.400 --> 00:12:39.400]  就很害怕
[00:12:39.400 --> 00:12:40.400]  一想到家人
[00:12:40.400 --> 00:12:42.400]  太太、子女
[00:12:42.400 --> 00:12:44.400]  孫兒
[00:12:44.400 --> 00:12:46.400]  就不想死了
[00:12:46.400 --> 00:12:48.400]  那時候我在醫院裏面
[00:12:48.400 --> 00:12:51.400]  真的好像哈巴谷的形容
[00:12:51.400 --> 00:12:53.400]  身體發賤
[00:12:53.400 --> 00:12:54.400]  骨中扭壞
[00:12:54.400 --> 00:12:56.400]  氣力衰退
[00:12:56.400 --> 00:13:00.400]  我覺得自己很矛盾
[00:13:00.400 --> 00:13:03.400]  只有求主安靜
[00:13:03.400 --> 00:13:04.400]  將我做一次教堂
[00:13:04.400 --> 00:13:07.400]  求祂憐憫
[00:13:07.400 --> 00:13:09.400]  結果上帝真的憐憫我
[00:13:09.400 --> 00:13:15.400]  醫生用重量的濾固醇
[00:13:15.400 --> 00:13:17.400]  果然奏效
[00:13:17.400 --> 00:13:21.400]  讓我能夠恢復健康
[00:13:21.400 --> 00:13:23.400]  我不是一個超人
[00:13:23.400 --> 00:13:25.400]  我以為
[00:13:25.400 --> 00:13:28.400]  以前我想過
[00:13:28.400 --> 00:13:31.400]  我以為想死是不對的
[00:13:31.400 --> 00:13:33.400]  基督徒不應該想死
[00:13:33.400 --> 00:13:36.400]  不想死又不對
[00:13:36.400 --> 00:13:40.400]  其實我想兩樣都不正常
[00:13:40.400 --> 00:13:42.400]  反而我覺得我是正常的
[00:13:42.400 --> 00:13:44.400]  又想死又不想死
[00:13:44.400 --> 00:13:47.400]  又害怕又有平靜
[00:13:47.400 --> 00:13:50.400]  看看聖經的英雄人物
[00:13:50.400 --> 00:13:54.400]  阿伯拉罕、摩西、大衛、保羅
[00:13:54.400 --> 00:13:56.400]  起碼和我一樣
[00:13:56.400 --> 00:14:01.400]  在災難、犯警之民上來的時候
[00:14:01.400 --> 00:14:04.400]  自然充滿了恐懼震驚
[00:14:04.400 --> 00:14:07.400]  雖然在理性上我們知道主與我們同在
[00:14:07.400 --> 00:14:08.400]  很多無比
[00:14:08.400 --> 00:14:10.400]  但在感情上
[00:14:10.400 --> 00:14:13.400]  它是充滿了恐懼震驚
[00:14:13.400 --> 00:14:16.400]  但是在第十六節
[00:14:16.400 --> 00:14:19.400]  我們看到另外一個恐懼
[00:14:19.400 --> 00:14:24.400]  這個恐懼是我們每一個基督徒
[00:14:24.400 --> 00:14:26.400]  都應該有的恐懼
[00:14:26.400 --> 00:14:29.400]  這個就是我們和非基督徒不同之處
[00:14:29.400 --> 00:14:32.400]  第一恐懼是面對上帝的威嚴
[00:14:32.400 --> 00:14:35.400]  大能審判而產生的恐懼
[00:14:35.400 --> 00:14:38.400]  所以第十六節開始的時候
[00:14:38.400 --> 00:14:45.400]  「我聽見耶和華的聲音,身體震驚,嘴唇發顫,骨中扭劃」
[00:14:45.400 --> 00:14:49.400]  究竟他聽到上帝的甚麼聲音
[00:14:49.400 --> 00:14:54.400]  究竟他面對上帝的作為
[00:14:54.400 --> 00:14:56.400]  上帝的活現的時候
[00:14:56.400 --> 00:14:59.400]  怎會產生一種恐懼的心呢?
[00:14:59.400 --> 00:15:03.400]  我們詳細來看第三至十五節
[00:15:03.400 --> 00:15:06.400]  耶和華的活現和作為
[00:15:06.400 --> 00:15:10.400]  才知道在這一段裏面是一個禱告
[00:15:10.400 --> 00:15:12.400]  是一首詩歌的題材
[00:15:12.400 --> 00:15:14.400]  亦是一首禱告
[00:15:14.400 --> 00:15:18.400]  他很想透過這個禱告、詩歌
[00:15:18.400 --> 00:15:22.400]  想起上帝在歷史裏面
[00:15:22.400 --> 00:15:24.400]  在經歷裏面
[00:15:24.400 --> 00:15:26.400]  如何顯出祂的作為
[00:15:26.400 --> 00:15:28.400]  如何上帝的指紋
[00:15:28.400 --> 00:15:31.400]  是看到上帝在歷史裏面的足跡
[00:15:31.400 --> 00:15:34.400]  第一件事作為一個猶太人想到的
[00:15:34.400 --> 00:15:35.400]  就是出埃及
[00:15:35.400 --> 00:15:38.400]  上帝如何帶領以色列人出埃及
[00:15:38.400 --> 00:15:42.400]  我們要明白正如我剛才所說
[00:15:42.400 --> 00:15:43.400]  這是一個詩的體象
[00:15:43.400 --> 00:15:46.400]  一個非常震撼壯觀的詩歌
[00:15:46.400 --> 00:15:50.400]  不是一個按時序描述的歷史文章
[00:15:50.400 --> 00:15:53.400]  從詩歌表達裏面我們可以清清楚楚
[00:15:53.400 --> 00:15:55.400]  看到哈巴哥先知描述
[00:15:55.400 --> 00:15:57.400]  耶和華在歷史裏面的顯現和作為
[00:15:57.400 --> 00:15:59.400]  第五節
[00:15:59.400 --> 00:16:01.400]  在他面前有瘟疫流行
[00:16:01.400 --> 00:16:03.400]  在他腳下有疫症發出
[00:16:03.400 --> 00:16:07.400]  很明顯是指摩西和法老鬥爭的時候
[00:16:07.400 --> 00:16:09.400]  受神降下十災
[00:16:09.400 --> 00:16:12.400]  最後瘟疫流行於埃及
[00:16:12.400 --> 00:16:14.400]  所有的長子死亡
[00:16:14.400 --> 00:16:16.400]  疫症發生
[00:16:16.400 --> 00:16:21.400]  顯明了上帝的審判和人的無能
[00:16:21.400 --> 00:16:25.400]  我相信這次新冠狀病毒
[00:16:25.400 --> 00:16:27.400]  讓我們看到
[00:16:27.400 --> 00:16:31.400]  美國人以為我們有很好的醫療系統
[00:16:31.400 --> 00:16:34.400]  但事實上面對瘟疫的時候
[00:16:34.400 --> 00:16:38.400]  真是幾無奈無能
[00:16:38.400 --> 00:16:40.400]  第七節又告訴你
[00:16:40.400 --> 00:16:42.400]  我見古山的帳幕遭難
[00:16:42.400 --> 00:16:45.400]  米田的萬子戰驚
[00:16:45.400 --> 00:16:48.400]  古山和米田都在紅海附近
[00:16:48.400 --> 00:16:54.400]  摩西帶領以色列出埃及的時候
[00:16:54.400 --> 00:16:56.400]  神與以色列人同在
[00:16:56.400 --> 00:16:59.400]  出埃及的十六章十四節
[00:16:59.400 --> 00:17:02.400]  外邦人聽見就發戰
[00:17:02.400 --> 00:17:05.400]  驚惶臨到這地
[00:17:05.400 --> 00:17:09.400]  因為他們都看到神的作為
[00:17:09.400 --> 00:17:12.400]  外邦人看到上帝的作為
[00:17:12.400 --> 00:17:16.400]  上帝如何帶領以色列人出埃及的時候
[00:17:16.400 --> 00:17:18.400]  他們戰驚
[00:17:18.400 --> 00:17:20.400]  第八節又告訴你
[00:17:20.400 --> 00:17:23.400]  耶和華說你乘馬上坐在德勝的草上
[00:17:23.400 --> 00:17:26.400]  豈不是喜悅江河
[00:17:26.400 --> 00:17:29.400]  向江海發怒氣
[00:17:29.400 --> 00:17:31.400]  向洋海發憤恨嗎?
[00:17:31.400 --> 00:17:34.400]  第九節說你以江河分開大地
[00:17:34.400 --> 00:17:36.400]  十五節就更加清楚
[00:17:36.400 --> 00:17:38.400]  你乘馬踐踏紅海
[00:17:38.400 --> 00:17:42.400]  就是踐踏洶湧的大水
[00:17:42.400 --> 00:17:45.400]  這個講述出埃及的時候
[00:17:45.400 --> 00:17:48.400]  多西是分開紅海
[00:17:48.400 --> 00:17:51.400]  叫以色列人得著救贖
[00:17:51.400 --> 00:17:54.400]  而追來的埃及士兵
[00:17:54.400 --> 00:17:56.400]  就葬身大海
[00:17:56.400 --> 00:17:58.400]  所以很明顯
[00:17:58.400 --> 00:18:02.400]  斯人想起上帝在歷史中的作為
[00:18:02.400 --> 00:18:08.400]  尤其是如何帶領他們在埃及圍爐的以色列人
[00:18:08.400 --> 00:18:10.400]  離開埃及地
[00:18:10.400 --> 00:18:13.400]  經歷過紅海
[00:18:13.400 --> 00:18:18.400]  由神的帶領進入加南美地
[00:18:18.400 --> 00:18:21.400]  在這段聖經中我們看到第二幅圖畫
[00:18:21.400 --> 00:18:23.400]  第二幅圖畫是甚麼呢?
[00:18:23.400 --> 00:18:26.400]  就是神引領以色列人如何征服加南地
[00:18:26.400 --> 00:18:28.400]  入主流瀨與物的應許地
[00:18:28.400 --> 00:18:30.400]  第十節說
[00:18:30.400 --> 00:18:32.400]  生領見你
[00:18:32.400 --> 00:18:34.400]  無不戰懼
[00:18:34.400 --> 00:18:36.400]  大水氾濫過去
[00:18:36.400 --> 00:18:38.400]  深淵發聲
[00:18:38.400 --> 00:18:40.400]  洶湧翻騰
[00:18:40.400 --> 00:18:45.400]  這裏指約書亞帶領以色列人過約旦河時的情景
[00:18:45.400 --> 00:18:47.400]  將河水分開
[00:18:47.400 --> 00:18:49.400]  大水氾濫過去
[00:18:49.400 --> 00:18:51.400]  深淵發聲
[00:18:51.400 --> 00:18:55.400]  神眾子民安然渡過約旦河
[00:18:55.400 --> 00:18:57.400]  第十一節又說
[00:18:57.400 --> 00:18:59.400]  因你的箭射出發光
[00:18:59.400 --> 00:19:02.400]  你的槍閃出光耀
[00:19:02.400 --> 00:19:04.400]  日月都在本宮停駐
[00:19:04.400 --> 00:19:07.400]  這件事記載在約書亞紀第十章十二節
[00:19:07.400 --> 00:19:13.400]  當耶和華將阿摩利人交付以色列人的日子
[00:19:13.400 --> 00:19:15.400]  約書亞就禱告耶和華
[00:19:15.400 --> 00:19:17.400]  在以色列人眼前說
