
[00:00:00.000 --> 00:00:13.000]  今天和大家一起思想的經文是從加拉太書的第三章第15節至第18節
[00:04:29.000 --> 00:04:36.000]  因此約本身不單止只是講到約的內文
[00:04:36.000 --> 00:04:38.000]  是說想達到什麼目標
[00:04:38.000 --> 00:04:40.000]  有什麼共識這麼簡單
[00:04:40.000 --> 00:04:44.000]  而且約的內容更加包括到
[00:04:44.000 --> 00:04:46.000]  如果違約的時候
[00:04:46.000 --> 00:04:48.000]  有什麼懲罰
[00:04:48.000 --> 00:04:51.000]  或者有什麼需要補償的事情
[00:04:51.000 --> 00:04:53.000]  都詳細的列舉
[00:04:53.000 --> 00:04:58.000]  為什麼今天我會和大家一起談論到約這個題目呢?
[00:04:58.000 --> 00:05:02.000]  因為今天我們所看的加拉太書第三章
[00:05:02.000 --> 00:05:05.000]  從第十五節至第十八節的內容
[00:05:05.000 --> 00:05:10.000]  承接了上文保羅向加拉太教會
[00:05:10.000 --> 00:05:13.000]  談論到神積著信
[00:05:13.000 --> 00:05:16.000]  叫人可以得以稱義
[00:05:16.000 --> 00:05:23.000]  於是乎神就在這個稱義合約的目的裏面
[00:05:23.000 --> 00:05:27.000]  就要去訂明一些後續的行動
[00:05:27.000 --> 00:05:32.000]  神將自己和人含括了
[00:05:32.000 --> 00:05:36.000]  甚至規限了在這個約定裏面
[00:05:36.000 --> 00:05:39.000]  而上帝履行他自己的部分
[00:05:39.000 --> 00:05:42.000]  人也要去履行他的部分
[00:05:42.000 --> 00:05:46.000]  所以當我們看到接下來的第三章
[00:05:46.000 --> 00:05:48.000]  第十五至第十八節的內容
[00:05:48.000 --> 00:05:52.000]  保羅就有需要更加清楚將這個約
[00:05:52.000 --> 00:05:58.000]  去界定準確給加拉太教會的信徒知道
[00:05:58.000 --> 00:06:02.000]  讓他們明白到什麼才是信主
[00:06:02.000 --> 00:06:10.000]  怎樣才是合乎上帝原本納約的步驟
[00:06:10.000 --> 00:06:14.000]  事不宜遲我們回到這段經文
[00:06:14.000 --> 00:06:17.000]  我會分開三個部分和大家一起去看
[00:06:17.000 --> 00:06:22.000]  第一個部分我們會看第三章第十五節
[00:06:22.000 --> 00:06:24.000]  我讀多一次這段經文
[00:06:24.000 --> 00:06:26.000]  三章十五節說什麼呢?
[00:06:26.000 --> 00:06:30.000]  「弟兄們,我且照著人的常話說:
[00:06:30.000 --> 00:06:34.000]  雖然是人的文約若已經納定了
[00:06:34.000 --> 00:06:38.000]  就沒有能廢棄或加增的」
[00:06:38.000 --> 00:06:44.000]  三章十五節將整個約的本質提了出來
[00:06:44.000 --> 00:06:48.000]  原來約是有一個不能改變的本質
[00:06:48.000 --> 00:06:50.000]  是我們需要明白的
[00:06:50.000 --> 00:06:53.000]  所有的約都是不能改變的
[00:06:53.000 --> 00:06:56.000]  當這個約是被定定之後
[00:06:56.000 --> 00:06:58.000]  約就不能夠被改變
[00:06:58.000 --> 00:07:01.000]  約好像自己自存在這裡
[00:07:01.000 --> 00:07:05.000]  去管束納約的雙方
[00:07:05.000 --> 00:07:09.000]  在這一節的經文其實是要承接
[00:07:09.000 --> 00:07:12.000]  上文保羅談及道神
[00:07:12.000 --> 00:07:16.000]  以基督耶穌死在十字架上
[00:07:16.000 --> 00:07:21.000]  去抵償了人在不能遵守律法的情況下
[00:07:21.000 --> 00:07:25.000]  本來要承擔的死亡咒詛
[00:07:25.000 --> 00:07:29.000]  不過上帝藉著他的獨生兒子
[00:07:29.000 --> 00:07:32.000]  為我們去承擔了這個咒詛
[00:07:32.000 --> 00:07:40.000]  原來這個約早在創世記第十二章和第十五章
[00:07:40.000 --> 00:07:44.000]  預告了給所有的人知道
[00:07:44.000 --> 00:07:50.000]  尤其是當時所聽這番話的亞伯拉罕或亞伯蘭
[00:07:50.000 --> 00:07:53.000]  而來到新約的時代
[00:07:53.000 --> 00:07:56.000]  就由耶穌基督徹徹底底的履行
[00:07:56.000 --> 00:08:01.000]  向整個普世世界的人去告訴他們
[00:08:01.000 --> 00:08:04.000]  但是在加拉太教會裡
[00:08:04.000 --> 00:08:06.000]  我們卻是很早知道
[00:08:06.000 --> 00:08:12.000]  他們很快速地離開了原本神與人所訂定的救恩約
[00:08:12.000 --> 00:08:17.000]  隨之而來的就是他們跟隨了很多假的弟兄
[00:08:17.000 --> 00:08:22.000]  假的傳道或假的領袖的煽動
[00:08:22.000 --> 00:08:25.000]  並且以猶太人的律法
[00:08:25.000 --> 00:08:33.000]  來取締了上帝原本老祖向亞伯拉罕所訂定的應許之約
[00:08:33.000 --> 00:08:35.000]  這個拯救之約
[00:08:35.000 --> 00:08:40.000]  因此保羅在這個時候是有需要重新鄭重聲明
[00:08:40.000 --> 00:08:43.000]  究竟神所指的約
[00:08:43.000 --> 00:08:45.000]  他的約是怎樣的
[00:08:45.000 --> 00:08:48.000]  並且這個約的本質是怎樣的
[00:08:48.000 --> 00:08:53.000]  保羅在這節的經文裡
[00:08:53.000 --> 00:08:56.000]  以一種以小辯大的方式
[00:08:56.000 --> 00:08:59.000]  或者我們稱之為Inferior Argument
[00:08:59.000 --> 00:09:02.000]  也就是我們剛剛所看到的
[00:09:02.000 --> 00:09:06.000]  他說是朝著人的常話說
[00:09:06.000 --> 00:09:11.000]  從而去推論到朝著神的話
[00:09:11.000 --> 00:09:14.000]  又是怎樣說的那種正確性
[00:09:14.000 --> 00:09:17.000]  有些大英姐妹或者未必明白
[00:09:17.000 --> 00:09:22.000]  什麼叫做以小辯大或者Inferior Argument
[00:09:22.000 --> 00:09:25.000]  我舉一個例子給大家比較容易了解
[00:09:25.000 --> 00:09:30.000]  譬如有一個人他大約已經是30歲的成年人
[00:09:30.000 --> 00:09:34.000]  有一天早上他媽媽叫他吃早餐
[00:09:34.000 --> 00:09:37.000]  但是他就跟他媽媽這樣說
[00:09:37.000 --> 00:09:39.000]  他說媽媽
[00:09:39.000 --> 00:09:44.000]  你知道我也不懂怎樣去預備一份早餐給自己
[00:09:44.000 --> 00:09:47.000]  當他媽媽聽到他這句話的時候
[00:09:47.000 --> 00:09:51.000]  他就馬上這樣對這個兒子回答
[00:09:51.000 --> 00:09:53.000]  他說兒子
[00:09:53.000 --> 00:09:57.000]  鄰居三姨六歲的女兒
[00:09:57.000 --> 00:09:59.000]  每天早上一早起床
[00:09:59.000 --> 00:10:04.000]  自己都已經煎了一碟煎雙蛋
[00:10:04.000 --> 00:10:06.000]  給自己作為早餐吃
[00:10:06.000 --> 00:10:10.000]  並且他甚至煎了一份給他媽媽
[00:10:10.000 --> 00:10:13.000]  讓他媽媽跟他一起享受早餐
[00:10:13.000 --> 00:10:19.000]  這個回答其實就證明了一件事
[00:10:19.000 --> 00:10:23.000]  一個小朋友六歲都可以做得到的事
[00:10:23.000 --> 00:10:27.000]  沒理由一個30歲的人做不到
[00:10:27.000 --> 00:10:31.000]  用這個所謂Inferior Argument
[00:10:31.000 --> 00:10:35.000]  一個以小變大的討論方式
[00:10:35.000 --> 00:10:38.000]  去介紹給階太教會的信徒
[00:10:38.000 --> 00:10:42.000]  其實約他自己本身的意義
[00:10:42.000 --> 00:10:44.000]  或者他的本質是什麼
[00:10:44.000 --> 00:10:48.000]  保羅在這裡要向階太宗教會說出約的本質
[00:10:48.000 --> 00:10:50.000]  雖然人的約
[00:10:50.000 --> 00:10:53.000]  人的約不是神和人的約
[00:10:53.000 --> 00:10:55.000]  已經是說人和人之間的約
[00:10:55.000 --> 00:10:57.000]  日常不過的事
[00:10:57.000 --> 00:10:58.000]  大家都知道
[00:10:58.000 --> 00:11:02.000]  當這些約是訂定了之後
[00:11:02.000 --> 00:11:06.000]  人都不能將它廢棄或者去加增
[00:11:06.000 --> 00:11:07.000]  意思就是說
[00:11:07.000 --> 00:11:10.000]  人與人之間所訂定的約
[00:11:10.000 --> 00:11:12.000]  一被確定之後
[00:11:12.000 --> 00:11:16.000]  這個約大家不能說將它視而不見
[00:11:16.000 --> 00:11:20.000]  或者說可以將它隨時更改
[00:11:20.000 --> 00:11:23.000]  用這樣的說法去推論到
[00:11:23.000 --> 00:11:27.000]  給我們階太教會的信徒知道
[00:11:27.000 --> 00:11:31.000]  其實如果人與神之間所納的約
[00:11:31.000 --> 00:11:34.000]  更加是牢不可顧
[00:11:34.000 --> 00:11:37.000]  這是一個很重要的討論
[00:11:37.000 --> 00:11:38.000]  因為今天
[00:11:38.000 --> 00:11:43.000]  當如果連人的約都不能隨便地推諉的時候
[00:11:43.000 --> 00:11:46.000]  更何況是神和人的約呢
[00:11:46.000 --> 00:11:50.000]  今天人的約出現的形式有很多
[00:11:50.000 --> 00:11:52.000]  剛才我說過約略
[00:11:52.000 --> 00:11:54.000]  例如遺囑是其中一種
[00:11:54.000 --> 00:11:57.000]  所以當我們看到遺囑
[00:11:57.000 --> 00:12:01.000]  當一個人真的去世了
[00:12:01.000 --> 00:12:05.000]  遺囑只能夠有一個執行人
[00:12:05.000 --> 00:12:08.000]  Executor
[00:12:08.000 --> 00:12:13.000]  當一個遺囑被確認了之後
[00:12:13.000 --> 00:12:15.000]  就沒有人再改這個遺囑的內容
[00:12:15.000 --> 00:12:19.000]  他只能夠執行到這個遺囑完成為止
[00:12:19.000 --> 00:12:23.000]  在聖經裡也有說到這個執行的意思
[00:12:23.000 --> 00:12:26.000]  所以看回這段經文
[00:12:26.000 --> 00:12:30.000]  雖然是人的文約已經納定了
[00:12:30.000 --> 00:12:35.000]  納定這個字在原文的聖經裡就叫curio
[00:12:35.000 --> 00:12:39.000]  curio這個字就是解作確定
[00:12:39.000 --> 00:12:44.000]  確立或者是說到要去執行的意思
[00:12:44.000 --> 00:12:48.000]  既然人的遺囑在這個世界
[00:12:48.000 --> 00:12:50.000]  當他一被確立之後
[00:12:50.000 --> 00:12:55.000]  人也必須要按照裡面的內容去履行
[00:12:55.000 --> 00:12:57.000]  何況是神呢
[00:12:57.000 --> 00:12:59.000]  除了遺囑之外
[00:12:59.000 --> 00:13:03.000]  我們剛才說過有些買賣合約也是一樣的
[00:13:03.000 --> 00:13:06.000]  例如最簡單買賣股票
[00:13:06.000 --> 00:13:08.000]  不要說買屋這麼大件事
[00:13:08.000 --> 00:13:09.000]  不要說買車了
[00:13:09.000 --> 00:13:13.000]  投資很多弟兄姊妹都有做投資的
[00:13:13.000 --> 00:13:16.000]  當你去投資買股票的時候
[00:13:16.000 --> 00:13:19.000]  你去買就是下一張單
[00:13:19.000 --> 00:13:23.000]  其實那張單是一個約
[00:13:23.000 --> 00:13:25.000]  說我在什麼價錢
[00:13:25.000 --> 00:13:29.000]  我就會為你去買不知多少股的股票
[00:13:29.000 --> 00:13:32.000]  這張單就送到股票市場裡面
[00:13:32.000 --> 00:13:36.000]  當股票真的到那個價錢
[00:13:36.000 --> 00:13:38.000]  有人肯賣給你的時候
[00:13:38.000 --> 00:13:42.000]  股價和合約就一定要生效
[00:13:42.000 --> 00:13:45.000]  假如你買定了是10元
[00:13:45.000 --> 00:13:47.000]  真的去到10元的時候
[00:13:47.000 --> 00:13:49.000]  那個人要賣給你的10元
[00:13:49.000 --> 00:13:50.000]  他一定賣給你
[00:13:50.000 --> 00:13:53.000]  你不可以說那一刻我不要
[00:13:53.000 --> 00:13:54.000]  這是一個約
[00:13:54.000 --> 00:13:59.000]  同樣也是所說的rectify
[00:13:59.000 --> 00:14:02.000]  一個已經立定了的情況
[00:14:02.000 --> 00:14:05.000]  法律也同樣在這個社會裡面
[00:14:05.000 --> 00:14:08.000]  很多的法律其實都是一個約
[00:14:08.000 --> 00:14:12.000]  不過這個約不是一個人和一個人之間的關係這麼簡單
[00:14:12.000 --> 00:14:14.000]  這是整個社會的合約
[00:14:14.000 --> 00:14:17.000]  整個社會去建立的一個決定
[00:14:17.000 --> 00:14:19.000]  共同的決定
[00:14:19.000 --> 00:14:22.000]  比如稅務條例
[00:14:22.000 --> 00:14:26.000]  或者銀行的使用條例
[00:14:26.000 --> 00:14:31.000]  一個人當他在這個社會裡面生活的時候
[00:14:31.000 --> 00:14:34.000]  他或者去銀行開一個銀行戶口的時候
[00:14:34.000 --> 00:14:36.000]  通常都會怎麼樣
[00:14:36.000 --> 00:14:39.000]  就會給一個簡章給你
[00:14:39.000 --> 00:14:42.000]  告訴你銀行你要這些服務
[00:14:42.000 --> 00:14:44.000]  就要有這個收費的
[00:14:44.000 --> 00:14:46.000]  如果到這個情況
[00:14:46.000 --> 00:14:47.000]  我們有什麼條文
[00:14:47.000 --> 00:14:49.000]  我們要怎麼處理你的戶口
[00:14:49.000 --> 00:14:51.000]  政府一樣的
[00:14:51.000 --> 00:14:52.000]  比如稅務條例
[00:14:52.000 --> 00:14:55.000]  你如果真的要做買賣的
[00:14:55.000 --> 00:15:00.000]  你就要開一個買賣的銷售稅的戶口
[00:15:00.000 --> 00:15:02.000]  如果這個銷售稅戶口開了
[00:15:02.000 --> 00:15:04.000]  你就要有責任去收稅
[00:15:04.000 --> 00:15:05.000]  而且是怎麼收
[00:15:05.000 --> 00:15:06.000]  什麼時候收
[00:15:06.000 --> 00:15:08.000]  收了之後什麼時候給政府
[00:15:08.000 --> 00:15:10.000]  全部有規矩
[00:15:10.000 --> 00:15:13.000]  你不可以說我不知道
[00:15:13.000 --> 00:15:15.000]  我沒有聽過
[00:15:15.000 --> 00:15:17.000]  或者政府你沒有找專人
[00:15:17.000 --> 00:15:21.000]  將這些條例詳細介紹給我知道
[00:15:21.000 --> 00:15:23.000]  那我才去收
[00:15:23.000 --> 00:15:24.000]  因為我不知道
[00:15:24.000 --> 00:15:28.000]  所以我就可以這些條例不適用於我身上
[00:15:28.000 --> 00:15:29.000]  不可以
[00:15:29.000 --> 00:15:31.000]  就是說就算交通條例一樣
[00:15:31.000 --> 00:15:34.000]  紅燈是要停車
[00:15:34.000 --> 00:15:35.000]  這個是法例寫的
[00:15:35.000 --> 00:15:38.000]  你不可以說因為我不知道
[00:15:38.000 --> 00:15:39.000]  我看到紅燈
[00:15:39.000 --> 00:15:41.000]  我都照開車衝過去
[00:15:41.000 --> 00:15:43.000]  不可以
[00:15:43.000 --> 00:15:45.000]  那條法例存在的時候
[00:15:45.000 --> 00:15:48.000]  你就必須要遵守到底
[00:15:48.000 --> 00:15:49.000]  如果你不遵守的時候
[00:15:49.000 --> 00:15:51.000]  就會有懲罰
[00:15:51.000 --> 00:15:53.000]  所以大兄姐妹
[00:15:53.000 --> 00:15:54.000]  保羅在這裡要指出
[00:15:54.000 --> 00:15:58.000]  神和人的這個拯救蒙福之約
[00:15:58.000 --> 00:16:02.000]  其實神是主動地去
[00:16:02.000 --> 00:16:04.000]  已經履行了
[00:16:04.000 --> 00:16:06.000]  怎樣履行了
[00:16:06.000 --> 00:16:08.000]  讓祂的獨生兒子
[00:16:08.000 --> 00:16:10.000]  掛在木頭上
[00:16:10.000 --> 00:16:13.000]  這個是在先前的經文第三章開頭
[00:16:13.000 --> 00:16:14.000]  我們已經說過了
[00:16:14.000 --> 00:16:16.000]  在第十二十三十四節裡面
[00:16:16.000 --> 00:16:22.000]  上帝履行了祂自己的位份
[00:16:22.000 --> 00:16:25.000]  將那個拯救的約
[00:16:25.000 --> 00:16:27.000]  祂成就了
[00:16:27.000 --> 00:16:29.000]  而祂的成就
[00:16:29.000 --> 00:16:32.000]  也是祂所訂定的方式去成就
[00:16:32.000 --> 00:16:34.000]  這個成就的過程
[00:16:34.000 --> 00:16:38.000]  其實已經預先在舊約創世記裡面
[00:16:38.000 --> 00:16:40.000]  說了給我們知道
[00:16:40.000 --> 00:16:42.000]  既然是這樣的時候
[00:16:42.000 --> 00:16:44.000]  我們剩下的就是
[00:16:44.000 --> 00:16:47.000]  我們怎樣去回應這個約
[00:16:47.000 --> 00:16:50.000]  因為我們是這個約的另一方
[00:16:50.000 --> 00:16:52.000]  當然如果你說
[00:16:52.000 --> 00:16:54.000]  我根本就不想在這個約裡面
[00:16:54.000 --> 00:16:55.000]  這是另一個問題
[00:16:55.000 --> 00:17:00.000]  但是如果你是願意參與這個約裡面的
[00:17:00.000 --> 00:17:03.000]  上帝能夠將信放在你裡面
[00:17:03.000 --> 00:17:07.000]  你願意去回應上帝這個拯救的時候
[00:17:07.000 --> 00:17:10.000]  這個約一訂定了之後
[00:17:10.000 --> 00:17:12.000]  就沒得變了
[00:17:12.000 --> 00:17:14.000]  為什麼本來要這樣說呢
[00:17:14.000 --> 00:17:17.000]  因為其實加拉太教會最大的問題就是
[00:17:17.000 --> 00:17:21.000]  有人去認為這個約的成就方式可以變了
[00:17:21.000 --> 00:17:23.000]  這個變化
[00:17:23.000 --> 00:17:24.000]  接著我們會看到
[00:17:24.000 --> 00:17:28.000]  他怎樣去搞擾加拉太教會的信徒
[00:17:28.000 --> 00:17:33.000]  使他們覺得這個約可以用其他的方式去改變
[00:17:33.000 --> 00:17:35.000]  所以這個正正就是我們
[00:17:35.000 --> 00:17:38.000]  看見保羅為什麼在這裡要強調
[00:17:38.000 --> 00:17:41.000]  約是一個不可改變的做法
[00:17:41.000 --> 00:17:43.000]  這個約一訂定了之後
[00:17:43.000 --> 00:17:45.000]  沒有人能夠廢棄
[00:17:45.000 --> 00:17:48.000]  也沒有人能夠去修改這個約的內容
[00:17:48.000 --> 00:17:49.000]  好了
[00:17:49.000 --> 00:17:52.000]  除了說了約是不能改變之外
[00:17:52.000 --> 00:17:55.000]  來到第三章第十六節
[00:17:55.000 --> 00:17:57.000]  保羅更加要說一步
[00:17:57.000 --> 00:18:00.000]  原來這個約訂立了之後
[00:18:00.000 --> 00:18:02.000]  不但不能改變
[00:18:02.000 --> 00:18:05.000]  原來訂立的方式
[00:18:05.000 --> 00:18:07.000]  都是訂了的
[00:18:07.000 --> 00:18:08.000]  誰訂呢
[00:18:08.000 --> 00:18:09.000]  上帝訂
[00:18:09.000 --> 00:18:10.000]  上帝怎樣訂呢
[00:18:10.000 --> 00:18:13.000]  原來上帝訂了由一位去成立
[00:18:13.000 --> 00:18:14.000]  他這個約
[00:18:14.000 --> 00:18:17.000]  由一個人去成立約
[00:18:17.000 --> 00:18:19.000]  上帝指定的人
[00:18:19.000 --> 00:18:23.000]  這個人物是上帝的後裔
[00:18:23.000 --> 00:18:25.000]  或者阿伯拉罕的後裔
[00:18:25.000 --> 00:18:27.000]  你都可以成立的
[00:18:27.000 --> 00:18:29.000]  我們看回這節經文說什麼
[00:18:29.000 --> 00:18:31.000]  第三章十六節
[00:18:31.000 --> 00:18:35.000]  所應許的原是向阿伯拉罕和他子孫說的
[00:18:35.000 --> 00:18:38.000]  上帝並不是說眾子孫
[00:18:38.000 --> 00:18:39.000]  指著許多人
[00:18:39.000 --> 00:18:42.000]  乃是說你那一個子孫
[00:18:42.000 --> 00:18:44.000]  指著一個人就是基督
[00:18:44.000 --> 00:18:48.000]  保羅在這裡不單止在前文第十五節說
[00:18:48.000 --> 00:18:50.000]  約一定定了
[00:18:50.000 --> 00:18:51.000]  無可改變
[00:18:51.000 --> 00:18:54.000]  並且在這裡很強調說到
[00:18:54.000 --> 00:18:57.000]  能夠建立這個約
[00:18:57.000 --> 00:19:01.000]  也都原來上帝有一個特定的格式已經訂了
[00:19:01.000 --> 00:19:05.000]  加拉提教會必須要在這個時候學會
[00:19:05.000 --> 00:19:08.000]  辨認出什麼人
[00:19:08.000 --> 00:19:11.000]  其實連這個納約的方式
[00:19:11.000 --> 00:19:13.000]  都嘗試去改變扭轉
[00:19:13.000 --> 00:19:17.000]  然後搞擾到他們離開了福音
[00:19:17.000 --> 00:19:20.000]  原來很多時候
[00:19:20.000 --> 00:19:25.000]  很多人在一些小小的地方扭一扭
[00:19:25.000 --> 00:19:29.000]  然後就可以做成一種誤導的作用
[00:19:29.000 --> 00:19:32.000]  這件事是要非常之小心
[00:19:32.000 --> 00:19:34.000]  包括你和我一樣
[00:19:34.000 --> 00:19:36.000]  今天我們聽了很多道理
[00:19:36.000 --> 00:19:39.000]  很多信息這個世界
[00:19:39.000 --> 00:19:41.000]  但有時候小小扭歪了
[00:19:41.000 --> 00:19:44.000]  原來就可以誤導了我們很多
[00:19:44.000 --> 00:19:46.000]  原來神在這裡
[00:19:46.000 --> 00:19:48.000]  藉著普羅話
[00:19:48.000 --> 00:19:51.000]  回到加拉提教會的信號知道
[00:19:51.000 --> 00:19:54.000]  上帝的應許的約
[00:19:54.000 --> 00:19:56.000]  如何和阿伯拉罕
[00:19:56.000 --> 00:19:59.000]  甚至與我們整個世界的人
[00:19:59.000 --> 00:20:02.000]  普世的世界肯認信有信的人
[00:20:02.000 --> 00:20:04.000]  建立起來
[00:20:04.000 --> 00:20:08.000]  原來是藉著一個人物
[00:20:08.000 --> 00:20:10.000]  如何知道呢?
[00:20:10.000 --> 00:20:13.000]  所以於是乎在前文不單止
[00:20:13.000 --> 00:20:17.000]  在第三章的一至十四節裡
[00:20:17.000 --> 00:20:20.000]  我們看到不斷談到阿伯拉罕的事
[00:20:20.000 --> 00:20:24.000]  特別是從第六節至第十四節裡
[00:20:24.000 --> 00:20:26.000]  談論阿伯拉罕的事情
[00:20:26.000 --> 00:20:27.000]  為什麼要提阿伯拉罕?
[00:20:27.000 --> 00:20:31.000]  因為阿伯拉罕是一個預告的模式
[00:20:31.000 --> 00:20:34.000]  藉著上帝和阿伯拉罕這個家族
[00:20:34.000 --> 00:20:37.000]  以至於讓我們看到
[00:20:37.000 --> 00:20:40.000]  上帝與整個普世的世界
[00:20:40.000 --> 00:20:43.000]  同樣建立在這個應許的約的時候
[00:20:43.000 --> 00:20:45.000]  上帝是如何成就?
[00:20:45.000 --> 00:20:48.000]  我們先看一個小的環境
[00:20:48.000 --> 00:20:50.000]  上帝與阿伯拉罕
[00:20:50.000 --> 00:20:54.000]  上帝如何與阿伯拉罕立這個應許呢?
[00:20:54.000 --> 00:20:57.000]  其實上帝說了很多次他的應許
[00:20:57.000 --> 00:21:02.000]  不過原來上帝和阿伯拉罕的約定應許
[00:21:02.000 --> 00:21:06.000]  原來是透過以撒
[00:21:06.000 --> 00:21:08.000]  阿伯拉罕的後裔
[00:21:08.000 --> 00:21:10.000]  唯一一個後裔
[00:21:10.000 --> 00:21:12.000]  看清楚了
[00:21:12.000 --> 00:21:14.000]  這段聖經也很強調保羅說
[00:21:14.000 --> 00:21:16.000]  是那個
[00:21:16.000 --> 00:21:19.000]  用阿伯拉罕和上帝之間的約
[00:21:19.000 --> 00:21:22.000]  藉著以撒一個
[00:21:22.000 --> 00:21:24.000]  而成就了起來
[00:21:24.000 --> 00:21:28.000]  但是那些假教師
[00:21:28.000 --> 00:21:31.000]  假師傅或者假領袖
[00:21:31.000 --> 00:21:32.000]  假傳道
[00:21:32.000 --> 00:21:35.000]  這幫人活在這個
[00:21:35.000 --> 00:21:37.000]  加泰教會裡面
[00:21:37.000 --> 00:21:39.000]  他就在這個時候加了一些東西
[00:21:39.000 --> 00:21:41.000]  加了些什麼東西呢?
