
[00:00:00.000 --> 00:00:06.320]  大家好 今天跟大家讀的經文是C篇56篇
[00:04:40.640 --> 00:04:42.640]  壓抑了,不想面對。
[00:04:42.640 --> 00:04:44.640]  但是不面對一件事,
[00:04:44.640 --> 00:04:46.640]  因為事實上在我們腦海裡,
[00:04:46.640 --> 00:04:52.640]  會影響著我們往後的日子,
[00:04:52.640 --> 00:04:54.640]  工作,我們的生活,
[00:04:54.640 --> 00:04:58.640]  甚至是我們和我們最親愛的人的關係。
[00:04:58.640 --> 00:05:02.640]  你說,你問我,
[00:05:02.640 --> 00:05:04.640]  我現在生活在香港,
[00:05:04.640 --> 00:05:06.640]  沒有什麼怕的,
[00:05:06.640 --> 00:05:08.640]  起碼好像大衛在56篇那裡所說,
[00:05:08.640 --> 00:05:10.640]  他是,如果你看,
[00:05:10.640 --> 00:05:14.640]  是第一,第二節,
[00:05:14.640 --> 00:05:18.640]  有人在等機會將我吞,
[00:05:18.640 --> 00:05:20.640]  中日的攻擊欺壓我,
[00:05:20.640 --> 00:05:24.640]  第二節那裡說中日想將我吞了,
[00:05:24.640 --> 00:05:26.640]  中日就不是一段短的時間,
[00:05:26.640 --> 00:05:29.640]  起碼是大衛寫這篇詩篇的時候,
[00:05:29.640 --> 00:05:33.640]  他的感受是步步為營,
[00:05:33.640 --> 00:05:37.640]  每一次都隨時,
[00:05:37.640 --> 00:05:40.640]  如果一個不小心就中了別人的招,
[00:05:40.640 --> 00:05:42.640]  踩到別人的陷阱,
[00:05:42.640 --> 00:05:44.640]  那就再見了。
[00:05:44.640 --> 00:05:46.640]  這個都是人的,
[00:05:46.640 --> 00:05:50.640]  如果你看人的生活方式和動物生活方式,
[00:05:50.640 --> 00:05:53.640]  是不太一樣的。
[00:05:53.640 --> 00:05:55.640]  在長洲,
[00:05:55.640 --> 00:05:58.640]  小動物在街上看到的小動物比較多,
[00:05:58.640 --> 00:06:00.640]  如果你在市區或者不去公園的話,
[00:06:00.640 --> 00:06:02.640]  小動物可能見得沒那麼多。
[00:06:02.640 --> 00:06:04.640]  無論是小鳥也好,
[00:06:04.640 --> 00:06:06.640]  貓狗也好,
[00:06:06.640 --> 00:06:08.640]  他們的生存方式,
[00:06:08.640 --> 00:06:10.640]  科學家都告訴你,
[00:06:10.640 --> 00:06:14.640]  他們對環境是超級敏感的,
[00:06:14.640 --> 00:06:16.640]  小小聲音,
[00:06:16.640 --> 00:06:18.640]  一路到處看,
[00:06:18.640 --> 00:06:20.640]  到處看的,
[00:06:20.640 --> 00:06:22.640]  永遠盯著他們周圍的環境,
[00:06:22.640 --> 00:06:26.640]  可能是他們的基因,
[00:06:26.640 --> 00:06:28.640]  因為他們的本能,
[00:06:28.640 --> 00:06:30.640]  基因裡面由於要生存,
[00:06:30.640 --> 00:06:34.640]  所以對所有無時無刻,
[00:06:34.640 --> 00:06:37.640]  對周圍的環境都極端敏感,
[00:06:37.640 --> 00:06:39.640]  反應很快的,
[00:06:39.640 --> 00:06:42.640]  因為他們不知道什麼時候有危險的時候,
[00:06:42.640 --> 00:06:44.640]  如果他們稍微慢了,
[00:06:44.640 --> 00:06:46.640]  就再見了。
[00:06:46.640 --> 00:06:48.640]  人呢?
[00:06:48.640 --> 00:06:50.640]  大無私讓在街上走,
[00:06:50.640 --> 00:06:54.640]  現在更加拿著手機在那裡戳,
[00:06:54.640 --> 00:06:56.640]  是沒有危險的,
[00:06:56.640 --> 00:06:58.640]  不會有恐懼的,
[00:06:58.640 --> 00:07:00.640]  因為假設一路走,
[00:07:00.640 --> 00:07:04.640]  第一我有peripheral vision,
[00:07:04.640 --> 00:07:06.640]  我走的時候看到周圍,
[00:07:06.640 --> 00:07:08.640]  我都會閃到,
[00:07:08.640 --> 00:07:10.640]  就算閃不到,
[00:07:10.640 --> 00:07:12.640]  人家都會讓我,
[00:07:12.640 --> 00:07:14.640]  這似乎是我們心目中的假設,
[00:07:14.640 --> 00:07:16.640]  過馬路也是這樣,
[00:07:16.640 --> 00:07:18.640]  車會避開我,
[00:07:18.640 --> 00:07:20.640]  我們這麼大無私讓,
[00:07:20.640 --> 00:07:22.640]  應該是在世界上眾多動物裡面,
[00:07:22.640 --> 00:07:24.640]  最有安全感的就是人類,
[00:07:24.640 --> 00:07:26.640]  可能我們是top of the food chain,
[00:07:26.640 --> 00:07:28.640]  在食物鏈的最頂端都不怕,
[00:07:28.640 --> 00:07:30.640]  你下到水裡可能會怕,
[00:07:30.640 --> 00:07:32.640]  如果你在陸地上,
[00:07:32.640 --> 00:07:34.640]  又不是在森林,
[00:07:34.640 --> 00:07:38.640]  沒有其他的猛獸捕著你,
[00:07:38.640 --> 00:07:40.640]  你都不用怕,
[00:07:40.640 --> 00:07:42.640]  我們最怕的是什麼呢?
[00:07:42.640 --> 00:07:44.640]  我們最怕的是其他人,
[00:07:44.640 --> 00:07:46.640]  人應該最怕的是人,
[00:07:46.640 --> 00:07:48.640]  但是在香港你又不需要怕什麼人,
[00:07:48.640 --> 00:07:52.640]  所以說大衛的經驗就比較難認同,
[00:07:52.640 --> 00:07:54.640]  有人是捕著我,
[00:07:54.640 --> 00:07:56.640]  我又不是和人有仇口,
[00:07:56.640 --> 00:07:58.640]  這麼多仇家,
[00:07:58.640 --> 00:08:00.640]  是不是真的有人捉著我,捕著我呢?
[00:08:00.640 --> 00:08:02.640]  但是香港人雖然是,
[00:08:02.640 --> 00:08:04.640]  如果你說恐懼,
[00:08:04.640 --> 00:08:06.640]  好像C篇56篇大衛的經驗,
[00:08:06.640 --> 00:08:08.640]  就未必一定是這麼多,
[00:08:08.640 --> 00:08:10.640]  大衛那時候是逃離,
[00:08:10.640 --> 00:08:12.640]  是掃落,追殺他,
[00:08:12.640 --> 00:08:14.640]  妒忌他,
[00:08:14.640 --> 00:08:16.640]  他沒有辦法了,
[00:08:16.640 --> 00:08:18.640]  離開耶路撒冷,
[00:08:18.640 --> 00:08:20.640]  按照標題下到加特,
[00:08:20.640 --> 00:08:22.640]  加特是菲利士人五個城市之一,
[00:08:22.640 --> 00:08:24.640]  阿什基倫,加沙,加特,
[00:08:24.640 --> 00:08:26.640]  以格倫,
[00:08:26.640 --> 00:08:28.640]  全部都是菲利士人的城市,
[00:08:28.640 --> 00:08:32.640]  那時候是菲利士人和以色列人在打,
[00:08:32.640 --> 00:08:34.640]  不過就掃落就不是這麼妥當,
[00:08:34.640 --> 00:08:38.640]  你看見大衛要逃避掃落的刀,
[00:08:38.640 --> 00:08:40.640]  沒有扔走,
[00:08:40.640 --> 00:08:42.640]  走到去加特那裡,
[00:08:42.640 --> 00:08:44.640]  走到去投靠菲利士人,
[00:08:44.640 --> 00:08:46.640]  都挺desperate的,
[00:08:46.640 --> 00:08:48.640]  其實真的沒有路可走,
[00:08:48.640 --> 00:08:50.640]  如果大家記得,
[00:08:50.640 --> 00:08:52.640]  加特王當時叫阿吉,
[00:08:52.640 --> 00:08:54.640]  中文翻譯,
[00:08:54.640 --> 00:08:56.640]  皇帝不會改名叫自己阿吉,
[00:08:56.640 --> 00:09:00.640]  阿吉王,
[00:09:00.640 --> 00:09:02.640]  但加特本身這個地方,
[00:09:02.640 --> 00:09:06.640]  是有出過一些出名的人物,
[00:09:06.640 --> 00:09:08.640]  其中一個很出名的人物,
[00:09:08.640 --> 00:09:10.640]  是很高大的,
[00:09:10.640 --> 00:09:12.640]  是誰呀?
[00:09:12.640 --> 00:09:14.640]  高大威猛,
[00:09:14.640 --> 00:09:18.640]  王床七尺八尺都有,
[00:09:18.640 --> 00:09:20.640]  是誰呀?
[00:09:20.640 --> 00:09:22.640]  和以色列人打過仗,叫過陣,
[00:09:22.640 --> 00:09:24.640]  搞到數羅王龜縮,
[00:09:24.640 --> 00:09:26.640]  人家高大,他就龜縮,
[00:09:26.640 --> 00:09:28.640]  縮矮了,是誰呀?
[00:09:28.640 --> 00:09:30.640]  哥利亞,
[00:09:30.640 --> 00:09:34.640]  加特是哥利亞的鄉下,
[00:09:34.640 --> 00:09:36.640]  哥利亞被誰殺的?
[00:09:36.640 --> 00:09:38.640]  被大衛殺死,
[00:09:38.640 --> 00:09:40.640]  所以你可以想像到,
[00:09:40.640 --> 00:09:42.640]  當大衛走的時候,
[00:09:42.640 --> 00:09:44.640]  基本上都是走投無路,
[00:09:44.640 --> 00:09:46.640]  當然耶路撒冷,
[00:09:46.640 --> 00:09:48.640]  按照地理環境,
[00:09:48.640 --> 00:09:52.640]  加特是菲利士五個城市中,
[00:09:52.640 --> 00:09:54.640]  最接近是大地的一個城市,
[00:09:54.640 --> 00:09:56.640]  就在山腳下,
[00:09:56.640 --> 00:09:58.640]  但大衛都可以向北一點,
[00:09:58.640 --> 00:10:00.640]  向南一點走,
[00:10:00.640 --> 00:10:02.640]  偏偏向西走到加特,
[00:10:02.640 --> 00:10:04.640]  到他的敵人的巢穴,
[00:10:04.640 --> 00:10:06.640]  事實上,
[00:10:06.640 --> 00:10:08.640]  如果你看十五議記,
[00:10:08.640 --> 00:10:12.640]  記載的事情是21章,
[00:10:12.640 --> 00:10:14.640]  大衛走難走去加特兩次,
[00:10:14.640 --> 00:10:16.640]  21章記載第一次,
[00:10:16.640 --> 00:10:18.640]  27,28章是殺傷,
[00:10:18.640 --> 00:10:20.640]  27,28章記載第二次,
[00:10:20.640 --> 00:10:24.640]  他第一次是逃到加特王頭靠阿吉,
[00:10:24.640 --> 00:10:26.640]  但問題是阿吉的神宰認得出大衛,
[00:10:26.640 --> 00:10:28.640]  那時候還比較早期,
[00:10:28.640 --> 00:10:30.640]  這個不是以色列人說,
[00:10:30.640 --> 00:10:32.640]  蘇羅殺死千千,
[00:10:32.640 --> 00:10:34.640]  大衛殺死萬萬那個嗎?
[00:10:34.640 --> 00:10:36.640]  言下之意就是,
[00:10:36.640 --> 00:10:40.640]  殺死了我們的勇士,
[00:10:40.640 --> 00:10:44.640]  所以本來是想跳出熱窩,
[00:10:44.640 --> 00:10:46.640]  結果就跳進了火坑裏面,
[00:10:46.640 --> 00:10:48.640]  沒辦法,
[00:10:48.640 --> 00:10:50.640]  大衛只能夠,
[00:10:50.640 --> 00:10:52.640]  都知道去到加特王,
[00:10:52.640 --> 00:10:56.640]  阿吉就不會是他的安身之處,
[00:10:56.640 --> 00:10:58.640]  仍然會害他,
[00:10:58.640 --> 00:11:00.640]  所以周圍的人,
[00:11:00.640 --> 00:11:02.640]  甚至第五節,第六節,
[00:11:02.640 --> 00:11:04.640]  都是要害他,
[00:11:04.640 --> 00:11:06.640]  他們顛倒,
[00:11:06.640 --> 00:11:08.640]  中日顛倒,大衛去到見阿吉,
[00:11:08.640 --> 00:11:10.640]  說好我們投靠你,我不是你的敵人,
[00:11:10.640 --> 00:11:12.640]  雖然過去,我殺了哥利亞,
[00:11:12.640 --> 00:11:14.640]  但是大衛所說的話,
[00:11:14.640 --> 00:11:16.640]  是被他們所顛倒,
[00:11:16.640 --> 00:11:18.640]  第六節,他們聚集,
[00:11:18.640 --> 00:11:20.640]  埋伏窺探我的腳中,
[00:11:20.640 --> 00:11:22.640]  等候要害我的命,
[00:11:22.640 --> 00:11:24.640]  大衛為了保命,
[00:11:24.640 --> 00:11:26.640]  只有扮瘋,
[00:11:26.640 --> 00:11:28.640]  扮瘋子,
[00:11:28.640 --> 00:11:30.640]  口水,說話,行為,
[00:11:30.640 --> 00:11:32.640]  整個瘋子,
[00:11:32.640 --> 00:11:34.640]  但是有些人都不相信大衛真的瘋子,
[00:11:34.640 --> 00:11:36.640]  所以就捕捉他,
[00:11:36.640 --> 00:11:38.640]  看一看他,
[00:11:38.640 --> 00:11:40.640]  到底是不是真的瘋子,
[00:11:40.640 --> 00:11:44.640]  結果他們就把大衛趕走了,
[00:11:44.640 --> 00:11:46.640]  在以前的世界,
[00:11:46.640 --> 00:11:48.640]  對患有精神病的瘋子,
[00:11:48.640 --> 00:11:50.640]  不理解,也有恐懼感,
[00:11:50.640 --> 00:11:52.640]  竟然這樣把他趕走,
[00:11:52.640 --> 00:11:56.640]  我們大概,
[00:11:56.640 --> 00:12:00.640]  不會太多人有這類這樣的經驗,
[00:12:00.640 --> 00:12:02.640]  最多出名的就是焦慮,
[00:12:02.640 --> 00:12:04.640]  指數高,我們有的是anxiety,
[00:12:04.640 --> 00:12:06.640]  有的是焦慮,
[00:12:06.640 --> 00:12:08.640]  懼怕呢,
[00:12:08.640 --> 00:12:10.640]  這樣的懼怕就少一點,
[00:12:10.640 --> 00:12:12.640]  焦慮就天天有,
[00:12:12.640 --> 00:12:14.640]  讀書的有讀書焦慮,
[00:12:14.640 --> 00:12:16.640]  上班的當然有上班的焦慮,
[00:12:16.640 --> 00:12:18.640]  年紀大退休的,
[00:12:18.640 --> 00:12:20.640]  更多焦慮,
[00:12:20.640 --> 00:12:22.640]  身體上的,身體健康,
[00:12:22.640 --> 00:12:24.640]  還有到底,
[00:12:24.640 --> 00:12:26.640]  如果你是無殼蝸牛,
[00:12:26.640 --> 00:12:28.640]  無殼蝸牛,
[00:12:28.640 --> 00:12:30.640]  無殼蝸牛,無殼而退休呢,
[00:12:30.640 --> 00:12:32.640]  都是要抗拒的,
[00:12:32.640 --> 00:12:34.640]  咬下咬下,撕下撕下,
[00:12:34.640 --> 00:12:36.640]  到底夠不夠撕呢,
[00:12:36.640 --> 00:12:40.640]  焦慮是恆常地有的,
[00:12:40.640 --> 00:12:42.640]  我記得是,
[00:12:42.640 --> 00:12:44.640]  我剛剛到建道教書的時候,
[00:12:44.640 --> 00:12:46.640]  我97年回來香港,
[00:12:46.640 --> 00:12:48.640]  回歸之前,
[00:12:48.640 --> 00:12:50.640]  6月底回來的,
[00:12:50.640 --> 00:12:54.640]  起建道是第二年左右,
[00:12:54.640 --> 00:12:56.640]  應該是第二年,
[00:12:56.640 --> 00:12:58.640]  第一年就建道對老師,
[00:12:58.640 --> 00:13:00.640]  不需要背這麼多行政工作,
[00:13:00.640 --> 00:13:02.640]  教書教的科數都少一點,
[00:13:02.640 --> 00:13:04.640]  因為科科都是新的,
[00:13:04.640 --> 00:13:06.640]  科科都要備課,
[00:13:06.640 --> 00:13:08.640]  第二年開始就有些行政工作加進來了,
[00:13:08.640 --> 00:13:12.640]  院長張牧師,
[00:13:12.640 --> 00:13:16.640]  院長張牧師問我,
[00:13:16.640 --> 00:13:20.640]  Paul你以前是讀電機的,
[00:13:20.640 --> 00:13:22.640]  不如你背資訊部吧,
[00:13:22.640 --> 00:13:24.640]  我說IT?
[00:13:24.640 --> 00:13:28.640]  我讀的電機不是IT的範,
[00:13:28.640 --> 00:13:30.640]  我是計數多一點,
[00:13:30.640 --> 00:13:32.640]  做訊號處理那些,
[00:13:32.640 --> 00:13:36.640]  計數多一點,設計,濾鏡多一點,
[00:13:36.640 --> 00:13:40.640]  但是院長很威風,
[00:13:40.640 --> 00:13:44.640]  你知道做老闆都要懂得做老闆,
[00:13:44.640 --> 00:13:46.640]  我們說做下屬的,
[00:13:46.640 --> 00:13:48.640]  要給老闆第二個報告,
[00:13:48.640 --> 00:13:50.640]  隨時他見老闆的時候,
[00:13:50.640 --> 00:13:52.640]  要報告的時候,
[00:13:52.640 --> 00:13:54.640]  要等老闆問你什麼問題,
[00:13:54.640 --> 00:13:56.640]  就算老闆沒想到,
[00:13:56.640 --> 00:13:58.640]  你也要先想到,
[00:13:58.640 --> 00:14:00.640]  因為他問你問題,
[00:14:00.640 --> 00:14:02.640]  你不懂回答就很大陣仗,
[00:14:02.640 --> 00:14:04.640]  所以之前很焦慮,
[00:14:04.640 --> 00:14:06.640]  所以我們下屬說兩手準備,
[00:14:06.640 --> 00:14:08.640]  你發覺做老闆都要兩手準備,
[00:14:08.640 --> 00:14:10.640]  你不想做IT?
[00:14:10.640 --> 00:14:12.640]  不要緊,你做實習部吧,
[00:14:12.640 --> 00:14:14.640]  我一聽到實習部,
[00:14:14.640 --> 00:14:16.640]  還沒經驗,
[00:14:16.640 --> 00:14:18.640]  我還是做IT,
[00:14:18.640 --> 00:14:20.640]  事就這樣成了,
[00:14:20.640 --> 00:14:22.640]  老闆很厲害,
[00:14:22.640 --> 00:14:24.640]  他已經想好了,
[00:14:24.640 --> 00:14:26.640]  如果推這個,
[00:14:26.640 --> 00:14:28.640]  你做下屬不可以推第二次,
[00:14:28.640 --> 00:14:30.640]  你只能推一次,
[00:14:30.640 --> 00:14:32.640]  其實一次都推不到,
[00:14:32.640 --> 00:14:34.640]  但是見到風氣好一點,
[00:14:34.640 --> 00:14:36.640]  讓你推一次,
[00:14:36.640 --> 00:14:38.640]  第二個沒推,
[00:14:38.640 --> 00:14:42.640]  四年前,
[00:14:42.640 --> 00:14:44.640]  梁院長那時候,
[00:14:44.640 --> 00:14:46.640]  突然在二月的時候,
[00:14:46.640 --> 00:14:48.640]  又叫我進辦公室,
[00:14:48.640 --> 00:14:50.640]  Paul,我們有個同事要離職,
[00:14:50.640 --> 00:14:52.640]  去浸大那裡,
[00:14:52.640 --> 00:14:54.640]  令牟高就去浸大那裡教,
[00:14:54.640 --> 00:14:58.640]  基督教與中國文化研究中心主任的位置出缺,
[00:14:58.640 --> 00:15:00.640]  Paul,你做吧,
[00:15:00.640 --> 00:15:02.640]  那個就沒有兩手準備,
[00:15:02.640 --> 00:15:04.640]  就是做那個,
[00:15:04.640 --> 00:15:06.640]  如果我不做,
[00:15:06.640 --> 00:15:08.640]  梁院長不會說,
[00:15:08.640 --> 00:15:10.640]  你不做這個,不如做這個,
[00:15:10.640 --> 00:15:12.640]  要做基本上就要做,
[00:15:12.640 --> 00:15:14.640]  由那一晚開始,
[00:15:14.640 --> 00:15:16.640]  是九月上任,
[00:15:16.640 --> 00:15:18.640]  新學年,
[00:15:18.640 --> 00:15:20.640]  明天我們第一天上課,
[00:15:20.640 --> 00:15:22.640]  是九月上任,
[00:15:22.640 --> 00:15:24.640]  二月的時候,
[00:15:24.640 --> 00:15:26.640]  他跟我說,
[00:15:26.640 --> 00:15:28.640]  我還沒試過,這麼大個兒子,
[00:15:28.640 --> 00:15:30.640]  四年前,我都五十多歲了,
[00:15:30.640 --> 00:15:32.640]  每天做夢,
[00:15:32.640 --> 00:15:34.640]  我自己知道,
[00:15:34.640 --> 00:15:36.640]  我每晚都做夢,
[00:15:36.640 --> 00:15:38.640]  不過做完夢就忘記了,
[00:15:38.640 --> 00:15:40.640]  但是那一輪,
[00:15:40.640 --> 00:15:42.640]  由二月,三月,
[00:15:42.640 --> 00:15:44.640]  一直到九月,
[00:15:44.640 --> 00:15:46.640]  開學為止,
[00:15:46.640 --> 00:15:48.640]  每晚的夢都是不開心的夢,不是惡夢,
[00:15:48.640 --> 00:15:50.640]  不是惡到被鬼追,
[00:15:50.640 --> 00:15:52.640]  那個鬼原來是梁院長,
[00:15:52.640 --> 00:15:54.640]  不是那些夢,
[00:15:54.640 --> 00:15:56.640]  而是你知道是不開心的夢,
[00:15:56.640 --> 00:15:58.640]  因為你起身之後,
[00:15:58.640 --> 00:16:00.640]  你不開心的,
[00:16:00.640 --> 00:16:02.640]  不是起身,
[00:16:02.640 --> 00:16:04.640]  清早起來寒,
[00:16:04.640 --> 00:16:06.640]  紅日出洞芳,
[00:16:06.640 --> 00:16:08.640]  長洲住已經很有福氣,
[00:16:08.640 --> 00:16:10.640]  你被鳥吵醒,
[00:16:10.640 --> 00:16:12.640]  一早聞到新鮮空氣,
[00:16:12.640 --> 00:16:14.640]  不是被車吵醒,
[00:16:14.640 --> 00:16:16.640]  是被鳥吵醒,
[00:16:16.640 --> 00:16:18.640]  但是你起身的時候不開心,
[00:16:18.640 --> 00:16:20.640]  你是知道你睡覺,
[00:16:20.640 --> 00:16:22.640]  是擔心,
[00:16:22.640 --> 00:16:24.640]  你的夢是令你焦慮的,
[00:16:24.640 --> 00:16:26.640]  很煩,
[00:16:26.640 --> 00:16:28.640]  不是一兩天做夢,
[00:16:28.640 --> 00:16:30.640]  是梁院長跟我說了之後,
[00:16:30.640 --> 00:16:32.640]  你做文化中心主任,
[00:16:32.640 --> 00:16:34.640]  由二月底,
[00:16:34.640 --> 00:16:36.640]  一直到九月,
[00:16:36.640 --> 00:16:38.640]  六個多月,
[00:16:38.640 --> 00:16:40.640]  都是這樣,
[00:16:40.640 --> 00:16:42.640]  很奇怪,
[00:16:42.640 --> 00:16:44.640]  一到第一天開學,
[00:16:44.640 --> 00:16:46.640]  正式上任,
[00:16:46.640 --> 00:16:48.640]  夢就停了,
[00:16:48.640 --> 00:16:50.640]  又不開心的夢,
[00:16:50.640 --> 00:16:52.640]  繼續做夢,
[00:16:52.640 --> 00:16:54.640]  但是那種感覺突然間沒有了,
[00:16:54.640 --> 00:16:56.640]  馬死落地走,
[00:16:56.640 --> 00:16:58.640]  早都要做了,
[00:16:58.640 --> 00:17:00.640]  所以人就很奇怪,
[00:17:00.640 --> 00:17:02.640]  一直有很大的焦慮,
[00:17:02.640 --> 00:17:04.640]  因為中國文化,
[00:17:04.640 --> 00:17:06.640]  中國歷史不是我煩,
[00:17:06.640 --> 00:17:08.640]  中心也要跟浸會大學
[00:17:08.640 --> 00:17:10.640]  有很多合作的,
[00:17:10.640 --> 00:17:12.640]  學術會議,
[00:17:12.640 --> 00:17:14.640]  見人,
[00:17:14.640 --> 00:17:16.640]  出文件,
[00:17:16.640 --> 00:17:18.640]  在過程當中,
[00:17:18.640 --> 00:17:20.640]  我好像是半轉行,
[00:17:20.640 --> 00:17:22.640]  要學新的東西,
[00:17:22.640 --> 00:17:24.640]  要寫新的文件,
[00:17:24.640 --> 00:17:26.640]  要讀其他東西,
[00:17:26.640 --> 00:17:28.640]  幸好文化中心有個資深的,
[00:17:28.640 --> 00:17:30.640]  有義務是,
[00:17:30.640 --> 00:17:32.640]  劉以璋教授,
[00:17:32.640 --> 00:17:34.640]  他一直帶著我,
[00:17:34.640 --> 00:17:36.640]  那幾年,
[00:17:36.640 --> 00:17:38.640]  歷史的論文,
[00:17:38.640 --> 00:17:40.640]  我不懂寫,
[00:17:40.640 --> 00:17:42.640]  我是做聖經研究的,
[00:17:42.640 --> 00:17:44.640]  他帶著我,
[00:17:44.640 --> 00:17:46.640]  我們一起出一篇論文,
[00:17:46.640 --> 00:17:48.640]  慢慢就上了軌道,
