
[00:00:00.000 --> 00:00:09.360]  請教第四講猶太到希臘文化中的基督論
[00:02:20.880 --> 00:02:22.880]  主不是一些不滿
[00:02:22.880 --> 00:02:28.880]  不是一些覺得不值得的地方
[00:02:28.880 --> 00:02:30.880]  反而主因為我們對你自己有所不了解
[00:02:30.880 --> 00:02:32.880]  明白我們不能夠認識
[00:02:32.880 --> 00:02:34.880]  不能夠明白的地方
[00:02:34.880 --> 00:02:36.880]  主對你產生驚訝和驚歎
[00:02:36.880 --> 00:02:38.880]  對你更加謙卑在你面前
[00:02:38.880 --> 00:02:40.880]  欣賞你自己的偉大
[00:02:40.880 --> 00:02:42.880]  主我們知道我們將來離開世界
[00:02:42.880 --> 00:02:44.880]  在你面前永恆的日子當中
[00:02:44.880 --> 00:02:46.880]  不斷驚訝你自己
[00:02:46.880 --> 00:02:48.880]  我們無法了解你
[00:02:48.880 --> 00:02:50.880]  我們無法了解你
[00:02:50.880 --> 00:02:52.880]  我們無法了解你
[00:02:52.880 --> 00:02:54.880]  主我們知道我們將來
[00:02:54.880 --> 00:02:56.880]  在你面前永恆的日子當中
[00:02:56.880 --> 00:02:58.880]  會發現你自己
[00:02:58.880 --> 00:03:00.880]  但主當你今天表現給我們生命
[00:03:00.880 --> 00:03:02.880]  讓我們在這個有限的軀體
[00:03:02.880 --> 00:03:04.880]  有限的頭腦當中
[00:03:04.880 --> 00:03:06.880]  盡力一點
[00:03:06.880 --> 00:03:08.880]  去明白你的時候
[00:03:08.880 --> 00:03:10.880]  求主因代我們
[00:03:10.880 --> 00:03:12.880]  求聖命引導我們進入你自己的真理
[00:03:12.880 --> 00:03:14.880]  特別在主耶穌基督的身份上
[00:03:14.880 --> 00:03:16.880]  挑戰我們
[00:03:16.880 --> 00:03:18.880]  今天我們考慮你
[00:03:18.880 --> 00:03:20.880]  究竟應該想一些什麼問題
[00:03:20.880 --> 00:03:22.880]  奉耶穌名祈禱
[00:03:22.880 --> 00:03:24.880]  我將它分為三個部分
[00:03:24.880 --> 00:03:26.880]  我問三個時期的問題
[00:03:26.880 --> 00:03:28.880]  第一
[00:03:28.880 --> 00:03:30.880]  究竟耶穌
[00:03:30.880 --> 00:03:32.880]  如何看待
[00:03:32.880 --> 00:03:34.880]  他自己的基督論
[00:03:34.880 --> 00:03:36.880]  你說基督論
[00:03:36.880 --> 00:03:38.880]  討論耶穌的身份
[00:03:38.880 --> 00:03:40.880]  討論耶穌的神性
[00:03:40.880 --> 00:03:42.880]  人性
[00:03:42.880 --> 00:03:44.880]  所關注的問題
[00:03:44.880 --> 00:03:46.880]  耶穌如何看待自己
[00:03:46.880 --> 00:03:48.880]  很有趣的問題
[00:03:48.880 --> 00:03:50.880]  如果耶穌看待自己
[00:03:50.880 --> 00:03:52.880]  已經回答到我們將來要問的問題
[00:03:52.880 --> 00:03:54.880]  那就簡單很多
[00:03:54.880 --> 00:03:56.880]  可惜沒有
[00:03:56.880 --> 00:03:58.880]  耶穌沒有回答這個問題
[00:03:58.880 --> 00:04:00.880]  所以才好玩
[00:04:00.880 --> 00:04:02.880]  如果沒有就沒話說了
[00:04:02.880 --> 00:04:04.880]  兩句就不用說了
[00:04:04.880 --> 00:04:06.880]  第二
[00:04:06.880 --> 00:04:08.880]  我們問巴勒斯坦的基督教
[00:04:08.880 --> 00:04:10.880]  即是說
[00:04:10.880 --> 00:04:12.880]  耶穌基督升天之後
[00:04:12.880 --> 00:04:14.880]  在耶路撒冷
[00:04:14.880 --> 00:04:16.880]  做中心的基督教
[00:04:16.880 --> 00:04:18.880]  由猶太教脫胎換骨
[00:04:18.880 --> 00:04:20.880]  成為基督教
[00:04:20.880 --> 00:04:22.880]  在巴勒斯坦地域的教會
[00:04:22.880 --> 00:04:24.880]  所主要的
[00:04:24.880 --> 00:04:26.880]  所了解的基督論的問題
[00:04:26.880 --> 00:04:28.880]  是什麼
[00:04:28.880 --> 00:04:30.880]  這個資料
[00:04:30.880 --> 00:04:32.880]  大部分來自斯藤傳
[00:04:32.880 --> 00:04:34.880]  然後第三
[00:04:34.880 --> 00:04:36.880]  當保羅將福音
[00:04:36.880 --> 00:04:38.880]  打破了猶太人的界限
[00:04:38.880 --> 00:04:40.880]  去到基督教
[00:04:40.880 --> 00:04:42.880]  破了猶太人的界限
[00:04:42.880 --> 00:04:44.880]  去到外邦
[00:04:44.880 --> 00:04:46.880]  當時的外邦是希臘羅馬文化
[00:04:46.880 --> 00:04:48.880]  Greek Roman world
[00:04:48.880 --> 00:04:52.880]  以希臘文化做背景的羅馬社會
[00:04:52.880 --> 00:04:54.880]  開始有些羅馬人
[00:04:54.880 --> 00:04:56.880]  或者希臘的信仰
[00:04:56.880 --> 00:04:58.880]  和希臘哲學背景的文化
[00:04:58.880 --> 00:05:00.880]  進入到教會裏面
[00:05:00.880 --> 00:05:02.880]  我們知道
[00:05:02.880 --> 00:05:04.880]  以保羅傳到小亞細亞
[00:05:04.880 --> 00:05:06.880]  到希臘的群堡
[00:05:06.880 --> 00:05:08.880]  那些群堡
[00:05:08.880 --> 00:05:10.880]  那些教會
[00:05:10.880 --> 00:05:12.880]  那些教會
[00:05:12.880 --> 00:05:14.880]  他們是有希臘文化的背景
[00:05:14.880 --> 00:05:16.880]  我們叫做Hellenistic Christianity
[00:05:16.880 --> 00:05:18.880]  就是希臘文化洗禮的教會裏面
[00:05:18.880 --> 00:05:20.880]  所面對的基督論的問題
[00:05:20.880 --> 00:05:22.880]  我們看看這三個時間上
[00:05:22.880 --> 00:05:24.880]  和空間上的轉變
[00:05:24.880 --> 00:05:26.880]  所面對的基督論的問題
[00:05:26.880 --> 00:05:28.880]  有沒有不同
[00:05:28.880 --> 00:05:30.880]  我不知道大家有沒有想過
[00:05:30.880 --> 00:05:32.880]  在聖經裏面有的
[00:05:32.880 --> 00:05:34.880]  當然我們以保羅書信裏面所講的
[00:05:34.880 --> 00:05:36.880]  作為第三者的資料
[00:05:36.880 --> 00:05:38.880]  這三者
[00:05:38.880 --> 00:05:40.880]  究竟對耶穌
[00:05:40.880 --> 00:05:42.880]  要發問的問題
[00:05:42.880 --> 00:05:44.880]  有沒有不同
[00:05:44.880 --> 00:05:46.880]  今天我們問的問題
[00:05:46.880 --> 00:05:48.880]  是什麼
[00:05:48.880 --> 00:05:50.880]  我想你們給我一些意見
[00:05:50.880 --> 00:05:52.880]  如果要你寫一條問題
[00:05:52.880 --> 00:05:54.880]  你最想問關於耶穌的
[00:05:54.880 --> 00:05:56.880]  究竟是問什麼
[00:05:56.880 --> 00:05:58.880]  關於他
[00:05:58.880 --> 00:06:00.880]  Jesus the man, the person
[00:06:00.880 --> 00:06:02.880]  等於他
[00:06:02.880 --> 00:06:04.880]  不是關於神學的問題
[00:06:04.880 --> 00:06:06.880]  關於耶穌
[00:06:06.880 --> 00:06:08.880]  你覺得香港人
[00:06:08.880 --> 00:06:10.880]  現在最想問關於耶穌的
[00:06:10.880 --> 00:06:12.880]  是什麼問題
[00:06:12.880 --> 00:06:14.880]  不知道有沒有想過
[00:06:14.880 --> 00:06:16.880]  現在我們先看看
[00:06:16.880 --> 00:06:18.880]  耶穌他覺得他最需要講給人聽的是什麼
[00:06:18.880 --> 00:06:20.880]  關於他自己
[00:06:20.880 --> 00:06:22.880]  然後巴勒斯坦這班基督徒
[00:06:22.880 --> 00:06:24.880]  他最重要回答關於耶穌的問題
[00:06:24.880 --> 00:06:26.880]  是什麼
[00:06:26.880 --> 00:06:28.880]  然後在希臘文化背景
[00:06:28.880 --> 00:06:30.880]  那班基督徒他最需要回答
[00:06:30.880 --> 00:06:32.880]  關於耶穌的問題是什麼
[00:06:32.880 --> 00:06:34.880]  我們開始看聖經
[00:06:34.880 --> 00:06:36.880]  首先我們看耶穌
[00:06:36.880 --> 00:06:38.880]  怎麼看自己的基督徒的問題
[00:06:38.880 --> 00:06:40.880]  耶穌面對什麼
[00:06:40.880 --> 00:06:42.880]  當他出來傳道的時候
[00:06:42.880 --> 00:06:44.880]  他當然很明白自己的身份
[00:06:44.880 --> 00:06:46.880]  耶穌從來都不會懷疑
[00:06:46.880 --> 00:06:48.880]  不會對自己的身份
[00:06:48.880 --> 00:06:50.880]  有所模糊
[00:06:50.880 --> 00:06:52.880]  他很清楚自己的身份
[00:06:52.880 --> 00:06:54.880]  但問題是
[00:06:54.880 --> 00:06:56.880]  他要將一個什麼的
[00:06:56.880 --> 00:06:58.880]  Jesus image
[00:06:58.880 --> 00:07:00.880]  即是一個怎樣的形象
[00:07:00.880 --> 00:07:02.880]  給他當時的人
[00:07:02.880 --> 00:07:04.880]  這個就是他困難的地方
[00:07:04.880 --> 00:07:06.880]  困難不是耶穌的身份
[00:07:06.880 --> 00:07:08.880]  本身的困難
[00:07:08.880 --> 00:07:10.880]  而是那班人
[00:07:10.880 --> 00:07:12.880]  怎麼去接受這個啟示的困難
[00:07:12.880 --> 00:07:14.880]  那個困難
[00:07:14.880 --> 00:07:16.880]  大部份的聖經學者
[00:07:16.880 --> 00:07:18.880]  都用一句話去形容
[00:07:18.880 --> 00:07:20.880]  就是受苦的尼賽亞
[00:07:20.880 --> 00:07:22.880]  a suffering desire
[00:07:22.880 --> 00:07:24.880]  為什麼呢
[00:07:24.880 --> 00:07:26.880]  因為這句話在當時的文化背景
[00:07:26.880 --> 00:07:28.880]  和那班受眾來說
[00:07:28.880 --> 00:07:30.880]  是自相矛盾的句子
[00:07:30.880 --> 00:07:32.880]  尼賽亞在舊約的語言
[00:07:32.880 --> 00:07:34.880]  到兩約之間的形式
[00:07:34.880 --> 00:07:36.880]  如果大家讀過
[00:07:36.880 --> 00:07:38.880]  新約背景就知道
[00:07:38.880 --> 00:07:40.880]  那個形象是什麼呢
[00:07:40.880 --> 00:07:42.880]  一想起尼賽亞
[00:07:42.880 --> 00:07:44.880]  就是受高者
[00:07:44.880 --> 00:07:46.880]  哪位要來拯救以色列的受高者
[00:07:46.880 --> 00:07:48.880]  這是舊約很清楚的說法
[00:07:48.880 --> 00:07:50.880]  到兩約之間
[00:07:50.880 --> 00:07:52.880]  就越來越講得
[00:07:52.880 --> 00:07:54.880]  在文獻當中很清楚
[00:07:54.880 --> 00:07:56.880]  所以一講尼賽亞
[00:07:56.880 --> 00:07:58.880]  就立刻想起
[00:07:58.880 --> 00:08:00.880]  那位大而有力
[00:08:00.880 --> 00:08:02.880]  輝煌的勝利者
[00:08:02.880 --> 00:08:04.880]  那種受高的皇帝
[00:08:04.880 --> 00:08:06.880]  軍事皇帝的姿態
[00:08:06.880 --> 00:08:08.880]  出現要來帶領以色列人
[00:08:08.880 --> 00:08:10.880]  擺脫他的仇敵
[00:08:10.880 --> 00:08:12.880]  戰勝仇敵
[00:08:12.880 --> 00:08:14.880]  踐踏仇敵的形象
[00:08:14.880 --> 00:08:16.880]  所以是尼賽亞
[00:08:16.880 --> 00:08:18.880]  就不應該要受苦
[00:08:18.880 --> 00:08:20.880]  受苦的就沒有資格做尼賽亞
[00:08:20.880 --> 00:08:22.880]  大家明白嗎
[00:08:22.880 --> 00:08:24.880]  所以你明白耶穌的難處
[00:08:24.880 --> 00:08:26.880]  就是要扮演一個受苦的尼賽亞角色
[00:08:26.880 --> 00:08:28.880]  這真的不容易
[00:08:28.880 --> 00:08:30.880]  所以
[00:08:30.880 --> 00:08:32.880]  耶穌很少
[00:08:32.880 --> 00:08:34.880]  自稱他就是尼賽亞
[00:08:34.880 --> 00:08:36.880]  有沒有留意
[00:08:36.880 --> 00:08:38.880]  不是耶穌懷疑自己是尼賽亞
[00:08:38.880 --> 00:08:40.880]  這句話難說得出口
[00:08:40.880 --> 00:08:42.880]  舊約
[00:08:42.880 --> 00:08:44.880]  希伯來文就叫尼賽亞
[00:08:44.880 --> 00:08:46.880]  新約的
[00:08:46.880 --> 00:08:48.880]  那個
[00:08:48.880 --> 00:08:50.880]  相通的字眼
[00:08:50.880 --> 00:08:52.880]  就是Christ
[00:08:52.880 --> 00:08:54.880]  Christ
[00:08:54.880 --> 00:08:56.880]  基督
[00:08:56.880 --> 00:08:58.880]  所以耶穌一生裡很少說自己是基督
[00:08:58.880 --> 00:09:00.880]  自稱自己是基督
[00:09:00.880 --> 00:09:02.880]  別人說他是基督
[00:09:02.880 --> 00:09:04.880]  你是基督
[00:09:04.880 --> 00:09:06.880]  耶穌沒有否認
[00:09:06.880 --> 00:09:08.880]  我就是基督
[00:09:08.880 --> 00:09:10.880]  他出來宣講的時候
[00:09:10.880 --> 00:09:12.880]  他自稱最多是什麼呢
[00:09:12.880 --> 00:09:14.880]  人質
[00:09:14.880 --> 00:09:16.880]  那當然要想想
[00:09:16.880 --> 00:09:18.880]  為什麼叫自己人質呢
[00:09:18.880 --> 00:09:20.880]  當然如果你讀過新約神話
[00:09:20.880 --> 00:09:22.880]  我已經做了很多研究
[00:09:22.880 --> 00:09:24.880]  簡單交代幾句
[00:09:24.880 --> 00:09:26.880]  和我們討論有關
[00:09:26.880 --> 00:09:28.880]  他自稱人質
[00:09:28.880 --> 00:09:30.880]  我相信是有意用這個名字
[00:09:30.880 --> 00:09:32.880]  來取代尼賽亞
[00:09:32.880 --> 00:09:34.880]  這個直接稱呼
[00:09:34.880 --> 00:09:36.880]  因為人質
[00:09:36.880 --> 00:09:38.880]  能夠並肩受苦
[00:09:38.880 --> 00:09:40.880]  和尼賽亞的意義
[00:09:40.880 --> 00:09:42.880]  至於當時的人
[00:09:42.880 --> 00:09:44.880]  有沒有這麼聰明
[00:09:44.880 --> 00:09:46.880]  就提外話
[00:09:46.880 --> 00:09:48.880]  但耶穌這樣說的時候
[00:09:48.880 --> 00:09:50.880]  有他自己一定的苦衷
[00:09:50.880 --> 00:09:52.880]  用到人質這個字
[00:09:52.880 --> 00:09:54.880]  首先我們問
[00:09:54.880 --> 00:09:56.880]  人質有沒有尼賽亞那種輝煌降臨勝利者的姿態呢
[00:09:56.880 --> 00:09:58.880]  有
[00:09:58.880 --> 00:10:00.880]  究竟裡面有沒有呢
[00:10:00.880 --> 00:10:02.880]  有,不過不多
[00:10:02.880 --> 00:10:04.880]  最出名的當然是
[00:10:04.880 --> 00:10:06.880]  但以你書第七章十三至十四節
[00:10:06.880 --> 00:10:08.880]  但以你書第七章十三至十四節
[00:10:08.880 --> 00:10:10.880]  我們一起揭曉
[00:10:10.880 --> 00:10:12.880]  但以你在異象當中
[00:10:12.880 --> 00:10:14.880]  觀看見有一位
[00:10:14.880 --> 00:10:16.880]  象尤
[00:10:16.880 --> 00:10:18.880]  一位
[00:10:18.880 --> 00:10:20.880]  象人質的
[00:10:20.880 --> 00:10:22.880]  一位像人質
[00:10:22.880 --> 00:10:24.880]  駕著天雲而來
[00:10:24.880 --> 00:10:26.880]  被領導耿古常在
[00:10:26.880 --> 00:10:28.880]  在自己面前得了權并榮耀
[00:10:28.880 --> 00:10:30.880]  國道,有時各國
[00:10:30.880 --> 00:10:32.880]  各族的人都侍奉他
[00:10:32.880 --> 00:10:34.880]  他的權并是永遠不能廢
[00:10:34.880 --> 00:10:36.880]  他的國是並不敗壞
[00:10:36.880 --> 00:10:38.880]  這個就是
[00:10:38.880 --> 00:10:40.880]  但以你書所說的
[00:10:40.880 --> 00:10:42.880]  其實整段的描述
[00:10:42.880 --> 00:10:44.880]  你可以套尼賽亞進去
[00:10:44.880 --> 00:10:46.880]  不過他用了
[00:10:46.880 --> 00:10:48.880]  人質這個字
[00:10:48.880 --> 00:10:50.880]  耶穌用了這個字眼
[00:10:50.880 --> 00:10:52.880]  希望當時
[00:10:52.880 --> 00:10:54.880]  我們相信當時
[00:10:54.880 --> 00:10:56.880]  不少猶太背景的人
[00:10:56.880 --> 00:10:58.880]  一聽見人質的時候
[00:10:58.880 --> 00:11:00.880]  會想起但以你書第七章
[00:11:00.880 --> 00:11:02.880]  所說的這段
[00:11:02.880 --> 00:11:04.880]  所以人質的字一方面
[00:11:04.880 --> 00:11:06.880]  被人聯想起
[00:11:06.880 --> 00:11:08.880]  這種大而有力的降臨者
[00:11:08.880 --> 00:11:10.880]  以致聯想到
[00:11:10.880 --> 00:11:12.880]  尼賽亞這個意思
[00:11:12.880 --> 00:11:14.880]  再加上兩天之間的
[00:11:14.880 --> 00:11:16.880]  我今天不和大家讀了
[00:11:16.880 --> 00:11:18.880]  兩天之間的作品
[00:11:18.880 --> 00:11:20.880]  越來越清楚
[00:11:20.880 --> 00:11:22.880]  人質是一個
[00:11:22.880 --> 00:11:24.880]  當時更多人
[00:11:24.880 --> 00:11:26.880]  接受了的意義
[00:11:26.880 --> 00:11:28.880]  是從天而來帶有權并審判者的意義
[00:11:28.880 --> 00:11:30.880]  耶穌有沒有
[00:11:30.880 --> 00:11:32.880]  用到這個意義呢
[00:11:32.880 --> 00:11:34.880]  如果我們只是說舊約裡面不斷說
[00:11:34.880 --> 00:11:36.880]  一廂情願猜耶穌想這樣說
[00:11:36.880 --> 00:11:38.880]  不是,耶穌用到人質這個字
[00:11:38.880 --> 00:11:40.880]  他都說到這個意思
[00:11:40.880 --> 00:11:42.880]  有幾段
[00:11:42.880 --> 00:11:44.880]  譬如
[00:11:44.880 --> 00:11:46.880]  有三段聖經
[00:11:46.880 --> 00:11:48.880]  對觀福音
[00:11:48.880 --> 00:11:50.880]  都有記載
[00:11:50.880 --> 00:11:52.880]  馬太,馬可,盧格
[00:11:52.880 --> 00:11:54.880]  都同時記載
[00:11:54.880 --> 00:11:56.880]  表示那段說話是耶穌很公開說的
[00:11:56.880 --> 00:11:58.880]  公開到一個地步
[00:11:58.880 --> 00:12:00.880]  人人都知道
[00:12:00.880 --> 00:12:02.880]  表示一句說話是其他人沒有說
[00:12:02.880 --> 00:12:04.880]  不是表示耶穌沒有說
[00:12:04.880 --> 00:12:06.880]  不過可能是
[00:12:06.880 --> 00:12:08.880]  比較私人的場合
[00:12:08.880 --> 00:12:10.880]  比較多人知道的場合
[00:12:10.880 --> 00:12:12.880]  所以耶穌用到人質
[00:12:12.880 --> 00:12:14.880]  這麼公開的場合說
[00:12:14.880 --> 00:12:16.880]  很明顯他有意讓很多人知道
[00:12:16.880 --> 00:12:18.880]  這三段
[00:12:18.880 --> 00:12:20.880]  都是擺明
[00:12:20.880 --> 00:12:22.880]  耶穌用人質這個字
[00:12:22.880 --> 00:12:24.880]  是讓人聯想起
[00:12:24.880 --> 00:12:26.880]  由天降臨
[00:12:26.880 --> 00:12:28.880]  偉大的勝利者
[00:12:28.880 --> 00:12:30.880]  審判者的姿態
[00:12:30.880 --> 00:12:32.880]  我們看其中一些
[00:12:32.880 --> 00:12:34.880]  片段
[00:12:34.880 --> 00:12:36.880]  譬如馬克福音八章38字
[00:12:36.880 --> 00:12:38.880]  八章38字
[00:12:38.880 --> 00:12:40.880]  那裡說
[00:12:40.880 --> 00:12:42.880]  凡在這淫血的世代
[00:12:42.880 --> 00:12:44.880]  把我和我之道
[00:12:44.880 --> 00:12:46.880]  當作可恥的
[00:12:46.880 --> 00:12:48.880]  人質
[00:12:48.880 --> 00:12:50.880]  在他乎榮耀
[00:12:50.880 --> 00:12:52.880]  與眾天使降臨的時候
[00:12:52.880 --> 00:12:54.880]  要把那人當作可恥的
[00:12:54.880 --> 00:12:56.880]  特別用人質
[00:12:56.880 --> 00:12:58.880]  他不是說我
[00:12:58.880 --> 00:13:00.880]  其實耶穌
[00:13:00.880 --> 00:13:02.880]  上下文大家知道耶穌說的是我
[00:13:02.880 --> 00:13:04.880]  耶穌沒有用我字
[00:13:04.880 --> 00:13:06.880]  但耶穌說的是人質
[00:13:06.880 --> 00:13:08.880]  聽的人會聽得明白
[00:13:08.880 --> 00:13:10.880]  他將自己
[00:13:10.880 --> 00:13:12.880]  等同舊約
[00:13:12.880 --> 00:13:14.880]  一路到兩日之間
[00:13:14.880 --> 00:13:16.880]  是從天而降的
[00:13:16.880 --> 00:13:18.880]  羅伯耶說的十三章26節
[00:13:18.880 --> 00:13:20.880]  馬克福音
[00:13:20.880 --> 00:13:22.880]  十三章26節
[00:13:22.880 --> 00:13:24.880]  也是這樣說
[00:13:24.880 --> 00:13:26.880]  耶穌最後的預言
[00:13:26.880 --> 00:13:28.880]  說到什麼呢
[00:13:28.880 --> 00:13:30.880]  那時他們要看見
[00:13:30.880 --> 00:13:32.880]  人質有大能力
[00:13:32.880 --> 00:13:34.880]  要駕雲降臨
[00:13:34.880 --> 00:13:36.880]  在審判的時候
[00:13:36.880 --> 00:13:38.880]  14章62節
[00:13:38.880 --> 00:13:40.880]  14章62節
[00:13:40.880 --> 00:13:42.880]  14章62節
[00:13:42.880 --> 00:13:44.880]  14章62節
[00:13:44.880 --> 00:13:46.880]  當人質問
[00:13:46.880 --> 00:13:48.880]  被審的時候
[00:13:48.880 --> 00:13:50.880]  耶穌說
[00:13:50.880 --> 00:13:52.880]  我是
[00:13:52.880 --> 00:13:54.880]  當稱頌者的兒子
[00:13:54.880 --> 00:13:56.880]  基督不是
[00:13:56.880 --> 00:13:58.880]  第61節問他們
[00:13:58.880 --> 00:14:00.880]  是不是基督
[00:14:00.880 --> 00:14:02.880]  然後說
[00:14:02.880 --> 00:14:04.880]  人質坐在權能者的右邊
[00:14:04.880 --> 00:14:06.880]  很明顯耶穌
[00:14:06.880 --> 00:14:08.880]  就說
[00:14:08.880 --> 00:14:10.880]  人質問你是不是基督
[00:14:10.880 --> 00:14:12.880]  耶穌說我是
[00:14:12.880 --> 00:14:14.880]  然後說人質降臨
[00:14:14.880 --> 00:14:16.880]  其實用人質的字
[00:14:16.880 --> 00:14:18.880]  是有意將他
[00:14:18.880 --> 00:14:20.880]  從另一個層面
[00:14:20.880 --> 00:14:22.880]  或是方式去等同
[00:14:22.880 --> 00:14:24.880]  取代了基督的字眼
[00:14:24.880 --> 00:14:26.880]  取代了基督的字眼
[00:14:26.880 --> 00:14:28.880]  為什麼用人質
[00:14:28.880 --> 00:14:30.880]  因為人質本身的字義
[00:14:30.880 --> 00:14:32.880]  本身已經有同人認同的意義
[00:14:32.880 --> 00:14:34.880]  不是超然的
[00:14:34.880 --> 00:14:36.880]  是另一個世界而來
[00:14:36.880 --> 00:14:38.880]  人質
[00:14:38.880 --> 00:14:40.880]  The son of man
[00:14:40.880 --> 00:14:42.880]  人類之子
[00:14:42.880 --> 00:14:44.880]  也有一種不單認同
[00:14:44.880 --> 00:14:46.880]  卻是一種卑微信服
[00:14:46.880 --> 00:14:48.880]  可以說
[00:14:48.880 --> 00:14:50.880]  和人沒什麼分別
[00:14:50.880 --> 00:14:52.880]  的意義
[00:14:52.880 --> 00:14:54.880]  所以
[00:14:54.880 --> 00:14:56.880]  一方面有榮耀的力量
[00:14:56.880 --> 00:14:58.880]  人們可以想起
[00:14:58.880 --> 00:15:00.880]  另一方面
[00:15:00.880 --> 00:15:02.880]  卑微性
[00:15:02.880 --> 00:15:04.880]  使人想起受苦
[00:15:04.880 --> 00:15:06.880]  究竟耶穌
[00:15:06.880 --> 00:15:08.880]  有沒有用人質這個字
[00:15:08.880 --> 00:15:10.880]  是指受苦呢
[00:15:10.880 --> 00:15:12.880]  有
[00:15:12.880 --> 00:15:14.880]  耶穌有意用人質這個字
[00:15:14.880 --> 00:15:16.880]  是說他是受苦的人質
[00:15:16.880 --> 00:15:18.880]  揭開我們剛才說的
[00:15:18.880 --> 00:15:20.880]  第八章
[00:15:20.880 --> 00:15:22.880]  29至31節
[00:15:22.880 --> 00:15:24.880]  是很有意思的一段說話
[00:15:24.880 --> 00:15:26.880]  第八章29至31節
[00:15:26.880 --> 00:15:28.880]  你留意
[00:15:28.880 --> 00:15:30.880]  耶穌那裡
[00:15:30.880 --> 00:15:32.880]  很小心
[00:15:32.880 --> 00:15:34.880]  表達
[00:15:34.880 --> 00:15:36.880]  29節
[00:15:36.880 --> 00:15:38.880]  耶穌問他們
[00:15:38.880 --> 00:15:40.880]  你們說我是誰
[00:15:40.880 --> 00:15:42.880]  彼得說你是基督
[00:15:42.880 --> 00:15:44.880]  你是尼西亞
[00:15:44.880 --> 00:15:46.880]  然後
[00:15:46.880 --> 00:15:48.880]  耶穌禁戒他們
[00:15:48.880 --> 00:15:50.880]  不讓他們進入
[00:15:50.880 --> 00:15:52.880]  耶穌的教堂
[00:15:52.880 --> 00:15:54.880]  耶穌禁戒他們
[00:15:54.880 --> 00:15:56.880]  不讓他們進入
[00:15:56.880 --> 00:15:58.880]  從此教會人說
