
[00:00:00.000 --> 00:00:09.400]  鄭重早晨 剛才讀的尤大書是很嚴厲的
[00:07:54.200 --> 00:07:55.200]  但他們不聽
[00:07:55.200 --> 00:07:59.200]  他們覺得在這個城沒有人攻克
[00:07:59.200 --> 00:08:01.200]  後來他們就和波斯打仗
[00:08:01.200 --> 00:08:05.200]  四面懸崖你怎麼攻上去
[00:08:05.200 --> 00:08:08.200]  波斯軍在下面根本攻不上去
[00:08:08.200 --> 00:08:12.200]  誰知有一個士兵
[00:08:12.200 --> 00:08:15.200]  他的帽子在上面掉下來
[00:08:15.200 --> 00:08:21.200]  而士兵是按著懸崖被侵蝕的那些縫
[00:08:21.200 --> 00:08:24.200]  一直走下來 又爬上去
[00:08:24.200 --> 00:08:28.200]  被波斯軍看到原來懸崖是可以爬的
[00:08:28.200 --> 00:08:30.200]  於是找了一個晚上
[00:08:30.200 --> 00:08:33.200]  他們就跟著爬的路線
[00:08:33.200 --> 00:08:35.200]  很快爬上去
[00:08:35.200 --> 00:08:38.200]  發現上面沒有守兵
[00:08:38.200 --> 00:08:42.200]  一夜之間就滅了它
[00:08:42.200 --> 00:08:45.200]  足足二百年統治了它
[00:08:45.200 --> 00:08:47.200]  後來都不知死
[00:08:47.200 --> 00:08:49.200]  主前五百多年
[00:08:49.200 --> 00:08:51.200]  他和希臘人打仗
[00:08:51.200 --> 00:08:54.200]  又一次被希臘人找到一條路
[00:08:54.200 --> 00:08:56.200]  在懸崖裏可以爬上去的
[00:08:56.200 --> 00:08:58.200]  一樣攻佔了
[00:08:58.200 --> 00:09:02.200]  這個薩迪雖然固若金湯
[00:09:02.200 --> 00:09:05.200]  但不警醒 兩次被滅
[00:09:05.200 --> 00:09:08.200]  被希臘羅馬統治
[00:09:08.200 --> 00:09:11.200]  因為他很強 廢除了武裝
[00:09:11.200 --> 00:09:14.200]  但這個城市就算沒有武裝也不要緊
[00:09:14.200 --> 00:09:17.200]  這個城市因為商業很重要
[00:09:17.200 --> 00:09:21.200]  而貴重金屬也很重要
[00:09:21.200 --> 00:09:24.200]  所以他的商業地位一直很強
[00:09:24.200 --> 00:09:27.200]  甚至後來大地震他很快恢復
[00:09:27.200 --> 00:09:29.200]  這個城市很有錢
[00:09:29.200 --> 00:09:32.200]  那些人心想誰統治都無所謂
[00:09:32.200 --> 00:09:36.200]  有錢賺 有飯吃 享樂生活
[00:09:36.200 --> 00:09:39.200]  所以到了主後的時候
[00:09:39.200 --> 00:09:42.200]  在當時羅馬都是四大城市
[00:09:42.200 --> 00:09:46.200]  當耶穌寫信給薩迪教會的時候
[00:09:46.200 --> 00:09:52.200]  薩迪教會和這個城市是很有關係的
[00:09:52.200 --> 00:09:54.200]  耶穌怎樣說呢
[00:09:54.200 --> 00:09:58.200]  有神的七靈或七個星
[00:09:58.200 --> 00:10:00.200]  我知道你的行為
[00:10:00.200 --> 00:10:02.200]  就是名義上你是活的
[00:10:02.200 --> 00:10:04.200]  實際上你是死的
[00:10:04.200 --> 00:10:07.200]  很嚴厲 名存實亡
[00:10:07.200 --> 00:10:10.200]  七靈即是指完美
[00:10:10.200 --> 00:10:13.200]  即是掌管教會的聖靈跟你說
[00:10:13.200 --> 00:10:16.200]  哪個教會他都知道
[00:10:16.200 --> 00:10:18.200]  全面教會都知道
[00:10:18.200 --> 00:10:20.200]  你這個薩迪教會是甚麼教會呢
[00:10:20.200 --> 00:10:22.200]  他說我發現你的行為
[00:10:22.200 --> 00:10:25.200]  在我神面前沒有一樣是完全
[00:10:25.200 --> 00:10:28.200]  多厲害啊 這麼差啊這個教會
[00:10:28.200 --> 00:10:30.200]  沒有一樣是完全
[00:10:30.200 --> 00:10:32.200]  責備最厲害
[00:10:32.200 --> 00:10:35.200]  薩迪只有六節經文
[00:10:35.200 --> 00:10:37.200]  七個教會最短
[00:10:37.200 --> 00:10:41.200]  但是在責備上是最激烈
[00:10:41.200 --> 00:10:44.200]  當我們翻查歷史
[00:10:44.200 --> 00:10:48.200]  找回為何耶穌這樣責備這個教會
[00:10:48.200 --> 00:10:51.200]  原來這個教會和薩迪城市一樣
[00:10:51.200 --> 00:10:55.200]  在世俗繁華裏面
[00:10:55.200 --> 00:10:57.200]  完全沒有信仰
[00:10:57.200 --> 00:11:01.200]  只是追求金錢 追求享樂
[00:11:01.200 --> 00:11:03.200]  完全沒有宿命生命
[00:11:03.200 --> 00:11:05.200]  並且與世俗妥協
[00:11:05.200 --> 00:11:08.200]  當時羅馬希臘的道德水準很差
[00:11:08.200 --> 00:11:11.200]  去年我有一個多月留在羅馬
[00:11:11.200 --> 00:11:13.200]  去看那些城市
[00:11:13.200 --> 00:11:16.200]  就是龐貝城被火山滅了
[00:11:16.200 --> 00:11:18.200]  就看到當日
[00:11:18.200 --> 00:11:22.200]  當時主要大概是70年左右
[00:11:22.200 --> 00:11:25.200]  那個城市一夜之間被火山蓋住
[00:11:25.200 --> 00:11:27.200]  所以有很多東西保留下來
[00:11:27.200 --> 00:11:29.200]  我拍了很多照片
[00:11:29.200 --> 00:11:32.200]  那些照片是不能擺出來的
[00:11:32.200 --> 00:11:35.200]  四級照片
[00:11:35.200 --> 00:11:39.200]  就是那些淫行 同性戀等等
[00:11:39.200 --> 00:11:41.200]  那些淫亂
[00:11:41.200 --> 00:11:42.200]  我一定要拍
[00:11:42.200 --> 00:11:43.200]  還有文字的
[00:11:43.200 --> 00:11:45.200]  說他們怎樣怎樣
[00:11:45.200 --> 00:11:47.200]  露骨的那些東西
[00:11:47.200 --> 00:11:49.200]  在那個時代
[00:11:49.200 --> 00:11:52.200]  竟然是這樣
[00:11:52.200 --> 00:11:57.200]  薩迪就是一個完全與社會和外面接軌
[00:11:57.200 --> 00:12:00.200]  就是一個這樣的城市
[00:12:00.200 --> 00:12:03.200]  無視上帝的教導
[00:12:03.200 --> 00:12:05.200]  也不遵守聖經
[00:12:05.200 --> 00:12:09.200]  所以這個城市不單沒有屬靈的生命
[00:12:09.200 --> 00:12:11.200]  撒旦也不想攻擊它
[00:12:11.200 --> 00:12:14.200]  因為那些城市死定了
[00:12:14.200 --> 00:12:16.200]  保留信徒的名稱
[00:12:16.200 --> 00:12:18.200]  但完全沒有生命
[00:12:18.200 --> 00:12:21.200]  名存實亡
[00:12:21.200 --> 00:12:23.200]  我看到這個時候
[00:12:23.200 --> 00:12:27.200]  就讓我想起今天的撒迪教會
[00:12:27.200 --> 00:12:30.200]  過去我說過的士美娜教會
[00:12:30.200 --> 00:12:33.200]  別加摩等等
[00:12:33.200 --> 00:12:37.200]  這些教會都對應著今天的教會
[00:12:37.200 --> 00:12:39.200]  那撒迪今天是什麼教會呢
[00:12:39.200 --> 00:12:42.200]  聯合教會
[00:12:42.200 --> 00:12:45.200]  這個我很熟悉的一個教會
[00:12:45.200 --> 00:12:48.200]  這個聯合教會1925年
[00:12:48.200 --> 00:12:51.200]  當時加拿大有三大宗派
[00:12:51.200 --> 00:12:54.200]  秦、布、衛、李、公、李、宗、蔣、魯、宗
[00:12:54.200 --> 00:12:59.200]  他們合在一起的聯合教會
[00:12:59.200 --> 00:13:01.200]  雖然大家的傳統不同
[00:13:01.200 --> 00:13:04.200]  但彼此包容合在一起
[00:13:04.200 --> 00:13:08.200]  在加拿大是最大的教會
[00:13:08.200 --> 00:13:11.200]  當時有一百多萬的會眾
[00:13:11.200 --> 00:13:13.200]  在六十年代
[00:13:13.200 --> 00:13:16.200]  二千多堂會超過一百萬會眾
[00:13:16.200 --> 00:13:18.200]  每個禮拜堂會有四百多人
[00:13:18.200 --> 00:13:21.200]  最少有五百多六百多人
[00:13:21.200 --> 00:13:23.200]  很興旺這個教會
[00:13:23.200 --> 00:13:26.200]  但這個教會接受了自由派的神學
[00:13:26.200 --> 00:13:29.200]  自由派的神學就是信科學
[00:13:29.200 --> 00:13:32.200]  不信聖經
[00:13:32.200 --> 00:13:35.200]  一切理性科學
[00:13:35.200 --> 00:13:37.200]  還有包容
[00:13:37.200 --> 00:13:39.200]  講下去就知道了
[00:13:39.200 --> 00:13:42.200]  1960年開始就慢慢與世俗妥協
[00:13:42.200 --> 00:13:45.200]  對於世俗價值觀完全包容
[00:13:45.200 --> 00:13:50.200]  甚至推行世俗的價值
[00:13:50.200 --> 00:13:52.200]  成了名存實亡的教會
[00:13:52.200 --> 00:13:55.200]  但這個教會資產豐厚
[00:13:55.200 --> 00:13:56.200]  很有錢
[00:13:56.200 --> 00:13:58.200]  因為以前有奉獻很多錢
[00:13:58.200 --> 00:14:00.200]  買了很多物業
[00:14:00.200 --> 00:14:04.200]  所以他們的教會人員薪水是最高的
[00:14:04.200 --> 00:14:06.200]  比一般的
[00:14:06.200 --> 00:14:08.200]  在加拿大選舉會薪水很微薄
[00:14:08.200 --> 00:14:10.200]  差很遠
[00:14:10.200 --> 00:14:11.200]  他們會有
[00:14:11.200 --> 00:14:12.200]  就算奉獻減少
[00:14:12.200 --> 00:14:14.200]  仍然可以過豪華的生活
[00:14:14.200 --> 00:14:16.200]  沒有警覺的心
[00:14:16.200 --> 00:14:17.200]  高薪不要緊
[00:14:17.200 --> 00:14:19.200]  傳統人高薪我不會妒忌
[00:14:19.200 --> 00:14:21.200]  但問題是你不講神的道
[00:14:21.200 --> 00:14:23.200]  留戀高薪
[00:14:23.200 --> 00:14:27.200]  而不去盡你的責任
[00:14:27.200 --> 00:14:34.200]  其實1940年高層已經開始偏離正道
[00:14:34.200 --> 00:14:36.200]  不過一般人不知道
[00:14:36.200 --> 00:14:39.200]  1950年我們找歷史
[00:14:39.200 --> 00:14:42.200]  當時愛文頓的神學院院長
[00:14:42.200 --> 00:14:46.200]  已經否認三文一體
[00:14:46.200 --> 00:14:48.200]  他認為這個世界進化
[00:14:48.200 --> 00:14:49.200]  整個宇宙進化
[00:14:49.200 --> 00:14:51.200]  如果整個宇宙進化
[00:14:51.200 --> 00:14:52.200]  那麼上帝是什麼呢?
[00:14:52.200 --> 00:14:53.200]  就是進化的力量
[00:14:53.200 --> 00:14:55.200]  生命力
[00:14:55.200 --> 00:14:58.200]  他說三文一體太深了
[00:14:58.200 --> 00:14:59.200]  你都不明白
[00:14:59.200 --> 00:15:00.200]  說都不明白
[00:15:00.200 --> 00:15:02.200]  索性沒有三文一體
[00:15:02.200 --> 00:15:05.200]  耶穌就是進化最偉大的成就
[00:15:05.200 --> 00:15:08.200]  這個文章沒有人知道
[00:15:08.200 --> 00:15:10.200]  因為是內部的
[00:15:10.200 --> 00:15:12.200]  到後來才找出來
[00:15:12.200 --> 00:15:15.200]  他教的學生慢慢慢慢
[00:15:15.200 --> 00:15:17.200]  就是這樣
[00:15:17.200 --> 00:15:19.200]  耶穌基督是不是真神呢?
[00:15:19.200 --> 00:15:20.200]  當然不是
[00:15:20.200 --> 00:15:26.200]  1960年發佈了新的信仰告密
[00:15:26.200 --> 00:15:27.200]  Statement of Faith
[00:15:27.200 --> 00:15:28.200]  信什麼信什麼
[00:15:28.200 --> 00:15:33.200]  很重視對社區的關懷
[00:15:33.200 --> 00:15:35.200]  很重視服侍
[00:15:35.200 --> 00:15:38.200]  很重視政治的參與
[00:15:38.200 --> 00:15:41.200]  很重視這些關係
[00:15:41.200 --> 00:15:43.200]  但是基本的信仰
[00:15:43.200 --> 00:15:48.200]  刪除了同精女生子
[00:15:48.200 --> 00:15:51.200]  也刪除了耶穌基督身體復活
[00:15:51.200 --> 00:15:53.200]  和最後大審判
[00:15:53.200 --> 00:15:54.200]  他用的太過可怕
[00:15:54.200 --> 00:15:55.200]  我們不喜歡聽
[00:15:55.200 --> 00:15:56.200]  很多人不喜歡聽
[00:15:56.200 --> 00:15:57.200]  身體復活
[00:15:57.200 --> 00:15:59.200]  復活這個不合科學
[00:15:59.200 --> 00:16:02.200]  同精女生子更加不合科學
[00:16:02.200 --> 00:16:04.200]  女人沒有男人怎會生子呢?
[00:16:04.200 --> 00:16:06.200]  索性刪除了
[00:16:06.200 --> 00:16:07.200]  開始有人覺得
[00:16:07.200 --> 00:16:10.200]  教會是不是有些問題呢?
[00:16:10.200 --> 00:16:13.200]  是不是走錯路呢?
[00:16:13.200 --> 00:16:15.200]  1964年
[00:16:15.200 --> 00:16:18.200]  Moderator這個House
[00:16:18.200 --> 00:16:20.200]  當時他做議長
[00:16:20.200 --> 00:16:23.200]  他發佈了一個新的主流課程
[00:16:23.200 --> 00:16:26.200]  他質疑聖經有問題
[00:16:26.200 --> 00:16:27.200]  在主流課程中
[00:16:27.200 --> 00:16:30.200]  Falmation和舊有歷史不可靠
[00:16:30.200 --> 00:16:32.200]  有很多錯誤
[00:16:32.200 --> 00:16:34.200]  主日學課程
[00:16:34.200 --> 00:16:38.200]  這樣的教導
[00:16:38.200 --> 00:16:43.200]  甚至在帶領會議上
[00:16:43.200 --> 00:16:46.200]  公開拒絕割胎理
[00:16:46.200 --> 00:16:49.200]  和分佈道議
[00:16:49.200 --> 00:16:52.200]  開報道會沒有意義
[00:16:52.200 --> 00:16:57.200]  還有他們正式放棄了
[00:16:57.200 --> 00:16:58.200]  反對婚前性行為
[00:16:58.200 --> 00:17:00.200]  這是人的自由
[00:17:00.200 --> 00:17:01.200]  你這麼大個
[00:17:01.200 --> 00:17:02.200]  你自己決定
[00:17:02.200 --> 00:17:03.200]  婚前性行為
[00:17:03.200 --> 00:17:04.200]  你喜歡做
[00:17:04.200 --> 00:17:06.200]  你就去做
[00:17:06.200 --> 00:17:08.200]  又需要聯邦政府
[00:17:08.200 --> 00:17:10.200]  將墮胎合法化
[00:17:10.200 --> 00:17:13.200]  當時加拿大和美國
[00:17:13.200 --> 00:17:15.200]  墮胎是不合法的
[00:17:15.200 --> 00:17:16.200]  有兩個醫生證明
[00:17:16.200 --> 00:17:19.200]  媽媽有危險才可以墮胎
[00:17:19.200 --> 00:17:20.200]  而他們說
[00:17:20.200 --> 00:17:23.200]  墮胎是女人的權利
[00:17:23.200 --> 00:17:25.200]  她是可以任意
[00:17:25.200 --> 00:17:29.200]  比世俗的更進一步
[00:17:29.200 --> 00:17:34.200]  否定了聖經的道德立場
[00:17:34.200 --> 00:17:39.200]  而這些牧長在1968年
[00:17:39.200 --> 00:17:42.200]  就說不再講福音
[00:17:42.200 --> 00:17:45.200]  要聽聽世界的智慧
[00:17:45.200 --> 00:17:47.200]  聆聽人的聲音
[00:17:47.200 --> 00:17:48.200]  所以在1968年
[00:17:48.200 --> 00:17:49.200]  他們發表了一個
[00:17:49.200 --> 00:17:54.200]  向原住民道歉的信
[00:17:54.200 --> 00:17:55.200]  那個向原住民道歉
[00:17:55.200 --> 00:17:57.200]  1968年說什麼呢
[00:17:57.200 --> 00:17:58.200]  對不起啊
[00:17:58.200 --> 00:18:00.200]  我們以前傳福音給你
[00:18:00.200 --> 00:18:01.200]  搞擾了你
[00:18:01.200 --> 00:18:03.200]  你要拜精靈啊
[00:18:03.200 --> 00:18:04.200]  你繼續拜
[00:18:04.200 --> 00:18:05.200]  不好意思啊
[00:18:05.200 --> 00:18:06.200]  我搞錯了
[00:18:06.200 --> 00:18:07.200]  又要你信耶穌
[00:18:07.200 --> 00:18:08.200]  向他們道歉啊
[00:18:08.200 --> 00:18:10.200]  我們以後不傳福音給你了
[00:18:10.200 --> 00:18:11.200]  我們會幫助你
[00:18:11.200 --> 00:18:12.200]  幫助你生活
[00:18:12.200 --> 00:18:13.200]  讓你過得好一點
[00:18:13.200 --> 00:18:15.200]  不過我們不會再講福音
[00:18:15.200 --> 00:18:18.200]  你要拜神繼續拜
[00:18:18.200 --> 00:18:21.200]  一樣可以上天堂
[00:18:21.200 --> 00:18:23.200]  正式向原住民道歉
[00:18:23.200 --> 00:18:25.200]  不是因為加拿大疫情對他們不好
[00:18:25.200 --> 00:18:28.200]  是因為傳了福音對他們不好
[00:18:28.200 --> 00:18:30.200]  發神經
[00:18:30.200 --> 00:18:31.200]  現在他們說
[00:18:31.200 --> 00:18:34.200]  新左翼激進政治運動
[00:18:34.200 --> 00:18:35.200]  提出的覺醒文化
[00:18:35.200 --> 00:18:37.200]  是教會的榜樣
[00:18:37.200 --> 00:18:38.200]  什麼叫覺醒文化
[00:18:38.200 --> 00:18:39.200]  Woke culture
[00:18:39.200 --> 00:18:41.200]  近期美國選舉
[00:18:41.200 --> 00:18:42.200]  為什麼會選特朗普呢
[00:18:42.200 --> 00:18:44.200]  因為覺醒文化太過份
[00:18:44.200 --> 00:18:46.200]  覺醒文化就是什麼都要包容
[00:18:46.200 --> 00:18:47.200]  什麼都要人權
[00:18:47.200 --> 00:18:49.200]  吸毒有權利可以吸毒
[00:18:49.200 --> 00:18:50.200]  要墮胎就要墮胎
[00:18:50.200 --> 00:18:52.200]  婚戰性可以
[00:18:52.200 --> 00:18:54.200]  還有最慘的就是那些十元仔
[00:18:54.200 --> 00:18:57.200]  那個女孩十四歲
[00:18:57.200 --> 00:18:58.200]  她都做女孩
[00:18:58.200 --> 00:18:59.200]  不要做男孩
[00:18:59.200 --> 00:19:01.200]  學校不用通知父母
[00:19:01.200 --> 00:19:04.200]  於是就讓她變性
[00:19:04.200 --> 00:19:06.200]  又吸毒
[00:19:06.200 --> 00:19:08.200]  父母不知道
[00:19:08.200 --> 00:19:10.200]  覺醒文化就是要尊重她十四歲
[00:19:10.200 --> 00:19:12.200]  她的決定
[00:19:12.200 --> 00:19:14.200]  去到這個地步
[00:19:14.200 --> 00:19:16.200]  要墮胎政府要給錢你
[00:19:16.200 --> 00:19:17.200]  去到這個地步的時候
[00:19:17.200 --> 00:19:19.200]  很多人已經很厭煩
[00:19:19.200 --> 00:19:23.200]  所以才會選一個保守的人出來
[00:19:23.200 --> 00:19:25.200]  加拿大很早就有了
[00:19:25.200 --> 00:19:27.200]  這種覺醒文化
[00:19:27.200 --> 00:19:33.200]  結果教會以這種作為他們的榜樣
[00:19:33.200 --> 00:19:37.200]  因此當時的教會就說
[00:19:37.200 --> 00:19:39.200]  教會要拋棄過時的教條
[00:19:39.200 --> 00:19:41.200]  順其自然
[00:19:41.200 --> 00:19:42.200]  否則在新的時代
[00:19:42.200 --> 00:19:43.200]  教會就被淘汰
[00:19:43.200 --> 00:19:46.200]  教會被淘汰是因為這樣
[00:19:46.200 --> 00:19:48.200]  還是離開上帝被淘汰呢
[00:19:48.200 --> 00:19:50.200]  八十年代之後
[00:19:50.200 --> 00:19:53.200]  教會偏離聖經越來越遠
