
[00:00:00.000 --> 00:00:11.000]  我想問一下,星期五下午有多少人聽到日本地震的消息?
[00:10:39.000 --> 00:10:41.000]  都厭倦期待他
[00:10:41.000 --> 00:10:43.000]  親愛的弟兄姊妹
[00:10:43.000 --> 00:10:45.000]  在這段聖經當中
[00:10:45.000 --> 00:10:47.000]  讓我們看見
[00:10:47.000 --> 00:10:49.000]  我們都需要救恩
[00:10:49.000 --> 00:10:52.000]  猶太人需要救恩
[00:10:52.000 --> 00:10:55.000]  留意來到看到春埃及記
[00:10:55.000 --> 00:10:57.000]  這個歷史的時候
[00:10:57.000 --> 00:10:59.000]  你就會發覺到
[00:10:59.000 --> 00:11:02.000]  神在這個民族開始之前
[00:11:02.000 --> 00:11:06.000]  是已經讓他們看見他們需要這個救恩
[00:11:06.000 --> 00:11:10.000]  另一方面是透過這個救恩裏面
[00:11:10.000 --> 00:11:11.000]  他們經歷的事
[00:11:11.000 --> 00:11:13.000]  讓他們牢記於心
[00:11:13.000 --> 00:11:15.000]  牢記於心
[00:11:15.000 --> 00:11:18.000]  永遠不忘記這個民族的誕生
[00:11:18.000 --> 00:11:20.000]  這個民族能夠成為一個國家
[00:11:20.000 --> 00:11:22.000]  這個民族的經歷
[00:11:22.000 --> 00:11:25.000]  是一個神蹟
[00:11:25.000 --> 00:11:26.000]  是一個恩典
[00:11:26.000 --> 00:11:28.000]  在一個這麼強大的
[00:11:28.000 --> 00:11:29.000]  一個迫害的裏面
[00:11:29.000 --> 00:11:31.000]  他們仍然能夠成立
[00:11:31.000 --> 00:11:33.000]  成為一個國家
[00:11:33.000 --> 00:11:36.000]  甚至到了第二次大戰的時候
[00:11:36.000 --> 00:11:39.000]  在一個這麼大的一個迫害裏面
[00:11:39.000 --> 00:11:41.000]  全球你可以說
[00:11:41.000 --> 00:11:46.000]  你再很難找到有國家肯收留猶太人
[00:11:46.000 --> 00:11:48.000]  在第二次大戰期間
[00:11:48.000 --> 00:11:49.000]  是一個這樣的
[00:11:49.000 --> 00:11:51.000]  所以當我去到以色列
[00:11:51.000 --> 00:11:52.000]  我去到美國
[00:11:52.000 --> 00:11:55.000]  去到那些猶太的紀念館
[00:11:55.000 --> 00:11:58.000]  特別是去到以色列的時候
[00:11:58.000 --> 00:12:00.000]  是看到有一個地方
[00:12:00.000 --> 00:12:05.000]  有一個板來刻著一些字
[00:12:05.000 --> 00:12:12.000]  就是說猶太人非常感激中國政府
[00:12:12.000 --> 00:12:15.000]  在二次大戰期間
[00:12:15.000 --> 00:12:18.000]  1941年
[00:12:18.000 --> 00:12:23.000]  是願意收納三萬猶太人
[00:12:23.000 --> 00:12:25.000]  去到中國
[00:12:25.000 --> 00:12:26.000]  在當時
[00:12:26.000 --> 00:12:27.000]  原來這些猶太人
[00:12:27.000 --> 00:12:29.000]  當他們要逃難的時候
[00:12:29.000 --> 00:12:33.000]  當他們不斷尋求一個隱蔽的地方
[00:12:33.000 --> 00:12:36.000]  免去被納粹迫害的時間
[00:12:36.000 --> 00:12:38.000]  曾經花了很長的時間
[00:12:38.000 --> 00:12:41.000]  歐洲沒有一個國家願意收留
[00:12:41.000 --> 00:12:45.000]  然後整個大陸沒有一個願意收留
[00:12:45.000 --> 00:12:47.000]  而竟然在那個時間
[00:12:47.000 --> 00:12:50.000]  是中國政府願意收留他們
[00:12:50.000 --> 00:12:52.000]  是因為這個緣故
[00:12:52.000 --> 00:12:53.000]  到現在為止
[00:12:53.000 --> 00:12:55.000]  今天的上海仍然有一個
[00:12:55.000 --> 00:12:57.000]  我們叫做猶太會
[00:12:57.000 --> 00:12:59.000]  猶太會所的Club
[00:12:59.000 --> 00:13:04.000]  是在紀念這些人在中國的經歷
[00:13:04.000 --> 00:13:05.000]  但我告訴你
[00:13:05.000 --> 00:13:08.000]  當時所有在歐洲的國家
[00:13:08.000 --> 00:13:10.000]  有猶太人的地方
[00:13:10.000 --> 00:13:14.000]  其實差不多都遭到很大的迫害
[00:13:14.000 --> 00:13:16.000]  而他們是被迫
[00:13:16.000 --> 00:13:19.000]  要將所有有猶太血統的人
[00:13:19.000 --> 00:13:21.000]  趕出來
[00:13:21.000 --> 00:13:24.000]  被納粹抓去
[00:13:24.000 --> 00:13:25.000]  領結會
[00:13:25.000 --> 00:13:27.000]  為什麼我們今天需要救恩呢?
[00:13:27.000 --> 00:13:30.000]  不只是猶太人需要救恩
[00:13:30.000 --> 00:13:32.000]  而實際上來到我們的身上
[00:13:32.000 --> 00:13:34.000]  我們都需要救恩
[00:13:34.000 --> 00:13:35.000]  首先第一件事
[00:13:35.000 --> 00:13:37.000]  我們看得很清楚
[00:13:37.000 --> 00:13:38.000]  聖經裏面
[00:13:38.000 --> 00:13:41.000]  春加及記的第一章
[00:13:41.000 --> 00:13:43.000]  第一至第七節
[00:13:43.000 --> 00:13:46.000]  是介紹當時以色列人
[00:13:46.000 --> 00:13:48.000]  在埃及的一個背景
[00:13:48.000 --> 00:13:50.000]  而這個背景
[00:13:50.000 --> 00:13:54.000]  是和創世記第十五章
[00:13:54.000 --> 00:13:56.000]  一直這樣下去的時候
[00:13:56.000 --> 00:13:58.000]  一早已經預言了
[00:13:58.000 --> 00:14:00.000]  神對伯拉罕說
[00:14:00.000 --> 00:14:04.000]  你的子孫將要去到埃及那個地方
[00:14:04.000 --> 00:14:06.000]  是有四百年之久
[00:14:06.000 --> 00:14:08.000]  大概有四百年之久
[00:14:08.000 --> 00:14:10.000]  換句話來說
[00:14:10.000 --> 00:14:12.000]  是一早已經預言了
[00:14:12.000 --> 00:14:14.000]  伯拉罕的子孫
[00:14:14.000 --> 00:14:16.000]  他將要去到埃及
[00:14:16.000 --> 00:14:18.000]  而在這段聖經
[00:14:18.000 --> 00:14:22.000]  就在回應創世記這個預言
[00:14:22.000 --> 00:14:25.000]  是因為饑荒的緣故
[00:14:25.000 --> 00:14:28.000]  以至到雅各的種子帶著家眷
[00:14:28.000 --> 00:14:30.000]  然後和雅各一起去到埃及
[00:14:30.000 --> 00:14:32.000]  然後他們的名字
[00:14:32.000 --> 00:14:34.000]  十二支牌全部記在後面
[00:14:34.000 --> 00:14:38.000]  記得當他們一家
[00:14:38.000 --> 00:14:40.000]  整個家族
[00:14:40.000 --> 00:14:42.000]  移民去到埃及地的時候
[00:14:42.000 --> 00:14:44.000]  聖經裏面記載到
[00:14:44.000 --> 00:14:48.000]  他們總共有七十人
[00:14:48.000 --> 00:14:51.000]  而當時的約瑟已經在埃及
[00:14:51.000 --> 00:14:53.000]  就是由七十人開始
[00:14:53.000 --> 00:14:58.000]  經過大概三百多年的時間
[00:14:58.000 --> 00:15:00.000]  因為摩西有八十歲
[00:15:00.000 --> 00:15:02.000]  然後才帶以色列人去埃及
[00:15:02.000 --> 00:15:04.000]  而這段聖經的開始
[00:15:04.000 --> 00:15:06.000]  是記載摩西出世的時候
[00:15:06.000 --> 00:15:08.000]  所以減一減的時間
[00:15:08.000 --> 00:15:10.000]  你可以想想大概三百年的時間
[00:15:10.000 --> 00:15:15.000]  猶太人總共增長了多少呢?
[00:15:15.000 --> 00:15:19.000]  聖經裏面就是這樣來記載
[00:15:19.000 --> 00:15:24.000]  記載的時間就告訴我們
[00:15:24.000 --> 00:15:29.000]  猶太人當去到出埃及記的第一章的時間
[00:15:29.000 --> 00:15:34.000]  我們可以說
[00:15:34.000 --> 00:15:37.000]  南丁能夠打仗的
[00:15:37.000 --> 00:15:39.000]  從文素記的記載
[00:15:39.000 --> 00:15:44.000]  是一共有六十萬三千五百五十人
[00:15:44.000 --> 00:15:46.000]  只是南丁
[00:15:46.000 --> 00:15:48.000]  能夠打仗的那些
[00:15:48.000 --> 00:15:49.000]  當他們出埃及的時候
[00:15:49.000 --> 00:15:53.000]  是一共有六十萬三千五百五十人
[00:15:53.000 --> 00:15:57.000]  我們相信這些人有一個太太
[00:15:57.000 --> 00:16:02.000]  就加上六十萬的女人、太太
[00:16:02.000 --> 00:16:05.000]  然後我們估計
[00:16:05.000 --> 00:16:10.000]  猶太人在當時平均的子女人數
[00:16:10.000 --> 00:16:14.000]  當他們是平均四個子女
[00:16:14.000 --> 00:16:17.000]  四個子女也很少
[00:16:17.000 --> 00:16:19.000]  在當時
[00:16:19.000 --> 00:16:22.000]  你不要以為這麼多
[00:16:22.000 --> 00:16:23.000]  不是的
[00:16:23.000 --> 00:16:24.000]  我告訴大家
[00:16:24.000 --> 00:16:25.000]  中國人以前也不少
[00:16:25.000 --> 00:16:27.000]  我是第八的
[00:16:27.000 --> 00:16:29.000]  我是第八的
[00:16:29.000 --> 00:16:30.000]  我還有一個妹妹是第九的
[00:16:30.000 --> 00:16:32.000]  讓大家知道一下
[00:16:32.000 --> 00:16:34.000]  如果是這樣計算的時間
[00:16:34.000 --> 00:16:36.000]  六十萬南丁
[00:16:36.000 --> 00:16:38.000]  六十萬婦女
[00:16:38.000 --> 00:16:40.000]  然後二百四十萬孩童
[00:16:40.000 --> 00:16:42.000]  加起來有多少人呢?
[00:16:42.000 --> 00:16:45.000]  是大概三百六十萬
[00:16:45.000 --> 00:16:46.000]  我們做一個折扣
[00:16:46.000 --> 00:16:49.000]  起碼也有三百萬的人口
[00:16:49.000 --> 00:16:51.000]  換句話來說
[00:16:51.000 --> 00:16:54.000]  摩西大以色列人出埃及的時候
[00:16:54.000 --> 00:16:59.000]  是帶著三百萬人出埃及
[00:16:59.000 --> 00:17:02.000]  我不知道大家有沒有想過
[00:17:02.000 --> 00:17:05.000]  三百萬人出埃及
[00:17:05.000 --> 00:17:07.000]  你怎麼養他們呢?
[00:17:07.000 --> 00:17:09.000]  廁所怎麼搞呢?
[00:17:09.000 --> 00:17:11.000]  食物怎麼搞呢?
[00:17:11.000 --> 00:17:13.000]  食水怎麼搞呢?
[00:17:13.000 --> 00:17:14.000]  我告訴大家
[00:17:14.000 --> 00:17:17.000]  他們能夠存活是一個神蹟
[00:17:17.000 --> 00:17:19.000]  他能夠去到迦南地
[00:17:19.000 --> 00:17:20.000]  成立一個國家
[00:17:20.000 --> 00:17:22.000]  完完全全是一個神蹟
[00:17:22.000 --> 00:17:24.000]  神是這樣
[00:17:24.000 --> 00:17:28.000]  來將這個國家從一個不可能的情形下
[00:17:28.000 --> 00:17:30.000]  能夠令他們成為可能
[00:17:30.000 --> 00:17:34.000]  我們今天都需要救人
[00:17:34.000 --> 00:17:37.000]  在當時這種背景介紹完之後
[00:17:37.000 --> 00:17:40.000]  出埃及的作者摩西
[00:17:40.000 --> 00:17:44.000]  他就說出為什麼我們需要救人
[00:17:44.000 --> 00:17:45.000]  第一
[00:17:45.000 --> 00:17:48.000]  是因為敵人不會放過我們
[00:17:48.000 --> 00:17:52.000]  敵人是不會放過這群猶太人的
[00:17:52.000 --> 00:17:54.000]  第八至第十節
[00:17:54.000 --> 00:17:56.000]  很清楚
[00:17:57.000 --> 00:18:02.000]  有不認識弱勢的新王起來治理埃及
[00:18:02.000 --> 00:18:03.000]  然後對他的百姓說
[00:18:03.000 --> 00:18:04.000]  看啊
[00:18:04.000 --> 00:18:06.000]  以色列民比我們還多
[00:18:06.000 --> 00:18:08.000]  又比我們強盛
[00:18:08.000 --> 00:18:09.000]  內霸
[00:18:09.000 --> 00:18:11.000]  我們不如用巧計代他們
[00:18:11.000 --> 00:18:12.000]  恐怕他們多起來
[00:18:12.000 --> 00:18:15.000]  日後若遇到什麼爭戰的時機
[00:18:15.000 --> 00:18:17.000]  就聯合我們的仇敵攻擊我們
[00:18:17.000 --> 00:18:19.000]  離開這地去了
[00:18:19.000 --> 00:18:21.000]  在這段聖經當中
[00:18:21.000 --> 00:18:26.000]  首先帶出來的就是有不認識弱勢的新王
[00:18:26.000 --> 00:18:30.000]  有很多時候靠人際的關係是不可靠的
[00:18:30.000 --> 00:18:33.000]  我們始終看到在這段聖經當中
[00:18:33.000 --> 00:18:36.000]  初期猶太人去到埃及地
[00:18:36.000 --> 00:18:39.000]  就是因為拜託弱勢
[00:18:39.000 --> 00:18:45.000]  你可以說是受到他的身份和地位的隱蔽
[00:18:45.000 --> 00:18:48.000]  以至他們在那個地方能夠安居下來
[00:18:48.000 --> 00:18:53.000]  但是任何這種關係
[00:18:53.000 --> 00:18:55.000]  不是永恆
[00:18:55.000 --> 00:18:57.000]  不是可靠
[00:18:57.000 --> 00:18:59.000]  不要以為我們今天
[00:18:59.000 --> 00:19:00.000]  我們在這個地上
[00:19:00.000 --> 00:19:02.000]  我認識誰
[00:19:02.000 --> 00:19:03.000]  我認識誰
[00:19:03.000 --> 00:19:05.000]  我正在做什麼什麼
[00:19:05.000 --> 00:19:07.000]  或者我正在做什麼什麼
[00:19:07.000 --> 00:19:09.000]  我擁有什麼
[00:19:09.000 --> 00:19:11.000]  原來這一切的東西都是變的
[00:19:11.000 --> 00:19:13.000]  始終會過去
[00:19:13.000 --> 00:19:15.000]  而當這些東西過去的時間
[00:19:15.000 --> 00:19:17.000]  我們的倚靠到底在哪裡呢
[00:19:17.000 --> 00:19:19.000]  在這裡說
[00:19:19.000 --> 00:19:22.000]  若埃及的王對他的百姓說
[00:19:22.000 --> 00:19:26.000]  以色列民比我們還多
[00:19:26.000 --> 00:19:29.000]  又比我們強盛
[00:19:29.000 --> 00:19:34.000]  這裡帶出的是有兩件事非常重要
[00:19:34.000 --> 00:19:39.000]  第一是他們的生養比他們還多
[00:19:39.000 --> 00:19:43.000]  他們的人數增長得比他們還多
[00:19:43.000 --> 00:19:48.000]  而第二件事是比他們強盛
[00:19:49.000 --> 00:19:52.000]  到底什麼叫做比他們強盛呢
[00:19:52.000 --> 00:19:54.000]  比他們強盛
[00:19:54.000 --> 00:19:59.000]  有可能是指他們的能力比他們強
[00:19:59.000 --> 00:20:01.000]  智慧比他們強
[00:20:01.000 --> 00:20:03.000]  學習比他們強
[00:20:03.000 --> 00:20:06.000]  每樣事情做起來比他們強
[00:20:06.000 --> 00:20:08.000]  是因為這樣的緣故
[00:20:08.000 --> 00:20:13.000]  使這一群埃及人更加害怕
[00:20:13.000 --> 00:20:18.000]  這種害怕可能是出於一種妒忌
[00:20:19.000 --> 00:20:21.000]  剛才大家看到短片
[00:20:21.000 --> 00:20:23.000]  來到第二次大戰的時候
[00:20:23.000 --> 00:20:28.000]  納粹迫迫猶太人的一些片段
[00:20:28.000 --> 00:20:32.000]  為什麼納粹這麼憎恨猶太人呢
[00:20:32.000 --> 00:20:35.000]  各位聽眾姐妹
[00:20:35.000 --> 00:20:38.000]  當我留意看回春夏及記的時候
[00:20:38.000 --> 00:20:41.000]  你會發覺有很多很相似的地方
[00:20:41.000 --> 00:20:45.000]  但另一方面也帶給我們很多反省
[00:20:47.000 --> 00:20:49.000]  他們這麼憎恨這一群人
[00:20:49.000 --> 00:20:52.000]  是基於嫉妒
[00:20:52.000 --> 00:20:54.000]  他們妒忌他們
[00:20:54.000 --> 00:20:55.000]  你想一想
[00:20:55.000 --> 00:20:56.000]  日耳曼的民族
[00:20:56.000 --> 00:20:59.000]  稱他們自己是最優秀的民族
[00:20:59.000 --> 00:21:05.000]  誰知道當猶太人再在他們國家出現的時候
[00:21:05.000 --> 00:21:07.000]  這句話是說不響的
[00:21:07.000 --> 00:21:08.000]  原因在哪裡呢
[00:21:08.000 --> 00:21:13.000]  在希特勒剛剛上台的時候
[00:21:13.000 --> 00:21:17.000]  整個德國的猶太人大概有二十萬
[00:21:17.000 --> 00:21:21.000]  佔他們大概百分之五
[00:21:21.000 --> 00:21:23.000]  你可以說不是
[00:21:23.000 --> 00:21:25.000]  百分之零點五的人口
[00:21:25.000 --> 00:21:27.000]  但可惜的是什麼呢
[00:21:27.000 --> 00:21:31.000]  這百分之零點五到百分之一的人口當中
[00:21:31.000 --> 00:21:39.000]  他們佔了一半他們最有錢的企業人口
[00:21:39.000 --> 00:21:43.000]  佔了一半他們最優秀的校長
[00:21:43.000 --> 00:21:47.000]  佔了一半他們最優秀的科學家
[00:21:47.000 --> 00:21:53.000]  佔了一半他們最優秀的各行各業的領袖
[00:21:53.000 --> 00:21:55.000]  各位親愛的弟兄姊妹
[00:21:55.000 --> 00:21:56.000]  你想一想
[00:21:56.000 --> 00:21:57.000]  如果你說要誇口
