
[00:00:00.000 --> 00:00:09.000]  各位姐妹早晨 今天繼續和大家思想十誡
[00:03:18.000 --> 00:03:23.000]  屠城就說這些人不是不敬上帝
[00:03:23.000 --> 00:03:27.000]  和那些不敬上帝要拿人的性命不同
[00:03:27.000 --> 00:03:30.000]  他是無心的 他無心誤殺了人
[00:03:30.000 --> 00:03:34.000]  就要屠城來讓他們進入去
[00:03:34.000 --> 00:03:38.000]  殺人的要走到城裏面 在城門口講清楚
[00:03:38.000 --> 00:03:41.000]  就是我為甚麼是無意之失
[00:03:41.000 --> 00:03:43.000]  可能是一個磚頭掉下來
[00:03:43.000 --> 00:03:48.000]  又很可能是不知道甚麼原因傷害了人
[00:03:48.000 --> 00:03:53.000]  講得很清楚之後 那些報血仇的人追到來
[00:03:53.000 --> 00:03:57.000]  他就可以得到這個城來保護他
[00:03:57.000 --> 00:04:00.000]  在城裏面大家都會聽審 即不是那麼隨便
[00:04:00.000 --> 00:04:04.000]  大家要聽清楚他所做的事情證實了
[00:04:04.000 --> 00:04:10.000]  就是無心殺人了 那個城裏面的祭司就要幫助他
[00:04:10.000 --> 00:04:15.000]  查明之後長老就要按照這個人去保護他
[00:04:15.000 --> 00:04:19.000]  直到大祭司死 他才可以自由
[00:04:19.000 --> 00:04:21.000]  即是說他進去之後就不能出來
[00:04:21.000 --> 00:04:24.000]  如果他走出來的時候就被人殺了
[00:04:24.000 --> 00:04:28.000]  這個是你自己的負責任
[00:04:28.000 --> 00:04:31.000]  這個屠城有兩個意義
[00:04:31.000 --> 00:04:40.000]  第一個意義就是我們對那些無心之失要接納和寬恕
[00:04:40.000 --> 00:04:45.000]  沒錯 有時候失去親人或者受了傷害
[00:04:45.000 --> 00:04:47.000]  人很自然就要報仇
[00:04:47.000 --> 00:04:52.000]  舊弈都提過以牙還牙 以眼還眼
[00:04:52.000 --> 00:04:55.000]  以牙還牙 以眼還眼
[00:04:55.000 --> 00:04:59.000]  這個意思就不是說你隨意報仇
[00:04:59.000 --> 00:05:03.000]  原來舊弈的律法就是以牙還牙 以眼還眼
[00:05:03.000 --> 00:05:07.000]  即是說你報的仇不能超過你所損失的
[00:05:07.000 --> 00:05:12.000]  你損失了10元 你最多拿了10元
[00:05:12.000 --> 00:05:15.000]  不能夠將仇恨擴充
[00:05:15.000 --> 00:05:18.000]  社群裏面最大的問題就是
[00:05:18.000 --> 00:05:22.000]  有一些的仇恨不開心是無限擴大
[00:05:22.000 --> 00:05:28.000]  甚至人做一些比他所失去的更加重要
[00:05:28.000 --> 00:05:30.000]  譬如有人得罪了你 你不開心
[00:05:30.000 --> 00:05:35.000]  你又將他無限擴大 置他全家於死地 害死他
[00:05:35.000 --> 00:05:39.000]  所以舊弈的律法是要保障著
[00:05:39.000 --> 00:05:43.000]  背後就是我們要尊重每個人都是神所創造
[00:05:43.000 --> 00:05:45.000]  都是神所愛的
[00:05:45.000 --> 00:05:47.000]  我們在上帝的保護下
[00:05:47.000 --> 00:05:51.000]  我們不要自己做上帝 任意審判
[00:05:51.000 --> 00:05:55.000]  我不喜歡的 殺你全家 或者拿走你的財物
[00:05:55.000 --> 00:06:01.000]  你得罪我一個小事 我就盡量報仇
[00:06:01.000 --> 00:06:05.000]  舊聖經不准這樣 因為有上帝
[00:06:05.000 --> 00:06:09.000]  所以在中東當時的律法觀念就不一樣
[00:06:09.000 --> 00:06:15.000]  中東的觀念很多時候在當時的哈姆拉比的碑
[00:06:15.000 --> 00:06:24.000]  很多時候是用金錢 用事物的得失來判斷
[00:06:24.000 --> 00:06:27.000]  但聖經就說我們做一個神
[00:06:27.000 --> 00:06:29.000]  如果做了上帝的時候
[00:06:29.000 --> 00:06:34.000]  我們所做的事情就要看上帝怎樣來掌管
[00:06:34.000 --> 00:06:37.000]  徒性正正就是這個了
[00:06:37.000 --> 00:06:42.000]  如果按照哈姆拉比的碑 是沒有徒性這件事
[00:06:42.000 --> 00:06:45.000]  你殺了人 無論你有心無心
[00:06:45.000 --> 00:06:48.000]  你都要還 都要被殺
[00:06:48.000 --> 00:06:50.000]  但聖經裏面所說的這個
[00:06:50.000 --> 00:06:55.000]  就是因為他知道這個人都在上帝的保護下
[00:06:55.000 --> 00:06:58.000]  如果他是無心的時候 他應該得到補償
[00:06:58.000 --> 00:07:02.000]  就不是純粹從一個交易對等
[00:07:02.000 --> 00:07:05.000]  因為我們相信背後主宰
[00:07:05.000 --> 00:07:09.000]  這件事也都成為新約裏面我們所說的寬恕
[00:07:09.000 --> 00:07:12.000]  耶穌基督所說的堯恕 寬恕
[00:07:12.000 --> 00:07:15.000]  寬恕的背後是什麼呢?
[00:07:15.000 --> 00:07:18.000]  因為上帝可以寬恕
[00:07:18.000 --> 00:07:22.000]  我們要看上帝 人得罪我
[00:07:22.000 --> 00:07:26.000]  我們要想一想 上帝怎樣處理
[00:07:26.000 --> 00:07:32.000]  我們將那個身冤 將那個損失先回到上帝那裏
[00:07:32.000 --> 00:07:36.000]  然後我們求上帝給我們看一個最好的方法
[00:07:36.000 --> 00:07:42.000]  來處理 例如我們有個心去堯恕人家
[00:07:42.000 --> 00:07:44.000]  因為上帝都堯恕我們
[00:07:44.000 --> 00:07:47.000]  所以整個律法由舊約到新約
[00:07:47.000 --> 00:07:50.000]  背後都是尊重上帝的主權
[00:07:50.000 --> 00:07:56.000]  聖經裏面有幾點就是許可殺人
[00:07:56.000 --> 00:07:59.000]  就是緝行死刑 召喚殺人人 保家衛國
[00:07:59.000 --> 00:08:01.000]  這些我不詳細說了
[00:08:01.000 --> 00:08:04.000]  但是去到新約耶穌基督的時候
[00:08:04.000 --> 00:08:09.000]  就將殺人這個行動提升了
[00:08:09.000 --> 00:08:11.000]  提升到一個什麼呢?
[00:08:11.000 --> 00:08:15.000]  就是一個內心和言語
[00:08:15.000 --> 00:08:19.000]  耶穌的教導就說
[00:08:19.000 --> 00:08:23.000]  殺人是包括思想和言語
[00:08:23.000 --> 00:08:28.000]  除了兇殺 也包括憤怒 慾瞞
[00:08:28.000 --> 00:08:30.000]  這件事我們覺得很平常
[00:08:30.000 --> 00:08:33.000]  我們罵人之外不是殺人
[00:08:33.000 --> 00:08:35.000]  但耶穌基督就說
[00:08:35.000 --> 00:08:42.000]  這個言語如果一直加深下去
[00:08:42.000 --> 00:08:48.000]  他的殺人的能力和真的用刀殺人是一樣的
[00:08:48.000 --> 00:08:50.000]  耶穌怎麼說呢?
[00:08:50.000 --> 00:08:52.000]  他說古人說不要殺人
[00:08:52.000 --> 00:08:57.000]  但耶穌說 凡向弟兄動怒難免受審判
[00:08:57.000 --> 00:09:02.000]  凡罵弟兄拉加難免受公會的審斷
[00:09:02.000 --> 00:09:05.000]  凡罵弟兄摩利難免地獄的火
[00:09:05.000 --> 00:09:08.000]  其實是不是這麼嚴重呢?
[00:09:08.000 --> 00:09:12.000]  拉加就是蠢材 摩利就是蠢人
[00:09:12.000 --> 00:09:17.000]  或者是罪大惡極 去死
[00:09:17.000 --> 00:09:19.000]  他的要點是不尊重人
[00:09:19.000 --> 00:09:21.000]  背後都是一樣
[00:09:21.000 --> 00:09:23.000]  上帝所創造每個人
[00:09:23.000 --> 00:09:26.000]  在上帝的愛護保護裏面
[00:09:26.000 --> 00:09:29.000]  人會有錯 上帝會私刑刑罰
[00:09:29.000 --> 00:09:31.000]  上帝會教導
[00:09:31.000 --> 00:09:36.000]  我們不要任意自己做上帝 自己刑罰
[00:09:36.000 --> 00:09:38.000]  我們要看看上帝怎麼處理
[00:09:38.000 --> 00:09:40.000]  所以耶穌在這裡說
[00:09:40.000 --> 00:09:43.000]  言語背後代表你的心
[00:09:43.000 --> 00:09:48.000]  你的心的仇恨一直累積
[00:09:48.000 --> 00:09:50.000]  它就會成為行動
[00:09:50.000 --> 00:09:54.000]  言語本身已經有行動去殺人
[00:09:54.000 --> 00:09:58.000]  近代研究語言就有叫做speech act
[00:09:58.000 --> 00:10:05.000]  語言的行動是可以令人於死的
[00:10:05.000 --> 00:10:08.000]  大家聽過 千夫所指不疾而死
[00:10:08.000 --> 00:10:10.000]  當每個人罵你的時候
[00:10:10.000 --> 00:10:12.000]  他不用用刀
[00:10:12.000 --> 00:10:14.000]  如果每個人被罵
[00:10:14.000 --> 00:10:16.000]  你睡不著 吃不安
[00:10:16.000 --> 00:10:19.000]  甚至乎令你抑鬱
[00:10:19.000 --> 00:10:25.000]  到最後你會自殺
[00:10:25.000 --> 00:10:29.000]  所以這種言語正正是耶穌所說的
[00:10:29.000 --> 00:10:31.000]  我們不經意
[00:10:31.000 --> 00:10:34.000]  你一句我一句再加上去
[00:10:34.000 --> 00:10:36.000]  就會令人死亡
[00:10:36.000 --> 00:10:40.000]  我用加拿大的例子
[00:10:40.000 --> 00:10:45.000]  加拿大對於網上欺凌是很清楚的
[00:10:45.000 --> 00:10:48.000]  溫哥華西北地區教育局的教師
[00:10:48.000 --> 00:10:50.000]  有一個叫做Bill
[00:10:50.000 --> 00:10:52.000]  他有一個定義
[00:10:52.000 --> 00:10:54.000]  他就這樣說
[00:10:54.000 --> 00:10:57.000]  什麼叫做語言 什麼叫做欺凌
[00:10:57.000 --> 00:11:00.000]  網上就是一種言語的欺凌
[00:11:00.000 --> 00:11:04.000]  他重複的在網上用言語去罵人
[00:11:04.000 --> 00:11:05.000]  杯葛他
[00:11:05.000 --> 00:11:11.000]  或者是一些網民來羞辱他
[00:11:11.000 --> 00:11:13.000]  將他的資料起底等等
[00:11:13.000 --> 00:11:15.000]  大家很熟悉這些
[00:11:15.000 --> 00:11:18.000]  如果我們陷入了一種在網上
[00:11:18.000 --> 00:11:20.000]  被人一直攻擊
[00:11:20.000 --> 00:11:24.000]  這種言語是會致人於死地
[00:11:24.000 --> 00:11:27.000]  甚至將受害人
[00:11:27.000 --> 00:11:30.000]  將他們的樣子移花接木改圖
[00:11:30.000 --> 00:11:32.000]  醜化他諸如此類
[00:11:32.000 --> 00:11:33.000]  甚至公審
[00:11:33.000 --> 00:11:35.000]  未有足夠的證據就已經去公審他
[00:11:35.000 --> 00:11:38.000]  這些都會令人不單止困擾
[00:11:38.000 --> 00:11:39.000]  是會致人於死地
[00:11:39.000 --> 00:11:42.000]  最明顯的例子大家都可能很熟悉
[00:11:42.000 --> 00:11:44.000]  就是2012年這個女孩
[00:11:44.000 --> 00:11:45.000]  Amanda
[00:11:45.000 --> 00:11:47.000]  她有一次很不小心
[00:11:47.000 --> 00:11:49.000]  她自己一個女孩
[00:11:49.000 --> 00:11:53.000]  她的視頻是裸體的視頻
[00:11:53.000 --> 00:11:55.000]  她都不是公開的
[00:11:55.000 --> 00:11:57.000]  但就被人拿了出來
[00:11:57.000 --> 00:11:59.000]  拿出來之後就很慘
[00:11:59.000 --> 00:12:01.000]  被人串上去
[00:12:01.000 --> 00:12:04.000]  有一天警察上門就說
[00:12:04.000 --> 00:12:07.000]  你這個視頻公開了到處
[00:12:07.000 --> 00:12:11.000]  她當時很害怕
[00:12:11.000 --> 00:12:12.000]  搬家
[00:12:12.000 --> 00:12:16.000]  搬家後發現同學在背後指手畫腳
[00:12:16.000 --> 00:12:20.000]  還有她去到地獄
[00:12:20.000 --> 00:12:21.000]  一年的時間
[00:12:21.000 --> 00:12:22.000]  睡得不好
[00:12:22.000 --> 00:12:24.000]  沒辦法做功課
[00:12:24.000 --> 00:12:25.000]  很艱苦
[00:12:25.000 --> 00:12:26.000]  最後有個男孩
[00:12:26.000 --> 00:12:29.000]  那個男孩說我保護你
[00:12:29.000 --> 00:12:31.000]  其實那個男孩騙她
[00:12:31.000 --> 00:12:34.000]  那個男孩得到同情
[00:12:34.000 --> 00:12:36.000]  拿了她的資料
[00:12:36.000 --> 00:12:38.000]  結果她是公開被人凌辱
[00:12:38.000 --> 00:12:41.000]  她的男朋友見死不救
[00:12:41.000 --> 00:12:42.000]  故意
[00:12:42.000 --> 00:12:45.000]  到最後她絕望
[00:12:45.000 --> 00:12:47.000]  絕望之後
[00:12:47.000 --> 00:12:51.000]  她就自殺
[00:12:51.000 --> 00:12:54.000]  這件事就引起了加拿大政府
[00:12:54.000 --> 00:12:57.000]  就說在網上
[00:12:57.000 --> 00:13:00.000]  這些言語暴力一定制止
[00:13:00.000 --> 00:13:02.000]  所以我經常都勸警察姐妹
[00:13:02.000 --> 00:13:03.000]  勸那些年青人
[00:13:03.000 --> 00:13:04.000]  一個like
[00:13:04.000 --> 00:13:05.000]  你不要以為
[00:13:05.000 --> 00:13:07.000]  一個不好的東西你like下去
[00:13:07.000 --> 00:13:12.000]  其實你是一個參與者
[00:13:12.000 --> 00:13:14.000]  即是你有份
[00:13:14.000 --> 00:13:16.000]  所以我們要很小心
[00:13:16.000 --> 00:13:17.000]  在網上的東西
[00:13:17.000 --> 00:13:23.000]  因為言語暴力是一個很可怕的東西
[00:13:23.000 --> 00:13:25.000]  有關這個生命
[00:13:25.000 --> 00:13:26.000]  即是結束生命
[00:13:26.000 --> 00:13:28.000]  我要說的都是加拿大例子
[00:13:28.000 --> 00:13:30.000]  安樂死
[00:13:30.000 --> 00:13:31.000]  為什麼說這件事
[00:13:31.000 --> 00:13:36.000]  因為現在我們活在這個所謂後世俗主義
[00:13:36.000 --> 00:13:38.000]  後世俗主義
[00:13:38.000 --> 00:13:41.000]  不是單單世俗主義
[00:13:41.000 --> 00:13:43.000]  是叫post-secular world
[00:13:43.000 --> 00:13:45.000]  後世俗主義
[00:13:45.000 --> 00:13:51.000]  後世俗主義就是很多傳統的道德
[00:13:51.000 --> 00:13:55.000]  很多傳統的價值是顛覆了
[00:13:55.000 --> 00:14:00.000]  後世俗主義是比世俗主義更進一步
[00:14:00.000 --> 00:14:02.000]  我們說後現代
[00:14:02.000 --> 00:14:06.000]  生命本來是很寶貴
[00:14:06.000 --> 00:14:09.000]  無論是基督教
[00:14:09.000 --> 00:14:10.000]  非基督教
[00:14:10.000 --> 00:14:12.000]  對於生命來說都很寶貴
[00:14:12.000 --> 00:14:14.000]  不過我們現在活在加拿大
[00:14:14.000 --> 00:14:16.000]  一個後世主義
[00:14:16.000 --> 00:14:18.000]  最近通過這個法案
[00:14:18.000 --> 00:14:19.000]  是利我豪法案
[00:14:19.000 --> 00:14:21.000]  所以我一直為加拿大祈禱
[00:14:21.000 --> 00:14:23.000]  我都勸第一次會為加拿大祈禱
[00:14:23.000 --> 00:14:24.000]  因為我們進入了這個
[00:14:24.000 --> 00:14:26.000]  或者我們受影響不大
[00:14:26.000 --> 00:14:28.000]  但下一代
[00:14:28.000 --> 00:14:29.000]  我們兒女
[00:14:29.000 --> 00:14:30.000]  下一代
[00:14:30.000 --> 00:14:32.000]  那個影響就來
[00:14:32.000 --> 00:14:34.000]  最近通過這個什麼法案呢
[00:14:34.000 --> 00:14:36.000]  對於生命
[00:14:36.000 --> 00:14:38.000]  有人提出來
[00:14:38.000 --> 00:14:40.000]  我沒有生的自由
[00:14:40.000 --> 00:14:42.000]  不經我決定
[00:14:42.000 --> 00:14:43.000]  我媽媽生我出來
[00:14:43.000 --> 00:14:44.000]  我沒有生的自由
[00:14:44.000 --> 00:14:47.000]  但起碼我都要有死的自由
[00:14:47.000 --> 00:14:49.000]  這個就是背後的那個
[00:14:49.000 --> 00:14:52.000]  我講過聖經提過
[00:14:52.000 --> 00:14:54.000]  生命是上帝所做
[00:14:54.000 --> 00:14:55.000]  我們要尊重
[00:14:55.000 --> 00:14:56.000]  要尊重上帝所創造
[00:14:56.000 --> 00:14:58.000]  尊重上帝給我們
[00:14:58.000 --> 00:15:00.000]  在這個世界活下去
[00:15:00.000 --> 00:15:02.000]  是應該按照上帝的心意
[00:15:02.000 --> 00:15:04.000]  甚至我們對於生命的本質
[00:15:04.000 --> 00:15:07.000]  怎樣艱苦我們都要活下去
[00:15:07.000 --> 00:15:09.000]  這個安樂死
[00:15:09.000 --> 00:15:11.000]  本來的意思
[00:15:11.000 --> 00:15:14.000]  我不是要講應不應該安樂死
[00:15:14.000 --> 00:15:17.000]  我不是要講贊不贊成
[00:15:17.000 --> 00:15:18.000]  不過我想講
[00:15:18.000 --> 00:15:20.000]  最近通過這個就是
[00:15:20.000 --> 00:15:22.000]  安樂死其實有好的死亡
[00:15:22.000 --> 00:15:24.000]  或者無痛苦的死亡
[00:15:24.000 --> 00:15:26.000]  一般是在個別患者出現了
[00:15:26.000 --> 00:15:29.000]  沒有辦法醫治的長期的病
[00:15:29.000 --> 00:15:31.000]  造成很大的痛苦
[00:15:31.000 --> 00:15:33.000]  與受病痛折磨而採取
[00:15:33.000 --> 00:15:36.000]  這個我不反對
[00:15:36.000 --> 00:15:39.000]  你先不要問我立場
[00:15:39.000 --> 00:15:41.000]  一個人到了一個地步
[00:15:41.000 --> 00:15:43.000]  他的生命到了這個質素的時候
[00:15:43.000 --> 00:15:46.000]  經過醫生和病人雙方進行的時候
[00:15:46.000 --> 00:15:48.000]  減免痛苦而提前
[00:15:48.000 --> 00:15:50.000]  有時候在醫學上
[00:15:50.000 --> 00:15:53.000]  我們是要接受某種的處理
[00:15:53.000 --> 00:15:55.000]  不過安樂死有兩方面
[00:15:55.000 --> 00:15:57.000]  一個叫做主動安樂死
[00:15:57.000 --> 00:15:59.000]  就按病人要求
[00:15:59.000 --> 00:16:01.000]  主動為病人結束生命
[00:16:01.000 --> 00:16:04.000]  例如透過注射方式
[00:16:04.000 --> 00:16:06.000]  或者被動安樂死
[00:16:06.000 --> 00:16:10.000]  被動安樂死就是病人意願停止治療
[00:16:10.000 --> 00:16:13.000]  一個人主動打針
[00:16:13.000 --> 00:16:15.000]  讓我快點離開
[00:16:15.000 --> 00:16:18.000]  被動就是我要接受很多的醫療
[00:16:18.000 --> 00:16:19.000]  有插喉性
[00:16:19.000 --> 00:16:21.000]  我不想接受這些醫療了
[00:16:21.000 --> 00:16:22.000]  你幫我拔喉
[00:16:22.000 --> 00:16:24.000]  你沒有令我死
[00:16:24.000 --> 00:16:26.000]  如果在古代我早就死了
[00:16:26.000 --> 00:16:28.000]  不過在現代有這麼多醫療
[00:16:28.000 --> 00:16:30.000]  你維持了生命
[00:16:30.000 --> 00:16:32.000]  但我覺得這些生命是沒有價值的
[00:16:32.000 --> 00:16:34.000]  好像植物人諸如此類的東西
[00:16:34.000 --> 00:16:38.000]  被動就是拔了醫療系統
[00:16:38.000 --> 00:16:40.000]  就用來死亡
[00:16:40.000 --> 00:16:42.000]  我今天也不是說這件事
[00:16:42.000 --> 00:16:47.000]  我要說的是加拿大這個很獨特的安樂死事件
[00:16:47.000 --> 00:16:52.000]  加拿大在2017年和2016年通過了安樂死法案
[00:16:52.000 --> 00:16:55.000]  這個法案是在2016年6月
[00:16:55.000 --> 00:16:57.000]  在下議院通過的
[00:16:57.000 --> 00:17:00.000]  上議院後來也通過了
[00:17:00.000 --> 00:17:05.000]  在加拿大就叫做醫療輔助自殺
[00:17:05.000 --> 00:17:09.000]  是減輕可以預見的自然死亡
[00:17:09.000 --> 00:17:11.000]  即是說嚴重的病人
[00:17:11.000 --> 00:17:14.000]  在很辛苦也沒有辦法逆轉的時候
[00:17:14.000 --> 00:17:19.000]  是容許醫生和見證人結束生命
[00:17:19.000 --> 00:17:21.000]  很嚴格的
[00:17:21.000 --> 00:17:24.000]  患者要簽署書面請求
[00:17:24.000 --> 00:17:27.000]  在兩個獨立證人面前結束生命
[00:17:27.000 --> 00:17:32.000]  簽署後有10天的冷靜期
[00:17:32.000 --> 00:17:34.000]  隨時推翻的
[00:17:34.000 --> 00:17:35.000]  我不想死
[00:17:35.000 --> 00:17:39.000]  你就不能執行主動注射
[00:17:39.000 --> 00:17:42.000]  或者是被動拔插頭
[00:17:42.000 --> 00:17:46.000]  繼續讓他在病房裏面
[00:17:46.000 --> 00:17:50.000]  有10天的冷靜期
[00:17:50.000 --> 00:17:54.000]  還有兩個獨立的書面醫學意見
[00:17:54.000 --> 00:17:56.000]  即是說兩個醫生
[00:17:56.000 --> 00:17:58.000]  他真的沒得醫了
[00:17:58.000 --> 00:18:00.000]  而且很痛苦了
[00:18:00.000 --> 00:18:04.000]  自然的死亡是可以合理預見的
[00:18:04.000 --> 00:18:05.000]  他沒得醫了
[00:18:05.000 --> 00:18:08.000]  他很快就會結束生命
[00:18:08.000 --> 00:18:09.000]  減輕痛苦
[00:18:09.000 --> 00:18:12.000]  這個是2016年
[00:18:12.000 --> 00:18:16.000]  為了保障生命
[00:18:16.000 --> 00:18:19.000]  2016年加拿大版的安樂死
[00:18:19.000 --> 00:18:22.000]  因為有這麼多的限制
[00:18:22.000 --> 00:18:25.000]  有些人就說為什麼這麼多的限制呢
[00:18:25.000 --> 00:18:27.000]  我沒有出生的自由
[00:18:27.000 --> 00:18:29.000]  為什麼我沒有死的自由呢
[00:18:29.000 --> 00:18:34.000]  有些人就說這個限制令到很多人
[00:18:34.000 --> 00:18:37.000]  他未等到申請就已經自然死亡了
[00:18:37.000 --> 00:18:39.000]  就已經是折磨而死了
[00:18:39.000 --> 00:18:42.000]  不過雖然這麼多的限制
[00:18:42.000 --> 00:18:47.000]  由2016年到2020年4年裏面
[00:18:47.000 --> 00:18:58.000]  有6700個人申請這種安樂死成功的
[00:18:58.000 --> 00:19:01.000]  每年差不多有1200人
[00:19:01.000 --> 00:19:04.000]  其實在加拿大裏面一點都不少
[00:19:04.000 --> 00:19:06.000]  但這個不夠
[00:19:06.000 --> 00:19:09.000]  在今年2月18日
[00:19:09.000 --> 00:19:13.000]  加拿大國會上議院通過了C7法案
[00:19:13.000 --> 00:19:17.000]  3月17日下議院也通過了
[00:19:17.000 --> 00:19:20.000]  這個就叫輔助死亡法案
[00:19:20.000 --> 00:19:23.000]  這個是一個最新的
[00:19:23.000 --> 00:19:26.000]  我們說是一個比較極端的
[00:19:26.000 --> 00:19:30.000]  這個法案有什麼改動呢
[00:19:30.000 --> 00:19:33.000]  原來申請的
[00:19:33.000 --> 00:19:37.000]  必須要面臨自然死亡
[00:19:37.000 --> 00:19:39.000]  即是無可逆轉的
[00:19:39.000 --> 00:19:41.000]  現在是不需要
[00:19:41.000 --> 00:19:44.000]  而且有10天的反思期
[00:19:44.000 --> 00:19:45.000]  現在也不需要
[00:19:45.000 --> 00:19:47.000]  簽了可以立即執行
[00:19:47.000 --> 00:19:52.000]  這個法案意味著什麼呢
[00:19:52.000 --> 00:19:55.000]  就是年滿18歲的加拿大公民
[00:19:55.000 --> 00:19:56.000]  或者永久居民
[00:19:56.000 --> 00:20:01.000]  在任何時候都可以選擇安樂死
[00:20:01.000 --> 00:20:06.000]  因為你不需要證明你是無可逆轉的
[00:20:06.000 --> 00:20:07.000]  那個病
[00:20:07.000 --> 00:20:10.000]  甚至可以在神智清醒的時候
[00:20:10.000 --> 00:20:12.000]  預定自己的死亡時間
[00:20:12.000 --> 00:20:15.000]  這個安樂死
[00:20:15.000 --> 00:20:20.000]  就是要維護追求真正意義上的死亡自由
[00:20:20.000 --> 00:20:24.000]  這個你可以上網看看詳細的那個法案
[00:20:24.000 --> 00:20:27.000]  我反對的就是認為
[00:20:27.000 --> 00:20:30.000]  這個法案會導致大量弱勢群體
[00:20:30.000 --> 00:20:33.000]  例如傷殘的人
[00:20:33.000 --> 00:20:37.000]  或者那些在這個社會上
[00:20:37.000 --> 00:20:40.000]  很困苦的人
[00:20:40.000 --> 00:20:45.000]  這個法案就有可能剝奪了他們活下去的機會
[00:20:45.000 --> 00:20:49.000]  另外一個包容組織的副總裁
[00:20:49.000 --> 00:20:51.000]  Christa就認為
[00:20:51.000 --> 00:20:54.000]  殘障人士的家庭成員就擔心了
[00:20:54.000 --> 00:20:58.000]  他們的殘障親人會因為心理波動而選擇死亡
[00:20:58.000 --> 00:21:00.000]  例如他很不開心
[00:21:00.000 --> 00:21:01.000]  例如他沒有辦法出去
[00:21:01.000 --> 00:21:03.000]  或者因為這個疫情的緣故
[00:21:03.000 --> 00:21:04.000]  他很艱苦
[00:21:04.000 --> 00:21:06.000]  所以他不想活下去了
[00:21:06.000 --> 00:21:08.000]  當他很厭世
[00:21:08.000 --> 00:21:10.000]  想活下去的時候
[00:21:10.000 --> 00:21:14.000]  他就可以要求安樂死
[00:21:14.000 --> 00:21:19.000]  2016年的法案是不允許
[00:21:19.000 --> 00:21:22.000]  那些沒有瀕臨死亡的人申請安樂死
[00:21:22.000 --> 00:21:24.000]  所以這個2016的法案是一個保障
[00:21:24.000 --> 00:21:25.000]  就是醫生證明了
[00:21:25.000 --> 00:21:27.000]  醫生是不能醫治的
[00:21:27.000 --> 00:21:30.000]  下去是無可逆轉的
[00:21:30.000 --> 00:21:33.000]  這樣你就有權申請
[00:21:34.000 --> 00:21:36.000]  還有10天的等候期
