
[00:00:00.000 --> 00:00:05.280]  各位大兄弟姐妹各位朋友你們好
[00:11:53.640 --> 00:11:55.640]  猶太人稱之為Luba
[00:11:55.640 --> 00:12:01.640]  一路走一路唱著詩篇113-118篇
[00:12:01.640 --> 00:12:04.040]  在人中揮動樹枝
[00:12:04.040 --> 00:12:06.040]  他們跳舞又歡樂唱著
[00:12:06.040 --> 00:12:09.000]  你們要稱頌耶和華因他本為事
[00:12:09.000 --> 00:12:11.240]  他的慈愛永遠長存
[00:12:11.240 --> 00:12:13.480]  耶和華求你拯救我
[00:12:13.480 --> 00:12:16.360]  耶和華求你使我們亨通
[00:12:16.360 --> 00:12:19.560]  當他們來到聖殿的聖壇的時候
[00:12:19.560 --> 00:12:22.360]  就把樹枝和樹築成一個盤
[00:12:22.360 --> 00:12:24.040]  圍著聖壇
[00:12:24.040 --> 00:12:26.600]  祭司就拿著三個金色的瓶子
[00:12:26.600 --> 00:12:31.160]  從這個Napoleon of Siloam拿著水
[00:12:31.160 --> 00:12:33.160]  灑在壇上象徵
[00:12:33.160 --> 00:12:36.040]  這個水是神所賜給的金銀
[00:12:36.040 --> 00:12:39.240]  並且更加紀念40年來在曠野當中
[00:12:39.240 --> 00:12:43.720]  摩世擊打盤石流出甘甜的水使他們有生命
[00:12:43.720 --> 00:12:48.200]  神又告金林鮮萬物之生使他們有豐收
[00:12:48.200 --> 00:12:50.760]  最後一天更加精彩
[00:12:50.760 --> 00:12:53.080]  他們圍著聖殿走七個圈
[00:12:53.080 --> 00:12:55.640]  象徵耶利哥子役的勝利
[00:12:55.640 --> 00:13:00.360]  耶穌就在此情此景講了這一番話
[00:13:00.360 --> 00:13:04.120]  活水江河37-39
[00:13:04.120 --> 00:13:06.120]  耶穌站在高聖樹
[00:13:06.440 --> 00:13:09.160]  人若可了可以到我這裡來喝
[00:13:09.160 --> 00:13:11.880]  信我的人就如經上所說
[00:13:11.880 --> 00:13:16.040]  從他腹中要流出活水的江河來
[00:13:16.040 --> 00:13:18.600]  耶穌講這番話
[00:13:18.600 --> 00:13:22.280]  是指著信祂的人要受聖靈
[00:13:22.280 --> 00:13:26.120]  那時候聖靈還沒有降下來
[00:13:26.120 --> 00:13:28.520]  因為耶穌尚未得榮
[00:13:28.520 --> 00:13:31.480]  有人說耶穌站在高聖樹
[00:13:31.480 --> 00:13:33.720]  高聖這個字不僅大聲
[00:13:33.720 --> 00:13:36.760]  更有感情有堅定的語氣
[00:13:36.760 --> 00:13:38.280]  不是怯懦懦的
[00:13:38.280 --> 00:13:39.560]  不是武力的
[00:13:39.560 --> 00:13:40.760]  不是軟弱的
[00:13:40.760 --> 00:13:43.400]  祂站起來讓眾人都看到祂
[00:13:43.400 --> 00:13:46.200]  然後大聲叫眾人都聽到祂
[00:13:46.200 --> 00:13:47.160]  祂說什麼
[00:13:47.160 --> 00:13:50.680]  人若可了可以到我這裡來喝
[00:13:50.680 --> 00:13:54.520]  信我的人從他腹中流出活水的江河來
[00:13:54.520 --> 00:13:56.920]  這裡有兩個解釋
[00:13:56.920 --> 00:13:57.720]  第一
[00:13:57.720 --> 00:14:02.920]  從他腹中流出活水的江河
[00:14:02.920 --> 00:14:06.440]  他腹中
[00:14:06.440 --> 00:14:07.560]  他指誰
[00:14:07.560 --> 00:14:11.000]  第一個解釋是指耶穌
[00:14:11.000 --> 00:14:15.320]  耶穌就是從他腹中流出活水的江河
[00:14:15.320 --> 00:14:19.240]  人若可了可以到我這裡來喝
[00:14:19.240 --> 00:14:21.880]  信我的人從他腹中流出活水的江河來
[00:14:21.880 --> 00:14:25.640]  就像基督說從我腹中流出活水的江河來
[00:14:25.640 --> 00:14:28.360]  換言之耶穌就是活水的江河
[00:14:28.360 --> 00:14:29.880]  滋潤我們的生命
[00:14:29.880 --> 00:14:32.120]  正如《春夏求記》第17章第6節說
[00:14:32.120 --> 00:14:35.640]  摩西擊打盤石流出水解汗
[00:14:35.640 --> 00:14:38.520]  保羅在臨前十章4節說
[00:14:38.520 --> 00:14:40.440]  耶穌就是破盤石
[00:14:40.440 --> 00:14:43.960]  耶穌被擊打指的是耶穌被釘十字架
[00:14:43.960 --> 00:14:47.880]  但直接釘十字架流出活水的江河
[00:14:47.880 --> 00:14:49.560]  滋潤我們的生命
[00:14:49.560 --> 00:14:51.880]  這是第一種看法
[00:14:51.880 --> 00:14:53.720]  有另一種看法
[00:14:53.720 --> 00:14:56.600]  不是指耶穌
[00:14:56.600 --> 00:15:01.240]  從他腹中流出活水的江河
[00:15:01.240 --> 00:15:03.720]  是指信主的人
[00:15:03.720 --> 00:15:05.800]  是指跟隨主的人
[00:15:05.800 --> 00:15:10.120]  從聖徒身上流出活水的江河
[00:15:10.120 --> 00:15:12.280]  滋潤其他人
[00:15:12.280 --> 00:15:13.400]  我自己覺得
[00:15:13.400 --> 00:15:15.240]  從文化結構來說
[00:15:15.240 --> 00:15:18.520]  第二種解釋似乎較為可信
[00:15:18.520 --> 00:15:21.240]  是指那些信徒
[00:15:21.240 --> 00:15:25.000]  可以從他們腹中流出活水的江河
[00:15:25.000 --> 00:15:27.000]  滋潤很多人
[00:15:27.000 --> 00:15:28.840]  正如厄溫第四章14節
[00:15:28.840 --> 00:15:31.160]  耶穌對撒瑪利亞的夫人說
[00:15:31.160 --> 00:15:32.920]  我所賜的水
[00:15:32.920 --> 00:15:35.400]  也在他裡頭成為全源
[00:15:35.400 --> 00:15:37.480]  直湧到永生
[00:15:37.480 --> 00:15:38.680]  耶穌說
[00:15:38.680 --> 00:15:40.440]  我賜的水
[00:15:40.440 --> 00:15:41.640]  他裡頭
[00:15:41.640 --> 00:15:43.960]  是指信他的人
[00:15:43.960 --> 00:15:47.400]  在他裡頭會變成為一個全源
[00:15:47.400 --> 00:15:49.800]  直湧到永生
[00:15:49.800 --> 00:15:53.640]  又好像以上大師之書第58章第11節說
[00:15:53.640 --> 00:15:55.880]  耶和也必事常引導你
[00:15:55.880 --> 00:15:59.400]  在乾旱之地使你心滿意足
[00:15:59.400 --> 00:16:00.680]  骨頭強壯
[00:16:00.680 --> 00:16:03.400]  你必得腰冠的源子
[00:16:03.400 --> 00:16:06.040]  猶在水流不絕的泉源
[00:16:06.040 --> 00:16:08.600]  這個活水就是指新的生命
[00:16:08.600 --> 00:16:11.240]  聖靈所賜給你的新生命
[00:16:11.240 --> 00:16:13.080]  凡是信他的時候
[00:16:13.080 --> 00:16:16.680]  別人可以從你的生命裡看到這個活水江河
[00:16:16.680 --> 00:16:18.360]  看到這個新的生命
[00:16:18.360 --> 00:16:19.480]  不單這樣
[00:16:19.480 --> 00:16:22.920]  你的生命也成為了活水江河
[00:16:22.920 --> 00:16:25.720]  滋潤很多周圍的人
[00:16:25.720 --> 00:16:29.320]  是生命影響其他人的生命
[00:16:29.320 --> 00:16:30.600]  接著約翰說
[00:16:30.600 --> 00:16:31.640]  耶穌說
[00:16:31.640 --> 00:16:35.720]  是指信他的人要受聖靈所賜的
[00:16:35.720 --> 00:16:37.800]  那時還會有次下聖地來
[00:16:37.800 --> 00:16:40.120]  因為耶穌尚未得著榮耀
[00:16:40.120 --> 00:16:41.000]  第39節
[00:16:41.000 --> 00:16:42.120]  這是什麼意思呢?
[00:16:42.120 --> 00:16:43.080]  很明顯
[00:16:43.080 --> 00:16:45.400]  受聖靈是指五旬節
[00:16:45.400 --> 00:16:47.240]  聖靈降臨的時候
[00:16:47.240 --> 00:16:50.600]  而榮耀是指耶穌死和復活的時候
[00:16:50.600 --> 00:16:52.040]  但我們不要誤會
[00:16:52.040 --> 00:16:54.920]  因為耶穌未死之前就沒有聖靈
[00:16:54.920 --> 00:16:56.680]  不是這個意思
[00:16:56.680 --> 00:16:58.600]  聖靈早在唾棄的時候
[00:16:58.600 --> 00:17:00.760]  聖靈已經運行
[00:17:00.760 --> 00:17:01.480]  還有
[00:17:01.480 --> 00:17:04.600]  我們知道耶穌基督也是聖靈懷孕的
[00:17:04.600 --> 00:17:07.160]  聖靈早已經開始工作
[00:17:07.160 --> 00:17:08.840]  那為什麼這些經文
[00:17:08.840 --> 00:17:09.960]  又這樣說呢?
[00:17:09.960 --> 00:17:13.320]  原來猶太人將歷史分為兩個階段
[00:17:13.320 --> 00:17:15.960]  第一個階段就叫做邪惡的世代
[00:17:15.960 --> 00:17:17.400]  黑暗的時代
[00:17:17.400 --> 00:17:21.640]  另一個階段就是光明有盼望有活力的紀元
[00:17:21.640 --> 00:17:23.880]  這個就叫做聖靈的時代
[00:17:23.880 --> 00:17:25.800]  新的時代
[00:17:25.800 --> 00:17:27.480]  其間的分水嶺
[00:17:27.480 --> 00:17:29.880]  就是彌賽勒的降臨
[00:17:29.880 --> 00:17:32.680]  耶穌的意思是你們去聖殿
[00:17:32.680 --> 00:17:35.160]  你們行這麼多禮儀
[00:17:35.160 --> 00:17:38.680]  但是沒有真正解決你們的問題
[00:17:38.680 --> 00:17:41.400]  只不過是望梅止渴
[00:17:41.400 --> 00:17:44.440]  你喝鹹水永遠解不了渴
[00:17:44.440 --> 00:17:45.640]  唯有信我
[00:17:45.640 --> 00:17:47.480]  接受耶穌多謝你來
[00:17:47.480 --> 00:17:50.200]  才可以真正解決你罪的問題
[00:17:50.200 --> 00:17:52.520]  否則你仍然是個妄中人
[00:17:52.520 --> 00:17:53.640]  為什麼呢?
[00:17:53.640 --> 00:17:55.640]  因為我就是彌賽勒
[00:17:55.640 --> 00:17:58.440]  我為你的罪釘死十字架
[00:17:58.440 --> 00:18:01.400]  但是又戰勝了這個罪
[00:18:01.400 --> 00:18:05.400]  凡相信我的人就可以得到罪的解決
[00:18:05.400 --> 00:18:08.440]  我的死和復活啟開一個新的紀元
[00:18:08.440 --> 00:18:10.200]  叫聖靈的紀元
[00:18:10.200 --> 00:18:12.040]  聖靈在你心裡動工
[00:18:12.040 --> 00:18:13.880]  信我就得出新生命
[00:18:13.880 --> 00:18:17.960]  並且是從福中流出活水的江河
[00:18:17.960 --> 00:18:21.800]  影響和滋潤很多很多的人
[00:18:21.800 --> 00:18:24.600]  我想起澳洲有一個女孩
[00:18:24.600 --> 00:18:26.120]  她十八歲
[00:18:26.120 --> 00:18:28.120]  患上一種病
[00:18:28.120 --> 00:18:30.440]  手腳都要割去
[00:18:30.440 --> 00:18:32.040]  很慘
[00:18:32.040 --> 00:18:33.960]  你可不可以想像
[00:18:33.960 --> 00:18:37.480]  一個人沒有手沒有腳
[00:18:37.480 --> 00:18:39.160]  就好像冬瓜一樣
[00:18:39.160 --> 00:18:40.760]  非常痛苦
