
[00:00:00.000 --> 00:00:08.000]  各位電視節目的觀眾,我們接著思想聖經的說話
[00:07:59.000 --> 00:08:03.000]  要求自己的同事更加拼命地去做工
[00:08:03.000 --> 00:08:08.000]  但最終傷害自己也傷害了很多其他的人
[00:08:08.000 --> 00:08:10.000]  包括他的同事
[00:08:10.000 --> 00:08:12.000]  我很記得一件事情
[00:08:12.000 --> 00:08:14.000]  好幾年之前我曾經說過
[00:08:14.000 --> 00:08:16.000]  不知道大家有沒有印象
[00:08:16.000 --> 00:08:22.000]  一位成年的弟兄說他自己在青少年期的時候做了一件事情
[00:08:22.000 --> 00:08:24.000]  當時他未曾信主
[00:08:24.000 --> 00:08:26.000]  也是一個比較基層的背景成長
[00:08:26.000 --> 00:08:29.000]  所以一直經歷很多生活的艱難
[00:08:29.000 --> 00:08:32.000]  就算坐巴士也有時候沒錢坐車
[00:08:32.000 --> 00:08:37.000]  所以很多時候他對那些有錢的人很不開心
[00:08:37.000 --> 00:08:41.000]  特別看到街邊停了一些很漂亮的豪華房車
[00:08:41.000 --> 00:08:44.000]  為什麼這些人有那麼多錢賣車
[00:08:44.000 --> 00:08:46.000]  我坐巴士也沒錢
[00:08:46.000 --> 00:08:48.000]  他就說在那個時候好幾次
[00:08:48.000 --> 00:08:51.000]  一看到那些車就走過去
[00:08:51.000 --> 00:08:53.000]  在袋子裡拿了一張蠔紙出來
[00:08:53.000 --> 00:08:57.000]  然後垂下手走近那輛車
[00:08:57.000 --> 00:08:59.000]  在車邊的車身上一刮
[00:08:59.000 --> 00:09:01.000]  一邊走一邊刮
[00:09:01.000 --> 00:09:03.000]  刮了一條很深的坑
[00:09:03.000 --> 00:09:07.000]  然後很開心地他就走開了
[00:09:07.000 --> 00:09:09.000]  他當時這樣說
[00:09:09.000 --> 00:09:11.000]  我很深刻
[00:09:11.000 --> 00:09:14.000]  我立刻想像車主回來的時候
[00:09:14.000 --> 00:09:16.000]  他的反應是怎樣
[00:09:16.000 --> 00:09:20.000]  我想他真的心痛到難以形容
[00:09:20.000 --> 00:09:24.000]  但是當人內心有一種窒道
[00:09:24.000 --> 00:09:27.000]  裡面那種私慾
[00:09:27.000 --> 00:09:29.000]  很想得到別人所得到的
[00:09:29.000 --> 00:09:33.000]  也不願意別人得到自己想得到的
[00:09:33.000 --> 00:09:38.000]  產生很多很多不同的邪惡的事情
[00:09:38.000 --> 00:09:40.000]  罪的事情
[00:09:40.000 --> 00:09:43.000]  聖經就說到要留心這些私慾
[00:09:43.000 --> 00:09:46.000]  但是同時聖經再進一步說
[00:09:46.000 --> 00:09:49.000]  這些私慾其實背後還有一個很重要的原因
[00:09:49.000 --> 00:09:51.000]  當你再讀的時候
[00:09:51.000 --> 00:09:53.000]  在聖經下面的第四節
[00:09:53.000 --> 00:09:58.000]  「閃為淫亂的人啊!你們不知道與世俗為友
[00:09:58.000 --> 00:10:00.000]  就說與神為敵嗎?
[00:10:00.000 --> 00:10:04.000]  所以與世俗為友的就成了神的仇敵」
[00:10:04.000 --> 00:10:06.000]  其實在私慾的背後
[00:10:06.000 --> 00:10:09.000]  是想尋求這個世界
[00:10:09.000 --> 00:10:11.000]  這裡所說的世界
[00:10:11.000 --> 00:10:16.000]  是說這個世界有很多很多不同價值的系統
[00:10:16.000 --> 00:10:18.000]  得到那樣
[00:10:18.000 --> 00:10:21.000]  我就很醒目
[00:10:21.000 --> 00:10:24.000]  得到那個我就一世無憂了
[00:10:24.000 --> 00:10:26.000]  得到那樣
[00:10:26.000 --> 00:10:30.000]  我就大概提早退休
[00:10:30.000 --> 00:10:33.000]  都沒什麼大問題
[00:10:33.000 --> 00:10:36.000]  很多內心裡面的不同慾望
[00:10:36.000 --> 00:10:40.000]  這個世界會給你一個價值判斷
[00:10:40.000 --> 00:10:41.000]  那樣就好了
[00:10:41.000 --> 00:10:43.000]  那樣就差了
[00:10:43.000 --> 00:10:44.000]  你這樣就吃虧了
[00:10:44.000 --> 00:10:47.000]  你這樣就醒目了
[00:10:47.000 --> 00:10:51.000]  你應該價值的目標來追求的時候
[00:10:51.000 --> 00:10:55.000]  稱為「與世俗為友」
[00:10:55.000 --> 00:11:00.000]  也表示出一種很渴望能夠做他的朋友的意思
[00:11:00.000 --> 00:11:03.000]  但是「與世俗為友」旁邊的一個很自然的後果
[00:11:03.000 --> 00:11:06.000]  是說「你就與神為敵」
[00:11:06.000 --> 00:11:10.000]  如果你與一個朋友做敵人
[00:11:10.000 --> 00:11:12.000]  我想你都會很困擾
[00:11:12.000 --> 00:11:14.000]  你都會很受虧損
[00:11:14.000 --> 00:11:17.000]  但是最大的悲哀就是
[00:11:17.000 --> 00:11:20.000]  神是你的敵人
[00:11:20.000 --> 00:11:23.000]  你可以想像生命裡面有多少困難
[00:11:23.000 --> 00:11:25.000]  有多少損失
[00:11:25.000 --> 00:11:27.000]  所以就說要留意
[00:11:27.000 --> 00:11:30.000]  如果你什麼時候心裡面想與世俗為友
[00:11:30.000 --> 00:11:34.000]  你就成了神的受敵
[00:11:34.000 --> 00:11:36.000]  我想分享一件事情
[00:11:36.000 --> 00:11:41.000]  我有時候會有機會上網看到
[00:11:41.000 --> 00:11:46.000]  一些韓國教會的動畫
[00:11:46.000 --> 00:11:49.000]  有一次我看到一個動畫
[00:11:49.000 --> 00:11:51.000]  是教徒他們做的
[00:11:51.000 --> 00:11:53.000]  就說到一個弟兄
[00:11:53.000 --> 00:11:55.000]  他在路上走
[00:11:55.000 --> 00:11:57.000]  一路走的時候背著一個十字架
[00:11:57.000 --> 00:11:59.000]  雖然好像挺重
[00:11:59.000 --> 00:12:02.000]  但是他心裡的表情是很開心
[00:12:02.000 --> 00:12:05.000]  很快樂地向前走
[00:12:05.000 --> 00:12:06.000]  走一走的時候
[00:12:06.000 --> 00:12:10.000]  動畫畫到他身邊出現一些禮物
[00:12:10.000 --> 00:12:12.000]  一個個的包裹
[00:12:12.000 --> 00:12:13.000]  一些盒子
[00:12:13.000 --> 00:12:15.000]  很多不同的禮物
[00:12:15.000 --> 00:12:16.000]  他很開心
[00:12:16.000 --> 00:12:20.000]  他就將禮物放在自己肩膀上
[00:12:20.000 --> 00:12:21.000]  右邊十字架
[00:12:21.000 --> 00:12:23.000]  左邊一些禮物
[00:12:23.000 --> 00:12:24.000]  一路走的時候
[00:12:24.000 --> 00:12:25.000]  走著走著
[00:12:25.000 --> 00:12:27.000]  發現還有很多
[00:12:27.000 --> 00:12:30.000]  繼續將其他的禮物放上來
[00:12:30.000 --> 00:12:32.000]  這個時候十字架很重
[00:12:32.000 --> 00:12:34.000]  禮物也很重
[00:12:34.000 --> 00:12:35.000]  但是再進一步
[00:12:35.000 --> 00:12:39.000]  發覺這個十字架慢慢縮小了
[00:12:39.000 --> 00:12:41.000]  然後他再看到
[00:12:41.000 --> 00:12:43.000]  哇!還有一些更好的禮物
[00:12:43.000 --> 00:12:46.000]  所以再將這些東西放上去
[00:12:46.000 --> 00:12:49.000]  這個鏡球突然間
[00:12:49.000 --> 00:12:51.000]  集中在他的背上
[00:12:51.000 --> 00:12:55.000]  十字架變成一個小型的十字架
[00:12:55.000 --> 00:12:58.000]  然後再看
[00:12:58.000 --> 00:13:00.000]  背上不再有十字架
[00:13:00.000 --> 00:13:02.000]  看到一條線
[00:13:02.000 --> 00:13:07.000]  這條線拉著一個小型的十字架
[00:13:07.000 --> 00:13:10.000]  拖行在地上
[00:13:10.000 --> 00:13:11.000]  最後再看的時候
[00:13:11.000 --> 00:13:14.000]  這個十字架聚焦在這裡的時候
[00:13:14.000 --> 00:13:16.000]  就發覺這個十字架
[00:13:16.000 --> 00:13:18.000]  原來是主耶穌自己
[00:13:18.000 --> 00:13:21.000]  旁邊有一句話說
[00:13:21.000 --> 00:13:25.000]  「我不會放棄你」
[00:13:25.000 --> 00:13:27.000]  但是十字架上的主耶穌
[00:13:27.000 --> 00:13:31.000]  被拖行在地上
[00:13:31.000 --> 00:13:32.000]  當我一路看的時候
[00:13:32.000 --> 00:13:34.000]  我的心就想
[00:13:34.000 --> 00:13:35.000]  有很多時候
[00:13:35.000 --> 00:13:37.000]  我們不知不覺
[00:13:37.000 --> 00:13:41.000]  會被這個世界所吸引著
[00:13:41.000 --> 00:13:42.000]  主沒有離開我們
[00:13:42.000 --> 00:13:47.000]  但是主仍然因為我們的情況
[00:13:47.000 --> 00:13:49.000]  而受到傷害
[00:13:49.000 --> 00:13:51.000]  正如聖經所說
[00:13:51.000 --> 00:13:54.000]  不要叫聖靈為我們擔憂
[00:13:54.000 --> 00:13:56.000]  當聖經說到這種情況的時候
[00:13:56.000 --> 00:13:59.000]  有時候會有一種很擔心
[00:13:59.000 --> 00:14:01.000]  很難過的情況
[00:14:01.000 --> 00:14:03.000]  但是聖經接著就再說
[00:14:03.000 --> 00:14:06.000]  大家再留意在第五節說
[00:14:06.000 --> 00:14:10.000]  「神愛他那安置在我們裡面的靈
[00:14:10.000 --> 00:14:12.000]  愛到嫉妒的地步
[00:14:12.000 --> 00:14:15.000]  你們想說是徒然的嗎?
[00:14:15.000 --> 00:14:17.000]  但神所賜的恩更大
[00:14:17.000 --> 00:14:19.000]  祂抵擋驕傲的人
[00:14:19.000 --> 00:14:22.000]  祂賜恩給謙卑的人」
[00:14:22.000 --> 00:14:24.000]  因為上帝仍然愛我們
[00:14:24.000 --> 00:14:28.000]  所以祂賜給我們有靈魂
[00:14:28.000 --> 00:14:30.000]  這個被贖的靈魂
[00:14:30.000 --> 00:14:32.000]  是祂極之愛護
[00:14:32.000 --> 00:14:33.000]  祂不會忘記
[00:14:33.000 --> 00:14:35.000]  祂不會放棄
[00:14:35.000 --> 00:14:36.000]  聖經說到
[00:14:36.000 --> 00:14:38.000]  祂賜下給我們的靈
[00:14:38.000 --> 00:14:41.000]  祂愛到嫉妒的地步
[00:14:41.000 --> 00:14:42.000]  這不是說
[00:14:42.000 --> 00:14:44.000]  上帝好像有妒忌
[00:14:44.000 --> 00:14:45.000]  不是
[00:14:45.000 --> 00:14:47.000]  是說上帝的愛很完全
[00:14:47.000 --> 00:14:51.000]  祂不會願意我們移情
[00:14:51.000 --> 00:14:54.000]  我們所說移情別戀
[00:14:54.000 --> 00:14:56.000]  沒錯
[00:14:56.000 --> 00:14:59.000]  祂會讓我們面對一些困難
[00:14:59.000 --> 00:15:00.000]  但是在過程當中
[00:15:00.000 --> 00:15:05.000]  祂不會忘記我們
[00:15:05.000 --> 00:15:07.000]  我記得有一次
[00:15:07.000 --> 00:15:10.000]  早前有些電影節目去聖地旅行
[00:15:10.000 --> 00:15:11.000]  我想起自己
[00:15:11.000 --> 00:15:14.000]  曾經有機會去到聖地的時候
[00:15:14.000 --> 00:15:15.000]  我去到一個地方
[00:15:15.000 --> 00:15:17.000]  有些電影節目可能有機會去過
[00:15:17.000 --> 00:15:18.000]  在聖地的地方
[00:15:18.000 --> 00:15:20.000]  在耶路撒冷城的外邊
[00:15:20.000 --> 00:15:21.000]  在一個小山坡上
[00:15:21.000 --> 00:15:22.000]  有一間小禮拜堂
[00:15:22.000 --> 00:15:26.000]  這間小禮拜堂叫做主哭堂
[00:15:26.000 --> 00:15:28.000]  主哭堂說到
[00:15:28.000 --> 00:15:29.000]  當主耶穌有一次
[00:15:29.000 --> 00:15:31.000]  祂看著耶路撒冷的時候
[00:15:31.000 --> 00:15:33.000]  耶路撒冷哀哭
[00:15:33.000 --> 00:15:35.000]  相傳這個地方是主哀哭的地方
[00:15:35.000 --> 00:15:38.000]  所以他們建了一個禮拜堂
[00:15:38.000 --> 00:15:40.000]  我去到這間小禮拜堂
[00:15:40.000 --> 00:15:42.000]  上到港台上
[00:15:42.000 --> 00:15:43.000]  我留意到港台後面
[00:15:43.000 --> 00:15:47.000]  有一塊很大的透明玻璃
[00:15:47.000 --> 00:15:49.000]  我看過去的時候
[00:15:49.000 --> 00:15:50.000]  發覺玻璃望出去
[00:15:50.000 --> 00:15:53.000]  就是整個耶路撒冷城
[00:15:53.000 --> 00:15:55.000]  我就看到
[00:15:55.000 --> 00:15:56.000]  一路望
[00:15:56.000 --> 00:15:57.000]  很多人
[00:15:57.000 --> 00:15:58.000]  很多建築物
[00:15:58.000 --> 00:16:00.000]  一路望
[00:16:00.000 --> 00:16:01.000]  突然想起
[00:16:01.000 --> 00:16:04.000]  正所說主耶穌的話
[00:16:04.000 --> 00:16:07.000]  主耶穌看著耶路撒冷
[00:16:07.000 --> 00:16:08.000]  耶路撒冷啊
[00:16:08.000 --> 00:16:10.000]  耶路撒冷啊
[00:16:10.000 --> 00:16:12.000]  我曾朝聚你們
[00:16:12.000 --> 00:16:15.000]  好像無雞朝聚小雞
[00:16:15.000 --> 00:16:18.000]  去到翅膀的陰降
[00:16:18.000 --> 00:16:21.000]  但是你們不願意
[00:16:21.000 --> 00:16:24.000]  可能你們要成為方牆
[00:16:24.000 --> 00:16:27.000]  直至你們說
[00:16:27.000 --> 00:16:31.000]  奉主名來的是應當稱頌的
[00:16:31.000 --> 00:16:35.000]  主耶穌在講述到這種後果的時候
[00:16:35.000 --> 00:16:38.000]  但是他帶著一種很深的感情
[00:16:38.000 --> 00:16:41.000]  去表達出他的難過
[00:16:41.000 --> 00:16:42.000]  但在難過當中
[00:16:42.000 --> 00:16:43.000]  他仍然說
[00:16:43.000 --> 00:16:45.000]  有一天你們會說
[00:16:45.000 --> 00:16:49.000]  奉主名來的都是應當稱頌的
[00:16:49.000 --> 00:16:53.000]  而你們會重新進入我的愛當中
[00:16:53.000 --> 00:16:54.000]  當聖經說到
[00:16:54.000 --> 00:16:57.000]  這個世界有很多危險的時候
[00:16:57.000 --> 00:17:00.000]  聖經同時強調一件事情
[00:17:00.000 --> 00:17:02.000]  何時人願意再次謙卑地
[00:17:02.000 --> 00:17:04.000]  向主面前
[00:17:04.000 --> 00:17:06.000]  謙卑意味著你承認
[00:17:06.000 --> 00:17:08.000]  你真正的需要不是這個世界
[00:17:08.000 --> 00:17:09.000]  不是這個物質
[00:17:09.000 --> 00:17:11.000]  不是這個明星地位
[00:17:11.000 --> 00:17:14.000]  而是真正是主自己
[00:17:14.000 --> 00:17:16.000]  你謙卑地尋求祂的時候
[00:17:16.000 --> 00:17:18.000]  神就將恩賜給你
[00:17:18.000 --> 00:17:21.000]  而是更大的恩
[00:17:21.000 --> 00:17:23.000]  因此你發誓說
[00:17:23.000 --> 00:17:24.000]  你放心
[00:17:24.000 --> 00:17:26.000]  你在神面前謙卑自己
[00:17:26.000 --> 00:17:29.000]  重新得著神的恩惠
[00:17:29.000 --> 00:17:31.000]  在謙卑的過程中
[00:17:31.000 --> 00:17:32.000]  有幾個表達
[00:17:32.000 --> 00:17:33.000]  第一
[00:17:33.000 --> 00:17:35.000]  聖經在第七節說
[00:17:35.000 --> 00:17:39.000]  你們應當信服神
[00:17:39.000 --> 00:17:41.000]  在人生的路上
[00:17:41.000 --> 00:17:42.000]  一切的事上
[00:17:42.000 --> 00:17:45.000]  留心神的旨意
[00:17:45.000 --> 00:17:47.000]  去信從祂
[00:17:47.000 --> 00:17:51.000]  留心聽從神給你的引導
[00:17:51.000 --> 00:17:52.000]  不僅是反面
[00:17:52.000 --> 00:17:53.000]  有些地方
[00:17:53.000 --> 00:17:54.000]  你知道不應該做的
[00:17:54.000 --> 00:17:55.000]  你拒絕
[00:17:55.000 --> 00:17:56.000]  我過去提及過
[00:17:56.000 --> 00:17:58.000]  有很多弟兄姊妹
[00:17:58.000 --> 00:17:59.000]  聽到他們說
[00:17:59.000 --> 00:18:00.000]  在公司環境裡
[00:18:00.000 --> 00:18:02.000]  有些不應該有的利益
[00:18:02.000 --> 00:18:06.000]  有些不應該有的好處
[00:18:06.000 --> 00:18:09.000]  他們都要放膽拒絕
[00:18:09.000 --> 00:18:11.000]  但見到神恩待他們
[00:18:11.000 --> 00:18:13.000]  有些事情是要拒絕
[00:18:13.000 --> 00:18:14.000]  但另一方面
[00:18:14.000 --> 00:18:15.000]  正面的事情
[00:18:15.000 --> 00:18:16.000]  有些地方你知道
[00:18:16.000 --> 00:18:18.000]  是要去聽從
[00:18:18.000 --> 00:18:21.000]  以至你才會蒙福
[00:18:21.000 --> 00:18:22.000]  剛才我提及
[00:18:22.000 --> 00:18:24.000]  我們很快就要教會有堂慶
[00:18:24.000 --> 00:18:27.000]  我想起我們教會的歷史
[00:18:27.000 --> 00:18:29.000]  也想起我們所敬愛的
[00:18:29.000 --> 00:18:31.000]  藤鎮輝牧師
[00:18:31.000 --> 00:18:32.000]  有些頂尖的朋友知道
[00:18:32.000 --> 00:18:35.000]  當他七十歲的時候
[00:18:35.000 --> 00:18:36.000]  很多人以為
[00:18:36.000 --> 00:18:38.000]  你第二度退休
[00:18:38.000 --> 00:18:42.000]  我也不知道有多少度退休
[00:18:42.000 --> 00:18:43.000]  但在那段時間
[00:18:43.000 --> 00:18:45.000]  他有一個很特別的禱告
[00:18:45.000 --> 00:18:46.000]  他向神祈禱
[00:18:46.000 --> 00:18:47.000]  神啊
[00:18:47.000 --> 00:18:50.000]  求祢給我多十年的健康
[00:18:50.000 --> 00:18:51.000]  我可以去到
[00:18:51.000 --> 00:18:53.000]  特別去推動頂尖妹妹
[00:18:53.000 --> 00:18:57.000]  真正關心宣教猜拳的事情
[00:18:57.000 --> 00:18:58.000]  很多人都覺得
[00:18:58.000 --> 00:18:59.000]  你這麼辛苦
[00:18:59.000 --> 00:19:02.000]  這個時候其實你可以安心
[00:19:02.000 --> 00:19:04.000]  享受晚年的福樂
[00:19:04.000 --> 00:19:08.000]  完全不是錯的事情
[00:19:08.000 --> 00:19:12.000]  但我相信是神給他的感動和引導
[00:19:12.000 --> 00:19:15.000]  藤鎮輝牧師很願意這樣去順從
[00:19:15.000 --> 00:19:17.000]  也向神求恩典
[00:19:17.000 --> 00:19:19.000]  我記得這十年裡
