
[00:00:00.000 --> 00:00:05.640]  大胃傳的第四講
[00:09:28.520 --> 00:09:30.360]  他就去問約拿丹
[00:09:30.360 --> 00:09:32.200]  喂 你的死黨去了哪裡
[00:09:32.200 --> 00:09:33.880]  為什麼還沒有出現
[00:09:33.880 --> 00:09:37.400]  約拿丹就和素羅說謊
[00:09:37.400 --> 00:09:41.000]  說大胃回到自己家裡百里行
[00:09:41.000 --> 00:09:42.920]  來探望她的哥哥
[00:09:42.920 --> 00:09:44.760]  她想念她的幾個哥哥
[00:09:44.760 --> 00:09:46.520]  所以她沒有來
[00:09:46.520 --> 00:09:48.440]  她還用了一個動詞
[00:09:48.440 --> 00:09:49.800]  非常動聽
[00:09:49.800 --> 00:09:52.680]  大胃說容我去吧
[00:09:52.680 --> 00:09:55.240]  容我去在原文的希伯來文
[00:09:55.240 --> 00:09:56.600]  就是速速地去
[00:09:56.600 --> 00:09:58.360]  她會速速地回來
[00:09:58.360 --> 00:10:01.400]  這個謊話天衣無縫
[00:10:01.400 --> 00:10:03.320]  但素羅相信嗎
[00:10:03.320 --> 00:10:05.560]  素羅一點都不相信
[00:10:05.560 --> 00:10:07.800]  他還衝口而出
[00:10:07.800 --> 00:10:09.160]  破口大罵
[00:10:09.160 --> 00:10:12.200]  這個就好像耶穌基督在世的時候
[00:10:12.200 --> 00:10:13.800]  在馬太福音十二章
[00:10:13.800 --> 00:10:15.560]  他罵的法利塞人
[00:10:15.560 --> 00:10:19.080]  他說法利塞人心裡充滿的惡毒
[00:10:19.080 --> 00:10:21.320]  就從口裡說出來
[00:10:21.320 --> 00:10:23.720]  我們口裡說出來的
[00:10:23.720 --> 00:10:25.960]  就是我們心裡充滿的
[00:10:25.960 --> 00:10:29.320]  素羅他不是罵大胃
[00:10:29.320 --> 00:10:31.400]  而是他罵約拿丹
[00:10:31.400 --> 00:10:35.080]  具體來說他甚至不是罵約拿丹
[00:10:35.080 --> 00:10:37.160]  是罵約拿丹的媽媽
[00:10:37.160 --> 00:10:39.240]  罵他自己的老婆
[00:10:39.240 --> 00:10:42.840]  很多時候我們可能都會這樣做
[00:10:42.840 --> 00:10:47.640]  當我們這些子女做些很好的事出來的時候
[00:10:47.640 --> 00:10:49.880]  這就是我的兒子
[00:10:49.880 --> 00:10:51.160]  這是我的女兒
[00:10:51.160 --> 00:10:52.120]  是我的
[00:10:52.120 --> 00:10:54.840]  但子女做些沒那麼好的事
[00:10:54.840 --> 00:10:55.800]  你會怎樣
[00:10:55.800 --> 00:10:57.720]  這是你的兒子
[00:10:57.720 --> 00:10:59.320]  這是你的女兒
[00:10:59.320 --> 00:11:01.080]  會和我們的配偶這樣說
[00:11:01.080 --> 00:11:02.600]  我們自己都會
[00:11:02.600 --> 00:11:04.600]  現在素羅又怎樣
[00:11:04.600 --> 00:11:08.520]  這個根本不是我的兒子
[00:11:08.520 --> 00:11:11.000]  我都不知道你和誰生出來的
[00:11:11.000 --> 00:11:13.000]  怎會這樣
[00:11:13.000 --> 00:11:15.080]  簡直是壞人
[00:11:15.080 --> 00:11:16.760]  手指咬出不咬入
[00:11:16.760 --> 00:11:19.960]  他怎可能幫耶西的兒子才可以
[00:11:19.960 --> 00:11:21.880]  來違背他自己的爸爸
[00:11:21.880 --> 00:11:23.560]  我是他的爸爸
[00:11:23.560 --> 00:11:26.360]  這個王位是傳給他的
[00:11:26.360 --> 00:11:29.960]  他怎可以雙手讓給別人才可以
[00:11:29.960 --> 00:11:32.120]  所以其實素羅
[00:11:32.120 --> 00:11:34.040]  為什麼罵他自己的老婆
[00:11:34.040 --> 00:11:35.400]  其實他就說
[00:11:35.400 --> 00:11:37.400]  這個根本不是我的兒子
[00:11:37.400 --> 00:11:39.000]  如果他是我的兒子
[00:11:39.000 --> 00:11:40.200]  他就不會這樣做
[00:11:40.200 --> 00:11:44.280]  素羅其實所擔心的是什麼
[00:11:44.280 --> 00:11:46.280]  是他自己的王位
[00:11:46.280 --> 00:11:48.840]  他希望保住自己的王位
[00:11:48.840 --> 00:11:53.240]  他應該記得在撒姆以上的十三章和十五章
[00:11:53.240 --> 00:11:55.480]  神已經說他的王位
[00:11:55.480 --> 00:11:57.480]  他的國度不會長久
[00:11:57.480 --> 00:12:00.200]  而且在撒姆以上的十六章
[00:12:00.200 --> 00:12:03.880]  神已經高立了大位來代替他
[00:12:03.880 --> 00:12:07.080]  現在他和誰作對
[00:12:07.080 --> 00:12:09.480]  其實他是和神作對
[00:12:09.480 --> 00:12:12.040]  和神的旨意作對
[00:12:12.040 --> 00:12:15.640]  他還叫約拿丹自己的兒子來幫助自己
[00:12:15.640 --> 00:12:19.720]  他覺得約拿丹一定知道大位躲在哪裡
[00:12:19.720 --> 00:12:22.920]  所以他叫他自己的兒子供出大位
[00:12:22.920 --> 00:12:25.640]  當約拿丹不肯的時候
[00:12:25.640 --> 00:12:28.040]  還勸素羅的時候
[00:12:28.040 --> 00:12:29.960]  素羅怎樣呢
[00:12:29.960 --> 00:12:32.920]  一支長槍就扔向自己的兒子
[00:12:32.920 --> 00:12:37.880]  曾經三次他將長槍扔向大位
[00:12:37.880 --> 00:12:40.920]  現在連自己的兒子都不放過
[00:12:40.920 --> 00:12:42.920]  中國人說什麼
[00:12:42.920 --> 00:12:44.920]  苦毒不吃子
[00:12:44.920 --> 00:12:49.400]  但他連自己的兒子約拿丹都想殺死
[00:12:49.400 --> 00:12:51.720]  而這次已經是第二次
[00:12:51.720 --> 00:12:53.960]  你記不記得在撒姆以上的十四章
[00:12:53.960 --> 00:12:56.280]  他曾經想殺死約拿丹
[00:12:56.280 --> 00:12:58.840]  等到第二天
[00:12:58.840 --> 00:13:03.480]  於是約拿丹就去到以色列的田野
[00:13:03.480 --> 00:13:06.200]  向著田野射三支箭
[00:13:06.200 --> 00:13:08.200]  因為他要告訴大位
[00:13:08.200 --> 00:13:10.680]  素羅真的想殺死他
[00:13:10.680 --> 00:13:13.240]  其中一支箭是射到
[00:13:13.240 --> 00:13:17.720]  超過了執箭的童子很遠的地方
[00:13:17.720 --> 00:13:21.320]  當童子去執箭的時候
[00:13:21.320 --> 00:13:24.760]  約拿丹就大聲跟童子講話
[00:13:24.760 --> 00:13:28.280]  其實他根本在暗示大位
[00:13:28.280 --> 00:13:31.000]  他說箭在前頭
[00:13:31.000 --> 00:13:33.560]  速速的去不要前移
[00:13:33.560 --> 00:13:37.400]  叫大位快點躲起來
[00:13:37.400 --> 00:13:39.400]  不要回來
[00:13:39.400 --> 00:13:43.160]  於是當童子把箭交回約拿丹的時候
[00:13:43.160 --> 00:13:46.600]  他就把弓給童子拿回營地
[00:13:46.600 --> 00:13:49.240]  自己去見大位
[00:13:49.240 --> 00:13:52.280]  這次的會面和大位
[00:13:52.280 --> 00:13:54.280]  不是他們最後一次
[00:13:54.280 --> 00:13:56.280]  但非常感人
[00:13:56.280 --> 00:13:58.280]  兩個人都抱頭痛哭
[00:13:58.280 --> 00:14:00.280]  大位更加哭得傷心
[00:14:00.280 --> 00:14:01.080]  為什麼
[00:14:01.080 --> 00:14:03.080]  因為他知道自己前路茫茫
[00:14:03.080 --> 00:14:06.200]  開始了他要逃命的生涯
[00:14:06.200 --> 00:14:09.320]  他不知道何時可以回到自己的家
[00:14:09.320 --> 00:14:13.560]  更加不知道何時可以再和約拿丹見面
[00:14:13.560 --> 00:14:17.720]  於是大位就離開了基比亞
[00:14:17.720 --> 00:14:20.440]  去了祭司城那柏
[00:14:20.440 --> 00:14:23.480]  而約拿丹就回到基比亞
[00:14:23.480 --> 00:14:26.040]  繼續侍奉他的父親
[00:14:26.040 --> 00:14:30.280]  這樣就開始了大位逃亡的生涯
[00:14:30.280 --> 00:14:35.240]  大位用了很多時間在曠野生活
[00:14:35.240 --> 00:14:37.240]  感謝神
[00:14:37.240 --> 00:14:41.160]  因為有很多詩篇記載了大位在曠野的生涯
[00:14:41.160 --> 00:14:44.680]  所以我們知道他這段日子是怎樣過
[00:14:44.680 --> 00:14:49.240]  有很多詩篇都是大位在曠野的時候所作
[00:14:49.240 --> 00:14:52.680]  很多這些詩篇我都不會一一讀出來
[00:14:52.680 --> 00:14:54.680]  我會留在powerpoint那裡
[00:14:54.680 --> 00:14:56.680]  如果大家有興趣的話
[00:14:56.680 --> 00:14:59.400]  可以自己download來看
[00:14:59.400 --> 00:15:03.880]  其實我們上一次和你們說大位的故事
[00:15:03.880 --> 00:15:08.600]  記不記得我們已經說了詩篇的59篇和63篇
[00:15:08.600 --> 00:15:14.120]  今天我們會和大家看的就是詩篇的56篇和34篇
[00:15:14.120 --> 00:15:22.200]  就是大位在薩姆以上的20章至22章所發生的事情所寫的詩篇
[00:15:22.200 --> 00:15:26.040]  很多這些詩篇給我們都有很多的幫助
[00:15:26.040 --> 00:15:30.600]  尤其是當我們遇見試驗的時候
[00:15:30.600 --> 00:15:35.000]  我們讀這些詩篇能夠給我們很多的力量和勇氣
[00:15:35.000 --> 00:15:37.560]  透過大位自己的經歷
[00:15:37.560 --> 00:15:42.040]  其中一篇我很喜歡的就是詩篇18篇
[00:15:42.040 --> 00:15:49.080]  是大位當神幫助他勝過他的敵人的時候所寫的讚美詩
[00:15:49.080 --> 00:15:53.640]  這首詩歌對我自己來說是有很大的鼓勵
[00:15:53.640 --> 00:15:56.440]  耶穌基督在十字架的上方
[00:15:56.440 --> 00:15:59.000]  他都是引用過兩個詩篇
[00:15:59.000 --> 00:16:05.160]  就是詩篇的22篇第一節和詩篇的31篇第五節
[00:16:05.160 --> 00:16:09.000]  很多時候當我們說謊的時候
[00:16:09.000 --> 00:16:11.880]  不可能停留在一個謊言
[00:16:11.880 --> 00:16:16.040]  說了一個謊言的時候我們就會說第二個謊言
[00:16:16.040 --> 00:16:21.080]  大位一口氣離開了基比亞
[00:16:21.080 --> 00:16:26.200]  去到基比亞南邊三里拿柏這個地方
[00:16:26.200 --> 00:16:28.760]  就是會幕所在的地方
[00:16:28.760 --> 00:16:33.640]  你說會幕所在約瑰是不是都在那裡?
[00:16:33.640 --> 00:16:34.440]  不是
[00:16:34.440 --> 00:16:39.000]  約瑰在基列耶林的阿比拿達的家中
[00:16:39.000 --> 00:16:41.080]  撒姆以上的七章一節
[00:16:41.080 --> 00:16:44.280]  是遲些大位成為了王之後
[00:16:44.280 --> 00:16:47.960]  他才會將約瑰搬回耶路撒冷
[00:16:47.960 --> 00:16:54.360]  那你說大位為什麼要走到拿柏這個地方會幕?
[00:16:54.360 --> 00:16:57.400]  相信他和撒姆爾的交情
[00:16:57.400 --> 00:17:01.240]  他知道如果他走到會幕的地方
[00:17:01.240 --> 00:17:03.080]  大祭司會幫他
[00:17:03.080 --> 00:17:05.880]  能夠成為他一個避難所
[00:17:05.880 --> 00:17:07.800]  所以他就去到會幕
[00:17:07.800 --> 00:17:11.000]  會幕裡面的大祭司是阿希米蘭
[00:17:11.000 --> 00:17:14.600]  阿希米蘭是以利的曾孫
[00:17:14.600 --> 00:17:16.360]  記不記得以利?
[00:17:16.360 --> 00:17:21.480]  就是撒姆爾代替了以利成為以色列人的大祭司
[00:17:21.480 --> 00:17:24.440]  當阿希米蘭見到大位的時候
[00:17:24.440 --> 00:17:26.600]  她覺得非常驚訝
[00:17:26.600 --> 00:17:27.640]  為什麼?
[00:17:27.640 --> 00:17:30.200]  因為大位是蘇羅的女婿
[00:17:30.200 --> 00:17:32.840]  又是蘇羅的侍衛長
[00:17:32.840 --> 00:17:36.200]  為什麼可能單身一個人來到會幕?
[00:17:36.200 --> 00:17:38.120]  所以她覺得很奇怪
[00:17:38.120 --> 00:17:39.880]  就在這個時候
[00:17:39.880 --> 00:17:42.280]  大位就說了她第二個謊言
[00:17:42.840 --> 00:17:45.720]  她說是蘇羅差遣她
[00:17:45.720 --> 00:17:47.560]  有件事委託她
[00:17:47.560 --> 00:17:49.640]  叫她不要讓人知道
[00:17:49.640 --> 00:17:51.080]  她說蘇羅說
[00:17:51.080 --> 00:17:53.400]  她會告訴一些人
[00:17:53.400 --> 00:17:56.600]  在某個地方來接應大位
[00:17:56.600 --> 00:18:00.200]  這個就顯明了第二個謊言
[00:18:00.200 --> 00:18:03.800]  因為蘇羅根本沒有說過這些話
[00:18:03.800 --> 00:18:07.560]  大位他去到會幕
[00:18:07.560 --> 00:18:10.600]  其實一個很重要他需要的是什麼?
[00:18:10.600 --> 00:18:11.640]  是食物
[00:18:11.640 --> 00:18:13.640]  因為他已經很餓
[00:18:13.640 --> 00:18:16.440]  他問大祭司有什麼吃
[00:18:16.440 --> 00:18:18.360]  大祭司說什麼都沒有了
[00:18:18.360 --> 00:18:19.960]  只剩下陳設餅
[00:18:19.960 --> 00:18:23.480]  但是陳設餅只有祭司才可以吃
[00:18:23.480 --> 00:18:27.320]  如果當時的以色列人的百姓
[00:18:27.320 --> 00:18:30.600]  他們都是照著神的律例典章來做的話
[00:18:30.600 --> 00:18:32.200]  應該沒有問題
[00:18:32.200 --> 00:18:35.720]  應該在會幕有很多東西可以給大位吃
[00:18:35.720 --> 00:18:39.160]  因為大家都將十一奉獻帶到會幕
[00:18:39.160 --> 00:18:42.120]  就是因為當時的人都是
[00:18:42.120 --> 00:18:44.680]  靈命低落、靈命倒退
[00:18:44.680 --> 00:18:48.440]  所以在聖殿裡只有陳設餅
[00:18:48.440 --> 00:18:50.440]  很多人會說
[00:18:50.440 --> 00:18:53.080]  大位吃陳設餅是錯的
[00:18:53.080 --> 00:18:54.840]  但是記不記得
[00:18:54.840 --> 00:18:56.520]  在馬太福音十二章
[00:18:56.520 --> 00:19:01.080]  耶穌基督就是用這件事來教訓法利賽人
[00:19:01.080 --> 00:19:06.840]  當時耶穌基督和門徒經過麥田
[00:19:06.840 --> 00:19:08.280]  他們很餓
[00:19:08.280 --> 00:19:11.400]  於是摘了些墨水搓來吃
[00:19:11.400 --> 00:19:13.800]  一搓就出現問題了
[00:19:13.800 --> 00:19:15.960]  因為法利賽人說什麼
[00:19:15.960 --> 00:19:19.480]  你們在安息日動工做事
[00:19:19.480 --> 00:19:21.480]  你們違反了律法
[00:19:21.480 --> 00:19:26.680]  所以耶穌基督就用大位這件事來罵他們
[00:19:26.680 --> 00:19:29.640]  法利賽人其實有兩個問題
[00:19:29.640 --> 00:19:31.320]  第一個問題是什麼
[00:19:31.320 --> 00:19:35.160]  他們只求外表服從神的律例典章
[00:19:35.160 --> 00:19:37.480]  服從禮儀
[00:19:37.480 --> 00:19:41.320]  內心完全沒有服從神的律例典章
[00:19:41.320 --> 00:19:44.760]  他們只不過是虛有外表假冒為善
[00:19:44.760 --> 00:19:46.440]  所以這是第一點
[00:19:46.440 --> 00:19:49.320]  耶穌基督說他們沒有真正的服從
[00:19:49.320 --> 00:19:50.760]  第二點
[00:19:50.760 --> 00:19:53.320]  他們沒有屬靈的辨別力
[00:19:53.320 --> 00:19:56.680]  就是要知道律法的精義是什麼
[00:19:56.680 --> 00:20:00.280]  律法的精義就是要我們愛神愛人
[00:20:00.280 --> 00:20:02.280]  我時時都說十屆
