
[00:00:00.000 --> 00:00:05.640]  人生在世少不免會遇到很多困難
[00:07:16.240 --> 00:07:19.240]  因為我們相信每一個人都有權利
[00:07:19.240 --> 00:07:21.440]  去掌握他自己的命運
[00:07:21.440 --> 00:07:23.440]  塑造他自己的將來
[00:07:23.440 --> 00:07:29.440]  但是假如你沒有這種機會接受輔導的時候
[00:07:29.440 --> 00:07:35.440]  你心靈的聲音其實就是一個最好的輔導
[00:07:35.440 --> 00:07:39.840]  這個聲音有人可能會叫它良知之聲
[00:07:39.840 --> 00:07:43.640]  有人稱它為一種原知的引導
[00:07:43.640 --> 00:07:46.640]  Incluation
[00:07:46.640 --> 00:07:48.440]  是不會錯的
[00:07:48.440 --> 00:07:51.240]  無論是在科學上的
[00:07:51.240 --> 00:07:53.240]  無論是在道德上的
[00:07:53.240 --> 00:07:54.640]  或是屬靈上面的
[00:07:54.640 --> 00:07:58.640]  這個原知之聲的引導也不會錯的
[00:07:58.640 --> 00:08:01.840]  是一些必然對的聲音
[00:08:01.840 --> 00:08:03.640]  我舉一個簡單的例子
[00:08:03.640 --> 00:08:06.640]  兩點之間最短的距離成為直線
[00:08:06.640 --> 00:08:09.040]  我們每個都以為這個是後天學
[00:08:09.040 --> 00:08:11.640]  是不是
[00:08:11.640 --> 00:08:14.040]  養過小孩的都知道
[00:08:14.040 --> 00:08:18.640]  一個因肚餓而在哭的寶寶在床的一邊
[00:08:18.640 --> 00:08:20.440]  另一邊你放瓶奶在那裡
[00:08:20.440 --> 00:08:23.040]  它就會直線走去拿
[00:08:23.040 --> 00:08:25.440]  它絕對不會繞長一周才去拿的
[00:08:25.440 --> 00:08:30.840]  這個就是它知道兩點之間最短的距離就是成為直線
[00:08:30.840 --> 00:08:33.240]  這個就是科學上面的原知
[00:08:33.240 --> 00:08:36.240]  你說既可以稱它為一種科學的原知
[00:08:36.240 --> 00:08:40.040]  但是基督徒很可能就會稱它為精靈的聲音
[00:08:40.040 --> 00:08:45.440]  但是無論你叫這種聲音是什麼名字
[00:08:45.440 --> 00:08:47.240]  不改變的就是說
[00:08:47.240 --> 00:08:52.440]  它會指引你當行的路
[00:08:52.440 --> 00:08:56.640]  而多數都是一些不會錯的指引
[00:08:56.640 --> 00:08:59.240]  所以我一定要告訴你
[00:08:59.240 --> 00:09:01.640]  我這篇道理預備得很辛苦
[00:09:01.640 --> 00:09:03.440]  我足足做了兩個月
[00:09:03.440 --> 00:09:04.440]  足足做了兩個月
[00:09:04.440 --> 00:09:06.440]  記得我上個月沒有講到
[00:09:06.440 --> 00:09:08.240]  足足做了兩個月
[00:09:08.240 --> 00:09:10.440]  只能夠做到一半而已
[00:09:10.440 --> 00:09:13.440]  剩下一半還要等我們留下一次才能說
[00:09:13.440 --> 00:09:18.040]  因為事實上我要將很多一些錯誤的道理
[00:09:18.040 --> 00:09:19.240]  是要把它剷除
[00:09:19.240 --> 00:09:20.440]  不僅如此
[00:09:20.440 --> 00:09:23.840]  我還盼望是透過一個科學的方法
[00:09:23.840 --> 00:09:27.040]  來跟你解釋那個精靈是怎麼來的
[00:09:27.040 --> 00:09:30.040]  或者說精靈的聲音是怎麼回事
[00:09:30.040 --> 00:09:32.240]  那你向你講到一件事
[00:09:32.240 --> 00:09:38.440]  你去聽精靈裡面的聲音是很科學的
[00:09:38.440 --> 00:09:41.440]  所以結果一定都會很科學
[00:09:41.440 --> 00:09:43.040]  就會是這樣的
[00:09:43.040 --> 00:09:48.640]  我希望你用一點點的內心去明白這個道理
[00:09:48.640 --> 00:09:52.440]  我兩次我會講的分別就是
[00:09:52.440 --> 00:09:54.240]  我會跟你解釋
[00:09:54.240 --> 00:09:58.840]  心靈和意識進化的進程是怎麼樣
[00:09:58.840 --> 00:09:59.840]  第二
[00:09:59.840 --> 00:10:00.840]  我會跟你解釋
[00:10:00.840 --> 00:10:06.240]  為什麼我經常都在自己的水準和要求之下
[00:10:06.240 --> 00:10:09.440]  經常都不及我自己的水準
[00:10:09.440 --> 00:10:10.440]  第三
[00:10:10.440 --> 00:10:14.240]  我會用保羅在大馬式
[00:10:14.240 --> 00:10:20.640]  我應該說保羅是他在特羅亞的經驗
[00:10:20.640 --> 00:10:23.840]  來講到精靈的引導
[00:10:23.840 --> 00:10:24.840]  第三
[00:10:24.840 --> 00:10:28.240]  我會跟你下次才可以解釋
[00:10:28.240 --> 00:10:34.040]  我會用一個現代煉金師
[00:10:34.040 --> 00:10:37.640]  一個小孩怎麼樣跟隨自己的聲音
[00:10:37.640 --> 00:10:40.240]  至終找到寶藏
[00:10:40.240 --> 00:10:43.240]  是一個近代很出名的故事
[00:10:43.240 --> 00:10:46.240]  那個故事就叫做Alchemist
[00:10:46.240 --> 00:10:51.840]  我好像都提過這本書的
[00:10:51.840 --> 00:10:53.440]  如果你有去Page 1
[00:10:53.440 --> 00:10:54.840]  你可能都會見到它
[00:10:54.840 --> 00:10:57.840]  但是一上架就被人賣掉
[00:10:57.840 --> 00:10:59.440]  好像很貴
[00:10:59.440 --> 00:11:00.840]  近三百元
[00:11:00.840 --> 00:11:02.240]  但是一上架就被人賣掉
[00:11:02.240 --> 00:11:03.440]  經常都不見到
[00:11:03.440 --> 00:11:06.840]  但是我會將這個故事跟你解釋一下
[00:11:06.840 --> 00:11:08.640]  讓你明白
[00:11:08.640 --> 00:11:16.640]  為什麼會成為我們現代人一個追隨的主要趨勢
[00:11:16.640 --> 00:11:19.040]  到最後我會跟你解釋
[00:11:19.040 --> 00:11:21.640]  一個人怎麼從依賴別人
[00:11:21.640 --> 00:11:23.240]  到可以自己獨立
[00:11:23.240 --> 00:11:27.640]  然後進入互賴互動的一種生命
[00:11:27.640 --> 00:11:31.840]  這個就是一個最有效的生命
[00:11:31.840 --> 00:11:34.840]  我今天就只是講全面的三點
[00:11:34.840 --> 00:11:36.240]  第一點就是
[00:11:36.240 --> 00:11:40.640]  心靈和意識去演化的進程
[00:11:40.640 --> 00:11:44.040]  我們都知道在現代社會裡面
[00:11:44.040 --> 00:11:45.840]  我們一個最困難的生活
[00:11:45.840 --> 00:11:50.640]  就是每個人都求出位
[00:11:50.640 --> 00:11:55.040]  我最近經過先師
[00:11:55.040 --> 00:11:56.840]  我發覺這個地區應該要畫起來
[00:11:56.840 --> 00:11:58.840]  成為一個重載的
[00:11:58.840 --> 00:12:00.240]  不讓人經過
[00:12:00.240 --> 00:12:03.240]  人絕對不應該在先師
[00:12:03.240 --> 00:12:05.840]  在銅鑼灣來消耗自己的生命
[00:12:05.840 --> 00:12:07.840]  走暴露都走不了不僅
[00:12:07.840 --> 00:12:09.840]  那些空氣不是人呼吸的
[00:12:09.840 --> 00:12:12.040]  完全不是人呼吸的
[00:12:12.040 --> 00:12:14.440]  在一個這樣的社會裡面
[00:12:14.440 --> 00:12:17.840]  無論你是剛剛從別個城市來
[00:12:17.840 --> 00:12:19.840]  香港住了這麼久
[00:12:19.840 --> 00:12:23.240]  我香港住了足足超過半個世紀
[00:12:23.240 --> 00:12:25.240]  我仍然不可以習慣
[00:12:25.240 --> 00:12:26.840]  當人潮湧過來的時候
[00:12:26.840 --> 00:12:31.240]  你仍然不能夠禁止你那種恐慌
[00:12:31.240 --> 00:12:33.640]  我們人人都害怕
[00:12:33.640 --> 00:12:36.840]  這麼廣大的人潮就會把我掩抹
[00:12:36.840 --> 00:12:40.240]  日本同樣有這個問題
[00:12:40.240 --> 00:12:42.840]  他們就成立了一些新的宗教
[00:12:42.840 --> 00:12:47.240]  來幫助人們去適應這種人潮
[00:12:47.240 --> 00:12:50.640]  教導他們如何在人群當中出位
[00:12:50.640 --> 00:12:56.040]  其中一個最成功的就是創教學會
[00:12:56.040 --> 00:12:58.040]  我們每個人都求出位
[00:12:58.040 --> 00:13:01.840]  於是在我們現代社會裡面
[00:13:01.840 --> 00:13:05.040]  就出現了種種古靈精怪的東西
[00:13:05.040 --> 00:13:06.240]  最近報紙報導
[00:13:06.240 --> 00:13:09.040]  台灣人有一對夫婦
[00:13:09.040 --> 00:13:11.640]  男的38歲 女的37歲
[00:13:11.640 --> 00:13:13.640]  意思就是不小
[00:13:13.640 --> 00:13:17.640]  這兩人就搞離婚
[00:13:17.640 --> 00:13:22.040]  搞離婚就搞了一個慶祝大會
[00:13:22.040 --> 00:13:25.640]  一個慶祝離婚的嘉年華
[00:13:25.640 --> 00:13:30.440]  男人從頭到尾就用一個大紙箱來做衣服
[00:13:30.440 --> 00:13:33.640]  就像機械人一樣
[00:13:33.640 --> 00:13:38.640]  女的就戴著全是金屬的面罩
[00:13:38.640 --> 00:13:43.040]  真皮紅紗背後就背著一個骷髏頭
[00:13:43.040 --> 00:13:48.040]  加上兩個的好朋友就扮花童
[00:13:48.040 --> 00:13:53.440]  男人就反串穿香艷的裙子
[00:13:53.440 --> 00:14:00.040]  女人就戴上用塑膠管織成的雨罩
[00:14:00.040 --> 00:14:02.440]  還有內褲
[00:14:02.440 --> 00:14:06.840]  從頭到尾走到戶政事務所
[00:14:06.840 --> 00:14:09.440]  然後就要求離婚
[00:14:09.440 --> 00:14:11.840]  其實離婚都不用搞這些東西
[00:14:11.840 --> 00:14:15.840]  但是我們人就要搞出位的東西
[00:14:15.840 --> 00:14:19.040]  我們以前的人就說人就怕出名
[00:14:19.040 --> 00:14:20.640]  豬就怕肥
[00:14:20.640 --> 00:14:23.640]  但是我們現代人肯定就不是這個看法
[00:14:23.640 --> 00:14:26.240]  豬最怕肥
[00:14:26.240 --> 00:14:28.240]  人最喜歡出名
[00:14:29.240 --> 00:14:34.040]  其實你要突顯自己用什麼方法都沒問題
[00:14:34.040 --> 00:14:41.840]  有人就在自己的座位按很多攝影機
[00:14:41.840 --> 00:14:43.240]  然後就上網
[00:14:43.240 --> 00:14:45.840]  你給錢我,我給你看
[00:14:45.840 --> 00:14:50.440]  意思就是24小時我什麼你做什麼,我給你看
[00:14:50.440 --> 00:14:52.240]  這些當然是女人
[00:14:52.240 --> 00:14:55.840]  男人是沒人看的,一毛錢都收不到
[00:14:55.840 --> 00:15:00.040]  有些人說好,你給錢我,你上我的網,click我的網
[00:15:00.040 --> 00:15:03.840]  我告訴你我的風流史
[00:15:03.840 --> 00:15:06.640]  然後對律師夫婦更奇怪
[00:15:06.640 --> 00:15:11.440]  前不久就很流行電視劇《花木蘭》
[00:15:11.440 --> 00:15:20.040]  於是他結婚的時候就玩這個反串潮流
[00:15:20.040 --> 00:15:21.240]  他就玩這個東西
[00:15:21.240 --> 00:15:26.640]  意思就是男人就扮新娘,女人就做新郎
[00:15:26.640 --> 00:15:31.040]  就結婚
[00:15:31.040 --> 00:15:34.640]  我們一定會越來越多這些
[00:15:34.640 --> 00:15:37.240]  因為這個是關於什麼事
[00:15:37.240 --> 00:15:40.440]  是關於我們的survival的事
[00:15:40.440 --> 00:15:43.840]  是關於我們的掙扎求存的一個問題
[00:15:43.840 --> 00:15:47.040]  當你發覺這麼大片人群
[00:15:47.040 --> 00:15:50.640]  你就要突出來,好叫你能夠可以生存下去
[00:15:50.640 --> 00:15:54.440]  好比什麼,好比在森林裏面
[00:15:54.440 --> 00:15:57.840]  周圍左右,前後全部都是樹林
[00:15:57.840 --> 00:15:59.440]  全部都是樹葉
[00:15:59.440 --> 00:16:02.240]  就會遮住我們,我們就沒有陽光了
[00:16:02.240 --> 00:16:07.840]  我們一定要求突出以至可以活下去
[00:16:07.840 --> 00:16:13.840]  所以爭出位其實是一個survival的一個增戰
[00:16:13.840 --> 00:16:19.040]  現在我們只有一問題是有沒有效
[00:16:19.040 --> 00:16:22.640]  你玩完這一次的離婚加戀話
[00:16:22.640 --> 00:16:25.640]  接著又認識另一個人
[00:16:25.640 --> 00:16:33.440]  你的性格不改,接著又再離婚
[00:16:33.440 --> 00:16:39.240]  我們一直忘記了爭出位
[00:16:39.240 --> 00:16:43.840]  一定要爭得有效,結果出到位才是有用
[00:16:43.840 --> 00:16:48.440]  不是你想這些古怪的東西
[00:16:48.440 --> 00:16:51.640]  引起到一時的痛鬧
[00:16:51.640 --> 00:16:57.040]  接著直接沉寂下去,無人紀念,無人記得
[00:16:57.040 --> 00:17:00.040]  我們說一個很自然的
[00:17:00.040 --> 00:17:05.440]  又是能夠幫到你survival你的困境
[00:17:05.440 --> 00:17:09.240]  就是按住你心靈的聲音指引
[00:17:09.240 --> 00:17:12.040]  來決定你意志的方向
[00:17:12.040 --> 00:17:17.240]  然後由意志去引發你的潛能
[00:17:17.240 --> 00:17:20.840]  讓你一生的努力可以有所成就
[00:17:20.840 --> 00:17:26.240]  簡單來說,由意志去引發潛能來做的事
[00:17:26.240 --> 00:17:29.640]  你就會收到自伴功倍
[00:17:29.640 --> 00:17:32.640]  相反地,假如你做的事
[00:17:32.640 --> 00:17:37.440]  是你意志又不贊同,你的心靈又反對
[00:17:37.440 --> 00:17:44.240]  你就明白什麼叫自伴而功伴了
[00:17:44.240 --> 00:17:49.240]  我們說心靈和意志的關係到底是怎樣的呢
[00:17:49.240 --> 00:17:55.040]  這部分可能就是我剛才所說的
[00:17:55.040 --> 00:17:59.840]  稍微帶有科學味道的解釋
[00:17:59.840 --> 00:18:05.040]  我們經常說心靈和身體是一致的
[00:18:05.040 --> 00:18:07.040]  它所造成的現象
[00:18:07.040 --> 00:18:10.840]  我們稱為身心一體現象
[00:18:10.840 --> 00:18:14.440]  就是psychosomatic這個詞所代表的
[00:18:14.440 --> 00:18:17.240]  這個詞我相信很多人經常都聽到的
[00:18:17.240 --> 00:18:20.440]  它其實是指到psychosomatic的意思
[00:18:20.440 --> 00:18:23.240]  意思就是說,譬如說,如果你的身體疲倦
[00:18:23.240 --> 00:18:26.240]  你的心靈就會跟著很低沉
[00:18:26.240 --> 00:18:28.240]  星期五,我因為要帶
[00:18:28.240 --> 00:18:30.240]  不是要帶,是別人帶我
[00:18:30.240 --> 00:18:32.840]  不過我作為一個主管,一定要去
[00:18:32.840 --> 00:18:36.240]  其實我是累得不得了,多做得不得了
[00:18:36.240 --> 00:18:40.440]  多做到一個地步,其實是極少空間
[00:18:40.440 --> 00:18:44.840]  但是同時因為很辛苦,又做得很成功的書展
[00:18:44.840 --> 00:18:50.440]  所以就全公司去一次旅行
[00:18:50.440 --> 00:18:53.640]  誰知道他們,我沒有份選他們自己
[00:18:53.640 --> 00:18:56.440]  選了去海洋公園
[00:18:56.440 --> 00:18:59.440]  海洋公園只是出汗都會累得不得了
[00:18:59.440 --> 00:19:01.640]  不要說走完這麼多個景點
[00:19:01.640 --> 00:19:03.640]  我是累到一個地步
[00:19:03.640 --> 00:19:07.240]  你不要說心靈怎樣
[00:19:07.240 --> 00:19:09.240]  簡直是累到想死
[00:19:09.240 --> 00:19:11.240]  很累很累
[00:19:11.240 --> 00:19:15.240]  你的身體疲倦,你的心靈就會跟著低沉
[00:19:15.240 --> 00:19:19.240]  正如反過來,假如你的心很興奮
[00:19:19.240 --> 00:19:22.240]  你的身體都會改變的
[00:19:22.240 --> 00:19:26.240]  如果你很興奮,你的免疫系統都會很活躍的
[00:19:26.240 --> 00:19:28.240]  是透過研究找出來的
[00:19:28.240 --> 00:19:30.240]  如果你很興奮,很積極的
[00:19:30.240 --> 00:19:33.240]  你抽滴血,放在顯微鏡來看
[00:19:33.240 --> 00:19:36.240]  你會發覺那個紅血球是很活動
[00:19:36.240 --> 00:19:39.240]  是很活動,很活動的
[00:19:39.240 --> 00:19:44.240]  然後那個巨熱細胞也活動得很有勁
[00:19:44.240 --> 00:19:46.240]  如果你很消極,很累
[00:19:46.240 --> 00:19:47.240]  你抽滴血來看
[00:19:47.240 --> 00:19:50.240]  你會發覺那個紅血球和巨熱細胞
[00:19:50.240 --> 00:19:53.240]  都會吃飽豬肉不活動
[00:19:53.240 --> 00:19:56.240]  你的身體就會弱了
[00:19:56.240 --> 00:20:01.240]  身體、心靈是一體和一個感覺
[00:20:01.240 --> 00:20:05.240]  這個是現代科學證實的
[00:20:05.240 --> 00:20:08.240]  現代科學家有一個更加新的發現
[00:20:08.240 --> 00:20:11.240]  他們發覺心靈,就是我們的mind
[00:20:11.240 --> 00:20:14.240]  和意志,就是我們的will
[00:20:14.240 --> 00:20:17.240]  是相連的
[00:20:17.240 --> 00:20:20.240]  怎樣利用它相連的特質
[00:20:20.240 --> 00:20:23.240]  來增加人的工作、生活
[00:20:23.240 --> 00:20:25.240]  最高的表現
[00:20:25.240 --> 00:20:32.240]  這個是科學家最想研究的
[00:20:32.240 --> 00:20:36.240]  現代在這一派的科學家,他們問的問題很基本
[00:20:36.240 --> 00:20:40.240]  就是說,世上到底有多少種心靈呢?
[00:20:40.240 --> 00:20:42.240]  胎兒在媽媽的肚子裏面
[00:20:42.240 --> 00:20:44.240]  在媽媽的子宮裏面
[00:20:44.240 --> 00:20:46.240]  到底有沒有感覺呢?
[00:20:46.240 --> 00:20:50.240]  人類之外的生物有沒有心靈呢?
[00:20:50.240 --> 00:20:52.240]  你怎知道呢?
[00:20:52.240 --> 00:20:56.240]  第一個問題是關於那個存在問題
[00:20:56.240 --> 00:20:58.240]  是一個oncology的問題
[00:20:58.240 --> 00:21:01.240]  第二個問題是關於知識的來源問題
[00:21:01.240 --> 00:21:03.240]  是認識論的問題
[00:21:03.240 --> 00:21:06.240]  Epistemology
[00:21:06.240 --> 00:21:08.240]  無論怎樣都好
[00:21:08.240 --> 00:21:11.240]  我們發覺
[00:21:11.240 --> 00:21:13.240]  我們那個問題
[00:21:13.240 --> 00:21:15.240]  除了人之外
[00:21:15.240 --> 00:21:19.240]  我們到底其他生物有沒有自己的意識呢?
[00:21:19.240 --> 00:21:21.240]  有沒有自己的心靈呢?
[00:21:21.240 --> 00:21:25.240]  譬如說,單細胞動物
[00:21:25.240 --> 00:21:29.240]  到巨大的病毒
[00:21:29.240 --> 00:21:31.240]  甚至是毛脊取動物
[00:21:31.240 --> 00:21:34.240]  譬如墨魚,譬如水母
[00:21:34.240 --> 00:21:37.240]  我們說,它有沒有自己的意志呢?
[00:21:37.240 --> 00:21:39.240]  有沒有它的心靈呢?
[00:21:39.240 --> 00:21:41.240]  當你看見水母
[00:21:41.240 --> 00:21:44.240]  它這樣飄下,飄下,浮下,浮下
[00:21:44.240 --> 00:21:47.240]  它有沒有說,是我想它浮到那裏
[00:21:47.240 --> 00:21:54.240]  因為我是只能夠用水來將它沖到這裏,沖到那裏呢?
[00:21:54.240 --> 00:21:57.240]  我怎知道它有還是沒有呢?
[00:21:57.240 --> 00:21:59.240]  它如果有的話
[00:21:59.240 --> 00:22:04.240]  它的心靈和我們人的心靈會不會不同呢?
[00:22:04.240 --> 00:22:06.240]  我怎麽去利用
[00:22:06.240 --> 00:22:12.240]  心靈和意志這個特殊的關係呢?
[00:22:12.240 --> 00:22:14.240]  我們再說回病毒
[00:22:14.240 --> 00:22:19.240]  因為這個是一個巨大的,很巨大的分子
[00:22:19.240 --> 00:22:21.240]  它是由幾十萬
[00:22:21.240 --> 00:22:24.240]  甚至是過百萬的細的單位
[00:22:24.240 --> 00:22:26.240]  所組成的
[00:22:26.240 --> 00:22:32.240]  這些單位本來就只是屬於原子層次的單位
[00:22:32.240 --> 00:22:36.240]  明顯就是沒有心靈的了
[00:22:36.240 --> 00:22:38.240]  但是奇怪的是
[00:22:38.240 --> 00:22:42.240]  它有自己具有的意識
[00:22:42.240 --> 00:22:45.240]  它知道怎樣可以凡憲下去
[00:22:45.240 --> 00:22:48.240]  它知道自己怎樣才可以生存下去
[00:22:48.240 --> 00:22:50.240]  你用一種藥來殺它
[00:22:50.240 --> 00:22:55.240]  慢慢它就會生出一種抵抗這種藥物的力量
[00:22:55.240 --> 00:22:57.240]  就是說有一種保護
[00:22:57.240 --> 00:22:59.240]  有一種凡憲的作用
[00:22:59.240 --> 00:23:04.240]  而這件事,這麽精密的作用
[00:23:04.240 --> 00:23:08.240]  我們人類沒有辦法做得出來
[00:23:08.240 --> 00:23:12.240]  沒有一種的機器是具有這種變種成長
[00:23:12.240 --> 00:23:15.240]  自我修復,不斷的進步
[00:23:15.240 --> 00:23:18.240]  和不斷的複製自己
[00:23:18.240 --> 00:23:24.240]  它意志可以不斷的存在下去
