
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹 處來平安
[00:05:44.000 --> 00:05:48.000]  無論門徒遇到什麼情況
[00:05:48.000 --> 00:05:51.000]  順利的、不順利的
[00:05:51.000 --> 00:05:55.000]  歡喜的連鬼也服了我們
[00:05:55.000 --> 00:05:59.000]  或者憂愁的甚至灰心的
[00:05:59.000 --> 00:06:02.000]  遇到心硬的
[00:06:02.000 --> 00:06:05.000]  保羅去到雅典
[00:06:05.000 --> 00:06:07.000]  人們很有興趣
[00:06:07.000 --> 00:06:09.000]  不過四個字你們記得嗎
[00:06:09.000 --> 00:06:13.000]  說、說、聽、聽、而耳
[00:06:13.000 --> 00:06:19.000]  都在主耶穌的權柄之內
[00:06:19.000 --> 00:06:22.000]  我們是奉祂的名出去
[00:06:22.000 --> 00:06:25.000]  所以祂最後答應我們一句
[00:06:25.000 --> 00:06:36.000]  「我就常與你們同在,直到世界的末了」
[00:06:36.000 --> 00:06:40.000]  其實主耶穌的差件
[00:06:40.000 --> 00:06:44.000]  不只是記載在馬太福音的吧
[00:06:44.000 --> 00:06:46.000]  這個你沒得看了
[00:06:46.000 --> 00:06:48.000]  我還有個iPhone
[00:06:48.000 --> 00:06:50.000]  我讀給你聽
[00:06:50.000 --> 00:06:52.000]  馬太福音沒錯
[00:06:52.000 --> 00:06:54.000]  我們很熟悉的大使命
[00:06:54.000 --> 00:06:57.000]  馬太福音十六章
[00:06:57.000 --> 00:07:02.000]  也記載到主耶穌最後跟門徒說什麼
[00:07:02.000 --> 00:07:05.000]  「他又對他們說」
[00:07:05.000 --> 00:07:08.000]  十六章十五節馬太福音
[00:07:08.000 --> 00:07:12.000]  「你們往普天下去
[00:07:12.000 --> 00:07:16.000]  傳福音給萬民聽」
[00:07:16.000 --> 00:07:17.000]  背這句好啊
[00:07:17.000 --> 00:07:19.000]  短很多是吧
[00:07:19.000 --> 00:07:20.000]  兩句就搞定了
[00:07:20.000 --> 00:07:22.000]  不用勉強的念這麼多的東西
[00:07:22.000 --> 00:07:27.000]  馬太福音簡潔濃縮
[00:07:27.000 --> 00:07:33.000]  說要主耶穌最後所吩咐的大使命
[00:07:33.000 --> 00:07:38.000]  你們去傳福音給萬民聽
[00:07:38.000 --> 00:07:40.000]  路加福音也有的
[00:07:40.000 --> 00:07:45.000]  如果你打開路加福音的二十四章
[00:07:45.000 --> 00:07:47.000]  四十七節
[00:07:47.000 --> 00:07:49.000]  四十八節
[00:07:49.000 --> 00:07:52.000]  其實應該由第四十六節開始讀起
[00:07:52.000 --> 00:07:55.000]  耶穌又對他們說
[00:07:55.000 --> 00:07:57.000]  經上所寫的
[00:07:57.000 --> 00:07:59.000]  「基督必受害
[00:07:59.000 --> 00:08:02.000]  第三日從死裡復活
[00:08:02.000 --> 00:08:06.000]  並且人要奉他的名傳
[00:08:06.000 --> 00:08:09.000]  悔改謝罪的道
[00:08:09.000 --> 00:08:11.000]  從耶路撒冷起
[00:08:11.000 --> 00:08:15.000]  直傳到萬多
[00:08:15.000 --> 00:08:20.000]  你們就是這事的見證」
[00:08:20.000 --> 00:08:22.000]  我們就記得了
[00:08:22.000 --> 00:08:25.000]  路加在開始這裡行傳
[00:08:25.000 --> 00:08:28.000]  第一章第八節
[00:08:28.000 --> 00:08:31.000]  又是你上了教會這麼多年了
[00:08:31.000 --> 00:08:34.000]  沒理由不懂得背的一句金句
[00:08:34.000 --> 00:08:37.000]  「聖靈降臨在你們身上
[00:08:37.000 --> 00:08:40.000]  你們就必得著能力」
[00:08:40.000 --> 00:08:41.000]  然後小心了
[00:08:41.000 --> 00:08:46.000]  「並要在耶路撒冷猶太傳遞和撒瑪利亞
[00:08:46.000 --> 00:08:49.000]  直到地基作我的見證」
[00:08:49.000 --> 00:08:51.000]  所以路加福音的結束
[00:08:51.000 --> 00:08:54.000]  和《使徒行傳》的開頭
[00:08:54.000 --> 00:08:59.000]  是相同的一句大使命
[00:08:59.000 --> 00:09:03.000]  那為什麼我們會用了馬太福音
[00:09:03.000 --> 00:09:07.000]  來代表其實三卷福音書
[00:09:07.000 --> 00:09:09.000]  加上《使徒行傳》
[00:09:09.000 --> 00:09:14.000]  都有記載耶穌吩咐的大使命呢?
[00:09:14.000 --> 00:09:17.000]  不是沒有原因的
[00:09:17.000 --> 00:09:19.000]  我讀聖經我們很少問這些問題
[00:09:19.000 --> 00:09:21.000]  這些都無關重要的
[00:09:21.000 --> 00:09:23.000]  教我們怎麼吹它更好
[00:09:23.000 --> 00:09:24.000]  不是的
[00:09:24.000 --> 00:09:26.000]  有意思的
[00:09:26.000 --> 00:09:28.000]  因為三卷福音書
[00:09:28.000 --> 00:09:33.000]  只有馬太福音是用主自己的說話
[00:09:33.000 --> 00:09:35.000]  來結束的
[00:09:35.000 --> 00:09:38.000]  馬可福音我剛才讀的不是最後那一節
[00:09:38.000 --> 00:09:40.000]  路加福音也不是最後那一節
[00:09:40.000 --> 00:09:46.000]  你讀聖經有沒有留意到這些作者的心思
[00:09:46.000 --> 00:09:50.000]  馬太是給了我們用英文說
[00:09:50.000 --> 00:09:52.000]  final say
[00:09:52.000 --> 00:09:56.000]  最後說話的聲音是主耶穌的聲音
[00:09:56.000 --> 00:10:02.000]  馬可和路加有他自己的記載
[00:10:02.000 --> 00:10:04.000]  然後約翰就更加
[00:10:04.000 --> 00:10:06.000]  作者跳出來說
[00:10:06.000 --> 00:10:10.000]  但記這些字記不完
[00:10:10.000 --> 00:10:11.000]  太多了
[00:10:11.000 --> 00:10:13.000]  總是要你們信耶穌
[00:10:13.000 --> 00:10:15.000]  意思是一樣
[00:10:15.000 --> 00:10:17.000]  但是我們選馬太福音
[00:10:17.000 --> 00:10:21.000]  就是因為馬太福音的確是
[00:10:21.000 --> 00:10:24.000]  以主耶穌的說話作為
[00:10:24.000 --> 00:10:29.000]  他福音書最後的總結
[00:10:29.000 --> 00:10:32.000]  壓軸、高潮
[00:10:32.000 --> 00:10:36.000]  這不代表其他福音書不重要
[00:10:36.000 --> 00:10:39.000]  其實新約四卷福音書
[00:10:39.000 --> 00:10:43.000]  我們給自己的參考
[00:10:43.000 --> 00:10:46.000]  我們看多了很多東西
[00:10:46.000 --> 00:10:49.000]  也是為什麼新約聖經
[00:10:49.000 --> 00:10:54.000]  不只是記載一卷福音書就夠
[00:10:54.000 --> 00:10:58.000]  明明知道裡面也有些出入
[00:10:58.000 --> 00:11:00.000]  不是矛盾也好
[00:11:00.000 --> 00:11:03.000]  讀的人也可能會摸索
[00:11:03.000 --> 00:11:06.000]  為什麼復活的清晨
[00:11:06.000 --> 00:11:08.000]  苦裡去到墳墓
[00:11:08.000 --> 00:11:11.000]  到底見到一個天使還是兩個天使
[00:11:11.000 --> 00:11:13.000]  那些問題
[00:11:13.000 --> 00:11:15.000]  有一段時間你也很喜歡問
[00:11:15.000 --> 00:11:17.000]  不過後來發覺沒有答案
[00:11:17.000 --> 00:11:19.000]  就沒有問下去
[00:11:19.000 --> 00:11:20.000]  解決這個問題
[00:11:20.000 --> 00:11:22.000]  最徹底的辦法
[00:11:22.000 --> 00:11:24.000]  就是給德納國約翰
[00:11:24.000 --> 00:11:26.000]  開一次使徒大會
[00:11:26.000 --> 00:11:28.000]  統一口徑
[00:11:28.000 --> 00:11:30.000]  最後決定用約翰福音
[00:11:30.000 --> 00:11:32.000]  因為作者在我們中間
[00:11:32.000 --> 00:11:34.000]  他是editorial group
[00:11:34.000 --> 00:11:36.000]  沒有啊
[00:11:36.000 --> 00:11:40.000]  初期教會也沒有嘗試這樣做
[00:11:40.000 --> 00:11:44.000]  新約聖經在聖靈的感動之下
[00:11:44.000 --> 00:11:49.000]  包括了馬太、馬可、路加、約翰
[00:11:49.000 --> 00:11:51.000]  四卷的福音書
[00:11:51.000 --> 00:11:53.000]  我們稱為「符類福音」
[00:11:53.000 --> 00:11:55.000]  或者叫「對觀福音」
[00:11:55.000 --> 00:11:57.000]  英文叫synoptic
[00:11:57.000 --> 00:12:00.000]  同一個角度
[00:12:00.000 --> 00:12:03.000]  但是看上去是有四個版本的
[00:12:03.000 --> 00:12:07.000]  耶穌所吩咐的大使命
[00:12:07.000 --> 00:12:08.000]  剛才我們說過
[00:12:08.000 --> 00:12:10.000]  約翰福音沒有記載
[00:12:10.000 --> 00:12:12.000]  但是使徒行傳再記載
[00:12:12.000 --> 00:12:14.000]  都有四個版本的
[00:12:14.000 --> 00:12:16.000]  路加福音
[00:12:16.000 --> 00:12:17.000]  剛才我們讀的時候
[00:12:17.000 --> 00:12:18.000]  你有沒有留意到
[00:12:18.000 --> 00:12:25.000]  耶穌是和門徒解釋聖經
[00:12:25.000 --> 00:12:29.000]  使他們明白聖經
[00:12:29.000 --> 00:12:33.000]  開他們的心竅
[00:12:33.000 --> 00:12:35.000]  其他福音書很喜歡記載
[00:12:35.000 --> 00:12:36.000]  耶穌復活之後
[00:12:36.000 --> 00:12:39.000]  向門徒顯現門徒的反應
[00:12:39.000 --> 00:12:41.000]  到底是怎樣
[00:12:41.000 --> 00:12:43.000]  你有些印象吧
[00:12:43.000 --> 00:12:44.000]  有一個不信的
[00:12:44.000 --> 00:12:45.000]  是誰啊
[00:12:45.000 --> 00:12:46.000]  多瑪啊
[00:12:46.000 --> 00:12:48.000]  所以就罵了他二千年
[00:12:48.000 --> 00:12:51.000]  其實他很有道理的
[00:12:51.000 --> 00:12:53.000]  你一群人告訴我
[00:12:53.000 --> 00:12:55.000]  天方夜譚
[00:12:55.000 --> 00:12:57.000]  我不是不信
[00:12:57.000 --> 00:12:59.000]  我要親眼見到
[00:12:59.000 --> 00:13:02.000]  我要親手摸到
[00:13:02.000 --> 00:13:04.000]  我才相信
[00:13:04.000 --> 00:13:06.000]  他是一個很謹慎的人
[00:13:06.000 --> 00:13:09.000]  他不是一個懷疑到底
[00:13:09.000 --> 00:13:11.000]  看到耶穌都說
[00:13:11.000 --> 00:13:13.000]  他是個拳打外穿窿的鬼
[00:13:13.000 --> 00:13:14.000]  沒有這回事
[00:13:14.000 --> 00:13:17.000]  耶穌結果向多瑪顯現
[00:13:17.000 --> 00:13:19.000]  多瑪沒有摸到他
[00:13:19.000 --> 00:13:20.000]  有沒有留意到
[00:13:20.000 --> 00:13:22.000]  約翰福音記載這些細節
[00:13:22.000 --> 00:13:24.000]  多瑪相信的
[00:13:24.000 --> 00:13:28.000]  這是福音書的記載
[00:13:28.000 --> 00:13:30.000]  門徒的反應
[00:13:30.000 --> 00:13:34.000]  但路加是唯一記載
[00:13:34.000 --> 00:13:37.000]  耶穌復活之後四十天做了甚麼
[00:13:37.000 --> 00:13:40.000]  主題的焦點
[00:13:40.000 --> 00:13:45.000]  是教導門徒明白聖經
[00:13:45.000 --> 00:13:49.000]  於是耶穌開他們的心竅
[00:13:49.000 --> 00:13:53.000]  如果今天主耶穌開我們的心竅就好了
[00:13:53.000 --> 00:13:55.000]  我們就馬上
[00:13:55.000 --> 00:13:57.000]  香港人太心急了
[00:13:57.000 --> 00:13:58.000]  每件事都要馬上
[00:13:58.000 --> 00:14:02.000]  從普選到任何問題都要馬上
[00:14:02.000 --> 00:14:03.000]  不是的
[00:14:03.000 --> 00:14:07.000]  你知不知道開門徒的心竅這句話
[00:14:07.000 --> 00:14:11.000]  在《士道行傳》再出現的時候
[00:14:11.000 --> 00:14:13.000]  其實是在說甚麼
[00:14:13.000 --> 00:14:17.000]  其實是在說保羅說道很長氣
[00:14:17.000 --> 00:14:19.000]  你們說道的時間
[00:14:19.000 --> 00:14:20.000]  我都嚇了一跳
[00:14:20.000 --> 00:14:23.000]  45分鐘到60分鐘
[00:14:23.000 --> 00:14:26.000]  每個主日崇拜都說這麼長嗎
[00:14:26.000 --> 00:14:27.000]  不可以的
[00:14:27.000 --> 00:14:30.000]  半個小時都受不了
[00:14:30.000 --> 00:14:34.000]  你知道保羅說到睡著了的
[00:14:34.000 --> 00:14:38.000]  少年人還要滾到窗口裏面
[00:14:38.000 --> 00:14:40.000]  你記得嗎
[00:14:40.000 --> 00:14:43.000]  起碼說了一個半小時以上
[00:14:43.000 --> 00:14:45.000]  所以聖經才記載
[00:14:45.000 --> 00:14:48.000]  要開他們的心竅
[00:14:48.000 --> 00:14:50.000]  不是馬上明白
[00:14:50.000 --> 00:14:52.000]  如果你有這樣的誤解
[00:14:52.000 --> 00:14:54.000]  小心讀聖經
[00:14:54.000 --> 00:14:58.000]  開心竅的意思是聖靈的工作
[00:14:58.000 --> 00:15:05.000]  讓弟兄姊妹有耐性去明白聖經
[00:15:05.000 --> 00:15:07.000]  要浸的
[00:15:07.000 --> 00:15:09.000]  要慢慢來的
[00:15:09.000 --> 00:15:11.000]  不能心急的
[00:15:11.000 --> 00:15:12.000]  一下子打一下頭
[00:15:12.000 --> 00:15:13.000]  就馬上明白的
[00:15:13.000 --> 00:15:15.000]  不是越打越蠢的
[00:15:15.000 --> 00:15:18.000]  這個是聖經的記載
[00:15:18.000 --> 00:15:21.000]  耶穌教導門徒明白聖經
[00:15:21.000 --> 00:15:23.000]  三言兩語都說了
[00:15:23.000 --> 00:15:24.000]  不是的
[00:15:24.000 --> 00:15:25.000]  聖經是甚麼
[00:15:25.000 --> 00:15:27.000]  摩西的律法
[00:15:27.000 --> 00:15:30.000]  先知的書和詩篇
[00:15:30.000 --> 00:15:32.000]  即是整本舊約聖經
[00:15:32.000 --> 00:15:34.000]  今天我們經常誤會
[00:15:34.000 --> 00:15:38.000]  以為新約聖經就是教會的聖經
[00:15:38.000 --> 00:15:41.000]  舊約聖經就是猶太人的聖經
[00:15:41.000 --> 00:15:43.000]  你錯了
[00:15:43.000 --> 00:15:45.000]  耶穌復活
[00:15:45.000 --> 00:15:47.000]  聽天
[00:15:47.000 --> 00:15:49.000]  門徒出去傳福音
[00:15:49.000 --> 00:15:53.000]  請問有沒有帶著新約聖經的
[00:15:53.000 --> 00:15:55.000]  有沒有新約聖經的
[00:15:55.000 --> 00:15:57.000]  都未寫
[00:15:57.000 --> 00:15:59.000]  啟示錄都未寫
[00:15:59.000 --> 00:16:02.000]  不止寶羅書信都未寫
[00:16:02.000 --> 00:16:04.000]  不止福音書都未寫
[00:16:04.000 --> 00:16:07.000]  所以他們沒有聖經的
[00:16:07.000 --> 00:16:08.000]  他們只是這樣出去說的
[00:16:08.000 --> 00:16:10.000]  行神蹟其事
[00:16:10.000 --> 00:16:11.000]  錯了
[00:16:11.000 --> 00:16:13.000]  他們有聖經的
[00:16:13.000 --> 00:16:17.000]  耶穌和法利塞人辯論你們查考聖經
[00:16:17.000 --> 00:16:19.000]  又是福音說的
[00:16:19.000 --> 00:16:24.000]  耶穌和門徒解釋聖經的內容
[00:16:24.000 --> 00:16:26.000]  是舊約聖經
[00:16:26.000 --> 00:16:29.000]  教會的聖經
[00:16:29.000 --> 00:16:32.000]  未有新約寫成之前
[00:16:32.000 --> 00:16:35.000]  是整本舊約聖經
[00:16:35.000 --> 00:16:37.000]  那是新約教會的聖經
[00:16:37.000 --> 00:16:40.000]  不是猶太人的聖經
[00:16:40.000 --> 00:16:43.000]  耶穌教會門徒明白甚麼
[00:16:43.000 --> 00:16:47.000]  如果剛才我們讀大使命
[00:16:47.000 --> 00:16:51.000]  是路加福音所記載的
[00:16:51.000 --> 00:16:53.000]  我們就會留意到
[00:16:53.000 --> 00:16:56.000]  路加記載也都在那裡說
[00:16:56.000 --> 00:17:00.000]  福音要傳到萬方
[00:17:00.000 --> 00:17:05.000]  你們就是這些事情的見證
[00:17:05.000 --> 00:17:11.000]  這兩句話其實是舊約聖經的應許
[00:17:11.000 --> 00:17:12.000]  在哪裡?
[00:17:12.000 --> 00:17:18.000]  以賽亞書49章第6節
[00:17:18.000 --> 00:17:22.000]  那裡記載上帝和以色列說
[00:17:22.000 --> 00:17:25.000]  你是我的僕人以色列
[00:17:25.000 --> 00:17:29.000]  你叫以色列十二支派得復興
[00:17:29.000 --> 00:17:33.000]  說的是被擄亡國之後
[00:17:33.000 --> 00:17:39.000]  回歸重建的歷史事實
[00:17:39.000 --> 00:17:42.000]  尚為小事
[00:17:42.000 --> 00:17:45.000]  我們不讀這些經文
[00:17:45.000 --> 00:17:50.000]  我們今天就覺得教會復興是一件大事
[00:17:50.000 --> 00:17:52.000]  怎能夠算是小事
[00:17:52.000 --> 00:17:54.000]  誰說是小事的
[00:17:54.000 --> 00:17:56.000]  出來罰他
[00:17:56.000 --> 00:17:59.000]  如果不是聖經這樣說
[00:17:59.000 --> 00:18:01.000]  我們不敢這樣說
[00:18:01.000 --> 00:18:06.000]  復興是上帝的作為
[00:18:06.000 --> 00:18:08.000]  怎會是小事
[00:18:08.000 --> 00:18:10.000]  我們明白這個意思
[00:18:10.000 --> 00:18:14.000]  不是說那件事本身是一件小事
[00:18:14.000 --> 00:18:19.000]  而是和另一件事情比較
[00:18:19.000 --> 00:18:23.000]  另一件這麼大的事
[00:18:23.000 --> 00:18:28.000]  相對之下復興是小事
[00:18:28.000 --> 00:18:29.000]  聽得明白嗎?
[00:18:29.000 --> 00:18:32.000]  另一件事是甚麼?
[00:18:32.000 --> 00:18:35.000]  以賽亞書49章第6節
[00:18:35.000 --> 00:18:42.000]  上帝說我還要使你們成為外邦的光
[00:18:42.000 --> 00:18:50.000]  叫你們知恆我的救恩直到地極
[00:18:50.000 --> 00:18:55.000]  地極原來不是說南極北極
[00:18:55.000 --> 00:18:59.000]  不是地理上今天我們心目中
[00:18:59.000 --> 00:19:03.000]  去到那些沒有人的地方需要傳福音
[00:19:03.000 --> 00:19:06.000]  地極原來在舊約聖經的典故
[00:19:06.000 --> 00:19:11.000]  以賽亞書裏面平行的同義詞是外邦
[00:19:11.000 --> 00:19:14.000]  未曾認識神的人
[00:19:14.000 --> 00:19:16.000]  他們是地極
[00:19:16.000 --> 00:19:18.000]  所以你記得《史道行傳》
[00:19:18.000 --> 00:19:22.000]  從耶路撒冷直到地極
[00:19:22.000 --> 00:19:25.000]  結束28章
[00:19:25.000 --> 00:19:27.000]  保羅去到哪裏?
[00:19:27.000 --> 00:19:29.000]  羅馬而已
[00:19:29.000 --> 00:19:31.000]  未有很久去到地極
[00:19:31.000 --> 00:19:36.000]  為甚麼《史道行傳》可以結束呢?
[00:19:36.000 --> 00:19:40.000]  最低限度都要四大文明古國
[00:19:40.000 --> 00:19:44.000]  埃及、巴比倫、印度、中國
[00:19:44.000 --> 00:19:45.000]  隨便去一個
[00:19:45.000 --> 00:19:47.000]  保羅沒有去到羅馬
[00:19:47.000 --> 00:19:48.000]  到了
[00:19:48.000 --> 00:19:50.000]  如果你懂得讀聖經
[00:19:50.000 --> 00:19:53.000]  如果你明白聖經
[00:19:53.000 --> 00:19:56.000]  如果主耶穌開我們的心窍
[00:19:56.000 --> 00:19:59.000]  不是20分鐘就睡著了
[00:19:59.000 --> 00:20:01.000]  30分鐘不到就聊天
[00:20:01.000 --> 00:20:02.000]  就去廁所
[00:20:02.000 --> 00:20:06.000]  我最不明白的就是聽到都要喝水
[00:20:06.000 --> 00:20:08.000]  講到喝水就對了
[00:20:08.000 --> 00:20:10.000]  聽到為甚麼會頭乾呢?
[00:20:10.000 --> 00:20:13.000]  喝多了又想去
[00:20:13.000 --> 00:20:15.000]  如果你明白聖經的話
[00:20:15.000 --> 00:20:17.000]  你就會知道
[00:20:17.000 --> 00:20:19.000]  你就會掌握得好
[00:20:19.000 --> 00:20:27.000]  其實保羅是到了外邦人的羅馬
[00:20:27.000 --> 00:20:31.000]  羅馬帝國的核心
[00:20:31.000 --> 00:20:35.000]  羅馬是一個不信耶穌的帝國
[00:20:35.000 --> 00:20:39.000]  他們宣佈該殺奪主
[00:20:39.000 --> 00:20:43.000]  聖經說耶穌才是主
[00:20:43.000 --> 00:20:45.000]  保羅去到地極了
[00:20:45.000 --> 00:20:49.000]  所以路加醫生可以修筆
[00:20:49.000 --> 00:20:51.000]  可以結束
[00:20:51.000 --> 00:20:53.000]  但關鍵是你要明白聖經
[00:20:53.000 --> 00:20:55.000]  所以路加夫人為何緊張
[00:20:55.000 --> 00:21:00.000]  記載耶穌開門徒的心窍
[00:21:00.000 --> 00:21:03.000]  因為以色列書其實不只是講地極
[00:21:03.000 --> 00:21:06.000]  以色列書還說你們就是我的見證
[00:21:06.000 --> 00:21:10.000]  對著這群亡國被擄的百姓
[00:21:10.000 --> 00:21:13.000]  以色列書第十三章第十節
[00:21:13.000 --> 00:21:17.000]  上帝說你們就是我的見證
[00:21:17.000 --> 00:21:20.000]  中文的翻譯我們聽不出來
[00:21:20.000 --> 00:21:24.000]  直到地極「作我的見證」
[00:21:24.000 --> 00:21:29.000]  「作」字我們就開始回家要寫篇文
[00:21:29.000 --> 00:21:32.000]  「作篇見證」然後讀出來
[00:21:32.000 --> 00:21:35.000]  最好給「恩與知證」訪問
[00:21:35.000 --> 00:21:37.000]  感謝主
[00:21:37.000 --> 00:21:39.000]  為主「作見證」
[00:21:39.000 --> 00:21:44.000]  「作」字翻譯得有點誤會
[00:21:44.000 --> 00:21:49.000]  以色列書那句跟自動行轉那句完全一樣
[00:21:49.000 --> 00:21:53.000]  你們是我的見證
[00:21:53.000 --> 00:21:55.000]  有甚麼分別呢
[00:21:55.000 --> 00:21:58.000]  我小時候不是說現在
[00:21:58.000 --> 00:22:03.000]  在教會長大有主來的弟兄
[00:22:03.000 --> 00:22:05.000]  他很愛主很熱心
[00:22:05.000 --> 00:22:07.000]  在教會裏面做執事
[00:22:07.000 --> 00:22:09.000]  他開工廠
[00:22:09.000 --> 00:22:12.000]  所以有一次他說牧師牧師
[00:22:12.000 --> 00:22:13.000]  我聽著他問的
[00:22:13.000 --> 00:22:15.000]  所以不是道聽途說
[00:22:15.000 --> 00:22:18.000]  我可不可以脫下西裝
[00:22:18.000 --> 00:22:20.000]  暫時不做基督徒
[00:22:20.000 --> 00:22:21.000]  用粗口罵完他
[00:22:21.000 --> 00:22:23.000]  他明白了我才穿西裝
[00:22:23.000 --> 00:22:24.000]  才做回基督徒
[00:22:24.000 --> 00:22:26.000]  從他傳福音
[00:22:26.000 --> 00:22:29.000]  沒有這回事的
