
[00:00:00.000 --> 00:00:04.800]  各位大英姐妹 平安
[00:09:53.000 --> 00:09:55.000]  for every good work
[00:09:55.000 --> 00:09:59.000]  去做一些上帝想我們做的善事
[00:09:59.000 --> 00:10:03.000]  原來這個字 原文叫做Exertio
[00:10:03.000 --> 00:10:08.000]  Exertio這個希臘文原來可以解為equip
[00:10:08.000 --> 00:10:12.000]  所以在《環球聖經》新譯本
[00:10:12.000 --> 00:10:14.000]  我覺得它這個譯得比較準確
[00:10:14.000 --> 00:10:19.000]  它說「為要使屬神的人裝備好」
[00:10:19.000 --> 00:10:23.000]  「可以完成各樣的善工」
[00:10:23.000 --> 00:10:24.000]  各位弟兄姊妹
[00:10:24.000 --> 00:10:27.000]  我們要一路盡量去裝備
[00:10:27.000 --> 00:10:30.000]  我們求上帝讓我們更清楚
[00:10:30.000 --> 00:10:32.000]  知道祂最想我們裝備甚麼
[00:10:32.000 --> 00:10:35.000]  但基礎在聖經裏面
[00:10:35.000 --> 00:10:38.000]  我們要好好去研讀
[00:10:38.000 --> 00:10:39.000]  鑽研這本聖經
[00:10:39.000 --> 00:10:42.000]  讓我們更加明白上帝的心意
[00:10:42.000 --> 00:10:44.000]  以至我們更好去裝備
[00:10:44.000 --> 00:10:46.000]  如何學習公義
[00:10:46.000 --> 00:10:50.000]  學習去做祂想我們做的聖工
[00:10:50.000 --> 00:10:56.000]  聖經當然是很多的資料
[00:10:56.000 --> 00:10:58.000]  很多的訊息
[00:10:58.000 --> 00:11:03.000]  很多的神想我們知道的說話
[00:11:03.000 --> 00:11:09.000]  但聖經沒有想過要成為一本百科全書
[00:11:09.000 --> 00:11:12.000]  它沒有想過要回答所有人
[00:11:12.000 --> 00:11:14.000]  無論是出於好奇也好
[00:11:14.000 --> 00:11:15.000]  出於求知也好
[00:11:15.000 --> 00:11:19.000]  或者很多生活上的細節也好
[00:11:19.000 --> 00:11:23.000]  因為聖經主要想我們知道
[00:11:23.000 --> 00:11:27.000]  從創造到墮落到救贖歷史到新創造
[00:11:27.000 --> 00:11:31.000]  所以我不懂得回答那個人
[00:11:31.000 --> 00:11:35.000]  請問亞當和夏娃是哪一個種族?
[00:11:35.000 --> 00:11:37.000]  聖經沒有記載
[00:11:37.000 --> 00:11:41.000]  也不是說為了我們知道了
[00:11:41.000 --> 00:11:42.000]  那又如何呢?
[00:11:42.000 --> 00:11:47.000]  跟我們的得救或得到被救贖
[00:11:47.000 --> 00:11:49.000]  沒有直接的關係
[00:11:49.000 --> 00:11:53.000]  所以聖經沒有交代這件事
[00:11:53.000 --> 00:11:56.000]  或者當我們跟別人傳訊息的時候
[00:11:56.000 --> 00:11:57.000]  它就會說
[00:11:57.000 --> 00:11:59.000]  是 聖經很多東西都好
[00:11:59.000 --> 00:12:03.000]  不過好像不太合乎科學
[00:12:03.000 --> 00:12:06.000]  我們現在已經是2020年了
[00:12:06.000 --> 00:12:09.000]  我們有很多科學的知識
[00:12:09.000 --> 00:12:13.000]  而對比起聖經是很out
[00:12:13.000 --> 00:12:16.000]  真的out聖經?
[00:12:16.000 --> 00:12:19.000]  我看到一句說話
[00:12:19.000 --> 00:12:20.000]  它說
[00:12:20.000 --> 00:12:29.000]  科學家是想尋求真理的確是
[00:12:29.000 --> 00:12:32.000]  我們很感謝很多科學家
[00:12:32.000 --> 00:12:36.000]  因為有一個追尋真理的心
[00:12:36.000 --> 00:12:38.000]  而不斷鑽研
[00:12:38.000 --> 00:12:44.000]  發現這個世界背後很多物理科學化學的知識
[00:12:44.000 --> 00:12:47.000]  以至我們現在生活可能好了
[00:12:47.000 --> 00:12:49.000]  就算我們會用咪高峰
[00:12:49.000 --> 00:12:54.000]  都是因為我們明白了電光的問題
[00:12:54.000 --> 00:13:00.000]  以致我們可以組織很多科技出來
[00:13:00.000 --> 00:13:03.000]  但是它說
[00:13:03.000 --> 00:13:12.000]  科學只是一個估計
[00:13:12.000 --> 00:13:14.000]  什麼意思呢?
[00:13:14.000 --> 00:13:17.000]  就是基於你本身的基礎
[00:13:17.000 --> 00:13:19.000]  然後一路上
[00:13:19.000 --> 00:13:21.000]  所以牛頓之後有愛因斯坦
[00:13:21.000 --> 00:13:27.000]  去補足去豐富他所說的意思
[00:13:27.000 --> 00:13:29.000]  但是真理在哪裡?
[00:13:29.000 --> 00:13:32.000]  真理在耶穌那裡
[00:13:32.000 --> 00:13:37.000]  耶穌說我就是道路真理生命
[00:13:37.000 --> 00:13:40.000]  真理是不變的
[00:13:40.000 --> 00:13:44.000]  真理是第一天所說的事情
[00:13:44.000 --> 00:13:48.000]  去到永恆都沒有變
[00:13:48.000 --> 00:13:49.000]  都是對的
[00:13:49.000 --> 00:13:50.000]  因為這是神所說的
[00:13:50.000 --> 00:13:55.000]  而科學所說的approximation是會改變的
[00:13:55.000 --> 00:13:57.000]  例如什麼呢?
[00:13:57.000 --> 00:14:02.000]  如果我問大家地球是什麼形狀呢?
[00:14:02.000 --> 00:14:04.000]  不是吧?
[00:14:04.000 --> 00:14:05.000]  地球當然是圓形的
[00:14:05.000 --> 00:14:07.000]  有沒有看過地球儀啊?
[00:14:07.000 --> 00:14:09.000]  我們當然知道
[00:14:09.000 --> 00:14:11.000]  因為我們現在活在這個年代
[00:14:11.000 --> 00:14:15.000]  但是古代的人會覺得地球是什麼呢?
[00:14:15.000 --> 00:14:18.000]  是這樣的
[00:14:18.000 --> 00:14:20.000]  是平的
[00:14:20.000 --> 00:14:22.000]  所以那時候那些人認為
[00:14:22.000 --> 00:14:26.000]  只要我堅持一路走一路去
[00:14:26.000 --> 00:14:30.000]  我就會去到地球的盡頭
[00:14:30.000 --> 00:14:35.000]  因為他們覺得地球是平的
[00:14:35.000 --> 00:14:37.000]  直到什麼時候呢?
[00:14:37.000 --> 00:14:39.000]  直到公元前六世紀
[00:14:39.000 --> 00:14:42.000]  有一位希臘哲學家兼數學家
[00:14:42.000 --> 00:14:45.000]  叫做畢達哥拉斯
[00:14:45.000 --> 00:14:49.000]  他就提出地球是圓的假設
[00:14:49.000 --> 00:14:53.000]  因為當時他沒有辦法去證實他所說的這一點
[00:14:53.000 --> 00:14:56.000]  直到什麼時候才證實地球是圓的呢?
[00:14:56.000 --> 00:14:58.000]  是1522年
[00:14:58.000 --> 00:15:02.000]  葡萄牙航海家墨哲倫
[00:15:02.000 --> 00:15:05.000]  他才證明地球是圓的
[00:15:05.000 --> 00:15:08.000]  是1522年
[00:15:08.000 --> 00:15:13.000]  那聖經什麼時候有說地球是圓的呢?
[00:15:13.000 --> 00:15:14.000]  你知不知道?
[00:15:14.000 --> 00:15:15.000]  在哪裡呢?
[00:15:15.000 --> 00:15:17.000]  我們一起看以賽亞書
[00:15:17.000 --> 00:15:22.000]  原來以賽亞書40章22節上這樣說
[00:15:22.000 --> 00:15:26.000]  神坐在地球大圈之上
[00:15:26.000 --> 00:15:30.000]  地上的居民好像蝗蟲
[00:15:30.000 --> 00:15:37.000]  英文是It is He who sits above the circle of the earth
[00:15:37.000 --> 00:15:41.000]  原來早在以賽亞書的記載
[00:15:41.000 --> 00:15:45.000]  已經知道地球是圓的
[00:15:45.000 --> 00:15:48.000]  而上帝在上面監察著我們
[00:15:48.000 --> 00:15:50.000]  看著我們
[00:15:50.000 --> 00:15:52.000]  以賽亞書什麼時候寫的呢?
[00:15:52.000 --> 00:15:58.000]  是寫成公元前的七世紀末到八世紀初
[00:15:58.000 --> 00:16:01.000]  比不達哥拉斯的假設早200年
[00:16:01.000 --> 00:16:07.000]  也比墨哲倫的證實早2000多年
[00:16:07.000 --> 00:16:12.000]  還有 以前的人認為地球是靜止不動的
[00:16:12.000 --> 00:16:13.000]  很明顯吧
[00:16:13.000 --> 00:16:15.000]  你站著 我都不動
[00:16:15.000 --> 00:16:17.000]  地球當然是靜止不動
[00:16:17.000 --> 00:16:23.000]  直到哥伯尼在公元1549年才提出日心說
[00:16:23.000 --> 00:16:28.000]  在十七世紀牛頓才發現了引力定律
[00:16:28.000 --> 00:16:38.000]  他就解釋到原來地球是浮在太空之中的
[00:16:38.000 --> 00:16:43.000]  因為地球和太陽之間的引力互相平衡
[00:16:43.000 --> 00:16:48.000]  但原來地球是浮在太空中
[00:16:48.000 --> 00:16:50.000]  聖經也有記載
[00:16:50.000 --> 00:16:54.000]  記載在約伯記26章7節
[00:16:54.000 --> 00:16:58.000]  神將北極鋪在空中
[00:16:58.000 --> 00:17:00.000]  這節大家看不看得到
[00:17:00.000 --> 00:17:05.000]  將大地原在虛空
[00:17:05.000 --> 00:17:07.000]  哇 弟兄姊妹
[00:17:07.000 --> 00:17:13.000]  英文說 Enhance the Earth on Nothing
[00:17:13.000 --> 00:17:24.000]  原來在約伯記已經說了這麼重要的科學發現
[00:17:24.000 --> 00:17:28.000]  牛頓 愛因斯坦 霍金
[00:17:28.000 --> 00:17:31.000]  這些偉大的科學家窮一生
[00:17:31.000 --> 00:17:38.000]  來追尋真理 追尋宇宙和世界背後的定律
[00:17:38.000 --> 00:17:41.000]  有一次我聽了一個講座
[00:17:41.000 --> 00:17:47.000]  由香港大學電機電子工程系的教授許樹元教授
[00:17:47.000 --> 00:17:55.000]  他還是美國國家發明家協會頒授了發明家院士的榮譽給他
[00:17:55.000 --> 00:17:57.000]  在講座裏他提到
[00:17:57.000 --> 00:18:01.000]  在2010年霍金寫了一本書
[00:18:01.000 --> 00:18:04.000]  在書裏最後一章說過這句話
[00:18:04.000 --> 00:18:05.000]  這句話很重要
[00:18:05.000 --> 00:18:08.000]  他說有一個新的科學理論出現了
[00:18:08.000 --> 00:18:09.000]  大家聽聽看
[00:18:09.000 --> 00:18:10.000]  看你知不知道
[00:18:10.000 --> 00:18:14.000]  霍金在最後一章說
[00:18:14.000 --> 00:18:18.000]  整個宇宙 Positive Energy of Matter
[00:18:18.000 --> 00:18:25.000]  即物質的正能量和萬有引力的負能量是平衡的
[00:18:25.000 --> 00:18:29.000]  而這兩樣東西加起來是等於零
[00:18:29.000 --> 00:18:31.000]  你知不知道他說什麼
[00:18:31.000 --> 00:18:34.000]  我不知道 我完全不知道
[00:18:34.000 --> 00:18:38.000]  他說因為這樣結論是什麼呢
[00:18:38.000 --> 00:18:43.000]  他說宇宙是可以由無變有的
[00:18:43.000 --> 00:18:46.000]  一說這句我明白了
[00:18:46.000 --> 00:18:49.000]  我們基督徒早就知道了
[00:18:49.000 --> 00:18:53.000]  羅馬書四章十六十七節裏有一段這樣說
[00:18:53.000 --> 00:18:59.000]  亞伯拉罕所信的是那叫死人復活
[00:18:59.000 --> 00:19:02.000]  使無變為有的神
[00:19:02.000 --> 00:19:05.000]  早期教會已經有Exnihilo
[00:19:05.000 --> 00:19:10.000]  這個從無做有的觀念
[00:19:10.000 --> 00:19:15.000]  是Creation out of nothing
[00:19:15.000 --> 00:19:18.000]  原來聖經一點都不out
[00:19:18.000 --> 00:19:20.000]  如果霍金早點看聖經
[00:19:20.000 --> 00:19:22.000]  我想他應該也有看
[00:19:22.000 --> 00:19:25.000]  應該會早點拿到多點idea
[00:19:25.000 --> 00:19:29.000]  去明白這個世界背後的一些定律
[00:19:29.000 --> 00:19:33.000]  好了 讓我們一起進入創世紀
[00:19:33.000 --> 00:19:38.000]  去看這一位自有永有的上帝
[00:19:38.000 --> 00:19:41.000]  他是怎樣去創造這個世界
[00:19:41.000 --> 00:19:43.000]  在創世紀第一章
[00:19:43.000 --> 00:19:49.000]  當你看完之後你會找到這些問題的答案
[00:19:49.000 --> 00:19:51.000]  這個世界是怎樣來的
[00:19:51.000 --> 00:19:56.000]  當時上帝創造這個世界的時候是怎樣的
[00:19:56.000 --> 00:20:01.000]  哪一個是神 哪一些不是神
[00:20:01.000 --> 00:20:04.000]  人是怎樣來的
[00:20:04.000 --> 00:20:09.000]  神做人究竟有什麼目的
[00:20:09.000 --> 00:20:12.000]  在創世紀一章一到二節這樣說
[00:20:12.000 --> 00:20:15.000]  起初神創造天地
[00:20:15.000 --> 00:20:19.000]  地是空虛混沌 怨面黑暗
[00:20:19.000 --> 00:20:23.000]  神的靈運行在水面上
[00:20:23.000 --> 00:20:25.000]  你可以看第一第二節
[00:20:25.000 --> 00:20:27.000]  上帝還未說話
[00:20:27.000 --> 00:20:29.000]  他好像一個旁白
[00:20:29.000 --> 00:20:33.000]  或者說一個很大的話劇
[00:20:33.000 --> 00:20:36.000]  在那個簾未拉開之前
[00:20:36.000 --> 00:20:38.000]  有一個人站出來
[00:20:38.000 --> 00:20:43.000]  跟著說會發生什麼事
[00:20:43.000 --> 00:20:44.000]  這裡就是了
[00:20:44.000 --> 00:20:45.000]  好像一個大的隱言
[00:20:45.000 --> 00:20:48.000]  他說起初神是創造這個天地的
[00:20:48.000 --> 00:20:51.000]  地原本是空虛混沌 怨面黑暗
[00:20:51.000 --> 00:20:55.000]  神的靈運行在水面上
[00:20:55.000 --> 00:21:02.000]  但你留意這個起初是說這個世界的起初
[00:21:02.000 --> 00:21:07.000]  因為這個世界出現之前還沒有時間
[00:21:07.000 --> 00:21:09.000]  上帝是自有永有
[00:21:09.000 --> 00:21:14.000]  祂不會受時間和空間所限制
[00:21:14.000 --> 00:21:20.000]  地是空虛混沌 怨面黑暗
[00:21:20.000 --> 00:21:24.000]  這裡我特意給兩個聖經的英文版本給你看
[00:21:24.000 --> 00:21:26.000]  第一個是NASB
[00:21:26.000 --> 00:21:30.000]  即是我說比較貼近原文翻譯出來的版本
[00:21:30.000 --> 00:21:34.000]  他說The earth was formless and void
[00:21:34.000 --> 00:21:38.000]  而NIV就說Now the earth was formless and empty
[00:21:38.000 --> 00:21:40.000]  formless即是沒有形體
[00:21:40.000 --> 00:21:42.000]  可以說沒有秩序
[00:21:42.000 --> 00:21:45.000]  另外Empty就是空
[00:21:45.000 --> 00:21:47.000]  所以他會說空虛
[00:21:47.000 --> 00:21:49.000]  所以如果你看鋪排
[00:21:49.000 --> 00:21:50.000]  原文都是這樣的
[00:21:50.000 --> 00:21:54.000]  應該是先混沌再空虛
[00:21:54.000 --> 00:21:56.000]  你記一記這個鋪排
[00:21:56.000 --> 00:21:58.000]  因為一會兒你會明白
[00:21:58.000 --> 00:22:04.000]  原來是更貼切神創造的時候的秩序
[00:22:04.000 --> 00:22:08.000]  先應該是混沌然後是空虛
[00:22:10.000 --> 00:22:13.000]  1至2節後面說
[00:22:13.000 --> 00:22:22.000]  神的靈運行在水面上
[00:22:22.000 --> 00:22:26.000]  我們現在看好像覺得沒甚麼特別
[00:22:26.000 --> 00:22:29.000]  所以平時看完可能會跳去第三節
[00:22:29.000 --> 00:22:35.000]  原來當時創世紀寫給第一代的讀者
[00:22:35.000 --> 00:22:37.000]  第一代讀者是甚麼時候呢?
[00:22:37.000 --> 00:22:43.000]  極有可能是進入迦南的第二代以色列人
[00:22:43.000 --> 00:22:50.000]  因為第一代的以色列人在礦業時已經死了
[00:22:50.000 --> 00:22:55.000]  而這一班人是將要進入迦南地的人
[00:22:55.000 --> 00:22:59.000]  而當時他們處於多神的觀念
[00:22:59.000 --> 00:23:01.000]  因為當時古代的近東文化
[00:23:01.000 --> 00:23:04.000]  他們有很多所謂的神
[00:23:04.000 --> 00:23:06.000]  很多所謂的創造故事
[00:23:06.000 --> 00:23:09.000]  而巴比倫也有不同的創造故事
[00:23:09.000 --> 00:23:11.000]  去講天地是怎樣來的
[00:23:11.000 --> 00:23:16.000]  所以上帝當時很想他的子民認識他多些
[00:23:16.000 --> 00:23:22.000]  而當時的人認識水面等於是看海和異次
[00:23:22.000 --> 00:23:25.000]  而背後有邪惡的象徵
[00:23:25.000 --> 00:23:26.000]  水和海
[00:23:26.000 --> 00:23:28.000]  也有混亂的象徵
[00:23:28.000 --> 00:23:33.000]  而這裡說神的靈運行在水面上
[00:23:33.000 --> 00:23:35.000]  其實也很有意思
[00:23:35.000 --> 00:23:38.000]  因為當時的巴比倫創造故事
[00:23:38.000 --> 00:23:41.000]  他也說到不同的神好像要打完架
[00:23:41.000 --> 00:23:43.000]  才可以作王
[00:23:43.000 --> 00:23:47.000]  或者說要祭服了的所謂水神 海神
[00:23:47.000 --> 00:23:48.000]  或者水的惡魔
[00:23:48.000 --> 00:23:50.000]  他們才可以作王
