
[00:00:00.000 --> 00:00:05.400]  各位弟兄姊妹、各位朋友 你們好
[00:02:45.200 --> 00:02:47.400]  頭頭幾個月一切如常
[00:02:47.400 --> 00:02:51.400]  河水仍然是非常清澈明亮
[00:02:51.400 --> 00:02:53.600]  風景仍然優美
[00:02:53.600 --> 00:02:56.000]  遊客仍然樂而不絕
[00:02:56.000 --> 00:03:00.600]  大家都忘記了老人故宮這件事了
[00:03:00.600 --> 00:03:02.200]  秋天來了
[00:03:02.200 --> 00:03:05.000]  黃葉落在上游
[00:03:05.000 --> 00:03:06.800]  腐化變黑
[00:03:06.800 --> 00:03:08.600]  河水受到污染
[00:03:08.600 --> 00:03:10.400]  臭氣昏天
[00:03:10.400 --> 00:03:12.200]  小鳥不再來了
[00:03:12.200 --> 00:03:14.000]  遊客也卻步了
[00:03:14.000 --> 00:03:17.200]  鎮內生意一落千丈
[00:03:17.200 --> 00:03:20.400]  那個時候議會議員才發現
[00:03:20.400 --> 00:03:23.200]  原來他犯了一個大大的錯誤
[00:03:23.200 --> 00:03:27.200]  解僱了這個上游新勤工作的老故宮
[00:03:27.200 --> 00:03:29.200]  他們想都想不到
[00:03:29.200 --> 00:03:33.200]  這個寂寂無名、隱居在深山上游的老故宮
[00:03:33.200 --> 00:03:36.600]  竟然是整個小鎮的心臟
[00:03:36.600 --> 00:03:38.800]  這個故事很有趣
[00:03:38.800 --> 00:03:42.000]  罪這件事是要天天清除的
[00:03:42.000 --> 00:03:46.600]  生命才會像河水一樣清澈明亮
[00:03:46.600 --> 00:03:48.000]  個人如是
[00:03:48.000 --> 00:03:49.400]  教會如是
[00:03:49.400 --> 00:03:51.600]  國家亦都是這樣
[00:03:51.600 --> 00:03:54.000]  如果我們不是天天掃垃圾
[00:03:54.000 --> 00:03:55.400]  起初不以為然
[00:03:55.400 --> 00:03:57.200]  以為一切都是遇上
[00:03:57.200 --> 00:04:00.200]  漸漸生命就發愁
[00:04:00.200 --> 00:04:01.600]  教會是這樣
[00:04:01.600 --> 00:04:03.600]  國家亦都是這樣
[00:04:03.600 --> 00:04:05.200]  所以無論是個人教會
[00:04:05.200 --> 00:04:08.400]  都要常常悔改掃垃圾
[00:04:08.400 --> 00:04:11.400]  英國著名的傳教士William Carey
[00:04:11.400 --> 00:04:14.400]  他在印度傳教一個很出色
[00:04:14.400 --> 00:04:16.600]  很敬虔的一個傳教士
[00:04:16.600 --> 00:04:18.400]  你看看他的日記
[00:04:18.400 --> 00:04:22.800]  每晚都有悔罪的圖文
[00:04:22.800 --> 00:04:24.800]  溝西縣總監
[00:04:24.800 --> 00:04:28.400]  是台灣的一個傳道人
[00:04:28.400 --> 00:04:30.600]  他在台灣的一間教會
[00:04:30.600 --> 00:04:32.600]  有問題多多
[00:04:32.600 --> 00:04:34.200]  死了火
[00:04:34.200 --> 00:04:36.400]  弟兄姊妹不肯長進
[00:04:36.400 --> 00:04:38.800]  當時教會裏面一班領袖覺得
[00:04:38.800 --> 00:04:40.600]  我們要復聘
[00:04:40.600 --> 00:04:43.600]  於是請了一個名牧師來講道
[00:04:43.600 --> 00:04:47.200]  他們以為有這個名牧師來講道的時候
[00:04:47.200 --> 00:04:50.200]  就可以奮興整個教會
[00:04:50.200 --> 00:04:52.200]  這個教會有個特色
[00:04:52.200 --> 00:04:54.200]  每逢聚會之前
[00:04:54.200 --> 00:04:55.400]  講道之前
[00:04:55.400 --> 00:04:56.800]  先收奉獻
[00:04:56.800 --> 00:04:58.800]  然後才講道
[00:04:58.800 --> 00:05:02.600]  誰知收了奉獻之後
[00:05:02.600 --> 00:05:05.600]  請了名牧師來講道
[00:05:05.600 --> 00:05:07.000]  他站在講台
[00:05:07.000 --> 00:05:09.600]  講了差不多半個小時
[00:05:09.600 --> 00:05:11.200]  只講了一句
[00:05:11.200 --> 00:05:17.200]  你們要誠實
[00:05:17.200 --> 00:05:18.800]  講了差不多半個小時
[00:05:18.800 --> 00:05:20.400]  你們要誠實
[00:05:20.400 --> 00:05:22.400]  聽到弟兄姊妹一堂霧水
[00:05:22.400 --> 00:05:24.400]  莫名其妙
[00:05:24.400 --> 00:05:26.800]  差不多這個時候了
[00:05:26.800 --> 00:05:29.800]  哇 馬上就祝福
[00:05:29.800 --> 00:05:31.800]  接著就走人
[00:05:31.800 --> 00:05:34.200]  當他正要走的時候
[00:05:34.200 --> 00:05:36.200]  一個年輕人對他說
[00:05:36.200 --> 00:05:38.200]  牧師你不要走
[00:05:38.200 --> 00:05:41.200]  我知道我犯了罪
[00:05:41.200 --> 00:05:44.200]  求你寬恕
[00:05:44.200 --> 00:05:50.200]  我就好像亞利西亞那樣
[00:05:50.200 --> 00:05:52.200]  欺凶了上帝
[00:05:52.200 --> 00:05:55.200]  我剛才奉獻的時候
[00:05:55.200 --> 00:05:57.200]  我一個空手
[00:05:57.200 --> 00:05:59.200]  有一個奉獻袋
[00:05:59.200 --> 00:06:00.600]  其實是沒有東西的
[00:06:00.600 --> 00:06:02.600]  我只是做個樣子給人看
[00:06:02.600 --> 00:06:04.600]  他有奉獻
[00:06:04.600 --> 00:06:06.600]  我知道我是假的
[00:06:06.600 --> 00:06:08.600]  但我有一個問題問
[00:06:08.600 --> 00:06:10.600]  牧師你怎麼知道的?
[00:06:10.600 --> 00:06:14.600]  你怎麼知道我犯了這個罪?
[00:06:14.600 --> 00:06:16.600]  牧師看著他
[00:06:16.600 --> 00:06:18.600]  走到一個年輕人擁抱著他
[00:06:18.600 --> 00:06:22.600]  他說弟兄 我和你一樣
[00:06:22.600 --> 00:06:24.600]  剛才奉獻袋來到的時候
[00:06:24.600 --> 00:06:26.600]  我放手下去
[00:06:26.600 --> 00:06:28.600]  是空空如也
[00:06:28.600 --> 00:06:32.600]  我只不過是做個樣子
[00:06:32.600 --> 00:06:34.600]  哇 這幫弟兄姐妹
[00:06:34.600 --> 00:06:38.600]  看到這個年輕人和牧師這樣說話的時候
[00:06:38.600 --> 00:06:41.600]  有很大的感觸
[00:06:41.600 --> 00:06:43.600]  於是教會裏面
[00:06:43.600 --> 00:06:46.600]  很多弟兄姐妹就彼此認罪
[00:06:46.600 --> 00:06:49.600]  教會自那天開始就大大復興
[00:06:49.600 --> 00:06:55.600]  原來教會的復興是來自悔罪的
[00:06:55.600 --> 00:06:58.600]  上個星期我們看到大衛犯了奸淫
[00:06:58.600 --> 00:07:02.600]  他又很想遮掩這個醜聞
[00:07:02.600 --> 00:07:04.600]  不惜犯了謀殺的罪
[00:07:04.600 --> 00:07:06.600]  經過一年之久
[00:07:06.600 --> 00:07:08.600]  這個垃圾仍然沒有清除
[00:07:08.600 --> 00:07:10.600]  表面上一切如常
[00:07:10.600 --> 00:07:12.600]  大衛一樣做皇帝 一樣獻祭
[00:07:12.600 --> 00:07:14.600]  一樣做很多事情
[00:07:14.600 --> 00:07:15.600]  一樣受人尊重
[00:07:15.600 --> 00:07:17.600]  一樣是全國的偶像
[00:07:17.600 --> 00:07:20.600]  好像一切如常
[00:07:20.600 --> 00:07:23.600]  你看看大衛之後所寫的詩篇
[00:07:23.600 --> 00:07:25.600]  是不是真的一切如常呢?
[00:07:25.600 --> 00:07:28.600]  他這一年的心境是怎樣呢?
[00:07:28.600 --> 00:07:30.600]  詩篇第32篇第3節至第4節說
[00:07:30.600 --> 00:07:32.600]  我閉口不認罪的時候
[00:07:32.600 --> 00:07:34.600]  因終日哀幸
[00:07:34.600 --> 00:07:36.600]  而骨頭枯乾
[00:07:36.600 --> 00:07:38.600]  黑夜白日
[00:07:38.600 --> 00:07:41.600]  你的手在我身上沉重
[00:07:41.600 --> 00:07:43.600]  我的精液耗盡
[00:07:43.600 --> 00:07:46.600]  如同夏天的乾寒
[00:07:46.600 --> 00:07:49.600]  然後詩篇第501篇第11節又說
[00:07:49.600 --> 00:07:51.600]  不要丟棄我 離開我的面
[00:07:51.600 --> 00:07:53.600]  收回你的聖靈
[00:07:53.600 --> 00:07:55.600]  12節說 迎得救恩之樂
[00:07:55.600 --> 00:07:57.600]  賜我樂意的靈
[00:07:57.600 --> 00:07:59.600]  扶持我
[00:07:59.600 --> 00:08:00.600]  第17節說
[00:08:00.600 --> 00:08:04.600]  憂傷的痛 痛悔的心
[00:08:04.600 --> 00:08:06.600]  我可以告訴你
[00:08:06.600 --> 00:08:08.600]  從大衛的例子裏面我們可以看到
[00:08:08.600 --> 00:08:10.600]  當我們犯了罪的時候
[00:08:10.600 --> 00:08:12.600]  不是一切如常的
[00:08:12.600 --> 00:08:14.600]  心靈是發臭的
[00:08:14.600 --> 00:08:16.600]  河水污染
[00:08:16.600 --> 00:08:18.600]  日子不好過
[00:08:18.600 --> 00:08:20.600]  一個人在罪中的生活
[00:08:20.600 --> 00:08:22.600]  或許有一時之快
[00:08:22.600 --> 00:08:24.600]  但日子一定不會好過
[00:08:24.600 --> 00:08:28.600]  只不過是行屍走肉罷了
[00:08:28.600 --> 00:08:31.600]  或者我們看看背景
[00:08:31.600 --> 00:08:33.600]  前因後果
[00:08:33.600 --> 00:08:37.600]  《深海醫記》第12章第1至11節
[00:08:37.600 --> 00:08:40.600]  就說先知拿丹
[00:08:40.600 --> 00:08:44.600]  如何向大衛對質
[00:08:44.600 --> 00:08:46.600]  中國人有句說話
[00:08:47.600 --> 00:08:52.600]  只會有用神才有昏君
[00:08:52.600 --> 00:09:00.600]  一個沒有坦白對質的魏徵
[00:09:00.600 --> 00:09:03.600]  就不會有英明的唐太宗
[00:09:03.600 --> 00:09:05.600]  一個人如果沒有弟兄姊妹
[00:09:05.600 --> 00:09:07.600]  坦誠相對指出他的錯誤
[00:09:07.600 --> 00:09:10.600]  這些盲點永遠會存在
[00:09:10.600 --> 00:09:13.600]  而是坦白說出來
[00:09:13.600 --> 00:09:18.600]  才是真正對付盲點最佳的方法
[00:09:18.600 --> 00:09:21.600]  大衛有拿丹這個忠臣
[00:09:21.600 --> 00:09:25.600]  肯冒險勇敢向他質詢
[00:09:25.600 --> 00:09:27.600]  指出他的錯誤
[00:09:27.600 --> 00:09:29.600]  是不容易的
[00:09:29.600 --> 00:09:32.600]  在《深海醫記》第12章第1至11節
[00:09:32.600 --> 00:09:34.600]  我們就從拿丹的對質
[00:09:34.600 --> 00:09:38.600]  可以看到四個重要的真理
[00:09:38.600 --> 00:09:40.600]  第一
[00:09:40.600 --> 00:09:43.600]  當你去對質一個弟兄
[00:09:43.600 --> 00:09:47.600]  或者當你要指出一個弟兄的錯誤的時候
[00:09:47.600 --> 00:09:49.600]  第一件很重要的事情
[00:09:49.600 --> 00:09:51.600]  要面對真理與事實
[00:09:51.600 --> 00:09:54.600]  我們要和弟兄姊妹對質的時候
[00:09:54.600 --> 00:09:56.600]  首先第一個條件就是要搜集事實
[00:09:56.600 --> 00:09:58.600]  查出真相
[00:09:58.600 --> 00:10:00.600]  不是衝衝動動聽信謠言
[00:10:00.600 --> 00:10:02.600]  以為是真相
[00:10:02.600 --> 00:10:03.600]  這樣就去對質
[00:10:03.600 --> 00:10:05.600]  這樣是不行的
[00:10:05.600 --> 00:10:08.600]  你對質之前一定要查清楚
[00:10:08.600 --> 00:10:12.600]  可能要用些時間才查出真相
[00:10:12.600 --> 00:10:17.600]  但因為你是查出真相才有力的
[00:10:17.600 --> 00:10:21.600]  如果我們未找出真相之前
[00:10:21.600 --> 00:10:23.600]  就冒冒險去對質
[00:10:23.600 --> 00:10:25.600]  將謠言當為事實
[00:10:25.600 --> 00:10:27.600]  公諸於世令人受損
[00:10:27.600 --> 00:10:29.600]  除非你清清楚楚
[00:10:29.600 --> 00:10:32.600]  你知道真相拿出事實
[00:10:32.600 --> 00:10:34.600]  否則我們應該閉口
[00:10:34.600 --> 00:10:35.600]  你有沒有想過
[00:10:35.600 --> 00:10:39.600]  拿丹等了一年時間才向大衛對質
[00:10:39.600 --> 00:10:40.600]  第一節告訴你
[00:10:40.600 --> 00:10:43.600]  耶和華差引羅德和拿丹去見大衛
[00:10:43.600 --> 00:10:45.600]  但我們絕對相信
[00:10:45.600 --> 00:10:47.600]  耶和華不是故意說
[00:10:47.600 --> 00:10:48.600]  我有些事要告訴你
[00:10:48.600 --> 00:10:50.600]  大衛有這樣那樣
[00:10:50.600 --> 00:10:53.600]  拿丹你去質問他質詢他
[00:10:53.600 --> 00:10:55.600]  我想不是這樣的
[00:10:55.600 --> 00:10:59.600]  沒錯耶和華的靈感動了拿丹
[00:10:59.600 --> 00:11:01.600]  冒著生命的危險去見大衛
[00:11:01.600 --> 00:11:03.600]  但同時我也相信
[00:11:03.600 --> 00:11:07.600]  拿丹知道這件事不是上帝直接告訴他
[00:11:07.600 --> 00:11:09.600]  不是一個直接的啟示
[00:11:09.600 --> 00:11:14.600]  他很可能在開始的時候知道一二
[00:11:14.600 --> 00:11:16.600]  但他要查夠清楚
[00:11:16.600 --> 00:11:18.600]  不是冒冒險冤枉好人
[00:11:18.600 --> 00:11:21.600]  所以用一年的時間去見大衛
[00:11:21.600 --> 00:11:24.600]  今天我們有一個問題
[00:11:24.600 --> 00:11:26.600]  在今天的社會裏
[00:11:26.600 --> 00:11:29.600]  我們發覺謠言四散
[00:11:29.600 --> 00:11:31.600]  謠言滿天飛
[00:11:31.600 --> 00:11:33.600]  要人仇上
[00:11:33.600 --> 00:11:35.600]  我們未曾找到這些是事實之前
[00:11:35.600 --> 00:11:37.600]  我們就向一個弟兄對質
[00:11:37.600 --> 00:11:39.600]  我們就指斥一個弟兄
[00:11:39.600 --> 00:11:42.600]  原來發覺我們所說的
[00:11:42.600 --> 00:11:44.600]  是一些fake news
[00:11:44.600 --> 00:11:47.600]  是一些謠言
[00:11:47.600 --> 00:11:49.600]  在LA有一個牧師
[00:11:49.600 --> 00:11:51.600]  被一個女的會友控告
[00:11:51.600 --> 00:11:54.600]  說他犯了奸人
[00:11:54.600 --> 00:11:58.600]  執事會不想將這件事擴大
[00:11:58.600 --> 00:12:01.600]  當時教會傳出這樣的謠言
[00:12:01.600 --> 00:12:03.600]  是未經證實
[00:12:03.600 --> 00:12:08.600]  於是牧師就被迫被勸喻辭職
[00:12:08.600 --> 00:12:11.600]  當他被勸喻辭職
[00:12:11.600 --> 00:12:13.600]  謠言又滿天飛
[00:12:13.600 --> 00:12:15.600]  電郵就到處走
[00:12:15.600 --> 00:12:17.600]  他沒有可能繼續做牧師
[00:12:17.600 --> 00:12:21.600]  他只能夠找另一份工作
[00:12:21.600 --> 00:12:24.600]  這件事23年之後
[00:12:25.600 --> 00:12:29.600]  這個女會友親身去找到這個牧師
[00:12:29.600 --> 00:12:31.600]  向他道歉
[00:12:31.600 --> 00:12:35.600]  他陪不時告訴他
[00:12:35.600 --> 00:12:38.600]  那個不是真的
[00:12:38.600 --> 00:12:43.600]  但是這個牧師已經受苦了23年
[00:12:43.600 --> 00:12:46.600]  這是一個很殘忍的悲劇
[00:12:46.600 --> 00:12:48.600]  所以弟兄姐妹
[00:12:48.600 --> 00:12:50.600]  當你要向某個弟兄
[00:12:50.600 --> 00:12:55.600]  或者向一個姐妹去對質的時候
[00:12:55.600 --> 00:12:57.600]  或者教會的執事
[00:12:57.600 --> 00:13:01.600]  未去對任何人去對質的時候
[00:13:01.600 --> 00:13:04.600]  我們一定要搞清楚
[00:13:04.600 --> 00:13:06.600]  這些是不是真的
[00:13:06.600 --> 00:13:12.600]  留意 拿丹不單止是將所搜集的證據
[00:13:12.600 --> 00:13:14.600]  他不是公諸於世
[00:13:14.600 --> 00:13:19.600]  他不是打電話去什麼什麼周刊爆料
[00:13:19.600 --> 00:13:21.600]  不是
[00:13:21.600 --> 00:13:24.600]  他不是馬上發電郵到Facebook或者Twitter
[00:13:24.600 --> 00:13:26.600]  然後就這樣說
[00:13:26.600 --> 00:13:28.600]  不是
[00:13:28.600 --> 00:13:30.600]  他是直接在大衛那裏對質
[00:13:30.600 --> 00:13:32.600]  這是一個非常重要的真理
[00:13:32.600 --> 00:13:34.600]  馬太夫人怎樣說
[00:13:34.600 --> 00:13:36.600]  耶穌教導我們 又有弟兄錯了
[00:13:36.600 --> 00:13:38.600]  是和他對質
[00:13:38.600 --> 00:13:41.600]  他不聽才找個長老再和他對質
[00:13:41.600 --> 00:13:44.600]  而不是背著他將消息傳出去
[00:13:44.600 --> 00:13:47.600]  這叫篤背脊 篤灰
[00:13:47.600 --> 00:13:50.600]  這不是聖經裏面所說的
[00:13:50.600 --> 00:13:52.600]  第三 我們要留意
[00:13:52.600 --> 00:13:55.600]  拿丹是怎樣向大衛對質
[00:13:55.600 --> 00:13:57.600]  他不是直斥其非
[00:13:57.600 --> 00:13:59.600]  他是講一個故事
[00:13:59.600 --> 00:14:01.600]  第十二章第一節就說
[00:14:01.600 --> 00:14:06.600]  有一個人在城裏有兩個人
[00:14:06.600 --> 00:14:09.600]  一個是富戶 一個是窮人
[00:14:09.600 --> 00:14:11.600]  有錢人就有很多牛羊
[00:14:11.600 --> 00:14:14.600]  很多牛羊有羊群有牛群
[00:14:14.600 --> 00:14:18.600]  窮人只有一隻小母羔羊
[00:14:18.600 --> 00:14:20.600]  別無所有
[00:14:20.600 --> 00:14:24.600]  羊羔在家裏和他的兒女一同長大
[00:14:24.600 --> 00:14:27.600]  吃他所吃的 喝他所喝的
[00:14:27.600 --> 00:14:29.600]  睡在他的懷中
[00:14:29.600 --> 00:14:34.600]  好像放著他好像子女一樣
[00:14:34.600 --> 00:14:36.600]  有一天
[00:14:36.600 --> 00:14:39.600]  一個富戶人家 有錢人的家裏
[00:14:39.600 --> 00:14:41.600]  有一個客人來探望他
[00:14:41.600 --> 00:14:43.600]  有錢人就要款待他
[00:14:43.600 --> 00:14:47.600]  但他又不捨得從自己的牛群和羊群裏面
[00:14:47.600 --> 00:14:49.600]  拿著一隻請客人吃
[00:14:49.600 --> 00:14:53.600]  他就強取窮人的羊羔
[00:14:53.600 --> 00:14:55.600]  殺了別人的羊
[00:14:55.600 --> 00:14:59.600]  預備給客人吃
[00:14:59.600 --> 00:15:03.600]  拿丹就講這個故事給大衛聽
[00:15:03.600 --> 00:15:06.600]  大衛聽到的時候很生氣
[00:15:06.600 --> 00:15:07.600]  他拿丹說
[00:15:07.600 --> 00:15:09.600]  我只著永生夜禍為起誓
[00:15:09.600 --> 00:15:11.600]  恨這事的人該死
[00:15:11.600 --> 00:15:13.600]  他必償還羊羔四倍
[00:15:13.600 --> 00:15:17.600]  因為恨這事沒有憐憫的心
[00:15:17.600 --> 00:15:22.600]  拿丹就跟著對大衛說
[00:15:22.600 --> 00:15:25.600]  你就是那人
[00:15:25.600 --> 00:15:29.600]  耶和華以色列的臣如此說
[00:15:29.600 --> 00:15:34.600]  我讓你做以色列的王
[00:15:34.600 --> 00:15:36.600]  救你出來掃羅的手
[00:15:36.600 --> 00:15:39.600]  我將你主人的家業給你
[00:15:39.600 --> 00:15:43.600]  又將以色列人和猶太人賜給你
[00:15:43.600 --> 00:15:44.600]  你若以為不足
[00:15:44.600 --> 00:15:46.600]  我早就加倍賜給你
[00:15:46.600 --> 00:15:49.600]  為何你藐視耶和華的命令
[00:15:49.600 --> 00:15:52.600]  你借著阿門人的刀
[00:15:52.600 --> 00:15:55.600]  殺害黑人的黑人烏尼亞
[00:15:55.600 --> 00:15:57.600]  你的將軍烏尼亞
[00:15:57.600 --> 00:16:00.600]  又娶了他的妻子為妻
[00:16:00.600 --> 00:16:02.600]  你藐視我
[00:16:02.600 --> 00:16:06.600]  娶了黑人烏尼亞的妻子為妻
[00:16:06.600 --> 00:16:13.600]  所以都見必永遠不會離開你的家
[00:16:13.600 --> 00:16:16.600]  拿丹是大衛一個尊敬的謀士
[00:16:16.600 --> 00:16:20.600]  甚至用拿丹向大衛對質
[00:16:20.600 --> 00:16:24.600]  拿丹知道大衛仍然是一個有憐憫的人
[00:16:24.600 --> 00:16:26.600]  就說了這個故事
[00:16:26.600 --> 00:16:28.600]  由他自己斷斷
[00:16:28.600 --> 00:16:29.600]  作為一個皇帝
[00:16:29.600 --> 00:16:31.600]  作為一個法官
[00:16:31.600 --> 00:16:34.600]  去斷定這件事
[00:16:34.600 --> 00:16:36.600]  這個人該死
[00:16:36.600 --> 00:16:38.600]  因為他沒有憐憫的心
[00:16:38.600 --> 00:16:42.600]  但是比較起大衛所作的行為
[00:16:42.600 --> 00:16:46.600]  這個人還叫做好一點
[00:16:46.600 --> 00:16:49.600]  大衛說 你就是那人
[00:16:49.600 --> 00:16:51.600]  我相信大衛在聽到這句話
[00:16:51.600 --> 00:16:53.600]  簡直是口定目外
[00:16:53.600 --> 00:16:57.600]  他想都想不到一年之後會爆出來
[00:16:57.600 --> 00:17:01.600]  面對指出他自己的錯誤
[00:17:01.600 --> 00:17:05.600]  他就是自己一個信任的謀士
[00:17:05.600 --> 00:17:08.600]  第四 我們要留意
[00:17:08.600 --> 00:17:11.600]  拿丹是需要無比的勇氣
[00:17:11.600 --> 00:17:14.600]  去對質這個一國之君
[00:17:14.600 --> 00:17:17.600]  一個能夠操生死之權
[00:17:17.600 --> 00:17:19.600]  隨時他講這句話
[00:17:19.600 --> 00:17:20.600]  是叫你死的
[00:17:20.600 --> 00:17:23.600]  拿丹不顧自己的安危
[00:17:23.600 --> 00:17:25.600]  這樣去對質
[00:17:25.600 --> 00:17:28.600]  是因為他深信這個是耶和華差遣他
[00:17:28.600 --> 00:17:30.600]  他所講的都是耶和華要他所講的
[00:17:30.600 --> 00:17:32.600]  你看看拿丹怎樣說
[00:17:32.600 --> 00:17:34.600]  耶華以聖餐禮神如子說
[00:17:34.600 --> 00:17:37.600]  你為什麼藐視耶華的命令
[00:17:37.600 --> 00:17:41.600]  拿丹不是朋友那麼簡單
[00:17:41.600 --> 00:17:45.600]  不是謀臣那麼簡單
[00:17:45.600 --> 00:17:47.600]  他是先知
[00:17:47.600 --> 00:17:49.600]  他說了耶和華的話
[00:17:49.600 --> 00:17:51.600]  所以他有無比的勇氣
[00:17:51.600 --> 00:17:53.600]  不怕死
[00:17:53.600 --> 00:17:57.600]  今天我們和弟兄姊妹對質的時候
[00:17:57.600 --> 00:17:59.600]  我們要留意幾樣東西
[00:17:59.600 --> 00:18:01.600]  四個重要的真理
[00:18:01.600 --> 00:18:05.600]  第一 不要誤信謠言
[00:18:05.600 --> 00:18:08.600]  查出真相 講出事實
[00:18:08.600 --> 00:18:10.600]  是真相很重要
[00:18:10.600 --> 00:18:12.600]  第二 是直接對質
[00:18:12.600 --> 00:18:14.600]  不是背後傷人
[00:18:14.600 --> 00:18:17.600]  第三 講的時候要想
[00:18:17.600 --> 00:18:19.600]  講真話都需要有藝術
[00:18:19.600 --> 00:18:22.600]  第四 有無比的勇氣
[00:18:22.600 --> 00:18:26.600]  因為知道是神的旨意
[00:18:26.600 --> 00:18:28.600]  叫你去講
[00:18:28.600 --> 00:18:33.600]  拿丹給我們一個很好的例子
[00:18:33.600 --> 00:18:36.600]  拿丹的使命已經完了
[00:18:36.600 --> 00:18:38.600]  剩下大衛一個人
[00:18:38.600 --> 00:18:41.600]  我相信他的心境非常複雜
[00:18:41.600 --> 00:18:43.600]  可能就是那一晚
[00:18:43.600 --> 00:18:46.600]  他寫了詩篇第51篇
[00:18:46.600 --> 00:18:49.600]  稱為悔罪之圖
[00:18:49.600 --> 00:18:53.600]  是一首非常著名的詩
[00:18:53.600 --> 00:18:56.600]  是這首詩幫助無數犯罪的人
[00:18:56.600 --> 00:18:59.600]  給他們安慰、盼望和勉勵
[00:18:59.600 --> 00:19:02.600]  我們就用這時候來看看這首詩
[00:19:02.600 --> 00:19:05.600]  明白一下大衛的內心感受
[00:19:05.600 --> 00:19:08.600]  從而學習如何在神面前
[00:19:08.600 --> 00:19:11.600]  作一個悔改之圖
[00:19:11.600 --> 00:19:14.600]  現在我們看看詩篇第51篇
[00:19:14.600 --> 00:19:18.600]  詩篇第51篇 之前有個小字
[00:19:18.600 --> 00:19:19.600]  一個小字
[00:19:19.600 --> 00:19:22.600]  大衛與拔士巴同室之後
[00:19:22.600 --> 00:19:27.600]  先知拿丹求見他 他作這詩
[00:19:27.600 --> 00:19:31.600]  這是大衛所寫的七首悔罪詩
[00:19:31.600 --> 00:19:33.600]  最著名的一首
[00:19:33.600 --> 00:19:36.600]  是由大衛內心最傷痛
[00:19:36.600 --> 00:19:39.600]  最內疚、最黑暗的時候
[00:19:39.600 --> 00:19:41.600]  向上帝悔罪之圖
