
[00:00:00.000 --> 00:00:06.000]  我們這個聖經可信媽系列已經講了兩個信息
[00:08:06.000 --> 00:08:13.000]  無論是歷史地理考古學天文學物理學化學都可以
[00:08:13.000 --> 00:08:15.000]  他會給一千塊
[00:08:15.000 --> 00:08:18.000]  你說一千塊很少
[00:08:18.000 --> 00:08:20.000]  1930年
[00:08:20.000 --> 00:08:22.000]  現在的價值是多少
[00:08:22.000 --> 00:08:25.000]  大概是三萬至四萬塊
[00:08:25.000 --> 00:08:27.000]  不是一個小的數字
[00:08:27.000 --> 00:08:29.000]  也可能有人會說
[00:08:29.000 --> 00:08:32.000]  可能沒有人知道有這樣的事
[00:08:32.000 --> 00:08:35.000]  所以沒有人去領取獎金
[00:08:35.000 --> 00:08:36.000]  不是的
[00:08:36.000 --> 00:08:42.000]  Paul Rader在芝加哥有一個基督教的收音機電台
[00:08:42.000 --> 00:08:44.000]  很多人知道這件事
[00:08:44.000 --> 00:08:47.000]  但是沒有人能夠拿到獎金
[00:08:47.000 --> 00:08:52.000]  就是因為聖經的原稿真的沒有錯
[00:08:52.000 --> 00:08:57.000]  那你說為什麼我走上網上查一查
[00:08:57.000 --> 00:09:02.000]  我就查到有幾百條甚至幾千條人說聖經是錯的
[00:09:02.000 --> 00:09:06.000]  網上全部都是這些網頁
[00:09:06.000 --> 00:09:10.000]  其實如果你留心去留意的話
[00:09:10.000 --> 00:09:13.000]  我就真的有去留意
[00:09:13.000 --> 00:09:16.000]  很多這些網頁是你抄我我抄你
[00:09:16.000 --> 00:09:18.000]  你有二百條
[00:09:18.000 --> 00:09:19.000]  我有五百條
[00:09:19.000 --> 00:09:21.000]  那你就抄我那三百條
[00:09:21.000 --> 00:09:23.000]  我有五百條
[00:09:23.000 --> 00:09:24.000]  你有一千條
[00:09:24.000 --> 00:09:26.000]  那我又抄你另外那五百條
[00:09:26.000 --> 00:09:28.000]  你抄我我抄你
[00:09:28.000 --> 00:09:29.000]  越抄越多
[00:09:29.000 --> 00:09:33.000]  但是很多這些都是很無稽的
[00:09:33.000 --> 00:09:36.000]  是走來明屈聖經
[00:09:36.000 --> 00:09:38.000]  為什麼我說無稽
[00:09:38.000 --> 00:09:40.000]  其中有一個網頁
[00:09:40.000 --> 00:09:42.000]  他說我要證明你看
[00:09:42.000 --> 00:09:45.000]  由聖經第一章第一節
[00:09:45.000 --> 00:09:47.000]  創世記一章一節開始
[00:09:47.000 --> 00:09:49.000]  我就讓你看見有錯誤
[00:09:49.000 --> 00:09:51.000]  第一章第一節說
[00:09:51.000 --> 00:09:53.000]  起初神創造天地
[00:09:53.000 --> 00:09:57.000]  這個網頁說後來聖經又說沒有神
[00:09:57.000 --> 00:10:00.000]  一章一節又說神創造天地
[00:10:00.000 --> 00:10:01.000]  很明顯有神
[00:10:01.000 --> 00:10:03.000]  一陣又說有一陣又說沒有
[00:10:03.000 --> 00:10:06.000]  哪裡聖經說沒有神
[00:10:06.000 --> 00:10:08.000]  詩篇的十四篇第一節
[00:10:08.000 --> 00:10:12.000]  愚頑人的心裡說沒有神
[00:10:12.000 --> 00:10:15.000]  這些人被聖經罵他是愚頑人
[00:10:15.000 --> 00:10:17.000]  自己還不知道
[00:10:17.000 --> 00:10:20.000]  還說這些是聖經的錯誤
[00:10:20.000 --> 00:10:24.000]  所以你看見這些所謂的錯誤
[00:10:24.000 --> 00:10:26.000]  真的啼笑皆非
[00:10:26.000 --> 00:10:31.000]  我真的用了很多時間來分析這些所謂的錯誤
[00:10:31.000 --> 00:10:35.000]  所謂的錯誤可以分為五大類
[00:10:35.000 --> 00:10:39.000]  如果你真的照著這五大類來分析
[00:10:39.000 --> 00:10:44.000]  你是可以將聖經裡面百分之百的所謂的錯誤
[00:10:44.000 --> 00:10:47.000]  假的錯誤全部拿走
[00:10:47.000 --> 00:10:52.000]  剩下百分之一就真的民事抄錯了
[00:10:52.000 --> 00:10:54.000]  是我們所知道的
[00:10:54.000 --> 00:10:56.000]  是少於百分之一
[00:10:56.000 --> 00:10:58.000]  是不會影響教義
[00:10:58.000 --> 00:11:00.000]  不會影響真理
[00:11:00.000 --> 00:11:05.000]  我今天要和大家一起來看這五類的錯誤
[00:11:05.000 --> 00:11:06.000]  所謂的錯誤
[00:11:06.000 --> 00:11:10.000]  第一就是數字上表面的不一致
[00:11:10.000 --> 00:11:14.000]  在聖經裡面很多的數字都是四寫五入
[00:11:14.000 --> 00:11:16.000]  一個數字是實數
[00:11:16.000 --> 00:11:19.000]  另外一個數字就是四寫五入
[00:11:19.000 --> 00:11:23.000]  所以有人又說兩個數字是不同的
[00:11:23.000 --> 00:11:28.000]  如果我一個月賺一千零一塊五毛錢
[00:11:28.000 --> 00:11:30.000]  別人問我賺多少錢
[00:11:30.000 --> 00:11:32.000]  我說一千塊
[00:11:32.000 --> 00:11:34.000]  你是不是在說謊
[00:11:34.000 --> 00:11:36.000]  你只賺了一塊零五毛
[00:11:36.000 --> 00:11:38.000]  不是的 四寫五入
[00:11:38.000 --> 00:11:40.000]  不是錯誤
[00:11:40.000 --> 00:11:44.000]  另外就是聖經裡面有很多的細節
[00:11:44.000 --> 00:11:46.000]  別人沒有留意
[00:11:46.000 --> 00:11:48.000]  就說聖經是錯了
[00:11:48.000 --> 00:11:51.000]  例如所羅門王命人做同海
[00:11:51.000 --> 00:11:53.000]  同海是什麼
[00:11:53.000 --> 00:11:57.000]  同海是在昔日聖殿外面的一個盤
[00:11:57.000 --> 00:12:01.000]  是和在回眸外面的洗浴盆
[00:12:01.000 --> 00:12:04.000]  出埃及記的三十章是一樣的功用
[00:12:04.000 --> 00:12:08.000]  是祭司要來結證自己進入聖所
[00:12:08.000 --> 00:12:11.000]  這個同海是怎麼樣的
[00:12:11.000 --> 00:12:14.000]  列王記上的七章二十三節說
[00:12:14.000 --> 00:12:17.000]  所羅門住了一個同海
[00:12:17.000 --> 00:12:23.000]  讓息事園的高五爪、敬十爪、圍三十爪
[00:12:23.000 --> 00:12:29.000]  我和大家說過以色列人量長度一爪是多少
[00:12:29.000 --> 00:12:34.000]  是一個人的手指尖到手肘就是一爪
[00:12:34.000 --> 00:12:39.000]  這個同海是十爪的直徑很大
[00:12:39.000 --> 00:12:43.000]  告訴我們圓周是三十爪
[00:12:43.000 --> 00:12:45.000]  大事了
[00:12:45.000 --> 00:12:47.000]  很多人說聖經又錯了
[00:12:47.000 --> 00:12:48.000]  為什麼
[00:12:48.000 --> 00:12:50.000]  如果直徑是十爪的話
[00:12:50.000 --> 00:12:53.000]  我們都知道圓周是怎麼計算的
[00:12:53.000 --> 00:12:56.000]  是直徑乘π
[00:12:56.000 --> 00:12:57.000]  π是多少
[00:12:57.000 --> 00:12:59.000]  3.1416
[00:12:59.000 --> 00:13:02.000]  乘一乘10乘3.1416
[00:13:02.000 --> 00:13:05.000]  就是31.416爪
[00:13:05.000 --> 00:13:09.000]  聖經少了1.416爪
[00:13:09.000 --> 00:13:11.000]  大事了
[00:13:11.000 --> 00:13:14.000]  我不會說是四捨五入
[00:13:14.000 --> 00:13:17.000]  因為有時量度真的很準確
[00:13:17.000 --> 00:13:20.000]  但是沒有留意到細節
[00:13:20.000 --> 00:13:21.000]  聖經所說
[00:13:21.000 --> 00:13:24.000]  在聯王紀上的七章二十六節
[00:13:24.000 --> 00:13:29.000]  說同海的邊厚度是一爪
[00:13:29.000 --> 00:13:31.000]  一爪是多少
[00:13:31.000 --> 00:13:34.000]  一爪就是手指尖到手肘
[00:13:34.000 --> 00:13:37.000]  一爪就是分開你的手指
[00:13:37.000 --> 00:13:41.000]  由手指弓尖到手指尾尖
[00:13:41.000 --> 00:13:42.000]  這個就是一爪
[00:13:42.000 --> 00:13:46.000]  我們很多時候中國人量度都很喜歡用一爪去量度
[00:13:46.000 --> 00:13:49.000]  厚度就是一爪
[00:13:49.000 --> 00:13:55.000]  所以不能用全部的直徑來計算
[00:13:55.000 --> 00:13:57.000]  究竟圓周有多少
[00:13:57.000 --> 00:14:00.000]  每邊要減半爪
[00:14:00.000 --> 00:14:05.000]  所以一共十爪要減一爪
[00:14:05.000 --> 00:14:07.000]  我就計算過了
[00:14:07.000 --> 00:14:10.000]  照我的一爪和一爪的比例
[00:14:10.000 --> 00:14:15.000]  計算出來原來圓周是29.9爪
[00:14:15.000 --> 00:14:17.000]  近不近30爪
[00:14:17.000 --> 00:14:19.000]  非常之接近
[00:14:19.000 --> 00:14:24.000]  我相信如果有以色列人的一爪和一爪的比例和我不同
[00:14:24.000 --> 00:14:28.000]  分分鐘可以計算出30爪
[00:14:28.000 --> 00:14:33.000]  這個比例令我想起有個拉比的解釋
[00:14:33.000 --> 00:14:35.000]  對這節的經文很有趣
[00:14:35.000 --> 00:14:37.000]  有人說聖經是錯的
[00:14:37.000 --> 00:14:40.000]  你看看圓周只有30爪是錯的
[00:14:40.000 --> 00:14:43.000]  這個拉比說錯什麼是錯
[00:14:43.000 --> 00:14:48.000]  你有沒有留意到圓周的串法很特別
[00:14:48.000 --> 00:14:50.000]  這個圓周怎麼串
[00:14:50.000 --> 00:14:53.000]  原來平時的圓周是Cov
[00:14:53.000 --> 00:14:55.000]  是兩個字母組成
[00:14:55.000 --> 00:15:02.000]  我們知道希伯來文的字母都有數字來代表
[00:15:02.000 --> 00:15:04.000]  Cov是兩個字母
[00:15:04.000 --> 00:15:06.000]  一個字母價值是100
[00:15:06.000 --> 00:15:08.000]  一個字母價值是6
[00:15:08.000 --> 00:15:10.000]  加起來就是106
[00:15:10.000 --> 00:15:12.000]  現在特別的串法
[00:15:12.000 --> 00:15:15.000]  在聶王紀上的七章二十三節
[00:15:15.000 --> 00:15:17.000]  多了的H音
[00:15:17.000 --> 00:15:19.000]  Cov多了的H音
[00:15:19.000 --> 00:15:21.000]  多了五點
[00:15:21.000 --> 00:15:23.000]  H音是五點
[00:15:23.000 --> 00:15:25.000]  所以不是106是111
[00:15:25.000 --> 00:15:27.000]  這個拉比說
[00:15:27.000 --> 00:15:30.000]  你試一下看106和111的比例
[00:15:30.000 --> 00:15:37.000]  正是30爪和31.416爪的比例一模一樣
[00:15:37.000 --> 00:15:40.000]  他說聖經根本沒錯
[00:15:40.000 --> 00:15:42.000]  我讀理科的
[00:15:42.000 --> 00:15:44.000]  我當然覺得很精彩
[00:15:44.000 --> 00:15:46.000]  這個拉比解釋得
[00:15:46.000 --> 00:15:49.000]  但我仍然相信正解是因為它有厚度
[00:15:49.000 --> 00:15:52.000]  不是特意串錯一個字來解釋
[00:15:52.000 --> 00:15:57.000]  這個圓周為什麼有不同的兩個
[00:15:57.000 --> 00:16:00.000]  這個是第一個例子
[00:16:00.000 --> 00:16:02.000]  第二個例子
[00:16:02.000 --> 00:16:04.000]  文素記的二十五章
[00:16:04.000 --> 00:16:08.000]  以色列人在十庭和摩厄女子行刑
[00:16:08.000 --> 00:16:10.000]  是我們很熟悉的故事
[00:16:10.000 --> 00:16:12.000]  文素記的二十五章九節
[00:16:12.000 --> 00:16:17.000]  說那時周溫逸死的有二萬四千人
[00:16:17.000 --> 00:16:21.000]  神光溫逸當時死了二萬四千人
[00:16:21.000 --> 00:16:27.000]  但是保羅在新約哥林多前書的十章八節
[00:16:27.000 --> 00:16:30.000]  他說我們也不要行姦淫
[00:16:30.000 --> 00:16:32.000]  像他們有人行的
[00:16:32.000 --> 00:16:36.000]  一天就倒閉了二萬三千人
[00:16:36.000 --> 00:16:38.000]  大件事
[00:16:38.000 --> 00:16:40.000]  聖經前言不對後語
[00:16:40.000 --> 00:16:43.000]  舊約說死了二萬四千人
[00:16:43.000 --> 00:16:46.000]  新約保羅說死了二萬三千人
[00:16:46.000 --> 00:16:48.000]  那又為什麼
[00:16:48.000 --> 00:16:52.000]  讀聖經你要留意聖經經文
[00:16:52.000 --> 00:16:54.000]  保羅說什麼
[00:16:54.000 --> 00:16:57.000]  一天倒閉二萬三千人
[00:16:57.000 --> 00:17:00.000]  第一天死了二萬三千人
[00:17:00.000 --> 00:17:04.000]  很明顯還有一千人是之後才死的
[00:17:04.000 --> 00:17:07.000]  總共死的是二萬四
[00:17:07.000 --> 00:17:10.000]  但是在那天倒閉的是二萬三
[00:17:10.000 --> 00:17:14.000]  保羅得到聖靈的密使完全沒有錯誤
[00:17:14.000 --> 00:17:16.000]  所以我們讀聖經要很小心
[00:17:16.000 --> 00:17:20.000]  千萬不要說聖經是錯誤
[00:17:20.000 --> 00:17:23.000]  還有一個例子
[00:17:23.000 --> 00:17:26.000]  就是在文素記的第三章
[00:17:26.000 --> 00:17:32.000]  神說所有投身的所有長子都是屬於神
[00:17:32.000 --> 00:17:35.000]  包括所有的身畜
[00:17:35.000 --> 00:17:37.000]  包括人
[00:17:37.000 --> 00:17:39.000]  所以投身出來屬於神
[00:17:39.000 --> 00:17:45.000]  但是神說你的長子不需要親身來到聖殿來侍奉我
[00:17:45.000 --> 00:17:50.000]  利美人可以代替你們的長子來侍奉我
[00:17:50.000 --> 00:17:54.000]  所以在文素記的三章十四十五節
[00:17:54.000 --> 00:17:58.000]  神就教他們來數點利美人的人數
[00:17:58.000 --> 00:18:01.000]  一個月以外的男子的人數
[00:18:01.000 --> 00:18:05.000]  耶和華在西乃的曠野小漁摩西說
[00:18:05.000 --> 00:18:09.000]  你要照利美人的宗族家室數點他們
[00:18:09.000 --> 00:18:13.000]  凡一個月以外的男子都要數點
[00:18:13.000 --> 00:18:16.000]  所以就開始數了
[00:18:16.000 --> 00:18:20.000]  格遜人一共有七千五百人
[00:18:20.000 --> 00:18:23.000]  戈殼人有八千六百人
[00:18:23.000 --> 00:18:27.000]  米拉尼人是六千二百人
[00:18:27.000 --> 00:18:29.000]  加起來是多少?
[00:18:29.000 --> 00:18:31.000]  我們會計算的
[00:18:31.000 --> 00:18:33.000]  二萬二千三百人
[00:18:33.000 --> 00:18:39.000]  利美人屬長子的就有二萬二千三百人
[00:18:39.000 --> 00:18:43.000]  以色列人的長子有多少個?
[00:18:43.000 --> 00:18:47.000]  二萬二千二百七十三人
[00:18:47.000 --> 00:18:50.000]  夠不夠熟?夠熟
[00:18:50.000 --> 00:18:53.000]  多了二十七個人
[00:18:53.000 --> 00:18:55.000]  絕對夠熟
[00:18:55.000 --> 00:18:57.000]  到目前為止都沒有問題
[00:18:57.000 --> 00:18:59.000]  問題在哪裡?
[00:18:59.000 --> 00:19:04.000]  去到三章三十九節大件事了
[00:19:04.000 --> 00:19:09.000]  數到的利美人是二萬二千人
[00:19:09.000 --> 00:19:12.000]  不是二萬二千三百人
[00:19:12.000 --> 00:19:14.000]  少了三百人
[00:19:14.000 --> 00:19:16.000]  問題在哪裡?
[00:19:16.000 --> 00:19:18.000]  剛才說數利美人
[00:19:18.000 --> 00:19:21.000]  有沒有說多少個是長子?
[00:19:21.000 --> 00:19:23.000]  沒有說到
[00:19:23.000 --> 00:19:27.000]  長子能不能夠屬於以色列人的長子?
[00:19:27.000 --> 00:19:29.000]  不能夠
[00:19:29.000 --> 00:19:32.000]  利美人的長子不能夠屬於以色列人的長子
[00:19:32.000 --> 00:19:34.000]  我們美國人就會說什麼?
[00:19:34.000 --> 00:19:36.000]  double dip
[00:19:36.000 --> 00:19:39.000]  你自己身為長子都屬於神的
[00:19:39.000 --> 00:19:42.000]  你還屬於別人?不可能的
[00:19:42.000 --> 00:19:45.000]  所以三百人其實就是長子
[00:19:45.000 --> 00:19:49.000]  在利美人數到的二萬二千三百人
[00:19:49.000 --> 00:19:52.000]  減了三百就是二萬二千
[00:19:52.000 --> 00:19:55.000]  屬多少個以色列人的長子?
[00:19:55.000 --> 00:19:57.000]  二萬二千二百七十三
[00:19:57.000 --> 00:20:00.000]  夠不夠熟?不夠熟
[00:20:00.000 --> 00:20:03.000]  所以二百七十三個人
[00:20:03.000 --> 00:20:06.000]  就要照著文書記的十八章
[00:20:06.000 --> 00:20:09.000]  十五至十六節所說
[00:20:09.000 --> 00:20:14.000]  每一個人要用五射克勒的銀子來屬
[00:20:14.000 --> 00:20:17.000]  一共五成二百七十三
[00:20:17.000 --> 00:20:21.000]  就是一千三百六十五射克勒的銀子
[00:20:21.000 --> 00:20:25.000]  就是一百七十磅的銀子來屬
[00:20:25.000 --> 00:20:27.000]  完全沒有問題
[00:20:27.000 --> 00:20:30.000]  所以我們看到聖經是沒有錯的
[00:20:30.000 --> 00:20:32.000]  但是你需要理解聖經
[00:20:32.000 --> 00:20:34.000]  你需要明白聖經
[00:20:34.000 --> 00:20:35.000]  你不明白
[00:20:35.000 --> 00:20:38.000]  你看起來就覺得聖經是有錯的
[00:20:38.000 --> 00:20:40.000]  當你瞭解了
[00:20:40.000 --> 00:20:42.000]  你就知道聖經是沒有錯的
[00:20:42.000 --> 00:20:45.000]  第一就是我們說的數字上
[00:20:45.000 --> 00:20:48.000]  有少少表面上的衝突
[00:20:48.000 --> 00:20:49.000]  是表面的
[00:20:49.000 --> 00:20:54.000]  第二是措辭上有表面的矛盾
[00:20:54.000 --> 00:20:59.000]  很多人說聖經時時都說地的四角
[00:20:59.000 --> 00:21:03.000]  在以塞瓦書的十一章十二節
