
[00:00:00.000 --> 00:00:09.000]  今天跟大家一起思想的經文是出自於《佳太書》的第二章
[00:05:00.000 --> 00:05:02.000]  但有些人很討厭榴槤
[00:05:02.000 --> 00:05:04.000]  很討厭榴槤
[00:05:04.000 --> 00:05:06.000]  但是無論你是喜歡榴槤
[00:05:06.000 --> 00:05:08.000]  還是你很討厭榴槤都好
[00:05:08.000 --> 00:05:13.000]  只要有一個榴槤存在在一個房間裡的時候
[00:05:13.000 --> 00:05:18.000]  你不需要把有榴槤的東西去吹噓
[00:05:18.000 --> 00:05:20.000]  或者去大肆宣傳
[00:05:20.000 --> 00:05:23.000]  馬上人一進入這個房間裡
[00:05:23.000 --> 00:05:26.000]  就會發現到榴槤的蹤跡
[00:05:26.000 --> 00:05:29.000]  從來我們沒有見過
[00:05:29.000 --> 00:05:31.000]  榴槤需要自己走出來
[00:05:31.000 --> 00:05:33.000]  然後宣傳自己
[00:05:33.000 --> 00:05:36.000]  我在這裡你吃了我
[00:05:36.000 --> 00:05:38.000]  從來沒有這樣的事
[00:05:38.000 --> 00:05:40.000]  正如基督徒在世
[00:05:40.000 --> 00:05:43.000]  其實就好像榴槤一樣
[00:05:43.000 --> 00:05:47.000]  因為有人可能因為我們絕對對上帝的忠誠
[00:05:47.000 --> 00:05:49.000]  而很討厭我們
[00:05:49.000 --> 00:05:53.000]  但是也可能因為我們絕對對上帝的忠誠
[00:05:53.000 --> 00:05:58.000]  而被人發現到我們是屬神的子民
[00:05:58.000 --> 00:06:01.000]  而有同樣心智的弟兄姊妹
[00:06:01.000 --> 00:06:02.000]  就會走在一起
[00:06:02.000 --> 00:06:04.000]  彼此的尊重
[00:06:04.000 --> 00:06:09.000]  甚至有些不信主的人對於我們基督徒更加的尊重
[00:06:09.000 --> 00:06:13.000]  今天我就希望在這個講道當中
[00:06:13.000 --> 00:06:15.000]  藉著榴槤這個比喻
[00:06:15.000 --> 00:06:18.000]  打開今天這個講道的時間
[00:06:18.000 --> 00:06:21.000]  讓我們能夠體會一下
[00:06:21.000 --> 00:06:23.000]  保羅在這段經文裡
[00:06:23.000 --> 00:06:25.000]  怎樣告訴我們
[00:06:25.000 --> 00:06:27.000]  我們原來每一個人在神的面前
[00:06:27.000 --> 00:06:29.000]  都有一個特定的面貌
[00:06:29.000 --> 00:06:31.000]  是展現出來的
[00:06:31.000 --> 00:06:32.000]  好
[00:06:32.000 --> 00:06:34.000]  剛才我們已經讀了一次
[00:06:34.000 --> 00:06:37.000]  我今天會總共透過三個部分
[00:06:37.000 --> 00:06:40.000]  能夠和大家一起分享這段經文
[00:06:40.000 --> 00:06:42.000]  我們先看第一節
[00:06:42.000 --> 00:06:44.000]  就是第二章第六節
[00:06:44.000 --> 00:06:46.000]  我再讀多一次
[00:06:46.000 --> 00:06:48.000]  這章是第六節
[00:06:48.000 --> 00:06:50.000]  那些有明望的
[00:06:50.000 --> 00:06:54.000]  並沒有加增我什麼
[00:06:54.000 --> 00:06:57.000]  But from those who were influential
[00:06:57.000 --> 00:07:00.000]  whatever they were makes no difference to me
[00:07:00.000 --> 00:07:03.000]  God shows no favoritism between people
[00:07:03.000 --> 00:07:08.000]  Those influential leaders add nothing to my message
[00:07:08.000 --> 00:07:11.000]  在這裡
[00:07:11.000 --> 00:07:14.000]  保羅一開始告訴我們
[00:07:14.000 --> 00:07:19.000]  原來神是有一個特定的標準
[00:07:19.000 --> 00:07:25.000]  去評審和期望神的子民當有的面貌
[00:07:25.000 --> 00:07:27.000]  剛才我們說了榴槤
[00:07:27.000 --> 00:07:29.000]  榴槤本身不好看
[00:07:29.000 --> 00:07:32.000]  外形又比不上芒果
[00:07:32.000 --> 00:07:34.000]  或者比不上士多啤梨
[00:07:34.000 --> 00:07:36.000]  或者稱之為草莓
[00:07:36.000 --> 00:07:38.000]  那些是很漂亮的
[00:07:38.000 --> 00:07:39.000]  黃色的鮮黃
[00:07:39.000 --> 00:07:41.000]  紅色的白色
[00:07:41.000 --> 00:07:42.000]  眼眨著
[00:07:42.000 --> 00:07:44.000]  形態又很妙
[00:07:44.000 --> 00:07:47.000]  榴槤卻是生滿刺
[00:07:47.000 --> 00:07:49.000]  和黑古勒特
[00:07:49.000 --> 00:07:51.000]  有時候熟透的時候
[00:07:51.000 --> 00:07:53.000]  還黑了整個榴槤的表面
[00:07:53.000 --> 00:07:55.000]  我想絕對沒有一個人
[00:07:55.000 --> 00:07:57.000]  會懂得
[00:07:57.000 --> 00:07:59.000]  拿起榴槤
[00:07:59.000 --> 00:08:02.000]  欣賞一下榴槤有多漂亮
[00:08:02.000 --> 00:08:07.000]  但是神就是做榴槤就是這樣
[00:08:07.000 --> 00:08:10.000]  今天不少榴槤的商人
[00:08:10.000 --> 00:08:12.000]  為了促銷榴槤
[00:08:12.000 --> 00:08:14.000]  想大刮一筆
[00:08:14.000 --> 00:08:18.000]  所以他們將榴槤不斷的重新包裝
[00:08:18.000 --> 00:08:20.000]  不止一定去殼
[00:08:20.000 --> 00:08:23.000]  並且加入了很多不同的味道
[00:08:23.000 --> 00:08:25.000]  去榴槤的肉裡
[00:08:25.000 --> 00:08:29.000]  使榴槤裡有很多不同類型的水果
[00:08:29.000 --> 00:08:31.000]  添加劑的味道
[00:08:31.000 --> 00:08:35.000]  希望從而吸引一些人去購買
[00:08:35.000 --> 00:08:37.000]  有些人覺得榴槤
[00:08:37.000 --> 00:08:38.000]  稍微淋稀
[00:08:38.000 --> 00:08:41.000]  種植很高的塑造形態
[00:08:41.000 --> 00:08:43.000]  使人覺得更吸引
[00:08:43.000 --> 00:08:46.000]  於是將榴槤肉吸出來
[00:08:46.000 --> 00:08:48.000]  一些很精緻的卡通人物
[00:08:48.000 --> 00:08:50.000]  希望能夠吸引
[00:08:50.000 --> 00:08:53.000]  連小朋友都喜歡吃榴槤
[00:08:53.000 --> 00:08:57.000]  而且更加不斷的使用廣告商
[00:08:57.000 --> 00:08:59.000]  很多漂亮的女士
[00:08:59.000 --> 00:09:01.000]  年輕的女生
[00:09:01.000 --> 00:09:03.000]  去展現吃榴槤
[00:09:03.000 --> 00:09:05.000]  其實仍然是可以很苗條的
[00:09:05.000 --> 00:09:08.000]  去從而誤導很多人
[00:09:08.000 --> 00:09:13.000]  誘發很多人的那份吸引力
[00:09:13.000 --> 00:09:15.000]  或者貪新鮮的感覺
[00:09:15.000 --> 00:09:18.000]  於是乎就去買這些榴槤
[00:09:18.000 --> 00:09:21.000]  這些榴槤商人還這麼說
[00:09:21.000 --> 00:09:25.000]  其實這樣做不是壞事
[00:09:25.000 --> 00:09:29.000]  我們可以塑造很多的就業機會
[00:09:29.000 --> 00:09:31.000]  能夠在加工的上面
[00:09:31.000 --> 00:09:33.000]  很多在食品加工業
[00:09:33.000 --> 00:09:37.000]  或者這些添加劑的生產
[00:09:37.000 --> 00:09:39.000]  甚至做廣告的女生等等
[00:09:39.000 --> 00:09:41.000]  工作人員
[00:09:41.000 --> 00:09:44.000]  多少工作機會我們塑造出來
[00:09:44.000 --> 00:09:47.000]  其實他們用很多花言巧語
[00:09:47.000 --> 00:09:50.000]  去將榴槤重新包裝起來
[00:09:50.000 --> 00:09:54.000]  希望將榴槤推廣到每一個人都喜歡吃
[00:09:54.000 --> 00:09:58.000]  當他們大刮一筆金錢之後
[00:09:58.000 --> 00:10:02.000]  然後至於那些人過了那種新鮮感
[00:10:02.000 --> 00:10:05.000]  就再不喜歡買他們的產品
[00:10:05.000 --> 00:10:07.000]  他們都覺得已經賺夠了
[00:10:07.000 --> 00:10:09.000]  可以瘦身
[00:10:09.000 --> 00:10:12.000]  其實喜歡吃榴槤的人
[00:10:12.000 --> 00:10:14.000]  就像我這樣
[00:10:14.000 --> 00:10:17.000]  無論榴槤是怎樣養都好
[00:10:17.000 --> 00:10:23.000]  我們始終喜歡吃一個新鮮的榴槤
[00:10:23.000 --> 00:10:27.000]  因為我們看到榴槤本身的質地
[00:10:27.000 --> 00:10:29.000]  滑滑溜溜
[00:10:29.000 --> 00:10:32.000]  也有鮮黃的美麗顏色
[00:10:32.000 --> 00:10:34.000]  當你吃的時候
[00:10:34.000 --> 00:10:36.000]  那種感受那種喜樂
[00:10:36.000 --> 00:10:38.000]  真的很享受
[00:10:38.000 --> 00:10:41.000]  而且很多人喜歡吃榴槤的人
[00:10:41.000 --> 00:10:43.000]  也都欣賞榴槤的人
[00:10:43.000 --> 00:10:48.000]  即使榴槤的殼充滿了很多硬釘
[00:10:48.000 --> 00:10:51.000]  都要冒著被硬釘刺到流血
[00:10:51.000 --> 00:10:53.000]  都要撬開榴槤
[00:10:53.000 --> 00:10:55.000]  逐一的榴槤肉
[00:10:55.000 --> 00:10:59.000]  從榴槤殼裡面去拔出來
[00:10:59.000 --> 00:11:01.000]  而且吃榴槤的人
[00:11:01.000 --> 00:11:04.000]  最喜歡的到最後
[00:11:04.000 --> 00:11:06.000]  加點水到榴槤殼
[00:11:06.000 --> 00:11:09.000]  喝一口榴槤殼水
[00:11:09.000 --> 00:11:13.000]  這樣可以解回榴槤的醋熱平衡
[00:11:13.000 --> 00:11:17.000]  而不是只吃商家製出來的榴槤肉
[00:11:17.000 --> 00:11:20.000]  而是吃到心火都吃
[00:11:20.000 --> 00:11:22.000]  所以大英子母
[00:11:22.000 --> 00:11:24.000]  為什麼人喜歡吃榴槤呢
[00:11:24.000 --> 00:11:26.000]  而喜歡吃榴槤的人
[00:11:26.000 --> 00:11:28.000]  也都真的吃回真正的榴槤
[00:11:28.000 --> 00:11:30.000]  而不是吃製成品呢
[00:11:30.000 --> 00:11:37.000]  其實因為榴槤本身有一個很特別的香味
[00:11:37.000 --> 00:11:40.000]  或者味道、形態、質地
[00:11:40.000 --> 00:11:42.000]  是上帝做出來的
[00:11:42.000 --> 00:11:45.000]  正如基督徒的本質其實都是一樣的
[00:11:45.000 --> 00:11:47.000]  神的子民
[00:11:47.000 --> 00:11:50.000]  神造的每一個屬他的子民
[00:11:50.000 --> 00:11:53.000]  都有他本身真實的面貌
[00:11:53.000 --> 00:11:58.000]  是由上帝的標準去審定而計出來的
[00:11:58.000 --> 00:12:01.000]  因此今天我們在第六節裡面
[00:12:01.000 --> 00:12:05.000]  我們就看到保羅在這裡說什麼
[00:12:05.000 --> 00:12:09.000]  那些有名望的並沒有加薪我什麼
[00:12:09.000 --> 00:12:15.000]  反倒看見要主托我全福音給那未受國禮的人
[00:12:15.000 --> 00:12:20.000]  從這段經文裡面讓我們可以看到
[00:12:20.000 --> 00:12:27.000]  保羅其實一開始再次提及到有一些有名望的人
[00:12:27.000 --> 00:12:30.000]  這些有名望的人當然我們知道的
[00:12:30.000 --> 00:12:33.000]  他們是在耶路撒冷的上面
[00:12:33.000 --> 00:12:37.000]  而這班人也是在耶路撒冷教會裡面舉足輕重的人
[00:12:37.000 --> 00:12:39.000]  遲些在第九節裡面
[00:12:39.000 --> 00:12:41.000]  我們甚至知道他們部分的人的名字
[00:12:41.000 --> 00:12:46.000]  就是雅各、基法、約翰、基法、比德
[00:12:46.000 --> 00:12:49.000]  保羅在這裡單單第六節裡面
[00:12:49.000 --> 00:12:54.000]  就已經提了兩次有名望的人在裡面
[00:12:54.000 --> 00:12:56.000]  在做什麼
[00:12:56.000 --> 00:12:58.000]  如果我們仔細去看
[00:12:58.000 --> 00:13:01.000]  保羅在這裡其實是故意提到
[00:13:01.000 --> 00:13:06.000]  這個有名望的人他們的外貌
[00:13:06.000 --> 00:13:08.000]  我們再看看這段聖經
[00:13:08.000 --> 00:13:14.000]  這個特別談到有關於看到他們外貌的問題
[00:13:14.000 --> 00:13:17.000]  在英文聖經其實特別清楚
[00:13:17.000 --> 00:13:19.000]  去到第六節裡面他會怎麼說
[00:13:19.000 --> 00:13:23.000]  Whatever they were makes no difference to me
[00:13:23.000 --> 00:13:25.000]  無論他們有多出名都好
[00:13:25.000 --> 00:13:28.000]  對於我都沒有什麼兩樣的
[00:13:28.000 --> 00:13:32.000]  God shows no favoritism between people
[00:13:32.000 --> 00:13:34.000]  原文聖經就是說
[00:13:34.000 --> 00:13:41.000]  上帝根本不是按人的面貌去平定一個人
[00:13:41.000 --> 00:13:47.000]  保羅在這裡為什麼要強調說到外觀的問題呢
[00:13:47.000 --> 00:13:50.000]  也再次強調這班有名聲的人
[00:13:50.000 --> 00:13:52.000]  他們有頭有臉的人
[00:13:52.000 --> 00:13:54.000]  在耶路撒冷城的上面
[00:13:54.000 --> 00:14:00.000]  可以說是耶路撒冷教會舉足輕重的人物
[00:14:00.000 --> 00:14:04.000]  因為保羅在這裡要告訴他們
[00:14:04.000 --> 00:14:05.000]  誰呢
[00:14:05.000 --> 00:14:07.000]  加拉太會的信徒知道
[00:14:07.000 --> 00:14:11.000]  昔日即使我上到耶路撒冷的裡面
[00:14:11.000 --> 00:14:13.000]  這班有頭有臉的人
[00:14:13.000 --> 00:14:15.000]  很出名的人
[00:14:15.000 --> 00:14:17.000]  甚至這班人在我面前
[00:14:17.000 --> 00:14:20.000]  對於我來說都沒有什麼兩樣的
[00:14:20.000 --> 00:14:22.000]  為什麼呢
[00:14:22.000 --> 00:14:29.000]  我要按照上帝的審判去同日或者代人的態度
[00:14:29.000 --> 00:14:33.000]  去面對這些即或是有名聲的人
[00:14:33.000 --> 00:14:38.000]  保羅在這裡其實是故意去提出這一點
[00:14:38.000 --> 00:14:42.000]  要給加拉太教會的信徒知道
[00:14:42.000 --> 00:14:44.000]  其實在你們當中的裡面
[00:14:44.000 --> 00:14:47.000]  也有很多人可能是靠著這樣
[00:14:47.000 --> 00:14:50.000]  然後顯得很輝煌
[00:14:50.000 --> 00:14:52.000]  然後活在你們當中
[00:14:52.000 --> 00:14:54.000]  成為了你們的假教師
[00:14:54.000 --> 00:14:56.000]  假領袖
[00:14:56.000 --> 00:14:58.000]  或者假的弟兄
[00:14:58.000 --> 00:15:00.000]  特別是什麼呢
[00:15:00.000 --> 00:15:06.000]  在這裡保羅甚至是將他自己心底裡的說話
[00:15:06.000 --> 00:15:09.000]  或者他心底想著的說話
[00:15:09.000 --> 00:15:13.000]  去告訴當時加拉太教會的信徒知道
[00:15:13.000 --> 00:15:15.000]  如果我們有看英文聖經
[00:15:15.000 --> 00:15:17.000]  看NET的版本的時候
[00:15:17.000 --> 00:15:20.000]  我們發覺第六節裡面特別加了一個括號
[00:15:20.000 --> 00:15:23.000]  在話本裡面沒有那麼詳細去記載
[00:15:23.000 --> 00:15:25.000]  在這裡特別說了
[00:15:25.000 --> 00:15:28.000]  Whatever they were, made no difference to me
[00:15:28.000 --> 00:15:31.000]  God shows no favoritism between people
[00:15:31.000 --> 00:15:33.000]  然後才說
[00:15:33.000 --> 00:15:37.000]  Those influential leaders add nothing to my message
[00:15:37.000 --> 00:15:41.000]  保羅在這裡為什麼要特別說到這一點呢
[00:15:41.000 --> 00:15:45.000]  將他心裡面要說的話去說出來
[00:15:45.000 --> 00:15:50.000]  其實也是有法給當時加拉太教會的信徒知道
[00:15:50.000 --> 00:15:55.000]  其實我們要在我們侍奉或者我們走這條屬靈人生的路的時候
[00:15:55.000 --> 00:15:57.000]  作為一個神的子民
[00:15:57.000 --> 00:15:59.000]  其實我們不斷要反思
[00:15:59.000 --> 00:16:01.000]  究竟在我們所聽到的道理
[00:16:01.000 --> 00:16:03.000]  所見到的人
[00:16:03.000 --> 00:16:05.000]  他們說的話都好
[00:16:05.000 --> 00:16:08.000]  我們有沒有真的去反省一下呢
[00:16:08.000 --> 00:16:09.000]  其實在裡面
[00:16:09.000 --> 00:16:11.000]  當我們看見一些人
[00:16:11.000 --> 00:16:13.000]  遇見一些人的時候
[00:16:13.000 --> 00:16:16.000]  跟他們交談、面對、接觸
[00:16:16.000 --> 00:16:20.000]  其實我們是需要不住的去反省
[00:16:20.000 --> 00:16:22.000]  我今天怎樣去面對他們呢
[00:16:22.000 --> 00:16:25.000]  我有沒有按照上帝的性情
[00:16:25.000 --> 00:16:29.000]  甚至上帝的標準去面對呢
[00:16:29.000 --> 00:16:32.000]  所以保羅在這裡刻意提到這一點
[00:16:32.000 --> 00:16:34.000]  說到什麼呢
[00:16:34.000 --> 00:16:36.000]  我不會因為這幫人特別出名
[00:16:36.000 --> 00:16:41.000]  於是我對他們就會特別的異樣的對待
[00:16:41.000 --> 00:16:47.000]  這個正正就是有很多規探著保羅的假弟兄
[00:16:47.000 --> 00:16:49.000]  很期望保羅做的
[00:16:49.000 --> 00:16:53.000]  看看這些人有名譽了
[00:16:53.000 --> 00:16:55.000]  你又怎樣對待他們呢
[00:16:55.000 --> 00:16:57.000]  是不是阿諛奉承地對待他們呢
[00:16:57.000 --> 00:17:01.000]  還是見到他們身光項靚的時候
[00:17:01.000 --> 00:17:04.000]  於是乎你想拆下他們的鞋呢
[00:17:04.000 --> 00:17:08.000]  對於那些特別不是猶太人背景的信徒
[00:17:08.000 --> 00:17:12.000]  他看到這樣的情況就最好利用的機會
[00:17:12.000 --> 00:17:14.000]  就告訴保羅
[00:17:14.000 --> 00:17:16.000]  所以我們在教會當中
[00:17:16.000 --> 00:17:18.000]  我們沒有什麼特別的東西
[00:17:18.000 --> 00:17:20.000]  我們只是給人出名一點
[00:17:20.000 --> 00:17:22.000]  給人口才好一點
[00:17:22.000 --> 00:17:24.000]  不需要有律例點章
[00:17:24.000 --> 00:17:26.000]  那我們也可以做領袖
[00:17:26.000 --> 00:17:29.000]  保羅其實在這裡就是要告訴
[00:17:29.000 --> 00:17:31.000]  猶太教會的信徒
[00:17:31.000 --> 00:17:33.000]  不應該這樣做
[00:17:33.000 --> 00:17:35.000]  不要因為那個人說話
[00:17:35.000 --> 00:17:37.000]  譬如說話很漂亮
[00:17:37.000 --> 00:17:40.000]  說話真的很美美動聽
[00:17:40.000 --> 00:17:42.000]  很吸引人
[00:17:42.000 --> 00:17:44.000]  說話又很合聽
[00:17:44.000 --> 00:17:46.000]  於是乎你就跟著他
[00:17:46.000 --> 00:17:48.000]  你是需要不斷地去反思
[00:17:48.000 --> 00:17:51.000]  就好像他這裡有一個註腳
[00:17:51.000 --> 00:17:53.000]  告訴我們知道
[00:17:53.000 --> 00:17:55.000]  他其實在這裡不斷地反思
[00:17:55.000 --> 00:17:57.000]  反思什麼呢
[00:17:57.000 --> 00:17:59.000]  原來上帝是怎樣對待人呢
[00:17:59.000 --> 00:18:03.000]  我也應該好像上帝一樣對待人
[00:18:03.000 --> 00:18:06.000]  不要因為某些人的表現
[00:18:06.000 --> 00:18:09.000]  我們於是乎就去阿諛奉承
[00:18:09.000 --> 00:18:13.000]  或者有別樣的態度去對待
[00:18:13.000 --> 00:18:15.000]  其實這個主題
[00:18:15.000 --> 00:18:18.000]  面外貌或者面貌這個主題
[00:18:18.000 --> 00:18:20.000]  保羅後來去到第六章
[00:18:20.000 --> 00:18:22.000]  第十二節裡面會再提
[00:18:22.000 --> 00:18:24.000]  在那裡他講到
[00:18:24.000 --> 00:18:26.000]  如果只是有一個敬田的外貌
[00:18:26.000 --> 00:18:29.000]  但是沒有一個實質的熟靈生命
[00:18:29.000 --> 00:18:31.000]  去承托著他
[00:18:31.000 --> 00:18:33.000]  作為一個神的子民的話
[00:18:33.000 --> 00:18:36.000]  這種宗教狀態
[00:18:36.000 --> 00:18:39.000]  是上帝不希望看到在教會裡面
[00:18:39.000 --> 00:18:42.000]  甚至每一個信徒身上發生的事
[00:18:42.000 --> 00:18:45.000]  但是其實在我自己做基督徒
[00:18:45.000 --> 00:18:46.000]  這麼多年裡面
[00:18:46.000 --> 00:18:49.000]  卻是看到很多基督徒
[00:18:49.000 --> 00:18:52.000]  偏偏看到有名的
[00:18:52.000 --> 00:18:54.000]  牧者或者基督徒
[00:18:54.000 --> 00:18:57.000]  他們的態度就完全不同了
[00:18:57.000 --> 00:18:59.000]  我曾經記得有一次
[00:18:59.000 --> 00:19:01.000]  我去面對一個
[00:19:01.000 --> 00:19:03.000]  香港來加拿大
[00:19:03.000 --> 00:19:06.000]  所謂著名的醫生
[00:19:06.000 --> 00:19:08.000]  他跟我同台吃飯
[00:19:08.000 --> 00:19:10.000]  在一個領會裡面
[00:19:10.000 --> 00:19:12.000]  我就當他是一個弟兄
[00:19:12.000 --> 00:19:14.000]  跟他聊聊天
[00:19:14.000 --> 00:19:18.000]  但是同台還有十幾個弟兄姊妹
[00:19:18.000 --> 00:19:20.000]  同樣圍著
[00:19:20.000 --> 00:19:25.000]  而且去到要扯著醫生的講員
[00:19:25.000 --> 00:19:27.000]  就說坐在我旁邊
[00:19:27.000 --> 00:19:29.000]  然後就不停說
[00:19:29.000 --> 00:19:31.000]  醫生你吃不吃這個
[00:19:31.000 --> 00:19:32.000]  吃不吃那個
[00:19:32.000 --> 00:19:33.000]  我幫你拿
[00:19:33.000 --> 00:19:36.000]  我自己在那一刻看到
[00:19:36.000 --> 00:19:40.000]  為什麼你要這樣對待一個講員
[00:19:40.000 --> 00:19:42.000]  大家都是牧者
[00:19:42.000 --> 00:19:45.000]  為什麼你不見你走來跟我說
[00:19:45.000 --> 00:19:47.000]  你吃黃牧師、黃泉稻
[00:19:47.000 --> 00:19:50.000]  你吃什麼我幫你拿
[00:19:50.000 --> 00:19:51.000]  這種狀態
[00:19:51.000 --> 00:19:52.000]  我不是稻的
[00:19:52.000 --> 00:19:55.000]  而是看回今天的信徒
