
[00:00:00.000 --> 00:00:05.760]  一個著名的牧者叫Eugene Patterson
[00:04:11.240 --> 00:04:18.240]  好多謝主今天有機會服侍主
[00:04:18.240 --> 00:04:20.240]  亦都是服侍大家
[00:04:20.240 --> 00:04:25.240]  有機會和我的人生裏面的一個好朋友
[00:04:25.240 --> 00:04:27.240]  亦都是很佩服的老師
[00:04:27.240 --> 00:04:30.240]  一同在這裏服侍大家
[00:04:30.240 --> 00:04:34.240]  令我感覺到很開心
[00:04:34.240 --> 00:04:38.240]  法蘭西斯有一個作品叫做好
[00:04:38.240 --> 00:04:41.240]  裏面是這樣寫的
[00:04:41.240 --> 00:04:44.240]  使我作你和平之子
[00:04:44.240 --> 00:04:48.240]  在憎恨之處播下你的愛
[00:04:48.240 --> 00:04:53.240]  在傷痕之處播下你歡愉
[00:04:53.240 --> 00:04:57.240]  在懷疑之處播下信心
[00:04:57.240 --> 00:05:00.240]  主使我作你和平之子
[00:05:00.240 --> 00:05:05.240]  在絕望之處播下你盼望
[00:05:05.240 --> 00:05:09.240]  在憂暗之處播下你光明
[00:05:09.240 --> 00:05:12.240]  在憂愁之處播下你歡愉
[00:05:12.240 --> 00:05:15.240]  主使我作你和平之子
[00:05:15.240 --> 00:05:17.240]  在赦免之時
[00:05:17.240 --> 00:05:19.240]  我面蒙不赦免
[00:05:19.240 --> 00:05:21.240]  在捨去之時
[00:05:21.240 --> 00:05:23.240]  我便有所得
[00:05:23.240 --> 00:05:25.240]  迎接死亡之時
[00:05:25.240 --> 00:05:27.240]  我便進入永生
[00:05:27.240 --> 00:05:29.240]  過去七年
[00:05:29.240 --> 00:05:31.240]  神透過種種
[00:05:31.240 --> 00:05:35.240]  我自己不和平的經歷
[00:05:35.240 --> 00:05:41.240]  開始塑造我成為一個和平之子
[00:05:41.240 --> 00:05:44.240]  我自小在宣道會長大
[00:05:44.240 --> 00:05:46.240]  九歲便在那裏翻團契
[00:05:46.240 --> 00:05:48.240]  青年團契
[00:05:48.240 --> 00:05:50.240]  教會正面的經驗
[00:05:50.240 --> 00:05:55.240]  牧者對我的幫助和牧養
[00:05:55.240 --> 00:05:58.240]  使我充滿了單純和熱誠
[00:05:58.240 --> 00:06:01.240]  九三年的時候
[00:06:01.240 --> 00:06:03.240]  教會大約有一百人
[00:06:03.240 --> 00:06:06.240]  當時我覺得自己都不錯
[00:06:06.240 --> 00:06:09.240]  我可以和大部份弟兄姊妹
[00:06:09.240 --> 00:06:11.240]  摸一茶杯底
[00:06:11.240 --> 00:06:13.240]  傾談他們的掙扎
[00:06:13.240 --> 00:06:16.240]  他們的灰心和心事
[00:06:16.240 --> 00:06:18.240]  但同年的二月
[00:06:18.240 --> 00:06:20.240]  在我按了牧兩個月
[00:06:20.240 --> 00:06:22.240]  兩個多月之後
[00:06:22.240 --> 00:06:27.240]  因為要進行一個教會紀律的事件
[00:06:27.240 --> 00:06:32.240]  不少肢體和傳道人
[00:06:32.240 --> 00:06:34.240]  及執事之間
[00:06:34.240 --> 00:06:36.240]  鬧得很不愉快
[00:06:36.240 --> 00:06:38.240]  九三九四年
[00:06:38.240 --> 00:06:40.240]  走了50%的人
[00:06:40.240 --> 00:06:45.240]  我完全沒有任何心理準備
[00:06:45.240 --> 00:06:49.240]  當時是否一個很深的自我拒絕
[00:06:49.240 --> 00:06:51.240]  羞恥
[00:06:51.240 --> 00:06:53.240]  我們傳統教會長大
[00:06:53.240 --> 00:06:55.240]  一定覺得是羞恥
[00:06:55.240 --> 00:06:58.240]  和一種很深的絕望
[00:06:58.240 --> 00:07:03.240]  無意面對任何人的感覺
[00:07:03.240 --> 00:07:05.240]  我講完道的時候
[00:07:05.240 --> 00:07:08.240]  很多時候在那一兩年
[00:07:08.240 --> 00:07:12.240]  我都要低頭禱告很久
[00:07:12.240 --> 00:07:15.240]  直到大英姐妹差不多散了
[00:07:15.240 --> 00:07:17.240]  我的禱告才完
[00:07:17.240 --> 00:07:19.240]  在我第一行的排位裏才起立
[00:07:19.240 --> 00:07:23.240]  以後關於怎樣再寫書
[00:07:23.240 --> 00:07:30.240]  去進深人際關係的衝突理論和經歷
[00:07:30.240 --> 00:07:34.240]  怎樣去再發展
[00:07:34.240 --> 00:07:35.240]  再進深
[00:07:35.240 --> 00:07:37.240]  這都是在書和今晚的文章
[00:07:37.240 --> 00:07:39.240]  已經有交代
[00:07:39.240 --> 00:07:43.240]  在這個過程裏有三點令我很深刻
[00:07:43.240 --> 00:07:44.240]  第一點
[00:07:44.240 --> 00:07:47.240]  我對神有一個刷新的體認
[00:07:47.240 --> 00:07:50.240]  十佳約翰所說的心靈黑夜
[00:07:50.240 --> 00:07:53.240]  能夠將你裏面的殘質
[00:07:53.240 --> 00:07:55.240]  好像很厲害的水
[00:07:55.240 --> 00:07:57.240]  拆去
[00:07:57.240 --> 00:07:58.240]  無論你喜不喜歡
[00:07:58.240 --> 00:08:01.240]  都要將你裏面的雜質拆去
[00:08:01.240 --> 00:08:05.240]  我發覺在這麼多的經歷之後
[00:08:05.240 --> 00:08:07.240]  我真的見到自己很軟弱
[00:08:07.240 --> 00:08:11.240]  而神使我得到潔淨
[00:08:11.240 --> 00:08:16.240]  我見到自己原來很不配和很污穢
[00:08:16.240 --> 00:08:18.240]  追求被人接納
[00:08:18.240 --> 00:08:20.240]  被人了解
[00:08:20.240 --> 00:08:21.240]  被人肯定
[00:08:21.240 --> 00:08:23.240]  根本是人之常情
[00:08:23.240 --> 00:08:25.240]  但是十佳約翰說
[00:08:25.240 --> 00:08:27.240]  被人拒絕
[00:08:27.240 --> 00:08:29.240]  被人誤解
[00:08:29.240 --> 00:08:31.240]  不被人肯定
[00:08:31.240 --> 00:08:34.240]  正正是你經歷耶穌基督生命
[00:08:34.240 --> 00:08:37.240]  一個很重要的途徑
[00:08:37.240 --> 00:08:38.240]  第一個是對神
[00:08:38.240 --> 00:08:39.240]  第二個是對己
[00:08:39.240 --> 00:08:43.240]  以前我不是很有安全感
[00:08:43.240 --> 00:08:46.240]  現在上帝要讓我知道
[00:08:46.240 --> 00:08:48.240]  他是我的神
[00:08:48.240 --> 00:08:50.240]  他是我的所有
[00:08:50.240 --> 00:08:54.240]  這也是對神的愛和親密
[00:08:54.240 --> 00:08:56.240]  有一個刷新
[00:08:56.240 --> 00:08:58.240]  在93、94年之前
[00:08:58.240 --> 00:09:02.240]  我偶然會對兒子或太太發脾氣
[00:09:02.240 --> 00:09:05.240]  有時發脾氣到自己不能控制
[00:09:05.240 --> 00:09:07.240]  我就自我排險
[00:09:07.240 --> 00:09:08.240]  不要緊
[00:09:08.240 --> 00:09:11.240]  因為我不是一個傳道人
[00:09:11.240 --> 00:09:13.240]  我也是一個人
[00:09:13.240 --> 00:09:15.240]  有時發脾氣
[00:09:15.240 --> 00:09:18.240]  反而證實你是一個真人
[00:09:18.240 --> 00:09:21.240]  這種自我調解
[00:09:21.240 --> 00:09:23.240]  經過這些經歷後
[00:09:23.240 --> 00:09:28.240]  我發覺原來我心裏面很多問題
[00:09:28.240 --> 00:09:31.240]  潛藏在很青年的時候
[00:09:31.240 --> 00:09:34.240]  壓抑著我不想面對
[00:09:34.240 --> 00:09:36.240]  經過熟練、操練的更新
[00:09:36.240 --> 00:09:38.240]  我發覺原來這種脾氣和失落
[00:09:38.240 --> 00:09:41.240]  是從我爸爸那裏來
[00:09:41.240 --> 00:09:44.240]  我爸爸以前是一個商人
[00:09:44.240 --> 00:09:45.240]  成功的商人
[00:09:45.240 --> 00:09:47.240]  40歲的時候甚麼都沒有
[00:09:47.240 --> 00:09:50.240]  住在沙熱區和霧
[00:09:50.240 --> 00:09:54.240]  他有很多灰心在裏面
[00:09:54.240 --> 00:09:56.240]  我發覺我
[00:09:56.240 --> 00:09:59.240]  剛好是他破產的時候我出生
[00:09:59.240 --> 00:10:05.240]  我發覺我和我爸爸的感情和性格有影響
[00:10:05.240 --> 00:10:12.240]  我求主幫助我不要再對我兒子有戀愛
[00:10:12.240 --> 00:10:14.240]  要不然就有裂路
[00:10:14.240 --> 00:10:16.240]  我求主給我平和的心
[00:10:16.240 --> 00:10:18.240]  醫治我的脾氣
[00:10:18.240 --> 00:10:20.240]  神憐憫
[00:10:20.240 --> 00:10:25.240]  使我和我太太和兒子
[00:10:25.240 --> 00:10:32.240]  我不至於不能受控制地發脾氣
[00:10:32.240 --> 00:10:34.240]  不過我在這裏住腳
[00:10:34.240 --> 00:10:37.240]  我從來沒有對會友發過一次脾氣
[00:10:37.240 --> 00:10:41.240]  對親密的人反而會這樣
[00:10:41.240 --> 00:10:45.240]  我對我的家庭和婚姻不是100分
[00:10:45.240 --> 00:10:47.240]  但都是很親密的
[00:10:47.240 --> 00:10:51.240]  經過這些經歷90分都不錯
[00:10:51.240 --> 00:10:53.240]  第三對人方面
[00:10:53.240 --> 00:10:58.240]  這幾年的創傷和初步的醫治
[00:10:58.240 --> 00:11:01.240]  我深深覺得自己是不配的
[00:11:01.240 --> 00:11:03.240]  以前覺得自己不錯的
[00:11:03.240 --> 00:11:09.240]  這種不配的感覺使我更容易了解和體諒別人
[00:11:09.240 --> 00:11:13.240]  內心種種相同
[00:11:13.240 --> 00:11:20.240]  96年在一個和執事的人的關係遊戲裏
[00:11:20.240 --> 00:11:22.240]  一位執事寫給我
[00:11:22.240 --> 00:11:27.240]  牧師啊 我很詫異你經歷這麼多種波折
[00:11:27.240 --> 00:11:34.240]  你現在還可以保持對人的單純和赤子之心
[00:11:34.240 --> 00:11:36.240]  所有都是恩典
[00:11:36.240 --> 00:11:37.240]  弟兄姊妹的恩
[00:11:37.240 --> 00:11:40.240]  為我代禱和上帝給我的恩典
[00:11:40.240 --> 00:11:42.240]  其實不單止我可以成長
[00:11:42.240 --> 00:11:43.240]  你也可以成長
[00:11:43.240 --> 00:11:46.240]  現在請你用十幾分鐘的時間
[00:11:46.240 --> 00:11:47.240]  或者十分鐘的時間
[00:11:47.240 --> 00:11:50.240]  做人際衝突的模式問卷
[00:11:50.240 --> 00:11:51.240]  請你打開
[00:11:51.240 --> 00:11:53.240]  可能你已經做了
[00:11:53.240 --> 00:11:57.240]  請你打開問卷的第五至第九頁
[00:11:57.240 --> 00:12:00.240]  或許你可以再做一次
[00:12:00.240 --> 00:12:02.240]  以下的三十條問題
[00:12:02.240 --> 00:12:03.240]  希望你有筆
[00:12:03.240 --> 00:12:05.240]  你只要圈A或B
[00:12:05.240 --> 00:12:08.240]  以最接近你的實際情況作選擇
[00:12:08.240 --> 00:12:09.240]  你要留意
[00:12:09.240 --> 00:12:12.240]  這些問題可能在第二第三條出現
[00:12:12.240 --> 00:12:13.240]  在第八條又會出現
[00:12:13.240 --> 00:12:14.240]  不要緊
[00:12:14.240 --> 00:12:16.240]  你只是比較A或B
[00:12:16.240 --> 00:12:19.240]  以你最接近的實際情況
[00:12:19.240 --> 00:12:21.240]  來到現在可以做了
[00:12:21.240 --> 00:12:23.240]  待會你可能會計算到
[00:12:23.240 --> 00:12:26.240]  你現在的形態
[00:12:26.240 --> 00:12:29.240]  一些主型或者一些副型
[00:12:29.240 --> 00:12:32.240]  主型是最高的分數
[00:12:32.240 --> 00:12:35.240]  副型是次高的分數
[00:12:35.240 --> 00:12:38.240]  或者第二第三高的分數
[00:12:38.240 --> 00:12:42.240]  這五個型是要彼此配合
[00:12:42.240 --> 00:12:44.240]  並且你要明白
[00:12:44.240 --> 00:12:46.240]  你的同事
[00:12:46.240 --> 00:12:47.240]  弟兄姊妹
[00:12:47.240 --> 00:12:49.240]  同工的型
[00:12:49.240 --> 00:12:54.240]  否則有可能死了都不知道
[00:12:54.240 --> 00:12:56.240]  碰到就彼此灰
[00:12:56.240 --> 00:12:58.240]  在我經驗裏
[00:12:58.240 --> 00:13:00.240]  如果最好在教會
[00:13:00.240 --> 00:13:01.240]  或者弟兄姊妹
[00:13:01.240 --> 00:13:03.240]  或者你的同事
[00:13:03.240 --> 00:13:04.240]  一一一齊去做
[00:13:04.240 --> 00:13:06.240]  但其實有些人是不敢做的
[00:13:06.240 --> 00:13:10.240]  又不敢讓你知道他的情況
[00:13:10.240 --> 00:13:15.240]  因為有些人是不容易面對自己的情況
[00:13:15.240 --> 00:13:18.240]  你可能已經完成了十多條
[00:13:18.240 --> 00:13:20.240]  繼續下去
[00:13:20.240 --> 00:13:22.240]  做完三十條
[00:13:22.240 --> 00:13:25.240]  就遣去第九頁
[00:13:25.240 --> 00:13:28.240]  給三分鐘大家做
[00:13:28.240 --> 00:13:33.240]  然後就去看看第九頁
[00:13:33.240 --> 00:13:35.240]  在第九頁裏面
[00:13:35.240 --> 00:13:38.240]  如果你是A或者B
[00:13:38.240 --> 00:13:43.240]  那你就是那個型
[00:13:43.240 --> 00:13:45.240]  你可以圈住那裏
[00:13:45.240 --> 00:13:48.240]  每一條按住A或者B的選擇
[00:13:48.240 --> 00:13:50.240]  圈住第九頁
[00:13:50.240 --> 00:13:52.240]  然後你就要計算一下
[00:13:52.240 --> 00:13:55.240]  實際上你是多少分
[00:13:55.240 --> 00:13:59.240]  第八頁的分數
[00:13:59.240 --> 00:14:04.240]  你是不需要太過緊張的
[00:14:04.240 --> 00:14:06.240]  第八頁就是說
[00:14:06.240 --> 00:14:14.240]  在那幾千個調查過的人的衝突的群體裏面
[00:14:14.240 --> 00:14:17.240]  你如果拿到多少分呢
[00:14:17.240 --> 00:14:20.240]  是在他們裏面的百分比
[00:14:20.240 --> 00:14:22.240]  不要說好不好
[00:14:22.240 --> 00:14:25.240]  不一定是在他們裏面的百分比高或低
[00:14:25.240 --> 00:14:29.240]  只不過是和他們這班調查過的人比較
[00:14:29.240 --> 00:14:31.240]  譬如夥伴型你拿到八分
[00:14:31.240 --> 00:14:33.240]  大約有57分
[00:14:33.240 --> 00:14:34.240]  57%
[00:14:34.240 --> 00:14:37.240]  你就在這幾千個人裏面
[00:14:37.240 --> 00:14:43.240]  你是有50%到第57%的人
[00:14:43.240 --> 00:14:45.240]  是會選擇你那裏
[00:14:45.240 --> 00:14:49.240]  譬如你妥協型你是8%
[00:14:49.240 --> 00:14:50.240]  那就是70%
[00:14:50.240 --> 00:14:53.240]  就是說在這幾千人裏面
[00:14:53.240 --> 00:14:58.240]  有70%的人是會選擇妥協型
[00:14:58.240 --> 00:15:01.240]  所以第八頁你不需要過份的介懷
[00:15:01.240 --> 00:15:03.240]  和別人比較
[00:15:03.240 --> 00:15:07.240]  第九頁你就要圈住
[00:15:07.240 --> 00:15:12.240]  然後將那些圈到的分數加起來
[00:15:12.240 --> 00:15:14.240]  有些人可能已經做完
[00:15:14.240 --> 00:15:15.240]  但如果你還沒做完
[00:15:15.240 --> 00:15:17.240]  或者你已經放棄
[00:15:17.240 --> 00:15:18.240]  都不要緊的
[00:15:18.240 --> 00:15:20.240]  我講了
[00:15:20.240 --> 00:15:24.240]  絕大部分弟兄姊妹已經填完了
[00:15:24.240 --> 00:15:26.240]  那我就講一下
[00:15:26.240 --> 00:15:29.240]  衝突模式的配合
[00:15:29.240 --> 00:15:32.240]  請大家靜心聽我講
[00:15:32.240 --> 00:15:35.240]  在教會或機構的侍奉裏面
[00:15:35.240 --> 00:15:37.240]  最大的困難不是處事
[00:15:37.240 --> 00:15:38.240]  是處人
[00:15:38.240 --> 00:15:42.240]  人際衝突經常在處人的範疇裏面
[00:15:42.240 --> 00:15:47.240]  是最痛苦和最令一個人耗費心力的
[00:15:47.240 --> 00:15:51.240]  認識自己和身邊的人的衝突處理模式
[00:15:51.240 --> 00:15:55.240]  是處理人際衝突裏面的重要步驟
[00:15:55.240 --> 00:15:58.240]  希望你能夠根據以下討論
[00:15:58.240 --> 00:16:01.240]  能夠知道怎樣和人配合
[00:16:01.240 --> 00:16:08.240]  第一請你現在看一看第十二頁裏面的圖畫
[00:16:08.240 --> 00:16:14.240]  這裏是按著關係的座標和目標的座標來畫的
[00:16:14.240 --> 00:16:19.240]  左上角只是著重目標
[00:16:19.240 --> 00:16:21.240]  不是著重關係
[00:16:21.240 --> 00:16:22.240]  就是鬥爭型
[00:16:22.240 --> 00:16:26.240]  最下面的逃避型
[00:16:26.240 --> 00:16:29.240]  關係和目標都不是很強調
[00:16:29.240 --> 00:16:33.240]  要留意屈就型是強調關係
[00:16:33.240 --> 00:16:36.240]  但他隨時可以放棄立場
[00:16:36.240 --> 00:16:41.240]  夥伴型就強調關係
[00:16:41.240 --> 00:16:47.240]  中間好像狗是狐狸
[00:16:47.240 --> 00:16:49.240]  或者叫狐狸狗
[00:16:49.240 --> 00:16:51.240]  其實都畫得很漂亮
[00:16:51.240 --> 00:16:53.240]  他是妥協型
[00:16:53.240 --> 00:16:55.240]  鬥爭型是甚麼呢
[00:16:55.240 --> 00:16:58.240]  你會留意前面我們所說的
[00:16:58.240 --> 00:17:02.240]  教會十大糾紛的原因
[00:17:02.240 --> 00:17:05.240]  令我甚至弱似乎心強
[00:17:05.240 --> 00:17:07.240]  第一頁你可以看到
[00:17:07.240 --> 00:17:12.240]  鬥爭型的人是應對著領導人
[00:17:12.240 --> 00:17:14.240]  即是他本身是不安全的
[00:17:14.240 --> 00:17:19.240]  亦都應對著第二個當家作主的心態
[00:17:19.240 --> 00:17:22.240]  鬥爭型的人如果他做目者就慘了
[00:17:22.240 --> 00:17:25.240]  他認為他是老闆
[00:17:25.240 --> 00:17:28.240]  他做會友的都覺得自己慘
[00:17:28.240 --> 00:17:29.240]  他認為他是老闆
[00:17:29.240 --> 00:17:31.240]  他做執事都覺得自己慘
[00:17:31.240 --> 00:17:33.240]  他認為他就是老闆
[00:17:33.240 --> 00:17:35.240]  因為當家作主的心態
[00:17:35.240 --> 00:17:39.240]  並且要留意他是用負面的方法
[00:17:39.240 --> 00:17:42.240]  第五來處理不同的
[00:17:42.240 --> 00:17:45.240]  即是他用壓抑和對抗的手段
[00:17:45.240 --> 00:17:47.240]  處理和別人的分歧
[00:17:47.240 --> 00:17:50.240]  但第十點就是他的悲劇
[00:17:50.240 --> 00:17:54.240]  第十點就是你猜不到鬥爭型的人
[00:17:54.240 --> 00:17:56.240]  他自覺能力很低
[00:17:56.240 --> 00:17:58.240]  他經常覺得對方有問題
[00:17:58.240 --> 00:18:00.240]  但他不審查自己
[00:18:00.240 --> 00:18:03.240]  所以鬥爭型的人
[00:18:03.240 --> 00:18:05.240]  攻擊性很強挑釁性強
[00:18:05.240 --> 00:18:09.240]  他自我防衛是比較強的
[00:18:09.240 --> 00:18:14.240]  這種型的人理性有時頗強
[00:18:14.240 --> 00:18:17.240]  你想第一個點他想三個點
[00:18:17.240 --> 00:18:19.240]  你真的不夠他爭拗
[00:18:19.240 --> 00:18:22.240]  但這種型態是很難認錯的
[00:18:22.240 --> 00:18:25.240]  因為你明白嗎
[00:18:25.240 --> 00:18:28.240]  很低的在第十點裏面
[00:18:28.240 --> 00:18:31.240]  這個型態的型類型
[00:18:31.240 --> 00:18:33.240]  以攻擊中的鯊魚為表徵
[00:18:33.240 --> 00:18:36.240]  鬥爭型的人講求功利著重控制
[00:18:36.240 --> 00:18:37.240]  他們要得到的
[00:18:37.240 --> 00:18:40.240]  是自己絕對的優勢和利益
[00:18:40.240 --> 00:18:45.240]  他個人的面子和利益就是一切
[00:18:45.240 --> 00:18:48.240]  鬥爭型的人最容易用的方法
[00:18:48.240 --> 00:18:51.240]  就是西方傳統的談判者取向
[00:18:51.240 --> 00:18:53.240]  是Bargaining
[00:18:53.240 --> 00:18:55.240]  屈就型請大家留意
[00:18:55.240 --> 00:18:58.240]  屈就型當然我們叫做
[00:18:58.240 --> 00:19:01.240]  慈母型或白燕型
[00:19:01.240 --> 00:19:03.240]  白燕型即是說
[00:19:03.240 --> 00:19:04.240]  粵語長片裏面的白燕
[00:19:04.240 --> 00:19:07.240]  就是很慘的難為了家嫂
[00:19:07.240 --> 00:19:09.240]  屈屈寡歡
[00:19:09.240 --> 00:19:12.240]  但對著那個
[00:19:12.240 --> 00:19:14.240]  或者譚蘭卿
[00:19:14.240 --> 00:19:17.240]  或者對著那些人
[00:19:17.240 --> 00:19:19.240]  李香琴
[00:19:19.240 --> 00:19:21.240]  或者太老了
[00:19:21.240 --> 00:19:23.240]  或者太什麼
[00:19:23.240 --> 00:19:25.240]  一聲吞了他
[00:19:25.240 --> 00:19:28.240]  難為了家嫂
[00:19:28.240 --> 00:19:30.240]  在調查裏面
[00:19:30.240 --> 00:19:33.240]  很多目者都是這種型
[00:19:33.240 --> 00:19:35.240]  很多基督徒都是這種型
[00:19:35.240 --> 00:19:38.240]  寧願自己受傷算了
[00:19:38.240 --> 00:19:40.240]  委委屈屈就算了
[00:19:40.240 --> 00:19:45.240]  很容易被鯊魚咬住
[00:19:45.240 --> 00:19:47.240]  所謂第六型
[00:19:47.240 --> 00:19:50.240]  就是當鯊魚遇上玩具熊
[00:19:50.240 --> 00:19:51.240]  即是Bear
[00:19:51.240 --> 00:19:53.240]  這個就是一個悲劇
[00:19:53.240 --> 00:19:58.240]  變成他越怕越放棄
[00:19:58.240 --> 00:20:00.240]  鯊魚就越咬他
[00:20:00.240 --> 00:20:02.240]  這樣就很慘
[00:20:02.240 --> 00:20:04.240]  所以如果你是屈就型的人
[00:20:04.240 --> 00:20:07.240]  請你要知道你身邊有多少條鯊魚
[00:20:07.240 --> 00:20:09.240]  這類型的人
[00:20:09.240 --> 00:20:11.240]  以可愛的玩具熊為
[00:20:11.240 --> 00:20:14.240]  我無意醜化鯊魚
[00:20:14.240 --> 00:20:17.240]  教會有時都要鯊魚
[00:20:17.240 --> 00:20:19.240]  即是傳福音
[00:20:19.240 --> 00:20:21.240]  很強很勁
[00:20:21.240 --> 00:20:24.240]  有時主任牧師推得很勁
[00:20:24.240 --> 00:20:28.240]  有時有鯊魚的影子
[00:20:28.240 --> 00:20:30.240]  壓抑力很強
[00:20:30.240 --> 00:20:32.240]  福音又會強一些
[00:20:32.240 --> 00:20:34.240]  當然你問可不可以夥伴
[00:20:34.240 --> 00:20:36.240]  一樣可以
[00:20:36.240 --> 00:20:40.240]  他們渴望被關懷和接納
[00:20:40.240 --> 00:20:43.240]  以致面對強烈對立氣氛時
[00:20:43.240 --> 00:20:45.240]  他們很容易遷就對方
[00:20:45.240 --> 00:20:47.240]  你說什麼就什麼
[00:20:47.240 --> 00:20:50.240]  只要維護大家的關係就算了
[00:20:50.240 --> 00:20:52.240]  他會容易壯烈犧牲
[00:20:52.240 --> 00:20:57.240]  作為領袖或你是牧者
[00:20:57.240 --> 00:21:02.240]  他們很缺乏去夠膽指正
