
[00:00:00.000 --> 00:00:02.000]  好 大家好 有沒有吃飯?
[00:03:54.000 --> 00:03:56.000]  我想你初初結婚
[00:03:56.000 --> 00:03:58.000]  你很少想這個問題
[00:03:58.000 --> 00:04:00.000]  多數都
[00:04:00.000 --> 00:04:02.000]  你不要惹我生氣就可以了
[00:04:02.000 --> 00:04:04.000]  另一個就說我哪有膽量惹你生氣
[00:04:04.000 --> 00:04:06.000]  就結婚了 兩個都
[00:04:06.000 --> 00:04:08.000]  怎知道沒多久
[00:04:08.000 --> 00:04:10.000]  生了一個小孩子 兩個小孩子之後
[00:04:10.000 --> 00:04:12.000]  你發現到
[00:04:12.000 --> 00:04:14.000]  自然有人惹你生氣
[00:04:14.000 --> 00:04:16.000]  你坐在這裏就可以了
[00:04:16.000 --> 00:04:18.000]  你坐在這裏就可以了
[00:04:18.000 --> 00:04:20.000]  問題是今天是誰
[00:04:20.000 --> 00:04:22.000]  也是一起夾攻的
[00:04:22.000 --> 00:04:24.000]  慢慢你被人惹你生氣之後
[00:04:24.000 --> 00:04:26.000]  忽然間聽到什麼 聽到別人說你惡
[00:04:26.000 --> 00:04:28.000]  真是離譜
[00:04:28.000 --> 00:04:30.000]  你欺負我之後然後說我惡
[00:04:30.000 --> 00:04:32.000]  這個就是家裏最微妙的東西
[00:04:32.000 --> 00:04:34.000]  通常被人欺負
[00:04:34.000 --> 00:04:36.000]  忽然間別人說你惡
[00:04:36.000 --> 00:04:38.000]  因為你反應
[00:04:38.000 --> 00:04:40.000]  因為你鬼殺這麼做
[00:04:40.000 --> 00:04:42.000]  你這樣惹我生氣
[00:04:42.000 --> 00:04:44.000]  忽然間惹人那個人說受害
[00:04:44.000 --> 00:04:46.000]  惹了一個惡的人
[00:04:46.000 --> 00:04:48.000]  說他
[00:04:48.000 --> 00:04:50.000]  是不是有趣呢
[00:04:50.000 --> 00:04:52.000]  家裏的看法和上班不同
[00:04:52.000 --> 00:04:54.000]  上班如果你做錯事
[00:04:54.000 --> 00:04:56.000]  證據確鑿你是錯的
[00:04:56.000 --> 00:04:58.000]  因為證人很多 家裏不是
[00:04:58.000 --> 00:05:00.000]  家裏究竟是辯護你還是控告你
[00:05:00.000 --> 00:05:02.000]  每天都不同作風
[00:05:02.000 --> 00:05:04.000]  昨天是幫你的
[00:05:04.000 --> 00:05:06.000]  明天是控告你的
[00:05:06.000 --> 00:05:08.000]  家庭的壓力
[00:05:08.000 --> 00:05:10.000]  你都不知道
[00:05:10.000 --> 00:05:12.000]  坐在一起
[00:05:12.000 --> 00:05:14.000]  今晚和明天是怎麼過
[00:05:14.000 --> 00:05:16.000]  大家都不知道
[00:05:16.000 --> 00:05:18.000]  所以我有時候很佩服很多人
[00:05:18.000 --> 00:05:20.000]  去白天上班
[00:05:20.000 --> 00:05:22.000]  他真的遇到很多
[00:05:22.000 --> 00:05:24.000]  控制不了的東西
[00:05:24.000 --> 00:05:26.000]  但回家控制得更厲害
[00:05:26.000 --> 00:05:28.000]  最慘的就是那些角色變化
[00:05:28.000 --> 00:05:30.000]  是很高
[00:05:30.000 --> 00:05:32.000]  我見到很多媽媽坐在那裏
[00:05:32.000 --> 00:05:34.000]  我一定很同情你
[00:05:34.000 --> 00:05:36.000]  角色變化很高
[00:05:36.000 --> 00:05:38.000]  一個微妙的地方
[00:05:38.000 --> 00:05:40.000]  有些東西別人不會惹你的
[00:05:40.000 --> 00:05:42.000]  因為利害衝突沒有
[00:05:42.000 --> 00:05:44.000]  是輕鬆很多的
[00:05:44.000 --> 00:05:46.000]  但自從你在家裏之後
[00:05:46.000 --> 00:05:48.000]  媽媽都關你事
[00:05:48.000 --> 00:05:50.000]  最慘的是你兒子不合格
[00:05:50.000 --> 00:05:52.000]  學校都說關你事
[00:05:52.000 --> 00:05:54.000]  都不是我讀的 又說關我事
[00:05:54.000 --> 00:05:56.000]  你想想
[00:05:56.000 --> 00:05:58.000]  今天要說的問題就是
[00:05:58.000 --> 00:06:00.000]  今天開始想四個大方向
[00:06:00.000 --> 00:06:02.000]  今天我希望說
[00:06:02.000 --> 00:06:04.000]  我不是很理論
[00:06:04.000 --> 00:06:06.000]  我想找回你
[00:06:06.000 --> 00:06:08.000]  你覺得怎樣
[00:06:08.000 --> 00:06:10.000]  甚麼叫情緒壓力
[00:06:10.000 --> 00:06:12.000]  情緒壓力就是
[00:06:12.000 --> 00:06:14.000]  你自己慢慢失去了知覺
[00:06:14.000 --> 00:06:16.000]  你都不知道現在
[00:06:16.000 --> 00:06:18.000]  的心情怎樣
[00:06:18.000 --> 00:06:20.000]  知道反而好了一半
[00:06:20.000 --> 00:06:22.000]  他們說我現在很緊張
[00:06:22.000 --> 00:06:24.000]  你叫我出來唱首歌
[00:06:24.000 --> 00:06:26.000]  很緊張
[00:06:26.000 --> 00:06:28.000]  這些是你自己拿來的
[00:06:28.000 --> 00:06:30.000]  我一定不會叫你唱的
[00:06:30.000 --> 00:06:32.000]  但你仍然這樣沒辦法
[00:06:32.000 --> 00:06:34.000]  有很多事情
[00:06:34.000 --> 00:06:36.000]  你自己都不知道會怎樣
[00:06:36.000 --> 00:06:38.000]  到時才知道
[00:06:38.000 --> 00:06:40.000]  所以很多人一遇到壓力
[00:06:40.000 --> 00:06:42.000]  就暈了
[00:06:42.000 --> 00:06:44.000]  因為真的不知道原來是這樣的
[00:06:44.000 --> 00:06:46.000]  打擊就是這麼多人
[00:06:46.000 --> 00:06:48.000]  有些人收到電話之後
[00:06:48.000 --> 00:06:50.000]  突然間失去控制
[00:06:50.000 --> 00:06:52.000]  哭了
[00:06:52.000 --> 00:06:54.000]  大叫
[00:06:54.000 --> 00:06:56.000]  通常來說都是醫院說
[00:06:56.000 --> 00:06:58.000]  你的親戚去世了
[00:06:58.000 --> 00:07:00.000]  或者說你收到電話
[00:07:00.000 --> 00:07:02.000]  就說你的病很危險
[00:07:02.000 --> 00:07:04.000]  你都不知道
[00:07:04.000 --> 00:07:06.000]  自己出了多少反應
[00:07:06.000 --> 00:07:08.000]  你都不知道
[00:07:08.000 --> 00:07:10.000]  最難的這件事
[00:07:10.000 --> 00:07:12.000]  其他你都知道
[00:07:12.000 --> 00:07:14.000]  他們結帳
[00:07:14.000 --> 00:07:16.000]  成為9200元
[00:07:16.000 --> 00:07:18.000]  不是吧 成為油條9200元
[00:07:18.000 --> 00:07:20.000]  你知道的
[00:07:20.000 --> 00:07:22.000]  你知道不會差多少
[00:07:22.000 --> 00:07:24.000]  你拿100元
[00:07:24.000 --> 00:07:26.000]  一定可以炒成油條
[00:07:26.000 --> 00:07:28.000]  但關係就不是
[00:07:28.000 --> 00:07:30.000]  關係就是
[00:07:30.000 --> 00:07:32.000]  你根本都不知道自己的情緒
[00:07:32.000 --> 00:07:34.000]  是否受到那個人
[00:07:34.000 --> 00:07:36.000]  這樣過來說一句話
[00:07:36.000 --> 00:07:38.000]  你真的不知道
[00:07:38.000 --> 00:07:40.000]  所以人最脆弱就是情緒
[00:07:40.000 --> 00:07:42.000]  你沒得預料
[00:07:42.000 --> 00:07:46.000]  因為大極都還可以再大的事件
[00:07:46.000 --> 00:07:48.000]  大極都還可以再大
[00:07:48.000 --> 00:07:50.000]  所以很多時候我勸很多人
[00:07:50.000 --> 00:07:52.000]  他說很大壓力
[00:07:52.000 --> 00:07:54.000]  我告訴他
[00:07:54.000 --> 00:07:56.000]  可能你應該想一想
[00:07:56.000 --> 00:07:58.000]  你覺得很大壓力
[00:07:58.000 --> 00:08:00.000]  譬如我現在問你
[00:08:00.000 --> 00:08:02.000]  你小學有沒有試過不合格
[00:08:02.000 --> 00:08:06.000]  你竟然不記得
[00:08:06.000 --> 00:08:08.000]  你很年輕
[00:08:08.000 --> 00:08:10.000]  你記得
[00:08:10.000 --> 00:08:12.000]  你現在覺不覺得很嚴重
[00:08:12.000 --> 00:08:14.000]  你覺得不嚴重
[00:08:14.000 --> 00:08:16.000]  當然不嚴重
[00:08:16.000 --> 00:08:18.000]  你根本不記得
[00:08:18.000 --> 00:08:20.000]  不然今晚我打電話給你說
[00:08:20.000 --> 00:08:22.000]  有些事
[00:08:22.000 --> 00:08:24.000]  你隔一段時間
[00:08:24.000 --> 00:08:26.000]  就會心碎
[00:08:26.000 --> 00:08:28.000]  但那天有很大件事
[00:08:28.000 --> 00:08:30.000]  那天真的有很大件事
[00:08:30.000 --> 00:08:32.000]  你吃蛋
[00:08:32.000 --> 00:08:34.000]  一個零
[00:08:34.000 --> 00:08:36.000]  你真的眼前一黑
[00:08:36.000 --> 00:08:38.000]  你真的想起你媽
[00:08:38.000 --> 00:08:40.000]  嘩
[00:08:40.000 --> 00:08:42.000]  你想到很多東西很慌張
[00:08:42.000 --> 00:08:44.000]  很慌張
[00:08:44.000 --> 00:08:46.000]  家裏可能還有一些藤
[00:08:46.000 --> 00:08:48.000]  或者蠔形
[00:08:48.000 --> 00:08:50.000]  你全部
[00:08:50.000 --> 00:08:52.000]  你很害怕
[00:08:52.000 --> 00:08:54.000]  你很害怕
[00:08:54.000 --> 00:08:56.000]  你很害怕
[00:08:56.000 --> 00:08:58.000]  你也很害怕
[00:08:58.000 --> 00:09:00.000]  你很害怕
[00:09:00.000 --> 00:09:02.000]  你也很害怕
[00:09:02.000 --> 00:09:04.000]  你也很害怕
[00:09:04.000 --> 00:09:06.000]  你也很害怕
[00:09:06.000 --> 00:09:08.000]  你也很害怕
[00:09:08.000 --> 00:09:10.000]  你也很害怕
[00:09:10.000 --> 00:09:12.000]  你也很害怕
[00:09:12.000 --> 00:09:14.000]  你也很害怕
[00:09:14.000 --> 00:09:16.000]  你也很害怕
[00:09:16.000 --> 00:09:18.000]  你也很害怕
[00:09:18.000 --> 00:09:20.000]  你也很怕
[00:09:20.000 --> 00:09:23.780]  你受不了今天的壓力 你真的受不了
[00:09:23.780 --> 00:09:28.720]  所以你豐富了 所以豐富了是你的實力來的
[00:09:28.720 --> 00:09:33.180]  可能你拿了10次零分之後 你臉皮是厚了兩尺的
[00:09:33.180 --> 00:09:37.760]  你突然間說 算少了 這次9個而已
[00:09:37.760 --> 00:09:41.620]  你開始說豐富了 所以第一個問題
[00:09:41.620 --> 00:09:44.100]  你可能這一刻要想一下
[00:09:44.100 --> 00:09:47.720]  放下壓力就不一定要放下
[00:09:47.720 --> 00:09:51.700]  而是你記住 壓力是你的記錄來的
[00:09:51.700 --> 00:09:55.840]  有時候這個記錄是救你一命的
[00:09:55.840 --> 00:09:59.320]  反而我相信一件事 壓力是夠壓力的
[00:09:59.320 --> 00:10:03.920]  這是我自己的人生哲學 只有以戰養戰
[00:10:03.920 --> 00:10:06.360]  你打扮仗才會打仗
[00:10:06.360 --> 00:10:09.280]  要不然你都不知道怎麼打下去 是吧
[00:10:09.280 --> 00:10:11.920]  壓力一樣 你遇過壓力
[00:10:11.920 --> 00:10:16.700]  有一天是幫你對付今天的壓力的
[00:10:16.700 --> 00:10:18.500]  所以可能你說 不信不信
[00:10:18.500 --> 00:10:20.900]  不如我試一下這四個來源
[00:10:20.900 --> 00:10:25.340]  第一個來源就是健康 健康
[00:10:25.340 --> 00:10:29.920]  大家坐在這裡都看到 我們不同年歲都有
[00:10:29.920 --> 00:10:34.360]  但是年歲不代表一定健康還是不健康的 是吧
[00:10:34.360 --> 00:10:39.060]  有些很年輕的都有很多病 很多病
[00:10:39.060 --> 00:10:41.160]  比如我做一個護心行動
[00:10:41.160 --> 00:10:44.440]  我最近見的癌症患者是三十多歲的
[00:10:44.440 --> 00:10:48.720]  三十多歲 而且是男人 三十多歲
[00:10:48.720 --> 00:10:51.360]  你想想一個三十多歲的人 等於什麼呢
[00:10:51.360 --> 00:10:54.560]  生癌症 三十多歲
[00:10:54.560 --> 00:10:57.720]  等於他的太太怎麼樣呢
[00:10:57.720 --> 00:11:01.840]  他的太太會想很多問題
[00:11:01.840 --> 00:11:09.640]  可能丈夫結婚的這麼短的日子就離開他了
[00:11:09.640 --> 00:11:12.760]  他想想他的兒子會怎麼樣呢
[00:11:12.760 --> 00:11:15.780]  他看到他的兒子會覺得很可憐
[00:11:15.780 --> 00:11:20.000]  這個小孩子這麼小就沒有爸爸了
[00:11:20.000 --> 00:11:25.880]  就是說三十多歲 但是五十多歲又怎麼樣呢
[00:11:25.880 --> 00:11:28.000]  五十多歲就會想
[00:11:28.000 --> 00:11:35.980]  跟太太相處了二十年 二十五年 結婚幾年
[00:11:35.980 --> 00:11:40.160]  真的很希望再長一點就好了
[00:11:40.160 --> 00:11:42.620]  既然這個婚姻這麼值得留戀
[00:11:42.620 --> 00:11:45.000]  為什麼這個時間停了呢
[00:11:45.000 --> 00:11:50.980]  就是很想看看兒子見到自己的孫子
[00:11:50.980 --> 00:11:54.000]  很想見一下 好像我都沒想過
[00:11:54.000 --> 00:11:55.640]  三代同堂是怎麼樣的
[00:11:55.640 --> 00:11:57.940]  給我一個機會看看 沒有了
[00:11:57.940 --> 00:12:01.320]  於是就覺得他捨不得 是吧
[00:12:01.320 --> 00:12:05.140]  到七十多歲了 七十多歲想什麼呢
[00:12:05.140 --> 00:12:08.800]  又見到孫子了 又見到兒子了
[00:12:08.800 --> 00:12:10.800]  未必等著的
[00:12:10.800 --> 00:12:13.360]  可能想什麼呢 就在想
[00:12:13.360 --> 00:12:18.540]  我做了這麼多事情 收成了
[00:12:18.540 --> 00:12:22.400]  我真的想見多一些我教出來的兒女
[00:12:22.400 --> 00:12:27.300]  甚至他教出來的孫子 現在怎麼樣呢
[00:12:27.300 --> 00:12:30.300]  會不會我一生最無憾
[00:12:30.300 --> 00:12:33.640]  就是我見到很多成果 哎呀 見不到啊
[00:12:33.640 --> 00:12:37.280]  就是現在死了 海奇行不行啊
[00:12:37.280 --> 00:12:41.360]  多給我十年來看看 其實我在說什麼呢
[00:12:41.360 --> 00:12:44.880]  就是說每個年歲都有捨不得的事情
[00:12:44.880 --> 00:12:48.360]  結論就是 什麼時候都捨不得
[00:12:48.360 --> 00:12:50.680]  什麼時候都捨不得
[00:12:50.680 --> 00:12:54.900]  你想一下人生 這個身體
[00:12:54.900 --> 00:12:59.160]  最考驗你的功夫 就是它不聽你的話
[00:12:59.160 --> 00:13:01.360]  它不懂得自己保養自己 它真的不懂
[00:13:01.360 --> 00:13:04.120]  雖然你說你可以殘害它 吸煙 喝酒
[00:13:04.120 --> 00:13:08.960]  但問題是你不吸煙 不喝酒 你都可能有事的
[00:13:08.960 --> 00:13:12.160]  我太太在12年前患了胰臟癌
[00:13:12.160 --> 00:13:14.900]  她其實是一個很幸福的女人
[00:13:14.900 --> 00:13:20.860]  她已經患這個病的時候 已經是休息了10年了
[00:13:20.860 --> 00:13:26.640]  40歲左右就退休了 退休
[00:13:26.640 --> 00:13:32.340]  那我也當是還她一個借 因為她是一個護士
[00:13:32.340 --> 00:13:35.320]  我說辛苦了你20年左右
[00:13:35.320 --> 00:13:38.900]  不如你享受一下這個世界吧 我養你
[00:13:38.900 --> 00:13:41.520]  她說我用不著你養
[00:13:41.520 --> 00:13:45.460]  當然她就很快樂了 她天天都去打球 游泳
[00:13:45.460 --> 00:13:49.820]  開心到不得了 我想她每天都跟我說
[00:13:49.820 --> 00:13:51.480]  哇 我多幸福啊
[00:13:51.480 --> 00:13:55.500]  我說你不要浪費命了 外面被人砍了
[00:13:55.500 --> 00:13:57.500]  我還跟她加入了一個會
[00:13:57.500 --> 00:14:01.160]  她天天去游泳 打球 是運動
[00:14:01.160 --> 00:14:05.840]  但是都不用多久就確診了
[00:14:05.840 --> 00:14:08.840]  患了一個很難救的胰臟癌
[00:14:08.840 --> 00:14:13.000]  她自己做護士都呆了
[00:14:13.000 --> 00:14:17.080]  我身體這麼好 人家說過勞我又沒有
[00:14:17.080 --> 00:14:19.520]  又快樂 又不用做事
[00:14:19.520 --> 00:14:23.000]  我們的碗都不用洗 我們的碗是一個星期洗一次
[00:14:23.000 --> 00:14:26.500]  凍起來 兩個人吃
[00:14:26.500 --> 00:14:28.980]  每一次洗碗都勞師動眾
[00:14:28.980 --> 00:14:31.740]  凍起來就可以了
[00:14:31.740 --> 00:14:34.740]  衣服一個星期洗一次 都很輕鬆
[00:14:34.740 --> 00:14:37.220]  真的很輕鬆 她更輕鬆
[00:14:37.220 --> 00:14:42.400]  你好人幫我晾衣服 我什麼都做了
[00:14:42.400 --> 00:14:45.140]  你有沒有想過 其實最幸福
[00:14:45.140 --> 00:14:48.460]  走的時候突然間 患了胰臟癌
[00:14:48.460 --> 00:14:52.520]  是救不了的 這些就是突然間
[00:14:52.520 --> 00:14:55.700]  壓力最厲害的就是
[00:14:55.700 --> 00:14:58.460]  你沒有準備的
[00:14:58.460 --> 00:15:01.560]  所以和逆境的定義一樣 逆境就是你沒有準備好的東西
[00:15:01.560 --> 00:15:05.780]  但是壓力不止沒有準備好的 你想不到要準備的
[00:15:05.780 --> 00:15:08.120]  你想不到 那就是身體了
[00:15:08.120 --> 00:15:14.600]  所以聖經說 外體一直都是毀壞的
[00:15:14.600 --> 00:15:19.740]  這個毀壞力 但是沒有說到忽然毀壞
[00:15:19.740 --> 00:15:23.460]  其實是隨時毀壞的
[00:15:23.460 --> 00:15:27.900]  這裡可能你突然間想一想 你會不會有可能
[00:15:27.900 --> 00:15:30.860]  我真的怕了這個東西
[00:15:30.860 --> 00:15:34.420]  我最近見了一個拳師 一家人打拳
[00:15:34.420 --> 00:15:38.600]  一個大隻佬 他來我訓練中心
[00:15:38.600 --> 00:15:41.680]  他確診了癌症
[00:15:41.680 --> 00:15:46.440]  他是一個女性的朋友 一個男性的朋友
[00:15:46.440 --> 00:15:49.820]  扶著他進來的 他的身體很弱
[00:15:49.820 --> 00:15:53.600]  我看他 嘩 這個曾經是一個大隻佬的拳師
[00:15:53.600 --> 00:15:58.060]  突然間一個這麼瘦弱的男人 這麼瘦弱
[00:15:58.060 --> 00:16:01.560]  我和他聊天 其實那天聊得很有意思
[00:16:01.560 --> 00:16:05.360]  大家想一想 人生最有價值的東西是什麼
[00:16:05.360 --> 00:16:08.260]  但是他都不用一個月就死了
[00:16:08.260 --> 00:16:10.500]  很快退 真的很快退
[00:16:10.500 --> 00:16:14.040]  你就想到大隻佬是怎麼樣的
[00:16:14.040 --> 00:16:18.480]  都沒有說大隻佬就會慢一點 也沒有
[00:16:18.480 --> 00:16:20.480]  很快 很快
[00:16:20.480 --> 00:16:23.400]  所以你說 怎麼去對付這種壓力呢
[00:16:23.400 --> 00:16:26.840]  唯有這個東西 就是你接受可以這樣
[00:16:26.840 --> 00:16:29.360]  你接受可以這樣 他控制不了你
[00:16:29.360 --> 00:16:31.080]  他控制不了你 是吧
[00:16:31.080 --> 00:16:34.720]  比如說 你學校的老師要見你
[00:16:34.720 --> 00:16:38.480]  說你兒子每天都搞同學
[00:16:38.480 --> 00:16:41.820]  那你一來就會說 哎呀 真是不好意思
[00:16:41.820 --> 00:16:45.120]  影響你們這班秩序這麼差
[00:16:45.120 --> 00:16:49.260]  就是我賠罪 還學費給同學
[00:16:49.260 --> 00:16:53.940]  沒用的 人家說 我們的兒子被你兒子搞到讀不到書
[00:16:53.940 --> 00:16:56.480]  你還學費給我 沒意義的
[00:16:56.480 --> 00:16:59.120]  我兒子現在不讀書 你還他什麼
[00:16:59.120 --> 00:17:01.280]  沒有 真是沒得還的
[00:17:01.280 --> 00:17:03.280]  你欠人家是沒得還的
[00:17:03.280 --> 00:17:07.080]  有時候你想一想 你預備得到嗎
[00:17:07.080 --> 00:17:08.520]  你預備不了的
[00:17:08.520 --> 00:17:12.100]  我覺得有時候這個不是說信仰的意思
[00:17:12.100 --> 00:17:15.480]  人生裡面 身體是預備不了的
[00:17:15.480 --> 00:17:19.240]  反而你接受預備不了 反而更好
[00:17:19.240 --> 00:17:22.640]  更好 我剛經歷了一年
[00:17:22.640 --> 00:17:26.420]  我接受了大約50個癌症的人
[00:17:26.420 --> 00:17:28.200]  我有一個結論
[00:17:28.200 --> 00:17:32.760]  結論就是 我都不知道誰會很早死 我都不知道
[00:17:32.760 --> 00:17:36.060]  但是每一個人都有一個特點就是
[00:17:36.060 --> 00:17:39.280]  他預備了會死的
[00:17:39.280 --> 00:17:43.740]  他預備了會死 我發現他比我厲害
[00:17:43.740 --> 00:17:49.680]  為什麼呢 因為他不肯浪費一天
[00:17:49.680 --> 00:17:52.160]  因為他預備了會死
[00:17:52.160 --> 00:17:55.740]  我會浪費的 我想很多人都浪費的
[00:17:55.740 --> 00:17:58.640]  反正有一段時間還沒死 搞什麼有什麼所謂
[00:17:58.640 --> 00:18:01.800]  氣一下可能還有6000多天
[00:18:01.800 --> 00:18:05.360]  今天不醉有什麼所謂 今天傻一下有什麼所謂
[00:18:05.360 --> 00:18:09.100]  今天喝醉酒沒所謂 還有6000多天
[00:18:09.100 --> 00:18:12.060]  但是給男性病人是不會的
