
[00:00:00.000 --> 00:00:05.000]  各位聽者,平安!
[00:07:02.000 --> 00:07:04.000]  我相信在這些園的時候
[00:07:04.000 --> 00:07:08.000]  種類一樣多到那麼多
[00:07:08.000 --> 00:07:10.000]  因為這個緣故
[00:07:10.000 --> 00:07:12.000]  選擇是多多的
[00:07:12.000 --> 00:07:14.000]  多到我們數不盡
[00:07:14.000 --> 00:07:18.000]  但神就是讓他們隨意選擇來吃
[00:07:18.000 --> 00:07:21.000]  有甚麼是不可為呢?
[00:07:21.000 --> 00:07:27.000]  唯獨園中分別善惡樹上的果子
[00:07:27.000 --> 00:07:29.000]  你不可以吃
[00:07:29.000 --> 00:07:34.000]  神是說明你是不可以吃
[00:07:34.000 --> 00:07:37.000]  我們再看他用甚麼方法
[00:07:37.000 --> 00:07:43.000]  來將不可為這件事告訴別人
[00:07:43.000 --> 00:07:45.000]  二章十六節
[00:07:45.000 --> 00:07:48.000]  耶和華神吩咐
[00:07:48.000 --> 00:07:50.000]  吩咐這個字
[00:07:50.000 --> 00:07:52.000]  Shavah
[00:07:52.000 --> 00:07:54.000]  Shavah這個字
[00:07:54.000 --> 00:07:56.000]  或者Shavah這個字
[00:07:56.000 --> 00:08:00.000]  原來往往是出自神的口
[00:08:00.000 --> 00:08:02.000]  頒佈律法
[00:08:02.000 --> 00:08:04.000]  頒佈律例典章
[00:08:04.000 --> 00:08:05.000]  命令
[00:08:05.000 --> 00:08:06.000]  誓命
[00:08:06.000 --> 00:08:07.000]  是那個字
[00:08:07.000 --> 00:08:08.000]  另一方面
[00:08:08.000 --> 00:08:10.000]  也是當時來說
[00:08:10.000 --> 00:08:13.000]  皇帝頒佈的詔命
[00:08:13.000 --> 00:08:15.000]  頒佈的命令
[00:08:15.000 --> 00:08:16.000]  所用的詞
[00:08:16.000 --> 00:08:18.000]  是因為這個緣故
[00:08:18.000 --> 00:08:23.000]  這個字曾經被發現是出自法老的口
[00:08:23.000 --> 00:08:26.000]  同樣非常多的地方
[00:08:26.000 --> 00:08:28.000]  三章十一節
[00:08:28.000 --> 00:08:29.000]  三章十七節
[00:08:29.000 --> 00:08:31.000]  六章二十二節
[00:08:31.000 --> 00:08:33.000]  講方舟那段時間
[00:08:33.000 --> 00:08:35.000]  然後到十二章二十節
[00:08:35.000 --> 00:08:39.000]  就是法老頒佈一個命令
[00:08:39.000 --> 00:08:42.000]  在這個緣故我們看見
[00:08:42.000 --> 00:08:45.000]  他是絕對具權威性的
[00:08:45.000 --> 00:08:48.000]  是絕對具有一種
[00:08:48.000 --> 00:08:50.000]  你可以這樣說
[00:08:50.000 --> 00:08:53.000]  是治理能力和權力
[00:08:53.000 --> 00:08:55.000]  是和他在一起的
[00:08:55.000 --> 00:08:57.000]  所以因為這樣
[00:08:57.000 --> 00:08:58.000]  當我們看見
[00:08:58.000 --> 00:09:00.000]  原來在自由裏
[00:09:00.000 --> 00:09:04.000]  我們一定要聽到律法
[00:09:04.000 --> 00:09:06.000]  在自由裏
[00:09:06.000 --> 00:09:08.000]  我們活在自由裏
[00:09:08.000 --> 00:09:11.000]  是連律法都不顧
[00:09:11.000 --> 00:09:14.000]  連同政府的命令都不顧
[00:09:14.000 --> 00:09:16.000]  神的命令都不顧
[00:09:16.000 --> 00:09:17.000]  帶來的結果
[00:09:17.000 --> 00:09:18.000]  就是怎樣呢?
[00:09:18.000 --> 00:09:21.000]  是自討苦吃
[00:09:21.000 --> 00:09:23.000]  創世紀二章十七節
[00:09:23.000 --> 00:09:27.000]  命令你一定不可以吃
[00:09:27.000 --> 00:09:30.000]  那些分辨善惡的果子
[00:09:30.000 --> 00:09:34.000]  因為你吃的日子必定死
[00:09:34.000 --> 00:09:36.000]  然後我們又問一問
[00:09:36.000 --> 00:09:39.000]  有甚麼是不可以不做的呢?
[00:09:39.000 --> 00:09:41.000]  在當時來說
[00:09:41.000 --> 00:09:43.000]  同樣都有一個吩咐
[00:09:43.000 --> 00:09:46.000]  一章二十七、二十八節
[00:09:46.000 --> 00:09:51.000]  神按照他的形象和樣式去做人
[00:09:51.000 --> 00:09:53.000]  然後做人的時候
[00:09:53.000 --> 00:09:55.000]  是賦予他們一個自由意志
[00:09:55.000 --> 00:09:58.000]  但是給予一條命令
[00:09:58.000 --> 00:10:00.000]  是不可以不做的
[00:10:00.000 --> 00:10:02.000]  來給他
[00:10:02.000 --> 00:10:05.000]  我給你這個伊甸園
[00:10:05.000 --> 00:10:07.000]  是全部建好
[00:10:07.000 --> 00:10:10.000]  所有的果樹全部齊了
[00:10:10.000 --> 00:10:13.000]  所有動物、植物
[00:10:13.000 --> 00:10:14.000]  各樣的東西
[00:10:14.000 --> 00:10:16.000]  令你們可以繼續生存
[00:10:16.000 --> 00:10:19.000]  繼續享受伊甸園的景界
[00:10:19.000 --> 00:10:20.000]  我全都給了
[00:10:20.000 --> 00:10:22.000]  但是給了之餘
[00:10:22.000 --> 00:10:28.000]  人是有責任去治理和管理他
[00:10:28.000 --> 00:10:31.000]  所以創世紀一章二十七、二十八節
[00:10:31.000 --> 00:10:34.000]  神就按照自己的形象
[00:10:34.000 --> 00:10:37.000]  去做男又做女
[00:10:37.000 --> 00:10:39.000]  是叫他們做甚麼呢?
[00:10:39.000 --> 00:10:42.000]  去治理一切
[00:10:42.000 --> 00:10:48.000]  天空的飛鳥、陸地的動物和海裡的東西
[00:10:48.000 --> 00:10:52.000]  但另一方面去管理一切的東西
[00:10:52.000 --> 00:10:54.000]  是因為這樣的緣故
[00:10:54.000 --> 00:10:58.000]  我們看得見神給的一些命令
[00:10:58.000 --> 00:11:01.000]  包括不可違的是甚麼
[00:11:01.000 --> 00:11:03.000]  不可不為的是甚麼
[00:11:03.000 --> 00:11:05.000]  你可以違的、可以做的
[00:11:05.000 --> 00:11:08.000]  可以運用你的自由意志的
[00:11:08.000 --> 00:11:09.000]  是甚麼
[00:11:09.000 --> 00:11:11.000]  全都給了他
[00:11:11.000 --> 00:11:13.000]  我們看得見
[00:11:13.000 --> 00:11:15.000]  在這段聖經的當中
[00:11:15.000 --> 00:11:21.000]  人當順著神的命令去做的時候
[00:11:21.000 --> 00:11:26.000]  你會發覺人的權柄是不能給的
[00:11:26.000 --> 00:11:30.000]  因為神做完所有的動物
[00:11:30.000 --> 00:11:32.000]  在第二章十九節
[00:11:32.000 --> 00:11:35.000]  就帶到那個人的面前
[00:11:35.000 --> 00:11:38.000]  帶到那個人的面前
[00:11:38.000 --> 00:11:41.000]  來看看他叫他們做甚麼
[00:11:41.000 --> 00:11:45.000]  然後阿當叫那些動物的名字
[00:11:45.000 --> 00:11:47.000]  叫那些小鳥的名字
[00:11:47.000 --> 00:11:49.000]  叫那些魚的名字
[00:11:49.000 --> 00:11:52.000]  陸地上所有的手獸、牲畜的名字
[00:11:52.000 --> 00:11:55.000]  那個就是他們的名字
[00:11:55.000 --> 00:11:58.000]  我們看到這個命名
[00:11:58.000 --> 00:12:01.000]  絕對是一個權貴
[00:12:01.000 --> 00:12:04.000]  在我們這個新人出生的時候
[00:12:04.000 --> 00:12:06.000]  誰幫他起名呢?
[00:12:06.000 --> 00:12:10.000]  往往是最有權柄的一家之主
[00:12:10.000 --> 00:12:16.000]  有些人他故意將這個榮耀
[00:12:16.000 --> 00:12:18.000]  給了一個爺爺
[00:12:18.000 --> 00:12:20.000]  就是爺爺幫他們起
[00:12:20.000 --> 00:12:23.000]  有些就是爸爸幫他們起
[00:12:23.000 --> 00:12:29.000]  但極少是任由自己喜歡起甚麼就起甚麼
[00:12:29.000 --> 00:12:31.000]  不會在街邊問人
[00:12:31.000 --> 00:12:34.000]  原來看到風水佬就隨便撿一個
[00:12:34.000 --> 00:12:40.000]  除非他自己不是很重視這個小朋友的未來
[00:12:40.000 --> 00:12:46.000]  所以我們看到這個起名帶有權威
[00:12:46.000 --> 00:12:48.000]  帶有權柄
[00:12:48.000 --> 00:12:50.000]  另一方面我們實際上看得見
[00:12:50.000 --> 00:12:53.000]  神既然給了他們治理
[00:12:53.000 --> 00:12:58.000]  他一定是給了權力甚至影響力給阿當
[00:12:58.000 --> 00:13:01.000]  老實說我個人都相信
[00:13:01.000 --> 00:13:05.000]  阿當叫大象來大象就來
[00:13:05.000 --> 00:13:09.000]  阿當叫獅子就在那
[00:13:09.000 --> 00:13:10.000]  獅子就在那
[00:13:10.000 --> 00:13:13.000]  阿當要騎甚麼他就騎甚麼
[00:13:13.000 --> 00:13:17.000]  當時的權柄全部是屬於他
[00:13:17.000 --> 00:13:19.000]  沒有任何東西會造反
[00:13:19.000 --> 00:13:23.000]  甚至連昆蟲細菌都不造反
[00:13:23.000 --> 00:13:27.000]  因為阿當是被神的力充滿
[00:13:27.000 --> 00:13:29.000]  他有權柄他有權威
[00:13:29.000 --> 00:13:33.000]  他有權力有身份有地位
[00:13:33.000 --> 00:13:36.000]  有能力去做到這些事
[00:13:36.000 --> 00:13:40.000]  可惜這個溫馨的日子
[00:13:40.000 --> 00:13:43.000]  當我們看回創世紀第三章
[00:13:43.000 --> 00:13:47.000]  很快就失去了
[00:13:47.000 --> 00:13:51.000]  失去最主要的原因是甚麼呢
[00:13:51.000 --> 00:13:57.000]  因為遲早要的不是一種受限制的自由
[00:13:57.000 --> 00:14:01.000]  而是一種沒有底線的自由
[00:14:01.000 --> 00:14:09.000]  我們看一看第三章第一至第六節
[00:14:09.000 --> 00:14:13.000]  這段聖經告訴我們
[00:14:13.000 --> 00:14:15.000]  耶和華臣所做的
[00:14:15.000 --> 00:14:18.000]  唯有賒給田野一切的玩物
[00:14:18.000 --> 00:14:19.000]  更加狡猾
[00:14:19.000 --> 00:14:21.000]  賒對女人說
[00:14:21.000 --> 00:14:23.000]  臣豈是對你說
[00:14:23.000 --> 00:14:27.000]  不准你吃園中所有樹上的果子嗎
[00:14:27.000 --> 00:14:29.000]  女人對蛇說
[00:14:29.000 --> 00:14:33.000]  園中樹上的果子我們可以吃
[00:14:33.000 --> 00:14:37.000]  唯獨園中樹上的果子
[00:14:37.000 --> 00:14:39.000]  我相信她也知道
[00:14:39.000 --> 00:14:43.000]  是指分別善惡樹上的果子
[00:14:43.000 --> 00:14:45.000]  神曾經說不可以吃
[00:14:45.000 --> 00:14:47.000]  也不可以摸
[00:14:47.000 --> 00:14:49.000]  豈得你們吃
[00:14:49.000 --> 00:14:51.000]  蛇對女人說
[00:14:51.000 --> 00:14:53.000]  你們不一定死
[00:14:53.000 --> 00:14:56.000]  園民那裡更加強烈
[00:14:56.000 --> 00:14:59.000]  你們一定不會死
[00:14:59.000 --> 00:15:00.000]  突然間
[00:15:00.000 --> 00:15:04.000]  神知道你們吃的日子眼睛明亮
[00:15:04.000 --> 00:15:09.000]  你們就像神一樣分別善惡
[00:15:09.000 --> 00:15:13.000]  於是女人看見樹上的果子
[00:15:13.000 --> 00:15:16.000]  土作食物也在愚人的眼目
[00:15:16.000 --> 00:15:18.000]  且是苛喜愛
[00:15:18.000 --> 00:15:20.000]  能使人有智慧
[00:15:20.000 --> 00:15:22.000]  摘下果子來
[00:15:22.000 --> 00:15:28.000]  又給在她旁邊的丈夫
[00:15:28.000 --> 00:15:31.000]  她的丈夫也吃了
[00:15:31.000 --> 00:15:36.000]  這個翻譯我是按著原文
[00:15:36.000 --> 00:15:40.000]  又給在她旁邊的丈夫
[00:15:40.000 --> 00:15:45.000]  和合本和不少中文的譯本
[00:15:45.000 --> 00:15:49.000]  在她旁邊沒有翻譯
[00:15:49.000 --> 00:15:52.000]  英文翻譯得比較好
[00:15:52.000 --> 00:16:00.000]  And gave some to her husband who was with her
[00:16:00.000 --> 00:16:02.000]  這裡很清楚
[00:16:02.000 --> 00:16:05.000]  又給了一些給她的丈夫
[00:16:05.000 --> 00:16:06.000]  丈夫在哪裡?
[00:16:06.000 --> 00:16:09.000]  一直和她在一起
[00:16:09.000 --> 00:16:11.000]  英文聖經說得出來
[00:16:11.000 --> 00:16:14.000]  原文非常清楚
[00:16:14.000 --> 00:16:16.000]  當夏娃受試探的時候
[00:16:16.000 --> 00:16:18.000]  阿當在哪裡?
[00:16:18.000 --> 00:16:19.000]  在她旁邊
[00:16:19.000 --> 00:16:21.000]  一直看著
[00:16:21.000 --> 00:16:23.000]  夏娃吃的時候
[00:16:23.000 --> 00:16:24.000]  阿當在她那裡
[00:16:24.000 --> 00:16:26.000]  看著她吃
[00:16:26.000 --> 00:16:27.000]  夏娃吃完
[00:16:27.000 --> 00:16:28.000]  遞給阿當
[00:16:28.000 --> 00:16:30.000]  阿當就在旁邊
[00:16:30.000 --> 00:16:32.000]  她照吃可飲
[00:16:32.000 --> 00:16:36.000]  由頭到尾是這樣
[00:16:36.000 --> 00:16:40.000]  你和我很多時候都會問一個問題
[00:16:40.000 --> 00:16:44.000]  按照《創世紀》第三章記載
[00:16:44.000 --> 00:16:47.000]  第一個犯罪的是夏娃
[00:16:47.000 --> 00:16:50.000]  但為什麼羅馬書告訴我們
[00:16:50.000 --> 00:16:53.000]  新約聖經又告訴我們
[00:16:53.000 --> 00:16:57.000]  罪是因為一個人而來
[00:16:57.000 --> 00:16:59.000]  而這個人是誰呢?
[00:16:59.000 --> 00:17:02.000]  不是夏娃
[00:17:02.000 --> 00:17:06.000]  聖經很清楚說是阿當
[00:17:06.000 --> 00:17:08.000]  我想做男人的
[00:17:08.000 --> 00:17:10.000]  很多人不太順氣
[00:17:10.000 --> 00:17:14.000]  明明是夏娃犯罪
[00:17:14.000 --> 00:17:18.000]  阿當應該沒那麼嚴重吧
[00:17:18.000 --> 00:17:23.000]  為什麼要將一切責任
[00:17:23.000 --> 00:17:27.000]  卸到阿當身上
[00:17:27.000 --> 00:17:32.000]  原來神給的命令
[00:17:32.000 --> 00:17:37.000]  是給一個問責的丈夫
[00:17:37.000 --> 00:17:39.000]  伊甸園這個命令
[00:17:39.000 --> 00:17:41.000]  是給阿當的
[00:17:41.000 --> 00:17:43.000]  他是問責部長
[00:17:43.000 --> 00:17:45.000]  是問責的丈夫
[00:17:45.000 --> 00:17:48.000]  是問責的一家之主
[00:17:48.000 --> 00:17:50.000]  換句話說
[00:17:50.000 --> 00:17:53.000]  全部的事是交給他管理
[00:17:53.000 --> 00:17:55.000]  是交給他去治理
[00:17:55.000 --> 00:17:57.000]  但我們看得到
[00:17:57.000 --> 00:18:03.000]  阿當最大的失敗
[00:18:03.000 --> 00:18:08.000]  就是他沒有管理好那條蛇
[00:18:08.000 --> 00:18:12.000]  第二,沒有管理好他太太
[00:18:12.000 --> 00:18:19.000]  第三,更嚴重的是連他自己都做了
[00:18:19.000 --> 00:18:23.000]  這是一個最失敗的地方
[00:18:23.000 --> 00:18:26.000]  會不會是因為他心裡都是心思
[00:18:26.000 --> 00:18:28.000]  他也想做的
[00:18:28.000 --> 00:18:30.000]  但他不出手
[00:18:30.000 --> 00:18:32.000]  是讓他太太出手
[00:18:32.000 --> 00:18:36.000]  我相信不少解經家都相信
[00:18:36.000 --> 00:18:41.000]  其實阿當夏娃統稱作人
[00:18:41.000 --> 00:18:45.000]  到底人受的隱憂是甚麼呢?
[00:18:45.000 --> 00:18:47.000]  約翰一書很清楚說
[00:18:47.000 --> 00:18:50.000]  就是肉體的情慾
[00:18:50.000 --> 00:18:52.000]  眼目的情慾
[00:18:52.000 --> 00:18:54.000]  和今生的驕傲
[00:18:54.000 --> 00:18:57.000]  我們看回《創世紀》第三章
[00:18:57.000 --> 00:19:01.000]  你就會看見女人看見那棵樹的果子
[00:19:01.000 --> 00:19:03.000]  好作食物
[00:19:03.000 --> 00:19:05.000]  這是肉體的情慾
[00:19:05.000 --> 00:19:07.000]  也與人的眼目
[00:19:07.000 --> 00:19:09.000]  這是眼目的情慾
[00:19:09.000 --> 00:19:12.000]  第三,且是可喜愛的
[00:19:12.000 --> 00:19:15.000]  能使人有智慧
[00:19:15.000 --> 00:19:20.000]  令他好像神一樣去分辨善惡
[00:19:20.000 --> 00:19:23.000]  這就是今生的驕傲
[00:19:23.000 --> 00:19:25.000]  是因為這樣的緣故
[00:19:25.000 --> 00:19:29.000]  其實阿當絕對是失責的
[00:19:29.000 --> 00:19:36.000]  他根本沒有盡任何責任去管理、去看守
[00:19:36.000 --> 00:19:40.000]  他更忽略了神的話
[00:19:40.000 --> 00:19:42.000]  因為這樣的緣故
[00:19:42.000 --> 00:19:50.000]  我們看見神將阿當處分
[00:19:50.000 --> 00:19:52.000]  將阿當責備
[00:19:52.000 --> 00:19:55.000]  是絕對有理據的
[00:19:55.000 --> 00:19:58.000]  我們就想一想
[00:19:58.000 --> 00:20:00.000]  由頭到尾
[00:20:00.000 --> 00:20:02.000]  最大罪的是誰呢?
[00:20:02.000 --> 00:20:04.000]  罪的由來是從何而來呢?
[00:20:04.000 --> 00:20:07.000]  神學家告訴我們
[00:20:07.000 --> 00:20:09.000]  有三個來源
[00:20:09.000 --> 00:20:11.000]  第一個從撒旦來的
[00:20:11.000 --> 00:20:16.000]  有很多解經家將以賽亞書的十四章
[00:20:16.000 --> 00:20:18.000]  13到14節
[00:20:18.000 --> 00:20:20.000]  或者12到15節
[00:20:20.000 --> 00:20:22.000]  解釋為撒旦
[00:20:22.000 --> 00:20:27.000]  因為裡面說的是明亮之星
[00:20:27.000 --> 00:20:29.000]  早晨之子
[00:20:29.000 --> 00:20:31.000]  你心裡曾說
[00:20:31.000 --> 00:20:34.000]  明亮之星早晨之子
[00:20:34.000 --> 00:20:36.000]  一般來說
[00:20:36.000 --> 00:20:41.000]  應該是指一些靈界的勢力
[00:20:41.000 --> 00:20:44.000]  靈界的那些東西
[00:20:44.000 --> 00:20:45.000]  那是誰呢?
[00:20:45.000 --> 00:20:47.000]  應該是撒旦
[00:20:47.000 --> 00:20:49.000]  特別是我們看見
[00:20:49.000 --> 00:20:52.000]  他自己所說的
[00:20:52.000 --> 00:20:54.000]  我要升到天上
[00:20:54.000 --> 00:20:56.000]  我要高舉我的寶座
[00:20:56.000 --> 00:20:57.000]  在神眾星以上
[00:20:57.000 --> 00:20:59.000]  我要坐在聚會的山上
[00:20:59.000 --> 00:21:01.000]  在北方的極處
[00:21:01.000 --> 00:21:03.000]  我要升到高雲之上
[00:21:03.000 --> 00:21:05.000]  我要與至上者同等
[00:21:05.000 --> 00:21:07.000]  全部這些東西
[00:21:07.000 --> 00:21:09.000]  是人做不到的
[00:21:09.000 --> 00:21:11.000]  所以有這樣的緣故
[00:21:11.000 --> 00:21:13.000]  解經家有不少
[00:21:13.000 --> 00:21:17.000]  將它解釋為撒旦
[00:21:17.000 --> 00:21:21.000]  特別是拉丁文
[00:21:21.000 --> 00:21:24.000]  翻譯聖經的時候
