
[00:00:00.000 --> 00:00:10.000]  我剛才聽馬祺宣教士說,在鄉下的人是會因為信耶穌被趕走的。
[00:11:22.000 --> 00:11:28.000]  哎呀,give me a break,蒙召為此,為此蒙召,
[00:11:28.000 --> 00:11:36.000]  說來說去都是同一個召,so you are called, we are called,
[00:11:36.000 --> 00:11:45.000]  神是這樣呼召了我們,如果你還是不服氣,
[00:11:45.000 --> 00:11:56.000]  還有一節,十七節,神的旨意,有神看著,
[00:11:56.000 --> 00:12:03.000]  所以我們要認識一件事,我們的生命受苦不是意外,
[00:12:03.000 --> 00:12:11.000]  而是神已經有這樣的心意,我們不需要怕,不需要怕,
[00:12:11.000 --> 00:12:18.000]  也不需要怨,應對的方式很簡單,
[00:12:18.000 --> 00:12:31.000]  第三章第十四節,不要怕人的威嚇,也不要驚慌,
[00:12:31.000 --> 00:12:35.000]  這一節是由以賽亞書引出來的,
[00:12:35.000 --> 00:12:41.000]  彼得引用七十事本,然後再轉了一點點,
[00:12:41.000 --> 00:12:48.000]  原來那個文字是說,他們所怕的你們不要怕,也不要畏懼,
[00:12:48.000 --> 00:12:52.000]  你們要尊萬君之耶和華為聖,
[00:12:52.000 --> 00:13:00.000]  因為祂才是你們所應該怕,所應該畏懼,
[00:13:00.000 --> 00:13:03.000]  其實彼得是憑他的經驗來說,
[00:13:03.000 --> 00:13:07.000]  他曾經說信從神,不信從人,
[00:13:07.000 --> 00:13:13.000]  他面對著他曾經最怕的,他曾經在那群人面前否認主,
[00:13:13.000 --> 00:13:18.000]  後來他面對這群人,他不再怕他們,
[00:13:18.000 --> 00:13:27.000]  因為他人生裡已經有了繁星的轉移,
[00:13:27.000 --> 00:13:35.000]  眾生的轉移,以前是看見人,看見形勢,看見環境,看見自己的安危,
[00:13:35.000 --> 00:13:40.000]  就自動作出一個有利於自己的安全的反應,
[00:13:40.000 --> 00:13:45.000]  但是當他整個生命是根本倒轉過來的時候,
[00:13:45.000 --> 00:13:49.000]  因為他經歷了耶穌基督本身,經歷了耶穌基督的醫治,
[00:13:49.000 --> 00:13:53.000]  經歷了耶穌基督的擁抱,經歷了耶穌基督的接納,
[00:13:53.000 --> 00:13:57.000]  經歷了耶穌基督給他的差遣,
[00:13:57.000 --> 00:14:03.000]  以及經歷了聖靈充滿在他生命裡所成就的奇妙的事,
[00:14:03.000 --> 00:14:08.000]  他的內心的世界已經反轉了,
[00:14:08.000 --> 00:14:13.000]  今天我們基本上我懷疑,我們還沒反得夠,
[00:14:13.000 --> 00:14:19.000]  不是玩,是反轉,還沒反轉得透,
[00:14:19.000 --> 00:14:26.000]  我們還是有很多事情怕,但是彼得說不用怕,
[00:14:26.000 --> 00:14:29.000]  所以他繼續行神吩咐他所行的,
[00:14:29.000 --> 00:14:32.000]  宣講神所吩咐他宣講的,
[00:14:32.000 --> 00:14:36.000]  付出最大的代價都在所不惜,
[00:14:36.000 --> 00:14:40.000]  所以要抗衡這個因信仰而來的痛苦,
[00:14:40.000 --> 00:14:44.000]  就是在於我們的價值觀念的改變,
[00:14:44.000 --> 00:14:47.000]  土神喜悅還是土人喜悅?
[00:14:47.000 --> 00:14:51.000]  是馬人怕還是敬畏神?
[00:14:51.000 --> 00:14:56.000]  一個衝動易變跌倒軟弱的彼得,
[00:14:56.000 --> 00:15:03.000]  今天說這些話是不是很powerful?
[00:15:03.000 --> 00:15:06.000]  為什麼這麼厲害?
[00:15:06.000 --> 00:15:11.000]  第十五節,如果你今天什麼都不記得,
[00:15:11.000 --> 00:15:14.000]  我希望你記得這一句話,
[00:15:14.000 --> 00:15:23.000]  就是「只要心裡專注基督為聖」,請大家一起讀,
[00:15:23.000 --> 00:15:28.000]  「只要心裡專注基督為聖」,
[00:15:28.000 --> 00:15:31.000]  專注基督為聖,
[00:15:31.000 --> 00:15:35.000]  在原來爾賽亞書那裡說,
[00:15:35.000 --> 00:15:40.000]  「專萬君之耶和華為聖」,
[00:15:40.000 --> 00:15:44.000]  「專萬君之耶和華為聖」,
[00:15:44.000 --> 00:15:47.000]  「專注基督為聖」,
[00:15:47.000 --> 00:15:51.000]  在我們今天讀起來,沒有什麼大不了,
[00:15:51.000 --> 00:15:55.000]  但是在第一世紀的六十年代,
[00:15:55.000 --> 00:15:59.000]  耶穌死而復活之後三十多年的時間,
[00:15:59.000 --> 00:16:02.000]  在千八年來,
[00:16:02.000 --> 00:16:04.000]  以色列的猶太民族,
[00:16:04.000 --> 00:16:11.000]  都只能說一位最高的創造主,萬君之耶和華,
[00:16:11.000 --> 00:16:15.000]  但是彼得就很自在地,
[00:16:15.000 --> 00:16:18.000]  將萬君之耶和華這個稱謂,
[00:16:18.000 --> 00:16:24.000]  完全套在耶穌基督那撒勒人的身上,
[00:16:24.000 --> 00:16:26.000]  稱祂為主,
[00:16:29.000 --> 00:16:36.000]  他完全認識了這位死而復活的主的榮耀,
[00:16:36.000 --> 00:16:38.000]  和祂的生命,
[00:16:38.000 --> 00:16:40.000]  是和彼得和教會,
[00:16:40.000 --> 00:16:45.000]  和當時聽這個信息的弟兄姊妹,
[00:16:45.000 --> 00:16:49.000]  那種生命和生活,
[00:16:49.000 --> 00:16:53.000]  是緊緊相靠在一起,
[00:16:53.000 --> 00:16:57.000]  但願我們真的能夠明白,
[00:16:57.000 --> 00:17:00.000]  但願聖靈真的能夠幫助我們明白,
[00:17:00.000 --> 00:17:05.000]  我們的心裡面到底是怎樣對待,
[00:17:05.000 --> 00:17:08.000]  我們所信的主,
[00:17:08.000 --> 00:17:10.000]  我們的基督,
[00:17:10.000 --> 00:17:13.000]  什麼叫尊祂為聖呢?
[00:17:13.000 --> 00:17:16.000]  不是令祂變得更加神聖,
[00:17:16.000 --> 00:17:19.000]  而是最根本的一件事,
[00:17:19.000 --> 00:17:23.000]  就是說體重祂超過一切,
[00:17:23.000 --> 00:17:28.000]  是敬重祂的權柄過於一切,
[00:17:28.000 --> 00:17:32.000]  是信任祂過於一切,
[00:17:32.000 --> 00:17:35.000]  我用了幾個英文字,
[00:17:35.000 --> 00:17:37.000]  你容許我玩一下這些字,
[00:17:37.000 --> 00:17:40.000]  當你有Lordship的時候,
[00:17:40.000 --> 00:17:42.000]  耶穌的主權,
[00:17:42.000 --> 00:17:45.000]  你就不懼怕受苦,
[00:17:45.000 --> 00:17:47.000]  Hardship,
[00:17:47.000 --> 00:17:50.000]  你怎樣面對生命的Hardship,
[00:17:50.000 --> 00:17:53.000]  如果你有Lordship,
[00:17:53.000 --> 00:17:57.000]  因為我的主是負責我整個的生命,
[00:17:57.000 --> 00:17:59.000]  我無論經過什麼艱苦,
[00:17:59.000 --> 00:18:01.000]  我的主都不撇棄我,
[00:18:01.000 --> 00:18:03.000]  都不丟棄我,
[00:18:03.000 --> 00:18:05.000]  我的主一定會看著我,
[00:18:05.000 --> 00:18:07.000]  我的主沒有忘記我,
[00:18:07.000 --> 00:18:10.000]  人如果沒有上主的倚靠,
[00:18:10.000 --> 00:18:12.000]  他倚靠別的東西,
[00:18:12.000 --> 00:18:15.000]  而所倚靠的是不可靠的時候,
[00:18:15.000 --> 00:18:17.000]  他就會痛苦絕望,會失望,
[00:18:17.000 --> 00:18:19.000]  然後他反過來,
[00:18:19.000 --> 00:18:21.000]  就背棄他的信仰,
[00:18:21.000 --> 00:18:23.000]  就坐他的上帝,
[00:18:23.000 --> 00:18:28.000]  但是當他心裡尊主基督為聖,
[00:18:28.000 --> 00:18:31.000]  我們唱得多了各位,
[00:18:31.000 --> 00:18:34.000]  He is Lord, He is Lord,
[00:18:34.000 --> 00:18:37.000]  唱得很多的,
[00:18:37.000 --> 00:18:40.000]  不過有什麼三長兩短,
[00:18:40.000 --> 00:18:41.000]  我們就說,
[00:18:41.000 --> 00:18:43.000]  我不要這個主,
[00:18:43.000 --> 00:18:45.000]  主在哪裡,
[00:18:45.000 --> 00:18:47.000]  我靠不住,
[00:18:47.000 --> 00:18:49.000]  彼得在說,
[00:18:49.000 --> 00:18:51.000]  無論你多苦也好,
[00:18:51.000 --> 00:18:54.000]  心裡尊主基督為聖,
[00:18:54.000 --> 00:18:59.000]  Lordship overcomes hardship,
[00:18:59.000 --> 00:19:01.000]  然後這個尊主基督為聖,
[00:19:01.000 --> 00:19:05.000]  也可以翻譯為Revere,
[00:19:05.000 --> 00:19:07.000]  當你懂得敬畏他,
[00:19:07.000 --> 00:19:13.000]  是用Revere去取代Fear,
[00:19:13.000 --> 00:19:15.000]  彼得斯,
[00:19:15.000 --> 00:19:18.000]  因為看著人的面孔是很害怕,
[00:19:18.000 --> 00:19:22.000]  加里里的漁夫所帶領的,
[00:19:22.000 --> 00:19:24.000]  加里里的牧匠所帶領的,
[00:19:24.000 --> 00:19:26.000]  加里里的漁夫,
[00:19:26.000 --> 00:19:28.000]  如何面對羅馬的鐵蹄,
[00:19:28.000 --> 00:19:30.000]  Hallelujah,
[00:19:30.000 --> 00:19:35.000]  今天羅馬的鐵蹄已經煙消雲散,
[00:19:35.000 --> 00:19:38.000]  亞瑟勒人耶穌的榮耀,
[00:19:38.000 --> 00:19:44.000]  仍然是無往而不利,
[00:19:44.000 --> 00:19:46.000]  雖然無往而不利之中,
[00:19:46.000 --> 00:19:48.000]  好像時常不利,
[00:19:48.000 --> 00:19:51.000]  好像去到宣教都很艱難,
[00:19:51.000 --> 00:19:53.000]  你知不知道,
[00:19:53.000 --> 00:19:55.000]  二百多年前,
[00:19:55.000 --> 00:19:59.000]  馬利遜來中國的時候都很艱難,
[00:19:59.000 --> 00:20:01.000]  你知不知道,
[00:20:01.000 --> 00:20:06.000]  宣教事每去一個地方開放的時候都很艱難,
[00:20:06.000 --> 00:20:08.000]  有些培了夫人,
[00:20:08.000 --> 00:20:10.000]  有些士兵連自己都死了,
[00:20:10.000 --> 00:20:13.000]  有些明明要結婚都不能結婚,
[00:20:13.000 --> 00:20:15.000]  在那裡守獨身,
[00:20:15.000 --> 00:20:17.000]  中老,
[00:20:17.000 --> 00:20:20.000]  有些臨死的時候都沒見過,
[00:20:20.000 --> 00:20:22.000]  有一個,
[00:20:22.000 --> 00:20:25.000]  或者最多見到半個信徒,
[00:20:25.000 --> 00:20:31.000]  就在我們1927年,
[00:20:31.000 --> 00:20:32.000]  培靈會,
[00:20:32.000 --> 00:20:34.000]  1985年,
[00:20:34.000 --> 00:20:37.000]  當年是第二屆的時候,
[00:20:37.000 --> 00:20:39.000]  有一個童工說,
[00:20:39.000 --> 00:20:44.000]  不知道中國只有三十萬基督徒還是什麼上下,
[00:20:44.000 --> 00:20:46.000]  但是今天,
[00:20:46.000 --> 00:20:50.000]  誰能夠統計我們中國教會有多少人,
[00:20:50.000 --> 00:20:54.000]  所以當你敬畏上帝的時候,
[00:20:54.000 --> 00:20:56.000]  你就No Fear,
[00:20:56.000 --> 00:20:59.000]  如果你今天仍然是很多Fear,
[00:20:59.000 --> 00:21:01.000]  Fear, Fear, Fear, Fear,
[00:21:01.000 --> 00:21:04.000]  Fear到心水不靈,
[00:21:04.000 --> 00:21:06.000]  Fear到神經質的話,
[00:21:06.000 --> 00:21:08.000]  其實我們被人騙了,
[00:21:08.000 --> 00:21:10.000]  當然,
[00:21:10.000 --> 00:21:12.000]  我很想告訴你,
[00:21:12.000 --> 00:21:14.000]  如果你怕到睡不著,
[00:21:14.000 --> 00:21:15.000]  怕到很淒涼,
[00:21:15.000 --> 00:21:17.000]  真的要看看醫生,
[00:21:17.000 --> 00:21:19.000]  是要看的,
[00:21:19.000 --> 00:21:21.000]  醫生不要不看,
[00:21:21.000 --> 00:21:25.000]  但是我想另外一個的強心針就是,
[00:21:25.000 --> 00:21:29.000]  當我們懂得選擇去怕什麼,
[00:21:29.000 --> 00:21:31.000]  不去怕什麼,
[00:21:31.000 --> 00:21:34.000]  我懷疑醫生也可能會這樣治你的,
[00:21:34.000 --> 00:21:37.000]  他不只是給你藥吃,
[00:21:37.000 --> 00:21:40.000]  他也需要幫你處理裡面的,
[00:21:40.000 --> 00:21:49.000]  我希望裡面未影響到我們的所謂的肉身,
[00:21:49.000 --> 00:21:54.000]  以至需要用化學肉物來調整之前,
[00:21:54.000 --> 00:21:58.000]  我用我的無知的說話來跟大家說,
[00:21:58.000 --> 00:22:00.000]  就是先搞定心,
[00:22:00.000 --> 00:22:02.000]  看看怎樣,
[00:22:02.000 --> 00:22:05.000]  我常說我的朋友,
[00:22:05.000 --> 00:22:08.000]  我不怕病不怕死,
[00:22:08.000 --> 00:22:10.000]  看你怎樣,
[00:22:10.000 --> 00:22:12.000]  大家在這裡,
[00:22:12.000 --> 00:22:13.000]  我都說過很多次,
[00:22:13.000 --> 00:22:15.000]  我們長輩馬維香姐妹,
[00:22:15.000 --> 00:22:17.000]  很多人不記得她,
[00:22:17.000 --> 00:22:19.000]  但當中有些人會記得,
[00:22:19.000 --> 00:22:20.000]  你也探訪過她,
[00:22:20.000 --> 00:22:23.000]  馬維香姐妹她癌症很嚴重,
[00:22:23.000 --> 00:22:28.000]  通常是有進有出,
[00:22:28.000 --> 00:22:30.000]  不過馬姐妹也有出來,
[00:22:30.000 --> 00:22:32.000]  有一次我去探訪她,
[00:22:32.000 --> 00:22:36.000]  她說牧師,我和兄弟一回來,
[00:22:36.000 --> 00:22:37.000]  在香港回來,
[00:22:37.000 --> 00:22:40.000]  我去看醫生,
[00:22:40.000 --> 00:22:44.000]  她說我和兄弟沒得了,
[00:22:44.000 --> 00:22:46.000]  我還在這裡,
[00:22:46.000 --> 00:22:47.000]  我要看醫生,
[00:22:47.000 --> 00:22:49.000]  已經不在這裡了,
[00:22:50.000 --> 00:22:53.000]  她懂得生命,
[00:22:53.000 --> 00:22:56.000]  當你專注基督為聖,
[00:22:56.000 --> 00:22:58.000]  其實基督是讓我們盼望,
[00:22:58.000 --> 00:23:01.000]  當你有hope,
[00:23:01.000 --> 00:23:02.000]  有盼望,
[00:23:02.000 --> 00:23:05.000]  你就能夠勝過despair,
[00:23:05.000 --> 00:23:07.000]  勝過絕望,
[00:23:07.000 --> 00:23:11.000]  人生最慘莫過於無所望,
[00:23:11.000 --> 00:23:17.000]  但當我們有一個永恆的盼望的時候,
[00:23:17.000 --> 00:23:22.000]  我們幾乎都能經過,
[00:23:22.000 --> 00:23:27.000]  今天這個世界有很多科技好東西發明,
[00:23:27.000 --> 00:23:31.000]  但就在這個科技的過程裡面,
[00:23:31.000 --> 00:23:35.000]  人會漸漸將科技當成上帝,
[00:23:35.000 --> 00:23:39.000]  以至將寄望放在科技上,
[00:23:39.000 --> 00:23:42.000]  但科技請大家不要忘記,
[00:23:42.000 --> 00:23:48.000]  永遠都是上帝賜給人手中的一個工具,
[00:23:48.000 --> 00:23:53.000]  Technology is but a tool,
[00:23:53.000 --> 00:23:56.000]  It's never a savior,
[00:23:56.000 --> 00:24:00.000]  只有上主才是救主,
[00:24:00.000 --> 00:24:03.000]  而當我們倚靠他的時候,
[00:24:03.000 --> 00:24:09.000]  說真的受苦最大不了的就是死,
[00:24:09.000 --> 00:24:12.000]  大家說一次,
[00:24:12.000 --> 00:24:15.000]  最多就是死,
[00:24:15.000 --> 00:24:17.000]  最多就是死,
[00:24:17.000 --> 00:24:21.000]  但主耶穌已經勝過死亡,
[00:24:21.000 --> 00:24:24.000]  所以讓我講這一句,
[00:24:24.000 --> 00:24:25.000]  專注基督為聖,
[00:24:25.000 --> 00:24:27.000]  我覺得是毫無比例,
[00:24:27.000 --> 00:24:29.000]  沒時間講其他,
[00:24:29.000 --> 00:24:33.000]  總之把主耶穌放回我們心裡面,
[00:24:33.000 --> 00:24:37.000]  按照祂是誰來對待他,
[00:24:37.000 --> 00:24:40.000]  按照祂是怎樣對待我們,
[00:24:40.000 --> 00:24:43.000]  來信教他,
[00:24:43.000 --> 00:24:46.000]  他愛我們,
[00:24:46.000 --> 00:24:49.000]  他真是為我們上了苦難,
[00:24:49.000 --> 00:24:53.000]  他為我們上十次教,
[00:24:53.000 --> 00:24:57.000]  世界上面對苦難其實不是很多方式,
[00:24:57.000 --> 00:25:00.000]  大概兩大種,
[00:25:00.000 --> 00:25:03.000]  一種很可敬的,
[00:25:03.000 --> 00:25:06.000]  懲犯國王寺,
[00:25:06.000 --> 00:25:08.000]  出去看到很苦,
[00:25:08.000 --> 00:25:10.000]  躲進皇宮裡,
[00:25:10.000 --> 00:25:12.000]  再出來看到又這麼苦,
[00:25:12.000 --> 00:25:14.000]  結果出家了,
[00:25:14.000 --> 00:25:16.000]  然後告訴你涅槃淨寂,
[00:25:16.000 --> 00:25:18.000]  什麼都沒有,
[00:25:18.000 --> 00:25:22.000]  苦其實是幻覺,
[00:25:22.000 --> 00:25:29.000]  你覺得如果有人夠膽把苦當作幻覺,
[00:25:29.000 --> 00:25:33.000]  你是不是要帶他去看精神科,
[00:25:33.000 --> 00:25:38.000]  只有耶穌基督才親自進入苦難,
[00:25:38.000 --> 00:25:41.000]  並且親自背負苦難,
[00:25:41.000 --> 00:25:44.000]  親自上十次教,
[00:25:44.000 --> 00:25:47.000]  所以你有多苦啊,
[00:25:47.000 --> 00:25:50.000]  你以為他不明白你嗎?
[00:25:50.000 --> 00:25:53.000]  第二個就沒得講,
[00:25:53.000 --> 00:25:55.000]  如果明白你,又疼你,
[00:25:55.000 --> 00:25:58.000]  又陪你一起走,
[00:25:58.000 --> 00:26:00.000]  那就沒得死,
[00:26:00.000 --> 00:26:03.000]  我懂得其他,
[00:26:03.000 --> 00:26:05.000]  我只知道給得講,
[00:26:05.000 --> 00:26:09.000]  處理信仰受苦,
[00:26:09.000 --> 00:26:12.000]  處理無辜受苦,
[00:26:12.000 --> 00:26:17.000]  唯一的出路就是看著那位無辜受苦,
[00:26:17.000 --> 00:26:22.000]  並且勝過了苦難的主耶穌基督,
[00:26:22.000 --> 00:26:27.000]  心裡專注基督為聖,
