
[00:00:00.000 --> 00:00:02.360]  各位弟兄姊妹、各位朋友 早安
[00:01:48.480 --> 00:01:52.200]  我一剎那的平安完全消失
[00:01:52.200 --> 00:01:56.280]  真的可以說眼淚 汗流出來
[00:01:56.280 --> 00:01:57.280]  我都沒辦法
[00:01:57.280 --> 00:01:59.280]  我說 後面為什麼還有一條呢?
[00:01:59.280 --> 00:02:00.800]  原來還有一條
[00:02:00.800 --> 00:02:04.000]  有時候人們覺得他人生當中很平安
[00:02:04.000 --> 00:02:05.280]  他以為他有平安
[00:02:05.280 --> 00:02:07.760]  但是有平安不一定有平安
[00:02:07.760 --> 00:02:12.320]  因為有的平安不一定是真平安
[00:02:12.320 --> 00:02:15.360]  兩句話我慢慢講給大家聽
[00:02:15.360 --> 00:02:18.800]  人很聰明 可以以假亂真
[00:02:18.800 --> 00:02:22.480]  人很聰明 可以掩著良心
[00:02:22.480 --> 00:02:23.800]  明白嗎?
[00:02:23.800 --> 00:02:26.680]  人很聰明 可以以假亂真
[00:02:26.680 --> 00:02:28.560]  因為其實不是真的平安
[00:02:28.560 --> 00:02:29.880]  但是他當了是
[00:02:29.880 --> 00:02:32.320]  以為這樣就可以了 這樣就擁有
[00:02:32.320 --> 00:02:35.000]  人很聰明 有時候掩著良心
[00:02:35.000 --> 00:02:37.280]  其實他不應該平安的
[00:02:37.280 --> 00:02:39.320]  但是他又覺得很平安
[00:02:39.320 --> 00:02:40.720]  以假當真呢
[00:02:40.720 --> 00:02:42.680]  不會假的變真的
[00:02:42.680 --> 00:02:45.800]  以無為有 又不會無的變有
[00:02:45.800 --> 00:02:47.480]  只是自欺欺人而已
[00:02:47.480 --> 00:02:49.120]  其實平安很重要的
[00:02:49.120 --> 00:02:52.880]  人們說千金難買真平安
[00:02:52.880 --> 00:02:55.480]  每一年新年願望都問人們希望什麼
[00:02:55.480 --> 00:02:57.360]  現在最多人說的是什麼
[00:02:57.360 --> 00:02:59.680]  新年最希望什麼
[00:02:59.680 --> 00:03:02.920]  身體健康 接著呢
[00:03:02.920 --> 00:03:04.920]  世界和平 是不是
[00:03:04.920 --> 00:03:06.280]  通常都是這樣的
[00:03:06.280 --> 00:03:07.480]  這些很偉大的
[00:03:07.480 --> 00:03:10.080]  但是你知道都不會實現的
[00:03:10.080 --> 00:03:10.920]  是不是
[00:03:10.920 --> 00:03:13.800]  一年過一年 身體只有一年比一年差而已
[00:03:13.800 --> 00:03:14.680]  對不對
[00:03:14.680 --> 00:03:17.760]  你看這個世界在人生中短短幾十年
[00:03:17.760 --> 00:03:20.480]  你有沒有覺得這個世界越來越太平呢
[00:03:20.480 --> 00:03:22.400]  你發現真的不是
[00:03:22.400 --> 00:03:25.280]  世界各個角落都好像越來越不太平
[00:03:25.280 --> 00:03:27.080]  平安何處尋
[00:03:27.080 --> 00:03:29.040]  平安真的很難找
[00:03:29.040 --> 00:03:30.840]  病毒 病菌
[00:03:30.840 --> 00:03:32.640]  人與人之間很多的事
[00:03:32.640 --> 00:03:33.960]  令我們沒有平安
[00:03:33.960 --> 00:03:35.960]  有些人說我不看我就有平安
[00:03:35.960 --> 00:03:39.440]  你不看不表示有平安的
[00:03:39.440 --> 00:03:41.920]  平安 和平和和好
[00:03:41.920 --> 00:03:44.080]  英文都是同一個字 就是peace
[00:03:44.080 --> 00:03:46.080]  希伯來文就是salom
[00:03:46.080 --> 00:03:47.960]  平安來自和平
[00:03:47.960 --> 00:03:49.960]  平安來自和好
[00:03:49.960 --> 00:03:52.440]  是因果內外的關係
[00:03:52.440 --> 00:03:53.840]  要有內在的平安
[00:03:53.840 --> 00:03:55.440]  需要有外在的和好
[00:03:55.440 --> 00:03:57.440]  需要有外在的和平
[00:03:57.440 --> 00:03:58.880]  怎樣才有平安呢
[00:03:58.880 --> 00:04:00.280]  怎樣才有真的平安呢
[00:04:00.280 --> 00:04:01.560]  人沒有平安
[00:04:01.560 --> 00:04:03.000]  因為三個原因
[00:04:03.000 --> 00:04:04.280]  生活不好
[00:04:04.280 --> 00:04:05.800]  前景不好
[00:04:05.800 --> 00:04:08.200]  關係不好
[00:04:08.200 --> 00:04:09.880]  生活不好我們先看一看
[00:04:09.880 --> 00:04:10.880]  生活不好
[00:04:10.880 --> 00:04:13.000]  我不是指衣食住行
[00:04:13.000 --> 00:04:15.680]  而是指行事為人
[00:04:15.680 --> 00:04:19.160]  因為原來衣食住行可以豐足
[00:04:19.160 --> 00:04:21.000]  不一定會有平安
[00:04:21.000 --> 00:04:23.480]  我見過太多人住很漂亮的房子
[00:04:23.480 --> 00:04:24.480]  很大的房子
[00:04:24.480 --> 00:04:26.320]  但裡面是家曹屋閉
[00:04:26.320 --> 00:04:28.200]  永無寧日
[00:04:28.200 --> 00:04:29.840]  家人與家人之間
[00:04:29.840 --> 00:04:31.160]  兄弟姐妹之間
[00:04:31.160 --> 00:04:33.080]  不能夠和睦相處
[00:04:33.080 --> 00:04:35.560]  再大的房子都沒有意思
[00:04:35.560 --> 00:04:37.880]  我又見有些人的床是king size
[00:04:37.880 --> 00:04:39.800]  你知不知道king size床有多大
[00:04:39.800 --> 00:04:43.080]  由這裡滾到那裡可能要三四秒鐘才能滾到
[00:04:43.080 --> 00:04:43.840]  是不是
[00:04:43.840 --> 00:04:45.080]  很大的床
[00:04:45.080 --> 00:04:46.800]  很漂亮的枕頭
[00:04:46.800 --> 00:04:48.280]  很漂亮的棉被
[00:04:48.280 --> 00:04:49.920]  很漂亮很好的暖氣
[00:04:49.920 --> 00:04:51.240]  很好的空調
[00:04:51.240 --> 00:04:51.960]  但很多人
[00:04:51.960 --> 00:04:53.040]  今天晚上多少人
[00:04:53.040 --> 00:04:55.120]  眼光光睡不到
[00:04:55.120 --> 00:04:58.120]  原來生活好不表示心境好
[00:04:58.120 --> 00:05:00.800]  生活好不一定帶給你平安
[00:05:00.800 --> 00:05:02.320]  再豐富的物質
[00:05:02.320 --> 00:05:03.840]  再豐富的生活
[00:05:03.840 --> 00:05:06.400]  不一定給你有內心的平安
[00:05:06.400 --> 00:05:09.760]  真平安不是看外表
[00:05:09.760 --> 00:05:12.120]  而是看你的行事為人
[00:05:12.120 --> 00:05:13.520]  生命不好
[00:05:13.520 --> 00:05:14.680]  人出問題
[00:05:14.680 --> 00:05:16.480]  生活就有問題
[00:05:16.480 --> 00:05:17.560]  生命不好
[00:05:17.560 --> 00:05:19.360]  生活就會不對
[00:05:19.360 --> 00:05:20.920]  心中有愧
[00:05:20.920 --> 00:05:22.880]  心中不安
[00:05:22.880 --> 00:05:24.240]  中國有句話怎麼說呢
[00:05:24.240 --> 00:05:27.160]  平生不作虧心事
[00:05:27.160 --> 00:05:29.280]  夜半什麼
[00:05:29.280 --> 00:05:31.080]  禁鐘也不驚
[00:05:31.080 --> 00:05:32.760]  這個很少人敲門的
[00:05:32.760 --> 00:05:33.440]  是不是
[00:05:33.440 --> 00:05:36.200]  夜半禁鐘也不驚
[00:05:36.200 --> 00:05:38.840]  有時候我很怕晚上收到電話
[00:05:38.840 --> 00:05:41.960]  晚上半夜響電話真的很害怕
[00:05:41.960 --> 00:05:43.840]  真的不知道發生什麼事
[00:05:43.840 --> 00:05:45.120]  有時候我老婆說
[00:05:45.120 --> 00:05:46.080]  你這麼害怕幹什麼
[00:05:46.080 --> 00:05:46.720]  不是我害怕
[00:05:46.720 --> 00:05:47.360]  我有事
[00:05:47.360 --> 00:05:48.040]  我就沒事
[00:05:48.040 --> 00:05:50.080]  不過我怕打來的人有事
[00:05:50.080 --> 00:05:51.120]  對不對
[00:05:51.120 --> 00:05:53.360]  平生不作虧心事
[00:05:53.360 --> 00:05:55.600]  夜半敲門也不驚
[00:05:55.600 --> 00:05:57.120]  今天有人可以錯
[00:05:57.120 --> 00:05:58.320]  但他不覺得錯
[00:05:58.320 --> 00:05:58.920]  為什麼呢
[00:05:58.920 --> 00:06:01.160]  因為不平安很難受
[00:06:01.160 --> 00:06:02.520]  所以剛才我說
[00:06:02.520 --> 00:06:04.080]  今天有些人真是人很厲害
[00:06:04.080 --> 00:06:06.160]  可以掩著良心
[00:06:06.160 --> 00:06:09.240]  以至他能夠有一種假的平安
[00:06:09.240 --> 00:06:10.240]  今天有人可以錯
[00:06:10.240 --> 00:06:10.680]  而不覺
[00:06:10.680 --> 00:06:13.200]  人最大問題就是不知道自己錯
[00:06:13.200 --> 00:06:16.000]  或者不覺得自己錯
[00:06:16.000 --> 00:06:17.280]  我來自加拿大
[00:06:17.280 --> 00:06:18.000]  加拿大
[00:06:18.000 --> 00:06:18.600]  在加拿大住
[00:06:18.600 --> 00:06:20.360]  加拿大真的很大
[00:06:20.360 --> 00:06:22.040]  要開車的
[00:06:22.040 --> 00:06:24.520]  加拿大的高速公路很寬
[00:06:24.520 --> 00:06:27.360]  最寬的那條我知道是16條線
[00:06:27.360 --> 00:06:28.520]  真的很寬
[00:06:28.520 --> 00:06:30.000]  有時候沒什麼車的時候
[00:06:30.000 --> 00:06:33.360]  我就真的開得不知不覺就會開快了
[00:06:33.360 --> 00:06:34.560]  有一次我開車
[00:06:34.560 --> 00:06:37.240]  開著開著真的因為前面沒有車
[00:06:37.240 --> 00:06:38.760]  開得很快
[00:06:38.760 --> 00:06:39.560]  其實我不知道
[00:06:39.560 --> 00:06:41.000]  我老婆突然跟我說
[00:06:41.000 --> 00:06:43.320]  你知不知道你超速
[00:06:43.320 --> 00:06:44.480]  我說我不知道
[00:06:44.480 --> 00:06:45.400]  她怎麼說
[00:06:45.400 --> 00:06:49.200]  你不知道不表示你沒有超速
[00:06:49.200 --> 00:06:50.160]  接著她問我
[00:06:50.160 --> 00:06:52.200]  你覺不覺你知速
[00:06:52.200 --> 00:06:54.560]  我說我真的不覺我超速
[00:06:54.560 --> 00:06:56.320]  她說你不覺你超速
[00:06:56.320 --> 00:06:59.160]  不表示你沒有超速
[00:06:59.160 --> 00:07:00.480]  有時候我發現
[00:07:00.480 --> 00:07:05.720]  我太太的口才真的很厲害
[00:07:05.720 --> 00:07:06.560]  我在說
[00:07:06.560 --> 00:07:07.280]  是喔
[00:07:07.280 --> 00:07:09.040]  我沒有留意
[00:07:09.040 --> 00:07:10.760]  有時候為什麼人們會不知道
[00:07:10.760 --> 00:07:11.880]  或者不覺
[00:07:11.880 --> 00:07:13.720]  其實我跟我太太有爭拗
[00:07:13.720 --> 00:07:14.480]  為什麼我不覺
[00:07:14.480 --> 00:07:16.680]  每一輛車都比我快
[00:07:16.680 --> 00:07:17.920]  我怎麼會超速
[00:07:17.920 --> 00:07:20.760]  她說因為全部超緊速
[00:07:20.760 --> 00:07:22.800]  全部超緊速你就不超速了嗎
[00:07:22.800 --> 00:07:23.800]  全世界說謊
[00:07:23.800 --> 00:07:25.600]  這個謊就不是謊了嗎
[00:07:25.600 --> 00:07:26.800]  你明不明白
[00:07:26.800 --> 00:07:28.320]  有沒有這樣的道理
[00:07:28.320 --> 00:07:28.880]  是不是
[00:07:28.880 --> 00:07:29.840]  全世界人都胖
[00:07:29.840 --> 00:07:31.760]  那我就不胖了嗎
[00:07:31.760 --> 00:07:32.800]  是不是
[00:07:32.800 --> 00:07:34.800]  沒有這樣的
[00:07:34.800 --> 00:07:35.520]  兩個原因
[00:07:35.520 --> 00:07:36.480]  有些人無知
[00:07:36.480 --> 00:07:37.960]  有些人是盲目
[00:07:37.960 --> 00:07:40.360]  有人說不知者不罪
[00:07:40.360 --> 00:07:41.800]  不知者
[00:07:41.800 --> 00:07:43.800]  你不知我不怪你
[00:07:43.800 --> 00:07:44.640]  但是你的罪
[00:07:44.640 --> 00:07:47.280]  你的錯都有後果的
[00:07:47.280 --> 00:07:49.680]  今天人最慘就是無知
[00:07:49.680 --> 00:07:50.680]  這件事不對
[00:07:50.680 --> 00:07:51.240]  他不知道
[00:07:51.240 --> 00:07:52.440]  無論如何都要做
[00:07:52.440 --> 00:07:53.400]  勸極都不聽
[00:07:53.400 --> 00:07:54.680]  沒有辦法
[00:07:54.680 --> 00:07:55.480]  你不聽
[00:07:55.480 --> 00:07:56.760]  你不知道有事
[00:07:56.760 --> 00:07:58.280]  不表示會沒事
[00:07:58.280 --> 00:08:00.880]  合起來會怎樣
[00:08:00.880 --> 00:08:01.600]  會痛的
[00:08:01.600 --> 00:08:03.080]  對不對
[00:08:03.080 --> 00:08:04.920]  你說我不知道合起來會痛的
[00:08:04.920 --> 00:08:06.840]  不斷合起來會痛嗎
[00:08:06.840 --> 00:08:08.640]  一樣痛的
[00:08:08.640 --> 00:08:10.200]  高樓跌下來會死的
[00:08:10.200 --> 00:08:12.560]  我不知道
[00:08:12.560 --> 00:08:13.480]  跌下來會不會死
[00:08:13.480 --> 00:08:14.880]  這樣就不會死了
[00:08:14.880 --> 00:08:15.720]  一樣會死的
[00:08:15.720 --> 00:08:16.600]  對不對
[00:08:16.600 --> 00:08:19.320]  酒喝多了會醉的
[00:08:19.320 --> 00:08:20.560]  我不知道會醉的
[00:08:20.560 --> 00:08:23.120]  原來食物吃多了會麻醉的
[00:08:23.120 --> 00:08:24.480]  你知不知道
[00:08:24.480 --> 00:08:27.360]  我昨晚知道的
[00:08:27.360 --> 00:08:28.600]  昨晚完了星期六崇拜
[00:08:28.600 --> 00:08:30.920]  和我兩個姐姐出去吃飯
[00:08:30.920 --> 00:08:32.480]  去了一間我不知道什麼酒樓
[00:08:32.480 --> 00:08:34.400]  總之他們又很款待
[00:08:34.400 --> 00:08:36.040]  我又很放鬆
[00:08:36.040 --> 00:08:36.760]  很開心
[00:08:36.760 --> 00:08:38.240]  一邊聊天一邊吃
[00:08:38.240 --> 00:08:39.840]  原來發現食多了
[00:08:39.840 --> 00:08:42.280]  昨晚整晚差不多睡不著
[00:08:42.280 --> 00:08:43.120]  真的頂著胃
[00:08:43.120 --> 00:08:44.360]  很多胃氣
[00:08:44.360 --> 00:08:46.240]  很辛苦
[00:08:46.240 --> 00:08:47.880]  原來食多會麻醉的
[00:08:47.880 --> 00:08:50.000]  其實一向都知道的
[00:08:50.000 --> 00:08:51.880]  你昨晚忘記了
[00:08:51.880 --> 00:08:53.280]  不表示沒事發生的
[00:08:53.280 --> 00:08:55.040]  我忘記了就沒事了
[00:08:55.040 --> 00:08:55.600]  不會的
[00:08:55.600 --> 00:08:56.800]  一樣有事的
[00:08:56.800 --> 00:08:59.040]  所以不要說不知者不醉
[00:08:59.040 --> 00:08:59.840]  第二樣有些人說
[00:08:59.840 --> 00:09:01.040]  我不覺得有罪
[00:09:01.040 --> 00:09:02.160]  我不覺得有問題
[00:09:02.160 --> 00:09:03.400]  我不覺得有事
[00:09:03.400 --> 00:09:04.280]  你不覺得有事
[00:09:04.280 --> 00:09:05.080]  不表示沒事
[00:09:05.080 --> 00:09:05.840]  很多人有病
[00:09:05.840 --> 00:09:06.600]  不覺得有病的
[00:09:06.600 --> 00:09:07.400]  知不知道
[00:09:07.400 --> 00:09:08.520]  我聽很多朋友跟我說
[00:09:08.520 --> 00:09:09.760]  突然間驗出來
[00:09:09.760 --> 00:09:12.040]  我從來都不覺得的
[00:09:12.040 --> 00:09:13.560]  不覺得原來一樣會有事
[00:09:13.560 --> 00:09:14.440]  有時不覺得有事
[00:09:14.440 --> 00:09:15.520]  更糟糕
[00:09:15.520 --> 00:09:16.120]  到你覺得的時候
[00:09:16.120 --> 00:09:18.280]  已經很大件事了
[00:09:18.280 --> 00:09:19.840]  對不對
[00:09:19.840 --> 00:09:25.240]  有一次我帶我女兒去玩
[00:09:25.240 --> 00:09:28.560]  其實我說有一種機動遊戲
[00:09:28.560 --> 00:09:30.040]  叫做海盜船
[00:09:30.040 --> 00:09:31.320]  我不知道是不是叫海盜船
[00:09:31.320 --> 00:09:32.120]  還是香蕉船
[00:09:32.120 --> 00:09:33.520]  叫海盜船
[00:09:33.520 --> 00:09:36.000]  海盜船其實很害怕的
[00:09:36.000 --> 00:09:38.440]  但是叫什麼船
[00:09:38.440 --> 00:09:39.000]  海盜船
[00:09:39.000 --> 00:09:39.920]  OK
[00:09:39.920 --> 00:09:41.320]  我以為我說錯了
[00:09:41.320 --> 00:09:44.040]  但是我很平安的
[00:09:44.040 --> 00:09:44.720]  但是我去到的時候
[00:09:44.720 --> 00:09:46.200]  我很多年前去玩的
[00:09:46.200 --> 00:09:48.280]  我讀大學的時候
[00:09:48.280 --> 00:09:49.560]  已經去玩的了
[00:09:49.560 --> 00:09:51.080]  跟一班青年一起去玩
[00:09:51.080 --> 00:09:52.280]  沒玩過
[00:09:52.280 --> 00:09:53.040]  那時候沒玩過
[00:09:53.040 --> 00:09:53.600]  第一次去玩
[00:09:53.600 --> 00:09:54.840]  看到海盜船
[00:09:54.840 --> 00:09:58.520]  我一坐就坐最後一排
[00:09:58.520 --> 00:09:59.480]  是最害怕的
[00:09:59.480 --> 00:10:00.520]  我不知道
[00:10:00.520 --> 00:10:02.200]  不知者不罪
[00:10:02.200 --> 00:10:03.320]  坐上去玩
[00:10:03.320 --> 00:10:04.360]  玩完下來
[00:10:04.360 --> 00:10:05.200]  坐在我前面的朋友
[00:10:05.200 --> 00:10:06.440]  是個男生
[00:10:06.440 --> 00:10:07.360]  完了之後他跟我說
[00:10:07.360 --> 00:10:08.760]  他說William
[00:10:08.760 --> 00:10:10.000]  他說剛才有下雨嗎
[00:10:10.000 --> 00:10:11.320]  我說沒有
[00:10:11.320 --> 00:10:13.760]  他說為什麼我的頭濕了
[00:10:13.760 --> 00:10:14.600]  我說
[00:10:14.600 --> 00:10:15.400]  他叫Danny
[00:10:15.400 --> 00:10:16.000]  我說Danny
[00:10:16.000 --> 00:10:17.520]  我坐你後面
[00:10:17.520 --> 00:10:18.800]  他每一次搖的時候
[00:10:18.800 --> 00:10:20.200]  從上面一下的時候
[00:10:20.200 --> 00:10:22.000]  那個離心力很可怕
[00:10:22.000 --> 00:10:23.080]  我控制不了
[00:10:23.080 --> 00:10:23.640]  張開嘴巴
[00:10:23.640 --> 00:10:25.520]  口水滴了下去
[00:10:25.520 --> 00:10:27.200]  他搖了二十多次
[00:10:27.200 --> 00:10:30.000]  二十多口的口水滴在你的頭上
[00:10:30.000 --> 00:10:30.600]  我說對不起
[00:10:30.600 --> 00:10:33.280]  一會兒買一瓶洗髮水給你洗頭
[00:10:33.280 --> 00:10:34.200]  我控制不了
[00:10:34.200 --> 00:10:36.320]  因為真的很害怕
[00:10:36.320 --> 00:10:37.600]  之後我不再玩了
[00:10:37.600 --> 00:10:38.120]  這個海盜船
[00:10:38.120 --> 00:10:38.880]  因為太害怕了
[00:10:38.880 --> 00:10:40.680]  我受不了這個刺激
[00:10:40.680 --> 00:10:41.400]  過了很多年
[00:10:41.400 --> 00:10:41.960]  我讀完書
[00:10:41.960 --> 00:10:42.560]  結婚
[00:10:42.560 --> 00:10:43.080]  生了孩子
[00:10:43.080 --> 00:10:43.800]  生了女兒
[00:10:43.800 --> 00:10:45.720]  我第一次帶女兒去玩
[00:10:45.720 --> 00:10:46.840]  女兒看到海盜船
[00:10:46.840 --> 00:10:48.960]  小朋友很喜歡打鞦韆
[00:10:48.960 --> 00:10:49.760]  很喜歡搖
[00:10:49.760 --> 00:10:50.720]  不知何故
[00:10:50.720 --> 00:10:51.880]  我帶她去
[00:10:51.880 --> 00:10:53.080]  她一看到海盜船
[00:10:53.080 --> 00:10:54.800]  她說爸爸我要玩
[00:10:54.800 --> 00:10:55.320]  我說好啊
[00:10:55.320 --> 00:10:55.960]  你去玩
[00:10:55.960 --> 00:10:57.400]  她說爸爸陪我玩
[00:10:57.400 --> 00:10:57.640]  我說不行
[00:10:57.640 --> 00:10:58.920]  爸爸不可以陪你玩
[00:10:58.920 --> 00:11:01.720]  因為很多年前爸爸試過
[00:11:01.720 --> 00:11:02.560]  她說不行
[00:11:02.560 --> 00:11:03.200]  一定要陪我
[00:11:03.200 --> 00:11:04.000]  我說不行
[00:11:04.000 --> 00:11:04.520]  不可以陪你
[00:11:04.520 --> 00:11:05.280]  她說一定要陪我
[00:11:05.280 --> 00:11:06.920]  我說一定不可以陪
[00:11:06.920 --> 00:11:07.800]  接著她問了一個問題
[00:11:07.800 --> 00:11:08.840]  我就陪她了
[00:11:08.840 --> 00:11:10.000]  她問什麼問題呢
[00:11:10.000 --> 00:11:12.400]  Do you love me?
[00:11:12.400 --> 00:11:14.280]  這個招式很厲害
[00:11:14.280 --> 00:11:16.200]  她說你愛我嗎
[00:11:16.200 --> 00:11:17.040]  我說Daddy love you
[00:11:17.040 --> 00:11:19.280]  Then go with me
[00:11:19.280 --> 00:11:20.720]  我記得聖經說過
[00:11:20.720 --> 00:11:22.600]  丈夫要為太太寫明
[00:11:22.600 --> 00:11:24.400]  原來還有一樣
[00:11:24.400 --> 00:11:26.640]  原來要為女兒寫明
[00:11:26.640 --> 00:11:27.400]  我跟她去
[00:11:27.400 --> 00:11:27.800]  去到那裡
[00:11:27.800 --> 00:11:28.360]  我覺得很棒
[00:11:28.360 --> 00:11:29.480]  就哄女兒
[00:11:29.480 --> 00:11:30.960]  由中間排隊
[00:11:30.960 --> 00:11:32.120]  我希望她玩了幾次之後
[00:11:32.120 --> 00:11:33.400]  就自己玩
[00:11:33.400 --> 00:11:34.880]  女兒很聰明
[00:11:34.880 --> 00:11:36.880]  有一點遺傳
[00:11:36.880 --> 00:11:37.560]  很聰明
[00:11:37.560 --> 00:11:38.600]  她說不行
[00:11:38.600 --> 00:11:39.440]  我說為什麼不行
[00:11:39.440 --> 00:11:40.560]  為什麼不從中間開始
[00:11:40.560 --> 00:11:41.400]  由最後排隊
[00:11:41.400 --> 00:11:42.440]  我說為什麼最後排隊
[00:11:42.440 --> 00:11:44.080]  最後排隊很多人排隊
[00:11:44.080 --> 00:11:46.760]  中間排隊沒有人坐
[00:11:46.760 --> 00:11:47.840]  她說我沒那麼蠢
[00:11:47.840 --> 00:11:48.960]  你知不知道
[00:11:48.960 --> 00:11:50.760]  多人排隊當然好玩
[00:11:50.760 --> 00:11:51.840]  我說不行
[00:11:51.840 --> 00:11:53.320]  我不能去
[00:11:53.320 --> 00:11:54.040]  她說去吧
[00:11:54.040 --> 00:11:54.800]  我不能去
[00:11:54.800 --> 00:11:57.240]  去的話前面的人有問題
[00:11:57.240 --> 00:11:58.240]  I don't care
[00:11:58.240 --> 00:11:59.240]  你陪我去玩吧
[00:11:59.240 --> 00:11:59.720]  我說不行
[00:11:59.720 --> 00:12:00.360]  她又再問我
[00:12:00.360 --> 00:12:02.080]  Do you love me
[00:12:02.080 --> 00:12:03.400]  那我去了
[00:12:03.400 --> 00:12:04.320]  玩完之後
[00:12:04.320 --> 00:12:05.320]  下來我很開心
[00:12:05.320 --> 00:12:06.440]  跑去我太太那裡
[00:12:06.440 --> 00:12:07.160]  太太在裡面
[00:12:07.160 --> 00:12:08.800]  拿著餅乾
[00:12:08.800 --> 00:12:09.320]  麵包
[00:12:09.320 --> 00:12:09.800]  飲品
[00:12:09.800 --> 00:12:10.560]  我跑去那裡
[00:12:10.560 --> 00:12:11.200]  我跟老婆說
[00:12:11.200 --> 00:12:11.520]  哇
[00:12:11.520 --> 00:12:12.400]  我說行了行了
[00:12:12.400 --> 00:12:12.960]  很棒
[00:12:12.960 --> 00:12:14.200]  她說什麼棒
[00:12:14.200 --> 00:12:15.640]  我說這次我玩不像以前
[00:12:15.640 --> 00:12:16.960]  這次完全沒有感覺
[00:12:16.960 --> 00:12:18.720]  完全一點都不怕
[00:12:18.720 --> 00:12:21.800]  我老婆說你快點去驗身吧
[00:12:21.800 --> 00:12:23.520]  沒有感覺不是好事
[00:12:23.520 --> 00:12:25.320]  你神經系統出問題
[00:12:25.320 --> 00:12:26.800]  連心力都感覺不到
[00:12:26.800 --> 00:12:28.120]  你還說不是有事
[00:12:28.120 --> 00:12:30.360]  可能要開刀也說不定
[00:12:30.360 --> 00:12:31.640]  她說得對
[00:12:31.640 --> 00:12:32.360]  是不是
[00:12:32.360 --> 00:12:33.160]  沒有感覺
[00:12:33.160 --> 00:12:34.360]  你以為是好事嗎
[00:12:34.360 --> 00:12:35.960]  今天很多人聰明到一個地步
[00:12:35.960 --> 00:12:37.880]  做錯事不覺得錯
[00:12:37.880 --> 00:12:39.880]  明明不對的不覺得對
[00:12:39.880 --> 00:12:41.640]  是非黑白搞得亂七八糟
[00:12:41.640 --> 00:12:42.680]  然後告訴自己
[00:12:42.680 --> 00:12:47.000]  我非常平安
[00:12:47.000 --> 00:12:48.040]  人生當中
[00:12:48.040 --> 00:12:49.680]  你真的要有平安的時候
[00:12:49.680 --> 00:12:52.400]  要處理生命當中的問題
[00:12:52.400 --> 00:12:54.080]  人要處理人生當中的罪
[00:12:54.080 --> 00:12:56.000]  才有真的平安
[00:12:56.000 --> 00:12:57.560]  真的平安
[00:12:57.560 --> 00:12:58.120]  第二樣東西
[00:12:58.120 --> 00:12:58.960]  為什麼沒有平安呢
[00:12:58.960 --> 00:13:00.600]  就是前景不好
