
[00:00:00.000 --> 00:00:07.440]  我們來看以賽亞書第42章的經文
[00:01:56.100 --> 00:01:59.100]  說明先前的是什麼事
[00:01:59.100 --> 00:02:04.100]  好叫我們思索得知事的結局
[00:02:04.100 --> 00:02:08.100]  或者把將來的事指示我們
[00:02:08.100 --> 00:02:11.100]  要說明後來的事
[00:02:11.100 --> 00:02:15.100]  好叫我們知道你們是神
[00:02:15.100 --> 00:02:20.100]  拿出這個挑戰來
[00:02:20.100 --> 00:02:23.100]  對那些賈臣挑戰什麼呢
[00:02:23.100 --> 00:02:26.100]  你有本事就說回過去的事情
[00:02:26.100 --> 00:02:31.100]  和將來以後要應驗的事情
[00:02:31.100 --> 00:02:34.100]  如果你能夠這樣說出來
[00:02:34.100 --> 00:02:39.100]  或者你這樣的抗辯就可以成立
[00:02:39.100 --> 00:02:45.100]  否則的話就只可以接受這個裁決
[00:02:45.100 --> 00:02:47.100]  要說明後來的事
[00:02:47.100 --> 00:02:51.100]  好叫我們知道你們是神
[00:02:51.100 --> 00:02:53.100]  我們說降福或降禍
[00:02:53.100 --> 00:02:55.100]  使我們驚奇一同觀看
[00:02:55.100 --> 00:02:57.100]  Show些東西來看看
[00:02:57.100 --> 00:02:59.100]  如果你這班的賈臣是真的
[00:02:59.100 --> 00:03:01.100]  你Show些東西出來
[00:03:01.100 --> 00:03:05.100]  Show到你能夠真的顯示過去未來
[00:03:05.100 --> 00:03:10.100]  看啊 你們是屬乎虛無
[00:03:10.100 --> 00:03:13.100]  你們的作為也屬乎虛空
[00:03:13.100 --> 00:03:17.100]  選擇你們的是可憎惡的
[00:03:17.100 --> 00:03:19.100]  這個裁決的結果當然就是
[00:03:19.100 --> 00:03:21.100]  只有一位真神
[00:03:21.100 --> 00:03:23.100]  所有拜賈臣的
[00:03:23.100 --> 00:03:26.100]  最終一切都要桃源落空
[00:03:26.100 --> 00:03:30.100]  這班宣告其實就是向那些
[00:03:30.100 --> 00:03:32.100]  對上主失去信心
[00:03:32.100 --> 00:03:35.100]  質疑他的信實、質疑他的公義、質疑他的能力
[00:03:35.100 --> 00:03:37.100]  質疑他的智慧的人
[00:03:37.100 --> 00:03:40.100]  來作出一個宣告
[00:03:40.100 --> 00:03:43.100]  開庭聆訊判決的結果
[00:03:43.100 --> 00:03:48.100]  就是唯獨上主是掌權者
[00:03:48.100 --> 00:03:51.100]  而且他並沒有離場
[00:03:51.100 --> 00:03:53.100]  其實上帝從來都沒有離場
[00:03:53.100 --> 00:03:55.100]  人的際遇
[00:03:55.100 --> 00:03:58.100]  無論是個人、社會、或是國家
[00:03:58.100 --> 00:04:00.100]  這一切的際遇裏面
[00:04:00.100 --> 00:04:03.100]  仍然有上主的作為
[00:04:03.100 --> 00:04:06.100]  上主的掌權在當中
[00:04:06.100 --> 00:04:08.100]  所以我們大概可以說
[00:04:08.100 --> 00:04:10.100]  我們都不用問不公不義的事
[00:04:10.100 --> 00:04:13.100]  在的時候,上帝在哪裏?
[00:04:13.100 --> 00:04:15.100]  上帝在這裏
[00:04:15.100 --> 00:04:16.100]  他有行動的
[00:04:16.100 --> 00:04:18.100]  就算他未有行動
[00:04:18.100 --> 00:04:20.100]  他也終於會有行動的
[00:04:20.100 --> 00:04:23.100]  我覺得對於我們今天的人來說
[00:04:23.100 --> 00:04:27.100]  我們是需要這種信心
[00:04:27.100 --> 00:04:30.100]  或者做跟從耶穌基督的人來說
[00:04:30.100 --> 00:04:33.100]  我們永遠都需要有一種
[00:04:33.100 --> 00:04:36.100]  面對著不理想的狀況
[00:04:36.100 --> 00:04:40.100]  而不會憤世嫉俗地
[00:04:40.100 --> 00:04:42.100]  對事情視而無睹
[00:04:42.100 --> 00:04:45.100]  或者逃避現實
[00:04:45.100 --> 00:04:48.100]  是躲中自己的安全區
[00:04:48.100 --> 00:04:50.100]  上帝差遣他的僕人
[00:04:50.100 --> 00:04:53.100]  是要成就他所喜悅的事
[00:04:53.100 --> 00:04:56.100]  所以在第42章的開始
[00:04:56.100 --> 00:04:59.100]  我們就看到以塞亞書
[00:04:59.100 --> 00:05:03.100]  關於耶和華僕人之歌的其中一段
[00:05:03.100 --> 00:05:07.100]  耶和華的僕人在以塞亞書裏面
[00:05:07.100 --> 00:05:10.100]  是一個非常特別的稱呼
[00:05:10.100 --> 00:05:13.100]  很多研究聖經的人
[00:05:13.100 --> 00:05:16.100]  都花了很多功夫來說出
[00:05:16.100 --> 00:05:19.100]  這位的僕人到底是誰
[00:05:19.100 --> 00:05:21.100]  其實在不同的處境
[00:05:21.100 --> 00:05:23.100]  不同的上下文裏面
[00:05:23.100 --> 00:05:27.100]  這位的僕人有幾個不同的角色
[00:05:27.100 --> 00:05:31.100]  不同的經文是指向不同的一位僕人
[00:05:31.100 --> 00:05:34.100]  不過所有最終的
[00:05:34.100 --> 00:05:36.100]  就是從寓言的角度
[00:05:36.100 --> 00:05:39.100]  從聖經的啟示的角度
[00:05:39.100 --> 00:05:44.100]  耶和華的僕人最終是指向耶穌基督
[00:05:44.100 --> 00:05:45.100]  我們今天就要看見
[00:05:45.100 --> 00:05:48.100]  這個經文是很清楚地
[00:05:48.100 --> 00:05:52.100]  來說出這位僕人是我們的主耶穌
[00:05:52.100 --> 00:05:57.100]  並且藉著思考、默想、敬拜這位的僕人
[00:05:57.100 --> 00:05:59.100]  希望我們的心靈
[00:05:59.100 --> 00:06:02.100]  得到安慰或是蘇醒
[00:06:02.100 --> 00:06:05.100]  希望我們的生活都能夠效法
[00:06:05.100 --> 00:06:09.100]  這位耶和華上帝的僕人
[00:06:09.100 --> 00:06:12.100]  耶和華的僕人其中一位
[00:06:12.100 --> 00:06:15.100]  是當時波斯王古列
[00:06:15.100 --> 00:06:19.100]  外邦的君王竟然是耶和華的僕人
[00:06:19.100 --> 00:06:22.100]  就是在這個好像很特別
[00:06:22.100 --> 00:06:25.100]  好像沒什麼可能的情況下
[00:06:25.100 --> 00:06:27.100]  都在告訴我們
[00:06:27.100 --> 00:06:33.100]  外邦的君王都不能夠只是做自己的事
[00:06:33.100 --> 00:06:37.100]  他始終是在做上帝在歷史時空裏
[00:06:37.100 --> 00:06:41.100]  要他在百姓當中所做的事
[00:06:41.100 --> 00:06:42.100]  第二個含義
[00:06:42.100 --> 00:06:44.100]  耶和華的僕人
[00:06:44.100 --> 00:06:46.100]  也是指向雅各
[00:06:46.100 --> 00:06:47.100]  雅各就是耶和華的僕人
[00:06:47.100 --> 00:06:49.100]  阿伯拉罕是上帝的朋友
[00:06:49.100 --> 00:06:50.100]  阿伯拉罕的子孫
[00:06:50.100 --> 00:06:52.100]  雅各的後裔
[00:06:52.100 --> 00:06:54.100]  他們都是耶和華的僕人
[00:06:54.100 --> 00:06:56.100]  他們是上帝的選民
[00:06:56.100 --> 00:06:59.100]  他們在這個世界上要為上帝作見證
[00:06:59.100 --> 00:07:02.100]  按照上帝所喜歡的方式來生活
[00:07:02.100 --> 00:07:07.100]  並且要將他們的光照亮其他人
[00:07:07.100 --> 00:07:09.100]  蒙福的群體
[00:07:09.100 --> 00:07:12.100]  聖經有一個不變的原則
[00:07:12.100 --> 00:07:16.100]  永遠不能夠成為獨享其成的群體
[00:07:16.100 --> 00:07:18.100]  蒙福的群體
[00:07:18.100 --> 00:07:22.100]  永遠要成為一個施贈的群體
[00:07:22.100 --> 00:07:23.100]  輸出的群體
[00:07:23.100 --> 00:07:25.100]  當然最後的那個就是
[00:07:25.100 --> 00:07:26.100]  耶和華的僕人
[00:07:26.100 --> 00:07:28.100]  就是耶穌基督
[00:07:28.100 --> 00:07:31.100]  這一位完全信服上帝
[00:07:31.100 --> 00:07:37.100]  完全的來成就他所領受的召命
[00:07:37.100 --> 00:07:39.100]  看那我的僕人
[00:07:39.100 --> 00:07:42.100]  我所父慈所揀選
[00:07:42.100 --> 00:07:45.100]  心裡所喜悅的
[00:07:45.100 --> 00:07:49.100]  我已將我的靈賜給他
[00:07:49.100 --> 00:07:50.100]  大家如果熟悉聖經
[00:07:50.100 --> 00:07:52.100]  你會發覺這一節的經文
[00:07:52.100 --> 00:07:56.100]  其實就在馬太福音三章十七節那裡
[00:07:56.100 --> 00:07:59.100]  完完全全的彰顯了
[00:07:59.100 --> 00:08:01.100]  就是在我們主耶穌基督
[00:08:01.100 --> 00:08:04.100]  他受洗的那個時刻
[00:08:04.100 --> 00:08:05.100]  天開了
[00:08:05.100 --> 00:08:06.100]  有聲音說
[00:08:06.100 --> 00:08:11.100]  這是我的兒子
[00:08:11.100 --> 00:08:13.100]  你們要聽他
[00:08:13.100 --> 00:08:17.100]  聖靈彷彿甲子落在他的身上
[00:08:17.100 --> 00:08:18.100]  聽聽
[00:08:18.100 --> 00:08:20.100]  我所父慈所揀選
[00:08:20.100 --> 00:08:21.100]  心裡所喜悅的
[00:08:21.100 --> 00:08:24.100]  我已將我的靈賜給他
[00:08:24.100 --> 00:08:27.100]  這個就是以塞亞先知的預言
[00:08:27.100 --> 00:08:33.100]  怎樣落在我們耶穌基督的身上
[00:08:33.100 --> 00:08:35.100]  有人說耶穌基督
[00:08:35.100 --> 00:08:37.100]  他受洗的時候
[00:08:37.100 --> 00:08:42.100]  領受了尼塞亞的積分
[00:08:42.100 --> 00:08:43.100]  成就這個積事
[00:08:43.100 --> 00:08:45.100]  直到今時今日
[00:08:45.100 --> 00:08:48.100]  這個事情仍然繼續著
[00:08:48.100 --> 00:08:53.100]  我們和這位耶和華的僕人有什麼關係呢?
[00:08:53.100 --> 00:08:55.100]  在我思考這個耶和華的僕人
[00:08:55.100 --> 00:08:57.100]  這幾個字的時候
[00:08:57.100 --> 00:09:03.100]  我覺得會不會天父都喜歡我們有這種思想呢?
[00:09:03.100 --> 00:09:06.100]  喜歡這種不是自高自大的思想
[00:09:06.100 --> 00:09:11.100]  而是覺得我們都願意效法耶和華的僕人
[00:09:11.100 --> 00:09:13.100]  我們在某程度上
[00:09:13.100 --> 00:09:16.100]  我們都是耶和華的僕人
[00:09:16.100 --> 00:09:21.100]  如果將這個涵頭套在我們的生命上
[00:09:21.100 --> 00:09:23.100]  套在我們的身上
[00:09:23.100 --> 00:09:25.100]  你覺得好不好呢?
[00:09:25.100 --> 00:09:28.100]  你敢不敢領受呢?
[00:09:28.100 --> 00:09:30.100]  我想我們多數是中國人
[00:09:30.100 --> 00:09:32.100]  謙卑的
[00:09:32.100 --> 00:09:33.100]  你是耶和華的僕人
[00:09:33.100 --> 00:09:34.100]  不是不是
[00:09:34.100 --> 00:09:36.100]  我哪有資格啊
[00:09:36.100 --> 00:09:38.100]  不過如果你覺得這個耶和華的僕人
[00:09:38.100 --> 00:09:40.100]  是一種你不能逃避的照命
[00:09:40.100 --> 00:09:43.100]  不能逃避的託付呢?
[00:09:43.100 --> 00:09:44.100]  而你想逃避
[00:09:44.100 --> 00:09:45.100]  我想逃避的話呢
[00:09:45.100 --> 00:09:48.100]  我就覺得很容易了
[00:09:48.100 --> 00:09:50.100]  這份工作是你做的
[00:09:50.100 --> 00:09:52.100]  你不做就沒人做了
[00:09:52.100 --> 00:09:53.100]  那你做不做呢?
[00:09:53.100 --> 00:09:55.100]  我也說不做了
[00:09:55.100 --> 00:09:56.100]  那就不行了
[00:09:56.100 --> 00:09:59.100]  所以我在思考這個問題的時候
[00:09:59.100 --> 00:10:02.100]  不如各位親愛的弟兄姊妹
[00:10:02.100 --> 00:10:03.100]  我們都說
[00:10:03.100 --> 00:10:07.100]  既然我都受洗歸入耶穌基督裡面
[00:10:07.100 --> 00:10:09.100]  而我主耶穌基督受洗的時候
[00:10:09.100 --> 00:10:11.100]  他領受了這個職份
[00:10:11.100 --> 00:10:14.100]  那我都是受洗在基督裡面的人
[00:10:14.100 --> 00:10:19.100]  那或者我們都要做耶和華的僕人呢
[00:10:19.100 --> 00:10:21.100]  這樣行不行呢?
[00:10:21.100 --> 00:10:22.100]  好不好?
[00:10:22.100 --> 00:10:24.100]  耶和華的僕人是什麼呢?
[00:10:24.100 --> 00:10:26.100]  就是忠於上主
[00:10:26.100 --> 00:10:28.100]  造福萬民
[00:10:28.100 --> 00:10:31.100]  如果我把他濃縮到這麼簡單的情況
[00:10:31.100 --> 00:10:34.100]  來講這個就是耶和華的僕人
[00:10:34.100 --> 00:10:37.100]  無論如何永遠忠於上帝
[00:10:37.100 --> 00:10:39.100]  不會忠於其他的
[00:10:39.100 --> 00:10:41.100]  一定是嫉妒地
[00:10:41.100 --> 00:10:45.100]  Jealously guard 對上帝的忠誠
[00:10:45.100 --> 00:10:47.100]  無論如何是不變心的
[00:10:47.100 --> 00:10:49.100]  是不為利所動
[00:10:49.100 --> 00:10:50.100]  不為名所動
[00:10:50.100 --> 00:10:51.100]  不為權所動
[00:10:51.100 --> 00:10:53.100]  不會被蒙蔽的
[00:10:53.100 --> 00:10:54.100]  是忠於上帝
[00:10:54.100 --> 00:10:55.100]  至死忠心
[00:10:55.100 --> 00:10:58.100]  然後所求的不是為了自我
[00:10:58.100 --> 00:11:03.100]  所求的為了真的能夠叫未曾蒙福的人
[00:11:03.100 --> 00:11:05.100]  叫在水深火熱裡面的人
[00:11:05.100 --> 00:11:09.100]  是能夠因著我們的生命
[00:11:09.100 --> 00:11:12.100]  見證、服侍來得福
[00:11:12.100 --> 00:11:16.100]  這樣都應該是不負所託
[00:11:16.100 --> 00:11:20.100]  在這段經文裡面是在講公理
[00:11:20.100 --> 00:11:22.100]  一個公義
[00:11:22.100 --> 00:11:24.100]  在講釋放
[00:11:24.100 --> 00:11:25.100]  在講自由
[00:11:25.100 --> 00:11:27.100]  而這些話
[00:11:27.100 --> 00:11:30.100]  是和以塞亞書整段的經文
[00:11:30.100 --> 00:11:32.100]  由40章開始說
[00:11:32.100 --> 00:11:36.100]  你要安慰安慰我們百姓
[00:11:36.100 --> 00:11:40.100]  自由、公平、釋放
[00:11:40.100 --> 00:11:44.100]  是能夠叫人得著安慰
[00:11:44.100 --> 00:11:49.100]  也是當時這群以色列百姓所尋求的
[00:11:49.100 --> 00:11:51.100]  什麼叫做公理?
[00:11:51.100 --> 00:11:55.100]  他要將公理傳於外邦
[00:11:55.100 --> 00:11:57.100]  什麼叫做公理?
[00:11:57.100 --> 00:12:00.100]  什麼叫做Justice?
[00:12:00.100 --> 00:12:02.100]  希伯來文叫做Mishpat
[00:12:02.100 --> 00:12:05.100]  到底這個Mishpat是在講什麼呢?
[00:12:05.100 --> 00:12:07.100]  要傳到外邦
[00:12:07.100 --> 00:12:11.100]  不單止是涉及以色列當時這群人
[00:12:11.100 --> 00:12:15.100]  而且要全篇超越以色列
[00:12:15.100 --> 00:12:18.100]  大家如果記得聖經的歷史
[00:12:18.100 --> 00:12:19.100]  聖經的啟示
[00:12:19.100 --> 00:12:22.100]  就是以色列時常都有一個問題
[00:12:22.100 --> 00:12:25.100]  就是不肯超越他們的範圍
[00:12:25.100 --> 00:12:27.100]  不肯進入外邦的範圍
[00:12:27.100 --> 00:12:30.100]  但先知不斷地來鼓勵
[00:12:30.100 --> 00:12:36.100]  這位上帝的僕人其實不單止是顧及以色列百姓本身
[00:12:36.100 --> 00:12:40.100]  他乃是要將上帝的榮耀和上帝所樂以賜的福祉
[00:12:40.100 --> 00:12:44.100]  繼續擴張出去,去到外邦
[00:12:44.100 --> 00:12:47.100]  什麼叫做公理呢?
[00:12:47.100 --> 00:12:49.100]  有兩個翻譯
[00:12:49.100 --> 00:12:54.100]  希伯來字是一個,不過有兩個翻譯
[00:12:54.100 --> 00:12:56.100]  一個翻譯是 justice
[00:12:56.100 --> 00:13:00.100]  我們一般所認識的公義
[00:13:00.100 --> 00:13:07.100]  這個公義基本上指的意思就是上帝的法治
[00:13:07.100 --> 00:13:10.100]  God's law and order
[00:13:10.100 --> 00:13:14.100]  什麼叫做上帝的法治呢?
[00:13:14.100 --> 00:13:17.100]  祂的律法、祂的次序呢?
[00:13:17.100 --> 00:13:29.100]  就是和上主、和他人、和受造界有一個和諧的、整全健康的關係
[00:13:29.100 --> 00:13:34.100]  這是很值得我們繼續,窮我們一生
[00:13:34.100 --> 00:13:39.100]  去思考到底上帝所喜悅的社會環境
[00:13:39.100 --> 00:13:41.100]  上帝所喜悅的經濟制度
[00:13:41.100 --> 00:13:44.100]  上帝所喜悅的人際關係
[00:13:44.100 --> 00:13:48.100]  倫理、道德各方面到底是怎樣的
[00:13:48.100 --> 00:13:52.100]  請大家真的聽清清楚楚
[00:13:52.100 --> 00:13:58.100]  我們的信仰從來不是死了之後才有用的信仰
[00:13:58.100 --> 00:14:04.100]  我們的信仰從來不是禮拜堂、教會範圍裏面
[00:14:04.100 --> 00:14:07.100]  或者宗教範圍裏面的信仰
[00:14:07.100 --> 00:14:14.100]  我們的信仰一定是榮耀上帝遍及宇宙蓬倉
[00:14:14.100 --> 00:14:17.100]  深入人生的每一個角落
[00:14:17.100 --> 00:14:20.100]  在我私人的生活、私人的腦海
[00:14:20.100 --> 00:14:23.100]  在我公開的言論、在我公開的行為生活
[00:14:23.100 --> 00:14:28.100]  沒有一事是上帝無權管治的
[00:14:28.100 --> 00:14:33.100]  這是我們應該要去認識的
[00:14:33.100 --> 00:14:38.100]  所以公義、正直、公平等等
[00:14:38.100 --> 00:14:42.100]  這些所謂的普世價值
[00:14:42.100 --> 00:14:45.100]  仍然是普世價值
[00:14:45.100 --> 00:14:49.100]  有些人是否認普世價值
[00:14:49.100 --> 00:14:53.100]  我很想挑戰這些否認普世價值的人
[00:14:53.100 --> 00:14:55.100]  你認不認識上帝?
[00:14:55.100 --> 00:14:57.100]  如果他不認識上帝
[00:14:57.100 --> 00:14:59.100]  是一個無神論的人
[00:14:59.100 --> 00:15:02.100]  來否認普世價值的話
[00:15:02.100 --> 00:15:05.100]  我作為敬畏上帝的人
[00:15:05.100 --> 00:15:10.100]  我會說我寧選擇按我所認識的聖經啟示
[00:15:10.100 --> 00:15:14.100]  上帝的教訓來領受我的價值觀念
[00:15:14.100 --> 00:15:19.100]  我都不會接受別人扭曲我的價值觀念
[00:15:19.100 --> 00:15:23.100]  上帝是上帝
[00:15:23.100 --> 00:15:25.100]  他一定會施行審判
[00:15:25.100 --> 00:15:29.100]  他的審判是一把兩刃利劍
[00:15:29.100 --> 00:15:34.100]  一邊裁決有罪的他不會為無罪
[00:15:34.100 --> 00:15:39.100]  行不義的最終必定遭受審判
[00:15:39.100 --> 00:15:43.100]  但是他的審判同時也是平反
[00:15:43.100 --> 00:15:50.100]  被冤屈、受殘害、受誣衊的人
[00:15:50.100 --> 00:15:54.100]  上帝會為他伸冤
[00:15:54.100 --> 00:15:55.100]  我問你
[00:15:55.100 --> 00:15:58.100]  你信不信一位伸冤的上帝?
[00:15:58.100 --> 00:16:03.100]  如果你已經不信一位會伸冤的上帝
[00:16:03.100 --> 00:16:07.100]  我不知道你的信仰是走到哪裡去了
[00:16:07.100 --> 00:16:16.100]  今天的世代容易令人不敢去說上帝會伸冤
[00:16:16.100 --> 00:16:22.100]  或者已經沒有了那種為正義而發聲
[00:16:22.100 --> 00:16:27.100]  為正義而付出代價的素質
[00:16:27.100 --> 00:16:33.100]  當然牧師你也是說你一直傾向那些東西
[00:16:33.100 --> 00:16:38.100]  在今時今日我們聽東西也很容易聽出弦外之音
[00:16:38.100 --> 00:16:40.100]  也要說的
[00:16:40.100 --> 00:16:43.100]  不過如果你說不喜歡這個不如我們說另一個
[00:16:43.100 --> 00:16:45.100]  另一個審判是什麼呢?
[00:16:45.100 --> 00:16:47.100]  另一個公理的翻譯是什麼呢?
[00:16:47.100 --> 00:16:51.100]  就是verdict,裁決
[00:16:51.100 --> 00:16:56.100]  我的僕人要將我的verdict,我的判決
[00:16:56.100 --> 00:16:58.100]  來全片外邦
[00:16:58.100 --> 00:17:01.100]  如果你記得原來的上下文就是說
[00:17:01.100 --> 00:17:05.100]  上帝從拜偶像和假神來做爭奪
[00:17:05.100 --> 00:17:07.100]  然後作出的裁決就是
[00:17:07.100 --> 00:17:10.100]  只有我才能說明將來的事
[00:17:10.100 --> 00:17:12.100]  並且有權柄能力去成就將來的事
[00:17:12.100 --> 00:17:13.100]  我就是上帝
[00:17:13.100 --> 00:17:16.100]  所以verdict就是I am God
[00:17:16.100 --> 00:17:18.100]  I am the only God
[00:17:18.100 --> 00:17:23.100]  There is none other behind me or before me
[00:17:23.100 --> 00:17:28.100]  我整個宇宙人間只有一位的上帝
[00:17:28.100 --> 00:17:31.100]  所有其他的都是虛假的
[00:17:31.100 --> 00:17:33.100]  那是什麼意思呢?
[00:17:33.100 --> 00:17:37.100]  就是說上帝所喜悅的一切
[00:17:37.100 --> 00:17:41.100]  他所計劃的一切都必定要實現
[00:17:41.100 --> 00:17:45.100]  就是沒有人能夠逃避這位至高者
[00:17:45.100 --> 00:17:49.100]  所以繼續犯罪,繼續屈往正直
[00:17:49.100 --> 00:17:52.100]  繼續欺壓,繼續剝削的
[00:17:52.100 --> 00:17:55.100]  你是不能夠逃避上帝的
[00:17:55.100 --> 00:17:59.100]  與此同時,既然上帝在這裡
[00:17:59.100 --> 00:18:01.100]  所謂耶穌在大廳
[00:18:01.100 --> 00:18:03.100]  所以叫什麼呢?
[00:18:03.100 --> 00:18:06.100]  什麼不用怕,不懂得說
[00:18:06.100 --> 00:18:08.100]  就是上帝在大廳
[00:18:08.100 --> 00:18:10.100]  接著那句也不懂得說
[00:18:10.100 --> 00:18:16.100]  大概就是沒有人需要長遠失望
[00:18:16.100 --> 00:18:20.100]  沒有人需要以為我的冤屈上帝不知道
[00:18:20.100 --> 00:18:23.100]  沒有人需要懼怕到一個地步
[00:18:23.100 --> 00:18:26.100]  好像真的沒有人來救你一樣
[00:18:26.100 --> 00:18:31.100]  沒有人需要以為行公義是沒有用的
[00:18:31.100 --> 00:18:34.100]  思想一下這位的僕人
[00:18:34.100 --> 00:18:37.100]  他是一位怎樣的僕人呢?
[00:18:37.100 --> 00:18:44.100]  聖經說他是不憎恨、不怨揚
[00:18:44.100 --> 00:18:50.100]  他在上也沒有人聽見他的聲音
[00:18:50.100 --> 00:18:54.100]  壓傷的路位他不截斷
[00:18:54.100 --> 00:18:59.100]  將殘的燈火他不催滅
[00:18:59.100 --> 00:19:04.100]  等他施行公理,叫公理得勝
[00:19:04.100 --> 00:19:09.100]  外邦人都要仰望他的名字
[00:19:09.100 --> 00:19:14.100]  這位的僕人,這位壓傷的路位不截斷
[00:19:14.100 --> 00:19:18.100]  將殘燈火不催滅的這位的僕人
[00:19:18.100 --> 00:19:20.100]  是一位怎樣的僕人呢?
[00:19:20.100 --> 00:19:25.100]  是一位堅持真理,一位堅持施行公理
[00:19:25.100 --> 00:19:31.100]  一位一定要叫公理得勝的那一位
[00:19:31.100 --> 00:19:39.100]  即是什麼呢?這位這麼謙柔的仍然是一位戰士
[00:19:39.100 --> 00:19:44.100]  這位這麼謙柔的仍然是一位戰士
[00:19:44.100 --> 00:19:48.100]  他不會半途而廢,他不會視而不見
[00:19:48.100 --> 00:19:54.100]  他一定要成就他所定的事,上帝所起的事
[00:19:54.100 --> 00:19:59.100]  就是讓受苦受難的人得到安慰
[00:19:59.100 --> 00:20:04.100]  讓災病貧困的人得到釋放,得到意志
[00:20:04.100 --> 00:20:10.100]  我不知道有多少人聽過《壓傷的路位》這首歌呢?
[00:20:10.100 --> 00:20:12.100]  聽過的舉手
[00:20:12.100 --> 00:20:15.100]  為什麼五堂這麼多人聽呢?
[00:20:15.100 --> 00:20:17.100]  祖堂沒有什麼人認識的,你是不是聽過?
[00:20:17.100 --> 00:20:19.100]  不知道是不是大家是同一首呢?
[00:20:19.100 --> 00:20:25.100]  壓傷的路位他不截斷
[00:20:25.100 --> 00:20:32.100]  像盞的燈火他不催眠
[00:20:32.100 --> 00:20:39.100]  耶穌肯看順,他是恩主
[00:20:39.100 --> 00:20:46.100]  他愛我到底,唱詞盛衷
[00:20:46.100 --> 00:20:51.100]  我開口唱的時候,很多人已經發覺他剛才舉錯手了
[00:20:51.100 --> 00:20:54.100]  因為有很多首《壓傷的路位》
[00:20:54.100 --> 00:20:58.100]  這首是蘇在陽牧師所寫的
[00:20:58.100 --> 00:21:01.100]  那首《壓傷的路位》
[00:21:01.100 --> 00:21:05.100]  我們覺得有這位溫柔慈愛的主
[00:21:05.100 --> 00:21:09.100]  我們沒有一個人需要灰心失望
[00:21:09.100 --> 00:21:12.100]  通常我們都是用這首來鼓勵人
[00:21:12.100 --> 00:21:16.100]  無論你犯了多少罪,跌倒了多深
[00:21:16.100 --> 00:21:20.100]  無論你多軟弱,或者你多病困
[00:21:20.100 --> 00:21:24.100]  主耶穌都是施恩憐憫給你
[00:21:24.100 --> 00:21:29.100]  我覺得我們今天需要將這個《壓傷的路位》張燦的燈火
[00:21:29.100 --> 00:21:32.100]  繼續來講得盡一點
[00:21:32.100 --> 00:21:34.100]  到底在講什麼人?
[00:21:34.100 --> 00:21:38.100]  到底耶穌關心的是什麼人?
[00:21:38.100 --> 00:21:42.100]  在《馬太福音》第十二章那裡
[00:21:42.100 --> 00:21:47.100]  就說那裡有一個人的手已經殘廢了
[00:21:47.100 --> 00:21:51.100]  有人問耶穌,安息日治病行不行?
[00:21:51.100 --> 00:21:54.100]  目的就是要把耶穌當作彈弓
[00:21:54.100 --> 00:21:57.100]  耶穌就反問他們,你們有隻羊
[00:21:57.100 --> 00:22:01.100]  安息日掉進坑裡,你們能不能把牠拉出來?
[00:22:01.100 --> 00:22:05.100]  接著耶穌說,人比羊貴重
