
[00:00:00.000 --> 00:00:04.560]  在基督教裡面
[00:02:36.880 --> 00:02:39.120]  是有冠冕給他的
[00:02:39.120 --> 00:02:40.880]  那這個是什麼身份?
[00:02:40.880 --> 00:02:46.800]  第二段的經文就是出自於詩篇的第八十二篇第六節
[00:02:46.800 --> 00:02:49.280]  在裡面他這樣說的經文
[00:02:49.280 --> 00:02:55.840]  我曾說你們是神都是至高者的兒子
[00:02:55.840 --> 00:02:59.920]  所以基於詩篇這個
[00:02:59.920 --> 00:03:04.080]  Psalms 8 verse 5 and 82 verse 6
[00:03:04.080 --> 00:03:05.920]  這兩段的經文
[00:03:05.920 --> 00:03:10.160]  就造成了一個所謂小神觀的神學
[00:03:11.040 --> 00:03:12.400]  人呢
[00:03:12.400 --> 00:03:15.040]  當我們去跟從上帝的時候
[00:03:15.040 --> 00:03:17.520]  其實我們只不過要變成一個神
[00:03:17.520 --> 00:03:21.120]  不過比真正的神小一點點
[00:03:21.120 --> 00:03:25.680]  這種介紹究竟合不合真理呢
[00:03:25.680 --> 00:03:30.560]  當然就很值得我們去商榷
[00:03:30.560 --> 00:03:33.920]  但是當我們再進一步去了解
[00:03:33.920 --> 00:03:38.000]  這個小神觀的問題所在的時候
[00:03:38.000 --> 00:03:40.240]  我就想問大家一個問題
[00:03:40.240 --> 00:03:44.960]  我們活得像主耶穌活得像神
[00:03:44.960 --> 00:03:46.960]  是不是一件好事來的呢
[00:03:46.960 --> 00:03:51.520]  而類似的問題也可以衍生到
[00:03:51.520 --> 00:03:55.920]  我們講主的真理是不是一件好事來的呢
[00:03:55.920 --> 00:04:00.400]  侍奉主是不是一件好事來的呢
[00:04:00.400 --> 00:04:03.200]  這些類似的問題
[00:04:03.200 --> 00:04:06.800]  很多時候我們驟耳聽下去
[00:04:06.800 --> 00:04:09.520]  就很容易就有一個反射的回應
[00:04:09.520 --> 00:04:10.960]  馬上就會說
[00:04:10.960 --> 00:04:13.280]  那當然是好事啦
[00:04:13.280 --> 00:04:15.280]  像神啊
[00:04:15.280 --> 00:04:18.880]  牧師誰牧師誰名目都這樣教我們的
[00:04:18.880 --> 00:04:21.680]  另外侍奉好不好
[00:04:21.680 --> 00:04:22.960]  當然好啦
[00:04:22.960 --> 00:04:24.640]  侍奉一定好的
[00:04:24.640 --> 00:04:27.120]  或者另外我們講到
[00:04:27.120 --> 00:04:31.680]  我們如果真的能夠講主的真理
[00:04:31.680 --> 00:04:33.920]  是不是就很好的事情呢
[00:04:33.920 --> 00:04:34.960]  當然好啦
[00:04:34.960 --> 00:04:35.760]  怎麼會不好呢
[00:04:35.760 --> 00:04:37.280]  牧師都經常這樣講的
[00:04:37.280 --> 00:04:44.000]  當你如果只是很反射式的在你的心裡回答的時候
[00:04:44.000 --> 00:04:47.920]  我想請你先保留著你這個答案
[00:04:47.920 --> 00:04:50.960]  聽完今天這一堂的訊息之後
[00:04:50.960 --> 00:04:52.080]  不是很長的
[00:04:52.080 --> 00:04:55.440]  今天我預計四十多分鐘你應該聽完的了
[00:04:55.440 --> 00:04:57.200]  聽完之後
[00:04:57.200 --> 00:05:00.080]  你才再給你那個最後的答案
[00:05:00.080 --> 00:05:02.640]  怎麼回答這類型的問題
[00:05:02.640 --> 00:05:04.640]  我是不是要變成一個
[00:05:04.640 --> 00:05:07.840]  好像神一樣的狀態呢
[00:05:07.840 --> 00:05:10.560]  我是不是要講真理呢
[00:05:10.560 --> 00:05:11.840]  講真道呢
[00:05:11.840 --> 00:05:13.840]  我是不是要侍奉主呢
[00:05:13.840 --> 00:05:14.880]  做侍奉呢
[00:05:14.880 --> 00:05:16.160]  這樣就好呢
[00:05:16.160 --> 00:05:18.960]  保留著你的想法
[00:05:18.960 --> 00:05:20.960]  因為今天這一堂訊息
[00:05:20.960 --> 00:05:23.680]  我相信很能夠幫助到我們
[00:05:23.680 --> 00:05:25.680]  去重新思想到
[00:05:25.680 --> 00:05:28.160]  我們作為信徒
[00:05:28.160 --> 00:05:32.160]  應該怎麼在這個世界裡面去回應
[00:05:32.160 --> 00:05:34.160]  直接去講回應
[00:05:34.160 --> 00:05:36.160]  剛才所講的
[00:05:36.160 --> 00:05:38.160]  這些所有的都是怎麼回應這個世界
[00:05:38.160 --> 00:05:40.160]  究竟是怎麼回應呢
[00:05:40.160 --> 00:05:45.120]  今天這段聖經我相信一定會給一個很大的啟迪給我們
[00:05:45.120 --> 00:05:47.120]  我們再回到這段聖經
[00:05:47.120 --> 00:05:49.120]  看看內文
[00:05:49.120 --> 00:05:51.120]  怎麼去介紹給我們聽
[00:05:51.120 --> 00:05:53.120]  很多時候
[00:05:53.120 --> 00:05:55.120]  我們要講一些東西
[00:05:55.120 --> 00:05:57.120]  做一些事情
[00:05:57.120 --> 00:05:59.120]  究竟為什麼要去做
[00:05:59.120 --> 00:06:01.120]  所以今天就著這段經文我給了一個題目
[00:06:01.120 --> 00:06:03.120]  叫做為什麼要說話
[00:06:03.120 --> 00:06:05.120]  為什麼要說話
[00:06:05.120 --> 00:06:07.120]  用廣東話來說
[00:06:07.120 --> 00:06:09.120]  為什麼要說話呢
[00:06:09.120 --> 00:06:11.120]  基督徒說話很重要的
[00:06:11.120 --> 00:06:13.120]  牧師經常說話
[00:06:13.120 --> 00:06:15.120]  我自己很多人都說
[00:06:15.120 --> 00:06:17.120]  你很禿禿不住的
[00:06:17.120 --> 00:06:19.120]  說話說不停的
[00:06:19.120 --> 00:06:21.120]  為什麼要說話呢
[00:06:21.120 --> 00:06:23.120]  這是很重要的訊息
[00:06:23.120 --> 00:06:25.120]  我們先回到這段聖經
[00:06:25.120 --> 00:06:27.120]  一起讀一下好不好
[00:06:27.120 --> 00:06:29.120]  今天這段聖經我是希望透過兩個部分
[00:06:29.120 --> 00:06:31.120]  跟大家一起去思想
[00:06:31.120 --> 00:06:33.120]  第九章
[00:06:33.120 --> 00:06:35.120]  從第32至33節
[00:06:35.120 --> 00:06:37.120]  找到之後我們一起讀
[00:06:37.120 --> 00:06:39.120]  你喜歡用的和合本也可以
[00:06:39.120 --> 00:06:41.120]  你喜歡用的英語版本也可以
[00:06:41.120 --> 00:06:43.120]  我老花眼
[00:06:43.120 --> 00:06:45.120]  所以先找一張大字版出來
[00:06:45.120 --> 00:06:47.120]  好
[00:06:47.120 --> 00:06:49.120]  我們一起讀
[00:06:49.120 --> 00:06:51.120]  第32和第33節
[00:06:51.120 --> 00:06:53.120]  我們一起讀
[00:06:53.120 --> 00:06:55.120]  他們出去的時候
[00:06:55.120 --> 00:06:57.120]  有人將
[00:06:57.120 --> 00:06:59.120]  鬼所附的一個喇叭
[00:06:59.120 --> 00:07:01.120]  帶到耶穌
[00:07:01.120 --> 00:07:03.120]  庚前來
[00:07:03.120 --> 00:07:05.120]  鬼被趕出去
[00:07:05.120 --> 00:07:07.120]  喇叭就說出話來
[00:07:07.120 --> 00:07:09.120]  眾人都稀奇說
[00:07:09.120 --> 00:07:11.120]  在以色列中
[00:07:11.120 --> 00:07:13.120]  從來沒有見過
[00:07:13.120 --> 00:07:15.120]  這樣的事
[00:07:15.120 --> 00:07:17.120]  在這個第一部分我和大家一起思想
[00:07:17.120 --> 00:07:19.120]  就是看回今天的教會
[00:07:19.120 --> 00:07:21.120]  我給了一個副題
[00:07:21.120 --> 00:07:23.120]  他叫憑神蹟
[00:07:23.120 --> 00:07:25.120]  刺激下的一種流行
[00:07:25.120 --> 00:07:27.120]  信仰墮落
[00:07:27.120 --> 00:07:29.120]  信仰墮落
[00:07:29.120 --> 00:07:31.120]  在現代的基督教
[00:07:31.120 --> 00:07:33.120]  中
[00:07:33.120 --> 00:07:35.120]  基督教
[00:07:35.120 --> 00:07:37.120]  不知道從哪一天開始
[00:07:37.120 --> 00:07:39.120]  就很依賴著
[00:07:39.120 --> 00:07:41.120]  用各種形式的
[00:07:41.120 --> 00:07:43.120]  宗教刺激
[00:07:43.120 --> 00:07:45.120]  刺激信徒
[00:07:45.120 --> 00:07:47.120]  使他們覺得
[00:07:47.120 --> 00:07:49.120]  他們很屬靈
[00:07:49.120 --> 00:07:51.120]  你不可能
[00:07:51.120 --> 00:07:53.120]  會說我沒有經歷過
[00:07:53.120 --> 00:07:55.120]  特別在今時今日的
[00:07:55.120 --> 00:07:57.120]  教會
[00:07:57.120 --> 00:07:59.120]  很喜歡用各式形式
[00:07:59.120 --> 00:08:01.120]  我們稱之為
[00:08:01.120 --> 00:08:03.120]  多種媒體的
[00:08:03.120 --> 00:08:05.120]  一種敬拜
[00:08:05.120 --> 00:08:07.120]  Multi Media
[00:08:07.120 --> 00:08:09.120]  的Presentation
[00:08:09.120 --> 00:08:11.120]  或是Worship Style
[00:08:11.120 --> 00:08:13.120]  教會很喜歡用燈光
[00:08:13.120 --> 00:08:15.120]  音響
[00:08:15.120 --> 00:08:17.120]  樂隊
[00:08:17.120 --> 00:08:19.120]  幻燈
[00:08:19.120 --> 00:08:21.120]  電影
[00:08:21.120 --> 00:08:23.120]  各式形式甚至
[00:08:23.120 --> 00:08:25.120]  有新式的
[00:08:25.120 --> 00:08:27.120]  4D的效果
[00:08:27.120 --> 00:08:29.120]  知不知道什麼是4D的效果
[00:08:29.120 --> 00:08:31.120]  有噴氣味出來
[00:08:31.120 --> 00:08:33.120]  甚至有煙
[00:08:33.120 --> 00:08:35.120]  在現場
[00:08:35.120 --> 00:08:37.120]  讓你感覺到
[00:08:37.120 --> 00:08:39.120]  好像置身在
[00:08:39.120 --> 00:08:41.120]  上帝的這種
[00:08:41.120 --> 00:08:43.120]  環境當中
[00:08:43.120 --> 00:08:45.120]  我曾經認識一位弟兄
[00:08:45.120 --> 00:08:47.120]  其實今天我們很多時候
[00:08:47.120 --> 00:08:49.120]  不經不覺地被這個世界
[00:08:49.120 --> 00:08:51.120]  在控制著我們不知道
[00:08:51.120 --> 00:08:53.120]  很簡單的我們去
[00:08:53.120 --> 00:08:55.120]  商場這個弟兄
[00:08:55.120 --> 00:08:57.120]  認識很多東西我們很多時候不知道
[00:08:57.120 --> 00:08:59.120]  所以我很喜歡和他聊天
[00:08:59.120 --> 00:09:01.120]  他說你知不知道
[00:09:01.120 --> 00:09:03.120]  黃牧師我們有時候去商場
[00:09:03.120 --> 00:09:05.120]  為什麼明明
[00:09:05.120 --> 00:09:07.120]  進到停車場都沒說想買東西
[00:09:07.120 --> 00:09:09.120]  先看一下
[00:09:09.120 --> 00:09:11.120]  為什麼進去之後我們很自然
[00:09:11.120 --> 00:09:13.120]  就拿錢包去付錢
[00:09:13.120 --> 00:09:15.120]  我說這麼神奇
[00:09:15.120 --> 00:09:17.120]  他說是啊因為原來在
[00:09:17.120 --> 00:09:19.120]  各大商場裡面
[00:09:19.120 --> 00:09:21.120]  他們運用了
[00:09:21.120 --> 00:09:23.120]  一種方式除了
[00:09:23.120 --> 00:09:25.120]  用音樂燈光來
[00:09:25.120 --> 00:09:27.120]  控制你的情緒之外
[00:09:27.120 --> 00:09:29.120]  他們還會在他們的
[00:09:29.120 --> 00:09:31.120]  空氣系統裡面
[00:09:31.120 --> 00:09:33.120]  或者空氣的
[00:09:33.120 --> 00:09:35.120]  系統裡面
[00:09:35.120 --> 00:09:37.120]  Ventilation System裡面
[00:09:37.120 --> 00:09:39.120]  加入一個元素叫做
[00:09:39.120 --> 00:09:41.120]  氣味的元素
[00:09:41.120 --> 00:09:43.120]  所以當你去到商場
[00:09:43.120 --> 00:09:45.120]  譬如去到
[00:09:45.120 --> 00:09:47.120]  我們叫做賣東西吃的
[00:09:47.120 --> 00:09:49.120]  Food Court的
[00:09:49.120 --> 00:09:51.120]  位置裡面
[00:09:51.120 --> 00:09:53.120]  他就會放出很多
[00:09:53.120 --> 00:09:55.120]  不同氣味組合的
[00:09:55.120 --> 00:09:57.120]  空氣
[00:09:57.120 --> 00:09:59.120]  走出來
[00:09:59.120 --> 00:10:01.120]  環繞在那個場合裡面
[00:10:01.120 --> 00:10:03.120]  你就會很容易很想去
[00:10:03.120 --> 00:10:05.120]  吃東西
[00:10:05.120 --> 00:10:07.120]  但當你去到商場
[00:10:07.120 --> 00:10:09.120]  賣衣服的地方的時候
[00:10:09.120 --> 00:10:11.120]  他們也有專家研究
[00:10:11.120 --> 00:10:13.120]  有一種香味
[00:10:13.120 --> 00:10:15.120]  可以吸引人去真的
[00:10:15.120 --> 00:10:17.120]  去嘗試
[00:10:17.120 --> 00:10:19.120]  將自己投入在那些衣服的
[00:10:19.120 --> 00:10:21.120]  氣味當中使你覺得
[00:10:21.120 --> 00:10:23.120]  你是有需要去買
[00:10:23.120 --> 00:10:25.120]  這些衣服
[00:10:25.120 --> 00:10:27.120]  哇這麼神奇
[00:10:27.120 --> 00:10:29.120]  你不說你就不知道
[00:10:29.120 --> 00:10:31.120]  因為他以前就做這類型的
[00:10:31.120 --> 00:10:33.120]  一些叫做
[00:10:33.120 --> 00:10:35.120]  Consultant work
[00:10:35.120 --> 00:10:37.120]  就是人家去
[00:10:37.120 --> 00:10:39.120]  問他怎樣去
[00:10:39.120 --> 00:10:41.120]  搞好商場
[00:10:41.120 --> 00:10:43.120]  搞好經濟
[00:10:43.120 --> 00:10:45.120]  很多這些竅門
[00:10:45.120 --> 00:10:47.120]  譬如我們去快餐廳
[00:10:47.120 --> 00:10:49.120]  吃有時那些
[00:10:49.120 --> 00:10:51.120]  的東西譬如炒蛋
[00:10:51.120 --> 00:10:53.120]  你不要以為裡面那些是炒蛋
[00:10:53.120 --> 00:10:55.120]  裡面很多是油
[00:10:55.120 --> 00:10:57.120]  不是很漂亮
[00:10:57.120 --> 00:10:59.120]  那些顏色都不是
[00:10:59.120 --> 00:11:01.120]  真的蛋的顏色
[00:11:01.120 --> 00:11:03.120]  是混合出來的
[00:11:03.120 --> 00:11:05.120]  我想說這麼多給大家聽
[00:11:05.120 --> 00:11:07.120]  基督教
[00:11:07.120 --> 00:11:09.120]  也很善用
[00:11:09.120 --> 00:11:11.120]  這種手法
[00:11:11.120 --> 00:11:13.120]  其實是一種墮落
[00:11:13.120 --> 00:11:15.120]  狀態
[00:11:15.120 --> 00:11:17.120]  不過說真的
[00:11:17.120 --> 00:11:19.120]  在今天的教會裡面
[00:11:19.120 --> 00:11:21.120]  大部分的信徒是很嚮往
[00:11:21.120 --> 00:11:23.120]  這類型的情況
[00:11:23.120 --> 00:11:25.120]  尤其是我們看到靈音派
[00:11:25.120 --> 00:11:27.120]  運動之下的趨向
[00:11:27.120 --> 00:11:29.120]  很多靈音派的
[00:11:29.120 --> 00:11:31.120]  教會在教會裡面
[00:11:31.120 --> 00:11:33.120]  用各式形式的音響
[00:11:33.120 --> 00:11:35.120]  音樂燈光
[00:11:35.120 --> 00:11:37.120]  煙霧氣味
[00:11:37.120 --> 00:11:39.120]  來觸動當時的信徒
[00:11:39.120 --> 00:11:41.120]  使他們覺得
[00:11:41.120 --> 00:11:43.120]  好像墮入了神的靈的管治之下
[00:11:43.120 --> 00:11:45.120]  於是乎
[00:11:45.120 --> 00:11:47.120]  很多福音派的教會
[00:11:47.120 --> 00:11:49.120]  看到靈音派的教會
[00:11:49.120 --> 00:11:51.120]  嘩
[00:11:51.120 --> 00:11:53.120]  他們每次開會
[00:11:53.120 --> 00:11:55.120]  都以三千人崇拜
[00:11:55.120 --> 00:11:57.120]  而我們靈音派
[00:11:57.120 --> 00:11:59.120]  福音派的教會
[00:11:59.120 --> 00:12:01.120]  開會的
[00:12:01.120 --> 00:12:03.120]  越來越少人
[00:12:03.120 --> 00:12:05.120]  我們說的福音派
[00:12:05.120 --> 00:12:07.120]  以前要說的福音
[00:12:07.120 --> 00:12:09.120]  現在要說的聖經
[00:12:09.120 --> 00:12:11.120]  福音派後來發現
[00:12:11.120 --> 00:12:13.120]  原來吸引不了人
[00:12:13.120 --> 00:12:15.120]  久而久之
[00:12:15.120 --> 00:12:17.120]  將聖經的層面
[00:12:17.120 --> 00:12:19.120]  漸漸將它
[00:12:19.120 --> 00:12:21.120]  從一個很有侵犯性的
[00:12:21.120 --> 00:12:23.120]  其實聖經很有侵犯性
[00:12:23.120 --> 00:12:25.120]  因為針對我們的罪性來說
[00:12:25.120 --> 00:12:27.120]  將它慢慢磨平
[00:12:27.120 --> 00:12:29.120]  磨滑
[00:12:29.120 --> 00:12:31.120]  然後又侵入很多
[00:12:31.120 --> 00:12:33.120]  靈音派教會
[00:12:33.120 --> 00:12:35.120]  所用的手法
[00:12:35.120 --> 00:12:37.120]  於是乎希望
[00:12:37.120 --> 00:12:39.120]  從這個做法裏面
[00:12:39.120 --> 00:12:41.120]  再次使到
[00:12:41.120 --> 00:12:43.120]  教會的人數增加
[00:12:43.120 --> 00:12:45.120]  而他們的理論
[00:12:45.120 --> 00:12:47.120]  就是人數增加了
[00:12:47.120 --> 00:12:49.120]  就代表那間教會
[00:12:49.120 --> 00:12:51.120]  就是屬於神
[00:12:51.120 --> 00:12:53.120]  那間教會就是蒙神的應許
[00:12:53.120 --> 00:12:55.120]  蒙神的祝福
[00:12:55.120 --> 00:12:57.120]  其實是不是真的當上帝
[00:12:57.120 --> 00:12:59.120]  要祝福一個人
[00:12:59.120 --> 00:13:01.120]  就要在一個這樣的狀態
[00:13:01.120 --> 00:13:03.120]  才會出現呢
[00:13:03.120 --> 00:13:05.120]  福音派教會
[00:13:05.120 --> 00:13:07.120]  因為已經
[00:13:07.120 --> 00:13:09.120]  發現了加入很多靈音的元素
[00:13:09.120 --> 00:13:11.120]  在崇拜的裏面
[00:13:11.120 --> 00:13:15.120]  大玩這種感性的靈感崇拜
[00:13:15.120 --> 00:13:17.120]  於是乎就
[00:13:17.120 --> 00:13:19.120]  引來了很多的信徒
[00:13:19.120 --> 00:13:21.120]  就變成了一種
[00:13:21.120 --> 00:13:23.120]  在基督教裏面的
[00:13:23.120 --> 00:13:25.120]  一種鴉片
[00:13:25.120 --> 00:13:29.120]  今天的福音派教會
[00:13:29.120 --> 00:13:31.120]  其實中了這種鴉片毒
[00:13:31.120 --> 00:13:33.120]  我們叫宗教鴉片毒
[00:13:33.120 --> 00:13:35.120]  迷信教會要成長人數
[00:13:35.120 --> 00:13:37.120]  就等同於神就祝福這間教會
[00:13:37.120 --> 00:13:39.120]  就等同於上帝的名是得到高舉
[00:13:39.120 --> 00:13:41.120]  結果怎麼樣呢
[00:13:41.120 --> 00:13:43.120]  教會的神學
[00:13:43.120 --> 00:13:45.120]  越來越墮落
[00:13:45.120 --> 00:13:47.120]  信徒的表現
[00:13:47.120 --> 00:13:49.120]  越來越像這個外間的世界
[00:13:49.120 --> 00:13:51.120]  不信的人
[00:13:51.120 --> 00:13:53.120]  似乎就說對這個世界
[00:13:53.120 --> 00:13:55.120]  越來越友好
[00:13:55.120 --> 00:13:57.120]  越來越不信
[00:13:57.120 --> 00:13:59.120]  越來越不信
[00:13:59.120 --> 00:14:01.120]  越來越友好
[00:14:01.120 --> 00:14:03.120]  於是乎就
[00:14:03.120 --> 00:14:05.120]  接受了更多這類
[00:14:05.120 --> 00:14:07.120]  很似信非信的人
[00:14:07.120 --> 00:14:09.120]  進入到教會裏面
[00:14:09.120 --> 00:14:11.120]  繼續搞旺教會的情況
[00:14:11.120 --> 00:14:13.120]  這種手段
[00:14:13.120 --> 00:14:15.120]  我們見到今天的福音派教會
[00:14:15.120 --> 00:14:17.120]  正是嚴嚴地
[00:14:17.120 --> 00:14:19.120]  墮入在這種狀態之中
[00:14:19.120 --> 00:14:21.120]  這種
[00:14:21.120 --> 00:14:23.120]  靠宗教刺激
[00:14:23.120 --> 00:14:25.120]  維持的
[00:14:25.120 --> 00:14:27.120]  做法不是新鮮的事
[00:14:27.120 --> 00:14:29.120]  今天我們看這段經文
[00:14:29.120 --> 00:14:31.120]  就有這樣的記載
[00:14:31.120 --> 00:14:33.120]  在一開始我們看第九章
[00:14:33.120 --> 00:14:35.120]  第32節
[00:14:35.120 --> 00:14:37.120]  馬上就說到
[00:14:37.120 --> 00:14:39.120]  他們出去的時候其實是說
[00:14:39.120 --> 00:14:41.120]  前文耶穌
[00:14:41.120 --> 00:14:43.120]  剛剛在兩個
[00:14:43.120 --> 00:14:45.120]  核子的身上施行
[00:14:45.120 --> 00:14:47.120]  神蹟
[00:14:47.120 --> 00:14:49.120]  將這兩個核子的肉眼
[00:14:49.120 --> 00:14:51.120]  打開
[00:14:51.120 --> 00:14:53.120]  我們在上文已經說過了
[00:14:53.120 --> 00:14:55.120]  在第31節這兩個的核子
[00:14:55.120 --> 00:14:57.120]  雖然肉眼打開了
[00:14:57.120 --> 00:14:59.120]  但是他的靈性的眼睛
[00:14:59.120 --> 00:15:01.120]  馬上變成黑眼
[00:15:01.120 --> 00:15:03.120]  耶穌叫他們做的事
[00:15:03.120 --> 00:15:05.120]  他們當做
[00:15:05.120 --> 00:15:07.120]  耳邊風
[00:15:07.120 --> 00:15:09.120]  當一個信徒
[00:15:09.120 --> 00:15:11.120]  當上帝的
[00:15:11.120 --> 00:15:13.120]  教導命令是
[00:15:13.120 --> 00:15:15.120]  耳邊風的時候
[00:15:15.120 --> 00:15:17.120]  你就告訴我這個人是不是真的
[00:15:17.120 --> 00:15:19.120]  信主呢?很可惜的一件事
[00:15:19.120 --> 00:15:21.120]  是今天的教會就說
[00:15:21.120 --> 00:15:23.120]  這兩個核子不是有
[00:15:23.120 --> 00:15:25.120]  上帝的祝福在他們身上
[00:15:25.120 --> 00:15:27.120]  又盲眼
[00:15:27.120 --> 00:15:29.120]  開眼所以他們
[00:15:29.120 --> 00:15:31.120]  一定是上帝祝福的人
[00:15:31.120 --> 00:15:33.120]  殊不知
[00:15:33.120 --> 00:15:35.120]  這兩個人的靈性
[00:15:35.120 --> 00:15:37.120]  其實從他們的行為已經認證
[00:15:37.120 --> 00:15:39.120]  給我們知道他們是不會聽
[00:15:39.120 --> 00:15:41.120]  上帝的說話
[00:15:41.120 --> 00:15:43.120]  他只是嘗試在上帝
[00:15:43.120 --> 00:15:45.120]  裡面去索取
[00:15:45.120 --> 00:15:47.120]  一些他自己
[00:15:47.120 --> 00:15:49.120]  期望的利益
[00:15:49.120 --> 00:15:51.120]  今天的信徒
[00:15:51.120 --> 00:15:53.120]  很多就是這樣的信主
[00:15:53.120 --> 00:15:55.120]  因為我在上帝裡面
[00:15:55.120 --> 00:15:57.120]  索取了一些利益
[00:15:57.120 --> 00:15:59.120]  於是我就叫做信徒
[00:15:59.120 --> 00:16:01.120]  譬如
[00:16:01.120 --> 00:16:03.120]  很簡單
[00:16:03.120 --> 00:16:05.120]  一個男士
[00:16:05.120 --> 00:16:07.120]  想找個太太
[00:16:07.120 --> 00:16:09.120]  每個男士當然想找個
[00:16:09.120 --> 00:16:11.120]  賢良淑德的太太
[00:16:11.120 --> 00:16:13.120]  當然是
[00:16:13.120 --> 00:16:15.120]  乖乖女做他的太太
[00:16:15.120 --> 00:16:17.120]  於是
[00:16:17.120 --> 00:16:19.120]  就想起去教會
[00:16:19.120 --> 00:16:21.120]  教會的女生
[00:16:21.120 --> 00:16:23.120]  乖一點
[00:16:23.120 --> 00:16:25.120]  教會的女生是不是真的乖一點
[00:16:25.120 --> 00:16:27.120]  這個不是我們今天討論的問題
[00:16:27.120 --> 00:16:29.120]  但是很多時候
[00:16:29.120 --> 00:16:31.120]  這些人進入教會裡面
[00:16:31.120 --> 00:16:33.120]  於是就找找看教會哪間多美女
[00:16:33.120 --> 00:16:35.120]  多年輕女
[00:16:35.120 --> 00:16:37.120]  哦這間多
[00:16:37.120 --> 00:16:39.120]  因為這間堂口大
[00:16:39.120 --> 00:16:41.120]  這間教會夠興旺
[00:16:41.120 --> 00:16:43.120]  用他們的字眼
[00:16:43.120 --> 00:16:45.120]  人多
[00:16:45.120 --> 00:16:47.120]  麥當勞的牌掉下來
[00:16:47.120 --> 00:16:49.120]  摘死十個八個美女
[00:16:49.120 --> 00:16:51.120]  就去找這些教會
[00:16:51.120 --> 00:16:53.120]  哦在那裡找到美女
[00:16:53.120 --> 00:16:55.120]  結了婚了
[00:16:55.120 --> 00:16:57.120]  他就自然認為上帝祝福我了
[00:16:57.120 --> 00:16:59.120]  他就在這間教會聚會
[00:16:59.120 --> 00:17:01.120]  說得好聽的
[00:17:01.120 --> 00:17:03.120]  甚至說他因為這樣
[00:17:03.120 --> 00:17:05.120]  上帝帶領他
[00:17:05.120 --> 00:17:07.120]  透過這個姐妹
[00:17:07.120 --> 00:17:09.120]  帶他順了主
[00:17:09.120 --> 00:17:11.120]  這兩個核子就是這樣的狀態
[00:17:11.120 --> 00:17:13.120]  所以
[00:17:13.120 --> 00:17:15.120]  當耶穌
[00:17:15.120 --> 00:17:17.120]  剛剛和這兩個人
[00:17:17.120 --> 00:17:19.120]  進行了交往
[00:17:19.120 --> 00:17:21.120]  證明給你和我看到
[00:17:21.120 --> 00:17:23.120]  如果人只是在上帝裡面
[00:17:23.120 --> 00:17:25.120]  索取了上帝的好處
[00:17:25.120 --> 00:17:27.120]  就以為自己已經蒙了福
