
[00:00:00.000 --> 00:00:04.000]  大型姐妹早晨
[00:02:20.000 --> 00:02:22.000]  在缺志的時候
[00:02:22.000 --> 00:02:25.000]  叫你由左邊那個
[00:02:25.000 --> 00:02:27.000]  由自己掌控生命
[00:02:27.000 --> 00:02:29.000]  去決定到右邊
[00:02:29.000 --> 00:02:31.000]  讓上帝決定
[00:02:31.000 --> 00:02:33.000]  掌管你的生命
[00:02:33.000 --> 00:02:36.000]  你留意到這裡是我在這個位置
[00:02:36.000 --> 00:02:40.000]  然後十字架在圓圈外
[00:02:40.000 --> 00:02:42.000]  表示和我們生命沒有關係
[00:02:42.000 --> 00:02:44.000]  這個未信主的朋友
[00:02:44.000 --> 00:02:46.000]  是一個這樣的生命狀態
[00:02:46.000 --> 00:02:48.000]  然後在我的周圍很多黑點
[00:02:48.000 --> 00:02:50.000]  代表了人生很多不同的事
[00:02:50.000 --> 00:02:52.000]  根據這本小冊子說
[00:02:52.000 --> 00:02:54.000]  因為自己說了算
[00:02:54.000 --> 00:02:57.000]  自己一個很多困難問題的人
[00:02:57.000 --> 00:02:59.000]  所以很多處理的事情
[00:02:59.000 --> 00:03:03.000]  都變成非常混亂和不安的地方
[00:03:03.000 --> 00:03:05.000]  但反過來
[00:03:05.000 --> 00:03:07.000]  當我退下來
[00:03:07.000 --> 00:03:10.000]  在生命的寶座的前面
[00:03:10.000 --> 00:03:12.000]  讓上帝坐在上面
[00:03:12.000 --> 00:03:14.000]  生命變成了
[00:03:14.000 --> 00:03:15.000]  根據小冊子說
[00:03:15.000 --> 00:03:18.000]  井井有條由上帝掌控的生命
[00:03:18.000 --> 00:03:23.000]  這個就是四律最關鍵的時候
[00:03:23.000 --> 00:03:25.000]  然後就請你決志
[00:03:25.000 --> 00:03:27.000]  究竟你想哪一樣東西
[00:03:27.000 --> 00:03:28.000]  代替你的生命
[00:03:28.000 --> 00:03:29.000]  如果你用過小冊子
[00:03:29.000 --> 00:03:30.000]  你記得有兩個問題
[00:03:30.000 --> 00:03:31.000]  一個問題就是
[00:03:31.000 --> 00:03:33.000]  誰代表你的生命
[00:03:33.000 --> 00:03:34.000]  左邊
[00:03:34.000 --> 00:03:37.000]  你想誰是你將來的生命
[00:03:37.000 --> 00:03:41.000]  如果是決志的話就選右邊
[00:03:41.000 --> 00:03:43.000]  不過不知道大家有沒有留意到
[00:03:43.000 --> 00:03:45.000]  這個小冊子是有本姐妹作的
[00:03:45.000 --> 00:03:47.000]  我發覺很多人知道
[00:03:47.000 --> 00:03:48.000]  《屬靈四定律》
[00:03:48.000 --> 00:03:49.000]  但他們的另一本書
[00:03:49.000 --> 00:03:51.000]  另一本小書
[00:03:51.000 --> 00:03:53.000]  可能很多人不知道
[00:03:53.000 --> 00:03:54.000]  就是說
[00:03:54.000 --> 00:03:56.000]  你是否已經經歷到
[00:03:56.000 --> 00:03:59.000]  被聖靈充滿的生命
[00:03:59.000 --> 00:04:02.000]  請舉手有多少人用過這本書
[00:04:02.000 --> 00:04:04.000]  都是非常少
[00:04:04.000 --> 00:04:05.000]  我見到一兩位
[00:04:05.000 --> 00:04:07.000]  這本小冊子何時用的呢?
[00:04:07.000 --> 00:04:09.000]  就是當你出去派
[00:04:09.000 --> 00:04:11.000]  跟別人說四個屬靈定律的時候
[00:04:11.000 --> 00:04:14.000]  有些人說我已經是基督徒了
[00:04:14.000 --> 00:04:15.000]  你就不要馬上停下來
[00:04:15.000 --> 00:04:16.000]  那就好了
[00:04:16.000 --> 00:04:18.000]  神賜福你我走了
[00:04:18.000 --> 00:04:19.000]  就不要停下來
[00:04:19.000 --> 00:04:22.000]  就叫你拿這本藍色的小冊子出來
[00:04:22.000 --> 00:04:25.000]  你是不是一個聖靈充滿的基督徒呢?
[00:04:25.000 --> 00:04:26.000]  就是說
[00:04:26.000 --> 00:04:27.000]  原來很多人說
[00:04:27.000 --> 00:04:28.000]  我自己是基督徒
[00:04:28.000 --> 00:04:29.000]  不過
[00:04:29.000 --> 00:04:30.000]  他的屬靈生命
[00:04:30.000 --> 00:04:34.000]  不是剛才的狀態
[00:04:34.000 --> 00:04:37.000]  耶穌掌管在我的生命當中
[00:04:37.000 --> 00:04:39.000]  然後我的生命變成井井有條
[00:04:39.000 --> 00:04:40.000]  是怎樣的呢?
[00:04:40.000 --> 00:04:42.000]  他有另一幅圖畫
[00:04:42.000 --> 00:04:46.000]  這幅圖畫表達什麼呢?
[00:04:46.000 --> 00:04:50.000]  你看到十字架進入了生命
[00:04:50.000 --> 00:04:52.000]  他真的相信了耶穌
[00:04:52.000 --> 00:04:54.000]  他真的重新得救了
[00:04:55.000 --> 00:04:56.000]  不過
[00:04:56.000 --> 00:04:59.000]  生命的話事權是這樣的
[00:04:59.000 --> 00:05:01.000]  是我坐在這裡
[00:05:01.000 --> 00:05:05.000]  這是非常不正常
[00:05:05.000 --> 00:05:07.000]  但是很可惜的
[00:05:07.000 --> 00:05:10.000]  是相當普遍的現象
[00:05:10.000 --> 00:05:11.000]  是不正常的
[00:05:11.000 --> 00:05:13.000]  是很矛盾的
[00:05:13.000 --> 00:05:15.000]  你說我請耶穌進入生命當中
[00:05:15.000 --> 00:05:16.000]  我真的相信他
[00:05:16.000 --> 00:05:17.000]  他是我的主
[00:05:17.000 --> 00:05:19.000]  同時是我作主
[00:05:19.000 --> 00:05:21.000]  是一個矛盾的句子
[00:05:21.000 --> 00:05:22.000]  不過
[00:05:22.000 --> 00:05:23.000]  很可惜的就是
[00:05:23.000 --> 00:05:26.000]  是一個很現實的情況
[00:05:26.000 --> 00:05:28.000]  今天
[00:05:28.000 --> 00:05:29.000]  我看到
[00:05:29.000 --> 00:05:31.000]  在我們自己的生命當中
[00:05:31.000 --> 00:05:34.000]  很多都是類似現在這幅圖畫
[00:05:34.000 --> 00:05:36.000]  聖經裡面
[00:05:36.000 --> 00:05:37.000]  也有一間教會
[00:05:37.000 --> 00:05:38.000]  叫哥林多教會
[00:05:38.000 --> 00:05:40.000]  它也有很多類似
[00:05:40.000 --> 00:05:43.000]  這樣的生命狀態
[00:05:43.000 --> 00:05:45.000]  有一個作者
[00:05:45.000 --> 00:05:47.000]  最近我看到寫了一本書
[00:05:47.000 --> 00:05:49.000]  這本書的名字是
[00:05:49.000 --> 00:05:52.000]  《問題多多哥林多》
[00:05:52.000 --> 00:05:55.000]  講到哥林多教會有很多問題
[00:05:55.000 --> 00:05:57.000]  其實哥林多教會有很多問題
[00:05:57.000 --> 00:05:59.000]  現在在香港
[00:05:59.000 --> 00:06:01.000]  在世界發生的事
[00:06:01.000 --> 00:06:02.000]  教會的事
[00:06:02.000 --> 00:06:04.000]  其實都很像哥林多教會
[00:06:04.000 --> 00:06:06.000]  我就用哥林多教會
[00:06:06.000 --> 00:06:08.000]  講一下這種生命的狀態
[00:06:08.000 --> 00:06:10.000]  我們應該怎樣去面對
[00:06:10.000 --> 00:06:12.000]  特別我從屬靈人的角度去看
[00:06:12.000 --> 00:06:14.000]  今天的經文就是
[00:06:14.000 --> 00:06:16.000]  哥林多前書第二章
[00:06:16.000 --> 00:06:18.000]  大概我們將它分成三個段落
[00:06:18.000 --> 00:06:21.000]  第一個段落就是第一節到第五節
[00:06:21.000 --> 00:06:26.000]  如果你看實體印刷版的聖經
[00:06:26.000 --> 00:06:28.000]  你也看到都是這樣分段
[00:06:28.000 --> 00:06:30.000]  一到第五節第一段
[00:06:30.000 --> 00:06:34.000]  第二段就是第六節到第九節
[00:06:34.000 --> 00:06:36.000]  第六節到第九節
[00:06:36.000 --> 00:06:41.000]  第三段就是第十節到十六節
[00:06:41.000 --> 00:06:43.000]  這段的聖經
[00:06:43.000 --> 00:06:47.000]  去理解聖經其中一個很重要的方法
[00:06:47.000 --> 00:06:50.000]  或者解釋的原則就是上文下理
[00:06:50.000 --> 00:06:55.000]  雖然我們不一定需要查很多原本的文字
[00:06:55.000 --> 00:06:58.000]  或者很多的深奧的神學背景
[00:06:58.000 --> 00:07:00.000]  你看一段經文
[00:07:00.000 --> 00:07:02.000]  最好是看一下上文下理
[00:07:02.000 --> 00:07:04.000]  千萬不要抽一節半節
[00:07:04.000 --> 00:07:06.000]  就當金句背了就算了
[00:07:06.000 --> 00:07:07.000]  就不理上文下理
[00:07:07.000 --> 00:07:09.000]  這樣很容易斷章取義
[00:07:09.000 --> 00:07:11.000]  這段經文的上文下理都是這樣
[00:07:11.000 --> 00:07:16.000]  原來如果真的要將這段經文比較完整去看整個信息
[00:07:16.000 --> 00:07:20.000]  應該是從第一章十八節開始
[00:07:20.000 --> 00:07:24.000]  保羅說到哥倫多教會
[00:07:24.000 --> 00:07:27.000]  他們很渴望追求的一個方向
[00:07:27.000 --> 00:07:29.000]  就是做一個很有智慧的人生
[00:07:29.000 --> 00:07:31.000]  但保羅跟他們傳說一個
[00:07:31.000 --> 00:07:34.000]  他們看起來是愚拙的福音
[00:07:34.000 --> 00:07:37.000]  因為耶穌基督被釘十字架
[00:07:37.000 --> 00:07:39.000]  要拯救人 解決人類問題
[00:07:39.000 --> 00:07:41.000]  對當時的教會
[00:07:41.000 --> 00:07:43.000]  對當時的社會
[00:07:43.000 --> 00:07:45.000]  甚至到現在這個時代
[00:07:45.000 --> 00:07:47.000]  都被人看成一個愚拙的福音
[00:07:47.000 --> 00:07:49.000]  為什麼呢
[00:07:49.000 --> 00:07:51.000]  尼采很有能力解決人類問題
[00:07:51.000 --> 00:07:53.000]  一個很強大的
[00:07:53.000 --> 00:07:55.000]  建立一個政治的實體
[00:07:55.000 --> 00:07:57.000]  然後一個很強大的軍事力量
[00:07:57.000 --> 00:07:59.000]  人們就聽了
[00:07:59.000 --> 00:08:01.000]  誰知道他說
[00:08:01.000 --> 00:08:03.000]  他孤單地一個人死在一個木頭上
[00:08:03.000 --> 00:08:05.000]  一個十字架上
[00:08:05.000 --> 00:08:09.000]  然後他解決人類這麼多年來的問題
[00:08:09.000 --> 00:08:11.000]  是非常的難接受
[00:08:11.000 --> 00:08:13.000]  保羅說
[00:08:13.000 --> 00:08:17.000]  他所傳說的耶穌基督釘十字架福音
[00:08:17.000 --> 00:08:19.000]  這個福音特別提到兩個重點
[00:08:19.000 --> 00:08:23.000]  不是當時的教會由猶太人和外邦人組成
[00:08:23.000 --> 00:08:27.000]  不是猶太人所追求的神蹟
[00:08:27.000 --> 00:08:31.000]  他們很希望能夠再回到摩西的時代
[00:08:31.000 --> 00:08:33.000]  以利亞的時代
[00:08:33.000 --> 00:08:35.000]  見到神蹟奇事發生
[00:08:35.000 --> 00:08:38.000]  然後這個福音就夠吸引了
[00:08:38.000 --> 00:08:40.000]  當然試圖用神蹟奇事
[00:08:40.000 --> 00:08:41.000]  在其他地方說
[00:08:41.000 --> 00:08:43.000]  是證明了他所傳的福音
[00:08:43.000 --> 00:08:45.000]  不過那個是六頁的核心
[00:08:45.000 --> 00:08:47.000]  是耶穌基督釘十字架
[00:08:47.000 --> 00:08:51.000]  如果你說了其他的事
[00:08:51.000 --> 00:08:53.000]  成為了你信仰的重點的話
[00:08:53.000 --> 00:08:55.000]  你走錯路了
[00:08:55.000 --> 00:08:59.000]  第二 保羅說的
[00:08:59.000 --> 00:09:03.000]  也不是希臘人追求的智慧
[00:09:03.000 --> 00:09:04.000]  大家知道
[00:09:04.000 --> 00:09:08.000]  柏拉圖等等的一些很出色的希臘哲學家
[00:09:08.000 --> 00:09:10.000]  他們引以為榮
[00:09:10.000 --> 00:09:14.000]  要說一些比較深奧吸引的
[00:09:14.000 --> 00:09:16.000]  很有說服力的訊息
[00:09:16.000 --> 00:09:19.000]  才能夠令人心悅誠服
[00:09:19.000 --> 00:09:21.000]  在保羅時代裏面
[00:09:21.000 --> 00:09:23.000]  很多這些巡迴演講家
[00:09:23.000 --> 00:09:25.000]  他們走到不同的城市裏面
[00:09:25.000 --> 00:09:27.000]  去到一些廣場裏面
[00:09:27.000 --> 00:09:29.000]  會開一些演講
[00:09:29.000 --> 00:09:30.000]  很多人喜歡去聽
[00:09:30.000 --> 00:09:32.000]  特別你看《善良傳》第十七章
[00:09:32.000 --> 00:09:34.000]  保羅去到雅典的時間
[00:09:34.000 --> 00:09:35.000]  就是這個情況
[00:09:35.000 --> 00:09:37.000]  很多人聽 咦 有新的東西聽
[00:09:37.000 --> 00:09:41.000]  很喜歡這種文化
[00:09:41.000 --> 00:09:43.000]  保羅說我來到全港
[00:09:43.000 --> 00:09:45.000]  這個十字架的福音
[00:09:45.000 --> 00:09:49.000]  不是你所期待的那種希臘式的哲學
[00:09:49.000 --> 00:09:53.000]  跟著他引入的就是
[00:09:53.000 --> 00:09:57.000]  如果你接受這個主弼丁的十字架福音的話
[00:09:57.000 --> 00:09:59.000]  你會過一個
[00:09:59.000 --> 00:10:01.000]  哥倫多前書第二章所說的
[00:10:01.000 --> 00:10:03.000]  一種不同的生命
[00:10:03.000 --> 00:10:06.000]  這種生命不是你看到神蹟騎士
[00:10:06.000 --> 00:10:10.000]  或者是你聽到一些很好的學說
[00:10:10.000 --> 00:10:12.000]  可以給你的
[00:10:12.000 --> 00:10:16.000]  因為那個生命的改變是從裏面改變出來的
[00:10:16.000 --> 00:10:20.000]  不是外面你得到一些額外的資料
[00:10:20.000 --> 00:10:26.000]  是裏面的生命徹底的革命性的改變
[00:10:26.000 --> 00:10:28.000]  我說這個第二章說的是
[00:10:28.000 --> 00:10:30.000]  接受福音之後
[00:10:30.000 --> 00:10:32.000]  是正常的人生
[00:10:32.000 --> 00:10:34.000]  我叫做熟明人的一種人生
[00:10:34.000 --> 00:10:36.000]  如果你給完整看下文
[00:10:36.000 --> 00:10:39.000]  第三章一到第四節
[00:10:39.000 --> 00:10:42.000]  就是接受福音之後不正常的人生
[00:10:42.000 --> 00:10:45.000]  就像剛才我們看到的那張圖畫
[00:10:45.000 --> 00:10:47.000]  我仍然在生命當中
[00:10:47.000 --> 00:10:49.000]  說是一種不正常的人生
[00:10:49.000 --> 00:10:52.000]  保羅叫做屬肉體的基督徒
[00:10:52.000 --> 00:10:54.000]  這個我們有機會再說
[00:10:54.000 --> 00:10:56.000]  第三章的信息
[00:10:56.000 --> 00:10:58.000]  我們回到經文的內容
[00:10:58.000 --> 00:11:02.000]  哥倫多前書第二章一到第五節
[00:11:02.000 --> 00:11:04.000]  就是聖經
[00:11:04.000 --> 00:11:08.000]  保羅說我到你們當中的時候
[00:11:08.000 --> 00:11:10.000]  是並沒有用
[00:11:10.000 --> 00:11:14.000]  然後第四節也說
[00:11:14.000 --> 00:11:17.000]  我說的話說的道不是用
[00:11:17.000 --> 00:11:19.000]  用兩個反面的說話說
[00:11:19.000 --> 00:11:21.000]  我沒有用高賢大智
[00:11:21.000 --> 00:11:24.000]  我沒有用委婉智慧的言語
[00:11:24.000 --> 00:11:26.000]  委婉大概意思是說
[00:11:26.000 --> 00:11:28.000]  是很有說服力的哲學式的方法
[00:11:28.000 --> 00:11:30.000]  去說這個信息
[00:11:30.000 --> 00:11:32.000]  保羅第一方面說
[00:11:32.000 --> 00:11:34.000]  我到你們當中的時候
[00:11:34.000 --> 00:11:36.000]  我不是做這些事
[00:11:36.000 --> 00:11:38.000]  但他也正面說是做什麼呢
[00:11:38.000 --> 00:11:40.000]  相對來說
[00:11:40.000 --> 00:11:42.000]  哥倫多前書包括這一章在內
[00:11:42.000 --> 00:11:44.000]  很多相對的說話
[00:11:44.000 --> 00:11:46.000]  是這樣不是那樣
[00:11:46.000 --> 00:11:48.000]  這些對比式的說話
[00:11:48.000 --> 00:11:50.000]  充滿了整個哥倫多前書
[00:11:50.000 --> 00:11:52.000]  保羅這裡對比說
[00:11:52.000 --> 00:11:54.000]  我不是這樣是什麼呢
[00:11:54.000 --> 00:11:56.000]  我只知道耶穌基督
[00:11:56.000 --> 00:11:58.000]  並他釘十字架
[00:11:58.000 --> 00:12:00.000]  希望這句說話不要讀得太極端
[00:12:00.000 --> 00:12:02.000]  所以以後說到的時候
[00:12:02.000 --> 00:12:04.000]  就只說耶穌基督釘十字架
[00:12:04.000 --> 00:12:06.000]  其他都不要說了
[00:12:06.000 --> 00:12:08.000]  很明顯不是
[00:12:08.000 --> 00:12:10.000]  保羅不是
[00:12:10.000 --> 00:12:12.000]  書信也不是
[00:12:12.000 --> 00:12:14.000]  很明顯不是這個意思
[00:12:14.000 --> 00:12:16.000]  這是一個在上文下文中
[00:12:16.000 --> 00:12:18.000]  說的一個突出了耶穌基督釘十字架的
[00:12:18.000 --> 00:12:20.000]  信息的一種表達的方法
[00:12:20.000 --> 00:12:22.000]  正如
[00:12:22.000 --> 00:12:24.000]  如果你的子女很乖
[00:12:24.000 --> 00:12:26.000]  去讀書
[00:12:26.000 --> 00:12:28.000]  去外國讀書
[00:12:28.000 --> 00:12:30.000]  你打個問候
[00:12:30.000 --> 00:12:32.000]  你最近怎樣
[00:12:32.000 --> 00:12:34.000]  你兒子說
[00:12:34.000 --> 00:12:36.000]  我現在只懂讀書
[00:12:36.000 --> 00:12:38.000]  什麼都不理會
[00:12:38.000 --> 00:12:40.000]  那是不是等於他不吃飯呢
[00:12:40.000 --> 00:12:42.000]  不是啦
[00:12:42.000 --> 00:12:44.000]  什麼意思大家知道
[00:12:44.000 --> 00:12:46.000]  是不是等於他以後不聽電話呢
[00:12:46.000 --> 00:12:48.000]  如果他真的這樣你會很害怕
[00:12:48.000 --> 00:12:50.000]  只不過他什麼都不理會
[00:12:50.000 --> 00:12:52.000]  是一個表達的方法
[00:12:52.000 --> 00:12:54.000]  表達出他很專心讀書
[00:12:54.000 --> 00:12:56.000]  這裏說單單認識耶穌基督
[00:12:56.000 --> 00:12:58.000]  是一個表達的方法
[00:12:58.000 --> 00:13:00.000]  其他對那些節理
[00:13:00.000 --> 00:13:02.000]  表達的方法
[00:13:02.000 --> 00:13:04.000]  保羅可能也會用
[00:13:04.000 --> 00:13:06.000]  保羅在其他小童村裏面說
[00:13:06.000 --> 00:13:08.000]  審判他的官員說
[00:13:08.000 --> 00:13:10.000]  你學問太大了
[00:13:10.000 --> 00:13:12.000]  大到瘋了
[00:13:12.000 --> 00:13:14.000]  他是一個很有學問的人
[00:13:14.000 --> 00:13:16.000]  他也是行神蹟的人
[00:13:16.000 --> 00:13:18.000]  相對於耶穌基督釘十字架
[00:13:18.000 --> 00:13:20.000]  其他事只不過
[00:13:20.000 --> 00:13:22.000]  像綠葉一樣
[00:13:22.000 --> 00:13:24.000]  很簡單
[00:13:24.000 --> 00:13:28.000]  第四節說
[00:13:28.000 --> 00:13:32.000]  我是用聖靈的大能來證明
[00:13:32.000 --> 00:13:34.000]  第五節說
[00:13:34.000 --> 00:13:36.000]  是靠著
[00:13:36.000 --> 00:13:38.000]  屬於平衡的句子
[00:13:38.000 --> 00:13:40.000]  靠著神的大能
[00:13:40.000 --> 00:13:42.000]  這裏是和合本修訂本的翻譯
[00:13:42.000 --> 00:13:44.000]  第五節
[00:13:44.000 --> 00:13:46.000]  而是靠著神的大能
[00:13:46.000 --> 00:13:48.000]  如果看本身和合本
[00:13:48.000 --> 00:13:50.000]  我想中文能夠更加表達
[00:13:50.000 --> 00:13:52.000]  明顯看到對比
[00:13:52.000 --> 00:13:54.000]  因為第二節說
[00:13:54.000 --> 00:13:56.000]  只知道耶穌基督釘十字架
[00:13:56.000 --> 00:13:58.000]  最後結束的時候
[00:13:58.000 --> 00:14:00.000]  只在乎神的大能
[00:14:00.000 --> 00:14:02.000]  是兩個平衡的說法
[00:14:02.000 --> 00:14:04.000]  我們放在一起
[00:14:04.000 --> 00:14:06.000]  一動節
[00:14:06.000 --> 00:14:08.000]  這裏用了對比的方法
[00:14:08.000 --> 00:14:10.000]  第一
[00:14:10.000 --> 00:14:12.000]  沒有用高賢大智
[00:14:12.000 --> 00:14:14.000]  要講上帝的奧秘
[00:14:14.000 --> 00:14:16.000]  正面來說
[00:14:16.000 --> 00:14:18.000]  只知道耶穌基督
[00:14:18.000 --> 00:14:20.000]  平他釘十字架
[00:14:20.000 --> 00:14:22.000]  再一次
[00:14:22.000 --> 00:14:24.000]  反面的
[00:14:24.000 --> 00:14:26.000]  我書記說的不是用委婉智慧言語
[00:14:26.000 --> 00:14:28.000]  正面說的是
[00:14:28.000 --> 00:14:30.000]  而是用聖靈的大能來證明
[00:14:30.000 --> 00:14:32.000]  就是Demonstration
[00:14:32.000 --> 00:14:34.000]  英文就是
[00:14:34.000 --> 00:14:36.000]  最後平衡一句
[00:14:36.000 --> 00:14:38.000]  只在乎神的大能
[00:14:38.000 --> 00:14:40.000]  用神的大能
[00:14:40.000 --> 00:14:42.000]  去見證所說的福音
[00:14:42.000 --> 00:14:44.000]  我們就看到
[00:14:44.000 --> 00:14:46.000]  在這裏
[00:14:46.000 --> 00:14:48.000]  所說的福音
[00:14:48.000 --> 00:14:50.000]  當然很多人有不同的推論
[00:14:50.000 --> 00:14:52.000]  我估計這裏大概
[00:14:52.000 --> 00:14:54.000]  不是指保羅在其他地方
[00:14:54.000 --> 00:14:56.000]  所說的神蹟奇事
[00:14:56.000 --> 00:15:00.000]  神蹟奇事有很重要的位置
[00:15:00.000 --> 00:15:02.000]  不過在這裏
[00:15:02.000 --> 00:15:04.000]  保羅和哥倫多所說的
[00:15:04.000 --> 00:15:06.000]  大概不是這裏
[00:15:06.000 --> 00:15:08.000]  原因是上文第一章裏說
[00:15:08.000 --> 00:15:10.000]  不是猶太人所追求的神蹟奇事
[00:15:10.000 --> 00:15:12.000]  這裏說的
[00:15:12.000 --> 00:15:14.000]  好像有一個矛盾的地方
[00:15:14.000 --> 00:15:16.000]  這裏大概是說
[00:15:16.000 --> 00:15:18.000]  當他宣講上帝說話的時候
[00:15:18.000 --> 00:15:20.000]  是帶著權柄的
[00:15:20.000 --> 00:15:24.000]  大家記不記得看福音書的時候
[00:15:24.000 --> 00:15:26.000]  有一個這樣的記載
[00:15:26.000 --> 00:15:28.000]  那些人很稀奇
[00:15:28.000 --> 00:15:30.000]  耶穌的講道
[00:15:30.000 --> 00:15:32.000]  稀奇的講道的原因是什麼呢?
[00:15:32.000 --> 00:15:34.000]  就不是因為
[00:15:34.000 --> 00:15:36.000]  他有很高賢大智
[00:15:36.000 --> 00:15:38.000]  他從來沒有聽過
[00:15:38.000 --> 00:15:40.000]  很新鮮
[00:15:40.000 --> 00:15:42.000]  不是
[00:15:42.000 --> 00:15:44.000]  為什麼耶穌的講道
[00:15:44.000 --> 00:15:46.000]  和他聽的
[00:15:46.000 --> 00:15:48.000]  法利塞人
[00:15:48.000 --> 00:15:50.000]  文士所說的不同呢?
[00:15:50.000 --> 00:15:52.000]  不同在哪裏呢?
[00:15:52.000 --> 00:15:54.000]  大家有沒有留意到
[00:15:54.000 --> 00:15:56.000]  是耶穌帶著權柄
[00:15:56.000 --> 00:16:00.000]  他講的時候
[00:16:00.000 --> 00:16:02.000]  是帶著上帝的權柄去講的
[00:16:02.000 --> 00:16:04.000]  保羅在貼薩羅尼加的另一段聖經裏
[00:16:04.000 --> 00:16:06.000]  同樣強調這件事
[00:16:06.000 --> 00:16:08.000]  他在我讀的時間
[00:16:08.000 --> 00:16:10.000]  是帶著上帝的權柄和大能
[00:16:10.000 --> 00:16:12.000]  在你當中講
[00:16:12.000 --> 00:16:16.000]  所以講道的人
[00:16:16.000 --> 00:16:18.000]  我記得有一個
[00:16:18.000 --> 00:16:20.000]  寫講道學的書的人這樣說
[00:16:20.000 --> 00:16:22.000]  當一個講完上講台的時間
[00:16:22.000 --> 00:16:24.000]  因為挺直胸膛
[00:16:24.000 --> 00:16:26.000]  心裏面滿有信心
[00:16:26.000 --> 00:16:28.000]  因為宣講著上帝自己的說話
[00:16:28.000 --> 00:16:30.000]  是上帝代言人
[00:16:30.000 --> 00:16:32.000]  眼中有神
[00:16:32.000 --> 00:16:34.000]  然後心裏面滿有平安
[00:16:34.000 --> 00:16:36.000]  去宣講上帝的說話
[00:16:36.000 --> 00:16:38.000]  可能用聖靈的大能去講福音
[00:16:38.000 --> 00:16:40.000]  去侍奉神
[00:16:40.000 --> 00:16:42.000]  可能都比較抽象一點
[00:16:42.000 --> 00:16:44.000]  我試試舉一個例子
[00:16:44.000 --> 00:16:46.000]  坦白說
[00:16:46.000 --> 00:16:48.000]  這些明顯的例子
[00:16:48.000 --> 00:16:50.000]  在我生命當中就不多發生
[00:16:50.000 --> 00:16:52.000]  但我記得幾件這樣的事例
[00:16:52.000 --> 00:16:54.000]  但這個比較明顯的
[00:16:54.000 --> 00:16:56.000]  我可以和大家分享
[00:16:56.000 --> 00:16:58.000]  很多年前
[00:16:58.000 --> 00:17:00.000]  我去到
[00:17:00.000 --> 00:17:02.000]  在大陸
[00:17:02.000 --> 00:17:04.000]  我去到大陸
