
[00:00:00.000 --> 00:00:05.000]  大胃傳第九講
[00:09:55.000 --> 00:09:58.000]  是為了人的益處
[00:09:58.000 --> 00:10:02.000]  現在的人今天看風水
[00:10:02.000 --> 00:10:04.000]  占卜體相
[00:10:04.000 --> 00:10:06.000]  為了什麼
[00:10:06.000 --> 00:10:09.000]  為了希望得到益處
[00:10:09.000 --> 00:10:10.000]  有好處
[00:10:10.000 --> 00:10:12.000]  能夠富貴
[00:10:12.000 --> 00:10:14.000]  能夠有好運
[00:10:14.000 --> 00:10:16.000]  也是以人為中心
[00:10:16.000 --> 00:10:17.000]  有沒有看到
[00:10:17.000 --> 00:10:21.000]  假的宗教就是以人為中心
[00:10:21.000 --> 00:10:23.000]  後面是有邪靈
[00:10:23.000 --> 00:10:24.000]  為什麼
[00:10:24.000 --> 00:10:25.000]  因為撒旦知道
[00:10:25.000 --> 00:10:27.000]  每個人都會為了自己
[00:10:27.000 --> 00:10:29.000]  希望尋求這些東西
[00:10:29.000 --> 00:10:34.000]  所以撒旦就用這些假宗教來迷惑人
[00:10:34.000 --> 00:10:38.000]  真的宗教是以神為中心
[00:10:38.000 --> 00:10:39.000]  是榮耀神
[00:10:39.000 --> 00:10:43.000]  任何假的宗教都是以人為中心
[00:10:43.000 --> 00:10:48.000]  最初邪靈這些假宗教在巴比倫
[00:10:48.000 --> 00:10:50.000]  我們知道歷史告訴我們
[00:10:50.000 --> 00:10:54.000]  波斯是戰勝了巴比倫
[00:10:54.000 --> 00:10:55.000]  征服了巴比倫
[00:10:55.000 --> 00:10:58.000]  所以這些假宗教的系統
[00:10:58.000 --> 00:11:01.000]  就搬到別加摩這個地方
[00:11:01.000 --> 00:11:03.000]  記不記得別加摩
[00:11:03.000 --> 00:11:05.000]  啟示錄的二章十三節
[00:11:05.000 --> 00:11:09.000]  說是有撒旦作為支柱
[00:11:09.000 --> 00:11:13.000]  所以當波斯征服了巴比倫
[00:11:13.000 --> 00:11:16.000]  這個假宗教就搬到別加摩
[00:11:16.000 --> 00:11:19.000]  然後當羅馬帝國的時候
[00:11:19.000 --> 00:11:21.000]  就搬到羅馬
[00:11:21.000 --> 00:11:23.000]  聖經告訴我們
[00:11:23.000 --> 00:11:25.000]  到末世的時候
[00:11:25.000 --> 00:11:30.000]  這個假宗教系統再一次搬到巴比倫
[00:11:30.000 --> 00:11:33.000]  啟示錄十七章和第十八章
[00:11:33.000 --> 00:11:34.000]  所以我們看到
[00:11:34.000 --> 00:11:39.000]  邪靈假宗教的始末都在巴比倫
[00:11:39.000 --> 00:11:43.000]  我們應該要留意局勢
[00:11:43.000 --> 00:11:45.000]  留意這個世界的局勢
[00:11:45.000 --> 00:11:49.000]  如果我們看到巴比倫再次興旺的時候
[00:11:49.000 --> 00:11:54.000]  我們就知道末世來臨的時候已經很接近
[00:11:54.000 --> 00:11:59.000]  在十五以上的二十八章第五節
[00:11:59.000 --> 00:12:05.000]  「術羅漢見斐理士的軍旅就懼怕心中發戰」
[00:12:05.000 --> 00:12:08.000]  這個「戰」就是戰經的「戰」
[00:12:08.000 --> 00:12:10.000]  同樣這個字「發戰」這個字
[00:12:10.000 --> 00:12:15.000]  在西乃山當晨頒律法給以色列人的時候
[00:12:15.000 --> 00:12:19.000]  當時的西乃山大大震動
[00:12:19.000 --> 00:12:22.000]  所有人都非常震驚
[00:12:22.000 --> 00:12:24.000]  因為是頒發神的話語
[00:12:24.000 --> 00:12:26.000]  我們看到術羅很有趣
[00:12:26.000 --> 00:12:29.000]  當敵人來攻打他的時候
[00:12:29.000 --> 00:12:31.000]  他心中發戰
[00:12:31.000 --> 00:12:34.000]  但是當撒姆爾在生的時候
[00:12:34.000 --> 00:12:37.000]  告訴他神的話語的時候
[00:12:37.000 --> 00:12:39.000]  術羅有沒有發戰的心
[00:12:39.000 --> 00:12:41.000]  他完全沒有發戰
[00:12:41.000 --> 00:12:43.000]  他完全沒有聽到
[00:12:43.000 --> 00:12:49.000]  反而他就是被敵人的軍隊令到心中發戰
[00:12:49.000 --> 00:12:52.000]  術羅背叛神
[00:12:52.000 --> 00:12:55.000]  最後現在希望尋求神的旨意
[00:12:55.000 --> 00:12:57.000]  但是已經太遲了
[00:12:57.000 --> 00:13:00.000]  三號以上的二十八章第六節
[00:13:00.000 --> 00:13:05.000]  「耶和華沒有藉著污靈和先知回答他」
[00:13:05.000 --> 00:13:07.000]  污靈是什麼?
[00:13:07.000 --> 00:13:09.000]  尋求神旨意
[00:13:09.000 --> 00:13:12.000]  是大祭司用來尋求神旨意
[00:13:12.000 --> 00:13:15.000]  在爾弗德的裡面
[00:13:15.000 --> 00:13:19.000]  你說,喂,爾弗德已經被大衛拿走了
[00:13:19.000 --> 00:13:22.000]  哪裡還有爾弗德啊術羅
[00:13:22.000 --> 00:13:25.000]  我相信他是找人再做過爾弗德
[00:13:25.000 --> 00:13:27.000]  再做過污靈土明
[00:13:27.000 --> 00:13:29.000]  希望尋求神的旨意
[00:13:29.000 --> 00:13:32.000]  但是最後神都沒有回答他
[00:13:32.000 --> 00:13:35.000]  因為他一生大部分的時間
[00:13:35.000 --> 00:13:37.000]  都不是走在神的旨意裡面
[00:13:37.000 --> 00:13:40.000]  所以最後神是放棄了他
[00:13:40.000 --> 00:13:43.000]  這個也是給我們借鏡
[00:13:43.000 --> 00:13:45.000]  我們要小心
[00:13:45.000 --> 00:13:49.000]  千萬不要繼續沉溺在罪裡面
[00:13:49.000 --> 00:13:52.000]  我們應該有個警醒的心
[00:13:52.000 --> 00:13:54.000]  就好像大衛一樣
[00:13:54.000 --> 00:13:56.000]  大衛就是一個合神心意的人
[00:13:56.000 --> 00:13:59.000]  他對自己的罪非常警醒
[00:13:59.000 --> 00:14:01.000]  所以我們要學大衛
[00:14:01.000 --> 00:14:03.000]  不要學術羅
[00:14:03.000 --> 00:14:05.000]  這個也令我想起
[00:14:05.000 --> 00:14:09.000]  在《箏言》裡面所羅門王的教導
[00:14:09.000 --> 00:14:13.000]  《箏言》的一章二十八至三十一節說
[00:14:13.000 --> 00:14:18.000]  那時你們必呼求我,我卻不答應
[00:14:18.000 --> 00:14:21.000]  懇切地尋找我,卻尋不見
[00:14:21.000 --> 00:14:26.000]  因為你們恨惡自息,不起愛敬畏而和華
[00:14:26.000 --> 00:14:30.000]  不聽我的勸誡,藐視我一切的責備
[00:14:30.000 --> 00:14:33.000]  所以必吃自竭的果子
[00:14:33.000 --> 00:14:36.000]  充滿自徹的計謀
[00:14:36.000 --> 00:14:38.000]  這個就是術羅
[00:14:38.000 --> 00:14:40.000]  當他背叛神
[00:14:40.000 --> 00:14:45.000]  他現在希望再一次尋求神的旨意已經太遲
[00:14:45.000 --> 00:14:49.000]  當神不去回應術羅的時候
[00:14:49.000 --> 00:14:50.000]  他就怎樣呢?
[00:14:50.000 --> 00:14:53.000]  《撒姆》以上的二十八章第七節
[00:14:53.000 --> 00:14:55.000]  術羅吩咐神伯說
[00:14:55.000 --> 00:14:58.000]  當為我找一個教鬼的婦人
[00:14:58.000 --> 00:15:00.000]  我好去問她
[00:15:00.000 --> 00:15:05.000]  神伯說在隱多爾有一個教鬼的婦人
[00:15:05.000 --> 00:15:11.000]  術羅最後決定去找這個女巫教鬼的婦人
[00:15:11.000 --> 00:15:15.000]  從這一點我們可以看到術羅是一個怎樣的人
[00:15:15.000 --> 00:15:20.000]  是一個明知故犯,假冒為善的人
[00:15:20.000 --> 00:15:23.000]  為什麼我說他明知故犯呢?
[00:15:23.000 --> 00:15:27.000]  他曾經在《撒姆》以上的二十八章第三節
[00:15:27.000 --> 00:15:32.000]  將所有國內教鬼和行巫術的人趕出去
[00:15:32.000 --> 00:15:34.000]  他知道是不對的
[00:15:34.000 --> 00:15:37.000]  但現在他自己去教鬼
[00:15:37.000 --> 00:15:39.000]  他是明知故犯
[00:15:39.000 --> 00:15:42.000]  為什麼我說他假冒為善呢?
[00:15:42.000 --> 00:15:46.000]  他趕了這些教鬼和行巫術的人出去
[00:15:46.000 --> 00:15:49.000]  但他自己是相信這些東西
[00:15:49.000 --> 00:15:52.000]  他不相信他也不會去找教鬼的女巫
[00:15:52.000 --> 00:15:54.000]  所以他是假冒為善
[00:15:54.000 --> 00:15:59.000]  當他趕這些教鬼和行巫術的人出以色列的時候
[00:15:59.000 --> 00:16:03.000]  就在一個月黑風高的晚上
[00:16:03.000 --> 00:16:07.000]  就是當他要和斐理士人爭戰前的一晚
[00:16:07.000 --> 00:16:09.000]  他怎樣呢?
[00:16:09.000 --> 00:16:11.000]  改變了自己的裝束
[00:16:11.000 --> 00:16:13.000]  脫下了他的黃袍
[00:16:13.000 --> 00:16:15.000]  穿上便服
[00:16:15.000 --> 00:16:19.000]  帶著兩個人去見那個教鬼的婦人
[00:16:19.000 --> 00:16:22.000]  那個教鬼的婦人在忍多爾
[00:16:22.000 --> 00:16:25.000]  由基利坡山去到忍多爾
[00:16:25.000 --> 00:16:27.000]  大概是十里的路程
[00:16:27.000 --> 00:16:30.000]  還要經過斐理士人的領土
[00:16:30.000 --> 00:16:33.000]  所以是非常危險的
[00:16:33.000 --> 00:16:37.000]  他不想讓人知道他自己是以色列王
[00:16:37.000 --> 00:16:41.000]  忍多爾是屬於馬拿西支派
[00:16:41.000 --> 00:16:45.000]  神叫以色列人進入迦南地的時候
[00:16:45.000 --> 00:16:48.000]  是要將所有這些人趕出去
[00:16:48.000 --> 00:16:53.000]  但馬拿西支派不能趕出所有的敵人
[00:16:53.000 --> 00:16:59.000]  以至在馬拿西支派還有很多這些教鬼和行巫術的人
[00:16:59.000 --> 00:17:03.000]  忍多爾就是一個特別的地方
[00:17:03.000 --> 00:17:07.000]  而忍多爾是在米吉多平原
[00:17:07.000 --> 00:17:10.000]  這是希伯來文米吉多平原
[00:17:10.000 --> 00:17:14.000]  當我用希臘文講這個名字給你們聽
[00:17:14.000 --> 00:17:16.000]  你們可能會覺得很熟悉
[00:17:16.000 --> 00:17:19.000]  就是哈米吉多頓
[00:17:19.000 --> 00:17:21.000]  記不記得哈米吉多頓這個地方
[00:17:21.000 --> 00:17:23.000]  在啟示錄告訴我們
[00:17:23.000 --> 00:17:26.000]  人類最後一場的真戰
[00:17:26.000 --> 00:17:29.000]  就會在哈米吉多頓
[00:17:29.000 --> 00:17:33.000]  在《述聖經》裡巴拉
[00:17:33.000 --> 00:17:37.000]  記不記得《史詩記》第四章和第五章
[00:17:37.000 --> 00:17:42.000]  他戰勝他的敵人也在哈米吉多頓這個地方
[00:17:42.000 --> 00:17:45.000]  蘇羅也不想這個教鬼的婦人
[00:17:45.000 --> 00:17:48.000]  知道他自己就是以色列人的王
[00:17:48.000 --> 00:17:52.000]  但這個教鬼的婦人非常小心
[00:17:52.000 --> 00:17:56.000]  她要蘇羅答應
[00:17:56.000 --> 00:17:59.000]  如果她幫助蘇羅教鬼的話
[00:17:59.000 --> 00:18:01.000]  蘇羅不會供她出來
[00:18:01.000 --> 00:18:04.000]  不會使她受到責罰
[00:18:04.000 --> 00:18:06.000]  於是蘇羅向她起誓
[00:18:06.000 --> 00:18:10.000]  蘇羅向婦人指著耶和華起誓說
[00:18:10.000 --> 00:18:13.000]  我指著永生的耶和華起誓
[00:18:13.000 --> 00:18:16.000]  你必不因這事受刑
[00:18:16.000 --> 00:18:19.000]  所以蘇羅就發了一個誓
[00:18:19.000 --> 00:18:22.000]  不會將罪降給這個婦人
[00:18:22.000 --> 00:18:28.000]  其實我們看到蘇羅教鬼和蘇羅被撒姆爾高瀾
[00:18:28.000 --> 00:18:32.000]  兩件事成為了很強烈的對比
[00:18:32.000 --> 00:18:37.000]  蘇羅被撒姆爾高瀾是一個白天
[00:18:37.000 --> 00:18:39.000]  日光日白
[00:18:39.000 --> 00:18:44.000]  現在他是晚上去找教鬼的婦人
[00:18:44.000 --> 00:18:46.000]  還有不同的地方
[00:18:46.000 --> 00:18:49.000]  當蘇羅被撒姆爾高瀾後
[00:18:49.000 --> 00:18:53.000]  他在伯特利這個地方講預言
[00:18:53.000 --> 00:18:55.000]  也可以說是敬拜神
[00:18:55.000 --> 00:18:58.000]  伯特利這個字的意思是什麼?
[00:18:58.000 --> 00:19:00.000]  是神之家
[00:19:00.000 --> 00:19:04.000]  他在神的家裡講預言敬拜神
[00:19:04.000 --> 00:19:08.000]  現在他晚上去到隱多爾
[00:19:08.000 --> 00:19:11.000]  隱多爾這個地方的意思是什麼?
[00:19:11.000 --> 00:19:14.000]  居住之泉
[00:19:14.000 --> 00:19:16.000]  是什麼居住在那裡?
[00:19:16.000 --> 00:19:19.000]  是邪靈居住在那裡
[00:19:19.000 --> 00:19:20.000]  有沒有看到?
[00:19:20.000 --> 00:19:22.000]  是很大很大的對比
[00:19:22.000 --> 00:19:27.000]  他在伯特利講預言敬拜神
[00:19:27.000 --> 00:19:29.000]  但是他在隱多爾
[00:19:29.000 --> 00:19:32.000]  發了一個他不應該發的誓
[00:19:32.000 --> 00:19:36.000]  他明知道這些都是不為神所喜悅的
[00:19:36.000 --> 00:19:39.000]  他知道這些都是死罪
[00:19:39.000 --> 00:19:42.000]  但他仍然願意發這個誓
[00:19:42.000 --> 00:19:44.000]  幫助這個膠鬼的婦人
[00:19:44.000 --> 00:19:46.000]  說她不會受到懲罰
[00:19:46.000 --> 00:19:49.000]  他絕對不應該發這個誓
[00:19:49.000 --> 00:19:54.000]  因為這樣他也正式放棄了他的王位
[00:19:54.000 --> 00:19:56.000]  非常之諷刺
[00:19:56.000 --> 00:19:59.000]  蘇羅當撒姆爾在世的時候
[00:19:59.000 --> 00:20:02.000]  根本不聽撒姆爾的話
[00:20:02.000 --> 00:20:04.000]  現在撒姆爾死了
[00:20:04.000 --> 00:20:08.000]  他千方百計希望找回撒姆爾的靈魂上來
[00:20:08.000 --> 00:20:12.000]  跟她聊天 給她指示 給她忠告
[00:20:12.000 --> 00:20:16.000]  你想想這個人真的有她的問題
[00:20:16.000 --> 00:20:19.000]  這個膠鬼的婦人
[00:20:19.000 --> 00:20:22.000]  其實就好像中國的什麼?
[00:20:22.000 --> 00:20:24.000]  文米婆
[00:20:24.000 --> 00:20:26.000]  你有沒有聽過文米婆?
[00:20:26.000 --> 00:20:28.000]  膠鬼就是文米
[00:20:28.000 --> 00:20:31.000]  膠鬼剛才說是死罪
[00:20:31.000 --> 00:20:33.000]  在利美記的十九章 二十章
[00:20:33.000 --> 00:20:35.000]  在新命記的十八章
[00:20:35.000 --> 00:20:38.000]  蘇羅叫這個婦人做什麼?
[00:20:38.000 --> 00:20:42.000]  帶撒姆爾的靈魂上來跟她聊天
[00:20:42.000 --> 00:20:46.000]  當這個膠鬼的婦人見到撒姆爾
[00:20:46.000 --> 00:20:50.000]  她就大聲呼叫 她很害怕
[00:20:50.000 --> 00:20:52.000]  有很多的解經家
[00:20:52.000 --> 00:20:54.000]  有很多的學者都說
[00:20:54.000 --> 00:20:56.000]  這個不是撒姆爾
[00:20:56.000 --> 00:20:58.000]  這個是邪靈
[00:20:58.000 --> 00:21:00.000]  但我不同意
[00:21:00.000 --> 00:21:03.000]  這個絕對是撒姆爾本人
[00:21:03.000 --> 00:21:04.000]  有五個原因
[00:21:04.000 --> 00:21:06.000]  第一個原因是什麼?
[00:21:06.000 --> 00:21:09.000]  這個膠鬼的婦人覺得驚訝
[00:21:09.000 --> 00:21:11.000]  我相信這個膠鬼的婦人
[00:21:11.000 --> 00:21:14.000]  曾經無數次的膠鬼
[00:21:14.000 --> 00:21:16.000]  就是怎樣?
