
[00:00:00.000 --> 00:00:06.400]  作為神的子民或者基督徒
[00:03:34.480 --> 00:03:38.280]  並且很嚴格地這樣去對待你們
[00:03:38.280 --> 00:03:42.880]  因為我們只不過是用你們自己的那種思想
[00:03:42.880 --> 00:03:46.880]  和你們所說的一些主張而已
[00:03:46.880 --> 00:03:50.880]  這種的思維其實完全是一些俗世的人
[00:03:50.880 --> 00:03:56.680]  想圖取利益或者從中希望去踐踏其他人
[00:03:56.680 --> 00:03:59.280]  將自己的身價抬高
[00:03:59.280 --> 00:04:01.080]  但這種的思維呢
[00:04:01.080 --> 00:04:05.480]  其實有時間中也都發生在教會
[00:04:05.480 --> 00:04:10.480]  特別會重對他們的牧者身上的情況
[00:04:10.480 --> 00:04:14.080]  有小部分的信徒我曾經遇見過
[00:04:14.080 --> 00:04:16.080]  有些牧者去分享
[00:04:16.080 --> 00:04:18.280]  就說教會的信徒
[00:04:18.280 --> 00:04:24.080]  他說因為我們要去真的幫助神的僕人
[00:04:24.080 --> 00:04:25.480]  就是牧者
[00:04:25.480 --> 00:04:29.080]  讓他們能夠真的好像主耶穌基督一樣
[00:04:29.080 --> 00:04:34.080]  能夠竭力地去為這個世界去付出
[00:04:34.080 --> 00:04:37.080]  當然他指的世界就指到他們個人
[00:04:37.080 --> 00:04:38.680]  指到會眾
[00:04:38.680 --> 00:04:42.680]  所以牧者就要為會眾而去付出
[00:04:42.680 --> 00:04:43.880]  那怎麼樣呢?
[00:04:43.880 --> 00:04:47.480]  會眾也都要幫助這些的牧者
[00:04:47.480 --> 00:04:51.880]  能夠讓他們能夠好像主耶穌基督一樣
[00:04:51.880 --> 00:04:53.480]  苦盡己身
[00:04:53.480 --> 00:04:55.680]  死在十字架上
[00:04:55.680 --> 00:04:58.080]  縱使不死也好
[00:04:58.080 --> 00:05:01.880]  都要有耶穌基督這種的心智
[00:05:01.880 --> 00:05:04.480]  為眾世界的人犧牲
[00:05:04.480 --> 00:05:06.480]  刻苦的態度
[00:05:06.480 --> 00:05:08.280]  那於是怎麼樣呢?
[00:05:08.280 --> 00:05:11.680]  其實他們就向這些牧者不願的去
[00:05:11.680 --> 00:05:16.880]  很嚴格地去督促他們
[00:05:16.880 --> 00:05:18.680]  理論上是督促
[00:05:18.680 --> 00:05:20.480]  其實就是說某程度上
[00:05:20.480 --> 00:05:23.280]  也是藉著這樣的過程當中
[00:05:23.280 --> 00:05:26.880]  從而可以顯出這個信徒
[00:05:26.880 --> 00:05:29.680]  他比其他人都比較淑女
[00:05:29.680 --> 00:05:31.080]  弟兄姊妹
[00:05:31.080 --> 00:05:32.880]  我不否認
[00:05:32.880 --> 00:05:35.880]  也都我們不應該去否認的就是
[00:05:35.880 --> 00:05:39.480]  基督徒或者神的子民不會做錯
[00:05:39.480 --> 00:05:43.280]  的而且確我們是會有犯錯的時間
[00:05:43.280 --> 00:05:46.080]  也就是說我們作為牧者也好
[00:05:46.080 --> 00:05:48.880]  都會有犯錯的可能的
[00:05:48.880 --> 00:05:52.480]  但是在上帝的計劃裡面
[00:05:52.480 --> 00:05:56.280]  從來沒有說過要找一個人
[00:05:56.280 --> 00:06:01.080]  去取代上帝的位置
[00:06:01.080 --> 00:06:04.680]  去來督促其他的信徒
[00:06:04.680 --> 00:06:05.680]  沒有啊
[00:06:05.680 --> 00:06:08.080]  就是說牧養的角色
[00:06:08.080 --> 00:06:11.480]  其實都是從一個去挽回
[00:06:11.480 --> 00:06:14.480]  去讓他能夠知罪悔改
[00:06:14.480 --> 00:06:15.880]  這個過程而已
[00:06:15.880 --> 00:06:19.680]  不是去督促甚至去指控
[00:06:19.680 --> 00:06:22.080]  他的一個態度
[00:06:22.080 --> 00:06:25.480]  上帝從來沒有這樣去用一些人
[00:06:25.480 --> 00:06:28.880]  去指控其他的人
[00:06:28.880 --> 00:06:32.280]  或者甚至用其他的信徒
[00:06:32.280 --> 00:06:36.280]  來互相指控其他的信徒他們的錯誤
[00:06:36.280 --> 00:06:38.480]  所以其實我們在新約聖經裡面
[00:06:38.480 --> 00:06:40.680]  普羅里也曾經說過
[00:06:40.680 --> 00:06:42.080]  在哥倫多教會
[00:06:42.080 --> 00:06:45.080]  信徒不應該是這樣不斷的
[00:06:45.080 --> 00:06:49.080]  很氾濫地去互相去控告
[00:06:49.080 --> 00:06:52.480]  甚至帶到一些未信主的人面前去控告
[00:06:52.480 --> 00:06:54.480]  為什麼有這個理解呢
[00:06:54.480 --> 00:06:57.680]  就是因為上帝根本叫信徒
[00:06:57.680 --> 00:07:00.280]  不是去互相指控
[00:07:00.280 --> 00:07:03.280]  而是作出提醒而已
[00:07:03.280 --> 00:07:06.880]  幫助他們能夠知罪悔改回轉
[00:07:06.880 --> 00:07:10.280]  所以那種帶著指控
[00:07:10.280 --> 00:07:15.680]  甚至要向某些人加上很嚴格的要求
[00:07:15.680 --> 00:07:20.480]  藉此要去幫助你顯出你是屬神的子民
[00:07:20.480 --> 00:07:23.080]  甚至幫助你成為一個好牧者
[00:07:23.080 --> 00:07:25.280]  這些種種的思維
[00:07:25.280 --> 00:07:29.480]  其實都是一些不屬於神
[00:07:29.480 --> 00:07:31.680]  而是屬世的思維
[00:07:31.680 --> 00:07:33.680]  所引申出來的一些
[00:07:33.680 --> 00:07:37.480]  藏在教會裡面所發生的現象
[00:07:37.480 --> 00:07:40.280]  這些人其實用俗語說
[00:07:40.280 --> 00:07:43.080]  就是找人去賤私底
[00:07:43.080 --> 00:07:46.480]  希望其他的人都被他踩低的時候
[00:07:46.480 --> 00:07:49.080]  他就自然高人一等
[00:07:49.080 --> 00:07:51.880]  這種其實是一種世俗的人
[00:07:51.880 --> 00:07:55.080]  不信主的人的慣常的手段
[00:07:55.080 --> 00:07:56.680]  弟兄姊妹
[00:07:56.680 --> 00:07:59.480]  來到今天在這段聖經裡面
[00:07:59.480 --> 00:08:03.080]  它是給我們看見一個很不同的現象
[00:08:03.080 --> 00:08:09.080]  原來即使神是要懲罰他的子民也好
[00:08:09.080 --> 00:08:12.680]  無論過程是有多艱辛
[00:08:12.680 --> 00:08:14.880]  有多難堪也好
[00:08:14.880 --> 00:08:19.480]  但是原來在這些獨窄的背後
[00:08:19.480 --> 00:08:23.480]  神原來有一個積極的原因
[00:08:23.480 --> 00:08:26.880]  是在後面是隨時隨地
[00:08:26.880 --> 00:08:32.880]  在這裡真的將事情轉化成一個很積極的態度
[00:08:32.880 --> 00:08:37.880]  讓他的子民能夠更加回復神原本
[00:08:37.880 --> 00:08:41.080]  做他的子民應有的樣式
[00:08:41.080 --> 00:08:49.680]  所以即使在一些很難堪過後的一些責難之後
[00:08:49.680 --> 00:08:52.480]  神做完這一切的工作
[00:08:52.480 --> 00:08:54.080]  在他的子民上
[00:08:54.080 --> 00:08:55.880]  原來神又做出了一些
[00:08:55.880 --> 00:09:01.080]  真的讓他的子民更奇妙的事情在他身上
[00:09:01.080 --> 00:09:04.080]  這個就是今天我們所說的講題
[00:09:04.080 --> 00:09:06.680]  責難後的光榮
[00:09:06.680 --> 00:09:10.880]  The Silver Lining Behind God's Discipline
[00:09:10.880 --> 00:09:13.680]  就是從今天我們所看的經文
[00:09:13.680 --> 00:09:16.080]  《約爾書》的第二章
[00:09:16.080 --> 00:09:19.480]  從第25節至第27節
[00:09:19.480 --> 00:09:22.080]  Today the sermon topic is
[00:09:22.080 --> 00:09:26.080]  The Silver Lining Behind God's Discipline
[00:09:26.080 --> 00:09:31.680]  From Jo 2:25-27
[00:09:31.680 --> 00:09:33.080]  不如這樣吧
[00:09:33.080 --> 00:09:34.680]  我們先開始
[00:09:34.680 --> 00:09:37.280]  我們也再次打開這段聖經
[00:09:37.280 --> 00:09:39.480]  一起去讀一下這段經文
[00:09:39.480 --> 00:09:41.680]  《約爾書》第二章
[00:09:41.680 --> 00:09:44.280]  第25節至27節
[00:09:44.280 --> 00:09:47.480]  稿找到之後我們一起去讀
[00:09:47.480 --> 00:09:52.280]  我打發到你們中間的大軍隊
[00:09:52.280 --> 00:09:59.080]  就是王松、男子、馬扎、展松
[00:09:59.080 --> 00:10:01.080]  那些連鎖吃的
[00:10:01.080 --> 00:10:03.880]  我要補還你們
[00:10:03.880 --> 00:10:07.080]  你們必多吃而得飽足
[00:10:07.080 --> 00:10:12.480]  就讚美為你們行奇妙之事耶和華
[00:10:12.480 --> 00:10:15.080]  你們上帝的名
[00:10:15.080 --> 00:10:19.680]  我的百姓必永遠不自羞愧
[00:10:19.680 --> 00:10:24.080]  你們必知道我是在以色列中間
[00:10:24.080 --> 00:10:29.080]  又知道我是耶和華你們的上帝
[00:10:29.080 --> 00:10:32.480]  在我以外並無別臣
[00:10:32.480 --> 00:10:38.080]  我的百姓必永遠不自羞愧
[00:10:38.080 --> 00:10:43.680]  今天我們會去承接上一堂崇拜所說的主題
[00:10:43.680 --> 00:10:48.280]  從原本的第二章21節至24節的經文
[00:10:48.280 --> 00:10:50.680]  在之前我們已經看到
[00:10:50.680 --> 00:10:55.880]  上帝有一個很明顯在行事上的轉向
[00:10:55.880 --> 00:10:57.880]  來到今天這段經文
[00:10:57.880 --> 00:11:01.480]  更加會有一種給我們一種的意味
[00:11:01.480 --> 00:11:05.480]  就是上帝一種追捕的意義
[00:11:05.480 --> 00:11:09.480]  含藏在他以下接下來要做的行動
[00:11:09.480 --> 00:11:13.080]  我們今天會分為兩部分去看這段經文
[00:11:13.080 --> 00:11:17.080]  第一部分就是第二章的第25節
[00:11:17.080 --> 00:11:22.680]  在這部分裡面我們會看到在澤蘭侯的修復
[00:11:22.680 --> 00:11:27.880]  如果我們回到看若爾蘇的第二章的時候
[00:11:27.880 --> 00:11:31.480]  我們不難發現在這段經文裡面
[00:11:31.480 --> 00:11:35.080]  有一個很明顯的民情轉向
[00:11:35.080 --> 00:11:40.480]  就是以色列民特別是南國猶大國的子民
[00:11:40.480 --> 00:11:46.080]  他們在連串的這些旱災或者蝗蟲禍害裡面
[00:11:46.080 --> 00:11:51.280]  已經進入了一個落魄失魂的狀態
[00:11:51.280 --> 00:11:53.280]  但是來到第二章的時候
[00:11:53.280 --> 00:11:56.480]  我們發覺整個民情改變了方向
[00:11:56.480 --> 00:12:03.080]  進入了一種回歸豐富豐盛的生活的一個現象
[00:12:03.080 --> 00:12:10.080]  這種的轉向不單只是代表著上帝的工作改變了
[00:12:10.080 --> 00:12:13.680]  並且更進一步告訴他們
[00:12:13.680 --> 00:12:18.080]  上帝在這個時候去追回先前
[00:12:18.080 --> 00:12:23.080]  因為他的一切行動所導致到南國猶大國的人
[00:12:23.080 --> 00:12:28.080]  他們的損失並且帶有一份積極性
[00:12:28.080 --> 00:12:33.480]  上帝在這個時候追回原本他們沒有的東西
[00:12:33.480 --> 00:12:35.080]  給回他們
[00:12:35.080 --> 00:12:40.280]  所以用英文說是一個帶著一種optimistic的mood
[00:12:40.280 --> 00:12:43.280]  在這段經文裡面去介紹給我們看
[00:12:43.280 --> 00:12:48.080]  當我們回到看第二章第25節的時候
[00:12:48.080 --> 00:12:54.680]  這句經文原本在希伯來文的一開始
[00:12:54.680 --> 00:13:01.280]  就是應該說我要保還你們能吃的
[00:13:01.280 --> 00:13:06.080]  在我們的和合本版本裡面都有將這句話翻譯
[00:13:06.080 --> 00:13:09.080]  不過很可惜的就是和合本的版本
[00:13:09.080 --> 00:13:11.480]  就是將這節的主句
[00:13:11.480 --> 00:13:14.680]  將它一擺一擺放到這節的節目
[00:13:14.680 --> 00:13:17.280]  就很容易讓我們誤會了
[00:13:17.280 --> 00:13:19.080]  這個是次要的題目
[00:13:19.080 --> 00:13:23.480]  仍然可能只是說那裡有很多大軍隊等等的問題
[00:13:23.480 --> 00:13:28.080]  其實原文聖經裡面原本那句話說得非常清楚
[00:13:28.080 --> 00:13:29.880]  一開始就這麼說了
[00:13:29.880 --> 00:13:34.680]  上帝說我要保還你們能吃的
[00:13:34.680 --> 00:13:38.680]  和合本或者英語的版本
[00:13:38.680 --> 00:13:43.280]  其實都嘗試在這個裡面去作出一個準確的翻譯
[00:13:43.280 --> 00:13:44.880]  英語版本就現在很準確
[00:13:44.880 --> 00:13:47.680]  I will make up for the years
[00:13:47.680 --> 00:13:52.880]  在這裡說原來上帝為了多年來你們的東西
[00:13:52.880 --> 00:13:55.680]  去有一些的補足
[00:13:55.680 --> 00:13:59.680]  但是和合本就說那些年所吃的
[00:13:59.680 --> 00:14:02.080]  我要保還你們
[00:14:02.080 --> 00:14:04.680]  和合本在這裡的聖經
[00:14:04.680 --> 00:14:11.080]  似乎他是刻意說到有關於吃那些東西的問題
[00:14:11.080 --> 00:14:13.480]  因為為什麼? 上文所說到的
[00:14:13.480 --> 00:14:16.880]  就是說這裡一些蝗蟲禍害
[00:14:16.880 --> 00:14:20.280]  這裡有四大種類的蝗蟲
[00:14:20.280 --> 00:14:22.680]  其實在第一章第四節裡面
[00:14:22.680 --> 00:14:25.480]  我們在先前已經說過了
[00:14:25.480 --> 00:14:27.680]  有學者說這四種的蟲
[00:14:27.680 --> 00:14:31.480]  其實代表著蝗蟲分四個不同階段
[00:14:31.480 --> 00:14:36.080]  來吃光所有當時的農作物
[00:14:36.080 --> 00:14:38.480]  但是在我們的理解裡面
[00:14:38.480 --> 00:14:43.680]  其實這四種蝗蟲就不一定是分開四個時段出現的
[00:14:43.680 --> 00:14:46.880]  可以是同時間一起出現的
[00:14:46.880 --> 00:14:48.480]  特別是在這段聖經裡面
[00:14:48.480 --> 00:14:51.880]  如果我們更加仔細去看
[00:14:51.880 --> 00:14:56.080]  那四種的蟲的排列很特別的
[00:14:56.080 --> 00:14:56.880]  怎麼特別?
[00:14:56.880 --> 00:15:01.080]  因為和原來一章四節的排列有些改動
[00:15:01.080 --> 00:15:03.480]  特別是在一章第四節裡面
[00:15:03.480 --> 00:15:07.480]  原本剪蟲是擺在首位的
[00:15:07.480 --> 00:15:11.080]  但是在這裡就將它擺到最後
[00:15:11.080 --> 00:15:13.080]  所以簡單來說
[00:15:13.080 --> 00:15:21.480]  這四種的蝗蟲並不是代表四個階段的蟲禍
[00:15:21.480 --> 00:15:25.080]  而是指這四種的蟲隨時都會出現
[00:15:25.080 --> 00:15:26.680]  甚至一起出現
[00:15:26.680 --> 00:15:29.080]  將他們所有的農作物、植物
[00:15:29.080 --> 00:15:31.480]  所有綠色的東西都把它們吃光
[00:15:31.480 --> 00:15:34.680]  所以其實從這段聖經裡面
[00:15:34.680 --> 00:15:38.080]  作者特別是和合本的翻譯者
[00:15:38.080 --> 00:15:40.880]  就說到吃的問題了
[00:15:40.880 --> 00:15:43.280]  原本他們種出來的植物
[00:15:43.280 --> 00:15:44.680]  現在沒得吃了
[00:15:44.680 --> 00:15:48.680]  但是其實在原文聖經就沒有吃這個陳述的
[00:15:48.680 --> 00:15:50.880]  不過在推敲上面
[00:15:50.880 --> 00:15:54.480]  估計是關乎於他們的農作物
[00:15:54.480 --> 00:15:58.280]  被這些蝗蟲完全吃光了
[00:15:58.280 --> 00:16:00.480]  在這段聖經簡單來說
[00:16:00.480 --> 00:16:04.480]  無論是說吃也好不說吃也好
[00:16:04.480 --> 00:16:07.680]  不過上帝一定要做一件事了
[00:16:07.680 --> 00:16:09.880]  在這個時候做什麼呢
[00:16:09.880 --> 00:16:13.480]  去補還給他們
[00:16:13.480 --> 00:16:16.880]  用英文聖經就說到Make up
[00:16:16.880 --> 00:16:18.680]  但是在原文聖經
[00:16:18.680 --> 00:16:21.280]  如果我們去查這個字
[00:16:21.280 --> 00:16:23.880]  原來這個字就叫做Salam
[00:16:23.880 --> 00:16:25.880]  Salam這個字眼
[00:16:25.880 --> 00:16:31.280]  原來同樣在利未記第六章第五節
[00:16:31.280 --> 00:16:34.480]  或者希伯來文聖經第五章二十四節裡面
[00:16:34.480 --> 00:16:36.480]  曾經很強調
[00:16:36.480 --> 00:16:40.680]  提到一個很重要的意思
[00:16:40.680 --> 00:16:44.680]  就是講及於修復原貌
[00:16:44.680 --> 00:16:47.480]  就是有些東西被拆毀了
[00:16:47.480 --> 00:16:49.080]  毀爛了
[00:16:49.080 --> 00:16:49.880]  沒了
[00:16:49.880 --> 00:16:55.280]  但是現在把它完全恢復原本的樣式
[00:16:56.280 --> 00:16:58.480]  就是原本因為某些原因
[00:16:58.480 --> 00:17:00.080]  那樣東西沒了
[00:17:00.080 --> 00:17:02.480]  破爛了或者毀壞了
[00:17:02.480 --> 00:17:05.480]  但是現在因為一個原因
[00:17:05.480 --> 00:17:08.080]  他們就能夠恢復原貌
[00:17:08.080 --> 00:17:10.480]  其實在上文我們已經知道了
[00:17:10.480 --> 00:17:13.480]  其實什麼導致到
[00:17:13.480 --> 00:17:17.280]  在這個時候神會有一個這麼獨特的轉向
[00:17:17.280 --> 00:17:21.480]  就是因為南國猶太國神的子民
[00:17:21.480 --> 00:17:23.280]  他們開始理解到
[00:17:23.280 --> 00:17:26.880]  原來根本就不是靠他們自己自身能力
[00:17:26.880 --> 00:17:29.280]  去得到這麼多的祝福
[00:17:29.280 --> 00:17:35.680]  甚至不是只是做一些形式上的宗教活動
[00:17:35.680 --> 00:17:39.680]  然後就可以代表他們已經是很靈性
[00:17:39.680 --> 00:17:44.880]  甚至不代表他們將很豐富的獻祭的祭物
[00:17:44.880 --> 00:17:48.280]  獻給上帝就等同於他們很虔誠
[00:17:48.280 --> 00:17:53.880]  這種的思維其實今天教會就很廣泛地流傳的
[00:17:53.880 --> 00:17:56.280]  很多人就以侍奉做多一點
[00:17:56.280 --> 00:18:00.280]  就等同於自己屬靈的生命就好一些
[00:18:00.280 --> 00:18:02.280]  帶多一點人信主
[00:18:02.280 --> 00:18:06.280]  我入天國的榮譽就多很多了
[00:18:06.280 --> 00:18:10.880]  很多這樣的陳述就告訴我們知道
[00:18:10.880 --> 00:18:15.080]  信徒帶著一種很錯誤的思維
[00:18:15.080 --> 00:18:17.880]  在相信上帝
[00:18:17.880 --> 00:18:21.880]  所以上帝隨著他的子民
[00:18:21.880 --> 00:18:26.480]  開始發現到他們自身在信仰上的問題
[00:18:26.480 --> 00:18:30.080]  也都看到不是靠自己的能力
[00:18:30.080 --> 00:18:35.880]  可以真的去得到這麼豐富豐盛的生命生活
[00:18:35.880 --> 00:18:39.280]  因為他們的生命生活其實源自於上帝
[00:18:39.280 --> 00:18:40.680]  上帝要給就給
[00:18:40.680 --> 00:18:43.880]  上帝要收回的上帝就可以隨時用
[00:18:43.880 --> 00:18:47.480]  這些的黃蟲天災可以將它收回來
[00:18:47.480 --> 00:18:50.880]  所以從這段聖經裡面給我們看到
[00:18:50.880 --> 00:18:53.480]  上帝的轉向
[00:18:53.480 --> 00:18:58.880]  不單只是將原本以色列民
[00:18:58.880 --> 00:19:00.880]  猶大國的子民
[00:19:00.880 --> 00:19:05.280]  他們當他認識到他們自己的錯誤之後
[00:19:05.280 --> 00:19:07.280]  上帝收手
[00:19:07.280 --> 00:19:11.880]  而且上帝甚至在這樣的情況之下
[00:19:11.880 --> 00:19:17.080]  將以前拿走了的東西都給回他們
[00:19:17.080 --> 00:19:19.880]  還有一個很重要的重點
[00:19:19.880 --> 00:19:22.480]  在第25節裡面說到的就是
[00:19:22.480 --> 00:19:26.080]  上帝在這些一連串的責難裡面
[00:19:26.080 --> 00:19:29.280]  這些責難其實是源自於上帝的
[00:19:29.280 --> 00:19:30.880]  我們看回第25節
[00:19:30.880 --> 00:19:34.880]  他說我打發到你們中間的大軍隊
[00:19:34.880 --> 00:19:40.080]  就是黃蟲、藍屎、馬雜、蟾蟲
[00:19:40.080 --> 00:19:43.080]  這個說得非常清楚
[00:19:43.080 --> 00:19:45.680]  很清楚告訴他知道
[00:19:45.680 --> 00:19:49.680]  所謂的大軍隊不是說去
[00:19:49.680 --> 00:19:54.080]  用這些黃蟲等等來去引誘
[00:19:54.080 --> 00:19:58.080]  在其他 比如在北角的時候
[00:19:58.080 --> 00:20:01.880]  他們受到這個亞述國的威脅
[00:20:01.880 --> 00:20:04.280]  或者來到南角的時期
[00:20:04.280 --> 00:20:08.080]  是受到巴比倫帝國的威脅
[00:20:08.080 --> 00:20:10.280]  其實不是說到這件事
[00:20:10.280 --> 00:20:13.080]  其實這裡清楚告訴他知道
[00:20:13.080 --> 00:20:19.480]  其實是上帝的作為容許這件事情發生
[00:20:19.480 --> 00:20:23.280]  所以就是說這些天然的災害也好
[00:20:23.280 --> 00:20:26.280]  是在上帝的指示之下
[00:20:26.280 --> 00:20:30.480]  用英文說就是under God's stewardship
[00:20:30.480 --> 00:20:34.680]  大兄姐妹從這個角度我們就可以看見
[00:20:34.680 --> 00:20:39.280]  無論今天在這個世界裡面發生什麼事
[00:20:39.280 --> 00:20:42.480]  這些事是由於人所造成
[00:20:42.480 --> 00:20:46.880]  或者這些事是由於神藉著大自然的定律
[00:20:46.880 --> 00:20:49.280]  而去執行的事情也好
[00:20:49.280 --> 00:20:52.280]  這一切的事情其實都是在
[00:20:52.280 --> 00:20:59.880]  上帝祂的預知和指導之下而去發生的
[00:20:59.880 --> 00:21:03.680]  而在這些事情發生的背後
[00:21:03.680 --> 00:21:07.280]  其實是必然有一個很重要的因素
[00:21:07.280 --> 00:21:10.880]  就是神要扭轉人的罪惡
[00:21:10.880 --> 00:21:13.680]  這個重要要旨
[00:21:13.680 --> 00:21:16.680]  所以用今天的例子來說
[00:21:16.680 --> 00:21:20.680]  無論在這個所謂Surfside Florida
[00:21:20.680 --> 00:21:23.680]  那裡有一層十二層高的
[00:21:23.680 --> 00:21:27.280]  原本很高級的這些度假住宅區
[00:21:27.280 --> 00:21:32.080]  Champaign Towers
[00:21:32.080 --> 00:21:39.480]  他們的倒塌還是在2011年3月11日
[00:21:39.480 --> 00:21:47.680]  在日本東的地方發生淺層的地震
[00:21:47.680 --> 00:21:50.680]  而導致到一個很大型的
[00:21:50.680 --> 00:21:54.280]  而且破壞性極高的大海嘯
[00:21:54.280 --> 00:21:56.080]  無論這些事有也好
[00:21:56.080 --> 00:21:58.280]  或者甚至用我們聖經的例子
[00:21:58.280 --> 00:21:59.880]  在新約聖經在這個
[00:21:59.880 --> 00:22:03.080]  盧伽福音第十三章第四節裡面
[00:22:03.080 --> 00:22:09.080]  耶穌親口提及到有關於西羅亞流的倒塌
[00:22:09.080 --> 00:22:12.480]  在當中壓死了18個人也好
[00:22:12.480 --> 00:22:15.680]  這些都可能是人為的事情
[00:22:15.680 --> 00:22:20.080]  或者是天然神在定律上所做的事情也好
[00:22:20.080 --> 00:22:22.080]  這一切的情況
[00:22:22.080 --> 00:22:24.880]  其實上帝都有同一個目標
[00:22:24.880 --> 00:22:27.280]  就是要告訴這個世界的人知道
[00:22:27.280 --> 00:22:31.280]  你的罪是多麼嚴重
[00:22:31.280 --> 00:22:36.680]  所以耶穌基督在西羅亞流倒塌的時候
[00:22:36.680 --> 00:22:39.280]  用門號說去比對
[00:22:39.280 --> 00:22:41.080]  就算耶路撒冷城
[00:22:41.080 --> 00:22:45.480]  是不是代表耶路撒冷城的人的罪就淺一些
[00:22:45.480 --> 00:22:48.880]  在西羅亞流那裡那些罪就深一些
[00:22:48.880 --> 00:22:50.680]  所以才被壓死
[00:22:50.680 --> 00:22:51.680]  不是的
[00:22:51.680 --> 00:22:54.680]  通通都是只是一個原因
[00:22:54.680 --> 00:22:57.480]  就是因為人的罪
