
[00:00:00.000 --> 00:00:04.280]  各位親愛的朋友你們好
[00:03:31.240 --> 00:03:33.240]  是不妥的
[00:03:33.240 --> 00:03:36.240]  我又讀給你聽 熬夜工作 娛樂都熬夜
[00:03:36.240 --> 00:03:38.240]  今晚是不是要熬夜看
[00:03:39.240 --> 00:03:44.240]  狗座 辦公室和家裡都坐著
[00:03:44.240 --> 00:03:46.240]  飲食不定時 過飽過餓
[00:03:46.240 --> 00:03:49.240]  大魚大肉 大量三高食物
[00:03:49.240 --> 00:03:53.240]  手機不離身 摸黑看手機
[00:03:53.240 --> 00:03:57.240]  煙酒藥物過多 血運動身體欠
[00:03:57.240 --> 00:04:00.240]  伸展 垃圾食物 營養不均
[00:04:00.240 --> 00:04:02.240]  所以我們有警覺就行了
[00:04:02.240 --> 00:04:06.240]  我有個朋友 年輕女孩 四十多歲
[00:04:06.240 --> 00:04:09.240]  她說陳醫生我一個月重了七磅
[00:04:09.240 --> 00:04:12.240]  為什麼 因為每晚看世界盃
[00:04:12.240 --> 00:04:14.240]  世界盃吃垃圾食物
[00:04:14.240 --> 00:04:16.240]  吃七百樣薯片水果沙律
[00:04:16.240 --> 00:04:19.240]  牛肉乾汽水等等
[00:04:19.240 --> 00:04:24.240]  所以要控制知識加上行動
[00:04:24.240 --> 00:04:25.240]  現在知識很多
[00:04:25.240 --> 00:04:27.240]  我們就要實踐
[00:04:27.240 --> 00:04:28.240]  我們就會開心很多
[00:04:28.240 --> 00:04:30.240]  我有個朋友有一次聖誕
[00:04:30.240 --> 00:04:33.240]  聖誕聖誕布丁很好吃
[00:04:33.240 --> 00:04:36.240]  酒又糖又葡萄籽
[00:04:36.240 --> 00:04:39.240]  很貴的 過了聖誕半價
[00:04:39.240 --> 00:04:42.240]  陳醫生我買了五個吃光
[00:04:42.240 --> 00:04:45.240]  這些人真是很慘
[00:04:45.240 --> 00:04:47.240]  控制不了
[00:04:47.240 --> 00:04:50.240]  加上控制身體是重要
[00:04:50.240 --> 00:04:52.240]  我們的身體是神的電
[00:04:52.240 --> 00:04:54.240]  所以戒煙戒酒重要
[00:04:54.240 --> 00:04:56.240]  不然你整天在燒煙
[00:04:56.240 --> 00:04:58.240]  神就被煙燒到
[00:04:58.240 --> 00:05:00.240]  經常掉煙下來
[00:05:00.240 --> 00:05:05.240]  有些人會太擔心
[00:05:05.240 --> 00:05:07.240]  不用太擔心
[00:05:07.240 --> 00:05:09.240]  有個朋友說很怕暈
[00:05:09.240 --> 00:05:11.240]  這個就是GAD
[00:05:11.240 --> 00:05:13.240]  General Anxiety Disorder
[00:05:13.240 --> 00:05:15.240]  他什麼都想不好
[00:05:15.240 --> 00:05:17.240]  什麼都覺得會壞事發生
[00:05:17.240 --> 00:05:18.240]  他說我怕坐車
[00:05:18.240 --> 00:05:19.240]  所以我不敢去
[00:05:19.240 --> 00:05:20.240]  因為我坐車暈
[00:05:20.240 --> 00:05:22.240]  不過他先生說不是
[00:05:22.240 --> 00:05:23.240]  他不是常常坐車暈
[00:05:23.240 --> 00:05:25.240]  車未來他已經暈定線
[00:05:25.240 --> 00:05:29.240]  預備將來有來的東西
[00:05:29.240 --> 00:05:30.240]  都已經怕定線
[00:05:30.240 --> 00:05:31.240]  這個不需要
[00:05:31.240 --> 00:05:32.240]  這是類病症
[00:05:32.240 --> 00:05:34.240]  有個年輕女孩三十多歲
[00:05:34.240 --> 00:05:36.240]  她說不知道是不是生很多瘤
[00:05:36.240 --> 00:05:38.240]  不知道有什麼病
[00:05:38.240 --> 00:05:39.240]  常常去照mri
[00:05:39.240 --> 00:05:40.240]  照完一次又一次
[00:05:40.240 --> 00:05:44.240]  她先生說不如我買個mri機
[00:05:44.240 --> 00:05:47.240]  買一個磁力共振機在家
[00:05:47.240 --> 00:05:49.240]  等你喜歡就照到夠
[00:05:49.240 --> 00:05:51.240]  不用太擔心
[00:05:51.240 --> 00:05:53.240]  我們可不可以用憂慮
[00:05:53.240 --> 00:05:54.240]  洗我們的壽數
[00:05:54.240 --> 00:05:56.240]  多一刻是不需要
[00:05:56.240 --> 00:05:57.240]  我們的神這麼照顧我們
[00:05:57.240 --> 00:05:58.240]  我告訴你
[00:05:58.240 --> 00:06:00.240]  我們的身體不停的新陳代謝
[00:06:00.240 --> 00:06:01.240]  只要有恰當的水分
[00:06:01.240 --> 00:06:03.240]  恰當的營養
[00:06:03.240 --> 00:06:04.240]  足夠的睡眠
[00:06:04.240 --> 00:06:07.240]  每天我們的身體細胞都在重新
[00:06:07.240 --> 00:06:10.240]  這個新陳代謝是很好的
[00:06:10.240 --> 00:06:11.240]  神是處理了一切
[00:06:11.240 --> 00:06:14.240]  但是我們的居所
[00:06:14.240 --> 00:06:16.240]  都是要令我們住得舒服
[00:06:16.240 --> 00:06:21.240]  我們的肉身都是要安然居住
[00:06:21.240 --> 00:06:24.240]  所以家裡是不可以太多東西
[00:06:24.240 --> 00:06:26.240]  現在就說斷捨離
[00:06:26.240 --> 00:06:29.240]  我說你這些東西兩年沒碰過
[00:06:29.240 --> 00:06:31.240]  就應該扔掉
[00:06:31.240 --> 00:06:32.240]  不可以的
[00:06:32.240 --> 00:06:33.240]  你知道我有個朋友
[00:06:33.240 --> 00:06:34.240]  四十多歲
[00:06:34.240 --> 00:06:36.240]  他住大屋二千多呎
[00:06:36.240 --> 00:06:37.240]  四房兩廳
[00:06:37.240 --> 00:06:38.240]  我說你豪宅
[00:06:38.240 --> 00:06:39.240]  他說不是我們活動
[00:06:39.240 --> 00:06:41.240]  只有一房
[00:06:41.240 --> 00:06:43.240]  我先生住了一個書房
[00:06:43.240 --> 00:06:44.240]  我們是一個房
[00:06:44.240 --> 00:06:45.240]  沒有廳
[00:06:45.240 --> 00:06:46.240]  為什麼呢
[00:06:46.240 --> 00:06:48.240]  他很疼他媽媽
[00:06:48.240 --> 00:06:50.240]  但他媽媽十二年前過世
[00:06:50.240 --> 00:06:52.240]  他將媽媽的遺物
[00:06:52.240 --> 00:06:53.240]  放在兩個房裡
[00:06:53.240 --> 00:06:54.240]  填滿了
[00:06:54.240 --> 00:06:57.240]  我說你留什麼
[00:06:57.240 --> 00:06:58.240]  衣服那些不可以
[00:06:58.240 --> 00:06:59.240]  就給人
[00:06:59.240 --> 00:07:00.240]  卡司不要
[00:07:00.240 --> 00:07:01.240]  他說不是
[00:07:01.240 --> 00:07:03.240]  有媽媽的手寫稿
[00:07:03.240 --> 00:07:05.240]  手寫很矜貴
[00:07:05.240 --> 00:07:06.240]  我說不要了
[00:07:06.240 --> 00:07:07.240]  你認了
[00:07:07.240 --> 00:07:08.240]  有電子版
[00:07:08.240 --> 00:07:09.240]  全部copy
[00:07:09.240 --> 00:07:10.240]  可以扔掉
[00:07:10.240 --> 00:07:12.240]  他說我都要扔掉
[00:07:12.240 --> 00:07:14.240]  他讓我看他家
[00:07:14.240 --> 00:07:16.240]  他家完全堆滿了
[00:07:16.240 --> 00:07:18.240]  盒子全部堆滿了
[00:07:18.240 --> 00:07:20.240]  進廚房一樣堆
[00:07:20.240 --> 00:07:22.240]  洗衣機前面有三個箱
[00:07:22.240 --> 00:07:24.240]  我問洗衣機用嗎
[00:07:24.240 --> 00:07:26.240]  他先生說on wheels
[00:07:26.240 --> 00:07:28.240]  原來下面有輪子
[00:07:28.240 --> 00:07:30.240]  推開就用洗衣機
[00:07:30.240 --> 00:07:32.240]  用完洗衣機又推開
[00:07:32.240 --> 00:07:34.240]  全間屋沒有地方擺東西
[00:07:34.240 --> 00:07:36.240]  所以要扔東西
[00:07:36.240 --> 00:07:38.240]  有個家庭主婦說
[00:07:38.240 --> 00:07:41.240]  我很怕買不夠
[00:07:41.240 --> 00:07:44.240]  但被人罵
[00:07:44.240 --> 00:07:45.240]  因為我雪櫃一開
[00:07:45.240 --> 00:07:47.240]  全部東西掉了出來
[00:07:47.240 --> 00:07:49.240]  有男士買書
[00:07:49.240 --> 00:07:51.240]  陳醫生你給我買
[00:07:51.240 --> 00:07:53.240]  我很喜歡看書
[00:07:53.240 --> 00:07:55.240]  我每次去書店都買一兩本
[00:07:55.240 --> 00:07:57.240]  都很忍得手
[00:07:57.240 --> 00:07:59.240]  我以為我買了會看
[00:07:59.240 --> 00:08:01.240]  原來買了不會看
[00:08:01.240 --> 00:08:03.240]  他高估了自己看書的能力
[00:08:03.240 --> 00:08:05.240]  所以簡單
[00:08:05.240 --> 00:08:07.240]  要活得簡單
[00:08:07.240 --> 00:08:09.240]  要扔很多東西
[00:08:09.240 --> 00:08:11.240]  所以身體fit
[00:08:11.240 --> 00:08:13.240]  居所fit
[00:08:13.240 --> 00:08:14.240]  斷捨離
[00:08:14.240 --> 00:08:16.240]  令你fit很多
[00:08:16.240 --> 00:08:18.240]  第二個字
[00:08:18.240 --> 00:08:20.240]  就是奔
[00:08:20.240 --> 00:08:22.240]  人生要有樂趣
[00:08:22.240 --> 00:08:24.240]  但人生沒有樂趣
[00:08:24.240 --> 00:08:26.240]  為什麼呢
[00:08:26.240 --> 00:08:28.240]  人很容易生氣
[00:08:28.240 --> 00:08:30.240]  陳醫生我去一個畫班
[00:08:30.240 --> 00:08:32.240]  老師很市儈
[00:08:32.240 --> 00:08:34.240]  不改我的畫
[00:08:34.240 --> 00:08:36.240]  我說是嗎
[00:08:36.240 --> 00:08:38.240]  他說不是
[00:08:38.240 --> 00:08:40.240]  改了兩次
[00:08:40.240 --> 00:08:42.240]  社區畫班很便宜
[00:08:42.240 --> 00:08:44.240]  老師說我還要改別的
[00:08:44.240 --> 00:08:46.240]  你自己去研
[00:08:46.240 --> 00:08:48.240]  很合理
[00:08:48.240 --> 00:08:50.240]  我說如果要一對一教授
[00:08:50.240 --> 00:08:52.240]  就找個私家老師
[00:08:52.240 --> 00:08:54.240]  這個老師已經做得很好
[00:08:54.240 --> 00:08:56.240]  然後就說
[00:08:56.240 --> 00:08:58.240]  我上班
[00:08:58.240 --> 00:09:00.240]  我做護士
[00:09:00.240 --> 00:09:02.240]  我們醫院重修
[00:09:02.240 --> 00:09:04.240]  我的護士長就罵我
[00:09:04.240 --> 00:09:06.240]  為什麼你的標語不清楚
[00:09:06.240 --> 00:09:08.240]  我說為什麼不清楚
[00:09:08.240 --> 00:09:10.240]  因為他的病房搬了地方
[00:09:10.240 --> 00:09:12.240]  有一個孕婦的產前檢查室
[00:09:12.240 --> 00:09:14.240]  護士長說
[00:09:14.240 --> 00:09:16.240]  為什麼你不指引清楚
[00:09:16.240 --> 00:09:18.240]  讓孕婦在街上走很辛苦
[00:09:18.240 --> 00:09:20.240]  我說是嗎
[00:09:20.240 --> 00:09:22.240]  你沒有指示嗎
[00:09:22.240 --> 00:09:24.240]  他說不是
[00:09:24.240 --> 00:09:26.240]  我寫了
[00:09:26.240 --> 00:09:28.240]  我弄了人家不看
[00:09:28.240 --> 00:09:30.240]  人家不看就走舊路
[00:09:30.240 --> 00:09:32.240]  那不關我的事
[00:09:32.240 --> 00:09:34.240]  我說不是
[00:09:34.240 --> 00:09:36.240]  你也做了你的本份
[00:09:36.240 --> 00:09:38.240]  他也有責任
[00:09:38.240 --> 00:09:40.240]  但你的問題是你畫得不夠吸引
[00:09:40.240 --> 00:09:42.240]  搞到他不看
[00:09:42.240 --> 00:09:44.240]  你說一個很可愛的公仔
[00:09:44.240 --> 00:09:46.240]  他一定會看
[00:09:46.240 --> 00:09:48.240]  他一定會看發生什麼事
[00:09:48.240 --> 00:09:50.240]  所以用多一點腦筋
[00:09:50.240 --> 00:09:52.240]  就不要生氣
[00:09:52.240 --> 00:09:54.240]  生氣是很負面的情緒
[00:09:54.240 --> 00:09:56.240]  人生如果要分
[00:09:56.240 --> 00:09:58.240]  是不可以的
[00:09:58.240 --> 00:10:00.240]  你要處理所有負面的情緒
[00:10:00.240 --> 00:10:02.240]  憤怒
[00:10:02.240 --> 00:10:04.240]  你知道是什麼
[00:10:04.240 --> 00:10:06.240]  就是用別人的錯處來懲罰自己
[00:10:06.240 --> 00:10:08.240]  一點都不需要
[00:10:08.240 --> 00:10:10.240]  其實說到這些
[00:10:10.240 --> 00:10:12.240]  情緒處理一定有自己的看法
[00:10:12.240 --> 00:10:14.240]  你喜歡怎麼看就怎麼看
[00:10:14.240 --> 00:10:16.240]  對不對
[00:10:16.240 --> 00:10:18.240]  我最喜歡說
[00:10:18.240 --> 00:10:20.240]  偵探片很緊張
[00:10:20.240 --> 00:10:22.240]  有一個女士看得忍盡不禁
[00:10:22.240 --> 00:10:24.240]  突然站起來
[00:10:24.240 --> 00:10:26.240]  究竟誰是兇手
[00:10:26.240 --> 00:10:28.240]  後面有一群冷冷的男聲說
[00:10:28.240 --> 00:10:30.240]  你現在不立刻坐下
[00:10:30.240 --> 00:10:32.240]  你後面就有一個
[00:10:32.240 --> 00:10:34.240]  兩個都控制不了情緒
[00:10:34.240 --> 00:10:36.240]  情緒是你自己的東西
[00:10:36.240 --> 00:10:38.240]  你知道唱歌叫solo
[00:10:38.240 --> 00:10:40.240]  讀歌叫solo
[00:10:40.240 --> 00:10:42.240]  獨舞叫solo
[00:10:42.240 --> 00:10:44.240]  自己想的東西叫solo
[00:10:44.240 --> 00:10:46.240]  就是你自己想的東西
[00:10:46.240 --> 00:10:48.240]  大家都不停想
[00:10:48.240 --> 00:10:50.240]  身體坐著
[00:10:50.240 --> 00:10:52.240]  腦袋想著你這個肥婆說了多久
[00:10:52.240 --> 00:10:54.240]  這麼煩
[00:10:54.240 --> 00:10:56.240]  所以這個就是
[00:10:56.240 --> 00:10:58.240]  你的想法
[00:10:58.240 --> 00:11:00.240]  你獨有的
[00:11:00.240 --> 00:11:02.240]  但這個想法就左右了你的情緒
[00:11:02.240 --> 00:11:04.240]  左右了你怎樣反應
[00:11:04.240 --> 00:11:06.240]  下雨啊
[00:11:06.240 --> 00:11:08.240]  其實你想想
[00:11:08.240 --> 00:11:10.240]  水塘比較悶
[00:11:10.240 --> 00:11:12.240]  水遺材沒那麼熱
[00:11:12.240 --> 00:11:14.240]  看你怎樣看
[00:11:14.240 --> 00:11:16.240]  心情不好那天
[00:11:16.240 --> 00:11:18.240]  那些人就滾車
[00:11:18.240 --> 00:11:20.240]  人就過了
[00:11:20.240 --> 00:11:22.240]  滾車就沒過
[00:11:22.240 --> 00:11:24.240]  就在你車上
[00:11:24.240 --> 00:11:26.240]  你心想算了
[00:11:26.240 --> 00:11:28.240]  我讓路給他
[00:11:28.240 --> 00:11:30.240]  我做了好事
[00:11:30.240 --> 00:11:32.240]  人生你要快樂
[00:11:32.240 --> 00:11:34.240]  是看你怎樣控制
[00:11:34.240 --> 00:11:36.240]  有個朋友說
[00:11:36.240 --> 00:11:38.240]  很激氣
[00:11:38.240 --> 00:11:40.240]  陳醫生你街上有沒有見過
[00:11:40.240 --> 00:11:42.240]  自言自語
[00:11:42.240 --> 00:11:44.240]  其中一個是我
[00:11:44.240 --> 00:11:46.240]  這麼大壓力
[00:11:46.240 --> 00:11:48.240]  一個月幾萬元又放假
[00:11:48.240 --> 00:11:50.240]  又可以去遊浮
[00:11:50.240 --> 00:11:52.240]  多開心
[00:11:52.240 --> 00:11:54.240]  開心的東西
[00:11:54.240 --> 00:11:56.240]  不要太勞氣
[00:11:56.240 --> 00:11:58.240]  不開心就後悔
[00:11:58.240 --> 00:12:00.240]  陳醫生我那天
[00:12:00.240 --> 00:12:02.240]  頂得住老闆就解僱了自己
[00:12:02.240 --> 00:12:04.240]  現在很後悔
[00:12:04.240 --> 00:12:06.240]  我說這就是了
[00:12:06.240 --> 00:12:08.240]  你定定地想想
[00:12:08.240 --> 00:12:10.240]  做這件事決定前停一停
[00:12:10.240 --> 00:12:12.240]  想一想
[00:12:12.240 --> 00:12:14.240]  得了什麼失了什麼
[00:12:14.240 --> 00:12:16.240]  你就行了
[00:12:16.240 --> 00:12:18.240]  不要給自己後悔的機會
[00:12:18.240 --> 00:12:20.240]  沒什麼是絕對的
[00:12:20.240 --> 00:12:22.240]  你想想能不能處理
[00:12:22.240 --> 00:12:24.240]  老闆很難受
[00:12:24.240 --> 00:12:26.240]  九點還沒到
[00:12:26.240 --> 00:12:28.240]  幸好我八點十去到
[00:12:28.240 --> 00:12:30.240]  我說你拍照就去鞠躬
[00:12:30.240 --> 00:12:32.240]  老闆我回到十分鐘
[00:12:32.240 --> 00:12:34.240]  怎麼鞠得下
[00:12:34.240 --> 00:12:36.240]  見到就著火
[00:12:36.240 --> 00:12:38.240]  而且很多機會見到他
[00:12:38.240 --> 00:12:40.240]  做著做著我又去廁所
[00:12:40.240 --> 00:12:42.240]  他就站在那裡
[00:12:42.240 --> 00:12:44.240]  去多久
[00:12:44.240 --> 00:12:46.240]  怎知道開大開小
[00:12:46.240 --> 00:12:48.240]  我說你又鞠個躬
[00:12:48.240 --> 00:12:50.240]  你說鞠個躬
[00:12:50.240 --> 00:12:52.240]  還不知道
[00:12:52.240 --> 00:12:54.240]  你出來了
[00:12:54.240 --> 00:12:56.240]  老闆又站在那裡
[00:12:56.240 --> 00:12:58.240]  連腸都拉出來了
[00:12:58.240 --> 00:13:00.240]  這麼黑心
[00:13:00.240 --> 00:13:02.240]  我說你腸有沒有拉出來
[00:13:02.240 --> 00:13:04.240]  他說當然沒有
[00:13:04.240 --> 00:13:06.240]  我說你又鞠個躬
[00:13:06.240 --> 00:13:08.240]  你說這次沒有
[00:13:08.240 --> 00:13:10.240]  多謝關心
[00:13:10.240 --> 00:13:12.240]  這樣就行了
[00:13:12.240 --> 00:13:14.240]  多完滿
[00:13:14.240 --> 00:13:16.240]  激氣是自己勞氣
[00:13:16.240 --> 00:13:18.240]  怎樣處理激氣
[00:13:18.240 --> 00:13:20.240]  你說我懶得生氣
[00:13:20.240 --> 00:13:22.240]  醜樣
[00:13:22.240 --> 00:13:24.240]  生氣沒人看
[00:13:24.240 --> 00:13:26.240]  而且生氣是很負面的情緒
[00:13:26.240 --> 00:13:28.240]  累積令身體容易癌症
[00:13:28.240 --> 00:13:30.240]  因為免疫系統失調
[00:13:30.240 --> 00:13:32.240]  所以我懶得死於癌症
[00:13:32.240 --> 00:13:34.240]  你就不要生氣
[00:13:34.240 --> 00:13:36.240]  所有負面情緒處理了
[00:13:36.240 --> 00:13:38.240]  怎樣處理呢
[00:13:38.240 --> 00:13:40.240]  所有負面情緒是垃圾
[00:13:40.240 --> 00:13:42.240]  情緒垃圾
[00:13:42.240 --> 00:13:44.240]  扔掉
[00:13:44.240 --> 00:13:46.240]  陳醫生多久扔一次
[00:13:46.240 --> 00:13:48.240]  一天一次
[00:13:48.240 --> 00:13:50.240]  你隨時有不開心的事
[00:13:50.240 --> 00:13:52.240]  即時處理
[00:13:52.240 --> 00:13:54.240]  你就很開心
[00:13:54.240 --> 00:13:56.240]  減掉不好的事
[00:13:56.240 --> 00:13:58.240]  剩下好的事
[00:13:58.240 --> 00:14:00.240]  不要勞氣
[00:14:00.240 --> 00:14:02.240]  有些人說
[00:14:02.240 --> 00:14:04.240]  我真慘沒有朋友
[00:14:04.240 --> 00:14:06.240]  很孤單
[00:14:06.240 --> 00:14:08.240]  這個字叫loneliness
[00:14:08.240 --> 00:14:10.240]  很慘
[00:14:10.240 --> 00:14:12.240]  但另一個好字叫solitude
[00:14:12.240 --> 00:14:14.240]  是獨語
[00:14:14.240 --> 00:14:16.240]  人是群體動物
[00:14:16.240 --> 00:14:18.240]  是很好
[00:14:18.240 --> 00:14:20.240]  但有時朋友會出賣你
[00:14:20.240 --> 00:14:22.240]  你和朋友逛街
[00:14:22.240 --> 00:14:24.240]  他去廁所
[00:14:24.240 --> 00:14:26.240]  你在門口等他
[00:14:26.240 --> 00:14:28.240]  他喜歡看這東西
[00:14:28.240 --> 00:14:30.240]  看了很久
[00:14:30.240 --> 00:14:32.240]  有時我們喜歡獨處
[00:14:32.240 --> 00:14:34.240]  有群居的時間
[00:14:34.240 --> 00:14:36.240]  也有獨處的時間
[00:14:36.240 --> 00:14:38.240]  是要享受
[00:14:38.240 --> 00:14:40.240]  當一個人在房間做什麼
[00:14:40.240 --> 00:14:42.240]  是很快樂的事
[00:14:42.240 --> 00:14:44.240]  所以每一件的情景
[00:14:44.240 --> 00:14:46.240]  都是享受
[00:14:46.240 --> 00:14:48.240]  不要單一想到自己很淒涼
[00:14:52.240 --> 00:14:56.240]  另一個就是覺得自己很被人小看
[00:14:56.240 --> 00:14:58.240]  陳醫生
[00:14:58.240 --> 00:15:00.240]  我老闆這樣欺負我
[00:15:00.240 --> 00:15:02.240]  同事也這樣欺負我
[00:15:02.240 --> 00:15:04.240]  我告訴你
[00:15:04.240 --> 00:15:08.240]  這個也是新來的老闆
[00:15:08.240 --> 00:15:10.240]  客人剛出門
[00:15:10.240 --> 00:15:12.240]  他就叫律師樓
[00:15:12.240 --> 00:15:14.240]  文件搞定了嗎
[00:15:14.240 --> 00:15:16.240]  客人還沒出門
[00:15:16.240 --> 00:15:18.240]  你還沒給我
[00:15:18.240 --> 00:15:20.240]  還沒到手
[00:15:20.240 --> 00:15:22.240]  還要多久
[00:15:22.240 --> 00:15:24.240]  怎知道
[00:15:24.240 --> 00:15:26.240]  要求這麼高
[00:15:26.240 --> 00:15:28.240]  全班人都瘋了
[00:15:28.240 --> 00:15:30.240]  我說不要緊
[00:15:30.240 --> 00:15:32.240]  你慢慢做
[00:15:32.240 --> 00:15:34.240]  跟他解釋清楚
[00:15:34.240 --> 00:15:36.240]  可以處理的
[00:15:36.240 --> 00:15:38.240]  總之你贏他
[00:15:38.240 --> 00:15:40.240]  在這裏
[00:15:40.240 --> 00:15:42.240]  幾個月後老闆真的走了
[00:15:42.240 --> 00:15:44.240]  我說你比他長命
[00:15:44.240 --> 00:15:46.240]  忍耐到底
[00:15:46.240 --> 00:15:48.240]  必然得救
[00:15:48.240 --> 00:15:50.240]  我很厲害
[00:15:50.240 --> 00:15:52.240]  我是千里馬
[00:15:52.240 --> 00:15:54.240]  可惜我老闆不是白駱
[00:15:54.240 --> 00:15:56.240]  我說你更加要忍耐
[00:15:56.240 --> 00:15:58.240]  到某個時間
[00:15:58.240 --> 00:16:00.240]  繼續做得好
[00:16:00.240 --> 00:16:02.240]  令你的老闆
[00:16:02.240 --> 00:16:04.240]  發覺你是千里馬
[00:16:04.240 --> 00:16:06.240]  令你的老闆變成白駱
[00:16:06.240 --> 00:16:08.240]  來欣賞你
[00:16:08.240 --> 00:16:10.240]  所以你鬥長命
[00:16:10.240 --> 00:16:12.240]  同事受不了
[00:16:12.240 --> 00:16:14.240]  人家又會扮演
[00:16:14.240 --> 00:16:16.240]  又戴口罩又不化妝
[00:16:16.240 --> 00:16:18.240]  我不會
[00:16:18.240 --> 00:16:20.240]  我說你做得好
[00:16:20.240 --> 00:16:22.240]  終於能夠職守
