
[00:00:00.000 --> 00:00:06.000]  今天和大家一起來試上彼得前書
[00:07:34.000 --> 00:07:36.000]  今晚媽媽大概都不回來了
[00:07:36.000 --> 00:07:38.000]  哇就倒了
[00:07:38.000 --> 00:07:40.000]  但你跟他說忍耐一點
[00:07:40.000 --> 00:07:42.000]  不要緊媽媽我知道你肚餓
[00:07:42.000 --> 00:07:44.000]  不過媽媽很忙碌
[00:07:44.000 --> 00:07:46.000]  不過她說了回來一定回來
[00:07:46.000 --> 00:07:49.000]  並且回來的時候已經帶了晚餐回來
[00:07:49.000 --> 00:07:50.000]  等媽媽
[00:07:50.000 --> 00:07:52.000]  小朋友無論多累
[00:07:52.000 --> 00:07:54.000]  多辛苦
[00:07:54.000 --> 00:07:55.000]  多怕
[00:07:55.000 --> 00:07:57.000]  他都可以重新有這個力量
[00:07:57.000 --> 00:07:59.000]  盼望是一個力量
[00:07:59.000 --> 00:08:02.000]  盼望看著前面耶穌基督
[00:08:02.000 --> 00:08:04.000]  要再來的時候
[00:08:04.000 --> 00:08:07.000]  那種賜給我們
[00:08:07.000 --> 00:08:09.000]  因為順從
[00:08:09.000 --> 00:08:11.000]  因為有努力
[00:08:11.000 --> 00:08:13.000]  因為堅持要走完那條路
[00:08:13.000 --> 00:08:16.000]  那種恩典
[00:08:16.000 --> 00:08:18.000]  還有一件很有意思的
[00:08:18.000 --> 00:08:22.000]  同時你不要打算回頭
[00:08:22.000 --> 00:08:24.000]  走回這條路
[00:08:24.000 --> 00:08:26.000]  不要走回頭路
[00:08:26.000 --> 00:08:28.000]  我們做基督徒我們不走回頭路
[00:08:28.000 --> 00:08:30.000]  不是因為我們不讓走
[00:08:30.000 --> 00:08:32.000]  而是我們說
[00:08:32.000 --> 00:08:37.000]  我知道怎樣走來這條路走到今天
[00:08:37.000 --> 00:08:40.000]  你以前蒙昧無知
[00:08:40.000 --> 00:08:43.000]  放縱私慾的樣子你都記得嗎
[00:08:43.000 --> 00:08:45.000]  就好像以色列人一樣
[00:08:45.000 --> 00:08:47.000]  我們時常批評以色列人
[00:08:47.000 --> 00:08:49.000]  以色列人真的很扭計
[00:08:49.000 --> 00:08:51.000]  尤其是舊約的時候
[00:08:51.000 --> 00:08:54.000]  初一及二講到以色列人在抗疫的時候
[00:08:54.000 --> 00:08:55.000]  經常扭計
[00:08:55.000 --> 00:08:57.000]  你記不記得
[00:08:57.000 --> 00:08:59.000]  其實不容易的
[00:08:59.000 --> 00:09:01.000]  抗疫的路是很難走的
[00:09:01.000 --> 00:09:03.000]  所以他們扭計的時候
[00:09:03.000 --> 00:09:05.000]  為什麼我要死在這裡
[00:09:05.000 --> 00:09:08.000]  就算以前我們在埃及
[00:09:08.000 --> 00:09:10.000]  死都死的有個地方
[00:09:10.000 --> 00:09:12.000]  現在我死在這裡又沒東西吃
[00:09:12.000 --> 00:09:14.000]  為什麼扭計說沒水喝
[00:09:14.000 --> 00:09:16.000]  為什麼我前面都不知道怎樣
[00:09:16.000 --> 00:09:18.000]  如果你去過抗疫
[00:09:18.000 --> 00:09:20.000]  或者起碼你飛機在上空經過
[00:09:20.000 --> 00:09:21.000]  你就知道
[00:09:21.000 --> 00:09:23.000]  抗疫有很多個山
[00:09:23.000 --> 00:09:25.000]  有時我坐飛機經過
[00:09:25.000 --> 00:09:27.000]  以色列巴勒斯坦的時候
[00:09:27.000 --> 00:09:29.000]  我心裏面都心寒
[00:09:29.000 --> 00:09:31.000]  在上面望下去在窗口的時候
[00:09:31.000 --> 00:09:33.000]  看到那些山一重又一重
[00:09:33.000 --> 00:09:35.000]  行完一重山又一重山
[00:09:35.000 --> 00:09:37.000]  就好像人生一樣
[00:09:37.000 --> 00:09:39.000]  好像很難走的這條路
[00:09:39.000 --> 00:09:41.000]  過完一個關又要過一個關
[00:09:41.000 --> 00:09:43.000]  怎樣過啊
[00:09:43.000 --> 00:09:45.000]  以色列人我們有時批評他
[00:09:45.000 --> 00:09:47.000]  但其實都要想想
[00:09:47.000 --> 00:09:49.000]  如果我們和他一樣
[00:09:49.000 --> 00:09:51.000]  在抗疫中飄流
[00:09:51.000 --> 00:09:53.000]  飄流了幾十年
[00:09:53.000 --> 00:09:55.000]  真的有時都很難捱
[00:09:55.000 --> 00:09:57.000]  不過在這個時間
[00:09:57.000 --> 00:09:59.000]  好像聖經裏面所提
[00:09:59.000 --> 00:10:00.000]  如果是這樣的話
[00:10:00.000 --> 00:10:02.000]  難道你要回到埃及嗎
[00:10:02.000 --> 00:10:03.000]  以色列人的錯就錯了
[00:10:03.000 --> 00:10:05.000]  我死都死在這裡嗎
[00:10:05.000 --> 00:10:06.000]  我不想死在這裡
[00:10:06.000 --> 00:10:08.000]  就算我回到埃及也好
[00:10:08.000 --> 00:10:10.000]  以前雖然是做人奴隸
[00:10:10.000 --> 00:10:12.000]  但起碼有條屍體
[00:10:12.000 --> 00:10:13.000]  死了都不會
[00:10:13.000 --> 00:10:15.000]  不知道在哪裡
[00:10:15.000 --> 00:10:17.000]  這樣說是不是很傻
[00:10:17.000 --> 00:10:19.000]  是很傻的
[00:10:19.000 --> 00:10:21.000]  為什麼呢
[00:10:21.000 --> 00:10:23.000]  因為當日是你說你自己不願意
[00:10:23.000 --> 00:10:25.000]  在埃及做奴隸的
[00:10:25.000 --> 00:10:27.000]  是你在喊我不要再做奴隸的
[00:10:27.000 --> 00:10:29.000]  神就拯救你
[00:10:29.000 --> 00:10:31.000]  這群以色列人
[00:10:31.000 --> 00:10:33.000]  過了紅海來到抗疫
[00:10:33.000 --> 00:10:35.000]  為什麼走到抗疫
[00:10:35.000 --> 00:10:37.000]  有困難的時候
[00:10:37.000 --> 00:10:39.000]  你要回頭路
[00:10:39.000 --> 00:10:41.000]  回頭路是不能回頭的
[00:10:41.000 --> 00:10:43.000]  是你自己選擇的
[00:10:43.000 --> 00:10:45.000]  這條路要出埃及
[00:10:45.000 --> 00:10:47.000]  你不做奴隸
[00:10:47.000 --> 00:10:49.000]  是你自己說的
[00:10:49.000 --> 00:10:51.000]  為什麼今天你會後悔
[00:10:51.000 --> 00:10:53.000]  頂智慕有時候你和我做基督徒的時候
[00:10:53.000 --> 00:10:55.000]  走到一個地步的時候
[00:10:55.000 --> 00:10:57.000]  我都後悔這麼辛苦的做基督徒
[00:10:57.000 --> 00:10:59.000]  算了不走了
[00:10:59.000 --> 00:11:01.000]  在這個時間的時候
[00:11:01.000 --> 00:11:03.000]  聖經提醒我們說
[00:11:03.000 --> 00:11:05.000]  是你自己決定的
[00:11:05.000 --> 00:11:07.000]  你記得嗎
[00:11:07.000 --> 00:11:09.000]  你未信耶穌的時候
[00:11:09.000 --> 00:11:11.000]  要再在這裡生活
[00:11:11.000 --> 00:11:13.000]  你告訴自己神這麼好
[00:11:13.000 --> 00:11:15.000]  我不會再過一個這麼無聊
[00:11:15.000 --> 00:11:17.000]  這麼沒意思的人生
[00:11:17.000 --> 00:11:19.000]  我要做一個基督徒
[00:11:19.000 --> 00:11:21.000]  是你自己決定走上這條路的
[00:11:21.000 --> 00:11:23.000]  為什麼你過了紅海走到抗疫
[00:11:23.000 --> 00:11:25.000]  走到很難走的時候
[00:11:25.000 --> 00:11:27.000]  你要回頭路
[00:11:27.000 --> 00:11:29.000]  不能再回頭
[00:11:29.000 --> 00:11:31.000]  速起心中的咒殺帶
[00:11:31.000 --> 00:11:33.000]  向前走
[00:11:33.000 --> 00:11:35.000]  不要回頭路
[00:11:35.000 --> 00:11:37.000]  當我閱讀這段聖經的時候
[00:11:37.000 --> 00:11:39.000]  在最低暗
[00:11:39.000 --> 00:11:41.000]  最困難的時刻
[00:11:41.000 --> 00:11:43.000]  曾經有人問過
[00:11:43.000 --> 00:11:45.000]  溫偉堯你有沒有一些屬靈的低潮
[00:11:45.000 --> 00:11:47.000]  我說當然有
[00:11:47.000 --> 00:11:49.000]  今天我想和大家用一點時間分享
[00:11:49.000 --> 00:11:51.000]  因為可能在不同的場合
[00:11:51.000 --> 00:11:53.000]  不同的講道裡面
[00:11:53.000 --> 00:11:55.000]  我都在片段講過
[00:11:55.000 --> 00:11:57.000]  不過今天我將它
[00:11:57.000 --> 00:11:59.000]  全幅圖畫第一節
[00:11:59.000 --> 00:12:01.000]  將它織在一起
[00:12:01.000 --> 00:12:03.000]  告訴你
[00:12:03.000 --> 00:12:05.000]  這個只有我才知道
[00:12:05.000 --> 00:12:07.000]  在我屬靈的生命當中
[00:12:07.000 --> 00:12:09.000]  最低潮的時候
[00:12:09.000 --> 00:12:11.000]  我相信你都猜到
[00:12:11.000 --> 00:12:13.000]  就是我讀完神學那四年之後
[00:12:13.000 --> 00:12:15.000]  回到香港
[00:12:15.000 --> 00:12:17.000]  發現我小女兒有嚴重的智障
[00:12:17.000 --> 00:12:19.000]  同時
[00:12:19.000 --> 00:12:21.000]  自閉症又是情緒失調
[00:12:21.000 --> 00:12:23.000]  然後都不夠一年
[00:12:23.000 --> 00:12:25.000]  我太太發現有乳癌
[00:12:25.000 --> 00:12:27.000]  接著輾轉兩年
[00:12:27.000 --> 00:12:29.000]  在醫院出出入入的掙扎
[00:12:29.000 --> 00:12:31.000]  到最後離開世界
[00:12:31.000 --> 00:12:33.000]  我相信你都猜到
[00:12:33.000 --> 00:12:35.000]  那段時間是屬靈生命中
[00:12:35.000 --> 00:12:37.000]  最大、最低潮的時候
[00:12:37.000 --> 00:12:39.000]  最低谷的時候
[00:12:39.000 --> 00:12:41.000]  我想告訴你那段時間
[00:12:41.000 --> 00:12:43.000]  我怎樣走得過去
[00:12:43.000 --> 00:12:45.000]  我相信最低谷的日子
[00:12:45.000 --> 00:12:47.000]  就是我
[00:12:47.000 --> 00:12:49.000]  太太離開世界
[00:12:49.000 --> 00:12:51.000]  那段時刻
[00:12:51.000 --> 00:12:53.000]  那時候其實
[00:12:53.000 --> 00:12:55.000]  我沒有和別人說
[00:12:55.000 --> 00:12:57.000]  生活過得很困難
[00:12:57.000 --> 00:12:59.000]  四年在英國讀書
[00:12:59.000 --> 00:13:01.000]  已經是很窮
[00:13:01.000 --> 00:13:03.000]  以為最窮都不窮
[00:13:03.000 --> 00:13:05.000]  當年
[00:13:05.000 --> 00:13:07.000]  用一磅銀
[00:13:07.000 --> 00:13:09.000]  一日食東西
[00:13:09.000 --> 00:13:11.000]  那個預算
[00:13:11.000 --> 00:13:13.000]  一磅那時候比現在多一點
[00:13:13.000 --> 00:13:15.000]  但都很難捱
[00:13:15.000 --> 00:13:17.000]  因為那時候來外國讀書
[00:13:17.000 --> 00:13:19.000]  頂姐妹少少奉獻的支持
[00:13:19.000 --> 00:13:21.000]  怎樣捱都捱得到
[00:13:21.000 --> 00:13:23.000]  以為讀完書
[00:13:23.000 --> 00:13:25.000]  當時回到香港的時候
[00:13:25.000 --> 00:13:27.000]  在神學院教書
[00:13:27.000 --> 00:13:29.000]  神學院薪水不多
[00:13:29.000 --> 00:13:31.000]  但我覺得都可以過一個
[00:13:31.000 --> 00:13:33.000]  起碼比較穩定的生活
[00:13:33.000 --> 00:13:35.000]  怎知
[00:13:35.000 --> 00:13:37.000]  家人一次兩次病
[00:13:37.000 --> 00:13:41.000]  只是太太在浸會醫院
[00:13:41.000 --> 00:13:43.000]  乳癌開刀
[00:13:43.000 --> 00:13:45.000]  一煲清袋
[00:13:45.000 --> 00:13:47.000]  什麼都沒有
[00:13:47.000 --> 00:13:49.000]  幸好宿舍不用錢住
[00:13:49.000 --> 00:13:51.000]  但繼續生活
[00:13:51.000 --> 00:13:53.000]  你們知道是很大的困難
[00:13:53.000 --> 00:13:55.000]  我小女兒找到一間
[00:13:55.000 --> 00:13:57.000]  最終幫她找到一個機構
[00:13:57.000 --> 00:13:59.000]  每星期有兩次
[00:13:59.000 --> 00:14:01.000]  教她怎樣學習
[00:14:01.000 --> 00:14:03.000]  因為沒有學校收她
[00:14:03.000 --> 00:14:05.000]  沒有學校肯收她
[00:14:05.000 --> 00:14:07.000]  她有個病
[00:14:07.000 --> 00:14:09.000]  那個機構在香港的
[00:14:09.000 --> 00:14:11.000]  半山區
[00:14:11.000 --> 00:14:13.000]  一個機構
[00:14:13.000 --> 00:14:15.000]  每星期要帶她兩次
[00:14:15.000 --> 00:14:17.000]  我女兒又不可以坐車
[00:14:17.000 --> 00:14:19.000]  因為她一上地鐵
[00:14:19.000 --> 00:14:21.000]  她就叫
[00:14:21.000 --> 00:14:23.000]  打人
[00:14:23.000 --> 00:14:25.000]  於是一定要開車
[00:14:25.000 --> 00:14:27.000]  當時沒有錢買車
[00:14:27.000 --> 00:14:29.000]  那時唯有
[00:14:29.000 --> 00:14:31.000]  有弟兄姊妹好心地
[00:14:31.000 --> 00:14:33.000]  半買半送
[00:14:33.000 --> 00:14:35.000]  將舊車給我們
[00:14:35.000 --> 00:14:37.000]  舊車我還記得是一個蟑螂仔
[00:14:37.000 --> 00:14:39.000]  你知不知道什麼蟑螂仔
[00:14:39.000 --> 00:14:41.000]  福士車仔
[00:14:41.000 --> 00:14:43.000]  蟑螂仔
[00:14:43.000 --> 00:14:45.000]  不過很舊的車
[00:14:45.000 --> 00:14:47.000]  開得到
[00:14:47.000 --> 00:14:49.000]  上到半山都算了
[00:14:49.000 --> 00:14:51.000]  不過那輛車
[00:14:51.000 --> 00:14:53.000]  車棚
[00:14:53.000 --> 00:14:55.000]  車頂
[00:14:55.000 --> 00:14:57.000]  生鏽到穿了
[00:14:57.000 --> 00:14:59.000]  所以我還記得
[00:14:59.000 --> 00:15:01.000]  我大女兒常常告訴人
[00:15:01.000 --> 00:15:03.000]  她說我們車有橙汁
[00:15:03.000 --> 00:15:05.000]  她說
[00:15:05.000 --> 00:15:07.000]  她都不知道
[00:15:07.000 --> 00:15:09.000]  小朋友讀幼稚園
[00:15:09.000 --> 00:15:11.000]  因為下雨的時候
[00:15:11.000 --> 00:15:13.000]  水就在天花板
[00:15:13.000 --> 00:15:15.000]  在車頂
[00:15:15.000 --> 00:15:17.000]  漏下來
[00:15:17.000 --> 00:15:19.000]  因為是生鏽水
[00:15:19.000 --> 00:15:21.000]  所以是橙色的
[00:15:21.000 --> 00:15:23.000]  車是這樣的
[00:15:23.000 --> 00:15:25.000]  她又不知道是橙汁
[00:15:25.000 --> 00:15:27.000]  她說千萬不要喝
[00:15:27.000 --> 00:15:29.000]  日子是這樣的
[00:15:29.000 --> 00:15:31.000]  沒辦法就這樣過
[00:15:31.000 --> 00:15:33.000]  在這個時間
[00:15:33.000 --> 00:15:35.000]  我太太的病又越來越嚴重
[00:15:35.000 --> 00:15:37.000]  她說要回醫院
[00:15:37.000 --> 00:15:39.000]  當時浸會大學
[00:15:39.000 --> 00:15:41.000]  的校長
[00:15:41.000 --> 00:15:43.000]  他是一個基督徒
[00:15:43.000 --> 00:15:45.000]  你知道是誰嗎
[00:15:45.000 --> 00:15:47.000]  他打電話給我
[00:15:47.000 --> 00:15:49.000]  他都知道我所面對的
[00:15:49.000 --> 00:15:51.000]  他很好
[00:15:51.000 --> 00:15:53.000]  這位主內的弟兄
[00:15:53.000 --> 00:15:55.000]  這位校長
[00:15:55.000 --> 00:15:57.000]  他說博士
[00:15:57.000 --> 00:15:59.000]  你讀完牛津拿了博士
[00:15:59.000 --> 00:16:01.000]  或者你想想
[00:16:01.000 --> 00:16:03.000]  不要在神學院教
[00:16:03.000 --> 00:16:05.000]  你來我浸會大學教
[00:16:05.000 --> 00:16:07.000]  我剛剛開了一個宗教哲學系
[00:16:07.000 --> 00:16:09.000]  還要一個人有一個位置
[00:16:09.000 --> 00:16:11.000]  你來教的時候
[00:16:11.000 --> 00:16:13.000]  他不是引誘我
[00:16:13.000 --> 00:16:15.000]  但他很坦誠
[00:16:15.000 --> 00:16:17.000]  他說我知道你都很需要
[00:16:17.000 --> 00:16:19.000]  生活和經濟上的需要
[00:16:19.000 --> 00:16:21.000]  他說你來浸會大學教
[00:16:21.000 --> 00:16:23.000]  你的薪水比你現在的
[00:16:23.000 --> 00:16:25.000]  大概超過三倍以上
[00:16:25.000 --> 00:16:27.000]  還有一個很好的宿舍
[00:16:27.000 --> 00:16:29.000]  有醫療保險
[00:16:29.000 --> 00:16:33.000]  他說你起碼都可以解決你的問題
[00:16:33.000 --> 00:16:35.000]  我沒有馬上推卻
[00:16:35.000 --> 00:16:37.000]  但心裡就說
[00:16:37.000 --> 00:16:39.000]  算了不會的
[00:16:39.000 --> 00:16:41.000]  我答應了人家教神學
[00:16:41.000 --> 00:16:43.000]  我怎會不教呢
[00:16:43.000 --> 00:16:45.000]  我就等待電話
[00:16:45.000 --> 00:16:47.000]  就在那段時間
[00:16:47.000 --> 00:16:49.000]  有一晚
[00:16:49.000 --> 00:16:51.000]  我自己在預備第二天
[00:16:51.000 --> 00:16:53.000]  港島
[00:16:53.000 --> 00:16:55.000]  突然間我聽到女兒
[00:16:55.000 --> 00:16:57.000]  太太已經在醫院
[00:16:57.000 --> 00:16:59.000]  醫生說她已經不能出來了
[00:16:59.000 --> 00:17:01.000]  因為她已經
[00:17:01.000 --> 00:17:03.000]  癌症的瘤
[00:17:03.000 --> 00:17:05.000]  鑽斷了她的頸骨
[00:17:05.000 --> 00:17:07.000]  鑽斷了她的背骨
[00:17:07.000 --> 00:17:09.000]  要戴著鐵架
[00:17:09.000 --> 00:17:11.000]  不能動
[00:17:11.000 --> 00:17:13.000]  生命也沒得救了
[00:17:13.000 --> 00:17:15.000]  等下幾時
[00:17:15.000 --> 00:17:17.000]  一兩個星期或最多不超過一個月
