
[00:00:00.000 --> 00:00:04.240]  我非常感恩今天可以見證你們的長老安立
[00:02:47.520 --> 00:02:52.560]  我剛剛上個星期就去配了另外一套新的眼鏡
[00:02:52.560 --> 00:02:54.960]  用醫療券去配的
[00:02:54.960 --> 00:02:59.520]  所以香港市民,政府對你們真的很好
[00:02:59.520 --> 00:03:03.520]  連我們從外面回來的都有份
[00:03:03.520 --> 00:03:09.280]  什麼叫做bifocal呢?
[00:03:09.280 --> 00:03:12.320]  就是我們不單單要看下面
[00:03:12.320 --> 00:03:15.760]  我們也要看上面
[00:03:15.760 --> 00:03:20.000]  我現在考考你們的視覺和思考
[00:03:20.000 --> 00:03:24.640]  請問你這架巴士是向哪個方向走的呢?
[00:03:24.640 --> 00:03:32.160]  這架巴士是向哪個方向走的?
[00:03:32.160 --> 00:03:37.600]  是你們的左邊還是你們的右邊?
[00:03:37.600 --> 00:03:45.440]  我不想你們舉手,舉手了錯了旁邊的人會笑你的
[00:03:45.440 --> 00:03:46.480]  不好意思
[00:03:46.480 --> 00:03:48.480]  所以你就說出來
[00:03:48.480 --> 00:03:50.480]  左邊還是右邊?
[00:03:50.480 --> 00:03:53.360]  你們的左邊還是右邊?
[00:03:53.360 --> 00:03:59.680]  你說沒有什麼線索
[00:03:59.680 --> 00:04:04.480]  我告訴大家,這是給學前的兒童一個小測驗
[00:04:04.480 --> 00:04:09.920]  你猜他們猜對的比率有多高呢?
[00:04:09.920 --> 00:04:12.720]  百分百
[00:04:12.720 --> 00:04:22.000]  我們可能受太多的東西污染我們的腦
[00:04:22.000 --> 00:04:26.880]  這架巴士是向我的左邊走的
[00:04:26.880 --> 00:04:29.920]  向我的左邊,就是你們的右邊
[00:04:29.920 --> 00:04:31.440]  為什麼呢?
[00:04:31.440 --> 00:04:33.440]  因為你看不到那道門
[00:04:33.440 --> 00:04:38.400]  那道門就在這架車的後面
[00:04:38.400 --> 00:04:40.400]  對不對?
[00:04:40.400 --> 00:04:42.400]  對不對?
[00:04:42.400 --> 00:04:45.840]  而他就向左邊走
[00:04:45.840 --> 00:04:50.560]  香港地是不是這樣的?
[00:04:50.560 --> 00:04:53.760]  應該都是的
[00:04:53.760 --> 00:04:57.040]  不過不要緊
[00:04:57.040 --> 00:05:02.400]  我不想用這個測驗引起大家的困擾
[00:05:02.400 --> 00:05:10.080]  今天我要跟大家講的是但爾理書第七章
[00:05:10.080 --> 00:05:14.880]  但爾理書第七章裡面經常出現的有兩個字
[00:05:14.880 --> 00:05:16.880]  第一個叫做見
[00:05:16.880 --> 00:05:20.320]  第二個就是觀看
[00:05:20.320 --> 00:05:28.800]  所以整章聖經是講一些視覺和看法
[00:05:28.800 --> 00:05:30.800]  他觀察到一些東西
[00:05:30.800 --> 00:05:34.800]  然後產生一些訊息和思考
[00:05:34.800 --> 00:05:37.760]  正如我們剛才看這架車
[00:05:37.760 --> 00:05:42.080]  我們會去思考到底他向左邊走還是向右邊走呢?
[00:05:42.080 --> 00:05:44.080]  你看到一個事實
[00:05:44.080 --> 00:05:46.080]  就不要停在那裡
[00:05:46.080 --> 00:05:50.720]  繼續觀察到底他會帶來什麼訊息
[00:05:50.720 --> 00:05:53.120]  昨晚我跟大家說過
[00:05:53.120 --> 00:05:58.560]  第二章到第七章其實是用雅蘭文寫給外邦人
[00:05:58.560 --> 00:06:04.640]  第七章遙遙呼應是大象夢和四獸夢
[00:06:04.640 --> 00:06:07.600]  今天我們要講第七章
[00:06:07.600 --> 00:06:13.280]  他是第二章遙遙呼應的一章
[00:06:13.280 --> 00:06:17.440]  然後火遙的試驗和獅子坑的試驗
[00:06:17.440 --> 00:06:20.960]  還有尼布加尼沙王和白沙薩王
[00:06:20.960 --> 00:06:23.840]  這兩位驕傲的王來受審判
[00:06:23.840 --> 00:06:26.080]  神掌管世界的歷史
[00:06:26.080 --> 00:06:29.680]  就是在國度裡面他掌權他作王
[00:06:29.680 --> 00:06:33.680]  然後神在逼迫的當中保守屬於他的人
[00:06:33.680 --> 00:06:37.360]  然後神的審判是屢試不爽
[00:06:37.360 --> 00:06:45.040]  是非常公正對驕傲的王會施行審判
[00:06:45.040 --> 00:06:49.200]  今天我們要跟大家一起看第七章
[00:06:49.200 --> 00:06:52.240]  我們用三副眼鏡來看
[00:06:52.240 --> 00:06:56.560]  第一副是用近鏡來看
[00:06:56.560 --> 00:06:59.920]  第二副是用天鏡來看
[00:06:59.920 --> 00:07:06.480]  第三副是用遠鏡或者永恆鏡來看
[00:07:06.480 --> 00:07:09.360]  三副眼鏡
[00:07:09.360 --> 00:07:10.960]  頂尖我們要記得
[00:07:10.960 --> 00:07:13.360]  你不單單有bifocal
[00:07:13.360 --> 00:07:14.720]  你有trifocal
[00:07:14.720 --> 00:07:16.960]  你是有三副眼鏡
[00:07:16.960 --> 00:07:19.120]  在地上生活的時候
[00:07:19.120 --> 00:07:23.600]  你不可以少一副
[00:07:23.600 --> 00:07:26.000]  開始的時候我們看
[00:07:26.000 --> 00:07:31.120]  看見世局紛亂幫國互相殘殺
[00:07:31.120 --> 00:07:33.280]  這個是近鏡
[00:07:33.280 --> 00:07:36.240]  也可以稱它為地鏡
[00:07:36.240 --> 00:07:38.240]  而今天我們的主題是
[00:07:38.240 --> 00:07:41.440]  如何在混局裡逆向思考
[00:07:41.440 --> 00:07:42.960]  告誡原族
[00:07:42.960 --> 00:07:48.400]  不過我們先看看地上發生的一些事情
[00:07:48.400 --> 00:07:54.880]  但以你在異象裡看見四隻野獸
[00:07:54.880 --> 00:07:57.520]  我們先看看它的時地
[00:07:57.520 --> 00:08:02.960]  它的時地是巴比倫王白沙殺元年
[00:08:02.960 --> 00:08:04.960]  但以你在床上作夢
[00:08:04.960 --> 00:08:07.280]  見了夢中的異象
[00:08:07.280 --> 00:08:11.280]  就記錄這夢說說其大義
[00:08:11.280 --> 00:08:14.640]  其實白沙殺王元年大概
[00:08:14.640 --> 00:08:18.320]  但以你是六十七歲
[00:08:18.320 --> 00:08:26.320]  而四獸夢是回應第二章的大象夢
[00:08:26.320 --> 00:08:31.120]  大家知道大象夢和四獸夢相差多少年?
[00:08:31.120 --> 00:08:34.480]  相差有五十年
[00:08:34.480 --> 00:08:39.280]  尼布格尼殺王和白沙殺王的時候
[00:08:39.280 --> 00:08:45.200]  五十年神對這個世界的計劃沒有改變
[00:08:45.200 --> 00:08:49.200]  神再一次重新或雙重印證
[00:08:49.200 --> 00:08:54.160]  祂對整個國道的歷史是療癒之象
[00:08:54.160 --> 00:08:56.400]  地點
[00:08:56.400 --> 00:08:58.400]  這個就是大象夢
[00:08:58.400 --> 00:09:00.400]  這個就是四獸夢
[00:09:00.400 --> 00:09:04.880]  六零三和五五三相差五十年
[00:09:04.880 --> 00:09:13.600]  地點但以你在床上作夢
[00:09:13.600 --> 00:09:23.440]  我相信很難界定它是在做夢還是清醒時作的異象
[00:09:23.440 --> 00:09:27.120]  而祂就將這個夢記下
[00:09:27.120 --> 00:09:35.200]  曾經有位牧師在睡覺時思想神的話語很感恩
[00:09:35.200 --> 00:09:37.840]  忽然間他有一個很特別的心得
[00:09:37.840 --> 00:09:44.560]  他轉身祈禱感謝神賜給他這個心得
[00:09:44.560 --> 00:09:49.520]  祈禱完他又忘記了這個心得是什麼
[00:09:49.520 --> 00:09:51.920]  所以我現在發現
[00:09:51.920 --> 00:09:53.440]  慢慢年紀大了
[00:09:53.440 --> 00:09:55.760]  一想到一些事情就馬上寫下來
[00:09:55.760 --> 00:09:59.040]  寫下來完結才感恩
[00:09:59.040 --> 00:10:04.480]  但以你將這個夢記錄在案
[00:10:04.480 --> 00:10:09.200]  而他看見四隻獸出現
[00:10:09.200 --> 00:10:13.680]  如果大家看第二節就會發現
[00:10:13.680 --> 00:10:18.560]  四獸在夜裡向但以你顯現
[00:10:18.560 --> 00:10:20.560]  天的四風抖起
[00:10:20.560 --> 00:10:22.160]  刮在大海之上
[00:10:22.160 --> 00:10:25.040]  有四個大獸從海中上來
[00:10:25.040 --> 00:10:28.400]  形狀各有不同
[00:10:28.400 --> 00:10:32.320]  為什麼用獸來形容國度呢?
[00:10:32.320 --> 00:10:34.320]  我們在第二章時
[00:10:34.320 --> 00:10:38.000]  看見四種金屬來形容國度
[00:10:38.000 --> 00:10:41.600]  四種金屬一種比一種輕
[00:10:41.600 --> 00:10:45.440]  或者一種比一種低廉
[00:10:45.440 --> 00:10:48.080]  但在這裡神再一次五十年後
[00:10:48.080 --> 00:10:50.080]  對但以你的啟示
[00:10:50.080 --> 00:10:52.800]  就是用獸來顯示
[00:10:52.800 --> 00:10:57.920]  啟示錄也說到有一隻獸從海上上來
[00:10:57.920 --> 00:10:59.760]  而這個縱水
[00:10:59.760 --> 00:11:01.440]  在縱水的中間
[00:11:01.440 --> 00:11:06.240]  縱水就是多民多人多國多方的地方
[00:11:06.240 --> 00:11:10.640]  正如我們今天可以用人海來表明
[00:11:10.640 --> 00:11:13.600]  在這裡也在大海之上
[00:11:13.600 --> 00:11:17.440]  有四個不同的獸從海中上來
[00:11:17.440 --> 00:11:20.400]  四個不同的獸來形容
[00:11:20.400 --> 00:11:22.960]  在世上的國度代表什麼呢?
[00:11:22.960 --> 00:11:27.840]  我覺得有兩個特別的重點在這裡
[00:11:27.840 --> 00:11:32.720]  國與國相爭就像獸與獸相爭一樣
[00:11:32.720 --> 00:11:34.240]  弱肉強食
[00:11:34.240 --> 00:11:38.640]  他們發揮了最大的獸的特性
[00:11:38.640 --> 00:11:41.120]  所以有很多時候
[00:11:41.120 --> 00:11:44.080]  你看野獸爭鬥的時候
[00:11:44.080 --> 00:11:48.400]  你發現他們有時候會和平的時候
[00:11:48.400 --> 00:11:50.480]  什麼時候是和平的時候呢?
[00:11:50.480 --> 00:11:52.480]  就是他們吃飽的時候
[00:11:52.480 --> 00:11:55.520]  當他們肚餓或雖然飽
[00:11:55.520 --> 00:11:59.360]  但他們想再佔有多一點的時候
[00:11:59.360 --> 00:12:04.160]  他們的爭鬥就會繼續下去
[00:12:04.160 --> 00:12:08.400]  其實用獸來形容幫國的爭鬥
[00:12:08.400 --> 00:12:14.320]  我覺得真的講明了罪惡人的本性
[00:12:14.320 --> 00:12:19.280]  你看整個世界的歷史
[00:12:19.280 --> 00:12:21.040]  戰爭的歷史
[00:12:21.040 --> 00:12:24.880]  都是強的要佔有弱的
[00:12:24.880 --> 00:12:27.920]  很多時候打正正義的旗號
[00:12:27.920 --> 00:12:34.160]  但其實最終只不過是自己慾望的伸展
[00:12:34.160 --> 00:12:40.320]  其實人性和獸性我覺得差很近
[00:12:40.320 --> 00:12:43.120]  孟子曾經說過一句話
[00:12:43.120 --> 00:12:48.080]  人只異於禽獸者,幾稀矣
[00:12:48.080 --> 00:12:50.240]  「幾稀」這個「稀」字
[00:12:50.240 --> 00:12:54.880]  是講到人性的稀罕
[00:12:54.880 --> 00:13:02.080]  很多時候人的表現和禽獸很相近
[00:13:02.080 --> 00:13:04.480]  有一次我看新聞
[00:13:04.480 --> 00:13:10.160]  看到一隻猴子被高壓電傷昏迷
[00:13:10.160 --> 00:13:19.760]  他的同伴很害怕
[00:13:19.760 --> 00:13:23.840]  一直推他,但他不醒
[00:13:23.840 --> 00:13:25.120]  沒有反應
[00:13:25.120 --> 00:13:27.760]  這隻猴子很聰明
[00:13:27.760 --> 00:13:31.520]  然後推他到坑渠裡
[00:13:31.520 --> 00:13:33.520]  讓水淹沒他
[00:13:33.520 --> 00:13:34.960]  他也不醒
[00:13:34.960 --> 00:13:41.040]  他用人的急救方法拍他
[00:13:41.040 --> 00:13:44.560]  最後他醒了
[00:13:44.560 --> 00:13:49.680]  醒了之後,這隻救猴的同伴
[00:13:49.680 --> 00:13:52.160]  他又若無其事
[00:13:52.160 --> 00:13:55.440]  在旁邊做他的事,吃他的東西
[00:13:55.440 --> 00:14:01.200]  一點都沒有領功的意味在其中
[00:14:01.200 --> 00:14:06.960]  這一幕實在讓人嘆為觀止
[00:14:06.960 --> 00:14:10.480]  有時候禽獸也有些人性
[00:14:10.480 --> 00:14:20.400]  特別是養狗、貓的人性可能更加多
[00:14:20.400 --> 00:14:23.600]  最近大家有沒有看新聞
[00:14:23.600 --> 00:14:26.160]  3月11日在湖南
[00:14:26.160 --> 00:14:31.120]  有一個開Benz的人撞死了人
[00:14:31.120 --> 00:14:34.720]  他還很輕鬆的走出來
[00:14:34.720 --> 00:14:39.440]  說了一句「我有買全保的」
[00:14:39.440 --> 00:14:42.000]  這樣也行?
[00:14:42.000 --> 00:14:44.000]  全無人性
[00:14:44.000 --> 00:14:45.760]  撞死了人
[00:14:45.760 --> 00:14:51.360]  還在輕輕鬆鬆說自己買了全保
[00:14:51.360 --> 00:14:53.840]  可以逃避所有責任
[00:14:53.840 --> 00:14:55.040]  大家有沒有發現
[00:14:55.040 --> 00:15:02.400]  人性和獸性之間有時候很難分辨
[00:15:02.400 --> 00:15:04.000]  我們被造的時候
[00:15:04.000 --> 00:15:09.040]  其實我們和野獸是不同的
[00:15:09.040 --> 00:15:11.040]  雖然我們也要吃
[00:15:11.040 --> 00:15:14.880]  我們也有基本生理上的需要
[00:15:14.880 --> 00:15:17.040]  但我們吃得來
[00:15:17.040 --> 00:15:19.040]  我們要飲食文化
[00:15:19.040 --> 00:15:21.040]  特別是我們廣東人
[00:15:22.000 --> 00:15:24.880]  那些野獸有沒有飲食文化?
[00:15:24.880 --> 00:15:25.840]  沒有
[00:15:25.840 --> 00:15:28.880]  他們不會煮、燉、煲
[00:15:28.880 --> 00:15:32.240]  就是一拿就吃
[00:15:32.240 --> 00:15:35.920]  沒有什麼文化可以說
[00:15:35.920 --> 00:15:37.920]  當犯罪之後
[00:15:37.920 --> 00:15:39.920]  我覺得在人的罪性裡面
[00:15:39.920 --> 00:15:43.920]  就存在了這種獸性
[00:15:43.920 --> 00:15:45.520]  曾經有人這樣說
[00:15:45.520 --> 00:15:47.520]  不知道大家同不同意
[00:15:47.520 --> 00:15:52.320]  他說人性多於獸性的就是好人
[00:15:52.320 --> 00:15:57.120]  獸性多於人性的就是壞人
[00:15:57.120 --> 00:16:03.120]  人性獸性各一半就是普通人
[00:16:03.120 --> 00:16:08.160]  只有獸性沒有人性的就是禽獸
[00:16:08.160 --> 00:16:14.400]  只有人性沒有獸性的就是聖人
[00:16:14.400 --> 00:16:17.600]  如果能夠到一個地步
[00:16:17.600 --> 00:16:22.080]  沒有獸性在我們的生命當中
[00:16:22.080 --> 00:16:27.040]  在這個地上可能沒有辦法達到
[00:16:27.040 --> 00:16:29.760]  直到我們見主面為止
[00:16:29.760 --> 00:16:34.400]  有時候我們看到小朋友很頑皮
[00:16:34.400 --> 00:16:38.720]  我們就說他是一隻可愛的小動物
[00:16:38.720 --> 00:16:40.720]  當他小的時候
[00:16:40.720 --> 00:16:43.840]  這種形容似乎是OK的
[00:16:43.840 --> 00:16:45.840]  但當一個人長大了
[00:16:45.840 --> 00:16:49.840]  別人形容你是一個可愛的動物
[00:16:49.840 --> 00:16:51.840]  就不是很OK
[00:16:51.840 --> 00:16:55.840]  但是現在在整個政局的環境
[00:16:55.840 --> 00:16:57.840]  大環境
[00:16:57.840 --> 00:16:59.840]  在整個政治的舞台上
[00:16:59.840 --> 00:17:01.840]  很多時候如果看深一點
[00:17:01.840 --> 00:17:03.840]  如果你研究歷史
[00:17:03.840 --> 00:17:08.880]  你看所有的爭戰和國度之間
[00:17:08.880 --> 00:17:11.840]  在國家裡面的人性的鬥爭
[00:17:11.840 --> 00:17:13.840]  你就可以發現到
[00:17:13.840 --> 00:17:17.840]  人的獸性是真正的存在
[00:17:17.840 --> 00:17:21.840]  用四個獸來形容四個邦國
[00:17:21.840 --> 00:17:23.840]  我覺得是有它特別的意思
[00:17:23.840 --> 00:17:25.840]  前面三隻獸
[00:17:25.840 --> 00:17:27.840]  我們很簡單地去說
[00:17:27.840 --> 00:17:29.840]  前面三隻獸
[00:17:29.840 --> 00:17:31.840]  第一隻是巴比倫
[00:17:31.840 --> 00:17:35.840]  和大象夢的金頭可以搖搖呼應
[00:17:35.840 --> 00:17:39.840]  第二個巴比倫
[00:17:39.840 --> 00:17:41.840]  巴比倫好像獅子
[00:17:41.840 --> 00:17:43.840]  有鷹的翅膀
[00:17:43.840 --> 00:17:47.840]  翅膀被他們站立在地上
[00:17:47.840 --> 00:17:49.840]  最後得了人心
[00:17:49.840 --> 00:17:53.840]  當巴比倫得了人心之後
[00:17:53.840 --> 00:17:55.840]  就是他沒落的時候
[00:17:55.840 --> 00:17:59.840]  你有沒有注意到這個情況
[00:17:59.840 --> 00:18:01.840]  能夠站在政治舞台上
[00:18:01.840 --> 00:18:03.840]  一定要有獸心
[00:18:03.840 --> 00:18:05.840]  如果沒有
[00:18:05.840 --> 00:18:07.840]  你得到人心
[00:18:07.840 --> 00:18:09.840]  就是你沒落的時候
[00:18:09.840 --> 00:18:13.840]  不能夠站在政治舞台上
[00:18:13.840 --> 00:18:15.840]  這是巴比倫
[00:18:15.840 --> 00:18:17.840]  第二隻獸是馬代波斯
[00:18:17.840 --> 00:18:19.840]  如果大家研究
[00:18:19.840 --> 00:18:21.840]  但以你輸
[00:18:21.840 --> 00:18:23.840]  前面這三隻獸
[00:18:23.840 --> 00:18:25.840]  大家應該不會有太多問題
[00:18:25.840 --> 00:18:29.840]  你普通看解經書都會看到
[00:18:29.840 --> 00:18:31.840]  第二隻獸是馬代波斯
[00:18:31.840 --> 00:18:33.840]  好像熊一樣
[00:18:33.840 --> 00:18:35.840]  胖胖二座
[00:18:35.840 --> 00:18:37.840]  有金的肋骨
[00:18:37.840 --> 00:18:41.840]  然後有吩咐他起來吃肉
[00:18:41.840 --> 00:18:43.840]  第三隻獸好像豹一樣
[00:18:43.840 --> 00:18:45.840]  就是希臘
[00:18:45.840 --> 00:18:51.840]  希臘背上有四個翅膀
[00:18:51.840 --> 00:18:53.840]  有四個頭
[00:18:53.840 --> 00:18:55.840]  然後得了權柄
[00:18:55.840 --> 00:19:03.840]  這四個頭就是亞歷山大之後
[00:19:03.840 --> 00:19:07.840]  他飛快地征服很多地方
[00:19:07.840 --> 00:19:09.840]  直到他走到大河邊的時候
[00:19:09.840 --> 00:19:13.840]  他發現已經沒有地方可以征服的時候
[00:19:13.840 --> 00:19:15.840]  他在那裏感歎
[00:19:15.840 --> 00:19:19.840]  但是非常可惜的是
[00:19:19.840 --> 00:19:23.840]  他33歲就得到約翟
[00:19:23.840 --> 00:19:25.840]  就過世了
[00:19:25.840 --> 00:19:27.840]  完結之後
[00:19:27.840 --> 00:19:29.840]  他的國度被四個將軍掛份
[00:19:29.840 --> 00:19:35.840]  這四個將軍分佈在四個不同的地方
[00:19:35.840 --> 00:19:39.840]  如果你看《但義理書》看到最後的時候
[00:19:39.840 --> 00:19:45.840]  西留基就是你們的右邊
[00:19:45.840 --> 00:19:47.840]  叫Selucius
[00:19:47.840 --> 00:19:51.840]  然後多利米在你們的下邊
[00:19:51.840 --> 00:19:57.840]  這兩個國就是希臘分出來的兩個國家
[00:19:57.840 --> 00:19:59.840]  一個是北方的王
[00:19:59.840 --> 00:20:01.840]  另一個是南方的王
[00:20:01.840 --> 00:20:08.840]  所以這兩個國家後來和以色列夾在中間的國家
[00:20:08.840 --> 00:20:13.840]  經常有拉鋸的戰爭
[00:20:13.840 --> 00:20:15.840]  所以影響到選民
[00:20:15.840 --> 00:20:21.840]  所以《但義理書》第十一章就很清楚地說明他們
[00:20:21.840 --> 00:20:25.840]  而最重要的重點其實就是第四隻獸
[00:20:25.840 --> 00:20:27.840]  第四隻獸其實就是
[00:20:27.840 --> 00:20:32.840]  但義理很想知道第四隻獸的真情
[00:20:32.840 --> 00:20:38.840]  所以他希望天使能夠多點為他解釋
[00:20:38.840 --> 00:20:44.840]  為何他和其他三隻獸不一樣呢?
[00:20:44.840 --> 00:20:48.840]  這隻獸是極其可怕
[00:20:48.840 --> 00:20:50.840]  又強壯又有力量
[00:20:50.840 --> 00:20:51.840]  有大鐵牙
[00:20:51.840 --> 00:20:54.840]  可以吞吃、啄睡
[00:20:54.840 --> 00:20:57.840]  剩下的用腳來踐踏
[00:20:57.840 --> 00:21:00.840]  這隻獸和前三隻大不相同
[00:21:00.840 --> 00:21:03.840]  頭有十角
[00:21:03.840 --> 00:21:09.840]  但義理很想知道關於這隻異象的真情
[00:21:09.840 --> 00:21:14.840]  所以他問天使也願意回答他
[00:21:14.840 --> 00:21:18.840]  這隻獸是羅馬
[00:21:18.840 --> 00:21:24.840]  但他不能認定牠是地上的哪一種
[00:21:24.840 --> 00:21:26.840]  所以他只能說牠極其可怕
[00:21:26.840 --> 00:21:27.840]  有大鐵牙
[00:21:27.840 --> 00:21:29.840]  可以吞吃、啄睡
[00:21:29.840 --> 00:21:31.840]  然後踐踏略物
[00:21:31.840 --> 00:21:35.840]  還有頭有十角
[00:21:35.840 --> 00:21:42.840]  但我們多數的解經學者都承認這隻是當時的羅馬
[00:21:42.840 --> 00:21:48.840]  這隻獸的力量非常大
[00:21:48.840 --> 00:21:51.840]  大家看羅馬帝國就知道
[00:21:51.840 --> 00:21:55.840]  羅馬帝國在地上有很大的貢獻
[00:21:55.840 --> 00:21:58.840]  大家聽過「條條大路通羅馬」
[00:21:58.840 --> 00:22:01.840]  不單是一個象徵的說法
[00:22:01.840 --> 00:22:06.840]  羅馬時代有完備的道路網絡
[00:22:06.840 --> 00:22:13.840]  能夠將所有地方開設道路
[00:22:13.840 --> 00:22:16.840]  讓他們可以通商
[00:22:16.840 --> 00:22:22.840]  當然間接上也讓福音可以在保羅時代廣傳
[00:22:22.840 --> 00:22:25.840]  他們有很先進的法律體系
[00:22:25.840 --> 00:22:30.840]  在羅馬的統治下曾經有一個太平盛世
[00:22:30.840 --> 00:22:35.840]  很多人都以羅馬的公民為榮
[00:22:35.840 --> 00:22:38.840]  能夠入籍做羅馬公民
[00:22:38.840 --> 00:22:40.840]  是得到很多的優待
[00:22:40.840 --> 00:22:44.840]  儘管羅馬有很多建設
[00:22:44.840 --> 00:22:53.840]  但也有很多醜陋、兇殘、暴行和道德敗落
[00:22:53.840 --> 00:22:56.840]  他們對基督徒的迫害
[00:22:56.840 --> 00:23:01.840]  這些種種都是羅馬政權下所帶來
[00:23:01.840 --> 00:23:07.840]  所以用它來描述它是一隻醜惡的怪獸
[00:23:07.840 --> 00:23:11.840]  是一點也不過分
[00:23:11.840 --> 00:23:19.840]  在這個世界有沒有試圖找一個像烏托邦一樣的理想世界?
[00:23:19.840 --> 00:23:25.840]  Chuck Colson在他的書叫「How Now Shall We Live」
[00:23:25.840 --> 00:23:31.840]  他說很多人都在這個地球上尋找一個像烏托邦一樣的理想世界
[00:23:31.840 --> 00:23:35.840]  我們要尋找一個好的家鄉
[00:23:35.840 --> 00:23:41.840]  讓我們可以在那裡慢慢成長、年老
[00:23:41.840 --> 00:23:47.840]  享受人生所有美好的因此
[00:23:47.840 --> 00:23:54.840]  所以移民心態其實就是這種心態的實現
[00:23:54.840 --> 00:23:59.840]  很多時候我們在一個地方住得不如意的時候
[00:23:59.840 --> 00:24:03.840]  我們就要移民去別的地方
[00:24:03.840 --> 00:24:08.840]  我不知道,弟兄姊妹,你有沒有想過要移民去哪裡?
[00:24:08.840 --> 00:24:12.840]  很可能英、美、加是你的首選
[00:24:12.840 --> 00:24:15.840]  澳、紐或者是次選
[00:24:15.840 --> 00:24:23.840]  然後再有其他歐洲一些的國家是你再次一些的選擇
[00:24:23.840 --> 00:24:28.840]  弟兄姊妹,你覺得那些地方是人間天堂嗎?
[00:24:28.840 --> 00:24:33.840]  那些地方是否真的適合你在那裡告老呢?
[00:24:33.840 --> 00:24:39.840]  其實大家不明白,如果有人的獸性存在
[00:24:39.840 --> 00:24:45.840]  去哪個地方,只要有人的地方就會有野獸的表現
[00:24:45.840 --> 00:24:52.840]  情慾的放縱、政治的黑暗、學校的暴力、種族的互鬥
[00:24:52.840 --> 00:24:57.840]  還有婚姻破裂等等很多的問題
[00:24:57.840 --> 00:25:01.840]  其實你不要在遠處去看,如果你去看的時候
[00:25:01.840 --> 00:25:06.840]  我覺得很多時候是好看,不好吃
[00:25:06.840 --> 00:25:11.840]  你到了那個地方的時候,可能你的夢幻就會破滅
[00:25:11.840 --> 00:25:16.840]  為什麼呢?因為人本身是有罪性的
[00:25:16.840 --> 00:25:23.840]  人的罪性就帶來獸性,而有人的地方就有問題的地方
[00:25:23.840 --> 00:25:33.840]  今天的教育制度,我相信在香港慢慢北美的風氣也吹到亞洲
[00:25:33.840 --> 00:25:39.840]  很多地方都是採取一種叫做讓弟弟自由發展
[00:25:39.840 --> 00:25:43.840]  不要太多壓制他們,讓他們自由
